Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000149929,HIRIP3,54,0.29031,79,0.91327,89,1.09939,54,0.33294,50,0.15935,23,-1.1133,37,-0.2971,27,-0.7457,34,-0.4670
ENSG00000169592,INO80E,9,-1.6046,30,0.18231,12,-1.1880,39,0.67987,23,-0.2445,22,-0.3790,38,0.53502,27,-0.0107,33,0.35617
ENSG00000149927,DOC2A,69,-0.8335,8,-4.0143,40,-1.6394,171,0.63006,99,-0.2913,167,0.65745,112,-0.1053,75,-0.7167,156,0.45437
ENSG00000149926,TLCD3B,2,-2.9927,1,-3.8980,22,0.00422,30,0.55925,32,0.60027,21,-0.0445,36,0.79818,21,-0.0516,22,0.03653
ENSG00000149925,ALDOA,7,-1.3425,2,-2.7421,0,-6.8003,5,-1.8470,18,0.07531,26,0.87228,7,-1.2754,51,1.84643,23,0.53024
ENSG00000149923,PPP4C,18,-0.7073,25,-0.1887,25,-0.1867,39,0.56040,9,-1.6488,37,0.50648,28,-0.0064,15,-0.9168,30,0.06779
ENSG00000090238,YPEL3,30,-2.6657,107,-0.7758,157,-0.1888,189,0.10185,185,0.06514,171,-0.0730,206,0.23321,127,-0.5167,304,0.97198
ENSG00000102882,MAPK3,41,-1.4243,64,-0.7635,118,0.18129,97,-0.1290,165,0.71750,91,-0.2690,154,0.60999,130,0.33314,114,0.13582
ENSG00000102879,CORO1A,1,-4.8090,2,-3.7008,11,-1.6325,27,-0.3912,42,0.30303,74,1.69505,15,-1.2024,13,-1.3933,43,0.37764
ENSG00000169217,CD2BP2,84,0.95337,35,-0.4291,81,0.89511,37,-0.3768,49,0.07647,44,-0.1006,28,-0.7735,26,-0.8524,47,0.02126
ENSG00000169221,TBC1D10B,46,-0.4612,135,1.26632,31,-1.0678,87,0.58723,64,0.04243,54,-0.2494,77,0.33636,22,-1.5331,48,-0.4228
ENSG00000180035,ZNF48,16,-0.2055,11,-0.7883,0,-6.9680,14,-0.4602,5,-1.9617,35,1.29115,16,-0.2113,17,-0.1086,23,0.32960
ENSG00000179965,ZNF771,41,0.30438,16,-1.0922,1,-4.7133,18,-1.0357,46,0.49568,35,0.04809,43,0.35844,57,0.83405,48,0.60556
ENSG00000179958,DCTPP1,33,0.74652,9,-1.1379,22,0.13142,12,-0.8522,5,-2.0512,17,-0.2820,11,-0.9111,24,0.23981,42,1.34586
ENSG00000179918,SEPHS2,25,-0.3259,15,-1.1273,29,-0.1193,19,-0.7846,27,-0.2306,45,0.71177,13,-1.2542,46,0.59884,39,0.39179
ENSG00000229809,ZNF688,18,-0.0788,23,0.32733,11,-0.7995,9,-1.1154,8,-1.1787,18,-0.0985,23,0.30312,24,0.36359,33,0.98507
ENSG00000156858,PRR14,52,1.39340,10,-1.1783,31,0.52528,19,-0.1980,11,-0.9565,19,-0.2587,8,-1.4694,21,-0.0682,28,0.42760
ENSG00000156860,FBRS,0,-5.8757,20,0.07862,63,1.98190,19,-0.0430,20,0.06867,15,-0.4463,24,0.36623,18,-0.1065,11,-0.8715
ENSG00000080603,SRCAP,44,0.25191,48,0.36625,37,-0.0129,39,0.03251,34,-0.1737,40,0.09217,42,0.17170,30,-0.3742,30,-0.3836
ENSG00000156873,PHKG2,0,-5.9828,26,0.32746,12,-0.8330,21,-0.0015,26,0.35386,26,0.41299,26,0.34467,21,0.03925,20,-0.0502
ENSG00000103549,RNF40,58,0.06700,44,-0.3653,69,0.32788,64,0.23065,19,-1.6123,56,-0.0106,47,-0.2499,42,-0.4350,76,0.53830
ENSG00000102870,ZNF629,25,0.23907,33,0.71245,36,0.81212,23,0.16282,12,-0.8481,19,-0.1738,19,-0.1434,25,0.27305,10,-1.1119
ENSG00000099385,BCL7C,146,1.95987,95,1.18515,77,0.83011,21,-1.2531,20,-1.2128,24,-1.1254,33,-0.4729,46,0.00541,31,-0.6084
ENSG00000099364,FBXL19,19,-0.9521,16,-1.1980,24,-0.5629,50,0.60863,59,0.80603,26,-0.5639,74,1.17882,27,-0.3916,32,-0.1729
ENSG00000099381,SETD1A,8,-0.9127,22,0.57241,10,-0.5289,13,-0.1859,12,-0.3107,8,-1.1336,15,0.02388,13,-0.2105,32,1.41437
ENSG00000099365,STX1B,58,-1.8006,54,-1.9198,176,-0.1425,295,0.76164,239,0.33538,185,-0.0765,207,0.11418,147,-0.4152,240,0.37776
ENSG00000103496,STX4,52,0.59731,44,0.34910,38,0.10557,40,0.18678,29,-0.2999,25,-0.6477,27,-0.4285,30,-0.2578,44,0.37466
ENSG00000167397,VKORC1,56,0.77506,38,0.17185,40,0.24183,26,-0.4653,7,-2.2958,31,-0.1923,34,-0.0072,22,-0.6737,52,0.73606
ENSG00000103507,BCKDK,10,-1.0617,20,-0.1136,18,-0.2598,16,-0.4768,17,-0.3163,19,-0.2060,22,0.05765,20,-0.1277,41,1.16549
ENSG00000103510,KAT8,15,-1.5521,42,0.01297,27,-0.6829,43,0.03509,22,-0.9759,47,0.20242,43,0.03723,38,-0.1622,67,0.82071
ENSG00000089280,FUS,193,0.39443,159,0.08576,161,0.10996,173,0.23934,101,-0.6135,166,0.18358,92,-0.7476,143,-0.0816,132,-0.2233
ENSG00000140691,ARMC5,31,0.67261,11,-0.8486,66,1.99259,24,0.29647,14,-0.5158,12,-0.8084,9,-1.1543,10,-0.9552,17,-0.3045
ENSG00000140688,C16orf58,32,0.27047,10,-1.5046,40,0.61846,24,-0.2092,19,-0.5252,30,0.24071,18,-0.5961,29,0.11248,31,0.26670
ENSG00000197302,ZNF720,32,0.29561,10,-1.3642,36,0.48225,33,0.38677,32,0.27464,28,0.10926,12,-1.2199,28,0.10759,22,-0.3279
ENSG00000069329,VPS35,119,-0.9066,79,-1.5228,182,-0.2676,251,0.26037,254,0.25566,318,0.77505,124,-0.8511,152,-0.5402,221,0.04134
ENSG00000155330,C16orf87,28,-0.2707,15,-1.2022,14,-1.2921,33,-0.0056,63,1.02255,46,0.62985,15,-1.1707,47,0.55871,23,-0.5964
ENSG00000166123,GPT2,5,-3.5999,94,0.59081,47,-0.5032,60,-0.1286,29,-1.2348,36,-1.0327,68,0.06603,185,1.74629,94,0.65635
ENSG00000069345,DNAJA2,60,-1.3190,48,-1.6510,116,-0.3302,149,0.05415,135,-0.0958,221,0.86383,69,-1.1091,133,-0.1198,175,0.33884
ENSG00000171208,NETO2,14,-1.3653,1,-4.4077,45,0.36378,46,0.43169,36,0.01840,61,1.11209,20,-0.8623,28,-0.4006,22,-0.7666
ENSG00000129636,ITFG1,13,-3.6865,38,-2.0956,175,0.18042,257,0.90582,79,-1.0316,195,0.43200,105,-0.6052,91,-0.8257,213,0.54739
ENSG00000102893,PHKB,68,0.15335,32,-0.9780,95,0.68719,70,0.21270,47,-0.4077,66,0.14239,40,-0.6374,63,0.04596,58,-0.1082
ENSG00000102910,LONP2,130,0.00810,141,0.12881,199,0.68727,120,-0.1227,81,-0.7160,153,0.31948,61,-1.1365,174,0.46753,99,-0.4530
ENSG00000196470,SIAH1,24,0.10804,16,-0.5673,9,-1.4072,22,-0.0331,8,-1.4441,31,0.59312,24,0.07572,18,-0.3358,30,0.45095
ENSG00000102921,N4BP1,78,0.63682,43,-0.2779,58,0.16825,63,0.33577,74,0.55403,58,0.22471,41,-0.3762,36,-0.5626,22,-1.3542
ENSG00000102935,ZNF423,37,1.18670,27,0.67634,14,-0.3351,8,-1.1523,1,-3.5202,6,-1.7546,30,0.83478,56,1.89774,15,-0.2798
ENSG00000121274,TENT4B,34,-0.3890,32,-0.4983,66,0.61721,48,0.12113,55,0.34055,52,0.29594,49,0.15179,24,-0.9260,33,-0.4894
ENSG00000166164,BRD7,237,0.70542,340,1.31142,149,-0.0324,116,-0.4512,145,-0.0799,157,0.05918,137,-0.1621,136,-0.1727,66,-1.3423
ENSG00000083799,CYLD,109,0.20652,76,-0.3455,111,0.22869,93,-0.0447,85,-0.1749,157,1.01510,45,-1.1382,56,-0.8081,52,-0.9910
ENSG00000103449,SALL1,0,-6.3279,54,1.14181,126,2.76488,9,-1.6510,14,-0.9654,6,-2.3680,20,-0.3919,64,1.45229,15,-0.9491
ENSG00000177200,CHD9,569,1.35946,345,0.52192,239,-0.0593,357,0.64316,227,-0.1386,194,-0.4430,131,-0.9805,248,-0.0017,86,-1.6926
ENSG00000103479,RBL2,93,0.74674,104,0.91908,76,0.40901,66,0.20308,44,-0.4379,45,-0.4471,61,0.07698,69,0.26999,22,-1.5602
ENSG00000166971,AKTIP,2,-4.9949,37,-0.8374,121,1.01512,60,-0.1227,52,-0.3188,59,-0.1649,60,-0.0978,70,0.13527,99,0.76285
ENSG00000103494,RPGRIP1L,66,1.25484,6,-2.3808,9,-1.7950,46,0.74854,31,0.02535,47,0.88680,7,-2.1183,21,-0.5168,10,-1.7264
ENSG00000140718,FTO,7,-2.8374,35,-0.5389,46,-0.1051,43,-0.2501,28,-0.8743,68,0.62315,43,-0.2064,67,0.47193,64,0.45256
ENSG00000087258,GNAO1,82,-2.7132,250,-1.0844,434,-0.2462,714,0.60050,605,0.27314,609,0.34874,445,-0.2051,350,-0.5731,593,0.26704
ENSG00000159461,AMFR,61,-0.7109,78,-0.3553,173,0.91213,84,-0.2433,66,-0.6044,102,0.08910,64,-0.6463,110,0.18837,121,0.37259
ENSG00000167005,NUDT21,42,-1.6568,65,-1.0305,148,0.23131,178,0.59275,97,-0.4172,152,0.34211,67,-0.9844,78,-0.7415,173,0.53590
ENSG00000087263,OGFOD1,64,0.65696,44,0.04420,59,0.50534,32,-0.4667,79,0.99444,44,0.07376,38,-0.1860,23,-0.9381,25,-0.8712
ENSG00000125124,BBS2,19,-1.5247,19,-1.5222,41,-0.3791,46,-0.2301,17,-1.6536,51,-0.0386,20,-1.4566,137,1.59316,91,1.00254
ENSG00000087250,MT3,222,-4.0150,2110,-0.7058,1353,-1.3729,1478,-1.3150,5328,0.74712,2741,-0.3606,3899,0.24365,8762,1.60100,5282,0.82245
ENSG00000125148,MT2A,189,-1.4241,367,-0.4224,330,-0.5835,143,-1.9191,716,0.62800,375,-0.4580,440,-0.1421,1580,2.01301,620,0.43726
ENSG00000169715,MT1E,49,-2.6432,129,-1.2225,145,-1.0413,74,-2.1362,468,0.77812,192,-0.7165,233,-0.3288,1166,2.43887,413,0.64075
ENSG00000205364,MT1M,8,-3.5516,71,-0.4249,54,-0.8322,32,-1.6896,171,0.97134,52,-1.0035,90,-0.0538,330,2.15862,134,0.63632
ENSG00000198417,MT1F,7,-3.5367,71,-0.1016,42,-0.8938,31,-1.4342,115,0.66648,64,-0.2900,73,-0.0532,258,2.09169,81,0.11552
ENSG00000125144,MT1G,33,-1.8806,40,-1.6116,63,-0.9433,26,-2.3645,175,0.63361,94,-0.3977,99,-0.2642,476,2.44035,152,0.45398
ENSG00000187193,MT1X,17,-1.9700,84,0.39284,80,0.31016,25,-1.5362,72,0.14377,31,-1.2940,28,-1.2766,218,2.02635,106,0.85839
ENSG00000102900,NUP93,16,-0.6793,18,-0.5229,37,0.58542,23,-0.1872,13,-1.0227,34,0.55412,15,-0.7790,32,0.36031,26,0.05355
ENSG00000051108,HERPUD1,120,1.22986,15,-1.9573,45,-0.3377,40,-0.5786,32,-0.8705,78,0.62937,34,-0.7638,38,-0.5918,68,0.32361
ENSG00000172775,FAM192A,178,0.34649,248,0.89217,167,0.25328,131,-0.1469,112,-0.3654,138,-0.0569,158,0.16562,125,-0.2081,94,-0.6868
ENSG00000159579,RSPRY1,18,-0.3434,27,0.31524,24,0.13622,20,-0.1800,20,-0.1654,30,0.59046,18,-0.3450,24,0.12446,14,-0.7582
ENSG00000102931,ARL2BP,28,-1.1136,28,-1.1103,89,0.64166,85,0.63009,44,-0.4657,51,-0.2792,51,-0.2258,46,-0.3881,81,0.54456
ENSG00000102934,PLLP,33,-1.4934,315,2.15684,599,3.66596,17,-2.5842,10,-3.1906,9,-3.5735,44,-1.0551,31,-1.6008,33,-1.5636
ENSG00000006210,CX3CL1,194,0.73733,7,-4.1923,125,0.03484,200,0.87871,52,-1.2924,114,-0.1263,75,-0.7462,35,-1.8620,180,0.68376
ENSG00000005194,CIAPIN1,15,-0.8544,16,-0.7250,34,0.37481,39,0.67858,21,-0.3522,31,0.30075,24,-0.1900,13,-1.0241,25,-0.0834
ENSG00000088682,COQ9,7,-1.9735,12,-1.2469,32,0.21678,33,0.29359,22,-0.3667,21,-0.4780,22,-0.3932,47,0.80083,46,0.87763
ENSG00000102978,POLR2C,46,0.14697,25,-0.7687,64,0.64701,58,0.55416,30,-0.5384,39,-0.1331,14,-1.6517,39,-0.1079,48,0.23315
ENSG00000205336,ADGRG1,32,-1.7478,71,-0.5661,130,0.36568,94,-0.1468,11,-3.2899,53,-1.1525,83,-0.3318,358,2.12290,153,0.70577
ENSG00000140854,KATNB1,6,-1.6728,4,-2.0998,26,0.54243,11,-0.7792,8,-1.1683,32,1.11622,17,-0.1707,11,-0.7318,25,0.50328
ENSG00000140859,KIFC3,0,-4.8275,5,-2.0613,8,-1.4867,26,0.26730,23,0.08421,30,0.58425,22,0.02774,31,0.55978,27,0.36725
ENSG00000103005,USB1,9,-1.5887,10,-1.4726,12,-1.2030,48,0.95396,23,-0.2933,18,-0.7587,55,1.09181,22,-0.3762,41,0.65904
ENSG00000070761,CFAP20,7,-2.0341,35,0.23464,20,-0.6270,34,0.18823,15,-1.0280,34,0.21679,25,-0.2992,30,-0.0243,46,0.72454
ENSG00000070770,CSNK2A2,11,-1.7189,8,-2.1147,58,0.75498,41,0.19739,44,0.29800,43,0.32169,27,-0.4246,33,-0.1300,39,0.12828
ENSG00000103021,CCDC113,5,-1.8773,23,0.29605,22,0.25596,12,-0.6793,24,0.36073,22,0.30694,24,0.40325,17,-0.1473,19,0.02322
ENSG00000103034,NDRG4,57,-2.7741,125,-1.6296,274,-0.4539,624,0.95643,231,-0.7157,333,-0.1832,362,-0.0243,269,-0.4827,608,0.90728
ENSG00000125107,CNOT1,39,-0.3924,31,-0.7200,66,0.43230,45,-0.1913,23,-1.1409,65,0.49204,51,0.03797,36,-0.4942,61,0.32868
ENSG00000103042,SLC38A7,20,0.11111,9,-1.0277,9,-1.1122,35,1.12343,7,-1.3577,20,0.13837,21,0.12127,14,-0.4781,17,-0.1831
ENSG00000125166,GOT2,33,-1.5521,21,-2.1923,69,-0.4436,103,0.19061,69,-0.4379,150,0.99739,41,-1.2107,77,-0.2773,116,0.39794
ENSG00000150394,CDH8,9,-2.7702,19,-1.6897,3,-4.1979,106,1.09744,89,0.69021,84,0.74680,45,-0.3832,19,-1.6315,52,-0.1772
ENSG00000140937,CDH11,199,2.25779,39,-0.4914,116,1.25963,36,-0.6330,27,-1.0481,36,-0.6788,23,-1.2550,63,0.26712,23,-1.3551
ENSG00000166548,TK2,130,1.06457,89,0.43949,34,-1.0182,57,-0.2770,74,0.16317,59,-0.2443,61,-0.1429,49,-0.4917,73,0.13575
ENSG00000183723,CMTM4,43,-1.1947,76,-0.3513,73,-0.4170,104,0.14848,58,-0.7496,114,0.34773,99,0.05870,88,-0.1271,126,0.48467
ENSG00000135720,DYNC1LI2,269,-0.1225,891,1.88797,486,0.82408,176,-0.8193,228,-0.3743,241,-0.3440,254,-0.2108,146,-1.0502,215,-0.5020
ENSG00000159593,NAE1,19,-1.1347,29,-0.5300,28,-0.5699,51,0.38560,25,-0.7227,51,0.44997,34,-0.2608,37,-0.1293,50,0.36009
ENSG00000172840,PDP2,58,0.51324,31,-0.4831,62,0.61153,38,-0.1619,56,0.45008,45,0.13779,34,-0.3306,29,-0.5533,32,-0.4362
ENSG00000166595,CIAO2B,15,-2.3118,57,-0.4084,76,0.05170,38,-1.0598,92,0.33956,71,-0.0849,80,0.11812,93,0.35662,130,1.02057
ENSG00000172831,CES2,123,1.31724,64,0.22995,37,-0.5990,56,0.04697,61,0.16485,23,-1.4533,84,0.67215,78,0.54474,42,-0.4293
ENSG00000172824,CES4A,0,-5.8309,21,0.07702,68,2.10940,39,1.28244,3,-2.6519,15,-0.4336,5,-1.8416,5,-2.0235,14,-0.5722
ENSG00000125149,C16orf70,12,-0.8777,20,-0.1007,22,0.05643,27,0.42621,6,-1.8963,34,0.94562,15,-0.5185,11,-0.9774,17,-0.3514
ENSG00000196123,KIAA0895L,25,-0.2909,25,-0.2427,19,-0.6590,45,0.70982,33,0.17557,26,-0.2359,34,0.20188,18,-0.7777,33,0.15372
ENSG00000205250,E2F4,6,-1.6737,13,-0.7131,53,1.56246,25,0.37296,3,-2.6846,20,-0.0631,13,-0.6836,15,-0.4830,26,0.42849
ENSG00000168701,TMEM208,9,-1.8164,24,-0.4318,32,0.02987,16,-1.1203,25,-0.3596,40,0.43443,23,-0.5073,54,0.83397,48,0.70768
ENSG00000159713,TPPP3,0,-6.9037,237,2.58013,157,1.76060,16,-1.8955,27,-1.0801,9,-2.8132,48,-0.2098,106,1.07605,37,-0.6408
ENSG00000159720,ATP6V0D1,89,-0.8728,81,-0.9993,247,0.72437,207,0.48164,53,-1.6246,156,-0.0073,136,-0.2201,98,-0.7230,227,0.64984
ENSG00000039523,RIPOR1,74,0.05963,15,-2.2890,85,0.27928,103,0.65382,69,-0.0558,58,-0.3715,78,0.13522,40,-0.8858,93,0.45572
ENSG00000102974,CTCF,101,0.41506,79,0.03364,109,0.53745,57,-0.4894,98,0.37936,98,0.45962,72,-0.1056,66,-0.2360,35,-1.2498
ENSG00000159753,CARMIL2,11,-1.9159,6,-2.8348,24,-0.7687,42,0.08888,39,-0.0284,46,0.27409,39,-0.0537,36,-0.1782,71,1.05022
ENSG00000102977,ACD,28,0.71449,10,-0.8126,6,-1.5163,24,0.54416,19,0.12266,14,-0.3585,10,-0.8720,13,-0.4544,25,0.65744
ENSG00000102981,PARD6A,9,-1.4387,8,-1.6213,12,-1.0891,27,0.17394,17,-0.5117,23,-0.1101,26,0.12537,29,0.28755,46,1.15038
ENSG00000141098,GFOD2,22,-0.1788,12,-1.0545,13,-0.9801,25,0.03757,39,0.73075,37,0.76596,24,-0.0712,17,-0.5466,17,-0.5822
ENSG00000102901,CENPT,47,1.21042,19,-0.2688,10,-1.1259,40,1.07137,24,0.14529,10,-1.4006,15,-0.6144,18,-0.2856,23,0.04964
ENSG00000168286,THAP11,21,-0.2956,17,-0.6344,21,-0.3088,27,0.10338,13,-1.0082,29,0.23939,18,-0.4752,37,0.59501,31,0.36157
ENSG00000102898,NUTF2,75,0.22442,57,-0.1946,137,1.21210,64,-0.0112,53,-0.3145,50,-0.4665,49,-0.4452,49,-0.4372,73,0.19140
ENSG00000038358,EDC4,42,-0.4257,50,-0.1684,122,1.26879,78,0.57269,20,-1.5029,49,-0.2565,54,-0.0626,25,-1.2056,56,0.00649
ENSG00000205220,PSMB10,27,-1.3032,41,-0.6479,26,-1.3460,39,-0.7697,95,0.65296,51,-0.4001,107,0.84670,79,0.34457,108,0.96263
ENSG00000132600,PRMT7,3,-2.5986,22,0.06756,19,-0.1897,25,0.28447,17,-0.3622,33,0.82975,16,-0.4602,20,-0.1156,17,-0.4214
ENSG00000103056,SMPD3,0,-5.9759,3,-2.6350,13,-0.6486,43,1.33435,16,-0.3816,20,-0.0912,16,-0.4191,15,-0.4856,30,0.68277
ENSG00000184939,ZFP90,28,-0.2796,36,0.11502,21,-0.7091,34,0.04995,30,-0.1305,31,-0.1266,34,0.04002,32,-0.0761,45,0.52714
ENSG00000141076,UTP4,0,-5.9436,5,-1.8960,19,-0.0898,20,-0.0240,31,0.69704,25,0.43719,16,-0.3002,9,-1.1692,32,0.83924
ENSG00000168807,SNTB2,83,0.45346,27,-1.2398,58,-0.0924,80,0.44521,31,-1.0359,101,0.99517,32,-0.9786,47,-0.4373,32,-1.0493
ENSG00000132612,VPS4A,53,-0.9896,50,-1.0718,197,1.07266,134,0.48603,58,-0.8510,90,-0.2119,127,0.35396,78,-0.4027,108,0.11011
ENSG00000213380,COG8,4,-2.0694,33,1.04386,50,1.75316,18,0.08891,0,-4.8761,14,-0.4314,31,0.92458,6,-1.4289,11,-0.6919
ENSG00000132604,TERF2,31,-1.1403,22,-1.6680,67,0.00043,84,0.38335,99,0.61245,62,-0.1317,98,0.59610,52,-0.3961,74,0.17169
ENSG00000103018,CYB5B,45,-0.5299,43,-0.6099,63,-0.0370,64,0.00232,48,-0.4382,60,-0.1169,70,0.13302,90,0.53389,83,0.44540
ENSG00000102908,NFAT5,46,-0.0386,34,-0.4654,36,-0.4041,58,0.36242,29,-0.7423,92,1.44835,12,-2.0006,45,-0.0584,8,-2.6990
ENSG00000181019,NQO1,71,1.34591,22,-0.5225,16,-0.9915,33,0.09227,20,-0.6788,17,-1.0522,12,-1.4373,70,1.32114,38,0.36502
ENSG00000198373,WWP2,85,1.57374,47,0.57991,44,0.45710,34,0.07789,10,-1.7114,21,-0.7473,24,-0.4410,26,-0.3404,28,-0.2728
ENSG00000090857,PDPR,115,1.05948,79,0.43016,85,0.55878,73,0.34824,18,-1.7918,45,-0.5071,40,-0.5964,82,0.49994,38,-0.7374
ENSG00000223496,EXOSC6,73,-0.7915,96,-0.3650,104,-0.2483,162,0.49233,148,0.30262,120,-0.0381,165,0.47717,79,-0.6730,120,-0.0301
ENSG00000090861,AARS,30,-2.1031,92,-0.4659,185,0.62803,150,0.31683,75,-0.7663,129,0.06985,84,-0.6133,109,-0.2016,178,0.63280
ENSG00000168872,DDX19A,50,0.55900,26,-0.4688,23,-0.6019,30,-0.2245,13,-1.4306,51,0.77385,35,0.02267,30,-0.2473,30,-0.2266
ENSG00000157350,ST3GAL2,30,-0.0843,5,-2.6249,21,-0.6571,37,0.22568,21,-0.6353,45,0.63944,31,-0.0514,32,-0.0095,35,0.15118
ENSG00000103051,COG4,37,0.14709,42,0.36233,72,1.23579,33,-0.0189,18,-0.9760,15,-1.3197,25,-0.4344,31,-0.1055,49,0.67228
ENSG00000189091,SF3B3,38,-0.1056,19,-1.1328,67,0.77238,40,-0.0663,20,-1.0491,40,-0.0367,35,-0.2584,48,0.23550,54,0.45478
ENSG00000132613,MTSS2,114,0.73126,132,0.96627,62,-0.2378,68,-0.1055,18,-2.0697,46,-0.7892,123,0.85955,123,0.85033,46,-0.7340
ENSG00000103043,VAC14,26,0.12346,18,-0.4128,25,0.06222,37,0.78256,10,-1.3179,17,-0.5370,29,0.30860,33,0.54520,20,-0.2335
ENSG00000157423,HYDIN,35,-0.5125,238,2.84276,29,-0.7842,92,1.17644,5,-3.3492,21,-1.4282,34,-0.5288,34,-0.5559,5,-3.4297
ENSG00000172137,CALB2,5,-2.2857,0,-8.6243,0,-7.3989,3,-3.0153,138,3.08320,36,0.68588,1,-4.6955,57,1.32020,7,-1.9274
ENSG00000040199,PHLPP2,11,-1.8055,9,-2.0454,33,-0.1659,49,0.52316,55,0.65012,45,0.41791,32,-0.1871,12,-1.6604,44,0.31980
ENSG00000166747,AP1G1,24,-0.7944,39,-0.0618,42,0.03214,48,0.29230,26,-0.6742,53,0.49797,22,-0.9253,39,-0.0826,42,0.03887
ENSG00000224470,ATXN1L,46,1.37229,13,-0.6380,44,1.29359,14,-0.6007,4,-2.3413,20,0.01835,15,-0.3754,16,-0.2956,16,-0.3894
ENSG00000182149,IST1,197,1.66721,64,-0.1798,128,0.92389,65,-0.1607,30,-1.2999,48,-0.7312,50,-0.5656,63,-0.1946,65,-0.1737
ENSG00000102984,ZNF821,14,-0.4205,2,-3.1544,36,1.04816,27,0.64050,28,0.63425,11,-0.8520,11,-0.8404,19,-0.0058,23,0.33093
ENSG00000140829,DHX38,84,1.38806,28,-0.3734,9,-2.0899,40,0.16685,21,-0.8366,42,0.31554,39,0.14196,36,-0.0063,22,-0.8000
ENSG00000260664,AC004158.1,1,-4.6009,113,1.87150,50,0.48143,26,-0.5602,56,0.65332,39,0.08604,19,-0.9906,42,0.20303,15,-1.4174
ENSG00000140836,ZFHX3,1082,5.04812,85,-0.4432,83,-0.4693,44,-1.4914,6,-4.2918,3,-5.4431,28,-2.0927,45,-1.3788,21,-2.5751
ENSG00000103035,PSMD7,233,0.30109,188,-0.0341,254,0.44120,236,0.35443,210,0.13689,191,-0.0155,148,-0.4027,108,-0.8813,157,-0.3347
ENSG00000090863,GLG1,149,-0.1043,232,0.59614,147,-0.1223,221,0.57497,114,-0.5104,133,-0.3242,106,-0.6264,116,-0.4835,182,0.23150
ENSG00000103089,FA2H,0,-7.2217,218,2.60658,371,3.99862,7,-3.0223,3,-3.8614,1,-5.3073,13,-1.9521,1,-4.8002,10,-2.4408
ENSG00000103091,WDR59,6,-2.2740,37,0.45873,88,1.91776,46,0.88216,12,-1.2509,11,-1.5953,21,-0.4654,33,0.24910,21,-0.4334
ENSG00000186187,ZNRF1,31,-0.3539,12,-1.7804,66,0.85246,39,0.00526,42,0.11826,35,-0.1795,36,-0.1172,18,-1.1359,58,0.71409
ENSG00000184517,ZFP1,9,-1.4080,12,-1.0333,2,-3.2103,23,-0.0462,47,1.08168,29,0.37658,13,-0.8595,16,-0.5998,38,0.83982
ENSG00000050820,BCAR1,65,-0.2146,46,-0.7238,162,1.26971,72,-0.0498,88,0.26668,69,-0.1468,46,-0.7371,59,-0.3431,75,0.00916
ENSG00000153774,CFDP1,231,0.49952,227,0.47180,115,-0.5928,148,-0.2200,181,0.10804,199,0.32269,143,-0.2520,165,-0.0315,118,-0.5927
ENSG00000166822,TMEM170A,15,-0.9823,53,0.95194,21,-0.5224,49,0.89766,25,-0.2603,16,-1.0874,14,-1.0559,67,1.34491,21,-0.5444
ENSG00000034713,GABARAPL2,53,-1.8913,139,-0.4488,212,0.20756,89,-1.1846,215,0.23207,206,0.19691,166,-0.1744,321,0.87716,256,0.56618
ENSG00000065427,KARS,58,0.24898,43,-0.2179,45,-0.1303,36,-0.5010,54,0.14540,49,-0.0313,39,-0.3486,56,0.20198,64,0.44340
ENSG00000166848,TERF2IP,350,-0.6280,358,-0.5927,575,0.13935,575,0.15279,637,0.30134,746,0.69813,298,-0.8716,465,-0.1925,383,-0.5242
ENSG00000152910,CNTNAP4,0,-7.1342,155,2.03846,79,0.85094,40,-0.2441,82,0.90545,22,-1.2884,37,-0.3572,48,0.04686,29,-0.7777
ENSG00000103111,MON1B,83,0.14148,168,1.29852,95,0.36154,74,-0.0499,54,-0.5241,58,-0.4784,64,-0.2722,48,-0.6973,76,0.00431
ENSG00000171724,VAT1L,5,-2.3080,21,-0.1288,53,1.34872,55,1.65540,0,-7.8775,4,-2.7734,37,0.72321,0,-5.5377,31,0.53289
ENSG00000186153,WWOX,77,1.58217,30,0.01131,13,-1.2206,29,-0.0404,23,-0.4072,17,-0.9311,21,-0.4776,73,1.48302,18,-0.7492
ENSG00000178573,MAF,48,0.24292,27,-0.6149,42,0.04883,28,-0.6185,19,-1.1393,52,0.45558,63,0.68339,47,0.21667,37,-0.1698
ENSG00000166446,CDYL2,4,-3.3509,31,-0.5090,9,-2.2671,39,-0.1825,90,1.17700,73,1.04274,29,-0.6173,32,-0.4796,38,-0.2446
ENSG00000103121,CMC2,41,-0.1624,39,-0.2610,49,0.10761,33,-0.5677,36,-0.3776,66,0.71950,32,-0.5526,39,-0.2589,49,0.11213
ENSG00000166454,ATMIN,14,-2.7994,43,-1.1672,123,0.44988,114,0.37431,84,-0.1463,109,0.32280,75,-0.3288,94,0.02939,106,0.23236
