Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000100154,TTC28,15,0.29443,15,0.23648,7,-0.8700,5,-1.5030,9,-0.5287,7,-0.8789,5,-1.2805,48,2.27027,6,-1.1031
ENSG00000100209,HSCB,18,0.58329,11,-0.2177,6,-1.1569,11,-0.2807,15,0.22339,3,-2.1472,9,-0.5596,23,0.91190,15,0.18527
ENSG00000159873,CCDC117,17,0.00118,11,-0.6493,11,-0.5684,33,1.11269,16,-0.0453,21,0.39794,5,-1.6424,25,0.66946,10,-0.7731
ENSG00000100219,XBP1,11,-0.7861,18,0.08708,6,-1.4772,13,-0.4702,15,-0.2004,29,0.87612,16,-0.1200,29,0.86775,25,0.60619
ENSG00000183579,ZNRF3,59,0.62054,35,-0.2938,44,0.05613,8,-2.4974,7,-2.7940,5,-3.1641,9,-2.2370,205,2.96603,26,-0.7299
ENSG00000183762,KREMEN1,31,1.57136,16,0.18363,12,-0.1826,6,-1.2352,5,-1.7075,11,-0.3706,5,-1.5516,24,0.87970,8,-0.7903
ENSG00000186998,EMID1,23,0.95592,7,-1.0305,8,-0.7629,5,-1.3540,5,-1.5117,5,-1.5217,5,-1.5594,47,2.09949,18,0.44815
ENSG00000100263,RHBDD3,6,-0.8709,14,0.51389,5,-0.9509,25,1.49244,11,0.18662,6,-0.8583,5,-1.0632,8,-0.3290,14,0.50665
ENSG00000182944,EWSR1,72,-0.2174,107,0.42434,80,-0.0352,75,-0.1332,52,-0.7716,110,0.46548,82,0.00597,113,0.52081,86,0.07894
ENSG00000185340,GAS2L1,54,0.16706,29,-0.8300,41,-0.2977,41,-0.3045,34,-0.6428,34,-0.5579,72,0.59827,75,0.67758,76,0.69531
ENSG00000100276,RASL10A,24,-0.7451,26,-0.5384,12,-1.6835,90,1.45440,23,-0.7807,68,0.96693,34,-0.1450,22,-0.7940,66,0.90515
ENSG00000100280,AP1B1,46,-0.4717,48,-0.3379,66,0.13537,60,0.00391,67,0.18915,62,0.05583,76,0.37598,67,0.15929,57,-0.0722
ENSG00000225465,RFPL1S,106,-0.7602,171,0.03764,202,0.30940,214,0.39966,181,0.14995,230,0.52319,145,-0.2149,160,-0.0600,135,-0.3272
ENSG00000100285,NEFH,44,-3.5397,279,-0.6732,762,0.93625,27,-4.1204,530,0.37584,102,-2.1797,2344,3.28780,6,-6.1819,71,-2.7122
ENSG00000100296,THOC5,6,-0.9414,20,0.98284,14,0.42007,13,0.25177,10,-0.1380,21,1.07123,8,-0.3537,2,-2.0970,8,-0.4145
ENSG00000184117,NIPSNAP1,20,-0.8281,38,0.23227,26,-0.3833,41,0.34333,28,-0.3091,38,0.22494,42,0.39855,41,0.32654,42,0.38106
ENSG00000186575,NF2,51,0.62469,22,-0.7844,61,0.85979,30,-0.3087,25,-0.5822,17,-1.1074,43,0.27412,42,0.23580,30,-0.3069
ENSG00000100319,ZMAT5,14,0.24652,4,-1.5413,3,-1.7700,15,0.41183,11,-0.0746,16,0.52935,14,0.24474,11,-0.1252,16,0.47406
ENSG00000184076,UQCR10,291,-0.0506,129,-1.2890,103,-1.6256,339,0.19423,228,-0.4706,257,-0.2398,449,0.65564,278,-0.1179,704,1.43845
ENSG00000100330,MTMR3,30,0.17103,33,0.30631,13,-1.0781,25,-0.1267,18,-0.6829,21,-0.3725,28,0.06847,54,1.15944,26,-0.0175
ENSG00000099995,SF3A1,43,-0.3381,44,-0.2870,38,-0.4969,64,0.30417,44,-0.3007,79,0.66428,48,-0.1318,70,0.46155,60,0.22070
ENSG00000100003,SEC14L2,34,0.27874,26,-0.1969,29,0.00253,30,0.05628,9,-1.8057,23,-0.3314,25,-0.2037,56,1.08061,43,0.63385
ENSG00000100029,PES1,18,-0.3854,12,-0.9465,14,-0.7364,22,-0.0697,26,0.20490,40,0.89397,32,0.55592,21,-0.0994,22,-0.0602
ENSG00000184792,OSBP2,14,-0.9775,45,0.87600,25,-0.0814,24,-0.0946,24,-0.1114,24,-0.1365,27,0.05581,33,0.35907,31,0.30135
ENSG00000133422,MORC2,9,-0.8518,15,-0.0436,19,0.32733,35,1.37926,9,-0.9134,13,-0.2022,17,0.20135,16,0.11126,17,0.11812
ENSG00000253352,TUG1,42,-0.4123,94,0.93127,47,-0.1860,39,-0.4801,37,-0.6156,60,0.20517,44,-0.2828,95,0.96001,47,-0.1971
ENSG00000198832,SELENOM,121,0.16569,49,-1.2236,45,-1.3758,103,-0.1024,96,-0.2338,103,-0.0990,99,-0.1640,134,0.31643,243,1.32278
ENSG00000185133,INPP5J,8,-0.7111,5,-1.4133,5,-1.3339,24,0.95596,14,0.10237,14,0.14230,33,1.52048,3,-1.9746,15,0.21370
ENSG00000138942,RNF185,13,-0.7761,15,-0.5493,6,-1.8993,35,0.78121,22,0.05922,20,-0.0740,31,0.59855,31,0.59217,26,0.32249
ENSG00000100100,PIK3IP1,20,-0.1561,22,0.01881,14,-0.6078,36,0.81254,17,-0.3983,20,-0.1181,19,-0.1755,24,0.16915,28,0.44348
ENSG00000100105,PATZ1,10,-0.4167,13,0.05641,9,-0.5207,13,0.12140,9,-0.5815,5,-1.4309,13,0.06884,28,1.35714,19,0.65339
ENSG00000185721,DRG1,28,-0.8439,28,-0.7608,36,-0.3882,48,0.06174,46,-0.0320,93,1.14906,75,0.76991,33,-0.5256,50,0.11866
ENSG00000184708,EIF4ENIF1,33,-0.6285,43,-0.1536,54,0.20634,64,0.46647,47,-0.0346,66,0.52448,30,-0.7021,64,0.47771,43,-0.1468
ENSG00000198089,SFI1,9,-0.4293,28,1.36088,13,0.15596,12,-0.0017,9,-0.5249,10,-0.2415,10,-0.3247,12,0.05624,11,-0.1429
ENSG00000241878,PISD,23,-0.8945,41,0.04830,21,-1.0089,54,0.48291,25,-0.7902,78,1.10199,53,0.45445,37,-0.1254,60,0.63575
ENSG00000183530,PRR14L,32,-0.8632,100,1.02124,116,1.27979,33,-0.7621,37,-0.6460,68,0.36979,42,-0.3765,82,0.68191,13,-2.0983
ENSG00000100150,DEPDC5,14,0.11218,13,-0.0075,4,-1.5897,10,-0.4070,13,0.08167,12,-0.1048,32,1.48283,8,-0.7762,9,-0.5366
ENSG00000128245,YWHAH,680,-0.9581,1153,-0.0700,1511,0.36403,838,-0.5660,986,-0.3454,2190,0.98485,2037,0.86072,931,-0.4044,1260,0.07120
ENSG00000100220,RTCB,30,-0.6022,31,-0.5181,22,-0.9861,36,-0.2558,34,-0.3885,61,0.58297,74,0.90114,50,0.24225,68,0.74062
ENSG00000100225,FBXO7,37,-0.1371,40,-0.0129,31,-0.3898,38,-0.1056,39,-0.0423,31,-0.3956,34,-0.2689,44,0.14938,72,0.94213
ENSG00000100234,TIMP3,133,1.61005,33,-0.9177,49,-0.3089,14,-2.1216,17,-1.9740,6,-3.2334,23,-1.4268,179,1.89700,50,-0.2593
ENSG00000133424,LARGE1,38,-1.0292,54,-0.4405,38,-0.9581,118,0.81187,86,0.32006,127,0.94123,56,-0.3933,57,-0.3466,89,0.34907
ENSG00000224404,Z68323.1,1,-3.6098,11,-0.1199,7,-0.8246,70,3.43868,14,0.34066,9,-0.4268,0,-5.4113,2,-2.5463,2,-2.6052
ENSG00000100281,HMGXB4,23,-0.6024,56,0.83174,53,0.74235,25,-0.4274,33,-0.0452,30,-0.1494,27,-0.3162,39,0.24877,25,-0.4490
ENSG00000100284,TOM1,19,-0.8467,23,-0.5069,27,-0.2869,29,-0.1609,44,0.56890,20,-0.7577,51,0.71988,35,0.13627,44,0.47768
ENSG00000100302,RASD2,19,-0.7178,27,-0.1177,20,-0.5607,46,0.73941,14,-1.1736,31,0.08352,26,-0.1723,38,0.41218,67,1.37188
ENSG00000221963,APOL6,25,1.74614,10,0.02386,14,0.46934,2,-2.3232,3,-1.8939,2,-2.2970,5,-1.0406,19,0.94642,6,-0.7772
ENSG00000100320,RBFOX2,126,-0.7289,284,0.62313,228,0.26233,221,0.20859,159,-0.3376,215,0.16498,181,-0.1035,260,0.47587,170,-0.2013
ENSG00000128335,APOL2,27,-1.5472,86,0.33898,64,-0.1182,61,-0.2091,89,0.46056,74,0.11277,124,0.94515,35,-1.0627,87,0.36617
ENSG00000100345,MYH9,92,0.73935,84,0.49877,90,0.61350,43,-0.5739,41,-0.6654,53,-0.2371,42,-0.6103,39,-0.7205,61,-0.0131
ENSG00000100348,TXN2,65,0.17194,39,-0.6196,37,-0.7307,69,0.26271,56,-0.1001,53,-0.1609,64,0.12365,70,0.27067,75,0.37790
ENSG00000100350,FOXRED2,42,0.07674,26,-0.6522,31,-0.4186,58,0.59968,33,-0.3116,53,0.44196,20,-1.0738,58,0.59081,45,0.17444
ENSG00000100353,EIF3D,34,-0.2427,36,-0.1294,26,-0.6571,30,-0.4109,31,-0.4019,47,0.28196,50,0.36691,36,-0.1509,78,1.12763
ENSG00000261675,AL022313.4,24,0.13420,23,0.04429,25,0.20151,16,-0.5038,24,0.12996,18,-0.3382,23,0.07815,21,-0.0654,22,-0.0190
ENSG00000166862,CACNG2,22,-0.7104,51,0.70966,62,1.01957,24,-0.4632,35,0.08498,34,0.02927,37,0.18625,23,-0.5559,20,-0.7949
ENSG00000100360,IFT27,16,-0.4911,21,-0.0436,13,-0.7975,20,-0.1528,12,-0.9529,27,0.35444,47,1.26787,16,-0.4874,39,0.94173
ENSG00000100362,PVALB,15,-1.6613,16,-1.4701,38,-0.1264,31,-0.4505,65,0.83014,3,-3.6710,96,1.38705,25,-0.7953,90,1.27297
ENSG00000128311,TST,35,1.48000,5,-1.6856,10,-0.6960,3,-2.3608,7,-1.2772,2,-2.9534,8,-1.0918,35,1.25688,32,1.09006
ENSG00000128309,MPST,19,0.85056,10,-0.2875,16,0.42919,6,-0.9522,8,-0.7500,7,-0.8542,11,-0.0865,11,-0.2084,18,0.64882
ENSG00000100379,KCTD17,54,0.02120,26,-1.0866,31,-0.8352,65,0.29182,63,0.28913,62,0.21592,62,0.21640,50,-0.1197,61,0.19795
ENSG00000278195,SSTR3,9,-0.3461,12,0.09199,13,0.21328,14,0.42713,10,-0.0827,9,-0.2954,20,0.99727,6,-0.9195,8,-0.4763
ENSG00000166897,ELFN2,17,0.04630,13,-0.3595,16,-0.0401,16,-0.0786,14,-0.3177,29,0.87139,7,-1.2071,23,0.52088,17,0.03530
ENSG00000100083,GGA1,37,0.51272,25,-0.1251,20,-0.4645,27,-0.0320,27,-0.0111,32,0.23970,25,-0.1746,21,-0.4451,25,-0.1527
ENSG00000241360,PDXP,309,0.44979,115,-1.1443,109,-1.2224,344,0.57281,223,-0.1379,205,-0.2557,222,-0.1304,237,-0.0249,358,0.63961
ENSG00000100097,LGALS1,179,-0.5932,104,-1.3555,109,-1.2944,329,0.42240,258,0.03093,191,-0.4448,634,1.55652,57,-2.2369,488,1.08613
ENSG00000273899,NOL12,11,-0.2882,14,0.17199,4,-1.7874,22,0.86888,6,-1.2128,17,0.42931,13,-0.0096,11,-0.1764,26,1.17687
ENSG00000189060,H1F0,49,-0.1743,54,-0.0004,62,0.22467,46,-0.2446,60,0.18943,40,-0.4553,49,-0.1452,53,-0.0187,71,0.43684
ENSG00000100116,GCAT,29,0.13960,21,-0.3765,17,-0.6408,12,-1.1307,18,-0.6318,40,0.65598,41,0.68114,32,0.28758,35,0.43888
ENSG00000100124,ANKRD54,16,-0.1519,17,-0.0214,9,-0.8945,30,0.91286,13,-0.5150,15,-0.2410,11,-0.7080,21,0.34353,29,0.83383
ENSG00000100129,EIF3L,73,0.32387,27,-1.2205,31,-1.0211,60,-0.0165,35,-0.9256,60,-0.0119,74,0.30167,67,0.14161,135,1.32428
ENSG00000100142,POLR2F,48,0.01915,30,-0.6929,20,-1.3353,51,0.09975,41,-0.2737,27,-0.8520,51,0.10399,59,0.33576,109,1.37692
ENSG00000100146,SOX10,17,0.16481,10,-0.7334,3,-2.1817,8,-1.0156,34,1.49112,2,-2.9924,2,-2.5886,25,0.70511,21,0.47059
ENSG00000100151,PICK1,16,-0.7654,26,-0.0349,11,-1.2707,29,0.14060,33,0.38812,31,0.24953,23,-0.2206,38,0.59061,33,0.37663
ENSG00000184381,PLA2G6,12,-0.3796,11,-0.4219,9,-0.8078,26,0.86319,11,-0.4547,8,-0.9261,21,0.53336,17,0.22254,26,0.88920
ENSG00000198792,TMEM184B,46,-0.2741,60,0.17964,45,-0.2848,58,0.12620,51,-0.0789,53,-0.0117,60,0.17277,64,0.26640,57,0.08735
ENSG00000213923,CSNK1E,100,-0.0492,137,0.45862,114,0.16100,122,0.26770,113,0.16742,88,-0.2442,62,-0.7931,105,0.02223,79,-0.4089
ENSG00000168135,KCNJ4,32,-0.4414,28,-0.6381,25,-0.7633,50,0.27275,39,-0.1197,56,0.47842,50,0.29594,47,0.16821,61,0.61895
ENSG00000100201,DDX17,191,-0.4217,506,1.21310,220,-0.1623,166,-0.6026,199,-0.3499,270,0.16002,154,-0.7113,361,0.63098,229,-0.1050
ENSG00000100211,CBY1,9,-0.1331,7,-0.4732,3,-1.6656,15,0.63520,7,-0.5826,10,0.01523,10,0.04917,13,0.41899,19,0.99958
ENSG00000100216,TOMM22,44,-0.5084,49,-0.2799,53,-0.1706,57,-0.0438,65,0.15930,51,-0.2263,81,0.50342,51,-0.2249,90,0.68162
ENSG00000100221,JOSD1,47,-0.3954,59,-0.0116,37,-0.7133,53,-0.1613,77,0.46566,72,0.30463,60,0.03080,55,-0.1182,68,0.21294
ENSG00000100226,GTPBP1,24,0.49663,11,-0.7184,13,-0.5049,28,0.69384,13,-0.5144,10,-0.9407,14,-0.3606,25,0.50809,23,0.42046
ENSG00000100242,SUN2,47,-0.4399,48,-0.3896,60,-0.0312,62,0.00868,78,0.44136,34,-0.9171,76,0.33092,90,0.61669,55,-0.1820
ENSG00000100246,DNAL4,10,-0.4212,8,-0.6936,10,-0.3993,20,0.58906,13,-0.0795,15,0.19134,13,-0.0112,8,-0.7841,27,1.10300
ENSG00000221890,NPTXR,238,0.05507,141,-0.7638,150,-0.6647,309,0.47155,286,0.39003,313,0.49451,135,-0.8254,296,0.40100,143,-0.7362
ENSG00000183741,CBX6,365,0.93756,178,-0.3448,276,0.34508,189,-0.2515,233,0.08353,148,-0.6369,135,-0.7761,203,-0.1427,120,-0.9560
ENSG00000100307,CBX7,93,0.31091,67,-0.2496,75,-0.0589,70,-0.1797,71,-0.1629,64,-0.3207,81,0.06039,85,0.13521,90,0.22241
ENSG00000100311,PDGFB,7,-0.6566,15,0.55721,14,0.42137,10,-0.1160,5,-1.0264,15,0.52159,15,0.54923,8,-0.4065,14,0.50002
ENSG00000100316,RPL3,886,0.82560,350,-0.7569,427,-0.4514,582,0.03402,513,-0.1835,430,-0.4414,343,-0.7895,397,-0.5655,943,0.82311
ENSG00000100321,SYNGR1,95,-1.0089,118,-0.5935,122,-0.5535,346,1.14370,193,0.18676,181,0.06731,231,0.46255,160,-0.1293,176,0.01997
ENSG00000100324,TAB1,14,0.23768,16,0.33417,8,-0.6067,8,-0.6930,12,-0.0133,15,0.25030,13,0.05154,12,-0.0342,13,0.00054
ENSG00000128268,MGAT3,49,-0.0028,29,-0.8145,45,-0.1150,67,0.51837,48,-0.0138,48,-0.0396,48,-0.0243,46,-0.0889,59,0.31048
ENSG00000100335,MIEF1,28,-0.6416,48,0.22823,45,0.14666,47,0.21297,46,0.19386,48,0.23087,28,-0.5768,47,0.20456,42,0.03730
ENSG00000128272,ATF4,78,-0.7047,87,-0.4851,102,-0.2430,173,0.60554,135,0.21632,130,0.14385,153,0.40595,94,-0.3623,144,0.29825
ENSG00000187051,RPS19BP1,84,0.17040,40,-0.9957,47,-0.7609,101,0.44889,73,-0.0882,46,-0.7960,94,0.33082,57,-0.4556,143,1.02754
ENSG00000100346,CACNA1I,13,-0.5870,26,0.54890,15,-0.2533,43,1.41496,15,-0.2937,17,-0.0625,12,-0.6076,14,-0.3775,16,-0.1692
ENSG00000100354,TNRC6B,138,-0.6476,430,1.25138,393,1.09299,138,-0.5941,162,-0.3920,224,0.15620,117,-0.8531,241,0.27667,89,-1.2647
ENSG00000239900,ADSL,13,-0.7258,23,0.16352,9,-1.2618,15,-0.4392,16,-0.3924,27,0.40945,36,0.88821,25,0.28449,33,0.76589
ENSG00000100359,SGSM3,24,-0.5969,32,-0.1449,20,-0.8576,59,0.85508,34,-0.0301,33,-0.0665,38,0.13511,31,-0.1993,53,0.68516
ENSG00000196588,MRTFA,26,-0.2540,41,0.47561,18,-0.7600,28,-0.1488,26,-0.2712,39,0.39553,35,0.21543,36,0.25934,33,0.14687
ENSG00000128285,MCHR1,6,-1.1433,6,-0.8832,7,-0.7339,27,1.36832,12,0.07708,14,0.26850,18,0.68564,12,0.08256,8,-0.5594
ENSG00000100372,SLC25A17,15,-0.0473,15,-0.0018,15,0.04789,11,-0.4900,10,-0.6529,18,0.32738,26,0.90466,8,-0.8567,21,0.53703
ENSG00000100380,ST13,263,-0.1838,285,-0.0375,456,0.72486,294,0.00922,302,0.05939,220,-0.4452,262,-0.1722,313,0.10724,254,-0.2187
ENSG00000196236,XPNPEP3,14,0.03454,15,0.17821,22,0.81582,7,-1.0119,11,-0.2628,6,-1.0876,8,-0.7241,22,0.82902,16,0.25909
ENSG00000100387,RBX1,165,-0.0698,104,-0.7771,85,-1.0811,219,0.39084,141,-0.3353,175,0.03348,192,0.17777,174,0.02164,326,1.06194
ENSG00000100393,EP300,46,-0.5686,113,0.92734,125,1.10801,53,-0.2983,61,-0.0846,52,-0.3276,20,-1.7581,98,0.69697,29,-1.1857
ENSG00000100395,L3MBTL2,19,-1.0072,43,0.32496,36,0.04831,43,0.34148,29,-0.2904,53,0.67551,41,0.28425,41,0.26396,29,-0.2876
ENSG00000100401,RANGAP1,97,-0.7114,141,-0.0821,180,0.31403,174,0.25685,199,0.54094,203,0.50581,118,-0.3615,126,-0.2588,96,-0.6763
ENSG00000100403,ZC3H7B,64,0.61987,36,-0.3538,51,0.17769,51,0.19266,59,0.48530,24,-0.9846,26,-0.8394,29,-0.7045,36,-0.3538
ENSG00000167074,TEF,53,0.06845,37,-0.5112,38,-0.4532,42,-0.2960,45,-0.2350,68,0.43735,47,-0.1289,71,0.51505,65,0.38017
ENSG00000183864,TOB2,60,1.03601,48,0.51569,39,0.16215,14,-1.3683,15,-1.3598,10,-1.8014,17,-1.1016,85,1.50330,19,-0.8963
ENSG00000100410,PHF5A,7,-1.0604,11,-0.3976,4,-1.7016,12,-0.2708,25,1.04421,11,-0.3194,12,-0.2758,22,0.66555,20,0.51638
ENSG00000100412,ACO2,263,0.26989,130,-0.8587,150,-0.6317,285,0.37417,221,-0.0405,142,-0.7239,258,0.21412,215,-0.0784,338,0.65263
ENSG00000100413,POLR3H,45,-0.2971,27,-1.0428,31,-0.8593,54,-0.0087,40,-0.4978,64,0.27427,83,0.69231,75,0.51828,89,0.81548
ENSG00000100417,PMM1,29,-0.2991,23,-0.5997,15,-1.2108,34,-0.0421,26,-0.4680,33,-0.0664,52,0.65139,38,0.14174,74,1.27174
ENSG00000100418,DESI1,54,0.20978,38,-0.3750,33,-0.5807,52,0.13938,45,-0.1213,40,-0.2642,46,-0.0505,70,0.60356,50,0.08013
ENSG00000196419,XRCC6,83,-0.8887,116,-0.3158,106,-0.4551,174,0.33200,97,-0.6454,185,0.43407,244,0.89491,163,0.22888,208,0.62451
ENSG00000100138,SNU13,163,-0.2676,121,-0.7012,113,-0.8037,274,0.59305,179,-0.1019,196,0.05036,266,0.54154,141,-0.4612,295,0.71290
ENSG00000198911,SREBF2,107,0.16432,70,-0.5181,67,-0.5729,135,0.52797,100,0.04268,68,-0.5619,77,-0.3632,138,0.55862,103,0.08880
ENSG00000205704,LINC00634,26,0.13250,16,-0.6438,19,-0.4188,25,0.00271,18,-0.5027,36,0.60565,29,0.26926,23,-0.0657,33,0.45960
ENSG00000100167,SEPTIN3,346,-0.0689,239,-0.6365,285,-0.3615,416,0.23455,367,0.03748,390,0.13067,390,0.13063,391,0.13411,416,0.23518
ENSG00000183172,SMDT1,101,0.39840,33,-1.3508,38,-1.1514,109,0.48176,61,-0.4724,60,-0.4610,92,0.20711,64,-0.3734,169,1.22232
ENSG00000184983,NDUFA6,77,-0.1015,39,-1.1495,38,-1.1562,80,-0.0379,63,-0.4501,82,0.01250,119,0.60333,104,0.38835,157,1.07911
ENSG00000100207,TCF20,34,-0.2942,64,0.71314,61,0.63788,65,0.74641,37,-0.1559,40,-0.0389,8,-2.4224,48,0.23980,22,-0.9719
ENSG00000189306,RRP7A,24,-0.4890,35,0.09717,31,-0.0911,40,0.33772,32,-0.0224,49,0.65933,23,-0.5204,24,-0.4851,43,0.45967
ENSG00000100227,POLDIP3,24,-0.2506,25,-0.1999,17,-0.8021,26,-0.1174,28,-0.0393,23,-0.3346,40,0.54297,32,0.20849,44,0.72532
ENSG00000100243,CYB5R3,93,0.22221,59,-0.5038,56,-0.5947,74,-0.1493,81,-0.0231,54,-0.6559,106,0.40706,94,0.22364,111,0.48400
ENSG00000242247,ARFGAP3,33,-0.0945,37,0.08566,47,0.46114,26,-0.4788,28,-0.3739,45,0.38688,29,-0.2850,44,0.35922,36,0.02385
ENSG00000100266,PACSIN2,27,0.06073,19,-0.5005,15,-0.8290,32,0.31945,30,0.25506,18,-0.5863,32,0.31174,30,0.20073,28,0.08725
ENSG00000100271,TTLL1,7,-1.1775,14,-0.1190,16,0.02747,15,-0.0724,13,-0.2836,21,0.52031,19,0.33920,21,0.50648,22,0.58445
ENSG00000100294,MCAT,8,-1.2788,17,-0.1222,8,-1.3190,16,-0.1996,24,0.40376,27,0.58715,34,0.96694,15,-0.3190,24,0.41714
ENSG00000100300,TSPO,31,1.75791,3,-2.0596,11,-0.1900,8,-0.6239,6,-1.2999,4,-1.6676,7,-0.8158,10,-0.3123,24,0.97610
ENSG00000100304,TTLL12,26,0.33623,16,-0.4201,9,-1.2809,27,0.36326,29,0.55888,11,-1.0111,21,0.00895,8,-1.3534,32,0.64093
ENSG00000186732,MPPED1,76,-0.5938,89,-0.2986,90,-0.2852,126,0.24641,159,0.71633,116,0.11689,92,-0.2514,105,-0.0393,99,-0.1414
ENSG00000130540,SULT4A1,118,-1.1550,167,-0.5477,199,-0.2794,399,0.84966,249,0.08180,246,0.05364,388,0.79968,199,-0.2761,281,0.26763
ENSG00000100347,SAMM50,21,-0.5323,29,-0.0297,9,-1.7614,20,-0.6272,19,-0.7076,53,0.93697,45,0.68356,34,0.21793,54,0.98380
ENSG00000188677,PARVB,31,0.22503,16,-0.8505,19,-0.5915,35,0.41013,26,-0.0913,24,-0.1999,31,0.22093,37,0.46912,25,-0.1419
ENSG00000138944,SHISAL1,57,0.43122,36,-0.3640,53,0.25517,59,0.43316,39,-0.2468,33,-0.5082,32,-0.5214,50,0.17041,41,-0.1617
ENSG00000188636,RTL6,38,-0.5516,37,-0.5396,41,-0.3855,72,0.51174,40,-0.4521,66,0.36777,65,0.34620,61,0.24822,78,0.64371
ENSG00000186654,PRR5,14,0.25514,3,-1.9409,13,0.03565,15,0.33671,9,-0.4995,7,-0.8645,11,-0.2220,18,0.61019,22,0.93610
ENSG00000226328,NUP50-DT,10,-0.7666,20,0.33741,19,0.24856,20,0.34040,14,-0.2812,13,-0.4003,21,0.39367,10,-0.7253,28,0.88129
ENSG00000093000,NUP50,41,-0.8384,86,0.35872,84,0.31698,56,-0.3197,63,-0.1451,91,0.44747,92,0.46926,66,-0.0490,71,0.04937
ENSG00000100364,KIAA0930,89,-0.2319,177,0.90871,71,-0.5629,103,0.02474,97,-0.0770,93,-0.1441,87,-0.2343,88,-0.2155,126,0.34149
ENSG00000077942,FBLN1,38,1.31203,12,-0.7524,16,-0.2567,4,-2.3709,3,-2.5848,1,-4.3568,15,-0.3760,59,1.89821,23,0.28407
ENSG00000130638,ATXN10,101,-0.7117,111,-0.5180,86,-0.8951,222,0.59006,85,-0.9832,241,0.72634,230,0.64842,173,0.18289,260,0.85239
ENSG00000186951,PPARA,35,1.24634,16,-0.1903,25,0.53384,4,-2.3144,9,-1.1647,1,-3.8011,8,-1.2159,46,1.57355,12,-0.6452
ENSG00000100416,TRMU,11,-0.5338,26,0.95069,9,-0.7423,23,0.71466,16,0.17109,12,-0.3049,13,-0.1673,10,-0.5196,14,-0.0953
ENSG00000075240,GRAMD4,20,-0.2638,25,0.07354,21,-0.1481,29,0.34790,22,-0.0933,26,0.17406,16,-0.5681,34,0.57020,23,-0.0750
ENSG00000100422,CERK,52,-0.0423,46,-0.2236,49,-0.1420,58,0.11547,48,-0.2014,43,-0.3286,93,0.89839,39,-0.4898,61,0.20693
ENSG00000054611,TBC1D22A,14,0.00521,17,0.28947,14,-0.0121,13,-0.1123,14,-0.0811,20,0.51517,15,0.02266,10,-0.4808,12,-0.2794
ENSG00000224271,AL117329.1,5,-1.3834,62,2.97831,3,-2.0278,3,-1.8042,2,-2.4521,29,1.36931,14,0.22641,5,-1.2487,5,-1.2801
ENSG00000219438,TAFA5,102,0.04218,66,-0.6358,91,-0.1448,64,-0.6776,84,-0.3002,91,-0.1508,128,0.40110,159,0.75427,126,0.37864
ENSG00000100425,BRD1,7,-0.8013,30,1.62862,13,0.20034,14,0.31790,9,-0.4124,12,0.12906,3,-1.6741,10,-0.1970,11,-0.1144
ENSG00000184164,CRELD2,16,0.23449,18,0.44430,3,-2.0120,8,-0.7957,6,-1.3142,19,0.54458,15,0.13371,21,0.63521,23,0.83848
ENSG00000198355,PIM3,19,-0.6852,19,-0.6197,18,-0.6684,45,0.71238,32,0.19800,29,0.04110,57,1.13453,18,-0.7283,26,-0.1225
ENSG00000100427,MLC1,132,2.03136,28,-0.8644,36,-0.5055,7,-2.7916,11,-2.3219,7,-2.9346,25,-1.0575,101,1.16387,59,0.26890
ENSG00000073150,PANX2,47,1.15970,14,-0.8942,21,-0.2861,24,-0.0595,20,-0.3730,9,-1.5609,25,-0.0115,17,-0.6351,35,0.49931
ENSG00000073169,SELENOO,12,-0.6224,17,-0.0580,7,-1.3444,31,0.88057,22,0.38103,12,-0.5425,15,-0.2254,24,0.47437,20,0.20546
ENSG00000128159,TUBGCP6,22,0.06423,35,0.83163,11,-0.9724,41,1.09489,10,-1.2007,21,-0.0321,17,-0.3440,18,-0.2499,25,0.27660
ENSG00000188130,MAPK12,28,0.09684,23,-0.2203,12,-1.1591,30,0.18345,29,0.19904,18,-0.6101,31,0.26172,22,-0.2493,39,0.63852
ENSG00000185386,MAPK11,18,-0.5233,32,0.46398,11,-1.1724,33,0.49454,24,0.01321,33,0.48214,24,-0.0119,23,-0.0621,25,0.07867
ENSG00000196576,PLXNB2,30,0.58450,23,0.05369,18,-0.3078,7,-1.5996,14,-0.7832,16,-0.4879,10,-1.1083,54,1.50088,25,0.20746
ENSG00000205593,DENND6B,27,0.05380,27,0.05659,10,-1.4420,42,0.75254,19,-0.5324,37,0.54829,32,0.29862,25,-0.0909,24,-0.1520
ENSG00000100239,PPP6R2,47,-0.1822,69,0.43861,65,0.33402,55,0.08008,44,-0.3073,43,-0.3183,54,0.05099,62,0.25376,48,-0.1545
ENSG00000100241,SBF1,95,0.96269,39,-0.6062,31,-0.9443,64,0.18331,50,-0.2211,40,-0.5618,32,-0.8698,65,0.21711,66,0.23346
ENSG00000100258,LMF2,12,-0.6768,20,0.15981,6,-1.5806,26,0.57832,15,-0.2434,19,0.12311,23,0.41230,19,0.13740,28,0.73164
