Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000102103,PQBP1,28,-0.5327,29,-0.4644,33,-0.2754,38,-0.0904,12,-1.7777,46,0.22647,45,0.19138,35,-0.2038,28,-0.5383,73,1.12002
ENSG00000126768,TIMM17B,24,-0.7258,12,-1.7668,25,-0.6549,38,-0.0024,29,-0.4147,33,-0.1998,58,0.66204,56,0.60250,29,-0.4279,58,0.76248
ENSG00000068308,OTUD5,47,-0.3252,23,-1.3540,46,-0.3371,55,-0.0891,41,-0.5090,54,-0.1018,52,-0.1734,74,0.38929,74,0.38664,86,0.71573
ENSG00000068400,GRIPAP1,72,-0.4529,71,-0.4692,84,-0.2151,104,0.14354,136,0.55362,135,0.54710,80,-0.2840,84,-0.2051,81,-0.2596,100,0.07885
ENSG00000068323,TFE3,26,-0.3053,23,-0.4879,26,-0.2942,23,-0.5246,25,-0.3914,19,-0.7545,67,1.21550,50,0.73136,14,-1.1774,42,0.49169
ENSG00000243279,PRAF2,47,-0.6170,36,-0.9865,61,-0.2134,61,-0.2309,38,-0.9127,110,0.73280,82,0.26683,76,0.13931,74,0.10059,95,0.54701
ENSG00000196998,WDR45,18,-1.1493,33,-0.2720,42,0.12564,33,-0.2626,27,-0.5484,36,-0.1285,47,0.28294,44,0.19313,35,-0.1674,60,0.76435
ENSG00000068394,GPKOW,8,-0.7567,14,0.08820,12,-0.1439,10,-0.5373,10,-0.3996,4,-1.7973,14,0.03025,15,0.11400,19,0.48962,24,1.00204
ENSG00000102003,SYP,78,-2.3418,196,-0.9873,195,-0.9886,418,0.20219,404,0.12762,591,0.74671,285,-0.4143,259,-0.5620,499,0.46932,562,0.74718
ENSG00000049769,PPP1R3F,5,-2.6371,26,-0.3620,17,-1.0053,22,-0.6638,25,-0.4073,21,-0.6959,45,0.47896,54,0.77714,44,0.43802,58,1.02969
ENSG00000273820,USP27X,20,-0.5795,49,0.84737,16,-0.9040,24,-0.2935,44,0.67198,39,0.46297,17,-0.8285,35,0.29088,26,-0.1582,27,-0.1415
ENSG00000122824,NUDT10,14,-0.6770,10,-1.1856,15,-0.4987,23,0.15727,18,-0.2438,39,0.95322,11,-0.9824,16,-0.4271,24,0.20913,31,0.67136
ENSG00000196368,NUDT11,8,-2.2797,19,-1.0983,16,-1.3673,64,0.88416,41,0.06996,53,0.47203,25,-0.6786,31,-0.3449,42,0.09182,54,0.57289
ENSG00000189369,GSPT2,23,-0.3793,36,0.35208,17,-0.7823,41,0.61090,24,-0.3126,49,0.84600,16,-0.9156,21,-0.4750,28,-0.0367,26,-0.1909
ENSG00000179222,MAGED1,76,-1.4012,96,-1.0460,78,-1.3684,214,0.20211,157,-0.3025,215,0.19051,165,-0.2261,125,-0.6487,307,0.76636,321,0.95943
ENSG00000184205,TSPYL2,80,-1.0791,193,0.28338,107,-0.6294,278,1.00359,208,0.40567,146,-0.1556,102,-0.7002,148,-0.1400,85,-0.9843,156,-0.0561
ENSG00000232593,KANTR,29,0.06233,15,-0.9380,7,-2.0730,28,0.06453,64,1.39118,44,0.76883,30,0.14943,16,-0.7846,16,-0.8433,26,-0.0998
ENSG00000126012,KDM5C,31,-0.5819,32,-0.5483,26,-0.8549,45,0.00394,68,0.65981,64,0.55243,40,-0.1841,53,0.23379,37,-0.3262,51,0.20939
ENSG00000124313,IQSEC2,13,-1.9769,22,-1.2795,33,-0.6341,55,0.14958,62,0.32576,48,-0.0772,43,-0.2436,85,0.85028,46,-0.1348,71,0.61289
ENSG00000072501,SMC1A,222,1.96142,91,0.40238,77,0.14594,90,0.42860,55,-0.3684,79,0.19223,44,-0.7091,16,-2.1948,43,-0.7581,19,-2.0944
ENSG00000072506,HSD17B10,24,0.29654,9,-1.1690,23,0.24217,8,-1.4031,17,-0.2163,9,-1.1992,40,1.15965,22,0.13828,16,-0.3069,30,0.77090
ENSG00000086758,HUWE1,237,0.50616,254,0.62194,207,0.29189,175,0.02898,183,0.09543,130,-0.4395,106,-0.7418,174,0.01527,174,0.01621,126,-0.5248
ENSG00000184083,FAM120C,31,1.11967,21,0.50749,32,1.20255,6,-1.4451,7,-1.0704,10,-0.6590,14,-0.1330,8,-1.0258,27,0.91299,11,-0.5833
ENSG00000196632,WNK3,17,-0.3440,41,1.07771,30,0.54786,28,0.48402,24,0.20969,16,-0.4608,11,-1.0261,7,-1.6867,29,0.49257,12,-0.9199
ENSG00000158526,TSR2,129,0.42886,73,-0.4678,129,0.42561,96,-0.0417,65,-0.6451,57,-0.8476,96,-0.0480,162,0.79953,75,-0.4181,103,0.07112
ENSG00000130119,GNL3L,37,0.48143,58,1.22173,16,-0.8367,23,-0.3055,38,0.51628,44,0.74703,32,0.24526,5,-2.3988,20,-0.4686,17,-0.8254
ENSG00000102316,MAGED2,48,-1.0782,42,-1.2805,44,-1.2188,84,-0.2595,53,-0.9379,90,-0.1285,116,0.26612,106,0.12430,155,0.74257,176,1.09335
ENSG00000067445,TRO,9,-1.9823,25,-0.5720,25,-0.5816,24,-0.6746,67,0.98715,26,-0.5423,21,-0.8198,32,-0.2094,33,-0.1409,75,1.37644
ENSG00000182518,FAM104B,12,-0.7072,20,0.03822,7,-1.4537,23,0.24305,13,-0.6712,11,-0.8893,26,0.40303,18,-0.1088,16,-0.3209,34,0.99262
ENSG00000256045,MTRNR2L10,71,-1.0400,273,1.07878,179,0.37941,70,-1.1460,74,-0.9873,27,-2.4599,269,1.05612,360,1.57059,68,-1.1033,115,-0.3497
ENSG00000187601,MAGEH1,58,-0.0012,20,-1.6199,40,-0.5649,73,0.40954,41,-0.5222,65,0.17801,63,0.12853,33,-0.8506,55,-0.0874,87,0.73867
ENSG00000247746,USP51,23,0.49129,22,0.45232,31,1.01092,16,-0.0350,42,1.52131,17,0.01130,10,-0.7585,4,-1.9364,8,-1.1467,5,-1.8260
ENSG00000083750,RRAGB,24,-0.2731,27,-0.1103,38,0.42703,34,0.27595,31,0.08008,62,1.22622,22,-0.4691,9,-1.7966,29,0.00305,20,-0.6246
ENSG00000188021,UBQLN2,92,-0.7910,78,-1.0446,141,-0.1291,170,0.17154,165,0.11532,258,0.83864,155,0.01149,104,-0.6092,150,-0.0398,181,0.28888
ENSG00000204272,NBDY,41,-0.3370,15,-1.7713,52,0.04537,49,-0.0315,58,0.23313,41,-0.3101,58,0.21898,62,0.31787,58,0.22010,60,0.31678
ENSG00000235437,LINC01278,26,0.16114,27,0.21786,18,-0.4446,23,-0.0443,39,0.80045,27,0.16499,20,-0.2588,15,-0.7357,17,-0.5131,25,0.09089
ENSG00000131089,ARHGEF9,83,-1.2147,200,0.13387,199,0.13022,214,0.27177,179,-0.0382,230,0.35844,179,-0.0382,168,-0.1403,160,-0.2170,188,0.04290
ENSG00000102053,ZC3H12B,11,-0.9222,6,-1.7595,54,1.60941,29,0.60005,21,0.06913,26,0.34917,10,-1.0518,11,-0.9021,14,-0.6008,17,-0.2673
ENSG00000001497,LAS1L,49,1.31079,20,-0.1735,8,-1.4946,5,-2.1841,48,1.26500,22,-0.0352,19,-0.2607,14,-0.6616,11,-1.0267,32,0.65580
ENSG00000147065,MSN,77,1.65659,60,1.21969,27,-0.0837,11,-1.4601,12,-1.2618,3,-2.9943,75,1.60817,21,-0.4679,10,-1.4893,16,-0.8821
ENSG00000089472,HEPH,21,0.19744,28,0.65906,11,-0.7293,3,-2.6964,16,-0.2047,6,-1.5485,100,3.10927,7,-1.3600,2,-3.2609,12,-0.6697
ENSG00000079482,OPHN1,33,0.73765,35,0.87102,26,0.37066,18,-0.2596,20,-0.0586,20,-0.0765,36,0.89438,11,-0.9759,4,-2.1735,13,-0.7040
ENSG00000181704,YIPF6,58,0.49646,54,0.37208,26,-0.7399,39,-0.1284,50,0.25626,42,-0.0287,42,-0.0252,42,-0.0148,43,-0.0030,38,-0.2116
ENSG00000181191,PJA1,18,-1.7034,27,-1.0944,37,-0.6383,57,0.04050,50,-0.1513,85,0.68372,55,-0.0067,47,-0.2613,65,0.25503,84,0.75073
ENSG00000089289,IGBP1,48,-0.1774,63,0.24492,40,-0.4516,63,0.28429,38,-0.5199,47,-0.2017,61,0.19930,44,-0.3106,44,-0.3067,67,0.37550
ENSG00000120509,PDZD11,25,-0.8893,15,-1.6426,50,0.17975,38,-0.2481,35,-0.3755,35,-0.3659,59,0.44889,48,0.10397,50,0.19673,70,0.83017
ENSG00000082458,DLG3,21,-1.9522,34,-1.2435,67,-0.2195,101,0.46517,75,-0.0550,128,0.80484,54,-0.5449,50,-0.6580,94,0.31302,102,0.48898
ENSG00000147164,SNX12,15,-1.0384,27,-0.1458,24,-0.2816,17,-0.8577,36,0.30508,19,-0.6363,30,0.00955,35,0.27983,38,0.39924,47,0.85896
ENSG00000184481,FOXO4,43,1.73898,17,0.18010,20,0.47538,5,-1.6314,5,-1.4826,7,-1.1794,22,0.59038,21,0.49437,4,-1.9574,16,0.07563
ENSG00000196338,NLGN3,47,0.33595,53,0.53810,26,-0.5861,36,-0.1051,28,-0.4473,39,0.04650,81,1.23126,22,-0.8363,20,-0.9405,34,-0.1956
ENSG00000147130,ZMYM3,25,-0.6248,20,-0.9799,25,-0.6185,39,0.05266,24,-0.7174,41,0.13512,50,0.44939,55,0.58726,36,-0.0707,50,0.48877
ENSG00000147140,NONO,79,0.05767,86,0.18698,57,-0.4534,75,-0.0442,79,0.05842,81,0.09603,70,-0.1322,65,-0.2653,83,0.11975,84,0.16556
ENSG00000147133,TAF1,43,0.97597,42,0.93608,30,0.39167,19,-0.3044,29,0.32254,18,-0.3868,19,-0.2745,16,-0.5405,12,-1.0177,16,-0.6160
ENSG00000147162,OGT,34,-1.4568,29,-1.6664,36,-1.3652,104,0.28675,94,0.09849,152,0.87758,96,0.13197,62,-0.5422,85,-0.0534,131,0.72283
ENSG00000242732,RTL5,36,0.09283,49,0.56801,8,-2.1401,59,0.99717,40,0.25529,29,-0.2397,16,-1.1898,19,-0.8798,47,0.50626,24,-0.5772
ENSG00000102309,PIN4,31,-0.9254,32,-0.8846,85,0.61817,72,0.38760,31,-0.9252,63,0.15362,50,-0.2069,70,0.31469,53,-0.1377,65,0.22171
ENSG00000198034,RPS4X,620,0.48194,379,-0.2953,755,0.80726,383,-0.3079,224,-1.0975,196,-1.2974,678,0.62680,790,0.88235,168,-1.5222,463,0.01706
ENSG00000147099,HDAC8,21,0.19098,33,0.87070,2,-2.9391,23,0.32875,28,0.60577,17,-0.1446,7,-1.5201,10,-1.0201,15,-0.3739,25,0.44736
ENSG00000186462,NAP1L2,60,-2.3708,152,-1.0028,174,-0.8047,371,0.41925,392,0.46298,386,0.43695,171,-0.8259,248,-0.2640,413,0.54818,390,0.50788
ENSG00000204116,CHIC1,15,-2.0165,53,-0.1681,51,-0.2170,68,0.23757,52,-0.2096,70,0.26831,54,-0.1436,49,-0.3002,73,0.32416,79,0.50678
ENSG00000229807,XIST,1027,1.30557,602,0.40817,120,-2.0433,342,-0.5236,1271,1.69162,680,0.60471,340,-0.4885,185,-1.4074,183,-1.4253,251,-1.0162
ENSG00000230590,FTX,171,0.36217,169,0.34589,48,-1.5886,117,-0.2537,459,2.09750,229,0.83635,88,-0.6816,55,-1.3890,68,-1.0659,57,-1.4038
ENSG00000225470,JPX,457,2.18085,192,0.62073,131,0.00753,121,-0.1212,131,0.01169,126,-0.0523,92,-0.5434,76,-0.8266,40,-1.7740,38,-1.9723
ENSG00000271533,Z83843.1,24,0.57015,19,0.20115,0,-4.9265,14,-0.2551,62,2.27419,22,0.47307,9,-0.9305,2,-3.1109,6,-1.4969,13,-0.3538
ENSG00000147100,SLC16A2,10,-0.4326,11,-0.2560,5,-1.3802,13,-0.0277,10,-0.4601,13,-0.0483,33,1.44625,15,0.16155,6,-1.2161,16,0.29574
ENSG00000131263,RLIM,50,-0.8352,68,-0.3647,83,-0.0480,78,-0.1609,74,-0.2295,108,0.36306,77,-0.1731,57,-0.6203,124,0.58498,116,0.54528
ENSG00000050030,NEXMIF,22,-1.4177,74,0.40881,83,0.60153,116,1.34367,66,0.23535,64,0.17271,12,-2.2619,45,-0.3647,28,-1.0574,29,-1.0975
ENSG00000131269,ABCB7,26,0.57600,25,0.52869,19,0.11861,19,0.12469,11,-0.7427,22,0.35263,19,0.06726,10,-0.8006,13,-0.4974,15,-0.2583
ENSG00000102390,PBDC1,31,0.38646,27,0.16940,18,-0.4759,46,1.19604,30,0.35428,19,-0.3313,12,-1.0000,7,-1.7720,33,0.46195,10,-1.3391
ENSG00000198934,MAGEE1,12,-2.8682,27,-1.6977,75,-0.1805,102,0.33279,57,-0.6087,90,0.09102,69,-0.3097,75,-0.1809,155,0.98075,125,0.70403
ENSG00000085224,ATRX,1258,0.50751,1101,0.29238,1164,0.38130,1310,0.64623,1500,0.79751,1426,0.71332,321,-1.5931,438,-1.1313,572,-0.7274,295,-1.8146
ENSG00000102158,MAGT1,95,2.72556,17,-0.3263,21,0.05201,13,-0.7408,15,-0.5362,14,-0.5585,41,1.09718,2,-3.4265,4,-2.4734,7,-1.6621
ENSG00000131174,COX7B,151,-1.3941,224,-0.8031,287,-0.4218,382,0.02269,199,-0.9777,203,-0.9520,517,0.50663,480,0.38397,540,0.57705,578,0.78105
ENSG00000102144,PGK1,86,-2.0562,132,-1.4242,216,-0.6778,390,0.26405,179,-0.9657,358,0.10320,313,-0.1058,223,-0.6327,620,1.00223,559,0.94244
ENSG00000187325,TAF9B,29,-0.1872,15,-1.1382,27,-0.2768,48,0.72031,13,-1.3394,54,0.83260,31,-0.0400,28,-0.2336,25,-0.3923,34,0.10434
ENSG00000078596,ITM2A,137,1.08590,105,0.64488,143,1.16610,27,-1.5292,38,-0.9254,35,-1.0624,106,0.65761,106,0.66064,32,-1.2042,43,-0.7985
ENSG00000165288,BRWD3,39,0.85272,42,0.99437,26,0.19280,20,-0.1767,38,0.83351,23,0.05892,5,-2.2770,26,0.19542,14,-0.7693,9,-1.3677
ENSG00000198157,HMGN5,88,1.35461,75,1.07507,23,-0.7863,25,-0.7363,37,-0.0847,45,0.22906,43,0.16086,40,0.05052,24,-0.6963,20,-1.0750
ENSG00000131171,SH3BGRL,155,0.00336,224,0.59641,173,0.18456,144,-0.1168,124,-0.3402,75,-1.0958,140,-0.1470,121,-0.3741,199,0.40581,176,0.22609
ENSG00000072133,RPS6KA6,4,-2.0170,17,-0.1229,9,-1.0721,19,0.09661,52,1.72010,32,0.87565,9,-0.9947,9,-1.0935,11,-0.7628,19,0.08073
ENSG00000155008,APOOL,30,-0.3767,24,-0.7261,40,0.05804,42,0.12560,39,-0.0035,30,-0.3765,46,0.25444,29,-0.4420,43,0.16968,50,0.45348
ENSG00000147180,ZNF711,38,-0.4504,58,0.23211,77,0.67567,49,-0.0507,57,0.19159,63,0.35082,31,-0.7487,46,-0.1468,65,0.40027,36,-0.5493
ENSG00000188419,CHM,22,-1.7010,64,-0.0992,67,-0.0214,95,0.60214,75,0.16334,108,0.73664,31,-1.1929,34,-1.0698,104,0.68087,61,-0.1967
ENSG00000126733,DACH2,11,-1.5150,5,-2.6496,28,-0.1960,71,1.57035,19,-0.7279,28,-0.2035,12,-1.4927,29,-0.1028,35,0.18057,34,0.14205
ENSG00000102271,KLHL4,63,2.47124,9,-0.7763,19,0.33248,16,0.09199,4,-1.8041,10,-0.6405,7,-1.1084,7,-1.1316,5,-1.5708,13,-0.2315
ENSG00000102290,PCDH11X,46,1.08868,24,0.01507,90,2.35104,13,-0.8955,14,-0.7428,62,1.61294,5,-2.1081,3,-3.0325,1,-3.9222,4,-2.5408
ENSG00000186310,NAP1L3,120,-1.7119,301,-0.3268,382,0.04215,415,0.19007,494,0.45235,608,0.79426,206,-0.9100,286,-0.4080,485,0.42438,375,0.01623
ENSG00000179083,FAM133A,37,0.21836,33,0.06397,20,-0.7005,54,0.94628,52,0.79029,40,0.36507,6,-2.5219,20,-0.7379,25,-0.3423,21,-0.6715
ENSG00000147202,DIAPH2,19,-0.1211,29,0.51613,11,-0.9623,51,1.72869,29,0.47190,6,-1.7801,10,-1.1399,17,-0.3365,9,-1.2906,10,-1.1202
ENSG00000165194,PCDH19,6,-2.8325,54,0.39472,7,-2.5754,59,0.60117,56,0.44310,6,-2.7412,30,-0.5309,49,0.23596,80,1.03347,50,0.29144
ENSG00000126950,TMEM35A,7,-3.1125,47,-0.2563,15,-1.9721,63,0.19693,50,-0.1874,61,0.13285,49,-0.2191,55,-0.0303,99,0.91248,83,0.69717
ENSG00000102385,DRP2,5,-2.4399,15,-0.7753,18,-0.5474,29,0.22413,38,0.62150,30,0.25429,24,-0.1329,36,0.52214,30,0.25996,27,0.07911
ENSG00000241343,RPL36A,771,0.21744,679,0.01443,1315,1.09758,598,-0.1992,275,-1.3657,235,-1.5962,880,0.42890,1260,1.02458,252,-1.4965,603,-0.1862
ENSG00000126945,HNRNPH2,76,-0.6555,85,-0.4844,59,-1.0373,138,0.30628,124,0.10521,126,0.13399,102,-0.2034,95,-0.3151,118,0.02934,166,0.64140
ENSG00000196440,ARMCX4,24,-0.3424,24,-0.3030,30,0.02653,23,-0.3736,44,0.64703,24,-0.3284,26,-0.2070,28,-0.0949,27,-0.1550,40,0.55358
ENSG00000126947,ARMCX1,19,-1.3635,12,-1.9818,29,-0.7632,60,0.42333,33,-0.5510,66,0.52451,61,0.38732,56,0.25158,46,-0.0344,63,0.50879
ENSG00000198960,ARMCX6,18,0.50298,5,-1.4614,13,-0.0052,10,-0.4536,16,0.24792,7,-0.9850,18,0.42065,9,-0.6010,16,0.26048,19,0.64989
ENSG00000102401,ARMCX3,192,-0.1885,224,0.05447,199,-0.1332,318,0.69370,265,0.31950,226,0.06571,118,-0.9357,121,-0.8966,258,0.27769,181,-0.3097
ENSG00000184867,ARMCX2,39,-0.7833,25,-1.4089,46,-0.5121,74,0.24632,78,0.29715,92,0.56405,58,-0.1654,75,0.22944,46,-0.5177,84,0.45442
ENSG00000166432,ZMAT1,223,2.48180,99,0.95591,7,-3.0563,26,-1.1791,108,1.10017,51,-0.1211,51,-0.0994,14,-2.0206,18,-1.6579,17,-1.8385
ENSG00000184905,TCEAL2,323,-0.6067,482,0.01346,439,-0.1328,731,0.77352,496,0.05779,563,0.25916,288,-0.7779,382,-0.3491,546,0.21048,377,-0.4006
ENSG00000204071,TCEAL6,65,-1.3602,179,0.17764,201,0.36418,242,0.75507,191,0.28165,135,-0.2652,54,-1.6383,106,-0.6268,197,0.33143,152,-0.0811
ENSG00000184515,BEX5,63,-3.0055,421,-0.1935,280,-0.8146,875,1.14258,471,-0.0172,541,0.20343,248,-1.0001,427,-0.1685,589,0.33928,460,-0.0588
ENSG00000125962,ARMCX5,11,-0.6535,4,-1.9695,20,0.32170,17,0.01390,14,-0.2787,24,0.56426,9,-0.9482,11,-0.6399,32,1.06213,21,0.36469
ENSG00000271147,ARMCX5-GPRASP2,9,-0.9038,25,0.62346,11,-0.6598,13,-0.4868,22,0.40681,16,-0.0558,15,-0.2369,14,-0.3295,15,-0.2000,26,0.74557
ENSG00000198932,GPRASP1,51,-1.5903,115,-0.3599,89,-0.7532,196,0.53372,153,0.08029,189,0.41649,97,-0.6205,115,-0.3619,188,0.40462,178,0.35464
ENSG00000158301,GPRASP2,19,-2.4619,60,-0.7643,63,-0.6986,118,0.29859,68,-0.5855,117,0.25789,103,0.05837,76,-0.4137,179,0.95706,136,0.55382
ENSG00000133169,BEX1,270,-1.6464,579,-0.5015,556,-0.5639,1291,0.87961,660,-0.2996,962,0.29300,426,-0.9691,656,-0.3081,901,0.18909,1002,0.40027
ENSG00000102409,BEX4,171,-0.8318,175,-0.7972,266,-0.1541,338,0.24789,211,-0.5114,327,0.17292,245,-0.2818,325,0.16430,375,0.39055,375,0.43499
ENSG00000180964,TCEAL8,142,0.19607,161,0.39121,172,0.49709,178,0.63126,102,-0.3216,129,0.04434,90,-0.5096,107,-0.2450,81,-0.6668,83,-0.6946
ENSG00000204065,TCEAL5,148,-0.4278,186,-0.0750,151,-0.3937,293,0.74010,251,0.39870,320,0.79930,83,-1.2982,143,-0.4784,163,-0.2762,154,-0.3979
ENSG00000133134,BEX2,177,-1.3741,273,-0.7288,366,-0.2787,674,0.79010,390,-0.1772,495,0.19823,292,-0.6224,370,-0.2580,515,0.26113,509,0.26643
ENSG00000182916,TCEAL7,185,0.18509,160,-0.0413,200,0.30574,211,0.43942,137,-0.2871,159,-0.0495,122,-0.4635,134,-0.3153,152,-0.1239,152,-0.1383
ENSG00000185222,TCEAL9,210,1.20960,137,0.49990,173,0.88169,101,0.00361,105,0.06614,79,-0.3713,53,-0.9843,53,-0.9818,77,-0.4123,58,-0.8896
ENSG00000166681,BEX3,423,-0.8855,658,-0.2084,819,0.13663,1013,0.53543,651,-0.2236,606,-0.3347,558,-0.4622,718,-0.0723,720,-0.0682,919,0.35615
ENSG00000133142,TCEAL4,636,0.80018,396,0.03347,481,0.34536,526,0.54695,439,0.19883,328,-0.2618,228,-0.8168,231,-0.7961,328,-0.2604,265,-0.6331
ENSG00000196507,TCEAL3,494,0.99232,321,0.27933,391,0.60000,322,0.31734,272,0.01683,154,-0.8575,171,-0.6938,177,-0.6484,235,-0.2099,184,-0.6366
ENSG00000172465,TCEAL1,45,-1.0517,92,0.03168,65,-0.5024,138,0.77184,80,-0.1887,103,0.19988,74,-0.3160,83,-0.1383,83,-0.1376,92,0.02421
ENSG00000123562,MORF4L2,234,-0.4947,218,-0.6018,219,-0.5944,445,0.58363,360,0.17708,293,-0.1488,196,-0.7668,296,-0.1317,385,0.28626,385,0.31617
ENSG00000123560,PLP1,14415,5.26515,254,-2.7050,1120,-0.4987,166,-3.4490,126,-3.7223,701,-1.2084,387,-2.0919,418,-1.9760,212,-2.9678,283,-2.6639
ENSG00000123570,RAB9B,21,-1.3029,44,-0.1913,26,-1.0112,82,0.91936,76,0.67930,44,-0.1940,16,-1.7362,48,-0.0696,70,0.54691,45,-0.1930
ENSG00000123575,FAM199X,42,-1.1545,68,-0.4213,73,-0.2971,65,-0.5328,95,0.10392,66,-0.4696,106,0.27457,87,-0.0414,163,0.98491,119,0.52543
ENSG00000157502,PWWP3B,4,-2.3915,10,-1.0708,2,-2.9090,25,0.39010,32,0.74606,26,0.43970,14,-0.5707,18,-0.1739,28,0.56636,27,0.56970
ENSG00000089682,RBM41,37,0.63411,56,1.33613,19,-0.4025,26,0.09571,50,1.12082,32,0.39681,8,-1.7251,16,-0.6290,17,-0.6015,5,-2.3214
ENSG00000147224,PRPS1,19,-1.7465,35,-0.8497,81,0.45822,33,-1.0041,46,-0.4314,83,0.48607,78,0.39641,47,-0.3968,94,0.70016,91,0.71884
ENSG00000157514,TSC22D3,46,-0.8160,37,-1.1303,65,-0.2859,55,-0.5976,79,0.01067,54,-0.5667,65,-0.2988,119,0.66928,144,0.98851,111,0.62101
ENSG00000101843,PSMD10,47,-0.5928,43,-0.7487,85,0.31670,46,-0.6868,74,0.08995,95,0.49701,88,0.36944,73,0.08355,66,-0.0708,86,0.36706
ENSG00000068366,ACSL4,51,-1.1562,64,-0.8275,64,-0.8099,175,0.86498,146,0.46064,158,0.58718,88,-0.3303,76,-0.5571,67,-0.7484,123,0.20610
ENSG00000101938,CHRDL1,18,-0.5826,46,0.82660,7,-1.9623,43,0.84279,13,-1.1403,1,-4.7817,74,1.67537,31,0.21434,15,-0.9377,18,-0.7168
ENSG00000077264,PAK3,296,-0.3074,460,0.38427,546,0.66391,512,0.62876,426,0.26001,454,0.36239,187,-1.0081,316,-0.2090,212,-0.8233,207,-0.9206
ENSG00000077279,DCX,14,-0.9504,30,0.18585,29,0.15634,27,0.02773,43,0.75735,45,0.85066,12,-1.1620,24,-0.1265,40,0.63705,13,-1.0846
ENSG00000101901,ALG13,30,0.22643,14,-0.9699,21,-0.3204,36,0.54634,32,0.31973,17,-0.6768,30,0.22186,9,-1.5201,33,0.34523,28,0.13216
ENSG00000126016,AMOT,35,-0.4395,92,1.10302,59,0.36805,42,-0.1938,34,-0.5074,5,-3.2654,89,1.04268,43,-0.1413,22,-1.1580,50,0.10945
ENSG00000130224,LRCH2,44,1.64559,28,0.87217,7,-1.3284,12,-0.5006,14,-0.2025,17,0.10186,20,0.27580,14,-0.2360,4,-1.9428,12,-0.5376
ENSG00000102024,PLS3,93,1.18575,32,-0.5237,14,-1.7316,27,-0.8259,30,-0.6381,41,-0.1580,53,0.24631,57,0.37776,37,-0.2816,64,0.64349
ENSG00000131725,WDR44,39,1.07750,31,0.68576,19,-0.0844,15,-0.4566,20,0.00166,20,-0.0225,16,-0.3234,14,-0.5060,22,0.16225,14,-0.5596
ENSG00000174460,ZCCHC12,3,-2.6248,2,-3.3463,3,-2.7618,44,1.54263,6,-1.7313,15,-0.4347,19,-0.0197,10,-0.9803,5,-2.0273,43,1.47565
ENSG00000101856,PGRMC1,195,-0.3836,105,-1.3128,170,-0.5970,240,-0.0660,229,-0.1339,428,0.87120,242,-0.0483,183,-0.4800,229,-0.1332,367,0.69689
ENSG00000005022,SLC25A5,47,-1.7680,111,-0.4991,104,-0.5926,99,-0.7243,70,-1.2011,100,-0.6517,226,0.62230,173,0.19167,280,0.98459,264,1.00706
ENSG00000018610,CXorf56,21,-0.1129,24,0.12815,21,-0.1063,16,-0.5900,25,0.17078,20,-0.1911,30,0.46275,26,0.21514,17,-0.3797,27,0.30591
ENSG00000077721,UBE2A,47,0.39772,18,-1.0794,46,0.33779,26,-0.5585,23,-0.6937,26,-0.5453,45,0.32281,43,0.24189,40,0.13152,51,0.55901
ENSG00000186416,NKRF,17,-1.5776,16,-1.6216,19,-1.4101,72,0.75157,40,-0.2637,84,0.92484,36,-0.4267,29,-0.7335,60,0.37216,63,0.48525
ENSG00000125354,SEPTIN6,35,-0.7564,70,0.29176,52,-0.1689,48,-0.3358,79,0.48057,95,0.79527,28,-1.1287,31,-0.9510,124,1.24482,44,-0.4686
ENSG00000198918,RPL39,721,0.49959,566,0.11018,1005,1.05343,339,-0.7344,212,-1.3917,197,-1.4959,797,0.66434,938,0.93471,198,-1.4913,509,-0.0628
ENSG00000125351,UPF3B,89,0.79693,97,0.93064,37,-0.6041,48,-0.2255,100,0.98077,46,-0.2548,40,-0.4617,26,-1.1109,44,-0.3409,39,-0.5359
ENSG00000125352,RNF113A,9,-0.7432,8,-1.0166,20,0.46961,12,-0.3350,5,-1.5998,21,0.53564,9,-0.7001,14,-0.1420,19,0.37725,25,0.93459
ENSG00000125356,NDUFA1,169,-1.3614,355,-0.2392,434,0.07474,360,-0.2378,205,-1.0728,245,-0.8054,614,0.63359,570,0.51340,399,-0.0548,626,0.75324
ENSG00000101882,NKAP,116,1.14919,94,0.79654,65,0.18537,52,-0.1747,76,0.45090,51,-0.1828,29,-1.0116,36,-0.7051,52,-0.1618,33,-0.9159
ENSG00000177485,ZBTB33,17,-0.4777,19,-0.3234,13,-0.8381,21,-0.1636,22,-0.1220,30,0.39925,23,-0.0397,18,-0.3733,39,0.82590,28,0.33388
ENSG00000005893,LAMP2,537,3.35248,52,-0.8834,82,-0.1868,17,-2.5885,26,-1.9141,84,-0.1588,145,0.72399,25,-1.9761,25,-1.9810,50,-0.9998
ENSG00000158290,CUL4B,35,-0.6154,43,-0.2950,71,0.50734,56,0.14610,46,-0.1648,60,0.24608,47,-0.1354,48,-0.1053,29,-0.8947,64,0.37584
