Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000132821,VSTM2L,37,-1.0763,10,-2.8967,30,-1.3758,12,-2.6406,145,1.26027,90,0.30464,96,0.43751,42,-0.8699,80,0.11545,111,0.63056
ENSG00000170471,RALGAPB,22,-0.6404,26,-0.3993,45,0.46029,28,-0.2675,71,1.44008,47,0.53496,20,-0.8425,39,0.25769,6,-2.4707,6,-2.4513
ENSG00000101438,SLC32A1,12,-1.2809,10,-1.5492,17,-0.7944,0,-5.2408,79,2.07453,1,-4.8673,11,-1.5434,2,-3.7203,24,-0.2830,98,2.10182
ENSG00000101445,PPP1R16B,47,-1.1122,145,0.64794,95,-0.0327,7,-3.8612,65,-0.6588,120,0.34331,126,0.46349,75,-0.3881,228,1.42013,63,-0.6575
ENSG00000198900,TOP1,265,0.74141,253,0.66498,224,0.46483,276,0.80900,153,-0.1558,95,-0.8721,68,-1.4473,147,-0.2050,158,-0.0879,147,-0.1969
ENSG00000124181,PLCG1,24,-0.1729,2,-3.4260,25,-0.1297,23,-0.2331,19,-0.6149,33,0.27577,10,-1.5757,103,2.30335,43,0.70802,17,-0.7312
ENSG00000174306,ZHX3,84,0.22334,60,-0.3111,54,-0.4603,140,1.05859,35,-1.1882,59,-0.3280,44,-0.8501,89,0.30684,141,1.07239,92,0.36697
ENSG00000124177,CHD6,243,0.79289,193,0.41107,298,1.13694,212,0.56462,118,-0.3885,80,-0.9422,84,-0.9416,160,0.11295,92,-0.7370,103,-0.5698
ENSG00000196090,PTPRT,152,1.79440,56,0.09660,35,-0.6220,51,-0.0568,97,1.13198,20,-1.4314,35,-0.6658,16,-1.7424,16,-1.7356,21,-1.4046
ENSG00000124193,SRSF6,35,-0.7408,106,0.98373,12,-2.3265,24,-1.2933,64,0.19395,53,-0.1252,31,-0.9928,81,0.53976,80,0.52815,108,1.01698
ENSG00000223891,OSER1-DT,25,-0.2406,16,-0.8994,34,0.22479,38,0.41274,32,0.17423,20,-0.5334,34,0.27813,36,0.33255,36,0.35026,11,-1.4083
ENSG00000124194,GDAP1L1,25,-1.0253,34,-0.5486,45,-0.1355,27,-0.8793,66,0.55092,19,-1.4339,87,1.06117,17,-1.5546,20,-1.3478,92,1.03573
ENSG00000132824,SERINC3,204,0.28634,181,0.09670,91,-0.9603,180,0.09176,356,1.41451,150,-0.1983,112,-0.6955,107,-0.7106,138,-0.3247,55,-1.6980
ENSG00000168734,PKIG,92,-0.7768,51,-1.6555,152,-0.0075,55,-1.5475,226,0.70892,202,0.44193,253,0.92717,128,-0.2705,100,-0.6563,95,-0.7277
ENSG00000101098,RIMS4,35,0.21834,0,-7.2904,18,-0.7935,3,-3.3904,19,-0.7599,48,0.72498,43,0.63368,5,-2.4938,105,2.14933,25,-0.2948
ENSG00000166913,YWHAB,1287,0.58283,801,-0.1730,748,-0.2799,622,-0.5630,1789,1.32021,536,-0.7914,780,-0.2351,645,-0.5076,388,-1.2777,574,-0.6866
ENSG00000025772,TOMM34,20,-0.2100,7,-1.7943,2,-3.2717,13,-0.9194,50,1.47587,10,-1.3129,39,0.93254,22,-0.0638,11,-1.1140,16,-0.5869
ENSG00000101109,STK4,72,1.19255,35,0.01063,58,0.84358,80,1.37461,18,-1.0129,48,0.52518,11,-1.7439,29,-0.2467,19,-0.8705,13,-1.4449
ENSG00000124145,SDC4,1,-5.0471,36,-0.6863,30,-0.9700,71,0.37540,11,-2.5458,17,-1.7834,32,-0.9307,292,3.05955,108,1.06203,33,-0.8044
ENSG00000244274,DBNDD2,58,-2.1371,1489,3.53751,80,-1.6665,367,0.67604,147,-0.8248,100,-1.3450,107,-1.3168,38,-2.7723,110,-1.2011,145,-0.7862
ENSG00000124155,PIGT,32,-0.2495,70,1.00406,17,-1.2197,5,-2.7777,48,0.44476,66,0.91652,10,-2.0398,45,0.27785,63,0.84292,35,-0.1075
ENSG00000124104,SNX21,19,-0.5825,7,-1.9661,23,-0.3008,18,-0.6711,23,-0.3097,65,1.38733,24,-0.2362,30,0.11148,43,0.66330,36,0.38023
ENSG00000101473,ACOT8,41,-0.1803,17,-1.5081,7,-2.6950,9,-2.3768,85,1.11434,49,0.08922,52,0.19684,49,0.07007,24,-1.0065,88,1.02895
ENSG00000064601,CTSA,71,0.77968,32,-0.4629,9,-2.3887,20,-1.1762,58,0.50444,22,-1.0188,25,-0.9182,82,1.02891,75,0.86258,47,0.11124
ENSG00000100979,PLTP,22,-1.7144,29,-1.3647,5,-3.7080,81,0.21799,25,-1.6719,54,-0.4050,26,-1.5932,326,2.77465,159,1.34665,67,-0.0711
ENSG00000124140,SLC12A5,187,0.54184,32,-2.1551,53,-1.4030,32,-2.1524,289,1.49045,113,-0.2609,174,0.47425,56,-1.3076,105,-0.3749,98,-0.4801
ENSG00000149654,CDH22,14,-1.2542,0,-7.4038,0,-8.1088,7,-2.3436,67,1.36741,32,-0.0157,39,0.31585,14,-1.2964,92,1.72700,22,-0.6266
ENSG00000080189,SLC35C2,30,0.44339,19,-0.2627,3,-2.6543,2,-3.3492,24,0.08248,8,-1.5488,23,0.03103,78,2.11982,21,-0.1376,17,-0.4510
ENSG00000062598,ELMO2,55,0.95978,39,0.41013,0,-7.9600,2,-3.7339,30,-0.0250,32,0.07420,17,-0.9029,64,1.22517,62,1.16311,15,-1.0466
ENSG00000101040,ZMYND8,213,1.36850,149,0.75395,64,-0.5719,65,-0.5504,106,0.23038,72,-0.3889,43,-1.2630,98,0.07421,73,-0.3702,85,-0.1454
ENSG00000196562,SULF2,66,0.39770,66,0.39492,49,-0.0931,80,0.70221,36,-0.5977,42,-0.3031,29,-0.9260,37,-0.4909,64,0.33777,83,0.77342
ENSG00000124126,PREX1,27,-1.8397,337,2.24936,42,-1.2002,37,-1.3817,21,-2.3163,90,-0.0398,55,-0.8669,140,0.65679,216,1.40405,71,-0.4179
ENSG00000124198,ARFGEF2,68,1.04825,19,-0.9431,61,0.87661,25,-0.5548,44,0.36804,21,-0.7687,21,-0.8455,34,-0.0788,29,-0.3094,39,0.15147
ENSG00000124207,CSE1L,34,-0.3067,79,1.02103,15,-1.5745,28,-0.6175,69,0.89410,20,-1.1092,27,-0.7194,46,0.13450,59,0.52562,32,-0.4098
ENSG00000124214,STAU1,128,0.41536,97,-0.0301,71,-0.5013,131,0.45104,113,0.23352,63,-0.6981,73,-0.4993,62,-0.7068,160,0.77061,101,0.02783
ENSG00000124228,DDX27,119,1.28270,73,0.45477,145,1.63558,57,0.07570,29,-1.0098,41,-0.4408,33,-0.8159,50,-0.1454,33,-0.7890,12,-2.2047
ENSG00000124201,ZNFX1,43,0.54568,48,0.73170,15,-1.0611,31,0.02095,16,-1.0158,56,0.97704,32,0.11222,41,0.47012,30,-0.0450,4,-2.7739
ENSG00000177410,ZFAS1,83,-1.4146,179,-0.2562,244,0.22966,317,0.65480,144,-0.6394,232,0.14676,306,0.67045,161,-0.4215,227,0.11344,190,-0.1656
ENSG00000158445,KCNB1,227,2.36696,8,-2.8336,49,-0.2832,47,-0.3339,122,1.38766,14,-2.1617,37,-0.7574,22,-1.4579,14,-2.0935,6,-3.2830
ENSG00000158470,B4GALT5,36,0.17893,9,-1.8599,14,-1.1820,4,-3.0197,56,1.03889,22,-0.5446,16,-1.1545,36,0.20411,55,0.88160,62,1.08887
ENSG00000124226,RNF114,51,0.15835,50,0.11399,36,-0.4021,22,-1.1162,38,-0.3310,47,0.00226,61,0.46451,42,-0.1513,78,0.83192,34,-0.4637
ENSG00000244687,UBE2V1,155,0.10355,93,-0.6924,138,-0.0806,174,0.28058,193,0.50490,98,-0.6054,152,0.07218,139,-0.0727,118,-0.3254,141,-0.0491
ENSG00000172216,CEBPB,22,-1.2123,10,-2.2590,5,-3.2000,21,-1.2688,57,0.30400,178,2.27952,23,-1.1622,65,0.47022,65,0.48312,50,0.06048
ENSG00000124243,BCAS4,22,-0.6633,4,-3.0819,3,-3.4995,27,-0.3574,39,0.25715,35,0.07385,64,1.20588,26,-0.3969,65,1.07494,16,-1.1406
ENSG00000101126,ADNP,124,1.01379,100,0.65518,43,-0.6523,47,-0.5399,71,0.11561,49,-0.4542,38,-0.9300,74,0.17535,103,0.70297,39,-0.8248
ENSG00000000419,DPM1,28,-0.1867,35,0.14394,8,-2.0723,17,-0.9389,55,1.00572,35,0.15186,25,-0.4315,70,1.28951,23,-0.5105,7,-2.2213
ENSG00000054793,ATP9A,206,0.37725,160,-0.0281,93,-0.8550,100,-0.7429,222,0.55917,189,0.23749,156,-0.0707,80,-1.0768,196,0.29887,169,0.06565
ENSG00000064787,BCAS1,214,-1.5249,2409,2.52993,1186,1.16692,2523,2.63363,35,-4.2864,63,-3.3114,157,-2.0862,111,-2.4884,10,-5.9671,93,-2.7534
ENSG00000101132,PFDN4,80,-0.5910,55,-1.1582,173,0.63069,120,0.04326,163,0.60029,53,-1.1991,154,0.49223,117,0.00040,66,-0.8676,103,-0.1905
ENSG00000101134,DOK5,3,-3.4546,23,-0.6283,6,-2.4094,7,-2.2814,47,0.57540,11,-1.6170,43,0.40453,76,1.30670,34,-0.0114,69,1.14123
ENSG00000054803,CBLN4,15,-1.7745,0,-7.9811,0,-8.7027,0,-7.6921,121,1.80033,11,-2.2463,16,-1.7940,4,-3.6569,67,0.48913,219,2.68460
ENSG00000124098,FAM210B,32,-1.1488,41,-0.7663,112,0.79640,47,-0.5875,47,-0.6073,115,0.84808,64,-0.1085,99,0.59415,70,0.03851,80,0.24489
ENSG00000022277,RTF2,87,-0.7924,200,0.51608,68,-1.1509,140,-0.0583,163,0.20587,139,-0.0682,127,-0.2312,163,0.18887,148,0.02668,216,0.63888
ENSG00000101144,BMP7,15,-1.8116,33,-0.6984,3,-4.1120,33,-0.6947,8,-2.8949,8,-2.7374,41,-0.4032,213,2.49193,164,1.96292,58,0.16113
ENSG00000124225,PMEPA1,106,0.76621,52,-0.3709,52,-0.3548,90,0.50245,57,-0.2296,67,0.02674,59,-0.1717,32,-1.1056,82,0.34856,74,0.19752
ENSG00000124209,RAB22A,57,-0.4310,107,0.56396,86,0.21273,80,0.10428,68,-0.1576,69,-0.1332,98,0.46771,72,-0.0663,32,-1.2842,66,-0.2091
ENSG00000124164,VAPB,105,0.63777,62,-0.2043,23,-1.6557,31,-1.2517,96,0.55569,75,0.08856,84,0.31030,41,-0.8385,46,-0.6567,103,0.60116
ENSG00000124222,STX16,119,1.09276,108,0.92863,55,-0.1533,44,-0.4885,40,-0.6999,53,-0.2244,30,-1.1382,88,0.58590,39,-0.6702,84,0.50754
ENSG00000087460,GNAS,2527,-0.1246,1730,-0.7084,2615,-0.0711,1561,-0.8648,3707,0.54413,2856,0.06762,2685,-0.0325,1559,-0.8668,2987,0.13858,4215,0.69594
ENSG00000101158,NELFCD,72,0.89464,83,1.15169,7,-2.5426,27,-0.6369,20,-1.1226,34,-0.2698,24,-0.8999,61,0.64014,71,0.88019,49,0.26218
ENSG00000124172,ATP5F1E,614,-1.4720,829,-1.0233,2023,0.35970,1669,0.05343,1453,-0.1802,2116,0.43236,2617,0.88886,1221,-0.4342,1305,-0.3306,1448,-0.1697
ENSG00000101166,PRELID3B,29,-0.4718,37,-0.0916,4,-3.1837,74,1.01459,39,-0.0026,18,-1.1413,28,-0.5669,40,0.01795,42,0.09536,94,1.43265
ENSG00000087495,PHACTR3,162,-0.2449,321,0.85116,246,0.41346,159,-0.2778,120,-0.7544,106,-0.8941,222,0.27964,207,0.13801,214,0.19167,176,-0.1212
ENSG00000196227,FAM217B,167,0.71380,64,-0.7822,111,0.05885,107,0.00062,134,0.39753,76,-0.5209,95,-0.2036,142,0.44704,86,-0.3460,73,-0.5865
ENSG00000179242,CDH4,32,-0.2100,6,-2.6744,43,0.25285,2,-3.9781,21,-0.9399,37,0.00866,17,-1.2595,77,1.21441,113,1.90712,56,0.66335
ENSG00000101182,PSMA7,227,-0.1278,215,-0.2177,205,-0.2886,197,-0.3489,323,0.48178,277,0.18343,224,-0.1682,287,0.23891,172,-0.5554,286,0.23523
ENSG00000184402,SS18L1,47,0.72064,24,-0.3364,7,-2.0699,33,0.17464,56,1.16480,11,-1.4618,31,0.07274,22,-0.4583,23,-0.3688,16,-0.9431
ENSG00000130703,OSBPL2,22,-0.7464,53,0.58075,20,-0.9022,7,-2.3674,47,0.42051,36,-0.0284,28,-0.4204,63,0.88202,48,0.41231,40,0.13514
ENSG00000130706,ADRM1,31,-0.9923,69,0.21035,9,-2.7754,62,0.05523,89,0.71180,59,-0.0309,58,-0.0677,28,-1.1398,55,-0.1264,113,1.02942
ENSG00000171858,RPS21,784,-1.2564,1224,-0.5834,2884,0.77677,2574,0.58842,1111,-0.7868,2141,0.28979,2644,0.71438,1084,-0.7679,1436,-0.3379,1763,-0.0182
ENSG00000060491,OGFR,78,1.65454,13,-1.1401,31,0.10285,4,-2.7218,32,0.19224,55,1.03061,25,-0.2680,23,-0.3178,17,-0.8256,11,-1.3912
ENSG00000101190,TCFL5,14,-1.1449,57,1.06589,56,1.01454,19,-0.6487,19,-0.7131,40,0.48181,33,0.19383,20,-0.5626,34,0.19541,11,-1.5145
ENSG00000101193,GID8,27,-0.5166,35,-0.1448,32,-0.2998,10,-1.9305,42,0.14073,58,0.65866,38,-0.0353,19,-1.0777,57,0.60938,65,0.83652
ENSG00000101198,NKAIN4,27,-1.7944,62,-0.5855,51,-0.8715,208,1.37337,25,-2.0633,20,-2.2736,52,-0.9128,277,1.89791,221,1.47781,70,-0.4078
ENSG00000075043,KCNQ2,190,0.89909,26,-2.1615,53,-1.1108,67,-0.7615,123,0.20107,137,0.36373,135,0.37030,51,-1.1627,193,0.91847,80,-0.4821
ENSG00000101210,EEF1A2,408,-0.2272,82,-2.6272,426,-0.1590,167,-1.5740,879,1.17061,281,-0.8000,737,0.81662,242,-1.0223,320,-0.5989,501,0.09479
ENSG00000125534,PPDPF,106,-1.0606,181,-0.2402,142,-0.6152,283,0.46545,246,0.26405,287,0.48568,204,-0.0594,72,-1.6347,304,0.57916,263,0.34642
ENSG00000197457,STMN3,183,-0.4426,121,-1.0672,126,-1.0081,130,-0.9616,381,0.82139,178,-0.4803,312,0.44424,108,-1.2320,390,0.76152,294,0.30325
ENSG00000101246,ARFRP1,32,-0.0235,24,-0.4672,31,-0.0297,6,-2.5269,43,0.49743,39,0.29684,40,0.40242,10,-1.7673,32,0.00320,46,0.58055
ENSG00000101150,TPD52L2,33,-0.1827,39,0.09601,0,-5.7922,5,-2.8803,47,0.43267,44,0.26419,31,-0.3055,29,-0.3752,76,1.15768,62,0.82911
ENSG00000101152,DNAJC5,189,0.94321,55,-1.0058,39,-1.5217,34,-1.7194,134,0.41158,88,-0.2812,148,0.59871,67,-0.6991,131,0.34102,104,-0.0280
ENSG00000101161,PRPF6,145,1.01342,108,0.51261,77,-0.0087,76,-0.0316,89,0.22509,75,-0.0495,41,-1.0499,97,0.34564,55,-0.5273,41,-0.9687
ENSG00000171703,TCEA2,103,-0.6818,78,-1.1068,103,-0.6915,76,-1.1534,191,0.30150,183,0.20743,279,1.01767,129,-0.3456,118,-0.4742,201,0.35513
ENSG00000203880,PCMTD2,77,1.22859,25,-0.5591,21,-0.8032,51,0.51990,29,-0.3910,50,0.51212,19,-1.0204,51,0.52988,44,0.28307,21,-0.8205
ENSG00000155304,HSPA13,68,0.32054,15,-1.9113,22,-1.3901,61,0.15362,92,0.93713,38,-0.5916,28,-1.0973,80,0.59024,65,0.24831,74,0.47181
ENSG00000180530,NRIP1,147,1.43174,79,0.39069,63,0.02875,115,1.00240,71,0.24413,36,-0.8107,34,-0.9913,45,-0.5029,38,-0.7658,10,-2.6368
ENSG00000155313,USP25,51,0.70730,39,0.28129,41,0.35628,11,-1.6015,55,0.93961,18,-0.8786,32,-0.0419,27,-0.3114,18,-0.9041,14,-1.2702
ENSG00000215386,MIR99AHG,218,1.61475,151,0.96297,60,-0.5034,99,0.27762,30,-1.6334,64,-0.4012,30,-1.6273,151,0.96063,105,0.37331,30,-1.5204
ENSG00000154639,CXADR,87,1.12240,144,2.05150,36,-0.3097,35,-0.3571,52,0.32309,35,-0.3522,15,-1.6518,15,-1.5912,17,-1.4405,20,-1.1896
ENSG00000154654,NCAM2,138,0.28614,203,0.91415,101,-0.2095,107,-0.1138,205,1.07527,24,-2.3342,48,-1.4203,86,-0.4556,133,0.22468,85,-0.4685
ENSG00000154721,JAM2,42,-0.8474,40,-0.9175,53,-0.5063,59,-0.3345,54,-0.5171,70,-0.0845,44,-0.8473,187,1.55731,101,0.51034,134,0.97103
ENSG00000154723,ATP5PF,227,-1.2155,163,-1.7088,541,0.11525,467,-0.1157,607,0.33357,415,-0.3007,741,0.70159,449,-0.1764,346,-0.5810,731,0.59896
ENSG00000142192,APP,674,0.63618,869,1.06267,316,-0.5573,395,-0.2154,952,1.42716,221,-1.1024,195,-1.3705,140,-1.7756,208,-1.1895,323,-0.5238
ENSG00000198862,LTN1,42,0.39276,69,1.21275,37,0.17168,94,1.76158,27,-0.3490,25,-0.4380,2,-3.7363,34,0.05111,25,-0.4475,11,-1.6121
ENSG00000156256,USP16,108,-0.2154,271,1.29075,134,0.12207,260,1.21594,90,-0.5287,119,-0.0627,64,-1.0731,134,0.13005,76,-0.7568,75,-0.7615
ENSG00000156261,CCT8,28,-1.6223,85,0.04750,33,-1.3748,62,-0.4586,186,1.57101,78,-0.0882,40,-1.1754,81,-0.0292,64,-0.4004,110,0.44948
ENSG00000171189,GRIK1,100,1.22643,23,-1.0728,7,-2.8076,3,-4.0500,49,0.06082,24,-1.0427,14,-1.8875,15,-1.6659,31,-0.6408,238,2.96885
ENSG00000156299,TIAM1,84,0.46169,77,0.31604,60,-0.0663,31,-1.0855,73,0.26152,48,-0.4252,60,-0.0949,52,-0.3026,71,0.19494,67,0.09829
ENSG00000142168,SOD1,284,-1.2578,543,-0.2739,368,-0.8673,639,-0.0198,983,0.76018,440,-0.5970,823,0.42596,684,0.08631,423,-0.6582,774,0.28455
ENSG00000159079,CFAP298,123,1.06010,93,0.59160,56,-0.1994,32,-1.0374,84,0.48082,51,-0.3626,43,-0.6679,64,0.00121,40,-0.7058,55,-0.2252
ENSG00000159082,SYNJ1,88,0.67698,40,-0.5641,38,-0.6332,30,-0.9930,139,1.73731,38,-0.6506,40,-0.6139,35,-0.7627,40,-0.5506,25,-1.2644
ENSG00000159086,PAXBP1,83,1.08706,152,2.20403,87,1.15231,29,-0.6156,22,-1.0808,23,-0.9560,7,-2.8393,50,0.24259,16,-1.4860,16,-1.4625
ENSG00000205927,OLIG2,77,0.49907,248,2.65973,34,-0.7620,29,-1.0152,12,-2.3780,19,-1.6452,25,-1.2793,79,0.54375,38,-0.5826,76,0.46803
ENSG00000184221,OLIG1,139,-0.8298,512,1.25918,210,-0.2000,203,-0.2482,80,-1.7434,275,0.22361,277,0.26247,257,0.11921,213,-0.1735,338,0.55644
ENSG00000142166,IFNAR1,37,-0.4190,86,0.93267,15,-1.7405,42,-0.2057,53,0.16659,26,-0.9095,50,0.07101,60,0.33812,53,0.14811,53,0.14281
ENSG00000159128,IFNGR2,52,0.43400,4,-3.2877,25,-0.6914,12,-1.7304,64,0.86997,105,1.61022,33,-0.3128,15,-1.4789,26,-0.6309,43,0.13550
ENSG00000142188,TMEM50B,46,-0.5240,40,-0.7338,48,-0.4716,51,-0.3668,67,0.07214,113,0.89847,48,-0.5096,88,0.49856,83,0.40343,76,0.26307
ENSG00000159140,SON,655,0.77771,872,1.26832,465,0.22172,472,0.24319,272,-0.6647,469,0.23343,135,-1.7564,548,0.48441,399,-0.0205,160,-1.4154
ENSG00000205758,CRYZL1,66,-0.1109,61,-0.2180,85,0.28270,81,0.21031,60,-0.2854,83,0.25843,85,0.31518,55,-0.3979,36,-1.0308,93,0.43849
ENSG00000205726,ITSN1,502,0.91545,236,-0.2964,494,0.88910,226,-0.3637,236,-0.3259,285,-0.0031,268,-0.1066,333,0.24463,208,-0.4931,134,-1.1524
ENSG00000241837,ATP5PO,146,-1.3201,129,-1.4985,338,-0.0355,268,-0.3999,461,0.51406,261,-0.4403,487,0.61503,376,0.13250,264,-0.4190,474,0.50181
ENSG00000243927,MRPS6,55,-0.3091,44,-0.6433,10,-2.8085,16,-2.1014,102,0.75306,47,-0.5554,65,-0.0622,104,0.71103,74,0.16015,121,0.95944
ENSG00000198743,SLC5A3,61,1.52022,8,-1.5588,27,0.14141,4,-2.4442,34,0.60386,35,0.60014,9,-1.5911,39,0.75510,17,-0.5496,14,-0.8596
ENSG00000159200,RCAN1,61,0.21667,131,1.49964,30,-0.8599,68,0.39377,60,0.22658,12,-2.1601,51,-0.0710,32,-0.7787,41,-0.4087,39,-0.4687
ENSG00000159228,CBR1,74,-1.1645,451,1.76523,43,-1.9541,216,0.49324,71,-1.3179,63,-1.4110,54,-1.7285,230,0.59364,323,1.16076,257,0.77711
ENSG00000159256,MORC3,62,0.89289,59,0.80072,55,0.68387,60,0.82276,33,-0.1527,25,-0.5459,5,-2.8232,60,0.81813,12,-1.5764,20,-0.8951
ENSG00000182670,TTC3,1907,1.00328,1098,0.09918,1969,1.05810,1230,0.28019,724,-0.5935,845,-0.3095,951,-0.1380,770,-0.4527,480,-1.1719,721,-0.5542
ENSG00000157540,DYRK1A,103,0.78513,54,-0.2429,58,-0.1247,8,-2.9541,92,0.68522,82,0.42077,37,-0.8689,69,0.14538,81,0.39989,42,-0.6247
ENSG00000157542,KCNJ6,391,0.99114,36,-2.6688,466,1.29635,103,-1.1030,156,-0.5185,291,0.50201,321,0.75057,207,-0.0412,32,-2.8341,70,-1.6782
ENSG00000157557,ETS2,35,-0.0568,12,-1.6914,22,-0.7172,9,-2.0579,77,1.43648,77,1.23355,20,-0.9506,33,-0.1523,32,-0.1665,20,-0.8875
ENSG00000183527,PSMG1,11,-1.0204,30,0.49006,27,0.30712,7,-1.7454,43,1.25013,18,-0.3530,16,-0.5641,25,0.16801,22,-0.0351,9,-1.3581
ENSG00000185658,BRWD1,251,0.66318,186,0.17693,202,0.31232,240,0.58658,218,0.48719,73,-1.2577,124,-0.4901,146,-0.2022,101,-0.7665,110,-0.6371
ENSG00000205581,HMGN1,196,0.63989,176,0.46294,80,-0.7607,208,0.73442,84,-0.7493,156,0.26423,79,-0.8528,147,0.16893,149,0.19310,144,0.13811
ENSG00000182093,GET1,74,-0.6039,126,0.20968,89,-0.3341,69,-0.7243,169,0.78019,72,-0.6515,77,-0.6017,136,0.33047,93,-0.2554,170,0.70220
ENSG00000185437,SH3BGR,14,-1.1236,39,0.44031,40,0.51587,44,0.65627,22,-0.4730,36,0.30936,40,0.54147,26,-0.1564,25,-0.2509,3,-3.0643
ENSG00000183036,PCP4,25,-1.7557,14,-2.6080,114,0.52190,10,-3.1150,159,1.24932,33,-1.3605,173,1.42983,60,-0.4788,11,-2.9567,53,-0.6757
ENSG00000160194,NDUFV3,78,-0.9848,54,-1.5149,205,0.52617,132,-0.1748,154,0.07855,92,-0.7200,207,0.60651,150,0.02283,103,-0.5597,234,0.74500
ENSG00000160209,PDXK,182,0.02242,28,-2.7411,118,-0.6383,67,-1.4930,141,-0.4000,229,0.38794,221,0.37402,131,-0.4879,365,1.17014,304,0.85376
ENSG00000160213,CSTB,113,-0.5649,78,-1.1124,116,-0.5181,130,-0.3434,144,-0.2027,222,0.49707,172,0.10148,165,0.02825,228,0.54399,263,0.77843
ENSG00000160216,AGPAT3,75,-0.4383,78,-0.3831,68,-0.5741,57,-0.8593,82,-0.3205,89,-0.1755,99,-0.0122,147,0.63325,214,1.26522,102,0.04517
ENSG00000141959,PFKL,74,-0.4661,117,0.24166,26,-2.0167,27,-1.9614,115,0.24084,103,0.03473,78,-0.4205,137,0.49979,200,1.12439,133,0.45419
ENSG00000160226,CFAP410,25,-0.7520,48,0.20455,14,-1.5812,10,-2.1519,53,0.41703,28,-0.5833,48,0.24347,24,-0.8235,66,0.73590,83,1.11675
ENSG00000184787,UBE2G2,118,1.06151,80,0.42360,37,-0.7622,49,-0.3510,58,-0.0866,84,0.49194,36,-0.8959,74,0.30352,56,-0.1316,50,-0.3164
ENSG00000184900,SUMO3,130,-0.1860,59,-1.3712,129,-0.1958,45,-1.7667,230,0.82694,140,-0.0630,217,0.71819,141,-0.0600,94,-0.6753,121,-0.2961
ENSG00000183255,PTTG1IP,32,-1.8565,174,0.73248,74,-0.6071,119,0.11905,42,-1.5513,161,0.60627,55,-1.1402,214,1.07726,273,1.50458,84,-0.4237
ENSG00000197381,ADARB1,20,-0.8411,7,-2.4605,42,0.25578,0,-5.4030,43,0.33329,87,1.47534,33,-0.1205,15,-1.3172,66,0.98616,38,0.10717
ENSG00000223768,LINC00205,96,0.86710,30,-0.9604,104,1.00526,52,-0.1102,29,-1.0707,59,0.06337,60,0.12623,30,-0.9365,89,0.73467,35,-0.7426
ENSG00000142156,COL6A1,38,0.19172,12,-1.5560,14,-1.3195,1,-5.0446,9,-2.0428,138,2.47883,13,-1.5080,84,1.50713,75,1.30770,0,-7.0364
ENSG00000160294,MCM3AP,54,0.99502,22,-0.4101,33,0.17885,18,-0.7688,37,0.42697,25,-0.2260,18,-0.7859,33,0.19027,44,0.64577,11,-1.4523
ENSG00000160299,PCNT,345,2.50280,81,-0.0564,177,1.21642,29,-1.6072,35,-1.3969,66,-0.3732,61,-0.5334,74,-0.1933,32,-1.4397,12,-2.8406
ENSG00000160305,DIP2A,153,2.06088,78,0.83928,37,-0.3513,87,1.03618,25,-1.0143,42,-0.1347,10,-2.3863,28,-0.7383,30,-0.6633,29,-0.7267
ENSG00000160307,S100B,541,-1.2500,1830,0.64571,1076,-0.2015,2148,0.91292,411,-1.7552,1047,-0.2450,1203,-0.0301,741,-0.7750,2504,1.17597,1579,0.40508
ENSG00000160310,PRMT2,255,0.32130,389,1.02043,290,0.53043,236,0.19533,150,-0.5499,284,0.49719,185,-0.2043,164,-0.3740,136,-0.6537,75,-1.5573
ENSG00000182902,SLC25A18,70,-0.9780,58,-1.2597,73,-0.9054,24,-2.5460,69,-1.0752,66,-1.0672,161,0.34405,368,1.72960,326,1.50470,143,0.12579
ENSG00000131100,ATP6V1E1,213,-0.3707,192,-0.5312,230,-0.2515,207,-0.4119,623,1.63726,104,-1.4541,256,-0.0916,188,-0.5611,142,-0.9866,210,-0.3955
ENSG00000099968,BCL2L13,31,0.24439,25,-0.1156,0,-5.2609,18,-0.6067,31,0.28647,31,0.26094,22,-0.2924,37,0.50838,43,0.76079,27,0.01210
ENSG00000015475,BID,16,-1.6566,25,-1.0288,33,-0.5967,57,0.24770,64,0.48813,35,-0.5174,49,0.01146,48,-0.0354,74,0.66337,71,0.60256
ENSG00000243156,MICAL3,142,2.09008,67,0.73171,28,-0.6500,39,-0.1133,46,0.14231,24,-0.8806,11,-2.1321,36,-0.2515,29,-0.5952,29,-0.5546
ENSG00000215193,PEX26,15,-1.5371,35,-0.2499,43,0.09308,79,1.06838,25,-0.7799,64,0.72258,32,-0.3779,39,-0.0756,46,0.19909,53,0.41382
ENSG00000183628,DGCR6,33,-0.2215,1,-5.2096,16,-1.2923,1,-4.4632,38,0.03598,41,0.15161,58,0.78181,42,0.18423,34,-0.1423,90,1.43999
ENSG00000273032,DGCR9,126,1.24681,13,-2.2529,36,-0.7515,53,-0.1610,46,-0.3955,48,-0.3184,75,0.42647,18,-1.8080,67,0.20322,103,0.90629
