Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000125520,SLC2A4RG,17,0.44868,10,-0.5263,8,-0.9591,33,1.53077,19,0.59749
ENSG00000101150,TPD52L2,37,-0.0085,29,-0.4858,42,0.27524,45,0.30766,34,-0.1215
ENSG00000101152,DNAJC5,118,-0.4274,194,0.47927,170,0.28080,79,-1.0070,83,-0.9345
ENSG00000198276,UCKL1,18,-0.0423,15,-0.3714,18,-0.0568,28,0.67310,22,0.26949
ENSG00000196700,ZNF512B,28,0.26448,21,-0.2262,24,-0.0467,35,0.60852,15,-0.6718
ENSG00000101161,PRPF6,105,0.12630,58,-0.9232,106,0.21659,117,0.28251,139,0.56027
ENSG00000171703,TCEA2,64,-0.8977,124,0.22877,136,0.57157,93,-0.2605,48,-1.2541
ENSG00000125510,OPRL1,21,0.21269,19,0.00501,26,0.82726,0,-5.4704,0,-8.9831
ENSG00000203880,PCMTD2,54,0.10766,59,0.30465,42,-0.4290,36,-0.5174,76,0.64828
ENSG00000280071,GATD3B,10,-1.0827,20,0.01563,27,0.77575,12,-0.7379,14,-0.5139
ENSG00000185272,RBM11,16,0.15749,15,0.03151,18,0.45442,4,-1.7142,7,-1.0553
ENSG00000155304,HSPA13,74,-0.0648,81,0.09926,90,0.42516,39,-1.0379,41,-0.9681
ENSG00000180530,NRIP1,147,1.11834,56,-0.6498,75,-0.1653,49,-0.7778,80,-0.0144
ENSG00000229425,AJ009632.2,8,-0.9371,4,-2.1437,29,2.66116,1,-3.3973,1,-3.5030
ENSG00000155313,USP25,59,0.52456,38,-0.2360,48,0.24051,25,-0.8420,26,-0.7866
ENSG00000215386,MIR99AHG,88,0.62875,28,-1.3505,40,-0.9225,181,1.82783,97,0.72337
ENSG00000154639,CXADR,81,0.27079,60,-0.2922,52,-0.6688,40,-0.8527,196,1.74620
ENSG00000154640,BTG3,17,-0.0773,14,-0.3388,13,-0.5877,27,0.71525,38,1.27211
ENSG00000154642,C21orf91,16,-0.6671,9,-1.5778,2,-3.7703,25,0.08681,189,4.35189
ENSG00000224924,LINC00320,28,-0.5626,33,-0.2942,15,-1.8583,26,-0.6326,210,3.15262
ENSG00000154654,NCAM2,281,0.93384,117,-0.6728,162,-0.1072,158,-0.1098,151,-0.1816
ENSG00000154721,JAM2,27,-0.3708,28,-0.3234,35,0.11039,74,1.26782,16,-1.0979
ENSG00000154723,ATP5PF,146,-1.3935,400,0.29414,460,0.80880,203,-0.8110,140,-1.3664
ENSG00000142192,APP,1179,0.42455,698,-0.5269,1063,0.35147,389,-1.3289,989,0.09979
ENSG00000154734,ADAMTS1,16,-0.4344,15,-0.6110,9,-1.7219,85,2.47590,45,1.25287
ENSG00000198862,LTN1,62,0.29970,39,-0.5100,48,-0.1851,47,-0.1670,95,0.97979
ENSG00000156253,RWDD2B,22,-0.0508,24,0.17284,26,0.42269,10,-1.2419,10,-1.1676
ENSG00000156256,USP16,139,0.58829,56,-1.0308,80,-0.5250,149,0.63895,208,1.20065
ENSG00000156261,CCT8,55,-1.0023,84,-0.3468,156,1.33648,25,-2.0809,45,-1.2351
ENSG00000171189,GRIK1,23,-0.6701,42,0.35068,40,0.31470,22,-0.7255,28,-0.3285
ENSG00000156299,TIAM1,66,-0.1621,62,-0.2937,77,0.12863,117,0.76905,54,-0.4610
ENSG00000142168,SOD1,255,-1.3601,576,-0.0421,852,1.08322,326,-0.9090,246,-1.3322
ENSG00000156304,SCAF4,34,1.03125,15,-0.4750,13,-0.8039,14,-0.4573,38,1.10946
ENSG00000142149,HUNK,12,-0.5211,13,-0.4631,25,1.15887,5,-1.7211,8,-1.0699
ENSG00000142207,URB1,23,-0.1737,30,0.35264,24,-0.1321,27,0.07923,21,-0.3031
ENSG00000159079,CFAP298,93,0.65883,47,-0.5798,68,0.15747,39,-0.7534,64,-0.0046
ENSG00000159082,SYNJ1,192,0.18029,171,-0.0169,221,0.66541,36,-2.3526,39,-2.2458
ENSG00000159086,PAXBP1,69,0.76656,17,-1.6252,29,-0.9474,38,-0.2433,167,2.28487
ENSG00000205927,OLIG2,20,-1.1073,36,-0.1743,15,-1.9252,73,0.99663,179,2.72354
ENSG00000184221,OLIG1,54,-1.2094,137,0.35143,47,-1.7694,195,0.86333,422,2.28398
ENSG00000159110,IFNAR2,18,0.53460,12,-0.2298,10,-0.6176,27,1.11846,11,-0.2384
ENSG00000142166,IFNAR1,84,0.43308,56,-0.2925,60,-0.1991,68,0.05508,81,0.34646
ENSG00000159128,IFNGR2,63,0.36457,49,-0.0733,59,0.38895,30,-0.7840,13,-2.0690
ENSG00000142188,TMEM50B,53,-0.1088,51,-0.1770,66,0.41329,45,-0.3592,42,-0.4555
ENSG00000159131,GART,16,-0.1789,12,-0.7773,22,0.53789,14,-0.3729,25,0.47751
ENSG00000159140,SON,495,0.36782,265,-0.7518,347,-0.3428,603,0.65064,697,0.89316
ENSG00000205758,CRYZL1,39,-0.4104,53,0.08172,53,0.15045,42,-0.2628,58,0.22074
ENSG00000205726,ITSN1,318,0.39884,279,0.18483,225,-0.2929,244,-0.0622,208,-0.3138
ENSG00000241837,ATP5PO,109,-1.4293,292,0.20624,363,0.91823,183,-0.5586,64,-2.1153
ENSG00000243927,MRPS6,27,-0.6422,28,-0.6311,54,0.80166,54,0.45343,21,-0.9810
ENSG00000198743,SLC5A3,56,0.31535,48,0.04291,43,-0.2366,48,0.04076,46,-0.0222
ENSG00000159200,RCAN1,38,-0.3201,36,-0.4329,47,0.06106,33,-0.5059,97,1.23977
ENSG00000185917,SETD4,19,0.56462,11,-0.3722,12,-0.3020,16,0.20527,17,0.37166
ENSG00000159228,CBR1,58,-0.8280,69,-0.5759,83,-0.3205,137,0.58130,266,1.73580
ENSG00000142197,DOP1B,33,0.46067,22,-0.2566,27,0.22597,8,-1.6786,25,-0.0016
ENSG00000159256,MORC3,76,1.04053,38,-0.2241,32,-0.6474,33,-0.4028,57,0.42804
ENSG00000185808,PIGP,16,-0.6208,29,0.49377,22,-0.0724,17,-0.4162,27,0.24363
ENSG00000182670,TTC3,2016,0.92947,1110,-0.1752,951,-0.5667,1159,-0.0781,1339,0.14957
ENSG00000157538,VPS26C,21,-0.0275,23,0.16504,22,0.12449,15,-0.5470,17,-0.3274
ENSG00000157540,DYRK1A,102,0.22081,101,0.23157,92,0.07654,66,-0.4645,41,-1.1921
ENSG00000157542,KCNJ6,382,2.01814,74,-1.1461,113,-0.5133,38,-1.9750,111,-0.3767
ENSG00000157557,ETS2,120,0.16552,105,-0.0735,136,0.60217,50,-1.1922,23,-2.3311
ENSG00000183527,PSMG1,26,-0.2444,29,-0.1120,41,0.82427,10,-1.6910,12,-1.3689
ENSG00000185658,BRWD1,322,0.71642,188,-0.2687,199,-0.2029,155,-0.5256,244,0.18424
ENSG00000205581,HMGN1,79,0.16685,65,-0.1722,47,-0.9182,130,0.96952,141,1.09858
ENSG00000182093,GET1,65,-0.4841,106,0.37513,97,0.27963,60,-0.5740,53,-0.7546
ENSG00000185437,SH3BGR,16,-0.0235,10,-0.8367,16,-0.0677,22,0.50619,31,1.05271
ENSG00000183036,PCP4,14,-4.0245,221,0.16029,340,1.68354,28,-2.9413,20,-3.4406
ENSG00000171587,DSCAM,40,1.18847,24,0.25111,14,-0.8345,11,-0.9706,18,-0.2168
ENSG00000157601,MX1,12,-0.9376,18,-0.2916,28,0.71795,24,0.15512,15,-0.5284
ENSG00000157617,C2CD2,9,-1.4622,21,-0.0969,29,0.67529,32,0.54111,12,-0.9468
ENSG00000173276,ZBTB21,41,0.48073,39,0.43038,27,-0.3386,26,-0.2901,15,-1.0633
ENSG00000160188,RSPH1,18,-0.1306,18,-0.1816,24,0.60032,15,-0.4137,8,-1.3423
ENSG00000160194,NDUFV3,69,-0.8345,129,0.22925,134,0.41025,100,-0.2093,80,-0.5536
ENSG00000160199,PKNOX1,18,0.69718,9,-0.4416,12,0.07929,5,-1.1719,13,0.10752
ENSG00000160208,RRP1B,39,0.77341,18,-0.5726,18,-0.7538,39,0.71561,41,0.77584
ENSG00000160209,PDXK,110,-0.8546,257,0.68921,189,0.07428,217,0.25900,51,-1.9182
ENSG00000160213,CSTB,49,-1.0471,91,-0.0461,104,0.27114,171,0.98370,58,-0.7174
ENSG00000160214,RRP1,32,0.35895,21,-0.4457,31,0.42279,15,-0.8293,19,-0.4740
ENSG00000160216,AGPAT3,119,0.11745,96,-0.2639,108,-0.0632,183,0.80713,81,-0.4812
ENSG00000160221,GATD3A,14,-0.8859,25,0.11803,26,0.28774,29,0.30582,20,-0.2752
ENSG00000141959,PFKL,74,-0.0064,68,-0.1662,73,-0.0478,92,0.32724,84,0.18944
ENSG00000160226,CFAP410,16,-0.6148,25,0.12228,28,0.45405,25,0.05081,10,-1.2170
ENSG00000142185,TRPM2,26,0.45828,27,0.63402,17,-0.3312,12,-0.7981,7,-1.4737
ENSG00000184787,UBE2G2,99,0.50068,47,-0.8228,67,-0.2568,99,0.44037,123,0.80342
ENSG00000184900,SUMO3,132,-0.2822,226,0.76474,155,-0.0205,80,-1.0239,77,-1.0815
ENSG00000183255,PTTG1IP,40,-0.3478,33,-0.7213,25,-1.3996,169,2.14133,116,1.42953
ENSG00000160256,FAM207A,6,-1.5439,13,-0.3293,23,1.02158,17,0.06511,9,-0.8681
ENSG00000197381,ADARB1,53,0.04005,58,0.24808,60,0.39887,27,-0.9948,10,-2.3766
ENSG00000223768,LINC00205,54,0.31684,48,0.12330,39,-0.3222,64,0.56513,28,-0.7270
ENSG00000142156,COL6A1,25,-0.3794,29,-0.1511,37,0.40462,41,0.41985,15,-1.0726
ENSG00000160284,SPATC1L,3,-2.1414,15,0.17298,18,0.71075,16,0.23984,8,-0.8639
ENSG00000160285,LSS,17,-0.5546,21,-0.2728,18,-0.6413,49,1.15211,53,1.28873
ENSG00000160294,MCM3AP,48,0.00925,50,0.10904,46,-0.0536,42,-0.1837,49,0.05416
ENSG00000182362,YBEY,6,-1.1943,11,-0.4038,17,0.52915,12,-0.1766,22,0.79637
ENSG00000160299,PCNT,171,1.26501,90,0.04865,55,-1.0167,59,-0.6164,107,0.32287
ENSG00000160305,DIP2A,122,1.21469,53,-0.3587,27,-1.7340,57,-0.1758,174,1.67863
ENSG00000160307,S100B,118,-1.3572,195,-0.6092,77,-2.4055,1199,2.67255,858,1.96940
ENSG00000160310,PRMT2,221,0.26195,167,-0.2372,145,-0.6181,202,0.09861,411,1.27019
ENSG00000183307,TMEM121B,26,0.55970,25,0.60491,17,-0.1907,6,-1.7036,5,-1.8963
ENSG00000182902,SLC25A18,38,-0.7460,43,-0.6236,32,-1.2939,320,3.10801,36,-0.7705
ENSG00000131100,ATP6V1E1,266,-0.6380,312,-0.4070,567,1.11636,156,-1.3959,206,-0.9745
ENSG00000099968,BCL2L13,20,-0.6521,31,0.03728,35,0.34715,26,-0.2327,31,0.01926
ENSG00000015475,BID,15,-1.2681,36,0.07260,43,0.62246,45,0.43761,12,-1.5348
ENSG00000243156,MICAL3,78,0.55368,50,-0.2423,46,-0.5248,43,-0.4421,110,1.05360
ENSG00000215193,PEX26,76,0.58281,67,0.39952,38,-0.8230,70,0.37572,47,-0.2513
ENSG00000278558,TMEM191B,2,-2.8512,20,0.92321,17,0.81118,3,-2.1287,1,-3.2976
ENSG00000183628,DGCR6,3,-2.4370,12,-0.5118,22,0.72471,35,1.22510,11,-0.5551
ENSG00000273032,DGCR9,63,0.36153,47,-0.1571,58,0.30279,34,-0.6482,26,-1.0445
ENSG00000070413,DGCR2,48,-0.1553,59,0.19944,55,0.09102,54,0.04090,34,-0.6898
ENSG00000100056,ESS2,7,-1.0534,12,-0.4102,21,0.99731,11,-0.4421,10,-0.4828
ENSG00000100075,SLC25A1,13,-0.3606,16,-0.0252,12,-0.6822,35,1.29766,25,0.68876
ENSG00000100084,HIRA,23,0.54087,15,-0.1824,17,0.01829,15,-0.1494,10,-0.7271
ENSG00000242259,C22orf39,46,-0.4613,74,0.38860,58,-0.1265,82,0.47729,45,-0.4721
ENSG00000185608,MRPL40,15,-1.3153,29,-0.2400,43,0.70121,37,0.15290,30,-0.1366
ENSG00000070010,UFD1,26,-0.4908,40,0.25258,35,-0.0354,40,0.21877,36,0.02741
ENSG00000184113,CLDN5,29,-0.4452,49,0.49392,12,-2.1370,184,2.87812,5,-2.8864
ENSG00000184702,SEPTIN5,29,-1.1769,58,-0.0809,86,1.02947,57,-0.1003,5,-3.5382
ENSG00000203618,GP1BB,47,-0.0653,68,0.68363,39,-0.4808,55,0.19682,33,-0.5643
ENSG00000215012,RTL10,36,0.52749,17,-0.7745,34,0.61423,11,-1.2819,18,-0.6487
ENSG00000184470,TXNRD2,19,-0.2710,25,0.22915,24,0.14490,24,0.10673,12,-0.9001
ENSG00000093010,COMT,26,-0.7063,24,-0.9488,33,-0.4925,109,1.64767,91,1.32141
ENSG00000099889,ARVCF,15,0.30191,6,-1.1106,12,-0.0547,24,1.01063,16,0.38647
ENSG00000183597,TANGO2,28,0.42141,18,-0.2976,24,0.22486,13,-0.8107,18,-0.2468
ENSG00000128191,DGCR8,18,0.42889,14,0.00967,11,-0.5388,17,0.27011,19,0.41657
ENSG00000099899,TRMT2A,16,-0.2052,14,-0.4108,20,0.22922,26,0.57164,16,-0.1247
ENSG00000099901,RANBP1,44,-1.1113,74,-0.2872,125,1.08237,51,-0.8069,51,-0.8087
ENSG00000099904,ZDHHC8,14,-1.0126,25,-0.1803,31,0.37754,43,0.73516,23,-0.2776
ENSG00000040608,RTN4R,50,-0.4998,61,-0.1968,99,1.12523,27,-1.4133,7,-3.3730
ENSG00000128185,DGCR6L,23,-1.1127,57,0.43083,48,0.10800,56,0.30719,38,-0.2892
ENSG00000099910,KLHL22,26,0.22648,21,-0.1603,27,0.41271,13,-0.8469,12,-0.9439
ENSG00000099917,MED15,45,0.17207,48,0.30917,42,0.04530,23,-0.8509,25,-0.7431
ENSG00000241973,PI4KA,236,-0.3846,283,-0.0891,409,0.91916,122,-1.3527,69,-2.1853
ENSG00000099940,SNAP29,35,-0.0893,26,-0.6491,37,0.04939,44,0.28599,63,0.86046
ENSG00000099942,CRKL,58,-0.1167,74,0.34317,63,0.04178,43,-0.5645,48,-0.3762
ENSG00000183773,AIFM3,12,-1.7110,43,0.35266,35,-0.0407,84,1.40736,17,-1.1346
ENSG00000099949,LZTR1,24,0.51142,14,-0.4585,16,-0.1883,14,-0.2915,27,0.69736
ENSG00000184436,THAP7,14,-0.8052,21,-0.1811,29,0.66224,20,-0.1685,18,-0.3950
ENSG00000099957,P2RX6,8,-1.3471,23,0.33661,26,0.75411,10,-1.0476,10,-1.0403
ENSG00000185651,UBE2L3,78,-0.4791,103,0.00170,121,0.41736,86,-0.2813,82,-0.3519
ENSG00000161179,YDJC,15,-0.1983,25,0.81428,18,0.25426,2,-2.7933,1,-3.3150
ENSG00000128228,SDF2L1,13,-0.3792,16,-0.1181,18,0.12031,12,-0.4603,27,0.75132
ENSG00000100023,PPIL2,25,0.24299,19,-0.2132,20,-0.1991,30,0.50669,23,0.07444
ENSG00000100027,YPEL1,49,0.53620,27,-0.5559,31,-0.3591,62,0.86088,40,0.13818
ENSG00000100030,MAPK1,385,0.49021,374,0.49819,257,-0.3076,178,-0.7666,154,-0.9846
ENSG00000100034,PPM1F,19,-0.5408,34,0.47368,28,0.14432,21,-0.3869,18,-0.6007
ENSG00000274422,AC245060.5,241,3.24025,11,-2.7292,16,-2.4996,48,-0.3643,88,0.58595
ENSG00000275004,ZNF280B,32,0.64709,24,0.15037,21,-0.1192,12,-0.9182,13,-0.8245
ENSG00000128266,GNAZ,104,0.07171,103,0.05044,104,0.11066,83,-0.2888,78,-0.3864
ENSG00000186716,BCR,41,-0.5381,70,0.40686,62,0.19901,45,-0.3847,39,-0.5932
ENSG00000250479,CHCHD10,123,-1.2561,241,-0.1921,403,1.24897,149,-0.8954,67,-2.0857
ENSG00000099956,SMARCB1,25,-0.2249,22,-0.5155,34,0.46628,34,0.28664,23,-0.3106
ENSG00000133460,SLC2A11,50,0.68961,42,0.39272,29,-0.3864,23,-0.5887,17,-1.0759
ENSG00000240972,MIF,359,-1.0724,663,-0.0775,995,1.07385,331,-1.1239,269,-1.4372
ENSG00000099977,DDT,43,-1.3046,107,0.17500,132,0.85784,66,-0.5981,36,-1.5144
ENSG00000099991,CABIN1,66,0.39650,49,-0.1356,53,0.04429,43,-0.3109,42,-0.3544
ENSG00000100014,SPECC1L,115,0.93606,62,-0.1902,52,-0.6223,76,0.15923,73,0.08676
ENSG00000100028,SNRPD3,55,0.23418,52,0.13869,40,-0.4510,60,0.35778,54,0.18344
ENSG00000167037,SGSM1,40,0.36426,34,0.10274,34,0.14785,10,-1.7497,25,-0.4209
ENSG00000197077,KIAA1671,54,0.29822,48,0.11707,50,0.21356,30,-0.6169,15,-1.6525
ENSG00000100077,GRK3,90,0.37980,69,-0.0848,78,0.18222,41,-0.8809,52,-0.5185
ENSG00000100095,SEZ6L,249,1.02960,136,-0.0969,136,-0.1238,63,-1.2528,68,-1.1345
ENSG00000128203,ASPHD2,53,1.13582,17,-0.8784,33,0.38496,10,-1.5648,10,-1.6165
ENSG00000100099,HPS4,36,0.33048,28,-0.0952,27,-0.2554,28,-0.0772,38,0.40635
ENSG00000100104,SRRD,17,-0.3529,14,-0.6395,27,0.76068,12,-0.8717,23,0.18154
ENSG00000100109,TFIP11,16,-0.2420,12,-0.6961,25,0.83961,16,-0.2003,11,-0.7786
ENSG00000128294,TPST2,31,-0.1835,32,-0.1386,45,0.68175,30,-0.2521,5,-2.7914
ENSG00000225783,MIAT,523,1.96521,152,-0.4870,141,-0.7619,84,-1.3110,89,-1.2161
ENSG00000180957,PITPNB,138,0.12613,132,0.04391,151,0.42126,61,-1.1254,56,-1.2753
ENSG00000235954,TTC28-AS1,23,0.13069,13,-0.8820,21,-0.0349,27,0.38062,39,0.96347
ENSG00000100209,HSCB,10,-0.3851,14,0.22320,12,-0.2142,18,0.49014,14,0.16972
ENSG00000159873,CCDC117,20,0.28337,23,0.64623,15,-0.2352,8,-1.1531,9,-0.9654
ENSG00000100219,XBP1,18,-0.5119,14,-1.0302,34,0.89227,45,0.96572,4,-2.4948
ENSG00000183579,ZNRF3,28,0.67171,7,-1.5998,9,-1.5756,99,3.03019,9,-1.1319
ENSG00000183762,KREMEN1,16,-0.0763,10,-0.8861,11,-0.8911,77,2.73304,6,-1.4137
ENSG00000186998,EMID1,9,-1.1609,12,-0.8067,11,-1.2201,101,3.07139,21,0.12215
ENSG00000182944,EWSR1,112,0.30897,80,-0.3101,91,-0.0874,97,0.04228,115,0.32036
ENSG00000185340,GAS2L1,38,-0.4969,49,-0.0584,57,0.28360,83,0.78257,20,-1.4103
ENSG00000100276,RASL10A,45,-0.1048,44,-0.1661,61,0.67907,36,-0.4457,10,-2.3045
ENSG00000100280,AP1B1,57,-0.1432,68,0.17988,68,0.23792,50,-0.3127,35,-0.8771
ENSG00000225465,RFPL1S,283,0.46543,264,0.37697,224,0.06114,78,-1.5540,64,-1.8573
ENSG00000100285,NEFH,88,-1.5498,157,-0.6962,409,1.97668,40,-2.6323,37,-2.7469
ENSG00000100296,THOC5,22,0.55423,16,0.02230,13,-0.4072,18,0.18687,15,-0.1394
ENSG00000184117,NIPSNAP1,52,-0.3892,69,0.08559,83,0.62846,35,-0.9513,29,-1.2600
ENSG00000186575,NF2,40,0.08555,44,0.27017,35,-0.2081,51,0.45426,20,-0.9352
ENSG00000100319,ZMAT5,6,-1.1920,7,-0.9944,19,1.12793,15,0.32326,10,-0.3983
ENSG00000184076,UQCR10,145,-1.3276,365,0.20367,437,0.78898,295,-0.1722,86,-2.0322
ENSG00000100330,MTMR3,20,-0.4083,21,-0.4035,25,-0.0861,48,1.00420,34,0.46237
ENSG00000099995,SF3A1,47,-0.3553,58,0.00909,65,0.27396,62,0.09416,43,-0.4663
ENSG00000100003,SEC14L2,32,0.02004,21,-0.7480,29,-0.2363,82,1.59331,28,-0.2058
ENSG00000100029,PES1,26,0.00071,25,-0.0678,27,0.09113,31,0.27848,19,-0.4957
ENSG00000184792,OSBP2,32,0.31720,19,-0.5930,35,0.71635,6,-2.2558,19,-0.4867
ENSG00000133422,MORC2,12,-0.5086,15,-0.1630,18,0.29120,16,0.05419,18,0.20222
ENSG00000253352,TUG1,84,0.71147,45,-0.4353,36,-0.9744,105,0.99565,93,0.78553
ENSG00000198832,SELENOM,73,-0.9534,116,-0.2262,173,0.78427,143,0.14816,65,-1.0700
ENSG00000185133,INPP5J,4,-1.5321,10,-0.1848,18,1.32568,2,-2.4560,7,-0.7690
ENSG00000138942,RNF185,5,-1.9827,23,0.46682,23,0.58650,11,-0.7973,15,-0.2896
ENSG00000100100,PIK3IP1,26,-0.1513,28,-0.0340,23,-0.5024,66,1.34440,27,-0.0828
ENSG00000100105,PATZ1,13,-0.2282,13,-0.1669,12,-0.4006,22,0.67222,26,0.92941
ENSG00000185721,DRG1,37,-0.3949,37,-0.4010,62,0.81416,41,-0.1875,20,-1.2928
ENSG00000184708,EIF4ENIF1,54,0.19066,59,0.37431,49,0.04126,22,-1.2108,30,-0.7576
ENSG00000198089,SFI1,25,1.09876,8,-0.9969,16,0.40070,3,-2.1451,8,-0.7425
ENSG00000241878,PISD,35,-0.0629,33,-0.1908,48,0.75371,20,-0.8719,8,-2.1852
ENSG00000183530,PRR14L,95,0.92546,51,-0.2026,47,-0.4543,53,-0.1311,55,-0.0484
ENSG00000128245,YWHAH,1190,-0.1694,1154,-0.2442,1842,0.97738,337,-2.0552,371,-1.9134
ENSG00000128253,RFPL2,20,0.20855,15,-0.3196,24,0.85215,7,-1.4238,1,-4.0358
ENSG00000100220,RTCB,25,-0.9555,42,-0.1635,61,0.83315,30,-0.6286,33,-0.4683
ENSG00000100225,FBXO7,43,-0.3754,49,-0.1914,44,-0.4917,63,0.23717,135,1.52022
ENSG00000100234,TIMP3,29,-1.2008,50,-0.3565,27,-1.6122,344,3.29923,37,-0.7365
ENSG00000133424,LARGE1,55,-0.2537,79,0.44129,73,0.37483,30,-1.1223,18,-1.8963
ENSG00000100281,HMGXB4,40,0.23872,24,-0.7069,26,-0.6461,49,0.52173,90,1.55370
ENSG00000100284,TOM1,19,-0.9363,33,-0.0189,46,0.93360,17,-0.9887,14,-1.2432
ENSG00000100302,RASD2,9,-1.8537,31,0.18893,43,1.24116,8,-1.8705,6,-2.1614
ENSG00000100320,RBFOX2,252,0.45771,174,-0.2168,223,0.35621,128,-0.6490,68,-1.5953
ENSG00000128335,APOL2,70,-0.0091,69,-0.0195,87,0.59025,27,-1.4431,30,-1.2736
ENSG00000100345,MYH9,93,0.49713,38,-1.0694,65,-0.2024,140,1.12438,80,0.19709
ENSG00000100348,TXN2,50,-0.3821,60,-0.0651,63,0.02727,104,0.81725,49,-0.3636
ENSG00000100350,FOXRED2,62,0.61555,49,0.21861,33,-0.6384,45,0.04062,45,0.04824
ENSG00000100353,EIF3D,37,-0.5415,53,0.07028,55,0.16928,72,0.53533,36,-0.5595
ENSG00000261675,AL022313.4,34,0.69770,22,-0.0844,27,0.38213,6,-1.9981,3,-2.9627
ENSG00000166862,CACNG2,85,1.41849,32,-0.4266,38,-0.1578,15,-1.4769,15,-1.5093
ENSG00000100360,IFT27,23,-0.5011,31,-0.0240,36,0.39593,31,-0.0076,23,-0.4630
ENSG00000100362,PVALB,1,-6.0268,52,-0.2178,109,2.21943,2,-4.9171,1,-5.2951
ENSG00000128311,TST,6,-1.4277,10,-0.8095,7,-1.5353,67,2.63419,40,1.56992
ENSG00000128309,MPST,9,-0.6150,9,-0.6048,7,-1.2502,44,2.04471,32,1.46863
ENSG00000100379,KCTD17,38,-0.5669,62,0.27802,59,0.21713,45,-0.2891,45,-0.2651
ENSG00000166897,ELFN2,36,0.77025,34,0.72989,16,-0.8385,7,-1.8428,22,-0.0741
ENSG00000100083,GGA1,40,0.31644,36,0.17147,30,-0.2331,21,-0.6782,38,0.22292
ENSG00000241360,PDXP,129,-0.9699,331,0.72623,273,0.42091,119,-1.0287,57,-2.1232
ENSG00000100097,LGALS1,38,-2.8873,176,-0.6128,418,1.76399,207,-0.2712,48,-2.4332
ENSG00000273899,NOL12,13,-0.1743,13,-0.2301,17,0.33649,12,-0.3419,15,0.06823
ENSG00000189060,H1F0,50,-0.2925,61,0.05684,57,-0.1009,94,0.72423,51,-0.2323
ENSG00000100116,GCAT,22,-0.5506,31,0.01094,38,0.56162,14,-1.2019,28,-0.1195
ENSG00000100124,ANKRD54,25,0.27897,18,-0.2553,22,0.12155,20,-0.0965,18,-0.2550
ENSG00000100129,EIF3L,44,-1.1343,96,0.15504,109,0.56454,109,0.32463,31,-1.5607
ENSG00000100142,POLR2F,25,-1.4652,62,-0.0411,64,0.02173,89,0.54435,115,0.96120
ENSG00000100146,SOX10,11,-1.4335,23,-0.4068,6,-2.6861,46,0.77777,170,3.43291
ENSG00000100151,PICK1,23,-0.4397,30,-0.0317,36,0.42884,13,-1.2360,36,0.26119
ENSG00000184381,PLA2G6,16,-0.0184,12,-0.5782,18,0.19656,13,-0.3016,27,0.76464
ENSG00000198792,TMEM184B,75,0.19861,70,0.08322,56,-0.4336,102,0.67380,64,-0.0683
ENSG00000213923,CSNK1E,122,0.00576,157,0.51550,95,-0.5748,115,-0.0882,157,0.40086
ENSG00000168135,KCNJ4,37,-0.4520,43,-0.2139,70,1.07213,24,-1.0726,4,-3.5900
ENSG00000100201,DDX17,419,0.60488,202,-0.7124,249,-0.4303,346,0.23212,556,1.01070
ENSG00000100216,TOMM22,40,-0.8683,78,0.25969,86,0.63161,44,-0.6577,29,-1.2743
ENSG00000100221,JOSD1,57,-0.1249,70,0.27369,67,0.24978,36,-0.7984,36,-0.8234
ENSG00000100226,GTPBP1,15,-0.2416,17,-0.0626,18,0.04686,18,0.04010,22,0.34175
ENSG00000100242,SUN2,54,-0.5636,72,-0.0923,53,-0.7934,86,0.19616,234,1.92370
ENSG00000100246,DNAL4,11,-0.4531,17,0.28417,19,0.67035,5,-1.4147,3,-2.2430
ENSG00000221890,NPTXR,255,0.08054,340,0.68227,240,-0.0378,143,-0.8248,52,-2.3250
ENSG00000183741,CBX6,217,-0.0934,297,0.52232,187,-0.4683,357,0.71210,133,-0.8420
ENSG00000100307,CBX7,56,-0.9285,133,0.60059,105,0.14621,108,0.13373,44,-1.2429
ENSG00000100311,PDGFB,19,0.32979,17,0.15624,16,0.02383,12,-0.3815,8,-1.0393
ENSG00000100316,RPL3,439,-0.9651,1077,0.64115,729,-0.1856,1100,0.53475,594,-0.4379
ENSG00000100321,SYNGR1,169,0.01638,168,0.01517,212,0.65216,38,-2.2141,63,-1.4736
ENSG00000100324,TAB1,16,0.05316,7,-1.4110,17,0.30048,13,-0.2266,33,1.23914
ENSG00000128268,MGAT3,47,-0.0609,59,0.36866,49,-0.0002,40,-0.3373,32,-0.6578
ENSG00000100335,MIEF1,52,0.14446,40,-0.3485,51,0.16750,61,0.38819,34,-0.5095
ENSG00000128272,ATF4,132,-0.5976,179,-0.0896,235,0.59677,128,-0.5953,155,-0.3016
ENSG00000187051,RPS19BP1,42,-1.3398,105,0.17715,123,0.69754,87,-0.1514,46,-1.0993
ENSG00000100346,CACNA1I,38,1.26564,27,0.70958,12,-0.9126,3,-2.6686,7,-1.3988
ENSG00000100354,TNRC6B,385,0.99880,146,-0.7800,176,-0.5615,265,0.26093,344,0.68506
ENSG00000239900,ADSL,17,-0.4589,17,-0.5939,32,0.93836,11,-1.0782,20,-0.2080
