Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000101745,ANKRD12,1645,0.87964,1439,0.65901,1038,0.13682,1285,0.47577,634,-0.6243,1066,0.17787,1076,0.23442,535,-0.8821,722,-0.4273,390,-1.4332
ENSG00000128791,TWSG1,90,1.65562,49,0.60365,81,1.46835,12,-1.5464,15,-1.2103,12,-1.4796,23,-0.6579,22,-0.6088,41,0.33018,20,-0.8032
ENSG00000017797,RALBP1,575,1.10017,294,0.01264,177,-0.7663,227,-0.3875,199,-0.5866,399,0.49454,357,0.39099,225,-0.4015,248,-0.2508,189,-0.7181
ENSG00000154845,PPP4R1,51,1.66818,14,-0.4154,12,-0.6615,15,-0.2776,16,-0.1998,14,-0.3958,14,-0.5157,14,-0.4105,29,0.69913,17,-0.1761
ENSG00000168461,RAB31,204,0.42730,172,0.15207,122,-0.3822,126,-0.3254,74,-1.1240,202,0.41119,92,-0.9300,209,0.46202,363,1.38599,139,-0.1884
ENSG00000101558,VAPA,129,-0.6989,174,-0.2431,253,0.33828,236,0.22437,245,0.28584,114,-0.8961,227,0.19859,101,-1.0750,195,-0.0733,264,0.44807
ENSG00000154856,APCDD1,18,-2.0210,81,0.21058,97,0.50300,78,0.14545,10,-2.8373,7,-3.3052,14,-2.5632,66,-0.0989,264,2.25801,128,1.07190
ENSG00000134265,NAPG,50,-0.8608,38,-1.2794,119,0.47421,83,-0.0993,72,-0.3060,87,-0.0252,136,0.87724,41,-1.1448,59,-0.6091,94,0.11775
ENSG00000154864,PIEZO2,0,-6.9842,539,5.64680,83,0.76741,6,-3.0688,9,-2.5735,11,-2.1911,2,-4.8964,10,-2.3561,0,-7.8684,0,-8.6929
ENSG00000141404,GNAL,98,-0.1086,20,-2.4505,40,-1.4511,86,-0.3034,14,-2.9684,141,0.46961,268,2.26092,29,-1.9307,95,-0.1450,17,-2.8180
ENSG00000255112,CHMP1B,94,0.39574,31,-1.2997,140,1.05523,59,-0.3217,69,-0.0914,52,-0.5117,73,0.01065,39,-0.9569,34,-1.1513,105,0.64332
ENSG00000154889,MPPE1,6,-1.4710,11,-0.7522,19,0.07827,35,1.07443,16,-0.1761,16,-0.1502,16,-0.2146,10,-0.8224,22,0.29573,25,0.56317
ENSG00000141385,AFG3L2,85,0.19996,75,-0.0023,41,-0.9009,105,0.53881,86,0.21210,57,-0.4236,111,0.78523,47,-0.7061,48,-0.6753,48,-0.7170
ENSG00000134278,SPIRE1,87,-0.6071,103,-0.3571,97,-0.4490,158,0.30547,115,-0.1835,148,0.20676,166,0.47331,89,-0.5848,190,0.60339,102,-0.4013
ENSG00000128789,PSMG2,0,-6.6426,16,-1.1799,41,0.24826,20,-0.8359,28,-0.3592,17,-1.0641,47,0.56092,14,-1.4223,52,0.62509,64,1.08869
ENSG00000175354,PTPN2,72,1.24440,39,0.21670,39,0.22074,74,1.27448,31,-0.1126,18,-0.8993,39,0.30473,10,-1.7333,15,-1.1868,10,-1.9121
ENSG00000085415,SEH1L,32,-0.6121,16,-1.5971,23,-1.0958,57,0.26241,102,1.20685,31,-0.6491,36,-0.4992,41,-0.2509,34,-0.5345,90,1.14216
ENSG00000101639,CEP192,6,-1.6156,10,-0.8599,16,-0.1199,40,1.33472,8,-1.1355,16,-0.0900,26,0.74777,18,0.01083,15,-0.2482,11,-0.7501
ENSG00000168675,LDLRAD4,3,-3.9703,78,0.65316,129,1.50106,63,0.29960,48,-0.1279,57,0.15197,40,-0.4578,33,-0.6833,38,-0.4586,52,-0.0028
ENSG00000177150,FAM210A,24,0.14135,22,-0.0115,22,0.02605,20,-0.1077,37,0.83530,8,-1.4602,24,0.19043,17,-0.3406,27,0.34384,17,-0.4396
ENSG00000101654,RNMT,167,0.21286,128,-0.2029,111,-0.4169,235,0.76211,199,0.49460,125,-0.2362,160,0.17542,130,-0.1840,95,-0.6610,113,-0.4256
ENSG00000175322,ZNF519,14,-1.0551,14,-1.0125,20,-0.5091,55,1.05023,29,0.04691,52,0.97204,41,0.74947,3,-3.1092,12,-1.3021,22,-0.3878
ENSG00000180777,ANKRD30B,1,-3.9035,5,-2.0195,8,-1.5412,106,2.79350,24,0.11678,41,1.00615,21,-0.0751,15,-0.5823,17,-0.3477,2,-3.2932
ENSG00000067900,ROCK1,1707,3.17195,497,0.77618,197,-0.6747,271,-0.1890,104,-1.6234,230,-0.4366,151,-1.2162,179,-0.8225,198,-0.6674,69,-2.3293
ENSG00000141446,ESCO1,75,0.53556,66,0.32608,82,0.67889,88,0.77730,44,-0.3191,90,0.82134,52,-0.0705,28,-0.9656,45,-0.2827,12,-2.2526
ENSG00000167088,SNRPD1,13,-1.9179,29,-0.8141,63,0.39258,42,-0.2400,28,-0.8684,54,0.15076,62,0.44327,65,0.43651,54,0.15979,52,0.11050
ENSG00000101752,MIB1,125,0.69723,94,0.23953,33,-1.3567,76,-0.0894,61,-0.4329,89,0.15219,99,0.39344,52,-0.6788,76,-0.0884,73,-0.1652
ENSG00000101773,RBBP8,34,0.47753,24,-0.1081,10,-1.3446,18,-0.4743,13,-0.9629,41,0.77528,30,0.35334,35,0.52404,40,0.73807,10,-1.4115
ENSG00000134508,CABLES1,0,-6.8966,1,-4.6773,0,-7.3602,56,0.56557,19,-1.1153,28,-0.5229,39,-0.0321,56,0.54198,71,0.94768,83,1.37451
ENSG00000101782,RIOK3,153,1.28833,99,0.56579,120,0.88312,54,-0.3764,54,-0.3738,45,-0.6436,54,-0.4500,24,-1.6082,42,-0.7706,73,0.10155
ENSG00000141458,NPC1,0,-6.5501,83,1.61595,196,3.47956,15,-1.0712,7,-2.1146,0,-6.0117,4,-2.9941,11,-1.4743,29,-0.1037,24,-0.4394
ENSG00000154065,ANKRD29,25,0.72179,6,-1.3713,6,-1.4578,11,-0.5659,29,0.95063,5,-1.6296,17,0.14528,30,1.01683,20,0.37199,11,-0.5639
ENSG00000141447,OSBPL1A,191,-0.7466,399,0.39151,191,-0.7489,194,-0.7227,180,-0.8372,435,0.53228,565,1.26339,138,-1.2312,270,-0.2169,175,-0.9345
ENSG00000154059,IMPACT,39,0.81291,39,0.80589,13,-0.9030,22,-0.0729,29,0.36012,26,0.17661,18,-0.4837,8,-1.5842,40,0.85376,17,-0.5306
ENSG00000141380,SS18,41,0.50326,58,1.06572,32,0.12520,20,-0.6295,14,-1.1523,32,0.09821,21,-0.5946,13,-1.2576,26,-0.1961,44,0.68460
ENSG00000141384,TAF4B,0,-5.2126,2,-2.8581,14,-0.3154,24,0.55743,19,0.21331,36,1.21394,28,0.97773,8,-1.0224,8,-1.0522,13,-0.4864
ENSG00000134504,KCTD1,26,-2.2185,13,-3.1443,50,-1.2555,100,-0.2061,83,-0.4985,216,1.02660,208,1.26049,44,-1.4356,111,-0.0536,111,-0.0571
ENSG00000171885,AQP4,36,-4.1370,1621,1.64874,768,0.38579,637,0.08838,71,-3.1695,64,-3.3259,118,-2.6508,227,-1.4773,2305,2.32450,868,0.65008
ENSG00000170558,CDH2,23,-2.1769,101,0.04089,113,0.21808,153,0.71099,78,-0.3507,78,-0.3463,106,0.14536,89,-0.1410,139,0.55246,91,-0.1193
ENSG00000118276,B4GALT6,7,-3.2758,8,-3.1645,49,-0.5662,60,-0.2526,141,1.11231,92,0.42116,85,0.36368,52,-0.4550,40,-0.8467,106,0.71998
ENSG00000153339,TRAPPC8,32,0.44695,14,-0.8129,19,-0.3726,34,0.55147,26,0.12563,19,-0.3209,27,0.26771,15,-0.6994,36,0.63963,17,-0.5798
ENSG00000141441,GAREM1,14,-1.9005,43,-0.2042,34,-0.5622,53,0.10956,18,-1.5176,54,0.13721,92,1.29738,19,-1.4245,78,0.71638,28,-0.9210
ENSG00000141431,ASXL3,8,-1.9574,17,-0.8446,17,-0.8026,87,1.83073,23,-0.3571,29,-0.0026,51,1.15510,6,-2.3084,19,-0.6549,10,-1.6379
ENSG00000101746,NOL4,23,-1.8633,15,-2.4677,43,-0.9760,86,0.09015,45,-0.9025,92,0.18694,186,1.88373,45,-0.9072,54,-0.6183,48,-0.8455
ENSG00000134769,DTNA,145,-0.9251,328,0.33844,178,-0.6070,242,-0.1401,144,-0.9260,299,0.18898,218,-0.3540,410,0.69850,584,1.29085,229,-0.2438
ENSG00000166974,MAPRE2,155,-1.4192,192,-1.0993,526,0.45494,324,-0.3070,527,0.45690,293,-0.4605,581,0.77859,247,-0.7225,224,-0.8674,450,0.22682
ENSG00000186812,ZNF397,121,0.86708,207,1.79627,130,0.98755,48,-0.5949,36,-1.0373,47,-0.6278,64,-0.1728,50,-0.5371,40,-0.8671,23,-1.7548
ENSG00000186814,ZSCAN30,5,-2.3700,40,0.80291,52,1.24931,50,1.20183,15,-0.6539,3,-3.1156,25,0.12133,19,-0.3350,22,-0.1561,14,-0.8163
ENSG00000172466,ZNF24,126,0.31793,149,0.58400,159,0.68322,129,0.34561,51,-1.0775,100,-0.0449,99,-0.0826,80,-0.4003,111,0.11004,71,-0.6215
ENSG00000141429,GALNT1,181,1.92007,30,-1.0131,34,-0.7958,48,-0.2740,46,-0.3406,31,-0.9533,60,0.07836,49,-0.2481,65,0.18209,43,-0.4872
ENSG00000141425,RPRD1A,25,-2.6989,132,-0.2528,149,-0.0652,170,0.14092,251,0.76982,121,-0.3876,153,-0.0257,131,-0.2661,101,-0.6641,240,0.77552
ENSG00000141424,SLC39A6,10,-2.3654,60,0.32430,95,1.06299,63,0.39653,41,-0.2928,51,0.05920,49,-0.0194,32,-0.6558,56,0.19665,42,-0.2439
ENSG00000134759,ELP2,80,0.66712,49,-0.0998,118,1.32145,86,0.79235,41,-0.3592,20,-1.4497,47,-0.1960,24,-1.1466,35,-0.6230,43,-0.3248
ENSG00000134775,FHOD3,73,1.58756,15,-0.9270,2,-3.4613,21,-0.4553,25,-0.1701,29,0.09185,33,0.33025,13,-1.1357,17,-0.7734,34,0.32496
ENSG00000134779,TPGS2,24,-1.5942,28,-1.4076,51,-0.4875,45,-0.6785,108,0.68151,71,0.01465,76,0.14938,98,0.52507,62,-0.1984,99,0.60904
ENSG00000101489,CELF4,90,-2.7859,160,-1.9513,583,-0.0045,993,0.84960,815,0.52600,592,0.01861,701,0.34941,715,0.31749,396,-0.5982,577,-0.0211
ENSG00000078142,PIK3C3,103,0.14948,59,-0.6910,119,0.38521,104,0.16559,105,0.18734,91,-0.0437,116,0.41349,56,-0.7891,68,-0.4836,81,-0.2394
ENSG00000132872,SYT4,47,-2.5484,39,-2.8103,219,-0.2730,303,0.23429,632,1.45806,114,-1.2528,277,0.11752,323,0.33654,84,-1.7138,398,0.75513
ENSG00000152217,SETBP1,86,0.74265,11,-2.3257,24,-1.2118,96,0.92767,48,-0.1790,82,0.65748,70,0.51299,36,-0.6245,25,-1.1375,41,-0.4503
ENSG00000141469,SLC14A1,38,-0.7346,149,1.43704,50,-0.3303,75,0.29730,7,-3.1258,3,-4.2477,11,-2.8074,36,-0.8197,225,2.19917,96,0.76774
ENSG00000152223,EPG5,64,0.85735,37,0.00585,33,-0.1853,27,-0.4770,52,0.51525,45,0.27375,41,0.19683,18,-1.0734,32,-0.2479,26,-0.5663
ENSG00000152234,ATP5F1A,96,-1.8253,64,-2.4068,217,-0.6070,186,-0.8362,345,0.11107,267,-0.2866,410,0.47299,211,-0.6436,420,0.42233,572,1.04994
ENSG00000152242,C18orf25,43,0.42351,9,-1.8479,7,-2.1918,51,0.70665,38,0.24054,26,-0.3818,35,0.09454,22,-0.5882,28,-0.2478,49,0.70617
ENSG00000141622,RNF165,13,-1.8666,18,-1.3469,31,-0.5256,79,0.91802,59,0.43578,56,0.35674,50,0.23439,69,0.71073,29,-0.6632,36,-0.3271
ENSG00000101638,ST8SIA5,14,-1.7276,3,-3.7245,24,-0.9763,76,0.81418,77,0.84444,34,-0.4337,67,0.78709,26,-0.8642,33,-0.4702,51,0.18082
ENSG00000078043,PIAS2,139,0.42089,83,-0.3866,146,0.49668,206,1.06769,91,-0.2440,127,0.27368,116,0.17286,52,-1.0870,78,-0.4736,56,-1.0356
ENSG00000167216,KATNAL2,3,-2.3843,58,1.95954,3,-2.5681,28,0.69026,15,-0.3003,10,-0.8995,4,-2.3061,41,1.32020,45,1.48081,9,-1.0091
ENSG00000167220,HDHD2,9,-2.5171,101,1.10743,66,0.42103,46,-0.1470,55,0.11352,21,-1.3345,39,-0.4550,62,0.31544,78,0.67062,52,0.04291
ENSG00000134049,IER3IP1,12,-1.2727,8,-1.8503,57,1.11656,22,-0.4142,36,0.37019,39,0.50267,21,-0.5309,21,-0.4698,28,-0.0224,42,0.67371
ENSG00000175387,SMAD2,88,0.18360,108,0.50946,68,-0.2223,108,0.50339,55,-0.5338,123,0.71476,68,-0.2591,76,-0.0410,92,0.25266,48,-0.7965
ENSG00000134030,CTIF,35,-0.9243,29,-1.1751,38,-0.7852,78,0.30900,105,0.77551,50,-0.3911,71,0.19317,70,0.13802,55,-0.2523,81,0.39812
ENSG00000101665,SMAD7,27,0.45549,24,0.27184,13,-0.6845,17,-0.1985,18,-0.1575,5,-1.8774,13,-0.7723,27,0.46431,11,-0.8919,39,1.24971
ENSG00000141627,DYM,0,-6.2916,24,-0.3429,11,-1.4303,40,0.46662,24,-0.3039,33,0.17043,38,0.48583,32,0.13210,26,-0.1948,40,0.52766
ENSG00000177576,C18orf32,41,-2.2644,195,0.08324,219,0.26970,101,-0.9253,148,-0.3470,269,0.59806,168,-0.1751,180,-0.0414,299,0.76879,223,0.32814
ENSG00000265681,RPL17,620,-0.5099,801,-0.1172,678,-0.3748,344,-1.3962,276,-1.7246,1444,0.82516,864,0.00103,1087,0.36374,1288,0.63733,1047,0.33506
ENSG00000167315,ACAA2,0,-6.8660,31,-0.3456,13,-1.6369,30,-0.3905,9,-2.1359,40,0.05404,28,-0.5545,49,0.37238,152,2.36018,47,0.33928
ENSG00000141644,MBD1,21,-0.8054,12,-1.6281,21,-0.7769,61,0.83409,40,0.17997,39,0.14910,39,0.15891,36,0.00102,40,0.18594,39,0.14303
ENSG00000154832,CXXC1,74,1.72679,23,-0.1955,14,-0.9502,27,0.07517,27,0.04337,16,-0.6857,23,-0.2228,27,0.03786,7,-1.9995,27,0.08695
ENSG00000141639,MAPK4,24,-1.3509,15,-2.0407,23,-1.3679,66,0.20342,36,-0.7393,52,-0.1548,73,0.44563,44,-0.4347,144,1.49420,66,0.21481
ENSG00000134042,MRO,5,-3.1902,51,0.15673,10,-2.2663,26,-0.8606,24,-0.9826,47,0.04599,36,-0.4432,83,0.93759,121,1.59926,62,0.50739
ENSG00000082212,ME2,8,-2.7778,42,-0.4399,57,0.01148,97,0.86439,61,0.11761,68,0.28180,53,-0.1169,70,0.32845,62,0.14789,55,-0.0425
ENSG00000141646,SMAD4,40,0.06213,43,0.14731,71,0.97678,52,0.47632,29,-0.4456,10,-1.9999,42,0.14427,34,-0.2181,37,-0.0542,31,-0.3816
ENSG00000176624,MEX3C,0,-5.9825,18,-0.1867,29,0.54338,18,-0.2459,18,-0.2314,20,-0.0716,24,0.23909,28,0.46277,19,-0.1002,24,0.27304
ENSG00000187323,DCC,5,-1.5612,3,-2.3196,10,-0.6598,18,0.16351,42,1.58682,12,-0.4648,15,-0.0594,24,0.65513,3,-2.3465,21,0.52907
ENSG00000134046,MBD2,30,0.04061,12,-1.2642,41,0.51998,30,0.03764,27,-0.0949,36,0.32922,36,0.37495,27,-0.1136,24,-0.3297,23,-0.4005
ENSG00000041353,RAB27B,7,-1.7117,1,-4.3502,33,0.51890,16,-0.6325,30,0.37826,22,-0.1350,30,0.44494,22,-0.1348,15,-0.7009,37,0.76393
ENSG00000196628,TCF4,842,0.49108,438,-0.5293,362,-0.8173,906,0.60983,462,-0.4487,573,-0.1151,868,0.67853,468,-0.4280,684,0.16096,344,-0.9567
ENSG00000091164,TXNL1,63,-0.9365,73,-0.7025,111,-0.0788,148,0.38443,134,0.22527,117,0.01361,142,0.38038,76,-0.6479,82,-0.5439,141,0.33505
ENSG00000091157,WDR7,34,-1.3149,39,-1.1183,73,-0.1877,149,0.94930,138,0.82003,63,-0.4161,88,0.12699,77,-0.0991,45,-0.9366,95,0.23373
ENSG00000177511,ST8SIA3,8,-4.5674,32,-2.6789,141,-0.5124,335,0.84980,259,0.43455,172,-0.2114,315,0.96335,145,-0.4752,91,-1.1728,215,0.15390
ENSG00000066926,FECH,0,-6.0373,34,0.70859,10,-1.1166,41,1.02600,27,0.37361,23,0.11585,15,-0.6471,17,-0.3529,13,-0.7708,35,0.85856
ENSG00000134440,NARS,135,-0.7683,113,-1.0299,199,-0.1719,172,-0.4004,234,0.08174,272,0.31658,367,1.03670,123,-0.8997,192,-0.2260,174,-0.4072
ENSG00000049759,NEDD4L,19,-3.0524,23,-2.7660,116,-0.3795,163,0.14521,164,0.14988,156,0.07330,249,1.07078,106,-0.5195,98,-0.6387,170,0.23054
ENSG00000172175,MALT1,29,0.80455,13,-0.4651,17,-0.0163,16,-0.1472,16,-0.1374,14,-0.3418,21,0.29160,14,-0.3413,9,-0.9847,19,0.14191
ENSG00000074657,ZNF532,144,1.06443,156,1.20369,121,0.78062,98,0.44136,35,-1.1225,81,0.12671,60,-0.3752,34,-1.1991,60,-0.3334,28,-1.5486
ENSG00000166562,SEC11C,36,-1.7840,144,0.33002,179,0.67530,86,-0.4783,66,-0.8825,96,-0.3074,132,0.22715,73,-0.7130,187,0.74736,130,0.17527
ENSG00000074695,LMAN1,214,1.68730,127,0.78740,52,-0.6157,85,0.15280,55,-0.5201,44,-0.8505,63,-0.3664,47,-0.7577,102,0.43530,45,-0.8751
ENSG00000183287,CCBE1,165,2.95097,37,0.21761,26,-0.2936,30,-0.1151,25,-0.3852,14,-1.2066,23,-0.5706,13,-1.2934,14,-1.2609,11,-1.6343
ENSG00000101542,CDH20,9,-1.6932,37,0.40864,64,1.29292,25,-0.2218,13,-1.2200,23,-0.3590,10,-1.7341,14,-1.0827,97,2.04573,31,0.14003
ENSG00000197563,PIGN,18,-0.1148,47,1.44437,10,-1.0250,47,1.48046,12,-0.6320,12,-0.6620,15,-0.3806,19,-0.0125,5,-1.9428,16,-0.2852
ENSG00000134444,RELCH,46,0.02831,21,-1.1672,26,-0.8379,66,0.58795,93,1.14814,38,-0.2738,61,0.57421,26,-0.8594,38,-0.2846,27,-0.8270
ENSG00000141664,ZCCHC2,68,0.82444,40,-0.0122,38,-0.1099,49,0.28476,44,0.14213,55,0.47095,41,0.03119,29,-0.5072,23,-0.8573,29,-0.5644
ENSG00000081913,PHLPP1,14,-2.2948,143,1.25868,194,1.79970,42,-0.6941,42,-0.6721,29,-1.2588,33,-1.1679,40,-0.7711,141,1.23404,56,-0.2627
ENSG00000171791,BCL2,48,0.76183,41,0.48073,16,-0.9058,35,0.23673,11,-1.4227,9,-1.7947,28,-0.1011,36,0.28396,53,0.92081,27,-0.1656
ENSG00000119537,KDSR,84,0.25169,101,0.55666,147,1.17471,68,-0.0820,55,-0.3907,53,-0.4542,42,-0.9334,67,-0.1001,110,0.69667,58,-0.3447
ENSG00000119541,VPS4B,69,-0.0414,68,-0.0837,123,0.86880,61,-0.2408,75,0.07680,71,-0.0128,88,0.40874,36,-1.0190,52,-0.4933,54,-0.4572
ENSG00000171451,DSEL,65,0.11535,160,1.62313,233,2.33771,45,-0.4392,29,-1.0942,39,-0.6513,31,-1.1172,33,-0.8945,35,-0.8117,23,-1.4855
ENSG00000166479,TMX3,72,0.22931,16,-2.0168,50,-0.3343,103,0.81348,85,0.49887,66,0.09786,77,0.40655,45,-0.4878,41,-0.6308,49,-0.3855
ENSG00000150636,CCDC102B,62,1.19188,63,1.22098,15,-1.0421,43,0.56845,11,-1.5179,44,0.64003,25,-0.2950,16,-0.8997,25,-0.2708,15,-1.0352
ENSG00000206052,DOK6,44,-1.6447,22,-2.6783,55,-1.3129,93,-0.5321,44,-1.6437,285,1.25995,209,0.94121,117,-0.1755,231,0.90050,97,-0.5121
ENSG00000170677,SOCS6,13,-0.3997,26,0.64347,31,0.93093,21,0.33407,8,-1.0911,2,-3.2078,20,0.29309,13,-0.4574,19,0.17545,15,-0.2245
ENSG00000141668,CBLN2,14,-2.1709,10,-2.6127,21,-1.6023,28,-1.1977,80,0.39114,90,0.58719,151,2.08148,2,-4.5088,43,-0.5697,32,-1.0521
ENSG00000166342,NETO1,21,-0.0772,1,-3.6699,15,-0.6278,45,1.11914,46,1.12933,7,-1.6960,25,0.22243,11,-1.1207,17,-0.4393,27,0.29628
ENSG00000075336,TIMM21,0,-6.7172,31,-0.1978,38,0.15444,28,-0.3188,31,-0.1866,34,-0.0137,47,0.58703,38,0.12311,27,-0.3566,42,0.31570
ENSG00000166347,CYB5A,0,-5.8649,17,-0.1937,9,-1.0861,19,0.01694,16,-0.2711,12,-0.6321,16,-0.2572,17,-0.1359,35,0.94653,36,1.16764
ENSG00000187773,DIPK1C,0,-5.5241,40,1.59763,20,0.44130,13,-0.2158,9,-0.8149,0,-4.6939,3,-2.5776,12,-0.3709,41,1.64980,26,0.98078
ENSG00000133313,CNDP2,64,-0.5572,122,0.43125,100,0.12873,45,-1.0812,73,-0.3689,76,-0.3116,102,0.19190,76,-0.3015,116,0.36080,112,0.32236
ENSG00000150656,CNDP1,0,-8.1040,233,1.53950,795,4.56848,18,-2.4237,17,-2.4885,20,-2.2344,11,-3.3625,28,-1.7811,6,-3.8901,21,-2.2985
ENSG00000215421,ZNF407,88,1.96092,14,-0.9862,16,-0.8132,30,0.12639,21,-0.3891,23,-0.2844,23,-0.2719,19,-0.5413,14,-1.0229,30,0.16769
ENSG00000180011,ZADH2,20,-1.6028,19,-1.6286,72,0.35275,53,-0.1210,36,-0.7094,76,0.42849,70,0.37257,37,-0.6799,75,0.40662,76,0.47474
ENSG00000179981,TSHZ1,23,-1.3890,28,-1.0893,56,-0.0500,42,-0.4695,79,0.50420,104,0.94872,49,-0.2700,43,-0.4522,84,0.61172,70,0.33309
ENSG00000130856,ZNF236,78,0.64594,76,0.61140,35,-0.6138,56,0.12169,49,-0.0887,84,0.75945,56,0.13174,46,-0.1960,40,-0.3806,22,-1.3799
ENSG00000197971,MBP,262,-4.3410,34829,3.83558,12811,1.58360,985,-2.4155,1913,-1.4374,367,-3.8536,295,-4.4183,5708,0.23021,330,-4.0059,3004,-0.8139
ENSG00000263146,LINC01896,0,-6.1371,11,-1.1331,1,-4.0941,13,-0.8613,10,-1.1834,37,0.74013,11,-1.2625,35,0.66118,73,1.93272,43,1.14646
ENSG00000256463,SALL3,0,-5.3649,9,-0.5765,2,-2.4932,19,0.51105,11,-0.3126,1,-3.5377,5,-1.6186,17,0.35961,43,1.93447,29,1.41907
ENSG00000166377,ATP9B,50,0.59238,28,-0.3377,58,0.81790,51,0.61687,18,-0.9785,33,-0.0544,45,0.51420,18,-0.9610,34,-0.0133,12,-1.7001
ENSG00000122490,SLC66A2,48,-0.1306,40,-0.3854,38,-0.4789,60,0.21949,66,0.38936,70,0.46800,42,-0.3980,86,0.81216,43,-0.2931,49,-0.0899
ENSG00000141759,TXNL4A,25,-1.9664,79,-0.2392,113,0.31895,81,-0.2020,62,-0.6106,111,0.29934,91,-0.0203,116,0.37342,107,0.23287,115,0.38426
ENSG00000101544,ADNP2,21,-0.7611,26,-0.4366,44,0.37175,83,1.40708,21,-0.7421,15,-1.2717,41,0.31835,11,-1.7647,34,-0.0539,38,0.12541
ENSG00000183186,C2CD4C,0,-6.0582,1,-3.9500,30,0.49876,33,0.66208,20,-0.1153,28,0.39783,27,0.37766,12,-0.8447,11,-0.9817,34,0.76374
ENSG00000129946,SHC2,26,-0.9140,51,0.09730,79,0.80058,58,0.31707,60,0.34645,22,-1.1512,27,-0.9773,60,0.36295,48,0.01326,67,0.60323
ENSG00000141933,TPGS1,20,-0.5332,16,-0.8677,24,-0.2334,35,0.34962,43,0.66319,2,-3.6290,29,0.04328,48,0.82984,32,0.21406,30,0.10041
ENSG00000099804,CDC34,11,-2.3425,25,-1.1348,78,0.57300,60,0.17015,76,0.54053,33,-0.7588,45,-0.3239,42,-0.4023,70,0.40747,86,0.82822
ENSG00000172270,BSG,201,-0.8035,171,-1.0483,329,-0.0489,360,0.09279,427,0.36028,179,-0.9812,307,-0.1847,398,0.24897,482,0.55426,474,0.58630
ENSG00000099822,HCN2,18,-2.0444,82,0.19319,108,0.64552,23,-1.7055,90,0.35233,95,0.42797,25,-1.7402,166,1.36217,63,-0.2146,108,0.71765
ENSG00000099821,POLRMT,22,-0.5515,32,0.01299,54,0.83727,41,0.37162,29,-0.1367,20,-0.7375,29,-0.2032,23,-0.4903,18,-0.8330,45,0.60182
ENSG00000070423,RNF126,27,0.01687,12,-1.1122,18,-0.6061,28,0.11317,33,0.36731,12,-1.1796,24,-0.2007,21,-0.3429,19,-0.5131,51,1.19681
ENSG00000099864,PALM,90,-0.9038,179,0.15225,157,-0.0456,138,-0.2499,136,-0.2744,97,-0.7889,107,-0.7378,391,1.44534,212,0.42201,194,0.31128
ENSG00000011304,PTBP1,103,2.23197,26,-0.1089,33,0.28130,37,0.44771,17,-0.7634,14,-1.0040,4,-2.8386,25,-0.1708,29,0.07475,32,0.23598
ENSG00000129951,PLPPR3,0,-6.6052,22,-0.5714,39,0.30696,32,-0.0115,46,0.57273,18,-0.8571,22,-0.6526,38,0.27245,37,0.19851,59,1.11817
ENSG00000175221,MED16,0,-6.2754,35,-0.0887,78,1.20728,52,0.53166,28,-0.4464,14,-1.4810,30,-0.3786,60,0.75323,31,-0.2727,47,0.41925
ENSG00000198858,R3HDM4,42,0.27386,36,0.04642,20,-0.8069,43,0.33575,40,0.21657,17,-1.1047,35,-0.0010,38,0.13330,32,-0.1155,40,0.24428
ENSG00000065268,WDR18,40,0.59848,14,-0.9837,23,-0.2808,23,-0.2586,30,0.12826,12,-1.1892,22,-0.3883,32,0.25764,25,-0.1610,45,0.89793
ENSG00000182087,TMEM259,79,0.57128,60,0.14423,115,1.19560,71,0.41473,53,-0.0479,43,-0.3535,26,-1.2977,42,-0.3896,41,-0.4330,65,0.29819
ENSG00000099817,POLR2E,21,-1.7196,36,-0.9154,67,0.00359,50,-0.4228,65,-0.0339,105,0.71944,63,-0.0887,79,0.27670,64,-0.0489,93,0.59267
ENSG00000167468,GPX4,178,-0.9281,183,-0.8815,306,-0.0993,146,-1.2213,248,-0.4243,313,-0.0615,332,0.03325,381,0.24399,433,0.44822,528,0.86574
ENSG00000118046,STK11,69,0.17076,67,0.11639,55,-0.1946,84,0.47769,59,-0.0888,57,-0.1234,45,-0.5707,111,0.93641,39,-0.6900,65,0.07897
ENSG00000099625,CBARP,4,-2.7662,9,-1.6007,8,-1.7187,36,0.52971,46,0.93271,22,-0.2016,21,-0.3851,41,0.72892,20,-0.3809,43,0.92008
ENSG00000099624,ATP5F1D,128,-1.2048,148,-0.9956,239,-0.2644,204,-0.5095,373,0.43160,241,-0.2514,270,-0.0934,258,-0.1497,362,0.38365,463,0.88177
ENSG00000167470,MIDN,295,2.62198,67,0.00735,53,-0.3376,58,-0.2073,56,-0.2533,42,-0.6890,32,-1.2441,74,0.16762,69,0.05215,27,-1.4486
ENSG00000099622,CIRBP,246,0.34505,215,0.12995,374,1.02813,218,0.14743,165,-0.2844,154,-0.3885,120,-0.8861,221,0.17429,202,0.02780,210,0.10075
