Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000182149,IST1,56,-0.0244,77,0.50959,50,-0.2088,76,0.46965,52,-0.1373,63,0.18237,29,-1.0035
ENSG00000102984,ZNF821,19,0.06638,46,1.51298,15,-0.3002,2,-3.1104,16,-0.2537,19,0.07143,13,-0.4817
ENSG00000140829,DHX38,24,0.09854,8,-1.4900,25,0.19094,19,-0.2631,26,0.23289,37,0.77822,14,-0.7746
ENSG00000260664,AC004158.1,18,0.05318,7,-1.3010,15,-0.2479,30,0.82782,12,-0.6073,24,0.44863,19,0.13153
ENSG00000140836,ZFHX3,10,-1.7835,13,-1.1202,14,-1.1462,151,3.28695,19,-0.5852,23,-0.2519,27,-0.0420
ENSG00000103035,PSMD7,194,0.35187,163,-0.0382,210,0.40848,99,-0.8114,112,-0.6165,172,0.04094,98,-0.8274
ENSG00000090863,GLG1,127,-0.0236,109,-0.2544,152,0.31516,178,0.52977,98,-0.4196,121,-0.0833,90,-0.5426
ENSG00000103091,WDR59,19,-0.1596,11,-0.9190,20,-0.0830,32,0.68733,28,0.45165,31,0.63168,10,-1.0935
ENSG00000186187,ZNRF1,50,0.76884,48,0.43507,42,0.25066,13,-1.5447,26,-0.5267,20,-0.9460,12,-1.6402
ENSG00000184517,ZFP1,28,0.39132,21,-0.1965,33,0.64330,10,-1.2642,23,-0.0539,10,-1.2097,16,-0.5386
ENSG00000050820,BCAR1,58,0.63279,51,0.19066,37,-0.3231,40,-0.1698,47,0.06350,27,-0.8025,23,-1.0372
ENSG00000153774,CFDP1,186,-0.0178,207,0.15623,227,0.34326,252,0.47787,133,-0.5341,125,-0.6265,147,-0.3796
ENSG00000166822,TMEM170A,20,-0.1765,28,0.44305,12,-0.9337,41,1.03504,30,0.53165,26,0.31866,7,-1.5492
ENSG00000034713,GABARAPL2,278,0.59800,165,-0.4326,174,-0.3848,156,-0.5242,333,0.68857,127,-0.8346,155,-0.5271
ENSG00000065457,ADAT1,14,-0.0460,11,-0.3878,22,0.77181,13,-0.1120,10,-0.5198,9,-0.6871,14,-0.0284
ENSG00000065427,KARS,80,1.01267,48,-0.1886,43,-0.4148,37,-0.5969,53,-0.0290,29,-0.9736,24,-1.2181
ENSG00000166848,TERF2IP,667,0.38824,524,-0.1236,677,0.32025,514,-0.1532,385,-0.6044,442,-0.3895,347,-0.7611
ENSG00000152910,CNTNAP4,33,-0.2253,6,-2.5595,31,-0.2342,61,0.86065,64,0.92441,55,0.66697,18,-1.0558
ENSG00000103111,MON1B,42,-0.3100,36,-0.4708,47,-0.0458,59,0.31527,62,0.37571,63,0.41663,52,0.10007
ENSG00000171724,VAT1L,25,-0.4440,110,2.24238,26,-0.2875,6,-2.3029,17,-0.9167,39,0.38446,14,-1.1417
ENSG00000186153,WWOX,18,-0.6898,23,-0.1694,33,0.45003,46,0.93467,22,-0.2622,29,0.21724,23,-0.1570
ENSG00000178573,MAF,33,-0.5203,21,-1.0479,33,-0.4056,91,1.29079,55,0.43719,51,0.31670,46,0.13153
ENSG00000166446,CDYL2,42,0.54754,32,-0.0875,37,0.15333,5,-2.8035,30,-0.1637,34,-0.0125,28,-0.3140
ENSG00000103121,CMC2,53,0.70889,37,-0.1288,30,-0.4613,36,-0.1308,45,0.18950,15,-1.4451,32,-0.3486
ENSG00000166454,ATMIN,105,0.30302,104,0.19364,82,-0.2127,64,-0.5654,99,0.11718,97,0.07509,67,-0.4885
ENSG00000140905,GCSH,77,-0.5051,38,-1.4329,70,-0.5763,108,0.15775,220,1.35595,114,0.24087,148,0.67517
ENSG00000153815,CMIP,104,-0.0818,137,0.38976,147,0.57541,80,-0.4587,70,-0.6675,100,-0.1152,87,-0.3400
ENSG00000197943,PLCG2,28,-0.5386,13,-1.5134,44,0.32757,76,1.22147,24,-0.6454,32,-0.1826,54,0.64995
ENSG00000135698,MPHOSPH6,86,0.31954,82,0.14479,79,0.08036,76,0.00901,46,-0.7430,69,-0.1378,52,-0.5773
ENSG00000140945,CDH13,142,1.22725,96,0.10046,90,0.00169,9,-3.3153,58,-0.6820,26,-1.8764,53,-0.8147
ENSG00000230989,HSBP1,197,0.37924,130,-0.3967,127,-0.4816,136,-0.3293,239,0.56786,144,-0.2367,156,-0.1117
ENSG00000103154,NECAB2,52,0.54780,5,-3.0406,16,-1.4926,61,0.63649,102,1.52441,4,-3.4712,42,0.03236
ENSG00000140943,MBTPS1,47,0.09988,39,-0.2375,63,0.62165,38,-0.2731,32,-0.5037,43,-0.0725,29,-0.6979
ENSG00000103160,HSDL1,58,0.53887,55,0.28565,47,0.03621,18,-1.4310,47,0.01269,34,-0.4886,29,-0.6935
ENSG00000103175,WFDC1,21,0.91875,17,0.27150,7,-1.0398,0,-4.0382,24,0.81938,8,-0.8225,10,-0.5034
ENSG00000103187,COTL1,30,-0.8911,46,-0.0327,32,-0.6302,107,1.37427,89,1.04595,42,-0.1897,48,0.02346
ENSG00000135686,KLHL36,26,-0.1487,32,0.24285,17,-0.7841,53,1.05311,34,0.33039,27,-0.0211,20,-0.4888
ENSG00000103194,USP10,80,0.55925,37,-0.8178,67,0.08157,62,-0.0390,50,-0.3845,58,-0.1481,39,-0.7477
ENSG00000153786,ZDHHC7,12,-0.2828,41,1.81520,17,0.35646,2,-2.4983,8,-0.7812,8,-0.8518,11,-0.3287
ENSG00000135709,KIAA0513,189,0.50385,228,0.64074,145,-0.0970,61,-1.4078,139,-0.1488,91,-0.8090,122,-0.3566
ENSG00000131149,GSE1,17,-0.3726,16,-0.3796,23,0.18495,19,-0.1078,28,0.47735,29,0.53392,20,-0.0668
ENSG00000131148,EMC8,28,0.93296,14,-0.5135,12,-0.7623,14,-0.4464,25,0.40294,9,-1.1180,14,-0.4602
ENSG00000131143,COX4I1,1126,0.58378,664,-0.4544,564,-0.7658,597,-0.6170,1383,0.72267,577,-0.6706,909,0.03772
ENSG00000103264,FBXO31,55,0.90544,48,0.34512,32,-0.3246,14,-1.5145,28,-0.5181,31,-0.3314,20,-1.0236
ENSG00000140941,MAP1LC3B,198,0.44425,157,-0.0728,157,-0.0819,128,-0.3867,177,0.12279,110,-0.6276,130,-0.3614
ENSG00000140948,ZCCHC14,21,-0.2771,27,0.18254,17,-0.5554,25,0.09442,39,0.77978,26,0.13525,27,0.22008
ENSG00000154118,JPH3,103,-0.3660,99,-0.3301,91,-0.5101,104,-0.2542,213,0.91427,128,0.07382,206,0.85318
ENSG00000103257,SLC7A5,17,-0.8653,48,1.02510,17,-0.6350,30,0.25996,27,0.08282,46,0.95676,28,0.17901
ENSG00000179588,ZFPM1,23,-0.0694,9,-1.3955,20,-0.2636,20,-0.2506,44,1.02147,33,0.53138,21,-0.1618
ENSG00000158545,ZC3H18,23,-0.6448,30,-0.0495,35,0.19213,75,1.47511,20,-0.6414,22,-0.5305,34,0.13993
ENSG00000167508,MVD,33,0.00219,52,0.75153,24,-0.5121,46,0.55708,28,-0.2425,31,-0.0680,23,-0.5527
ENSG00000260630,SNAI3-AS1,21,0.26980,11,-0.8441,12,-0.7602,16,-0.2553,19,0.02234,22,0.24427,31,0.79594
ENSG00000198931,APRT,64,1.30725,29,-0.4842,17,-1.3727,20,-1.0126,50,0.38715,15,-1.4506,30,-0.4030
ENSG00000167515,TRAPPC2L,96,0.96076,38,-0.8539,48,-0.5316,57,-0.2261,79,0.29331,32,-1.1163,40,-0.7600
ENSG00000129993,CBFA2T3,14,0.08001,15,0.23901,11,-0.3533,18,0.49006,13,0.02822,13,-0.0514,9,-0.5009
ENSG00000176715,ACSF3,12,-0.3275,17,0.32577,16,0.26087,14,0.06017,13,-0.0287,16,0.24676,11,-0.2880
ENSG00000167522,ANKRD11,354,-0.2403,239,-0.7778,481,0.35375,612,0.71192,212,-0.9640,455,0.22682,450,0.20608
ENSG00000197912,SPG7,65,0.09477,94,0.65889,55,-0.2063,65,0.05466,61,-0.0351,56,-0.1857,41,-0.6644
ENSG00000167526,RPL13,1109,-0.1783,865,-0.5137,707,-0.8905,1822,0.67668,1878,0.72736,982,-0.3177,1823,0.67697
ENSG00000131165,CHMP1A,43,0.48299,57,0.77201,22,-0.7964,25,-0.5078,31,-0.2043,29,-0.2733,29,-0.3088
ENSG00000185324,CDK10,16,-0.0295,22,0.44940,13,-0.4411,14,-0.2021,19,0.18254,22,0.42955,14,-0.2075
ENSG00000075399,VPS9D1,19,0.09097,9,-0.9901,15,-0.2852,12,-0.6069,30,0.80845,30,0.76560,13,-0.5597
ENSG00000141002,TCF25,270,0.33944,254,0.12765,249,0.11324,242,0.05489,220,-0.1008,120,-1.0282,159,-0.5982
ENSG00000258947,TUBB3,211,0.20740,406,1.23613,235,0.35474,79,-1.3746,122,-0.7150,135,-0.5597,69,-1.5754
ENSG00000140995,DEF8,48,0.07363,57,0.30596,43,-0.1480,32,-0.5864,68,0.59147,43,-0.1399,36,-0.3919
ENSG00000177946,CENPBD1,26,1.11671,12,-0.5221,12,-0.5226,16,-0.1090,7,-1.3518,15,-0.1964,8,-1.0952
ENSG00000003249,DBNDD1,74,0.56617,58,-0.0202,32,-1.0172,28,-1.1160,92,0.72627,24,-1.3314,83,0.56324
ENSG00000141013,GAS8,16,-0.0607,17,-0.0325,19,0.18370,13,-0.3846,19,0.14823,21,0.35983,13,-0.3920
ENSG00000272636,DOC2B,33,0.60008,19,-0.4249,14,-1.0062,26,0.02193,33,0.39902,9,-1.5167,35,0.50770
ENSG00000187624,C17orf97,26,0.18724,38,0.71892,27,0.22935,22,-0.1235,14,-0.8161,15,-0.6759,16,-0.6198
ENSG00000183688,RFLNB,12,-0.4630,19,0.34876,17,0.23315,12,-0.3831,21,0.55037,3,-2.3698,28,1.02344
ENSG00000141252,VPS53,117,0.17612,124,0.20950,129,0.30051,67,-0.7405,80,-0.4793,112,0.05042,86,-0.3680
ENSG00000167699,GLOD4,67,0.53098,66,0.34017,54,0.00028,25,-1.1684,77,0.57846,32,-0.7859,15,-1.8944
ENSG00000177370,TIMM22,17,0.30075,32,1.18284,12,-0.4207,3,-2.0898,9,-0.7494,17,0.20917,13,-0.2657
ENSG00000159842,ABR,247,0.29158,216,-0.0164,195,-0.2011,165,-0.4393,287,0.43960,170,-0.3950,187,-0.2473
ENSG00000108953,YWHAE,1235,0.09878,1022,-0.2297,1459,0.38052,1003,-0.2595,821,-0.5700,1176,-0.0089,1129,-0.0729
ENSG00000167193,CRK,87,-0.1019,121,0.46277,86,-0.0968,104,0.22049,89,-0.0346,97,0.10333,69,-0.4302
ENSG00000132376,INPP5K,17,-0.0020,32,1.03400,10,-0.8378,21,0.37517,13,-0.4358,22,0.41785,10,-0.7908
ENSG00000174238,PITPNA,105,0.28045,108,0.22905,94,0.00991,57,-0.7724,121,0.41871,50,-0.9640,83,-0.1904
ENSG00000167703,SLC43A2,24,-0.6293,47,0.58741,43,0.52877,54,0.83663,20,-0.7574,39,0.28614,14,-1.2336
ENSG00000167705,RILP,21,0.43634,14,-0.2920,12,-0.6405,9,-0.9024,25,0.55070,24,0.54312,11,-0.7013
ENSG00000174231,PRPF8,123,0.59896,72,-0.4469,73,-0.4666,84,-0.2075,134,0.53110,87,-0.1471,42,-1.2484
ENSG00000132386,SERPINF1,49,1.04229,32,-0.0581,38,0.22773,10,-1.7610,24,-0.4622,11,-1.5751,13,-1.4021
ENSG00000132383,RPA1,56,0.30600,74,0.66526,43,-0.2315,27,-0.9081,64,0.40743,38,-0.3915,28,-0.8821
ENSG00000185924,RTN4RL1,26,0.79675,19,-0.0181,17,-0.2084,9,-1.0635,19,-0.0041,10,-0.9364,13,-0.5325
ENSG00000070366,SMG6,25,-0.3507,26,-0.1922,25,-0.2722,51,0.91776,23,-0.3607,45,0.69448,27,-0.1207
ENSG00000167720,SRR,15,0.46492,9,-0.4534,8,-0.8080,14,0.11248,19,0.66575,10,-0.3440,10,-0.3907
ENSG00000167721,TSR1,31,0.04085,26,-0.2694,36,0.30083,33,0.11421,19,-0.7468,29,-0.0547,32,0.09563
ENSG00000141258,SGSM2,42,-0.5483,47,-0.2261,36,-0.6968,61,0.19194,127,1.44295,47,-0.2030,73,0.49485
ENSG00000070444,MNT,33,0.26052,13,-1.1998,34,0.26936,14,-1.1286,44,0.66105,26,-0.2013,26,-0.1941
ENSG00000127804,METTL16,13,-0.5294,12,-0.5507,15,-0.2217,45,1.61681,18,0.09064,24,0.50728,7,-1.3789
ENSG00000007168,PAFAH1B1,352,0.49003,237,-0.3002,415,0.68040,168,-0.8352,205,-0.5305,168,-0.8300,145,-1.0532
ENSG00000132361,CLUH,25,-0.5407,59,0.98432,33,0.03776,43,0.43509,39,0.30264,40,0.33125,9,-1.8814
ENSG00000132359,RAP1GAP2,43,-0.2151,53,0.16537,66,0.57353,19,-1.3573,32,-0.6443,72,0.66459,45,-0.0831
ENSG00000213977,TAX1BP3,16,-0.3602,13,-0.5185,6,-1.8072,45,1.43628,38,1.12816,20,0.12639,16,-0.2770
ENSG00000127774,EMC6,44,0.89078,26,-0.2731,15,-1.1821,22,-0.4883,59,1.06965,6,-2.4619,21,-0.5955
ENSG00000083457,ITGAE,35,0.57908,16,-0.8561,21,-0.4887,23,-0.2929,38,0.52156,27,-0.0473,18,-0.6177
ENSG00000074356,NCBP3,25,-0.7581,18,-1.0714,50,0.57801,77,1.23793,13,-1.5474,54,0.63253,38,0.06653
ENSG00000004660,CAMKK1,215,1.52803,115,-0.1384,85,-0.6682,48,-1.4741,98,-0.3856,49,-1.4387,41,-1.6802
ENSG00000074755,ZZEF1,12,-0.4565,14,-0.0899,25,0.92743,28,1.02964,4,-1.7464,7,-1.1775,13,-0.1587
ENSG00000167740,CYB5D2,47,0.63197,51,0.55476,28,-0.4383,27,-0.4526,38,0.09828,24,-0.6377,14,-1.4125
ENSG00000185722,ANKFY1,21,-0.0382,15,-0.5374,13,-0.8608,43,1.11377,37,0.87544,23,0.06894,9,-1.2208
ENSG00000132388,UBE2G1,41,0.33786,53,0.65700,23,-0.6979,23,-0.6667,35,-0.0447,33,-0.1301,36,0.02919
ENSG00000183018,SPNS2,13,0.00215,13,-0.0210,9,-0.5995,19,0.63485,13,0.04585,15,0.27511,12,-0.1536
ENSG00000132382,MYBBP1A,44,0.67551,35,0.07331,30,-0.1498,21,-0.6965,27,-0.3248,18,-0.9442,29,-0.2153
ENSG00000141456,PELP1,54,-0.1439,84,0.59857,50,-0.2403,89,0.70646,61,0.07523,48,-0.2927,37,-0.6942
ENSG00000141480,ARRB2,41,0.41060,48,0.51827,27,-0.3894,28,-0.3160,34,-0.0385,19,-0.9255,32,-0.1080
ENSG00000142507,PSMB6,127,0.85087,89,-0.0361,56,-0.8100,70,-0.4138,125,0.50851,44,-1.1030,52,-0.8587
ENSG00000141503,MINK1,66,0.55871,37,-0.5480,32,-0.8231,60,0.20687,76,0.60630,30,-0.8670,46,-0.2053
ENSG00000108528,SLC25A11,94,0.28841,151,0.97304,78,-0.1084,54,-0.6683,65,-0.3910,72,-0.2314,41,-1.0709
ENSG00000108523,RNF167,59,0.49306,61,0.37006,38,-0.4162,23,-1.1459,62,0.39772,35,-0.4798,37,-0.3989
ENSG00000108518,PFN1,99,0.00782,97,-0.0259,62,-0.7849,146,0.62971,174,0.93121,76,-0.4117,73,-0.4691
ENSG00000091640,SPAG7,67,0.88875,37,-0.3554,43,-0.1430,52,0.15886,32,-0.5851,18,-1.4370,24,-1.0090
ENSG00000108509,CAMTA2,76,0.26770,98,0.57843,53,-0.4157,47,-0.5623,91,0.45891,51,-0.4398,50,-0.4824
ENSG00000129250,KIF1C,17,-0.7889,14,-0.8418,11,-1.2594,37,0.61308,34,0.48876,39,0.69638,61,1.48352
ENSG00000234327,AC012146.1,28,1.14763,13,-0.4864,9,-1.0423,9,-1.0620,31,0.88166,5,-1.9841,10,-0.8853
ENSG00000029725,RABEP1,312,0.16231,205,-0.5482,409,0.62460,291,0.00243,188,-0.6769,210,-0.5104,241,-0.2974
ENSG00000108559,NUP88,20,0.57995,13,-0.2446,16,0.08179,17,0.17057,8,-1.0398,12,-0.4095,9,-0.8223
ENSG00000129197,RPAIN,73,0.79252,44,-0.3012,49,-0.1536,49,-0.1447,38,-0.5412,25,-1.1409,41,-0.4018
ENSG00000108561,C1QBP,90,0.37906,63,-0.3191,87,0.21529,48,-0.7115,95,0.34753,63,-0.3095,41,-0.9474
ENSG00000005100,DHX33,40,0.71199,27,-0.1501,22,-0.5565,30,-0.0268,18,-0.8101,41,0.47731,12,-1.3781
ENSG00000072849,DERL2,14,-0.0076,10,-0.5018,13,-0.0811,15,0.18756,23,0.83960,17,0.31473,5,-1.5337
ENSG00000091592,NLRP1,41,-0.0727,66,0.72762,51,0.34945,24,-0.8689,47,0.17792,28,-0.6324,33,-0.3857
ENSG00000179314,WSCD1,18,0.16394,9,-0.9571,3,-2.5632,25,0.60858,31,1.01760,25,0.64663,16,-0.0438
ENSG00000091622,PITPNM3,57,-0.3867,61,-0.1759,38,-0.9793,84,0.32340,127,1.01877,54,-0.3596,122,0.94294
ENSG00000198920,KIAA0753,15,0.30731,7,-0.9285,21,0.85798,13,-0.1051,4,-1.6623,9,-0.5225,10,-0.4553
ENSG00000129235,TXNDC17,46,0.57461,48,0.44637,17,-1.2025,24,-0.6207,60,0.82506,22,-0.7710,26,-0.5161
ENSG00000108590,MED31,34,0.93152,19,-0.3229,20,-0.2603,20,-0.2618,16,-0.6099,16,-0.5915,12,-1.0111
ENSG00000132530,XAF1,21,-1.3333,10,-2.1647,12,-1.9837,227,3.22538,30,-0.5162,47,0.15442,43,0.00786
ENSG00000219200,RNASEK,281,0.60614,317,0.59299,144,-0.7184,174,-0.3597,324,0.63067,70,-1.7398,119,-0.9468
ENSG00000258315,C17orf49,56,0.44569,55,0.25659,37,-0.3968,33,-0.5199,49,0.07236,38,-0.3084,39,-0.2783
ENSG00000267532,MIR497HG,14,-0.0604,5,-1.5493,4,-2.0991,37,1.56177,19,0.45459,12,-0.3056,23,0.70731
ENSG00000132535,DLG4,56,-0.5432,79,0.15090,59,-0.3422,73,0.02698,126,0.91883,65,-0.1699,108,0.65633
ENSG00000072778,ACADVL,48,-0.1110,40,-0.3547,29,-0.9309,94,1.00558,85,0.83397,55,0.12712,33,-0.6448
ENSG00000040633,PHF23,32,0.27454,34,0.28661,31,0.17200,31,0.12063,18,-0.7032,22,-0.3674,17,-0.7952
ENSG00000170296,GABARAP,397,0.42848,281,-0.2618,210,-0.7728,329,-0.0152,555,0.84026,221,-0.6330,258,-0.3934
ENSG00000175826,CTDNEP1,58,0.00455,98,0.86337,49,-0.2690,39,-0.6014,73,0.37259,50,-0.2324,45,-0.3855
ENSG00000170291,ELP5,13,-0.5941,31,0.93450,16,-0.1842,14,-0.3214,24,0.47814,15,-0.2447,25,0.54300
ENSG00000132507,EIF5A,103,0.00117,183,0.93989,75,-0.5417,97,-0.0936,117,0.20538,110,0.11086,63,-0.7465
ENSG00000132522,GPS2,76,0.23590,58,-0.2653,70,0.05054,81,0.27924,40,-0.8317,64,-0.0975,65,-0.0702
ENSG00000215041,NEURL4,25,0.81565,12,-0.5937,12,-0.7291,17,-0.1083,24,0.43681,14,-0.3366,8,-1.2363
ENSG00000205544,TMEM256,65,0.42949,40,-0.4933,47,-0.2448,57,0.07392,76,0.53905,26,-1.1239,45,-0.3049
ENSG00000169992,NLGN2,45,0.13603,64,0.65043,46,0.11777,29,-0.5757,45,0.09018,39,-0.1609,20,-1.1491
ENSG00000174282,ZBTB4,142,0.09011,107,-0.3774,119,-0.2324,137,0.01477,162,0.27598,138,0.01759,149,0.14503
ENSG00000181222,POLR2A,75,0.26601,75,0.16139,67,-0.0182,63,-0.1071,70,0.06277,71,0.08765,27,-1.3958
ENSG00000239697,TNFSF12,24,-0.4054,50,0.89087,16,-0.9940,29,0.02479,57,1.13444,26,-0.1646,28,-0.0596
ENSG00000161955,TNFSF13,17,-0.5671,19,-0.2185,6,-1.9305,42,1.04819,49,1.30841,32,0.58310,21,-0.0643
ENSG00000161960,EIF4A1,203,0.54388,124,-0.4225,153,-0.1095,159,-0.0319,172,0.08690,128,-0.3775,87,-0.9651
ENSG00000129255,MPDU1,20,0.11757,24,0.38827,17,-0.1425,14,-0.4369,31,0.79744,17,-0.1164,6,-1.5656
ENSG00000129245,FXR2,60,0.18178,84,0.68768,56,0.02905,41,-0.4550,68,0.33218,29,-0.9646,33,-0.7911
ENSG00000141504,SAT2,77,0.38720,42,-0.6863,44,-0.6835,63,-0.0623,112,0.87042,37,-0.8953,72,0.14004
ENSG00000129244,ATP1B2,220,-0.9503,115,-1.6974,104,-1.9647,664,1.05396,1044,1.88661,730,1.22053,220,-0.7226
ENSG00000108947,EFNB3,66,0.73191,57,0.25737,43,-0.2305,29,-0.7777,44,-0.1477,28,-0.8397,30,-0.7470
ENSG00000183011,NAA38,268,0.65207,137,-0.6413,148,-0.5677,154,-0.4597,334,0.78471,86,-1.3354,189,-0.1363
ENSG00000170004,CHD3,101,-0.6759,103,-0.4766,132,-0.0984,163,0.24888,115,-0.3059,208,0.64743,278,1.14559
ENSG00000170043,TRAPPC1,67,0.01482,105,0.74042,67,0.01407,43,-0.6719,81,0.32622,37,-0.9157,63,-0.0740
ENSG00000179094,PER1,41,0.28059,45,0.35073,36,0.01493,35,-0.0321,33,-0.1413,32,-0.1886,16,-1.2281
ENSG00000220205,VAMP2,544,0.25504,548,0.18733,441,-0.1735,289,-0.8136,605,0.34575,426,-0.2128,438,-0.1684
ENSG00000179029,TMEM107,21,0.95485,8,-0.8272,9,-0.8144,11,-0.3577,16,0.16910,11,-0.4576,11,-0.4642
ENSG00000108961,RANGRF,20,0.12794,12,-0.7201,16,-0.2572,18,-0.1024,45,1.40576,9,-1.0788,13,-0.6040
ENSG00000161970,RPL26,528,-0.0988,283,-1.0285,387,-0.6057,578,0.07275,897,0.79266,464,-0.2716,963,0.91439
ENSG00000166579,NDEL1,95,1.26634,32,-0.9395,52,-0.2386,24,-1.3556,46,-0.4021,32,-0.9455,36,-0.7596
ENSG00000133026,MYH10,372,0.18719,329,-0.0686,575,0.97530,243,-0.5408,111,-1.7221,259,-0.4430,198,-0.8523
ENSG00000170310,STX8,61,0.69368,37,-0.3393,35,-0.4550,29,-0.6979,65,0.54433,24,-0.9675,37,-0.3456
ENSG00000007237,GAS7,370,0.61377,310,0.11340,349,0.34706,149,-1.0131,120,-1.3426,205,-0.5289,208,-0.5114
ENSG00000133028,SCO1,38,0.50717,33,0.12378,26,-0.3103,42,0.51145,16,-0.9968,24,-0.3460,19,-0.7483
ENSG00000065559,MAP2K4,171,0.50538,230,0.82837,163,0.29084,49,-1.5910,70,-1.0428,102,-0.4722,64,-1.1916
ENSG00000006740,ARHGAP44,45,0.18553,54,0.44440,44,0.13033,17,-1.3311,36,-0.2178,41,0.01218,37,-0.1689
ENSG00000006744,ELAC2,29,0.34442,23,-0.0872,25,0.03615,19,-0.3882,26,0.05549,16,-0.6290,22,-0.1614
ENSG00000109099,PMP22,61,-0.0872,31,-1.0877,7,-3.2641,172,1.71339,135,1.26970,70,0.16514,28,-1.2386
ENSG00000187607,ZNF286A,16,-0.6692,37,0.80266,23,0.01682,33,0.57711,18,-0.3696,38,0.83424,12,-0.9079
ENSG00000214941,ZSWIM7,28,0.53559,17,-0.3660,17,-0.4736,23,0.08440,26,0.25726,14,-0.6670,18,-0.2999
ENSG00000011295,TTC19,98,0.51386,95,0.29722,94,0.32264,41,-0.9890,74,-0.0999,47,-0.7997,31,-1.4150
ENSG00000141027,NCOR1,494,-0.0880,488,-0.0823,619,0.33474,738,0.58659,336,-0.6605,476,-0.1212,401,-0.3903
ENSG00000166582,CENPV,27,0.01152,12,-1.2241,35,0.45220,30,0.14285,48,0.92929,11,-1.3081,18,-0.5947
ENSG00000170315,UBB,927,0.46499,712,-0.1127,582,-0.4664,547,-0.5217,1247,0.80021,536,-0.5539,493,-0.6825
ENSG00000175061,SNHG29,129,-0.3294,92,-0.7682,82,-1.0096,151,0.00283,356,1.44917,108,-0.5195,269,0.94855
ENSG00000181350,LRRC75A,21,0.17359,5,-1.9520,12,-0.8623,19,-0.0317,52,1.60880,12,-0.7376,21,0.06288
ENSG00000141040,ZNF287,16,-0.1031,12,-0.4968,28,0.97706,7,-1.3168,9,-0.9316,21,0.38231,14,-0.2306
ENSG00000170160,CCDC144A,106,-1.6924,113,-1.2502,492,1.26748,842,2.08651,14,-4.3168,347,0.48863,98,-1.4742
ENSG00000133030,MPRIP,154,-0.1488,158,-0.0568,193,0.29210,167,0.02177,127,-0.4057,158,-0.0634,196,0.28469
ENSG00000154803,FLCN,14,-0.3973,22,0.41158,23,0.56966,19,0.22100,17,0.02952,16,-0.0762,9,-0.9763
ENSG00000141030,COPS3,72,0.89218,46,-0.1544,54,0.10147,23,-1.2150,49,-0.0467,22,-1.2373,22,-1.2592
ENSG00000141026,MED9,22,0.62882,16,-0.0486,8,-1.1938,13,-0.3388,18,0.15162,23,0.48752,10,-0.7000
ENSG00000108551,RASD1,72,0.83743,84,0.78457,40,-0.4143,40,-0.3928,39,-0.4231,16,-1.7358,20,-1.4375
ENSG00000133027,PEMT,17,0.20394,11,-0.4836,9,-0.8122,30,1.08031,15,-0.0221,13,-0.2505,14,-0.1580
ENSG00000108557,RAI1,25,-0.0742,29,0.21658,23,-0.1420,16,-0.7372,32,0.37951,41,0.76922,16,-0.6702
ENSG00000072310,SREBF1,13,-1.5734,18,-0.7902,10,-1.7448,101,2.07750,91,1.87286,44,0.59647,8,-1.9135
ENSG00000175662,TOM1L2,51,-0.5154,72,0.17209,48,-0.5134,92,0.56185,101,0.71676,90,0.52362,59,-0.1440
ENSG00000108591,DRG2,25,0.58842,23,0.27547,15,-0.4493,22,0.19592,17,-0.2310,17,-0.2423,6,-1.6589
ENSG00000091542,ALKBH5,92,0.43015,120,0.72865,66,-0.2565,34,-1.2220,88,0.21655,43,-0.8892,59,-0.4195
ENSG00000177731,FLII,16,0.15805,17,0.23801,11,-0.4233,24,0.80824,18,0.33115,7,-1.0983,9,-0.7095
ENSG00000176994,SMCR8,14,-0.2653,19,0.23120,20,0.41003,18,0.19532,13,-0.3477,17,0.10069,13,-0.3591
ENSG00000273018,FAM106A,33,0.95443,13,-0.8683,16,-0.5770,28,0.31430,25,0.17202,16,-0.5600,4,-2.4815
ENSG00000141127,PRPSAP2,37,0.16761,32,-0.1299,40,0.27145,25,-0.5132,40,0.24359,35,0.01543,19,-0.9046
ENSG00000072134,EPN2,39,-0.6330,78,0.63611,45,-0.2512,64,0.32452,73,0.54241,65,0.33256,51,-0.0397
ENSG00000108641,B9D1,37,1.23401,24,0.03278,12,-1.0564,16,-0.5218,22,-0.0561,11,-1.1500,10,-1.2153
ENSG00000128482,RNF112,48,1.13519,38,0.28513,25,-0.3573,15,-1.0818,26,-0.3165,13,-1.2946,9,-1.7750
ENSG00000072210,ALDH3A2,47,0.28330,47,0.21156,43,0.07301,53,0.39253,48,0.25520,15,-1.5449,18,-1.2339
ENSG00000083290,ULK2,65,0.47845,31,-0.8279,54,0.03152,40,-0.4395,40,-0.4243,55,0.04916,51,-0.0780
ENSG00000108599,AKAP10,32,0.35143,21,-0.3938,41,0.75198,25,-0.1049,14,-0.9510,16,-0.7828,14,-1.0484
ENSG00000128487,SPECC1,173,-0.0595,75,-1.3124,179,0.01274,263,0.63007,80,-1.2210,157,-0.2000,331,1.02180
