Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000140521,POLG,29,-0.0954,15,-1.1360,41,0.46556,28,-0.1801,35,0.29041
ENSG00000166823,MESP1,10,-1.6357,26,0.02153,1,-4.7467,12,-1.1491,50,2.06692
ENSG00000157823,AP3S2,58,-0.1275,59,-0.0697,85,0.52262,52,-0.2912,64,0.08979
ENSG00000242498,ARPIN,31,0.97241,27,0.49844,0,-6.0690,15,-0.4523,17,-0.3394
ENSG00000259291,ZNF710-AS1,40,0.47960,58,0.99291,17,-0.9141,23,-0.5456,27,-0.3595
ENSG00000182054,IDH2,96,0.41848,116,0.63715,26,-1.6681,95,0.35656,60,-0.5585
ENSG00000185043,CIB1,68,0.86639,49,0.11023,44,-0.0429,28,-0.8123,37,-0.4446
ENSG00000182768,NGRN,175,-1.3785,427,0.18773,410,0.12233,319,-0.3018,544,0.92747
ENSG00000140575,IQGAP1,100,2.58186,18,-1.1422,20,-1.0480,17,-1.3309,14,-1.8416
ENSG00000140577,CRTC3,65,2.17945,17,-0.7994,16,-0.8090,12,-1.3279,14,-1.3714
ENSG00000140564,FURIN,10,-1.5506,20,-0.2635,14,-0.8335,30,0.35930,36,1.00770
ENSG00000196547,MAN2A2,138,1.37357,36,-1.1280,55,-0.5186,27,-1.6478,70,-0.2015
ENSG00000184508,HDDC3,19,0.28682,14,-0.2632,0,-5.7649,2,-2.9967,27,1.27468
ENSG00000140553,UNC45A,20,-0.3286,14,-0.7958,26,0.10015,18,-0.5211,32,0.71899
ENSG00000184056,VPS33B,13,-0.7719,11,-0.9242,9,-1.1630,22,0.14124,30,0.98239
ENSG00000185518,SV2B,53,-3.0756,106,-1.7828,838,1.51772,323,-0.1016,503,1.00969
ENSG00000176463,SLCO3A1,200,2.30338,21,-2.0854,47,-0.8788,61,-0.5352,33,-1.7736
ENSG00000185442,FAM174B,16,-0.6788,7,-1.7830,40,0.89870,17,-0.4842,31,0.73664
ENSG00000272888,LINC01578,233,1.35825,95,-0.4923,167,0.40173,52,-1.4936,90,-0.7497
ENSG00000173575,CHD2,237,0.31586,234,0.22806,78,-1.4643,317,0.83412,144,-0.7152
ENSG00000182175,RGMA,37,0.11058,23,-0.6700,113,2.02009,15,-1.3425,27,-0.5299
ENSG00000140450,ARRDC4,38,1.21022,3,-2.6567,83,2.32667,8,-1.6806,7,-2.0544
ENSG00000140443,IGF1R,51,-0.1450,42,-0.4033,88,0.76110,53,-0.0613,54,-0.0480
ENSG00000182253,SYNM,175,0.64047,123,-0.0870,138,0.10243,136,0.08222,92,-0.7194
ENSG00000068305,MEF2A,100,-0.7738,117,-0.4054,280,1.00822,225,0.73155,131,-0.3272
ENSG00000154237,LRRK1,5,-1.9322,20,0.37073,0,-5.7177,23,0.68092,23,0.98914
ENSG00000131871,SELENOS,98,1.22983,48,-0.2699,108,1.05587,31,-1.0222,29,-1.3344
ENSG00000131876,SNRPA1,23,-0.4494,26,-0.2086,15,-1.0025,27,-0.1673,41,0.76221
ENSG00000140479,PCSK6,140,3.24378,3,-3.8733,75,0.68771,9,-2.6874,5,-3.7471
ENSG00000184277,TM2D3,66,-0.9615,54,-1.1209,202,0.98065,97,-0.2408,144,0.64253
ENSG00000185418,TARSL2,215,1.71093,37,-1.5791,40,-1.4737,104,-0.0416,59,-1.1550
ENSG00000161980,POLR3K,15,-0.3662,22,0.31066,5,-1.8472,17,-0.0816,23,0.59755
ENSG00000161981,SNRNP25,32,-1.6882,141,0.82247,78,-0.1381,61,-0.5633,124,0.98922
ENSG00000103152,MPG,23,-0.5534,16,-0.9726,5,-2.7642,33,0.09605,47,1.04772
ENSG00000103148,NPRL3,21,-0.0945,24,0.13803,0,-6.2041,19,-0.2936,30,0.72720
ENSG00000188536,HBA2,16,-0.7375,38,0.74955,0,-6.3264,28,0.26648,31,0.57773
ENSG00000206172,HBA1,15,-0.8460,17,-0.5911,70,1.78808,10,-1.3840,29,0.40058
ENSG00000007392,LUC7L,62,-0.0140,35,-0.8761,45,-0.4922,98,0.84288,56,-0.2393
ENSG00000167930,FAM234A,86,2.21455,23,-0.7201,14,-1.4657,22,-0.8696,16,-1.5393
ENSG00000076344,RGS11,33,0.38611,13,-1.1311,36,0.45067,27,-0.0296,24,-0.2246
ENSG00000242173,ARHGDIG,59,-2.1800,322,0.68136,105,-1.0776,188,-0.2060,337,1.26474
ENSG00000185615,PDIA2,28,0.15864,6,-2.0184,36,0.56021,35,0.56280,21,-0.3794
ENSG00000086504,MRPL28,59,-1.2289,80,-0.5745,153,0.43390,111,-0.0773,162,0.84295
ENSG00000103202,NME4,21,0.12348,30,0.62350,5,-2.0485,24,0.34263,18,-0.1946
ENSG00000090565,RAB11FIP3,25,-1.0714,80,0.94113,30,-0.6514,37,-0.3284,59,0.67619
ENSG00000007541,PIGQ,17,-1.4985,25,-0.7451,95,1.40852,34,-0.3147,53,0.60608
ENSG00000197562,RAB40C,9,-2.2659,24,-0.6147,57,0.74821,33,-0.1291,55,1.11830
ENSG00000130731,METTL26,70,-0.7542,115,0.14187,85,-0.3296,61,-0.9150,157,1.03644
ENSG00000172366,MCRIP2,29,-0.4319,38,0.07077,29,-0.3300,31,-0.2745,46,0.56760
ENSG00000140983,RHOT2,27,-0.6620,21,-0.9243,9,-2.0777,54,0.60546,51,0.70661
ENSG00000103269,RHBDL1,8,-1.4461,8,-1.3808,0,-5.8944,23,0.30619,34,1.54326
ENSG00000103266,STUB1,110,-0.9071,281,0.72574,153,-0.2529,130,-0.5509,239,0.70534
ENSG00000161999,JMJD8,28,0.34252,17,-0.5378,0,-6.0925,12,-1.1320,34,0.92152
ENSG00000127585,FBXL16,103,-2.0798,887,1.61058,161,-1.1710,371,0.13342,423,0.49500
ENSG00000103260,METRN,280,0.93082,421,1.39662,58,-1.7565,96,-1.0718,126,-0.7748
ENSG00000103254,ANTKMT,29,-1.1942,98,0.86899,28,-1.0902,44,-0.4431,82,0.91943
ENSG00000103253,HAGHL,41,-0.1754,47,0.07373,8,-2.5075,36,-0.3990,61,0.77270
ENSG00000103227,LMF1,30,0.75939,10,-1.0853,22,0.08240,15,-0.4886,19,-0.1868
ENSG00000260807,AC009041.2,128,1.14156,46,-0.7809,14,-2.5706,69,-0.1892,66,-0.3295
ENSG00000005513,SOX8,309,2.75603,22,-2.4905,159,0.48819,22,-2.5973,34,-2.2520
ENSG00000103275,UBE2I,65,-0.2821,67,-0.1744,127,0.86434,55,-0.5268,82,0.19384
ENSG00000007516,BAIAP3,31,-1.9564,54,-0.9188,249,1.57563,134,0.57324,104,0.12279
ENSG00000007520,TSR3,58,-0.0994,71,0.24702,48,-0.3493,40,-0.7094,74,0.47242
ENSG00000090581,GNPTG,96,0.66727,45,-0.6832,91,0.41887,44,-0.7892,65,-0.1736
ENSG00000059145,UNKL,20,-0.3266,21,-0.2242,63,1.60024,16,-0.7349,23,-0.1463
ENSG00000103249,CLCN7,41,0.16562,22,-0.8415,11,-1.7883,43,0.23649,43,0.31467
ENSG00000206053,JPT2,73,3.73056,6,-1.8782,4,-2.5337,5,-2.2569,5,-2.7279
ENSG00000138834,MAPK8IP3,112,-0.7798,106,-0.7395,289,0.86794,148,-0.2444,212,0.52914
ENSG00000103024,NME3,80,0.17363,59,-0.3499,83,0.18737,51,-0.6139,81,0.22832
ENSG00000074071,MRPS34,73,-0.2356,66,-0.3551,106,0.39817,67,-0.3537,96,0.34972
ENSG00000162032,SPSB3,36,-0.2372,18,-1.2218,44,0.10602,46,0.22212,47,0.30914
ENSG00000095906,NUBP2,43,0.06002,49,0.26134,94,1.35385,16,-1.5668,39,-0.1587
ENSG00000063854,HAGH,66,-0.5433,76,-0.2271,71,-0.3350,68,-0.4308,121,0.81699
ENSG00000180185,FAHD1,24,-0.6910,34,-0.0789,11,-1.7240,34,-0.0581,51,0.92133
ENSG00000140990,NDUFB10,142,-0.6045,267,0.49766,205,0.06979,121,-0.8086,254,0.63906
ENSG00000140988,RPS2,486,0.57154,589,0.75901,301,-0.3225,178,-1.2135,342,-0.1759
ENSG00000255198,SNHG9,43,1.18478,22,-0.1823,8,-1.7050,22,-0.2293,19,-0.6296
ENSG00000127561,SYNGR3,28,-2.7703,77,-1.0007,254,0.88560,139,-0.1030,233,1.23121
ENSG00000065054,SLC9A3R2,42,0.35714,50,0.55016,29,-0.2891,20,-0.9582,36,0.03657
ENSG00000065057,NTHL1,28,-0.6958,43,0.06775,40,-0.0541,31,-0.4830,56,0.76181
ENSG00000103197,TSC2,63,0.14358,44,-0.4679,48,-0.3195,44,-0.5101,70,0.40371
ENSG00000008710,PKD1,47,-1.4252,72,-0.6032,108,0.03265,161,0.77208,131,0.50512
ENSG00000167964,RAB26,11,-2.2349,17,-1.3982,112,1.61160,51,0.29879,53,0.46483
ENSG00000260260,SNHG19,27,0.56093,46,1.32781,0,-6.1060,16,-0.4519,17,-0.4014
ENSG00000167971,CASKIN1,29,-1.5980,134,0.99386,17,-2.1920,80,0.16476,102,0.82384
ENSG00000167965,MLST8,39,-0.3646,46,-0.0316,12,-1.9862,38,-0.3739,67,0.89010
ENSG00000184207,PGP,42,-1.6786,88,-0.3441,80,-0.4942,117,0.12316,169,1.16095
ENSG00000167967,E4F1,17,-0.0666,8,-1.2180,8,-1.1710,7,-1.3669,27,1.23333
ENSG00000167969,ECI1,49,0.49290,58,0.65762,36,-0.1235,19,-1.1723,37,-0.1208
ENSG00000205937,RNPS1,127,-0.8379,198,-0.0134,181,-0.1485,216,0.14108,250,0.55789
ENSG00000167972,ABCA3,45,-0.9845,22,-1.9204,110,0.55926,77,-0.0223,108,0.84765
ENSG00000162065,TBC1D24,30,-1.4495,34,-1.0847,113,0.80417,76,0.16733,92,0.72583
ENSG00000185883,ATP6V0C,463,-1.2727,495,-0.9903,1555,0.82406,876,-0.1228,1287,0.79480
ENSG00000140992,PDPK1,56,-1.1800,117,0.12197,88,-0.3184,140,0.46568,135,0.52251
ENSG00000167978,SRRM2,323,0.41389,188,-0.5355,157,-0.8049,431,0.92352,183,-0.7649
ENSG00000103363,ELOB,387,-0.0400,488,0.33963,262,-0.6395,196,-1.1633,510,0.63308
ENSG00000162076,FLYWCH2,19,-0.4036,35,0.62329,8,-1.6585,20,-0.2969,30,0.58632
ENSG00000059122,FLYWCH1,32,-0.3305,27,-0.5260,9,-2.0573,30,-0.3943,56,1.02282
ENSG00000162073,PAQR4,114,1.99260,14,-1.9980,23,-1.2006,21,-1.4334,37,-0.7084
ENSG00000103145,HCFC1R1,76,-1.0771,150,0.12419,169,0.31456,125,-0.1833,182,0.67180
ENSG00000006194,ZNF263,24,-0.3350,21,-0.4762,50,0.87222,22,-0.4655,33,0.28483
ENSG00000162086,ZNF75A,20,0.37062,6,-1.6056,1,-4.2367,21,0.42022,19,0.26540
ENSG00000122390,NAA60,32,0.60760,26,0.15446,17,-0.5525,25,0.06871,18,-0.5310
ENSG00000103351,CLUAP1,57,-0.3539,44,-0.6760,71,0.04824,120,1.07152,57,-0.4000
ENSG00000126602,TRAP1,46,-0.6785,41,-0.7667,79,0.25199,43,-0.7545,98,0.99147
ENSG00000005339,CREBBP,123,-0.0163,93,-0.4566,179,0.59311,188,0.77084,87,-0.7348
ENSG00000162104,ADCY9,7,-1.6665,8,-1.2235,1,-4.2076,19,0.05672,34,1.76536
ENSG00000217930,PAM16,24,-0.8644,62,0.73209,2,-3.9363,27,-0.6167,60,1.11845
ENSG00000262246,CORO7,42,0.97677,14,-0.9690,29,0.09548,24,-0.2295,20,-0.6209
ENSG00000103423,DNAJA3,32,0.06123,19,-0.7857,0,-6.4881,34,0.13150,40,0.61700
ENSG00000153406,NMRAL1,82,0.68530,48,-0.3443,67,0.18199,43,-0.5493,52,-0.2994
ENSG00000103415,HMOX2,85,-0.1526,77,-0.2868,104,0.19651,50,-1.0060,119,0.63147
ENSG00000089486,CDIP1,59,-1.5171,112,-0.3572,169,0.29365,101,-0.5676,222,1.22677
ENSG00000153443,UBALD1,22,-0.4712,25,-0.2021,31,0.13436,36,0.43895,29,0.08085
ENSG00000102858,MGRN1,28,-0.4080,25,-0.4896,36,0.04108,34,-0.0462,42,0.47572
ENSG00000168101,NUDT16L1,43,0.30194,28,-0.4276,61,0.81977,23,-0.8075,36,-0.0733
ENSG00000067836,ROGDI,183,0.48507,114,-0.3754,181,0.36302,89,-0.8186,142,-0.0329
ENSG00000140632,GLYR1,74,-0.5563,83,-0.2862,147,0.62226,117,0.28572,103,0.06712
ENSG00000118900,UBN1,52,0.03567,41,-0.3202,19,-1.4638,96,1.22274,38,-0.6152
ENSG00000103184,SEC14L5,139,1.91027,30,-1.1753,15,-2.1386,32,-1.1719,46,-0.6969
ENSG00000103174,NAGPA,6,-2.6183,10,-1.6879,55,0.87952,40,0.40472,47,0.97859
ENSG00000078328,RBFOX1,64,-2.9047,254,-0.5834,465,0.37043,622,0.98765,477,0.63057
ENSG00000183044,ABAT,70,-1.1275,217,0.81877,94,-0.5284,98,-0.5072,182,0.82764
ENSG00000153048,CARHSP1,72,1.79073,29,-0.2844,42,0.30166,18,-1.0962,15,-1.6337
ENSG00000187555,USP7,93,-0.6680,77,-0.8535,164,0.32975,192,0.66656,141,0.12682
ENSG00000182831,C16orf72,28,0.02418,23,-0.2757,3,-3.3091,19,-0.5707,38,0.85064
ENSG00000183454,GRIN2A,162,-1.3631,143,-1.3589,292,-0.2735,527,0.77753,461,0.70915
ENSG00000182108,DEXI,38,-0.4893,68,0.50045,29,-0.7926,25,-1.1468,71,0.91975
ENSG00000038532,CLEC16A,15,-0.6190,6,-1.9715,8,-1.4812,33,0.77117,28,0.63017
ENSG00000189067,LITAF,317,3.54418,38,-1.5755,86,-0.3323,12,-3.2926,16,-3.2183
ENSG00000184602,SNN,49,-1.6686,203,0.75246,119,-0.1173,100,-0.4171,184,0.94148
ENSG00000122299,ZC3H7A,41,0.17554,28,-0.4515,35,-0.1131,60,0.89909,26,-0.7264
ENSG00000171490,RSL1D1,161,0.02111,143,-0.1708,143,-0.1725,245,0.80517,123,-0.5438
ENSG00000103342,GSPT1,157,0.55908,87,-0.4974,72,-0.8012,161,0.53800,92,-0.5569
ENSG00000048471,SNX29,60,1.88325,21,-0.4071,0,-6.5401,28,0.03207,12,-1.5506
ENSG00000103381,CPPED1,69,2.61960,12,-1.2677,6,-2.0944,11,-1.4637,12,-1.5289
ENSG00000237515,SHISA9,13,-2.0677,21,-1.1068,75,0.88040,79,1.10930,48,0.18618
ENSG00000175595,ERCC4,55,1.02986,13,-1.4431,38,0.14655,30,-0.2653,26,-0.5898
ENSG00000186260,MRTFB,25,-2.9424,100,-0.6467,265,0.92189,226,0.74542,192,0.59191
ENSG00000262454,MIR193BHG,15,-0.7502,47,1.17707,0,-6.2492,37,0.90999,21,-0.1663
ENSG00000140694,PARN,43,0.76467,28,-0.1090,7,-2.1935,23,-0.4935,31,0.02876
ENSG00000103429,BFAR,30,0.00134,29,-0.0618,45,0.66179,32,0.08878,26,-0.3341
ENSG00000103512,NOMO1,26,-1.0810,39,-0.3281,82,0.86188,26,-1.0398,70,0.94781
ENSG00000179889,PDXDC1,73,0.08744,54,-0.4064,44,-0.7182,95,0.55989,66,-0.1439
ENSG00000157045,NTAN1,17,-0.4811,23,0.05418,24,0.11958,17,-0.4700,28,0.56401
ENSG00000085721,RRN3,21,0.17458,18,-0.1217,20,0.04623,16,-0.2974,20,0.05019
ENSG00000166780,BMERB1,91,-1.8537,254,-0.0681,186,-0.5495,319,0.33550,391,1.01528
ENSG00000166783,MARF1,99,-0.8705,294,1.01464,34,-2.3227,200,0.41538,181,0.30317
ENSG00000072864,NDE1,65,4.03480,4,-2.2181,0,-5.1452,10,-1.1484,1,-4.4806
ENSG00000133393,FOPNL,16,-0.9675,13,-1.1356,46,0.82858,20,-0.5407,39,0.87796
ENSG00000103489,XYLT1,18,-0.3372,21,-0.0807,0,-6.1951,23,0.07007,30,0.77385
ENSG00000134419,RPS15A,380,0.57077,556,1.07699,332,0.21889,119,-1.4532,230,-0.4932
ENSG00000170540,ARL6IP1,243,-1.3816,619,0.25871,493,-0.1034,518,-0.0290,729,0.82659
ENSG00000157106,SMG1,109,0.64123,41,-1.0376,50,-0.7177,132,0.94262,50,-0.9529
ENSG00000170537,TMC7,75,3.90426,11,-1.1347,4,-2.4218,3,-3.2258,4,-3.0132
ENSG00000167186,COQ7,21,-0.0729,27,0.30253,36,0.80858,28,0.41090,15,-0.7754
ENSG00000103528,SYT17,12,-1.5564,21,-0.4840,24,-0.3131,42,0.66516,39,0.72153
ENSG00000006007,GDE1,177,0.83574,95,-0.3718,60,-1.0597,97,-0.3725,111,-0.1815
ENSG00000103540,CCP110,396,1.94338,78,-1.2945,101,-0.9232,152,-0.3221,85,-1.4877
ENSG00000103544,VPS35L,56,0.27989,19,-1.4478,65,0.44739,30,-0.8041,57,0.33515
ENSG00000103550,KNOP1,137,1.51321,41,-0.8517,4,-4.0494,94,0.49288,37,-1.3198
ENSG00000167191,GPRC5B,1112,2.82393,259,-0.7394,325,-0.3907,98,-2.3159,118,-2.3077
ENSG00000066654,THUMPD1,91,0.61857,51,-0.4358,38,-0.9086,89,0.47928,52,-0.5646
ENSG00000102897,LYRM1,23,-0.7488,37,0.09797,17,-1.0656,41,0.30060,44,0.57834
ENSG00000103316,CRYM,21,-2.6331,51,-1.0902,109,0.06433,64,-0.8205,199,1.97324
ENSG00000197006,METTL9,68,-0.5246,153,0.87296,19,-2.2912,85,-0.0952,110,0.49572
ENSG00000140740,UQCRC2,75,-0.8888,50,-1.3536,69,-0.8618,78,-0.7388,208,1.53982
ENSG00000185716,MOSMO,41,-1.3623,69,-0.3979,164,0.99696,117,0.48820,98,0.21130
ENSG00000243716,NPIPB5,38,1.10622,12,-1.0328,9,-1.4539,50,1.53080,5,-2.7070
ENSG00000122254,HS3ST2,7,-2.8208,12,-1.7303,18,-1.1188,26,-0.6187,78,2.39157
ENSG00000103404,USP31,33,0.39515,26,-0.0873,26,-0.0668,25,-0.1491,24,-0.2169
ENSG00000168434,COG7,19,0.31296,16,-0.0535,0,-5.4081,21,0.38944,17,0.01784
ENSG00000103365,GGA2,13,-0.9849,19,-0.2753,0,-5.0973,25,0.18719,35,1.15270
ENSG00000103353,UBFD1,16,-1.7728,43,-0.0995,69,0.65141,44,-0.0977,65,0.85380
ENSG00000004779,NDUFAB1,92,-1.3146,184,-0.0640,117,-0.7665,134,-0.6162,317,1.38962
ENSG00000166847,DCTN5,115,-0.5229,145,-0.0736,119,-0.3803,241,0.86826,144,-0.1091
ENSG00000166501,PRKCB,283,-2.2814,931,-0.2320,1957,0.98191,1868,1.04747,1098,0.04104
ENSG00000006116,CACNG3,21,-2.2273,69,-0.2418,150,1.02876,82,0.03237,109,0.76839
ENSG00000122257,RBBP6,192,0.43765,73,-1.1583,177,0.20420,266,1.01728,88,-1.1326
ENSG00000090905,TNRC6A,234,0.56779,76,-1.2995,187,0.07315,282,0.85483,109,-1.0033
ENSG00000158865,SLC5A11,84,5.00714,2,-3.4694,0,-6.2486,1,-4.2588,3,-3.2999
ENSG00000140750,ARHGAP17,33,1.75803,9,-0.8549,0,-5.7554,23,0.67558,5,-2.0047
ENSG00000205629,LCMT1,35,-1.0414,44,-0.5599,71,0.19541,46,-0.5065,94,1.06401
ENSG00000182601,HS3ST4,17,-2.2663,51,-0.3910,366,3.35774,43,-0.6839,41,-0.9431
ENSG00000169189,NSMCE1,47,0.41852,27,-0.5133,64,0.85173,24,-0.7515,35,-0.2066
ENSG00000077235,GTF3C1,68,-0.3251,43,-0.9579,61,-0.4138,128,0.88329,79,-0.0220
ENSG00000261329,AC016597.1,45,4.43731,0,-6.7536,0,-5.4884,3,-2.2194,2,-3.1392
ENSG00000169180,XPO6,59,-0.0599,35,-0.8491,40,-0.6189,43,-0.5778,82,0.76191
ENSG00000188322,SBK1,6,-2.3159,28,0.24508,0,-6.3320,40,0.91745,35,0.96403
ENSG00000176046,NUPR1,82,2.98492,46,0.72143,0,-6.6240,7,-2.2710,5,-3.0297
ENSG00000196502,SULT1A1,10,-1.0631,15,-0.2899,0,-5.9541,25,0.54382,27,0.95710
ENSG00000168488,ATXN2L,27,-0.3974,18,-0.9024,12,-1.5680,39,0.31844,43,0.68037
ENSG00000178952,TUFM,145,0.00135,118,-0.3152,161,0.16963,80,-0.9879,180,0.52273
ENSG00000178188,SH2B1,31,-0.3452,44,0.22718,48,0.39283,32,-0.2835,41,0.20347
ENSG00000176953,NFATC2IP,62,0.01718,46,-0.4458,99,0.78532,71,0.26522,50,-0.4238
ENSG00000169682,SPNS1,25,0.60195,8,-1.2026,0,-5.9268,16,-0.2887,23,0.45996
ENSG00000103485,QPRT,28,0.20340,27,0.10978,5,-2.2848,38,0.77217,21,-0.3753
ENSG00000079616,KIF22,27,0.06448,40,0.65627,7,-1.9027,22,-0.3461,30,0.26630
ENSG00000103495,MAZ,49,-0.7494,94,0.38251,102,0.51414,72,-0.0378,81,0.21868
ENSG00000167371,PRRT2,27,-2.9518,110,-0.5971,260,0.77842,235,0.69089,214,0.69960
ENSG00000280789,PAGR1,37,0.75035,15,-0.8443,2,-3.4890,35,0.56541,21,-0.3867
ENSG00000013364,MVP,49,2.44262,11,-0.8728,5,-1.9674,3,-2.7598,12,-1.0134
ENSG00000103502,CDIPT,49,-0.5893,40,-0.7996,75,0.16424,51,-0.4752,95,0.85105
ENSG00000174938,SEZ6L2,144,-1.8634,106,-2.0839,799,1.05706,553,0.49648,548,0.64916
ENSG00000174939,ASPHD1,94,-0.0851,210,1.25852,39,-1.4177,92,-0.1277,92,-0.1452
ENSG00000174943,KCTD13,16,-0.6447,17,-0.4020,54,1.47591,22,-0.0237,21,-0.1548
ENSG00000149932,TMEM219,155,0.66355,185,0.79889,108,-0.0795,55,-1.1869,95,-0.3891
ENSG00000149930,TAOK2,19,-0.9863,41,0.36133,13,-1.3671,37,0.25252,43,0.69400
ENSG00000149929,HIRIP3,48,0.48676,32,-0.2450,21,-0.9104,43,0.23123,33,-0.2780
ENSG00000169592,INO80E,43,0.45585,30,-0.1844,7,-2.2844,25,-0.5398,40,0.38170
ENSG00000149927,DOC2A,26,-2.5808,77,-0.7474,137,0.15383,186,0.75422,175,0.87692
ENSG00000149926,TLCD3B,7,-2.0811,23,0.02782,0,-6.2675,26,0.18470,40,1.53287
ENSG00000149925,ALDOA,22,-0.7772,41,0.28340,2,-3.9190,19,-0.9887,57,1.42062
ENSG00000149923,PPP4C,26,-0.1844,35,0.31016,10,-1.6334,24,-0.3310,37,0.57723
ENSG00000090238,YPEL3,117,-0.5815,145,-0.1502,197,0.33410,123,-0.4503,205,0.60581
ENSG00000102882,MAPK3,106,-0.1681,189,0.79413,10,-3.5422,89,-0.4535,145,0.54032
ENSG00000102879,CORO1A,17,-1.7686,37,-0.4087,56,0.24154,55,0.22872,69,0.91402
ENSG00000169217,CD2BP2,48,0.02338,59,0.33095,39,-0.3229,40,-0.3093,51,0.13911
ENSG00000169221,TBC1D10B,63,0.54108,28,-0.8159,36,-0.4714,55,0.22061,43,-0.2783
ENSG00000180035,ZNF48,14,-0.6957,15,-0.4734,75,2.22173,14,-0.6653,17,-0.3887
ENSG00000179965,ZNF771,17,-0.7608,44,0.84303,4,-2.6959,19,-0.5455,38,0.91913
ENSG00000179958,DCTPP1,18,-0.9028,30,0.01247,34,0.20948,9,-1.8349,47,1.26732
ENSG00000179918,SEPHS2,26,-0.9133,25,-0.8372,38,-0.2012,44,0.02582,61,0.90223
ENSG00000229809,ZNF688,23,0.67370,12,-0.4237,2,-2.7104,10,-0.7375,19,0.36346
ENSG00000156858,PRR14,17,-0.0690,9,-0.9245,2,-3.1966,18,0.01067,24,0.76637
ENSG00000156860,FBRS,37,1.27280,11,-0.9553,14,-0.6178,12,-0.9286,18,-0.3478
ENSG00000080603,SRCAP,40,0.07012,24,-0.7526,45,0.25359,50,0.47508,34,-0.2868
ENSG00000156873,PHKG2,15,-1.2369,9,-1.8243,38,0.37371,40,0.52020,40,0.68545
ENSG00000103549,RNF40,37,-0.5185,37,-0.4408,113,1.40043,36,-0.5133,51,0.10327
ENSG00000102870,ZNF629,26,0.10953,34,0.50789,22,-0.2047,25,0.02718,22,-0.2603
ENSG00000099385,BCL7C,46,0.87085,43,0.52254,26,-0.2483,24,-0.4442,21,-0.7810
ENSG00000099364,FBXL19,4,-2.5704,33,0.73829,0,-5.6456,13,-0.7338,40,1.88013
ENSG00000099365,STX1B,56,-2.1624,213,0.10351,216,0.12054,236,0.29387,283,0.88548
ENSG00000103496,STX4,71,0.74631,16,-1.7007,42,-0.2844,33,-0.6782,53,0.13887
ENSG00000167397,VKORC1,47,0.70531,28,-0.2988,39,0.25661,18,-1.0570,31,-0.1356
ENSG00000103507,BCKDK,18,-0.8113,22,-0.3298,64,1.38500,18,-0.7089,32,0.36224
ENSG00000103510,KAT8,26,-0.2888,31,0.04719,4,-2.8465,28,-0.1107,40,0.73285
ENSG00000089280,FUS,174,0.30453,85,-0.8798,206,0.51139,138,-0.1430,140,-0.1519
ENSG00000140691,ARMC5,13,-0.4700,16,-0.0503,3,-2.3866,25,0.74734,19,0.27289
ENSG00000140688,C16orf58,24,-0.1909,10,-1.4959,38,0.55897,13,-1.1288,36,0.79482
ENSG00000197302,ZNF720,16,-0.4440,25,0.35247,0,-6.0597,39,1.31583,17,-0.3266
ENSG00000069329,VPS35,174,-0.6255,99,-1.3682,206,-0.2569,290,0.31841,316,0.65125
ENSG00000155330,C16orf87,10,-1.5243,21,-0.2406,15,-0.7834,42,0.97083,31,0.50810
ENSG00000166123,GPT2,66,0.69845,78,0.82229,7,-2.8754,29,-0.8095,45,-0.1145
ENSG00000069345,DNAJA2,76,-1.1155,91,-0.6813,94,-0.6299,181,0.44168,195,0.81440
ENSG00000171208,NETO2,4,-3.5289,19,-0.9804,72,1.14930,46,0.44296,50,0.84634
ENSG00000129636,ITFG1,66,-1.9420,90,-1.2637,337,0.81214,213,0.07222,300,0.99437
ENSG00000102893,PHKB,62,0.14835,37,-0.6773,63,0.13397,75,0.47661,49,-0.3302
ENSG00000102910,LONP2,137,0.32113,93,-0.3615,127,0.12298,150,0.44258,90,-0.5652
ENSG00000196470,SIAH1,16,-0.5679,8,-1.4359,24,0.09104,24,0.12257,29,0.64213
ENSG00000102921,N4BP1,47,0.35383,32,-0.3359,15,-1.4415,68,1.02806,27,-0.7374
ENSG00000121274,TENT4B,35,-0.5302,33,-0.5276,91,1.11109,68,0.70934,36,-0.5207
ENSG00000166164,BRD7,227,1.18712,90,-0.6146,146,0.13253,168,0.41086,56,-1.6810
ENSG00000140807,NKD1,35,2.86579,19,0.57597,0,-5.4021,0,-4.8283,4,-1.9609
ENSG00000083799,CYLD,104,0.07174,61,-0.7594,172,0.88459,106,0.08887,87,-0.3166
ENSG00000103449,SALL1,113,3.00760,29,-0.5290,28,-0.5917,9,-2.3039,8,-2.7376
ENSG00000177200,CHD9,247,0.65203,143,-0.3716,95,-1.0034,316,1.05540,97,-1.2470
ENSG00000103479,RBL2,66,1.13227,27,-0.5729,24,-0.7950,46,0.26441,24,-1.0129
ENSG00000166971,AKTIP,58,-0.5252,99,0.39910,88,0.21766,37,-1.2214,103,0.72430
ENSG00000103494,RPGRIP1L,8,-1.8201,13,-0.9258,4,-2.3976,59,1.90378,24,0.10939
ENSG00000140718,FTO,70,-0.0242,49,-0.5792,70,-0.0251,75,0.09594,75,0.14049
ENSG00000087253,LPCAT2,42,1.32336,8,-1.5935,74,2.00076,9,-1.5109,8,-1.9914
