Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000141741,MIEN1,69,0.12521,75,0.26808,46,-0.4927,51,-0.3571,20,-1.7347,106,0.90640,58,-0.1576,71,0.16948,22,-1.5925,66,0.06039
ENSG00000172057,ORMDL3,13,-1.1094,29,0.12600,31,0.23361,31,0.23560,10,-1.5039,38,0.61581,14,-0.9725,55,1.17167,8,-1.6940,26,-0.0623
ENSG00000108344,PSMD3,43,-0.7074,60,-0.2169,38,-0.8895,80,0.25465,32,-1.1667,101,0.69809,23,-1.6496,114,0.81442,54,-0.3721,91,0.50360
ENSG00000008838,MED24,26,-0.0065,35,0.53527,1,-3.8520,31,0.26328,19,-0.4760,38,0.67281,15,-0.8603,32,0.32105,35,0.45131,16,-0.7676
ENSG00000126351,THRA,250,0.41910,357,1.14028,157,-0.3097,169,-0.1947,162,-0.2565,242,0.40582,141,-0.4677,170,-0.1896,129,-0.6074,58,-1.8934
ENSG00000126368,NR1D1,48,0.39794,36,-0.0878,6,-2.6406,18,-1.1155,29,-0.4077,44,0.28695,29,-0.4175,92,1.45713,45,0.29346,31,-0.3282
ENSG00000188895,MSL1,76,-0.4575,128,0.37197,98,-0.0729,154,0.63945,147,0.56653,93,-0.1667,142,0.51383,117,0.19503,50,-1.0991,56,-0.9894
ENSG00000108349,CASC3,53,-0.2822,78,0.35354,85,0.45607,122,1.03509,59,-0.1280,69,0.13881,61,-0.0751,46,-0.5201,30,-1.1380,40,-0.7666
ENSG00000108352,RAPGEFL1,3,-3.0265,49,0.97075,19,-0.6547,37,0.41256,48,0.80892,25,-0.1964,16,-0.8884,77,1.62158,13,-1.1479,5,-2.5911
ENSG00000171475,WIPF2,159,0.25101,167,0.35833,78,-0.8373,86,-0.6911,171,0.36858,112,-0.3250,187,0.51136,204,0.64690,136,0.00715,92,-0.6419
ENSG00000073584,SMARCE1,62,-0.3125,70,-0.1340,125,0.79358,108,0.55766,58,-0.4171,84,0.16239,116,0.66805,61,-0.3387,62,-0.3109,44,-0.8784
ENSG00000213424,KRT222,30,-1.9344,72,-0.6908,59,-0.9534,22,-2.3726,91,-0.2910,95,-0.2474,226,1.16258,80,-0.4984,127,0.22360,231,1.38622
ENSG00000186395,KRT10,69,-0.0863,106,0.66032,76,0.05714,75,0.03256,30,-1.3627,105,0.63809,52,-0.5220,29,-1.4101,67,-0.1336,65,-0.1848
ENSG00000173812,EIF1,823,0.13315,845,0.19337,807,0.10307,805,0.09908,567,-0.4442,983,0.45974,705,-0.1072,614,-0.3221,527,-0.5551,660,-0.2285
ENSG00000141698,NT5C3B,45,-0.9788,94,0.16426,29,-1.6250,63,-0.4630,46,-0.9465,158,1.12042,40,-1.1535,76,-0.1785,48,-0.8771,130,0.74874
ENSG00000131473,ACLY,42,-0.5630,23,-1.5147,59,-0.0585,86,0.53840,36,-0.7958,69,0.20596,46,-0.4289,56,-0.1325,67,0.16298,108,1.03392
ENSG00000173786,CNP,277,0.09944,147,-0.9274,1713,3.61525,201,-0.4026,195,-0.4432,172,-0.6846,29,-3.2409,57,-2.2790,62,-2.1452,106,-1.4411
ENSG00000168259,DNAJC7,127,-0.4274,136,-0.3368,111,-0.6283,125,-0.4485,148,-0.1839,203,0.33488,241,0.58303,174,0.06746,210,0.36398,178,0.11035
ENSG00000108773,KAT2A,25,-0.8512,42,-0.1143,29,-0.6779,79,0.91057,73,0.78340,69,0.77453,19,-1.2419,51,0.21909,12,-1.9918,35,-0.3954
ENSG00000108774,RAB5C,206,0.94287,115,0.01413,76,-0.6269,144,0.35730,57,-1.0643,187,0.88496,54,-1.1412,86,-0.4461,67,-0.8077,97,-0.2835
ENSG00000173757,STAT5B,35,-0.0596,36,-0.0212,25,-0.5696,61,0.84356,40,0.16626,51,0.61685,25,-0.5638,33,-0.1374,28,-0.3734,24,-0.6632
ENSG00000168610,STAT3,63,0.68337,25,-0.8053,57,0.52883,110,1.62787,39,-0.0874,35,-0.2538,30,-0.4808,35,-0.2375,21,-1.0117,29,-0.5787
ENSG00000033627,ATP6V0A1,132,-0.8710,196,-0.2929,97,-1.3405,136,-0.8268,295,0.36581,276,0.28570,193,-0.2981,393,0.83292,402,0.86996,224,-0.0753
ENSG00000068120,COASY,38,0.27468,38,0.29376,5,-2.6873,32,0.03158,11,-1.5436,44,0.55479,41,0.39199,29,-0.1289,35,0.12974,30,-0.1193
ENSG00000141699,RETREG3,30,0.28285,35,0.58140,16,-0.6677,48,1.01086,8,-1.7134,34,0.49680,17,-0.6357,22,-0.2057,34,0.46024,8,-1.7779
ENSG00000131462,TUBG1,13,-1.1873,19,-0.7247,3,-3.3044,37,0.35239,25,-0.2697,36,0.34163,9,-1.8232,37,0.35406,50,0.80465,51,0.97152
ENSG00000037042,TUBG2,62,-0.5607,97,0.13412,54,-0.7737,41,-1.1714,74,-0.2984,156,1.00333,73,-0.3091,108,0.29475,74,-0.2982,86,-0.0633
ENSG00000108797,CNTNAP1,46,-1.3797,101,-0.2244,37,-1.7117,71,-0.7377,138,0.27097,104,-0.1853,125,0.11916,207,0.92882,199,0.86862,136,0.27859
ENSG00000108799,EZH1,33,-0.4882,34,-0.4870,36,-0.3416,61,0.46385,61,0.46492,47,0.07455,54,0.28784,44,-0.0538,68,0.66078,34,-0.4509
ENSG00000131475,VPS25,18,-0.7408,16,-0.9462,4,-2.8515,37,0.33861,8,-1.8370,52,1.00095,15,-1.0110,45,0.66413,25,-0.2601,48,0.86317
ENSG00000183978,COA3,83,-0.4102,115,0.09640,62,-0.8477,63,-0.8317,83,-0.4037,144,0.49399,84,-0.3964,97,-0.1645,138,0.38168,141,0.45460
ENSG00000126581,BECN1,64,-0.4721,68,-0.4195,61,-0.5611,100,0.21237,76,-0.2231,113,0.43546,84,-0.0600,89,0.02377,130,0.62640,87,-0.0198
ENSG00000131467,PSME3,41,-0.5336,57,-0.0353,13,-2.2445,63,0.13726,70,0.30587,66,0.22587,58,-0.0041,56,-0.0420,61,0.08873,72,0.38517
ENSG00000266967,AARSD1,21,-0.7204,35,0.07945,20,-0.8096,51,0.65676,30,-0.1547,46,0.54093,15,-1.1987,48,0.57457,25,-0.4589,32,-0.0684
ENSG00000198863,RUNDC1,18,-1.2843,34,-0.3600,13,-1.7701,57,0.46382,55,0.42141,38,-0.1832,35,-0.2710,74,0.89732,41,-0.0507,56,0.49573
ENSG00000131469,RPL27,774,0.23522,930,0.58847,810,0.30828,809,0.30673,403,-0.7719,888,0.50535,602,-0.1570,230,-1.6075,496,-0.4561,450,-0.6490
ENSG00000108830,RND2,55,0.71451,71,1.29970,13,-1.4531,22,-0.6749,62,0.92134,42,0.29758,23,-0.6384,15,-1.2241,12,-1.5964,13,-1.5019
ENSG00000267002,AC060780.1,10,-1.3152,24,-0.1191,3,-3.0515,56,1.28112,111,2.56003,24,-0.0930,18,-0.4857,23,-0.1757,6,-2.1615,4,-2.6835
ENSG00000188554,NBR1,125,0.44329,68,-0.5342,132,0.52369,79,-0.2828,64,-0.6002,119,0.39834,145,0.68458,70,-0.4668,59,-0.7085,90,-0.0811
ENSG00000175906,ARL4D,0,-8.1909,14,-1.1344,1,-4.0956,10,-1.5442,24,-0.2349,40,0.61243,16,-0.8761,39,0.47074,118,2.45469,27,-0.0839
ENSG00000108861,DUSP3,113,-0.7559,227,0.35389,66,-1.5471,140,-0.4332,151,-0.3115,179,-0.0606,184,-0.0084,217,0.24760,329,0.92479,197,0.11030
ENSG00000108852,MPP2,24,-0.9529,45,-0.0030,44,-0.0164,44,-0.0181,58,0.41782,68,0.75692,50,0.16503,81,0.96297,18,-1.3433,17,-1.4898
ENSG00000161654,LSM12,47,-0.1609,62,0.28647,36,-0.5890,46,-0.2223,42,-0.3615,56,0.09980,61,0.23830,59,0.16867,33,-0.7092,63,0.29460
ENSG00000141349,G6PC3,61,1.07546,31,-0.0097,16,-0.9935,55,0.88981,23,-0.4884,48,0.76470,6,-2.4478,23,-0.4622,26,-0.2983,19,-0.7741
ENSG00000108840,HDAC5,83,0.22653,150,1.37877,47,-0.6588,66,-0.1384,94,0.42504,50,-0.5980,65,-0.1524,40,-0.8746,95,0.44626,21,-1.8960
ENSG00000168591,TMUB2,24,-0.4781,15,-1.2429,11,-1.5564,54,0.78738,41,0.34544,46,0.61185,17,-0.9549,52,0.71822,17,-1.0036,44,0.49567
ENSG00000087152,ATXN7L3,106,0.10421,199,1.29282,41,-1.3441,79,-0.3500,120,0.30683,83,-0.2886,60,-0.7678,108,0.13546,112,0.19133,49,-1.1435
ENSG00000108312,UBTF,82,-0.2780,62,-0.7394,81,-0.2952,137,0.53032,119,0.31218,116,0.30385,162,0.80514,156,0.74996,75,-0.4007,51,-1.0639
ENSG00000108309,RUNDC3A,248,-0.4340,566,0.98817,88,-1.9823,257,-0.3778,187,-0.8634,428,0.46294,307,-0.1076,448,0.49023,298,-0.1503,225,-0.6274
ENSG00000013306,SLC25A39,63,1.01889,32,-0.0621,28,-0.2413,42,0.38331,60,0.93783,33,-0.0110,39,0.25585,22,-0.6085,14,-1.2623,16,-1.1257
ENSG00000030582,GRN,52,0.18987,38,-0.3354,26,-0.8491,190,2.45270,39,-0.2511,29,-0.7854,16,-1.6003,28,-0.7346,11,-2.0956,53,0.22563
ENSG00000161682,FAM171A2,27,-0.4132,40,0.19225,16,-1.2415,19,-0.9880,56,0.69837,45,0.39428,29,-0.3436,92,1.53957,32,-0.1786,13,-1.5745
ENSG00000186566,GPATCH8,39,-0.7462,33,-1.0565,102,0.73733,109,0.85645,236,2.24396,19,-1.8582,32,-1.0478,48,-0.4277,66,0.06346,46,-0.5386
ENSG00000180329,CCDC43,28,-0.9918,53,-0.0288,93,0.86895,44,-0.3142,69,0.39544,22,-1.4253,77,0.56175,78,0.58468,96,0.93564,32,-0.8208
ENSG00000073670,ADAM11,18,-1.2958,27,-0.7524,4,-3.4514,19,-1.2127,62,0.56830,63,0.67570,41,-0.0673,113,1.58850,28,-0.6250,47,0.14218
ENSG00000108883,EFTUD2,30,-0.3450,23,-0.7984,2,-4.1205,33,-0.1848,28,-0.4328,23,-0.7645,16,-1.2257,78,1.20189,101,1.65417,51,0.57255
ENSG00000131095,GFAP,1656,1.97618,182,-1.6620,2295,2.64168,2109,2.46023,73,-2.9177,66,-3.1579,13,-5.3812,26,-4.4038,23,-4.5515,6,-6.5856
ENSG00000131094,C1QL1,31,0.02875,36,0.25840,18,-0.7677,62,1.12415,24,-0.3921,78,1.79511,5,-2.5771,10,-1.6939,1,-4.0787,10,-1.7211
ENSG00000172992,DCAKD,33,0.53610,18,-0.4429,26,0.15454,42,0.93244,12,-0.9518,40,0.98900,6,-1.9058,27,0.24165,13,-0.8087,13,-0.9000
ENSG00000136448,NMT1,191,0.01754,161,-0.2679,168,-0.1803,140,-0.4644,253,0.46253,150,-0.3789,190,0.00804,309,0.78844,262,0.51766,159,-0.2811
ENSG00000161714,PLCD3,64,1.59748,34,0.60358,28,0.23303,33,0.47093,6,-2.0052,30,0.34073,32,0.42954,10,-1.2471,4,-2.6476,5,-2.3711
ENSG00000186834,HEXIM1,61,-0.1889,73,0.11511,76,0.15724,69,0.00981,97,0.54370,81,0.29068,61,-0.1786,48,-0.5407,57,-0.2936,57,-0.3055
ENSG00000184922,FMNL1,16,-0.6257,47,1.20386,6,-1.9377,21,-0.2062,35,0.58166,30,0.37569,13,-0.9409,55,1.32536,4,-2.4437,5,-2.3818
ENSG00000186868,MAPT,209,-0.6190,329,0.08420,207,-0.6380,223,-0.5224,471,0.65066,263,-0.2893,347,0.16306,592,1.03084,373,0.27565,231,-0.5045
ENSG00000120071,KANSL1,37,-0.5168,40,-0.4300,61,0.26196,163,1.93395,104,1.13604,39,-0.4488,25,-1.0726,66,0.39915,13,-1.9961,21,-1.4165
ENSG00000073969,NSF,95,-2.5046,315,-0.7888,86,-2.6483,146,-1.8807,405,-0.3524,524,0.05040,476,-0.1048,699,0.50227,908,0.93233,1061,1.37621
ENSG00000108433,GOSR2,31,-0.5050,33,-0.4095,14,-1.6679,36,-0.2574,60,0.51860,57,0.50308,32,-0.4398,65,0.66089,16,-1.5031,61,0.62518
ENSG00000179673,RPRML,5,-1.9536,15,-0.4801,12,-0.7610,3,-2.7107,13,-0.6373,51,1.77440,7,-1.4883,53,1.54896,6,-1.8452,16,-0.3837
ENSG00000262879,AC005670.3,40,0.31713,31,-0.0765,43,0.44486,47,0.60846,39,0.31101,24,-0.5085,35,0.12936,17,-0.9728,44,0.48134,23,-0.5749
ENSG00000004897,CDC27,75,-0.5073,80,-0.4560,75,-0.5075,100,-0.0670,89,-0.2569,61,-0.8918,135,0.39388,172,0.78672,165,0.72734,135,0.44564
ENSG00000141279,NPEPPS,194,-0.0433,108,-0.9993,194,-0.0418,142,-0.5238,185,-0.1131,185,-0.1248,234,0.25038,207,0.05761,299,0.64153,276,0.57094
ENSG00000108424,KPNB1,222,0.05450,134,-0.7659,221,0.04857,274,0.38550,260,0.30564,181,-0.2817,172,-0.3444,280,0.42208,235,0.14560,246,0.23553
ENSG00000159111,MRPL10,34,0.17462,58,1.19036,11,-1.4597,14,-1.1355,21,-0.5410,40,0.48786,18,-0.7515,19,-0.6930,21,-0.5542,29,-0.0703
ENSG00000264920,AC018521.5,47,1.04841,39,0.85152,11,-1.1464,14,-0.7919,13,-0.9452,25,0.06411,5,-2.2413,14,-0.8642,41,0.82146,21,-0.2440
ENSG00000108439,PNPO,67,0.80823,34,-0.2715,20,-1.0469,27,-0.5932,38,-0.0975,62,0.73632,46,0.19556,7,-2.6381,40,-0.0127,45,0.16443
ENSG00000108465,CDK5RAP3,37,0.51084,27,0.01424,36,0.47199,28,0.07368,36,0.49123,24,-0.1394,3,-2.9611,26,-0.0476,22,-0.2949,27,0.05796
ENSG00000082641,NFE2L1,81,-1.3136,141,-0.5306,125,-0.6710,202,0.06631,302,0.70510,157,-0.3471,167,-0.2305,232,0.28587,371,1.04823,221,0.22809
ENSG00000108468,CBX1,141,0.09842,114,-0.2519,188,0.56159,101,-0.4113,180,0.48482,122,-0.1327,188,0.55846,76,-0.8399,123,-0.1080,124,-0.1017
ENSG00000136436,CALCOCO2,94,1.03579,42,-0.2530,110,1.30952,155,1.93418,91,0.99320,10,-2.4105,10,-2.3578,31,-0.6885,6,-2.9534,18,-1.5669
ENSG00000159199,ATP5MC1,94,-1.2058,205,-0.0325,59,-1.8883,85,-1.3552,80,-1.4466,396,1.17765,202,-0.0549,152,-0.4909,161,-0.4006,340,0.87396
ENSG00000159202,UBE2Z,48,-0.7941,95,0.28236,45,-0.8967,49,-0.7498,80,-0.0266,82,0.02767,98,0.29435,126,0.70795,81,0.00183,85,0.08293
ENSG00000159210,SNF8,50,-0.1371,76,0.57688,46,-0.2771,67,0.31060,47,-0.2339,63,0.24313,39,-0.5171,32,-0.8336,52,-0.0786,51,-0.1343
ENSG00000198740,ZNF652,40,0.15369,32,-0.2323,76,1.16882,77,1.19103,80,1.27279,12,-1.7066,33,-0.1477,32,-0.1971,32,-0.2065,9,-2.2005
ENSG00000167085,PHB,81,0.15196,75,0.03122,79,0.11855,93,0.35930,32,-1.2439,115,0.79250,63,-0.2400,51,-0.5681,33,-1.2306,73,-0.0191
ENSG00000121067,SPOP,135,0.58866,79,-0.2594,88,-0.0759,156,0.82882,121,0.41918,69,-0.4912,76,-0.3042,114,0.32120,64,-0.5729,78,-0.2930
ENSG00000121073,SLC35B1,41,0.05669,19,-1.1164,45,0.23192,31,-0.3663,28,-0.5126,44,0.20751,18,-1.1551,55,0.54233,44,0.19280,59,0.74088
ENSG00000136504,KAT7,29,-0.3692,20,-0.9519,31,-0.2650,29,-0.3709,56,0.65530,46,0.39977,41,0.18047,27,-0.4591,51,0.52981,40,0.14896
ENSG00000005882,PDK2,88,0.34290,58,-0.3396,37,-0.9869,92,0.40607,51,-0.4911,113,0.84261,41,-0.8412,99,0.53764,29,-1.3474,70,-0.0086
ENSG00000167100,SAMD14,37,0.39339,77,1.95380,13,-1.1840,26,-0.1120,13,-1.2124,31,0.16485,24,-0.2510,22,-0.4155,2,-3.4781,8,-1.9344
ENSG00000108819,PPP1R9B,165,0.42598,314,1.77708,57,-1.1899,145,0.22145,132,0.08284,85,-0.6375,102,-0.3251,124,-0.0218,72,-0.8403,18,-2.9387
ENSG00000108826,MRPL27,92,0.10565,78,-0.1699,64,-0.4422,107,0.34992,97,0.18152,113,0.48220,58,-0.6063,66,-0.4130,20,-2.1620,116,0.52020
ENSG00000108829,LRRC59,29,-0.6669,59,0.46286,35,-0.3579,28,-0.6917,21,-1.1114,48,0.11785,27,-0.7835,39,-0.2311,31,-0.5365,79,1.03120
ENSG00000136444,RSAD1,20,-0.4213,28,0.06190,5,-2.4164,46,0.87009,38,0.56050,30,0.17130,20,-0.4170,45,0.83140,11,-1.2676,23,-0.2374
ENSG00000006282,SPATA20,50,1.37990,30,0.61462,7,-1.6276,24,0.16468,24,0.15381,23,0.13693,12,-0.8205,15,-0.5349,0,-4.9910,19,-0.1738
ENSG00000154945,ANKRD40,99,0.53266,69,-0.0428,210,1.81735,100,0.54810,59,-0.2960,34,-1.1622,25,-1.5902,62,-0.1967,93,0.43174,33,-1.2218
ENSG00000108848,LUC7L3,349,-0.4401,296,-0.7400,920,1.11095,841,0.95927,1836,2.39219,222,-1.1910,180,-1.4380,310,-0.6172,149,-1.7087,204,-1.3246
ENSG00000141232,TOB1,74,1.02432,19,-1.1381,48,0.33301,141,2.20386,31,-0.3371,23,-0.8257,33,-0.2348,38,-0.0274,6,-2.7182,24,-0.7558
ENSG00000008294,SPAG9,258,0.17089,153,-0.6791,385,0.81640,240,0.06174,363,0.72182,132,-0.9090,360,0.70432,234,0.01790,224,-0.0504,185,-0.3700
ENSG00000239672,NME1,74,-1.0211,101,-0.5870,53,-1.5190,65,-1.2204,46,-1.7153,237,0.88932,131,-0.1471,160,0.15707,163,0.18647,255,1.03545
ENSG00000243678,NME2,256,-0.3446,418,0.46804,129,-1.3799,306,-0.0716,181,-0.8741,470,0.68234,209,-0.6526,184,-0.8470,254,-0.3574,433,0.52976
ENSG00000011260,UTP18,40,-0.0481,15,-1.6502,27,-0.6368,31,-0.4371,26,-0.6915,42,0.01251,51,0.30090,49,0.25583,45,0.13384,79,1.17039
ENSG00000154975,CA10,35,-1.6195,84,-0.3136,7,-3.9659,23,-2.2057,50,-1.0849,129,0.41672,125,0.31819,236,1.37394,94,-0.1243,164,0.85176
ENSG00000166260,COX11,66,-0.3579,55,-0.6822,61,-0.4663,71,-0.2498,27,-1.7071,103,0.37750,80,-0.0546,99,0.27718,91,0.13614,135,0.86631
ENSG00000108924,HLF,108,-0.9113,172,-0.2136,65,-1.6712,152,-0.3911,131,-0.6112,222,0.21557,236,0.29253,332,0.84747,335,0.86101,199,0.02671
ENSG00000108960,MMD,40,-1.3910,140,0.57688,92,-0.1287,48,-1.1281,97,-0.0608,93,-0.1250,179,0.92416,161,0.75035,102,0.02611,61,-0.8139
ENSG00000153933,DGKE,9,-2.6041,34,-0.8102,22,-1.3853,51,-0.1410,88,0.73648,55,-0.0247,58,0.07687,87,0.71478,59,0.08853,85,0.75912
ENSG00000121058,COIL,17,-0.9318,15,-1.1493,73,1.41085,35,0.19354,45,0.60782,23,-0.4643,37,0.30365,34,0.15014,16,-0.9515,33,0.12694
ENSG00000121064,SCPEP1,22,-0.1992,18,-0.4815,15,-0.7436,56,1.33848,43,0.86861,21,-0.2450,11,-1.2071,40,0.77605,4,-2.4669,25,0.02374
ENSG00000121057,AKAP1,56,-0.0315,50,-0.2110,45,-0.3429,77,0.48284,54,-0.0897,58,0.02845,69,0.30391,53,-0.1042,44,-0.3822,62,0.15676
ENSG00000153944,MSI2,265,1.67708,110,0.22883,73,-0.4241,273,1.72837,115,0.26961,42,-1.3344,35,-1.5383,27,-1.8851,97,0.00551,33,-1.6883
ENSG00000181610,MRPS23,60,-0.4007,71,-0.1323,52,-0.6190,41,-0.9510,51,-0.6219,93,0.31430,109,0.54339,63,-0.3244,60,-0.3842,120,0.78923
ENSG00000136451,VEZF1,44,0.39461,11,-1.8149,76,1.28877,98,1.73451,54,0.71069,36,0.07548,25,-0.5033,15,-1.2625,9,-1.9041,16,-1.1817
ENSG00000136450,SRSF1,78,0.10992,77,0.11046,81,0.18319,108,0.63627,66,-0.1292,78,0.13345,27,-1.5016,87,0.29667,74,0.03728,54,-0.4845
ENSG00000264364,DYNLL2,234,-0.4316,330,0.11399,194,-0.7112,183,-0.8044,479,0.69867,385,0.38303,245,-0.3577,352,0.20354,358,0.22997,271,-0.2206
ENSG00000005379,TSPOAP1,91,0.58964,118,1.14617,40,-0.7066,56,-0.1679,114,0.95836,53,-0.2963,50,-0.3417,69,0.14792,24,-1.4171,16,-2.1565
ENSG00000213246,SUPT4H1,72,0.03830,72,0.04496,50,-0.5244,41,-0.8244,27,-1.4367,127,1.07766,42,-0.7826,39,-0.8887,95,0.47027,75,0.10494
ENSG00000108389,MTMR4,25,-0.8927,35,-0.4382,20,-1.2494,38,-0.2776,63,0.50670,48,0.08897,32,-0.5618,48,0.06790,71,0.68937,66,0.63690
ENSG00000108387,SEPTIN4,251,0.28368,198,-0.0928,1216,3.26984,113,-0.9444,191,-0.1474,89,-1.3769,41,-2.4246,29,-2.9179,78,-1.4912,115,-0.9733
ENSG00000108384,RAD51C,34,-0.2697,29,-0.5307,18,-1.2258,33,-0.3321,33,-0.2998,58,0.61991,52,0.40277,45,0.16453,42,0.05817,48,0.27941
ENSG00000175175,PPM1E,15,-1.5682,30,-0.5982,18,-1.2910,29,-0.6054,37,-0.2310,64,0.71674,46,0.10383,41,-0.0755,36,-0.2623,73,0.97860
ENSG00000108395,TRIM37,78,-1.2527,126,-0.5807,78,-1.2584,78,-1.2668,203,0.19967,153,-0.2657,300,0.82756,194,0.12554,308,0.86794,265,0.69820
ENSG00000182628,SKA2,105,1.13882,55,0.09483,76,0.59091,63,0.30176,90,0.88186,45,-0.2404,39,-0.4457,11,-2.2376,42,-0.3271,25,-1.1887
ENSG00000153982,GDPD1,58,-0.1282,32,-1.0649,34,-0.9122,42,-0.6192,133,1.21676,69,0.16634,46,-0.4797,67,0.10675,54,-0.2205,89,0.61780
ENSG00000175155,YPEL2,15,-1.6597,33,-0.5623,67,0.57350,22,-1.1400,61,0.41804,44,-0.1106,41,-0.2091,65,0.51011,90,1.04382,47,-0.0021
ENSG00000108406,DHX40,29,-0.1235,16,-1.0991,37,0.22287,74,1.37787,48,0.64345,18,-0.9032,33,0.08778,32,0.01597,25,-0.3535,33,0.06690
ENSG00000141367,CLTC,296,-0.8701,283,-1.0014,237,-1.2024,359,-0.5792,279,-0.9600,582,0.18330,539,0.04552,547,0.06922,559,0.10427,1127,1.44657
ENSG00000141378,PTRH2,6,-1.8810,27,0.22354,8,-1.5250,8,-1.6330,11,-1.1733,35,0.68401,15,-0.7095,28,0.28189,13,-0.8709,47,1.25547
ENSG00000062716,VMP1,36,-0.8756,30,-1.2199,42,-0.6493,99,0.68860,17,-1.9602,78,0.34322,41,-0.6748,63,-0.0307,79,0.34136,119,1.14219
ENSG00000108443,RPS6KB1,24,-0.9393,33,-0.4977,73,0.77497,49,0.15140,45,0.01916,50,0.19664,50,0.16407,51,0.19976,49,0.15747,37,-0.3260
ENSG00000170832,USP32,43,-0.3572,65,0.31657,62,0.21995,18,-1.6646,67,0.33242,69,0.43292,58,0.12804,39,-0.4879,36,-0.6185,55,0.03617
ENSG00000062725,APPBP2,60,-0.2111,60,-0.2250,67,-0.0378,79,0.22268,86,0.34475,49,-0.5463,49,-0.5273,59,-0.2325,93,0.47096,91,0.49236
ENSG00000141376,BCAS3,29,-0.1541,37,0.21944,28,-0.2125,38,0.25419,47,0.59168,24,-0.4997,18,-0.8599,44,0.47776,31,-0.0560,31,-0.0370
ENSG00000108510,MED13,79,0.19529,39,-0.9686,143,1.15241,110,0.71186,124,0.91051,57,-0.3569,91,0.40571,78,0.15711,14,-2.3688,41,-0.8532
ENSG00000146872,TLK2,29,-0.8298,42,-0.3118,49,-0.0204,69,0.49444,125,1.49300,20,-1.4548,93,0.98724,55,0.13280,43,-0.2297,33,-0.6719
ENSG00000170921,TANC2,42,-0.9085,70,-0.1619,21,-1.9107,68,-0.2050,79,0.02798,86,0.17525,61,-0.3538,182,1.40279,82,0.09981,78,0.02588
ENSG00000008283,CYB561,12,-1.8946,30,-0.5701,8,-2.5195,42,-0.0432,47,0.12584,50,0.23550,26,-0.7746,60,0.52035,69,0.74638,69,0.83029
ENSG00000136485,DCAF7,72,-0.1473,80,0.02721,90,0.19175,74,-0.1150,66,-0.2885,93,0.26866,91,0.21753,95,0.27766,92,0.23919,52,-0.6761
ENSG00000136463,TACO1,13,-0.9169,34,0.61305,19,-0.3672,1,-3.8159,12,-1.0506,34,0.60072,34,0.53605,35,0.58990,11,-1.1629,25,0.10579
ENSG00000266173,STRADA,18,-0.5961,15,-0.9363,25,-0.1416,23,-0.2744,51,0.99863,36,0.50735,22,-0.3367,39,0.57308,20,-0.4610,26,-0.0554
ENSG00000108588,CCDC47,125,0.22533,55,-1.1022,233,1.24146,96,-0.1861,108,-0.0065,53,-1.1701,172,0.72928,136,0.35703,85,-0.3684,120,0.17684
ENSG00000198231,DDX42,105,-0.4561,142,0.01291,119,-0.2628,155,0.14900,183,0.41520,108,-0.4440,239,0.84460,114,-0.3227,146,0.05859,135,-0.0681
ENSG00000087191,PSMC5,148,-0.2101,205,0.32835,125,-0.4636,120,-0.5261,146,-0.2300,195,0.24233,140,-0.2892,134,-0.3553,220,0.41603,184,0.13948
ENSG00000266402,SNHG25,82,1.17455,33,-0.2964,72,0.95310,112,1.72817,41,0.06505,22,-0.9068,10,-2.0583,45,0.19469,2,-3.8594,19,-1.1348
ENSG00000136478,TEX2,40,-0.4219,45,-0.2633,61,0.23611,52,-0.0145,85,0.77355,49,-0.1288,40,-0.4202,74,0.54638,68,0.40063,38,-0.5450
ENSG00000108654,DDX5,300,-0.2612,233,-0.6929,413,0.23514,574,0.76698,505,0.55807,342,-0.0643,332,-0.1038,457,0.39715,254,-0.5169,316,-0.1948
ENSG00000258890,CEP95,19,-0.3017,23,-0.0210,52,1.27324,23,-0.0714,77,1.97091,7,-1.9394,17,-0.4644,29,0.31800,9,-1.4703,11,-1.2322
ENSG00000108854,SMURF2,47,0.87082,38,0.55857,46,0.80581,52,1.02810,15,-0.9258,19,-0.5885,21,-0.4030,7,-2.0163,31,0.19660,12,-1.3266
ENSG00000120063,GNA13,88,1.27582,39,-0.0369,85,1.21522,104,1.57411,36,-0.1531,22,-0.9670,16,-1.3203,10,-2.0322,22,-0.8767,18,-1.2688
ENSG00000154240,CEP112,38,0.67379,34,0.54031,49,1.08675,37,0.64413,25,0.02785,0,-5.6440,43,0.86052,14,-0.8931,16,-0.6756,16,-0.6778
ENSG00000154229,PRKCA,173,0.55843,155,0.42743,42,-1.6099,113,-0.1114,76,-0.7127,91,-0.4821,211,0.88124,207,0.84899,60,-1.0814,103,-0.2704
ENSG00000198265,HELZ,54,-0.0799,41,-0.5154,47,-0.2838,80,0.53338,138,1.45273,45,-0.3833,42,-0.4613,70,0.32192,43,-0.4294,46,-0.3528
