Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000184831,APOO,0,-5.5724,15,-1.4590,18,-1.1743,22,-0.9489,26,-0.6599,36,-0.2014,10,-2.0187,78,1.05996,60,0.68177,72,0.91727,65,0.82962
ENSG00000130741,EIF2S3,138,0.83198,46,-0.8847,92,0.16992,101,0.32963,69,-0.2800,64,-0.3732,95,0.23481,76,-0.1278,72,-0.2185,83,0.01362,80,-0.0482
ENSG00000005889,ZFX,0,-4.3945,50,1.71633,14,-0.3796,11,-0.6995,18,0.04337,18,-0.0004,55,1.86991,14,-0.3989,4,-2.0569,3,-2.3879,19,0.12678
ENSG00000067992,PDK3,89,0.22849,15,-2.4553,79,0.03631,104,0.47632,8,-3.2559,87,0.20224,30,-1.4145,28,-1.5093,87,0.20649,122,0.73770,132,0.97398
ENSG00000102230,PCYT1B,0,-4.8376,36,0.63397,45,1.00328,17,-0.5523,22,-0.1632,40,0.78578,19,-0.3932,66,1.64411,10,-1.4065,21,-0.1788,14,-0.8481
ENSG00000157625,TAB3,0,-4.3999,17,-0.0312,44,1.45735,12,-0.5958,17,-0.0594,15,-0.2877,1,-3.3603,0,-6.1930,20,0.19609,23,0.40277,31,0.97603
ENSG00000198947,DMD,47,-1.2956,119,0.09425,303,1.65648,52,-1.1703,49,-1.2483,224,1.12734,234,1.19482,55,-1.0669,60,-1.0122,160,0.56683,45,-1.4400
ENSG00000147027,TMEM47,35,-0.4306,15,-1.6397,14,-1.7619,22,-1.1201,163,2.11720,15,-1.6627,110,1.39299,75,0.74258,53,0.20573,10,-2.2634,21,-1.2434
ENSG00000130962,PRRG1,6,-2.2305,196,3.66455,53,0.95919,6,-2.2150,31,0.13164,28,-0.0675,2,-3.8011,0,-6.8151,7,-2.2292,7,-1.9962,17,-0.8799
ENSG00000165169,DYNLT3,39,-1.3324,25,-1.9752,2,-5.1807,89,-0.0705,28,-1.7861,98,0.08133,68,-0.4826,168,0.93813,118,0.40262,68,-0.4803,197,1.38964
ENSG00000156298,TSPAN7,270,-1.2453,78,-3.0649,630,0.04858,341,-0.8944,469,-0.4098,485,-0.3580,291,-1.1289,1115,0.96926,626,0.04099,974,0.74574,1020,0.92553
ENSG00000165175,MID1IP1,0,-6.0163,214,2.33240,153,1.68637,47,-0.2418,96,0.88596,27,-1.0834,14,-2.0650,4,-3.8829,26,-1.1822,42,-0.4261,35,-0.7630
ENSG00000182220,ATP6AP2,44,-2.4511,111,-1.0740,272,0.29861,82,-1.5189,112,-1.0661,212,-0.0959,88,-1.4271,187,-0.2904,278,0.36461,356,0.73147,454,1.30508
ENSG00000180182,MED14,49,1.71965,36,1.17692,11,-0.6938,11,-0.6889,3,-2.4019,7,-1.2279,21,0.30788,6,-1.4375,13,-0.4987,8,-1.1867,23,0.50768
ENSG00000124486,USP9X,86,-0.6108,144,0.17393,255,1.11065,85,-0.6396,93,-0.4928,158,0.32956,170,0.44102,131,0.02630,74,-0.8961,133,0.05292,134,0.06616
ENSG00000215301,DDX3X,338,1.34701,107,-0.5017,105,-0.5269,63,-1.3026,114,-0.4041,107,-0.5037,138,-0.1171,194,0.42563,129,-0.2300,116,-0.3845,194,0.46996
ENSG00000147044,CASK,0,-5.4972,32,-0.2644,86,1.30295,31,-0.3324,34,-0.1910,34,-0.1907,55,0.57685,20,-1.0149,35,-0.1335,33,-0.2160,51,0.50681
ENSG00000189221,MAOA,130,2.55633,4,-2.7727,11,-1.5246,35,0.22184,54,0.93992,9,-1.7592,34,0.20330,11,-1.4517,24,-0.3624,19,-0.6557,17,-0.8929
ENSG00000069535,MAOB,25,-1.1032,17,-1.6449,97,1.00070,43,-0.3045,89,0.86105,52,0.01512,27,-1.0111,1,-5.3506,62,0.29951,46,-0.1916,77,0.70675
ENSG00000124479,NDP,1,-3.4839,27,0.54212,31,0.79047,12,-0.6653,25,0.42212,17,-0.1377,8,-1.2006,0,-6.2856,11,-0.8171,19,-0.0208,41,1.45168
ENSG00000069509,FUNDC1,96,1.36514,25,-0.7462,9,-2.2729,41,-0.0133,23,-0.9119,37,-0.1616,28,-0.5765,60,0.58750,44,0.10702,45,0.12984,43,0.06125
ENSG00000065923,SLC9A7,0,-5.4708,4,-3.2676,1,-4.7731,20,-0.9651,20,-0.9239,55,0.60167,56,0.63659,84,1.29617,61,0.86430,30,-0.3687,48,0.43540
ENSG00000147123,NDUFB11,104,-1.0574,119,-0.8577,133,-0.6926,163,-0.3844,165,-0.3641,163,-0.3875,107,-1.0161,421,1.13459,276,0.48908,224,0.10735,282,0.52947
ENSG00000182872,RBM10,0,-6.2157,61,-0.0707,82,0.40631,40,-0.6976,81,0.38197,53,-0.2891,80,0.36888,77,0.30885,75,0.29303,87,0.49967,56,-0.1966
ENSG00000130985,UBA1,53,-1.3619,81,-0.7294,152,0.25069,92,-0.5300,88,-0.6051,87,-0.6172,71,-0.9197,134,0.04243,158,0.34255,176,0.48275,220,0.94760
ENSG00000102225,CDK16,11,-2.9564,33,-1.3640,27,-1.6724,150,0.97286,138,0.84340,62,-0.4175,53,-0.6701,51,-0.7211,140,0.97687,79,-0.0422,89,0.13965
ENSG00000102226,USP11,48,-2.3604,55,-2.1417,238,0.04210,167,-0.5036,259,0.18049,161,-0.5594,211,-0.1423,387,0.82475,338,0.67456,304,0.43418,250,0.13266
ENSG00000008056,SYN1,136,-1.2827,37,-3.1886,261,-0.3053,302,-0.0795,225,-0.5310,279,-0.2010,179,-0.8726,446,0.53939,396,0.38432,430,0.48033,520,0.88924
ENSG00000126767,ELK1,19,-0.8505,3,-3.3128,0,-7.6585,43,0.35062,39,0.19154,35,0.01779,44,0.40963,0,-7.0849,96,2.04866,42,0.31978,14,-1.4459
ENSG00000126756,UXT,0,-5.5361,68,0.87039,12,-1.7133,63,0.73187,58,0.59987,19,-1.0715,5,-2.9874,29,-0.4530,59,0.70668,47,0.26537,47,0.28849
ENSG00000068438,FTSJ1,0,-4.2838,14,-0.2091,20,0.28155,13,-0.2924,28,0.82622,17,0.07077,0,-6.8386,0,-4.7737,32,1.23986,18,0.16549,19,0.21189
ENSG00000102312,PORCN,59,1.54475,5,-2.0979,38,0.79713,9,-1.4321,9,-1.3005,16,-0.4895,18,-0.3447,4,-2.5611,20,-0.2060,33,0.58617,32,0.61046
ENSG00000147155,EBP,21,-0.7322,6,-2.5062,100,1.76978,10,-1.7713,18,-0.9538,17,-1.0888,21,-0.7290,75,1.25047,32,-0.1210,38,0.14362,39,0.20079
ENSG00000068354,TBC1D25,0,-4.5183,12,-0.6493,5,-2.0467,23,0.28835,14,-0.4793,21,0.09776,7,-1.3871,11,-0.8407,31,0.83842,25,0.43261,35,1.05161
ENSG00000102317,RBM3,121,0.93752,53,-0.3680,39,-0.8232,72,0.09334,64,-0.0926,46,-0.5835,98,0.58302,16,-2.1326,82,0.32980,59,-0.2184,74,0.14558
ENSG00000101940,WDR13,40,-1.3261,58,-0.7980,75,-0.4002,154,0.72926,168,0.87858,70,-0.5105,67,-0.5768,89,-0.1322,170,1.01554,64,-0.6404,70,-0.5553
ENSG00000094631,HDAC6,0,-5.0132,50,0.97203,11,-1.3030,18,-0.6546,45,0.80087,14,-1.0302,27,-0.0268,123,2.63525,15,-0.9507,10,-1.5236,13,-1.1215
ENSG00000102109,PCSK1N,236,-1.2009,62,-3.1616,76,-2.8642,1182,1.34347,1057,1.15010,136,-2.0170,299,-0.8472,718,0.50897,1036,1.27950,181,-1.5949,373,-0.5521
ENSG00000102103,PQBP1,56,0.31872,23,-1.0324,29,-0.6933,43,-0.0863,70,0.66783,59,0.40281,17,-1.5087,43,-0.0980,50,0.16495,43,-0.1092,56,0.33956
ENSG00000126768,TIMM17B,37,-0.2655,48,0.12807,10,-2.1745,39,-0.1956,39,-0.2050,33,-0.4548,15,-1.5779,85,1.04062,59,0.50529,53,0.28774,49,0.17237
ENSG00000068308,OTUD5,15,-2.2128,32,-1.0601,89,0.47546,72,0.14471,54,-0.3015,59,-0.1578,49,-0.4401,32,-1.0862,110,0.93676,83,0.37624,73,0.18678
ENSG00000068400,GRIPAP1,48,-1.0025,48,-1.0067,107,0.21835,92,-0.0150,44,-1.1254,142,0.67357,116,0.34575,133,0.56553,92,-0.0235,56,-0.7846,120,0.44260
ENSG00000068323,TFE3,0,-5.2364,22,-0.5817,11,-1.5540,63,1.07826,55,0.85840,29,-0.1648,21,-0.6118,16,-1.0364,40,0.39695,25,-0.3706,47,0.65787
ENSG00000243279,PRAF2,14,-2.6815,56,-0.6554,112,0.40836,39,-1.1885,101,0.23840,72,-0.2860,49,-0.8736,119,0.50713,105,0.33204,100,0.21942,126,0.67108
ENSG00000196998,WDR45,79,0.72172,23,-1.1830,14,-1.8629,45,-0.1894,47,-0.0976,27,-0.9615,30,-0.7632,129,1.54709,55,0.15290,58,0.22052,46,-0.1512
ENSG00000068394,GPKOW,133,2.32080,13,-1.4255,28,-0.3157,15,-1.2061,41,0.26372,15,-1.2691,2,-3.9849,55,0.74580,25,-0.5451,33,-0.0651,32,-0.1409
ENSG00000102003,SYP,87,-2.3266,42,-3.3721,254,-0.7479,123,-1.8284,119,-1.8699,397,-0.0616,181,-1.2497,568,0.50624,560,0.53422,641,0.70097,918,1.51420
ENSG00000049769,PPP1R3F,0,-5.2427,12,-1.4665,25,-0.3949,54,0.83614,63,1.06996,28,-0.1970,5,-2.7694,30,-0.1049,46,0.61101,40,0.32376,35,0.14077
ENSG00000273820,USP27X,0,-5.6586,17,-1.4160,48,0.16050,48,0.16726,34,-0.3538,67,0.71219,47,0.15098,9,-2.2617,42,-0.0218,93,1.25118,55,0.43012
ENSG00000122824,NUDT10,0,-4.7966,0,-8.6254,88,2.24234,9,-1.4470,0,-8.2495,30,0.37358,0,-6.4466,19,-0.3428,27,0.22851,43,0.96122,32,0.53759
ENSG00000196368,NUDT11,25,-0.7679,4,-3.2991,36,-0.1835,59,0.56136,6,-2.7586,34,-0.2768,26,-0.6855,29,-0.5045,59,0.64434,86,1.19767,55,0.49571
ENSG00000189369,GSPT2,0,-4.8983,17,-0.5816,49,1.05630,8,-1.6283,15,-0.7940,45,0.91139,35,0.52444,27,0.12970,24,-0.1151,13,-1.0037,35,0.59052
ENSG00000179222,MAGED1,16,-3.6390,64,-1.6001,202,0.12910,130,-0.5553,168,-0.1575,135,-0.4885,147,-0.3610,222,0.28094,214,0.24511,132,-0.5268,386,1.36534
ENSG00000184205,TSPYL2,100,-0.8505,28,-2.7223,201,0.22946,97,-0.8853,85,-1.0848,216,0.34238,315,0.95401,227,0.42178,250,0.63974,181,0.06373,156,-0.1891
ENSG00000232593,KANTR,0,-5.0260,30,0.13659,73,1.59867,13,-1.1276,23,-0.3055,37,0.47047,42,0.67438,19,-0.5824,37,0.49509,20,-0.4936,14,-1.0913
ENSG00000126012,KDM5C,51,0.79344,19,-0.7140,21,-0.5956,14,-1.1316,16,-0.9683,26,-0.2658,28,-0.1606,22,-0.5065,40,0.45959,58,1.02574,32,0.07800
ENSG00000124313,IQSEC2,41,-0.3141,2,-4.7465,21,-1.2846,66,0.43974,34,-0.5726,49,-0.0457,34,-0.5986,38,-0.4390,90,1.05870,54,0.12820,66,0.49041
ENSG00000072501,SMC1A,0,-6.1559,155,1.54083,122,1.12386,32,-0.9562,40,-0.6301,88,0.58773,166,1.66021,54,-0.1730,25,-1.4160,32,-0.9671,25,-1.4003
ENSG00000072506,HSD17B10,0,-4.4672,31,0.82346,30,0.77177,21,0.15446,36,1.03486,5,-1.9232,14,-0.4054,30,0.76415,21,0.20942,0,-4.4808,16,-0.2786
ENSG00000086758,HUWE1,79,-1.0572,186,0.26074,142,-0.1627,164,0.06507,158,0.00143,265,0.83091,343,1.27190,135,-0.2410,86,-0.9789,144,-0.1424,130,-0.3203
ENSG00000158526,TSR2,6,-4.0475,100,-0.0679,55,-0.9612,151,0.58767,57,-0.9198,97,-0.1111,91,-0.2047,75,-0.4968,187,1.06126,153,0.61237,98,-0.1128
ENSG00000130119,GNL3L,0,-4.6641,29,0.42956,22,-0.0116,29,0.43552,19,-0.2282,46,1.17443,74,2.03726,14,-0.6550,11,-1.1146,19,-0.2337,6,-1.9589
ENSG00000102316,MAGED2,107,-0.1839,53,-1.2508,106,-0.1971,84,-0.5560,122,0.01707,53,-1.2344,35,-1.8671,377,1.92669,106,-0.2064,76,-0.6958,169,0.60358
ENSG00000067445,TRO,2,-4.1314,11,-1.6918,62,0.91600,17,-1.0777,20,-0.8600,36,0.04003,17,-1.1084,16,-1.1861,42,0.30103,29,-0.3049,81,1.59613
ENSG00000182518,FAM104B,21,0.10634,27,0.45799,2,-2.9452,31,0.70884,40,1.13783,10,-0.9691,12,-0.6883,24,0.30482,19,-0.0708,2,-3.2716,25,0.36730
ENSG00000256045,MTRNR2L10,91,0.59804,29,-1.1264,10,-2.6528,178,1.75228,148,1.41366,15,-2.1138,58,-0.1132,77,0.32780,65,0.08444,35,-0.8751,19,-1.8798
ENSG00000187601,MAGEH1,39,-1.2419,96,0.11379,118,0.43171,28,-1.7625,42,-1.1431,45,-1.0346,84,-0.0976,109,0.31048,103,0.24267,85,-0.0687,155,0.99672
ENSG00000083750,RRAGB,4,-2.8085,17,-0.7473,13,-1.0911,11,-1.3441,29,0.09590,25,-0.1392,30,0.16734,51,0.99852,28,0.03551,40,0.59506,39,0.65203
ENSG00000188021,UBQLN2,141,0.00911,106,-0.4296,169,0.29073,75,-0.9613,72,-1.0159,157,0.17668,56,-1.3934,125,-0.1786,176,0.39940,211,0.65002,179,0.43002
ENSG00000204272,NBDY,211,2.22023,44,-0.4275,56,-0.0471,39,-0.5934,40,-0.5497,28,-1.1051,22,-1.4652,21,-1.5172,61,0.10518,44,-0.4295,62,0.11377
ENSG00000204271,SPIN3,0,-4.2318,11,-0.4746,2,-2.8351,10,-0.6146,14,-0.1806,21,0.44869,12,-0.4483,14,-0.1293,17,0.14660,26,0.75483,30,1.13996
ENSG00000235437,LINC01278,0,-4.4449,12,-0.6717,30,0.70725,37,1.01743,9,-1.1985,27,0.49506,21,0.09025,5,-1.9656,24,0.36168,24,0.34448,19,0.01044
ENSG00000131089,ARHGEF9,21,-3.0798,16,-3.4871,159,-0.0976,185,0.13876,69,-1.3495,211,0.34352,223,0.43370,130,-0.4071,241,0.62149,350,1.17912,178,0.08486
ENSG00000001497,LAS1L,11,-0.8525,37,0.96043,37,0.99263,7,-1.5799,36,0.91790,8,-1.2804,13,-0.6553,17,-0.2135,17,-0.3108,7,-1.5042,27,0.49635
ENSG00000147065,MSN,383,3.39254,71,0.19223,26,-1.3008,59,-0.1011,103,0.79550,23,-1.5244,113,0.94423,5,-3.5507,10,-2.7401,5,-3.5445,3,-4.4583
ENSG00000181704,YIPF6,135,1.40851,68,0.27503,105,0.97757,24,-1.2702,46,-0.3164,58,0.02863,41,-0.5033,58,0.02662,44,-0.4080,41,-0.4923,37,-0.6846
ENSG00000181191,PJA1,0,-6.0050,27,-1.0809,87,0.74002,30,-0.9114,16,-1.8518,31,-0.8726,41,-0.4268,88,0.74851,62,0.22187,95,0.87026,86,0.81050
ENSG00000089289,IGBP1,248,2.17567,71,0.03281,16,-2.1553,73,0.08202,28,-1.3503,48,-0.5622,59,-0.2368,58,-0.2667,61,-0.2269,51,-0.4572,63,-0.1484
ENSG00000120509,PDZD11,32,-0.4229,17,-1.3318,7,-2.5888,46,0.13202,41,-0.0544,23,-0.8783,16,-1.4679,128,1.86831,50,0.31162,37,-0.1845,49,0.26684
ENSG00000082458,DLG3,22,-1.9736,18,-2.2444,90,0.15202,42,-1.0235,30,-1.5213,126,0.68624,55,-0.5994,91,0.17221,97,0.29184,190,1.38042,103,0.39600
ENSG00000147164,SNX12,0,-4.7716,13,-0.8279,5,-2.2018,33,0.57682,23,0.02567,7,-1.7709,18,-0.3692,1,-4.3660,35,0.74484,37,0.73260,46,1.25038
ENSG00000184481,FOXO4,0,-4.3458,37,1.21848,41,1.41746,19,0.14393,36,1.18307,7,-1.3401,5,-1.8857,9,-1.0117,30,0.99548,1,-3.7603,4,-2.0439
ENSG00000196338,NLGN3,0,-5.5906,99,1.41918,68,0.79616,11,-2.0150,40,-0.0382,61,0.61340,57,0.48900,20,-1.1274,29,-0.5809,33,-0.3381,46,0.16779
ENSG00000169562,GJB1,0,-4.3972,123,3.71021,80,2.62803,0,-8.6583,1,-3.9316,2,-3.1362,0,-5.1826,0,-6.1905,3,-2.4248,6,-1.5261,6,-1.6422
ENSG00000147130,ZMYM3,7,-2.2978,22,-0.6017,66,1.14431,22,-0.6005,21,-0.6857,16,-1.0625,33,0.01187,29,-0.1466,46,0.62007,47,0.59652,33,0.04747
ENSG00000147140,NONO,69,-0.2125,91,0.20938,96,0.30007,77,-0.0426,74,-0.1162,67,-0.2630,94,0.26434,70,-0.1904,83,0.07391,72,-0.1460,78,-0.0308
ENSG00000147133,TAF1,0,-4.6022,46,1.29964,4,-2.2442,19,-0.1417,34,0.79017,30,0.59979,46,1.29063,33,0.76136,7,-1.5859,10,-1.0943,15,-0.5135
ENSG00000147162,OGT,199,1.30679,56,-0.7052,92,0.04738,27,-1.7998,29,-1.6882,68,-0.4251,49,-0.9191,67,-0.4519,117,0.46830,144,0.75950,99,0.17076
ENSG00000242732,RTL5,0,-5.0369,24,-0.2358,13,-1.1745,21,-0.4336,5,-2.3486,56,1.11191,40,0.55036,26,-0.0895,48,0.97452,32,0.21214,25,-0.2045
ENSG00000102309,PIN4,14,-2.0559,41,-0.4986,49,-0.2247,53,-0.1137,64,0.18140,31,-0.9295,37,-0.6363,136,1.42052,65,0.22183,77,0.47422,54,-0.0846
ENSG00000198034,RPS4X,1014,1.10531,457,-0.1793,366,-0.5210,873,0.85389,733,0.56657,188,-1.5179,288,-0.8815,510,-0.0079,556,0.13893,418,-0.3178,354,-0.6132
ENSG00000147099,HDAC8,13,-0.4122,21,0.28895,14,-0.3075,15,-0.2585,21,0.26861,24,0.49011,31,0.91371,0,-5.9822,29,0.94121,2,-2.9853,13,-0.4390
ENSG00000186462,NAP1L2,59,-1.7452,19,-3.3605,146,-0.3801,72,-1.4427,30,-2.7071,244,0.41930,149,-0.3497,293,0.71480,203,0.14087,214,0.21193,400,1.42597
ENSG00000204116,CHIC1,23,-1.2797,18,-1.6580,54,0.00550,22,-1.3366,18,-1.6193,54,0.00200,47,-0.2135,169,1.90955,46,-0.2784,72,0.44213,67,0.37661
ENSG00000230590,FTX,49,-0.9706,173,0.98999,161,0.86399,12,-3.0362,69,-0.4732,122,0.41947,298,1.95165,66,-0.5251,71,-0.4495,25,-1.9771,50,-1.0290
ENSG00000225470,JPX,4,-4.3045,234,1.68566,86,0.01954,83,-0.0397,88,0.05343,103,0.30608,139,0.78777,83,-0.0247,54,-0.7368,111,0.42270,32,-1.5573
ENSG00000147100,SLC16A2,86,2.21443,7,-1.6689,19,-0.3019,14,-0.7126,30,0.38131,18,-0.4246,15,-0.6685,18,-0.3613,33,0.62839,7,-1.7960,11,-1.1874
ENSG00000131263,RLIM,75,-0.1052,50,-0.7032,136,0.84880,70,-0.2098,37,-1.1806,66,-0.2859,78,-0.0305,78,-0.0363,71,-0.2079,106,0.45006,101,0.39979
ENSG00000050030,NEXMIF,0,-5.9841,8,-2.7678,123,1.34049,47,-0.2045,16,-1.8273,111,1.17071,97,0.93094,22,-1.3150,35,-0.7214,102,1.01787,53,-0.0341
ENSG00000102390,PBDC1,0,-4.7511,40,0.90991,16,-0.5590,16,-0.5128,23,0.00920,39,0.84924,26,0.20246,10,-1.1947,22,-0.0242,44,1.05373,18,-0.3726
ENSG00000198934,MAGEE1,47,-0.3911,9,-2.8201,46,-0.4491,32,-0.9597,13,-2.2517,60,-0.0417,13,-2.3196,120,1.07783,64,0.06751,85,0.52509,122,1.26959
ENSG00000085224,ATRX,253,-1.9301,838,-0.1294,1354,0.63271,443,-1.0971,415,-1.1956,1917,1.21291,2095,1.36701,854,-0.1001,582,-0.7362,1129,0.33903,687,-0.4694
ENSG00000102158,MAGT1,81,1.33074,169,2.76637,57,0.75560,4,-3.1723,37,0.06465,5,-2.8531,31,-0.1989,25,-0.5452,5,-3.0197,19,-0.9388,13,-1.6291
ENSG00000131174,COX7B,326,-0.0080,151,-1.1768,176,-0.9477,315,-0.0595,182,-0.8977,184,-0.8779,126,-1.4451,603,0.98512,488,0.70772,277,-0.2587,470,0.64106
ENSG00000102144,PGK1,154,-1.1758,106,-1.7323,116,-1.6072,264,-0.3663,151,-1.2081,272,-0.3183,111,-1.6673,595,0.92565,423,0.40672,360,0.11313,688,1.34556
ENSG00000187325,TAF9B,48,0.26752,48,0.27525,113,1.70094,29,-0.5134,32,-0.3435,24,-0.7642,9,-2.2038,19,-1.1349,28,-0.5996,44,0.11454,52,0.42563
ENSG00000078596,ITM2A,812,3.67235,56,-1.1658,32,-1.9688,91,-0.4333,98,-0.3273,37,-1.7564,127,0.07287,38,-1.7360,67,-0.9539,41,-1.6289,52,-1.3473
ENSG00000165288,BRWD3,0,-4.8137,38,0.74993,24,-0.0123,16,-0.5845,30,0.35020,42,0.89130,107,2.62929,1,-4.1998,15,-0.7809,4,-2.3774,9,-1.5339
ENSG00000198157,HMGN5,0,-5.9654,70,0.43404,30,-0.8532,67,0.36471,136,1.53542,62,0.22979,145,1.65734,11,-2.3591,47,-0.2134,30,-0.8583,24,-1.2888
ENSG00000131171,SH3BGRL,483,2.01256,143,-0.0492,52,-1.5597,95,-0.6675,169,0.21903,108,-0.4761,194,0.43725,183,0.33980,125,-0.2710,65,-1.2479,86,-0.8800
ENSG00000155008,APOOL,83,1.39179,49,0.51860,43,0.30058,21,-0.7858,19,-0.9760,43,0.31493,53,0.63029,6,-2.6543,22,-0.8052,28,-0.3436,36,0.03441
ENSG00000147180,ZNF711,7,-2.7238,49,0.06692,85,0.96301,28,-0.7730,24,-1.0295,54,0.23463,114,1.45944,51,0.12511,42,-0.1626,49,0.08383,31,-0.6809
ENSG00000188419,CHM,0,-5.8897,25,-1.0766,49,-0.0547,31,-0.7559,25,-1.0606,113,1.29912,93,0.97001,52,0.05425,29,-0.9076,105,1.18568,54,0.09937
ENSG00000126733,DACH2,0,-4.8452,1,-4.4967,77,1.92124,19,-0.4059,2,-3.2188,22,-0.1413,25,0.04008,8,-1.5563,42,0.96443,36,0.61659,21,-0.2377
ENSG00000102271,KLHL4,38,0.78526,105,2.63192,50,1.21878,4,-2.6012,4,-2.4250,20,-0.2461,14,-0.7774,12,-0.9936,14,-0.8126,9,-1.4194,10,-1.3554
ENSG00000102290,PCDH11X,0,-5.0971,23,-0.3424,132,2.67122,22,-0.4270,2,-3.5219,37,0.38323,19,-0.6239,35,0.29033,5,-2.7080,82,1.71991,7,-2.1518
ENSG00000186310,NAP1L3,1,-7.5133,123,-1.2918,393,0.48953,125,-1.2675,103,-1.5568,521,0.95000,333,0.22599,705,1.47027,247,-0.2599,229,-0.3555,362,0.39407
ENSG00000179083,FAM133A,4,-2.9041,14,-1.0043,56,1.15324,27,-0.0538,16,-0.7906,26,-0.0924,70,1.52709,22,-0.3514,36,0.45026,9,-1.6618,21,-0.4101
ENSG00000147202,DIAPH2,0,-4.7477,12,-0.9012,0,-5.5803,11,-1.0816,17,-0.4072,28,0.31994,102,2.63086,12,-0.9922,37,0.85297,5,-2.0478,17,-0.5045
ENSG00000165194,PCDH19,18,-1.0592,2,-3.7077,0,-7.7642,32,-0.1638,9,-2.0679,53,0.61636,38,0.10795,37,0.05185,69,1.22327,1,-4.3147,67,1.15877
ENSG00000126950,TMEM35A,0,-5.8089,3,-3.7437,41,-0.2231,40,-0.2535,11,-2.1497,53,0.16621,44,-0.1405,77,0.74914,55,0.24684,40,-0.2736,100,1.38071
ENSG00000102385,DRP2,4,-2.6261,0,-5.2984,40,0.79594,11,-1.2009,5,-2.3682,38,0.72343,16,-0.6383,7,-1.8554,54,1.52062,29,0.28429,28,0.25287
ENSG00000241343,RPL36A,1115,0.95418,703,0.20617,479,-0.3896,1168,1.03214,1047,0.84936,247,-1.3876,540,-0.2077,416,-0.6066,563,-0.1551,370,-0.7829,404,-0.6990
ENSG00000126945,HNRNPH2,0,-7.0253,83,-0.4520,90,-0.3385,83,-0.4601,67,-0.7847,124,0.16649,141,0.36317,80,-0.5077,136,0.34524,153,0.49749,179,0.84552
ENSG00000196440,ARMCX4,21,-0.5791,23,-0.4158,84,1.64675,26,-0.2636,10,-1.6581,32,0.07421,38,0.34075,4,-2.8424,28,-0.1678,39,0.37539,33,0.13407
ENSG00000126947,ARMCX1,79,1.21248,14,-1.5079,16,-1.2280,23,-0.7208,25,-0.6009,44,0.24009,33,-0.2012,3,-3.6237,49,0.44994,36,-0.0438,58,0.77634
ENSG00000198960,ARMCX6,20,0.11605,22,0.26773,25,0.45425,13,-0.5085,48,1.53065,16,-0.2831,19,0.01750,2,-3.0691,23,0.32010,0,-5.4942,16,-0.2131
ENSG00000102401,ARMCX3,13,-3.7638,161,-0.0566,163,-0.0401,122,-0.4860,88,-0.9869,267,0.74288,238,0.55963,207,0.33174,144,-0.2568,213,0.38088,209,0.38229
ENSG00000184867,ARMCX2,41,-0.5383,12,-2.2932,107,0.97139,19,-1.7059,32,-0.9082,44,-0.4179,38,-0.6399,29,-1.0445,68,0.25834,130,1.30563,85,0.66194
ENSG00000166432,ZMAT1,0,-5.9534,117,1.28596,108,1.15757,18,-1.5958,75,0.55326,48,-0.1406,214,2.42846,0,-6.8980,18,-1.6679,28,-0.9522,21,-1.4808
ENSG00000184905,TCEAL2,166,-1.7282,185,-1.5651,496,-0.0759,359,-0.5747,310,-0.7975,836,0.75651,783,0.64976,661,0.37700,593,0.22472,663,0.38119,563,0.13311
ENSG00000204071,TCEAL6,108,-0.8996,63,-1.7069,186,-0.0717,156,-0.3465,113,-0.8332,358,0.97946,297,0.67165,283,0.59206,226,0.25264,103,-0.9791,208,0.11154
ENSG00000184515,BEX5,120,-1.5187,46,-2.9305,94,-1.8859,299,-0.1447,92,-1.9181,571,0.88833,353,0.11296,461,0.53606,430,0.47213,283,-0.2337,546,0.91651
ENSG00000198932,GPRASP1,40,-1.9656,28,-2.4923,150,0.02511,82,-0.8938,77,-0.9906,168,0.19863,121,-0.3098,311,1.20932,133,-0.1777,198,0.46518,240,0.87205
ENSG00000158301,GPRASP2,0,-6.6118,22,-2.0179,33,-1.3973,64,-0.4146,45,-0.9440,94,0.17595,30,-1.5416,113,0.46785,128,0.75303,132,0.72821,150,1.06014
ENSG00000133169,BEX1,83,-3.2274,208,-1.8961,342,-1.1586,592,-0.3270,261,-1.5632,1061,0.59121,824,0.18608,775,0.08907,1021,0.58864,753,0.04552,1285,1.02530
ENSG00000102409,BEX4,90,-1.7900,280,-0.0846,232,-0.3736,230,-0.3901,172,-0.8335,301,0.02792,242,-0.3085,437,0.62065,312,0.09228,435,0.61374,401,0.53339
ENSG00000180964,TCEAL8,22,-2.4439,171,0.64333,181,0.74113,165,0.58572,102,-0.1699,195,0.85962,131,0.22718,57,-1.0387,83,-0.5214,102,-0.1648,93,-0.3278
ENSG00000204065,TCEAL5,16,-3.7204,78,-1.4440,199,-0.0320,242,0.27765,158,-0.3822,308,0.66228,322,0.73562,158,-0.3889,213,0.08189,352,0.88524,190,-0.1141
