Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to9,Feature log2 fold change topic 6to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000132604,TERF2,31,-1.1403,22,-1.6680,67,0.00043,84,0.38335,71,0.13494,98,0.59610,52,-0.3961,74,0.17169
ENSG00000103018,CYB5B,45,-0.5299,43,-0.6099,63,-0.0370,64,0.00232,57,-0.2312,70,0.13302,90,0.53389,83,0.44540
ENSG00000102908,NFAT5,46,-0.0386,34,-0.4654,36,-0.4041,58,0.36242,76,1.15609,12,-2.0006,45,-0.0584,8,-2.6990
ENSG00000181019,NQO1,71,1.34591,22,-0.5225,16,-0.9915,33,0.09227,17,-1.0585,12,-1.4373,70,1.32114,38,0.36502
ENSG00000198373,WWP2,85,1.57374,47,0.57991,44,0.45710,34,0.07789,18,-1.0529,24,-0.4410,26,-0.3404,28,-0.2728
ENSG00000090857,PDPR,115,1.05948,79,0.43016,85,0.55878,73,0.34824,38,-0.8500,40,-0.5964,82,0.49994,38,-0.7374
ENSG00000223496,EXOSC6,73,-0.7915,96,-0.3650,104,-0.2483,162,0.49233,127,0.07789,165,0.47717,79,-0.6730,120,-0.0301
ENSG00000090861,AARS,30,-2.1031,92,-0.4659,185,0.62803,150,0.31683,116,-0.1487,84,-0.6133,109,-0.2016,178,0.63280
ENSG00000168872,DDX19A,50,0.55900,26,-0.4688,23,-0.6019,30,-0.2245,42,0.39606,35,0.02267,30,-0.2473,30,-0.2266
ENSG00000157350,ST3GAL2,30,-0.0843,5,-2.6249,21,-0.6571,37,0.22568,39,0.39840,31,-0.0514,32,-0.0095,35,0.15118
ENSG00000103051,COG4,37,0.14709,42,0.36233,72,1.23579,33,-0.0189,16,-1.3561,25,-0.4344,31,-0.1055,49,0.67228
ENSG00000189091,SF3B3,38,-0.1056,19,-1.1328,67,0.77238,40,-0.0663,35,-0.3018,35,-0.2584,48,0.23550,54,0.45478
ENSG00000132613,MTSS2,114,0.73126,132,0.96627,62,-0.2378,68,-0.1055,39,-1.1446,123,0.85955,123,0.85033,46,-0.7340
ENSG00000103043,VAC14,26,0.12346,18,-0.4128,25,0.06222,37,0.78256,15,-0.7971,29,0.30860,33,0.54520,20,-0.2335
ENSG00000157423,HYDIN,35,-0.5125,238,2.84276,29,-0.7842,92,1.17644,17,-1.8700,34,-0.5288,34,-0.5559,5,-3.4297
ENSG00000172137,CALB2,5,-2.2857,0,-8.6243,0,-7.3989,3,-3.0153,61,2.67467,1,-4.6955,57,1.32020,7,-1.9274
ENSG00000040199,PHLPP2,11,-1.8055,9,-2.0454,33,-0.1659,49,0.52316,48,0.59560,32,-0.1871,12,-1.6604,44,0.31980
ENSG00000166747,AP1G1,24,-0.7944,39,-0.0618,42,0.03214,48,0.29230,46,0.25918,22,-0.9253,39,-0.0826,42,0.03887
ENSG00000224470,ATXN1L,46,1.37229,13,-0.6380,44,1.29359,14,-0.6007,16,-0.4210,15,-0.3754,16,-0.2956,16,-0.3894
ENSG00000182149,IST1,197,1.66721,64,-0.1798,128,0.92389,65,-0.1607,43,-0.9617,50,-0.5656,63,-0.1946,65,-0.1737
ENSG00000102984,ZNF821,14,-0.4205,2,-3.1544,36,1.04816,27,0.64050,16,-0.3613,11,-0.8404,19,-0.0058,23,0.33093
ENSG00000140829,DHX38,84,1.38806,28,-0.3734,9,-2.0899,40,0.16685,37,0.05872,39,0.14196,36,-0.0063,22,-0.8000
ENSG00000260664,AC004158.1,1,-4.6009,113,1.87150,50,0.48143,26,-0.5602,43,0.32356,19,-0.9906,42,0.20303,15,-1.4174
ENSG00000140836,ZFHX3,1082,5.04812,85,-0.4432,83,-0.4693,44,-1.4914,4,-5.3092,28,-2.0927,45,-1.3788,21,-2.5751
ENSG00000103035,PSMD7,233,0.30109,188,-0.0341,254,0.44120,236,0.35443,196,0.03442,148,-0.4027,108,-0.8813,157,-0.3347
ENSG00000090863,GLG1,149,-0.1043,232,0.59614,147,-0.1223,221,0.57497,128,-0.4260,106,-0.6264,116,-0.4835,182,0.23150
ENSG00000103089,FA2H,0,-7.2217,218,2.60658,371,3.99862,7,-3.0223,2,-5.0520,13,-1.9521,1,-4.8002,10,-2.4408
ENSG00000103091,WDR59,6,-2.2740,37,0.45873,88,1.91776,46,0.88216,11,-1.6487,21,-0.4654,33,0.24910,21,-0.4334
ENSG00000186187,ZNRF1,31,-0.3539,12,-1.7804,66,0.85246,39,0.00526,37,-0.1052,36,-0.1172,18,-1.1359,58,0.71409
ENSG00000184517,ZFP1,9,-1.4080,12,-1.0333,2,-3.2103,23,-0.0462,34,0.76469,13,-0.8595,16,-0.5998,38,0.83982
ENSG00000050820,BCAR1,65,-0.2146,46,-0.7238,162,1.26971,72,-0.0498,73,-0.0229,46,-0.7371,59,-0.3431,75,0.00916
ENSG00000153774,CFDP1,231,0.49952,227,0.47180,115,-0.5928,148,-0.2200,195,0.30998,143,-0.2520,165,-0.0315,118,-0.5927
ENSG00000166822,TMEM170A,15,-0.9823,53,0.95194,21,-0.5224,49,0.89766,18,-0.9336,14,-1.0559,67,1.34491,21,-0.5444
ENSG00000034713,GABARAPL2,53,-1.8913,139,-0.4488,212,0.20756,89,-1.1846,208,0.24523,166,-0.1744,321,0.87716,256,0.56618
ENSG00000065427,KARS,58,0.24898,43,-0.2179,45,-0.1303,36,-0.5010,50,0.02450,39,-0.3486,56,0.20198,64,0.44340
ENSG00000166848,TERF2IP,350,-0.6280,358,-0.5927,575,0.13935,575,0.15279,719,0.70726,298,-0.8716,465,-0.1925,383,-0.5242
ENSG00000152910,CNTNAP4,0,-7.1342,155,2.03846,79,0.85094,40,-0.2441,37,-0.4584,37,-0.3572,48,0.04686,29,-0.7777
ENSG00000103111,MON1B,83,0.14148,168,1.29852,95,0.36154,74,-0.0499,57,-0.5575,64,-0.2722,48,-0.6973,76,0.00431
ENSG00000171724,VAT1L,5,-2.3080,21,-0.1288,53,1.34872,55,1.65540,3,-3.3278,37,0.72321,0,-5.5377,31,0.53289
ENSG00000186153,WWOX,77,1.58217,30,0.01131,13,-1.2206,29,-0.0404,18,-0.8749,21,-0.4776,73,1.48302,18,-0.7492
ENSG00000178573,MAF,48,0.24292,27,-0.6149,42,0.04883,28,-0.6185,44,0.13474,63,0.68339,47,0.21667,37,-0.1698
ENSG00000166446,CDYL2,4,-3.3509,31,-0.5090,9,-2.2671,39,-0.1825,77,1.40426,29,-0.6173,32,-0.4796,38,-0.2446
ENSG00000103121,CMC2,41,-0.1624,39,-0.2610,49,0.10761,33,-0.5677,59,0.53018,32,-0.5526,39,-0.2589,49,0.11213
ENSG00000166454,ATMIN,14,-2.7994,43,-1.1672,123,0.44988,114,0.37431,103,0.23140,75,-0.3288,94,0.02939,106,0.23236
ENSG00000140905,GCSH,0,-8.0183,130,0.64133,77,-0.1912,36,-1.3986,73,-0.3471,114,0.43403,200,1.36625,121,0.59243
ENSG00000153815,CMIP,91,-0.7815,90,-0.7989,121,-0.3510,226,0.70280,173,0.27795,124,-0.3189,107,-0.5369,150,-0.0289
ENSG00000197943,PLCG2,55,-0.2462,70,0.13583,72,0.18093,72,0.19379,49,-0.5249,92,0.57927,78,0.30572,63,-0.0215
ENSG00000135698,MPHOSPH6,29,-1.3771,57,-0.3570,65,-0.1369,93,0.45880,93,0.57710,41,-0.8402,74,0.05726,53,-0.4918
ENSG00000140945,CDH13,58,-0.5878,12,-2.9240,83,-0.0503,103,0.32759,120,0.77927,49,-0.8539,55,-0.6688,83,-0.0459
ENSG00000230989,HSBP1,91,-0.7113,212,0.60225,180,0.34207,103,-0.5682,134,-0.1689,122,-0.2740,185,0.38235,178,0.35544
ENSG00000103154,NECAB2,0,-4.9396,5,-2.0826,0,-5.2271,14,-0.7426,35,0.98960,21,-0.0993,44,1.05248,28,0.36216
ENSG00000140943,MBTPS1,50,-0.1375,22,-1.3745,50,-0.1328,69,0.41594,59,0.15809,52,-0.0783,37,-0.5917,62,0.22759
ENSG00000103160,HSDL1,24,-0.8975,23,-0.9815,36,-0.3060,68,0.78696,44,0.03158,33,-0.4349,30,-0.5593,54,0.37476
ENSG00000103168,TAF1C,25,0.62276,10,-0.7537,29,0.86028,20,0.34041,11,-0.8580,10,-0.8058,12,-0.4835,24,0.65007
ENSG00000103187,COTL1,7,-2.5873,70,0.76307,57,0.43591,43,-0.0340,13,-2.1426,89,1.15085,60,0.51497,73,0.92258
ENSG00000135686,KLHL36,99,1.19927,33,-0.5473,32,-0.5905,56,0.30399,43,-0.1620,49,0.05689,47,-0.0078,33,-0.5705
ENSG00000103194,USP10,102,0.69533,25,-1.4324,55,-0.2867,61,-0.1165,81,0.44108,45,-0.5817,41,-0.7306,71,0.13796
ENSG00000153786,ZDHHC7,29,0.74497,9,-1.0668,32,0.89487,19,0.08275,15,-0.3271,13,-0.4917,13,-0.4862,20,0.17061
ENSG00000135709,KIAA0513,27,-2.6317,50,-1.7380,151,-0.0799,167,0.08312,202,0.53176,124,-0.3832,92,-0.8333,239,0.73139
ENSG00000131149,GSE1,49,0.21967,13,-1.7770,46,0.11484,52,0.35636,53,0.48119,25,-0.7784,33,-0.3965,35,-0.3154
ENSG00000131148,EMC8,43,1.14172,26,0.31109,13,-0.6887,23,0.12303,13,-0.8320,9,-1.2100,19,-0.1278,32,0.72549
ENSG00000131143,COX4I1,222,-1.6845,443,-0.6512,443,-0.6518,349,-1.0738,669,-0.0234,808,0.27957,950,0.53874,1277,1.17035
ENSG00000103264,FBXO31,54,0.13618,16,-1.7219,46,-0.1103,61,0.35147,52,0.10535,39,-0.3729,26,-0.9990,67,0.52660
ENSG00000140941,MAP1LC3B,58,-1.4645,115,-0.4373,232,0.66225,153,-0.0047,172,0.24877,114,-0.4523,164,0.10562,157,0.04014
ENSG00000140948,ZCCHC14,37,-0.0958,14,-1.5374,69,0.90466,35,-0.1860,46,0.32703,48,0.32406,38,-0.0415,25,-0.7156
ENSG00000154118,JPH3,56,-1.1796,35,-1.8714,80,-0.6478,105,-0.2490,141,0.31086,269,1.28846,129,0.08450,121,-0.0054
ENSG00000103257,SLC7A5,5,-3.2929,53,0.20182,39,-0.2789,66,0.59759,38,-0.4285,82,0.90034,22,-1.0963,62,0.49260
ENSG00000179588,ZFPM1,2,-3.4235,12,-0.9195,7,-1.6873,20,-0.2650,23,-0.0391,35,0.67078,27,0.22278,43,1.13779
ENSG00000158545,ZC3H18,105,1.07744,92,0.86573,33,-0.7312,45,-0.3019,61,0.26823,40,-0.4317,20,-1.4746,37,-0.6115
ENSG00000167508,MVD,57,0.48611,57,0.47338,83,1.09910,71,0.95565,13,-2.0049,53,0.36169,35,-0.2936,32,-0.4214
ENSG00000260630,SNAI3-AS1,17,-0.4050,12,-0.9505,25,0.17097,23,0.05215,16,-0.6727,28,0.34891,11,-1.0404,45,1.25187
ENSG00000198931,APRT,18,-0.4893,14,-0.8828,22,-0.1775,18,-0.5658,25,-0.0001,32,0.37906,30,0.29766,37,0.66979
ENSG00000167515,TRAPPC2L,24,-1.0858,47,-0.0389,97,1.10740,34,-0.5912,37,-0.5481,50,0.02881,43,-0.2008,79,0.86088
ENSG00000129993,CBFA2T3,6,-1.2545,5,-1.6514,0,-4.3873,16,0.10416,24,1.06360,19,0.32762,13,-0.2861,13,-0.2485
ENSG00000176715,ACSF3,44,1.37864,18,-0.0744,14,-0.4442,30,0.83428,9,-1.2411,25,0.47339,12,-0.6883,16,-0.2213
ENSG00000167522,ANKRD11,1117,0.98079,963,0.73426,319,-0.9854,633,0.06750,714,0.34863,412,-0.5989,493,-0.3239,239,-1.4944
ENSG00000197912,SPG7,109,0.37827,85,-0.0113,126,0.61240,103,0.32420,77,-0.2133,52,-0.7488,69,-0.3358,78,-0.1455
ENSG00000167526,RPL13,2870,1.12043,2010,0.53012,1428,-0.0116,763,-1.0338,1068,-0.5866,2029,0.54522,1490,0.05453,1542,0.11855
ENSG00000131165,CHMP1A,50,-0.1432,48,-0.1829,90,0.79933,55,0.02310,50,-0.1733,57,0.06971,25,-1.1617,64,0.27002
ENSG00000185324,CDK10,25,-0.0445,20,-0.3509,39,0.66360,48,1.18442,14,-1.1410,34,0.46849,7,-1.9268,27,0.09217
ENSG00000075399,VPS9D1,9,-1.3451,9,-1.2990,19,-0.2101,28,0.39582,21,-0.1197,28,0.36283,20,-0.1634,32,0.62425
ENSG00000158805,ZNF276,50,1.31069,30,0.49355,63,1.71594,25,0.17116,10,-1.4100,11,-1.0823,9,-1.2982,18,-0.3490
ENSG00000204991,SPIRE2,20,0.27006,14,-0.2293,1,-4.1970,40,1.65249,11,-0.7954,10,-0.7855,21,0.37086,14,-0.3238
ENSG00000141002,TCF25,457,1.03738,226,-0.0977,237,-0.0270,286,0.29788,256,0.13380,170,-0.5350,142,-0.8025,149,-0.7819
ENSG00000258947,TUBB3,11,-3.6608,34,-2.0273,78,-0.7868,229,1.01804,98,-0.5738,118,-0.1569,53,-1.3759,279,1.42230
ENSG00000140995,DEF8,30,-0.7445,18,-1.4861,43,-0.1885,39,-0.3920,48,-0.0432,78,0.74472,50,0.04211,74,0.72435
ENSG00000177946,CENPBD1,11,-0.9497,16,-0.3648,17,-0.2992,25,0.32202,31,0.91805,17,-0.3442,10,-1.0558,12,-0.8326
ENSG00000003249,DBNDD1,12,-1.9042,9,-2.2493,11,-1.9815,57,0.44346,48,0.15977,77,0.88342,34,-0.4058,63,0.61578
ENSG00000141013,GAS8,17,-0.1674,13,-0.6187,3,-2.6378,44,1.59359,18,-0.1276,12,-0.7024,22,0.20943,10,-0.9476
ENSG00000272636,DOC2B,1,-3.9209,17,-0.3994,4,-2.3014,22,-0.0007,32,0.86167,20,-0.1684,29,0.42264,21,-0.0612
ENSG00000187624,C17orf97,0,-5.7839,9,-0.9702,7,-1.3361,27,0.72730,26,0.85658,20,0.15112,15,-0.2914,12,-0.7103
ENSG00000141252,VPS53,30,-1.9837,69,-0.7463,71,-0.7102,162,0.64590,148,0.60976,94,-0.2813,87,-0.3897,98,-0.2328
ENSG00000167699,GLOD4,0,-7.2709,32,-0.7372,50,-0.0512,70,0.50253,57,0.20373,39,-0.4495,42,-0.3414,73,0.58937
ENSG00000177370,TIMM22,16,-0.2529,8,-1.2274,22,0.22487,30,0.81494,15,-0.4822,30,0.72568,8,-1.3193,22,0.21629
ENSG00000159842,ABR,140,-0.8807,136,-0.9224,275,0.15839,338,0.53794,241,-0.0622,225,-0.1531,199,-0.3445,309,0.37472
ENSG00000108953,YWHAE,289,-1.7729,760,-0.3218,883,-0.0905,679,-0.5321,1255,0.66135,627,-0.6159,1225,0.42636,1000,0.11348
ENSG00000167193,CRK,222,0.91012,140,0.16992,115,-0.1425,166,0.48814,110,-0.2718,101,-0.3408,87,-0.5695,99,-0.3943
ENSG00000132376,INPP5K,34,0.94299,8,-1.2021,41,1.27467,20,0.09933,12,-0.7529,17,-0.1011,28,0.64974,12,-0.7146
ENSG00000174238,PITPNA,42,-0.7847,40,-0.8516,43,-0.7659,60,-0.2520,90,0.54748,57,-0.3112,62,-0.1829,94,0.50803
ENSG00000167703,SLC43A2,66,0.45861,28,-0.8341,40,-0.3310,75,0.75525,37,-0.5539,72,0.59095,39,-0.3682,48,-0.0308
ENSG00000174231,PRPF8,71,-0.1548,24,-1.7926,48,-0.7552,86,0.14233,95,0.39115,39,-1.0818,102,0.40907,96,0.33875
ENSG00000132386,SERPINF1,13,-0.6116,5,-1.8664,0,-6.8998,39,1.24347,21,0.07471,5,-1.9950,8,-1.3805,33,0.90493
ENSG00000132383,RPA1,23,-1.2763,32,-0.7764,89,0.81349,71,0.51375,45,-0.3176,38,-0.5135,42,-0.3733,72,0.53084
ENSG00000185924,RTN4RL1,10,-1.2422,0,-8.5673,15,-0.7000,28,0.23600,38,1.06895,4,-2.5294,18,-0.4536,30,0.33444
ENSG00000070366,SMG6,162,1.72557,79,0.50245,83,0.59783,54,-0.1034,40,-0.6724,72,0.35899,36,-0.6879,21,-1.5666
ENSG00000167721,TSR1,28,-0.1272,35,0.18861,8,-2.0316,45,0.65297,36,0.31080,25,-0.3051,34,0.16713,19,-0.7766
ENSG00000141258,SGSM2,70,-0.1126,74,-0.0307,81,0.11934,90,0.29346,48,-0.8704,127,0.83259,75,-0.0121,92,0.33601
ENSG00000070444,MNT,37,-0.3375,44,-0.0598,41,-0.1517,70,0.74391,50,0.16946,23,-1.0452,42,-0.1201,35,-0.4479
ENSG00000127804,METTL16,92,1.71117,86,1.58306,25,-0.3780,49,0.71576,15,-1.4050,11,-1.6302,19,-0.8280,17,-1.0469
ENSG00000007168,PAFAH1B1,193,-0.1591,154,-0.5014,200,-0.1058,210,-0.0283,286,0.65917,128,-0.7835,159,-0.4568,189,-0.2084
ENSG00000132361,CLUH,25,-0.9063,19,-1.2609,101,1.30322,74,0.88374,24,-1.1427,30,-0.6146,33,-0.4788,67,0.68716
ENSG00000132359,RAP1GAP2,4,-3.8415,49,-0.1978,79,0.54971,97,1.01361,31,-1.0817,77,0.51406,23,-1.3390,86,0.77641
ENSG00000108381,ASPA,7,-2.9109,351,3.70066,246,2.78434,14,-1.9824,4,-4.1833,10,-2.3655,2,-4.8102,5,-3.3478
ENSG00000213977,TAX1BP3,34,0.66477,69,1.92266,43,1.05953,16,-0.5026,3,-2.9965,16,-0.4896,26,0.26728,26,0.28715
ENSG00000127774,EMC6,5,-2.0896,15,-0.5469,22,0.01937,12,-0.9411,32,0.88478,13,-0.7265,24,0.12645,26,0.27544
ENSG00000083457,ITGAE,13,-0.8037,25,0.22886,6,-1.8760,19,-0.2454,14,-0.8174,21,-0.0517,40,0.96283,43,1.20069
ENSG00000074356,NCBP3,212,1.69932,230,1.84740,101,0.44597,82,0.11976,40,-1.2119,34,-1.2284,54,-0.5233,19,-2.1527
ENSG00000004660,CAMKK1,21,-2.5861,16,-2.9721,80,-0.6430,157,0.45622,176,0.85351,69,-0.8595,48,-1.4093,162,0.51100
ENSG00000074755,ZZEF1,42,0.83131,12,-1.0465,18,-0.5043,37,0.72250,28,0.27955,12,-1.1180,21,-0.2509,15,-0.8266
ENSG00000167740,CYB5D2,6,-2.4135,31,-0.0455,80,1.49185,30,-0.1279,20,-0.8573,15,-1.1249,36,0.14821,55,0.94306
ENSG00000185722,ANKFY1,25,-0.4866,36,0.04632,89,1.52015,34,-0.0263,24,-0.7278,36,0.02172,53,0.64203,26,-0.4764
ENSG00000132388,UBE2G1,47,0.33580,51,0.43969,23,-0.7635,42,0.16651,36,-0.1331,31,-0.3001,29,-0.4220,44,0.23920
ENSG00000183018,SPNS2,20,-0.1824,29,0.34551,21,-0.1313,18,-0.3941,25,0.18720,38,0.80688,18,-0.3947,18,-0.4046
ENSG00000132382,MYBBP1A,75,0.73018,31,-0.6253,33,-0.5353,75,0.83355,40,-0.3074,49,0.04465,32,-0.5878,41,-0.2541
ENSG00000141456,PELP1,128,0.19904,235,1.19768,166,0.62192,117,0.06846,87,-0.5089,131,0.24648,59,-0.9671,80,-0.5630
ENSG00000141480,ARRB2,24,-0.7301,6,-2.5959,27,-0.5571,32,-0.3396,59,0.94632,33,-0.2548,18,-1.1444,50,0.42679
ENSG00000142507,PSMB6,29,-1.1518,40,-0.6428,43,-0.5524,42,-0.6359,71,0.31419,41,-0.6206,81,0.44011,98,0.84179
ENSG00000141503,MINK1,36,-0.4190,47,0.00089,21,-1.2003,52,0.16669,61,0.53804,45,-0.0953,40,-0.2522,40,-0.2843
ENSG00000108528,SLC25A11,13,-2.7052,72,-0.2541,36,-1.2876,102,0.32866,80,-0.1028,69,-0.3078,78,-0.1168,152,1.06826
ENSG00000108523,RNF167,8,-2.7490,37,-0.5939,133,1.47847,43,-0.3912,48,-0.2552,31,-0.8249,66,0.31159,76,0.59310
ENSG00000108518,PFN1,523,2.41686,176,0.47703,158,0.30598,107,-0.3336,57,-1.5031,91,-0.5458,90,-0.5714,107,-0.3350
ENSG00000091640,SPAG7,39,0.28034,23,-0.5195,31,-0.0509,25,-0.4095,32,-0.0478,13,-1.3089,45,0.49870,47,0.63137
ENSG00000108509,CAMTA2,35,-1.3240,18,-2.3136,72,-0.2330,103,0.35364,76,-0.1953,127,0.66106,72,-0.2244,128,0.74810
ENSG00000129250,KIF1C,367,2.54866,295,2.10224,59,-0.5658,38,-1.3002,20,-2.4945,112,0.41825,29,-1.6164,48,-0.9338
ENSG00000029725,RABEP1,187,-0.4617,392,0.70035,261,0.04867,227,-0.1807,322,0.53573,206,-0.3164,205,-0.3256,146,-0.8927
ENSG00000108559,NUP88,38,1.19314,12,-0.6274,10,-0.8833,18,0.03358,20,0.19148,19,0.05375,19,0.04497,11,-0.8228
ENSG00000129197,RPAIN,30,-0.8181,48,-0.0825,49,-0.0579,58,0.23248,65,0.54679,35,-0.5663,58,0.19286,32,-0.7450
ENSG00000108561,C1QBP,6,-3.6290,14,-2.3332,79,0.17771,72,0.04100,81,0.29765,68,-0.0440,80,0.20866,99,0.61158
ENSG00000005100,DHX33,13,-1.5967,54,0.58820,51,0.49710,52,0.57858,46,0.44201,15,-1.3694,20,-0.9461,22,-0.8110
ENSG00000072849,DERL2,34,0.87655,12,-0.7068,37,1.01245,13,-0.6284,17,-0.2564,14,-0.5086,18,-0.1109,22,0.18651
ENSG00000091592,NLRP1,17,-1.4046,49,0.22868,49,0.20767,78,1.09853,29,-0.7651,41,-0.0688,19,-1.2219,55,0.43328
ENSG00000179314,WSCD1,28,0.07794,59,1.29182,51,1.02631,7,-1.9905,22,-0.3965,27,0.04269,25,-0.0878,27,0.03098
ENSG00000091622,PITPNM3,40,-1.3120,68,-0.5123,64,-0.6161,126,0.48196,72,-0.5502,221,1.37485,90,-0.0822,108,0.21964
ENSG00000198920,KIAA0753,1,-4.4277,7,-1.6301,61,1.70723,34,0.83347,19,-0.2236,14,-0.6356,13,-0.7108,19,-0.2046
ENSG00000129235,TXNDC17,49,0.41984,11,-1.7427,53,0.54952,27,-0.5192,45,0.38046,7,-2.4476,53,0.56066,40,0.10012
ENSG00000108590,MED31,7,-1.4356,1,-3.4748,4,-2.2373,22,0.20789,22,0.34488,17,-0.2048,18,-0.0705,34,1.02447
ENSG00000132530,XAF1,285,3.42477,22,-1.1093,16,-1.5678,27,-0.8406,21,-1.4084,38,-0.2735,58,0.35474,20,-1.3442
ENSG00000219200,RNASEK,102,-0.8921,85,-1.1563,151,-0.2865,133,-0.5231,212,0.32190,167,-0.1358,220,0.29399,266,0.67015
ENSG00000258315,C17orf49,9,-2.2064,31,-0.3972,34,-0.2422,41,0.04088,41,0.04021,33,-0.2849,35,-0.2265,67,0.91417
ENSG00000267532,MIR497HG,17,-0.1252,4,-2.0961,8,-1.1869,12,-0.6574,20,0.17346,33,0.95925,44,1.44568,13,-0.5143
ENSG00000132535,DLG4,31,-1.7582,79,-0.3956,60,-0.8145,139,0.54147,83,-0.4031,217,1.23250,71,-0.5577,128,0.39557
ENSG00000072778,ACADVL,34,-1.2338,67,-0.2224,68,-0.2033,81,0.08030,52,-0.7711,76,-0.0227,168,1.26162,111,0.64551
ENSG00000040633,PHF23,45,0.41645,13,-1.4937,6,-2.5109,47,0.54908,36,0.09621,34,-0.0209,24,-0.5528,44,0.41303
ENSG00000170296,GABARAP,342,0.08081,336,0.05441,462,0.56039,211,-0.7052,275,-0.3346,343,0.08776,457,0.54175,379,0.26652
ENSG00000175826,CTDNEP1,70,-0.1396,52,-0.5997,62,-0.3334,62,-0.3614,66,-0.2999,91,0.26536,64,-0.2820,136,1.03251
ENSG00000170291,ELP5,2,-3.2535,14,-0.7913,13,-0.9027,22,-0.1612,31,0.54531,24,1.26904,24,0.01099,33,0.59161
ENSG00000132507,EIF5A,42,-1.4738,31,-1.8916,100,-0.1648,100,-0.1801,114,0.05657,122,0.13812,99,-0.1817,198,1.04549
ENSG00000132522,GPS2,88,-0.0067,150,0.85278,89,0.01493,84,-0.0680,82,-0.1293,83,-0.0844,69,-0.3733,83,-0.1017
ENSG00000215041,NEURL4,8,-1.2779,17,-0.1588,15,-0.3370,12,-0.6292,20,0.12726,15,-0.3148,25,0.49967,28,0.75872
ENSG00000205544,TMEM256,7,-2.4424,31,-0.3116,65,0.82590,30,-0.4246,36,-0.1665,44,0.19806,55,0.57011,49,0.39514
ENSG00000169992,NLGN2,0,-7.1560,38,-0.6863,67,0.18012,60,-0.0042,68,0.26884,53,-0.1865,48,-0.3539,91,0.73458
ENSG00000174282,ZBTB4,116,-0.3724,77,-0.9888,240,0.77143,136,-0.1496,163,0.20096,159,0.10800,180,0.30303,116,-0.4136
ENSG00000181222,POLR2A,30,-1.8429,85,-0.2783,134,0.44075,144,0.62072,82,-0.4291,103,0.03025,58,-0.8409,147,0.64893
ENSG00000239697,TNFSF12,6,-2.8676,22,-0.9451,47,0.21424,37,-0.1715,29,-0.6655,56,0.47709,68,0.79528,73,1.03127
ENSG00000161955,TNFSF13,0,-6.2220,15,-0.7345,7,-1.8920,24,-0.0529,12,-1.2470,33,0.45542,105,2.52239,31,0.42379
ENSG00000161960,EIF4A1,231,0.49677,144,-0.2470,170,0.00686,169,0.00624,164,-0.0576,96,-0.8656,187,0.15729,186,0.16667
ENSG00000129255,MPDU1,15,-0.4642,24,0.28429,18,-0.1449,14,-0.5507,15,-0.5493,12,-0.7853,36,0.93485,34,0.90442
ENSG00000129245,FXR2,12,-2.3839,30,-1.0063,48,-0.3251,71,0.32028,70,0.37379,60,0.03075,57,-0.0549,69,0.26122
ENSG00000141504,SAT2,4,-3.8677,17,-1.9987,78,0.32261,57,-0.1875,63,-0.0228,60,-0.0985,102,0.75566,100,0.81193
ENSG00000129244,ATP1B2,42,-3.0770,114,-1.6218,217,-0.6636,335,0.00517,129,-1.7154,220,-0.6417,1438,2.57012,561,0.93997
ENSG00000108947,EFNB3,8,-2.3047,8,-2.4398,56,0.46791,58,0.60374,58,0.77251,20,-1.0600,18,-1.2206,39,-0.1128
ENSG00000183011,NAA38,63,-1.2350,87,-0.7571,78,-0.9181,62,-1.3288,158,0.22628,178,0.35292,218,0.67380,235,0.90119
ENSG00000182224,CYB5D1,2,-2.8003,13,-0.1672,1,-3.2380,16,0.07195,22,0.84409,8,-0.9290,21,0.51506,15,0.04296
ENSG00000170004,CHD3,530,1.45497,226,0.05215,193,-0.1968,225,0.04371,164,-0.5691,342,0.70974,155,-0.5322,148,-0.6482
ENSG00000170043,TRAPPC1,24,-1.5558,41,-0.7676,93,0.48106,91,0.50332,48,-0.6681,83,0.30679,48,-0.5322,111,0.87578
ENSG00000179094,PER1,107,1.52571,6,-2.7823,66,0.69851,42,-0.0155,35,-0.3544,41,-0.0569,27,-0.6788,39,-0.1434
ENSG00000220205,VAMP2,173,-2.0297,315,-1.1379,698,0.07582,1049,0.81651,624,-0.1327,757,0.20237,371,-0.8955,871,0.47216
ENSG00000179029,TMEM107,7,-1.2274,7,-1.2495,6,-1.2945,22,0.53208,19,0.36819,9,-0.8876,17,0.10070,21,0.46904
ENSG00000108961,RANGRF,0,-5.7801,23,0.40373,15,-0.2322,10,-0.9394,20,0.27185,19,0.11540,27,0.65254,23,0.44597
ENSG00000161970,RPL26,246,-1.2180,758,0.51434,446,-0.3202,157,-1.9763,534,-0.0526,852,0.70417,815,0.63289,778,0.61971
ENSG00000166579,NDEL1,17,-1.4284,10,-2.1805,25,-0.8951,41,-0.1340,67,0.93894,20,-1.1930,42,-0.1115,59,0.46001
ENSG00000133026,MYH10,480,0.42786,149,-1.3610,160,-1.2592,503,0.56060,547,0.93592,196,-0.9523,178,-1.0957,200,-0.9814
