Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000136504,KAT7,24,-0.6946,35,-0.0974,35,-0.1245,40,0.15619,51,0.51233,37,-0.0034
ENSG00000005884,ITGA3,13,0.03957,13,-0.0662,17,0.48295,11,-0.3459,12,-0.1646,14,0.05474
ENSG00000005882,PDK2,47,-0.6569,74,0.06798,87,0.38074,60,-0.3378,89,0.35483,73,0.05228
ENSG00000167100,SAMD14,29,0.39202,25,0.18597,22,-0.0618,17,-0.5980,29,0.39835,25,0.14921
ENSG00000108819,PPP1R9B,93,0.72624,75,0.40905,48,-0.3983,39,-0.7994,63,0.09039,80,0.46138
ENSG00000015532,XYLT2,12,0.25811,15,0.61446,8,-0.3373,7,-0.7013,5,-0.9789,19,0.97015
ENSG00000108826,MRPL27,88,-0.2302,103,0.01229,113,0.17661,114,0.23622,66,-0.6829,94,-0.1399
ENSG00000108829,LRRC59,32,-0.2865,32,-0.3393,49,0.41736,43,0.21650,35,-0.1595,30,-0.3872
ENSG00000136444,RSAD1,12,-1.2191,35,0.56845,26,-0.0237,24,-0.1317,23,-0.1844,30,0.24507
ENSG00000006282,SPATA20,39,0.41234,32,0.12649,31,0.05784,28,-0.1164,21,-0.5348,29,-0.0697
ENSG00000006283,CACNA1G,8,-1.0145,28,1.14155,11,-0.5351,12,-0.5641,16,0.06550,18,0.24513
ENSG00000154945,ANKRD40,72,0.28187,37,-0.8271,66,0.16586,42,-0.6996,76,0.37838,123,1.20098
ENSG00000108848,LUC7L3,270,0.54922,170,-0.2273,170,-0.2258,170,-0.2558,248,0.40570,223,0.23479
ENSG00000141232,TOB1,82,1.87419,23,-0.3156,24,-0.2366,16,-1.0434,26,-0.1269,29,0.05954
ENSG00000008294,SPAG9,234,0.24307,189,-0.1105,167,-0.3316,188,-0.1361,192,-0.0741,311,0.71227
ENSG00000239672,NME1,93,-1.2226,179,-0.2433,263,0.46571,260,0.51208,162,-0.3710,133,-0.6745
ENSG00000243678,NME2,392,-0.1173,486,0.25743,526,0.40900,421,-0.0054,275,-0.6737,268,-0.7132
ENSG00000011258,MBTD1,9,0.07253,5,-0.9984,11,0.36121,7,-0.3757,9,0.04522,17,1.07748
ENSG00000011260,UTP18,35,-0.7281,61,0.17875,52,-0.1152,70,0.47992,48,-0.2280,38,-0.5999
ENSG00000154975,CA10,24,-2.1127,137,0.67369,170,1.12841,79,-0.3963,68,-0.5411,19,-2.4536
ENSG00000141198,TOM1L1,2,-1.8953,13,0.54032,15,0.81706,8,-0.2693,7,-0.4553,6,-0.7662
ENSG00000166260,COX11,62,-0.5432,118,0.53702,84,-0.0986,94,0.12798,69,-0.3897,68,-0.4226
ENSG00000108924,HLF,100,-1.0476,194,-0.0206,191,-0.0504,204,0.08643,334,0.88479,145,-0.4789
ENSG00000108960,MMD,54,-0.7972,86,-0.0985,57,-0.7858,80,-0.2453,249,1.75707,77,-0.2506
ENSG00000153933,DGKE,40,-0.1430,41,-0.1155,63,0.71258,40,-0.1530,40,-0.1122,25,-0.8244
ENSG00000121058,COIL,30,-0.1594,39,0.25505,27,-0.3933,34,0.04146,31,-0.1295,41,0.31651
ENSG00000121064,SCPEP1,12,-1.2496,19,-0.5851,21,-0.3671,38,0.80308,33,0.34671,26,-0.0240
ENSG00000121057,AKAP1,72,0.66548,54,0.22198,37,-0.4182,38,-0.4606,52,0.12530,58,0.31253
ENSG00000153944,MSI2,155,2.14503,46,-0.0343,26,-0.9660,21,-1.4231,36,-0.3909,68,0.60889
ENSG00000181610,MRPS23,57,-0.8658,105,0.08448,93,-0.1180,131,0.60068,69,-0.5835,83,-0.2987
ENSG00000180891,CUEDC1,17,0.96064,10,0.09488,7,-0.4259,3,-1.7867,11,0.28281,21,1.38579
ENSG00000136451,VEZF1,48,1.24707,19,-0.3245,15,-0.7360,14,-0.9131,18,-0.3183,52,1.40355
ENSG00000264112,AC015813.1,5,-1.6467,28,1.26673,11,-0.5013,9,-0.9269,24,0.78682,14,-0.0784
ENSG00000136450,SRSF1,60,0.07860,55,-0.0720,53,-0.1386,51,-0.2213,79,0.53570,63,0.15753
ENSG00000264364,DYNLL2,160,-0.5740,235,0.04125,327,0.66546,208,-0.2030,137,-0.8054,255,0.16727
ENSG00000005379,TSPOAP1,45,0.00342,54,0.30824,46,0.04339,31,-0.7083,55,0.31060,59,0.42293
ENSG00000213246,SUPT4H1,64,-0.2274,95,0.45253,81,0.14437,69,-0.1384,51,-0.5872,69,-0.1188
ENSG00000108389,MTMR4,22,-1.2205,48,-0.0205,52,0.13613,58,0.40358,40,-0.3039,47,-0.0510
ENSG00000108387,SEPTIN4,102,-0.6443,77,-1.1674,115,-0.5106,113,-0.5996,171,0.16457,547,2.29569
ENSG00000108384,RAD51C,33,-0.4464,44,0.00661,43,-0.0426,51,0.33951,38,-0.2336,40,-0.1570
ENSG00000175175,PPM1E,11,-1.9944,34,-0.4234,46,0.11103,53,0.42552,66,0.66826,38,-0.2078
ENSG00000108395,TRIM37,84,-1.4264,167,-0.4223,255,0.33975,281,0.61991,208,-0.0367,144,-0.6086
ENSG00000182628,SKA2,80,1.10781,36,-0.2530,36,-0.2428,36,-0.2445,36,-0.2070,43,0.08633
ENSG00000167447,SMG8,4,-1.6326,8,-0.9136,17,0.48135,15,0.20148,19,0.56183,16,0.27490
ENSG00000153982,GDPD1,35,-0.4613,57,0.35991,43,-0.1325,49,0.08219,57,0.33512,29,-0.7571
ENSG00000175155,YPEL2,14,-1.6384,38,-0.2006,42,-0.0007,43,0.02034,55,0.42517,65,0.71390
ENSG00000265313,LINC01476,8,-0.5869,20,0.99108,14,0.24919,7,-0.9295,11,-0.1709,11,-0.0556
ENSG00000108406,DHX40,46,0.51220,29,-0.2347,29,-0.2714,37,0.17813,25,-0.4454,38,0.21739
ENSG00000141367,CLTC,323,-1.1317,537,-0.3875,762,0.23787,961,0.82184,503,-0.4492,383,-0.8696
ENSG00000141378,PTRH2,29,-0.5009,32,-0.4048,38,-0.0799,57,0.78340,34,-0.2835,28,-0.5860
ENSG00000062716,VMP1,56,-0.5284,54,-0.6329,108,0.61498,89,0.29292,80,0.05055,51,-0.6697
ENSG00000108423,TUBD1,17,0.64517,8,-0.6265,13,0.32756,12,0.10049,6,-0.8425,11,0.00974
ENSG00000108443,RPS6KB1,30,-0.3782,39,0.02638,41,0.13628,41,0.10955,51,0.46873,20,-0.9807
ENSG00000167434,CA4,30,0.02396,65,1.63682,19,-0.6984,16,-1.1410,27,-0.1511,22,-0.4767
ENSG00000170832,USP32,26,-0.9473,57,0.28966,46,-0.1173,51,0.10235,54,0.16221,48,-0.0248
ENSG00000062725,APPBP2,45,-0.6395,69,0.03793,70,0.04105,75,0.20669,68,-0.0058,64,-0.0982
ENSG00000141376,BCAS3,19,-0.5992,22,-0.4241,30,0.06194,31,0.15212,27,-0.1250,44,0.69646
ENSG00000108506,INTS2,7,-0.7543,13,0.13129,14,0.25205,11,-0.1588,8,-0.6451,18,0.66843
ENSG00000108510,MED13,61,0.56763,38,-0.2185,29,-0.6986,39,-0.2014,56,0.40852,64,0.64713
ENSG00000087995,METTL2A,14,0.23306,17,0.69411,11,-0.1620,9,-0.4062,13,0.16540,7,-0.8331
ENSG00000146872,TLK2,48,0.16011,39,-0.2032,41,-0.1119,45,0.07974,50,0.20174,43,-0.0285
ENSG00000170921,TANC2,38,-0.8867,88,0.50959,63,-0.0994,55,-0.3798,110,0.81661,53,-0.3498
ENSG00000008283,CYB561,21,-1.2975,55,0.17969,67,0.54548,46,-0.1633,57,0.19936,40,-0.3765
ENSG00000136485,DCAF7,66,0.31454,50,-0.1476,49,-0.1675,47,-0.2782,68,0.35165,69,0.39012
ENSG00000136463,TACO1,25,-0.0858,33,0.35292,25,-0.1413,27,-0.0124,23,-0.2242,25,-0.1091
ENSG00000198909,MAP3K3,14,0.18789,11,-0.2235,10,-0.2622,9,-0.4975,18,0.63527,19,0.76428
ENSG00000266173,STRADA,18,-0.5079,25,-0.0398,23,-0.1596,27,0.16033,29,0.23818,28,0.14356
ENSG00000136490,LIMD2,6,-1.7789,25,0.27650,30,0.66089,14,-0.7471,29,0.52257,24,0.18102
ENSG00000108588,CCDC47,128,0.37956,83,-0.3463,78,-0.4530,108,0.12652,120,0.26644,120,0.27245
ENSG00000198231,DDX42,84,-0.1754,87,-0.1464,104,0.18195,105,0.22973,81,-0.2454,80,-0.2571
ENSG00000108592,FTSJ3,27,0.89428,8,-1.1321,12,-0.4395,18,0.28332,13,-0.2235,22,0.56438
ENSG00000087191,PSMC5,153,-0.2787,158,-0.2488,203,0.20134,198,0.17658,175,-0.0684,177,-0.0507
ENSG00000266402,SNHG25,90,1.87769,30,-0.0079,21,-0.6226,16,-1.2032,31,0.02980,34,0.18956
ENSG00000136478,TEX2,44,-0.5439,58,-0.1471,44,-0.6251,65,0.06427,102,0.79729,84,0.48090
ENSG00000261371,PECAM1,90,3.78757,5,-1.7572,4,-2.1260,3,-2.4651,11,-0.4246,18,0.33696
ENSG00000108654,DDX5,395,0.06751,412,0.15241,278,-0.5382,374,-0.0228,514,0.49943,375,-0.0167
ENSG00000258890,CEP95,25,0.21034,21,-0.0608,20,-0.1612,17,-0.4681,37,0.82742,24,0.13597
ENSG00000108854,SMURF2,27,1.03339,17,0.30636,9,-0.6658,8,-0.9615,16,0.22521,21,0.63446
ENSG00000120063,GNA13,63,1.98705,14,-0.5654,10,-1.0985,11,-1.1194,21,0.09306,36,0.92731
ENSG00000168646,AXIN2,26,1.39178,9,-0.3317,9,-0.3949,10,-0.3093,9,-0.3553,13,0.18135
ENSG00000154240,CEP112,35,0.51445,32,0.42582,22,-0.2538,19,-0.5858,21,-0.3304,35,0.49005
ENSG00000154229,PRKCA,134,0.06931,139,0.13826,127,-0.0158,92,-0.6433,202,0.74790,140,0.13881
ENSG00000198265,HELZ,38,0.02688,40,0.10490,34,-0.1549,33,-0.2801,39,0.04766,53,0.54108
ENSG00000197170,PSMD12,84,-0.7473,116,-0.2736,184,0.57018,165,0.42651,79,-0.8353,97,-0.5235
ENSG00000154217,PITPNC1,80,0.74983,66,0.48541,41,-0.3836,34,-0.7571,60,0.25535,52,0.04952
ENSG00000130935,NOL11,28,0.12357,17,-0.7310,24,-0.1234,37,0.79765,22,-0.2805,16,-0.7069
ENSG00000171634,BPTF,361,0.87456,167,-0.4303,182,-0.2760,141,-0.7829,296,0.53601,352,0.83036
ENSG00000186665,C17orf58,15,-0.2548,24,0.52416,19,0.13994,17,-0.0572,14,-0.3438,11,-0.7453
ENSG00000182481,KPNA2,23,-1.4137,51,-0.2316,73,0.44665,75,0.58878,47,-0.3234,33,-0.8834
ENSG00000278730,AC005332.6,30,0.85540,15,-0.3200,18,0.04998,12,-0.7737,26,0.60035,21,0.23413
ENSG00000196704,AMZ2,131,0.02543,132,0.04134,111,-0.2652,147,0.27645,126,-0.0346,106,-0.3146
ENSG00000108946,PRKAR1A,292,-0.7637,434,-0.1600,470,-0.0173,625,0.60567,415,-0.2128,358,-0.4451
ENSG00000141338,ABCA8,20,0.93739,1,-2.9478,4,-1.7447,3,-1.9430,5,-1.1275,67,3.60645
ENSG00000154265,ABCA5,31,-0.5662,41,-0.1464,38,-0.2732,59,0.60675,37,-0.2968,43,-0.0539
ENSG00000108984,MAP2K6,13,-0.6387,21,0.12396,21,0.06218,16,-0.4362,31,0.69789,24,0.28227
ENSG00000125398,SOX9,133,2.96724,27,-0.0646,8,-1.9944,9,-1.9468,22,-0.3653,29,0.05760
ENSG00000227036,LINC00511,15,0.79853,6,-0.6414,8,-0.0853,8,-0.1264,6,-0.5803,14,0.75721
ENSG00000133195,SLC39A11,20,0.88184,5,-1.3586,8,-0.6401,10,-0.2947,16,0.51622,25,1.23176
ENSG00000180616,SSTR2,25,-1.4447,20,-1.8413,29,-1.3193,86,0.67641,174,1.75504,80,0.36601
ENSG00000166685,COG1,16,-1.3462,42,0.11116,33,-0.2861,43,0.19810,66,0.83655,32,-0.3496
ENSG00000133193,FAM104A,17,-0.3856,16,-0.4714,22,0.01135,25,0.31488,24,0.16155,24,0.14366
ENSG00000141219,C17orf80,17,-0.2923,25,0.33199,18,-0.2264,20,-0.0971,18,-0.2448,27,0.42242
ENSG00000179604,CDC42EP4,171,2.57930,48,0.20200,24,-0.9338,19,-1.4403,19,-1.2312,34,-0.3477
ENSG00000172809,RPL38,2127,0.56649,2136,0.66425,1414,-0.1121,1186,-0.4697,834,-0.9213,1435,-0.0762
ENSG00000141540,TTYH2,39,0.45532,6,-2.5653,9,-1.8980,9,-1.9952,30,0.01840,170,3.55417
ENSG00000172794,RAB37,5,-1.2788,9,-0.5464,19,0.72138,15,0.41034,10,-0.3412,9,-0.4617
ENSG00000109062,SLC9A3R1,117,2.12325,36,-0.0004,15,-1.4130,12,-1.9046,36,0.03190,66,1.01458
ENSG00000109065,NAT9,9,-0.8477,13,-0.4071,17,0.09136,16,-0.0229,21,0.37427,25,0.67124
ENSG00000161509,GRIN2C,29,1.40430,18,0.68281,6,-1.0983,5,-1.6782,15,0.25990,19,0.62488
ENSG00000167861,HID1,8,-1.9339,28,-0.0205,33,0.26870,27,-0.1110,37,0.41515,37,0.41991
ENSG00000167862,MRPL58,23,-0.3023,32,0.23312,22,-0.4088,35,0.51225,16,-0.8838,27,-0.0718
ENSG00000180901,KCTD2,25,-1.5146,80,0.31424,67,-0.0111,65,-0.0629,88,0.44218,70,0.07213
ENSG00000167863,ATP5PD,420,-0.3541,601,0.24473,523,-0.0094,657,0.48497,280,-0.9809,338,-0.6927
ENSG00000125449,ARMC7,3,-1.7646,14,0.48862,11,0.18726,9,-0.2138,12,0.27392,10,-0.0190
ENSG00000125458,NT5C,25,1.14552,11,-0.1481,8,-0.6605,9,-0.6470,16,0.40105,18,0.54189
ENSG00000189159,JPT1,34,-1.9672,127,0.01704,138,0.17721,168,0.64710,98,-0.3892,88,-0.5556
ENSG00000188612,SUMO2,284,0.13407,298,0.23873,269,0.05228,235,-0.2166,256,-0.0333,236,-0.1629
ENSG00000125450,NUP85,13,-0.2981,15,-0.0961,9,-0.9131,18,0.22269,28,0.90311,17,0.07779
ENSG00000125447,GGA3,18,-1.3856,51,0.28319,54,0.37106,41,-0.1447,52,0.26956,37,-0.2742
ENSG00000125445,MRPS7,80,-0.0506,85,0.04710,72,-0.2607,97,0.32701,69,-0.2798,76,-0.1380
ENSG00000125454,SLC25A19,11,0.25864,12,0.35250,7,-0.6074,9,-0.1201,10,0.00665,11,0.24726
ENSG00000177885,GRB2,98,-0.6323,133,-0.1689,148,0.01490,161,0.19992,172,0.26352,149,0.03138
ENSG00000177728,TMEM94,50,0.52047,46,0.42143,31,-0.2772,24,-0.7797,43,0.27155,45,0.33139
ENSG00000177303,CASKIN2,30,1.87999,8,-0.4605,6,-0.9266,3,-2.2001,17,0.79570,20,1.10369
ENSG00000108469,RECQL5,1,-2.8782,6,-0.9090,16,0.84739,10,-0.1563,11,0.05993,19,0.94112
ENSG00000161526,SAP30BP,53,0.14461,44,-0.1714,37,-0.4605,40,-0.3796,73,0.66339,77,0.75371
ENSG00000132475,H3F3B,444,1.39691,172,-0.2328,151,-0.4610,108,-1.1035,196,7.83128,350,0.96492
ENSG00000132478,UNK,18,0.98545,10,0.09690,9,-0.1516,6,-0.9332,12,0.29660,12,0.31743
ENSG00000132471,WBP2,188,-0.8791,312,-0.1016,387,0.28893,363,0.19368,314,-0.0811,318,-0.0632
ENSG00000132481,TRIM47,34,1.80715,13,0.09016,8,-0.5939,8,-0.7694,11,-0.1681,9,-0.4165
ENSG00000204316,MRPL38,46,-0.0532,59,0.37664,46,-0.0741,45,-0.1463,37,-0.4175,53,0.15948
ENSG00000161533,ACOX1,69,0.96975,34,-0.1856,39,0.02863,28,-0.6071,39,0.03703,44,0.23954
ENSG00000257949,TEN1,10,-0.0112,11,0.22988,12,0.38731,6,-0.9129,10,-0.0281,14,0.59733
ENSG00000167881,SRP68,41,-0.9221,78,0.06509,107,0.67502,70,-0.1331,69,-0.1376,59,-0.3676
ENSG00000182473,EXOC7,42,-0.5235,46,-0.4228,56,-0.0857,56,-0.1083,83,0.56174,91,0.72386
ENSG00000141576,RNF157,73,-0.4611,102,0.08358,138,0.64282,86,-0.2610,75,-0.4112,93,-0.0887
ENSG00000185262,UBALD2,33,0.44962,22,-0.1960,23,-0.1031,16,-0.8008,38,0.70962,37,0.65710
ENSG00000161542,PRPSAP1,50,0.32037,33,-0.3761,34,-0.2998,49,0.40193,30,-0.4680,46,0.18229
ENSG00000175931,UBE2O,30,-0.7727,44,-0.1976,63,0.44149,51,0.07667,64,0.40377,33,-0.6281
ENSG00000161544,CYGB,9,-0.4687,20,0.98655,11,-0.1047,6,-1.2210,15,0.30200,16,0.42756
ENSG00000163597,SNHG16,41,0.37573,37,0.19311,36,0.17348,29,-0.2787,25,-0.4041,31,-0.1113
ENSG00000182534,MXRA7,153,0.06799,175,0.32237,129,-0.2215,129,-0.2619,174,0.28033,145,-0.0198
ENSG00000070495,JMJD6,14,-0.3089,17,-0.0853,22,0.43805,14,-0.4205,21,0.30868,19,0.16059
ENSG00000181038,METTL23,27,0.51858,22,0.23455,14,-0.5865,20,0.02422,16,-0.2856,21,0.08763
ENSG00000161547,SRSF2,97,-0.3534,115,-0.1016,150,0.39717,109,-0.2114,151,0.35772,107,-0.1935
ENSG00000092931,MFSD11,18,0.19398,9,-0.9625,24,0.73766,16,-0.0202,19,0.24998,10,-0.6639
ENSG00000167889,MGAT5B,20,-0.9645,58,0.80726,59,0.87308,25,-0.8054,23,-0.7567,26,-0.5822
ENSG00000234912,SNHG20,16,0.62311,12,0.23055,15,0.53797,7,-0.8160,6,-0.9762,12,0.17608
ENSG00000129657,SEC14L1,75,0.32571,112,1.19741,50,-0.3639,28,-1.4411,65,0.08670,67,0.13655
ENSG00000184640,SEPTIN9,49,0.04675,47,-0.0261,56,0.31476,46,-0.0756,39,-0.3106,43,-0.1434
ENSG00000078687,TNRC6C,61,0.49434,43,-0.0865,43,-0.0999,34,-0.5612,56,0.34918,62,0.50114
ENSG00000108639,SYNGR2,30,1.28060,6,-1.4094,8,-0.8990,6,-1.3370,16,0.22350,45,2.10453
ENSG00000183077,AFMID,15,-0.8014,27,0.15556,29,0.24840,24,-0.1212,13,-0.9660,40,0.74320
ENSG00000087157,PGS1,13,-0.8242,20,-0.1842,23,0.05804,26,0.31674,22,-0.0559,25,0.14630
ENSG00000108669,CYTH1,42,-0.1106,42,-0.1413,42,-0.1372,37,-0.3810,54,0.30081,76,0.86911
ENSG00000055483,USP36,20,0.05023,17,-0.1964,16,-0.2504,18,-0.1436,25,0.44131,25,0.47095
ENSG00000035862,TIMP2,221,1.04726,99,-0.3095,134,0.22702,96,-0.3983,46,-1.4411,159,0.48188
ENSG00000108679,LGALS3BP,35,2.12140,5,-1.1723,4,-1.6171,4,-1.7080,8,-0.3704,32,1.97347
ENSG00000171302,CANT1,25,-0.0102,14,-0.9268,21,-0.2584,22,-0.2230,47,1.05245,39,0.73090
ENSG00000167280,ENGASE,7,-0.3837,5,-0.8113,12,0.63508,7,-0.4130,9,0.07124,15,0.87333
ENSG00000167281,RBFOX3,53,-0.9158,120,0.43080,85,-0.2031,82,-0.2870,170,0.96524,72,-0.4401
ENSG00000141582,CBX4,26,-0.6080,38,-0.0273,42,0.18505,33,-0.3163,54,0.55905,45,0.25448
ENSG00000167291,TBC1D16,26,1.16545,16,0.37460,12,-0.0146,7,-1.1061,9,-0.4616,15,0.24899
ENSG00000171298,GAA,24,-0.1436,24,-0.1521,30,0.22681,19,-0.6718,37,0.54969,39,0.63005
ENSG00000141543,EIF4A3,40,0.40368,32,0.03683,23,-0.5148,31,0.01261,44,0.55816,24,-0.4259
ENSG00000181045,SLC26A11,8,-1.3420,22,0.16761,22,0.12587,19,-0.1292,26,0.37062,24,0.25822
ENSG00000173821,RNF213,69,1.92712,14,-0.8645,17,-0.4705,14,-0.9339,9,-1.3238,47,1.20274
ENSG00000173818,ENDOV,12,-0.6049,17,-0.1186,23,0.46091,19,0.07224,21,0.19629,12,-0.6720
ENSG00000171246,NPTX1,84,-2.1684,165,-1.2547,176,-1.1494,395,0.27065,1106,2.06773,422,0.31141
ENSG00000141564,RPTOR,9,-0.9637,15,-0.1523,17,0.05247,15,-0.1965,28,0.87231,19,0.23103
ENSG00000176108,CHMP6,14,0.30545,12,0.08431,9,-0.3231,10,-0.2432,12,0.16144,14,0.38678
ENSG00000226137,BAIAP2-DT,36,-0.2217,42,0.04263,46,0.20822,36,-0.2558,46,0.19522,44,0.11123
ENSG00000175866,BAIAP2,43,-1.6431,124,-0.0180,78,-0.8101,118,-0.1111,301,1.50798,148,0.27689
ENSG00000181409,AATK,24,-1.2766,45,-0.3313,57,0.09883,45,-0.3914,71,0.43012,111,1.19431
ENSG00000224877,NDUFAF8,270,0.60275,273,0.72234,173,-0.1330,131,-0.6844,137,-0.4895,176,-0.0973
ENSG00000157637,SLC38A10,34,0.36203,22,-0.3456,30,0.18633,23,-0.2814,31,0.21763,31,0.21261
ENSG00000266074,BAHCC1,15,0.40030,18,0.76296,10,-0.2548,9,-0.5306,11,-0.0697,9,-0.4238
ENSG00000184009,ACTG1,863,-0.2812,1073,0.07488,1001,-0.0510,1181,0.29168,884,-0.2426,859,-0.2872
ENSG00000185504,FAAP100,17,0.75443,11,0.09721,12,0.21923,8,-0.5354,13,0.28873,6,-0.8515
ENSG00000182446,NPLOC4,42,-0.0340,43,0.01261,41,-0.0575,33,-0.4849,54,0.37214,63,0.63136
ENSG00000204237,OXLD1,32,0.09183,28,-0.1246,28,-0.1221,33,0.15358,37,0.32411,23,-0.4367
ENSG00000185298,CCDC137,16,-0.1945,14,-0.4174,17,-0.1228,20,0.20552,25,0.52601,18,-0.0253
ENSG00000214087,ARL16,16,-1.1190,36,0.15164,41,0.36781,35,0.12201,26,-0.4117,32,-0.0830
ENSG00000185359,HGS,35,-0.5262,45,-0.1717,56,0.23263,50,0.03460,44,-0.1892,63,0.37354
ENSG00000262814,MRPL12,63,-0.3189,78,0.02698,92,0.32355,81,0.10176,46,-0.7972,79,0.02846
ENSG00000225663,MCRIP1,92,-0.2352,87,-0.3517,132,0.39262,98,-0.1695,105,-0.0191,136,0.40316
ENSG00000185624,P4HB,111,0.36734,79,-0.2089,78,-0.2246,87,-0.0473,114,0.40268,88,-0.0106
ENSG00000141522,ARHGDIA,61,-0.6857,87,-0.1482,111,0.28894,89,-0.1156,127,0.48038,94,-0.0047
ENSG00000263731,AC145207.5,20,1.35306,7,-0.3364,11,0.32101,7,-0.5715,8,-0.1275,5,-0.8121
ENSG00000183684,ALYREF,18,0.24764,14,-0.1834,14,-0.2344,17,0.15472,19,0.34044,13,-0.3256
ENSG00000141552,ANAPC11,223,0.05227,278,0.46999,212,-0.0282,207,-0.0857,133,-0.7585,201,-0.1106
ENSG00000185813,PCYT2,24,-0.7539,37,-0.0770,57,0.74154,32,-0.3678,26,-0.6395,53,0.50179
ENSG00000187531,SIRT7,13,0.14797,11,-0.1575,10,-0.2068,10,-0.3214,13,0.22013,19,0.76983
ENSG00000197063,MAFG,28,-0.4749,31,-0.3315,51,0.54165,37,-0.0203,38,0.00534,36,-0.0645
ENSG00000169696,ASPSCR1,23,0.21082,17,-0.3407,27,0.48426,18,-0.1952,13,-0.6377,25,0.33694
ENSG00000169689,CENPX,87,-0.0964,102,0.18530,108,0.28130,94,0.03175,45,-1.1191,91,-0.0292
ENSG00000169750,RAC3,13,-0.8236,22,-0.0511,26,0.23866,28,0.37653,15,-0.6924,22,-0.0496
ENSG00000169738,DCXR,157,0.92151,111,0.38227,91,0.01886,63,-0.6762,55,-0.7545,94,0.07839
ENSG00000169733,RFNG,21,-0.0598,25,0.31637,24,0.21987,16,-0.5752,28,0.40860,19,-0.1882
ENSG00000169727,GPS1,57,-0.4776,64,-0.3336,65,-0.2989,87,0.26208,96,0.34965,99,0.40402
ENSG00000169718,DUS1L,25,-0.2151,31,0.14223,29,0.05354,19,-0.7648,52,0.99836,31,0.11380
ENSG00000169710,FASN,95,-0.3290,115,-0.0319,142,0.35706,90,-0.5199,121,0.05791,171,0.62094
ENSG00000176155,CCDC57,8,-0.3230,11,0.18260,8,-0.3703,8,-0.3616,16,0.71914,14,0.43502
ENSG00000141551,CSNK1D,46,-0.4446,72,0.28626,64,0.07411,55,-0.2217,73,0.27096,59,-0.0724
ENSG00000169660,HEXD,11,-0.1102,10,-0.2620,10,-0.2870,12,0.08940,15,0.35472,15,0.38264
ENSG00000178927,CYBC1,13,-0.3984,19,0.22077,23,0.53858,11,-0.7922,18,0.09003,22,0.37710
ENSG00000141562,NARF,31,-1.1439,65,-0.0060,71,0.14703,69,0.11772,83,0.39280,59,-0.1457
ENSG00000141568,FOXK2,26,-0.6581,50,0.41288,43,0.14685,35,-0.2650,47,0.25881,35,-0.2127
ENSG00000141580,WDR45B,107,0.78941,55,-0.3150,63,-0.0932,59,-0.2298,61,-0.1245,81,0.31687
ENSG00000141542,RAB40B,105,-0.3026,202,0.90098,80,-0.7888,78,-0.9226,228,0.97948,138,0.13263
ENSG00000141560,FN3KRP,49,-0.0835,52,0.01112,47,-0.1658,55,0.14291,55,0.10196,48,-0.1011
ENSG00000141556,TBCD,35,-0.7700,62,0.12005,48,-0.3296,60,0.08631,95,0.80923,48,-0.2848
ENSG00000101557,USP14,68,-0.8165,93,-0.3770,114,-0.0297,152,0.60779,117,0.01382,100,-0.2296
ENSG00000079134,THOC1,26,0.55464,17,-0.2051,8,-1.2707,17,-0.1626,29,0.69070,30,0.76312
ENSG00000176105,YES1,51,2.39562,8,-0.8810,7,-1.0060,3,-2.5361,11,-0.3038,35,1.58068
ENSG00000141433,ADCYAP1,2,-3.7251,52,1.49843,27,0.13955,18,-0.6659,30,0.30926,7,-1.9422
ENSG00000101596,SMCHD1,95,1.25841,35,-0.4246,31,-0.6378,33,-0.5883,51,0.19276,72,0.77842
ENSG00000101577,LPIN2,72,0.34073,64,0.16217,51,-0.2334,60,0.04503,41,-0.5517,62,0.08824
ENSG00000101608,MYL12A,91,2.23199,23,-0.2278,20,-0.4324,14,-1.1800,12,-1.1775,31,0.28081
ENSG00000118680,MYL12B,257,-0.3332,304,-0.0783,333,0.08647,401,0.51242,256,-0.3393,183,-0.8619
ENSG00000170579,DLGAP1,113,-1.3086,246,-0.1216,340,0.47201,304,0.30029,303,0.22286,138,-1.0031
ENSG00000263878,DLGAP1-AS4,24,-1.1798,57,0.20565,62,0.35788,56,0.19125,48,-0.0953,32,-0.6990
ENSG00000263753,LINC00667,35,-0.2541,45,0.16094,46,0.19206,34,-0.3781,48,0.24692,45,0.14915
ENSG00000198081,ZBTB14,12,0.38643,10,0.06528,7,-0.5340,10,0.10905,7,-0.4309,12,0.38034
ENSG00000082397,EPB41L3,82,-1.4288,197,-0.1017,258,0.39744,260,0.47752,153,-0.4860,159,-0.4241
ENSG00000261738,MIR3976HG,1,-3.1367,20,0.88312,22,1.08426,9,-0.5731,9,-0.5124,3,-1.8646
ENSG00000206432,TMEM200C,17,-0.1685,19,0.04002,22,0.27153,23,0.46359,10,-0.9457,9,-1.1480
ENSG00000173482,PTPRM,53,0.26207,27,-0.8324,52,0.27003,57,0.51625,19,-1.3034,47,0.07194
ENSG00000206418,RAB12,34,-0.3015,61,0.72687,36,-0.2604,37,-0.2083,40,-0.0555,35,-0.2618
