Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000160633,SAFB,122,0.40752,121,0.39939,69,-0.4746,153,0.88404,90,-0.0758,53,-0.9470,76,-0.4074
ENSG00000130255,RPL36,956,0.16951,816,-0.0797,1417,0.81109,719,-0.3022,367,-1.3800,1502,1.04037,646,-0.5248
ENSG00000174917,MICOS13,90,-0.8919,120,-0.4485,147,-0.1361,146,-0.1621,95,-0.8548,224,0.60539,212,0.56282
ENSG00000167733,HSD11B1L,28,-1.4571,62,-0.2586,30,-1.3589,73,-0.0143,50,-0.6601,135,1.12440,83,0.23542
ENSG00000196365,LONP1,26,-1.1715,40,-0.5436,30,-0.9875,41,-0.5349,45,-0.3980,68,0.31391,93,1.03884
ENSG00000174886,NDUFA11,143,-0.6343,96,-1.2325,180,-0.2821,213,-0.0192,132,-0.8070,262,0.34167,318,0.80638
ENSG00000031823,RANBP3,25,-0.2782,26,-0.2155,16,-0.9234,30,0.04642,23,-0.4518,31,0.07014,40,0.62568
ENSG00000130382,MLLT1,50,-0.1995,73,0.39280,51,-0.1699,49,-0.2680,34,-0.8272,89,0.79902,56,-0.0515
ENSG00000125656,CLPP,18,-0.5891,22,-0.3278,14,-1.0135,28,0.03164,18,-0.6598,32,0.29702,38,0.71104
ENSG00000125652,ALKBH7,54,0.19400,33,-0.5767,26,-0.9307,35,-0.5113,20,-1.3915,89,1.16418,57,0.35885
ENSG00000125651,GTF2F1,77,0.00352,80,0.06772,59,-0.4106,90,0.28224,81,0.08819,73,-0.0887,72,-0.1080
ENSG00000088247,KHSRP,73,0.74355,38,-0.2883,31,-0.5896,48,0.10245,57,0.37386,49,0.13691,33,-0.6144
ENSG00000125648,SLC25A23,153,-0.4554,250,0.30629,317,0.69422,200,-0.0467,163,-0.3912,323,0.82167,126,-0.8856
ENSG00000104833,TUBB4A,456,0.35044,130,-1.5719,338,-0.1231,357,-0.0442,477,0.47090,260,-0.5721,427,0.30275
ENSG00000125734,GPR108,14,-0.2573,14,-0.2542,17,0.10498,12,-0.4512,15,-0.1296,20,0.39140,18,0.21846
ENSG00000171105,INSR,92,0.72685,73,0.35008,46,-0.3892,39,-0.6579,83,0.63100,58,-0.0092,43,-0.5475
ENSG00000104880,ARHGEF18,19,0.13554,14,-0.3103,15,-0.1677,18,0.07762,14,-0.3072,15,-0.2671,22,0.43128
ENSG00000198816,ZNF358,59,-0.2853,98,0.51579,68,-0.0566,43,-0.8335,40,-0.9211,157,1.53630,49,-0.6861
ENSG00000090674,MCOLN1,16,-0.7356,4,-2.5692,11,-1.3170,39,0.71306,25,-0.1176,22,-0.2627,37,0.70778
ENSG00000032444,PNPLA6,40,-0.2635,36,-0.3874,33,-0.5372,39,-0.3135,59,0.39430,45,-0.0788,56,0.36038
ENSG00000076826,CAMSAP3,6,-2.0894,8,-1.6365,9,-1.4444,22,-0.1959,25,0.05988,32,0.49134,37,0.86489
ENSG00000076924,XAB2,19,0.18592,11,-0.6863,1,-4.0225,23,0.52998,22,0.48957,16,-0.0830,17,-0.0379
ENSG00000229833,PET100,75,-1.2495,120,-0.5486,132,-0.4015,207,0.32841,120,-0.5981,226,0.49022,208,0.38674
ENSG00000181029,TRAPPC5,64,-1.3896,112,-0.5349,127,-0.3529,167,0.08593,129,-0.3554,177,0.18717,220,0.66137
ENSG00000142459,EVI5L,50,0.85887,14,-1.0877,32,0.13318,18,-0.7785,27,-0.1506,36,0.36405,31,0.11309
ENSG00000183248,PRR36,13,-1.7185,22,-1.0020,44,0.06929,40,-0.0828,59,0.60452,50,0.32751,42,-0.0002
ENSG00000076984,MAP2K7,35,1.05992,15,-0.2894,5,-1.9215,8,-1.2176,15,-0.2600,20,0.21485,24,0.61072
ENSG00000260001,TGFBR3L,4,-3.4943,20,-1.4055,17,-1.6144,67,0.50071,28,-0.9617,72,0.64517,76,0.86662
ENSG00000178531,CTXN1,104,-1.2740,170,-0.5362,356,0.62731,236,-0.0365,188,-0.4194,387,0.86930,213,-0.2343
ENSG00000104980,TIMM44,22,-0.5551,38,0.28296,21,-0.6554,32,0.02030,36,0.19391,21,-0.6794,41,0.50907
ENSG00000066044,ELAVL1,46,-0.0032,32,-0.5472,15,-1.6373,58,0.41649,54,0.27259,43,-0.1057,49,0.13441
ENSG00000090661,CERS4,38,1.06446,17,-0.1898,19,-0.0066,13,-0.6709,12,-0.7255,16,-0.3636,26,0.55948
ENSG00000167775,CD320,11,-1.3847,18,-0.6394,9,-1.5942,15,-0.9188,27,0.00194,35,0.42852,45,1.04424
ENSG00000267855,NDUFA7,49,-1.4113,62,-1.0585,151,0.31020,115,-0.1363,67,-1.0152,169,0.55257,175,0.71108
ENSG00000233927,RPS28,856,-0.2102,1135,0.23462,1128,0.22407,761,-0.4268,441,-1.2993,1882,1.23629,821,-0.3300
ENSG00000185236,RAB11B,67,-0.0117,76,0.18641,30,-1.2012,48,-0.5472,57,-0.2671,95,0.62722,77,0.26925
ENSG00000099785,MARCH2,32,-0.5223,35,-0.3901,26,-0.8672,39,-0.2688,28,-0.8166,70,0.79240,59,0.54053
ENSG00000099783,HNRNPM,382,1.05896,273,0.49965,231,0.22984,242,0.33626,206,0.05791,108,-1.0102,133,-0.7409
ENSG00000130803,ZNF317,10,-0.4138,13,-0.1163,4,-1.7616,14,0.04777,19,0.50859,13,-0.1374,16,0.26474
ENSG00000130818,ZNF426,31,0.89591,21,0.28607,7,-1.2413,15,-0.2798,20,0.24877,21,0.32716,13,-0.5593
ENSG00000197961,ZNF121,22,0.13937,14,-0.6195,9,-1.2252,15,-0.4593,37,1.06542,22,0.16113,17,-0.3188
ENSG00000171466,ZNF562,13,-0.5452,21,0.13958,22,0.24386,27,0.61811,20,0.08028,20,0.05238,13,-0.6827
ENSG00000198258,UBL5,140,-1.3401,205,-0.7679,183,-0.9357,413,0.35923,167,-1.1498,501,0.71928,452,0.59402
ENSG00000127445,PIN1,65,-1.7929,109,-1.0113,110,-1.0023,233,0.16479,126,-0.8571,253,0.31207,345,1.03832
ENSG00000105088,OLFM2,19,-1.3528,63,0.45763,19,-1.3837,23,-1.1560,20,-1.3427,102,1.48524,58,0.40753
ENSG00000080573,COL5A3,28,-0.5201,42,0.10198,17,-1.2482,14,-1.6252,24,-0.8254,104,1.97852,33,-0.3129
ENSG00000130813,SHFL,23,-0.5272,21,-0.6567,15,-1.1595,14,-1.3552,52,0.87316,35,0.12632,42,0.54517
ENSG00000130810,PPAN,13,0.06592,12,-0.0594,1,-2.9167,19,0.68218,9,-0.6105,12,-0.0757,15,0.38111
ENSG00000130811,EIF3G,54,-0.1101,39,-0.6026,60,0.05511,51,-0.2291,52,-0.1908,67,0.25335,68,0.30847
ENSG00000130816,DNMT1,128,1.23746,85,0.55734,50,-0.2835,40,-0.6684,94,0.81786,32,-1.0495,42,-0.6475
ENSG00000105364,MRPL4,22,-1.0895,33,-0.5032,42,-0.1145,27,-0.8748,40,-0.2007,51,0.20121,71,0.92619
ENSG00000105376,ICAM5,5,-3.0398,10,-2.0418,13,-1.7154,86,1.37436,33,-0.3903,41,-0.0355,51,0.38595
ENSG00000267673,FDX2,20,-1.9654,54,-0.5319,75,-0.0266,64,-0.2850,50,-0.6840,107,0.60107,107,0.70268
ENSG00000105401,CDC37,57,-1.2346,82,-0.6896,76,-0.8218,140,0.14538,141,0.15957,93,-0.5442,194,0.85531
ENSG00000065989,PDE4A,18,-1.8684,69,0.18467,69,0.17868,39,-0.7577,67,0.14607,72,0.26199,76,0.41947
ENSG00000079999,KEAP1,48,0.39089,24,-0.6631,20,-0.9198,22,-0.8624,25,-0.6500,62,0.94774,45,0.38198
ENSG00000130734,ATG4D,9,-0.4665,10,-0.3451,6,-1.0763,2,-2.6984,10,-0.3517,22,1.04984,18,0.82923
ENSG00000129347,KRI1,35,0.98180,14,-0.4767,9,-1.1165,28,0.67326,24,0.42592,13,-0.6708,14,-0.5927
ENSG00000129355,CDKN2D,51,-1.5797,101,-0.5457,151,0.07175,123,-0.2722,120,-0.3106,194,0.53879,183,0.48803
ENSG00000129353,SLC44A2,64,1.02110,39,0.19112,23,-0.6118,9,-2.0445,24,-0.6061,63,1.12096,31,-0.1699
ENSG00000267100,ILF3-DT,55,0.58786,53,0.53881,60,0.72743,25,-0.6901,47,0.38048,29,-0.4636,29,-0.5184
ENSG00000129351,ILF3,131,0.37670,113,0.15226,87,-0.2556,94,-0.1508,124,0.33283,98,-0.0803,90,-0.2496
ENSG00000213339,QTRT1,12,-0.7600,12,-0.7805,0,-6.3989,10,-1.0533,27,0.58165,19,-0.0229,33,1.08954
ENSG00000079805,DNM2,48,1.87829,13,-0.2092,12,-0.3303,6,-1.4341,8,-1.1133,20,0.43492,15,-0.0558
ENSG00000142453,CARM1,19,-0.9304,30,-0.2499,21,-0.7690,34,-0.0600,38,0.10845,50,0.60859,37,0.08182
ENSG00000130733,YIPF2,10,-0.7229,16,-0.0132,5,-1.7025,9,-0.8004,20,0.43084,17,0.14295,22,0.63923
ENSG00000127616,SMARCA4,119,-0.1327,195,0.65801,110,-0.2579,137,0.09770,158,0.35507,93,-0.5515,117,-0.1806
ENSG00000130164,LDLR,25,0.72009,16,-0.0248,3,-2.4186,9,-0.9756,20,0.38773,21,0.44017,17,0.05983
ENSG00000105518,TMEM205,43,-0.6685,28,-1.3318,47,-0.5395,78,0.26865,52,-0.4441,79,0.28806,90,0.58661
ENSG00000105520,PLPPR2,26,-1.2018,31,-0.9361,60,0.04723,55,-0.0837,63,0.14308,79,0.55922,61,0.10192
ENSG00000130175,PRKCSH,99,1.12633,59,0.26360,66,0.46178,32,-0.6995,34,-0.6323,51,0.04874,45,-0.1632
ENSG00000196361,ELAVL3,388,0.89514,303,0.48542,225,0.00950,164,-0.5227,243,0.14425,217,-0.0503,173,-0.4739
ENSG00000130159,ECSIT,17,-1.3185,19,-1.2275,15,-1.5217,44,0.09250,39,-0.1411,48,0.22640,64,0.86569
ENSG00000130165,ELOF1,21,-0.5348,30,-0.0048,22,-0.4567,7,-2.1379,32,0.13713,50,0.93875,35,0.32716
ENSG00000197044,ZNF441,26,0.30587,25,0.25112,5,-2.0224,28,0.46722,34,0.81129,10,-1.1678,19,-0.2298
ENSG00000173875,ZNF791,46,0.00503,67,0.59129,41,-0.1850,44,-0.0746,65,0.61214,40,-0.2372,34,-0.5725
ENSG00000105583,WDR83OS,85,0.03065,38,-1.1933,71,-0.2548,77,-0.1327,41,-1.1682,113,0.53211,116,0.66435
ENSG00000095059,DHPS,21,-1.2177,35,-0.4611,21,-1.2079,43,-0.1928,58,0.35645,37,-0.4209,73,0.87764
ENSG00000105576,TNPO2,47,-0.9641,89,0.01034,83,-0.0977,83,-0.1093,86,-0.0531,116,0.47806,91,0.05639
ENSG00000123144,TRIR,122,-0.0662,82,-0.6685,181,0.56731,132,0.07121,88,-0.6173,147,0.25300,135,0.11957
ENSG00000198356,GET3,23,-1.4326,16,-1.9685,24,-1.3688,85,0.63583,40,-0.6857,88,0.69496,76,0.48729
ENSG00000171223,JUNB,71,1.59110,18,-0.6619,13,-1.1285,15,-0.9516,24,-0.1915,34,0.38859,26,-0.0741
ENSG00000167815,PRDX2,105,-1.6038,255,-0.2679,222,-0.4805,179,-0.8714,216,-0.5678,382,0.40918,500,1.07360
ENSG00000105613,MAST1,14,-2.0012,27,-1.0230,10,-2.4408,46,-0.2644,58,0.14758,39,-0.5333,102,1.42902
ENSG00000105612,DNASE2,16,0.18244,10,-0.4852,8,-0.8499,11,-0.4389,15,0.13392,19,0.46685,16,0.16751
ENSG00000179115,FARSA,27,-1.3038,30,-1.1582,28,-1.2878,64,-0.0301,74,0.22730,66,0.02642,95,0.79685
ENSG00000179218,CALR,165,0.08571,127,-0.3264,191,0.31674,155,-0.0151,155,-0.0122,150,-0.0726,158,0.01695
ENSG00000179262,RAD23A,120,-0.4741,141,-0.2250,207,0.37655,179,0.16412,141,-0.2494,170,0.06895,170,0.07854
ENSG00000179271,GADD45GIP1,92,-0.8941,88,-0.9683,174,0.08749,173,0.08601,133,-0.3696,194,0.28793,208,0.46731
ENSG00000008441,NFIX,416,1.55206,270,0.80215,187,0.20758,95,-0.9052,170,0.06436,170,0.05879,76,-1.3470
ENSG00000104907,TRMT1,8,-0.9191,5,-1.4935,7,-1.1982,8,-1.0604,22,0.61231,18,0.27754,23,0.80453
ENSG00000160877,NACC1,20,-0.5989,23,-0.3904,36,0.32118,34,0.23559,20,-0.6400,48,0.85564,24,-0.3575
ENSG00000141837,CACNA1A,38,-1.9775,201,0.53570,40,-1.9214,118,-0.3361,264,1.13720,119,-0.3171,148,0.05306
ENSG00000104957,CCDC130,22,0.71685,11,-0.3689,0,-7.5192,12,-0.3222,17,0.29098,14,-0.0258,17,0.39715
ENSG00000037757,MRI1,22,0.83464,13,-0.0723,4,-1.5867,14,0.16789,15,0.17514,13,0.02925,11,-0.2889
ENSG00000104979,C19orf53,83,-0.7298,84,-0.7055,144,0.11628,137,0.04288,62,-1.2394,183,0.56501,176,0.55203
ENSG00000187556,NANOS3,22,-0.4263,35,0.32286,28,-0.0075,21,-0.5018,16,-0.8895,40,0.62212,34,0.32830
ENSG00000132024,CC2D1A,15,-0.4480,15,-0.4251,12,-0.7582,17,-0.2397,34,0.96255,14,-0.5848,23,0.22351
ENSG00000141854,MISP3,16,-0.2415,25,0.49896,11,-0.8002,17,-0.1055,5,-1.9372,29,0.79968,22,0.36611
ENSG00000141858,SAMD1,58,0.37005,46,-0.0168,78,0.84872,38,-0.3242,29,-0.7344,66,0.65274,34,-0.5308
ENSG00000072062,PRKACA,48,-1.0527,72,-0.4526,45,-1.1617,84,-0.2203,88,-0.1376,123,0.44256,132,0.64482
ENSG00000072071,ADGRL1,72,-0.8982,101,-0.3800,89,-0.5811,127,-0.0307,176,0.55187,128,-0.0101,142,0.18471
ENSG00000123143,PKN1,30,0.66115,17,-0.2337,3,-2.5307,20,0.03623,4,-2.4353,38,1.19624,21,0.12765
ENSG00000123159,GIPC1,54,0.18252,19,-1.3647,17,-1.5154,25,-1.0509,43,-0.1965,64,0.50503,74,0.90227
ENSG00000132002,DNAJB1,87,0.30714,53,-0.4672,52,-0.5023,60,-0.3106,76,0.10961,92,0.43874,71,-0.0211
ENSG00000099797,TECR,153,0.26792,108,-0.2722,105,-0.3207,80,-0.7957,96,-0.4931,177,0.56748,159,0.41128
ENSG00000099795,NDUFB7,168,-0.7911,225,-0.3436,213,-0.4269,274,-0.0410,165,-0.8743,388,0.58190,368,0.55268
ENSG00000105143,SLC1A6,4,-2.6129,13,-0.9519,16,-0.6629,42,1.01541,17,-0.5976,20,-0.2982,33,0.63855
ENSG00000105135,ILVBL,27,0.12604,19,-0.3845,14,-0.9066,14,-0.8995,25,0.01255,28,0.18586,35,0.68137
ENSG00000074181,NOTCH3,19,0.45806,28,1.09036,2,-2.7553,2,-2.7313,6,-1.2845,35,1.73309,12,-0.3346
ENSG00000141867,BRD4,148,0.21253,180,0.53115,96,-0.4578,126,-0.0440,236,1.12074,90,-0.5992,74,-0.9828
ENSG00000105127,AKAP8,30,0.33484,16,-0.5864,11,-1.1736,28,0.26551,32,0.53331,16,-0.6680,26,0.15891
ENSG00000011243,AKAP8L,40,-0.4035,38,-0.4883,30,-0.8398,43,-0.3004,73,0.60298,52,0.00564,59,0.26912
ENSG00000011451,WIZ,16,-0.3882,20,-0.0666,25,0.23712,10,-1.1924,14,-0.6348,44,1.36690,19,-0.2115
ENSG00000167460,TPM4,194,1.17585,79,-0.2767,135,0.57264,122,0.45893,66,-0.5913,83,-0.2143,61,-0.7983
ENSG00000105058,FAM32A,90,-0.2000,149,0.60778,111,0.13478,145,0.62469,93,-0.1682,84,-0.3370,78,-0.4998
ENSG00000072958,AP1M1,37,-1.0149,77,0.09689,48,-0.6381,77,0.09575,90,0.38368,62,-0.2740,84,0.28054
ENSG00000127528,KLF2,21,0.87209,29,1.43460,0,-5.4170,1,-3.0280,3,-2.1583,27,1.54720,11,-0.2220
ENSG00000127527,EPS15L1,21,0.18901,19,0.09732,11,-0.7747,17,-0.1536,18,-0.0535,16,-0.2084,22,0.40009
ENSG00000085872,CHERP,13,-1.0785,14,-1.0156,29,0.10047,35,0.45370,22,-0.3747,31,0.22165,32,0.28713
ENSG00000127526,SLC35E1,19,-1.3981,46,-0.0487,33,-0.5840,41,-0.2657,62,0.45864,57,0.31833,52,0.15636
ENSG00000214046,SMIM7,70,0.51199,49,-0.0744,34,-0.6177,27,-1.0512,52,0.01820,57,0.18962,63,0.41484
ENSG00000269044,AC024075.2,5,-2.0162,17,-0.2112,27,0.51939,8,-1.3979,26,0.50195,26,0.52457,21,0.18821
ENSG00000072954,TMEM38A,14,-2.1738,44,-0.5099,47,-0.4085,73,0.32237,71,0.25112,60,-0.0247,73,0.35935
ENSG00000188039,NWD1,31,1.12868,51,2.08032,10,-0.5667,4,-1.8548,2,-3.1778,21,0.53921,12,-0.4199
ENSG00000127511,SIN3B,21,-1.2230,23,-1.1108,39,-0.3048,40,-0.2863,76,0.86351,37,-0.3977,59,0.45800
ENSG00000099331,MYO9B,96,2.83237,24,0.29264,11,-0.8785,2,-3.0951,20,-0.0182,8,-1.4302,16,-0.3899
ENSG00000053501,USE1,27,-0.5462,40,0.04647,45,0.22730,24,-0.8060,38,-0.0283,48,0.36540,45,0.27856
ENSG00000099330,OCEL1,5,-2.0339,16,-0.4341,8,-1.4296,10,-1.2992,27,0.35977,26,0.26260,36,1.05810
ENSG00000160113,NR2F6,9,-1.6856,22,-0.4342,14,-1.0687,31,0.09972,19,-0.7099,47,0.87314,37,0.46013
ENSG00000105393,BABAM1,42,-1.5616,53,-1.1923,97,-0.2925,113,-0.0609,106,-0.1702,144,0.36649,162,0.66635
ENSG00000127220,ABHD8,14,-1.9667,49,-0.0977,25,-1.0931,68,0.48576,36,-0.6029,68,0.47364,64,0.40079
ENSG00000130312,MRPL34,25,-1.3425,28,-1.1420,38,-0.6962,61,0.02937,45,-0.4747,70,0.26634,92,0.89993
ENSG00000130311,DDA1,27,-1.4648,64,-0.1991,49,-0.5986,64,-0.2032,54,-0.4811,89,0.37018,104,0.75090
ENSG00000074855,ANO8,11,-0.9001,9,-1.1483,2,-2.8433,7,-1.6248,18,-0.0913,28,0.67444,34,1.24130
ENSG00000130304,SLC27A1,56,1.21245,28,0.09417,28,0.09420,14,-1.0753,13,-1.1490,54,1.32329,15,-0.9618
ENSG00000130313,PGLS,14,-0.5011,13,-0.6737,14,-0.4968,13,-0.6974,14,-0.5680,32,0.85059,27,0.57296
ENSG00000130309,COLGALT1,12,0.04385,4,-1.5990,1,-3.1261,5,-1.2173,13,0.23400,18,0.80490,16,0.66842
ENSG00000130477,UNC13A,63,-2.0079,195,-0.3235,377,0.73028,308,0.44423,316,0.49391,172,-0.5582,216,-0.1921
ENSG00000130479,MAP1S,15,-1.9444,14,-1.9958,29,-0.9307,67,0.37429,49,-0.1726,53,-0.0437,84,0.93994
ENSG00000105640,RPL18A,461,0.33340,321,-0.2371,552,0.62563,314,-0.2957,125,-1.7594,650,1.02658,325,-0.2642
ENSG00000007080,CCDC124,33,-0.8448,54,-0.1058,41,-0.5018,51,-0.1854,46,-0.3797,80,0.59544,69,0.35383
ENSG00000105642,KCNN1,22,-1.3042,62,0.27050,47,-0.1827,27,-1.1097,41,-0.4221,107,1.34282,51,-0.0758
ENSG00000105643,ARRDC2,72,2.42674,8,-1.2130,23,0.38814,14,-0.4532,15,-0.3046,9,-1.0360,12,-0.6828
ENSG00000099308,MAST3,148,-0.6985,77,-1.6779,277,0.27897,276,0.30011,323,0.59078,230,-0.0207,210,-0.1891
ENSG00000105647,PIK3R2,38,-0.9773,48,-0.6254,105,0.59678,85,0.28848,66,-0.1460,102,0.61791,56,-0.4595
ENSG00000105649,RAB3A,65,-2.1433,127,-1.1602,138,-1.0326,296,0.15611,265,-0.0386,247,-0.1611,435,1.00753
ENSG00000130522,JUND,276,0.08936,275,0.07990,291,0.17407,215,-0.3248,266,0.03412,344,0.49064,213,-0.3784
ENSG00000130520,LSM4,47,-1.3077,79,-0.5308,115,0.03908,103,-0.1462,107,-0.0679,132,0.29478,139,0.42833
ENSG00000130517,PGPEP1,50,1.53138,25,0.34817,34,0.88857,6,-1.7855,17,-0.2468,25,0.38076,11,-1.0525
ENSG00000130511,SSBP4,37,-1.2914,60,-0.5840,76,-0.2278,94,0.12602,83,-0.1040,122,0.59194,94,0.13019
ENSG00000105701,FKBP8,103,-0.5304,141,-0.0426,93,-0.6813,149,0.04671,110,-0.4628,224,0.79842,145,0.00021
ENSG00000105700,KXD1,58,0.61840,36,-0.1186,16,-1.3264,28,-0.5587,29,-0.5268,59,0.74253,43,0.17277
ENSG00000221983,UBA52,572,0.29388,355,-0.4542,703,0.62687,430,-0.1717,271,-0.9278,654,0.57060,455,-0.0821
ENSG00000006016,CRLF1,3,-3.5472,48,0.46270,17,-1.0751,43,0.33144,15,-1.4237,70,1.27370,35,-0.0527
ENSG00000006015,REX1BD,50,-0.9460,62,-0.6239,40,-1.2775,75,-0.3606,68,-0.5128,134,0.65665,136,0.79034
ENSG00000105696,TMEM59L,103,-2.0998,114,-1.9428,319,-0.4018,614,0.71951,444,0.12609,360,-0.2332,528,0.49389
ENSG00000167487,KLHL26,8,-1.1217,8,-1.1480,8,-1.0845,13,-0.4269,20,0.28691,20,0.26963,25,0.75160
ENSG00000105662,CRTC1,14,-1.4663,20,-0.9428,34,-0.1285,54,0.68110,19,-1.0887,61,0.90331,36,-0.0369
ENSG00000005007,UPF1,38,0.67739,11,-1.2730,14,-0.9035,19,-0.4611,14,-0.9804,31,0.36328,37,0.79829
ENSG00000223802,CERS1,49,0.63065,38,0.23171,14,-1.3323,27,-0.3667,31,-0.0887,42,0.41713,32,-0.0624
ENSG00000105669,COPE,81,-0.3619,69,-0.6202,50,-1.0809,94,-0.1573,72,-0.5862,137,0.51985,142,0.65636
ENSG00000105671,DDX49,18,-0.3123,12,-0.8657,21,-0.0378,12,-0.9754,17,-0.4100,25,0.25483,34,0.92202
ENSG00000051128,HOMER3,30,1.21416,23,0.76618,5,-1.6124,4,-1.9437,3,-2.1454,24,0.96571,16,0.28953
ENSG00000064607,SUGP2,68,-0.9309,85,-0.5914,68,-0.9269,108,-0.2461,179,0.65977,112,-0.1845,158,0.48357
ENSG00000105676,ARMC6,5,-1.5871,12,-0.4235,2,-2.7256,14,-0.1898,10,-0.7055,18,0.30317,27,1.22093
ENSG00000254901,BORCS8,16,-1.4264,23,-0.9525,19,-1.2151,52,0.34306,29,-0.6131,50,0.30319,63,0.80979
ENSG00000064490,RFXANK,26,0.37107,12,-0.7395,18,-0.2194,7,-1.7005,14,-0.6449,29,0.61789,30,0.78314
ENSG00000130287,NCAN,94,-0.1570,161,0.69280,58,-0.9069,67,-0.7351,93,-0.1918,196,1.18004,76,-0.5818
ENSG00000187664,HAPLN4,2,-5.5094,41,-1.3345,1,-6.1169,78,-0.4021,43,-1.3462,104,0.07675,233,2.07044
ENSG00000105705,SUGP1,13,-0.9538,22,-0.2069,35,0.49641,37,0.67363,24,-0.0755,23,-0.1809,22,-0.2651
ENSG00000129933,MAU2,41,0.95266,6,-1.8738,0,-4.6577,23,0.03738,47,1.39334,17,-0.4537,16,-0.5983
ENSG00000167491,GATAD2A,40,1.19137,28,0.59316,17,-0.2020,15,-0.3587,11,-0.8543,21,0.14347,17,-0.2513
ENSG00000186010,NDUFA13,296,-0.6706,390,-0.2472,435,-0.0757,380,-0.3155,275,-0.8448,648,0.63009,586,0.50011
ENSG00000250067,YJEFN3,27,-1.8548,33,-1.5698,48,-1.0177,163,1.02013,65,-0.6178,95,0.02194,125,0.56420
ENSG00000105726,ATP13A1,9,-1.0231,15,-0.3661,17,-0.1581,18,-0.1254,21,0.21260,18,-0.1270,24,0.48478
ENSG00000081665,ZNF506,27,0.50370,13,-0.6558,9,-1.1149,19,-0.0390,29,0.66909,19,-0.0247,17,-0.2203
ENSG00000188171,ZNF626,19,-0.4836,31,0.24542,24,-0.1444,23,-0.2149,36,0.55163,19,-0.5578,29,0.16740
ENSG00000118620,ZNF430,47,1.85265,19,0.28650,21,0.46206,10,-0.7150,19,0.31193,8,-1.0381,9,-0.9693
ENSG00000160352,ZNF714,25,0.78484,22,0.62383,15,-0.0065,17,0.16955,19,0.39477,13,-0.2764,7,-1.2201
ENSG00000196705,ZNF431,51,1.54880,23,0.24062,5,-1.9983,25,0.41279,32,0.87330,14,-0.5890,6,-2.0413
ENSG00000182141,ZNF708,64,2.15039,33,0.94033,25,0.47846,11,-0.8511,19,0.11387,11,-0.7536,5,-2.1978
ENSG00000196268,ZNF493,28,0.15993,36,0.55221,14,-0.9342,11,-1.3085,56,1.49669,25,-0.0336,15,-0.9653
ENSG00000197013,ZNF429,21,-0.4033,29,0.06165,23,-0.2471,36,0.45558,32,0.28474,26,-0.1062,23,-0.3261
ENSG00000198521,ZNF43,29,0.63623,44,1.32497,8,-1.3851,22,0.22175,13,-0.6629,18,-0.0744,15,-0.4498
ENSG00000167232,ZNF91,115,-0.8000,393,1.16068,410,1.23489,265,0.56054,164,-0.2850,165,-0.2683,73,-1.6833
ENSG00000213096,ZNF254,16,-0.1136,15,-0.1568,19,0.19142,9,-1.0406,21,0.39052,20,0.34595,17,0.03097
ENSG00000261824,LINC00662,58,-0.0267,61,0.06351,48,-0.3142,47,-0.3616,82,0.58985,44,-0.4733,64,0.15880
ENSG00000267575,AC006504.5,13,-0.3128,10,-0.7100,5,-1.5277,8,-1.0042,37,1.70816,13,-0.3053,14,-0.2125
ENSG00000169021,UQCRFS1,56,-1.6736,79,-1.1476,140,-0.2809,177,0.09459,124,-0.5141,184,0.15592,257,0.89233
ENSG00000187135,VSTM2B,29,-0.9076,35,-0.5999,12,-2.2340,74,0.62051,55,0.09230,50,-0.0903,65,0.42506
ENSG00000105171,POP4,9,-1.6006,13,-0.9834,20,-0.4205,19,-0.4605,31,0.32291,22,-0.2401,41,0.94879
ENSG00000131943,C19orf12,20,-1.6822,33,-0.9218,47,-0.3917,77,0.40962,70,0.24470,68,0.18219,67,0.18956
ENSG00000105176,URI1,203,1.31963,116,0.38892,103,0.19685,102,0.20097,78,-0.2711,78,-0.2691,52,-0.9997
ENSG00000198597,ZNF536,159,3.05477,23,-0.4027,24,-0.3763,11,-1.6288,21,-0.6200,21,-0.6219,18,-0.9291
ENSG00000121297,TSHZ3,9,-1.2724,12,-0.8550,26,0.29453,16,-0.5344,41,1.21195,20,-0.0879,19,-0.2473
ENSG00000168813,ZNF507,31,0.40805,27,0.22668,8,-1.5930,24,0.04199,23,-0.0443,24,0.05383,25,0.08980
ENSG00000178904,DPY19L3,39,0.72203,27,0.11129,33,0.45149,6,-2.2661,27,0.13391,44,1.05956,15,-0.8560
ENSG00000105185,PDCD5,80,-0.7660,119,-0.1596,113,-0.2465,134,0.02312,96,-0.5428,158,0.31481,166,0.45747
ENSG00000105186,ANKRD27,18,-0.4758,15,-0.7430,20,-0.3398,17,-0.6192,38,0.70806,21,-0.2855,32,0.48214
ENSG00000121289,CEP89,28,0.78566,19,0.13373,9,-0.8978,16,-0.1095,27,0.85149,18,0.12752,8,-1.2035
ENSG00000076650,GPATCH1,21,0.35406,24,0.59586,15,-0.1650,17,0.02260,25,0.73716,8,-1.1486,13,-0.4287
ENSG00000130881,LRP3,9,-1.1345,22,0.14521,20,-0.0118,18,-0.2064,14,-0.6069,35,1.03096,19,-0.1399
