Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000162065,TBC1D24,34,-0.9758,78,0.29479,89,0.50833,110,0.85693,55,-0.2528,73,0.21140,59,-0.1417,53,-0.3254,49,-0.4099,60,-0.1211,53,-0.3072
ENSG00000185883,ATP6V0C,1080,0.45337,1003,0.33651,1130,0.52654,869,0.10955,491,-0.7699,1019,0.39915,800,-0.0215,718,-0.2038,468,-0.8410,505,-0.7279,718,-0.1881
ENSG00000162066,AMDHD2,13,0.19427,13,0.20842,12,0.08159,12,0.02217,8,-0.4800,14,0.34225,18,0.63573,6,-1.0186,13,0.13452,5,-1.1019,16,0.48118
ENSG00000140992,PDPK1,111,0.01939,114,0.06910,116,0.09024,122,0.17637,104,-0.0824,107,-0.0410,121,0.16474,115,0.08612,99,-0.1567,97,-0.1856,94,-0.2380
ENSG00000260565,ERVK13-1,3,-1.2767,6,-0.3524,6,-0.3665,41,2.94764,13,0.81285,1,-2.6689,3,-1.2390,2,-1.6815,9,0.17628,3,-1.3432,9,0.28803
ENSG00000167978,SRRM2,145,-0.6736,149,-0.6290,144,-0.6790,295,0.42845,374,0.81651,220,-0.0342,269,0.28058,265,0.28510,261,0.23752,178,-0.3611,136,-0.7737
ENSG00000103363,ELOB,525,0.13286,584,0.30140,802,0.81477,320,-0.6312,317,-0.6444,406,-0.2880,381,-0.3660,414,-0.2584,504,0.06662,708,0.60916,491,0.02775
ENSG00000162076,FLYWCH2,25,0.54652,22,0.36111,21,0.29702,11,-0.6793,17,-0.0624,18,0.07003,10,-0.8674,19,0.11980,11,-0.6334,22,0.36162,14,-0.3356
ENSG00000059122,FLYWCH1,50,0.78536,42,0.49648,49,0.75145,31,0.01427,30,-0.0124,22,-0.5064,16,-0.9196,22,-0.5459,25,-0.2651,27,-0.2002,37,0.30536
ENSG00000162073,PAQR4,25,0.09772,27,0.20121,28,0.26027,21,-0.1561,26,0.16413,21,-0.2133,24,0.04698,22,-0.1139,49,1.17461,9,-1.4107,11,-1.0935
ENSG00000103145,HCFC1R1,143,0.07456,119,-0.2076,238,0.89813,136,0.00149,95,-0.5574,164,0.32284,134,-0.0176,130,-0.0779,81,-0.7904,115,-0.2577,119,-0.2008
ENSG00000006194,ZNF263,20,-0.1549,25,0.19759,33,0.65229,31,0.55096,13,-0.7205,23,0.13830,23,0.08285,13,-0.7990,15,-0.5273,19,-0.2248,30,0.51958
ENSG00000162086,ZNF75A,6,-1.2971,17,0.29106,9,-0.6341,40,1.69340,19,0.46301,8,-0.9107,20,0.52031,9,-0.7300,22,0.65313,4,-1.9144,14,0.00483
ENSG00000122390,NAA60,15,-0.8327,34,0.44780,19,-0.4021,28,0.15827,13,-0.9551,23,-0.1958,15,-0.7400,30,0.27389,43,0.82096,45,0.91507,13,-1.0467
ENSG00000103351,CLUAP1,39,-0.4039,58,0.19981,32,-0.6963,53,0.06217,53,0.06241,42,-0.3294,70,0.48481,74,0.65417,50,-0.0395,37,-0.5005,40,-0.3733
ENSG00000126602,TRAP1,57,-0.1476,114,0.96303,108,0.87899,61,-0.0361,38,-0.7413,37,-0.8639,48,-0.4139,63,0.00145,47,-0.4441,91,0.59376,50,-0.3429
ENSG00000005339,CREBBP,70,-0.7302,86,-0.4320,51,-1.2029,89,-0.3681,216,1.03873,102,-0.1743,135,0.27523,187,0.89710,118,0.06582,49,-1.2800,82,-0.5038
ENSG00000162104,ADCY9,35,0.97088,27,0.53128,25,0.39701,17,-0.1493,16,-0.3137,18,-0.1116,26,0.48893,17,-0.2189,6,-1.6924,8,-1.2036,19,-0.0065
ENSG00000217930,PAM16,44,-0.0135,78,0.89515,67,0.63313,35,-0.3629,30,-0.5863,29,-0.6991,33,-0.4752,33,-0.4920,46,0.03984,66,0.62343,56,0.37032
ENSG00000262246,CORO7,32,1.05465,20,0.24491,13,-0.3731,23,0.48834,15,-0.1857,16,-0.0407,9,-0.9702,12,-0.5864,20,0.28607,17,0.00330,13,-0.3630
ENSG00000103423,DNAJA3,42,0.59459,37,0.39546,66,1.35583,32,0.19083,22,-0.3570,24,-0.2922,18,-0.6480,18,-0.7449,28,-0.0411,14,-1.0812,28,-0.0344
ENSG00000153406,NMRAL1,36,-0.3498,64,0.56332,50,0.16460,53,0.25593,38,-0.2613,40,-0.1895,33,-0.4848,40,-0.2118,63,0.53529,34,-0.4278,54,0.29165
ENSG00000103415,HMOX2,156,0.84990,124,0.46740,168,0.96662,84,-0.1349,63,-0.5776,76,-0.3219,85,-0.1115,96,0.07458,41,-1.2015,55,-0.7923,74,-0.3228
ENSG00000089486,CDIP1,163,0.33502,170,0.40197,244,0.99141,116,-0.2038,92,-0.5517,154,0.26438,81,-0.7523,102,-0.4213,103,-0.3888,125,-0.0794,109,-0.2989
ENSG00000153443,UBALD1,23,-0.1660,43,0.84631,31,0.30237,22,-0.2044,15,-0.7656,25,0.00870,30,0.29061,21,-0.2886,16,-0.6605,36,0.58222,18,-0.5040
ENSG00000102858,MGRN1,20,-0.1421,30,0.45270,28,0.34167,34,0.65356,16,-0.5241,23,0.07140,15,-0.6306,12,-1.0265,26,0.22507,26,0.23152,26,0.24601
ENSG00000168101,NUDT16L1,22,-0.2981,37,0.51579,51,1.04939,14,-0.9853,28,0.11929,16,-0.8415,12,-1.1118,22,-0.2592,37,0.52587,51,1.05279,15,-0.8593
ENSG00000168096,ANKS3,9,-0.2542,9,-0.2290,13,0.24033,14,0.43384,12,0.23456,6,-0.7955,7,-0.5595,8,-0.3714,18,0.82773,13,0.25323,14,0.37397
ENSG00000067836,ROGDI,121,0.25478,133,0.39987,129,0.35929,93,-0.1624,83,-0.3297,104,0.01010,81,-0.3650,87,-0.2830,104,0.00921,87,-0.2634,127,0.32658
ENSG00000140632,GLYR1,80,-0.3371,105,0.08560,113,0.20773,78,-0.3752,94,-0.0852,109,0.16464,117,0.25696,134,0.53279,57,-0.8471,79,-0.3412,80,-0.3398
ENSG00000118900,UBN1,42,-0.3831,43,-0.3462,11,-2.3858,65,0.27834,55,0.02096,61,0.18602,84,0.69231,86,0.81960,41,-0.4466,28,-0.9941,44,-0.3294
ENSG00000118898,PPL,43,1.29498,16,-0.2787,25,0.40906,17,-0.1332,19,-0.0370,11,-0.8773,24,0.37943,29,0.72821,3,-2.5385,4,-2.2437,17,-0.1507
ENSG00000103184,SEC14L5,21,-0.3947,27,-0.0238,30,0.13298,66,1.44636,51,0.99871,22,-0.3713,26,-0.0920,10,-1.5215,27,-0.0200,16,-0.8316,27,0.00388
ENSG00000103174,NAGPA,14,-0.6603,52,1.38568,16,-0.4609,88,2.39228,16,-0.5197,4,-2.4718,10,-1.0974,13,-0.8023,11,-1.0386,21,-0.0376,22,0.00218
ENSG00000033011,ALG1,12,0.22502,12,0.25464,10,-0.0890,7,-0.5605,8,-0.3295,11,0.13443,7,-0.5537,13,0.34037,17,0.76793,6,-0.6616,7,-0.6338
ENSG00000078328,RBFOX1,560,0.33952,654,0.59072,356,-0.3685,540,0.28103,457,0.01879,443,-0.0301,644,0.56522,523,0.25419,111,-2.1117,308,-0.5880,306,-0.5998
ENSG00000183044,ABAT,154,-0.0282,147,-0.0968,170,0.12636,103,-0.6460,104,-0.6366,115,-0.5205,80,-1.0241,196,0.38195,213,0.47964,254,0.76666,195,0.34456
ENSG00000153048,CARHSP1,7,-1.4309,9,-1.0664,13,-0.4698,9,-1.0492,27,0.60797,19,0.07133,11,-0.7127,7,-1.4870,42,1.30949,50,1.61960,19,0.03863
ENSG00000187555,USP7,163,0.19003,190,0.43216,96,-0.6291,156,0.11443,146,0.01103,176,0.34070,198,0.49298,163,0.20176,74,-1.0260,81,-0.8829,100,-0.5699
ENSG00000182831,C16orf72,41,0.51294,41,0.51943,29,-0.0242,28,-0.0663,18,-0.7016,28,-0.0460,20,-0.5520,29,0.00464,37,0.35277,29,9.37254,22,-0.4386
ENSG00000183454,GRIN2A,576,0.50241,618,0.61687,394,-0.0965,506,0.29637,237,-0.8728,278,-0.6810,583,0.52184,717,0.97129,125,-1.8235,188,-1.2195,236,-0.8780
ENSG00000166669,ATF7IP2,13,0.14304,25,1.23101,12,0.03044,21,0.92314,10,-0.1793,3,-1.9347,6,-0.8830,7,-0.8315,13,0.21458,17,0.61367,13,0.17690
ENSG00000166676,TVP23A,15,0.55366,13,0.39692,14,0.53508,20,1.04219,0,-5.0129,7,-0.5643,13,0.33184,9,-0.1267,10,-0.0496,2,-1.9743,12,0.29728
ENSG00000182108,DEXI,105,1.06487,61,0.18082,98,0.96191,39,-0.4983,33,-0.7615,28,-1.0733,45,-0.2917,44,-0.3381,34,-0.7055,67,0.33180,78,0.57557
ENSG00000038532,CLEC16A,28,0.84647,23,0.51317,34,1.19622,26,0.75649,12,-0.4345,10,-0.6909,14,-0.2726,11,-0.6579,15,-0.1215,7,-1.3129,10,-0.6969
ENSG00000189067,LITAF,9,-1.4362,2,-3.5951,13,-0.9405,9,-1.4082,81,2.00700,28,0.24700,7,-1.8080,9,-1.4868,89,2.19405,20,-0.2907,12,-1.0443
ENSG00000184602,SNN,92,-0.6562,299,1.21438,148,0.07507,117,-0.2899,110,-0.3914,103,-0.5297,109,-0.4077,95,-0.6572,94,-0.6315,329,1.38246,147,0.05429
ENSG00000153066,TXNDC11,3,-2.0473,14,0.24103,14,0.22997,13,0.06233,21,0.82150,10,-0.2913,8,-0.5792,10,-0.3928,23,0.99440,13,0.14882,10,-0.3253
ENSG00000122299,ZC3H7A,20,-0.9438,32,-0.2260,17,-1.1537,62,0.82313,84,1.33072,26,-0.5715,45,0.28111,39,0.07484,46,0.31945,23,-0.7398,24,-0.6423
ENSG00000171490,RSL1D1,168,-0.1518,162,-0.2112,110,-0.8025,145,-0.3826,251,0.47745,196,0.08958,320,0.87329,240,0.45149,148,-0.3458,140,-0.4381,97,-0.9889
ENSG00000103342,GSPT1,133,0.14350,124,0.04505,72,-0.8005,98,-0.3212,146,0.29809,114,-0.1033,118,-0.0390,159,0.47819,162,0.46003,107,-0.1962,67,-0.8946
ENSG00000048471,SNX29,13,-0.4583,10,-0.8344,11,-0.6728,22,0.33725,38,1.19000,23,0.42826,14,-0.4011,15,-0.2977,24,0.43422,9,-1.0760,16,-0.1584
ENSG00000103381,CPPED1,15,0.02875,12,-0.2606,18,0.30550,16,0.10065,19,0.44937,15,0.04952,12,-0.3304,17,0.28013,13,-0.1266,5,-1.6037,15,0.06284
ENSG00000237515,SHISA9,17,-1.6867,104,1.12725,53,0.04107,74,0.57259,28,-0.8985,35,-0.6106,49,-0.0763,90,1.01785,20,-1.4351,52,0.01273,21,-1.3088
ENSG00000175595,ERCC4,22,-0.4488,19,-0.6941,15,-1.0295,39,0.43508,64,1.24607,24,-0.3190,39,0.41450,28,-0.1127,35,0.25764,22,-0.4387,26,-0.1844
ENSG00000186260,MRTFB,125,-0.5021,416,1.44681,85,-1.0718,220,0.38325,161,-0.1063,202,0.27383,195,0.19297,132,-0.4506,52,-1.7974,161,-0.1122,161,-0.1094
ENSG00000262454,MIR193BHG,5,-2.3920,3,-3.0741,4,-2.5546,25,-0.0244,42,0.76361,40,0.76082,42,0.76561,16,-0.7332,35,0.46229,24,-0.0947,43,0.80812
ENSG00000140694,PARN,42,0.62351,21,-0.4834,30,0.05432,33,0.23079,19,-0.6530,28,-0.0419,24,-0.2726,28,-0.0245,27,-0.0853,35,0.29679,29,0.04095
ENSG00000103429,BFAR,15,-0.5176,22,0.06826,20,-0.0474,29,0.48242,21,7.60081,26,0.35313,18,-0.2599,25,0.28988,6,-1.8118,19,-0.1486,22,0.06745
ENSG00000103512,NOMO1,44,0.30960,67,1.00607,72,1.11031,39,0.11409,27,-0.4176,20,-0.9066,21,-0.7739,32,-0.1908,23,-0.6795,43,0.27815,26,-0.5023
ENSG00000183426,NPIPA1,2,-2.8027,21,0.49573,9,-0.8131,95,3.44695,15,-0.0319,3,-2.1900,4,-1.8009,3,-2.4798,19,0.39134,12,-0.2812,6,-1.4122
ENSG00000179889,PDXDC1,58,0.02614,64,0.17647,41,-0.5166,72,0.35388,98,0.85537,42,-0.5045,49,-0.2478,67,0.28688,42,-0.4775,54,-0.0937,47,-0.2908
ENSG00000157045,NTAN1,24,-0.1305,23,-0.1784,36,0.50275,19,-0.4446,24,-0.1175,25,-0.0592,16,-0.7833,36,0.56133,11,-1.2519,35,0.44229,29,0.14222
ENSG00000085721,RRN3,12,-0.6018,31,0.81984,26,0.56040,24,0.44933,17,-0.0825,8,-1.3230,10,-0.8792,19,0.10975,24,0.43959,22,0.31993,15,-0.2784
ENSG00000156968,MPV17L,3,-1.4552,11,0.17910,11,0.14149,26,1.57949,12,0.25522,7,-0.6518,3,-1.6211,5,-1.1158,21,1.19971,14,0.46946,5,-1.0514
ENSG00000166780,BMERB1,374,0.02600,277,-0.4351,292,-0.3562,357,-0.0428,339,-0.1241,556,0.73863,635,0.87834,378,0.04711,137,-1.4979,206,-0.8873,292,-0.3536
ENSG00000166783,MARF1,117,-0.8163,93,-1.1465,184,-0.1233,134,-0.6021,163,-0.3074,269,0.53151,211,0.09099,263,0.49309,143,-0.5103,176,-0.1897,299,0.64918
ENSG00000133393,FOPNL,32,0.43551,32,0.45468,34,0.56790,33,0.51722,15,-0.7267,15,-0.7341,22,-0.1250,17,-0.5126,14,-0.7785,39,0.78957,24,0.00102
ENSG00000103489,XYLT1,23,0.32323,13,-0.4540,27,0.62261,32,0.85934,15,-0.2506,18,-0.0280,20,0.10589,13,-0.5358,13,-0.5231,12,-0.6654,21,0.21053
ENSG00000134419,RPS15A,100,-1.3137,199,-0.2780,240,0.00634,124,-1.0043,191,-0.3450,249,0.07551,74,-1.7548,228,-0.0762,354,0.62543,561,1.40393,304,0.38287
ENSG00000170540,ARL6IP1,988,0.54904,470,-0.6113,957,0.49636,576,-0.3002,470,-0.6125,968,0.57331,707,0.01733,729,0.07026,385,-0.9136,456,-0.6562,689,-0.0239
ENSG00000157106,SMG1,41,-0.7180,69,0.06753,51,-0.3971,176,1.62929,142,1.24239,36,-0.9802,54,-0.2978,47,-0.5397,59,-0.1651,54,-0.3085,44,-0.6316
ENSG00000167186,COQ7,16,-0.2141,20,0.10546,22,0.22950,13,-0.4979,26,0.52799,11,-0.8653,24,0.35322,17,-0.1919,24,0.36977,32,0.85385,11,-0.7784
ENSG00000205730,ITPRIPL2,6,-1.0327,3,-1.6995,2,-2.5144,11,-0.0328,28,1.43781,7,-0.7946,6,-0.9134,6,-1.0706,36,1.88282,15,0.39746,17,0.58440
ENSG00000103528,SYT17,23,-1.0577,70,0.65967,66,0.55808,35,-0.3978,19,-1.3004,52,0.21409,62,0.47696,43,-0.1208,42,-0.1376,47,0.01849,44,-0.0590
ENSG00000006007,GDE1,155,0.68872,120,0.27387,109,0.12361,115,0.20428,88,-0.2144,123,0.34938,60,-0.7890,89,-0.1979,62,-0.7290,85,-0.2683,90,-0.1753
ENSG00000103540,CCP110,101,-0.3743,64,-1.0630,70,-0.9345,141,0.14032,350,1.65377,161,0.38573,150,0.23902,126,-0.0362,92,-0.5212,39,-1.7887,96,-0.4614
ENSG00000103544,VPS35L,38,0.27128,29,-0.1549,51,0.73771,36,0.21101,26,-0.3192,39,0.36726,22,-0.5399,27,-0.2561,30,-0.0797,22,-0.5657,26,-0.2927
ENSG00000103550,KNOP1,54,-0.1035,37,-0.6964,30,-1.0052,52,-0.1668,105,0.95359,40,-0.6118,66,0.20839,78,0.51776,113,1.07879,29,-1.0322,31,-0.9388
ENSG00000167191,GPRC5B,47,-1.7130,25,-2.6393,49,-1.6500,52,-1.5696,322,1.27572,119,-0.3478,34,-2.1811,51,-1.6883,802,3.10813,156,0.09123,86,-0.8276
ENSG00000066654,THUMPD1,47,-0.6372,75,0.07158,62,-0.2330,74,0.04923,108,0.64812,66,-0.1531,90,0.34415,96,0.49972,72,-0.0091,46,-0.6874,38,-0.9572
ENSG00000102897,LYRM1,41,0.38892,37,0.20214,46,0.55119,23,-0.5345,40,0.32144,22,-0.6257,12,-1.4497,34,0.08615,37,0.19792,32,-0.0260,41,0.36480
ENSG00000103316,CRYM,511,2.02025,321,1.18053,356,1.35942,80,-1.0128,19,-3.0761,81,-1.0554,78,-1.0449,107,-0.6123,47,-1.7803,104,-0.6163,125,-0.3322
ENSG00000197006,METTL9,61,-0.8118,149,0.56747,94,-0.1518,70,-0.6036,110,0.08947,95,-0.1451,82,-0.3629,116,0.19106,83,-0.3576,147,0.54269,133,0.38757
ENSG00000140740,UQCRC2,243,0.83843,230,0.74797,238,0.80946,141,-0.0290,70,-1.1010,80,-0.9619,102,-0.5328,167,0.26015,100,-0.5628,127,-0.1901,125,-0.2125
ENSG00000185716,MOSMO,134,0.36138,135,0.37516,83,-0.3830,120,0.19472,108,0.02004,84,-0.3861,142,0.46329,138,0.45597,51,-1.1219,93,-0.2129,72,-0.6046
ENSG00000103319,EEF2K,8,-0.0453,9,0.04766,17,1.04420,10,0.26207,16,1.00020,4,-1.0387,4,-1.0889,7,-0.2563,7,-0.3584,10,0.31657,6,-0.3992
ENSG00000058600,POLR3E,15,0.28513,29,1.31416,11,-0.2435,16,0.34906,7,-0.8211,7,-1.0011,7,-0.8804,15,0.23182,25,1.05411,4,-1.6122,9,-0.5789
ENSG00000140743,CDR2,17,0.11938,36,1.28979,13,-0.2769,13,-0.3163,2,-3.0130,13,-0.3398,22,0.46598,20,0.38954,5,-1.6930,16,0.01496,18,0.18350
ENSG00000243716,NPIPB5,5,-1.9407,10,-1.1430,0,-4.5461,89,2.50450,89,2.51388,3,-2.9933,20,-0.0334,7,-1.6679,27,0.39392,4,-2.4213,8,-1.4520
ENSG00000122254,HS3ST2,6,-2.9841,0,-8.8760,16,-1.5669,56,0.27352,14,-1.7936,228,4.00472,31,-0.6037,5,-3.2320,0,-5.6762,0,-10.387,18,-1.4503
ENSG00000103404,USP31,24,0.15847,21,-0.0025,16,-0.4321,31,0.60228,30,0.52864,15,-0.5379,37,0.88025,24,0.16099,9,-1.2056,9,-1.2663,22,0.03659
ENSG00000168434,COG7,6,-1.3475,26,0.91744,14,-0.0687,27,0.94474,13,-0.1645,6,-1.4018,15,-0.0156,12,-0.3551,23,0.73057,17,0.26002,14,-0.0594
ENSG00000103365,GGA2,25,0.07123,36,0.64844,37,0.70879,37,0.70102,31,0.41180,22,-0.1093,5,-2.1556,18,-0.4297,16,-0.5346,17,-0.4816,22,-0.0871
ENSG00000103356,EARS2,14,0.52369,16,0.72555,20,1.08534,7,-0.4329,10,-0.0080,6,-0.7747,5,-1.0017,10,0.01378,6,-0.7861,13,0.40477,6,-0.6501
ENSG00000103353,UBFD1,71,0.80165,38,-0.1906,47,0.15646,45,0.07503,34,-0.3627,56,0.47056,42,-0.0339,36,-0.2690,19,-1.2235,17,-1.3427,58,0.48874
ENSG00000004779,NDUFAB1,354,0.66183,334,0.56818,357,0.67877,212,-0.1507,95,-1.3536,211,-0.1666,160,-0.5803,261,0.18996,119,-1.0256,220,-0.0904,238,0.03312
ENSG00000083093,PALB2,9,-0.4667,8,-0.5553,4,-1.6787,12,0.01211,20,0.81267,7,-0.9177,12,0.00714,21,0.99674,12,-0.0531,12,-0.0600,12,0.04631
ENSG00000166847,DCTN5,130,-0.4363,193,0.17476,112,-0.6549,191,0.15743,189,0.14344,157,-0.1613,228,0.44250,203,0.28201,96,-0.8942,205,0.27583,177,0.04653
ENSG00000166501,PRKCB,578,-1.0854,1757,0.63837,582,-1.0751,1313,0.17160,1803,0.68078,1612,0.55372,2332,1.10948,639,-0.9954,527,-1.2220,1238,0.07930,668,-0.8685
ENSG00000006116,CACNG3,79,-0.1131,242,1.73330,104,0.31366,105,0.32750,67,-0.3821,94,0.15918,69,-0.3393,54,-0.7500,27,-1.7448,88,0.04830,34,-1.3729
ENSG00000122257,RBBP6,87,-0.7657,116,-0.3421,56,-1.4336,264,0.97431,260,0.94929,103,-0.5507,170,0.25415,201,0.58751,138,-0.0652,95,-0.6378,79,-0.9134
ENSG00000090905,TNRC6A,93,-0.7657,89,-0.8202,86,-0.8846,325,1.22435,236,0.68900,110,-0.5461,184,0.29154,203,0.49665,179,0.25041,70,-1.1862,101,-0.6433
ENSG00000205629,LCMT1,64,0.05237,111,0.92078,108,0.87535,52,-0.2876,40,-0.6574,68,0.13887,35,-0.8644,55,-0.2225,25,-1.3598,63,0.01231,67,0.12186
ENSG00000182601,HS3ST4,0,-6.0031,5,-3.0453,6,-2.7341,46,0.18337,64,0.70688,132,2.41364,66,0.76633,8,-2.5569,31,-0.4038,15,-1.4537,18,-1.1920
ENSG00000169189,NSMCE1,26,0.00909,23,-0.1731,38,0.59571,17,-0.6329,30,0.20036,24,-0.1170,25,-0.0374,25,-0.0398,33,0.38999,30,0.21065,16,-0.7182
ENSG00000077235,GTF3C1,68,-0.2547,65,-0.3158,53,-0.6304,92,0.22842,99,0.34200,84,0.08479,149,1.00852,85,0.11460,73,-0.1364,35,-1.2475,65,-0.3264
ENSG00000169181,GSG1L,0,-5.3949,31,1.59905,2,-2.4193,10,-0.2551,32,1.66912,11,-0.0809,7,-0.7616,1,-3.2224,18,0.65649,23,1.05959,4,-1.4492
ENSG00000169180,XPO6,43,-0.0166,62,0.56905,67,0.70576,61,0.53699,31,-0.4927,38,-0.2079,35,-0.3255,18,-1.3812,62,0.58489,40,-0.0986,47,0.12890
ENSG00000188322,SBK1,20,-0.4111,9,-1.4999,19,-0.4861,13,-1.0179,24,-0.0847,41,0.80705,20,-0.3663,27,0.09618,14,-0.8587,38,0.62256,41,0.73007
ENSG00000176046,NUPR1,1,-3.5771,2,-2.7469,3,-2.0550,3,-2.3069,20,0.49168,0,-4.9765,1,-3.6767,0,-4.7859,145,5.00212,18,0.26619,0,-5.1876
ENSG00000196502,SULT1A1,32,-0.3021,42,0.13976,58,0.65228,63,0.79165,33,-0.2202,34,-0.2110,26,-0.6020,32,-0.2823,36,-0.0851,48,0.33808,29,-0.4371
ENSG00000184110,EIF3C,16,0.40364,18,0.50915,10,-0.3550,19,0.63283,16,0.40260,4,-1.5448,20,0.69898,12,-0.1125,15,0.23549,6,-1.0627,11,-0.1386
ENSG00000168488,ATXN2L,35,0.15235,39,0.29159,47,0.60297,69,1.22821,15,-1.1690,23,-0.5232,30,-0.0871,34,0.11591,20,-0.7180,26,-0.3440,21,-0.6096
ENSG00000178952,TUFM,173,0.62051,149,0.37877,209,0.92743,108,-0.1247,76,-0.6678,97,-0.3148,76,-0.6673,96,-0.3377,156,0.45436,114,-0.0366,76,-0.6555
ENSG00000178188,SH2B1,31,-0.0843,57,0.91440,48,0.63479,51,0.72139,33,0.02834,14,-1.2984,19,-0.7909,28,-0.2608,39,0.29269,19,-0.7767,39,0.28439
ENSG00000176953,NFATC2IP,49,0.09193,28,-0.7833,47,0.02741,48,0.05380,55,0.25363,42,-0.1836,41,-0.1929,62,0.51585,52,0.17487,39,-0.2487,36,-0.3799
ENSG00000169682,SPNS1,4,-1.8601,16,0.16311,18,0.32823,24,0.83069,14,-0.0452,17,0.29096,5,-1.5017,11,-0.4466,25,0.90825,10,-0.4463,13,-0.0910
ENSG00000183336,BOLA2,28,0.34457,26,0.17282,36,0.73902,10,-1.1995,19,-0.2750,26,0.20428,16,-0.5332,17,-0.5229,22,-0.0338,29,0.37359,25,0.14190
ENSG00000103485,QPRT,19,-0.5987,3,-3.3366,37,0.39439,19,-0.5790,24,-0.2461,33,0.25295,45,0.73002,37,0.47160,55,1.04969,13,-1.1334,14,-1.0822
ENSG00000079616,KIF22,22,-0.2520,34,0.42566,37,0.55875,15,-0.8046,22,-0.2430,18,-0.6233,29,0.17804,26,-0.0071,36,0.52930,26,0.03145,28,0.11001
ENSG00000103495,MAZ,39,-0.7341,65,0.03229,90,0.54779,48,-0.4161,32,-1.0326,87,0.55327,38,-0.7630,48,-0.4476,86,0.47453,72,0.19981,83,0.43227
ENSG00000167371,PRRT2,106,-0.0726,245,1.28950,95,-0.2363,114,0.03809,121,0.13409,107,-0.0624,140,0.36487,66,-0.8516,52,-1.1582,157,0.54174,69,-0.7328
ENSG00000280789,PAGR1,11,-0.6579,18,0.05794,16,-0.0933,38,1.30998,18,0.08283,7,-1.3973,9,-0.9684,10,-0.7999,45,1.58178,14,-0.3084,18,0.11071
ENSG00000103502,CDIPT,77,0.32021,84,0.45257,98,0.71338,49,-0.3721,53,-0.2694,89,0.61234,34,-0.9240,48,-0.4436,38,-0.7632,56,-0.1741,53,-0.2625
ENSG00000174938,SEZ6L2,758,0.91799,434,0.02064,641,0.64042,518,0.29935,283,-0.6358,439,0.03977,516,0.29189,520,0.33572,139,-1.7003,160,-1.4907,204,-1.1307
ENSG00000174939,ASPHD1,79,-0.5856,100,-0.2208,110,-0.0766,70,-0.7651,141,0.31271,110,-0.0757,94,-0.3212,76,-0.6761,143,0.33471,244,1.21783,147,0.37624
ENSG00000174943,KCTD13,17,-0.3461,33,0.63232,30,0.47407,20,-0.1311,14,-0.6185,18,-0.2842,22,0.03999,12,-0.9714,24,0.12412,39,0.94078,24,0.12495
ENSG00000149932,TMEM219,83,-0.1897,73,-0.3787,123,0.41853,61,-0.6677,73,-0.3961,71,-0.4698,60,-0.6899,74,-0.4008,162,0.86857,191,1.14666,108,0.21204
ENSG00000149930,TAOK2,26,-0.2029,32,0.15228,36,0.32121,31,0.09627,32,0.12720,32,0.13535,23,-0.3915,24,-0.3627,37,0.35714,29,-0.0171,25,-0.2470
ENSG00000149929,HIRIP3,23,-0.2705,36,0.41580,26,-0.0963,23,-0.2733,25,-0.1261,25,-0.1418,19,-0.5401,24,-0.2288,61,1.26777,26,-0.1045,21,-0.4227
ENSG00000169592,INO80E,17,-0.5506,30,0.30721,25,0.03385,21,-0.2247,17,-0.5497,26,0.10221,28,0.17860,19,-0.4630,26,0.05082,41,0.79050,27,0.10417
ENSG00000149927,DOC2A,84,-0.6470,313,1.47775,123,-0.0543,174,0.49086,117,-0.1331,145,0.22542,150,0.25445,77,-0.8229,32,-2.0440,116,-0.1491,104,-0.3163
ENSG00000149926,TLCD3B,34,0.36549,25,-0.1236,30,0.19118,23,-0.2456,15,-0.8931,24,-0.1599,20,-0.4674,26,-0.0320,31,0.22891,28,0.05539,42,0.71123
ENSG00000149925,ALDOA,35,-0.2382,98,1.44531,72,0.91489,19,-1.1444,18,-1.1776,25,-0.8051,13,-1.6309,38,-0.1208,32,-0.3708,80,1.10395,34,-0.2555
ENSG00000149923,PPP4C,27,0.11211,27,0.07897,21,-0.2550,22,-0.2267,15,-0.7412,25,-0.0426,31,0.33249,31,0.36318,29,0.19302,23,-0.1251,21,-0.2679
ENSG00000090238,YPEL3,164,0.04886,225,0.55304,285,0.94005,121,-0.4247,121,-0.4211,131,-0.3206,114,-0.5076,119,-0.4854,116,-0.4815,224,0.54115,196,0.33208
ENSG00000102882,MAPK3,138,0.17011,121,-0.0381,167,0.46870,84,-0.5902,105,-0.2622,95,-0.4475,72,-0.8198,77,-0.7765,188,0.66223,249,1.13270,143,0.22419
ENSG00000102879,CORO1A,24,-0.7756,112,1.67164,69,0.84119,37,-0.1318,20,-1.0577,43,0.10968,33,-0.3115,36,-0.2075,12,-1.8593,30,-0.4550,33,-0.3342
