Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000156873,PHKG2,46,0.77002,47,0.91511,33,0.26513,10,-1.5874,20,-0.5402,22,-0.4000,38,0.46922,23,-0.3244,14,-0.9982
ENSG00000196118,CCDC189,28,1.90423,9,0.01835,16,0.98299,3,-1.4752,7,-0.2346,4,-1.2057,4,-1.1990,5,-0.8065,12,0.52035
ENSG00000103549,RNF40,36,-0.1271,54,0.56415,43,0.14888,20,-0.9745,36,-0.1594,35,-0.1904,49,0.33536,40,0.04275,35,-0.1554
ENSG00000102870,ZNF629,12,-0.9133,16,-0.5449,17,-0.4148,36,0.74797,17,-0.5028,26,0.28252,30,0.44559,33,0.58683,21,-0.1251
ENSG00000099385,BCL7C,14,-0.7643,20,-0.2334,13,-0.8346,20,-0.1529,28,0.36047,15,-0.6788,55,1.43243,31,0.49395,20,-0.1643
ENSG00000099364,FBXL19,45,0.96813,20,-0.3596,20,-0.3072,18,-0.5106,23,-0.1428,21,-0.2617,29,0.27528,20,-0.2759,39,0.70794
ENSG00000099381,SETD1A,5,-0.8256,14,0.59414,10,0.08232,11,0.20884,14,0.63594,6,-0.6860,7,-0.4983,8,-0.2341,9,-0.1141
ENSG00000099365,STX1B,245,0.24174,200,-0.0876,189,-0.1680,167,-0.3616,235,0.18914,236,0.21627,129,-0.7516,200,-0.0771,229,0.13306
ENSG00000103496,STX4,35,-0.0722,47,0.43730,29,-0.3691,43,0.23239,42,0.21336,26,-0.5862,40,0.12424,39,0.07989,35,-0.0528
ENSG00000167397,VKORC1,31,0.41288,29,0.35216,24,0.00292,17,-0.5144,21,-0.1608,15,-0.8409,45,1.00519,22,-0.1125,25,0.08809
ENSG00000103507,BCKDK,33,0.07230,45,0.60256,30,-0.0661,21,-0.5893,41,0.43286,22,-0.6597,28,-0.1672,23,-0.5019,39,0.34241
ENSG00000103510,KAT8,12,-1.1952,46,0.88542,34,0.30840,29,0.07154,31,0.17663,22,-0.4130,21,-0.4030,20,-0.4708,25,-0.1681
ENSG00000089280,FUS,70,-0.6925,158,0.63642,163,0.62112,92,-0.2783,72,-0.6969,102,-0.1491,139,0.36715,112,0.02923,91,-0.2973
ENSG00000140691,ARMC5,19,0.55137,16,0.34443,16,0.27774,16,0.28559,6,-1.1178,10,-0.4344,13,-0.0541,9,-0.4998,22,0.85178
ENSG00000140688,C16orf58,18,-0.4059,40,0.95144,22,-0.0840,22,-0.1173,27,0.20432,11,-1.2309,22,-0.0766,17,-0.4611,37,0.70527
ENSG00000197302,ZNF720,40,1.02152,20,-0.0872,26,0.33772,32,0.62270,21,-0.0235,20,-0.0813,13,-0.6969,9,-1.2280,12,-0.8470
ENSG00000069329,VPS35,550,1.21131,267,0.03932,262,0.00362,189,-0.5013,232,-0.2021,334,0.48149,109,-1.3188,88,-1.6335,197,-0.4377
ENSG00000155330,C16orf87,26,-0.1136,28,-0.0013,33,0.21765,39,0.48995,18,-0.7492,37,0.53383,14,-1.0807,31,0.16363,21,-0.4378
ENSG00000166123,GPT2,20,-0.6433,25,-0.3435,31,0.04233,26,-0.2032,24,-0.3653,12,-1.5181,121,2.38995,49,0.75075,12,-1.3332
ENSG00000069345,DNAJA2,231,0.53772,200,0.34174,138,-0.2756,156,-0.0802,160,-0.0506,208,0.45154,66,-1.3711,93,-0.8777,112,-0.5884
ENSG00000171208,NETO2,24,-0.6031,56,0.81837,44,0.34526,32,-0.1810,27,-0.4737,39,0.18685,22,-0.7206,29,-0.2853,27,-0.4223
ENSG00000129636,ITFG1,203,0.10511,321,0.94688,220,0.22961,100,-0.9866,225,0.28872,184,-0.0593,65,-1.6217,93,-1.0955,147,-0.3932
ENSG00000102893,PHKB,37,-0.6922,69,0.26730,85,0.57333,68,0.22321,57,-0.0565,59,0.00041,46,-0.3640,55,-0.1182,46,-0.3669
ENSG00000102910,LONP2,88,-0.1958,110,0.16228,139,0.52404,166,0.81779,64,-0.7168,98,-0.0251,111,0.17311,96,-0.0656,53,-0.9596
ENSG00000196470,SIAH1,14,-0.4405,26,0.56313,21,0.22537,24,0.44072,18,0.00463,15,-0.3268,3,-2.3662,10,-0.8399,32,0.87204
ENSG00000102921,N4BP1,32,-0.3976,29,-0.5500,55,0.45242,62,0.65549,32,-0.4016,54,0.52578,24,-0.8109,39,-0.0981,38,-0.1149
ENSG00000205423,CNEP1R1,13,0.40703,21,1.36999,14,0.51370,2,-1.9028,6,-0.8637,7,-0.5112,9,-0.1022,3,-1.4975,11,0.19791
ENSG00000155393,HEATR3,6,-0.4439,10,0.21070,22,1.48792,13,0.64944,3,-1.3514,6,-0.5053,4,-1.2263,9,0.03435,13,0.55945
ENSG00000121274,TENT4B,27,-0.6509,40,-0.0961,58,0.51094,47,0.17116,49,0.26919,54,0.48865,21,-1.0122,21,-1.0765,32,-0.4196
ENSG00000166164,BRD7,59,-0.8252,65,-0.7356,79,-0.3901,178,0.90371,99,-0.0367,120,0.32314,112,0.14832,125,0.33129,78,-0.4084
ENSG00000083799,CYLD,65,-0.5703,104,0.17050,106,0.18424,128,0.48011,100,0.11014,107,0.23763,50,-0.9491,78,-0.2987,69,-0.4849
ENSG00000103460,TOX3,14,0.27527,10,-0.2056,3,-1.6908,12,0.09881,2,-2.2320,14,0.42930,14,0.30975,31,1.62725,6,-0.9354
ENSG00000177200,CHD9,105,-0.8199,76,-1.3694,316,0.91323,351,1.09160,124,-0.6085,246,0.62789,171,-0.0676,113,-0.7108,133,-0.4545
ENSG00000103479,RBL2,10,-1.7609,25,-0.3943,59,0.96517,51,0.72862,36,0.19057,26,-0.3600,48,0.64699,23,-0.5164,25,-0.3481
ENSG00000166971,AKTIP,85,0.03953,101,0.33747,76,-0.1323,64,-0.4067,83,-0.0027,79,-0.1057,50,-0.7827,87,0.06745,115,0.51432
ENSG00000103494,RPGRIP1L,20,-0.9751,21,-0.9003,80,1.21931,47,0.34665,30,-0.3419,56,0.78658,20,-0.9112,23,-0.7272,27,-0.5062
ENSG00000140718,FTO,44,-0.5672,91,0.63062,62,-0.0392,50,-0.3731,73,0.24448,56,-0.2258,57,-0.1828,41,-0.6875,77,0.29344
ENSG00000087258,GNAO1,474,-0.1924,479,-0.1942,594,0.15752,680,0.37320,817,0.74766,558,0.07136,238,-1.2405,347,-0.6706,384,-0.5155
ENSG00000159461,AMFR,96,0.35079,94,0.34750,72,-0.0885,61,-0.3403,70,-0.1570,74,-0.0553,95,0.33192,46,-0.7698,76,-0.0213
ENSG00000167005,NUDT21,181,0.40530,186,0.49558,115,-0.3063,111,-0.3611,142,0.03021,158,0.23605,64,-1.1849,100,-0.5146,117,-0.2768
ENSG00000087263,OGFOD1,43,0.23056,31,-0.2923,34,-0.1227,42,0.18160,42,0.22360,43,0.28042,43,0.24257,18,-1.1144,26,-0.5115
ENSG00000125124,BBS2,20,-0.9842,50,0.47461,48,0.35346,32,-0.2640,17,-1.2741,20,-1.1170,128,2.05057,52,0.49059,21,-0.8598
ENSG00000087250,MT3,1182,-0.6893,1500,-0.3514,862,-1.1639,1438,-0.3900,1310,-0.5729,990,-1.0897,4908,1.62119,5524,1.83880,1547,-0.2771
ENSG00000125148,MT2A,21,-2.8479,54,-1.5275,30,-2.3342,89,-0.7187,47,-1.7581,40,-2.1046,872,3.42361,468,2.02666,42,-1.8223
ENSG00000169715,MT1E,18,-2.2736,25,-1.8426,11,-2.9436,57,-0.5646,29,-1.6147,14,-2.8124,539,3.60949,262,1.96367,25,-1.7486
ENSG00000205364,MT1M,8,-2.4339,13,-1.8447,8,-2.4747,35,-0.3008,15,-1.6139,12,-2.0671,228,3.05603,167,2.36959,14,-1.6859
ENSG00000198417,MT1F,2,-3.2655,6,-2.2299,5,-2.2118,11,-1.2002,8,-1.7004,11,-1.3960,166,3.58234,75,1.80417,7,-1.9469
ENSG00000125144,MT1G,7,-3.2232,11,-2.7551,5,-3.6364,13,-2.3732,8,-3.1327,11,-2.8535,517,4.25530,223,2.11345,2,-4.7273
ENSG00000187193,MT1X,31,-0.4863,7,-2.7672,15,-1.5168,28,-0.6288,20,-1.1856,18,-1.4478,236,3.10993,118,1.67010,21,-1.1052
ENSG00000102900,NUP93,39,0.52334,32,0.23709,38,0.46318,14,-1.0589,25,-0.1929,30,0.10564,17,-0.7201,23,-0.3074,30,0.11102
ENSG00000051108,HERPUD1,79,0.45267,106,1.04086,64,0.11125,50,-0.2573,39,-0.7096,48,-0.3915,59,-0.0030,51,-0.2292,37,-0.7151
ENSG00000172775,FAM192A,119,-0.2855,103,-0.5518,92,-0.6830,184,0.39420,162,0.20412,184,0.48773,110,-0.4126,130,-0.1533,149,0.05552
ENSG00000159579,RSPRY1,14,-0.5634,14,-0.6222,17,-0.2983,36,0.85762,30,0.61363,19,-0.1642,32,0.66071,10,-1.0633,17,-0.3162
ENSG00000102931,ARL2BP,67,0.42098,63,0.37264,47,-0.1326,42,-0.2770,65,0.41988,40,-0.4313,33,-0.6584,34,-0.5990,62,0.31882
ENSG00000102934,PLLP,22,-0.9254,15,-1.6309,19,-1.1470,137,2.02312,52,0.38104,13,-1.8638,109,1.59526,21,-1.0141,57,0.49149
ENSG00000006210,CX3CL1,83,0.16488,100,0.51113,117,0.71844,62,-0.2685,111,0.70601,61,-0.3639,37,-1.0454,34,-1.1707,30,-1.3725
ENSG00000005194,CIAPIN1,61,0.64398,66,0.87050,35,-0.2146,26,-0.6862,33,-0.3445,38,-0.1429,29,-0.5182,29,-0.4933,37,-0.1629
ENSG00000088682,COQ9,33,0.34210,33,0.38233,31,0.27496,16,-0.7571,26,0.01933,15,-0.9317,36,0.51944,26,-0.0109,34,0.41036
ENSG00000102978,POLR2C,35,0.07216,50,0.70399,36,0.09733,14,-1.2998,25,-0.4662,30,-0.2150,38,0.21287,43,0.38128,30,-0.1761
ENSG00000205336,ADGRG1,29,-1.1434,32,-1.0723,26,-1.3037,54,-0.2114,15,-2.2210,27,-1.3849,366,3.31236,120,1.06329,34,-0.9091
ENSG00000140854,KATNB1,26,0.27337,39,1.02816,19,-0.2581,12,-0.9329,9,-1.4048,17,-0.4785,15,-0.5996,43,1.05212,26,0.24966
ENSG00000140859,KIFC3,28,0.87576,28,0.97688,11,-0.5301,19,0.29074,2,-2.8158,13,-0.3714,6,-1.4075,27,0.79466,18,0.18573
ENSG00000103005,USB1,29,0.28547,27,0.16279,29,0.26954,23,-0.1107,24,0.00290,19,-0.4371,22,-0.1594,30,0.30027,25,0.01692
ENSG00000070761,CFAP20,33,0.13999,50,0.91106,27,-0.1475,41,0.48763,25,-0.3255,17,-0.9436,31,0.06889,24,-0.3681,33,0.13538
ENSG00000070770,CSNK2A2,17,-1.2182,42,0.15865,27,-0.4991,38,0.00446,44,0.27115,50,0.52103,26,-0.5896,24,-0.6983,40,0.09427
ENSG00000103021,CCDC113,27,-0.2315,22,-0.5448,19,-0.7264,52,0.78935,21,-0.6397,50,0.95380,25,-0.3407,20,-0.7132,27,-0.2164
ENSG00000103034,NDRG4,906,0.81117,792,0.65940,487,-0.1759,257,-1.1449,524,-0.0701,559,0.04433,278,-1.0276,267,-1.0902,592,0.12851
ENSG00000103037,SETD6,3,-1.8061,13,0.49231,20,1.06358,5,-1.0992,7,-0.5921,14,0.65866,11,0.16325,2,-2.0276,7,-0.5778
ENSG00000125107,CNOT1,33,-0.2466,63,0.86455,42,0.15237,34,-0.2039,31,-0.3317,35,-0.1527,37,-0.0481,27,-0.5159,32,-0.2607
ENSG00000103042,SLC38A7,17,-0.1069,19,0.11786,43,1.43024,17,-0.1138,16,-0.2053,17,-0.0605,8,-1.1166,15,-0.2165,10,-0.8240
ENSG00000125166,GOT2,232,1.02795,206,0.93712,123,-0.0010,57,-1.1582,93,-0.4646,120,-0.0371,61,-1.0544,69,-0.8713,94,-0.4138
ENSG00000150394,CDH8,104,0.59054,105,0.68907,69,-0.0513,17,-2.0842,49,-0.6247,107,0.80802,8,-3.1969,32,-1.2138,69,-0.0482
ENSG00000140937,CDH11,5,-2.4475,16,-0.7010,67,1.60019,43,0.84902,39,0.77322,12,-1.2323,38,0.61885,9,-1.4600,19,-0.4105
ENSG00000166548,TK2,56,0.46595,30,-0.5246,43,0.05088,50,0.27912,41,-0.0351,43,0.07741,35,-0.2738,35,-0.2889,51,0.31288
ENSG00000183723,CMTM4,78,-0.0723,97,0.29822,71,-0.2161,74,-0.1577,84,0.04717,71,-0.2624,63,-0.4052,131,0.75099,71,-0.2148
ENSG00000135720,DYNC1LI2,319,0.06148,228,-0.4937,277,-0.1603,378,0.32705,363,0.28993,373,0.37583,238,-0.3919,174,-0.8715,304,-0.0135
ENSG00000159593,NAE1,57,0.22164,58,0.26654,69,0.53726,66,0.46865,42,-0.2543,46,-0.1445,40,-0.3240,39,-0.3618,33,-0.6139
ENSG00000172840,PDP2,38,0.24580,36,0.20620,31,-0.0508,23,-0.5195,26,-0.3450,35,0.14663,33,0.04182,26,-0.3083,38,0.25945
ENSG00000166595,CIAO2B,78,0.23110,89,0.48889,54,-0.3243,53,-0.3700,43,-0.7143,48,-0.5847,65,-0.0599,134,1.11442,80,0.27026
ENSG00000172831,CES2,19,-1.6264,30,-1.0255,36,-0.6880,43,-0.4368,65,0.24812,58,0.03844,129,1.34299,82,0.58740,63,0.16866
ENSG00000172824,CES4A,4,-1.5292,12,0.17864,76,3.74223,9,-0.3337,2,-2.1373,1,-3.3066,7,-0.6033,2,-2.1661,10,-0.0884
ENSG00000125149,C16orf70,28,0.36522,31,0.58576,31,0.54282,24,0.17324,21,-0.0349,17,-0.4174,19,-0.1995,15,-0.6045,11,-0.9711
ENSG00000102878,HSF4,8,0.02150,11,0.65277,30,2.25392,2,-2.0484,3,-1.1779,2,-1.9092,11,0.49627,4,-0.9548,10,0.42757
ENSG00000140939,NOL3,28,1.10797,13,-0.0887,10,-0.4415,16,0.23124,14,0.00805,7,-1.0427,28,1.08721,3,-2.3038,19,0.51025
ENSG00000196123,KIAA0895L,15,-0.0737,19,0.32603,31,1.14439,9,-0.8199,11,-0.4661,10,-0.8047,11,-0.4619,24,0.70391,20,0.42995
ENSG00000205250,E2F4,19,0.17323,27,0.88299,31,1.00107,4,-1.9842,8,-1.0731,11,-0.7534,15,-0.1421,25,0.64230,18,0.12864
ENSG00000168701,TMEM208,80,0.83080,74,0.79748,56,0.26216,31,-0.6547,29,-0.7829,36,-0.4793,39,-0.3013,61,0.40452,33,-0.5372
ENSG00000159713,TPPP3,20,-0.6913,17,-0.9527,13,-1.3077,24,-0.4025,27,-0.2362,6,-2.5723,187,3.29850,18,-0.8379,40,0.35621
ENSG00000159720,ATP6V0D1,433,0.91949,360,0.68909,266,0.13296,124,-1.0398,259,0.09651,219,-0.2024,123,-1.0428,166,-0.5972,171,-0.5508
ENSG00000039523,RIPOR1,55,0.32511,48,0.11566,65,0.58797,45,0.01319,52,0.27937,31,-0.6321,42,-0.1041,43,-0.0509,36,-0.3182
ENSG00000102974,CTCF,60,-0.2696,46,-0.7317,66,-0.1228,133,0.99211,60,-0.2928,94,0.52869,66,-0.1388,61,-0.2442,52,-0.4904
ENSG00000159753,CARMIL2,31,-0.0053,49,0.79717,20,-0.6356,39,0.34064,26,-0.3001,26,-0.3292,21,-0.6235,45,0.59473,21,-0.5926
ENSG00000102977,ACD,10,-0.6970,24,0.73688,28,0.93226,9,-0.7574,9,-0.8646,12,-0.4072,10,-0.6686,15,-0.0204,27,0.88497
ENSG00000102981,PARD6A,33,0.18452,43,0.64583,14,-1.1364,17,-0.8151,29,-0.0099,27,-0.1682,23,-0.3786,43,0.58013,29,-0.0274
ENSG00000141098,GFOD2,19,-0.6771,41,0.52137,34,0.19055,39,0.38589,25,-0.3164,27,-0.2101,27,-0.1505,37,0.32092,24,-0.3588
ENSG00000102901,CENPT,13,-0.5690,22,0.23230,42,1.28276,10,-0.9055,20,0.05710,12,-0.8226,30,0.72361,14,-0.4272,19,-0.0138
ENSG00000168286,THAP11,20,-0.4509,30,0.20603,19,-0.5332,27,0.00953,25,-0.0714,19,-0.5817,50,1.01965,40,0.63521,22,-0.2923
ENSG00000102898,NUTF2,100,0.45639,79,0.08024,62,-0.2929,79,0.06813,83,0.16663,61,-0.3695,77,0.03540,85,0.19615,67,-0.1836
ENSG00000038358,EDC4,48,0.35672,49,0.41928,37,-0.0609,38,-0.0251,40,0.05741,29,-0.5003,30,-0.3725,29,-0.4247,53,0.49854
ENSG00000205220,PSMB10,76,0.20570,59,-0.1906,42,-0.7109,62,-0.1203,88,0.48525,45,-0.6832,73,0.15346,111,0.81807,71,0.10079
ENSG00000103066,PLA2G15,9,-0.7075,26,1.00481,24,0.74632,15,0.07771,18,0.31956,8,-1.0355,8,-0.9357,14,-0.0585,10,-0.5973
ENSG00000103064,SLC7A6,12,0.16454,19,1.05654,22,1.16773,8,-0.3624,7,-0.6999,5,-1.3392,9,-0.1724,7,-0.5184,12,0.26670
ENSG00000103061,SLC7A6OS,7,-0.6860,13,0.34279,12,0.23894,15,0.51475,8,-0.4757,6,-1.0020,21,1.04071,16,0.63986,8,-0.3777
ENSG00000132600,PRMT7,8,-1.9624,46,0.70540,61,1.09455,34,0.14340,34,0.16725,16,-1.0907,32,0.06479,39,0.36175,18,-0.8185
ENSG00000103056,SMPD3,10,-0.3995,23,1.02426,34,1.54655,5,-1.4927,7,-1.0340,11,-0.3660,9,-0.5717,3,-2.0470,17,0.46034
ENSG00000184939,ZFP90,35,-0.1084,36,-0.0635,53,0.55408,50,0.45879,23,-0.7885,41,0.18599,44,0.23694,25,-0.6461,38,0.03398
ENSG00000103047,TANGO6,10,-0.0144,16,0.84208,9,-0.1292,8,-0.2472,13,0.41153,5,-1.2153,9,-0.0616,11,0.17523,9,-0.0930
ENSG00000141076,UTP4,21,-0.0220,42,1.21003,24,0.16689,14,-0.6454,9,-1.3674,21,-0.0654,13,-0.7211,24,0.17893,19,-0.1697
ENSG00000168807,SNTB2,11,-1.9270,48,0.27555,68,0.79529,96,1.37697,31,-0.4498,36,-0.2476,28,-0.5770,47,0.21461,18,-1.2595
ENSG00000132612,VPS4A,137,0.43988,132,0.43180,85,-0.2985,86,-0.2790,125,0.32561,95,-0.1449,89,-0.2361,66,-0.6819,80,-0.4022
ENSG00000213380,COG8,11,-0.0687,16,0.48984,9,-0.4047,16,0.46397,6,-1.0238,9,-0.5519,26,1.24155,12,0.06598,10,-0.2877
ENSG00000132603,NIP7,18,0.68333,18,0.72493,7,-0.7521,9,-0.3331,7,-0.8367,14,0.36784,15,0.40691,2,-2.3192,8,-0.5369
ENSG00000132604,TERF2,44,-0.5070,58,-0.1014,45,-0.4793,57,-0.1282,69,0.18924,75,0.39104,62,0.02136,50,-0.3259,62,0.02366
ENSG00000103018,CYB5B,59,0.21298,67,0.44056,57,0.14735,54,0.05782,38,-0.5107,46,-0.2099,55,0.08570,43,-0.2791,57,0.15785
ENSG00000102908,NFAT5,20,-0.8759,21,-0.8743,71,1.10199,63,0.89271,24,-0.6588,49,0.62422,31,-0.2155,27,-0.4335,17,-1.1556
ENSG00000181019,NQO1,7,-1.0719,14,-0.1846,7,-1.0370,29,1.02500,19,0.42175,10,-0.7254,26,0.82632,26,0.84121,6,-1.3400
ENSG00000141101,NOB1,20,0.92096,21,1.15025,14,0.29161,5,-1.0607,6,-1.0380,7,-0.7844,16,0.57814,8,-0.4400,7,-0.7558
ENSG00000198373,WWP2,22,-0.0808,32,0.54522,18,-0.4412,23,-0.0432,18,-0.3976,21,-0.2079,37,0.70398,15,-0.6994,27,0.22657
ENSG00000090857,PDPR,15,-0.6324,17,-0.5158,46,1.11551,37,0.74871,11,-1.1629,17,-0.4915,59,1.53632,22,-0.0486,12,-0.9917
ENSG00000223496,EXOSC6,139,0.41366,129,0.32091,94,-0.2061,114,0.09483,102,-0.0760,96,-0.1990,80,-0.4417,107,-0.0048,107,0.00399
ENSG00000090861,AARS,205,0.46653,264,0.99662,126,-0.2953,85,-0.8981,137,-0.1851,167,0.17606,63,-1.3290,88,-0.8464,112,-0.4703
ENSG00000168872,DDX19A,21,-0.1589,27,0.22720,43,0.96861,16,-0.6131,19,-0.3230,24,0.03221,26,0.17360,17,-0.4518,18,-0.4317
ENSG00000157350,ST3GAL2,10,-0.9177,22,0.21203,26,0.46453,10,-0.9229,12,-0.7376,16,-0.2872,33,0.87207,43,1.30699,10,-1.0142
ENSG00000103051,COG4,28,0.36204,25,0.20873,18,-0.3599,22,-0.0029,26,0.24220,19,-0.2701,28,0.35007,14,-0.6713,20,-0.1486
ENSG00000189091,SF3B3,27,-0.2755,49,0.70708,30,-0.1587,44,0.45113,21,-0.7140,29,-0.2183,27,-0.3046,40,0.31193,31,-0.0767
ENSG00000157368,IL34,3,-1.6526,15,0.67690,10,-0.0251,10,0.03320,17,1.01223,7,-0.5688,8,-0.3528,4,-1.1075,7,-0.3933
ENSG00000132613,MTSS2,10,-1.5360,17,-0.8753,13,-1.1835,24,-0.3115,32,0.16026,21,-0.5726,63,1.25610,76,1.59436,30,0.05766
ENSG00000103043,VAC14,28,0.50559,25,0.33362,19,-0.0842,13,-0.7103,24,0.27535,17,-0.3594,27,0.40874,21,0.00334,10,-1.0048
ENSG00000157423,HYDIN,1,-3.1889,10,-0.5503,61,2.59326,11,-0.3856,5,-1.5430,7,-1.1949,34,1.45627,13,-0.0481,9,-0.6434
ENSG00000172137,CALB2,0,-7.4626,20,-0.1080,0,-5.3070,2,-3.2245,0,-8.4523,7,-1.9097,7,-1.5724,214,5.11053,0,-7.9968
ENSG00000167377,ZNF23,14,-0.1089,21,0.60114,28,1.00213,12,-0.3589,6,-1.4523,14,-0.0604,19,0.34380,16,0.13934,8,-0.9048
ENSG00000040199,PHLPP2,27,-0.2931,38,0.29091,43,0.46366,23,-0.5272,44,0.55713,27,-0.3023,16,-1.0862,25,-0.4114,39,0.30180
ENSG00000166747,AP1G1,39,0.27211,48,0.67679,43,0.43874,30,-0.1304,19,-0.8432,31,-0.0772,29,-0.1917,19,-0.8109,36,0.14515
ENSG00000224470,ATXN1L,3,-1.5644,10,0.03789,7,-0.5553,14,0.62322,12,0.33851,9,-0.1685,7,-0.4117,8,-0.2717,16,0.80044
ENSG00000182149,IST1,46,-0.0810,58,0.28854,61,0.34312,67,0.48643,38,-0.4047,43,-0.2341,78,0.74997,38,-0.3938,24,-1.0547
ENSG00000102984,ZNF821,13,-0.4316,24,0.59739,15,-0.2342,8,-1.0979,18,0.06576,19,0.24614,21,0.28663,12,-0.5231,12,-0.5727
ENSG00000140830,TXNL4B,6,-0.7187,14,0.63635,15,0.68861,14,0.52924,9,-0.0835,6,-0.7778,11,0.21363,8,-0.2287,7,-0.4954
ENSG00000140829,DHX38,28,-0.1021,31,0.05371,14,-1.1404,46,0.67427,42,0.58985,30,-0.0440,26,-0.2427,24,-0.3718,19,-0.6982
ENSG00000260664,AC004158.1,25,0.06320,9,-1.5375,22,-0.1424,81,2.06002,14,-0.8361,22,-0.1541,19,-0.3010,23,-0.0797,28,0.27616
ENSG00000140836,ZFHX3,3,-3.3241,4,-3.0157,41,0.55596,128,2.62767,21,-0.5349,12,-1.4156,76,1.59501,25,-0.2240,15,-0.9854
ENSG00000103035,PSMD7,241,0.08657,204,-0.1855,162,-0.5206,238,0.06531,246,0.13195,329,0.73752,117,-1.0161,151,-0.6272,164,-0.5052
ENSG00000090863,GLG1,112,-0.1950,118,-0.1273,163,0.39241,178,0.53709,139,0.16152,123,-0.0578,156,0.32173,79,-0.7185,78,-0.7340
ENSG00000103089,FA2H,11,-0.8629,3,-2.6476,5,-1.9599,99,2.95060,36,1.14524,2,-3.3733,33,0.88254,0,-6.5202,16,-0.2336
ENSG00000103091,WDR59,7,-1.4073,25,0.38042,37,1.02655,31,0.69202,7,-1.4943,14,-0.5478,48,1.43818,17,-0.2188,8,-1.3133
ENSG00000186187,ZNRF1,23,-0.6910,52,0.65484,37,0.04841,39,0.15042,39,0.13262,32,-0.1730,15,-1.3124,43,0.30457,29,-0.3288
ENSG00000184517,ZFP1,20,0.13221,22,0.30998,15,-0.2572,13,-0.4863,23,0.40530,22,0.37440,9,-0.9967,9,-0.9818,13,-0.4790
ENSG00000050820,BCAR1,25,-0.6800,58,0.67355,41,0.05279,62,0.73319,39,-0.0026,23,-0.9545,54,0.48734,42,0.09760,26,-0.6509
ENSG00000153774,CFDP1,181,0.06875,121,-0.5941,139,-0.3386,206,0.27750,182,0.08932,247,0.71316,100,-0.8340,130,-0.4398,144,-0.2789
ENSG00000166822,TMEM170A,11,-0.6596,17,-0.0306,22,0.35374,29,0.78598,10,-0.8623,13,-0.4521,38,1.26748,20,0.19961,11,-0.6118
ENSG00000205084,TMEM231,9,-0.0798,15,0.68667,12,0.32232,10,0.05856,2,-2.0544,5,-1.0002,29,1.75643,11,0.20409,6,-0.7675
ENSG00000034713,GABARAPL2,236,0.20611,289,0.58844,144,-0.5555,124,-0.7764,144,-0.5949,180,-0.2561,236,0.21155,322,0.70887,219,0.08988
ENSG00000065457,ADAT1,36,1.11142,14,-0.4222,23,0.38278,4,-2.1026,11,-0.7296,25,0.61529,11,-0.7361,6,-1.6655,30,0.76434
ENSG00000065427,KARS,61,0.29422,70,0.57350,33,-0.6312,34,-0.5928,47,-0.1060,47,-0.1302,46,-0.1451,64,0.36981,42,-0.2858
ENSG00000166848,TERF2IP,680,-0.0356,547,-0.4021,673,-0.0518,711,0.03314,773,0.17977,1012,0.75100,403,-0.8392,532,-0.4154,374,-0.9519
ENSG00000152910,CNTNAP4,18,-1.5694,34,-0.7360,43,-0.3211,84,0.73892,85,0.84167,33,-0.8150,110,1.17868,65,0.31689,31,-0.8072
ENSG00000103111,MON1B,34,-0.4757,43,-0.1314,36,-0.3864,64,0.49227,38,-0.3597,59,0.46378,61,0.41139,47,0.02047,25,-0.9344
ENSG00000171724,VAT1L,72,0.37690,47,-0.3159,59,0.08337,27,-1.1080,153,1.96593,33,-0.9129,20,-1.5552,4,-3.7710,51,-0.1429
ENSG00000186153,WWOX,16,-0.5972,16,-0.5710,18,-0.3702,45,1.03057,14,-0.8567,23,-0.0003,51,1.23619,30,0.38591,15,-0.7105
ENSG00000178573,MAF,7,-2.5372,27,-0.6596,9,-2.1484,39,-0.0652,16,-1.4281,62,0.83953,88,1.24945,86,1.20555,27,-0.6258
ENSG00000166446,CDYL2,27,-0.1266,36,0.34954,27,-0.1186,38,0.39316,34,0.22781,26,-0.1910,24,-0.3083,21,-0.5354,27,-0.1468
ENSG00000103121,CMC2,44,-0.0983,68,0.66191,88,1.01790,48,0.06423,36,-0.4118,26,-1.0171,45,-0.0334,52,0.19062,41,-0.1829
ENSG00000166454,ATMIN,100,0.08631,112,0.29584,71,-0.4385,72,-0.4314,100,0.09368,105,0.19097,55,-0.8148,83,-0.2053,111,0.24528
ENSG00000140905,GCSH,48,-0.6337,45,-0.8083,37,-1.0256,72,-0.0285,53,-0.5387,54,-0.5479,190,1.57524,151,1.17048,97,0.44293
ENSG00000153815,CMIP,119,-0.0242,126,0.06185,147,0.29860,106,-0.2018,155,0.43042,133,0.18373,75,-0.7265,62,-1.0282,104,-0.2361
ENSG00000197943,PLCG2,14,-1.1003,26,-0.2212,44,0.61791,26,-0.1970,15,-1.1362,20,-0.6773,45,0.62553,62,1.17474,55,0.96467
