Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000102858,MGRN1,30,-0.0690,43,0.46550,23,-0.4765,50,0.73765,38,0.27329,15,-1.1005,7,-2.1793,42,0.44417,33,0.08223,31,-0.0109,34,0.10141
ENSG00000168101,NUDT16L1,11,-1.4411,13,-1.1844,17,-0.8376,29,-0.0409,24,-0.3012,20,-0.5914,48,0.77568,70,1.39529,28,-0.0872,39,0.43829,28,-0.1002
ENSG00000168096,ANKS3,22,0.88357,9,-0.4729,15,0.25905,8,-0.7090,17,0.41056,11,-0.2762,11,-0.1929,17,0.41422,11,-0.2683,8,-0.7069,14,0.11410
ENSG00000067836,ROGDI,70,-0.5653,78,-0.3867,102,0.02764,92,-0.1372,116,0.22804,92,-0.1379,68,-0.5987,140,0.53536,138,0.57243,50,-1.0674,120,0.28224
ENSG00000140632,GLYR1,100,0.00897,123,0.33783,87,-0.2105,73,-0.4725,53,-0.9557,102,0.03157,103,0.04742,97,-0.0370,129,0.45935,115,0.23378,83,-0.2836
ENSG00000118900,UBN1,86,0.96928,87,0.98965,23,-1.1197,53,0.17315,44,-0.1274,53,0.18923,60,0.36499,26,-0.8888,14,-1.8660,41,-0.2365,67,0.54171
ENSG00000118898,PPL,6,-1.9929,30,0.33942,15,-0.7749,29,0.29140,36,0.63971,62,1.54630,12,-1.0699,13,-0.9290,42,1.01462,1,-4.3249,3,-3.0719
ENSG00000103184,SEC14L5,68,0.57262,54,0.19990,24,-1.0357,41,-0.2035,35,-0.4558,36,-0.4213,10,-2.3296,35,-0.4516,46,-0.0447,21,-1.2338,151,1.98980
ENSG00000103174,NAGPA,66,1.20693,38,0.30372,25,-0.3338,17,-0.9163,19,-0.7946,31,-0.0473,14,-1.1735,68,1.24225,35,0.18532,9,-1.8612,21,-0.6067
ENSG00000078328,RBFOX1,641,0.52326,897,1.08523,378,-0.3142,551,0.27989,448,-0.0471,484,0.07307,520,0.18738,410,-0.1880,486,0.08958,119,-2.0400,123,-1.9985
ENSG00000183044,ABAT,154,-0.3428,119,-0.7404,193,0.00635,193,0.01186,364,1.04492,160,-0.2828,299,0.71277,171,-0.1780,195,0.02854,197,0.04027,63,-1.6886
ENSG00000153048,CARHSP1,8,-1.2012,8,-1.2487,15,-0.3103,19,0.07329,21,0.24685,3,-2.6667,12,-0.5866,20,0.16488,5,-1.8179,52,1.75080,49,1.63769
ENSG00000187555,USP7,115,-0.1806,210,0.78975,103,-0.3497,165,0.39033,115,-0.1772,167,0.40922,120,-0.1099,135,0.07339,116,-0.1759,65,-1.0517,120,-0.1174
ENSG00000182831,C16orf72,32,-0.1360,21,-0.7189,25,-0.5203,46,0.45414,57,0.80184,37,0.12207,37,0.11293,40,0.23222,41,0.30902,13,-1.4838,24,-0.5616
ENSG00000183454,GRIN2A,459,0.32112,676,0.95774,207,-0.9154,249,-0.6338,426,0.19958,645,0.87876,469,0.35595,318,-0.2578,439,0.27542,104,-1.9362,71,-2.4938
ENSG00000166669,ATF7IP2,12,-0.4921,35,1.17890,10,-0.7897,12,-0.5699,16,-0.0817,10,-0.8216,10,-0.8294,33,1.06551,22,0.42612,7,-1.3889,16,-0.0830
ENSG00000166676,TVP23A,21,0.86556,10,-0.2413,7,-0.8347,22,0.99400,6,-0.9287,19,0.75509,2,-2.3460,12,-0.0083,19,0.80172,4,-1.4613,2,-2.5632
ENSG00000182108,DEXI,21,-1.5647,22,-1.5248,76,0.37431,55,-0.1342,78,0.42200,83,0.50337,74,0.32030,79,0.42395,83,0.57618,40,-0.6334,28,-1.1549
ENSG00000038532,CLEC16A,33,0.63411,15,-0.5497,11,-1.0783,32,0.60713,26,0.28544,19,-0.1745,16,-0.4450,32,0.59662,21,-0.0887,18,-0.2556,18,-0.3134
ENSG00000189067,LITAF,24,-0.8573,13,-1.6847,10,-2.1525,42,-0.0036,12,-1.8971,0,-5.6910,5,-2.9395,19,-1.2199,9,-2.4229,85,1.14954,276,3.70762
ENSG00000184602,SNN,85,-0.9056,144,-0.0928,213,0.53258,154,0.01554,118,-0.4052,115,-0.4413,146,-0.0727,387,1.55075,154,0.00746,122,-0.3559,44,-1.8727
ENSG00000122299,ZC3H7A,42,0.22506,51,0.53637,24,-0.6319,25,-0.5632,7,-2.3065,42,0.22715,52,0.59021,38,0.08111,25,-0.6211,38,0.07820,65,0.94684
ENSG00000171490,RSL1D1,142,-0.1469,282,0.95758,158,0.01309,152,-0.0453,101,-0.6687,212,0.48530,243,0.71062,90,-0.8508,77,-1.1471,144,-0.1289,197,0.36811
ENSG00000103342,GSPT1,120,0.10741,126,0.17533,71,-0.7007,111,-0.0184,60,-0.9664,139,0.33715,121,0.12014,107,-0.0723,91,-0.3648,156,0.52531,156,0.51915
ENSG00000048471,SNX29,26,0.33629,23,0.10094,10,-1.0571,8,-1.4063,11,-0.9233,11,-0.9215,11,-0.9525,9,-1.1915,16,-0.4162,46,1.26087,64,1.86891
ENSG00000103381,CPPED1,8,-1.1946,7,-1.4549,15,-0.3614,31,0.79902,5,-2.0055,14,-0.4147,26,0.50914,9,-1.1813,17,-0.2206,24,0.38674,55,1.75857
ENSG00000237515,SHISA9,67,0.36932,96,0.96246,31,-0.8032,88,0.81140,63,0.27004,37,-0.5424,56,0.08775,62,0.23870,36,-0.6268,36,-0.6079,28,-0.9875
ENSG00000175595,ERCC4,39,0.69847,39,0.71628,6,-2.0723,12,-1.0686,10,-1.4330,32,0.40094,41,0.76614,11,-1.1789,11,-1.2710,33,0.41488,55,1.29044
ENSG00000186260,MRTFB,258,0.53944,293,0.74823,107,-0.8252,224,0.31509,244,0.45347,185,0.00675,159,-0.2276,237,0.40095,196,0.11372,56,-1.7981,51,-1.9227
ENSG00000262454,MIR193BHG,60,0.99219,57,0.90967,49,0.66641,74,1.35424,22,-0.5962,18,-0.8887,20,-0.7109,8,-2.1152,13,-1.3921,38,0.25731,16,-1.0956
ENSG00000140694,PARN,28,0.01900,51,0.99475,27,-0.0227,23,-0.2832,21,-0.4544,39,0.52842,9,-1.5993,17,-0.7370,21,-0.4573,39,0.54812,36,0.40093
ENSG00000103429,BFAR,16,-0.7847,35,0.38305,22,-0.3358,22,-0.3639,35,0.37242,11,-1.3391,53,1.04864,17,-0.7091,29,0.08329,37,0.47103,24,-0.2065
ENSG00000103512,NOMO1,20,-1.0369,12,-1.7445,61,0.67623,24,-0.7653,19,-1.1240,50,0.35781,72,0.97094,55,0.53210,69,1.01997,9,-2.2230,16,-1.3648
ENSG00000183426,NPIPA1,38,1.81511,7,-0.8303,8,-0.6841,0,-5.0011,21,0.74569,12,-0.0938,5,-1.4245,11,-0.2799,17,0.45635,4,-1.6209,15,0.21412
ENSG00000179889,PDXDC1,86,0.43617,109,0.82107,46,-0.5426,32,-1.0699,30,-1.1657,66,0.01221,111,0.85615,65,-0.0196,54,-0.3217,48,-0.4782,83,0.38468
ENSG00000157045,NTAN1,26,-0.1360,10,-1.5703,35,0.34230,18,-0.7179,47,0.81699,16,-0.8334,34,0.29589,43,0.66608,39,0.56007,19,-0.5887,13,-1.1104
ENSG00000085721,RRN3,33,0.77122,25,0.27810,18,-0.2316,5,-1.9165,14,-0.5751,14,-0.5681,24,0.25544,29,0.54364,20,-0.0172,15,-0.5164,29,0.53030
ENSG00000156968,MPV17L,25,0.89765,21,0.60581,10,-0.6064,7,-0.9556,11,-0.3388,10,-0.5821,7,-1.1282,23,0.75952,5,-1.5387,30,1.20839,17,0.23898
ENSG00000166780,BMERB1,225,-0.4356,483,0.78464,266,-0.1765,396,0.45569,429,0.58771,449,0.66059,292,-0.0290,200,-0.6160,318,0.11710,79,-2.0059,115,-1.4462
ENSG00000166783,MARF1,176,-0.2421,164,-0.3487,268,0.41835,384,1.01870,229,0.16618,176,-0.2398,349,0.85532,106,-1.0131,162,-0.4023,165,-0.3430,127,-0.7460
ENSG00000133393,FOPNL,31,0.16725,27,-0.0934,32,0.19581,34,0.31146,27,-0.0463,26,-0.1442,10,-1.5661,38,0.46134,37,0.46374,25,-0.1624,15,-0.9852
ENSG00000103489,XYLT1,15,-0.8531,20,-0.4691,24,-0.1971,60,1.29060,29,0.11079,30,0.17985,12,-1.2672,21,-0.3576,33,0.35865,23,-0.2257,24,-0.1982
ENSG00000134419,RPS15A,121,-1.2144,117,-1.2652,564,1.22367,251,-0.1040,250,-0.1120,151,-0.8777,314,0.25073,354,0.44393,213,-0.3872,431,0.76440,238,-0.1871
ENSG00000170540,ARL6IP1,496,-0.2778,556,-0.0992,754,0.38362,808,0.49513,767,0.41018,791,0.46078,503,-0.2565,449,-0.4328,679,0.23889,365,-0.7478,265,-1.2301
ENSG00000157106,SMG1,235,1.86758,81,0.05773,53,-0.6124,38,-1.1031,79,0.00403,57,-0.5014,53,-0.6031,57,-0.4988,50,-0.7443,70,-0.1652,118,0.65573
ENSG00000167186,COQ7,15,-0.5577,17,-0.4213,29,0.41402,14,-0.7431,30,0.44494,23,0.07605,20,-0.1634,15,-0.5677,17,-0.4217,32,0.57353,37,0.83086
ENSG00000103528,SYT17,53,0.40394,23,-0.8918,20,-1.0941,32,-0.3773,86,1.21963,20,-1.0812,68,0.82847,46,0.17969,32,-0.4084,58,0.55115,21,-1.0200
ENSG00000006007,GDE1,81,-0.3522,96,-0.0826,75,-0.4619,115,0.19473,120,0.25747,81,-0.3564,88,-0.2247,108,0.09080,113,0.17792,95,-0.1078,136,0.46130
ENSG00000103540,CCP110,135,0.10576,194,0.69244,55,-1.2688,117,-0.1077,50,-1.3902,85,-0.6039,106,-0.2744,54,-1.2736,63,-1.1227,108,-0.2437,480,2.35281
ENSG00000103544,VPS35L,21,-0.9335,37,-0.0912,24,-0.7738,16,-1.3808,39,-0.0002,41,0.05022,27,-0.5536,52,0.44421,59,0.72537,41,0.08270,56,0.55272
ENSG00000103550,KNOP1,59,-0.1711,63,-0.0845,26,-1.3862,33,-1.0809,25,-1.4467,42,-0.6920,107,0.76197,35,-0.9592,16,-2.1834,125,1.02492,248,2.30136
ENSG00000167191,GPRC5B,126,-0.8124,69,-1.6992,62,-1.8612,219,0.04140,154,-0.5055,15,-3.9474,63,-1.8339,98,-1.1789,72,-1.7429,753,2.19456,855,2.46274
ENSG00000066654,THUMPD1,87,0.51586,100,0.72991,47,-0.4584,27,-1.2638,44,-0.5432,92,0.60521,99,0.72354,47,-0.4575,57,-0.1785,36,-0.8531,64,0.02194
ENSG00000102897,LYRM1,31,-0.4908,27,-0.7330,58,0.46405,43,-0.0044,70,0.79362,35,-0.3220,52,0.28811,43,0.01551,46,0.13032,30,-0.5307,34,-0.3619
ENSG00000103316,CRYM,30,-2.4599,17,-3.2565,130,-0.3076,24,-2.8308,76,-1.1279,358,1.34875,170,0.11079,241,0.67584,401,1.86048,25,-2.7213,28,-2.5947
ENSG00000197006,METTL9,107,-0.2974,145,0.17941,136,0.08103,151,0.24220,138,0.10880,93,-0.5110,144,0.17460,171,0.45009,129,5.88206,146,0.19251,61,-1.1477
ENSG00000140740,UQCRC2,76,-1.0345,103,-0.5635,108,-0.4990,35,-2.1684,135,-0.1541,213,0.57029,192,0.40597,235,0.73286,274,1.14128,90,-0.7681,52,-1.5907
ENSG00000185716,MOSMO,143,0.66069,132,0.53615,80,-0.2705,66,-0.5601,103,0.13160,132,0.52623,89,-0.1001,79,-0.2812,101,0.11188,45,-1.1176,65,-0.5710
ENSG00000058600,POLR3E,30,0.67324,17,-0.1622,11,-0.8749,9,-1.1112,25,0.40269,17,-0.2353,13,-0.5658,38,1.07272,25,0.41987,10,-0.9392,13,-0.5905
ENSG00000140743,CDR2,6,-1.6486,13,-0.6394,28,0.54783,9,-1.1745,25,0.32581,32,0.76428,28,0.55011,26,0.39337,30,0.69439,10,-1.0993,3,-2.5528
ENSG00000243716,NPIPB5,116,2.75398,34,0.46924,7,-1.8205,4,-2.5154,10,-1.3254,16,-0.7137,9,-1.4456,8,-1.7218,5,-2.4687,31,0.31575,56,1.31229
ENSG00000122254,HS3ST2,26,-1.0459,85,0.78189,18,-1.5560,166,1.97325,113,1.26356,68,0.42185,4,-3.6478,1,-5.7854,70,0.53153,1,-5.2398,4,-3.8246
ENSG00000103404,USP31,42,0.63095,29,0.01141,31,0.13532,53,1.01811,29,0.01559,30,0.10385,14,-1.0651,26,-0.1420,20,-0.5839,15,-0.9171,31,0.15326
ENSG00000168434,COG7,20,0.15585,8,-1.2169,10,-0.7941,1,-3.4356,21,0.23515,15,-0.2579,18,0.00637,40,1.31890,18,0.00602,22,0.33105,23,0.39126
ENSG00000103365,GGA2,41,0.78681,15,-0.7926,15,-0.7993,11,-1.2328,29,0.26360,21,-0.2918,29,0.23616,23,-0.1101,37,0.73085,29,0.25081,11,-1.1661
ENSG00000103356,EARS2,10,-0.1897,8,-0.5737,7,-0.6420,5,-1.3480,7,-0.7070,17,0.60581,15,0.39903,28,1.44770,11,-0.1337,16,0.48935,4,-1.4734
ENSG00000103353,UBFD1,47,0.04668,36,-0.3709,43,-0.0897,30,-0.6288,114,1.51292,55,0.26823,39,-0.2680,56,0.32383,43,-0.1290,22,-1.1172,23,-1.0384
ENSG00000004779,NDUFAB1,83,-1.4448,127,-0.8140,287,0.45283,88,-1.3723,193,-0.1748,304,0.54941,221,0.03384,283,0.43080,417,1.24369,98,-1.2098,73,-1.6334
ENSG00000083093,PALB2,9,-0.7107,25,0.93816,9,-0.6972,12,-0.2718,18,0.39896,14,0.04778,31,1.30147,12,-0.2030,5,-1.5625,12,-0.1846,15,0.10831
ENSG00000166847,DCTN5,153,0.04498,210,0.54869,105,-0.5455,167,0.17684,141,-0.0857,131,-0.2042,242,0.78375,153,0.04257,110,-0.5043,143,-0.0668,123,-0.3026
ENSG00000166501,PRKCB,1780,0.81398,2703,1.54097,798,-0.4652,1775,0.80911,918,-0.2495,580,-0.9495,777,-0.5066,1175,0.13844,660,-0.8129,587,-0.9338,505,-1.1600
ENSG00000006116,CACNG3,60,-0.7955,152,0.65879,88,-0.2178,83,-0.2956,124,0.32473,90,-0.1812,56,-0.9068,208,1.18453,150,0.71684,18,-2.5350,32,-1.7398
ENSG00000122257,RBBP6,273,1.08444,249,0.92223,55,-1.4155,102,-0.5007,64,-1.2071,142,0.01860,207,0.61518,79,-0.8860,65,-1.2618,173,0.32544,216,0.68509
ENSG00000090905,TNRC6A,317,1.16594,164,0.08210,50,-1.7059,103,-0.6376,139,-0.1729,135,-0.2192,210,0.47801,88,-0.8667,89,-0.9214,206,0.44861,276,0.93028
ENSG00000205629,LCMT1,24,-1.3578,71,0.30486,46,-0.3968,16,-1.9071,59,0.00372,69,0.23902,73,0.34267,94,0.74250,98,0.93879,23,-1.4098,35,-0.7732
ENSG00000182601,HS3ST4,66,0.38188,90,0.88003,23,-1.2512,177,2.10441,122,1.40660,13,-2.0283,6,-3.1691,9,-2.6052,21,-1.4568,24,-1.1641,53,0.03655
ENSG00000169189,NSMCE1,21,-0.4882,26,-0.2211,32,0.09986,27,-0.1436,13,-1.2518,22,-0.4179,19,-0.6765,31,0.06751,43,0.68108,53,0.94673,24,-0.2992
ENSG00000077235,GTF3C1,100,0.48512,98,0.44807,33,-1.2049,92,0.34939,110,0.63657,97,0.43445,59,-0.3399,62,-0.2585,54,-0.5286,60,-0.3282,66,-0.1675
ENSG00000169181,GSG1L,22,0.52180,30,1.03331,12,-0.4120,22,0.53699,31,1.09101,1,-3.5417,3,-2.2366,39,1.47161,1,-3.4745,12,-0.4416,14,-0.1338
ENSG00000169180,XPO6,74,0.56354,51,-0.0206,47,-0.1527,21,-1.3446,59,0.18839,47,-0.1474,33,-0.6717,82,0.72637,57,0.14770,36,-0.5553,59,0.20879
ENSG00000188322,SBK1,33,0.12124,34,0.19593,35,0.22646,35,0.23654,37,0.32495,20,-0.6559,27,-0.1570,57,1.04066,22,-0.5302,33,0.13569,7,-2.1077
ENSG00000176046,NUPR1,3,-2.2764,1,-3.7295,6,-1.4290,0,-5.3409,1,-3.3886,0,-4.9260,6,-1.3927,17,0.04843,0,-4.9221,132,4.33960,31,1.00590
ENSG00000196502,SULT1A1,52,0.14771,23,-1.0635,53,0.18714,49,0.06809,49,0.05714,42,-0.1805,35,-0.4435,92,1.08333,53,0.19316,47,-0.0156,18,-1.4334
ENSG00000168488,ATXN2L,36,-0.1086,36,-0.1349,24,-0.7016,46,0.25250,40,0.05836,48,0.31755,26,-0.6094,57,0.62172,45,0.27200,38,-0.0473,24,-0.7127
ENSG00000178952,TUFM,95,-0.4140,90,-0.5004,82,-0.6284,105,-0.2552,109,-0.2055,145,0.25324,123,-0.0125,184,0.63381,160,0.45450,162,0.43141,71,-0.8508
ENSG00000178188,SH2B1,32,-0.2416,35,-0.1276,33,-0.1971,14,-1.4711,71,1.01832,40,0.10826,28,-0.4336,57,0.66271,45,0.31642,12,-1.6478,38,0.03772
ENSG00000176953,NFATC2IP,62,0.35383,57,0.21823,20,-1.3256,81,0.78502,36,-0.4833,39,-0.3542,73,0.63026,26,-0.9659,35,-0.5558,70,0.54345,58,0.25405
ENSG00000169682,SPNS1,14,-0.0241,17,0.22985,5,-1.3914,8,-0.9014,20,0.55518,6,-1.3435,5,-1.5009,20,0.52575,19,0.49150,21,0.59462,18,0.32504
ENSG00000183336,BOLA2,16,-1.1405,17,-1.0761,65,1.02541,17,-1.0160,55,0.76476,45,0.43138,34,-0.0368,29,-0.2754,45,0.45847,31,-0.1525,14,-1.3497
ENSG00000103485,QPRT,11,-0.9023,14,-0.5823,8,-1.3562,12,-0.7151,27,0.43840,21,0.03929,26,0.43614,11,-0.8710,16,-0.3840,54,1.63840,25,0.35467
ENSG00000079616,KIF22,20,-0.4734,20,-0.4310,38,0.51651,7,-1.8973,41,0.65630,27,-0.0218,20,-0.4731,44,0.77708,34,0.37893,24,-0.2137,17,-0.6819
ENSG00000103495,MAZ,85,-0.0705,63,-0.5320,146,0.80199,88,-0.0160,98,0.16440,64,-0.4888,73,-0.2944,119,0.47730,83,-0.1107,105,0.27158,55,-0.7271
ENSG00000167371,PRRT2,263,1.01534,220,0.71298,120,-0.2528,214,0.66829,108,-0.4183,70,-1.0651,70,-1.0735,246,0.90202,117,-0.3114,82,-0.8307,65,-1.1797
ENSG00000280789,PAGR1,46,1.36847,13,-0.6938,14,-0.5769,9,-1.2023,13,-0.6397,11,-0.8991,3,-2.5657,38,1.04500,19,-0.0494,24,0.30630,30,0.63279
ENSG00000103502,CDIPT,52,-0.4192,45,-0.6484,76,0.17798,47,-0.5744,73,0.11296,74,0.12924,53,-0.3829,75,0.14882,110,0.86840,69,0.03167,34,-1.0680
ENSG00000174938,SEZ6L2,408,0.03702,680,0.86364,232,-0.8366,304,-0.4211,311,-0.3886,555,0.52798,563,0.55287,377,-0.0872,573,0.65196,75,-2.5138,137,-1.6254
ENSG00000174939,ASPHD1,112,0.04425,81,-0.4637,201,0.99677,103,-0.0889,104,-0.0667,55,-1.0437,97,-0.1817,157,0.58151,77,-0.5907,132,0.30446,112,0.04852
ENSG00000174943,KCTD13,11,-1.2752,32,0.29226,48,0.92508,11,-1.3107,18,-0.6057,17,-0.6668,24,-0.1383,52,1.06873,32,0.29679,14,-0.9363,29,0.14801
ENSG00000149932,TMEM219,63,-0.6261,51,-0.9544,107,0.19068,87,-0.1363,114,0.28363,44,-1.1525,122,0.39267,118,0.34426,86,-0.1651,139,0.60645,122,0.40155
ENSG00000149930,TAOK2,20,-0.7833,17,-0.9972,40,0.30849,26,-0.3368,36,0.12633,34,0.03339,36,0.13576,47,0.57240,41,0.37059,33,-0.0103,25,-0.4009
ENSG00000149929,HIRIP3,33,0.34411,24,-0.1213,23,-0.2096,13,-1.1081,10,-1.4164,22,-0.2959,21,-0.3766,36,0.49407,20,-0.4536,32,0.31509,63,1.42491
ENSG00000169592,INO80E,31,-0.0174,17,-0.9042,34,0.12505,26,-0.3378,44,0.52463,20,-0.6844,29,-0.1516,44,0.51175,33,0.08438,35,0.15468,33,0.07755
ENSG00000149927,DOC2A,196,0.55560,217,0.72964,115,-0.2821,151,0.14405,89,-0.6718,93,-0.6060,110,-0.3499,285,1.18506,170,0.37102,26,-2.4672,33,-2.1267
ENSG00000149926,TLCD3B,22,-0.6734,18,-0.9587,34,0.01063,61,0.93017,31,-0.1537,30,-0.1720,52,0.67294,42,0.33765,41,0.33195,23,-0.5963,13,-1.4519
ENSG00000149925,ALDOA,5,-3.2455,3,-3.9117,58,0.36963,11,-2.0676,32,-0.5794,64,0.51352,50,0.14447,99,1.24712,94,1.36173,34,-0.4634,8,-2.5011
ENSG00000149923,PPP4C,11,-1.3254,22,-0.3330,25,-0.1196,7,-1.9281,32,0.25544,25,-0.1095,35,0.39687,21,-0.3604,38,0.61437,47,0.90703,22,-0.3070
ENSG00000090238,YPEL3,124,-0.6718,138,-0.5145,268,0.53365,226,0.25371,224,0.24490,156,-0.3205,123,-0.6841,324,0.84522,254,0.49601,127,-0.6414,87,-1.2033
ENSG00000102882,MAPK3,48,-1.2810,72,-0.6910,129,0.21488,127,0.18551,140,0.34762,70,-0.7228,119,0.09218,192,0.86274,123,0.15369,132,0.24878,75,-0.6182
ENSG00000102879,CORO1A,31,-0.5992,23,-1.0205,28,-0.7679,21,-1.1948,38,-0.3136,60,0.43231,49,0.10483,107,1.39996,90,1.26855,3,-3.9719,11,-2.1024
ENSG00000169627,BOLA2B,6,-0.9158,0,-7.9361,19,0.92275,0,-6.3854,7,-0.5963,9,-0.1879,17,0.71628,21,1.10660,21,1.21897,2,-2.1561,5,-0.9948
ENSG00000169217,CD2BP2,49,0.22400,34,-0.3661,38,-0.1715,28,-0.6432,44,0.06310,34,-0.3655,26,-0.7411,73,0.86703,50,0.28890,54,0.35946,31,-0.4807
ENSG00000169221,TBC1D10B,48,0.08294,42,-0.1219,47,0.02104,63,0.49782,41,-0.1920,41,-0.1883,23,-1.0635,46,-0.0034,53,0.26631,33,-0.4975,61,0.44337
ENSG00000180035,ZNF48,7,-1.3401,15,-0.2832,9,-1.1545,27,0.57406,27,0.60765,22,0.26017,31,0.78812,24,0.40423,20,0.11148,12,-0.6180,9,-1.0934
ENSG00000179965,ZNF771,23,-0.7546,17,-1.2374,45,0.27812,30,-0.3599,68,0.93357,20,-0.9448,62,0.79771,59,0.70679,36,-0.0826,48,0.36512,11,-1.8920
ENSG00000179958,DCTPP1,14,-1.2223,16,-1.0229,35,0.19857,20,-0.6898,18,-0.7898,39,0.36412,44,0.57409,36,0.25631,62,1.31205,7,-2.0766,17,-0.8795
ENSG00000179918,SEPHS2,15,-1.5992,24,-0.9039,31,-0.5180,24,-0.9014,29,-0.5986,80,0.98368,47,0.11119,62,0.55895,76,1.04726,38,-0.2147,19,-1.2503
ENSG00000229809,ZNF688,17,0.40913,8,-0.6916,13,-0.0474,2,-2.3498,7,-1.0005,7,-0.9380,16,0.26182,25,0.98681,14,0.14764,14,0.09368,21,0.73105
ENSG00000156858,PRR14,16,0.07365,11,-0.4906,7,-1.0908,10,-0.5906,19,0.29336,13,-0.2938,11,-0.4765,17,0.19118,16,0.03459,32,1.19994,16,0.06111
ENSG00000156860,FBRS,16,0.08935,9,-0.7097,24,0.71092,11,-0.5178,25,0.82523,12,-0.3223,6,-1.2196,25,0.80526,10,-0.6431,14,-0.0647,17,0.21196
ENSG00000080603,SRCAP,44,0.79073,33,0.32652,16,-0.7787,21,-0.3315,27,0.01614,24,-0.1544,28,0.08903,25,-0.0934,16,-0.8489,34,0.38826,36,0.46378
ENSG00000156873,PHKG2,18,-0.5916,29,0.11091,15,-0.8394,8,-1.7447,15,-0.8543,21,-0.3643,40,0.64127,46,0.85938,49,1.12229,16,-0.8005,15,-0.9011
ENSG00000103549,RNF40,53,0.16488,47,-0.0173,32,-0.5814,37,-0.3941,61,0.40925,48,0.03151,19,-1.3755,75,0.72480,51,0.11291,55,0.24648,40,-0.2561
ENSG00000102870,ZNF629,25,0.36204,15,-0.3584,10,-1.0073,32,0.77039,8,-1.3527,26,0.42899,25,0.34774,6,-1.7282,16,-0.3824,31,0.73849,27,0.48856
ENSG00000099385,BCL7C,23,-0.0033,36,0.66931,14,-0.7169,24,0.02850,13,-0.9167,12,-0.9861,14,-0.8013,27,0.24452,20,-0.2953,47,1.12409,31,0.45954
ENSG00000099364,FBXL19,21,-0.1380,17,-0.4908,44,0.99907,33,0.54361,20,-0.2316,26,0.16686,26,0.13082,30,0.38675,22,-0.1450,12,-1.0185,10,-1.3332
ENSG00000099365,STX1B,190,-0.0082,209,0.14129,248,0.41391,250,0.42627,209,0.14573,255,0.45906,167,-0.2124,196,0.03839,208,0.14520,81,-1.3063,73,-1.4640
ENSG00000103496,STX4,50,0.28157,19,-1.1562,58,0.53910,36,-0.2099,31,-0.4418,42,0.00349,23,-0.9023,44,0.09883,52,0.39898,39,-0.0987,52,0.34430
ENSG00000167397,VKORC1,21,-0.3265,18,-0.6069,18,-0.5874,20,-0.3959,14,-0.9665,26,-0.0134,14,-0.9404,43,0.79362,38,0.67335,25,-0.0810,40,0.65214
ENSG00000103507,BCKDK,16,-0.8491,12,-1.3196,32,0.21994,27,-0.0846,22,-0.3774,37,0.42159,20,-0.4859,39,0.49791,56,1.30113,4,-2.8568,17,-0.7611
ENSG00000103510,KAT8,29,-0.4464,30,-0.3902,35,-0.1241,10,-1.9147,48,0.36087,52,0.49224,42,0.14719,61,0.75330,47,0.37729,33,-0.2410,24,-0.7243
ENSG00000089280,FUS,209,0.63347,71,-1.0379,96,-0.5909,62,-1.2518,154,0.14512,153,0.13250,109,-0.3912,177,0.36933,153,0.14438,151,0.11459,199,0.55460
ENSG00000140691,ARMC5,14,0.09719,11,-0.3489,8,-0.8120,10,-0.3640,9,-0.6417,10,-0.4340,16,0.29728,31,1.36689,15,0.24807,12,-0.1943,9,-0.6300
ENSG00000140688,C16orf58,18,-0.7638,28,-0.0785,20,-0.5734,39,0.43722,56,1.05235,26,-0.2102,7,-2.0695,36,0.33330,37,0.41713,29,-0.0230,19,-0.6599
ENSG00000197302,ZNF720,39,0.73453,42,0.86720,15,-0.7336,14,-0.7965,16,-0.6512,33,0.45384,35,0.57530,18,-0.4956,22,-0.1997,20,-0.2904,18,-0.4601
ENSG00000069329,VPS35,238,-0.0318,293,0.29723,222,-0.1441,170,-0.5566,263,0.12422,411,0.85049,213,-0.2055,191,-0.3713,330,0.54608,110,-1.2106,146,-0.7856
ENSG00000155330,C16orf87,52,0.62413,38,0.14800,28,-0.3566,38,0.13210,39,0.16539,52,0.63715,59,0.83096,43,0.32750,21,-0.8449,9,-2.0215,20,-0.8311
ENSG00000166123,GPT2,57,0.45846,21,-1.0521,39,-0.1282,22,-1.0165,30,-0.5288,19,-1.2102,38,-0.1700,55,0.41069,30,-0.5511,120,1.74950,48,0.17848
ENSG00000069345,DNAJA2,145,-0.0517,195,0.42347,126,-0.2620,136,-0.1450,120,-0.3390,249,0.82446,139,-0.1150,150,0.01019,207,0.58013,56,-1.4781,63,-1.3064
ENSG00000171208,NETO2,46,0.14118,47,0.17864,41,-0.0462,9,-2.2163,53,0.34541,65,0.68686,56,0.45427,53,0.35509,56,0.49716,14,-1.6483,10,-2.0816
ENSG00000129636,ITFG1,197,-0.1754,262,0.27150,150,-0.6011,214,-0.0465,373,0.84996,266,0.29572,134,-0.7738,212,-0.0631,354,0.86277,69,-1.7653,65,-1.8433
