Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000166479,TMX3,34,-0.9122,75,0.86228,46,-0.4597,44,-0.5233,40,-0.6513
ENSG00000206052,DOK6,93,-0.6499,132,-0.2368,134,-0.0888,188,0.46002,208,0.62949
ENSG00000170677,SOCS6,29,0.98397,15,-0.1207,1,-3.1941,20,0.40032,16,0.00300
ENSG00000141668,CBLN2,22,-2.1502,120,1.16583,54,-0.8661,90,-0.0625,47,-1.0468
ENSG00000166342,NETO1,23,-0.6044,39,0.50127,25,-0.5066,32,-0.0939,29,-0.2534
ENSG00000263958,AC091138.1,9,-1.0328,21,0.38067,6,-1.5786,25,0.47876,22,0.25676
ENSG00000075336,TIMM21,39,-0.1724,47,0.28224,45,0.07210,29,-0.6051,40,-0.1384
ENSG00000166347,CYB5A,52,0.84312,30,-0.1517,26,-0.3091,35,0.18692,20,-0.6833
ENSG00000133313,CNDP2,120,0.00441,109,-0.3143,136,0.20313,172,0.58488,116,-0.0533
ENSG00000150656,CNDP1,382,4.62171,16,-2.6336,9,-2.5270,3,-3.9512,24,-1.1715
ENSG00000215421,ZNF407,14,-0.3471,16,-0.1318,19,0.14122,16,-0.0586,23,0.50529
ENSG00000180011,ZADH2,37,-0.7395,64,0.32955,49,-0.2817,58,-0.0392,61,0.04606
ENSG00000179981,TSHZ1,43,-0.1335,41,-0.4303,60,0.39781,46,-0.0199,73,0.72109
ENSG00000130856,ZNF236,45,0.36964,33,-0.2295,33,-0.1340,25,-0.5528,54,0.67677
ENSG00000197971,MBP,29203,4.77468,1169,-2.7642,339,-3.6520,260,-4.0368,1982,-1.0451
ENSG00000263146,LINC01896,11,-1.0854,15,-1.0691,35,0.77846,50,1.39029,33,0.64161
ENSG00000166377,ATP9B,24,-0.0431,26,0.20211,22,-0.2134,27,0.12345,18,-0.4725
ENSG00000122490,SLC66A2,32,-1.0384,67,0.21589,60,-0.0789,57,-0.1590,81,0.39757
ENSG00000141759,TXNL4A,101,-0.6605,161,0.15325,120,-0.4065,190,0.33070,169,0.14141
ENSG00000101544,ADNP2,34,0.19566,37,0.80680,21,-0.5327,13,-1.2745,14,-1.1457
ENSG00000183186,C2CD4C,8,-1.6691,27,0.60286,15,-0.7165,36,0.70065,13,-0.9328
ENSG00000129946,SHC2,27,-0.5301,35,-0.3092,58,0.68969,59,0.72299,28,-0.4763
ENSG00000141933,TPGS1,25,-0.7492,43,0.16300,32,-0.3814,66,0.77973,29,-0.5091
ENSG00000099804,CDC34,43,-0.2984,60,0.58968,32,-0.7439,59,0.21913,24,-1.1592
ENSG00000172270,BSG,200,-0.5878,289,-0.0281,321,0.15864,368,0.38429,287,-0.0183
ENSG00000099822,HCN2,59,-0.1053,54,-0.4793,68,0.13653,68,0.13061,107,0.89040
ENSG00000099821,POLRMT,25,-0.4038,33,0.05383,34,0.07873,39,0.30081,29,-0.2000
ENSG00000070423,RNF126,30,-0.4218,46,0.65009,12,-1.7820,41,0.08276,33,-0.2584
ENSG00000099864,PALM,112,-0.3696,99,-1.0506,199,0.55555,294,1.22816,219,0.71119
ENSG00000011304,PTBP1,24,0.20056,15,-1.0176,55,1.60483,23,0.12062,21,0.01304
ENSG00000129951,PLPPR3,8,-1.8740,35,0.65583,20,-0.6409,36,0.28306,25,-0.3092
ENSG00000175221,MED16,32,-0.2109,38,0.20683,29,-0.3230,40,0.15838,31,-0.2279
ENSG00000198858,R3HDM4,28,-0.1364,32,0.21784,33,0.12093,28,-0.1025,21,-0.5402
ENSG00000065268,WDR18,27,-0.3104,37,0.39966,35,0.08009,31,-0.1035,18,-0.9428
ENSG00000182087,TMEM259,50,-0.1372,57,0.16291,81,0.64018,50,-0.1259,22,-1.3613
ENSG00000099817,POLR2E,52,-1.0776,116,0.36720,105,-0.0064,123,0.24728,78,-0.4626
ENSG00000167468,GPX4,331,-0.6362,530,0.24266,329,-0.6495,674,0.49672,457,-0.1331
ENSG00000118046,STK11,20,-1.1547,41,-0.0922,50,0.28645,63,0.65527,42,-0.0058
ENSG00000099625,CBARP,11,-1.4251,27,-0.0919,44,0.72117,31,0.17286,31,0.14680
ENSG00000099624,ATP5F1D,147,-1.0637,317,0.33581,227,-0.3914,390,0.47490,242,-0.2898
ENSG00000167470,MIDN,66,0.70561,33,-0.8430,86,1.16496,39,-0.1683,44,0.02803
ENSG00000099622,CIRBP,368,0.21903,295,-0.2910,324,0.01238,433,0.48443,320,-0.0094
ENSG00000228300,FAM174C,10,-1.0632,23,0.34143,22,0.06421,21,0.02037,18,-0.1870
ENSG00000160953,PWWP3A,79,-0.3543,91,-0.2982,121,0.31394,111,0.17227,137,0.52548
ENSG00000115286,NDUFS7,133,-0.0476,135,-0.0346,128,-0.1010,205,0.66688,88,-0.6793
ENSG00000130005,GAMT,78,0.41959,61,0.04569,53,-0.2027,65,0.12118,41,-0.6257
ENSG00000071626,DAZAP1,53,0.41630,41,-0.0137,36,-0.2075,34,-0.3106,42,0.05005
ENSG00000115268,RPS15,1519,0.81119,709,-0.8351,654,-0.5563,1320,0.57224,1565,0.86238
ENSG00000115266,APC2,56,-0.1664,60,-0.1170,70,0.19188,72,0.23082,63,0.02496
ENSG00000119559,C19orf25,24,-0.5016,33,0.01849,26,-0.3370,47,0.56339,34,0.03607
ENSG00000071655,MBD3,30,-0.5838,37,-0.5167,58,0.44386,79,0.97702,48,0.13021
ENSG00000127540,UQCR11,351,-0.6654,532,-0.0322,394,-0.4846,767,0.58648,662,0.34076
ENSG00000079313,REXO1,24,-0.2062,22,-0.6734,27,0.01111,46,0.86109,43,0.76514
ENSG00000129911,KLF16,11,-1.5953,30,-0.0652,39,0.38654,46,0.65424,31,-0.0037
ENSG00000129968,ABHD17A,155,-0.1700,136,-0.7445,208,0.29855,266,0.71350,282,0.81382
ENSG00000227500,SCAMP4,28,0.70846,15,-0.6597,35,1.07529,21,0.24739,10,-0.9879
ENSG00000133275,CSNK1G2,38,-0.0239,37,-0.1966,34,-0.2154,53,0.50378,43,0.17052
ENSG00000133243,BTBD2,66,-0.5248,85,-0.2952,105,0.20688,127,0.51067,119,0.40093
ENSG00000099875,MKNK2,27,0.30826,14,-1.2426,57,1.61135,37,0.82188,16,-0.4864
ENSG00000065000,AP3D1,132,-0.2661,164,0.18470,193,0.33777,125,-0.3486,128,-0.3198
ENSG00000104886,PLEKHJ1,13,-1.7478,48,0.50691,30,-0.5154,45,0.09907,46,0.13639
ENSG00000104897,SF3A2,9,-0.6913,14,-0.2442,30,1.18821,15,0.02440,11,-0.4906
ENSG00000104904,OAZ1,278,-1.5272,883,0.67410,416,-0.9226,855,0.20930,664,-0.1969
ENSG00000130332,LSM7,54,-0.3403,63,-0.1914,75,0.18474,89,0.45859,72,0.10830
ENSG00000005206,SPPL2B,15,0.00639,16,0.09069,17,0.16852,23,0.64378,4,-2.0760
ENSG00000099800,TIMM13,89,-0.1830,106,0.22381,52,-1.0164,124,0.35636,97,-0.0377
ENSG00000176533,GNG7,142,0.57970,83,-0.5609,107,0.11320,128,0.41300,117,0.25767
ENSG00000176490,DIRAS1,39,-1.8088,153,0.69046,94,-0.5019,128,-0.0218,117,-0.1643
ENSG00000141873,SLC39A3,18,-0.8831,40,0.80719,20,-0.7858,44,0.45640,8,-2.0442
ENSG00000104969,SGTA,51,-0.0955,57,0.22171,53,-0.0210,53,-0.0432,40,-0.4855
ENSG00000172009,THOP1,25,-0.8932,48,0.32138,33,-0.4496,52,0.27687,43,-0.0392
ENSG00000104964,TLE5,377,-1.0426,676,-0.2945,678,-0.1331,1120,0.68768,1142,0.72192
ENSG00000088256,GNA11,75,-0.0061,65,-0.5067,111,0.62471,101,0.46399,82,0.11919
ENSG00000125912,NCLN,25,-0.0492,28,0.37689,18,-0.5171,30,0.26282,13,-1.0012
ENSG00000161082,CELF5,115,-0.4782,176,0.48580,141,-0.1607,129,-0.2977,117,-0.4473
ENSG00000141905,NFIC,279,0.52498,143,-1.0223,412,1.20204,215,0.10000,258,0.39368
ENSG00000129932,DOHH,44,1.02705,25,0.17921,15,-0.6908,20,-0.2689,8,-1.5264
ENSG00000105325,FZR1,16,-0.9613,34,0.64833,32,0.15683,21,-0.5042,18,-0.7600
ENSG00000161091,MFSD12,29,-0.4667,47,0.75499,24,-0.7562,33,-0.2988,25,-0.6958
ENSG00000186111,PIP5K1C,28,-1.7497,103,0.66505,81,-0.1224,59,-0.6285,91,0.06835
ENSG00000183617,MRPL54,37,-0.7491,63,0.17139,61,0.02010,68,0.20868,57,-0.0854
ENSG00000007264,MATK,18,-1.6484,54,0.02798,44,-0.3348,88,0.79605,64,0.27397
ENSG00000105278,ZFR2,2,-2.8603,22,1.21237,12,-0.5453,16,-0.0740,7,-1.3368
ENSG00000167654,ATCAY,92,-1.3796,266,0.70085,190,-0.2707,156,-0.5796,217,-0.0592
ENSG00000167657,DAPK3,22,-0.5024,38,0.98216,19,-0.7257,25,-0.2904,10,-1.6870
ENSG00000167658,EEF2,552,-0.2759,503,-0.8170,838,0.39716,1032,0.74634,1125,0.89588
ENSG00000105229,PIAS4,39,1.00762,21,-0.1222,31,0.59256,12,-0.8850,8,-1.5064
ENSG00000178951,ZBTB7A,274,-0.1188,254,-0.4968,433,0.62525,159,-0.9597,567,1.09256
ENSG00000126934,MAP2K2,82,-0.7154,145,0.44103,81,-0.7303,181,0.54446,83,-0.7068
ENSG00000089847,ANKRD24,8,-1.7927,35,0.88428,29,0.04775,18,-0.6935,19,-0.6306
ENSG00000105255,FSD1,10,-2.1281,52,1.16868,33,-0.3129,29,-0.5248,20,-1.0735
ENSG00000008382,MPND,23,-0.5253,33,0.13317,28,-0.1868,44,0.53930,25,-0.3845
ENSG00000141985,SH3GL1,33,-0.5302,50,0.26069,47,-0.0076,56,0.29785,31,-0.6442
ENSG00000167671,UBXN6,73,-0.9522,139,0.10653,124,-0.1276,177,0.44359,141,0.07109
ENSG00000167674,HDGFL2,22,-0.8122,46,0.83959,25,-0.6687,42,0.16602,13,-1.5840
ENSG00000167680,SEMA6B,24,-1.5832,68,0.05320,69,0.03383,71,0.08218,100,0.64525
ENSG00000185361,TNFAIP8L1,14,-1.0209,29,0.36943,38,0.57157,18,-0.6302,21,-0.3579
ENSG00000074842,MYDGF,20,-1.1950,52,0.72362,27,-0.7738,60,0.50383,19,-1.2649
ENSG00000142002,DPP9,29,0.47708,19,-0.3323,15,-0.4870,32,0.64332,22,0.01694
ENSG00000141965,FEM1A,19,-0.3533,24,0.15593,29,0.36178,20,-0.2134,19,-0.3156
ENSG00000105355,PLIN3,42,1.62935,6,-2.1770,37,1.39801,38,1.47093,5,-1.6967
ENSG00000127663,KDM4B,26,0.44351,20,-0.0124,26,0.42064,19,-0.0861,9,-1.1851
ENSG00000130254,SAFB2,96,0.58652,55,-0.6166,107,0.77011,48,-0.5085,87,0.43708
ENSG00000160633,SAFB,71,0.11140,72,0.32931,51,-0.4237,45,-0.5942,63,-0.0912
ENSG00000130255,RPL36,1502,0.57892,827,-0.7558,861,-0.3227,1579,0.66354,1646,0.73415
ENSG00000174917,MICOS13,116,-0.7294,207,0.43598,119,-0.6991,246,0.45837,131,-0.5440
ENSG00000167733,HSD11B1L,30,-1.5857,85,-0.0558,54,-0.7341,166,1.09815,102,0.27984
ENSG00000196365,LONP1,26,-1.0395,57,0.42791,48,-0.1063,56,0.12617,40,-0.3860
ENSG00000174886,NDUFA11,166,-0.7425,306,0.54742,188,-0.5525,339,0.38731,143,-0.9699
ENSG00000031823,RANBP3,28,-0.5478,44,0.38140,34,-0.2351,38,-0.0430,33,-0.2714
ENSG00000130382,MLLT1,66,-0.5454,73,-0.7551,170,1.00111,146,0.73228,113,0.30856
ENSG00000125656,CLPP,37,-0.0427,39,0.06181,39,0.01193,55,0.56875,19,-1.0730
ENSG00000125652,ALKBH7,87,0.28485,65,-0.3867,69,-0.0821,139,1.07527,45,-0.7546
ENSG00000125651,GTF2F1,69,-0.0208,70,0.01042,68,-0.0499,69,-0.0228,73,0.06378
ENSG00000088247,KHSRP,52,-0.0338,52,-0.0704,76,0.59521,56,0.09828,33,-0.7044
ENSG00000125648,SLC25A23,219,-0.4204,200,-1.0511,437,0.69981,449,0.74621,553,1.11004
ENSG00000104833,TUBB4A,584,0.39914,517,0.49116,292,-0.6997,289,-0.7190,304,-0.6377
ENSG00000125730,C3,112,1.34275,23,-1.9474,100,1.14290,66,0.41355,89,0.92478
ENSG00000125734,GPR108,19,0.31605,13,-0.5791,20,0.37627,19,0.28997,21,0.45066
ENSG00000171105,INSR,81,0.41808,54,-0.4489,118,1.06554,40,-0.6985,59,-0.0916
ENSG00000104880,ARHGEF18,11,-0.7448,17,-0.1698,17,-0.0254,17,-0.1037,31,0.92536
ENSG00000198816,ZNF358,55,-0.6669,66,-0.7617,140,0.84228,138,0.82019,114,0.49094
ENSG00000090674,MCOLN1,12,-0.9177,27,0.95731,15,-0.5975,20,-0.1079,8,-1.4855
ENSG00000032444,PNPLA6,29,-0.7976,53,0.28328,44,-0.1829,53,0.12329,47,-0.0531
ENSG00000076826,CAMSAP3,11,-1.2566,27,0.33964,20,-0.3084,28,0.19896,26,0.08087
ENSG00000076924,XAB2,26,0.15140,26,0.30925,14,-0.7828,18,-0.4506,25,0.06484
ENSG00000229833,PET100,147,-0.1439,168,0.15757,96,-0.8124,206,0.39343,155,-0.0676
ENSG00000181029,TRAPPC5,66,-1.3206,182,0.65702,152,-0.0312,153,-0.0239,90,-0.8520
ENSG00000142459,EVI5L,36,-0.1018,40,0.21233,39,0.02616,31,-0.3305,34,-0.1928
ENSG00000183248,PRR36,17,-1.9908,79,1.08644,45,-0.5167,54,-0.2370,33,-0.9743
ENSG00000076984,MAP2K7,26,0.44286,20,-0.0048,21,0.12209,23,0.24615,9,-1.2283
ENSG00000260001,TGFBR3L,16,-2.2253,92,1.08604,37,-1.0337,92,0.38972,27,-1.5230
ENSG00000178531,CTXN1,183,-0.7869,315,0.15571,226,-0.4595,439,0.61102,284,-0.0979
ENSG00000104980,TIMM44,26,-0.0787,30,0.43882,18,-0.6730,30,0.15163,16,-0.8132
ENSG00000066044,ELAVL1,46,-0.2195,54,0.09261,66,0.34626,63,0.27476,29,-0.9240
ENSG00000090661,CERS4,35,0.95477,19,-0.0302,12,-0.7621,19,-0.0231,13,-0.6115
ENSG00000167775,CD320,19,-0.3010,26,0.41861,23,-0.0216,26,0.17635,9,-1.4205
ENSG00000267855,NDUFA7,74,-0.6751,117,0.07150,82,-0.5305,194,0.87560,94,-0.3083
ENSG00000233927,RPS28,1199,0.32743,784,-0.7010,902,-0.1319,1555,0.76386,1440,0.63272
ENSG00000167772,ANGPTL4,25,0.50196,11,-1.3210,36,1.10760,49,1.69954,5,-1.8186
ENSG00000185236,RAB11B,94,0.15068,85,-0.0276,83,-0.0467,98,0.20907,72,-0.2793
ENSG00000099785,MARCH2,46,-0.3350,50,-0.4484,50,-0.2129,91,0.75460,86,0.66819
ENSG00000099783,HNRNPM,269,0.61708,162,-0.4292,287,0.72829,91,-1.0926,226,0.32882
ENSG00000133250,ZNF414,6,-1.2311,15,0.15417,24,0.89927,12,-0.2574,10,-0.5020
ENSG00000130803,ZNF317,8,-1.0289,20,0.89117,6,-1.4469,16,-0.0251,12,-0.4511
ENSG00000130818,ZNF426,18,0.11174,14,-0.5121,33,1.10542,20,0.25520,12,-0.5580
ENSG00000197961,ZNF121,5,-1.7194,17,-0.1241,26,0.59480,17,-0.0550,26,0.64320
ENSG00000171466,ZNF562,25,0.25564,19,-0.3073,38,0.95878,24,0.17636,9,-1.2118
ENSG00000198258,UBL5,267,-0.5367,390,0.13156,272,-0.5123,524,0.54202,360,-0.0708
ENSG00000127445,PIN1,98,-1.7087,368,0.88769,164,-0.9402,329,0.14814,203,-0.6150
ENSG00000105088,OLFM2,34,-0.9207,58,-0.2179,48,-0.4087,124,1.16465,65,0.07307
ENSG00000080573,COL5A3,46,-0.4390,42,-1.0570,110,0.97754,140,1.41166,60,-0.0379
ENSG00000130813,SHFL,27,-0.7526,46,0.14709,72,0.80057,41,-0.1051,25,-0.8476
ENSG00000130811,EIF3G,81,0.11265,78,0.13780,84,0.17531,76,0.01472,43,-0.8607
ENSG00000130816,DNMT1,76,0.94651,33,-0.8251,103,1.50257,13,-1.7919,40,-0.0882
ENSG00000105364,MRPL4,32,-0.8800,61,0.24030,68,0.27431,70,0.33969,35,-0.7469
ENSG00000105376,ICAM5,9,-3.0533,92,1.17765,39,-0.9184,70,-0.0286,43,-0.7825
ENSG00000267673,FDX2,28,-1.5084,92,0.83625,18,-2.1797,115,0.69969,43,-0.8654
ENSG00000105401,CDC37,70,-0.8600,147,0.81199,79,-0.6821,104,-0.2459,82,-0.6273
ENSG00000065989,PDE4A,28,-1.1379,68,0.61411,43,-0.4758,39,-0.6202,67,0.21087
ENSG00000079999,KEAP1,52,0.24480,42,-0.1693,39,-0.2215,64,0.59690,36,-0.3293
ENSG00000130734,ATG4D,17,0.09415,17,0.17530,14,-0.2067,10,-0.7833,19,0.25020
ENSG00000129355,CDKN2D,48,-1.8128,179,0.46700,81,-1.0471,223,0.55364,165,0.05484
ENSG00000129353,SLC44A2,102,0.69128,39,-1.4425,152,1.39790,107,0.76666,71,0.10568
ENSG00000267100,ILF3-DT,59,0.32180,44,-0.3354,72,0.65698,27,-0.9159,63,0.43049
ENSG00000129351,ILF3,107,0.05005,106,0.06743,133,0.40801,70,-0.6165,93,-0.1748
ENSG00000213339,QTRT1,14,-0.8258,26,0.19471,44,0.94418,25,-0.0119,8,-1.6712
ENSG00000079805,DNM2,57,1.63571,15,-1.0576,35,0.73666,22,0.02584,15,-0.6368
ENSG00000142453,CARM1,34,-0.5551,49,0.08689,80,0.83850,37,-0.4149,35,-0.5042
ENSG00000130733,YIPF2,20,0.00878,22,0.34803,23,0.23183,20,-0.0227,5,-1.8865
ENSG00000142444,TIMM29,10,-0.8243,19,0.27490,23,0.40299,16,-0.1609,14,-0.3989
ENSG00000127616,SMARCA4,134,0.06630,125,-0.0990,165,0.40539,104,-0.3340,132,0.04868
ENSG00000105514,RAB3D,4,-1.7218,15,0.21826,16,0.17751,18,0.31460,14,-0.0214
ENSG00000105518,TMEM205,82,-0.4435,122,0.44188,89,-0.3190,139,0.39177,48,-1.2487
ENSG00000105520,PLPPR2,60,-0.5271,94,0.47883,92,0.16346,59,-0.5515,59,-0.5429
ENSG00000130175,PRKCSH,113,1.03494,47,-0.7829,50,-0.2878,75,0.35673,85,0.56077
ENSG00000196361,ELAVL3,362,0.40489,265,-0.2125,343,0.31510,234,-0.2980,291,0.05135
ENSG00000130159,ECSIT,18,-1.3859,50,0.50878,36,-0.3367,56,0.37419,31,-0.5284
ENSG00000130165,ELOF1,7,-2.2789,38,0.49915,26,-0.4118,35,0.06341,40,0.25424
ENSG00000197044,ZNF441,18,0.05852,14,-0.6251,29,0.83266,10,-0.7871,31,0.95841
ENSG00000173875,ZNF791,40,-0.3189,49,0.03406,73,0.67034,35,-0.4889,43,-0.1867
ENSG00000105583,WDR83OS,97,-0.1105,101,-0.1023,105,0.01196,158,0.68595,74,-0.5302
ENSG00000095059,DHPS,29,-0.8567,56,0.42978,53,0.10684,46,-0.1433,37,-0.4548
ENSG00000105576,TNPO2,99,-0.2570,112,-0.1243,95,-0.3114,152,0.43968,142,0.33125
ENSG00000123144,TRIR,144,-0.0264,143,-0.0926,141,-0.0638,156,0.10136,168,0.21947
ENSG00000198356,GET3,60,-0.4207,83,0.24584,67,-0.2435,94,0.30200,60,-0.4142
ENSG00000171223,JUNB,45,-0.3187,45,-0.5926,155,1.82180,31,-0.8915,44,-0.3340
ENSG00000167815,PRDX2,224,-0.7893,393,0.21906,360,-0.0462,436,0.26491,329,-0.1886
ENSG00000105613,MAST1,15,-2.0033,71,0.94555,27,-1.1313,62,0.13618,41,-0.4949
ENSG00000105612,DNASE2,23,0.37873,12,-1.1840,46,1.53235,35,1.04121,8,-1.1788
ENSG00000105607,GCDH,21,0.12396,15,-0.7340,18,-0.1079,41,1.25955,22,0.21470
ENSG00000179115,FARSA,23,-1.7306,88,0.91638,61,-0.2528,64,-0.1845,39,-0.9533
ENSG00000179218,CALR,215,0.16232,185,-0.1687,234,0.30174,245,0.37993,138,-0.5398
ENSG00000179262,RAD23A,106,-0.4121,142,0.11678,141,0.04036,135,-0.0367,142,0.05364
ENSG00000179271,GADD45GIP1,84,-0.8539,169,0.61692,74,-1.0524,185,0.38854,98,-0.6239
ENSG00000008441,NFIX,309,0.93428,130,-0.9242,319,0.98668,168,-0.0819,190,0.12291
ENSG00000104907,TRMT1,20,-0.0073,23,0.38945,13,-0.7036,30,0.62849,5,-1.9858
ENSG00000160877,NACC1,31,0.01843,28,-0.3889,25,-0.3184,51,0.80984,37,0.29671
ENSG00000104915,STX10,22,0.25798,19,0.11895,16,-0.2728,26,0.50431,8,-1.3156
ENSG00000160888,IER2,25,0.26916,18,-0.4968,39,1.05083,19,-0.1013,18,-0.2458
ENSG00000141837,CACNA1A,74,-0.9621,153,0.41621,188,0.50247,75,-0.9384,122,-0.1963
ENSG00000104957,CCDC130,30,1.07781,14,-0.2419,7,-1.1831,22,0.61081,9,-0.8217
ENSG00000104979,C19orf53,107,-0.2971,135,0.17624,93,-0.5175,162,0.37284,116,-0.1621
ENSG00000187556,NANOS3,7,-1.6681,23,0.27838,12,-0.8327,25,0.22808,32,0.63373
ENSG00000132024,CC2D1A,18,-0.2958,25,0.37620,19,-0.2215,28,0.38643,9,-1.3230
ENSG00000141854,MISP3,8,-1.2919,18,0.01093,13,-0.4771,36,1.14009,15,-0.2743
ENSG00000141858,SAMD1,62,0.67670,34,-0.5273,45,0.17266,47,0.22589,46,0.19585
ENSG00000072062,PRKACA,61,-1.0929,147,0.76678,65,-0.9779,90,-0.4821,129,0.07713
ENSG00000072071,ADGRL1,97,-0.6961,168,0.42726,125,-0.2995,139,-0.1276,139,-0.1304
ENSG00000123143,PKN1,22,-0.5384,24,-0.6948,73,1.46276,33,0.11572,33,0.09445
ENSG00000123159,GIPC1,62,0.09542,59,0.06514,52,-0.1847,79,0.48855,34,-0.8206
ENSG00000132002,DNAJB1,79,-0.0119,83,0.15928,48,-0.7842,109,0.51904,61,-0.4215
ENSG00000099797,TECR,173,0.17841,131,-0.5403,229,0.63775,227,0.62751,134,-0.2274
ENSG00000099795,NDUFB7,189,-0.5978,290,0.19298,247,-0.1780,394,0.58409,187,-0.6121
ENSG00000105143,SLC1A6,11,-1.1562,28,0.83898,21,-0.1837,19,-0.2749,11,-1.0537
ENSG00000105135,ILVBL,30,-0.0625,34,0.36603,24,-0.3975,41,0.42324,11,-1.5199
ENSG00000074181,NOTCH3,28,0.03892,10,-2.2699,127,2.93821,22,-0.3245,32,0.28022
ENSG00000141867,BRD4,157,0.12676,135,-0.2419,269,1.02830,78,-0.9613,136,-0.1004
ENSG00000105127,AKAP8,22,-0.1443,28,0.52343,31,0.35391,13,-0.9920,12,-1.1321
ENSG00000011243,AKAP8L,42,-0.2846,55,0.35387,60,0.27335,40,-0.3713,31,-0.7559
ENSG00000011451,WIZ,24,-0.1885,23,-0.5645,27,0.02333,52,1.08214,31,0.23592
ENSG00000167460,TPM4,150,0.70953,92,-0.2036,80,-0.3120,79,-0.3270,114,0.25441
ENSG00000167461,RAB8A,16,-0.0360,15,-0.3429,14,-0.2055,29,0.90209,17,0.00891
ENSG00000105058,FAM32A,73,-0.5518,106,0.09478,126,0.31731,72,-0.5699,127,0.33115
ENSG00000072958,AP1M1,53,-0.5937,83,0.28805,87,0.18737,58,-0.4559,75,-0.0429
ENSG00000127528,KLF2,21,0.03076,10,-1.8195,89,2.68270,17,-0.2976,21,0.00900
ENSG00000127527,EPS15L1,20,-0.0012,23,0.47285,9,-1.2666,19,-0.1072,17,-0.2231
ENSG00000085872,CHERP,27,-0.6083,45,0.54603,35,-0.1820,36,-0.1511,26,-0.6676
ENSG00000127526,SLC35E1,35,-0.7227,57,0.07065,82,0.60964,33,-0.8260,68,0.31290
ENSG00000214046,SMIM7,70,0.16758,62,-0.0713,45,-0.5172,81,0.40661,63,0.00888
ENSG00000269044,AC024075.2,2,-2.9092,23,0.55230,18,-0.1704,27,0.53245,14,-0.5697
ENSG00000072954,TMEM38A,30,-1.4165,95,1.00963,51,-0.6214,59,-0.3802,47,-0.7302
ENSG00000188039,NWD1,15,-0.3182,9,-1.7578,53,1.86155,36,1.11294,24,0.42145
ENSG00000127511,SIN3B,53,-0.1184,61,0.23683,41,-0.5197,62,0.12060,51,-0.1898
ENSG00000099331,MYO9B,72,2.18232,13,-1.3666,22,0.05329,13,-0.7334,28,0.43973
ENSG00000053501,USE1,34,-0.1323,35,-0.1799,25,-0.6196,38,0.03045,63,0.87088
ENSG00000099330,OCEL1,15,-0.3806,22,0.57517,19,-0.0525,13,-0.5907,12,-0.6758
ENSG00000160113,NR2F6,14,-1.4105,37,0.00689,48,0.42111,49,0.45272,36,-0.0449
ENSG00000105393,BABAM1,65,-0.9778,142,0.64665,74,-0.7759,113,-0.1131,111,-0.1476
ENSG00000127220,ABHD8,26,-1.5531,71,-0.0235,53,-0.4658,127,0.96460,82,0.22275
ENSG00000130312,MRPL34,27,-1.2715,66,0.18804,74,0.26836,59,-0.1117,72,0.21012
ENSG00000130311,DDA1,52,-0.8115,101,0.55951,42,-1.1215,116,0.45500,62,-0.5363
ENSG00000074855,ANO8,16,-0.6816,22,-0.2765,41,0.84481,39,0.75891,14,-0.8690
ENSG00000130304,SLC27A1,66,0.87955,22,-1.4772,79,1.20277,63,0.80993,44,0.20380
ENSG00000130313,PGLS,43,0.92311,18,-0.8460,12,-1.0603,48,1.11980,31,0.37593
ENSG00000130309,COLGALT1,2,-2.6357,16,0.27128,18,0.32078,26,0.98973,5,-1.5881
ENSG00000130477,UNC13A,77,-1.4862,235,0.61269,133,-0.6599,157,-0.4016,248,0.32501
ENSG00000130479,MAP1S,40,-0.8467,77,0.39543,87,0.36232,64,-0.1450,43,-0.7522
ENSG00000105640,RPL18A,771,0.78029,348,-0.9620,427,-0.1904,754,0.74356,765,0.76840
ENSG00000007080,CCDC124,51,-0.5124,80,0.45847,46,-0.6878,89,0.35157,47,-0.6595
ENSG00000105642,KCNN1,26,-1.2260,50,-0.4438,54,-0.0981,103,0.97920,90,0.73972
ENSG00000105643,ARRDC2,66,2.34301,15,-0.4702,8,-1.2389,6,-1.6206,7,-1.4225
ENSG00000099308,MAST3,175,-0.7536,338,0.75138,197,-0.5684,241,-0.2558,189,-0.6292
ENSG00000105647,PIK3R2,54,-0.6000,78,-0.0182,79,-0.0004,111,0.56238,74,-0.1018
ENSG00000105649,RAB3A,109,-1.6241,387,0.92948,206,-0.6616,211,-0.6243,287,-0.1395
ENSG00000130522,JUND,314,0.26344,238,-0.3817,373,0.54621,306,0.22059,248,-0.1167
ENSG00000130520,LSM4,81,-0.7926,144,0.27853,117,-0.2217,157,0.25037,121,-0.1561
ENSG00000130517,PGPEP1,19,0.18980,14,-0.6319,31,1.00571,17,0.01866,19,0.18413
ENSG00000130511,SSBP4,44,-1.4276,120,0.21493,100,-0.1856,168,0.65447,99,-0.2159
ENSG00000105701,FKBP8,151,-0.7003,231,-0.0725,189,-0.3471,369,0.73787,263,0.17486
ENSG00000105700,KXD1,61,0.38440,44,-0.2593,31,-0.6791,55,0.23328,66,0.51161
ENSG00000221983,UBA52,922,0.79362,471,-0.6116,460,-0.3395,726,0.39211,771,0.49215
ENSG00000006016,CRLF1,12,-1.7102,30,-0.5617,124,2.21574,37,0.01650,7,-2.3262
