Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000167815,PRDX2,382,0.57979,280,-0.1194,383,0.49955,114,-1.4912,111,-1.5236,134,-1.2397
ENSG00000105613,MAST1,73,0.87302,28,-0.9220,52,0.00038,1,-5.4523,37,-0.5164,56,0.12112
ENSG00000105612,DNASE2,20,0.09021,43,1.34384,18,-0.0690,10,-0.9082,0,-4.9413,21,0.18625
ENSG00000105607,GCDH,17,-0.6739,62,1.65481,26,0.27092,22,-0.1057,7,-1.8085,18,-0.3551
ENSG00000179115,FARSA,95,0.82643,40,-0.8207,73,0.12143,26,-1.4681,25,-1.5425,64,-0.1007
ENSG00000179218,CALR,130,-0.2839,310,1.23182,152,0.05720,148,0.00347,98,-0.6452,95,-0.6862
ENSG00000179262,RAD23A,184,0.36633,155,-0.0301,165,0.08391,114,-0.5141,73,-1.1760,164,0.05994
ENSG00000179271,GADD45GIP1,167,0.25052,86,-0.8525,234,0.98896,60,-1.3830,56,-1.5028,74,-1.0811
ENSG00000008441,NFIX,125,-1.4557,331,0.35951,153,-1.0031,473,0.95444,844,2.02757,304,0.21986
ENSG00000104907,TRMT1,25,0.54767,16,-0.3404,21,0.06552,19,-0.0916,3,-2.5937,19,-0.0557
ENSG00000160877,NACC1,31,0.06437,26,-0.2234,36,0.38311,25,-0.2484,14,-1.1155,32,0.10140
ENSG00000104915,STX10,23,0.78461,26,0.70090,12,-0.5802,22,0.43091,0,-5.7188,8,-1.1573
ENSG00000141837,CACNA1A,208,0.54731,47,-1.9007,102,-0.8984,26,-2.7562,254,0.68994,362,1.30270
ENSG00000104957,CCDC130,14,-0.7625,11,-0.9183,14,-0.6529,25,0.34084,14,-0.4850,73,2.27485
ENSG00000104979,C19orf53,96,-0.3422,109,-0.0426,193,1.22490,84,-0.4605,45,-1.3796,35,-1.7458
ENSG00000187556,NANOS3,20,-0.3523,29,0.29448,41,1.19416,7,-1.7899,3,-3.0905,21,-0.2008
ENSG00000132024,CC2D1A,21,-0.5644,15,-0.9105,20,-0.5994,18,-0.7167,35,0.32604,95,2.12446
ENSG00000141858,SAMD1,28,-1.1504,62,0.35166,44,-0.2294,71,0.58538,102,1.18860,67,0.49715
ENSG00000072062,PRKACA,130,0.87953,77,-0.2904,80,-0.2763,27,-1.8590,40,-1.2683,110,0.28786
ENSG00000072071,ADGRL1,180,0.54235,99,-0.5782,105,-0.5898,45,-1.7660,181,0.35966,225,0.71823
ENSG00000123143,PKN1,23,-0.8314,68,1.08326,47,0.60214,45,0.39190,11,-1.7830,29,-0.3002
ENSG00000123159,GIPC1,59,0.21787,52,-0.0372,50,-0.1421,54,0.00811,69,0.40896,29,-0.9337
ENSG00000132002,DNAJB1,71,0.07504,83,0.31072,65,-0.1070,47,-0.5841,33,-1.1207,112,0.80968
ENSG00000099797,TECR,154,-0.2255,224,0.44221,182,0.13686,236,0.52519,79,-1.1840,173,0.02224
ENSG00000099795,NDUFB7,281,0.22247,147,-0.8566,402,1.00041,148,-0.8497,92,-1.5553,94,-1.5269
ENSG00000105135,ILVBL,33,0.25884,40,0.46867,22,-0.5267,42,0.53430,18,-0.7904,28,-0.1124
ENSG00000074181,NOTCH3,9,-1.2094,57,2.01708,23,0.56274,10,-0.9139,13,-0.4886,8,-1.2504
ENSG00000141867,BRD4,179,-0.2296,78,-1.4383,104,-1.1717,180,-0.1621,515,1.61647,389,1.10810
ENSG00000105127,AKAP8,27,-0.1796,27,-0.1291,23,-0.4586,24,-0.2927,45,0.68761,49,0.84555
ENSG00000011243,AKAP8L,67,0.19981,38,-0.7490,48,-0.4804,54,-0.2060,60,-0.0497,114,1.01253
ENSG00000011451,WIZ,21,-0.4818,52,1.12131,35,0.60363,15,-0.8779,5,-2.3266,28,0.10035
ENSG00000167460,TPM4,86,-0.2796,84,-0.2486,92,-0.1327,155,0.74508,127,0.41238,93,-0.0798
ENSG00000167461,RAB8A,17,-0.2280,20,0.13120,14,-0.4970,23,0.35621,41,1.32309,10,-0.9305
ENSG00000105058,FAM32A,112,0.13941,88,-0.2871,105,-0.0132,65,-0.7499,142,0.47086,104,-0.0299
ENSG00000072958,AP1M1,101,0.64545,92,0.26720,50,-0.8006,28,-1.5534,55,-0.5437,125,0.77737
ENSG00000127528,KLF2,18,-0.5252,37,0.78386,28,0.40777,4,-2.3791,40,0.92947,14,-0.7038
ENSG00000127527,EPS15L1,29,0.27908,26,0.02522,15,-0.9472,18,-0.4819,18,-0.5587,58,1.36626
ENSG00000085872,CHERP,44,0.43853,17,-1.1910,27,-0.5441,23,-0.7143,14,-1.4508,91,1.53191
ENSG00000127526,SLC35E1,54,0.13372,71,0.53983,42,-0.3484,20,-1.4371,62,0.31923,64,0.35878
ENSG00000214046,SMIM7,53,-0.1723,47,-0.2846,70,0.43980,55,-0.0416,32,-0.8865,69,0.31499
ENSG00000269044,AC024075.2,21,-0.0635,19,-0.1846,27,0.41356,11,-1.0150,17,-0.3486,27,0.34282
ENSG00000072954,TMEM38A,90,0.67812,42,-0.7427,58,-0.3266,6,-3.6305,61,-0.1928,111,0.78920
ENSG00000127511,SIN3B,70,0.77160,34,-0.6163,34,-0.7419,20,-1.4362,62,0.31416,65,0.38613
ENSG00000099331,MYO9B,10,-2.6768,18,-1.3716,15,-1.8111,114,1.61080,240,3.27784,28,-0.7025
ENSG00000053501,USE1,27,-0.8218,45,0.16476,67,1.11612,34,-0.2933,31,-0.4306,28,-0.5972
ENSG00000099330,OCEL1,29,1.29156,5,-1.9325,18,0.01405,10,-0.8578,3,-2.4107,9,-1.0546
ENSG00000160113,NR2F6,40,0.41235,44,0.42756,42,0.43814,13,-1.4623,15,-1.2436,13,-1.3786
ENSG00000105393,BABAM1,132,0.46584,94,-0.2245,135,0.44753,36,-1.6638,72,-0.6402,61,-0.9011
ENSG00000127220,ABHD8,51,-0.2702,47,-0.3061,114,1.61621,7,-3.0205,4,-3.9049,32,-0.9238
ENSG00000130312,MRPL34,77,0.54111,39,-0.7047,88,0.76985,24,-1.4017,15,-2.1397,26,-1.2813
ENSG00000130311,DDA1,74,0.21271,60,-0.1915,96,0.75583,30,-1.2145,23,-1.6364,45,-0.6247
ENSG00000074855,ANO8,29,-0.0821,66,1.31561,17,-0.9609,14,-1.1872,6,-2.3891,76,1.56082
ENSG00000130304,SLC27A1,11,-2.3982,74,0.91112,25,-0.9351,69,0.79407,124,1.85051,78,1.00483
ENSG00000130313,PGLS,26,0.01724,37,0.58173,32,0.43478,23,-0.1904,5,-2.4050,19,-0.4564
ENSG00000130309,COLGALT1,23,0.72093,20,0.19979,12,-0.7219,7,-1.3160,14,-0.3310,22,0.37018
ENSG00000130477,UNC13A,232,0.54737,145,-0.3797,183,-0.0178,14,-3.7590,156,-0.2719,243,0.44001
ENSG00000130479,MAP1S,95,1.10896,36,-0.8662,71,0.26661,20,-1.7310,11,-2.5761,27,-1.2891
ENSG00000130475,FCHO1,10,-0.4654,8,-0.6617,11,-0.2008,25,1.09485,26,1.20349,5,-1.3148
ENSG00000105640,RPL18A,275,-1.0685,568,0.31496,791,1.19449,521,0.17342,410,-0.2035,165,-1.5901
ENSG00000007080,CCDC124,49,-0.5480,57,-0.1678,93,0.84283,45,-0.5324,64,0.02463,54,-0.2384
ENSG00000105642,KCNN1,42,-0.6650,96,0.84092,99,1.22565,6,-3.3074,38,-0.6533,29,-1.0469
ENSG00000105643,ARRDC2,15,-1.6874,62,0.80447,19,-1.1679,123,2.06956,90,1.46188,19,-1.0530
ENSG00000099308,MAST3,331,0.48919,239,-0.1905,275,0.03668,52,-2.4725,200,-0.4739,332,0.33019
ENSG00000105647,PIK3R2,49,-0.7119,76,0.15963,110,1.06047,32,-1.1730,28,-1.3789,92,0.48167
ENSG00000105649,RAB3A,413,1.30479,87,-1.6514,242,-0.1109,13,-4.3617,115,-1.2352,227,-0.1926
ENSG00000130522,JUND,209,-0.7876,460,0.66457,281,-0.1651,361,0.26574,496,0.78955,367,0.29328
ENSG00000130520,LSM4,135,0.36878,106,-0.1407,138,0.35533,59,-1.0319,66,-0.8575,88,-0.4293
ENSG00000130517,PGPEP1,11,-1.9201,20,-0.6117,13,-1.4782,32,0.07795,162,3.17189,40,0.43740
ENSG00000130511,SSBP4,81,-0.2553,91,0.00537,146,1.05576,15,-2.7096,52,-0.8632,80,-0.2053
ENSG00000105701,FKBP8,260,0.17960,214,-0.1844,296,0.42577,120,-1.0690,229,-0.0797,157,-0.6659
ENSG00000105700,KXD1,38,-0.1045,49,0.32761,45,0.24785,51,0.39372,33,-0.3096,18,-1.1689
ENSG00000221983,UBA52,367,-0.9574,813,0.52578,792,0.63481,769,0.43483,712,0.30876,319,-0.9413
ENSG00000006016,CRLF1,16,-0.4502,21,0.06976,38,1.49206,0,-4.5895,2,-3.0054,18,-0.1952
ENSG00000006015,REX1BD,113,0.47945,70,-0.4352,128,0.69359,41,-1.2325,21,-2.2336,49,-0.9706
ENSG00000105696,TMEM59L,605,0.91426,297,-0.5576,429,0.02568,37,-3.6396,196,-1.1849,427,0.01029
ENSG00000167487,KLHL26,24,0.72925,19,0.14556,17,-0.0264,12,-0.5206,5,-1.8704,10,-0.8361
ENSG00000105662,CRTC1,48,-0.1516,106,1.19402,57,0.22342,12,-2.1907,35,-0.6063,49,-0.0776
ENSG00000005007,UPF1,43,0.50209,25,-0.4935,27,-0.4592,35,-0.0161,24,-0.5817,46,0.43997
ENSG00000223802,CERS1,34,-0.6900,97,1.16702,46,-0.0827,41,-0.2460,41,-0.2500,73,0.68192
ENSG00000105669,COPE,103,-0.1302,115,0.08960,162,0.86844,96,-0.1982,48,-1.2564,40,-1.5034
ENSG00000105671,DDX49,28,0.07496,26,-0.0439,34,0.44101,23,-0.2341,18,-0.6638,18,-0.6282
ENSG00000051128,HOMER3,20,0.11878,44,1.37511,14,-0.5708,33,0.90208,7,-1.5265,4,-2.4021
ENSG00000064607,SUGP2,171,0.91107,53,-1.2430,80,-0.7402,56,-1.1745,64,-0.9536,220,0.99981
ENSG00000105676,ARMC6,24,0.74018,8,-1.1573,17,-0.1193,11,-0.7395,20,0.16944,10,-0.7948
ENSG00000254901,BORCS8,63,1.15101,8,-2.4233,43,0.10236,14,-1.6450,20,-1.0914,27,-0.6581
ENSG00000064490,RFXANK,19,-0.4985,28,0.23499,37,0.85999,34,0.50722,5,-2.1856,15,-0.7594
ENSG00000130287,NCAN,64,-0.7237,235,1.61327,79,-0.2688,64,-0.5375,25,-1.9168,181,1.14452
ENSG00000187664,HAPLN4,176,1.94512,21,-2.2515,90,-0.0714,2,-5.5074,13,-2.9603,14,-2.8157
ENSG00000105705,SUGP1,31,0.09219,23,-0.3853,29,-0.0338,21,-0.5337,31,0.05542,41,0.49455
ENSG00000129933,MAU2,26,-0.5904,30,-0.1873,25,-0.5999,62,0.97540,35,0.06690,70,1.19885
ENSG00000167491,GATAD2A,15,-0.3650,31,0.93443,18,0.04010,20,0.22314,8,-1.2103,21,0.27576
ENSG00000186010,NDUFA13,426,-0.3257,454,-0.1359,822,1.13965,294,-0.8061,290,-0.8274,237,-1.1347
ENSG00000250067,YJEFN3,82,-0.3397,58,-0.7711,170,1.32336,9,-3.4371,63,-0.6529,85,-0.1916
ENSG00000105726,ATP13A1,29,0.42222,20,-0.3215,19,-0.4372,16,-0.6522,1,-4.3799,57,1.41709
ENSG00000081665,ZNF506,19,-0.5629,9,-1.5897,22,-0.2428,39,0.66196,46,0.97605,42,0.78873
ENSG00000188171,ZNF626,27,1.06850,10,-0.9064,15,-0.3851,15,-0.2499,14,-0.4450,7,-1.4573
ENSG00000118620,ZNF430,14,-0.7032,27,0.55349,6,-1.9328,33,0.88374,48,1.51733,31,0.75583
ENSG00000160352,ZNF714,13,-0.8666,28,0.50194,8,-1.5429,22,0.13425,42,1.16438,55,1.66947
ENSG00000196705,ZNF431,14,-0.6736,21,0.11815,10,-1.0878,37,1.09318,30,0.71173,37,1.05276
ENSG00000182141,ZNF708,14,-0.5379,21,0.23847,5,-1.9464,77,2.66897,11,-0.7602,15,-0.2234
ENSG00000196268,ZNF493,20,-0.8024,3,-3.3367,16,-1.0221,48,0.80875,47,0.76423,95,2.05318
ENSG00000197013,ZNF429,26,0.39323,21,-0.0849,14,-0.7987,17,-0.3612,37,0.82678,20,-0.1082
ENSG00000198521,ZNF43,13,-0.1877,15,0.16069,11,-0.3964,25,0.93276,8,-0.8390,20,0.58451
ENSG00000167232,ZNF91,176,-0.1171,228,0.33139,262,0.74634,65,-1.5993,129,-0.5626,125,-0.6055
ENSG00000261824,LINC00662,73,0.33691,22,-1.6135,37,-0.9861,62,-0.0130,120,1.06408,88,0.53935
ENSG00000267575,AC006504.5,20,0.43042,1,-3.9194,8,-1.2038,14,-0.2868,11,-0.5789,52,1.95851
ENSG00000169021,UQCRFS1,172,0.40389,88,-0.7664,214,0.83352,56,-1.4605,50,-1.6266,75,-1.0218
ENSG00000187135,VSTM2B,32,0.11939,25,-0.2977,39,0.49511,18,-0.7900,30,-0.0413,18,-0.8444
ENSG00000105171,POP4,25,0.27066,6,-2.0068,33,0.83161,24,0.13056,2,-3.4309,14,-0.6592
ENSG00000131943,C19orf12,77,0.83274,38,-0.5981,49,-0.2373,15,-1.9914,52,-0.1080,51,-0.1465
ENSG00000105176,URI1,74,-0.4220,116,0.40443,69,-0.5029,133,0.62123,175,1.09636,65,-0.5146
ENSG00000198597,ZNF536,28,-0.8500,17,-1.3583,33,-0.4773,186,2.69448,19,-1.2143,35,-0.2965
ENSG00000121297,TSHZ3,34,0.66915,17,-0.5995,13,-1.2452,3,-2.9079,31,0.33067,57,1.32713
ENSG00000168813,ZNF507,29,-0.0097,26,-0.1926,21,-0.6247,40,0.49021,29,-0.0340,49,0.81596
ENSG00000178904,DPY19L3,20,-1.6483,180,2.37555,43,-0.1845,32,-0.5842,19,-1.3905,82,0.89497
ENSG00000105185,PDCD5,140,0.36179,77,-0.6824,186,0.95256,57,-1.1560,38,-1.7370,33,-1.9439
ENSG00000105186,ANKRD27,34,0.94560,14,-0.8111,15,-0.7798,11,-1.1449,6,-2.0443,45,1.09435
ENSG00000121289,CEP89,12,-1.2079,27,0.34872,14,-0.7919,34,0.74005,40,0.99134,49,1.33762
ENSG00000076650,GPATCH1,24,0.51778,5,-1.8518,12,-0.9071,20,0.03814,36,0.98471,21,0.12121
ENSG00000130881,LRP3,17,-0.4747,26,0.32356,36,1.21069,3,-2.8146,8,-1.4713,19,-0.1264
ENSG00000153879,CEBPG,78,1.30499,19,-1.4276,50,0.07975,14,-1.8087,23,-1.1539,12,-2.0125
ENSG00000124299,PEPD,49,0.45608,29,-0.5133,38,-0.1131,52,0.40418,5,-2.9136,48,0.27109
ENSG00000153885,KCTD15,3,-2.8045,81,2.77572,20,0.21501,12,-0.6332,0,-5.1613,30,0.83416
ENSG00000257103,LSM14A,43,-0.4863,98,0.98600,48,-0.2046,74,0.51873,48,-0.1813,55,0.03754
ENSG00000166398,KIAA0355,21,-0.4502,25,-0.0807,14,-1.0597,71,1.69595,43,0.82547,20,-0.3876
ENSG00000105220,GPI,558,0.71714,409,-0.0379,362,-0.2818,122,-1.8758,260,-0.7390,498,0.27724
ENSG00000126261,UBA2,114,0.75701,59,-0.5577,77,-0.1758,58,-0.5752,28,-1.6811,96,0.19545
ENSG00000089335,ZNF302,64,0.04803,37,-0.8028,55,-0.2517,105,0.83111,42,-0.6253,86,0.48778
ENSG00000197841,ZNF181,19,0.29227,10,-0.7391,10,-0.9616,25,0.66408,9,-0.9758,35,1.18426
ENSG00000089351,GRAMD1A,27,0.26888,27,0.17664,17,-0.6600,16,-0.6172,32,0.42057,32,0.44262
ENSG00000105711,SCN1B,234,1.04507,54,-1.6202,202,0.52522,24,-2.8200,40,-2.0473,67,-1.2896
ENSG00000153902,LGI4,64,-1.1747,226,1.11464,100,-0.2647,108,-0.0956,97,-0.2604,278,1.49182
ENSG00000266964,FXYD1,92,-1.2114,246,0.59931,343,1.70849,89,-0.9864,45,-2.0189,89,-0.9970
ENSG00000221946,FXYD7,223,0.30588,182,-0.1108,246,0.47555,44,-2.2322,171,-0.2095,125,-0.6965
ENSG00000105698,USF2,108,-0.1907,141,0.28923,138,0.31727,115,-0.0361,109,-0.1265,86,-0.4946
ENSG00000105695,MAG,42,-1.4730,61,-0.6054,18,-2.6992,640,4.14117,37,-1.3697,37,-1.3593
ENSG00000012124,CD22,0,-5.7145,2,-1.9832,1,-2.9431,71,4.17513,23,1.44574,6,-0.6399
ENSG00000105677,TMEM147,56,0.33617,61,0.37564,59,0.38822,43,-0.1707,6,-3.0907,23,-1.1304
ENSG00000283907,AD000090.1,7,-1.9907,24,0.12555,9,-1.4453,40,0.99619,87,2.45791,32,0.62985
ENSG00000126254,RBM42,58,0.46601,29,-0.7588,48,0.01550,67,0.53273,30,-0.7313,23,-1.0850
ENSG00000126267,COX6B1,347,-0.0218,214,-0.7630,636,1.38672,156,-1.2436,78,-2.2719,109,-1.7791
ENSG00000272333,KMT2B,12,-1.8517,31,-0.1010,13,-1.5906,32,-0.0588,125,2.33333,91,1.69538
ENSG00000161265,U2AF1L4,23,1.02993,19,0.27315,14,-0.2192,11,-0.5877,7,-1.0916,0,-5.1365
ENSG00000205155,PSENEN,31,-0.1745,29,-0.2507,50,0.86430,38,0.19877,10,-1.8279,18,-0.9173
ENSG00000267796,LIN37,21,0.87338,5,-1.4841,12,-0.4339,17,0.18854,3,-2.1969,19,0.35118
ENSG00000004776,HSPB6,10,-1.4817,23,0.09434,41,1.46121,31,0.56004,16,-0.5062,7,-1.6241
ENSG00000004777,ARHGAP33,32,-0.1625,47,0.50091,32,-0.1610,19,-0.8846,29,-0.2667,61,0.91644
ENSG00000105290,APLP1,355,-0.3267,228,-0.9167,362,-0.2534,1193,1.83377,314,-0.4292,297,-0.5134
ENSG00000126243,LRFN3,23,0.69498,9,-0.9150,16,-0.1061,2,-2.8737,18,0.07513,19,0.18313
ENSG00000205138,SDHAF1,17,0.04042,6,-1.4908,20,0.31749,22,0.42475,10,-0.8435,20,0.24393
ENSG00000239382,ALKBH6,33,0.56511,10,-1.4856,35,0.61273,12,-1.1359,5,-2.4247,23,-0.1793
ENSG00000105270,CLIP3,492,0.79505,244,-0.5985,385,0.14098,115,-1.7379,182,-1.0476,286,-0.3576
ENSG00000105258,POLR2I,134,-0.4500,146,-0.1974,263,1.02110,193,0.24452,107,-0.6731,50,-1.8083
ENSG00000105254,TBCB,195,0.10987,169,-0.1514,193,0.07740,320,0.88863,111,-0.7986,85,-1.1938
ENSG00000126247,CAPNS1,279,0.84432,147,-0.4801,189,-0.1140,136,-0.6022,91,-1.2133,146,-0.4958
ENSG00000161281,COX7A1,179,-0.0051,181,0.01314,319,1.32544,34,-2.4956,31,-2.6292,54,-1.8107
ENSG00000167635,ZNF146,45,0.18264,39,-0.1221,19,-1.3831,87,1.21362,45,0.10580,51,0.32518
ENSG00000232677,LINC00665,21,0.87104,6,-1.2464,14,-0.0818,15,0.00332,8,-0.9775,8,-1.0047
ENSG00000142065,ZFP14,30,-0.4461,16,-1.2436,27,-0.5810,45,0.30699,82,1.32591,63,0.85327
ENSG00000181007,ZFP82,32,0.31178,26,-0.1266,16,-1.0449,27,-0.0904,21,-0.4602,61,1.26465
ENSG00000186017,ZNF566,22,-0.0506,29,0.43827,11,-1.2620,19,-0.2239,19,-0.2549,58,1.60877
ENSG00000254004,ZNF260,17,0.01221,14,-0.2514,12,-0.5747,22,0.46447,33,1.12847,10,-0.7777
ENSG00000186020,ZNF529,36,0.47771,33,0.19104,23,-0.4303,28,-0.0808,20,-0.6007,28,-0.0430
ENSG00000161298,ZNF382,20,0.43466,4,-2.0230,10,-0.8620,9,-0.9977,9,-1.0089,52,1.91728
ENSG00000196967,ZNF585A,13,-0.4003,24,0.70022,21,0.60150,27,0.87611,3,-2.5143,4,-2.0764
ENSG00000188283,ZNF383,11,-0.6765,13,-0.2464,10,-0.7727,25,0.78756,14,-0.1014,42,1.70945
ENSG00000181666,ZNF875,25,0.49170,11,-0.9224,21,0.09046,10,-1.0229,17,-0.2994,21,0.10278
ENSG00000171827,ZNF570,27,0.15642,25,-0.0219,16,-0.8028,26,0.03075,29,0.25009,40,0.76627
ENSG00000188227,ZNF793,21,-0.4571,13,-1.0966,15,-1.0281,35,0.44853,55,1.24218,56,1.27393
ENSG00000171817,ZNF540,29,0.59543,9,-1.3973,16,-0.6319,7,-1.7479,22,-0.0709,48,1.22436
ENSG00000120784,ZFP30,15,0.08310,14,-0.0431,13,-0.2158,19,0.46803,11,-0.4674,16,0.17468
ENSG00000011332,DPF1,57,0.28860,32,-0.6893,50,-0.0085,10,-2.3636,62,0.34305,70,0.54548
ENSG00000167642,SPINT2,172,1.09129,37,-1.7010,147,0.53933,9,-3.7940,39,-1.6210,37,-1.7065
ENSG00000167641,PPP1R14A,53,-1.4200,82,-0.4715,42,-1.6776,617,3.34156,138,0.35056,43,-1.4482
ENSG00000167645,YIF1B,37,0.71852,12,-1.2761,22,-0.4232,31,0.15621,18,-0.6949,30,0.13191
ENSG00000099341,PSMD8,132,0.41916,58,-1.0080,161,0.79593,58,-0.9845,29,-2.0416,65,-0.8275
ENSG00000130244,FAM98C,34,0.01182,31,-0.1429,37,0.17760,30,-0.1825,42,0.35095,22,-0.6602
ENSG00000196218,RYR1,9,-1.5441,23,0.20013,18,-0.2523,30,0.63713,33,0.76813,48,1.44123
ENSG00000178982,EIF3K,174,0.34593,115,-0.4120,221,0.83958,86,-0.8561,38,-2.0607,53,-1.5950
ENSG00000130402,ACTN4,105,-0.7675,102,-0.6271,115,-0.5334,287,1.03965,333,1.30607,190,0.35421
ENSG00000104823,ECH1,67,-0.1477,88,0.33633,97,0.63851,70,-0.0387,14,-2.4233,57,-0.3658
ENSG00000104824,HNRNPL,90,0.19869,69,-0.2761,68,-0.3691,90,0.14521,93,0.19752,91,0.15504
ENSG00000068903,SIRT2,121,-0.6768,190,0.20384,108,-0.7951,499,1.89904,223,0.46580,115,-0.5801
ENSG00000104825,NFKBIB,17,-0.3720,23,0.16190,14,-0.7474,34,0.82585,32,0.71708,27,0.43043
ENSG00000128626,MRPS12,30,0.71815,9,-1.3186,35,1.01909,8,-1.4399,1,-4.4324,1,-4.3344
ENSG00000161243,FBXO27,23,0.41613,19,-0.0260,20,0.06732,6,-1.7269,16,-0.2697,19,-0.0167
ENSG00000179134,SAMD4B,44,-1.4302,116,0.36181,85,-0.1632,192,1.22355,143,0.70976,132,0.58502
ENSG00000006712,PAF1,47,0.24352,43,-0.0058,36,-0.3418,74,0.88655,29,-0.5889,28,-0.6680
ENSG00000063322,MED29,76,-0.3179,133,0.66982,109,0.44255,88,0.00777,29,-1.6619,86,-0.0363
ENSG00000105193,RPS16,284,-1.0882,507,0.06022,778,1.03409,668,0.50558,511,0.07149,214,-1.2640
ENSG00000196235,SUPT5H,166,0.26959,169,0.20559,120,-0.4061,126,-0.2588,156,0.08414,155,0.07317
ENSG00000105197,TIMM50,63,0.64140,36,-0.4833,41,-0.3505,28,-0.8265,44,-0.1429,53,0.12413
ENSG00000176401,EID2B,33,0.88961,5,-2.1933,16,-0.6257,14,-0.7222,23,-0.0039,31,0.46109
ENSG00000176396,EID2,73,1.24753,24,-1.0233,44,-0.1079,21,-1.2098,11,-2.1815,28,-0.7459
ENSG00000105204,DYRK1B,30,0.85048,8,-1.3802,20,-0.1141,7,-1.6770,18,-0.3100,22,0.04043
ENSG00000105202,FBL,33,-0.8890,73,0.57432,53,0.07939,66,0.39862,88,0.88899,44,-0.2393
ENSG00000013275,PSMC4,52,0.61507,20,-1.0932,48,0.36960,41,0.02597,8,-2.4616,23,-0.8696
ENSG00000128000,ZNF780B,24,0.86324,12,-0.5170,8,-1.4068,10,-0.8106,11,-0.6407,36,1.20065
ENSG00000130758,MAP3K10,36,-0.6089,81,0.86741,69,0.77616,15,-1.7100,38,-0.3517,42,-0.2062
ENSG00000174521,TTC9B,184,0.34173,92,-0.8417,252,1.01959,20,-3.0835,67,-1.3130,78,-1.0890
ENSG00000105221,AKT2,21,-0.4024,22,-0.2076,13,-1.1414,50,1.12449,33,0.45348,48,1.07233
ENSG00000105223,PLD3,495,0.96940,173,-1.0506,367,0.14574,58,-2.6704,182,-0.9738,258,-0.4374
ENSG00000090013,BLVRB,28,-0.5848,72,1.06929,55,0.83908,16,-1.3222,36,-0.0520,9,-2.1021
ENSG00000160460,SPTBN4,84,0.53733,34,-1.0370,67,-0.0278,5,-3.6993,52,-0.4007,114,0.85557
ENSG00000105245,NUMBL,53,0.35021,27,-0.7797,47,0.05514,11,-2.1536,33,-0.4981,78,0.87570
ENSG00000077312,SNRPA,28,-0.0562,43,0.66468,29,0.00863,25,-0.1763,16,-0.8542,32,0.16602
ENSG00000167578,RAB4B,39,0.21850,18,-1.0339,47,0.62351,52,0.61093,17,-1.0849,4,-3.2511
ENSG00000269858,EGLN2,62,0.16249,56,-0.0298,56,-0.0650,25,-1.2370,72,0.35580,65,0.19440
ENSG00000167601,AXL,12,-1.2711,84,2.20406,32,0.59542,6,-1.8949,4,-2.4336,23,-0.0676
ENSG00000105323,HNRNPUL1,77,-0.1605,74,-0.1653,75,-0.1895,122,0.63469,73,-0.1981,107,0.41722
ENSG00000077348,EXOSC5,23,0.84612,4,-1.9757,24,0.81167,12,-0.5115,0,-7.2066,0,-4.2245
ENSG00000248098,BCKDHA,31,-0.2481,54,0.70037,46,0.55869,35,-0.0113,14,-1.3840,20,-0.8545
ENSG00000105341,DMAC2,23,0.18529,10,-1.0489,27,0.49790,14,-0.6148,3,-2.7324,32,0.67544
ENSG00000105372,RPS19,354,-1.1913,933,0.60197,1014,1.00466,793,0.33341,657,0.03131,241,-1.5022
ENSG00000076928,ARHGEF1,10,-0.5516,13,-0.0418,5,-1.7496,31,1.36404,27,1.13224,22,0.77520
ENSG00000105404,RABAC1,180,0.38168,144,-0.0936,181,0.34181,127,-0.2892,65,-1.3037,85,-0.9010
ENSG00000105409,ATP1A3,474,1.64783,77,-1.8933,236,-0.2518,13,-4.3965,103,-1.4622,156,-0.8410
ENSG00000105737,GRIK5,44,0.20314,37,-0.1336,35,-0.2444,5,-3.1104,37,-0.1209,82,1.16880
ENSG00000160570,DEDD2,24,0.99499,10,-0.6313,19,0.32910,9,-0.9062,2,-2.7033,3,-2.2294
ENSG00000105723,GSK3A,88,0.17376,87,0.11300,96,0.33249,35,-1.2891,60,-0.4676,74,-0.1441
ENSG00000105722,ERF,8,-1.0124,1,-2.9073,8,-0.8221,31,1.39887,26,1.08377,31,1.38928
ENSG00000079432,CIC,25,-0.3628,48,0.73771,32,0.08721,34,0.18145,39,0.40424,15,-1.0580
ENSG00000079462,PAFAH1B3,15,-0.3059,6,-1.5471,32,1.35711,10,-0.8610,6,-1.6458,15,-0.2475
ENSG00000105429,MEGF8,88,0.48687,33,-1.2007,69,-0.0860,30,-1.3075,51,-0.5201,118,0.80292
ENSG00000079435,LIPE,4,-2.2220,12,-0.4032,5,-1.8557,99,3.68881,18,0.26953,9,-0.7563
ENSG00000073050,XRCC1,22,0.97586,16,0.05759,14,-0.1033,11,-0.5214,6,-1.3192,2,-2.7996
ENSG00000167378,IRGQ,85,1.24679,39,-0.5058,42,-0.4424,24,-1.2018,22,-1.3118,36,-0.5977
ENSG00000124444,ZNF576,17,0.12172,25,0.70234,17,0.07569,11,-0.5137,6,-1.3443,16,-0.0146
