Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000174886,NDUFA11,143,-0.6343,96,-1.2325,180,-0.2821,213,-0.0192,132,-0.8070,262,0.34167,242,0.18229,356,0.92162
ENSG00000031823,RANBP3,25,-0.2782,26,-0.2155,16,-0.9234,30,0.04642,23,-0.4518,31,0.07014,36,0.30429,43,0.64872
ENSG00000130382,MLLT1,50,-0.1995,73,0.39280,51,-0.1699,49,-0.2680,34,-0.8272,89,0.79902,35,-0.7507,66,0.24965
ENSG00000125656,CLPP,18,-0.5891,22,-0.3278,14,-1.0135,28,0.03164,18,-0.6598,32,0.29702,20,-0.4952,48,1.04722
ENSG00000125652,ALKBH7,54,0.19400,33,-0.5767,26,-0.9307,35,-0.5113,20,-1.3915,89,1.16418,34,-0.5285,69,0.66033
ENSG00000125651,GTF2F1,77,0.00352,80,0.06772,59,-0.4106,90,0.28224,81,0.08819,73,-0.0887,74,-0.0628,72,-0.1121
ENSG00000088247,KHSRP,73,0.74355,38,-0.2883,31,-0.5896,48,0.10245,57,0.37386,49,0.13691,31,-0.6121,33,-0.5165
ENSG00000125648,SLC25A23,153,-0.4554,250,0.30629,317,0.69422,200,-0.0467,163,-0.3912,323,0.82167,89,-1.2707,144,-0.6005
ENSG00000104833,TUBB4A,456,0.35044,130,-1.5719,338,-0.1231,357,-0.0442,477,0.47090,260,-0.5721,357,-0.0398,462,0.41147
ENSG00000125734,GPR108,14,-0.2573,14,-0.2542,17,0.10498,12,-0.4512,15,-0.1296,20,0.39140,15,-0.1081,20,0.33692
ENSG00000171105,INSR,92,0.72685,73,0.35008,46,-0.3892,39,-0.6579,83,0.63100,58,-0.0092,31,-0.9554,50,-0.2859
ENSG00000104880,ARHGEF18,19,0.13554,14,-0.3103,15,-0.1677,18,0.07762,14,-0.3072,15,-0.2671,20,0.23416,22,0.44067
ENSG00000198816,ZNF358,59,-0.2853,98,0.51579,68,-0.0566,43,-0.8335,40,-0.9211,157,1.53630,28,-1.4279,59,-0.3098
ENSG00000090674,MCOLN1,16,-0.7356,4,-2.5692,11,-1.3170,39,0.71306,25,-0.1176,22,-0.2627,29,0.12514,42,0.83017
ENSG00000032444,PNPLA6,40,-0.2635,36,-0.3874,33,-0.5372,39,-0.3135,59,0.39430,45,-0.0788,41,-0.2274,64,0.55933
ENSG00000076826,CAMSAP3,6,-2.0894,8,-1.6365,9,-1.4444,22,-0.1959,25,0.05988,32,0.49134,28,0.18673,42,0.98772
ENSG00000076924,XAB2,19,0.18592,11,-0.6863,1,-4.0225,23,0.52998,22,0.48957,16,-0.0830,14,-0.3069,18,0.10132
ENSG00000229833,PET100,75,-1.2495,120,-0.5486,132,-0.4015,207,0.32841,120,-0.5981,226,0.49022,138,-0.3334,243,0.62902
ENSG00000181029,TRAPPC5,64,-1.3896,112,-0.5349,127,-0.3529,167,0.08593,129,-0.3554,177,0.18717,173,0.13704,243,0.77002
ENSG00000142459,EVI5L,50,0.85887,14,-1.0877,32,0.13318,18,-0.7785,27,-0.1506,36,0.36405,26,-0.1734,33,0.23361
ENSG00000183248,PRR36,13,-1.7185,22,-1.0020,44,0.06929,40,-0.0828,59,0.60452,50,0.32751,29,-0.5835,48,0.25587
ENSG00000076984,MAP2K7,35,1.05992,15,-0.2894,5,-1.9215,8,-1.2176,15,-0.2600,20,0.21485,22,0.31808,25,0.62326
ENSG00000260001,TGFBR3L,4,-3.4943,20,-1.4055,17,-1.6144,67,0.50071,28,-0.9617,72,0.64517,21,-1.3441,104,1.38719
ENSG00000178531,CTXN1,104,-1.2740,170,-0.5362,356,0.62731,236,-0.0365,188,-0.4194,387,0.86930,55,-2.2253,291,0.33736
ENSG00000104980,TIMM44,22,-0.5551,38,0.28296,21,-0.6554,32,0.02030,36,0.19391,21,-0.6794,59,0.97187,33,0.03867
ENSG00000066044,ELAVL1,46,-0.0032,32,-0.5472,15,-1.6373,58,0.41649,54,0.27259,43,-0.1057,56,0.30533,46,0.00222
ENSG00000090661,CERS4,38,1.06446,17,-0.1898,19,-0.0066,13,-0.6709,12,-0.7255,16,-0.3636,23,0.29932,27,0.56896
ENSG00000167775,CD320,11,-1.3847,18,-0.6394,9,-1.5942,15,-0.9188,27,0.00194,35,0.42852,53,1.08343,40,0.70490
ENSG00000267855,NDUFA7,49,-1.4113,62,-1.0585,151,0.31020,115,-0.1363,67,-1.0152,169,0.55257,122,-0.0199,202,0.89247
ENSG00000233927,RPS28,856,-0.2102,1135,0.23462,1128,0.22407,761,-0.4268,441,-1.2993,1882,1.23629,408,-1.3379,1027,0.08362
ENSG00000185236,RAB11B,67,-0.0117,76,0.18641,30,-1.2012,48,-0.5472,57,-0.2671,95,0.62722,59,-0.2034,86,0.44002
ENSG00000099785,MARCH2,32,-0.5223,35,-0.3901,26,-0.8672,39,-0.2688,28,-0.8166,70,0.79240,60,0.44823,59,0.46362
ENSG00000099783,HNRNPM,382,1.05896,273,0.49965,231,0.22984,242,0.33626,206,0.05791,108,-1.0102,153,-0.4132,122,-0.8101
ENSG00000130803,ZNF317,10,-0.4138,13,-0.1163,4,-1.7616,14,0.04777,19,0.50859,13,-0.1374,11,-0.3219,18,0.48043
ENSG00000130818,ZNF426,31,0.89591,21,0.28607,7,-1.2413,15,-0.2798,20,0.24877,21,0.32716,17,-0.0035,10,-0.8268
ENSG00000197961,ZNF121,22,0.13937,14,-0.6195,9,-1.2252,15,-0.4593,37,1.06542,22,0.16113,13,-0.7113,19,-0.0889
ENSG00000171466,ZNF562,13,-0.5452,21,0.13958,22,0.24386,27,0.61811,20,0.08028,20,0.05238,15,-0.3507,12,-0.7632
ENSG00000198258,UBL5,140,-1.3401,205,-0.7679,183,-0.9357,413,0.35923,167,-1.1498,501,0.71928,260,-0.4048,548,0.89049
ENSG00000127445,PIN1,65,-1.7929,109,-1.0113,110,-1.0023,233,0.16479,126,-0.8571,253,0.31207,300,0.55619,367,1.01950
ENSG00000105088,OLFM2,19,-1.3528,63,0.45763,19,-1.3837,23,-1.1560,20,-1.3427,102,1.48524,41,-0.2044,66,0.60670
ENSG00000080573,COL5A3,28,-0.5201,42,0.10198,17,-1.2482,14,-1.6252,24,-0.8254,104,1.97852,23,-0.7874,38,-0.0540
ENSG00000130813,SHFL,23,-0.5272,21,-0.6567,15,-1.1595,14,-1.3552,52,0.87316,35,0.12632,45,0.51678,41,0.42896
ENSG00000130810,PPAN,13,0.06592,12,-0.0594,1,-2.9167,19,0.68218,9,-0.6105,12,-0.0757,11,-0.1741,17,0.56354
ENSG00000130811,EIF3G,54,-0.1101,39,-0.6026,60,0.05511,51,-0.2291,52,-0.1908,67,0.25335,51,-0.2055,77,0.48844
ENSG00000130816,DNMT1,128,1.23746,85,0.55734,50,-0.2835,40,-0.6684,94,0.81786,32,-1.0495,55,-0.1327,36,-0.8660
ENSG00000105364,MRPL4,22,-1.0895,33,-0.5032,42,-0.1145,27,-0.8748,40,-0.2007,51,0.20121,71,0.72656,70,0.79055
ENSG00000105376,ICAM5,5,-3.0398,10,-2.0418,13,-1.7154,86,1.37436,33,-0.3903,41,-0.0355,26,-0.7060,63,0.74181
ENSG00000267673,FDX2,20,-1.9654,54,-0.5319,75,-0.0266,64,-0.2850,50,-0.6840,107,0.60107,81,0.10463,120,0.83281
ENSG00000105401,CDC37,57,-1.2346,82,-0.6896,76,-0.8218,140,0.14538,141,0.15957,93,-0.5442,211,0.79037,186,0.66151
ENSG00000065989,PDE4A,18,-1.8684,69,0.18467,69,0.17868,39,-0.7577,67,0.14607,72,0.26199,68,0.16430,80,0.46117
ENSG00000079999,KEAP1,48,0.39089,24,-0.6631,20,-0.9198,22,-0.8624,25,-0.6500,62,0.94774,33,-0.1687,51,0.56246
ENSG00000130734,ATG4D,9,-0.4665,10,-0.3451,6,-1.0763,2,-2.6984,10,-0.3517,22,1.04984,7,-0.7781,24,1.24516
ENSG00000129347,KRI1,35,0.98180,14,-0.4767,9,-1.1165,28,0.67326,24,0.42592,13,-0.6708,9,-1.1910,16,-0.2645
ENSG00000129355,CDKN2D,51,-1.5797,101,-0.5457,151,0.07175,123,-0.2722,120,-0.3106,194,0.53879,155,0.11283,198,0.57109
ENSG00000129353,SLC44A2,64,1.02110,39,0.19112,23,-0.6118,9,-2.0445,24,-0.6061,63,1.12096,17,-1.0127,38,0.18703
ENSG00000267100,ILF3-DT,55,0.58786,53,0.53881,60,0.72743,25,-0.6901,47,0.38048,29,-0.4636,13,-1.5506,36,-0.0846
ENSG00000129351,ILF3,131,0.37670,113,0.15226,87,-0.2556,94,-0.1508,124,0.33283,98,-0.0803,115,0.17525,78,-0.4738
ENSG00000213339,QTRT1,12,-0.7600,12,-0.7805,0,-6.3989,10,-1.0533,27,0.58165,19,-0.0229,21,0.07498,39,1.28450
ENSG00000079805,DNM2,48,1.87829,13,-0.2092,12,-0.3303,6,-1.4341,8,-1.1133,20,0.43492,3,-2.4663,21,0.55110
ENSG00000142453,CARM1,19,-0.9304,30,-0.2499,21,-0.7690,34,-0.0600,38,0.10845,50,0.60859,26,-0.4627,43,0.31203
ENSG00000130733,YIPF2,10,-0.7229,16,-0.0132,5,-1.7025,9,-0.8004,20,0.43084,17,0.14295,20,0.38266,22,0.62539
ENSG00000127616,SMARCA4,119,-0.1327,195,0.65801,110,-0.2579,137,0.09770,158,0.35507,93,-0.5515,103,-0.3533,125,-0.0614
ENSG00000130164,LDLR,25,0.72009,16,-0.0248,3,-2.4186,9,-0.9756,20,0.38773,21,0.44017,20,0.31481,15,-0.1108
ENSG00000105518,TMEM205,43,-0.6685,28,-1.3318,47,-0.5395,78,0.26865,52,-0.4441,79,0.28806,47,-0.5598,111,0.92699
ENSG00000105520,PLPPR2,26,-1.2018,31,-0.9361,60,0.04723,55,-0.0837,63,0.14308,79,0.55922,41,-0.5209,71,0.35683
ENSG00000130175,PRKCSH,99,1.12633,59,0.26360,66,0.46178,32,-0.6995,34,-0.6323,51,0.04874,38,-0.4105,49,-0.0134
ENSG00000196361,ELAVL3,388,0.89514,303,0.48542,225,0.00950,164,-0.5227,243,0.14425,217,-0.0503,131,-0.8242,194,-0.2413
ENSG00000130159,ECSIT,17,-1.3185,19,-1.2275,15,-1.5217,44,0.09250,39,-0.1411,48,0.22640,63,0.62948,65,0.77200
ENSG00000130165,ELOF1,21,-0.5348,30,-0.0048,22,-0.4567,7,-2.1379,32,0.13713,50,0.93875,23,-0.4090,41,0.58515
ENSG00000197044,ZNF441,26,0.30587,25,0.25112,5,-2.0224,28,0.46722,34,0.81129,10,-1.1678,20,-0.1550,19,-0.2280
ENSG00000173875,ZNF791,46,0.00503,67,0.59129,41,-0.1850,44,-0.0746,65,0.61214,40,-0.2372,40,-0.2281,31,-0.6785
ENSG00000105583,WDR83OS,85,0.03065,38,-1.1933,71,-0.2548,77,-0.1327,41,-1.1682,113,0.53211,92,0.14752,128,0.76901
ENSG00000095059,DHPS,21,-1.2177,35,-0.4611,21,-1.2079,43,-0.1928,58,0.35645,37,-0.4209,51,0.11449,83,1.03176
ENSG00000105576,TNPO2,47,-0.9641,89,0.01034,83,-0.0977,83,-0.1093,86,-0.0531,116,0.47806,72,-0.3102,100,0.22147
ENSG00000123144,TRIR,122,-0.0662,82,-0.6685,181,0.56731,132,0.07121,88,-0.6173,147,0.25300,95,-0.4507,155,0.35321
ENSG00000198356,GET3,23,-1.4326,16,-1.9685,24,-1.3688,85,0.63583,40,-0.6857,88,0.69496,72,0.29700,79,0.47903
ENSG00000171223,JUNB,71,1.59110,18,-0.6619,13,-1.1285,15,-0.9516,24,-0.1915,34,0.38859,7,-2.0155,36,0.48334
ENSG00000167815,PRDX2,105,-1.6038,255,-0.2679,222,-0.4805,179,-0.8714,216,-0.5678,382,0.40918,607,1.13841,447,0.70252
ENSG00000105613,MAST1,14,-2.0012,27,-1.0230,10,-2.4408,46,-0.2644,58,0.14758,39,-0.5333,67,0.34552,120,1.55072
ENSG00000105612,DNASE2,16,0.18244,10,-0.4852,8,-0.8499,11,-0.4389,15,0.13392,19,0.46685,12,-0.2358,17,0.32851
ENSG00000179115,FARSA,27,-1.3038,30,-1.1582,28,-1.2878,64,-0.0301,74,0.22730,66,0.02642,94,0.59830,96,0.70407
ENSG00000179218,CALR,165,0.08571,127,-0.3264,191,0.31674,155,-0.0151,155,-0.0122,150,-0.0726,153,-0.0304,160,0.03918
ENSG00000179262,RAD23A,120,-0.4741,141,-0.2250,207,0.37655,179,0.16412,141,-0.2494,170,0.06895,157,-0.0630,176,0.13716
ENSG00000179271,GADD45GIP1,92,-0.8941,88,-0.9683,174,0.08749,173,0.08601,133,-0.3696,194,0.28793,131,-0.3529,247,0.72938
ENSG00000008441,NFIX,416,1.55206,270,0.80215,187,0.20758,95,-0.9052,170,0.06436,170,0.05879,52,-1.7489,88,-1.0244
ENSG00000104907,TRMT1,8,-0.9191,5,-1.4935,7,-1.1982,8,-1.0604,22,0.61231,18,0.27754,22,0.51826,24,0.75814
ENSG00000160877,NACC1,20,-0.5989,23,-0.3904,36,0.32118,34,0.23559,20,-0.6400,48,0.85564,23,-0.4082,25,-0.2691
ENSG00000141837,CACNA1A,38,-1.9775,201,0.53570,40,-1.9214,118,-0.3361,264,1.13720,119,-0.3171,131,-0.1448,156,0.14390
ENSG00000104957,CCDC130,22,0.71685,11,-0.3689,0,-7.5192,12,-0.3222,17,0.29098,14,-0.0258,6,-1.2559,23,0.87518
ENSG00000037757,MRI1,22,0.83464,13,-0.0723,4,-1.5867,14,0.16789,15,0.17514,13,0.02925,3,-2.0247,15,0.25330
ENSG00000104979,C19orf53,83,-0.7298,84,-0.7055,144,0.11628,137,0.04288,62,-1.2394,183,0.56501,151,0.19438,188,0.61157
ENSG00000187556,NANOS3,22,-0.4263,35,0.32286,28,-0.0075,21,-0.5018,16,-0.8895,40,0.62212,33,0.22636,34,0.31204
ENSG00000132024,CC2D1A,15,-0.4480,15,-0.4251,12,-0.7582,17,-0.2397,34,0.96255,14,-0.5848,14,-0.5525,27,0.51097
ENSG00000141854,MISP3,16,-0.2415,25,0.49896,11,-0.8002,17,-0.1055,5,-1.9372,29,0.79968,15,-0.2944,26,0.59093
ENSG00000141858,SAMD1,58,0.37005,46,-0.0168,78,0.84872,38,-0.3242,29,-0.7344,66,0.65274,25,-0.9147,39,-0.2795
ENSG00000072062,PRKACA,48,-1.0527,72,-0.4526,45,-1.1617,84,-0.2203,88,-0.1376,123,0.44256,104,0.12304,145,0.75639
ENSG00000072071,ADGRL1,72,-0.8982,101,-0.3800,89,-0.5811,127,-0.0307,176,0.55187,128,-0.0101,101,-0.3800,162,0.40585
ENSG00000123143,PKN1,30,0.66115,17,-0.2337,3,-2.5307,20,0.03623,4,-2.4353,38,1.19624,20,0.00194,22,0.16842
ENSG00000123159,GIPC1,54,0.18252,19,-1.3647,17,-1.5154,25,-1.0509,43,-0.1965,64,0.50503,68,0.54483,77,0.86321
ENSG00000132002,DNAJB1,87,0.30714,53,-0.4672,52,-0.5023,60,-0.3106,76,0.10961,92,0.43874,71,-0.0166,71,-0.0193
ENSG00000099797,TECR,153,0.26792,108,-0.2722,105,-0.3207,80,-0.7957,96,-0.4931,177,0.56748,134,0.05553,171,0.50281
ENSG00000099795,NDUFB7,168,-0.7911,225,-0.3436,213,-0.4269,274,-0.0410,165,-0.8743,388,0.58190,225,-0.3432,440,0.82422
ENSG00000105143,SLC1A6,4,-2.6129,13,-0.9519,16,-0.6629,42,1.01541,17,-0.5976,20,-0.2982,28,0.23933,36,0.69609
ENSG00000105135,ILVBL,27,0.12604,19,-0.3845,14,-0.9066,14,-0.8995,25,0.01255,28,0.18586,20,-0.3528,42,0.97287
ENSG00000074181,NOTCH3,19,0.45806,28,1.09036,2,-2.7553,2,-2.7313,6,-1.2845,35,1.73309,5,-1.3851,15,0.08913
ENSG00000141867,BRD4,148,0.21253,180,0.53115,96,-0.4578,126,-0.0440,236,1.12074,90,-0.5992,81,-0.7140,71,-0.9843
ENSG00000105127,AKAP8,30,0.33484,16,-0.5864,11,-1.1736,28,0.26551,32,0.53331,16,-0.6680,21,-0.1726,28,0.29089
ENSG00000011243,AKAP8L,40,-0.4035,38,-0.4883,30,-0.8398,43,-0.3004,73,0.60298,52,0.00564,32,-0.7467,73,0.62061
ENSG00000011451,WIZ,16,-0.3882,20,-0.0666,25,0.23712,10,-1.1924,14,-0.6348,44,1.36690,9,-1.2180,24,0.19141
ENSG00000167460,TPM4,194,1.17585,79,-0.2767,135,0.57264,122,0.45893,66,-0.5913,83,-0.2143,71,-0.4424,55,-0.8780
ENSG00000105058,FAM32A,90,-0.2000,149,0.60778,111,0.13478,145,0.62469,93,-0.1682,84,-0.3370,92,-0.1713,71,-0.6071
ENSG00000072958,AP1M1,37,-1.0149,77,0.09689,48,-0.6381,77,0.09575,90,0.38368,62,-0.2740,76,0.06695,88,0.33317
ENSG00000127528,KLF2,21,0.87209,29,1.43460,0,-5.4170,1,-3.0280,3,-2.1583,27,1.54720,3,-1.7683,14,0.28805
ENSG00000127527,EPS15L1,21,0.18901,19,0.09732,11,-0.7747,17,-0.1536,18,-0.0535,16,-0.2084,29,0.73446,19,0.07597
ENSG00000085872,CHERP,13,-1.0785,14,-1.0156,29,0.10047,35,0.45370,22,-0.3747,31,0.22165,12,-1.1666,41,0.73862
ENSG00000127526,SLC35E1,19,-1.3981,46,-0.0487,33,-0.5840,41,-0.2657,62,0.45864,57,0.31833,72,0.65484,42,-0.2303
ENSG00000214046,SMIM7,70,0.51199,49,-0.0744,34,-0.6177,27,-1.0512,52,0.01820,57,0.18962,54,0.08845,67,0.49197
ENSG00000269044,AC024075.2,5,-2.0162,17,-0.2112,27,0.51939,8,-1.3979,26,0.50195,26,0.52457,16,-0.2873,24,0.37474
ENSG00000072954,TMEM38A,14,-2.1738,44,-0.5099,47,-0.4085,73,0.32237,71,0.25112,60,-0.0247,61,0.00535,79,0.46138
ENSG00000188039,NWD1,31,1.12868,51,2.08032,10,-0.5667,4,-1.8548,2,-3.1778,21,0.53921,6,-1.2664,15,-0.0380
ENSG00000127511,SIN3B,21,-1.2230,23,-1.1108,39,-0.3048,40,-0.2863,76,0.86351,37,-0.3977,61,0.41197,58,0.37693
ENSG00000099331,MYO9B,96,2.83237,24,0.29264,11,-0.8785,2,-3.0951,20,-0.0182,8,-1.4302,9,-1.2609,20,-0.0043
ENSG00000053501,USE1,27,-0.5462,40,0.04647,45,0.22730,24,-0.8060,38,-0.0283,48,0.36540,27,-0.5757,54,0.58220
ENSG00000099330,OCEL1,5,-2.0339,16,-0.4341,8,-1.4296,10,-1.2992,27,0.35977,26,0.26260,27,0.29834,41,1.16186
ENSG00000160113,NR2F6,9,-1.6856,22,-0.4342,14,-1.0687,31,0.09972,19,-0.7099,47,0.87314,30,0.04335,40,0.56836
ENSG00000105393,BABAM1,42,-1.5616,53,-1.1923,97,-0.2925,113,-0.0609,106,-0.1702,144,0.36649,124,0.09038,181,0.79592
ENSG00000127220,ABHD8,14,-1.9667,49,-0.0977,25,-1.0931,68,0.48576,36,-0.6029,68,0.47364,35,-0.5997,78,0.72925
ENSG00000130312,MRPL34,25,-1.3425,28,-1.1420,38,-0.6962,61,0.02937,45,-0.4747,70,0.26634,65,0.11683,106,1.05629
ENSG00000130311,DDA1,27,-1.4648,64,-0.1991,49,-0.5986,64,-0.2032,54,-0.4811,89,0.37018,83,0.21445,115,0.84238
ENSG00000074855,ANO8,11,-0.9001,9,-1.1483,2,-2.8433,7,-1.6248,18,-0.0913,28,0.67444,43,1.32134,30,0.77977
ENSG00000130304,SLC27A1,56,1.21245,28,0.09417,28,0.09420,14,-1.0753,13,-1.1490,54,1.32329,10,-1.5018,18,-0.6218
ENSG00000130313,PGLS,14,-0.5011,13,-0.6737,14,-0.4968,13,-0.6974,14,-0.5680,32,0.85059,12,-0.7133,34,0.95186
ENSG00000130309,COLGALT1,12,0.04385,4,-1.5990,1,-3.1261,5,-1.2173,13,0.23400,18,0.80490,15,0.41765,16,0.64331
ENSG00000130477,UNC13A,63,-2.0079,195,-0.3235,377,0.73028,308,0.44423,316,0.49391,172,-0.5582,222,-0.1166,213,-0.1975
ENSG00000130479,MAP1S,15,-1.9444,14,-1.9958,29,-0.9307,67,0.37429,49,-0.1726,53,-0.0437,47,-0.2193,103,1.21867
ENSG00000105640,RPL18A,461,0.33340,321,-0.2371,552,0.62563,314,-0.2957,125,-1.7594,650,1.02658,205,-0.9236,385,0.04977
ENSG00000007080,CCDC124,33,-0.8448,54,-0.1058,41,-0.5018,51,-0.1854,46,-0.3797,80,0.59544,50,-0.2002,78,0.54101
ENSG00000105642,KCNN1,22,-1.3042,62,0.27050,47,-0.1827,27,-1.1097,41,-0.4221,107,1.34282,40,-0.4370,56,0.10818
ENSG00000105643,ARRDC2,72,2.42674,8,-1.2130,23,0.38814,14,-0.4532,15,-0.3046,9,-1.0360,4,-2.0812,16,-0.1703
ENSG00000099308,MAST3,148,-0.6985,77,-1.6779,277,0.27897,276,0.30011,323,0.59078,230,-0.0207,109,-1.1541,261,0.20153
ENSG00000105647,PIK3R2,38,-0.9773,48,-0.6254,105,0.59678,85,0.28848,66,-0.1460,102,0.61791,41,-0.8716,64,-0.2059
ENSG00000105649,RAB3A,65,-2.1433,127,-1.1602,138,-1.0326,296,0.15611,265,-0.0386,247,-0.1611,500,0.99768,403,0.71856
ENSG00000130522,JUND,276,0.08936,275,0.07990,291,0.17407,215,-0.3248,266,0.03412,344,0.49064,96,-1.5140,271,0.06720
ENSG00000130520,LSM4,47,-1.3077,79,-0.5308,115,0.03908,103,-0.1462,107,-0.0679,132,0.29478,116,0.05510,150,0.52406
ENSG00000130517,PGPEP1,50,1.53138,25,0.34817,34,0.88857,6,-1.7855,17,-0.2468,25,0.38076,8,-1.2726,12,-0.8132
ENSG00000130511,SSBP4,37,-1.2914,60,-0.5840,76,-0.2278,94,0.12602,83,-0.1040,122,0.59194,43,-1.0977,119,0.55047
ENSG00000105701,FKBP8,103,-0.5304,141,-0.0426,93,-0.6813,149,0.04671,110,-0.4628,224,0.79842,84,-0.8428,175,0.33799
ENSG00000105700,KXD1,58,0.61840,36,-0.1186,16,-1.3264,28,-0.5587,29,-0.5268,59,0.74253,51,0.42357,39,-0.0232
ENSG00000221983,UBA52,572,0.29388,355,-0.4542,703,0.62687,430,-0.1717,271,-0.9278,654,0.57060,276,-0.8395,545,0.24061
ENSG00000006016,CRLF1,3,-3.5472,48,0.46270,17,-1.0751,43,0.33144,15,-1.4237,70,1.27370,7,-2.3111,48,0.53945
ENSG00000006015,REX1BD,50,-0.9460,62,-0.6239,40,-1.2775,75,-0.3606,68,-0.5128,134,0.65665,81,-0.2164,164,1.05191
ENSG00000105696,TMEM59L,103,-2.0998,114,-1.9428,319,-0.4018,614,0.71951,444,0.12609,360,-0.2332,407,-0.0242,589,0.63830
ENSG00000167487,KLHL26,8,-1.1217,8,-1.1480,8,-1.0845,13,-0.4269,20,0.28691,20,0.26963,9,-0.9471,33,1.19747
ENSG00000105662,CRTC1,14,-1.4663,20,-0.9428,34,-0.1285,54,0.68110,19,-1.0887,61,0.90331,7,-2.5047,51,0.57428
ENSG00000005007,UPF1,38,0.67739,11,-1.2730,14,-0.9035,19,-0.4611,14,-0.9804,31,0.36328,34,0.45789,39,0.78242
ENSG00000223802,CERS1,49,0.63065,38,0.23171,14,-1.3323,27,-0.3667,31,-0.0887,42,0.41713,11,-1.6293,42,0.44008
ENSG00000105669,COPE,81,-0.3619,69,-0.6202,50,-1.0809,94,-0.1573,72,-0.5862,137,0.51985,118,0.22739,153,0.72331
ENSG00000105671,DDX49,18,-0.3123,12,-0.8657,21,-0.0378,12,-0.9754,17,-0.4100,25,0.25483,23,0.08544,40,1.09355
ENSG00000051128,HOMER3,30,1.21416,23,0.76618,5,-1.6124,4,-1.9437,3,-2.1454,24,0.96571,6,-1.1882,21,0.74552
ENSG00000064607,SUGP2,68,-0.9309,85,-0.5914,68,-0.9269,108,-0.2461,179,0.65977,112,-0.1845,129,0.06238,173,0.58852
ENSG00000105676,ARMC6,5,-1.5871,12,-0.4235,2,-2.7256,14,-0.1898,10,-0.7055,18,0.30317,18,0.27196,32,1.35431
ENSG00000254901,BORCS8,16,-1.4264,23,-0.9525,19,-1.2151,52,0.34306,29,-0.6131,50,0.30319,63,0.61971,63,0.70795
ENSG00000064490,RFXANK,26,0.37107,12,-0.7395,18,-0.2194,7,-1.7005,14,-0.6449,29,0.61789,25,0.32975,32,0.82777
ENSG00000130287,NCAN,94,-0.1570,161,0.69280,58,-0.9069,67,-0.7351,93,-0.1918,196,1.18004,52,-1.0587,88,-0.2931
ENSG00000187664,HAPLN4,2,-5.5094,41,-1.3345,1,-6.1169,78,-0.4021,43,-1.3462,104,0.07675,434,2.64065,133,0.50884
ENSG00000105705,SUGP1,13,-0.9538,22,-0.2069,35,0.49641,37,0.67363,24,-0.0755,23,-0.1809,9,-1.4918,28,0.19063
ENSG00000129933,MAU2,41,0.95266,6,-1.8738,0,-4.6577,23,0.03738,47,1.39334,17,-0.4537,7,-1.7649,21,-0.1314
ENSG00000167491,GATAD2A,40,1.19137,28,0.59316,17,-0.2020,15,-0.3587,11,-0.8543,21,0.14347,16,-0.2263,17,-0.2186
ENSG00000186010,NDUFA13,296,-0.6706,390,-0.2472,435,-0.0757,380,-0.3155,275,-0.8448,648,0.63009,451,-0.0211,653,0.64447
ENSG00000250067,YJEFN3,27,-1.8548,33,-1.5698,48,-1.0177,163,1.02013,65,-0.6178,95,0.02194,84,-0.1811,145,0.78212
ENSG00000105726,ATP13A1,9,-1.0231,15,-0.3661,17,-0.1581,18,-0.1254,21,0.21260,18,-0.1270,17,-0.1345,28,0.67160
ENSG00000081665,ZNF506,27,0.50370,13,-0.6558,9,-1.1149,19,-0.0390,29,0.66909,19,-0.0247,13,-0.6316,20,0.00385
ENSG00000188171,ZNF626,19,-0.4836,31,0.24542,24,-0.1444,23,-0.2149,36,0.55163,19,-0.5578,32,0.30909,27,0.04610
ENSG00000118620,ZNF430,47,1.85265,19,0.28650,21,0.46206,10,-0.7150,19,0.31193,8,-1.0381,13,-0.2416,7,-1.3218
ENSG00000160352,ZNF714,25,0.78484,22,0.62383,15,-0.0065,17,0.16955,19,0.39477,13,-0.2764,9,-0.7591,6,-1.3194
ENSG00000196705,ZNF431,51,1.54880,23,0.24062,5,-1.9983,25,0.41279,32,0.87330,14,-0.5890,8,-1.2553,4,-2.3310
ENSG00000182141,ZNF708,64,2.15039,33,0.94033,25,0.47846,11,-0.8511,19,0.11387,11,-0.7536,2,-3.2022,6,-1.7009
ENSG00000196268,ZNF493,28,0.15993,36,0.55221,14,-0.9342,11,-1.3085,56,1.49669,25,-0.0336,8,-1.7473,18,-0.5599
ENSG00000197013,ZNF429,21,-0.4033,29,0.06165,23,-0.2471,36,0.45558,32,0.28474,26,-0.1062,24,-0.1877,22,-0.3439
ENSG00000198521,ZNF43,29,0.63623,44,1.32497,8,-1.3851,22,0.22175,13,-0.6629,18,-0.0744,16,-0.3107,15,-0.4478
ENSG00000167232,ZNF91,115,-0.8000,393,1.16068,410,1.23489,265,0.56054,164,-0.2850,165,-0.2683,72,-1.5087,73,-1.5709
ENSG00000213096,ZNF254,16,-0.1136,15,-0.1568,19,0.19142,9,-1.0406,21,0.39052,20,0.34595,32,1.04169,9,-0.9066
