Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000182054,IDH2,76,0.38151,50,-0.2775,78,0.42515,38,-0.6917,78,0.46581,34,-0.8510,24,-1.3732,61,0.02058,42,-0.5530,87,0.58905,73,0.30351
ENSG00000185043,CIB1,51,0.09044,61,0.37909,65,0.47531,36,-0.4250,61,0.41898,20,-1.3282,21,-1.2262,19,-1.3891,33,-0.5877,73,0.66551,75,0.72297
ENSG00000182768,NGRN,373,-0.5092,603,0.24138,460,-0.1843,665,0.39833,462,-0.1941,860,0.82078,607,0.25167,663,0.39431,554,0.10568,333,-0.6842,171,-1.6768
ENSG00000140575,IQGAP1,39,0.54402,7,-1.9281,20,-0.4813,5,-2.5906,3,-3.2650,6,-2.2155,9,-1.5918,4,-2.6999,12,-1.1962,111,2.42163,113,2.47206
ENSG00000140577,CRTC3,13,-0.7151,8,-1.4116,12,-0.7940,19,-0.1560,15,-0.5687,9,-1.2203,12,-0.7821,22,0.10067,15,-0.4900,49,1.40851,60,1.78563
ENSG00000140564,FURIN,15,-0.6092,28,0.38618,22,0.02877,16,-0.4628,20,-0.1372,44,1.12039,32,0.58842,19,-0.2266,20,-0.1583,19,-0.2231,8,-1.4598
ENSG00000196547,MAN2A2,93,0.08071,63,-0.5267,66,-0.4592,78,-0.1933,71,-0.3738,95,0.10762,73,-0.3057,92,0.06320,65,-0.4866,73,-0.2966,223,1.54140
ENSG00000184508,HDDC3,14,-1.0394,22,-0.3714,30,0.11109,27,-0.0452,29,0.05236,43,0.66947,36,0.39733,35,0.31897,29,0.04886,28,0.01570,15,-0.9615
ENSG00000140553,UNC45A,27,0.26861,24,0.08344,33,0.57957,14,-0.7441,15,-0.6417,33,0.60440,26,0.24425,22,-0.0373,15,-0.5649,32,0.55308,14,-0.6961
ENSG00000184056,VPS33B,20,-0.1860,20,-0.1323,27,0.29326,27,0.33452,23,0.07833,18,-0.3151,26,0.25698,33,0.63640,18,-0.3454,14,-0.6354,16,-0.5093
ENSG00000185518,SV2B,649,0.90816,261,-0.5467,366,-0.0200,632,0.86331,375,0.01740,418,0.18888,605,0.79098,262,-0.5362,308,-0.2912,150,-1.3811,51,-2.9722
ENSG00000176463,SLCO3A1,40,0.38600,15,-1.0934,17,-0.8997,12,-1.3787,9,-1.8617,38,0.32864,19,-0.7243,15,-1.1042,23,-0.4851,20,-0.6664,154,2.93555
ENSG00000185442,FAM174B,16,-0.5190,20,-0.1837,25,0.18308,41,0.97269,20,-0.2106,27,0.29215,19,-0.2621,20,-0.1808,34,0.68364,16,-0.5310,11,-1.0360
ENSG00000272888,LINC01578,69,-0.3341,66,-0.3949,78,-0.1311,52,-0.7459,65,-0.4465,79,-0.1178,59,-0.5541,95,0.18122,50,-0.8050,122,0.58087,219,1.58093
ENSG00000173575,CHD2,133,0.13546,123,0.01914,179,0.61150,64,-0.9967,95,-0.4224,81,-0.6245,115,-0.0875,133,0.13088,79,-0.6656,204,0.82606,163,0.46436
ENSG00000182175,RGMA,77,1.23615,26,-0.4896,32,-0.1758,16,-1.2184,24,-0.6501,25,-0.5529,33,-0.1493,10,-1.8569,19,-0.9825,123,2.12312,22,-0.7455
ENSG00000248441,LINC01197,15,-0.3071,10,-0.9239,24,0.39837,22,0.25982,40,1.44763,5,-1.9817,13,-0.5395,11,-0.8062,14,-0.4026,27,0.55461,3,-2.6002
ENSG00000140450,ARRDC4,8,-0.6935,24,0.95724,14,0.13315,17,0.40837,10,-0.3992,3,-1.9280,6,-1.0782,6,-1.1336,8,-0.8015,22,0.84706,28,1.19455
ENSG00000140443,IGF1R,64,0.71252,44,0.12705,34,-0.3050,47,0.20996,47,0.24800,35,-0.2247,48,0.24815,37,-0.1507,24,-0.8232,40,-0.0530,24,-0.7986
ENSG00000182253,SYNM,89,-0.2149,100,-0.0257,74,-0.4892,104,0.02675,147,0.65265,68,-0.6211,102,0.00276,64,-0.7136,64,-0.7221,137,0.46783,128,0.36587
ENSG00000168904,LRRC28,6,-1.3311,15,-0.1072,24,0.64910,27,0.83771,19,0.31764,15,-0.0900,11,-0.5511,19,0.26833,9,-0.9206,15,-0.0601,12,-0.4744
ENSG00000068305,MEF2A,163,0.23071,78,-0.9160,170,0.29800,129,-0.1445,230,0.89889,90,-0.6882,156,0.15771,162,0.21892,105,-0.4557,115,-0.3193,65,-1.1925
ENSG00000154237,LRRK1,0,-7.9100,9,-0.7556,15,0.04596,24,0.77234,22,0.72674,47,1.91584,4,-1.7799,8,-0.9366,21,0.50741,6,-1.3137,0,-4.7419
ENSG00000131871,SELENOS,61,0.34265,19,-1.3892,36,-0.4898,26,-0.9832,37,-0.4649,26,-0.9846,41,-0.2938,33,-0.6224,34,-0.5726,106,1.26076,134,1.68815
ENSG00000131876,SNRPA1,46,-0.1911,34,-0.6525,54,0.06225,81,0.71078,66,0.41172,49,-0.0928,33,-0.6789,78,0.65149,64,0.32527,21,-1.3351,32,-0.7598
ENSG00000140479,PCSK6,14,-0.7945,3,-2.8699,3,-2.7628,7,-1.7543,15,-0.6457,4,-2.4172,5,-2.1547,2,-3.2661,5,-2.1048,17,-0.4846,184,4.39910
ENSG00000184277,TM2D3,182,0.63089,80,-0.6599,101,-0.3068,198,0.76900,177,0.65750,116,-0.0927,90,-0.4869,115,-0.0956,127,0.05390,48,-1.4224,63,-1.0214
ENSG00000185418,TARSL2,84,0.52370,30,-1.0482,48,-0.3311,32,-0.9811,36,-0.8264,32,-0.9688,53,-0.2025,56,-0.0976,76,0.37230,61,0.01943,177,1.82769
ENSG00000161980,POLR3K,51,0.28211,29,-0.5788,55,0.41191,42,-0.0237,51,0.30901,45,0.08072,38,-0.1669,51,0.30399,41,-0.0562,39,-0.1489,17,-1.3330
ENSG00000161981,SNRNP25,105,-0.3145,199,0.69358,155,0.28557,124,-0.0673,114,-0.2171,151,0.25078,151,0.25147,134,0.05545,181,0.53603,84,-0.6636,38,-1.8265
ENSG00000103152,MPG,29,-0.5542,46,0.14774,29,-0.5574,57,0.49022,42,-0.0026,57,0.46375,32,-0.4150,62,0.60492,52,0.34283,29,-0.5837,28,-0.6404
ENSG00000103148,NPRL3,17,-0.6447,19,-0.4660,29,0.19535,19,-0.4843,28,0.13698,40,0.72061,16,-0.6754,20,-0.3756,32,0.35812,27,0.05857,33,0.40215
ENSG00000188536,HBA2,11,-3.0473,78,-0.1316,2,-5.2453,49,-0.8292,0,-6.9202,41,-1.1138,26,-1.7506,1,-5.6633,22,-2.0374,765,5.02576,22,-2.0054
ENSG00000206172,HBA1,27,-0.3465,28,-0.2938,2,-3.7971,26,-0.3511,0,-7.0217,14,-1.2688,25,-0.4178,0,-5.2415,19,-0.8392,252,4.17559,6,-2.3732
ENSG00000086506,HBQ1,31,0.77848,16,-0.2940,28,0.58498,12,-0.6935,17,-0.2432,17,-0.1501,35,0.97345,14,-0.4488,17,-0.1852,23,0.25324,3,-2.4041
ENSG00000007392,LUC7L,69,0.37224,56,0.04297,76,0.53172,47,-0.2075,55,0.02907,56,0.03940,52,-0.0696,40,-0.4613,55,0.02620,43,-0.3650,47,-0.2137
ENSG00000167930,FAM234A,9,-1.3236,12,-0.8098,21,-0.0330,11,-0.9173,24,0.22915,16,-0.4594,7,-1.6268,12,-0.8610,10,-1.1356,44,1.17142,64,1.87646
ENSG00000076344,RGS11,21,-0.1388,27,0.25341,13,-0.8438,20,-0.2167,21,-0.1442,47,1.12860,16,-0.5443,22,-0.1108,19,-0.3137,32,0.52671,18,-0.3667
ENSG00000242173,ARHGDIG,209,-0.2352,323,0.45302,321,0.43985,318,0.42331,235,-0.0626,292,0.28689,268,0.14988,229,-0.0946,219,-0.1665,159,-0.6582,114,-1.1575
ENSG00000185615,PDIA2,25,-0.1068,14,-1.0071,27,0.02698,26,-0.0577,28,0.11039,35,0.43152,15,-0.8320,13,-1.1236,8,-1.7966,6,-2.2099,95,2.19275
ENSG00000103126,AXIN1,5,-1.2100,17,0.45163,9,-0.5168,21,0.78003,21,0.92715,15,0.28082,3,-1.9731,5,-1.3589,9,-0.5113,7,-0.8563,18,0.54685
ENSG00000086504,MRPL28,80,-0.1787,84,-0.0931,92,0.04882,116,0.41956,89,-0.0051,85,-0.0697,90,0.00483,67,-0.4347,116,0.41792,86,-0.0574,77,-0.2368
ENSG00000103202,NME4,25,0.18127,34,0.70897,44,1.11795,18,-0.2575,21,-0.0557,22,0.02499,12,-0.9483,17,-0.3762,6,-1.9610,29,0.44988,13,-0.7302
ENSG00000090565,RAB11FIP3,26,-0.6305,64,0.73907,73,0.96563,44,0.13116,40,-0.0006,39,-0.0273,35,-0.1943,41,0.02551,35,-0.2188,20,-1.0781,24,-0.7603
ENSG00000007541,PIGQ,34,0.15184,38,0.34648,21,-0.5589,29,-0.0737,35,0.22104,45,0.60312,30,-0.0647,18,-0.7768,26,-0.2320,33,0.08603,24,-0.3532
ENSG00000197562,RAB40C,34,-0.0978,30,-0.3019,44,0.33053,46,0.39023,54,0.73096,45,0.36718,32,-0.1594,28,-0.3997,30,-0.2592,13,-1.5153,21,-0.8299
ENSG00000130731,METTL26,125,-0.0177,127,0.00958,178,0.54401,143,0.19767,140,0.18461,95,-0.4386,134,0.09819,114,-0.1635,147,0.24382,91,-0.5112,81,-0.6899
ENSG00000172366,MCRIP2,19,-1.0995,48,0.30665,61,0.71091,33,-0.2863,30,-0.4294,41,0.07810,43,0.12026,36,-0.1203,26,-0.6098,76,1.05942,28,-0.5140
ENSG00000140983,RHOT2,29,-0.2958,37,0.06263,41,0.24456,33,-0.0751,35,0.00432,40,0.22010,42,0.28881,42,0.26546,29,-0.2739,38,0.12423,19,-0.9054
ENSG00000103269,RHBDL1,21,-0.4419,29,0.06359,22,-0.3757,32,0.24359,47,0.97005,39,0.55482,19,-0.5580,36,0.43456,20,-0.4676,11,-1.3016,8,-1.9035
ENSG00000103266,STUB1,91,-0.8911,206,0.37146,233,0.56788,159,-0.0432,157,-0.0707,225,0.51286,178,0.13974,116,-0.5297,161,-0.0244,163,-9.9944,113,-0.5682
ENSG00000161999,JMJD8,24,-0.0497,31,0.35918,16,-0.6446,27,0.15361,30,0.33889,32,0.43638,12,-1.0947,36,0.61558,18,-0.4907,22,-0.1268,16,-0.6186
ENSG00000127585,FBXL16,319,-0.5495,877,1.07505,591,0.41922,387,-0.2526,546,0.32472,449,-0.0189,548,0.29570,447,-0.0260,272,-0.7915,364,-0.3443,108,-2.1715
ENSG00000103260,METRN,43,-1.7112,290,1.29146,125,-0.0958,57,-1.2882,92,-0.6052,72,-0.9271,52,-1.4188,74,-0.8988,47,-1.5582,360,1.68352,286,1.26718
ENSG00000103254,ANTKMT,67,-0.6910,108,0.04566,145,0.52210,145,0.51822,139,0.50628,97,-0.1267,102,-0.0450,115,0.14528,75,-0.5147,68,-0.6561,57,-0.9334
ENSG00000103253,HAGHL,17,-1.4113,41,-0.0723,61,0.55426,49,0.20597,45,0.08132,49,0.20720,24,-0.8658,51,0.25064,60,0.52540,42,-0.0533,33,-0.4184
ENSG00000103245,CIAO3,19,-0.4442,25,-0.0132,20,-0.3648,19,-0.4423,26,0.04190,41,0.75299,28,0.15262,41,0.75040,12,-1.0766,23,-0.1257,24,-0.0673
ENSG00000007376,RPUSD1,4,-1.5830,16,0.27714,12,-0.1532,19,0.57706,19,0.61039,26,1.09745,8,-0.7487,7,-0.8425,4,-1.8400,13,-0.0609,12,-0.1637
ENSG00000260807,AC009041.2,6,-3.0292,53,0.02305,58,0.18126,75,0.58950,85,0.89617,48,-0.1256,34,-0.6355,27,-1.0225,28,-0.9566,47,-0.1428,77,0.63267
ENSG00000005513,SOX8,40,-0.0489,28,-0.6299,24,-0.8375,11,-2.0280,16,-1.4766,14,-1.6516,33,-0.3453,15,-1.5114,9,-2.2971,69,0.80209,225,3.14476
ENSG00000103275,UBE2I,79,0.10736,66,-0.1561,90,0.32978,88,0.28138,74,0.01897,58,-0.3671,91,0.33366,86,0.24979,70,-0.0833,47,-0.6850,58,-0.3608
ENSG00000007516,BAIAP3,116,0.55704,65,-0.3524,74,-0.1716,134,0.79384,163,1.30481,44,-0.9446,13,-2.7422,63,-0.3968,33,-1.3787,74,-0.1534,41,-1.0668
ENSG00000007520,TSR3,55,-0.0314,70,0.34844,32,-0.8306,45,-0.3333,42,-0.4731,84,0.65087,64,0.22437,48,-0.2279,48,-0.2467,74,0.45170,66,0.25750
ENSG00000090581,GNPTG,121,0.46350,68,-0.4308,64,-0.5205,104,0.22675,80,-0.1967,80,-0.1911,87,-0.0624,73,-0.3246,127,0.54319,78,-0.2260,120,0.45040
ENSG00000059145,UNKL,20,0.49062,13,-0.1743,23,0.70164,11,-0.3895,9,-0.7512,38,1.56998,6,-1.2070,9,-0.6905,14,-0.0927,10,-0.5273,12,-0.2582
ENSG00000174109,C16orf91,15,-0.5645,37,0.82795,19,-0.1957,22,-0.0078,31,0.57319,13,-0.8063,16,-0.4620,34,0.68080,35,0.72295,4,-2.5002,8,-1.4340
ENSG00000103249,CLCN7,29,-0.6049,53,0.34425,54,0.35330,43,0.00884,35,-0.3413,58,0.46516,47,0.14600,49,0.19382,26,-0.7718,41,-0.0812,46,0.10681
ENSG00000100726,TELO2,21,0.60148,9,-0.7798,34,1.39541,16,0.18702,13,-0.2209,12,-0.2471,4,-1.8645,18,0.30853,4,-1.9191,17,0.24302,14,-0.1048
ENSG00000138834,MAPK8IP3,131,-0.0165,132,0.00422,110,-0.2900,163,0.33628,108,-0.3357,201,0.67244,104,-0.3642,152,0.22411,144,0.13434,116,-0.2006,115,-0.2184
ENSG00000103024,NME3,95,0.12858,71,-0.3290,103,0.26418,100,0.20547,90,0.05535,84,-0.0532,47,-0.9378,63,-0.5082,74,-0.2490,107,0.32352,124,0.55184
ENSG00000074071,MRPS34,63,-0.3920,78,-0.0673,129,0.74917,81,0.00479,76,-0.1137,98,0.30160,79,-0.0406,66,-0.3083,76,-0.0959,69,-0.2564,82,0.00809
ENSG00000162032,SPSB3,39,-0.0052,44,0.20969,45,0.21182,48,0.34050,28,-0.5413,51,0.42867,36,-0.1059,50,0.39052,27,-0.5312,30,-0.4122,40,0.04941
ENSG00000095906,NUBP2,20,-0.8386,43,0.37370,50,0.59658,19,-0.8820,27,-0.3725,48,0.53131,23,-0.5882,26,-0.3923,23,-0.6125,52,0.66997,51,0.64112
ENSG00000063854,HAGH,145,0.15068,105,-0.3596,134,0.02784,162,0.32276,126,-0.0836,131,-0.0107,137,0.05978,136,0.04042,146,0.15551,121,-0.1379,116,-0.1986
ENSG00000180185,FAHD1,83,0.64775,32,-0.8045,60,0.14522,46,-0.2930,73,0.49980,48,-0.2242,58,0.07384,84,0.67814,54,-0.0287,23,-1.3053,27,-1.0829
ENSG00000198736,MSRB1,16,0.16676,12,-0.1689,17,0.32580,8,-0.7313,7,-0.9902,9,-0.7260,19,0.47036,5,-1.5301,18,0.43629,28,1.11020,20,0.56917
ENSG00000140990,NDUFB10,112,-1.2082,267,0.12961,285,0.22969,293,0.27550,238,-0.0584,303,0.32958,249,0.01758,321,0.42289,308,0.35573,166,-0.6093,175,-0.5299
ENSG00000140988,RPS2,254,-0.7885,611,0.58845,628,0.63427,291,-0.5804,361,-0.2695,526,0.34386,343,-0.3273,346,-0.3150,297,-0.5491,494,0.24541,567,0.46654
ENSG00000255198,SNHG9,53,0.14629,51,0.06582,78,0.76272,31,-0.6839,53,0.16078,30,-0.7209,31,-0.6991,22,-1.1777,13,-1.9683,87,0.93821,80,0.80174
ENSG00000127561,SYNGR3,202,0.20362,156,-0.2041,185,0.06550,206,0.23139,185,0.06735,268,0.65795,180,0.01851,250,0.54699,193,0.12834,97,-0.9234,26,-2.8559
ENSG00000167962,ZNF598,20,0.64347,20,0.61136,11,-0.2719,12,-0.1229,13,-0.0509,20,0.59849,8,-0.6833,5,-1.4376,19,0.57626,8,-0.6998,10,-0.3773
ENSG00000065054,SLC9A3R2,23,-0.4068,26,-0.1768,69,1.39905,10,-1.6310,16,-1.0083,42,0.54676,19,-0.6865,26,-0.1734,20,-0.5988,49,0.80493,39,0.44436
ENSG00000065057,NTHL1,23,-0.5014,24,-0.4430,26,-0.3121,54,0.81226,23,-0.5483,55,0.84926,31,-0.0496,51,0.71405,27,-0.2669,14,-1.2662,36,0.17148
ENSG00000103197,TSC2,26,-0.8797,46,0.02003,82,0.93191,54,0.27280,44,-0.0749,36,-0.3710,52,0.18676,36,-0.3864,35,-0.4029,44,-0.0574,51,0.17427
ENSG00000008710,PKD1,116,0.26920,95,-0.0454,89,-0.1532,146,0.64613,89,-0.1573,135,0.51532,109,0.17999,81,-0.2826,88,-0.1639,82,-0.2750,53,-0.9386
ENSG00000167964,RAB26,89,0.85015,45,-0.2476,48,-0.1309,49,-0.1091,30,-0.9070,68,0.41572,99,1.02407,64,0.32100,30,-0.8735,74,0.54073,4,-3.6755
ENSG00000260260,SNHG19,8,-1.7733,41,0.61743,43,0.70659,16,-0.8661,31,0.16298,31,0.14468,21,-0.4504,32,0.21684,15,-0.8831,35,0.37610,30,0.12654
ENSG00000131653,TRAF7,10,-1.0088,19,-0.1227,33,0.78252,40,1.08735,20,0.01008,18,-0.1980,24,0.25455,23,0.17955,13,-0.6783,13,-0.6216,10,-1.0959
ENSG00000167971,CASKIN1,29,-0.9747,102,1.01283,70,0.39497,40,-0.4971,48,-0.2071,88,0.76448,41,-0.4564,72,0.42596,36,-0.6383,58,0.09192,24,-1.2199
ENSG00000167965,MLST8,25,-1.0702,65,0.37516,82,0.74783,40,-0.4084,52,0.01198,85,0.80630,42,-0.3331,44,-0.2401,49,-0.0901,45,-0.2110,38,-0.4793
ENSG00000184207,PGP,64,-0.6694,112,0.20042,70,-0.5260,118,0.28567,105,0.11616,154,0.72041,96,-0.0415,96,-0.0391,157,0.74826,62,-0.7038,42,-1.2834
ENSG00000167967,E4F1,16,-0.0059,10,-0.7626,25,0.66789,14,-0.2484,19,0.27280,13,-0.2959,20,0.29905,24,0.60732,9,-0.9512,8,-1.0112,19,0.20703
ENSG00000167969,ECI1,24,-0.6420,48,0.40429,43,0.22932,26,-0.5289,31,-0.3012,50,0.48007,37,0.01265,36,-0.0504,23,-0.7444,38,0.01954,58,0.70741
ENSG00000205937,RNPS1,147,0.24935,147,0.24931,125,-0.0125,114,-0.1583,138,0.16830,167,0.45015,119,-0.0788,106,-0.2599,121,-0.0604,94,-0.4564,92,-0.4887
ENSG00000167972,ABCA3,92,0.10919,112,0.42158,106,0.33397,82,-0.0766,94,0.15082,130,0.66411,78,-0.1553,49,-0.8488,98,0.21377,41,-1.1163,55,-0.6933
ENSG00000162065,TBC1D24,63,0.08626,58,-0.0456,85,0.58086,77,0.40441,63,0.10876,82,0.52336,79,0.44399,61,0.03834,35,-0.7847,33,-0.8975,13,-2.2404
ENSG00000185883,ATP6V0C,859,0.25348,699,-0.0731,752,0.04186,749,0.03688,868,0.29984,964,0.43954,528,-0.5058,885,0.30081,796,0.13209,412,-0.8852,405,-0.9118
ENSG00000140992,PDPK1,71,0.06469,76,0.16528,49,-0.5006,76,0.17278,87,0.43645,89,0.42924,54,-0.3579,67,-0.0128,72,0.08704,42,-0.7364,46,-0.6000
ENSG00000167978,SRRM2,196,0.73638,107,-0.2360,130,0.06493,62,-1.0630,131,0.09338,111,-0.1818,72,-0.8330,125,0.00553,103,-0.2952,192,0.69940,132,0.09386
ENSG00000103363,ELOB,441,-0.5868,736,0.21239,654,0.02449,698,0.12848,580,-0.1790,665,0.05040,753,0.24801,763,0.26984,743,0.22730,493,-0.4157,619,-0.0599
ENSG00000162076,FLYWCH2,19,-0.2567,15,-0.5891,20,-0.1448,20,-0.1398,26,0.31176,33,0.62916,14,-0.7258,22,0.03639,15,-0.5284,28,0.36655,25,0.23037
ENSG00000059122,FLYWCH1,24,-0.9227,46,0.07338,26,-0.8017,47,0.12459,40,-0.1488,84,1.05239,39,-0.1710,55,0.35097,33,-0.4425,52,0.26106,40,-0.1404
ENSG00000162073,PAQR4,33,-0.4150,33,-0.3886,16,-1.5004,25,-0.7993,25,-0.8870,41,-0.0769,46,0.09963,17,-1.3732,34,-0.3659,63,0.61437,157,2.25618
ENSG00000103145,HCFC1R1,188,0.36362,150,0.00150,118,-0.3699,93,-0.7392,117,-0.4172,187,0.35575,192,0.39242,222,0.63282,203,0.48366,136,-0.1546,74,-1.0670
ENSG00000006194,ZNF263,16,-0.4124,19,-0.1468,23,0.08105,28,0.40047,26,0.33077,28,0.42904,24,0.15363,21,-0.0595,23,0.13432,8,-1.4207,15,-0.5192
ENSG00000162086,ZNF75A,7,-1.0268,8,-0.8170,10,-0.5489,20,0.54840,20,0.64513,8,-0.7619,10,-0.4689,16,0.20096,19,0.50365,21,0.63227,8,-0.8096
ENSG00000122390,NAA60,27,-0.2104,35,0.19632,32,0.03907,27,-0.2206,40,0.43908,37,0.28033,9,-1.7841,37,0.27330,22,-0.5023,26,-0.2335,39,0.37537
ENSG00000103351,CLUAP1,40,0.35376,24,-0.4497,29,-0.1586,33,0.02591,35,0.16540,28,-0.1889,25,-0.3973,21,-0.6407,32,0.00890,53,0.79497,29,-0.1297
ENSG00000126602,TRAP1,80,0.18020,73,0.03821,84,0.25262,67,-0.1073,90,0.39946,85,0.27244,52,-0.4852,81,0.19133,62,-0.2202,49,-0.5825,46,-0.6893
ENSG00000005339,CREBBP,93,0.50884,70,0.06534,95,0.55910,38,-0.8612,77,0.23894,47,-0.5448,64,-0.0639,57,-0.2613,40,-0.7933,92,0.50252,55,-0.2999
ENSG00000162104,ADCY9,6,-1.4734,17,0.14008,18,0.24011,10,-0.6235,25,0.79604,19,0.29464,14,-0.1413,10,-0.6237,25,0.69686,13,-0.2890,7,-1.2449
ENSG00000217930,PAM16,41,-0.6533,64,0.01558,48,-0.4169,83,0.43023,50,-0.4029,100,0.72979,83,0.41812,72,0.19130,83,0.41881,58,-0.1430,30,-1.1583
ENSG00000262246,CORO7,10,-1.1039,18,-0.2414,27,0.33289,22,0.03336,17,-0.4054,26,0.30508,13,-0.7478,21,-0.0297,19,-0.1947,27,0.37299,41,1.02320
ENSG00000103423,DNAJA3,46,0.23059,30,-0.4152,28,-0.5244,52,0.42203,48,0.32759,53,0.45494,24,-0.7412,57,0.55309,49,0.30966,19,-1.0856,23,-0.8273
ENSG00000153406,NMRAL1,45,0.05415,44,0.02498,21,-1.0793,46,0.11359,38,-0.2155,43,0.00864,59,0.50063,45,0.05014,59,0.49943,33,-0.4030,46,0.11035
ENSG00000103415,HMOX2,86,-0.5689,86,-0.5655,90,-0.4984,155,0.34337,109,-0.2276,144,0.22582,143,0.21890,104,-0.2825,239,1.05712,101,-0.3310,130,0.06493
ENSG00000089486,CDIP1,145,-0.0286,138,-0.1102,161,0.13384,228,0.69512,136,-0.1463,210,0.55740,135,-0.1442,119,-0.3404,147,-0.0139,124,-0.2756,97,-0.6434
ENSG00000153443,UBALD1,27,0.06950,26,-0.0054,20,-0.3897,27,0.05439,46,1.03702,29,0.17126,21,-0.3545,27,0.07415,18,-0.5136,7,-1.9511,18,-0.5537
ENSG00000102858,MGRN1,42,0.27119,45,0.39468,26,-0.4583,30,-0.2330,38,0.15343,52,0.60893,35,-0.0157,34,-0.0364,28,-0.3233,16,-1.1951,37,0.06696
ENSG00000168101,NUDT16L1,34,-0.4402,53,0.25278,45,-0.0026,45,0.00289,57,0.41291,31,-0.6047,36,-0.3554,35,-0.4082,38,-0.2845,65,0.57481,47,0.06689
ENSG00000067836,ROGDI,127,-0.0099,128,0.00928,84,-0.6418,152,0.27368,104,-0.3481,143,0.18251,94,-0.4645,91,-0.5165,123,-0.0537,143,0.18520,236,1.00412
ENSG00000140632,GLYR1,79,-0.1304,74,-0.2293,82,-0.0739,76,-0.1762,96,0.19829,101,0.26063,52,-0.7708,146,0.86861,80,-0.1021,85,-0.0057,60,-0.5497
ENSG00000118900,UBN1,29,0.68282,17,-0.1948,27,0.55160,8,-1.2018,29,0.74055,9,-1.0650,7,-1.5288,21,0.15654,16,-0.2961,16,-0.2314,20,0.08625
ENSG00000118898,PPL,5,-2.1680,25,0.05197,12,-1.0654,43,0.94488,19,-0.3350,45,1.04671,34,0.55164,28,0.27697,55,1.37137,0,-6.2704,0,-9.5181
ENSG00000103184,SEC14L5,29,-0.3620,18,-1.0881,36,0.01584,34,-0.0716,33,-0.1545,33,-0.1335,21,-0.8060,26,-0.5293,28,-0.4131,26,-0.5139,117,2.00877
ENSG00000103174,NAGPA,56,0.56607,40,0.03407,34,-0.1974,46,0.25255,65,0.94975,35,-0.1803,47,0.31159,31,-0.3544,26,-0.5918,14,-1.5217,7,-2.4143
ENSG00000033011,ALG1,24,0.90681,10,-0.4339,7,-0.8742,24,0.93096,14,0.10652,18,0.44579,14,0.07381,9,-0.5192,10,-0.3712,5,-1.3652,10,-0.4532
ENSG00000078328,RBFOX1,414,0.19686,236,-0.6787,425,0.23615,654,0.94455,535,0.68534,300,-0.3079,426,0.24029,275,-0.4442,404,0.15711,143,-1.4321,45,-3.1312
ENSG00000183044,ABAT,127,-0.5457,223,0.32828,198,0.13830,163,-0.1646,188,0.06875,299,0.81257,136,-0.4457,351,1.08120,157,-0.2245,91,-1.0515,51,-1.8995
ENSG00000153048,CARHSP1,28,0.43008,20,-0.1269,47,1.27426,3,-2.8827,7,-1.7294,16,-0.4413,22,0.02420,8,-1.4627,1,-3.9472,37,0.87136,62,1.77238
ENSG00000187555,USP7,144,0.59901,77,-0.3861,82,-0.2990,105,0.08728,132,0.50596,91,-0.1370,103,0.05811,96,-0.0491,83,-0.2798,87,-0.2065,59,-0.8013
ENSG00000182831,C16orf72,50,0.48626,34,-0.1301,26,-0.5437,31,-0.2445,47,0.43010,42,0.22347,28,-0.3983,47,0.40058,31,-0.2717,33,-0.1409,24,-0.6632
ENSG00000183454,GRIN2A,413,0.60785,201,-0.5271,260,-0.1291,383,0.48533,439,0.80485,184,-0.6647,347,0.32763,263,-0.1095,366,0.41183,59,-2.3485,36,-3.0824
ENSG00000166669,ATF7IP2,24,0.32493,13,-0.5722,22,0.23622,29,0.65167,33,0.99118,10,-0.9506,13,-0.5313,17,-0.1598,14,-0.4910,20,0.06950,1,-3.7333
ENSG00000182108,DEXI,31,-1.2543,84,0.27167,83,0.23983,70,-0.0351,78,0.17153,98,0.51176,67,-0.0912,66,-0.1040,119,0.82983,41,-0.8403,37,-1.0049
ENSG00000038532,CLEC16A,13,-0.5304,26,0.57041,20,0.14900,11,-0.7815,17,-0.1384,19,0.02063,20,0.14609,33,0.94813,17,-0.0913,16,-0.1662,10,-0.8611
ENSG00000189067,LITAF,31,-0.4510,10,-2.0608,3,-3.8585,5,-2.9806,1,-5.0469,4,-3.3059,14,-1.5954,3,-3.8837,8,-2.3888,110,1.62861,307,4.11553
ENSG00000184602,SNN,124,-0.6936,213,0.14058,289,0.63046,250,0.39421,337,1.01483,163,-0.2776,144,-0.4640,154,-0.3645,148,-0.4316,131,-0.6093,48,-2.0935
ENSG00000122299,ZC3H7A,57,1.01679,21,-0.5944,28,-0.1610,12,-1.3612,28,-0.1632,24,-0.3967,22,-0.5007,31,0.01097,17,-0.8731,68,1.30397,32,0.07624
