Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000205364,MT1M,14,-1.7143,70,0.88346,16,-1.3608,18,-1.2381,9,-2.2607,65,0.76003,10,-2.1131,235,3.33343,15,-1.4689
ENSG00000198417,MT1F,12,-1.7079,38,0.06987,16,-1.2241,26,-0.4847,18,-1.1371,60,0.78949,11,-1.8731,197,3.14975,17,-1.1526
ENSG00000125144,MT1G,15,-2.1871,54,-0.1668,35,-0.8293,62,0.05425,28,-1.2576,101,0.82368,15,-2.2176,353,3.36614,5,-3.6399
ENSG00000187193,MT1X,17,-1.2529,43,0.18745,21,-0.9038,26,-0.5574,29,-0.4615,31,-0.3157,16,-1.3952,156,2.50319,54,0.56568
ENSG00000102900,NUP93,28,-0.2148,20,-0.6473,26,-0.2764,27,-0.2160,36,0.24904,33,0.07354,53,0.95928,16,-1.0330,20,-0.6752
ENSG00000051108,HERPUD1,54,-0.3219,42,-0.6643,37,-0.8713,74,0.19636,65,-0.0203,88,0.47263,94,0.65006,89,0.48966,29,-1.2291
ENSG00000140848,CPNE2,18,-0.0664,10,-0.9350,23,0.31970,22,0.21156,5,-2.1352,11,-0.8647,5,-1.9636,26,0.48498,80,2.53047
ENSG00000172775,FAM192A,140,-0.0298,152,0.10358,216,0.66420,121,-0.2506,174,0.34994,100,-0.5526,110,-0.4456,93,-0.6518,182,0.38420
ENSG00000159579,RSPRY1,21,0.06840,21,0.11178,9,-1.0959,20,-0.0020,22,0.15938,12,-0.7268,17,-0.3092,32,0.76222,25,0.38258
ENSG00000102931,ARL2BP,60,-0.1514,51,-0.3897,65,0.00656,112,0.87173,59,-0.1691,90,0.52028,78,0.31412,37,-0.8525,33,-1.0238
ENSG00000102934,PLLP,32,-1.1147,27,-1.2602,44,-0.5291,53,-0.2647,4,-4.0893,21,-1.6376,24,-1.5605,63,0.00968,425,3.81869
ENSG00000006210,CX3CL1,164,0.86448,53,-1.0083,145,0.55682,153,0.64772,53,-1.0659,169,0.81159,107,0.08973,14,-2.8833,42,-1.3367
ENSG00000005194,CIAPIN1,34,-0.2954,34,-0.2431,17,-1.3131,64,0.73025,42,0.05300,52,0.40759,65,0.85234,31,-0.4108,6,-2.7368
ENSG00000088682,COQ9,26,-0.3573,27,-0.2517,38,0.25981,23,-0.5202,36,0.19725,48,0.66020,35,0.15060,35,0.13362,20,-0.7362
ENSG00000102978,POLR2C,38,-0.4528,33,-0.6039,37,-0.4555,75,0.67057,47,-0.1012,65,0.41882,75,0.75811,30,-0.7442,34,-0.5690
ENSG00000125170,DOK4,15,0.26378,14,0.11819,10,-0.3094,10,-0.3851,13,0.08678,22,0.84514,14,0.14004,10,-0.3968,3,-1.9890
ENSG00000205336,ADGRG1,41,-0.8006,36,-0.9394,35,-0.9834,33,-1.0696,27,-1.4090,107,0.77713,29,-1.3071,308,2.79057,80,0.29812
ENSG00000140854,KATNB1,9,-1.7924,26,-0.1121,38,0.47926,52,1.01150,30,0.14072,51,0.96553,42,0.70472,3,-2.9929,4,-2.9130
ENSG00000140859,KIFC3,19,-0.2673,35,0.68807,14,-0.6585,16,-0.5476,20,-0.2273,43,1.03985,30,0.53442,10,-1.2649,14,-0.7201
ENSG00000103005,USB1,23,-0.4102,23,-0.3846,26,-0.1757,37,0.34860,30,-0.0038,60,1.13505,43,0.64659,11,-1.4805,8,-1.9405
ENSG00000070761,CFAP20,36,-0.1883,34,-0.2607,24,-0.7927,40,-0.0229,38,-0.1207,50,0.35315,68,0.95667,24,-0.7986,29,-0.5235
ENSG00000070770,CSNK2A2,45,0.09784,34,-0.3416,34,-0.3484,77,0.95609,41,-0.0638,36,-0.2620,40,-0.1103,39,-0.1254,39,-0.1470
ENSG00000103021,CCDC113,34,0.35815,25,-0.1705,45,0.77121,36,0.39788,36,0.44596,20,-0.5465,18,-0.7617,19,-0.5949,15,-0.9499
ENSG00000103034,NDRG4,441,-0.5292,488,-0.3344,582,-0.0593,1190,1.10830,668,0.17366,375,-0.7370,1008,0.94222,265,-1.2612,123,-2.3958
ENSG00000125107,CNOT1,40,-0.3171,29,-0.7478,34,-0.5118,67,0.54084,49,0.02290,55,0.20788,59,0.37451,39,-0.3166,55,0.22003
ENSG00000103042,SLC38A7,23,0.57675,8,-1.1412,10,-0.8136,23,0.49338,17,-0.0019,6,-1.5145,17,0.09243,30,0.92358,9,-0.8544
ENSG00000125166,GOT2,71,-0.7160,82,-0.4397,92,-0.2651,117,0.10722,152,0.58950,137,0.35633,181,0.92216,33,-1.7822,43,-1.4147
ENSG00000150394,CDH8,52,-0.5346,57,-0.3514,30,-1.3298,85,0.26468,123,0.99566,67,-0.1034,117,0.89054,9,-2.9939,29,-1.3728
ENSG00000140937,CDH11,72,1.45396,12,-1.5178,32,-0.0851,39,0.21421,13,-1.4713,15,-1.1954,22,-0.6812,51,0.65954,40,0.27353
ENSG00000166548,TK2,64,0.54887,37,-0.3806,63,0.46180,32,-0.5826,46,-0.0339,43,-0.1513,29,-0.8037,66,0.54534,46,-0.0473
ENSG00000183723,CMTM4,121,0.50629,72,-0.3689,129,0.55362,106,0.24244,60,-0.6972,146,0.76656,80,-0.2119,67,-0.4766,50,-0.9194
ENSG00000135720,DYNC1LI2,324,-0.0423,262,-0.3702,563,0.85327,209,-0.7145,291,-0.2301,136,-1.3599,235,-0.5786,313,-0.0929,805,1.47359
ENSG00000159593,NAE1,49,0.01507,24,-1.0760,10,-2.4004,35,-0.5320,59,0.31993,53,0.12836,80,0.90253,51,0.07245,38,-0.3890
ENSG00000172840,PDP2,33,0.04373,34,0.08967,28,-0.2300,31,-0.0773,26,-0.3628,22,-0.5715,26,-0.3502,57,0.90072,46,0.53874
ENSG00000166595,CIAO2B,41,-1.0487,84,0.12032,47,-0.7712,76,-0.0493,93,0.31159,120,0.68134,116,0.71583,74,-0.0884,36,-1.1844
ENSG00000172831,CES2,48,-0.2693,51,-0.1550,84,0.64225,35,-0.7090,64,0.23598,50,-0.1683,17,-1.8638,110,1.09614,84,0.65162
ENSG00000172824,CES4A,50,1.77568,10,-1.0906,2,-2.9656,15,-0.4432,9,-1.2453,25,0.30979,12,-0.8978,20,-0.0494,30,0.60762
ENSG00000125149,C16orf70,27,0.36263,14,-0.6634,21,-0.0514,19,-0.2232,10,-1.2022,33,0.64013,31,0.60778,9,-1.3564,31,0.53410
ENSG00000140939,NOL3,9,-0.9973,14,-0.2390,21,0.39513,28,0.82918,10,-0.8756,13,-0.3423,17,0.06069,22,0.46565,29,0.86729
ENSG00000196123,KIAA0895L,34,0.65462,32,0.44410,13,-0.8575,23,-0.0578,14,-0.8750,46,1.07052,22,-0.1187,11,-1.1446,20,-0.3012
ENSG00000205250,E2F4,21,0.08034,10,-0.9957,7,-1.4610,18,-0.1371,17,-0.2152,23,0.26472,27,0.56765,31,0.71301,16,-0.2775
ENSG00000168701,TMEM208,21,-1.2317,51,0.16978,22,-1.1299,68,0.61855,62,0.52440,67,0.60966,61,0.50585,35,-0.4366,20,-1.2407
ENSG00000159713,TPPP3,15,-1.8658,7,-2.8950,16,-1.6688,19,-1.4314,7,-3.0617,11,-2.2670,15,-1.8908,226,2.73604,243,2.90563
ENSG00000159720,ATP6V0D1,162,-0.3449,150,-0.4414,136,-0.5823,261,0.43295,224,0.20687,242,0.31299,330,0.93552,59,-1.8430,105,-0.9736
ENSG00000039523,RIPOR1,86,0.37366,60,-0.2378,128,0.98427,120,0.88005,34,-1.1570,97,0.52946,57,-0.3477,49,-0.5390,28,-1.3749
ENSG00000102974,CTCF,85,0.36408,62,-0.1499,59,-0.2431,45,-0.6401,89,0.46405,54,-0.3837,36,-1.0369,77,0.18154,107,0.71011
ENSG00000159753,CARMIL2,24,-0.4776,62,1.03986,20,-0.7071,49,0.63985,25,-0.4084,57,0.90038,46,0.61166,5,-2.6365,6,-2.5202
ENSG00000102977,ACD,15,-0.2790,14,-0.3460,15,-0.1695,14,-0.2946,15,-0.2883,34,1.09617,24,0.56923,13,-0.3804,10,-0.7764
ENSG00000102981,PARD6A,14,-1.2558,30,0.00334,36,0.30167,34,0.20675,28,-0.1143,66,1.30465,40,0.53767,24,-0.3637,4,-2.7672
ENSG00000141098,GFOD2,27,-0.1826,19,-0.7540,46,0.65755,25,-0.2828,42,0.54829,48,0.73358,33,0.11300,16,-1.0144,9,-1.7910
ENSG00000102901,CENPT,27,0.65951,13,-0.5852,4,-2.1662,36,1.04200,19,-0.0062,17,-0.1880,16,-0.2733,20,0.05064,13,-0.5816
ENSG00000168286,THAP11,22,-0.3855,18,-0.6195,25,-0.1649,38,0.51143,29,0.09830,44,0.75082,35,0.42420,21,-0.4138,12,-1.2365
ENSG00000102898,NUTF2,63,-0.3415,78,0.03250,82,0.10405,78,0.01830,90,0.26999,115,0.64075,84,0.14933,45,-0.8201,52,-0.6068
ENSG00000038358,EDC4,52,0.21611,50,0.12449,52,0.17167,57,0.33923,34,-0.5106,66,0.57500,47,0.01122,30,-0.6766,34,-0.4761
ENSG00000205220,PSMB10,24,-1.4188,109,0.99452,53,-0.1564,62,0.06855,58,-0.0273,84,0.57343,70,0.29769,70,0.28057,24,-1.3419
ENSG00000103066,PLA2G15,18,0.50531,7,-0.9080,4,-1.8939,19,0.48918,10,-0.5473,17,0.38563,17,0.43991,24,0.88686,1,-2.9310
ENSG00000132600,PRMT7,44,0.93583,15,-0.8329,20,-0.4155,30,0.18814,21,-0.3624,36,0.49887,24,-0.1370,24,-0.1617,12,-1.1423
ENSG00000103056,SMPD3,25,0.40958,11,-0.8789,32,0.77660,19,-0.0650,12,-0.7304,38,1.08193,21,0.14627,9,-1.1646,9,-1.1585
ENSG00000184939,ZFP90,49,0.39866,26,-0.6352,26,-0.6097,39,-0.0009,49,0.40605,28,-0.5060,35,-0.1729,29,-0.4423,53,0.49429
ENSG00000141076,UTP4,25,-0.2665,52,0.91015,26,-0.1686,35,0.27598,27,-0.1275,35,0.28292,37,0.41821,11,-1.4895,14,-1.0901
ENSG00000168807,SNTB2,97,1.76236,9,-2.1285,19,-1.1230,17,-1.3035,31,-0.4398,58,0.60947,19,-1.1662,50,0.35960,30,-0.4296
ENSG00000132612,VPS4A,88,-0.3540,78,-0.5022,98,-0.1557,121,0.16879,119,0.15768,163,0.65586,133,0.36294,81,-0.4508,80,-0.4704
ENSG00000213380,COG8,11,-0.3967,2,-2.4289,21,0.61614,10,-0.4748,14,0.00211,16,0.19490,9,-0.7064,31,1.27521,20,0.54579
ENSG00000132604,TERF2,61,-0.0556,61,-0.0437,68,0.12894,69,0.15947,88,0.60187,52,-0.2869,62,-0.0227,39,-0.7236,42,-0.6126
ENSG00000103018,CYB5B,40,-0.6812,50,-0.2827,52,-0.2220,64,0.09944,55,-0.1598,65,0.10860,84,0.58916,89,0.63119,45,-0.4425
ENSG00000102908,NFAT5,77,1.34909,23,-0.7346,47,0.34766,28,-0.4587,31,-0.3511,20,-0.9870,19,-1.1029,43,0.21342,39,0.03134
ENSG00000181019,NQO1,11,-0.4362,19,0.39645,22,0.65959,8,-0.7999,6,-1.2548,19,0.39981,12,-0.3611,38,1.56790,10,-0.5698
ENSG00000141101,NOB1,13,-0.1108,15,0.14629,2,-2.4140,17,0.27322,13,-0.1383,19,0.50587,25,1.01588,9,-0.6454,4,-1.7929
ENSG00000198373,WWP2,26,-0.0528,27,-0.0173,20,-0.4565,35,0.41335,18,-0.6465,35,0.40655,20,-0.4886,48,0.94227,30,0.14813
ENSG00000090857,PDPR,36,0.49124,8,-1.7687,15,-0.8411,43,0.74955,16,-0.8401,20,-0.4913,8,-1.8200,60,1.28928,58,1.24294
ENSG00000223496,EXOSC6,168,0.21299,127,-0.2534,202,0.48276,198,0.45219,128,-0.2639,178,0.28574,145,-0.0441,78,-0.9988,123,-0.2926
ENSG00000090861,AARS,93,-0.8928,107,-0.6232,102,-0.6907,185,0.23561,200,0.40256,171,0.11349,283,1.06449,106,-0.6373,92,-0.8424
ENSG00000168872,DDX19A,35,0.40509,18,-0.6468,29,0.04125,26,-0.1055,23,-0.3016,23,-0.3109,34,0.35875,24,-0.2378,30,0.09851
ENSG00000157350,ST3GAL2,29,0.46970,24,0.10843,18,-0.3207,15,-0.6046,13,-0.8778,43,1.03998,21,-0.1428,28,0.34282,15,-0.5832
ENSG00000103051,COG4,10,-1.3573,19,-0.3974,16,-0.6204,29,0.30011,25,0.01715,32,0.43886,27,0.17742,47,1.05548,25,0.03348
ENSG00000189091,SF3B3,47,0.24288,37,-0.1442,27,-0.6136,35,-0.2243,36,-0.2047,59,0.58438,47,0.22750,49,0.29219,23,-0.8951
ENSG00000132613,MTSS2,35,-0.4712,48,0.05316,41,-0.1999,42,-0.1539,21,-1.2642,50,0.10664,27,-0.8532,139,1.86669,69,0.64115
ENSG00000103043,VAC14,28,0.42788,30,0.50476,20,-0.0911,14,-0.7047,14,-0.6627,24,0.17703,21,-0.0362,18,-0.3108,28,0.37429
ENSG00000157423,HYDIN,37,1.19441,8,-1.2941,8,-1.3531,7,-1.5745,11,-0.9725,18,-0.1296,4,-2.3125,41,1.18476,49,1.52263
ENSG00000172137,CALB2,1,-4.4480,4,-2.4963,0,-8.0994,8,-1.5797,56,1.78551,125,3.18779,1,-3.8532,19,-0.2668,0,-9.2278
ENSG00000167377,ZNF23,18,-0.0453,8,-1.2936,26,0.47630,13,-0.5421,28,0.69039,17,-0.1313,21,0.15968,19,-0.0081,10,-0.9575
ENSG00000040199,PHLPP2,40,0.19499,20,-0.8881,46,0.42540,36,0.02474,36,0.03203,30,-0.2425,52,0.68184,11,-1.6811,26,-0.4640
ENSG00000166747,AP1G1,53,-0.0205,32,-0.8206,32,-0.7817,97,0.94372,53,-0.0495,59,0.12686,67,0.37820,39,-0.4829,44,-0.3253
ENSG00000224470,ATXN1L,15,-0.1214,19,0.26097,27,0.86157,28,0.89433,7,-1.2798,7,-1.1976,13,-0.2828,22,0.55896,16,0.06116
ENSG00000182149,IST1,54,-0.3092,37,-0.8559,46,-0.5343,66,0.02008,64,-0.0214,66,0.03066,80,0.37877,68,0.07419,99,0.67066
ENSG00000102984,ZNF821,19,-0.0037,8,-1.2227,14,-0.5000,25,0.41155,20,0.10911,27,0.56544,25,0.49759,15,-0.3424,10,-0.9541
ENSG00000140829,DHX38,27,-0.0214,19,-0.5784,18,-0.6351,15,-0.9239,28,0.01935,39,0.57733,25,-0.1719,34,0.33794,45,0.78188
ENSG00000260664,AC004158.1,48,0.72738,20,-0.7421,9,-1.8646,3,-3.3231,25,-0.4065,9,-1.8650,7,-2.3740,53,0.79580,131,2.48595
ENSG00000140836,ZFHX3,98,1.93824,13,-1.6131,65,0.90558,2,-4.0533,3,-3.5546,9,-2.1511,6,-2.7762,52,0.53458,92,1.50194
ENSG00000103035,PSMD7,210,0.25957,138,-0.4196,187,0.05217,153,-0.2615,241,0.51426,160,-0.1939,171,-0.0978,128,-0.5329,161,-0.1822
ENSG00000090863,GLG1,149,0.16004,83,-0.7522,173,0.38826,110,-0.3287,123,-0.1690,110,-0.3279,122,-0.1856,185,0.49653,180,0.45098
ENSG00000103089,FA2H,12,-1.7281,9,-1.9965,33,-0.1328,31,-0.1854,0,-6.4541,3,-3.5680,8,-2.3250,16,-1.1699,294,4.56751
ENSG00000103091,WDR59,29,0.22891,9,-1.4580,30,0.27274,16,-0.7405,16,-0.7937,22,-0.2219,23,-0.1645,43,0.85302,49,1.05970
ENSG00000186187,ZNRF1,48,0.24024,32,-0.4259,35,-0.2552,39,-0.1050,40,-0.0766,57,0.49025,61,0.68311,12,-1.8138,28,-0.6191
ENSG00000184517,ZFP1,28,0.24955,16,-0.6157,10,-1.3918,18,-0.4810,21,-0.2735,28,0.18929,43,1.02200,21,-0.2371,18,-0.4864
ENSG00000050820,BCAR1,36,-0.4329,44,-0.0930,68,0.58924,42,-0.1627,28,-0.8531,82,0.90510,46,-0.0487,28,-0.7730,79,0.83226
ENSG00000153774,CFDP1,148,0.06992,118,-0.2941,177,0.35031,78,-0.9158,195,0.56424,113,-0.3504,112,-0.4067,132,-0.1111,178,0.35462
ENSG00000166822,TMEM170A,22,-0.3916,8,-1.8077,42,0.65747,23,-0.2727,19,-0.5966,14,-1.0109,13,-1.2107,83,1.83005,55,1.10149
ENSG00000205084,TMEM231,15,0.15093,12,-0.2635,3,-2.2960,19,0.44389,10,-0.5962,12,-0.1824,15,0.15305,29,1.13708,13,-0.0619
ENSG00000034713,GABARAPL2,121,-1.1936,291,0.22839,109,-1.2738,362,0.58153,260,0.05948,390,0.70518,335,0.51268,261,0.05800,173,-0.5794
ENSG00000065457,ADAT1,15,0.17151,17,0.31306,1,-3.1661,21,0.65946,22,0.83861,7,-1.0077,9,-0.6283,12,-0.2001,14,0.02199
ENSG00000065427,KARS,52,-0.1470,66,0.24138,30,-0.9517,77,0.48385,58,0.03065,70,0.32202,70,0.37598,49,-0.2346,29,-1.0228
ENSG00000166848,TERF2IP,682,0.32834,411,-0.4977,565,-0.0030,417,-0.4736,847,0.73108,498,-0.2011,472,-0.3103,370,-0.6559,531,-0.0991
ENSG00000152910,CNTNAP4,57,-0.5005,38,-1.0702,69,-0.1727,80,0.06163,43,-0.9367,49,-0.6781,56,-0.5238,109,0.56089,263,2.12987
ENSG00000103111,MON1B,62,0.41143,29,-0.7856,48,-0.0355,42,-0.2576,35,-0.5512,44,-0.1637,27,-1.0100,85,0.86776,95,1.06578
ENSG00000171724,VAT1L,23,-1.3825,31,-0.8216,105,1.08720,138,1.57337,69,0.44265,5,-3.3489,62,0.23850,38,-0.5340,21,-1.4378
ENSG00000186153,WWOX,16,-0.4727,13,-0.6480,52,1.49543,9,-1.1833,23,0.16958,3,-2.8697,16,-0.4372,32,0.66606,32,0.66534
ENSG00000178573,MAF,34,-0.6794,33,-0.6822,39,-0.4130,78,0.67921,69,0.52902,57,0.16297,25,-1.1407,101,1.10660,50,-0.0413
ENSG00000166446,CDYL2,41,0.37443,31,-0.1107,47,0.55320,37,0.16290,29,-0.2248,49,0.60046,38,0.20125,10,-1.7568,10,-1.7693
ENSG00000103121,CMC2,47,-0.3835,70,0.25567,37,-0.7380,55,-0.1333,67,0.19090,70,0.24897,80,0.52689,46,-0.4109,50,-0.2752
ENSG00000166454,ATMIN,88,-0.1752,63,-0.6759,129,0.45375,113,0.24189,102,0.08709,97,0.00233,92,-0.0974,123,0.37061,78,-0.3504
ENSG00000140905,GCSH,50,-0.9144,99,0.21010,104,0.29203,131,0.66290,57,-0.7021,100,0.22137,50,-0.9058,170,1.09651,124,0.56328
ENSG00000153815,CMIP,195,0.69344,131,-0.0187,174,0.42617,131,-0.0266,115,-0.2549,132,-0.0104,106,-0.3858,84,-0.7042,113,-0.2599
ENSG00000197943,PLCG2,70,-0.0139,46,-0.6491,90,0.38607,38,-0.9582,107,0.74487,53,-0.4415,22,-1.8825,140,1.11068,85,0.28424
ENSG00000135698,MPHOSPH6,63,0.00953,64,0.03589,52,-0.2731,35,-0.8831,110,1.04089,36,-0.8257,52,-0.3142,64,0.03582,50,-0.3614
ENSG00000140945,CDH13,109,0.43365,60,-0.5300,38,-1.2290,162,1.05139,84,-0.0191,143,0.84041,91,0.10824,24,-1.9175,27,-1.7369
ENSG00000230989,HSBP1,122,-0.6126,223,0.37170,166,-0.0974,160,-0.1571,149,-0.2911,201,0.20230,220,0.38488,215,0.31245,173,-0.0312
ENSG00000103154,NECAB2,17,-1.3154,49,0.34234,7,-2.5023,30,-0.4022,36,-0.1718,166,2.54461,22,-0.9482,68,0.88490,3,-3.6677
ENSG00000140943,MBTPS1,65,0.33252,32,-0.8054,46,-0.2488,96,0.94845,52,-0.0585,65,0.30650,49,-0.1563,21,-1.3731,52,-0.0480
ENSG00000103160,HSDL1,54,-0.0140,27,-1.0708,26,-1.0933,84,0.70135,59,0.14766,60,0.14888,83,0.77031,35,-0.6519,27,-1.0678
ENSG00000103168,TAF1C,26,0.74028,15,-0.2197,9,-0.8738,31,0.97290,7,-1.3695,23,0.44604,12,-0.5912,23,0.45895,14,-0.3135
ENSG00000103175,WFDC1,6,-1.3418,33,1.39602,30,1.25599,11,-0.4163,6,-1.2550,34,1.43875,9,-0.6265,12,-0.1930,4,-1.6441
ENSG00000103187,COTL1,18,-1.7162,51,-0.0619,32,-0.7594,42,-0.3443,41,-0.4351,40,-0.4329,56,0.10111,175,2.05708,64,0.31597
ENSG00000135686,KLHL36,58,0.89788,27,-0.3797,51,0.58325,49,0.51042,15,-1.3754,37,0.08992,19,-1.0266,40,0.19943,36,0.03075
ENSG00000103194,USP10,66,-0.0074,54,-0.3402,42,-0.7009,62,-0.1247,90,0.52748,72,0.11313,75,0.20167,44,-0.6511,66,-0.0231
ENSG00000153786,ZDHHC7,14,-0.3417,15,-0.2081,2,-2.9246,45,1.53748,8,-1.2959,23,0.42231,26,0.65519,14,-0.3750,17,-0.0414
ENSG00000135709,KIAA0513,199,0.06149,218,0.20040,261,0.49113,310,0.77316,152,-0.3957,257,0.46793,210,0.15556,71,-1.5160,65,-1.6405
ENSG00000131149,GSE1,76,1.24035,31,-0.3543,54,0.51256,46,0.27482,21,-0.9999,37,-0.0993,30,-0.4213,26,-0.6381,21,-0.9625
ENSG00000131148,EMC8,12,-0.5094,7,-1.1698,0,-6.7245,19,0.24431,15,-0.1768,28,0.86373,22,0.53892,29,0.94033,14,-0.1875
ENSG00000131143,COX4I1,463,-1.1328,1578,0.86965,825,-0.1748,874,-0.0850,1033,0.19740,1279,0.52229,1214,0.48922,684,-0.4661,415,-1.2216
ENSG00000103264,FBXO31,45,0.18229,33,-0.3409,29,-0.5496,34,-0.2719,46,0.20768,73,0.93134,48,0.27833,30,-0.4965,14,-1.6344
ENSG00000140941,MAP1LC3B,104,-0.9688,207,0.14980,134,-0.5196,277,0.62117,206,0.16113,149,-0.3557,270,0.65360,209,0.16940,117,-0.7230
ENSG00000140948,ZCCHC14,36,0.34171,15,-1.0210,37,0.34296,39,0.41873,18,-0.8360,43,0.60567,22,-0.5145,31,0.07589,40,0.45285
ENSG00000154118,JPH3,119,-0.1738,223,0.84766,162,0.33026,197,0.64223,100,-0.4581,170,0.40055,98,-0.4913,135,0.03537,60,-1.2034
ENSG00000104731,KLHDC4,18,0.25996,7,-1.2447,29,0.97083,13,-0.3316,13,-0.3054,26,0.77637,13,-0.2619,6,-1.2966,19,0.26651
ENSG00000103257,SLC7A5,52,0.37555,39,-0.0953,36,-0.2187,91,1.26828,19,-1.2348,43,0.03627,33,-0.3796,52,0.34679,32,-0.4352
ENSG00000179588,ZFPM1,15,-0.7012,25,0.10875,29,0.32024,19,-0.3141,21,-0.1573,42,0.92350,25,0.08632,32,0.51283,12,-1.0512
ENSG00000158545,ZC3H18,41,0.51747,15,-1.0934,36,0.27190,34,0.16609,27,-0.1943,32,0.09549,14,-1.2151,31,0.04079,52,0.87556
ENSG00000167508,MVD,45,0.05007,46,0.08364,41,-0.0861,63,0.57193,26,-0.8719,46,0.09645,41,-0.1151,63,0.57632,42,-0.0581
ENSG00000260630,SNAI3-AS1,27,0.44698,26,0.34408,21,-0.0289,17,-0.3490,17,-0.3585,28,0.46333,24,0.23215,13,-0.6971,11,-0.9737
ENSG00000198931,APRT,20,-1.0346,42,0.16709,15,-1.3710,32,-0.2642,41,0.16334,62,0.80980,59,0.81104,31,-0.2916,29,-0.3920
ENSG00000141012,GALNS,14,0.25363,7,-0.7720,3,-1.8689,11,-0.2043,9,-0.5638,14,0.23447,21,0.92761,13,0.08899,12,-0.0649
ENSG00000167515,TRAPPC2L,47,-0.8315,92,0.26052,58,-0.4561,81,0.05582,82,0.07545,138,0.91966,104,0.50656,63,-0.3431,40,-1.0045
ENSG00000129993,CBFA2T3,11,-0.2254,16,0.39045,0,-3.9872,13,0.11747,15,0.28856,17,0.47797,16,0.41081,17,0.46138,3,-2.0160
ENSG00000176715,ACSF3,23,0.55567,8,-1.1070,8,-1.1084,23,0.45801,14,-0.3031,13,-0.4008,17,0.01698,21,0.35529,21,0.35958
ENSG00000167522,ANKRD11,656,1.08243,251,-0.5904,392,0.10492,187,-1.0377,397,0.13429,240,-0.6542,118,-1.8135,379,0.04833,616,0.83699
ENSG00000197912,SPG7,70,-0.0691,62,-0.2569,64,-0.2081,72,-0.0222,53,-0.5260,107,0.61979,89,0.34776,60,-0.2988,86,0.25466
ENSG00000167526,RPL13,691,-0.8341,1832,0.76379,1364,0.28228,1431,0.35931,890,-0.4205,1238,0.12841,713,-0.7830,2015,0.92323,1231,0.11897
ENSG00000178773,CPNE7,20,0.22733,21,0.28856,7,-1.3096,32,0.96023,18,0.02470,9,-0.9306,27,0.76616,6,-1.4634,5,-1.8638
ENSG00000131165,CHMP1A,30,-0.5610,39,-0.1124,60,0.53759,37,-0.2120,30,-0.5505,85,1.12121,38,-0.1872,58,0.50442,33,-0.3914
ENSG00000185324,CDK10,30,0.67748,22,0.14437,14,-0.6147,28,0.47209,10,-1.1681,40,1.07571,22,0.13109,7,-1.4760,11,-0.9655
ENSG00000075399,VPS9D1,27,0.18425,22,-0.1019,3,-3.0154,18,-0.4380,25,0.09705,49,1.17372,29,0.31000,21,-0.2280,13,-0.9270
ENSG00000158805,ZNF276,18,0.53076,10,-0.3566,4,-1.5768,14,0.14006,6,-1.3296,6,-1.0717,14,0.11445,7,-0.9266,40,1.87546
ENSG00000204991,SPIRE2,19,0.26308,10,-0.6890,19,0.26394,36,1.32405,11,-0.5729,16,0.04607,16,0.02799,10,-0.6893,8,-1.0459
ENSG00000141002,TCF25,283,0.23448,158,-0.6971,267,0.11700,154,-0.7273,338,0.55920,283,0.21073,232,-0.1115,178,-0.5080,224,-0.1538
ENSG00000258947,TUBB3,103,-1.2521,184,-0.2907,124,-0.8917,226,0.02798,244,0.16819,259,0.24534,530,1.71922,72,-1.7122,45,-2.3934
ENSG00000140995,DEF8,50,-0.2600,77,0.42804,63,0.11310,93,0.73498,38,-0.7125,76,0.41394,66,0.21462,48,-0.3063,37,-0.6909
ENSG00000177946,CENPBD1,14,-0.0827,10,-0.6202,25,0.79404,25,0.83906,15,-0.0177,10,-0.5599,11,-0.4688,13,-0.1957,15,0.05707
ENSG00000003249,DBNDD1,21,-1.5983,126,1.26096,24,-1.3563,52,-0.1752,52,-0.1936,123,1.21708,83,0.63036,57,-0.0568,7,-3.1339
ENSG00000141013,GAS8,12,-0.0220,16,0.39438,0,-3.9365,6,-1.0876,14,0.18051,17,0.50309,17,0.48807,18,0.55994,7,-0.9269
ENSG00000272636,DOC2B,17,-0.2110,18,-0.1297,17,-0.2401,12,-0.7152,15,-0.3742,36,0.97706,13,-0.6669,34,0.91991,25,0.41244
ENSG00000187624,C17orf97,28,-0.0184,23,-0.2687,28,0.01447,20,-0.5303,46,0.89825,31,0.16086,20,-0.5464,23,-0.3234,23,-0.2802
ENSG00000141252,VPS53,153,0.53661,91,-0.3451,109,-0.0589,110,-0.0368,127,0.20806,120,0.08944,102,-0.1819,69,-0.7641,95,-0.2696
ENSG00000167699,GLOD4,79,0.38903,44,-0.5614,43,-0.5862,75,0.25866,63,0.00221,84,0.45187,74,0.28313,38,-0.7716,42,-0.6301
ENSG00000177370,TIMM22,19,-0.1682,28,0.41496,6,-1.7643,43,1.14423,21,-0.0453,16,-0.4549,30,0.59318,9,-1.3005,14,-0.6294
