Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to13,Feature log2 fold change topic 9to13
ENSG00000166971,AKTIP,90,-0.1459,99,0.00134,125,0.36084,64,-0.6654,116,0.25313,106,0.12065,96,-0.0649
ENSG00000103494,RPGRIP1L,27,-0.1164,20,-0.5889,14,-1.0235,10,-1.5630,47,0.77128,22,-0.4249,38,0.73675
ENSG00000140718,FTO,55,-0.5012,61,-0.3771,83,0.12804,34,-1.2053,39,-1.0130,124,0.85504,83,0.18939
ENSG00000087258,GNAO1,331,-0.6654,485,-0.0831,376,-0.4697,266,-0.9902,622,0.31431,415,-0.3440,646,0.60523
ENSG00000159461,AMFR,70,-0.2740,59,-0.5654,90,0.11159,165,1.09352,70,-0.2847,88,0.08885,80,-0.1116
ENSG00000167005,NUDT21,70,-1.1481,88,-0.8447,92,-0.7362,95,-0.6798,147,-0.0143,159,0.12081,206,0.87141
ENSG00000087263,OGFOD1,19,-0.8103,25,-0.4330,44,0.44662,43,0.41453,45,0.46701,36,0.14966,31,-0.1341
ENSG00000125124,BBS2,210,1.74063,34,-1.2306,53,-0.4996,114,0.68668,87,0.26287,77,0.07954,54,-0.6540
ENSG00000087250,MT3,8690,1.48741,5831,0.90638,3171,-0.1666,3461,-0.0305,2348,-0.6272,3308,-0.1095,1986,-1.1777
ENSG00000125148,MT2A,1508,2.14614,671,0.79651,354,-0.3010,860,1.12416,206,-1.1223,302,-0.5846,143,-2.0843
ENSG00000169715,MT1E,1212,2.35207,435,0.58614,289,-0.1215,603,1.06496,113,-1.5311,232,-0.4902,101,-2.1310
ENSG00000205364,MT1M,387,2.45283,120,0.41714,79,-0.2751,157,0.80331,38,-1.3761,93,-0.0364,29,-2.2202
ENSG00000198417,MT1F,253,2.43856,111,1.04930,38,-0.7429,118,1.03379,11,-2.6019,35,-0.9453,19,-2.1635
ENSG00000125144,MT1G,529,2.88987,147,0.57574,52,-1.0967,188,0.91493,48,-1.1988,78,-0.5060,23,-2.7848
ENSG00000187193,MT1X,311,2.06877,134,0.66175,168,0.96736,113,0.32607,37,-1.3820,44,-1.1707,42,-1.5374
ENSG00000102900,NUP93,18,-0.8466,40,0.37768,22,-0.5427,29,-0.1416,21,-0.6019,52,0.87573,28,-0.2912
ENSG00000051108,HERPUD1,40,-1.1953,54,-0.8170,40,-1.2132,422,2.78377,30,-1.6169,87,-0.0317,68,-0.5818
ENSG00000172775,FAM192A,95,-0.4298,124,-0.0230,187,0.63426,68,-0.9386,110,-0.2067,112,-0.1817,139,0.26132
ENSG00000102931,ARL2BP,46,-0.3627,62,0.10449,50,-0.2386,67,0.20513,41,-0.5431,78,0.48894,56,-0.1231
ENSG00000102934,PLLP,43,-0.2420,16,-1.8084,310,3.42861,128,1.54538,31,-0.7474,20,-1.4417,13,-2.3947
ENSG00000006210,CX3CL1,26,-1.7912,71,-0.3372,13,-2.8302,105,0.30096,101,0.23389,78,-0.1885,118,0.78860
ENSG00000005194,CIAPIN1,26,-0.8874,21,-1.2118,22,-1.0956,36,-0.3551,23,-1.0734,67,0.67084,63,0.81002
ENSG00000088682,COQ9,69,0.78735,32,-0.4735,3,-3.7827,33,-0.3864,45,0.11424,73,1.00451,37,-0.2627
ENSG00000102978,POLR2C,32,-0.6120,26,-0.9679,30,-0.6891,35,-0.4712,46,-0.0658,80,0.91626,54,0.26079
ENSG00000205336,ADGRG1,487,2.75897,67,-0.7189,43,-1.3193,258,1.50447,56,-0.9354,85,-0.3347,40,-1.8405
ENSG00000140854,KATNB1,20,-0.5413,51,1.01803,4,-2.8344,11,-1.4727,29,-0.0043,51,1.04647,21,-0.6397
ENSG00000140859,KIFC3,28,0.04031,44,0.83518,11,-1.3683,24,-0.2008,21,-0.4291,25,-0.1872,27,-0.0203
ENSG00000103005,USB1,31,-0.0137,33,0.05965,16,-1.0057,35,0.14767,21,-0.6272,30,-0.1049,37,0.35518
ENSG00000070761,CFAP20,13,-1.8383,28,-0.7219,34,-0.3954,26,-0.8063,26,-0.8034,81,1.09758,51,0.37223
ENSG00000070770,CSNK2A2,36,-0.1105,27,-0.5747,54,0.52344,16,-1.2647,37,-0.0397,41,0.11433,44,0.32796
ENSG00000103034,NDRG4,446,-0.4171,461,-0.3947,164,-1.9130,372,-0.6932,591,0.01838,577,-0.0213,789,0.78974
ENSG00000125107,CNOT1,36,-0.4555,47,-0.0597,59,0.28473,54,0.17098,47,-0.0446,70,0.62094,41,-0.3897
ENSG00000125166,GOT2,53,-1.2716,54,-1.3054,26,-2.3081,59,-1.1178,99,-0.3308,201,0.88508,170,0.85760
ENSG00000150394,CDH8,12,-2.6556,51,-0.5479,4,-4.0651,11,-2.7179,103,0.58475,70,-0.0209,110,1.23795
ENSG00000140937,CDH11,47,0.57206,17,-1.0065,44,0.46855,88,1.64213,15,-1.1784,34,0.04800,26,-0.5221
ENSG00000166548,TK2,82,0.96398,35,-0.4234,46,0.04483,66,0.61278,55,0.30509,25,-0.9372,43,-0.0988
ENSG00000183723,CMTM4,74,-0.3723,140,0.70510,70,-0.4577,67,-0.5084,65,-0.5645,68,-0.5399,106,0.29401
ENSG00000135720,DYNC1LI2,207,-0.3831,201,-0.4657,652,1.48091,251,-0.0901,299,0.18307,210,-0.3917,245,-0.1888
ENSG00000159593,NAE1,47,-0.2822,19,-1.7111,57,0.00554,92,0.77640,68,0.30069,49,-0.2240,67,0.40818
ENSG00000172840,PDP2,43,0.26327,26,-0.5697,16,-1.2359,54,0.61000,29,-0.3633,29,-0.3984,45,0.50982
ENSG00000166595,CIAO2B,97,-0.2662,135,0.26500,91,-0.3711,75,-0.6679,42,-1.5426,201,1.00001,106,-0.2083
ENSG00000172831,CES2,98,0.93321,74,0.52662,47,-0.2271,97,0.91300,75,0.50867,35,-0.7261,35,-0.9219
ENSG00000196123,KIAA0895L,22,-0.1126,35,0.63382,2,-3.6323,42,0.86750,34,0.54935,29,0.32775,17,-0.7186
ENSG00000205250,E2F4,21,-0.3025,29,0.22266,12,-1.0676,27,0.10113,18,-0.5279,19,-0.4385,31,0.49587
ENSG00000168701,TMEM208,64,0.42857,47,-0.0556,30,-0.7312,14,-1.8373,23,-1.1470,82,0.93041,49,0.00883
ENSG00000159713,TPPP3,125,2.02337,13,-1.6825,141,2.25673,54,0.56177,24,-0.6876,18,-1.1432,17,-1.5716
ENSG00000159720,ATP6V0D1,113,-0.6491,86,-1.1206,72,-1.3256,105,-0.7575,155,-0.1672,259,0.71516,222,0.64499
ENSG00000039523,RIPOR1,28,-1.2000,60,-0.0714,21,-1.6252,132,1.19278,110,0.89227,77,0.35743,50,-0.4878
ENSG00000102974,CTCF,66,0.01804,52,-0.3707,119,0.96988,88,0.47190,69,0.08556,75,0.23419,50,-0.5611
ENSG00000159753,CARMIL2,24,-0.6958,35,-0.1175,12,-1.6579,51,0.46350,29,-0.3786,77,1.33061,30,-0.5120
ENSG00000102981,PARD6A,23,-0.6919,52,0.62258,6,-2.5325,34,-0.0870,22,-0.7725,59,0.87488,33,-0.2231
ENSG00000141098,GFOD2,25,-0.3522,35,0.15785,3,-3.3063,41,0.38402,39,0.31473,27,-0.2689,36,0.32208
ENSG00000102901,CENPT,18,-0.4728,20,-0.3111,16,-0.6864,42,0.84377,48,1.04661,36,0.66669,17,-0.7909
ENSG00000168286,THAP11,31,-0.1491,17,-1.1420,28,-0.3172,89,1.58665,40,0.24261,39,0.25144,28,-0.3866
ENSG00000102898,NUTF2,76,-0.4442,113,0.18020,66,-0.6779,87,-0.2412,67,-0.6521,119,0.26621,113,0.24973
ENSG00000038358,EDC4,22,-1.1768,31,-0.7365,33,-0.5843,59,0.29916,60,0.33871,62,0.42125,54,0.26715
ENSG00000205220,PSMB10,94,0.38283,122,0.91149,29,-1.3779,35,-1.1116,107,0.58578,83,0.20030,56,-0.5789
ENSG00000132600,PRMT7,12,-1.0280,37,0.73397,32,0.45058,22,-0.1363,61,1.50297,25,0.03843,13,-1.2558
ENSG00000184939,ZFP90,29,-0.5909,25,-0.8416,35,-0.2853,53,0.33252,54,0.37495,49,0.22692,47,0.23318
ENSG00000141076,UTP4,24,-0.0370,27,0.11947,14,-0.8246,10,-1.3031,17,-0.5997,32,0.43245,28,0.29022
ENSG00000168807,SNTB2,22,-1.1274,41,-0.2076,50,0.09431,49,0.06236,56,0.27185,43,-0.1448,53,0.28815
ENSG00000132612,VPS4A,63,-0.7403,74,-0.5210,75,-0.4667,71,-0.5485,97,-0.0702,126,0.37306,123,0.47651
ENSG00000132604,TERF2,52,-0.0700,61,0.20760,42,-0.4110,60,0.16811,65,0.28513,44,-0.3558,55,0.04335
ENSG00000103018,CYB5B,106,0.66413,71,0.03855,54,-0.4007,123,0.90523,30,-1.2613,61,-0.2277,66,-0.1293
ENSG00000102908,NFAT5,25,-0.4546,29,-0.2943,39,0.20707,35,0.02918,60,0.89156,24,-0.5955,36,0.12990
ENSG00000181019,NQO1,85,1.79142,30,0.05207,16,-0.8834,36,0.34542,36,0.33500,31,0.13594,16,-1.1739
ENSG00000198373,WWP2,26,0.07252,12,-1.1439,29,0.29490,86,2.14329,26,0.08971,27,0.15133,15,-1.0479
ENSG00000090857,PDPR,40,0.58377,26,-0.1247,23,-0.3200,98,2.13640,37,0.46295,15,-0.9806,16,-1.0820
ENSG00000223496,EXOSC6,74,-0.4431,123,0.38426,44,-1.2027,77,-0.3712,107,0.12668,99,0.00959,107,0.19390
ENSG00000090861,AARS,93,-0.7866,91,-0.8799,89,-0.8490,140,-0.1627,83,-0.9654,231,0.69749,195,0.57334
ENSG00000168872,DDX19A,31,-0.2524,19,-1.0460,12,-1.6368,81,1.28469,42,0.18936,38,0.05053,40,0.17436
ENSG00000157350,ST3GAL2,34,0.72308,32,0.70722,5,-2.1871,21,-0.0385,27,0.34068,19,-0.2129,18,-0.3691
ENSG00000103051,COG4,41,1.03727,13,-0.7735,9,-1.2017,18,-0.2259,10,-1.0882,31,0.68517,22,0.04734
ENSG00000189091,SF3B3,21,-0.9130,37,-0.0592,49,0.38037,43,0.17842,25,-0.6406,61,0.79005,34,-0.3106
ENSG00000132613,MTSS2,92,0.83986,99,1.10608,39,-0.5073,82,0.65004,69,0.37771,37,-0.6052,30,-1.2037
ENSG00000103043,VAC14,30,0.48080,36,0.82588,5,-2.1133,18,-0.2899,32,0.55991,24,0.10897,17,-0.5716
ENSG00000157423,HYDIN,14,-1.0729,45,0.81440,17,-0.7375,40,0.53151,169,3.30240,8,-1.9002,5,-3.1243
ENSG00000172137,CALB2,1,-5.3313,109,0.96600,0,-9.5545,21,-1.6292,10,-2.6639,263,3.22765,11,-3.1339
ENSG00000040199,PHLPP2,21,-0.6976,25,-0.4788,16,-1.1269,18,-0.9875,56,0.79535,32,-0.1052,43,0.60704
ENSG00000166747,AP1G1,46,-0.2771,43,-0.4151,51,-0.1293,41,-0.4607,71,0.39234,34,-0.7941,71,0.64508
ENSG00000182149,IST1,59,-0.1903,46,-0.6136,97,0.59573,132,1.11570,80,0.29739,59,-0.1923,57,-0.3387
ENSG00000140829,DHX38,29,0.01831,24,-0.3123,17,-0.8435,37,0.38115,30,0.03883,24,-0.2928,34,0.35395
ENSG00000260664,AC004158.1,29,0.32110,20,-0.2652,83,2.09507,6,-2.1103,46,1.03445,8,-1.6829,18,-0.5898
ENSG00000140836,ZFHX3,36,0.04704,14,-1.4524,71,1.16247,251,3.87782,15,-1.2704,12,-1.6873,5,-3.1966
ENSG00000103035,PSMD7,147,-0.3637,166,-0.1866,201,0.12254,116,-0.7279,168,-0.1580,165,-0.1989,224,0.47064
ENSG00000090863,GLG1,134,0.16747,73,-0.8311,99,-0.3084,156,0.40206,192,0.74252,121,-0.0016,120,-0.0074
ENSG00000103091,WDR59,40,0.89115,18,-0.4088,29,0.39973,25,0.16617,30,0.42321,18,-0.4046,20,-0.2798
ENSG00000186187,ZNRF1,43,-0.0684,41,-0.1515,15,-1.6623,31,-0.5349,46,0.06151,57,0.41553,50,0.27433
ENSG00000184517,ZFP1,30,-0.0154,21,-0.5878,11,-1.4556,47,0.69961,28,-0.1100,32,0.11546,34,0.27730
ENSG00000050820,BCAR1,37,-0.2807,56,0.41867,39,-0.2060,39,-0.1914,63,0.54984,49,0.17015,37,-0.3675
ENSG00000153774,CFDP1,142,-0.3567,145,-0.3576,242,0.47183,125,-0.5564,141,-0.3707,226,0.40430,188,0.11057
ENSG00000166822,TMEM170A,57,1.17615,23,-0.3085,30,0.15578,84,1.86235,46,0.83578,9,-1.7061,15,-1.2008
ENSG00000034713,GABARAPL2,394,0.28875,327,-0.0075,308,-0.0974,217,-0.6346,205,-0.7250,499,0.74807,298,-0.2194
ENSG00000065427,KARS,38,-0.7721,55,-0.2013,59,-0.0771,95,0.66608,49,-0.3683,89,0.61480,56,-0.2245
ENSG00000166848,TERF2IP,337,-0.4822,295,-0.7365,423,-0.1357,216,-1.1550,523,0.19842,564,0.34862,556,0.46689
ENSG00000152910,CNTNAP4,28,-0.8562,22,-1.3115,159,1.95827,26,-1.0071,80,0.75084,95,1.17637,24,-1.4224
ENSG00000103111,MON1B,59,0.27841,39,-0.3687,55,0.17584,44,-0.1584,50,0.03546,65,0.49017,44,-0.2331
ENSG00000171724,VAT1L,37,-0.2902,25,-0.8953,36,-0.3349,22,-1.0489,92,1.18691,45,0.02202,50,0.27822
ENSG00000186153,WWOX,66,1.59669,45,1.06297,24,-0.0215,34,0.47897,22,-0.1882,18,-0.5207,10,-1.6838
ENSG00000178573,MAF,70,-0.4347,83,-0.2064,81,-0.2123,285,1.87021,156,0.81535,152,0.87151,31,-2.0941
ENSG00000166446,CDYL2,13,-1.4983,45,0.46154,10,-1.7920,34,0.00112,14,-1.3651,19,-0.9129,50,0.97482
ENSG00000103121,CMC2,69,-0.1636,63,-0.3247,46,-0.7750,52,-0.5976,47,-0.7512,148,1.20856,72,-0.1375
ENSG00000166454,ATMIN,90,-0.0039,78,-0.2469,59,-0.6611,56,-0.7267,86,-0.0822,95,0.08328,108,0.43471
ENSG00000140905,GCSH,301,1.29090,179,0.47199,285,1.19981,117,-0.2430,55,-1.3855,111,-0.3423,87,-0.9342
ENSG00000153815,CMIP,72,-0.8577,111,-0.2042,56,-1.2207,117,-0.1137,182,0.58771,113,-0.1752,152,0.46836
ENSG00000197943,PLCG2,61,-0.2072,113,0.84700,93,0.44602,109,0.70594,134,1.04394,43,-0.8070,41,-1.1157
ENSG00000135698,MPHOSPH6,75,-0.1145,83,0.05856,94,0.24890,26,-1.7043,87,0.12081,81,0.00111,87,0.19612
ENSG00000140945,CDH13,15,-2.8296,100,0.00476,24,-2.1403,29,-1.8698,105,0.08818,166,0.92060,118,0.42275
ENSG00000230989,HSBP1,200,-0.1149,221,0.04776,245,0.20878,160,-0.4580,115,-0.9521,308,0.63475,203,-0.1279
ENSG00000103154,NECAB2,55,-0.1812,119,1.21518,8,-3.0517,40,-0.6514,13,-2.3017,153,1.75832,28,-1.5399
ENSG00000140943,MBTPS1,40,-0.4188,43,-0.3243,31,-0.8109,71,0.48618,69,0.42680,63,0.31028,52,-0.0285
ENSG00000103160,HSDL1,23,-1.3210,29,-1.0352,14,-2.0536,37,-0.6278,49,-0.1982,71,0.44399,79,0.96396
ENSG00000103175,WFDC1,37,0.60303,36,0.60380,5,-2.3975,55,1.23927,3,-3.1914,31,0.36527,19,-0.5969
ENSG00000103187,COTL1,142,1.22775,81,0.33859,66,-0.0112,127,1.02665,91,0.48924,49,-0.5034,36,-1.2346
ENSG00000135686,KLHL36,31,-0.0604,52,0.80544,35,0.10301,57,0.89503,38,0.21556,31,-0.1106,20,-1.0152
ENSG00000103194,USP10,76,0.14187,54,-0.4069,51,-0.4770,70,0.01477,34,-1.0632,77,0.18629,82,0.39614
ENSG00000135709,KIAA0513,108,-0.5385,208,0.54069,31,-2.3545,91,-0.7958,152,-0.0018,141,-0.1320,181,0.42122
ENSG00000131149,GSE1,25,-0.5925,67,1.11654,22,-0.7665,37,0.04677,74,1.14322,19,-1.0304,28,-0.5324
ENSG00000131148,EMC8,30,0.55219,16,-0.4526,27,0.35851,24,0.21875,3,-2.7259,45,1.37267,14,-0.8583
ENSG00000131143,COX4I1,994,-0.1188,1530,0.62742,850,-0.3607,711,-0.6329,509,-1.1376,1539,0.63912,949,-0.2766
ENSG00000103264,FBXO31,15,-1.2290,16,-1.2627,7,-2.3194,40,0.20342,28,-0.3658,68,1.21244,40,0.29548
ENSG00000140941,MAP1LC3B,212,-0.1933,182,-0.4616,144,-0.7873,184,-0.4120,164,-0.5828,359,0.71754,267,0.25715
ENSG00000140948,ZCCHC14,40,0.51275,24,-0.3276,26,-0.1873,61,1.18706,30,0.06366,28,-0.0401,23,-0.4820
ENSG00000154118,JPH3,151,0.21458,306,1.61219,54,-1.3365,104,-0.3574,129,-0.0304,85,-0.7083,98,-0.6419
ENSG00000103257,SLC7A5,40,-0.2084,40,-0.2068,39,-0.2191,167,2.21951,61,0.46776,50,0.15356,21,-1.5225
ENSG00000179588,ZFPM1,42,0.89811,29,0.32928,9,-1.4739,32,0.42476,11,-1.1805,35,0.66257,18,-0.6071
ENSG00000158545,ZC3H18,41,0.36931,27,-0.3330,38,0.24001,22,-0.6079,56,0.86644,39,0.27866,27,-0.3918
ENSG00000051523,CYBA,22,-0.5785,24,-0.4818,33,0.04783,261,4.29398,7,-2.2361,12,-1.5565,4,-3.3809
ENSG00000167508,MVD,39,-0.0292,50,0.38327,22,-0.8742,43,0.11850,86,1.25639,31,-0.4197,33,-0.4048
ENSG00000198931,APRT,35,-0.5389,62,0.39748,54,0.14988,72,0.59206,19,-1.4514,50,0.03592,47,-0.0921
ENSG00000167515,TRAPPC2L,73,-0.2277,106,0.38501,68,-0.3402,48,-0.8572,29,-1.6198,116,0.55180,88,0.08776
ENSG00000167522,ANKRD11,225,-0.4317,285,-0.0757,496,0.81693,388,0.41704,736,1.49427,128,-1.3537,240,-0.4763
ENSG00000197912,SPG7,53,-0.3700,56,-0.3017,37,-0.8959,142,1.21137,101,0.64146,62,-0.1449,61,-0.2149
ENSG00000167526,RPL13,1449,0.20927,2000,0.81640,1833,0.58567,2365,1.00650,938,-0.4659,1162,-0.1482,716,-1.1716
ENSG00000131165,CHMP1A,69,0.73256,39,-0.1881,18,-1.3598,72,0.78853,34,-0.3673,61,0.57179,35,-0.4759
ENSG00000185324,CDK10,28,0.39063,33,0.68194,6,-1.8088,28,0.36011,47,1.22590,19,-0.2828,15,-0.8108
ENSG00000075399,VPS9D1,9,-1.6321,45,0.83184,16,-0.8549,2,-3.9324,58,1.14772,37,0.47793,24,-0.3966
ENSG00000141002,TCF25,167,-0.4459,161,-0.5365,182,-0.3132,239,0.10580,336,0.65105,220,-0.0190,242,0.20036
ENSG00000258947,TUBB3,87,-1.7074,147,-0.9880,17,-4.0774,127,-1.1534,181,-0.6139,411,0.74664,397,1.05373
ENSG00000140995,DEF8,67,0.13037,77,0.38270,24,-1.4344,70,0.19630,60,-0.0342,91,0.67903,49,-0.4965
ENSG00000003249,DBNDD1,60,-0.1466,101,0.75159,0,-7.9850,37,-0.8730,39,-0.7991,89,0.52777,68,0.08335
ENSG00000272636,DOC2B,23,0.11269,44,1.33196,6,-1.7181,14,-0.6178,10,-1.1605,40,1.11544,11,-1.2456
ENSG00000141252,VPS53,65,-0.5812,89,-0.1114,39,-1.3426,82,-0.2194,128,0.47578,112,0.29438,103,0.20292
ENSG00000167699,GLOD4,24,-1.4392,47,-0.4359,51,-0.2853,74,0.29103,57,-0.1092,88,0.62360,65,0.12089
ENSG00000159842,ABR,235,-0.0888,341,0.55298,86,-1.6059,242,-0.0456,211,-0.2578,248,-0.0098,257,0.07684
ENSG00000108953,YWHAE,1164,0.04139,905,-0.3755,1451,0.39015,533,-1.1493,872,-0.4047,1299,0.23596,1261,0.25874
ENSG00000167193,CRK,85,-0.3950,79,-0.5557,118,0.09762,213,1.05560,105,-0.0849,91,-0.3261,115,0.10095
ENSG00000174238,PITPNA,87,-0.5186,131,0.11729,66,-0.9473,71,-0.8380,90,-0.4651,170,0.57729,135,0.23613
ENSG00000167703,SLC43A2,41,0.48601,24,-0.4116,7,-2.2194,11,-1.5131,37,0.33311,39,0.41793,35,0.32339
ENSG00000167705,RILP,16,-0.4816,37,0.96583,4,-2.2664,37,0.82921,14,-0.6109,26,0.34022,17,-0.5664
ENSG00000174231,PRPF8,98,-0.3007,92,-0.4258,91,-0.4111,135,0.20237,93,-0.3751,161,0.52560,125,0.11197
ENSG00000132386,SERPINF1,12,-2.0119,17,-1.5394,4,-3.6341,6,-2.9174,11,-2.1672,55,0.31450,84,1.90518
ENSG00000132383,RPA1,43,-0.1108,38,-0.3270,55,0.26782,59,0.36300,52,0.15946,45,-0.0596,46,-0.0276
ENSG00000185924,RTN4RL1,5,-2.1550,22,-0.0201,0,-8.1009,21,-0.0827,23,0.00725,16,-0.5357,33,1.07071
ENSG00000070366,SMG6,30,0.42305,24,0.05485,34,0.60091,32,0.50941,58,1.48932,20,-0.2463,12,-1.3230
ENSG00000167721,TSR1,20,-0.7462,39,0.27634,45,0.47740,28,-0.2727,23,-0.5994,33,-0.0017,35,0.08045
ENSG00000141258,SGSM2,107,0.60393,137,1.15576,44,-0.7806,119,0.78129,81,0.16557,74,0.02470,35,-1.4500
ENSG00000070444,MNT,6,-2.2362,59,1.24253,8,-1.9246,5,-2.4757,52,0.87377,20,-0.6493,32,0.14834
ENSG00000007168,PAFAH1B1,178,-0.9898,220,-0.7170,247,-0.4959,242,-0.5255,296,-0.2133,402,0.29077,443,0.68161
ENSG00000132361,CLUH,37,0.42250,24,-0.2448,3,-3.2912,35,0.32825,47,0.80716,33,0.26942,26,-0.1750
ENSG00000132359,RAP1GAP2,59,-0.1322,77,0.30376,43,-0.6306,42,-0.6600,78,0.30262,49,-0.4396,73,0.29177
ENSG00000127774,EMC6,52,0.26415,44,0.01839,33,-0.4415,20,-1.1495,28,-0.6708,76,0.99768,39,-0.2570
ENSG00000083457,ITGAE,45,0.18731,39,-0.0492,33,-0.2982,45,0.17784,13,-1.6839,60,0.69089,38,-0.1390
ENSG00000074356,NCBP3,43,0.14362,37,-0.1073,97,1.49930,58,0.61662,65,0.81854,27,-0.5702,23,-1.0644
ENSG00000004660,CAMKK1,31,-1.6565,87,-0.1026,8,-3.4766,44,-1.1132,45,-1.1051,126,0.54876,129,0.89504
ENSG00000167740,CYB5D2,37,0.14098,10,-1.8487,42,0.33347,48,0.52353,14,-1.2938,54,0.83639,34,0.01959
ENSG00000185722,ANKFY1,34,0.17165,31,0.07068,28,-0.1295,72,1.42686,26,-0.2476,32,0.12699,21,-0.7657
ENSG00000132388,UBE2G1,51,0.02886,37,-0.4703,72,0.59441,34,-0.5647,35,-0.5388,39,-0.3996,60,0.47668
ENSG00000132382,MYBBP1A,17,-0.9116,36,0.28601,17,-0.8754,20,-0.6458,46,0.63063,32,0.06500,32,0.14118
ENSG00000141456,PELP1,55,-0.2418,56,-0.2277,85,0.43542,80,0.34154,157,1.46013,48,-0.4957,50,-0.5288
ENSG00000141480,ARRB2,35,-0.7447,58,0.04885,29,-0.9980,85,0.65504,37,-0.6245,73,0.43516,57,0.03071
ENSG00000142507,PSMB6,121,-0.1772,92,-0.6459,111,-0.3135,96,-0.5356,40,-1.8236,233,0.97745,149,0.23272
ENSG00000141503,MINK1,84,0.55248,50,-0.2838,18,-1.7460,70,0.26245,39,-0.6351,98,0.91242,52,-0.2779
ENSG00000108528,SLC25A11,95,-0.0545,55,-0.9564,37,-1.4853,95,-0.0617,59,-0.7911,131,0.49509,125,0.60461
ENSG00000108523,RNF167,62,-0.0345,46,-0.5468,54,-0.2646,100,0.71862,30,-1.1372,80,0.39104,66,0.09062
ENSG00000108518,PFN1,109,-0.4639,153,0.06577,165,0.18015,379,1.56842,58,-1.3962,148,0.01589,119,-0.4578
ENSG00000091640,SPAG7,62,-0.1799,66,-0.1017,32,-1.1648,39,-0.8961,38,-0.9132,129,1.11285,70,-0.0081
ENSG00000108509,CAMTA2,58,-0.2495,128,1.15205,18,-1.9940,51,-0.4372,67,-0.0317,63,-0.1362,62,-0.2091
ENSG00000129250,KIF1C,56,0.30648,74,0.83728,101,1.27509,82,0.91002,52,0.19039,26,-0.9378,22,-1.4647
ENSG00000234327,AC012146.1,34,0.25504,38,0.47117,37,0.41888,34,0.27382,6,-2.1607,42,0.65493,20,-0.7160
ENSG00000029725,RABEP1,178,-0.3916,155,-0.6432,306,0.45813,127,-0.9065,262,0.21160,162,-0.5759,295,0.64344
ENSG00000129197,RPAIN,34,-1.3546,73,-0.2341,66,-0.3545,57,-0.5916,54,-0.6646,128,0.75800,95,0.30588
ENSG00000108561,C1QBP,103,-0.1348,101,-0.1796,48,-1.2926,52,-1.1741,64,-0.8522,207,1.12415,115,0.06094
ENSG00000005100,DHX33,37,0.21741,15,-1.1939,33,0.06330,55,0.84119,24,-0.4446,36,0.17473,33,0.09354
ENSG00000091592,NLRP1,16,-0.9500,41,0.56653,11,-1.4190,33,0.15514,13,-1.2729,53,1.04491,25,-0.3748
ENSG00000286190,AC055839.2,38,0.61595,29,0.21009,2,-3.4652,11,-1.2028,23,-0.1607,53,1.32522,19,-0.6264
ENSG00000091622,PITPNM3,130,0.35098,173,0.91554,148,0.55317,133,0.38695,245,1.40443,57,-0.9666,47,-1.5540
ENSG00000129235,TXNDC17,83,0.31616,73,0.12255,76,0.17944,31,-1.1944,14,-2.3302,82,0.33263,74,0.19339
ENSG00000108590,MED31,19,-1.1381,37,-0.1430,17,-1.3062,33,-0.2873,4,-3.1729,68,0.95826,47,0.42015
ENSG00000132530,XAF1,71,0.48735,32,-0.7720,104,1.11616,324,3.45457,42,-0.3231,3,-4.1406,13,-2.5556
ENSG00000219200,RNASEK,263,-0.3855,328,-0.0470,162,-1.1144,298,-0.1909,92,-1.9580,610,1.08030,339,0.01210
ENSG00000258315,C17orf49,47,-0.3253,63,0.15358,52,-0.1563,72,0.34324,29,-1.0555,78,0.52285,54,-0.1610
ENSG00000132535,DLG4,197,0.48690,334,1.59849,20,-2.9370,147,0.03141,93,-0.6718,188,0.46016,75,-1.3101
ENSG00000072778,ACADVL,165,0.94601,95,0.06827,30,-1.6595,156,0.85969,141,0.68530,131,0.63820,49,-1.2704
ENSG00000040633,PHF23,44,0.21138,38,0.01126,6,-2.6618,20,-0.9451,45,0.24337,44,0.23737,43,0.30884
ENSG00000170296,GABARAP,422,0.31436,310,-0.1836,423,0.31749,462,0.45840,204,-0.8061,419,0.33431,305,-0.2832
ENSG00000175826,CTDNEP1,62,-0.3978,105,0.46887,51,-0.6974,87,0.13182,102,0.37950,78,-0.0440,75,-0.1569
ENSG00000170291,ELP5,25,-0.1984,39,0.55107,21,-0.4678,23,-0.3118,10,-1.4953,40,0.62928,26,-0.1898
ENSG00000132507,EIF5A,128,-0.4862,205,0.26203,83,-1.1465,162,-0.1269,111,-0.7020,297,0.94934,160,-0.2208
ENSG00000132522,GPS2,66,-0.2209,75,-0.0217,109,0.55944,82,0.11569,99,0.40238,77,0.01304,66,-0.3114
ENSG00000215041,NEURL4,18,-0.4029,32,0.52001,2,-3.6803,49,1.17540,12,-0.9683,32,0.53439,20,-0.4110
ENSG00000205544,TMEM256,71,0.24419,68,0.20710,69,0.19758,122,1.13257,12,-2.4230,61,0.01639,51,-0.3806
ENSG00000169992,NLGN2,72,0.40886,64,0.23981,19,-1.6184,53,-0.0603,78,0.53412,63,0.22820,49,-0.2792
