Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000124193,SRSF6,44,0.26409,34,-0.2069,42,0.18271,45,0.33109,53,0.55463,20,-0.9270,24,-0.6823
ENSG00000223891,OSER1-DT,26,-0.2190,25,-0.3180,28,-0.0500,27,-0.1789,36,0.32006,49,0.82964,27,-0.1245
ENSG00000124194,GDAP1L1,1,-4.9775,49,-0.2662,89,0.76510,81,0.70996,77,0.51949,29,-1.0128,53,-0.0804
ENSG00000124120,TTPAL,14,-0.8642,24,-0.0475,20,-0.3399,29,0.32365,21,-0.1999,34,0.53274,25,0.05766
ENSG00000132824,SERINC3,128,-0.9903,183,-0.5483,241,-0.0106,443,1.20079,207,-0.2486,144,-0.8150,270,0.17103
ENSG00000168734,PKIG,37,-1.4350,104,0.21583,104,0.16643,86,-0.1616,139,0.64247,85,-0.1563,91,-0.0622
ENSG00000101098,RIMS4,0,-6.9391,42,0.35599,40,0.17371,38,0.12984,35,-0.0384,48,0.49113,30,-0.2396
ENSG00000166913,YWHAB,421,-1.8031,1046,-0.5214,1018,-0.4622,2070,0.80021,1457,0.10529,1463,0.11217,2011,0.63667
ENSG00000025772,TOMM34,0,-8.5029,33,-0.2570,44,0.24007,79,1.51997,22,-0.8491,22,-0.8406,32,-0.2466
ENSG00000101109,STK4,66,0.37753,43,-0.3895,29,-0.8885,44,-0.2930,47,-0.1470,75,0.60926,86,0.83206
ENSG00000124134,KCNS1,2,-4.9857,75,0.22170,94,0.52167,97,0.68074,46,-0.6232,32,-1.1769,85,0.36910
ENSG00000124145,SDC4,112,1.13648,43,-0.5365,38,-0.6169,10,-2.7186,235,2.64975,16,-1.8779,17,-1.7821
ENSG00000244274,DBNDD2,367,3.03635,51,-0.7643,70,-0.1493,63,-0.3269,16,-2.3609,8,-3.3644,25,-1.7228
ENSG00000124155,PIGT,35,0.12272,27,-0.3555,35,0.10785,56,1.02929,35,0.10615,12,-1.5632,17,-0.9804
ENSG00000101473,ACOT8,23,-1.2509,46,-0.2680,83,0.73522,80,0.79007,37,-0.5557,18,-1.6130,69,0.42325
ENSG00000064601,CTSA,17,-1.3610,42,0.04407,41,-0.0207,74,1.15553,33,-0.3719,21,-1.0333,27,-0.6740
ENSG00000124140,SLC12A5,14,-3.9177,182,-0.1276,215,0.16388,333,1.05546,153,-0.3769,102,-1.0075,247,0.39047
ENSG00000149654,CDH22,1,-5.1055,36,0.01257,50,0.55987,45,0.45088,34,-0.0465,17,-1.1503,55,0.72009
ENSG00000080189,SLC35C2,2,-3.5327,30,0.68048,9,-1.3576,38,1.05383,15,-0.5942,1,-4.1438,28,0.36621
ENSG00000062598,ELMO2,22,-0.3925,29,0.00901,37,0.41026,27,-0.0995,32,0.17351,23,-0.3416,32,0.16578
ENSG00000101040,ZMYND8,175,0.38426,73,-1.1814,80,-0.8518,146,0.10175,229,0.83972,159,0.22702,226,0.81954
ENSG00000196562,SULF2,52,0.82733,23,-0.5577,37,0.26828,35,0.22403,8,-2.0134,31,0.00955,43,0.53180
ENSG00000124126,PREX1,57,1.01879,24,-0.4849,22,-0.4899,32,0.05680,61,1.14517,21,-0.5702,10,-1.6061
ENSG00000124198,ARFGEF2,23,-1.2264,48,-0.1211,41,-0.3523,77,0.77460,28,-0.9359,51,-0.0230,72,0.53790
ENSG00000124207,CSE1L,22,-0.8412,31,-0.3483,66,0.93975,61,0.92817,22,-0.7858,11,-1.8059,37,0.00568
ENSG00000124214,STAU1,112,0.10677,99,-0.1206,77,-0.4902,126,0.34399,101,-0.0555,92,-0.2043,117,0.17821
ENSG00000124228,DDX27,125,1.35722,22,-1.6610,62,0.15995,32,-0.9527,42,-0.4653,72,0.39308,131,1.44648
ENSG00000124201,ZNFX1,33,0.12726,29,-0.1029,25,-0.3072,17,-0.9232,79,1.65690,18,-0.8093,27,-0.1932
ENSG00000177410,ZFAS1,170,0.98618,126,0.64572,174,1.03355,52,-0.9883,48,-1.0365,21,-2.2318,43,-1.1873
ENSG00000158445,KCNB1,57,-1.6593,123,-0.5946,69,-1.3604,240,0.67728,89,-0.9778,296,0.94677,316,1.05988
ENSG00000158470,B4GALT5,6,-3.0219,34,-0.6207,27,-0.8594,88,1.24458,68,0.60288,24,-1.0468,68,0.59139
ENSG00000158480,SPATA2,12,-1.2271,24,-0.2853,21,-0.4166,50,1.15832,25,-0.1426,18,-0.7041,29,0.06669
ENSG00000244687,UBE2V1,38,-1.5331,99,-0.1052,171,0.81502,109,0.08352,122,0.24543,89,-0.2541,108,0.05637
ENSG00000172216,CEBPB,11,-1.8228,36,0.00959,48,0.47262,50,0.60887,40,0.15968,20,-0.8669,32,-0.1556
ENSG00000196396,PTPN1,41,0.81832,17,-0.7371,10,-1.3302,29,0.29490,24,-0.0882,12,-1.0487,53,1.24986
ENSG00000124243,BCAS4,5,-3.1025,45,-0.0128,60,0.46635,52,0.28464,36,-0.3368,46,0.05284,62,0.53146
ENSG00000101126,ADNP,61,-0.3521,61,-0.4298,57,-0.4608,87,0.23927,132,0.90302,79,0.05854,76,0.00409
ENSG00000000419,DPM1,4,-2.3254,23,0.15249,20,-0.1001,29,0.54386,27,0.32177,16,-0.4548,21,-0.0373
ENSG00000054793,ATP9A,133,-1.0908,254,-0.1232,293,0.13425,361,0.54917,196,-0.5004,289,0.11034,301,0.17713
ENSG00000182463,TSHZ2,24,-1.4535,35,-1.0651,42,-0.5872,73,0.30537,23,-1.4730,219,2.29792,58,-0.0936
ENSG00000064787,BCAS1,3649,4.82100,180,-1.7579,109,-2.2527,63,-3.2046,35,-3.9108,288,-0.8021,60,-3.1198
ENSG00000101132,PFDN4,50,-0.8738,94,0.14442,81,-0.1255,89,0.00946,64,-0.4928,104,0.26725,121,0.51203
ENSG00000054803,CBLN4,1,-4.6540,39,0.35972,43,0.44762,40,0.38076,22,-0.6037,19,-0.8217,45,0.50683
ENSG00000124098,FAM210B,30,-1.0836,55,-0.2302,50,-0.3082,33,-1.0485,144,1.45678,88,0.58732,71,0.23494
ENSG00000022277,RTF2,72,-0.5344,107,0.10715,111,0.14989,81,-0.3967,123,0.31412,109,0.10831,117,0.22953
ENSG00000101144,BMP7,91,1.50465,26,-0.7291,30,-0.3605,4,-3.3934,124,2.13213,28,-0.4573,18,-1.0913
ENSG00000101146,RAE1,17,-0.4188,18,-0.4787,21,-0.1526,40,1.11878,22,-0.0213,7,-1.8007,26,0.23620
ENSG00000124225,PMEPA1,99,0.62488,46,-0.7335,63,-0.1033,70,0.04849,36,-0.9732,106,0.73640,95,0.54941
ENSG00000124209,RAB22A,44,-0.9970,82,-0.0428,95,0.20367,97,0.25867,113,0.49237,58,-0.5874,89,0.08995
ENSG00000124164,VAPB,75,-0.6183,79,-0.6710,147,0.45100,117,0.08951,75,-0.6091,146,0.44250,200,0.97609
ENSG00000124222,STX16,89,0.38537,59,-0.3510,36,-1.0199,69,-0.0291,71,0.02143,81,0.23070,110,0.73790
ENSG00000087460,GNAS,750,-1.2347,1799,0.16420,2854,0.89772,1613,-0.0556,2142,0.41113,953,-0.8703,1315,-0.3723
ENSG00000101158,NELFCD,21,-0.1879,28,0.27340,24,0.01184,34,0.61144,16,-0.5893,15,-0.7682,15,-0.7306
ENSG00000124172,ATP5F1E,748,-0.6073,1451,0.60845,1650,0.66524,809,-0.5378,1228,0.17596,742,-0.6212,674,-0.7685
ENSG00000087495,PHACTR3,515,1.69017,155,-0.4435,106,-0.9389,80,-1.4718,176,-0.1567,239,0.33193,284,0.61768
ENSG00000196227,FAM217B,94,-1.3245,155,-0.6849,156,-0.5504,306,0.60946,238,0.11242,217,-0.0324,433,1.12618
ENSG00000179242,CDH4,18,-0.5768,25,-0.0759,11,-1.2394,17,-0.7093,35,0.48341,60,1.43739,25,-0.0278
ENSG00000149657,LSM14B,4,-2.6898,20,-0.4913,23,-0.2021,45,1.07727,30,0.22857,12,-1.2003,40,0.72007
ENSG00000101182,PSMA7,110,-0.7854,143,-0.4711,237,0.42983,252,0.61703,170,-0.1026,153,-0.2757,215,0.26932
ENSG00000184402,SS18L1,9,-1.9319,30,-0.1856,50,0.67266,46,0.64868,59,0.95417,3,-3.2590,25,-0.4060
ENSG00000101180,HRH3,0,-7.2424,36,0.59621,58,1.25575,17,-0.7812,22,-0.3139,35,0.41145,16,-0.8353
ENSG00000130703,OSBPL2,30,-0.1855,32,-0.0731,65,1.10351,37,0.17747,23,-0.5579,13,-1.4277,33,-0.0235
ENSG00000130706,ADRM1,16,-1.5810,47,0.04437,95,1.20767,50,0.14735,39,-0.2706,24,-1.0005,46,-0.0050
ENSG00000171858,RPS21,1044,0.25050,1287,0.82579,1500,0.85862,558,-0.8103,717,-0.3494,390,-1.2832,314,-1.6065
ENSG00000060491,OGFR,12,-1.4386,28,-0.2026,34,0.17599,58,1.27797,11,-1.5181,22,-0.5186,28,-0.1506
ENSG00000101193,GID8,16,-1.2365,36,0.06261,29,-0.3174,50,0.63885,36,0.02781,27,-0.4236,37,0.08550
ENSG00000101198,NKAIN4,62,1.33693,18,-0.7822,28,0.01215,7,-2.2187,106,2.43525,11,-1.3591,3,-3.1066
ENSG00000101199,ARFGAP1,21,-0.3614,19,-0.6975,31,0.18952,41,0.78056,8,-1.8697,33,0.29661,41,0.65486
ENSG00000075043,KCNQ2,17,-3.0772,152,0.22504,134,-0.0213,165,0.35816,108,-0.3662,173,0.38720,144,0.08863
ENSG00000101210,EEF1A2,45,-3.4766,496,0.14453,946,1.21029,568,0.38135,380,-0.3117,280,-0.7841,350,-0.4394
ENSG00000125534,PPDPF,117,0.30390,125,0.54013,169,0.91267,81,-0.3115,80,-0.3052,33,-1.6359,36,-1.5007
ENSG00000197457,STMN3,31,-2.9427,271,0.48261,287,0.45362,307,0.65207,134,-0.7516,142,-0.6694,152,-0.5643
ENSG00000101246,ARFRP1,31,-0.3204,30,-0.4868,42,0.12204,54,0.65188,49,0.38962,34,-0.2146,31,-0.3586
ENSG00000101150,TPD52L2,18,-0.8921,33,0.06193,44,0.49579,54,1.00687,12,-1.4771,20,-0.7566,21,-0.6887
ENSG00000101152,DNAJC5,19,-2.9545,132,-0.0312,130,-0.0424,234,1.09476,123,-0.1416,89,-0.6417,116,-0.2226
ENSG00000196700,ZNF512B,23,-0.2312,21,-0.4427,16,-0.7831,28,0.12027,33,0.34228,47,0.93467,27,0.01320
ENSG00000101161,PRPF6,158,0.75851,71,-0.6600,74,-0.4600,106,0.11302,107,0.11698,84,-0.2663,148,0.65316
ENSG00000171703,TCEA2,22,-2.1115,116,0.56004,148,0.82360,91,0.02518,80,-0.1822,52,-0.8568,66,-0.4839
ENSG00000203880,PCMTD2,47,-0.0977,43,-0.2913,47,-0.1205,56,0.20009,62,0.33136,51,0.02059,54,0.10538
ENSG00000155304,HSPA13,8,-3.1687,68,-0.1122,64,-0.1933,139,1.31383,61,-0.2634,45,-0.7457,61,-0.2555
ENSG00000180530,NRIP1,68,-0.3306,54,-0.8581,57,-0.6062,95,0.21370,139,0.83080,111,0.44043,117,0.53645
ENSG00000229425,AJ009632.2,1,-3.7686,21,0.03313,11,-1.0169,19,-0.1234,3,-2.9202,8,-1.4912,84,2.56013
ENSG00000155313,USP25,24,-0.9933,38,-0.3679,60,0.42548,44,-0.0763,43,-0.1138,55,0.26928,76,0.83176
ENSG00000215386,MIR99AHG,106,0.87446,27,-1.4801,31,-1.0880,50,-0.3709,122,1.12290,119,1.08153,63,0.01145
ENSG00000154639,CXADR,22,-1.5569,40,-0.7826,36,-0.8186,84,0.62416,63,0.06743,104,0.89055,92,0.68618
ENSG00000224924,LINC00320,242,3.45796,29,-0.7550,22,-1.0605,19,-1.3640,1,-4.7866,18,-1.3433,27,-0.7326
ENSG00000154654,NCAM2,136,-0.4340,116,-0.8259,113,-0.7175,259,0.69913,224,0.36206,158,-0.2070,296,0.82597
ENSG00000154723,ATP5PF,129,-1.0432,306,0.41011,528,1.24646,261,0.05944,205,-0.3296,106,-1.3414,120,-1.1570
ENSG00000142192,APP,367,-0.8594,410,-0.8372,642,0.01691,1150,1.18012,289,-1.2222,561,-0.1998,970,0.69522
ENSG00000198862,LTN1,30,-0.5956,26,-0.9406,33,-0.4200,52,0.31953,59,0.50215,58,0.46495,72,0.83655
ENSG00000156256,USP16,174,1.16822,61,-0.6791,58,-0.6289,52,-0.8771,142,0.81181,88,0.02447,119,0.52027
ENSG00000156261,CCT8,31,-1.3599,67,-0.2334,93,0.32348,121,0.90485,89,0.25590,43,-0.8810,58,-0.4253
ENSG00000171189,GRIK1,11,-1.4928,10,-1.7939,66,1.37470,8,-2.0327,26,-0.2181,97,2.13360,46,0.73220
ENSG00000156299,TIAM1,39,-0.6460,48,-0.4193,83,0.52898,45,-0.4770,56,-0.1151,82,0.51893,102,0.88431
ENSG00000142168,SOD1,185,-1.3611,509,0.27335,780,0.92378,571,0.45256,314,-0.5579,244,-0.9466,285,-0.7093
ENSG00000159079,CFAP298,33,-0.7198,36,-0.7150,52,-0.0342,58,0.16864,84,0.74892,42,-0.3628,94,0.93936
ENSG00000159082,SYNJ1,20,-2.8567,119,-0.2829,113,-0.3046,291,1.55126,70,-1.0404,100,-0.4921,130,-0.0897
ENSG00000159086,PAXBP1,217,2.46199,16,-2.2192,20,-1.5983,39,-0.6313,47,-0.2955,101,0.96001,57,0.01402
ENSG00000184221,OLIG1,200,1.71254,77,0.06641,87,0.24183,33,-1.3627,90,0.30727,37,-1.0731,35,-1.1543
ENSG00000142166,IFNAR1,54,0.04229,40,-0.5273,43,-0.3032,49,-0.1128,88,0.84912,42,-0.3557,80,0.67958
ENSG00000159128,IFNGR2,26,-0.6805,35,-0.2975,65,0.76652,67,0.95522,45,0.17210,10,-2.0368,22,-0.9734
ENSG00000142188,TMEM50B,23,-0.8323,35,-0.2480,27,-0.5797,57,0.71876,50,0.38644,24,-0.7458,50,0.38130
ENSG00000159140,SON,760,1.08892,241,-0.9435,255,-0.6932,305,-0.4593,492,0.34724,554,0.54462,577,0.61170
ENSG00000205758,CRYZL1,55,0.22951,51,0.13831,62,0.40897,60,0.42507,28,-0.8075,42,-0.1948,17,-1.5651
ENSG00000205726,ITSN1,245,-0.5355,282,-0.3977,280,-0.3296,184,-1.0591,464,0.48573,663,1.09914,579,0.86262
ENSG00000241837,ATP5PO,71,-1.4783,227,0.43862,361,1.12122,212,0.24395,174,-0.1010,71,-1.4727,72,-1.4617
ENSG00000243927,MRPS6,8,-1.8124,31,0.35786,25,-0.0846,45,1.05384,8,-1.7572,16,-0.7148,22,-0.2944
ENSG00000198743,SLC5A3,34,-0.3497,23,-1.1060,22,-1.0077,63,0.73991,52,0.31672,55,0.40077,67,0.74912
ENSG00000159200,RCAN1,70,0.89419,39,-0.0632,36,-0.2012,36,-0.2106,31,-0.4386,24,-0.7890,56,0.50240
ENSG00000159228,CBR1,115,0.79386,74,0.08240,81,0.20609,75,0.09508,110,0.71818,16,-2.2189,17,-2.1676
ENSG00000142197,DOP1B,1,-3.7406,19,-0.1965,14,-0.6023,36,1.08870,7,-1.6516,19,-0.1109,37,0.95069
ENSG00000159256,MORC3,59,0.85279,25,-0.6419,33,-0.0909,48,0.58671,25,-0.5070,23,-0.6893,40,0.19723
ENSG00000182670,TTC3,1231,-0.0532,880,-0.7102,860,-0.6164,1042,-0.3527,1240,-0.0417,2524,1.15427,2148,0.86908
ENSG00000157540,DYRK1A,37,-1.0561,66,-0.2032,95,0.42819,104,0.68205,65,-0.1853,41,-0.8681,84,0.22969
ENSG00000157542,KCNJ6,60,-1.5607,83,-1.2695,80,-1.1244,201,0.36145,225,0.50832,297,0.98221,338,1.21197
ENSG00000157557,ETS2,20,-2.2402,81,-0.1856,56,-0.7233,176,1.37380,80,-0.1813,39,-1.2663,102,0.20778
ENSG00000185658,BRWD1,246,0.28518,129,-0.8913,207,0.00848,251,0.36397,232,0.19386,236,0.21721,251,0.32201
ENSG00000205581,HMGN1,155,1.18335,58,-0.5288,47,-0.7608,36,-1.2362,163,1.27577,73,-0.0655,80,0.06354
ENSG00000182093,GET1,29,-1.2437,70,0.16176,78,0.30392,92,0.67029,84,0.42895,20,-1.8030,42,-0.6787
ENSG00000183036,PCP4,7,-4.3493,111,-0.4598,354,1.60255,284,1.44044,10,-3.8297,60,-1.2972,69,-1.0942
ENSG00000157617,C2CD2,9,-1.2981,20,-0.2140,17,-0.3672,30,0.60068,23,0.06925,34,0.72413,16,-0.4906
ENSG00000173276,ZBTB21,5,-2.4202,19,-0.5496,13,-0.9674,30,0.34790,42,0.84968,25,-0.0239,49,1.10314
ENSG00000160194,NDUFV3,96,0.17396,109,0.49674,112,0.42063,61,-0.6050,82,-0.0836,59,-0.5869,67,-0.4060
ENSG00000160208,RRP1B,35,0.21596,21,-0.6967,18,-0.7992,20,-0.6900,57,1.03450,62,1.18347,29,-0.0738
ENSG00000160209,PDXK,93,-1.3065,278,0.55541,240,0.16910,187,-0.2573,218,0.01580,258,0.28527,143,-0.6459
ENSG00000160213,CSTB,43,-0.5097,82,0.68962,76,0.39168,52,-0.2553,69,0.23610,24,-1.3848,37,-0.7501
ENSG00000160214,RRP1,16,-0.4943,15,-0.7676,36,0.78610,41,1.20139,14,-0.6630,12,-0.9492,18,-0.3543
ENSG00000160216,AGPAT3,99,-0.0996,127,0.40092,57,-0.9367,92,-0.2392,69,-0.6586,117,0.17474,145,0.52482
ENSG00000160221,GATD3A,16,-0.2828,21,0.17720,29,0.63639,24,0.40842,4,-2.2119,15,-0.3798,17,-0.1435
ENSG00000141959,PFKL,38,-1.2294,76,-0.2125,111,0.44553,110,0.50275,140,0.84419,71,-0.2739,34,-1.3672
ENSG00000160226,CFAP410,3,-3.1183,34,0.39479,57,1.19296,40,0.64984,9,-1.6152,6,-2.2009,23,-0.2756
ENSG00000184787,UBE2G2,100,0.39521,41,-1.1752,84,0.12275,72,-0.1417,94,0.29526,111,0.56691,125,0.76704
ENSG00000184900,SUMO3,34,-2.1703,162,0.25284,212,0.63267,192,0.53526,150,0.06814,62,-1.2996,111,-0.4043
ENSG00000183255,PTTG1IP,193,2.01135,38,-0.9381,49,-0.3687,16,-2.1357,180,1.87596,25,-1.3665,27,-1.2786
ENSG00000197381,ADARB1,10,-2.2664,57,0.38992,62,0.42363,39,-0.3442,57,0.27178,27,-0.8593,71,0.64004
ENSG00000142156,COL6A1,31,0.37419,21,-0.2805,32,0.42759,28,0.25897,21,-0.2258,18,-0.4839,22,-0.1216
ENSG00000160294,MCM3AP,47,0.17509,33,-0.4680,40,-0.0704,52,0.38833,44,0.06063,41,-0.0517,46,0.14026
ENSG00000160299,PCNT,168,0.53726,67,-1.0980,69,-0.8610,112,-0.1266,161,0.47342,213,0.95024,169,0.55067
ENSG00000160305,DIP2A,58,0.65416,21,-1.1401,38,-0.0442,61,0.83657,19,-1.0755,53,0.48073,38,-0.0301
ENSG00000160307,S100B,876,2.00931,335,0.35932,193,-0.6032,85,-1.9671,405,0.58855,104,-1.5385,79,-1.9512
ENSG00000160310,PRMT2,271,0.45772,170,-0.3652,145,-0.5458,177,-0.2606,235,0.22459,301,0.63171,231,0.19425
ENSG00000206195,DUXAP8,0,-6.8601,36,-0.3050,26,-0.7490,56,0.51773,32,-0.4135,44,0.07396,100,1.46069
ENSG00000182902,SLC25A18,69,-0.2362,71,-0.2470,86,0.11257,22,-2.0662,257,2.07045,68,-0.2579,66,-0.3206
ENSG00000131100,ATP6V1E1,102,-1.6416,261,-0.2704,453,0.68272,504,1.02289,143,-1.1442,191,-0.6999,309,0.05273
ENSG00000099968,BCL2L13,13,-0.9810,20,-0.4310,20,-0.3328,27,0.14377,47,1.02932,20,-0.3293,36,0.57374
ENSG00000015475,BID,33,0.61424,21,-0.0812,26,0.23272,28,0.43859,24,0.13801,5,-2.0763,14,-0.7208
ENSG00000243156,MICAL3,73,0.56938,30,-0.9868,29,-0.8720,71,0.60448,41,-0.3635,72,0.55285,66,0.40643
ENSG00000215193,PEX26,38,-0.7414,52,-0.2852,58,-0.0747,38,-0.7716,96,0.75392,92,0.69288,88,0.60146
ENSG00000273032,DGCR9,4,-2.9759,41,0.41004,25,-0.4742,33,-0.0357,52,0.69480,19,-0.9121,49,0.60917
ENSG00000070413,DGCR2,10,-2.3300,49,0.02544,34,-0.5483,85,1.11852,33,-0.5730,26,-0.9498,62,0.40597
ENSG00000242259,C22orf39,39,-0.1217,50,0.36936,63,0.66919,43,0.03219,35,-0.2959,15,-1.5615,33,-0.3937
ENSG00000185608,MRPL40,29,-0.0760,37,0.39198,70,1.41783,28,-0.1482,19,-0.6938,6,-2.4337,14,-1.1622
ENSG00000070010,UFD1,31,0.41421,22,-0.1772,45,1.00954,36,0.72967,6,-1.9539,11,-1.1840,11,-1.2105
ENSG00000184113,CLDN5,50,1.00757,44,1.12968,4,-2.7508,9,-1.7648,39,0.58159,14,-0.9971,14,-0.9780
ENSG00000184702,SEPTIN5,10,-3.4100,132,0.61990,173,0.91821,109,0.16250,153,0.70967,24,-2.1334,21,-2.3092
ENSG00000203618,GP1BB,25,-1.4240,90,0.78843,65,0.03832,46,-0.5480,56,-0.1893,79,0.35019,47,-0.4842
ENSG00000215012,RTL10,7,-2.0946,31,0.03755,16,-0.9237,28,-0.1023,45,0.62915,36,0.27031,49,0.77873
ENSG00000184470,TXNRD2,5,-2.2611,18,-0.4335,54,1.49843,21,-0.1202,41,1.00683,15,-0.6510,14,-0.7510
ENSG00000093010,COMT,34,-0.0028,42,0.43148,50,0.60352,24,-0.5904,62,0.98233,13,-1.4959,10,-1.8869
ENSG00000099901,RANBP1,29,-1.0617,55,-0.1204,103,0.93274,76,0.47524,19,-1.7404,47,-0.3563,71,0.31931
ENSG00000099904,ZDHHC8,8,-1.4918,21,0.05858,46,1.33740,27,0.49275,22,0.09208,4,-2.3803,10,-1.1668
ENSG00000040608,RTN4R,1,-4.5291,39,0.16033,41,0.21907,76,1.52198,12,-1.6420,7,-2.3650,30,-0.2874
ENSG00000128185,DGCR6L,36,-0.2986,53,0.44042,84,1.12121,40,-0.1317,19,-1.2345,18,-1.3115,35,-0.3330
ENSG00000099910,KLHL22,8,-1.7225,24,-0.0767,18,-0.4842,47,1.23458,6,-2.0125,31,0.34382,21,-0.2746
ENSG00000099917,MED15,9,-1.9342,37,0.24073,32,-0.0810,43,0.49132,39,0.27832,16,-1.1075,37,0.19289
ENSG00000241973,PI4KA,31,-2.9799,224,0.00472,454,1.19431,385,1.06957,145,-0.6813,48,-2.3370,117,-1.0109
ENSG00000099940,SNAP29,45,0.53403,27,-0.3359,32,-0.0084,31,-0.0371,35,0.12014,32,0.01485,33,0.06104
ENSG00000099942,CRKL,32,-0.5048,46,0.10301,47,0.10070,53,0.36772,32,-0.4972,40,-0.1436,43,-0.0413
ENSG00000183773,AIFM3,16,-0.9550,38,0.54391,48,0.82427,12,-1.4402,57,1.12942,12,-1.2815,21,-0.4915
ENSG00000184436,THAP7,7,-1.6672,28,0.58333,34,0.72879,30,0.61862,8,-1.5112,14,-0.6994,8,-1.3881
ENSG00000185651,UBE2L3,66,-0.5960,96,-0.0107,98,0.03054,124,0.47102,120,0.35397,84,-0.2109,59,-0.7521
ENSG00000100027,YPEL1,8,-2.8582,51,-0.0484,59,0.17314,44,-0.3328,119,1.38959,46,-0.2132,54,0.03219
ENSG00000100030,MAPK1,124,-1.2448,254,-0.1738,201,-0.5018,496,1.15725,288,0.06337,159,-0.8629,243,-0.2112
ENSG00000100034,PPM1F,13,-1.4288,32,-0.0631,33,0.03369,24,-0.5032,50,0.68406,39,0.30252,48,0.61496
ENSG00000274422,AC245060.5,312,2.02243,23,-2.4890,63,-0.7297,48,-1.2084,47,-1.1716,304,1.97053,107,0.11306
ENSG00000128266,GNAZ,35,-1.7542,96,-0.2829,180,0.80975,145,0.50977,87,-0.3775,154,0.54242,70,-0.7001
ENSG00000186716,BCR,23,-1.7229,90,0.48950,51,-0.5140,56,-0.4097,121,0.87607,71,-0.0100,66,-0.1254
ENSG00000250479,CHCHD10,70,-1.7456,267,0.40943,407,1.02444,290,0.51163,211,-0.0713,37,-2.6953,100,-1.2183
ENSG00000099956,SMARCB1,8,-1.7328,18,-0.6382,27,0.14185,36,0.69436,41,0.83075,32,0.41213,15,-0.7819
ENSG00000133460,SLC2A11,49,1.04853,17,-0.7560,26,0.01149,25,-0.0649,25,-0.0334,9,-1.5523,48,1.00823
ENSG00000240972,MIF,225,-1.6021,677,0.12698,1411,1.35602,739,0.27297,624,-0.0327,278,-1.2812,323,-1.0550
ENSG00000133433,GSTT2B,19,-0.0985,25,0.51531,24,0.28191,34,1.05840,8,-1.2876,3,-2.7807,1,-4.3902
ENSG00000099977,DDT,30,-1.4761,98,0.42856,196,1.53725,88,0.16514,54,-0.6237,25,-1.7808,27,-1.6407
ENSG00000099991,CABIN1,41,-0.2249,37,-0.4730,49,0.04927,80,0.99538,44,-0.1436,29,-0.7952,43,-0.1685
ENSG00000100014,SPECC1L,125,0.54128,60,-0.7530,60,-0.6384,40,-1.3435,76,-0.2611,218,1.52720,157,0.92633
ENSG00000100028,SNRPD3,17,-1.3188,42,0.05118,59,0.57844,27,-0.6950,70,0.86593,26,-0.7026,58,0.56863
ENSG00000167037,SGSM1,4,-2.8242,16,-1.1167,50,0.83989,39,0.49857,6,-2.2435,81,1.71490,31,0.03884
ENSG00000197077,KIAA1671,9,-2.0366,33,-0.2709,30,-0.3666,63,1.01680,39,0.07471,37,-9.9875,34,-0.1413
ENSG00000100077,GRK3,21,-2.2546,100,0.09946,49,-1.0311,108,0.23263,108,0.20645,94,-0.0197,164,0.89810
ENSG00000100095,SEZ6L,21,-2.4064,90,-0.3408,168,0.74953,175,0.96144,131,0.33709,40,-1.5035,86,-0.3336
ENSG00000128203,ASPHD2,1,-4.0253,13,-1.1578,23,-0.0868,46,1.25482,45,1.00089,23,-0.0911,21,-0.2151
ENSG00000100099,HPS4,30,0.36577,27,0.20451,13,-0.9984,22,-0.1607,12,-1.0652,28,0.23978,35,0.57855
ENSG00000128294,TPST2,9,-1.7612,27,-0.0795,40,0.55030,41,0.67526,32,0.21808,15,-0.9382,24,-0.2545
ENSG00000225783,MIAT,34,-2.0935,97,-0.6342,89,-0.6524,198,0.73516,87,-0.6838,231,0.88869,220,0.81016
ENSG00000180957,PITPNB,45,-1.5357,113,-0.1854,138,0.18328,141,0.24241,149,0.29867,101,-0.3248,182,0.63759
ENSG00000183579,ZNRF3,31,0.09131,19,-0.8425,20,-0.6102,9,-1.7921,103,2.26130,43,0.62882,21,-0.5198
ENSG00000186998,EMID1,41,0.86592,25,0.07109,18,-0.4656,5,-2.4637,59,1.51603,29,0.28685,10,-1.3128
ENSG00000182944,EWSR1,84,-0.0918,63,-0.6791,96,0.11653,103,0.26945,88,-0.0209,119,0.46092,111,0.34958
ENSG00000185340,GAS2L1,24,-1.0656,60,0.48615,81,0.86671,32,-0.6706,60,0.37005,36,-0.4462,33,-0.5776
ENSG00000100276,RASL10A,8,-1.5880,19,-0.4740,22,-0.1755,59,1.91693,15,-0.6758,18,-0.4624,3,-2.9954
ENSG00000100280,AP1B1,35,-0.7144,55,-0.0520,59,0.08229,64,0.22435,76,0.50124,42,-0.4409,57,0.01989
ENSG00000225465,RFPL1S,16,-3.1201,104,-0.4312,142,0.14639,163,0.42949,110,-0.2538,186,0.59587,202,0.73180
ENSG00000100285,NEFH,9,-4.3798,148,-0.4021,83,-1.2018,225,0.39842,45,-2.1137,205,0.19538,577,2.06908
