Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000141252,VPS53,123,0.19256,116,0.12165,124,0.20950,129,0.30051,67,-0.7405,80,-0.4793,112,0.05042,86,-0.3680
ENSG00000167699,GLOD4,63,0.25869,68,0.49269,66,0.34017,54,0.00028,25,-1.1684,77,0.57846,32,-0.7859,15,-1.8944
ENSG00000177370,TIMM22,18,0.22331,17,0.25103,32,1.18284,12,-0.4207,3,-2.0898,9,-0.7494,17,0.20917,13,-0.2657
ENSG00000159842,ABR,159,-0.5000,277,0.49349,216,-0.0164,195,-0.2011,165,-0.4393,287,0.43960,170,-0.3950,187,-0.2473
ENSG00000108953,YWHAE,824,-0.5647,1372,0.30296,1022,-0.2297,1459,0.38052,1003,-0.2595,821,-0.5700,1176,-0.0089,1129,-0.0729
ENSG00000167193,CRK,127,0.53191,74,-0.4015,121,0.46277,86,-0.0968,104,0.22049,89,-0.0346,97,0.10333,69,-0.4302
ENSG00000132376,INPP5K,24,0.53322,15,-0.2726,32,1.03400,10,-0.8378,21,0.37517,13,-0.4358,22,0.41785,10,-0.7908
ENSG00000174238,PITPNA,121,0.41239,100,0.13892,108,0.22905,94,0.00991,57,-0.7724,121,0.41871,50,-0.9640,83,-0.1904
ENSG00000167703,SLC43A2,37,0.20582,20,-0.9102,47,0.58741,43,0.52877,54,0.83663,20,-0.7574,39,0.28614,14,-1.2336
ENSG00000167705,RILP,11,-0.6322,24,0.68088,14,-0.2920,12,-0.6405,9,-0.9024,25,0.55070,24,0.54312,11,-0.7013
ENSG00000174231,PRPF8,147,0.68678,115,0.36256,72,-0.4469,73,-0.4666,84,-0.2075,134,0.53110,87,-0.1471,42,-1.2484
ENSG00000132386,SERPINF1,68,1.19208,43,0.55125,32,-0.0581,38,0.22773,10,-1.7610,24,-0.4622,11,-1.5751,13,-1.4021
ENSG00000132383,RPA1,83,0.84852,47,-0.0835,74,0.66526,43,-0.2315,27,-0.9081,64,0.40743,38,-0.3915,28,-0.8821
ENSG00000185924,RTN4RL1,12,-0.6218,31,1.05037,19,-0.0181,17,-0.2084,9,-1.0635,19,-0.0041,10,-0.9364,13,-0.5325
ENSG00000070366,SMG6,20,-0.5432,26,-0.2068,26,-0.1922,25,-0.2722,51,0.91776,23,-0.3607,45,0.69448,27,-0.1207
ENSG00000167720,SRR,21,0.80765,14,0.13709,9,-0.4534,8,-0.8080,14,0.11248,19,0.66575,10,-0.3440,10,-0.3907
ENSG00000167721,TSR1,34,0.18662,30,-0.0343,26,-0.2694,36,0.30083,33,0.11421,19,-0.7468,29,-0.0547,32,0.09563
ENSG00000141258,SGSM2,50,-0.1303,39,-0.6099,47,-0.2261,36,-0.6968,61,0.19194,127,1.44295,47,-0.2030,73,0.49485
ENSG00000070444,MNT,29,-0.0329,34,0.30977,13,-1.1998,34,0.26936,14,-1.1286,44,0.66105,26,-0.2013,26,-0.1941
ENSG00000127804,METTL16,23,0.42788,10,-0.9238,12,-0.5507,15,-0.2217,45,1.61681,18,0.09064,24,0.50728,7,-1.3789
ENSG00000007168,PAFAH1B1,393,0.50269,339,0.33507,237,-0.3002,415,0.68040,168,-0.8352,205,-0.5305,168,-0.8300,145,-1.0532
ENSG00000132361,CLUH,16,-1.0318,28,-0.2846,59,0.98432,33,0.03776,43,0.43509,39,0.30264,40,0.33125,9,-1.8814
ENSG00000132359,RAP1GAP2,57,0.28547,39,-0.4005,53,0.16537,66,0.57353,19,-1.3573,32,-0.6443,72,0.66459,45,-0.0831
ENSG00000213977,TAX1BP3,40,1.25029,8,-1.5168,13,-0.5185,6,-1.8072,45,1.43628,38,1.12816,20,0.12639,16,-0.2770
ENSG00000127774,EMC6,55,0.95650,40,0.53419,26,-0.2731,15,-1.1821,22,-0.4883,59,1.06965,6,-2.4619,21,-0.5955
ENSG00000083457,ITGAE,32,0.25710,36,0.54584,16,-0.8561,21,-0.4887,23,-0.2929,38,0.52156,27,-0.0473,18,-0.6177
ENSG00000074356,NCBP3,39,0.09951,21,-1.0232,18,-1.0714,50,0.57801,77,1.23793,13,-1.5474,54,0.63253,38,0.06653
ENSG00000004660,CAMKK1,136,0.12365,242,1.55424,115,-0.1384,85,-0.6682,48,-1.4741,98,-0.3856,49,-1.4387,41,-1.6802
ENSG00000074755,ZZEF1,15,-0.0175,11,-0.5483,14,-0.0899,25,0.92743,28,1.02964,4,-1.7464,7,-1.1775,13,-0.1587
ENSG00000167740,CYB5D2,72,1.13954,38,0.11702,51,0.55476,28,-0.4383,27,-0.4526,38,0.09828,24,-0.6377,14,-1.4125
ENSG00000185722,ANKFY1,43,1.14083,14,-0.8036,15,-0.5374,13,-0.8608,43,1.11377,37,0.87544,23,0.06894,9,-1.2208
ENSG00000132388,UBE2G1,56,0.74082,36,0.02494,53,0.65700,23,-0.6979,23,-0.6667,35,-0.0447,33,-0.1301,36,0.02919
ENSG00000183018,SPNS2,20,0.72697,10,-0.3944,13,-0.0210,9,-0.5995,19,0.63485,13,0.04585,15,0.27511,12,-0.1536
ENSG00000132382,MYBBP1A,35,0.09868,46,0.71150,35,0.07331,30,-0.1498,21,-0.6965,27,-0.3248,18,-0.9442,29,-0.2153
ENSG00000141456,PELP1,45,-0.3863,57,-0.0213,84,0.59857,50,-0.2403,89,0.70646,61,0.07523,48,-0.2927,37,-0.6942
ENSG00000141480,ARRB2,35,0.02079,43,0.45534,48,0.51827,27,-0.3894,28,-0.3160,34,-0.0385,19,-0.9255,32,-0.1080
ENSG00000142507,PSMB6,121,0.46102,129,0.74871,89,-0.0361,56,-0.8100,70,-0.4138,125,0.50851,44,-1.1030,52,-0.8587
ENSG00000141503,MINK1,34,-0.6724,76,0.81792,37,-0.5480,32,-0.8231,60,0.20687,76,0.60630,30,-0.8670,46,-0.2053
ENSG00000108528,SLC25A11,83,-0.0061,98,0.33070,151,0.97304,78,-0.1084,54,-0.6683,65,-0.3910,72,-0.2314,41,-1.0709
ENSG00000108523,RNF167,64,0.44058,58,0.36882,61,0.37006,38,-0.4162,23,-1.1459,62,0.39772,35,-0.4798,37,-0.3989
ENSG00000108518,PFN1,126,0.39616,90,-0.1807,97,-0.0259,62,-0.7849,146,0.62971,174,0.93121,76,-0.4117,73,-0.4691
ENSG00000091640,SPAG7,68,0.58863,66,0.72942,37,-0.3554,43,-0.1430,52,0.15886,32,-0.5851,18,-1.4370,24,-1.0090
ENSG00000108509,CAMTA2,79,0.23029,76,0.21026,98,0.57843,53,-0.4157,47,-0.5623,91,0.45891,51,-0.4398,50,-0.4824
ENSG00000129250,KIF1C,23,-0.1051,15,-0.9403,14,-0.8418,11,-1.2594,37,0.61308,34,0.48876,39,0.69638,61,1.48352
ENSG00000234327,AC012146.1,23,0.34626,30,1.10164,13,-0.4864,9,-1.0423,9,-1.0620,31,0.88166,5,-1.9841,10,-0.8853
ENSG00000029725,RABEP1,249,-0.2424,333,0.27487,205,-0.5482,409,0.62460,291,0.00243,188,-0.6769,210,-0.5104,241,-0.2974
ENSG00000108559,NUP88,21,0.48976,19,0.44229,13,-0.2446,16,0.08179,17,0.17057,8,-1.0398,12,-0.4095,9,-0.8223
ENSG00000129197,RPAIN,58,0.12735,79,0.82380,44,-0.3012,49,-0.1536,49,-0.1447,38,-0.5412,25,-1.1409,41,-0.4018
ENSG00000108561,C1QBP,138,0.96230,74,-0.0696,63,-0.3191,87,0.21529,48,-0.7115,95,0.34753,63,-0.3095,41,-0.9474
ENSG00000005100,DHX33,37,0.34626,41,0.65149,27,-0.1501,22,-0.5565,30,-0.0268,18,-0.8101,41,0.47731,12,-1.3781
ENSG00000072849,DERL2,5,-1.3839,16,0.36388,10,-0.5018,13,-0.0811,15,0.18756,23,0.83960,17,0.31473,5,-1.5337
ENSG00000091592,NLRP1,31,-0.4781,44,0.08850,66,0.72762,51,0.34945,24,-0.8689,47,0.17792,28,-0.6324,33,-0.3857
ENSG00000179314,WSCD1,30,0.94637,14,-0.3383,9,-0.9571,3,-2.5632,25,0.60858,31,1.01760,25,0.64663,16,-0.0438
ENSG00000091622,PITPNM3,46,-0.6038,61,-0.2289,61,-0.1759,38,-0.9793,84,0.32340,127,1.01877,54,-0.3596,122,0.94294
ENSG00000198920,KIAA0753,17,0.36174,15,0.19498,7,-0.9285,21,0.85798,13,-0.1051,4,-1.6623,9,-0.5225,10,-0.4553
ENSG00000129235,TXNDC17,68,1.02883,39,0.12534,48,0.44637,17,-1.2025,24,-0.6207,60,0.82506,22,-0.7710,26,-0.5161
ENSG00000108590,MED31,30,0.34266,36,0.88377,19,-0.3229,20,-0.2603,20,-0.2618,16,-0.6099,16,-0.5915,12,-1.0111
ENSG00000132530,XAF1,50,0.27552,12,-2.1708,10,-2.1647,12,-1.9837,227,3.22538,30,-0.5162,47,0.15442,43,0.00786
ENSG00000219200,RNASEK,295,0.47462,276,0.47855,317,0.59299,144,-0.7184,174,-0.3597,324,0.63067,70,-1.7398,119,-0.9468
ENSG00000258315,C17orf49,58,0.34624,56,0.35972,55,0.25659,37,-0.3968,33,-0.5199,49,0.07236,38,-0.3084,39,-0.2783
ENSG00000267532,MIR497HG,19,0.43960,12,-0.2912,5,-1.5493,4,-2.0991,37,1.56177,19,0.45459,12,-0.3056,23,0.70731
ENSG00000132535,DLG4,25,-1.6017,66,-0.1716,79,0.15090,59,-0.3422,73,0.02698,126,0.91883,65,-0.1699,108,0.65633
ENSG00000072778,ACADVL,75,0.63374,39,-0.4817,40,-0.3547,29,-0.9309,94,1.00558,85,0.83397,55,0.12712,33,-0.6448
ENSG00000040633,PHF23,48,0.84501,27,-0.1208,34,0.28661,31,0.17200,31,0.12063,18,-0.7032,22,-0.3674,17,-0.7952
ENSG00000170296,GABARAP,502,0.66974,362,0.17526,281,-0.2618,210,-0.7728,329,-0.0152,555,0.84026,221,-0.6330,258,-0.3934
ENSG00000175826,CTDNEP1,61,0.08281,57,-0.0301,98,0.86337,49,-0.2690,39,-0.6014,73,0.37259,50,-0.2324,45,-0.3855
ENSG00000170291,ELP5,20,0.20515,11,-0.8599,31,0.93450,16,-0.1842,14,-0.3214,24,0.47814,15,-0.2447,25,0.54300
ENSG00000132507,EIF5A,99,-0.0638,104,0.02736,183,0.93989,75,-0.5417,97,-0.0936,117,0.20538,110,0.11086,63,-0.7465
ENSG00000132522,GPS2,79,0.22494,74,0.17617,58,-0.2653,70,0.05054,81,0.27924,40,-0.8317,64,-0.0975,65,-0.0702
ENSG00000215041,NEURL4,18,0.00847,27,0.89020,12,-0.5937,12,-0.7291,17,-0.1083,24,0.43681,14,-0.3366,8,-1.2363
ENSG00000205544,TMEM256,85,0.71134,59,0.15255,40,-0.4933,47,-0.2448,57,0.07392,76,0.53905,26,-1.1239,45,-0.3049
ENSG00000169992,NLGN2,34,-0.3461,49,0.27949,64,0.65043,46,0.11777,29,-0.5757,45,0.09018,39,-0.1609,20,-1.1491
ENSG00000174282,ZBTB4,175,0.40038,131,-0.0819,107,-0.3774,119,-0.2324,137,0.01477,162,0.27598,138,0.01759,149,0.14503
ENSG00000181222,POLR2A,95,0.55498,69,0.04660,75,0.16139,67,-0.0182,63,-0.1071,70,0.06277,71,0.08765,27,-1.3958
ENSG00000239697,TNFSF12,12,-1.2763,28,-0.0809,50,0.89087,16,-0.9940,29,0.02479,57,1.13444,26,-0.1646,28,-0.0596
ENSG00000161955,TNFSF13,21,-0.0949,15,-0.6515,19,-0.2185,6,-1.9305,42,1.04819,49,1.30841,32,0.58310,21,-0.0643
ENSG00000161960,EIF4A1,222,0.49881,197,0.39765,124,-0.4225,153,-0.1095,159,-0.0319,172,0.08690,128,-0.3775,87,-0.9651
ENSG00000129255,MPDU1,26,0.52042,18,-0.1146,24,0.38827,17,-0.1425,14,-0.4369,31,0.79744,17,-0.1164,6,-1.5656
ENSG00000129245,FXR2,57,0.04792,61,0.18970,84,0.68768,56,0.02905,41,-0.4550,68,0.33218,29,-0.9646,33,-0.7911
ENSG00000141504,SAT2,87,0.43904,74,0.24934,42,-0.6863,44,-0.6835,63,-0.0623,112,0.87042,37,-0.8953,72,0.14004
ENSG00000129244,ATP1B2,178,-1.0456,234,-0.7529,115,-1.6974,104,-1.9647,664,1.05396,1044,1.88661,730,1.22053,220,-0.7226
ENSG00000108947,EFNB3,49,0.01598,71,0.80056,57,0.25737,43,-0.2305,29,-0.7777,44,-0.1477,28,-0.8397,30,-0.7470
ENSG00000183011,NAA38,303,0.62563,257,0.45458,137,-0.6413,148,-0.5677,154,-0.4597,334,0.78471,86,-1.3354,189,-0.1363
ENSG00000170004,CHD3,73,-0.9993,110,-0.4465,103,-0.4766,132,-0.0984,163,0.24888,115,-0.3059,208,0.64743,278,1.14559
ENSG00000170043,TRAPPC1,70,0.07779,66,-0.0158,105,0.74042,67,0.01407,43,-0.6719,81,0.32622,37,-0.9157,63,-0.0740
ENSG00000179094,PER1,53,0.62238,36,0.02598,45,0.35073,36,0.01493,35,-0.0321,33,-0.1413,32,-0.1886,16,-1.2281
ENSG00000220205,VAMP2,466,-0.0728,570,0.31842,548,0.18733,441,-0.1735,289,-0.8136,605,0.34575,426,-0.2128,438,-0.1684
ENSG00000179029,TMEM107,13,-0.1626,24,1.08774,8,-0.8272,9,-0.8144,11,-0.3577,16,0.16910,11,-0.4576,11,-0.4642
ENSG00000108961,RANGRF,23,0.30913,19,0.01038,12,-0.7201,16,-0.2572,18,-0.1024,45,1.40576,9,-1.0788,13,-0.6040
ENSG00000161970,RPL26,489,-0.1902,541,-0.0392,283,-1.0285,387,-0.6057,578,0.07275,897,0.79266,464,-0.2716,963,0.91439
ENSG00000166579,NDEL1,63,0.09136,106,1.31454,32,-0.9395,52,-0.2386,24,-1.3556,46,-0.4021,32,-0.9455,36,-0.7596
ENSG00000133026,MYH10,209,-0.7687,427,0.44987,329,-0.0686,575,0.97530,243,-0.5408,111,-1.7221,259,-0.4430,198,-0.8523
ENSG00000170310,STX8,91,1.12406,51,0.20195,37,-0.3393,35,-0.4550,29,-0.6979,65,0.54433,24,-0.9675,37,-0.3456
ENSG00000007237,GAS7,289,0.00313,397,0.68063,310,0.11340,349,0.34706,149,-1.0131,120,-1.3426,205,-0.5289,208,-0.5114
ENSG00000133028,SCO1,47,0.70302,35,0.24834,33,0.12378,26,-0.3103,42,0.51145,16,-0.9968,24,-0.3460,19,-0.7483
ENSG00000065559,MAP2K4,157,0.19396,176,0.49150,230,0.82837,163,0.29084,49,-1.5910,70,-1.0428,102,-0.4722,64,-1.1916
ENSG00000006740,ARHGAP44,70,0.85738,36,-0.2439,54,0.44440,44,0.13033,17,-1.3311,36,-0.2178,41,0.01218,37,-0.1689
ENSG00000006744,ELAC2,31,0.33719,28,0.24923,23,-0.0872,25,0.03615,19,-0.3882,26,0.05549,16,-0.6290,22,-0.1614
ENSG00000109099,PMP22,200,2.00376,14,-2.4670,31,-1.0877,7,-3.2641,172,1.71339,135,1.26970,70,0.16514,28,-1.2386
ENSG00000187607,ZNF286A,22,-0.0527,15,-0.8079,37,0.80266,23,0.01682,33,0.57711,18,-0.3696,38,0.83424,12,-0.9079
ENSG00000214941,ZSWIM7,53,1.44872,19,-0.2589,17,-0.3660,17,-0.4736,23,0.08440,26,0.25726,14,-0.6670,18,-0.2999
ENSG00000011295,TTC19,105,0.46637,95,0.37978,95,0.29722,94,0.32264,41,-0.9890,74,-0.0999,47,-0.7997,31,-1.4150
ENSG00000141027,NCOR1,473,-0.1328,501,-0.0488,488,-0.0823,619,0.33474,738,0.58659,336,-0.6605,476,-0.1212,401,-0.3903
ENSG00000166582,CENPV,40,0.62254,23,-0.3113,12,-1.2241,35,0.45220,30,0.14285,48,0.92929,11,-1.3081,18,-0.5947
ENSG00000170315,UBB,1197,0.73001,837,0.18358,712,-0.1127,582,-0.4664,547,-0.5217,1247,0.80021,536,-0.5539,493,-0.6825
ENSG00000175061,SNHG29,93,-0.7480,142,-0.1210,92,-0.7682,82,-1.0096,151,0.00283,356,1.44917,108,-0.5195,269,0.94855
ENSG00000181350,LRRC75A,17,-0.2760,23,0.29845,5,-1.9520,12,-0.8623,19,-0.0317,52,1.60880,12,-0.7376,21,0.06288
ENSG00000141040,ZNF287,17,0.04122,15,-0.1396,12,-0.4968,28,0.97706,7,-1.3168,9,-0.9316,21,0.38231,14,-0.2306
ENSG00000170160,CCDC144A,187,-0.4919,78,-2.0346,113,-1.2502,492,1.26748,842,2.08651,14,-4.3168,347,0.48863,98,-1.4742
ENSG00000133030,MPRIP,140,-0.2468,158,-0.0760,158,-0.0568,193,0.29210,167,0.02177,127,-0.4057,158,-0.0634,196,0.28469
ENSG00000154803,FLCN,11,-0.5814,15,-0.2484,22,0.41158,23,0.56966,19,0.22100,17,0.02952,16,-0.0762,9,-0.9763
ENSG00000141030,COPS3,91,0.94284,66,0.54383,46,-0.1544,54,0.10147,23,-1.2150,49,-0.0467,22,-1.2373,22,-1.2592
ENSG00000141026,MED9,21,0.32867,22,0.56946,16,-0.0486,8,-1.1938,13,-0.3388,18,0.15162,23,0.48752,10,-0.7000
ENSG00000108551,RASD1,79,0.68525,70,0.62668,84,0.78457,40,-0.4143,40,-0.3928,39,-0.4231,16,-1.7358,20,-1.4375
ENSG00000133027,PEMT,18,0.20914,17,0.14640,11,-0.4836,9,-0.8122,30,1.08031,15,-0.0221,13,-0.2505,14,-0.1580
ENSG00000108557,RAI1,10,-1.4315,29,0.30143,29,0.21658,23,-0.1420,16,-0.7372,32,0.37951,41,0.76922,16,-0.6702
ENSG00000072310,SREBF1,28,-0.1570,8,-2.1327,18,-0.7902,10,-1.7448,101,2.07750,91,1.87286,44,0.59647,8,-1.9135
ENSG00000175662,TOM1L2,65,-0.0046,46,-0.6310,72,0.17209,48,-0.5134,92,0.56185,101,0.71676,90,0.52362,59,-0.1440
ENSG00000108591,DRG2,39,1.14555,20,0.05947,23,0.27547,15,-0.4493,22,0.19592,17,-0.2310,17,-0.2423,6,-1.6589
ENSG00000091542,ALKBH5,90,0.24608,93,0.38669,120,0.72865,66,-0.2565,34,-1.2220,88,0.21655,43,-0.8892,59,-0.4195
ENSG00000177731,FLII,30,1.18979,11,-0.5527,17,0.23801,11,-0.4233,24,0.80824,18,0.33115,7,-1.0983,9,-0.7095
ENSG00000176994,SMCR8,5,-1.5665,17,0.12025,19,0.23120,20,0.41003,18,0.19532,13,-0.3477,17,0.10069,13,-0.3591
ENSG00000273018,FAM106A,57,1.54727,25,0.18783,13,-0.8683,16,-0.5770,28,0.31430,25,0.17202,16,-0.5600,4,-2.4815
ENSG00000141127,PRPSAP2,56,0.79209,31,-0.2217,32,-0.1299,40,0.27145,25,-0.5132,40,0.24359,35,0.01543,19,-0.9046
ENSG00000072134,EPN2,34,-0.6504,40,-0.5020,78,0.63611,45,-0.2512,64,0.32452,73,0.54241,65,0.33256,51,-0.0397
ENSG00000108641,B9D1,33,0.56040,38,1.09567,24,0.03278,12,-1.0564,16,-0.5218,22,-0.0561,11,-1.1500,10,-1.2153
ENSG00000128482,RNF112,75,1.44258,40,0.47638,38,0.28513,25,-0.3573,15,-1.0818,26,-0.3165,13,-1.2946,9,-1.7750
ENSG00000072210,ALDH3A2,50,0.30520,45,0.19404,47,0.21156,43,0.07301,53,0.39253,48,0.25520,15,-1.5449,18,-1.2339
ENSG00000083290,ULK2,77,0.58767,61,0.27822,31,-0.8279,54,0.03152,40,-0.4395,40,-0.4243,55,0.04916,51,-0.0780
ENSG00000108599,AKAP10,40,0.62736,29,0.10810,21,-0.3938,41,0.75198,25,-0.1049,14,-0.9510,16,-0.7828,14,-1.0484
ENSG00000128487,SPECC1,93,-1.0022,200,0.23769,75,-1.3124,179,0.01274,263,0.63007,80,-1.2210,157,-0.2000,331,1.02180
ENSG00000124422,USP22,128,-0.5395,158,-0.2710,320,0.93306,200,0.17636,119,-0.6600,167,-0.1340,237,0.42549,152,-0.2803
ENSG00000109016,DHRS7B,22,0.64915,18,0.46023,14,-0.0383,13,-0.1548,11,-0.4285,12,-0.3062,13,-0.1226,6,-1.2309
ENSG00000184185,KCNJ12,5,-1.2343,19,0.92832,13,0.04615,12,-0.0457,7,-0.9302,14,0.18701,9,-0.4270,7,-0.9034
ENSG00000212719,LINC02693,29,-0.4774,57,0.77646,43,0.14384,42,0.08418,16,-1.3305,39,-0.0325,32,-0.3262,22,-0.9094
ENSG00000256618,MTRNR2L1,188,0.90582,45,-1.5476,62,-0.8598,65,-0.8577,190,0.92094,52,-1.1261,96,-0.1857,338,1.98248
ENSG00000109046,WSB1,226,1.51293,25,-2.2320,70,-0.4209,97,0.09337,246,1.67255,50,-0.9469,115,0.35616,39,-1.3245
ENSG00000141068,KSR1,20,0.70928,10,-0.4741,2,-2.3709,12,-0.0673,11,-0.1934,13,0.05281,23,0.95350,16,0.39663
ENSG00000232859,LYRM9,33,-0.1970,45,0.34933,30,-0.3383,34,-0.1775,13,-1.5494,67,0.94368,30,-0.3542,38,0.01987
ENSG00000087095,NLK,203,0.24835,327,1.48759,135,-0.3970,169,-0.0449,53,-1.7938,73,-1.3316,42,-2.1317,86,-1.0890
ENSG00000109084,TMEM97,14,-0.5107,23,0.27918,22,0.14811,22,0.19612,12,-0.8159,17,-0.2953,25,0.35763,17,-0.2754
ENSG00000109083,IFT20,49,1.33215,18,-0.3563,17,-0.4211,22,0.03262,17,-0.3960,16,-0.4922,27,0.29574,17,-0.3819
ENSG00000109079,TNFAIP1,44,0.54082,28,-0.2206,55,0.91746,22,-0.5636,29,-0.1124,28,-0.1493,30,-0.0707,29,-0.0943
ENSG00000004142,POLDIP2,88,0.94618,49,-0.0340,65,0.43668,43,-0.2376,48,-0.0418,42,-0.2592,41,-0.3089,28,-0.8594
ENSG00000244045,TMEM199,21,0.43545,16,0.02873,22,0.47787,12,-0.4355,22,0.54427,16,0.04057,14,-0.1591,6,-1.3365
ENSG00000109103,UNC119,26,-0.2116,32,0.15689,55,1.01101,21,-0.5884,16,-0.8963,43,0.59140,32,0.10657,16,-0.9239
ENSG00000087111,PIGS,20,-0.1080,31,0.75405,18,-0.2789,16,-0.5379,19,-0.1995,26,0.24387,19,-0.2287,13,-0.8039
ENSG00000109107,ALDOC,641,-0.0213,510,-0.4608,676,0.06458,317,-1.1892,769,0.26953,1626,1.55884,771,0.27380,498,-0.4164
ENSG00000007202,KIAA0100,60,0.65880,37,-0.1789,42,0.08818,44,0.17849,33,-0.3234,34,-0.2364,35,-0.2232,38,-0.0762
ENSG00000132581,SDF2,31,0.86801,24,0.58715,10,-0.9509,12,-0.6660,10,-0.9159,29,0.74418,8,-1.1777,15,-0.2586
ENSG00000109111,SUPT6H,40,-0.7126,72,0.21893,44,-0.5717,79,0.36257,120,1.02715,33,-1.0031,43,-0.6279,53,-0.2862
ENSG00000109113,RAB34,10,-0.4328,7,-1.0688,3,-2.1334,4,-1.7403,29,1.30499,62,2.81971,9,-0.5370,2,-2.4245
ENSG00000198242,RPL23A,559,-0.0293,470,-0.3680,309,-0.9476,346,-0.8375,667,0.25181,1007,0.93599,597,0.07541,1024,0.96586
ENSG00000173065,FAM222B,29,0.58038,22,0.20260,12,-0.7606,22,0.16176,12,-0.7071,28,0.54762,11,-0.8171,16,-0.3090
ENSG00000132591,ERAL1,13,-0.1490,29,1.55860,7,-1.1764,7,-1.2623,12,-0.3184,13,-0.2234,11,-0.4867,7,-1.0681
ENSG00000132589,FLOT2,76,0.20270,63,-0.1196,127,1.06916,57,-0.2803,36,-0.9323,70,0.08840,55,-0.2886,66,-0.0066
ENSG00000063015,SEZ6,9,-1.0609,18,-0.1015,37,1.10216,19,-0.0001,6,-1.5729,31,0.80388,26,0.48845,6,-1.5713
ENSG00000196535,MYO18A,9,-1.8458,15,-1.1978,36,0.25526,59,1.28178,44,0.60493,4,-3.0159,37,0.31243,40,0.45200
ENSG00000108256,NUFIP2,74,-0.0216,66,-0.2265,65,-0.2066,84,0.20757,86,0.23181,70,-0.0942,102,0.50349,56,-0.4378
ENSG00000160551,TAOK1,180,-0.4170,285,0.40160,167,-0.5330,307,0.48995,251,0.11122,138,-0.8234,223,-0.0791,152,-0.6705
ENSG00000108262,GIT1,62,-0.5581,101,0.26075,96,0.12262,49,-0.9860,61,-0.5681,181,1.18533,92,0.06651,82,-0.1234
ENSG00000198720,ANKRD13B,17,0.16478,22,0.78549,20,0.38464,12,-0.3481,9,-0.8130,18,0.25404,6,-1.3847,7,-1.0787
ENSG00000167549,CORO6,25,0.60957,9,-1.0452,13,-0.3637,32,1.24880,5,-1.6453,16,-0.0381,22,0.40652,11,-0.6634
ENSG00000141298,SSH2,35,1.04588,16,-0.2349,14,-0.4511,22,0.31879,11,-0.7452,12,-0.6113,15,-0.2802,22,0.27927
ENSG00000126653,NSRP1,143,-0.0567,135,-0.1780,85,-0.8565,155,0.07076,260,0.92056,83,-0.9030,156,0.08304,190,0.39309
ENSG00000108578,BLMH,30,0.86230,22,0.45668,10,-0.8135,18,0.01797,20,0.17478,14,-0.4141,10,-0.7988,8,-1.1442
ENSG00000108582,CPD,87,1.10945,48,0.16926,68,0.70147,45,0.02444,25,-0.8693,24,-0.9554,29,-0.6569,20,-1.2214
ENSG00000108587,GOSR1,36,0.14055,24,-0.5305,31,-0.0641,37,0.25156,43,0.43844,39,0.27485,29,-0.1530,32,-0.0459
ENSG00000196712,NF1,107,0.26302,79,-0.2812,61,-0.6309,117,0.44505,101,0.16465,69,-0.4428,112,0.32443,84,-0.1339
ENSG00000126861,OMG,175,1.05323,129,0.71303,78,-0.2663,66,-0.5854,54,-0.8349,89,-0.0676,66,-0.5332,37,-1.3852
ENSG00000126860,EVI2A,214,4.65746,0,-7.7337,3,-3.2942,2,-3.5961,30,0.20481,11,-1.3040,13,-1.1198,20,-0.4629
ENSG00000131242,RAB11FIP4,146,-0.1523,175,0.16775,215,0.46004,183,0.22683,75,-1.1648,146,-0.1511,131,-0.3216,167,0.05905
ENSG00000172301,COPRS,112,-0.0571,130,0.22050,167,0.58495,123,0.10093,74,-0.7071,131,0.18001,87,-0.4570,74,-0.7004
ENSG00000108651,UTP6,23,0.57793,15,-0.1260,10,-0.7106,21,0.43101,16,-0.0559,15,-0.1602,14,-0.2611,14,-0.2145
ENSG00000178691,SUZ12,71,-0.0233,63,-0.2488,35,-1.1005,106,0.72524,109,0.67941,49,-0.5898,67,-0.1047,57,-0.3686
ENSG00000185158,LRRC37B,11,-0.0907,11,-0.0751,2,-2.5327,16,0.54540,7,-0.7493,19,0.79693,16,0.47606,8,-0.5612
ENSG00000126858,RHOT1,57,-0.0455,81,0.67146,59,0.00413,68,0.25720,35,-0.7773,45,-0.4258,48,-0.3040,24,-1.3639
ENSG00000141314,RHBDL3,21,0.07495,9,-1.3094,33,0.82620,27,0.54706,13,-0.6229,8,-1.3801,35,0.91010,27,0.46668
ENSG00000108666,C17orf75,23,-0.1598,30,0.33965,22,-0.1758,31,0.38362,13,-0.9732,18,-0.5390,26,0.07622,22,-0.1685
ENSG00000010244,ZNF207,120,0.58518,85,0.04286,73,-0.2024,94,0.21107,100,0.29990,69,-0.2976,86,0.05863,25,-1.8412
ENSG00000108671,PSMD11,53,-0.1359,57,-0.0226,92,0.75523,62,0.12916,70,0.31418,39,-0.6132,51,-0.1819,34,-0.8068
ENSG00000176749,CDK5R1,77,-1.0246,258,1.23551,159,0.09685,143,-0.0765,69,-1.1873,57,-1.4681,121,-0.3353,104,-0.5687
