Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000166770,ZNF667-AS1,43,-0.6201,72,0.32955,47,-0.4763,44,-0.5777,75,0.25153,77,0.31060
ENSG00000196263,ZNF471,35,1.01557,11,-1.1033,25,0.43138,25,0.42549,24,0.36428,17,-0.1644
ENSG00000196867,ZFP28,10,-0.6517,16,0.06966,13,-0.2844,19,0.32739,16,0.05080,18,0.21374
ENSG00000197016,ZNF470,23,0.21017,16,-0.5620,13,-0.6293,30,0.67423,32,0.77232,19,-0.0881
ENSG00000268182,SMIM17,5,-1.7364,18,0.15033,18,0.09708,22,0.35019,34,1.10382,4,-2.2045
ENSG00000198300,PEG3,187,-1.1188,386,0.01689,518,0.50139,631,0.84052,441,0.22963,128,-1.6953
ENSG00000083844,ZNF264,34,0.99803,16,-0.4259,28,0.66395,16,-0.2521,12,-0.6622,16,-0.2773
ENSG00000268205,AC005261.1,63,0.14338,52,-0.2636,82,0.59238,60,0.05437,44,-0.4105,62,0.11685
ENSG00000256060,TRAPPC2B,4,-1.8471,23,1.35059,10,-0.6620,5,-1.5069,11,-0.5059,13,-0.1842
ENSG00000213762,ZNF134,15,-0.6745,21,-0.2879,37,0.75818,30,0.39338,24,0.01108,22,-0.1055
ENSG00000152443,ZNF776,6,-1.2213,20,0.95474,17,0.23751,22,0.71987,3,-2.0886,1,-3.1952
ENSG00000121413,ZSCAN18,84,-0.3415,125,0.52253,133,0.41528,68,-0.6649,60,-0.8702,89,-0.2428
ENSG00000181894,ZNF329,11,-0.2216,13,0.14700,15,0.28263,16,0.38606,12,-0.0949,6,-1.0676
ENSG00000198131,ZNF544,7,-1.4066,23,0.87406,14,-0.3510,11,-0.7434,13,-0.4825,19,0.12003
ENSG00000142396,ERVK3-1,29,-0.5691,47,0.32482,50,0.27307,29,-0.6038,39,-0.1340,42,0.01742
ENSG00000283103,AC010642.2,49,-0.5893,102,1.07201,34,-1.1441,30,-1.3321,66,-0.1449,61,-0.2727
ENSG00000121410,A1BG,71,1.38573,34,0.20645,23,-0.5063,9,-1.9197,27,-0.2801,19,-0.7859
ENSG00000083845,RPS5,386,0.13890,342,-0.0858,315,-0.1894,146,-1.3815,530,0.67311,441,0.36244
ENSG00000083807,SLC27A5,24,-0.5204,34,0.05311,42,0.37191,15,-1.1819,42,0.38090,41,0.31842
ENSG00000119574,ZBTB45,13,-0.1015,18,0.91886,5,-1.4086,12,-0.1742,4,-1.7433,14,0.02707
ENSG00000130726,TRIM28,70,0.05920,71,0.12670,76,0.18686,44,-0.6644,38,-0.8966,96,0.58576
ENSG00000130724,CHMP2A,118,-0.1985,151,0.34035,104,-0.4076,84,-0.7331,109,-0.3224,183,0.51602
ENSG00000130725,UBE2M,83,-1.3396,218,0.29072,145,-0.4779,162,-0.3035,296,0.68901,205,0.07421
ENSG00000099326,MZF1,11,-1.1566,24,0.10946,38,0.87588,15,-0.6559,17,-0.4836,29,0.39905
ENSG00000247315,ZCCHC3,16,-0.6586,27,0.21854,28,0.18705,30,0.30445,26,0.11050,15,-0.7921
ENSG00000125841,NRSN2,25,-2.3603,159,0.84173,132,0.15444,122,0.02564,69,-0.8706,95,-0.3712
ENSG00000125826,RBCK1,33,0.74468,16,-0.6407,22,0.04090,11,-1.0599,18,-0.2868,43,1.20972
ENSG00000125875,TBC1D20,38,0.22903,36,0.22374,33,0.01269,21,-0.7211,38,0.22226,23,-0.5335
ENSG00000101266,CSNK2A1,107,0.23558,88,-0.1265,100,0.12120,132,0.58467,59,-0.6972,83,-0.1751
ENSG00000271303,SRXN1,6,-2.1903,40,1.32477,20,-0.4204,24,-0.1470,17,-0.7098,11,-1.2976
ENSG00000125818,PSMF1,57,-0.5012,98,0.66029,51,-0.6603,62,-0.3630,52,-0.6316,87,0.17880
ENSG00000101298,SNPH,9,-2.9628,76,0.44180,70,0.13834,70,0.13160,79,0.32956,50,-0.4039
ENSG00000125775,SDCBP2,0,-7.6302,22,0.36957,28,0.62477,6,-1.6944,26,0.51132,24,0.39426
ENSG00000088832,FKBP1A,65,-2.0691,320,0.71967,402,0.79592,187,-0.4645,191,-0.4270,126,-1.0716
ENSG00000088833,NSFL1C,79,-0.4394,109,0.10242,96,-0.1316,91,-0.2280,140,0.48962,99,-0.0851
ENSG00000198053,SIRPA,91,-1.6837,336,0.60303,288,0.09473,285,0.07565,201,-0.4802,239,-0.2089
ENSG00000125834,STK35,4,-2.1904,19,0.21369,16,-0.1518,16,-0.1368,36,1.17971,11,-0.7721
ENSG00000125835,SNRPB,25,-0.9642,61,0.83416,47,0.02886,38,-0.2804,30,-0.6572,30,-0.6860
ENSG00000101361,NOP56,129,0.39799,89,-0.3304,145,0.59461,153,0.68671,69,-0.6167,62,-0.7750
ENSG00000101365,IDH3B,46,-0.8607,109,0.94588,69,-0.2408,70,-0.2112,47,-0.8249,50,-0.7293
ENSG00000132635,PCED1A,32,0.15528,30,0.10985,24,-0.2685,21,-0.5033,32,0.20034,29,0.03956
ENSG00000215305,VPS16,21,-0.5613,44,1.15765,29,-0.0873,19,-0.6974,11,-1.5041,17,-0.9200
ENSG00000132670,PTPRA,199,-0.2143,214,-0.1621,272,0.28811,273,0.29817,133,-0.8417,318,0.55325
ENSG00000125901,MRPS26,49,-0.7808,103,0.69389,77,-0.0923,74,-0.1358,64,-0.3743,53,-0.6657
ENSG00000088899,LZTS3,35,-2.1760,152,0.08682,207,0.56340,203,0.53090,137,-0.1224,135,-0.1406
ENSG00000198171,DDRGK1,79,-0.4166,123,0.48418,151,0.62997,58,-0.8986,68,-0.6603,82,-0.3721
ENSG00000125877,ITPA,19,-0.7988,45,1.01195,33,0.06450,20,-0.6995,13,-1.4203,24,-0.4482
ENSG00000088854,C20orf194,57,0.15629,43,-0.4769,65,0.34880,54,0.04307,54,0.04356,69,0.46529
ENSG00000088812,ATRN,49,-0.7176,89,0.35038,122,0.74135,85,0.14141,50,-0.7152,42,-0.9783
ENSG00000101220,C20orf27,7,-2.3555,53,1.12611,23,-0.7202,20,-0.9169,32,-0.2266,37,0.00089
ENSG00000101222,SPEF1,0,-4.3463,20,0.97939,8,-0.9285,4,-1.7664,32,1.30395,6,-1.2790
ENSG00000125817,CENPB,113,1.43172,34,-0.8218,31,-0.7097,32,-0.6755,75,0.70628,55,0.16968
ENSG00000101224,CDC25B,22,0.12520,20,-0.0631,15,-0.4824,14,-0.5590,24,0.24246,30,0.57748
ENSG00000125843,AP5S1,13,-0.3143,15,-0.0782,31,1.13138,9,-0.8683,12,-0.3835,16,-0.0007
ENSG00000088888,MAVS,44,1.00268,11,-1.6172,33,0.49500,12,-1.1027,29,0.32383,55,1.43647
ENSG00000125779,PANK2,23,-1.1954,70,0.98283,41,-0.3406,51,0.00733,36,-0.5394,25,-1.1019
ENSG00000101236,RNF24,20,-1.0912,44,0.25492,63,0.75297,42,0.08069,35,-0.2226,25,-0.7614
ENSG00000088826,SMOX,31,0.68556,9,-1.6044,5,-1.9151,2,-3.2596,23,0.17534,84,2.74347
ENSG00000171867,PRNP,610,-0.7465,1199,0.58492,1117,0.21825,854,-0.2159,533,-0.9548,884,-0.1616
ENSG00000101265,RASSF2,388,4.02865,16,-2.6217,9,-2.9706,21,-1.7109,51,-0.3544,41,-0.6801
ENSG00000089057,SLC23A2,53,-0.2698,61,-0.0612,67,0.10932,71,0.18750,56,-0.1931,74,0.25861
ENSG00000089063,TMEM230,173,0.62393,134,0.31901,69,-0.8563,73,-0.7613,110,-0.1280,110,-0.1212
ENSG00000132646,PCNA,62,1.37933,27,-0.0839,33,0.25500,9,-1.6525,12,-1.2442,27,-0.0712
ENSG00000101290,CDS2,86,-0.2555,117,0.43547,94,-0.1013,95,-0.0910,85,-0.2617,74,-0.4897
ENSG00000125772,GPCPD1,21,-0.8783,39,0.12921,29,-0.3886,54,0.61975,56,0.68553,18,-1.1306
ENSG00000089199,CHGB,37,-3.1952,420,0.91929,363,0.25956,485,0.75077,137,-1.2752,87,-1.9460
ENSG00000089195,TRMT6,34,0.29433,23,-0.4604,38,0.48149,46,0.80373,19,-0.6018,24,-0.2413
ENSG00000088766,CRLS1,19,-0.9039,34,0.04484,51,0.70448,26,-0.3842,36,0.10727,33,-0.0170
ENSG00000125827,TMX4,106,-1.3016,304,0.63201,213,-0.2177,383,0.75890,142,-0.8550,136,-0.9212
ENSG00000182621,PLCB1,127,-1.9551,438,-0.0834,702,0.73747,942,1.26780,412,-0.1516,136,-1.8463
ENSG00000101333,PLCB4,34,-0.7708,49,-0.2928,96,0.92783,66,0.30037,42,-0.4514,63,0.22432
ENSG00000125869,LAMP5,4,-4.2623,92,0.31145,244,1.96535,1,-6.0714,29,-1.5839,93,0.19847
ENSG00000101349,PAK5,21,-1.8672,71,-0.0613,168,1.46078,122,0.86800,51,-0.5546,8,-3.2775
ENSG00000132639,SNAP25,382,-3.1475,4441,1.19433,2444,-0.3557,3872,0.39285,2475,-0.3354,528,-2.6711
ENSG00000125863,MKKS,30,-1.3742,92,0.69039,78,0.11077,63,-0.2369,70,-0.0646,45,-0.7561
ENSG00000132640,BTBD3,186,0.31931,175,0.36868,204,0.47500,92,-0.8037,135,-0.2054,61,-1.4303
ENSG00000089123,TASP1,3,-2.6879,23,0.86700,16,-0.1248,19,0.18868,18,0.11487,6,-1.5531
ENSG00000089048,ESF1,256,1.04703,79,-1.2275,146,0.08527,245,0.96698,139,0.00648,143,0.05721
ENSG00000101247,NDUFAF5,11,-1.9605,55,0.93265,42,0.06393,30,-0.4580,45,0.19240,14,-1.5605
ENSG00000172264,MACROD2,20,-1.1632,38,-0.3148,87,1.19254,82,1.08472,30,-0.5820,18,-1.3451
ENSG00000125848,FLRT3,6,-2.1567,29,0.30739,25,-0.0708,53,1.22783,18,-0.5565,15,-0.8680
ENSG00000089177,KIF16B,70,0.70890,24,-1.3549,11,-2.1243,99,1.33486,85,1.04187,49,0.12300
ENSG00000125870,SNRPB2,137,0.54274,93,-0.1479,105,0.09843,100,0.02572,61,-0.7633,113,0.22092
ENSG00000125851,PCSK2,19,-3.0177,172,0.60631,224,0.79259,209,0.67425,79,-0.8851,35,-2.1170
ENSG00000125868,DSTN,402,-1.1400,951,0.36640,984,0.27412,858,0.04935,746,-0.1758,698,-0.2833
ENSG00000125844,RRBP1,183,2.56426,12,-2.6009,15,-1.7963,37,-0.4031,54,0.19247,91,1.10887
ENSG00000089006,SNX5,97,0.73480,47,-0.6722,45,-0.5068,41,-0.6748,68,0.14840,123,1.16073
ENSG00000232838,PET117,25,-0.4017,39,0.54197,36,0.16073,37,0.23002,23,-0.4900,12,-1.4651
ENSG00000149474,KAT14,27,-0.5481,45,0.46296,45,0.26100,51,0.47929,18,-1.1682,22,-0.8355
ENSG00000132664,POLR3F,18,-0.4824,29,0.43560,27,0.12289,24,-0.0336,16,-0.6391,21,-0.2475
ENSG00000101310,SEC23B,80,1.13017,40,-0.0811,40,-0.0491,24,-0.8678,21,-1.0336,47,0.19438
ENSG00000232388,SMIM26,64,-0.4944,108,0.61400,85,-0.0327,36,-1.3838,97,0.17246,71,-0.3381
ENSG00000125821,DTD1,46,0.00013,57,0.60403,40,-0.2198,34,-0.4514,27,-0.8080,38,-0.2887
ENSG00000132669,RIN2,40,0.90822,7,-2.3462,6,-2.0507,6,-1.9824,35,0.67628,94,2.69652
ENSG00000173418,NAA20,33,-1.2654,100,0.87209,75,-0.0020,83,0.17840,28,-1.5180,53,-0.5302
ENSG00000101343,CRNKL1,80,1.26544,19,-1.4341,58,0.68809,53,0.55039,45,0.27880,30,-0.4013
ENSG00000088970,KIZ,48,1.04029,20,-0.5750,22,-0.2871,31,0.27709,17,-0.6246,35,0.45923
ENSG00000088930,XRN2,72,0.65006,34,-0.8382,85,0.94920,50,0.03753,38,-0.3699,57,0.26455
ENSG00000125812,GZF1,35,0.18669,29,-0.1580,34,0.14379,27,-0.2165,32,0.06411,34,0.17698
ENSG00000125814,NAPB,115,-2.3087,685,0.80527,394,-0.4474,804,0.72285,504,-0.0561,141,-2.0104
ENSG00000101439,CST3,743,-1.2439,1034,-1.0477,706,-1.3209,416,-2.1121,2615,0.77593,6213,2.52728
ENSG00000101463,SYNDIG1,43,0.11407,56,0.99709,30,-0.4694,33,-0.3124,22,-0.9471,11,-1.9762
ENSG00000101474,APMAP,43,-1.2197,119,0.70254,111,0.28880,68,-0.5015,69,-0.4903,74,-0.3703
ENSG00000154930,ACSS1,29,-0.1691,15,-1.5332,10,-1.7718,9,-1.9279,55,0.89966,124,2.57682
ENSG00000197586,ENTPD6,43,-1.5425,142,0.58165,132,0.21430,135,0.24826,86,-0.4745,78,-0.6139
ENSG00000100994,PYGB,64,-0.5201,100,0.32756,95,0.10947,79,-0.1852,66,-0.4719,95,0.10207
ENSG00000100997,ABHD12,61,-0.6495,120,0.74870,63,-0.6062,65,-0.5538,65,-0.5662,101,0.13339
ENSG00000130684,ZNF337,20,0.52183,13,-0.2124,28,1.12657,10,-0.4675,8,-0.8238,10,-0.6015
ENSG00000125804,FAM182A,28,0.52578,11,-1.2481,26,0.42257,17,-0.2901,23,0.19786,43,1.28840
ENSG00000101294,HM13,44,-0.0994,57,0.54802,37,-0.3841,47,0.01810,19,-1.3374,46,-0.0233
ENSG00000125968,ID1,13,-0.7290,9,-1.7213,3,-2.6775,5,-2.2361,38,0.97110,97,2.95849
ENSG00000171552,BCL2L1,52,-0.1075,62,0.27232,31,-0.9001,58,0.06618,61,0.15955,52,-0.1127
ENSG00000088356,PDRG1,14,-0.4629,21,0.39099,19,0.06200,13,-0.4959,11,-0.7537,23,0.36930
ENSG00000101337,TM9SF4,25,-0.7653,53,0.70598,33,-0.3749,57,0.51873,20,-1.1065,26,-0.7170
ENSG00000101350,KIF3B,64,-1.6582,170,-0.2314,265,0.58219,281,0.68455,263,0.57331,125,-0.6269
ENSG00000171456,ASXL1,38,0.46619,24,-0.4483,35,0.32634,27,-0.0865,29,0.02524,33,0.25088
ENSG00000197183,NOL4L,48,1.40147,19,-0.1978,10,-1.0851,16,-0.4120,24,0.22276,14,-0.6871
ENSG00000149600,COMMD7,34,-1.2644,89,0.44731,67,-0.2124,46,-0.7756,113,0.65058,68,-0.1801
ENSG00000101367,MAPRE1,52,0.95497,16,-1.2459,11,-1.4815,7,-2.1509,39,0.48951,88,1.99912
ENSG00000260257,AL035071.1,11,-0.9937,24,0.32090,10,-1.1843,21,-0.0538,29,0.49641,25,0.27776
ENSG00000101391,CDK5RAP1,14,-0.5965,25,0.66211,23,0.21769,18,-0.1966,16,-0.3203,9,-1.2874
ENSG00000101400,SNTA1,58,-0.7219,81,-0.3090,79,-0.2532,41,-1.2422,108,0.25349,218,1.50887
ENSG00000078699,CBFA2T2,51,0.64867,35,0.05047,40,0.23765,40,0.25441,18,-0.9721,20,-0.8480
ENSG00000125967,NECAB3,19,-1.2384,54,0.60435,39,-0.1690,41,-0.1051,41,-0.0953,36,-0.3031
ENSG00000101417,PXMP4,16,0.23105,11,-0.5372,15,0.16465,17,0.40705,11,-0.3350,20,0.62323
ENSG00000101421,CHMP4B,108,-0.6955,200,0.47561,139,-0.3108,160,-0.0776,200,0.28431,109,-0.6842
ENSG00000125970,RALY,73,0.68388,54,0.30573,24,-1.1063,36,-0.4764,32,-0.6578,55,0.19081
ENSG00000125977,EIF2S2,453,0.80829,237,-0.4039,304,0.13458,422,0.68223,224,-0.3613,169,-0.7949
ENSG00000101444,AHCY,52,-0.0397,62,0.43308,58,0.13687,41,-0.3927,41,-0.4233,38,-0.5371
ENSG00000078747,ITCH,142,1.46560,44,-0.7449,70,0.21932,67,0.15412,57,-0.1172,37,-0.7819
ENSG00000125971,DYNLRB1,186,-1.0247,487,0.94388,259,-0.5099,245,-0.5960,354,-0.0130,221,-0.7613
ENSG00000101460,MAP1LC3A,117,-0.7374,240,0.74797,123,-0.6537,191,0.04076,169,-0.1546,115,-0.7661
ENSG00000101464,PIGU,38,0.99679,21,0.07063,21,0.01480,11,-0.9658,13,-0.7555,19,-0.1290
ENSG00000198646,NCOA6,67,0.91783,31,-0.5570,47,0.29497,47,0.29225,26,-0.6471,41,0.08544
ENSG00000078804,TP53INP2,412,3.08505,23,-2.6138,20,-2.2549,66,-0.4776,135,0.70031,74,-0.2863
ENSG00000131067,GGT7,17,-1.0048,42,0.74926,35,0.11927,38,0.25651,14,-1.2649,20,-0.7555
ENSG00000131069,ACSS2,50,1.39992,21,-0.1448,3,-2.7158,20,-0.1363,11,-1.0991,31,0.56682
ENSG00000100983,GSS,21,-0.6025,38,0.60492,35,0.24473,31,0.00566,12,-1.3912,24,-0.3544
ENSG00000078814,MYH7B,15,0.16206,14,0.23151,6,-1.2334,17,0.37005,13,0.01083,11,-0.3108
ENSG00000100991,TRPC4AP,41,0.00140,55,0.88029,30,-0.5090,34,-0.2661,33,-0.3152,10,-2.1694
ENSG00000126005,MMP24OS,36,-1.3619,105,0.53525,52,-0.8021,79,-0.1619,116,0.47575,79,-0.1500
ENSG00000242372,EIF6,36,-0.4654,61,0.65519,34,-0.5588,37,-0.4237,39,-0.3651,47,-0.0525
ENSG00000101019,UQCC1,19,-1.2615,55,0.75304,44,0.05606,44,0.05650,27,-0.7281,29,-0.6022
ENSG00000126001,CEP250,15,-0.6616,19,-0.4551,28,0.36903,33,0.61743,37,0.79283,16,-0.5167
ENSG00000125991,ERGIC3,46,-0.5358,74,0.34702,49,-0.4479,64,-0.0111,51,-0.3970,79,0.32381
ENSG00000214078,CPNE1,34,-0.1255,41,0.23224,44,0.25993,29,-0.3770,22,-0.8366,43,0.24890
ENSG00000244462,RBM12,37,0.28917,28,-0.2894,40,0.38956,27,-0.2128,22,-0.5217,43,0.53929
ENSG00000244005,NFS1,17,-0.9698,43,0.83343,34,0.07598,24,-0.4849,25,-0.3918,19,-0.8021
ENSG00000125995,ROMO1,138,-0.3606,188,0.23437,147,-0.2550,87,-1.0729,190,0.15527,239,0.53515
ENSG00000131051,RBM39,377,1.07887,134,-0.9205,259,0.42604,220,0.15437,147,-0.4896,264,0.45587
ENSG00000025293,PHF20,91,-0.2303,88,-0.4136,191,1.02456,146,0.55173,82,-0.3882,79,-0.4523
ENSG00000171222,SCAND1,52,-1.2923,145,0.51447,110,-0.1528,105,-0.2244,115,-0.0731,124,0.04465
ENSG00000260032,NORAD,440,-0.7630,774,0.22166,753,0.08932,900,0.38418,828,0.24582,398,-0.9181
ENSG00000088367,EPB41L1,135,-0.5964,162,-0.4681,193,-0.0329,289,0.64334,346,0.95674,159,-0.3420
ENSG00000131043,AAR2,16,0.15394,13,-0.1441,12,-0.2211,15,0.05865,8,-0.8218,23,0.81138
ENSG00000080845,DLGAP4,21,-2.1074,86,0.01344,78,-0.1431,96,0.19398,131,0.71496,98,0.23220
ENSG00000101335,MYL9,1,-5.1306,6,-3.1450,7,-2.1908,1,-4.4122,15,-1.1313,244,5.25756
ENSG00000101084,RAB5IF,26,-1.5194,93,0.85225,63,-0.1754,56,-0.3472,48,-0.6033,64,-0.1349
ENSG00000101079,NDRG3,67,-1.9124,338,1.15774,208,-0.1945,233,-0.0101,141,-0.8005,107,-1.2151
ENSG00000149639,SOGA1,52,1.38978,17,-0.7401,25,0.12687,14,-0.7871,31,0.46384,20,-0.2564
ENSG00000101347,SAMHD1,49,0.45182,33,-0.3418,27,-0.5004,31,-0.3074,22,-0.8018,77,1.23375
ENSG00000118705,RPN2,101,0.07192,89,-0.2042,102,0.08548,92,-0.0854,52,-0.9618,167,0.91978
ENSG00000101363,MANBAL,47,-0.5031,80,0.60374,63,-0.0284,47,-0.5022,50,-0.4016,54,-0.2762
ENSG00000166619,BLCAP,46,-1.7776,179,0.54213,184,0.36299,147,-0.0073,139,-0.0963,97,-0.6677
ENSG00000053438,NNAT,23,-2.8868,219,1.02467,186,0.27479,148,-0.0943,142,-0.1658,39,-2.1430
ENSG00000132792,CTNNBL1,22,-0.7192,34,-0.0887,40,0.21150,39,0.17835,39,0.16980,40,0.21207
ENSG00000132821,VSTM2L,11,-3.2728,139,1.14615,132,0.50655,73,-0.4566,80,-0.3027,19,-2.4831
ENSG00000101407,TTI1,16,0.16715,14,-0.0093,22,0.68170,16,0.19992,9,-0.7476,9,-0.6832
ENSG00000101413,RPRD1B,20,-0.1277,22,0.05774,23,0.06064,18,-0.2869,15,-0.5983,31,0.59114
ENSG00000170471,RALGAPB,36,-0.5234,50,0.01794,83,0.86486,50,0.00203,29,-0.8628,50,0.00544
ENSG00000101438,SLC32A1,3,-3.5444,36,0.14077,76,1.35071,20,-0.8088,51,0.64901,15,-1.2933
ENSG00000101445,PPP1R16B,117,0.41312,82,-0.2526,66,-0.5048,69,-0.4304,136,0.67659,101,0.16894
ENSG00000204103,MAFB,3,-3.0160,25,0.03980,48,1.13315,20,-0.2840,38,0.74233,11,-1.1797
ENSG00000198900,TOP1,193,0.49990,102,-0.7765,200,0.55971,235,0.84464,105,-0.4824,142,-0.0102
ENSG00000124181,PLCG1,27,-0.2766,32,0.01996,38,0.29129,27,-0.2606,19,-0.7814,47,0.64654
ENSG00000174306,ZHX3,81,0.30961,37,-1.2940,80,0.29421,93,0.54327,66,-0.0324,136,1.20716
ENSG00000124177,CHD6,155,0.31073,83,-0.9784,161,0.37184,197,0.72299,152,0.28179,155,0.31790
ENSG00000196090,PTPRT,11,-3.0927,110,0.54208,31,-1.6539,224,1.59763,89,-0.0249,20,-2.2625
ENSG00000124193,SRSF6,83,0.51719,61,0.01636,60,-0.0201,52,-0.2486,38,-0.7460,69,0.21506
ENSG00000185513,L3MBTL1,28,1.16376,15,0.16575,12,-0.2502,11,-0.3587,7,-1.0824,9,-0.7632
ENSG00000101052,IFT52,24,0.39682,21,0.26262,17,-0.1911,14,-0.3996,9,-1.0305,21,0.20656
ENSG00000124191,TOX2,2,-3.4162,22,0.31537,20,0.03200,27,0.56345,14,-0.5117,24,0.37763
ENSG00000132823,OSER1,27,0.04739,33,0.61659,24,-0.1257,22,-0.2437,6,-2.0981,26,-0.0449
ENSG00000223891,OSER1-DT,29,0.02341,30,0.13021,21,-0.4712,20,-0.6000,38,0.45746,30,0.05672
ENSG00000124194,GDAP1L1,6,-3.3727,81,0.94768,86,0.61348,51,-0.2367,45,-0.4416,21,-1.5632
ENSG00000197296,FITM2,17,-0.8142,35,0.58131,33,0.23952,30,0.07735,21,-0.4721,15,-0.9436
ENSG00000124120,TTPAL,15,-0.6832,25,0.10480,19,-0.3707,39,0.81845,30,0.37932,12,-1.0561
ENSG00000132824,SERINC3,257,-0.3698,397,0.58106,401,0.35026,361,0.17425,167,-1.0400,142,-1.2895
ENSG00000168734,PKIG,24,-2.4298,135,0.32628,206,0.91863,64,-0.9762,137,0.22459,106,-0.1980
ENSG00000101098,RIMS4,1,-4.2458,18,0.09373,25,0.60872,10,-0.7662,41,1.49641,6,-1.4540
ENSG00000166913,YWHAB,792,-0.8718,1482,0.19520,1546,0.18857,2488,1.00584,1083,-0.3852,561,-1.3969
ENSG00000025772,TOMM34,7,-2.6029,68,1.89210,19,-1.1554,28,-0.5953,25,-0.7673,12,-1.8370
ENSG00000101109,STK4,39,0.00845,30,-0.6116,34,-0.2289,64,0.82099,63,0.79916,31,-0.3600
ENSG00000124134,KCNS1,5,-3.8441,122,1.78601,85,0.22950,53,-0.5209,11,-2.8235,21,-1.9142
ENSG00000124145,SDC4,50,0.13537,24,-1.3592,23,-1.0529,19,-1.3219,35,-0.4454,189,2.72829
ENSG00000204070,SYS1,30,0.92050,17,0.00323,12,-0.5468,18,0.07507,5,-1.8443,21,0.31848
ENSG00000244274,DBNDD2,1615,4.09280,111,-1.7826,36,-3.0006,41,-2.8010,126,-1.1524,105,-1.4309
ENSG00000124155,PIGT,126,1.27290,60,-0.0306,46,-0.4277,42,-0.5691,40,-0.6534,50,-0.2949
ENSG00000101443,WFDC2,5,-1.3960,19,0.82049,25,0.96958,12,-0.2937,9,-0.7486,1,-3.5326
ENSG00000101457,DNTTIP1,15,-0.7261,32,0.94694,15,-0.6518,15,-0.6955,15,-0.6497,22,-0.1075
ENSG00000124104,SNX21,12,-1.1321,25,0.03864,19,-0.4277,24,-0.0297,38,0.71130,29,0.26984
ENSG00000101473,ACOT8,27,-1.1801,74,0.66914,55,-0.1010,61,0.06595,40,-0.6030,48,-0.3078
ENSG00000064601,CTSA,47,-0.3566,78,0.81990,59,0.01105,49,-0.2890,14,-2.1518,50,-0.2760
ENSG00000100979,PLTP,28,0.06217,10,-1.9612,8,-1.8019,2,-3.6316,14,-1.0525,153,3.66170
ENSG00000100982,PCIF1,21,0.17760,21,0.29933,19,-0.0569,14,-0.5332,13,-0.6455,21,0.11568
ENSG00000198026,ZNF335,13,-0.3210,18,0.27353,15,-0.1090,8,-0.9925,19,0.23832,19,0.20509
ENSG00000124140,SLC12A5,21,-3.8871,388,1.00671,414,0.65390,285,0.03282,159,-0.8894,86,-1.8199
ENSG00000124160,NCOA5,17,0.14687,15,-0.0046,19,0.34925,17,0.19118,14,-0.1756,10,-0.6690
ENSG00000149654,CDH22,2,-4.2655,55,1.17299,62,0.84751,22,-0.8550,14,-1.4638,20,-1.0062
ENSG00000080189,SLC35C2,26,0.01700,31,0.56068,31,0.33152,16,-0.6867,18,-0.5407,13,-0.9866
ENSG00000062598,ELMO2,44,0.27283,43,0.38554,33,-0.1972,25,-0.6105,29,-0.4062,33,-0.2087
ENSG00000101040,ZMYND8,123,0.21940,79,-0.7065,187,0.93644,147,0.52110,107,-0.0018,85,-0.3757
ENSG00000124151,NCOA3,33,1.07358,16,-0.2056,7,-1.2537,8,-1.0798,32,1.00353,12,-0.6017
ENSG00000196562,SULF2,32,0.29859,26,-0.0316,13,-1.0584,22,-0.2795,30,0.21094,36,0.51239
ENSG00000124126,PREX1,332,3.25922,26,-1.9485,23,-1.6323,14,-2.3904,35,-1.0056,99,0.63830
ENSG00000124198,ARFGEF2,43,-0.5670,71,0.38351,67,0.12009,76,0.32621,56,-0.1697,31,-1.0638
ENSG00000124207,CSE1L,89,0.41555,80,0.41710,72,0.05976,56,-0.3372,38,-0.9330,46,-0.6482
ENSG00000124214,STAU1,134,0.26674,103,-0.2390,138,0.32223,147,0.42780,99,-0.2133,91,-0.3583
ENSG00000124228,DDX27,69,0.59239,39,-0.5286,66,0.51561,74,0.70380,24,-1.0603,46,-0.0553
ENSG00000124201,ZNFX1,36,0.19221,23,-0.7611,29,-0.1332,47,0.64674,14,-1.2355,69,1.32095
ENSG00000177410,ZFAS1,168,0.65113,96,-0.4107,63,-0.9168,46,-1.3935,163,0.60078,198,0.93909
ENSG00000158445,KCNB1,30,-2.3104,136,-0.0411,208,0.68857,289,1.27786,120,-0.2194,50,-1.5563
ENSG00000158470,B4GALT5,16,-1.9058,77,0.97193,50,-0.1607,71,0.39333,36,-0.6976,22,-1.4484
ENSG00000158480,SPATA2,25,-0.6865,51,0.84447,51,0.48115,30,-0.3926,24,-0.7549,11,-1.8329
ENSG00000124226,RNF114,69,1.07331,30,-0.4497,36,-0.0036,18,-1.0831,41,0.16893,44,0.29005
ENSG00000244687,UBE2V1,81,-0.8317,163,0.48059,119,-0.2328,161,0.25804,127,-0.1332,97,-0.5549
ENSG00000240849,TMEM189,77,1.86063,23,-0.3822,15,-0.9123,19,-0.5543,14,-1.0322,26,-0.0293
ENSG00000172216,CEBPB,9,-2.4701,50,0.23365,94,1.23420,21,-1.2214,33,-0.5338,56,0.32806
ENSG00000196396,PTPN1,34,0.76307,19,-0.3766,25,0.21562,29,0.46405,17,-0.4247,16,-0.4332
