Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000180901,KCTD2,56,-0.2481,60,-0.1302,56,-0.2610,84,0.48042,70,0.15731
ENSG00000167863,ATP5PD,180,-0.3266,154,-0.5886,199,-0.1733,268,0.37390,296,0.56639
ENSG00000189159,JPT1,47,-1.0257,63,-0.5791,85,-0.0675,148,0.97775,99,0.20716
ENSG00000188612,SUMO2,224,0.22923,146,-0.5122,168,-0.3053,202,0.04485,260,0.50093
ENSG00000125450,NUP85,7,-1.0985,15,0.10525,9,-0.7423,25,1.12317,15,0.20375
ENSG00000125447,GGA3,27,-0.8617,41,-0.1703,46,0.07275,62,0.58891,47,0.10387
ENSG00000125445,MRPS7,43,-0.3264,50,-0.0900,40,-0.4940,73,0.60513,62,0.29156
ENSG00000177885,GRB2,93,-0.5349,124,-0.0472,124,-0.0557,173,0.55457,125,-0.0292
ENSG00000177728,TMEM94,38,0.28673,22,-0.6344,34,0.10173,18,-0.9622,48,0.75097
ENSG00000177303,CASKIN2,20,1.29718,6,-0.7385,4,-1.5048,6,-0.9250,17,1.00047
ENSG00000108469,RECQL5,11,0.27922,10,0.04851,4,-1.4542,12,0.30814,14,0.69506
ENSG00000161526,SAP30BP,41,-0.0731,43,4.92421,32,-0.5373,53,0.37362,51,0.30078
ENSG00000132470,ITGB4,38,1.79317,10,-0.7785,3,-2.5776,2,-2.8286,31,1.34479
ENSG00000132475,H3F3B,279,0.92520,123,-0.5588,119,-0.6718,94,-0.9992,265,0.81856
ENSG00000132471,WBP2,246,-0.4024,215,-0.6257,323,0.07556,429,0.58792,337,0.13867
ENSG00000132481,TRIM47,38,1.50019,9,-1.0565,7,-1.5069,10,-0.8585,29,0.89037
ENSG00000204316,MRPL38,35,-0.2511,28,-0.5765,42,0.08358,52,0.45705,43,0.12312
ENSG00000161533,ACOX1,64,0.64011,46,0.03031,30,-0.7335,33,-0.5216,60,0.50476
ENSG00000167881,SRP68,52,-0.5253,75,0.11328,56,-0.4436,90,0.44288,87,0.38010
ENSG00000182473,EXOC7,52,-0.4557,60,-0.2080,79,0.30606,73,0.14216,69,0.03563
ENSG00000141576,RNF157,168,0.30529,146,0.05327,154,0.16800,118,-0.3061,115,-0.3506
ENSG00000185262,UBALD2,27,-0.0936,19,-0.6594,30,0.11824,23,-0.3529,42,0.71153
ENSG00000161542,PRPSAP1,23,-0.6413,30,-0.2016,29,-0.3125,46,0.56728,43,0.45687
ENSG00000175931,UBE2O,25,-1.4411,73,0.30325,60,-0.0457,104,0.98849,46,-0.4892
ENSG00000161544,CYGB,10,-0.1074,8,-0.4876,14,0.49997,9,-0.3028,12,0.10599
ENSG00000163597,SNHG16,33,0.41344,12,-1.2660,32,0.35316,31,0.26023,22,-0.2993
ENSG00000182534,MXRA7,143,0.10700,100,-0.5044,91,-0.7268,170,0.41529,192,0.64684
ENSG00000070495,JMJD6,12,-0.1364,13,0.01994,10,-0.4467,14,0.21349,16,0.40463
ENSG00000161547,SRSF2,69,-0.4166,57,-0.7274,97,0.20304,98,0.18631,114,0.47202
ENSG00000092931,MFSD11,17,0.15278,13,-0.2295,11,-0.6101,18,0.33445,19,0.39774
ENSG00000167889,MGAT5B,57,0.53896,39,-0.1448,21,-1.2308,43,0.01909,63,0.71303
ENSG00000129657,SEC14L1,87,0.58015,66,0.08646,32,-1.2165,43,-0.6594,104,0.92983
ENSG00000184640,SEPTIN9,64,0.11166,46,-0.4611,67,0.20066,58,-0.0767,64,0.09841
ENSG00000078687,TNRC6C,69,-0.2412,135,0.99353,71,-0.2225,49,-0.8060,79,-0.0272
ENSG00000183077,AFMID,14,-0.4135,15,-0.2746,19,0.16948,14,-0.3651,25,0.64623
ENSG00000087157,PGS1,11,-0.7991,9,-1.0828,27,0.82238,18,0.02127,21,0.25029
ENSG00000108669,CYTH1,42,-0.2294,66,0.58741,47,-0.0078,37,-0.4081,46,-0.0646
ENSG00000055483,USP36,20,0.09839,24,0.39249,23,0.35398,10,-0.9746,16,-0.2614
ENSG00000035862,TIMP2,121,0.11414,64,-0.9573,130,0.28226,77,-0.6583,166,0.71146
ENSG00000108679,LGALS3BP,24,1.14387,9,-0.5939,4,-1.8406,3,-2.2512,29,1.60275
ENSG00000171302,CANT1,14,-0.6669,15,-0.5418,22,0.06891,31,0.69951,23,0.14556
ENSG00000167281,RBFOX3,115,-0.2469,137,0.06806,130,-0.0366,139,0.08459,142,0.12355
ENSG00000141582,CBX4,26,-0.7115,45,0.19259,40,-0.0446,46,0.21536,46,0.22579
ENSG00000167291,TBC1D16,24,0.61870,20,0.32269,10,-0.9628,5,-1.8221,29,0.99958
ENSG00000171298,GAA,17,-0.7051,24,-0.1045,30,0.28671,28,0.15194,28,0.14156
ENSG00000141543,EIF4A3,18,-0.3807,15,-0.6862,17,-0.5124,28,0.37394,39,0.95513
ENSG00000181045,SLC26A11,13,-0.4429,12,-0.4884,19,0.30086,16,-0.0608,21,0.43605
ENSG00000173821,RNF213,40,0.97480,41,1.01714,13,-1.0165,13,-0.9538,16,-0.6177
ENSG00000173818,ENDOV,19,0.16301,14,-0.3015,14,-0.3067,22,0.47683,17,-0.0260
ENSG00000171246,NPTX1,223,-1.1958,555,0.33970,543,0.33900,579,0.41758,358,-0.4314
ENSG00000141564,RPTOR,17,0.11938,18,0.25747,15,-0.0410,15,-0.0197,13,-0.3467
ENSG00000176108,CHMP6,13,0.03603,10,-0.4378,9,-0.6265,12,-0.0463,21,0.95433
ENSG00000226137,BAIAP2-DT,61,0.10971,57,0.01427,54,-0.1027,50,-0.2376,64,0.22233
ENSG00000175866,BAIAP2,99,-0.6614,128,-0.2370,153,0.09161,199,0.55820,150,0.04143
ENSG00000181409,AATK,54,-0.4466,65,-0.1282,109,0.94353,47,-0.6872,58,-0.3262
ENSG00000224877,NDUFAF8,170,0.92636,52,-1.1244,89,-0.2933,77,-0.4955,137,0.50781
ENSG00000157637,SLC38A10,19,-0.1156,23,0.18814,20,-0.0964,21,0.01345,21,0.02973
ENSG00000266074,BAHCC1,16,0.40288,10,-0.3397,14,0.20556,6,-1.0779,16,0.39735
ENSG00000184009,ACTG1,788,-0.2790,637,-0.6362,909,-0.0365,1046,0.21781,1258,0.56197
ENSG00000182446,NPLOC4,33,-0.2893,35,-0.1752,46,0.32335,32,-0.3282,45,0.27534
ENSG00000204237,OXLD1,16,-0.4182,8,-1.5315,21,0.02980,25,0.36688,32,0.85322
ENSG00000185298,CCDC137,14,-0.7109,27,0.34889,31,0.71840,20,-0.1800,14,-0.7837
ENSG00000214087,ARL16,33,0.19010,19,-0.6885,30,0.05788,36,0.36722,28,-0.0868
ENSG00000185359,HGS,30,-0.8457,36,-0.5513,57,0.25198,50,-0.0087,74,0.72515
ENSG00000262814,MRPL12,55,-0.2519,37,-0.8967,62,-0.0450,73,0.24869,92,0.66579
ENSG00000225663,MCRIP1,89,-0.0208,63,-0.6245,103,0.25887,88,-0.0544,104,0.24397
ENSG00000185624,P4HB,72,0.03945,56,-0.3729,65,-0.1515,75,0.12790,85,0.34249
ENSG00000141522,ARHGDIA,106,-0.1414,82,-0.5700,140,0.40838,127,0.17783,107,-0.1286
ENSG00000183684,ALYREF,16,0.47053,11,-0.2199,9,-0.6336,14,0.15933,14,0.26595
ENSG00000141552,ANAPC11,90,0.24753,26,-1.7648,75,-0.0892,55,-0.6045,148,1.22416
ENSG00000185813,PCYT2,40,0.02421,29,-0.5215,38,-0.0564,39,0.00930,50,0.45754
ENSG00000197063,MAFG,52,-0.1681,66,0.23855,75,0.53299,46,-0.3994,42,-0.5568
ENSG00000169696,ASPSCR1,19,-0.1106,17,-0.2688,24,0.37009,18,-0.1788,20,0.01186
ENSG00000169689,CENPX,41,0.14804,17,-1.2464,41,0.19655,29,-0.3984,56,0.74908
ENSG00000169750,RAC3,9,-0.9184,6,-1.6018,22,0.62285,16,-0.0444,26,0.83035
ENSG00000169738,DCXR,95,0.63000,32,-1.2211,52,-0.4879,56,-0.3018,108,0.90168
ENSG00000169733,RFNG,15,-0.1795,12,-0.4755,15,-0.0948,16,-0.0582,24,0.67888
ENSG00000169727,GPS1,43,-0.6714,33,-1.0737,76,0.34272,82,0.44995,80,0.40140
ENSG00000169718,DUS1L,22,-0.3765,21,-0.3974,34,0.50704,31,0.23390,23,-0.2806
ENSG00000169710,FASN,93,-0.0835,70,-0.5591,112,0.28357,89,-0.1477,115,0.30246
ENSG00000176155,CCDC57,6,-0.9504,17,0.94610,12,0.24207,7,-0.6147,9,-0.1893
ENSG00000141551,CSNK1D,47,-0.2727,37,-0.6392,62,0.25895,60,0.15702,64,0.27114
ENSG00000260563,AC132872.1,9,-0.0875,11,0.22327,14,0.66544,5,-1.1154,8,-0.2759
ENSG00000169660,HEXD,10,0.04191,13,0.53335,7,-0.5602,10,0.03132,10,0.00799
ENSG00000178927,CYBC1,26,0.74472,14,-0.3497,14,-0.3761,15,-0.2325,19,0.14231
ENSG00000141562,NARF,29,-0.8891,47,-0.1331,48,-0.1044,58,0.25705,71,0.63036
ENSG00000141568,FOXK2,32,-0.3813,32,-0.3774,48,0.34945,46,0.24136,39,-0.0489
ENSG00000141580,WDR45B,82,0.20518,87,0.31849,70,-0.0885,56,-0.4560,72,-0.0280
ENSG00000141542,RAB40B,107,0.13117,69,-0.6089,78,-0.4620,126,0.42756,127,0.45109
ENSG00000141560,FN3KRP,25,-0.5994,21,-0.8479,40,0.24417,41,0.28558,47,0.51890
ENSG00000141556,TBCD,32,-0.5684,35,-0.4144,44,-0.0401,68,0.76951,46,0.02865
ENSG00000101557,USP14,52,-1.3121,156,0.55662,118,0.05794,161,0.62417,85,-0.5021
ENSG00000079134,THOC1,12,-0.9868,60,2.18645,11,-1.2408,15,-0.6404,16,-0.5147
ENSG00000158270,COLEC12,26,1.34471,18,0.55132,5,-1.7258,2,-2.4546,18,0.60632
ENSG00000176105,YES1,24,0.93316,23,0.83972,8,-1.0761,5,-1.5120,15,0.11763
ENSG00000141433,ADCYAP1,22,0.42437,15,-0.1952,6,-1.6570,30,1.05092,18,0.04216
ENSG00000101596,SMCHD1,38,-0.6351,119,1.54092,41,-0.5376,36,-0.7176,48,-0.2463
ENSG00000101577,LPIN2,53,-0.3869,88,0.49851,64,-0.0947,56,-0.2934,74,0.19169
ENSG00000101608,MYL12A,30,1.38172,5,-1.6004,8,-0.9803,4,-1.8437,29,1.25774
ENSG00000118680,MYL12B,100,-0.8333,109,-0.6896,165,0.02228,246,0.75441,198,0.34025
ENSG00000170579,DLGAP1,179,-0.5929,279,0.16849,236,-0.1449,340,0.53437,244,-0.0671
ENSG00000263878,DLGAP1-AS4,19,-0.6521,35,0.36189,24,-0.2872,34,0.31820,32,0.18749
ENSG00000263753,LINC00667,48,-0.1183,62,0.36191,45,-0.2390,45,-0.2136,58,0.22339
ENSG00000198081,ZBTB14,8,-0.3690,11,0.18164,14,0.64495,4,-1.2633,11,0.14756
ENSG00000082397,EPB41L3,80,-1.2787,165,-0.0965,192,0.18742,280,0.88391,148,-0.2882
ENSG00000206432,TMEM200C,11,-1.0206,19,-0.2589,22,0.00374,30,0.60227,26,0.33688
ENSG00000173482,PTPRM,32,-0.5786,42,-0.1144,59,0.54915,39,-0.2462,47,0.05987
ENSG00000206418,RAB12,31,-0.6567,44,-0.0975,43,-0.1356,53,0.25552,61,0.50961
ENSG00000168502,MTCL1,21,-0.4275,40,0.68424,20,-0.5925,35,0.43240,25,-0.1672
ENSG00000178127,NDUFV2,83,-0.8489,88,-0.7624,120,-0.2697,222,0.89203,186,0.54714
ENSG00000101745,ANKRD12,437,-0.6172,1263,1.37660,475,-0.5282,524,-0.3113,515,-0.3402
ENSG00000128791,TWSG1,18,0.11841,23,0.48159,15,-0.3013,12,-0.6608,20,0.27839
ENSG00000017797,RALBP1,212,-0.2012,334,0.61812,251,0.10189,214,-0.1886,175,-0.5276
ENSG00000154845,PPP4R1,15,-0.1265,20,0.35277,14,-0.3247,14,-0.2458,20,0.35711
ENSG00000168461,RAB31,179,0.90500,117,0.10828,71,-0.8059,37,-1.7457,167,0.76515
ENSG00000101558,VAPA,154,-0.6228,204,-0.1506,238,0.13340,265,0.31350,244,0.16314
ENSG00000154856,APCDD1,73,1.30416,21,-0.9252,8,-2.5244,12,-1.8046,87,1.70379
ENSG00000134265,NAPG,72,-1.1283,168,0.28434,148,0.06437,180,0.41598,145,0.02471
ENSG00000141404,GNAL,103,0.35376,75,-0.2116,25,-2.0625,110,0.47641,140,0.94266
ENSG00000255112,CHMP1B,44,-0.6217,61,-0.0596,56,-0.2173,92,0.69311,66,0.07665
ENSG00000154889,MPPE1,17,-0.0110,13,-0.4778,14,-0.4550,24,0.57014,21,0.33415
ENSG00000141385,AFG3L2,49,-0.9474,119,0.59415,75,-0.2566,103,0.32249,90,0.06977
ENSG00000134278,SPIRE1,109,-0.2006,161,0.49762,104,-0.3211,127,0.05985,121,-0.0156
ENSG00000128789,PSMG2,27,-0.6009,24,-0.7575,40,0.07778,49,0.44793,51,0.50588
ENSG00000175354,PTPN2,19,-0.5916,51,1.18564,23,-0.2975,27,-0.0031,18,-0.6983
ENSG00000085415,SEH1L,47,-0.5287,45,-0.5774,85,0.59551,85,0.52564,46,-0.5365
ENSG00000101639,CEP192,9,-0.8089,32,1.54033,9,-0.8023,9,-0.7657,16,0.19030
ENSG00000168675,LDLRAD4,40,-0.7457,50,-0.3743,89,0.77641,47,-0.4815,71,0.24296
ENSG00000177150,FAM210A,13,-0.8300,24,0.26973,20,-0.0753,26,0.34966,22,0.11901
ENSG00000101654,RNMT,86,-0.9465,226,0.75034,167,0.20914,155,0.04515,112,-0.5026
ENSG00000175322,ZNF519,20,-0.7732,46,0.70032,32,0.05499,35,0.17574,24,-0.4652
ENSG00000180777,ANKRD30B,9,-0.6806,44,2.48685,6,-1.3817,7,-1.0265,8,-1.0098
ENSG00000067900,ROCK1,171,0.78847,202,1.13351,79,-0.6494,44,-1.5165,80,-0.5742
ENSG00000141446,ESCO1,23,-0.7331,81,1.64903,26,-0.5992,25,-0.5757,28,-0.4109
ENSG00000167088,SNRPD1,67,0.30266,38,-0.6558,51,-0.2070,60,0.10789,69,0.36781
ENSG00000101752,MIB1,66,-0.2675,90,0.29197,83,0.14725,65,-0.2918,77,0.01348
ENSG00000101773,RBBP8,26,0.27913,38,0.99001,20,-0.2041,17,-0.4677,12,-1.0426
ENSG00000134508,CABLES1,45,0.33994,33,-0.1999,22,-0.9594,13,-1.7025,80,1.54150
ENSG00000101782,RIOK3,36,-0.8083,84,0.67118,66,0.24496,67,0.25223,35,-0.8601
ENSG00000141452,RMC1,5,-1.7845,13,-0.2462,18,0.46846,17,0.27230,18,0.41367
ENSG00000141458,NPC1,17,0.03426,13,-0.4832,18,0.10592,13,-0.3761,23,0.53633
ENSG00000154065,ANKRD29,14,-0.7850,25,0.24358,23,0.11908,35,0.86226,12,-0.9946
ENSG00000168234,TTC39C,4,-1.7249,17,0.58780,18,0.72541,14,0.16755,7,-0.9341
ENSG00000141447,OSBPL1A,177,-0.9427,459,0.72519,273,-0.2462,356,0.24900,305,-0.0316
ENSG00000154059,IMPACT,24,-0.0582,30,0.32078,22,-0.2131,25,0.00939,25,-0.0212
ENSG00000198795,ZNF521,13,0.30228,18,0.86797,7,-0.7567,9,-0.3168,10,-0.1866
ENSG00000141380,SS18,16,0.01200,14,-0.2174,13,-0.4817,9,-0.8912,31,1.19878
ENSG00000141384,TAF4B,6,-1.7883,30,0.88651,24,0.50943,13,-0.5425,17,-0.1386
ENSG00000134504,KCTD1,87,-0.1345,88,-0.1179,53,-1.0306,151,0.87702,112,0.31644
ENSG00000171885,AQP4,1021,1.83244,291,-0.6233,78,-2.8145,123,-1.9790,759,1.13632
ENSG00000170558,CDH2,72,-0.1356,99,0.42813,62,-0.4415,80,0.04931,85,0.15395
ENSG00000118276,B4GALT6,52,-0.8495,72,-0.3023,104,0.38587,101,0.28007,93,0.13508
ENSG00000153339,TRAPPC8,22,-0.5392,26,-0.2716,30,-0.0213,43,0.63775,31,0.03233
ENSG00000134758,RNF138,13,0.42187,12,0.30444,7,-0.7080,8,-0.3952,12,0.37745
ENSG00000141441,GAREM1,35,0.10617,34,0.05114,18,-1.0797,31,-0.1044,55,0.93270
ENSG00000141431,ASXL3,9,-1.2244,36,1.08725,19,-0.1540,23,0.24432,14,-0.5474
ENSG00000101746,NOL4,50,-0.4275,76,0.31817,51,-0.4213,61,-0.0718,87,0.56923
ENSG00000134769,DTNA,383,0.97392,239,0.08124,166,-0.5995,142,-0.8060,245,0.12119
ENSG00000166974,MAPRE2,258,-0.5811,335,-0.1433,387,0.12764,471,0.46963,354,-0.0449
ENSG00000186812,ZNF397,33,-0.3658,71,1.05518,40,-0.0494,31,-0.4699,30,-0.5375
ENSG00000186814,ZSCAN30,11,-0.3489,36,2.06444,7,-1.0164,7,-1.1162,9,-0.6998
ENSG00000172466,ZNF24,77,0.20338,95,0.59985,63,-0.1637,39,-0.9321,71,0.07052
ENSG00000141429,GALNT1,39,-0.6877,85,0.71316,56,-0.0592,59,0.02689,52,-0.1959
ENSG00000141428,C18orf21,9,-0.6870,16,0.23631,8,-0.8906,17,0.38734,21,0.79165
ENSG00000141425,RPRD1A,108,-0.6559,135,-0.2829,186,0.31060,176,0.17910,178,0.20117
ENSG00000141424,SLC39A6,30,-0.7328,59,0.41956,50,0.15828,32,-0.6496,60,0.45779
ENSG00000134759,ELP2,22,-0.9779,52,0.51516,31,-0.4391,48,0.33899,48,0.35660
ENSG00000134775,FHOD3,20,-0.4886,33,0.33709,18,-0.7143,39,0.65058,30,0.16481
ENSG00000134779,TPGS2,72,-0.3619,56,-0.7725,91,0.05792,122,0.59395,100,0.21925
ENSG00000101489,CELF4,358,-0.8757,720,0.32280,846,0.72652,542,-0.1821,423,-0.6009
ENSG00000078142,PIK3C3,53,-0.6579,129,0.96318,77,-0.0059,68,-0.2172,60,-0.4267
ENSG00000152214,RIT2,15,-1.0990,15,-1.1046,20,-0.6955,91,2.46226,12,-1.4785
ENSG00000132872,SYT4,183,-1.1054,314,-0.2148,467,0.57607,503,0.64161,253,-0.5768
ENSG00000152217,SETBP1,31,-0.4666,73,1.11139,43,0.09080,25,-0.7919,31,-0.4736
ENSG00000141469,SLC14A1,56,0.76774,25,-0.6258,3,-3.8852,2,-3.9026,114,2.51919
ENSG00000152223,EPG5,15,-0.9209,42,0.87997,24,-0.1554,26,-0.0097,24,-0.0972
ENSG00000152234,ATP5F1A,294,-0.8864,313,-0.7825,440,-0.2415,775,0.82724,698,0.62085
ENSG00000152242,C18orf25,25,-0.7771,44,0.19365,43,0.16150,41,0.05653,43,0.16413
ENSG00000141622,RNF165,24,-0.7186,52,0.64090,41,0.22657,35,-0.0724,29,-0.3985
ENSG00000101638,ST8SIA5,32,-1.2170,65,-0.0705,80,0.36038,87,0.46930,66,-0.0387
ENSG00000078043,PIAS2,57,-0.5223,135,1.03493,67,-0.3100,77,-0.0164,60,-0.4396
ENSG00000167216,KATNAL2,15,0.05064,35,1.77428,11,-0.5887,6,-1.4415,8,-0.9089
ENSG00000167220,HDHD2,54,-0.2861,65,0.01793,62,-0.0540,65,0.01601,75,0.28733
ENSG00000134049,IER3IP1,26,-0.5321,23,-0.7401,40,0.19185,44,0.33100,46,0.43507
ENSG00000175387,SMAD2,74,0.12838,82,0.31043,58,-0.3451,52,-0.4739,85,0.36639
ENSG00000134030,CTIF,53,0.09980,38,-0.4852,47,-0.1378,54,0.13557,61,0.34603
ENSG00000101665,SMAD7,21,-0.0534,25,0.20567,30,0.64560,11,-1.0997,19,-0.2663
ENSG00000141627,DYM,24,-0.6415,32,-0.1507,41,0.29878,35,-0.0022,41,0.26943
ENSG00000177576,C18orf32,211,0.34463,141,-0.3709,140,-0.4140,170,-0.0442,227,0.47797
ENSG00000265681,RPL17,958,0.71965,466,-0.5653,585,-0.2029,507,-0.4263,764,0.29205
ENSG00000167315,ACAA2,51,1.11833,15,-1.0445,14,-1.2291,11,-1.5311,58,1.38974
ENSG00000141644,MBD1,28,-0.5882,34,-0.3023,38,-0.1259,53,0.50112,50,0.37325
ENSG00000154832,CXXC1,8,-0.8943,16,0.25425,12,-0.2304,16,0.22490,18,0.46968
ENSG00000141639,MAPK4,64,0.50600,35,-0.5538,14,-2.0585,38,-0.4224,108,1.60794
ENSG00000134042,MRO,72,1.86720,18,-0.8243,17,-0.9223,15,-1.0774,29,-0.0146
ENSG00000082212,ME2,44,-0.0642,55,0.35782,38,-0.3091,48,0.11596,44,-0.0508
ENSG00000141646,SMAD4,36,0.13945,29,-0.2291,27,-0.3878,35,0.07699,42,0.43758
ENSG00000176624,MEX3C,14,0.02934,13,-0.0215,9,-0.6976,14,0.07290,19,0.64792
ENSG00000187323,DCC,14,-0.8982,37,0.79509,24,0.00130,30,0.42771,15,-0.8149
ENSG00000134046,MBD2,28,0.22830,43,1.06737,15,-0.8759,24,-0.0750,18,-0.5492
ENSG00000101751,POLI,10,-0.7850,24,0.66670,18,0.15414,14,-0.3238,16,-0.0196
ENSG00000041353,RAB27B,26,-1.5241,49,-0.5334,118,1.27117,69,0.03868,50,-0.5191
ENSG00000166510,CCDC68,3,-2.6333,22,0.59343,28,1.36260,9,-0.8313,9,-0.8115
ENSG00000196628,TCF4,350,-0.3125,716,1.01969,379,-0.1959,286,-0.6456,384,-0.1527
ENSG00000091164,TXNL1,86,-0.7932,143,0.06073,140,0.02163,202,0.69982,120,-0.2522
ENSG00000091157,WDR7,63,-0.8933,101,-0.1159,136,0.46476,132,0.36060,95,-0.2228
ENSG00000177511,ST8SIA3,104,-0.9187,178,-0.0290,189,0.09662,244,0.55426,182,0.01843
ENSG00000119547,ONECUT2,8,-0.6267,15,0.58530,2,-2.5216,19,0.95040,16,0.67905
ENSG00000066926,FECH,9,-1.7411,25,-0.0982,34,0.49670,32,0.28078,31,0.23363
ENSG00000134440,NARS,118,-1.2993,358,0.58033,240,-0.1580,398,0.78790,199,-0.4616
ENSG00000049759,NEDD4L,103,-0.5589,150,0.08288,144,0.00474,168,0.28554,151,0.09566
ENSG00000172175,MALT1,4,-1.2876,20,1.30686,7,-0.7068,11,0.12522,10,-0.0185
ENSG00000074657,ZNF532,42,0.16243,68,1.08399,24,-0.8574,30,-0.4285,36,-0.1442
ENSG00000166562,SEC11C,94,-0.1352,76,-0.4946,82,-0.4098,121,0.31382,145,0.65271
ENSG00000074695,LMAN1,45,0.25264,63,0.87335,28,-0.6354,30,-0.4482,36,-0.1503
ENSG00000183287,CCBE1,14,0.56398,10,-0.0513,7,-0.5680,12,0.34609,8,-0.2878
ENSG00000101542,CDH20,24,0.15153,21,-0.1345,7,-1.9040,10,-1.2195,57,1.91240
ENSG00000176641,RNF152,20,0.45135,21,0.56508,20,0.53620,5,-1.5951,8,-1.0198
ENSG00000197563,PIGN,9,-0.5722,26,1.30848,7,-1.1333,11,-0.3234,16,0.32849
ENSG00000134444,RELCH,19,-1.5033,54,0.16618,50,0.04092,68,0.61380,52,0.12964
ENSG00000141664,ZCCHC2,22,-0.5059,54,1.14887,23,-0.4551,34,0.21396,19,-0.7759
ENSG00000081913,PHLPP1,55,0.44237,46,0.12500,34,-0.4570,27,-0.7813,58,0.53804
ENSG00000171791,BCL2,16,-0.1686,29,0.96583,6,-1.7561,4,-2.2082,37,1.50307
ENSG00000119537,KDSR,52,-0.1038,62,0.20601,56,0.01987,43,-0.4332,64,0.23949
ENSG00000119541,VPS4B,35,-0.8441,70,0.30180,65,0.21059,65,0.17520,55,-0.1011
ENSG00000081138,CDH7,2,-2.9303,24,0.78062,25,1.07164,14,-0.1885,8,-1.1427
ENSG00000171451,DSEL,19,-0.8307,47,0.70195,39,0.43899,22,-0.6429,28,-0.2030
ENSG00000166479,TMX3,27,-1.2713,77,0.47771,48,-0.3795,88,0.72972,61,0.04344
ENSG00000150636,CCDC102B,14,-0.3355,41,1.66349,12,-0.7022,11,-0.7631,13,-0.5216
ENSG00000206052,DOK6,209,1.04810,107,-0.1991,83,-0.6854,95,-0.4139,127,0.08679
ENSG00000170677,SOCS6,13,-0.3455,19,0.29079,17,0.16353,13,-0.2860,16,0.05411
ENSG00000141668,CBLN2,54,-0.3389,43,-0.7083,28,-1.5244,145,1.56105,80,0.33964
ENSG00000166342,NETO1,17,-1.2845,50,0.51440,39,0.05039,56,0.72472,26,-0.6092
ENSG00000263958,AC091138.1,11,-0.4672,20,0.54760,10,-0.6375,20,0.55884,14,-0.0623
ENSG00000075336,TIMM21,26,-0.4546,23,-0.6769,38,0.17387,43,0.40437,41,0.29210
ENSG00000166347,CYB5A,29,0.65793,9,-1.2375,17,-0.2560,27,0.52156,19,-0.0826
ENSG00000133313,CNDP2,69,-0.5234,64,-0.6396,98,0.09539,123,0.50009,111,0.31090
ENSG00000150656,CNDP1,14,-1.4472,29,-0.2563,86,2.55198,4,-3.2828,10,-1.8504
ENSG00000264247,LINC00909,6,-1.0101,15,0.47443,8,-0.6160,13,0.13037,18,0.75316
ENSG00000215421,ZNF407,15,-0.4434,42,1.42842,12,-0.8579,19,-0.0550,15,-0.4775
ENSG00000180011,ZADH2,45,-0.4617,65,0.15123,49,-0.3863,78,0.48746,67,0.19365
ENSG00000179981,TSHZ1,49,0.13477,65,0.64686,35,-0.4829,44,-0.0397,39,-0.2610
ENSG00000130856,ZNF236,41,0.41521,43,0.52947,37,0.30384,22,-0.6272,15,-1.2336
ENSG00000197971,MBP,2166,0.42221,1034,-0.8538,3196,1.45935,519,-1.9329,929,-1.0262
ENSG00000263146,LINC01896,33,1.64842,7,-1.0408,6,-1.4232,3,-2.1328,26,1.08923
ENSG00000256463,SALL3,16,0.68236,7,-0.6899,1,-3.1225,1,-3.0668,35,2.45327
ENSG00000166377,ATP9B,19,0.19248,24,0.60295,9,-1.0074,21,0.35314,15,-0.1502
ENSG00000122490,SLC66A2,70,0.36887,42,-0.5022,60,0.11607,52,-0.1412,58,0.02809
ENSG00000141759,TXNL4A,114,-0.0123,77,-0.6798,107,-0.1340,127,0.18797,152,0.51436
ENSG00000101544,ADNP2,19,-0.5303,33,0.43030,28,0.13293,27,0.02169,23,-0.2142
ENSG00000282393,AC016588.2,7,-0.5063,12,0.31031,10,-0.1153,8,-0.3130,14,0.50540
ENSG00000105556,MIER2,6,-0.8625,7,-0.6228,11,0.14696,13,0.38943,14,0.55501
ENSG00000183186,C2CD4C,12,0.52391,5,-0.9211,6,-0.7344,13,0.64822,11,0.26346
ENSG00000129946,SHC2,32,0.04189,31,0.02447,29,-0.1094,33,0.09519,31,-0.0207
ENSG00000141933,TPGS1,29,-0.1746,20,-0.7880,34,0.09296,31,-0.0590,46,0.66075
ENSG00000099804,CDC34,32,-0.6045,27,-0.8992,54,0.33031,57,0.37844,56,0.35637
ENSG00000172270,BSG,213,-0.1201,159,-0.6135,178,-0.4659,289,0.43034,325,0.65677
ENSG00000099822,HCN2,72,0.38483,37,-0.7446,85,0.80110,41,-0.5856,43,-0.5242
ENSG00000099821,POLRMT,23,-0.5094,26,-0.3181,37,0.35725,28,-0.1747,38,0.38326
ENSG00000070423,RNF126,21,-0.6652,14,-1.3497,40,0.46315,43,0.56627,36,0.24564
ENSG00000099864,PALM,236,1.22018,80,-0.7631,112,-0.2277,82,-0.7189,125,-0.0021
ENSG00000011304,PTBP1,23,0.94711,15,0.16622,9,-0.8096,7,-1.0855,18,0.42216
ENSG00000129951,PLPPR3,36,0.46167,21,-0.5087,35,0.46099,25,-0.2339,20,-0.5571
