Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000124299,PEPD,35,-0.5498,77,0.91484,57,0.24267,43,-0.2619,37,-0.4370,25,-1.1285
ENSG00000153885,KCTD15,11,-0.8360,38,1.59288,5,-2.0585,16,-0.2417,3,-2.6265,19,0.03371
ENSG00000257103,LSM14A,101,1.24749,51,0.16592,34,-0.5680,43,-0.1966,51,0.11358,33,-0.6001
ENSG00000166398,KIAA0355,66,2.14427,22,0.25806,9,-1.2497,11,-0.8946,27,0.54325,9,-1.1681
ENSG00000105220,GPI,154,-1.4419,255,-0.7980,481,0.33985,546,0.65363,433,0.13774,404,0.03274
ENSG00000126261,UBA2,55,-0.7767,89,-0.0504,91,-0.0110,127,0.67567,86,-0.0938,63,-0.6284
ENSG00000089335,ZNF302,82,0.59014,60,0.11841,57,0.01402,68,0.35545,63,0.15931,18,-1.7874
ENSG00000089351,GRAMD1A,24,-0.0254,27,0.20221,30,0.37856,26,0.14315,23,-0.0725,12,-1.0910
ENSG00000105711,SCN1B,29,-2.6463,102,-0.9581,381,1.52226,76,-1.4344,229,0.44017,266,0.77351
ENSG00000153902,LGI4,63,-0.2398,105,0.71435,42,-0.9370,81,0.18376,83,0.18031,50,-0.6598
ENSG00000266964,FXYD1,113,-0.8723,399,1.59441,174,-0.2288,97,-1.2530,59,-1.8436,188,-0.0933
ENSG00000221946,FXYD7,95,-1.0431,160,-0.3052,239,0.42331,239,0.47799,72,-1.4601,209,0.18033
ENSG00000105698,USF2,124,-0.0747,154,0.33402,164,0.40680,90,-0.6733,87,-0.6145,145,0.19380
ENSG00000105695,MAG,604,5.57658,15,-2.3709,14,-2.3425,9,-3.0899,9,-2.8145,14,-2.3236
ENSG00000105677,TMEM147,48,-0.3649,105,1.15443,66,0.12299,53,-0.2628,28,-1.1764,27,-1.3406
ENSG00000126254,RBM42,54,0.05538,75,0.74624,58,0.19352,51,-0.0280,19,-1.5333,28,-0.9791
ENSG00000126267,COX6B1,147,-1.3606,390,0.16300,735,1.37321,283,-0.4419,159,-1.2407,255,-0.5706
ENSG00000272333,KMT2B,36,0.80043,13,-0.8528,9,-1.4473,28,0.51313,42,1.05878,21,-0.0964
ENSG00000161265,U2AF1L4,6,-1.2639,14,0.01228,17,0.25924,18,0.41020,4,-1.8735,16,0.20739
ENSG00000205155,PSENEN,35,-0.1967,60,0.84205,42,0.10797,40,0.01814,7,-2.4831,25,-0.7423
ENSG00000267796,LIN37,12,-0.6471,17,-0.1339,18,-0.0379,19,0.12932,35,1.04561,13,-0.4999
ENSG00000004776,HSPB6,17,-0.3673,33,0.83948,27,0.37643,14,-0.7336,1,-3.7132,24,0.13984
ENSG00000004777,ARHGAP33,30,-0.4256,37,-0.1752,21,-1.0748,66,1.04688,24,-0.8146,40,-0.0173
ENSG00000105290,APLP1,881,1.33342,240,-0.8891,334,-0.2801,596,0.86903,167,-1.3060,250,-0.7576
ENSG00000126243,LRFN3,9,-1.0587,13,-0.5847,22,0.31839,31,1.04580,14,-0.4778,12,-0.7269
ENSG00000205138,SDHAF1,26,0.50597,14,-0.5365,31,0.95421,16,-0.3129,11,-0.7748,18,-0.0973
ENSG00000239382,ALKBH6,17,-0.7194,20,-0.5359,51,1.17043,27,-0.0092,13,-1.1303,26,-0.0526
ENSG00000105270,CLIP3,158,-1.3991,290,-0.5695,515,0.47265,547,0.66626,262,-0.6350,391,-0.0200
ENSG00000105258,POLR2I,140,0.05794,167,0.43252,195,0.67154,101,-0.5290,35,-2.0186,123,-0.1572
ENSG00000105254,TBCB,243,0.19529,194,-0.1897,288,0.51939,235,0.17150,138,-0.6795,168,-0.4192
ENSG00000126247,CAPNS1,127,-0.9112,202,-0.2403,340,0.71495,268,0.30394,151,-0.6422,193,-0.2959
ENSG00000161281,COX7A1,83,-1.2371,197,0.10266,291,0.80936,157,-0.3227,118,-0.7025,197,0.09909
ENSG00000167635,ZNF146,70,1.14027,23,-0.7142,22,-0.7013,33,-0.0671,51,0.62678,39,0.23192
ENSG00000232677,LINC00665,10,-0.6734,19,0.27692,22,0.53454,18,0.17646,18,0.12349,7,-1.4092
ENSG00000142065,ZFP14,44,0.59830,19,-0.8103,26,-0.2475,36,0.32942,44,0.57311,29,-0.0619
ENSG00000181007,ZFP82,25,0.59124,11,-0.7210,15,-0.2254,21,0.41720,26,0.61937,14,-0.3614
ENSG00000186017,ZNF566,26,0.72396,9,-1.0392,18,0.15935,16,-0.0603,34,1.13097,14,-0.3086
ENSG00000254004,ZNF260,22,0.11989,31,0.81086,11,-0.9548,21,0.08056,23,0.18766,11,-0.9615
ENSG00000186020,ZNF529,29,-0.1655,21,-0.8214,26,-0.3793,60,1.31361,28,-0.2671,21,-0.6986
ENSG00000161298,ZNF382,7,-1.3962,17,-0.1398,11,-0.7924,36,1.43198,25,0.44786,5,-2.0202
ENSG00000196967,ZNF585A,12,-0.6314,22,0.30907,16,-0.2743,21,0.23041,17,-0.1310,17,-0.1511
ENSG00000188283,ZNF383,34,1.31875,7,-1.4049,12,-0.3748,21,0.68321,9,-0.7381,15,0.02815
ENSG00000181666,ZNF875,10,-0.9964,21,0.17170,21,0.10835,19,-0.0493,25,0.38422,18,-0.1096
ENSG00000171827,ZNF570,27,0.59997,14,-0.5541,12,-0.7681,32,1.12337,13,-0.5429,12,-0.7037
ENSG00000188227,ZNF793,37,1.03004,16,-0.3248,10,-1.1023,24,0.38830,31,0.70676,13,-0.6213
ENSG00000171817,ZNF540,12,-0.9616,8,-1.7923,32,0.51773,41,1.19161,37,0.74050,11,-1.1841
ENSG00000120784,ZFP30,26,0.83923,13,-0.2751,13,-0.3140,19,0.47415,14,-0.1478,10,-0.6472
ENSG00000105738,SIPA1L3,15,-0.3233,18,-0.1187,18,-0.1096,24,0.52477,24,0.39215,12,-0.6901
ENSG00000011332,DPF1,28,-0.8107,43,-0.2100,32,-0.6637,88,1.29321,22,-1.1855,37,-0.4608
ENSG00000167642,SPINT2,14,-3.2367,69,-1.0404,210,0.97279,171,0.64789,103,-0.2919,117,-0.1040
ENSG00000167641,PPP1R14A,655,4.54174,49,-0.8815,13,-2.8041,23,-2.0736,4,-4.2443,29,-1.6077
ENSG00000167645,YIF1B,31,-0.1877,31,-0.2210,48,0.56955,46,0.59044,16,-1.1384,21,-0.8323
ENSG00000099341,PSMD8,70,-0.9277,131,0.02939,234,1.10498,122,-0.1076,80,-0.7369,86,-0.6686
ENSG00000130244,FAM98C,27,-0.1982,37,0.35539,34,0.16161,25,-0.3723,15,-1.0681,37,0.30812
ENSG00000196218,RYR1,12,-0.8895,47,1.75404,9,-1.4562,13,-0.9253,28,0.40766,13,-0.8626
ENSG00000178982,EIF3K,98,-0.8538,180,0.09605,291,0.97788,157,-0.1716,101,-0.8214,133,-0.4265
ENSG00000130402,ACTN4,256,1.05564,106,-0.4348,104,-0.4223,139,0.07320,194,0.59628,107,-0.3836
ENSG00000104823,ECH1,49,-0.3876,93,0.79523,93,0.68193,46,-0.5801,12,-2.5143,49,-0.4505
ENSG00000104824,HNRNPL,101,0.28848,74,-0.2568,67,-0.3959,108,0.49880,99,0.24550,67,-0.3886
ENSG00000068903,SIRT2,423,1.78927,115,-0.4490,109,-0.5017,130,-0.2385,77,-0.9987,156,0.10563
ENSG00000104825,NFKBIB,35,1.04360,17,-0.1932,14,-0.4680,17,-0.1420,8,-1.2477,25,0.50639
ENSG00000104835,SARS2,11,-0.4241,8,-0.9165,13,-0.0933,21,0.81575,12,-0.2435,16,0.20644
ENSG00000128626,MRPS12,10,-1.5807,31,0.06646,59,1.25379,32,0.13355,12,-1.3274,15,-1.0854
ENSG00000161243,FBXO27,11,-0.6334,7,-1.5251,30,1.08903,20,0.37207,13,-0.4066,18,0.10286
ENSG00000179134,SAMD4B,143,0.98407,107,0.63665,44,-0.9544,61,-0.4451,67,-0.2320,67,-0.2477
ENSG00000006712,PAF1,52,0.39588,43,0.09410,42,0.06285,49,0.35301,27,-0.6043,25,-0.8021
ENSG00000063322,MED29,78,-0.0456,97,0.38046,82,0.04133,77,-0.0782,69,-0.2262,64,-0.3741
ENSG00000105193,RPS16,612,0.66592,559,0.66114,444,0.16232,251,-0.8567,146,-1.5538,389,-0.0660
ENSG00000196235,SUPT5H,143,0.21203,84,-0.7232,120,-0.0764,149,0.33846,171,0.49499,126,0.00591
ENSG00000105197,TIMM50,30,-0.6803,39,-0.3159,58,0.39598,61,0.56270,48,0.05271,31,-0.6843
ENSG00000176401,EID2B,18,-0.3772,22,-0.1680,22,-0.0906,28,0.30285,31,0.43471,21,-0.2164
ENSG00000176396,EID2,14,-1.9123,35,-0.6818,85,0.97131,73,0.76804,29,-0.8412,34,-0.6606
ENSG00000105204,DYRK1B,16,-0.4319,13,-0.8530,26,0.30546,30,0.65740,10,-1.1702,26,0.31728
ENSG00000105202,FBL,60,0.10392,83,0.81979,47,-0.3056,61,0.17459,23,-1.3210,31,-0.9671
ENSG00000013275,PSMC4,33,-0.5199,48,0.06005,69,0.72112,61,0.56293,17,-1.5080,20,-1.3313
ENSG00000128000,ZNF780B,13,-0.2857,10,-0.7306,14,-0.1795,19,0.38422,31,1.13291,13,-0.2514
ENSG00000130758,MAP3K10,27,-1.0113,70,0.53598,51,-0.0669,37,-0.6396,57,0.09328,66,0.37577
ENSG00000174521,TTC9B,78,-1.2744,155,-0.2866,270,0.72813,213,0.32314,97,-0.9585,175,-0.0562
ENSG00000105221,AKT2,41,0.48841,24,-0.3904,12,-1.4594,34,0.23816,58,1.06936,31,0.07423
ENSG00000105223,PLD3,108,-2.0066,283,-0.6585,594,0.68807,614,0.86441,233,-0.8565,327,-0.3659
ENSG00000090013,BLVRB,31,-0.3859,53,0.59408,50,0.40940,37,-0.1386,1,-4.4580,36,-0.1379
ENSG00000160460,SPTBN4,26,-1.6398,46,-0.9432,81,0.07343,112,0.74696,102,0.43301,85,0.15383
ENSG00000105245,NUMBL,22,-1.2960,45,-0.2957,42,-0.3893,97,1.33300,25,-1.1522,39,-0.5182
ENSG00000123815,COQ8B,22,0.43460,34,1.69383,15,-0.1048,7,-1.3756,4,-1.8699,7,-1.2656
ENSG00000077312,SNRPA,17,-0.9424,40,0.44905,34,0.15087,36,0.26666,17,-0.8982,24,-0.4506
ENSG00000167578,RAB4B,28,-0.5746,39,-0.1067,70,0.98115,43,0.09227,24,-0.7955,27,-0.6785
ENSG00000269858,EGLN2,34,-1.0287,56,-0.3189,73,0.16297,85,0.49459,65,-0.0369,64,-0.0430
ENSG00000167601,AXL,7,-2.3216,98,2.65518,10,-2.0417,12,-1.8082,12,-1.6238,31,-0.2629
ENSG00000105323,HNRNPUL1,124,0.62236,113,0.60513,63,-0.4777,66,-0.4444,74,-0.1914,73,-0.2413
ENSG00000077348,EXOSC5,8,-1.1359,16,-0.1724,33,1.18350,21,0.43624,0,-5.2463,11,-0.7477
ENSG00000248098,BCKDHA,38,0.04202,48,0.51492,36,-0.0342,29,-0.4294,30,-0.3330,36,-0.0419
ENSG00000105341,DMAC2,6,-2.0894,17,-0.7477,41,0.86918,31,0.39655,9,-1.5327,32,0.41432
ENSG00000105372,RPS19,694,0.33939,856,0.88929,585,0.07320,369,-0.7579,169,-1.8189,510,-0.1636
ENSG00000105404,RABAC1,145,-0.4373,166,-0.2708,288,0.73526,219,0.26011,118,-0.7463,155,-0.3686
ENSG00000105409,ATP1A3,43,-2.7926,152,-1.0955,543,1.24455,321,0.25951,311,0.15890,259,-0.1443
ENSG00000105737,GRIK5,19,-1.1951,30,-0.6138,40,-0.0599,58,0.64889,59,0.54474,41,-0.0528
ENSG00000160570,DEDD2,12,-1.1571,24,-0.1826,17,-0.7598,44,1.05699,32,0.28137,19,-0.5638
ENSG00000105723,GSK3A,30,-1.9684,108,-0.0829,113,0.00014,151,0.60187,104,-0.1299,107,-0.0855
ENSG00000105722,ERF,31,1.14910,15,-0.0723,6,-1.3859,26,1.11912,2,-3.0299,8,-1.0259
ENSG00000079432,CIC,38,-0.2986,56,0.38922,26,-0.9362,59,0.49764,15,-1.6680,51,0.18091
ENSG00000079462,PAFAH1B3,16,-0.8257,43,0.82993,37,0.44922,28,-0.0049,7,-2.1411,16,-0.9282
ENSG00000167619,TMEM145,7,-1.7121,13,-0.9600,24,0.10945,26,0.24913,41,0.97275,29,0.44582
ENSG00000105429,MEGF8,40,-0.9579,46,-0.8467,62,-0.3025,111,0.83390,80,0.11496,88,0.29525
ENSG00000105755,ETHE1,11,-0.6813,41,1.99488,13,-0.4982,9,-1.1192,11,-0.7059,7,-1.5024
ENSG00000073050,XRCC1,13,-0.4697,14,-0.3123,20,0.22626,29,1.07457,12,-0.5530,7,-1.4928
ENSG00000167378,IRGQ,39,-0.7137,55,-0.2285,53,-0.2438,82,0.56832,60,-0.0388,63,0.02845
ENSG00000124444,ZNF576,7,-1.4209,14,-0.3918,23,0.49202,20,0.30137,18,0.05300,18,0.01065
ENSG00000131116,ZNF428,72,-0.6058,128,0.36903,122,0.23854,133,0.44877,44,-1.3327,66,-0.7811
ENSG00000105767,CADM4,172,0.81629,122,0.33042,91,-0.2216,88,-0.3074,51,-1.0732,103,-0.0002
ENSG00000105771,SMG9,27,0.21300,10,-1.4928,28,0.32227,25,0.13197,33,0.55141,30,0.44184
ENSG00000167380,ZNF226,25,0.23187,29,0.55183,26,0.28608,26,0.33120,14,-0.6612,3,-2.7220
ENSG00000073008,PVR,11,-0.8148,8,-1.3881,21,0.10788,32,1.07692,17,-0.2101,20,0.08352
ENSG00000130202,NECTIN2,15,-0.2498,41,1.98858,6,-1.7168,9,-1.1583,10,-0.7804,13,-0.5263
ENSG00000130204,TOMM40,23,-1.0480,34,-0.5319,78,0.95716,47,0.04126,61,0.43553,35,-0.4728
ENSG00000130203,APOE,801,-0.3727,2676,2.52386,564,-0.9752,336,-1.8876,151,-2.8544,548,-1.0191
ENSG00000130208,APOC1,8,-2.0214,63,1.47397,42,0.44662,15,-1.3462,5,-2.6857,30,-0.1436
ENSG00000104853,CLPTM1,38,-1.4963,128,0.43176,131,0.41884,114,0.19166,43,-1.3330,85,-0.3320
ENSG00000104859,CLASRP,23,0.61110,8,-1.1060,13,-0.2489,17,0.11565,37,1.41528,13,-0.3036
ENSG00000007047,MARK4,12,-1.6048,30,-0.3379,44,0.33436,47,0.50721,27,-0.4820,39,0.11798
ENSG00000104866,PPP1R37,16,-0.3478,17,-0.3192,21,0.05344,29,0.67856,10,-1.1043,20,-0.0474
ENSG00000007255,TRAPPC6A,43,1.03388,31,0.59208,22,-0.0711,15,-0.7846,9,-1.3241,21,-0.1631
ENSG00000104884,ERCC2,6,-1.8014,24,0.26095,21,-0.0192,34,1.05304,6,-1.8047,11,-1.0138
ENSG00000012061,ERCC1,25,-1.0731,57,0.26095,55,0.16841,57,0.25842,41,-0.3096,41,-0.3424
ENSG00000125744,RTN2,9,-2.4130,30,-0.8228,64,0.51581,54,0.22604,35,-0.4894,76,0.82006
ENSG00000125741,OPA3,7,-1.0593,18,0.40221,14,-0.0977,12,-0.3277,19,0.42392,16,0.09852
ENSG00000125746,EML2,54,0.76815,24,-0.5702,50,0.71557,20,-0.8994,48,0.58231,33,-0.0284
ENSG00000125743,SNRPD2,130,-0.5097,203,0.22587,285,0.83808,184,0.04115,46,-2.0586,129,-0.5609
ENSG00000185800,DMWD,46,-0.5726,68,0.01926,68,0.03024,87,0.53778,51,-0.4275,52,-0.4096
ENSG00000125755,SYMPK,47,-0.0063,52,0.21346,45,-0.0756,49,0.09966,58,0.32306,32,-0.6442
ENSG00000176182,MYPOP,11,-1.8182,50,0.51873,43,0.21168,35,-0.1532,33,-0.2377,37,-0.0553
ENSG00000104967,NOVA2,42,-0.4461,40,-0.6118,49,-0.2198,83,0.82073,67,0.27363,48,-0.2705
ENSG00000011485,PPP5C,32,-1.1960,55,-0.4774,100,0.61800,100,0.70825,40,-0.8589,57,-0.3765
ENSG00000277531,PNMA8C,19,-1.7421,40,-0.7515,69,0.19892,94,0.88555,63,0.03189,57,-0.1201
ENSG00000182013,PNMA8A,48,-1.9642,120,-0.7018,265,0.73314,268,0.87549,110,-0.7355,134,-0.4670
ENSG00000204851,PNMA8B,65,-1.7877,84,-1.6077,243,0.23227,330,0.92579,312,0.61432,224,0.09119
ENSG00000160014,CALM3,316,-1.9165,775,-0.6733,1708,0.76679,1424,0.48115,802,-0.5194,1161,0.06000
ENSG00000197380,DACT3,83,0.17585,79,0.10595,95,0.43910,52,-0.6381,60,-0.3244,83,0.18692
ENSG00000090372,STRN4,37,-0.2315,25,-0.9400,29,-0.6090,71,1.09089,67,0.73794,30,-0.5895
ENSG00000181027,FKRP,9,-0.9088,13,-0.5041,20,0.30211,21,0.45975,17,0.01767,17,0.00452
ENSG00000042753,AP2S1,67,-1.4767,111,-0.8511,313,1.05293,229,0.50784,93,-0.9992,164,-0.1348
ENSG00000160007,ARHGAP35,90,-0.8735,131,-0.3543,169,0.11368,180,0.25551,152,-0.0662,193,0.35298
ENSG00000130748,TMEM160,128,-1.4736,351,0.07323,543,0.87005,329,-0.0511,153,-1.2088,324,-0.0733
ENSG00000130749,ZC3H4,37,0.51291,24,-0.2472,17,-0.7563,37,0.60288,21,-0.3608,26,-0.0936
ENSG00000142230,SAE1,29,-1.3804,53,-0.5615,105,0.68839,83,0.28402,41,-0.8513,87,0.33636
ENSG00000257704,INAFM1,23,-0.7305,20,-1.1255,49,0.45753,56,0.81817,48,0.35505,28,-0.4757
ENSG00000105419,MEIS3,42,-0.9689,52,-0.7708,47,-0.8435,151,1.44543,41,-0.9838,82,0.05595
ENSG00000118160,SLC8A2,30,-1.9432,52,-1.2948,65,-0.8422,247,1.96351,44,-1.3864,103,-0.0908
ENSG00000105402,NAPA,56,-1.9241,143,-0.6312,298,0.70446,275,0.62663,174,-0.2359,173,-0.2699
ENSG00000024422,EHD2,17,-0.6088,33,0.50368,11,-1.4049,37,0.75454,17,-0.6025,21,-0.3436
ENSG00000105373,NOP53,106,0.36401,124,0.80863,85,0.02937,64,-0.5041,28,-1.6722,70,-0.3080
ENSG00000178980,SELENOW,759,-0.1641,941,0.21577,1203,0.64251,717,-0.3021,357,-1.3114,808,-0.0725
ENSG00000105499,PLA2G4C,68,1.23251,30,-0.1498,23,-0.5720,38,0.30507,24,-0.4475,23,-0.5501
ENSG00000185453,ZSWIM9,29,0.75111,14,-0.4434,15,-0.2588,20,0.22087,10,-0.9265,22,0.33791
ENSG00000105438,KDELR1,40,-0.0784,57,0.61721,37,-0.2402,44,0.10051,34,-0.3129,27,-0.7523
ENSG00000105447,GRWD1,17,0.23138,10,-0.6221,12,-0.2873,18,0.34154,21,0.58772,15,0.00962
ENSG00000105443,CYTH2,24,-0.7243,48,0.44053,48,0.40749,44,0.26127,23,-0.7890,21,-0.9937
ENSG00000142235,LMTK3,17,-2.0081,34,-1.0883,52,-0.3305,103,1.03134,62,-0.0346,84,0.48256
ENSG00000063177,RPL18,577,0.22306,749,0.83815,540,0.12786,391,-0.4627,113,-2.2415,414,-0.3246
ENSG00000063176,SPHK2,16,-0.4567,22,0.01907,36,0.88536,12,-1.1220,12,-0.9384,32,0.63924
ENSG00000105516,DBP,22,-1.3762,60,0.14809,78,0.63251,71,0.51203,32,-0.8484,29,-1.0248
ENSG00000063180,CA11,120,-1.6732,390,0.14135,456,0.40394,406,0.22006,173,-1.1320,380,0.08205
ENSG00000087076,HSD17B14,14,-0.5892,52,2.27866,20,-0.0321,7,-1.8121,0,-7.4055,9,-1.3182
ENSG00000087074,PPP1R15A,25,0.39087,12,-0.9026,21,0.13301,25,0.49782,10,-1.0328,23,0.31939
ENSG00000104805,NUCB1,61,-0.3333,79,0.07952,69,-0.1595,94,0.43283,48,-0.6811,71,-0.1096
ENSG00000087086,FTL,1631,0.39448,2025,0.98616,1305,0.04292,640,-1.2121,323,-2.0701,1358,0.11220
ENSG00000183207,RUVBL2,37,-0.5305,47,-0.2049,70,0.50086,63,0.34243,42,-0.3629,42,-0.3853
ENSG00000104852,SNRNP70,68,-0.4067,70,-0.4087,58,-0.6984,122,0.66661,114,0.41645,90,0.04630
ENSG00000104863,LIN7B,6,-2.7285,29,-0.5861,86,1.46693,46,0.25538,17,-1.3175,31,-0.4343
ENSG00000177380,PPFIA3,31,-1.5778,61,-0.6686,91,0.06211,101,0.27714,94,0.09683,131,0.72188
ENSG00000104888,SLC17A7,184,-2.3604,477,-1.0943,859,-0.0468,1525,1.18877,686,-0.3920,1000,0.21876
ENSG00000104872,PIH1D1,26,-0.7280,39,-0.1145,70,0.94158,42,0.01001,31,-0.4686,30,-0.5242
ENSG00000142541,RPL13A,1496,0.78603,1351,0.79964,817,-0.2030,558,-0.8985,328,-1.5673,926,0.01214
ENSG00000142534,RPS11,831,0.44316,911,0.76578,734,0.27109,373,-0.9382,167,-2.0042,617,-0.0332
ENSG00000142546,NOSIP,46,-0.1211,68,0.61915,47,-0.1157,51,0.03784,46,-0.1217,29,-0.9072
ENSG00000126464,PRR12,24,0.46423,19,0.08249,5,-1.8978,24,0.59837,30,0.81102,11,-0.7882
ENSG00000126461,SCAF1,33,-1.0170,51,-0.4334,82,0.42822,89,0.66283,45,-0.5401,55,-0.2646
ENSG00000126456,IRF3,29,0.50249,26,0.43996,20,-0.0503,22,0.15581,12,-0.8419,11,-0.9538
ENSG00000126457,PRMT1,46,-0.7556,90,0.34951,108,0.65980,84,0.22754,40,-0.9657,38,-1.0970
ENSG00000169169,CPT1C,28,-1.1510,31,-1.1828,77,0.40849,98,0.99514,97,0.74199,33,-0.9861
ENSG00000196961,AP2A1,41,-1.3583,60,-0.9255,139,0.57740,128,0.48594,98,-0.0385,113,0.20220
ENSG00000010361,FUZ,11,-0.4043,13,-0.1545,18,0.45624,12,-0.2122,8,-0.7580,18,0.45793
ENSG00000104973,MED25,34,0.11941,18,-0.9480,43,0.56692,39,0.44114,26,-0.3030,29,-0.1352
ENSG00000104960,PTOV1,108,-0.5845,149,-0.1078,200,0.42051,195,0.41615,130,-0.3045,113,-0.5661
ENSG00000039650,PNKP,6,-1.8397,23,0.03727,22,-0.0375,29,0.48879,34,0.64263,16,-0.6320
ENSG00000204673,AKT1S1,43,0.23754,46,0.40927,45,0.33845,29,-0.4401,38,0.02026,25,-0.6525
ENSG00000104946,TBC1D17,52,0.41233,47,0.32393,37,-0.1019,46,0.30054,19,-1.1202,26,-0.7032
ENSG00000213024,NUP62,31,0.25496,22,-0.3516,20,-0.4477,36,0.60923,30,0.18609,22,-0.3416
ENSG00000105053,VRK3,24,0.20100,24,0.30087,14,-0.6616,24,0.27193,29,0.49267,13,-0.8214
ENSG00000105357,MYH14,45,0.92772,33,0.57271,19,-0.4443,16,-0.8319,23,-0.1321,24,-0.0850
ENSG00000131398,KCNC3,0,-8.4333,10,-1.0971,30,0.91319,18,-0.0440,34,0.97845,22,0.27740
ENSG00000131408,NR1H2,43,-0.1385,55,0.29129,46,-0.0432,45,-0.1037,25,-0.9576,54,0.22966
ENSG00000161671,EMC10,139,0.88750,90,0.21912,80,-0.0101,64,-0.4227,60,-0.4443,72,-0.1915
ENSG00000161677,JOSD2,48,0.38943,41,0.16415,47,0.39169,25,-0.7115,24,-0.6880,43,0.24187
ENSG00000204653,ASPDH,11,-1.5057,29,-0.0205,56,1.20760,18,-0.8067,31,0.11724,27,-0.1151
ENSG00000131409,LRRC4B,95,0.09851,70,-0.4544,80,-0.1931,109,0.38364,84,-0.0969,100,0.18578
ENSG00000105472,CLEC11A,16,-0.0132,28,1.17335,14,-0.2621,11,-0.7488,10,-0.7402,12,-0.4443
ENSG00000167755,KLK6,181,5.86511,0,-7.1592,0,-4.5206,8,-1.2489,0,-7.7811,2,-3.0005
ENSG00000169035,KLK7,1,-3.6766,11,-0.8167,41,1.64320,12,-0.6072,22,0.33476,17,0.00250
ENSG00000142549,IGLON5,2,-2.5079,13,-0.2026,24,0.96773,4,-1.9178,15,0.10613,27,1.15619
ENSG00000105379,ETFB,137,0.05944,168,0.48319,180,0.54786,75,-1.0099,50,-1.4794,156,0.28370
ENSG00000105568,PPP2R1A,149,-1.5197,348,-0.2794,574,0.63242,523,0.52097,261,-0.6746,338,-0.3003
ENSG00000167766,ZNF83,42,1.01563,17,-0.5011,12,-0.9883,39,1.18337,9,-1.3966,13,-0.8753
ENSG00000170949,ZNF160,38,1.48470,11,-0.6068,9,-0.8709,19,0.39928,11,-0.4590,14,-0.1622
ENSG00000170954,ZNF415,44,1.11344,21,-0.1217,21,-0.0978,22,-0.0084,22,-0.0207,15,-0.6573
ENSG00000130844,ZNF331,17,-0.7713,22,-0.4317,39,0.57907,30,0.11033,48,0.85904,19,-0.6210
ENSG00000179820,MYADM,59,0.66487,15,-1.5995,28,-0.5194,55,0.68735,72,0.98408,35,-0.1717
ENSG00000126583,PRKCG,22,-2.4060,39,-1.7533,77,-0.5817,269,2.27843,58,-0.9699,73,-0.6503
ENSG00000105605,CACNG7,3,-2.7888,22,0.03701,25,0.28825,15,-0.6783,35,0.76014,30,0.57930
ENSG00000142408,CACNG8,113,-0.6106,70,-1.5017,105,-0.7729,263,0.95499,365,1.28112,161,-0.0679
ENSG00000170906,NDUFA3,211,-0.7845,408,0.29096,624,1.06741,278,-0.4355,122,-1.6056,291,-0.3198
ENSG00000105619,TFPT,54,-0.4797,93,0.44317,103,0.58585,56,-0.5056,30,-1.3802,77,0.05646
ENSG00000105618,PRPF31,51,0.04950,51,0.07861,64,0.46389,56,0.24771,42,-0.2522,24,-1.1441
ENSG00000088038,CNOT3,18,-0.4676,22,-0.1836,29,0.36236,34,0.69278,12,-1.0526,16,-0.6255
ENSG00000125505,MBOAT7,36,-1.8586,81,-0.7623,127,0.05954,194,0.96329,142,0.22861,110,-0.1958
ENSG00000170892,TSEN34,18,0.04717,25,0.71126,16,-0.1563,16,-0.0875,4,-2.0147,15,-0.2019
ENSG00000170889,RPS9,800,0.86635,637,0.62322,499,0.10777,335,-0.6172,155,-1.6821,380,-0.3551
ENSG00000167614,TTYH1,193,-0.6461,581,1.54987,177,-0.8358,183,-0.8551,157,-0.9594,265,-0.1787
ENSG00000167615,LENG8,55,0.52515,21,-1.1109,13,-1.7602,57,0.75433,72,0.97829,43,0.16397
ENSG00000125503,PPP1R12C,32,-1.1069,78,0.32152,60,-0.1738,58,-0.2638,83,0.34412,78,0.26807
ENSG00000105048,TNNT1,0,-9.0137,41,0.82494,37,0.49864,18,-0.8124,9,-1.6269,37,0.49699
ENSG00000129990,SYT5,24,-2.4465,61,-1.2227,162,0.49056,223,1.31728,98,-0.3412,87,-0.5722
ENSG00000105063,PPP6R1,30,-1.3433,92,0.44681,64,-0.2295,74,0.01346,48,-0.6617,88,0.33263
ENSG00000133265,HSPBP1,10,-2.7478,61,-0.1525,112,0.96016,66,-0.0087,64,-0.0713,59,-0.2109
ENSG00000160469,BRSK1,101,-0.4856,120,-0.2587,146,0.10198,119,-0.2815,183,0.44924,181,0.48571
ENSG00000108107,RPL28,1103,0.63369,1054,0.71865,771,0.06174,541,-0.5847,176,-2.1720,660,-0.2051
ENSG00000108106,UBE2S,20,-1.4097,53,0.03296,95,1.12549,56,0.13430,10,-2.4651,39,-0.4885
ENSG00000187902,SHISA7,16,-0.4870,8,-1.7418,12,-0.9785,41,1.28127,25,0.14449,30,0.47431
ENSG00000063241,ISOC2,35,-0.3164,62,0.74575,64,0.71600,35,-0.3712,19,-1.2264,21,-1.1280
