Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000050820,BCAR1,53,0.40154,31,-0.4304,35,-0.2617,23,-0.8419,65,0.83798,35,-0.2305,17,-1.3271,45,0.18476
ENSG00000153774,CFDP1,215,-0.0935,194,-0.2576,207,-0.1810,306,0.46048,263,0.24145,210,-0.1333,172,-0.4402,243,0.11241
ENSG00000166822,TMEM170A,54,1.53808,55,1.57807,9,-1.3635,10,-1.1227,13,-0.7582,43,1.17043,26,0.33158,10,-1.2110
ENSG00000034713,GABARAPL2,298,-0.1200,134,-1.3309,331,0.05502,267,-0.2896,260,-0.3554,413,0.39524,318,-0.0173,413,0.48707
ENSG00000065427,KARS,56,0.10837,29,-0.9085,67,0.49419,52,0.00698,40,-0.4484,86,0.79229,12,-2.1542,54,0.06357
ENSG00000166848,TERF2IP,370,-0.5710,508,-0.0831,571,0.12124,836,0.70998,722,0.52571,396,-0.4648,249,-1.1648,482,-0.1942
ENSG00000152910,CNTNAP4,191,2.13014,21,-1.3988,39,-0.6038,95,0.89494,40,-0.5207,62,0.19642,98,0.93427,15,-2.0850
ENSG00000103111,MON1B,71,0.67426,61,0.40746,36,-0.4844,58,0.33237,48,0.04080,52,0.17753,67,0.57713,32,-0.6845
ENSG00000171724,VAT1L,14,-1.5210,2,-3.8654,90,1.96549,37,-0.0391,12,-1.7710,8,-2.2272,122,1.95650,6,-2.8819
ENSG00000186153,WWOX,32,0.82166,14,-0.4510,16,-0.3293,24,0.35030,18,-0.0710,51,1.60286,3,-2.6831,13,-0.6229
ENSG00000178573,MAF,69,0.10182,162,1.51439,30,-1.3028,111,0.85615,30,-1.2408,89,0.51189,68,0.08917,64,-0.0302
ENSG00000166446,CDYL2,3,-3.0625,26,-0.1881,27,-0.1924,3,-3.1819,50,0.92391,13,-1.2039,37,0.32576,41,0.64263
ENSG00000103121,CMC2,100,0.46196,57,-0.4083,83,0.20255,75,0.00662,56,-0.4538,46,-0.7418,66,-0.1855,87,0.31042
ENSG00000166454,ATMIN,72,-0.1649,77,-0.0620,97,0.37466,57,-0.5094,89,0.18156,63,-0.3702,60,-0.4361,80,0.01005
ENSG00000140905,GCSH,203,0.82366,39,-1.6833,69,-0.9848,42,-1.5958,83,-0.6284,254,1.20112,277,1.35070,129,0.12422
ENSG00000153815,CMIP,30,-1.7513,108,0.18673,104,0.14363,67,-0.5585,138,0.63128,68,-0.5412,112,0.23775,93,-0.0608
ENSG00000197943,PLCG2,68,0.76653,90,1.25152,14,-1.8156,29,-0.5280,41,-0.0335,62,0.61985,72,0.87915,32,-0.4522
ENSG00000135698,MPHOSPH6,79,0.08042,91,0.30292,56,-0.5124,93,0.33547,94,0.39243,73,-0.0319,40,-0.9413,80,0.13083
ENSG00000140945,CDH13,12,-3.2087,112,0.07685,108,0.01911,114,0.10279,137,0.43012,27,-2.0391,56,-0.9934,157,0.76839
ENSG00000230989,HSBP1,287,0.35862,167,-0.4824,216,-0.1070,162,-0.5255,188,-0.3289,189,-0.2947,377,0.80125,255,0.21087
ENSG00000103154,NECAB2,0,-9.2940,20,-1.2959,18,-1.6746,33,-0.5738,20,-1.3891,105,1.27491,1,-4.7840,124,2.27630
ENSG00000140943,MBTPS1,40,-0.2428,77,0.78476,48,0.04665,31,-0.6340,59,0.39472,28,-0.7554,41,-0.2119,43,-0.1393
ENSG00000103160,HSDL1,22,-1.1826,42,-0.2470,75,0.84715,77,0.71352,60,0.33930,26,-0.9278,13,-1.9322,38,-0.4713
ENSG00000103175,WFDC1,5,-1.7138,33,1.25918,13,-0.2730,2,-2.8251,11,-0.5756,19,0.37199,4,-1.8919,25,0.97144
ENSG00000103187,COTL1,62,0.41557,27,-0.8313,48,-0.0034,27,-0.8709,10,-2.3577,96,1.12233,142,1.81866,34,-0.5886
ENSG00000135686,KLHL36,8,-1.5423,62,1.62850,14,-0.8781,20,-0.2363,16,-0.6366,33,0.53933,36,0.70478,23,-0.0175
ENSG00000103194,USP10,60,0.01874,69,0.24977,61,0.05617,60,0.02713,76,0.44828,68,0.22956,49,-0.2939,42,-0.6070
ENSG00000135709,KIAA0513,16,-3.2730,102,-0.5631,187,0.46167,156,0.09123,183,0.36987,77,-0.9986,131,-0.1794,170,0.26773
ENSG00000131149,GSE1,16,-0.9884,32,0.05272,21,-0.6546,33,0.08598,58,1.13196,25,-0.3098,23,-0.4772,31,0.02931
ENSG00000131148,EMC8,30,0.59305,17,-0.3021,22,0.11868,3,-2.7736,20,0.00300,26,0.35183,7,-1.6015,26,0.44744
ENSG00000131143,COX4I1,704,-1.1002,664,-1.1880,1724,0.33703,888,-0.7504,921,-0.7457,1293,-0.1756,1879,0.41198,2127,0.77328
ENSG00000103264,FBXO31,2,-4.2757,24,-0.6730,40,0.15302,44,0.28265,52,0.60416,32,-0.2300,33,-0.1833,41,0.17217
ENSG00000140941,MAP1LC3B,142,-0.6187,139,-0.6518,278,0.52468,259,0.30715,128,-0.8388,212,-0.0102,208,-0.0348,239,0.22270
ENSG00000140948,ZCCHC14,23,-0.0797,20,-0.3215,10,-1.5400,18,-0.4384,37,0.74024,25,0.03838,26,0.11081,34,0.64018
ENSG00000154118,JPH3,22,-2.3204,105,-0.0310,81,-0.5018,110,0.04332,111,0.07355,111,0.06959,132,0.33123,147,0.63863
ENSG00000103257,SLC7A5,21,-0.7324,77,1.32970,25,-0.5587,35,0.05473,32,-0.1164,17,-1.0689,79,1.37272,25,-0.5418
ENSG00000179588,ZFPM1,20,0.03433,19,-0.0370,26,0.61078,12,-0.6822,8,-1.3555,29,0.61233,10,-0.9512,22,0.24318
ENSG00000158545,ZC3H18,33,-0.0488,58,0.85036,20,-0.9021,44,0.40752,48,0.60484,27,-0.3261,36,0.10185,29,-0.2999
ENSG00000051523,CYBA,43,0.92425,35,0.60461,3,-3.0305,1,-4.0240,7,-1.7737,52,1.24462,99,2.46682,18,-0.4536
ENSG00000167508,MVD,43,0.16580,22,-0.8476,38,-0.0120,18,-1.1091,30,-0.4342,52,0.47270,69,0.90885,41,0.12276
ENSG00000260630,SNAI3-AS1,7,-1.2113,7,-1.2982,16,-0.0381,5,-1.8449,13,-0.3638,14,-0.2672,26,0.68655,28,1.01163
ENSG00000198931,APRT,44,-0.1275,23,-1.0871,58,0.36409,22,-1.1337,40,-0.2948,37,-0.3800,21,-1.2499,73,0.86361
ENSG00000167515,TRAPPC2L,110,0.11651,57,-0.8867,114,0.21230,44,-1.2793,99,-0.0541,91,-0.1847,68,-0.6227,139,0.61106
ENSG00000176715,ACSF3,12,-0.6793,39,1.21313,21,0.26053,8,-1.1711,24,0.44542,16,-0.2130,2,-3.2398,17,-0.1374
ENSG00000167522,ANKRD11,318,-0.1491,781,1.31424,217,-0.8422,388,0.16256,550,0.81162,272,-0.3858,127,-1.5286,303,-0.2644
ENSG00000197912,SPG7,53,-0.3750,119,0.91681,75,0.22114,57,-0.2532,52,-0.4154,59,-0.2051,36,-0.9302,73,0.15164
ENSG00000167526,RPL13,1997,0.59073,1345,-0.0365,676,-1.2318,1315,-0.0726,878,-0.7419,2059,0.64052,3080,1.31754,1442,0.08706
ENSG00000131165,CHMP1A,26,-0.6238,36,-0.0945,35,-0.1527,46,0.27915,45,0.26129,27,-0.5338,46,0.29241,41,0.12097
ENSG00000185324,CDK10,28,0.57775,13,-0.5510,18,-0.1175,34,0.90590,13,-0.6234,24,0.38105,16,-0.2322,18,-0.1384
ENSG00000158792,SPATA2L,3,-2.3982,15,-0.1632,15,-0.1476,23,0.50676,22,0.43730,9,-0.8715,2,-2.6283,25,0.79146
ENSG00000075399,VPS9D1,9,-1.4787,18,-0.4447,33,0.64233,21,-0.2003,22,-0.1270,14,-0.8302,13,-0.8825,30,0.48687
ENSG00000141002,TCF25,108,-1.2106,275,0.21929,268,0.21279,328,0.50044,317,0.49283,186,-0.3882,76,-1.7196,233,-0.0464
ENSG00000258947,TUBB3,46,-2.5466,84,-1.6661,557,1.78749,211,-0.2784,194,-0.4428,107,-1.2961,169,-0.6150,202,-0.4032
ENSG00000140995,DEF8,25,-1.3960,56,-0.1997,63,-0.0182,92,0.57698,46,-0.5563,62,-0.0421,53,-0.2967,87,0.61031
ENSG00000003249,DBNDD1,3,-4.1380,61,0.14338,56,0.00347,29,-0.9878,40,-0.5549,64,0.22316,12,-2.2984,102,1.29524
ENSG00000141013,GAS8,9,-1.3918,25,0.18211,19,-0.2881,23,0.05018,25,0.19236,18,-0.3145,14,-0.6383,31,0.65314
ENSG00000272636,DOC2B,15,-0.3163,26,0.49571,14,-0.5231,1,-3.5819,14,-0.4261,26,0.50096,13,-0.5454,31,0.99275
ENSG00000187624,C17orf97,7,-1.3957,32,0.83635,21,0.25990,41,1.24109,15,-0.4030,10,-0.8644,2,-3.0879,19,0.04680
ENSG00000141252,VPS53,33,-1.5378,100,0.15824,100,0.18081,105,0.22439,122,0.51065,68,-0.4344,41,-1.1905,97,0.11706
ENSG00000167699,GLOD4,21,-1.6115,55,-0.1952,77,0.40111,66,0.09054,72,0.24177,34,-0.9186,29,-1.1612,77,0.41186
ENSG00000177370,TIMM22,13,-0.8549,19,-0.3216,27,0.25931,41,0.87999,11,-1.1604,23,0.00105,47,1.09946,19,-0.3310
ENSG00000159842,ABR,46,-2.4819,199,-0.2944,254,0.09946,146,-0.7683,309,0.43607,226,-0.0945,216,-0.1658,305,0.46502
ENSG00000108953,YWHAE,1513,0.33270,877,-0.5159,1110,-0.1825,1502,0.32118,1667,0.54144,1318,0.11439,878,-0.5135,1059,-0.2681
ENSG00000167193,CRK,104,0.11049,117,0.29347,97,-0.0003,115,0.25716,100,0.04449,128,0.43107,69,-0.5266,80,-0.3558
ENSG00000132376,INPP5K,3,-2.4487,22,0.20454,24,0.41052,16,-0.2606,12,-0.7484,27,0.54285,40,1.17267,15,-0.4198
ENSG00000174238,PITPNA,40,-1.7654,96,-0.4584,201,0.89048,132,0.02730,97,-0.4897,117,-0.1602,115,-0.1897,130,0.00281
ENSG00000167703,SLC43A2,16,-0.6656,17,-0.5778,36,0.76360,14,-0.8512,29,0.31982,28,0.21726,20,-0.2856,19,-0.4669
ENSG00000167705,RILP,6,-1.8552,9,-1.3275,33,0.72300,45,1.10365,17,-0.5028,16,-0.5149,6,-1.8799,27,0.31164
ENSG00000174231,PRPF8,70,-0.7909,96,-0.3102,143,0.37701,137,0.23585,125,0.10096,93,-0.3669,66,-0.8905,130,0.18604
ENSG00000132386,SERPINF1,12,-2.4393,13,-2.2857,136,1.81927,49,-0.3159,75,0.36150,29,-1.1234,12,-2.3917,39,-0.7742
ENSG00000132383,RPA1,55,0.41832,28,-0.6392,63,0.80490,57,0.47390,26,-0.7970,35,-0.2879,12,-1.8075,40,-0.0930
ENSG00000185924,RTN4RL1,1,-3.5677,9,-1.1893,34,1.01177,11,-0.8666,31,0.76651,8,-1.3276,2,-3.2470,23,0.22855
ENSG00000070366,SMG6,53,1.10000,52,1.08237,21,-0.4382,34,0.36795,35,0.48644,35,0.41600,0,-5.2943,13,-1.2086
ENSG00000167721,TSR1,41,0.44961,28,-0.1401,42,0.60856,40,0.39528,22,-0.5483,25,-0.3402,18,-0.7841,26,-0.2957
ENSG00000141258,SGSM2,24,-1.2414,65,0.29433,41,-0.4943,34,-0.7265,26,-1.1470,85,0.71983,100,0.97873,73,0.59676
ENSG00000070444,MNT,9,-1.6026,37,0.44128,23,-0.3265,31,0.15905,37,0.48629,16,-0.8177,18,-0.6231,36,0.47318
ENSG00000007168,PAFAH1B1,179,-0.9623,268,-0.3515,486,0.73919,477,0.55416,400,0.30291,203,-0.7709,276,-0.3067,236,-0.6329
ENSG00000132361,CLUH,21,-0.5628,30,-0.0193,43,0.69659,25,-0.3009,31,0.03081,24,-0.3229,21,-0.5740,27,-0.1918
ENSG00000132359,RAP1GAP2,20,-1.5483,31,-0.9574,67,0.27644,28,-1.0932,90,0.80119,39,-0.5813,103,0.92127,49,-0.2867
ENSG00000127774,EMC6,41,-0.2236,14,-1.8301,47,-0.0162,38,-0.3421,47,-0.0190,41,-0.2277,42,-0.1805,69,0.73458
ENSG00000083457,ITGAE,33,-0.3626,21,-1.0271,35,-0.3099,49,0.25073,20,-1.1622,70,0.83044,57,0.48703,55,0.55566
ENSG00000074356,NCBP3,102,1.62009,84,1.28645,17,-1.3760,46,0.28537,40,0.10370,39,0.03027,30,-0.3411,21,-1.0344
ENSG00000004660,CAMKK1,10,-3.6194,130,0.17610,105,-0.1841,61,-0.9847,208,1.06514,62,-0.9554,94,-0.3314,140,0.36728
ENSG00000167740,CYB5D2,43,0.12509,47,0.28089,54,0.62676,36,-0.1660,33,-0.3148,36,-0.1420,13,-1.5949,37,-0.1361
ENSG00000185722,ANKFY1,54,1.22598,33,0.42976,17,-0.6722,17,-0.5603,22,-0.2336,30,0.25483,35,0.52859,21,-0.3329
ENSG00000132388,UBE2G1,61,0.58338,40,-0.0751,42,0.00738,46,0.14873,42,-0.0157,27,-0.6634,29,-0.5532,44,0.09984
ENSG00000183018,SPNS2,43,0.94106,22,-0.0832,19,-0.3974,26,0.12207,15,-0.7540,23,-0.0277,23,-0.0694,28,0.33141
ENSG00000132382,MYBBP1A,11,-1.5442,46,0.67781,39,0.51133,35,0.21863,28,-0.1298,18,-0.7963,25,-0.2647,28,-0.1439
ENSG00000141456,PELP1,58,0.02306,89,0.69738,63,0.17331,41,-0.5017,88,0.75106,45,-0.3739,11,-2.4311,46,-0.4062
ENSG00000141480,ARRB2,34,-0.3775,33,-0.4586,51,0.28610,38,-0.2071,44,0.01595,38,-0.2304,31,-0.5250,52,0.30962
ENSG00000142507,PSMB6,130,-0.2141,74,-1.0669,198,0.55502,113,-0.4231,119,-0.3736,104,-0.5526,153,0.04082,177,0.33486
ENSG00000141503,MINK1,47,-0.3120,61,0.08442,56,-0.0615,9,-2.6911,85,0.68485,73,0.37342,49,-0.2397,58,-0.0033
ENSG00000108528,SLC25A11,45,-1.2040,55,-0.8891,161,0.99278,50,-1.0440,86,-0.2418,91,-0.1416,113,0.20808,94,-0.1054
ENSG00000108523,RNF167,72,0.27938,42,-0.5410,66,0.18631,53,-0.2031,66,0.15941,61,0.02547,40,-0.6114,61,0.02044
ENSG00000108518,PFN1,266,0.58389,129,-0.5407,201,0.17137,71,-1.4386,99,-1.0103,197,0.10616,242,0.43125,228,0.41924
ENSG00000091640,SPAG7,51,-0.8119,55,-0.6857,115,0.54367,120,0.51533,71,-0.3385,71,-0.3082,80,-0.1334,89,0.03714
ENSG00000108509,CAMTA2,11,-2.4421,60,-0.0203,61,0.01080,56,-0.1152,49,-0.3319,58,-0.0663,83,0.50225,79,0.51397
ENSG00000129250,KIF1C,110,1.69300,85,1.25004,13,-1.8223,26,-0.6280,9,-2.2379,39,-0.0337,127,1.96489,23,-0.9414
ENSG00000234327,AC012146.1,37,0.77673,9,-1.4109,15,-0.7214,3,-2.9766,16,-0.5902,21,-0.1206,6,-1.8478,48,1.61394
ENSG00000029725,RABEP1,319,0.04905,326,0.08067,298,-0.0699,412,0.45292,462,0.71305,230,-0.4549,174,-0.8831,247,-0.4040
ENSG00000108559,NUP88,20,0.20602,15,-0.2534,20,0.29817,21,0.29834,20,0.27932,10,-0.7475,1,-4.0819,19,0.16417
ENSG00000129197,RPAIN,60,-0.4004,58,-0.4597,96,0.40246,74,-0.0691,68,-0.2337,53,-0.5970,19,-2.0708,108,0.65196
ENSG00000108561,C1QBP,69,-0.7216,56,-1.0354,139,0.43088,146,0.42864,63,-0.9126,163,0.61101,45,-1.3694,141,0.45770
ENSG00000005100,DHX33,17,-0.9832,47,0.60886,24,-0.5397,46,0.55396,49,0.75624,23,-0.4874,18,-0.8333,32,0.00175
ENSG00000072849,DERL2,19,0.02305,19,0.03077,22,0.27945,3,-2.6526,20,0.15290,30,0.73986,9,-1.1036,19,0.04078
ENSG00000091592,NLRP1,5,-1.8416,31,0.73177,22,0.25485,12,-0.6816,12,-0.8035,14,-0.4544,24,0.31118,25,0.49627
ENSG00000286190,AC055839.2,2,-3.0706,1,-4.2502,15,-0.3890,16,-0.2276,19,-0.0212,30,0.70008,13,-0.5164,34,1.19256
ENSG00000091622,PITPNM3,6,-3.2558,68,0.34850,32,-0.9274,72,0.42805,52,-0.0835,92,0.82591,56,0.03721,72,0.54488
ENSG00000129235,TXNDC17,57,-0.3039,32,-1.1448,78,0.23037,62,-0.1520,46,-0.6555,46,-0.6159,75,0.12272,99,0.72912
ENSG00000108590,MED31,11,-1.7933,27,-0.4666,57,0.83155,11,-1.8313,36,-0.0460,28,-0.4444,10,-1.9833,52,0.65363
ENSG00000132530,XAF1,41,0.63109,160,3.23247,0,-6.4993,10,-1.4389,7,-2.1058,89,1.95562,17,-0.7275,9,-1.7743
ENSG00000219200,RNASEK,158,-1.2292,85,-2.1435,532,0.81667,222,-0.7223,348,-0.0366,283,-0.3539,402,0.19337,392,0.18709
ENSG00000258315,C17orf49,38,-0.5795,38,-0.5950,76,0.58143,47,-0.2567,33,-0.8662,45,-0.3544,41,-0.4686,76,0.59065
ENSG00000132535,DLG4,2,-5.5588,89,-0.2328,90,-0.2558,41,-1.3929,94,-0.1677,143,0.51305,77,-0.4649,179,1.13956
ENSG00000072778,ACADVL,87,0.32822,120,0.84693,72,0.03069,11,-2.7780,37,-1.0346,123,0.88915,59,-0.2635,76,0.13832
ENSG00000040633,PHF23,13,-1.3456,31,-0.1021,34,0.05304,46,0.50330,36,0.13428,38,0.22880,34,0.04720,31,-0.1008
ENSG00000170296,GABARAP,482,0.43181,240,-0.6512,407,0.19587,246,-0.6127,260,-0.5717,440,0.28432,378,0.04714,415,0.23342
ENSG00000175826,CTDNEP1,67,-0.0986,54,-0.4288,74,0.06593,69,-0.0552,54,-0.4849,100,0.52730,57,-0.3606,85,0.32480
ENSG00000170291,ELP5,10,-1.2898,5,-2.3683,32,0.51441,21,-0.2021,24,-0.0635,33,0.44295,13,-0.9331,31,0.45824
ENSG00000132507,EIF5A,84,-0.7762,116,-0.2904,170,0.37863,148,0.08815,89,-0.7482,102,-0.4795,180,0.39857,167,0.33693
ENSG00000132522,GPS2,97,0.34734,84,0.13301,69,-0.2062,97,0.35701,106,0.54381,69,-0.1689,54,-0.5520,62,-0.3994
ENSG00000215041,NEURL4,5,-2.2072,24,0.08544,25,0.15183,43,0.97925,24,0.06533,17,-0.4506,7,-1.7876,27,0.29528
ENSG00000205544,TMEM256,144,0.84115,59,-0.5522,82,-0.0810,84,-0.0290,47,-0.9741,99,0.23724,82,-0.0559,100,0.31302
ENSG00000169992,NLGN2,38,-0.5040,63,0.27354,64,0.35649,58,0.13150,56,0.09090,34,-0.6565,34,-0.6734,53,-0.0084
ENSG00000174282,ZBTB4,91,-0.5715,98,-0.4584,121,-0.1648,190,0.57594,133,0.00415,149,0.18625,164,0.34117,133,0.00835
ENSG00000181222,POLR2A,69,0.11827,59,-0.1283,83,0.51720,56,-0.1964,70,0.16092,49,-0.4186,61,-0.0790,49,-0.4772
ENSG00000239697,TNFSF12,30,-0.2631,23,-0.6718,31,-0.2716,18,-1.0152,17,-1.1854,57,0.73140,57,0.74405,51,0.70663
ENSG00000161960,EIF4A1,164,-0.1598,161,-0.1875,216,0.33199,171,-0.0952,218,0.31917,188,0.05726,117,-0.6751,158,-0.2483
ENSG00000129255,MPDU1,30,-0.0260,33,0.16049,47,0.91242,9,-1.8097,20,-0.6927,39,0.40948,25,-0.2585,25,-0.3629
ENSG00000129245,FXR2,46,-0.5697,45,-0.6007,97,0.75246,79,0.25716,70,0.07103,40,-0.7907,45,-0.5966,61,-0.1753
ENSG00000141504,SAT2,73,-0.5509,78,-0.4509,119,0.24023,101,-0.0607,82,-0.4036,146,0.51356,56,-0.9685,130,0.41063
ENSG00000129244,ATP1B2,55,-1.8133,125,-0.5769,52,-2.0898,39,-2.3120,97,-1.0217,1357,4.00094,135,-0.4647,103,-0.9944
ENSG00000108947,EFNB3,6,-3.2902,36,-0.8244,71,0.28243,76,0.32335,97,0.80467,25,-1.3489,87,0.55369,54,-0.2348
ENSG00000183011,NAA38,148,-1.0802,205,-0.5905,289,-0.0786,412,0.49562,162,-1.0131,325,0.11869,386,0.39379,416,0.64269
ENSG00000170004,CHD3,82,-0.7009,165,0.37762,78,-0.9031,219,0.83856,158,0.34023,154,0.26333,133,0.03382,129,-0.0146
ENSG00000170043,TRAPPC1,73,-0.6183,28,-2.0327,185,1.08250,79,-0.5030,41,-1.5742,94,-0.2343,137,0.34985,126,0.26384
ENSG00000179094,PER1,24,-0.5040,66,1.08521,28,-0.3562,45,0.45517,30,-0.1749,22,-0.6623,4,-3.1568,44,0.54108
ENSG00000220205,VAMP2,319,-1.6076,546,-0.8041,1078,0.30085,968,0.07739,955,0.06049,636,-0.5709,795,-0.2299,1192,0.50306
ENSG00000179029,TMEM107,6,-1.4248,11,-0.6961,19,0.14647,18,0.07908,15,-0.2414,17,-0.0600,8,-1.0762,26,0.81495
ENSG00000108961,RANGRF,18,-0.4379,15,-0.7175,28,0.23721,25,-0.0020,19,-0.4084,36,0.60975,30,0.27967,25,-0.0014
ENSG00000161970,RPL26,1844,0.71615,709,-0.7785,622,-1.1123,1032,-0.2057,668,-0.9274,1404,0.27631,2528,1.24652,1531,0.51454
ENSG00000166579,NDEL1,28,-1.4428,37,-1.0158,83,0.26438,54,-0.4514,82,0.22389,40,-0.8933,45,-0.7106,107,0.79162
ENSG00000133026,MYH10,54,-2.4068,327,0.29434,307,0.24168,323,0.27637,534,1.25842,130,-1.1179,119,-1.2498,193,-0.6091
ENSG00000170310,STX8,44,-0.0663,20,-1.2770,60,0.51542,43,-0.1191,40,-0.2452,61,0.43971,28,-0.7601,48,0.07568
ENSG00000007237,GAS7,280,-0.2287,244,-0.4411,272,-0.3262,260,-0.3452,613,1.16577,125,-1.4504,246,-0.4324,343,0.10278
ENSG00000133028,SCO1,16,-1.0457,55,0.84597,33,0.06423,25,-0.3465,30,-0.1069,27,-0.2383,31,-0.0360,34,0.11375
ENSG00000065559,MAP2K4,51,-1.4139,90,-0.5823,202,0.86734,102,-0.3960,183,0.58669,51,-1.4232,104,-0.3596,113,-0.2804
ENSG00000006740,ARHGAP44,12,-1.9983,40,-0.2889,64,0.52973,17,-1.5481,71,0.68500,25,-1.0169,67,0.50508,45,-0.1374
ENSG00000006744,ELAC2,27,-0.1473,57,1.04242,37,0.42743,10,-1.5678,26,-0.1985,34,0.19082,27,-0.1618,22,-0.4925
ENSG00000109099,PMP22,471,3.68506,24,-1.5993,14,-2.5300,4,-3.9587,45,-0.7122,129,0.99664,109,0.70904,11,-2.8926
ENSG00000187607,ZNF286A,21,0.20434,19,0.09795,19,0.10285,40,1.24393,23,0.36691,18,-0.0588,13,-0.5241,8,-1.3820
ENSG00000214941,ZSWIM7,59,0.02019,23,-1.4039,59,0.05214,76,0.42750,30,-1.0808,53,-0.1427,96,0.80527,70,0.35335
ENSG00000011295,TTC19,34,-1.4357,90,0.02685,130,0.77593,101,0.21198,100,0.20277,65,-0.4676,60,-0.5942,70,-0.4284
ENSG00000141027,NCOR1,382,-0.0408,823,1.20794,223,-0.9846,412,0.07750,640,0.88351,382,-0.0412,256,-0.6563,297,-0.5015
ENSG00000166582,CENPV,38,-0.2602,14,-1.7280,49,0.16249,48,0.11469,36,-0.3834,50,0.18205,54,0.28307,54,0.34210
ENSG00000170315,UBB,1397,0.31177,533,-1.1670,1531,0.57028,1073,-0.1026,814,-0.5684,1127,-0.0260,1123,-0.0321,1143,-0.0057
ENSG00000175061,SNHG29,178,-0.4300,146,-0.7315,152,-0.7795,168,-0.5247,123,-1.0517,402,0.85699,416,0.91334,351,0.79929
ENSG00000181350,LRRC75A,12,-1.8150,16,-1.3796,24,-0.9687,41,-0.0224,26,-0.7313,58,0.53312,118,1.74694,56,0.59750
ENSG00000170160,CCDC144A,273,0.57561,1463,4.12119,36,-2.6764,43,-2.2165,115,-0.8207,50,-1.9853,48,-2.0676,83,-1.4044
ENSG00000133030,MPRIP,109,-0.6207,206,0.36412,169,0.06901,155,-0.0814,173,0.10027,160,-0.0274,109,-0.6196,176,0.14586
ENSG00000141030,COPS3,48,-0.4791,15,-2.1532,120,1.29437,74,0.20958,54,-0.2993,16,-2.0665,35,-0.9254,63,-0.0627
ENSG00000141026,MED9,6,-1.5649,17,-0.0011,14,-0.4135,30,0.85946,17,-0.0222,10,-0.8737,15,-0.2289,24,0.64176
ENSG00000108551,RASD1,7,-3.4988,35,-1.1552,103,0.64087,14,-2.4139,134,1.07189,10,-2.8914,42,-0.8785,94,0.45587
ENSG00000133027,PEMT,28,0.66253,9,-1.0448,22,0.33364,21,0.20298,18,-0.0223,23,0.34605,1,-3.8723,18,-0.0103
ENSG00000108557,RAI1,8,-2.0055,42,0.44501,27,-0.2755,35,0.12521,34,0.11802,15,-1.1658,45,0.54518,40,0.42285
ENSG00000072310,SREBF1,85,2.18675,14,-0.7613,16,-0.6437,4,-2.5220,13,-0.9768,66,1.70566,28,0.30343,11,-1.2622
ENSG00000175662,TOM1L2,55,-0.3079,39,-0.8080,65,-0.0368,43,-0.6515,56,-0.2959,100,0.63795,110,0.79173,71,0.11324
ENSG00000108591,DRG2,21,0.17105,19,0.02737,22,0.26113,13,-0.5351,22,0.28336,16,-0.2291,16,-0.2678,17,-0.2199
ENSG00000091542,ALKBH5,82,-0.1512,63,-0.5555,103,0.25773,82,-0.1429,60,-0.6711,106,0.26210,47,-0.9939,121,0.57507
ENSG00000177731,FLII,28,-0.0816,31,0.08587,45,0.86584,28,-0.0308,25,-0.2418,27,-0.1187,13,-1.1483,22,-0.4893
ENSG00000273018,FAM106A,30,-0.4530,124,1.88781,34,-0.2868,17,-1.2644,46,0.21847,3,-3.5938,5,-3.0852,50,0.40877
ENSG00000141127,PRPSAP2,48,0.61740,35,0.13105,33,0.03086,29,-0.1455,30,-0.1042,43,0.45729,49,0.66680,19,-0.9527
ENSG00000072134,EPN2,169,1.39369,71,-0.0194,49,-0.6709,54,-0.4444,82,0.21393,83,0.22593,125,0.87665,41,-0.9742
ENSG00000108641,B9D1,6,-2.1912,20,-0.5566,27,-0.1464,6,-2.3409,34,0.26939,18,-0.6793,38,0.43673,47,0.95954
ENSG00000128482,RNF112,1,-5.0322,34,-0.2608,52,0.48569,13,-1.7333,74,1.08083,19,-1.1764,17,-1.2957,47,0.27272
ENSG00000072210,ALDH3A2,36,-0.2872,23,-0.9187,62,0.71848,33,-0.4134,50,0.24419,37,-0.2527,41,-0.0736,35,-0.3686
ENSG00000083290,ULK2,76,0.39432,70,0.26313,38,-0.7922,41,-0.5447,60,0.03446,57,-0.0705,77,0.41715,71,0.36038
ENSG00000108599,AKAP10,23,-0.1373,44,0.86291,26,0.04944,11,-1.1844,25,-0.0276,29,0.20439,19,-0.4618,25,-0.0090
ENSG00000128487,SPECC1,360,0.94182,334,0.81821,125,-0.8390,183,-0.1414,230,0.24022,185,-0.1259,125,-0.7187,195,-0.0547
ENSG00000124422,USP22,101,-0.8495,132,-0.4470,192,0.15814,247,0.53298,220,0.37909,119,-0.6105,159,-0.1642,174,-0.0260
ENSG00000109016,DHRS7B,3,-2.6543,11,-0.8753,37,1.31523,4,-2.1225,27,0.52971,29,0.58376,10,-1.0091,12,-0.8990
ENSG00000178307,TMEM11,14,-0.3745,12,-0.5923,24,0.53896,22,0.29338,8,-1.2088,11,-0.7191,9,-1.0230,26,0.71855
