Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000182902,SLC25A18,193,2.04672,40,-1.0547,101,0.36562,33,-1.3243,41,-1.5935
ENSG00000131100,ATP6V1E1,223,-1.0702,214,-1.0007,125,-1.8018,240,-0.8323,588,1.49616
ENSG00000099968,BCL2L13,21,-0.4435,25,-0.0873,23,-0.2424,23,-0.2183,30,0.44658
ENSG00000015475,BID,50,0.23704,43,-0.0580,22,-1.0278,20,-1.1892,48,0.30362
ENSG00000243156,MICAL3,33,-0.7897,57,0.14183,72,0.52407,164,1.93783,40,-0.6945
ENSG00000215193,PEX26,57,0.65076,28,-0.5948,65,0.72387,77,1.02164,27,-1.0410
ENSG00000273032,DGCR9,57,0.55098,15,-1.6040,8,-2.4957,51,0.28090,45,0.13428
ENSG00000070413,DGCR2,44,-0.1963,16,-1.6697,85,0.87962,43,-0.2039,52,0.16402
ENSG00000242259,C22orf39,74,0.20638,79,0.27688,64,-0.0527,24,-1.5038,67,0.05691
ENSG00000185608,MRPL40,56,0.13653,56,0.11253,57,0.14735,32,-0.7337,52,-0.0076
ENSG00000070010,UFD1,25,-0.6836,36,-0.0553,74,1.09210,26,-0.5444,39,0.14591
ENSG00000184113,CLDN5,16,-2.6858,33,-1.4208,975,6.50116,25,-1.8246,3,-5.8922
ENSG00000184702,SEPTIN5,187,1.00432,14,-3.0817,97,-0.2679,47,-1.3519,111,-0.1172
ENSG00000203618,GP1BB,98,1.19653,19,-1.6157,99,0.92506,50,-0.1524,37,-1.0541
ENSG00000215012,RTL10,21,-0.3599,6,-2.0595,33,0.41612,34,0.46557,28,0.28881
ENSG00000184470,TXNRD2,34,0.87483,3,-2.9733,6,-1.9049,16,-0.4551,22,0.09940
ENSG00000093010,COMT,77,0.29731,141,1.23550,143,1.26093,56,-0.2352,41,-1.2178
ENSG00000099901,RANBP1,107,0.09076,56,-0.9085,39,-1.4352,42,-1.3193,123,0.69077
ENSG00000099904,ZDHHC8,29,0.18912,8,-1.6837,33,0.36440,6,-2.1166,30,0.38739
ENSG00000040608,RTN4R,47,-0.6751,2,-5.0785,36,-0.9785,18,-1.9705,99,1.58664
ENSG00000128185,DGCR6L,82,1.08893,17,-1.5379,51,0.06946,19,-1.3818,42,-0.3890
ENSG00000099910,KLHL22,23,-0.1539,13,-0.9412,55,1.29431,22,-0.1844,23,-0.1761
ENSG00000099917,MED15,36,-0.1308,23,-0.7965,35,-0.1328,51,0.45447,40,0.16095
ENSG00000241973,PI4KA,190,-0.9090,84,-2.0007,190,-0.7891,124,-1.4293,454,1.48706
ENSG00000099940,SNAP29,29,-0.3530,32,-0.1762,31,-0.2064,21,-0.8073,42,0.53491
ENSG00000099942,CRKL,59,-0.0514,32,-0.9532,64,0.07339,55,-0.1526,66,0.26633
ENSG00000183773,AIFM3,90,1.31968,23,-1.0820,85,0.90109,48,0.00974,29,-1.2974
ENSG00000184436,THAP7,28,0.08905,6,-2.0559,27,0.04679,6,-2.0661,32,0.60564
ENSG00000185651,UBE2L3,125,0.12960,119,0.03398,92,-0.3554,101,-0.2109,118,0.04366
ENSG00000100027,YPEL1,55,0.69422,18,-1.1611,34,-0.2033,75,1.07713,30,-0.6864
ENSG00000100030,MAPK1,246,-0.3037,183,-0.7092,226,-0.3900,296,0.02889,334,0.47059
ENSG00000274422,AC245060.5,102,-0.6226,195,0.46420,303,1.19808,881,3.38581,29,-3.2719
ENSG00000128266,GNAZ,99,0.20339,28,-1.7501,27,-1.7672,114,0.39473,98,0.34127
ENSG00000186716,BCR,121,0.81994,28,-1.5951,145,0.94880,31,-1.4483,68,-0.4611
ENSG00000250479,CHCHD10,375,0.04970,105,-1.8718,184,-1.0484,155,-1.3034,454,0.79543
ENSG00000099956,SMARCB1,29,-0.5416,31,-0.3690,41,0.07298,39,0.00055,44,0.42881
ENSG00000133460,SLC2A11,25,-0.3592,30,-0.0191,25,-0.3222,135,2.60409,19,-1.2070
ENSG00000240972,MIF,690,-0.4347,363,-1.3390,459,-0.9903,297,-1.6391,1173,1.14132
ENSG00000099977,DDT,127,0.01205,88,-0.5644,98,-0.3874,40,-1.7456,148,0.54704
ENSG00000099991,CABIN1,48,-0.0934,15,-1.7980,100,1.09806,52,0.03682,49,-0.0665
ENSG00000100014,SPECC1L,48,-0.1828,61,0.23373,43,-0.3186,101,1.05830,48,-0.2731
ENSG00000100028,SNRPD3,60,0.38783,66,0.45952,72,0.61991,31,-0.7122,41,-0.4922
ENSG00000167037,SGSM1,18,-0.4695,1,-3.8104,32,0.45432,56,1.39486,24,-0.0270
ENSG00000197077,KIAA1671,40,0.03039,10,-2.0162,95,1.41148,22,-0.8913,39,-0.1020
ENSG00000100077,GRK3,81,-0.2861,22,-2.1420,55,-0.8123,139,0.60948,110,0.52022
ENSG00000100095,SEZ6L,116,-0.2379,57,-1.2695,59,-1.2269,101,-0.4172,165,0.80370
ENSG00000128203,ASPHD2,23,-0.1537,10,-1.3565,5,-2.2551,4,-2.6161,33,1.17994
ENSG00000100099,HPS4,16,-0.8840,34,0.40748,20,-0.4475,30,0.21811,30,0.45144
ENSG00000100104,SRRD,16,-0.3973,9,-1.2137,18,-0.2196,7,-1.5877,26,0.90530
ENSG00000128294,TPST2,22,-1.0028,13,-1.5853,132,2.06206,6,-2.7557,41,0.19855
ENSG00000225783,MIAT,150,-0.0656,6,-4.6214,128,-0.3028,578,2.26225,122,-0.6588
ENSG00000180957,PITPNB,103,-0.3338,80,-0.6645,109,-0.1892,145,0.25854,137,0.35672
ENSG00000100209,HSCB,29,0.80192,5,-2.0494,18,-0.1235,12,-0.7417,19,-0.1165
ENSG00000100219,XBP1,16,-0.8088,27,0.13234,44,0.88495,11,-1.2750,28,0.38326
ENSG00000183579,ZNRF3,61,1.64009,19,-0.6260,32,0.18779,18,-0.6654,17,-1.2510
ENSG00000186998,EMID1,49,1.22293,3,-3.1020,62,1.34209,26,-0.0529,16,-1.2456
ENSG00000182944,EWSR1,89,-0.3700,112,0.04472,144,0.43732,135,0.33449,109,-0.0144
ENSG00000185340,GAS2L1,73,0.65355,12,-2.1591,42,-0.3496,32,-0.7356,54,0.07894
ENSG00000100276,RASL10A,34,-0.5846,23,-1.0993,10,-2.2553,19,-1.3703,66,1.34326
ENSG00000100280,AP1B1,72,0.27084,14,-2.2213,59,-0.0719,44,-0.5118,68,0.29082
ENSG00000225465,RFPL1S,182,-0.2101,86,-1.3196,84,-1.3563,243,0.27169,243,0.60042
ENSG00000100285,NEFH,63,-1.8313,28,-2.8223,39,-2.3330,213,0.20191,280,1.84037
ENSG00000184117,NIPSNAP1,47,-0.7016,27,-1.4303,20,-1.8753,43,-0.7228,96,1.31680
ENSG00000186575,NF2,62,1.08447,24,-0.6632,27,-0.4480,52,0.54774,27,-0.8372
ENSG00000184076,UQCR10,500,0.12925,277,-0.8003,186,-1.3927,264,-0.8712,549,0.56369
ENSG00000100330,MTMR3,23,-0.3878,26,-0.1317,36,0.39114,48,0.83033,27,-0.1344
ENSG00000099995,SF3A1,55,-0.1207,53,-0.1587,74,0.36610,44,-0.4307,61,0.12014
ENSG00000100003,SEC14L2,62,1.23228,32,-0.1298,34,-0.0115,24,-0.5663,25,-0.8910
ENSG00000100029,PES1,26,-0.0660,32,0.27489,28,0.06566,17,-0.7296,28,0.11146
ENSG00000184792,OSBP2,25,-0.3632,11,-1.5003,19,-0.7401,63,1.15617,33,0.23213
ENSG00000253352,TUG1,79,0.52124,59,-0.0237,87,0.58140,63,0.05958,48,-0.6143
ENSG00000198832,SELENOM,198,-0.0070,132,-0.6295,340,0.85781,79,-1.4039,206,0.10939
ENSG00000100100,PIK3IP1,36,0.50433,24,-0.1907,43,0.71288,11,-1.3410,25,-0.3296
ENSG00000185721,DRG1,35,-0.5000,30,-0.6501,60,0.37724,23,-1.0802,56,0.60132
ENSG00000184708,EIF4ENIF1,34,-0.6109,48,-0.0010,25,-0.9641,49,0.04802,57,0.59932
ENSG00000241878,PISD,17,-1.1882,7,-2.3035,52,0.67587,21,-0.7176,44,1.00926
ENSG00000183530,PRR14L,42,-0.5231,27,-1.1138,43,-0.4129,79,0.54098,65,0.50335
ENSG00000128245,YWHAH,751,-0.9813,287,-2.2817,410,-1.7580,426,-1.7042,1958,1.79808
ENSG00000100220,RTCB,36,-0.6755,34,-0.6813,71,0.46272,22,-1.3094,65,0.71483
ENSG00000100225,FBXO7,42,-0.5281,151,1.63089,101,0.93765,40,-0.5259,45,-0.6272
ENSG00000100234,TIMP3,132,0.18654,54,-1.1932,887,3.97539,29,-2.1270,27,-3.0382
ENSG00000133424,LARGE1,48,-0.4254,25,-1.3315,51,-0.2654,45,-0.4744,75,0.75993
ENSG00000100281,HMGXB4,29,-0.1490,39,0.31866,27,-0.2328,66,1.17874,28,-0.4073
ENSG00000100284,TOM1,34,-0.0019,17,-1.0248,24,-0.5424,13,-1.4386,41,0.64650
ENSG00000100302,RASD2,41,1.07949,3,-2.9507,9,-1.3707,7,-1.7663,24,0.04501
ENSG00000100320,RBFOX2,155,-0.3191,30,-2.7000,206,0.17439,292,0.73475,201,0.27738
ENSG00000128335,APOL2,24,-0.4481,6,-2.4366,39,0.32574,62,1.09129,33,0.12103
ENSG00000100345,MYH9,53,-0.8120,84,-0.0064,412,2.84188,45,-0.9602,57,-1.0376
ENSG00000100348,TXN2,86,0.17652,77,-0.0358,62,-0.3546,59,-0.4245,80,0.07866
ENSG00000100350,FOXRED2,42,0.33833,41,0.24373,41,0.24063,41,0.24093,30,-0.4774
ENSG00000100353,EIF3D,50,-0.0053,91,0.94443,72,0.56013,30,-0.7812,45,-0.3609
ENSG00000261675,AL022313.4,27,0.15427,2,-3.4719,13,-0.9731,34,0.48423,28,0.34532
ENSG00000166862,CACNG2,29,-0.4985,17,-1.2110,32,-0.2837,75,1.07068,41,0.22596
ENSG00000100360,IFT27,34,0.09865,20,-0.7047,32,0.00152,24,-0.4552,34,0.20739
ENSG00000100362,PVALB,39,-1.3008,3,-4.5393,26,-1.7181,113,0.48634,117,1.42985
ENSG00000128311,TST,47,1.98124,24,0.29356,28,0.55398,10,-0.9467,8,-2.0937
ENSG00000100379,KCTD17,77,0.25149,27,-1.3957,59,-0.2215,75,0.15510,70,0.09355
ENSG00000100083,GGA1,39,0.47495,22,-0.4997,62,1.13688,36,0.24129,23,-0.7741
ENSG00000241360,PDXP,363,0.81771,55,-2.2288,104,-1.2811,129,-0.9579,253,0.13935
ENSG00000100097,LGALS1,249,-0.2019,136,-1.0888,467,0.83579,138,-1.0660,303,0.28884
ENSG00000189060,H1F0,65,0.00447,34,-0.9879,110,0.83212,61,-0.0908,64,-0.0687
ENSG00000100116,GCAT,27,0.05262,15,-0.8498,19,-0.4694,28,0.12193,28,0.23490
ENSG00000100124,ANKRD54,32,0.68984,9,-1.3532,54,1.40947,30,0.44564,15,-1.0579
ENSG00000100129,EIF3L,129,0.48398,69,-0.5784,99,-0.0297,43,-1.2702,102,0.02467
ENSG00000100142,POLR2F,77,-0.0756,118,0.61154,86,0.10999,104,0.40897,72,-0.3186
ENSG00000100146,SOX10,27,0.24939,132,3.12346,21,-0.2122,25,0.05866,7,-2.5155
ENSG00000100151,PICK1,20,-0.6148,16,-0.8172,37,0.44362,15,-0.9524,34,0.65772
ENSG00000198792,TMEM184B,76,0.39341,41,-0.6241,88,0.55218,61,-0.0327,55,-0.3272
ENSG00000213923,CSNK1E,121,0.07956,89,-0.3989,153,0.43562,197,0.84758,101,-0.4063
ENSG00000168135,KCNJ4,46,-0.1089,3,-3.9188,16,-1.6050,36,-0.4472,62,0.94965
ENSG00000100201,DDX17,201,-0.5077,260,-0.0374,619,1.38451,403,0.66269,225,-0.4802
ENSG00000100216,TOMM22,68,-0.1014,33,-1.1683,66,-0.1419,33,-1.1815,86,0.60808
ENSG00000100221,JOSD1,40,-0.5861,40,-0.5238,51,-0.1385,55,-0.0173,66,0.55912
ENSG00000100242,SUN2,39,-0.8019,239,2.33873,105,0.85184,31,-1.0264,44,-0.8883
ENSG00000221890,NPTXR,344,0.69501,41,-2.6550,239,-0.0209,158,-0.6566,241,-0.0262
ENSG00000183741,CBX6,393,1.14174,107,-1.1478,291,0.38993,296,0.41776,155,-1.0097
ENSG00000100307,CBX7,110,0.33465,25,-1.9489,142,0.68602,91,-0.0235,88,-0.1623
ENSG00000100316,RPL3,1275,0.83243,1023,0.30113,1175,0.52309,558,-0.6386,629,-0.8017
ENSG00000100321,SYNGR1,113,-0.3162,18,-2.9641,121,-0.1517,147,0.14299,160,0.61538
ENSG00000128268,MGAT3,50,0.35925,36,-0.2242,40,-0.0620,44,0.09457,38,-0.2230
ENSG00000100335,MIEF1,45,-0.0506,25,-0.9494,44,-0.0871,35,-0.4053,52,0.37519
ENSG00000128272,ATF4,155,-0.6008,180,-0.2875,152,-0.5450,159,-0.4818,266,0.73840
ENSG00000187051,RPS19BP1,164,0.42500,91,-0.5646,96,-0.4880,75,-0.8567,137,0.12238
ENSG00000100354,TNRC6B,179,-0.4256,282,0.34885,318,0.54101,409,0.95452,199,-0.3707
ENSG00000239900,ADSL,28,-0.1044,26,-0.1806,34,0.21312,27,-0.1508,30,0.09882
ENSG00000100359,SGSM3,39,-0.1141,28,-0.6219,28,-0.6284,44,0.05877,47,0.36611
ENSG00000196588,MRTFA,22,-0.4153,16,-0.7977,52,1.01135,42,0.68814,26,-0.1738
ENSG00000100380,ST13,303,-0.0088,588,1.06786,204,-0.6126,353,0.23410,271,-0.3340
ENSG00000100387,RBX1,254,0.13669,166,-0.5367,185,-0.3777,159,-0.6103,257,0.27667
ENSG00000100393,EP300,50,-0.4124,127,1.13655,137,1.26206,66,0.07647,48,-0.7244
ENSG00000100395,L3MBTL2,22,-0.5133,23,-0.3765,29,-0.0214,29,-0.0312,34,0.45167
ENSG00000100401,RANGAP1,89,-0.6547,100,-0.3927,86,-0.6202,242,1.01404,140,0.27162
ENSG00000100403,ZC3H7B,76,0.80572,50,-0.0310,100,1.08284,48,-0.1048,34,-1.0610
ENSG00000167074,TEF,77,0.61034,19,-1.6228,53,-0.0889,61,0.11877,53,-0.1998
ENSG00000183864,TOB2,38,-0.1808,90,1.24719,77,0.97932,61,0.58768,29,-0.9706
ENSG00000100412,ACO2,386,0.76502,151,-0.8540,237,-0.1681,223,-0.2610,237,-0.3136
ENSG00000100413,POLR3H,64,0.46193,25,-1.0698,29,-0.8335,8,-2.7699,58,0.43922
ENSG00000100417,PMM1,49,-0.0388,25,-1.0357,40,-0.3485,21,-1.2608,59,0.60696
ENSG00000100418,DESI1,65,0.24778,33,-0.8358,56,-0.0187,56,-0.0397,57,0.01906
ENSG00000196419,XRCC6,94,-0.9027,159,0.00885,161,0.02776,116,-0.4700,191,0.66638
ENSG00000100138,SNU13,221,-0.2439,145,-0.8525,188,-0.4563,136,-0.9453,307,0.70269
ENSG00000198911,SREBF2,131,0.63783,29,-1.7979,88,-0.1127,84,-0.1869,91,-0.1150
ENSG00000205704,LINC00634,52,0.68543,9,-1.9976,25,-0.5710,23,-0.6768,37,0.07560
ENSG00000100167,SEPTIN3,439,0.57707,131,-1.3894,226,-0.5693,257,-0.3782,333,0.04712
ENSG00000183172,SMDT1,211,0.63012,101,-0.6461,138,-0.1638,97,-0.7011,146,-0.1394
ENSG00000184983,NDUFA6,149,0.28905,58,-1.2001,98,-0.4068,68,-0.9638,142,0.34250
ENSG00000100207,TCF20,34,-0.0726,40,0.22237,39,0.18922,24,-0.5655,36,0.06339
ENSG00000189306,RRP7A,61,0.11605,42,-0.4801,66,0.21900,81,0.53322,54,-0.2095
ENSG00000100227,POLDIP3,31,-0.1642,37,0.14003,60,0.92239,39,0.23085,30,-0.3422
ENSG00000100243,CYB5R3,126,0.07820,115,-0.0762,377,1.92043,118,-0.0295,83,-0.9844
ENSG00000242247,ARFGAP3,24,-0.8922,38,-0.1040,88,1.22869,32,-0.3652,43,0.15338
ENSG00000100266,PACSIN2,18,-0.7768,28,-0.0041,71,1.50644,17,-0.7540,28,-0.0156
ENSG00000100300,TSPO,30,0.00414,58,1.04498,187,3.40845,3,-3.2235,8,-2.7973
ENSG00000186732,MPPED1,123,0.23794,25,-2.1924,50,-1.1642,133,0.31951,119,0.30694
ENSG00000130540,SULT4A1,161,-0.4755,44,-2.3210,41,-2.4434,217,0.05349,278,1.07948
ENSG00000100347,SAMM50,24,-0.7476,34,-0.1519,69,0.99918,5,-2.8283,43,0.51001
ENSG00000188677,PARVB,26,-0.3961,10,-1.7799,80,1.43820,43,0.40636,31,-0.1821
ENSG00000138944,SHISAL1,89,1.10094,28,-0.9664,32,-0.7451,68,0.40576,41,-0.6834
ENSG00000188636,RTL6,42,-0.3246,37,-0.4980,30,-0.7811,38,-0.4388,61,0.65087
ENSG00000093000,NUP50,40,-0.6629,41,-0.5435,18,-1.7330,74,0.38467,72,0.76060
ENSG00000100364,KIAA0930,132,0.36404,185,0.84135,128,0.25180,141,0.40718,81,-0.7968
ENSG00000130638,ATXN10,105,-1.0946,101,-1.0249,211,0.09876,120,-0.7680,261,1.06174
ENSG00000186951,PPARA,43,1.24226,55,1.35341,40,0.79081,20,-0.2596,9,-2.0630
ENSG00000075240,GRAMD4,24,0.05948,33,0.59393,8,-1.6182,6,-1.8422,26,0.36836
ENSG00000100422,CERK,76,0.28303,11,-2.6690,60,-0.1270,60,-0.1343,70,0.23256
ENSG00000219438,TAFA5,143,0.39490,33,-1.8815,108,-0.1219,76,-0.6622,125,0.20694
ENSG00000198355,PIM3,20,-0.8551,12,-1.4389,51,0.71362,55,0.84563,35,0.22819
ENSG00000100427,MLC1,164,1.94790,59,-0.2721,147,1.20343,29,-1.3369,27,-2.1687
ENSG00000073150,PANX2,58,1.23820,13,-1.3500,33,0.03383,30,-0.0836,24,-0.7928
ENSG00000128159,TUBGCP6,18,-0.4203,9,-1.4556,64,1.66191,64,1.68318,16,-1.0050
ENSG00000188130,MAPK12,25,0.27494,9,-1.3275,26,0.26919,20,-0.1603,22,0.01412
ENSG00000185386,MAPK11,24,-0.0238,3,-2.7589,33,0.44385,18,-0.5124,28,0.38055
ENSG00000196576,PLXNB2,40,0.70274,10,-1.4653,97,2.09771,53,0.99534,12,-1.9072
ENSG00000205593,DENND6B,21,-0.2347,6,-2.0581,30,0.32932,12,-0.9691,29,0.61782
ENSG00000100239,PPP6R2,60,0.14622,33,-0.7735,65,0.25862,57,0.05691,55,-0.0268
ENSG00000100241,SBF1,103,1.10001,43,-0.5240,72,0.27197,70,0.21172,42,-0.9630
ENSG00000008735,MAPK8IP2,237,0.30448,75,-1.5057,78,-1.4530,172,-0.2529,228,0.40027
ENSG00000100299,ARSA,22,-0.0195,21,-0.0899,44,1.11264,37,0.82692,17,-0.7026
ENSG00000251322,SHANK3,74,1.79086,15,-1.1540,33,-0.0247,22,-0.6383,20,-1.2569
ENSG00000079974,RABL2B,24,-0.2668,13,-1.1132,33,0.27766,53,1.02588,27,-0.0692
ENSG00000182378,PLCXD1,34,0.93017,17,-0.2901,8,-1.4458,34,0.74333,16,-0.6859
ENSG00000178605,GTPBP6,35,0.07155,29,-0.2212,25,-0.4749,32,-0.0538,35,0.14144
ENSG00000169100,SLC25A6,500,0.69744,179,-1.0317,397,0.18616,233,-0.6389,325,-0.2445
ENSG00000169093,ASMTL,29,-0.1560,28,-0.1749,30,-0.0971,12,-1.3965,36,0.46046
ENSG00000214717,ZBED1,28,0.29986,22,-0.1157,58,1.42734,14,-0.8007,19,-0.6282
ENSG00000002586,CD99,107,0.76908,150,1.17866,307,2.51691,6,-3.6296,23,-2.4757
ENSG00000146938,NLGN4X,58,-0.2993,37,-0.9552,31,-1.1920,116,0.83229,77,0.35292
ENSG00000101846,STS,21,-1.0846,1,-4.7644,7,-2.5109,22,-0.8772,61,1.91895
ENSG00000011201,ANOS1,29,0.50459,24,0.11858,33,0.59869,26,0.24331,17,-0.7079
ENSG00000146950,SHROOM2,15,-1.1812,11,-1.4375,3,-3.1938,41,0.51956,40,1.26854
ENSG00000073464,CLCN4,66,-1.0404,68,-0.8582,66,-0.9051,81,-0.6045,163,1.24345
ENSG00000004961,HCCS,14,-1.0877,23,-0.2074,18,-0.6116,13,-1.0305,36,1.12648
ENSG00000005302,MSL3,63,-0.3150,45,-0.7775,70,-0.0893,47,-0.7096,88,0.59655
ENSG00000169933,FRMPD4,63,-0.5006,53,-0.6954,18,-2.3070,80,-0.0673,106,0.90428
ENSG00000101911,PRPS2,21,-0.8755,7,-2.2794,14,-1.4243,9,-2.0560,52,1.71382
ENSG00000205542,TMSB4X,2000,-0.0762,3160,0.66439,2093,0.00738,1173,-0.8804,2094,0.01598
ENSG00000123595,RAB9A,22,-0.0199,56,1.50055,31,0.51639,16,-0.5143,17,-0.6924
ENSG00000196459,TRAPPC2,24,0.20354,6,-1.7808,27,0.34698,16,-0.4847,23,0.16969
ENSG00000046651,OFD1,33,-0.5977,105,1.34729,132,1.74261,131,1.72927,19,-2.0060
ENSG00000046653,GPM6B,1811,0.74922,3355,1.64757,1387,0.16806,1159,-0.1129,695,-1.4407
ENSG00000130150,MOSPD2,21,-0.3740,136,2.97920,38,0.58701,13,-1.0129,12,-1.6972
ENSG00000169249,ZRSR2,39,0.71950,38,0.54575,16,-0.8085,65,1.44195,16,-1.2384
ENSG00000182287,AP1S2,102,-0.2398,66,-0.8707,106,-0.1562,30,-2.0077,144,0.76005
ENSG00000169895,SYAP1,68,-0.2517,116,0.62554,60,-0.4016,50,-0.6704,84,0.21799
ENSG00000086712,TXLNG,25,-0.6471,33,-0.1235,30,-0.2603,67,0.99242,37,0.13084
ENSG00000102054,RBBP7,60,-0.7059,94,0.07619,94,0.07446,39,-1.2734,109,0.67012
ENSG00000169891,REPS2,70,-0.5376,62,-0.6357,45,-1.1072,55,-0.8168,122,0.96864
ENSG00000188158,NHS,31,0.53311,5,-2.1985,47,1.13327,43,0.97790,16,-0.9046
ENSG00000008086,CDKL5,118,-0.8280,81,-1.2864,81,-1.2865,222,0.25178,246,0.99387
ENSG00000131828,PDHA1,73,-0.2833,45,-0.9884,58,-0.5883,34,-1.3938,108,0.85636
ENSG00000147010,SH3KBP1,110,-0.0420,143,0.37729,104,-0.1263,178,0.73623,101,-0.3155
ENSG00000173681,BCLAF3,26,-0.6435,86,1.34282,38,0.03222,66,0.89212,31,-0.5005
ENSG00000184368,MAP7D2,152,-0.8785,83,-1.6573,161,-0.6765,512,1.16475,291,0.52693
ENSG00000173674,EIF1AX,204,-0.5692,381,0.48251,272,-0.0464,345,0.32372,291,0.11622
ENSG00000177189,RPS6KA3,30,-0.5578,44,0.11685,63,0.68608,32,-0.3680,43,0.17806
ENSG00000149970,CNKSR2,130,-1.0827,148,-0.7531,87,-1.5484,263,0.13309,323,1.12152
ENSG00000102172,SMS,80,-0.4494,69,-0.6047,51,-1.0522,61,-0.7923,130,0.88753
ENSG00000165186,PTCHD1,16,-0.6673,12,-1.0039,14,-0.7288,37,0.73056,27,0.55703
ENSG00000123131,PRDX4,20,-0.1198,26,0.31003,22,0.05605,10,-1.0979,23,0.20080
ENSG00000123130,ACOT9,21,-0.3046,6,-2.1027,52,1.19595,49,1.12410,21,-0.3869
ENSG00000130066,SAT1,246,0.20274,293,0.44743,751,2.08476,191,-0.2288,128,-1.3515
ENSG00000184831,APOO,36,-0.8835,23,-1.4398,34,-0.8395,17,-1.8566,85,1.46716
ENSG00000130741,EIF2S3,64,-0.3193,49,-0.6577,104,0.49513,92,0.29553,79,0.11440
ENSG00000005889,ZFX,22,-0.3784,20,-0.4213,52,1.07206,27,0.00288,26,-0.0620
ENSG00000067992,PDK3,65,-0.7815,13,-3.0168,72,-0.5389,56,-0.9151,141,1.32174
ENSG00000004848,ARX,32,0.06385,6,-2.4152,6,-2.4341,82,1.60518,30,-0.0579
ENSG00000157625,TAB3,15,-0.9027,19,-0.3924,41,0.81226,5,-2.1637,30,0.70969
ENSG00000198947,DMD,89,-0.2432,178,0.89893,123,0.30339,204,1.12842,78,-0.7120
ENSG00000147027,TMEM47,129,0.86620,103,0.32006,155,0.98818,74,-0.1839,53,-1.1662
ENSG00000165169,DYNLT3,100,-0.5905,26,-2.4693,64,-1.1712,127,-0.1413,184,1.09127
ENSG00000156298,TSPAN7,842,0.24644,485,-0.6492,385,-0.9987,760,0.04070,781,0.17299
ENSG00000165175,MID1IP1,83,0.59971,195,1.94939,68,0.14969,80,0.41415,29,-1.7357
ENSG00000182220,ATP6AP2,139,-1.0619,116,-1.2003,198,-0.3985,111,-1.2640,355,1.33477
ENSG00000124486,USP9X,98,-0.4827,147,0.22038,73,-0.8477,120,-0.0925,147,0.47175
ENSG00000215301,DDX3X,104,-0.6078,100,-0.5809,251,0.86918,138,-0.0884,157,0.23123
ENSG00000147044,CASK,44,0.13211,41,-0.0106,23,-0.8515,30,-0.4916,44,0.22009
ENSG00000189221,MAOA,63,1.05602,34,-0.1745,109,1.76224,9,-2.1102,21,-1.3917
ENSG00000069535,MAOB,48,-0.0750,25,-1.0541,56,0.17841,30,-0.7641,57,0.40356
ENSG00000124479,NDP,38,0.88064,29,0.24041,18,-0.4923,34,0.51655,18,-0.8548
ENSG00000069509,FUNDC1,49,0.09009,37,-0.3833,26,-0.9210,4,-3.3604,57,0.65616
ENSG00000065923,SLC9A7,37,-0.5302,9,-2.5691,17,-1.5767,88,0.91017,60,0.68068
ENSG00000147123,NDUFB11,196,-0.2079,152,-0.5596,161,-0.4729,94,-1.2813,265,0.67398
ENSG00000182872,RBM10,36,-0.3897,28,-0.7084,74,0.82495,50,0.20796,45,0.05964
ENSG00000130985,UBA1,91,-0.6814,90,-0.6096,147,0.14684,130,-0.0498,158,0.55567
ENSG00000102225,CDK16,134,1.02776,46,-0.8682,76,-0.0990,46,-0.8481,69,-0.4514
ENSG00000102226,USP11,210,0.09092,105,-0.9793,226,0.18942,218,0.12961,204,0.04946
ENSG00000008056,SYN1,227,-0.4589,45,-2.7918,180,-0.7484,266,-0.1486,376,0.94394
ENSG00000126767,ELK1,41,0.98788,17,-0.5711,33,0.41561,15,-0.7444,20,-0.6500
ENSG00000126756,UXT,44,-0.0557,62,0.50747,95,1.21281,2,-4.1979,42,-0.2010
ENSG00000147155,EBP,10,-1.4033,27,0.15911,42,0.87345,23,-0.0843,27,0.40893
ENSG00000102317,RBM3,69,-0.2537,66,-0.2697,138,0.90073,58,-0.4829,80,0.02872
ENSG00000101940,WDR13,139,0.89678,60,-0.6190,128,0.56584,69,-0.3976,70,-0.6830
ENSG00000094631,HDAC6,22,-0.4560,35,0.32923,15,-0.9057,86,1.85141,24,-0.5002
ENSG00000102109,PCSK1N,1296,1.47636,285,-1.2724,511,-0.3887,385,-0.8194,496,-0.7668
ENSG00000102103,PQBP1,21,-1.1780,43,0.06754,26,-0.6985,7,-2.5532,57,1.28496
ENSG00000126768,TIMM17B,44,-0.1862,33,-0.5907,34,-0.5434,19,-1.3975,60,0.69723
ENSG00000068308,OTUD5,53,-0.2043,30,-1.0483,52,-0.1950,25,-1.2854,72,0.69466
ENSG00000068400,GRIPAP1,75,-0.1925,46,-0.9130,58,-0.5706,120,0.56544,91,0.28349
ENSG00000068323,TFE3,48,0.43681,3,-3.7121,46,0.28603,51,0.47017,36,-0.1695
ENSG00000243279,PRAF2,73,-0.1521,52,-0.6371,47,-0.8156,26,-1.6755,99,0.77281
ENSG00000196998,WDR45,60,0.61576,40,-0.1387,59,0.45280,3,-3.9967,42,-0.1812
ENSG00000068394,GPKOW,29,0.18044,12,-1.2217,20,-0.4384,10,-1.3709,31,0.50008
