Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000103811,CTSH,4,-2.0774,11,-0.6259,3,-2.5774,5,-1.7046,8,-1.2374,112,3.83241,19,0.22465
ENSG00000058335,RASGRF1,90,-0.7504,160,0.14414,200,0.62415,226,0.69059,147,0.00163,42,-1.8920,46,-1.7534
ENSG00000166557,TMED3,56,0.50216,32,-0.3973,41,-0.0077,60,0.61786,38,-0.1208,39,-0.0600,33,-0.3207
ENSG00000086666,ZFAND6,50,0.16221,39,-0.2547,50,0.18667,40,-0.1696,46,0.03363,55,0.32166,31,-0.5658
ENSG00000172379,ARNT2,139,-0.7361,235,0.08732,372,1.09053,264,0.26060,163,-0.5832,123,-0.9158,85,-1.4743
ENSG00000136379,ABHD17C,8,-1.1854,26,0.67623,28,0.95229,17,-0.0234,12,-0.6319,4,-1.9745,9,-0.9294
ENSG00000117899,MESD,58,0.17116,43,-0.3093,44,-0.3020,25,-1.1050,45,-0.2520,92,0.93011,92,0.93937
ENSG00000140406,TLNRD1,34,1.06253,21,0.35029,14,-0.4147,33,1.06004,12,-0.6519,11,-0.6810,10,-0.8123
ENSG00000182774,RPS17,274,-0.7658,632,0.61338,417,-0.1414,317,-0.5415,395,-0.2428,595,0.44536,508,0.19368
ENSG00000214575,CPEB1,64,0.99227,23,-0.6659,39,0.22466,42,0.29026,22,-0.7971,29,-0.2664,52,0.62984
ENSG00000103723,AP3B2,105,0.46922,66,-0.3039,88,0.22910,78,-0.0069,108,0.64148,27,-1.6215,13,-2.6679
ENSG00000250988,SNHG21,12,-0.2383,19,0.52355,12,-0.2874,11,-0.3256,15,0.09365,14,0.01435,13,-0.1336
ENSG00000156232,WHAMM,15,-0.4562,31,0.71475,14,-0.6964,24,0.25673,20,0.00070,24,0.27468,18,-0.2075
ENSG00000103942,HOMER2,37,0.70693,30,0.40223,21,-0.1686,20,-0.2274,19,-0.3953,38,0.74647,7,-1.7442
ENSG00000169612,RAMAC,15,0.02488,17,0.28742,11,-0.4524,10,-0.5750,22,0.88206,7,-1.1544,8,-0.9165
ENSG00000169609,C15orf40,14,-0.5647,19,-0.0922,20,-0.0854,15,-0.4982,15,-0.5569,37,0.94901,37,0.96339
ENSG00000064726,BTBD1,88,0.57039,57,-0.1379,76,0.42128,37,-0.7868,71,0.28452,23,-1.4642,35,-0.8527
ENSG00000136404,TM6SF1,36,-0.1212,22,-0.9013,32,-0.3247,100,1.58728,56,0.75806,14,-1.5238,4,-3.1361
ENSG00000166503,HDGFL3,292,0.33102,255,0.13031,231,-0.0527,263,0.16681,226,-0.0869,220,-0.1182,187,-0.3677
ENSG00000140600,SH3GL3,104,-0.0452,65,-0.8223,78,-0.5884,56,-0.9869,100,-0.1404,126,0.24677,340,1.96949
ENSG00000177082,WDR73,19,0.35762,22,0.72153,16,0.15492,22,0.58595,10,-0.7756,12,-0.3382,4,-1.7196
ENSG00000140612,SEC11A,34,0.11336,16,-1.0999,23,-0.5977,20,-0.7148,35,0.22538,58,0.98862,61,1.05524
ENSG00000166716,ZNF592,16,0.31375,10,-0.5323,14,0.08918,17,0.34857,13,-0.0857,9,-0.5083,18,0.47787
ENSG00000073417,PDE8A,38,0.33561,11,-1.6715,4,-3.1096,20,-0.6824,10,-1.8246,47,0.65007,202,3.66965
ENSG00000170776,AKAP13,36,-0.0345,44,0.31631,36,-0.0313,22,-0.7800,34,-0.1456,64,0.89673,20,-0.8961
ENSG00000140538,NTRK3,61,-0.6283,88,-0.0557,165,1.30410,45,-1.0772,65,-0.6197,111,0.30968,11,-3.0612
ENSG00000259494,MRPL46,24,-0.8989,57,0.47226,48,0.18350,52,0.28696,49,0.20781,24,-0.9126,20,-1.2086
ENSG00000181991,MRPS11,52,-0.4130,76,0.19608,83,0.42235,80,0.26042,69,0.03577,32,-1.1243,39,-0.8504
ENSG00000140545,MFGE8,1,-4.1965,41,0.58877,38,0.51761,45,0.65418,25,-0.3431,23,-0.3534,14,-1.0843
ENSG00000140526,ABHD2,97,0.00280,103,0.10281,131,0.60681,80,-0.3077,80,-0.3721,124,0.38007,28,-1.8868
ENSG00000140521,POLG,34,0.07551,30,-0.1430,30,-0.1228,37,0.20752,38,0.32450,30,-0.1097,22,-0.5709
ENSG00000255571,MIR9-3HG,14,-0.0667,20,0.52421,14,-0.0460,15,-0.0049,14,-0.0707,16,0.17768,6,-1.3057
ENSG00000166823,MESP1,18,-1.4320,52,0.21777,61,0.59059,46,0.02195,51,0.20494,32,-0.5625,13,-1.8588
ENSG00000157823,AP3S2,32,-0.5006,46,0.09006,45,0.06572,42,-0.0820,46,0.08554,37,-0.2510,50,0.19284
ENSG00000242498,ARPIN,12,-0.2975,17,0.24427,9,-0.8087,11,-0.4148,15,-0.0428,22,0.60041,28,0.96024
ENSG00000259291,ZNF710-AS1,7,-1.7535,35,0.82954,23,0.13246,18,-0.2795,17,-0.4924,33,0.65670,15,-0.5799
ENSG00000182054,IDH2,76,0.38151,64,0.12012,65,0.14797,34,-0.8510,42,-0.6353,87,0.58905,73,0.30351
ENSG00000185043,CIB1,51,0.09044,63,0.47851,53,0.18204,20,-1.3282,24,-1.1833,73,0.66551,75,0.72297
ENSG00000182768,NGRN,373,-0.5092,532,0.04570,530,0.04426,860,0.82078,608,0.31762,333,-0.6842,171,-1.6768
ENSG00000140575,IQGAP1,39,0.54402,14,-1.1162,3,-3.1895,6,-2.2155,9,-1.9146,111,2.42163,113,2.47206
ENSG00000140577,CRTC3,13,-0.7151,10,-1.1464,16,-0.4674,9,-1.2203,16,-0.4166,49,1.40851,60,1.78563
ENSG00000140564,FURIN,15,-0.6092,25,0.23996,19,-0.2769,44,1.12039,24,0.13292,19,-0.2231,8,-1.4598
ENSG00000196547,MAN2A2,93,0.08071,64,-0.5337,73,-0.3495,95,0.10762,77,-0.2733,73,-0.2966,223,1.54140
ENSG00000184508,HDDC3,14,-1.0394,26,-0.1240,28,0.02100,43,0.66947,33,0.32626,28,0.01570,15,-0.9615
ENSG00000140553,UNC45A,27,0.26861,28,0.38832,15,-0.7532,33,0.60440,21,-0.1059,32,0.55308,14,-0.6961
ENSG00000184056,VPS33B,20,-0.1860,23,0.10302,24,0.20221,18,-0.3151,26,0.28321,14,-0.6354,16,-0.5093
ENSG00000185518,SV2B,649,0.90816,313,-0.2866,461,0.43240,418,0.18888,392,0.10625,150,-1.3811,51,-2.9722
ENSG00000176463,SLCO3A1,40,0.38600,16,-1.0637,10,-1.8259,38,0.32864,19,-0.8759,20,-0.6664,154,2.93555
ENSG00000185442,FAM174B,16,-0.5190,22,0.01030,27,0.35406,27,0.29215,24,0.16548,16,-0.5310,11,-1.0360
ENSG00000272888,LINC01578,69,-0.3341,72,-0.2813,61,-0.6085,79,-0.1178,68,-0.4041,122,0.58087,219,1.58093
ENSG00000173575,CHD2,133,0.13546,151,0.37816,84,-0.6678,81,-0.6245,109,-0.2113,204,0.82606,163,0.46436
ENSG00000182175,RGMA,77,1.23615,29,-0.3542,21,-0.9103,25,-0.5529,21,-0.9839,123,2.12312,22,-0.7455
ENSG00000248441,LINC01197,15,-0.3071,17,-0.1499,34,1.30205,5,-1.9817,13,-0.6758,27,0.55461,3,-2.6002
ENSG00000140450,ARRDC4,8,-0.6935,19,0.66439,12,-0.0831,3,-1.9280,7,-1.1494,22,0.84706,28,1.19455
ENSG00000140443,IGF1R,64,0.71252,39,-0.0827,47,0.27263,35,-0.2247,36,-0.2241,40,-0.0530,24,-0.7986
ENSG00000182253,SYNM,89,-0.2149,87,-0.2636,132,0.52369,68,-0.6211,77,-0.5235,137,0.46783,128,0.36587
ENSG00000168904,LRRC28,6,-1.3311,20,0.34529,22,0.62347,15,-0.0900,13,-0.3887,15,-0.0601,12,-0.4744
ENSG00000068305,MEF2A,163,0.23071,124,-0.2206,197,0.67678,90,-0.6882,141,-0.0006,115,-0.3193,65,-1.1925
ENSG00000154237,LRRK1,0,-7.9100,12,-0.3345,23,0.89752,47,1.91584,11,-0.5488,6,-1.3137,0,-4.7419
ENSG00000131871,SELENOS,61,0.34265,28,-0.9410,33,-0.6972,26,-0.9846,36,-0.5793,106,1.26076,134,1.68815
ENSG00000131876,SNRPA1,46,-0.1911,44,-0.2807,71,0.62587,49,-0.0928,59,0.22912,21,-1.3351,32,-0.7598
ENSG00000140479,PCSK6,14,-0.7945,3,-2.9341,13,-1.0389,4,-2.4172,4,-2.6609,17,-0.4846,184,4.39910
ENSG00000184277,TM2D3,182,0.63089,90,-0.5137,184,0.84155,116,-0.0927,111,-0.1947,48,-1.4224,63,-1.0214
ENSG00000185418,TARSL2,84,0.52370,39,-0.7017,35,-0.9705,32,-0.9688,62,0.05191,61,0.01943,177,1.82769
ENSG00000161980,POLR3K,51,0.28211,42,-0.0145,48,0.22707,45,0.08072,43,0.04746,39,-0.1489,17,-1.3330
ENSG00000161981,SNRNP25,105,-0.3145,177,0.56183,117,-0.1858,151,0.25078,155,0.36554,84,-0.6636,38,-1.8265
ENSG00000103152,MPG,29,-0.5542,38,-0.1842,47,0.21987,57,0.46375,49,0.28390,29,-0.5837,28,-0.6404
ENSG00000103148,NPRL3,17,-0.6447,24,-0.1134,25,-0.0677,40,0.72061,23,-0.2100,27,0.05857,33,0.40215
ENSG00000188536,HBA2,11,-3.0473,40,-1.2210,17,-2.6531,41,-1.1138,16,-2.6702,765,5.02576,22,-2.0054
ENSG00000206172,HBA1,27,-0.3465,15,-1.2915,9,-2.1903,14,-1.2688,15,-1.3666,252,4.17559,6,-2.3732
ENSG00000086506,HBQ1,31,0.77848,22,0.22087,15,-0.4353,17,-0.1501,22,0.27874,23,0.25324,3,-2.4041
ENSG00000007392,LUC7L,69,0.37224,66,0.33805,53,-0.0585,56,0.03940,49,-0.1878,43,-0.3650,47,-0.2137
ENSG00000167930,FAM234A,9,-1.3236,16,-0.4091,20,-0.1111,16,-0.4594,10,-1.3451,44,1.17142,64,1.87646
ENSG00000076344,RGS11,21,-0.1388,20,-0.2265,21,-0.1927,47,1.12860,19,-0.3749,32,0.52671,18,-0.3667
ENSG00000242173,ARHGDIG,209,-0.2352,322,0.49975,262,0.14553,292,0.28689,239,-0.0386,159,-0.6582,114,-1.1575
ENSG00000185615,PDIA2,25,-0.1068,20,-0.4456,28,0.06009,35,0.43152,12,-1.3713,6,-2.2099,95,2.19275
ENSG00000103126,AXIN1,5,-1.2100,13,0.03760,21,1.06314,15,0.28082,6,-1.3335,7,-0.8563,18,0.54685
ENSG00000086504,MRPL28,80,-0.1787,88,-0.0227,98,0.18337,85,-0.0697,91,0.03754,86,-0.0574,77,-0.2368
ENSG00000103202,NME4,25,0.18127,39,1.05926,20,-0.1416,22,0.02499,11,-1.1163,29,0.44988,13,-0.7302
ENSG00000090565,RAB11FIP3,26,-0.6305,68,0.97731,41,0.05453,39,-0.0273,37,-0.1521,20,-1.0781,24,-0.7603
ENSG00000007541,PIGQ,34,0.15184,30,-0.0518,33,0.13944,45,0.60312,25,-0.3952,33,0.08603,24,-0.3532
ENSG00000197562,RAB40C,34,-0.0978,37,0.04723,51,0.72777,45,0.36718,30,-0.3236,13,-1.5153,21,-0.8299
ENSG00000130731,METTL26,125,-0.0177,152,0.32982,141,0.21967,95,-0.4386,132,0.08298,91,-0.5112,81,-0.6899
ENSG00000172366,MCRIP2,19,-1.0995,55,0.58362,31,-0.4269,41,0.07810,35,-0.2132,76,1.05942,28,-0.5140
ENSG00000140983,RHOT2,29,-0.2958,39,0.17249,35,-0.0268,40,0.22010,38,0.13827,38,0.12423,19,-0.9054
ENSG00000103269,RHBDL1,21,-0.4419,25,-0.1553,42,0.87054,39,0.55482,25,-0.1642,11,-1.3016,8,-1.9035
ENSG00000103266,STUB1,91,-0.8911,220,0.52925,157,-0.0698,225,0.51286,152,-0.1394,163,-9.9944,113,-0.5682
ENSG00000161999,JMJD8,24,-0.0497,23,-0.0769,29,0.31919,32,0.43638,22,-0.2088,22,-0.1268,16,-0.6186
ENSG00000127585,FBXL16,319,-0.5495,734,0.88061,493,0.15881,449,-0.0189,422,-0.1399,364,-0.3443,108,-2.1715
ENSG00000103260,METRN,43,-1.7112,207,0.81604,80,-0.8940,72,-0.9271,58,-1.4414,360,1.68352,286,1.26718
ENSG00000103254,ANTKMT,67,-0.6910,127,0.33324,141,0.60502,97,-0.1267,97,-0.1407,68,-0.6561,57,-0.9334
ENSG00000103253,HAGHL,17,-1.4113,51,0.29794,47,0.14674,49,0.20720,45,0.08211,42,-0.0533,33,-0.4184
ENSG00000103245,CIAO3,19,-0.4442,22,-0.1967,24,-0.1303,41,0.75299,27,0.11875,23,-0.1257,24,-0.0673
ENSG00000007376,RPUSD1,4,-1.5830,14,0.08289,19,0.71299,26,1.09745,6,-1.2311,13,-0.0609,12,-0.1637
ENSG00000260807,AC009041.2,6,-3.0292,56,0.11475,82,0.94925,48,-0.1256,30,-0.9999,47,-0.1428,77,0.63267
ENSG00000005513,SOX8,40,-0.0489,26,-0.7865,15,-1.7732,14,-1.6516,19,-1.3471,69,0.80209,225,3.14476
ENSG00000103275,UBE2I,79,0.10736,78,0.11436,79,0.13532,58,-0.3671,82,0.21783,47,-0.6850,58,-0.3608
ENSG00000007516,BAIAP3,116,0.55704,69,-0.2831,154,1.39339,44,-0.9446,36,-1.4054,74,-0.1534,41,-1.0668
ENSG00000007520,TSR3,55,-0.0314,51,-0.1539,43,-0.4768,84,0.65087,53,-0.0843,74,0.45170,66,0.25750
ENSG00000090581,GNPTG,121,0.46350,66,-0.5150,88,-0.0408,80,-0.1911,96,0.11128,78,-0.2260,120,0.45040
ENSG00000059145,UNKL,20,0.49062,18,0.35205,10,-0.6914,38,1.56998,10,-0.7050,10,-0.5273,12,-0.2582
ENSG00000174109,C16orf91,15,-0.5645,28,0.43205,28,0.44572,13,-0.8063,28,0.49469,4,-2.5002,8,-1.4340
ENSG00000103249,CLCN7,29,-0.6049,54,0.38879,38,-0.2398,58,0.46516,41,-0.1087,41,-0.0812,46,0.10681
ENSG00000100726,TELO2,21,0.60148,21,0.68479,14,-0.0760,12,-0.2471,8,-0.9286,17,0.24302,14,-0.1048
ENSG00000138834,MAPK8IP3,131,-0.0165,121,-0.1495,127,-0.0799,201,0.67244,133,0.02061,116,-0.2006,115,-0.2184
ENSG00000103024,NME3,95,0.12858,87,-0.0077,93,0.12756,84,-0.0532,62,-0.6377,107,0.32352,124,0.55184
ENSG00000074071,MRPS34,63,-0.3920,104,0.43111,78,-0.0812,98,0.30160,74,-0.1746,69,-0.2564,82,0.00809
ENSG00000162032,SPSB3,39,-0.0052,44,0.23363,35,-0.2072,51,0.42867,38,-0.0500,30,-0.4122,40,0.04941
ENSG00000095906,NUBP2,20,-0.8386,47,0.54781,25,-0.5947,48,0.53131,24,-0.6231,52,0.66997,51,0.64112
ENSG00000063854,HAGH,145,0.15068,120,-0.1694,138,0.08243,131,-0.0107,140,0.10578,121,-0.1379,116,-0.1986
ENSG00000180185,FAHD1,83,0.64775,46,-0.2870,64,0.28991,48,-0.2242,65,0.33594,23,-1.3053,27,-1.0829
ENSG00000198736,MSRB1,16,0.16676,15,0.10579,8,-0.9938,9,-0.7260,14,0.01469,28,1.11020,20,0.56917
ENSG00000140990,NDUFB10,112,-1.2082,276,0.19970,256,0.07776,303,0.32958,293,0.34267,166,-0.6093,175,-0.5299
ENSG00000140988,RPS2,254,-0.7885,620,0.68973,338,-0.4185,526,0.34386,329,-0.4683,494,0.24541,567,0.46654
ENSG00000255198,SNHG9,53,0.14629,65,0.50031,46,-0.1075,30,-0.7209,22,-1.3681,87,0.93821,80,0.80174
ENSG00000127561,SYNGR3,202,0.20362,171,-0.0703,192,0.14772,268,0.65795,208,0.30685,97,-0.9234,26,-2.8559
ENSG00000167962,ZNF598,20,0.64347,15,0.24834,13,-0.0869,20,0.59849,11,-0.3667,8,-0.6998,10,-0.3773
ENSG00000065054,SLC9A3R2,23,-0.4068,48,0.87102,14,-1.3039,42,0.54676,22,-0.5572,49,0.80493,39,0.44436
ENSG00000065057,NTHL1,23,-0.5014,25,-0.4090,34,0.06067,55,0.84926,37,0.22783,14,-1.2662,36,0.17148
ENSG00000103197,TSC2,26,-0.8797,64,0.59658,47,0.06496,36,-0.3710,41,-0.2148,44,-0.0574,51,0.17427
ENSG00000008710,PKD1,116,0.26920,92,-0.1080,108,0.19808,135,0.51532,93,-0.0941,82,-0.2750,53,-0.9386
ENSG00000167964,RAB26,89,0.85015,46,-0.2058,36,-0.6609,68,0.41572,64,0.39870,74,0.54073,4,-3.6755
ENSG00000260260,SNHG19,8,-1.7733,42,0.74917,26,-0.1545,31,0.14468,23,-0.3711,35,0.37610,30,0.12654
ENSG00000131653,TRAF7,10,-1.0088,26,0.43030,27,0.56022,18,-0.1980,20,-0.0391,13,-0.6216,10,-1.0959
ENSG00000167971,CASKIN1,29,-0.9747,86,0.82625,45,-0.3423,88,0.76448,49,-0.1897,58,0.09192,24,-1.2199
ENSG00000167965,MLST8,25,-1.0702,74,0.64241,48,-0.1426,85,0.80630,45,-0.2624,45,-0.2110,38,-0.4793
ENSG00000184207,PGP,64,-0.6694,91,-0.1362,109,0.20742,154,0.72041,116,0.32749,62,-0.7038,42,-1.2834
ENSG00000167967,E4F1,16,-0.0059,17,0.10539,17,0.11836,13,-0.2959,17,0.12908,8,-1.0112,19,0.20703
ENSG00000167969,ECI1,24,-0.6420,45,0.35506,29,-0.4248,50,0.48007,32,-0.2733,38,0.01954,58,0.70741
ENSG00000205937,RNPS1,147,0.24935,136,0.13615,130,0.06715,167,0.45015,116,-0.1582,94,-0.4564,92,-0.4887
ENSG00000167972,ABCA3,92,0.10919,109,0.42222,90,0.08389,130,0.66411,75,-0.2503,41,-1.1163,55,-0.6933
ENSG00000162065,TBC1D24,63,0.08626,72,0.32774,68,0.25658,82,0.52336,58,-0.0343,33,-0.8975,13,-2.2404
ENSG00000185883,ATP6V0C,859,0.25348,725,-0.0161,828,0.24286,964,0.43954,736,0.01134,412,-0.8852,405,-0.9118
ENSG00000140992,PDPK1,71,0.06469,62,-0.1481,83,0.40325,89,0.42924,64,-0.1022,42,-0.7364,46,-0.6000
ENSG00000167978,SRRM2,196,0.73638,118,-0.0865,108,-0.2617,111,-0.1818,100,-0.4046,192,0.69940,132,0.09386
ENSG00000103363,ELOB,441,-0.5868,695,0.13362,619,-0.0737,665,0.05040,753,0.31002,493,-0.4157,619,-0.0599
ENSG00000162076,FLYWCH2,19,-0.2567,17,-0.3831,24,0.18710,33,0.62916,17,-0.4452,28,0.36655,25,0.23037
ENSG00000059122,FLYWCH1,24,-0.9227,36,-0.3348,43,-0.0544,84,1.05239,42,-0.0676,52,0.26106,40,-0.1404
ENSG00000162073,PAQR4,33,-0.4150,24,-0.9122,25,-0.9490,41,-0.0769,32,-0.5205,63,0.61437,157,2.25618
ENSG00000103145,HCFC1R1,188,0.36362,134,-0.1903,109,-0.5840,187,0.35575,206,0.64686,136,-0.1546,74,-1.0670
ENSG00000006194,ZNF263,16,-0.4124,21,-0.0320,27,0.41794,28,0.42904,23,0.09686,8,-1.4207,15,-0.5192
ENSG00000162086,ZNF75A,7,-1.0268,9,-0.7305,20,0.72730,8,-0.7619,15,0.15308,21,0.63227,8,-0.8096
ENSG00000122390,NAA60,27,-0.2104,33,0.13196,35,0.26281,37,0.28033,23,-0.5541,26,-0.2335,39,0.37537
ENSG00000103351,CLUAP1,40,0.35376,26,-0.3245,34,0.13476,28,-0.1889,26,-0.3839,53,0.79497,29,-0.1297
ENSG00000126602,TRAP1,80,0.18020,79,0.16441,82,0.26902,85,0.27244,65,-0.1794,49,-0.5825,46,-0.6893
ENSG00000005339,CREBBP,93,0.50884,83,0.36641,64,-0.0889,47,-0.5448,54,-0.4118,92,0.50252,55,-0.2999
ENSG00000162104,ADCY9,6,-1.4734,18,0.21135,20,0.45400,19,0.29464,16,0.07817,13,-0.2890,7,-1.2449
ENSG00000217930,PAM16,41,-0.6533,56,-0.2043,61,-0.0739,100,0.72979,79,0.43544,58,-0.1430,30,-1.1583
ENSG00000262246,CORO7,10,-1.1039,22,0.07634,19,-0.2722,26,0.30508,18,-0.3552,27,0.37299,41,1.02320
ENSG00000103423,DNAJA3,46,0.23059,29,-0.5084,49,0.42527,53,0.45494,43,0.15389,19,-1.0856,23,-0.8273
ENSG00000153406,NMRAL1,45,0.05415,33,-0.4734,41,-0.1059,43,0.00864,54,0.45664,33,-0.4030,46,0.11035
ENSG00000103415,HMOX2,86,-0.5689,88,-0.5754,124,-0.0054,144,0.22582,162,0.52587,101,-0.3310,130,0.06493
ENSG00000089486,CDIP1,145,-0.0286,149,0.01769,167,0.23204,210,0.55740,133,-0.1943,124,-0.2756,97,-0.6434
ENSG00000153443,UBALD1,27,0.06950,23,-0.2041,39,0.86176,29,0.17126,22,-0.2954,7,-1.9511,18,-0.5537
ENSG00000102858,MGRN1,42,0.27119,36,0.02217,36,0.02879,52,0.60893,33,-0.1447,16,-1.1951,37,0.06696
ENSG00000168101,NUDT16L1,34,-0.4402,49,0.14331,53,0.31950,31,-0.6047,36,-0.4159,65,0.57481,47,0.06689
ENSG00000067836,ROGDI,127,-0.0099,106,-0.3104,120,-0.1194,143,0.18251,103,-0.3962,143,0.18520,236,1.00412
ENSG00000140632,GLYR1,79,-0.1304,78,-0.1640,89,0.08422,101,0.26063,93,0.15755,85,-0.0057,60,-0.5497
ENSG00000118900,UBN1,29,0.68282,22,0.24083,22,0.28256,9,-1.0650,14,-0.4930,16,-0.2314,20,0.08625
ENSG00000118898,PPL,5,-2.1680,18,-0.4494,27,0.26357,45,1.04671,39,1.04325,0,-6.2704,0,-9.5181
ENSG00000103184,SEC14L5,29,-0.3620,27,-0.4830,33,-0.1425,33,-0.1335,25,-0.6762,26,-0.5139,117,2.00877
ENSG00000103174,NAGPA,56,0.56607,37,-0.0853,59,0.85647,35,-0.1803,35,-0.2021,14,-1.5217,7,-2.4143
ENSG00000033011,ALG1,24,0.90681,9,-0.6898,17,0.52982,18,0.44579,11,-0.3036,5,-1.3652,10,-0.4532
ENSG00000078328,RBFOX1,414,0.19686,330,-0.1753,574,0.95332,300,-0.3079,368,0.01259,143,-1.4321,45,-3.1312
ENSG00000183044,ABAT,127,-0.5457,210,0.26166,180,-0.0122,299,0.81257,214,0.33551,91,-1.0515,51,-1.8995
ENSG00000153048,CARHSP1,28,0.43008,33,0.79111,6,-2.1678,16,-0.4413,10,-1.2568,37,0.87136,62,1.77238
ENSG00000187555,USP7,144,0.59901,80,-0.3721,123,0.42568,91,-0.1370,94,-0.1026,87,-0.2065,59,-0.8013
ENSG00000182831,C16orf72,50,0.48626,30,-0.3528,42,0.24756,42,0.22347,35,-0.0646,33,-0.1409,24,-0.6632
ENSG00000183454,GRIN2A,413,0.60785,231,-0.3444,420,0.82840,184,-0.6647,325,0.27922,59,-2.3485,36,-3.0824
ENSG00000166669,ATF7IP2,24,0.32493,18,-0.1319,32,1.05652,10,-0.9506,15,-0.4588,20,0.06950,1,-3.7333
ENSG00000182108,DEXI,31,-1.2543,84,0.28409,75,0.11565,98,0.51176,84,0.33307,41,-0.8403,37,-1.0049
ENSG00000038532,CLEC16A,13,-0.5304,23,0.41488,15,-0.3793,19,0.02063,23,0.49252,16,-0.1662,10,-0.8611
ENSG00000189067,LITAF,31,-0.4510,6,-2.8194,2,-4.2345,4,-3.3059,8,-2.5920,110,1.62861,307,4.11553
ENSG00000184602,SNN,124,-0.6936,251,0.44892,308,0.96711,163,-0.2776,149,-0.4982,131,-0.6093,48,-2.0935
ENSG00000122299,ZC3H7A,57,1.01679,24,-0.3954,23,-0.5474,24,-0.3967,23,-0.4922,68,1.30397,32,0.07624
ENSG00000171490,RSL1D1,224,0.99403,88,-0.5348,91,-0.5359,47,-1.4506,152,0.45398,138,0.19734,143,0.26384
ENSG00000103342,GSPT1,104,-0.0107,69,-0.6765,104,0.00027,94,-0.1671,97,-0.1377,170,0.78995,141,0.48279
ENSG00000048471,SNX29,14,-0.1864,11,-0.5006,7,-1.2529,8,-0.9095,16,0.02142,20,0.36760,52,2.06477
ENSG00000103381,CPPED1,18,-0.1870,10,-1.1978,15,-0.5899,14,-0.5606,21,-0.0346,31,0.59835,61,1.79634
ENSG00000237515,SHISA9,28,-0.3064,42,0.36685,59,1.16740,29,-0.2385,23,-0.6801,17,-1.0841,5,-2.7333
ENSG00000175595,ERCC4,23,0.39637,12,-0.5665,13,-0.5951,13,-0.4277,13,-0.4884,35,1.08324,38,1.23812
ENSG00000186260,MRTFB,177,-0.1980,190,-0.0942,375,1.38939,175,-0.2138,148,-0.5640,94,-1.1543,16,-3.7499
ENSG00000140694,PARN,16,-0.9601,26,-0.2497,31,0.08640,36,0.28284,28,-0.0838,36,0.31633,39,0.43485
ENSG00000103429,BFAR,31,0.41811,22,-0.1308,21,-0.1974,25,0.11507,27,0.22047,18,-0.3765,22,-0.1196
ENSG00000103512,NOMO1,71,0.59008,46,-0.1283,57,0.26705,39,-0.3666,55,0.21844,18,-1.5294,37,-0.4395
ENSG00000183426,NPIPA1,36,1.14284,13,-0.4609,16,-0.1861,31,0.91309,15,-0.3029,20,0.17080,6,-1.6773
ENSG00000179889,PDXDC1,53,-0.1235,59,0.03873,59,0.06814,48,-0.2694,60,0.07436,59,0.03690,54,-0.0965
ENSG00000157045,NTAN1,29,-0.3208,48,0.54250,30,-0.2868,62,0.90872,37,0.11352,20,-0.8698,14,-1.3800
ENSG00000085721,RRN3,33,0.33150,27,0.03550,32,0.37574,14,-0.9545,26,-0.0742,23,-0.2440,22,-0.3004
ENSG00000166780,BMERB1,417,0.48748,301,-0.0347,270,-0.2464,422,0.50381,392,0.48639,183,-0.7992,81,-2.0083
ENSG00000166783,MARF1,76,-0.5536,146,0.53610,85,-0.4402,183,0.84298,110,0.03177,90,-0.2941,73,-0.6087
ENSG00000133393,FOPNL,48,0.60300,25,-0.4532,37,0.26612,47,0.59191,28,-0.2922,30,-0.1255,21,-0.6809
ENSG00000103489,XYLT1,15,-0.6403,36,0.78377,26,0.20529,34,0.57547,23,0.00601,2,-3.5657,9,-1.3940
ENSG00000134419,RPS15A,284,-0.7453,523,0.22670,462,0.00697,393,-0.2474,383,-0.3416,621,0.47889,641,0.53169
ENSG00000170540,ARL6IP1,544,-0.0327,563,0.02187,573,0.06002,720,0.41238,673,0.37925,292,-0.9896,250,-1.2192
ENSG00000157106,SMG1,89,0.86898,54,0.06412,51,-0.0177,36,-0.5541,38,-0.5683,53,0.04999,68,0.42992
ENSG00000167186,COQ7,11,-0.3367,12,-0.2829,18,0.44599,9,-0.6605,12,-0.2720,21,0.64319,14,0.01905
ENSG00000103528,SYT17,20,-0.8899,43,0.34965,48,0.61204,35,-0.0260,29,-0.3430,40,0.20577,11,-1.6763
ENSG00000006007,GDE1,109,-0.0975,91,-0.4060,135,0.29795,99,-0.2494,114,-0.0345,71,-0.7627,185,0.74764
ENSG00000103540,CCP110,185,1.06703,48,-1.1275,47,-1.2513,49,-1.0204,59,-0.8580,115,0.28515,388,2.47261
ENSG00000103544,VPS35L,58,0.58640,38,-0.0852,35,-0.2600,53,0.42438,34,-0.3257,32,-0.3698,58,0.57104
ENSG00000103550,KNOP1,47,0.33974,27,-0.5624,22,-0.9849,29,-0.3998,31,-0.3627,58,0.68713,108,1.75983
ENSG00000174628,IQCK,12,-0.2313,8,-0.8094,9,-0.8124,3,-2.1786,6,-1.3466,44,1.93460,46,2.04426
