Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000101333,PLCB4,34,-0.1356,34,-0.1081,15,-1.4701,8,-2.2082,45,0.38043,48,0.43368,72,1.13139,50,0.51066
ENSG00000125869,LAMP5,21,-0.9298,46,0.29593,13,-1.7258,6,-2.6925,6,-2.7851,27,-0.5365,77,1.14809,169,2.78652
ENSG00000101349,PAK5,21,-1.5916,15,-2.0162,31,-1.0957,82,0.54641,78,0.53264,64,0.13586,95,0.78939,93,0.75466
ENSG00000132639,SNAP25,450,-2.6648,1499,-0.8704,2627,0.00674,3024,0.23395,3026,0.26704,4550,0.92145,2387,-0.1464,2952,0.19467
ENSG00000125863,MKKS,32,-0.8601,44,-0.3697,60,0.11551,36,-0.7102,56,-0.0242,80,0.57124,57,0.02599,82,0.61903
ENSG00000101384,JAG1,40,2.15543,3,-2.0259,4,-1.5960,0,-6.5389,0,-6.1543,4,-1.5038,52,2.77182,11,-0.1310
ENSG00000132640,BTBD3,87,-0.1451,72,-0.4347,97,0.04139,36,-1.4631,75,-0.4134,97,0.02624,89,-0.1106,225,1.47812
ENSG00000089123,TASP1,8,-0.8343,12,-0.1346,16,0.29998,3,-1.8965,11,-0.3053,23,0.89856,13,-0.0238,20,0.63002
ENSG00000089048,ESF1,247,1.10568,107,-0.2868,73,-0.9406,187,0.62100,111,-0.2425,120,-0.0941,118,-0.1198,129,0.01392
ENSG00000101247,NDUFAF5,14,-1.1610,24,-0.4039,31,-0.0007,23,-0.4410,33,0.11399,49,0.76176,33,0.10332,38,0.31608
ENSG00000172264,MACROD2,29,-0.7574,16,-1.6536,21,-1.3230,95,1.15482,67,0.64571,51,0.12475,70,0.62537,38,-0.3634
ENSG00000125848,FLRT3,3,-2.8020,3,-2.9845,22,-0.1847,42,0.90823,32,0.52955,44,0.99557,15,-0.7210,26,0.12304
ENSG00000089177,KIF16B,56,0.33534,40,-0.2106,35,-0.4473,60,0.43933,76,1.00574,30,-0.6327,26,-0.8453,20,-1.2633
ENSG00000125870,SNRPB2,80,0.02856,78,-0.0033,43,-1.0055,101,0.41444,65,-0.3160,80,0.02873,106,0.49893,121,0.71157
ENSG00000125851,PCSK2,20,-2.4255,71,-0.5546,40,-1.5363,99,-0.0414,114,0.21205,180,0.95603,156,0.70943,180,0.95254
ENSG00000125868,DSTN,573,-0.2695,514,-0.4395,603,-0.2094,394,-0.8474,576,-0.2912,826,0.31807,1243,1.01292,879,0.42079
ENSG00000125844,RRBP1,101,2.35176,22,-0.3164,16,-0.9060,13,-1.1541,25,-0.1781,22,-0.3536,27,-0.0211,8,-1.7835
ENSG00000089006,SNX5,80,0.62702,126,1.41371,39,-0.5996,58,0.09883,43,-0.4373,37,-0.6139,35,-0.6744,48,-0.1935
ENSG00000232838,PET117,15,-0.9920,35,0.35186,23,-0.3757,33,0.25394,35,0.40424,37,0.42140,19,-0.6281,28,-0.0134
ENSG00000149474,KAT14,28,-0.3423,27,-0.3623,32,-0.1313,30,-0.2176,41,0.28689,53,0.67763,33,-0.0988,30,-0.2000
ENSG00000125846,ZNF133,13,-0.0127,7,-0.8890,20,0.74359,7,-0.9216,9,-0.5790,13,-0.0916,22,0.78260,13,-0.0742
ENSG00000089091,DZANK1,6,-0.8384,4,-1.4131,12,0.12214,8,-0.4547,12,0.18426,12,0.13103,24,1.33410,7,-0.6996
ENSG00000132664,POLR3F,19,-0.4028,17,-0.5821,25,0.01918,47,1.04214,27,0.16274,29,0.25303,12,-1.0777,20,-0.3645
ENSG00000089050,RBBP9,16,0.35369,28,1.30602,8,-0.7154,7,-0.8645,14,0.16616,13,0.05526,4,-1.6840,15,0.21893
ENSG00000101310,SEC23B,31,0.42733,28,0.24239,18,-0.4776,12,-1.0242,14,-0.8933,36,0.68773,31,0.44263,35,0.64698
ENSG00000232388,SMIM26,29,-1.0840,61,0.05728,73,0.37879,55,-0.1140,40,-0.6729,59,0.00229,65,0.15609,96,0.80198
ENSG00000125821,DTD1,18,-1.2732,38,-0.1371,39,-0.0909,72,0.93185,48,0.27659,36,-0.2019,30,-0.5142,44,0.10243
ENSG00000185052,SLC24A3,13,-0.4433,18,0.02228,11,-0.7897,25,0.59430,24,0.60029,3,-2.5624,23,0.45547,23,0.39584
ENSG00000132669,RIN2,32,0.92810,45,1.57326,20,0.15200,9,-1.0402,10,-0.9385,7,-1.3618,9,-0.9809,18,-0.0286
ENSG00000173418,NAA20,38,-0.4175,47,-0.0825,31,-0.7785,59,0.30614,31,-0.7762,71,0.60747,51,0.07413,100,1.20019
ENSG00000101343,CRNKL1,34,-0.0932,26,-0.5509,27,-0.5308,46,0.38475,47,0.46714,33,-0.1513,46,0.35605,32,-0.1913
ENSG00000188559,RALGAPA2,18,1.21568,10,0.22943,4,-1.0719,18,1.13724,3,-1.7811,11,0.30990,9,0.10964,7,-0.3336
ENSG00000088970,KIZ,46,0.81385,20,-0.5248,22,-0.4211,49,0.92937,23,-0.3406,34,0.33734,18,-0.6800,22,-0.3517
ENSG00000088930,XRN2,66,0.87167,38,-0.0507,27,-0.6035,51,0.43715,37,-0.0761,32,-0.3007,31,-0.3464,42,0.11361
ENSG00000125812,GZF1,37,0.69511,23,-0.0874,19,-0.4211,18,-0.4127,19,-0.3627,27,0.21953,33,0.53238,24,0.04293
ENSG00000125814,NAPB,177,-1.7167,281,-1.0167,626,0.26897,816,0.67518,557,0.05377,815,0.67484,480,-0.1908,474,-0.2096
ENSG00000101439,CST3,3069,0.63819,5135,1.55888,2217,0.11495,1273,-0.7702,1521,-0.5466,584,-1.9444,1896,-0.1493,1383,-0.6422
ENSG00000101463,SYNDIG1,20,-0.7006,21,-0.5796,36,0.28969,34,0.15280,26,-0.3049,48,0.70507,28,-0.1666,34,0.16915
ENSG00000101474,APMAP,35,-1.1884,58,-0.4175,74,-0.0590,106,0.54376,72,-0.0985,111,0.62090,69,-0.1533,90,0.26410
ENSG00000154930,ACSS1,47,1.00327,70,1.73377,24,-0.1416,12,-1.1666,14,-0.9886,18,-0.5729,28,0.12287,6,-2.0142
ENSG00000197586,ENTPD6,46,-1.2278,69,-0.6190,91,-0.2094,96,-0.1039,155,0.78428,118,0.21919,102,-0.0181,104,0.02211
ENSG00000100994,PYGB,103,0.38503,84,0.05934,99,0.36780,75,-0.1190,74,-0.1774,73,-0.1611,77,-0.0922,54,-0.6301
ENSG00000100997,ABHD12,49,-0.6767,93,0.33206,71,-0.1120,90,0.27077,69,-0.1691,78,0.05334,83,0.15183,84,0.16951
ENSG00000130684,ZNF337,12,-0.5892,15,-0.1954,17,-0.0401,22,0.39135,16,-0.0926,18,0.08193,26,0.68695,13,-0.4942
ENSG00000125804,FAM182A,25,0.91568,23,0.70796,17,0.32543,14,-0.0463,10,-0.5387,10,-0.6113,9,-0.7416,9,-0.7875
ENSG00000101294,HM13,36,-0.2741,23,-0.9366,45,0.09430,57,0.45814,42,-0.0138,53,0.34818,52,0.30107,32,-0.4524
ENSG00000125968,ID1,64,2.39578,21,0.33714,14,-0.3154,8,-1.1128,8,-1.2511,2,-2.9161,25,0.62167,6,-1.5638
ENSG00000171552,BCL2L1,40,-0.1228,32,-0.4999,51,0.28862,48,0.17540,46,0.08831,36,-0.2816,48,0.15227,37,-0.2489
ENSG00000088356,PDRG1,9,-0.8414,14,-0.2945,19,0.24715,11,-0.6051,20,0.36929,26,0.70465,17,0.09196,9,-0.8425
ENSG00000101337,TM9SF4,20,-0.6078,18,-0.7553,22,-0.5288,31,0.03994,40,0.55390,45,0.66308,25,-0.2787,35,0.26903
ENSG00000101350,KIF3B,110,-0.4128,93,-0.6654,110,-0.4534,201,0.55490,173,0.34599,158,0.15534,166,0.23708,137,-0.0696
ENSG00000171456,ASXL1,41,0.82080,12,-1.0844,30,0.38657,12,-1.0627,22,-0.1662,38,0.72618,23,-0.1030,14,-0.8488
ENSG00000197183,NOL4L,19,0.01736,23,0.29277,14,-0.4667,19,0.03211,23,0.32240,16,-0.2390,18,-0.0580,20,0.05163
ENSG00000149600,COMMD7,47,-0.5664,63,-0.1136,68,-0.0060,72,0.08572,80,0.29960,67,-0.0173,58,-0.2518,77,0.19299
ENSG00000101367,MAPRE1,42,1.09270,41,1.05766,13,-0.8387,25,0.20252,11,-1.0908,12,-0.9515,30,0.52720,19,-0.2182
ENSG00000260257,AL035071.1,19,-0.3638,6,-1.9597,28,0.29392,49,1.21155,21,-0.2211,35,0.60993,19,-0.3732,12,-0.9919
ENSG00000101391,CDK5RAP1,14,-0.2288,9,-0.9179,10,-0.8265,15,-0.1395,21,0.36026,25,0.65507,20,0.29263,22,0.44049
ENSG00000101400,SNTA1,138,0.57847,179,1.02850,106,0.16171,40,-1.3477,94,-0.0523,52,-0.9582,94,-0.0470,65,-0.6275
ENSG00000078699,CBFA2T2,47,0.64329,18,-0.8290,24,-0.4726,45,0.56474,33,0.05853,33,0.07262,37,0.24122,23,-0.5144
ENSG00000125967,NECAB3,20,-1.1661,31,-0.4847,63,0.71153,45,0.08225,36,-0.3312,45,0.07296,54,0.37979,37,-0.2250
ENSG00000101417,PXMP4,23,1.13784,7,-0.6725,8,-0.5741,2,-2.1447,5,-1.3321,15,0.46383,32,1.74870,8,-0.4547
ENSG00000101421,CHMP4B,93,-0.9311,142,-0.2709,166,-0.0363,187,0.16249,204,0.34699,182,0.12137,173,0.03804,173,0.04000
ENSG00000125970,RALY,56,0.63512,30,-0.3700,45,0.31768,35,-0.1246,32,-0.3089,31,-0.2990,35,-0.1266,38,0.00795
ENSG00000125977,EIF2S2,261,0.19780,233,0.01216,149,-0.7599,205,-0.1937,265,0.25166,265,0.21948,301,0.42955,220,-0.0831
ENSG00000101444,AHCY,24,-0.7478,31,-0.3941,29,-0.5537,71,0.97054,35,-0.1984,40,0.03178,43,0.14599,58,0.61327
ENSG00000078747,ITCH,56,0.84265,23,-0.5663,24,-0.5339,18,-0.9134,21,-0.7515,50,0.67476,59,0.95460,35,0.06268
ENSG00000125971,DYNLRB1,185,-0.6784,305,0.10339,333,0.28173,245,-0.2420,261,-0.1625,287,0.00564,292,0.03647,355,0.35273
ENSG00000101460,MAP1LC3A,106,-0.6383,109,-0.5932,151,-0.1003,249,0.73269,178,0.20495,166,0.06616,147,-0.1245,158,-0.0094
ENSG00000101464,PIGU,26,0.86886,9,-0.7540,14,-0.2184,4,-1.7975,7,-1.2434,21,0.49213,37,1.45771,15,-0.0459
ENSG00000198646,NCOA6,43,0.34578,13,-1.5236,26,-0.5097,49,0.54595,47,0.56964,29,-0.3024,40,0.21167,29,-0.2987
ENSG00000078804,TP53INP2,381,2.20597,80,-0.5394,118,0.09815,133,0.27576,112,0.00541,35,-1.7846,19,-2.6912,13,-3.2374
ENSG00000131067,GGT7,22,-0.7156,24,-0.5910,39,0.20929,24,-0.5748,30,-0.2675,53,0.70189,49,0.57411,37,0.11360
ENSG00000131069,ACSS2,33,1.13042,7,-1.2690,23,0.57775,17,0.01884,10,-0.8606,17,0.00925,14,-0.2858,14,-0.3103
ENSG00000100983,GSS,20,-0.3378,15,-0.7496,17,-0.6914,23,-0.1201,25,-0.0322,46,1.01052,30,0.30380,33,0.43291
ENSG00000078814,MYH7B,17,1.19271,0,-3.6668,14,0.88649,5,-0.7281,8,-0.1558,11,0.36957,4,-0.8994,3,-1.2437
ENSG00000100991,TRPC4AP,23,-0.5097,23,-0.5314,38,0.30147,27,-0.2761,27,-0.3048,40,0.33047,46,0.55687,34,0.08239
ENSG00000126005,MMP24OS,61,-0.5575,86,-0.0319,110,0.42221,94,0.11482,70,-0.4018,86,-0.0230,111,0.37960,78,-0.1772
ENSG00000125966,MMP24,6,-0.9354,12,0.13462,14,0.43891,8,-0.3326,5,-1.2476,9,-0.1982,17,0.78741,17,0.75296
ENSG00000242372,EIF6,44,-0.0728,35,-0.4147,54,0.31555,40,-0.2006,41,-0.1874,48,0.08499,42,-0.1138,56,0.34267
ENSG00000101019,UQCC1,20,-0.8571,34,-0.0493,35,-0.0244,47,0.47861,24,-0.6288,43,0.33742,59,0.83739,30,-0.2407
ENSG00000126001,CEP250,26,0.21908,15,-0.6521,16,-0.6426,22,-0.0471,35,0.78884,18,-0.3918,28,0.29365,19,-0.2631
ENSG00000125991,ERGIC3,46,-0.3307,78,0.51572,49,-0.2514,72,0.40180,50,-0.2286,44,-0.3936,88,0.72558,40,-0.5367
ENSG00000214078,CPNE1,38,0.39208,17,-0.8611,31,0.06849,38,0.36338,21,-0.6143,40,0.45734,29,-0.0653,34,0.20586
ENSG00000244462,RBM12,21,-0.1512,24,0.07199,13,-0.9635,24,0.03109,16,-0.5909,36,0.74120,22,-0.0788,45,1.12163
ENSG00000244005,NFS1,18,-0.6059,35,0.40207,24,-0.2041,23,-0.2846,21,-0.3977,41,0.65907,24,-0.2118,40,0.61862
ENSG00000125995,ROMO1,105,-0.5675,204,0.49103,173,0.25061,119,-0.3765,133,-0.2313,94,-0.7380,149,-0.0186,227,0.67015
ENSG00000131051,RBM39,382,1.20318,165,-0.1984,116,-0.8160,170,-0.1515,183,-0.0365,186,-0.0085,213,0.21022,156,-0.2884
ENSG00000025293,PHF20,100,0.33686,56,-0.5779,48,-0.8925,62,-0.4280,99,0.36188,89,0.14697,101,0.35230,111,0.49957
ENSG00000171222,SCAND1,93,-0.1580,100,-0.0415,110,0.13573,84,-0.3141,80,-0.4280,103,0.01734,154,0.67149,109,0.09874
ENSG00000260032,NORAD,514,-0.5941,581,-0.4033,748,-0.0044,712,-0.0823,905,0.34988,916,0.32482,712,-0.0815,754,0.01010
ENSG00000088367,EPB41L1,125,-0.5345,146,-0.2936,189,0.13293,189,0.11768,271,0.83734,140,-0.3546,111,-0.7196,124,-0.5400
ENSG00000131043,AAR2,20,1.09105,13,0.36198,11,0.19422,7,-0.4615,4,-1.6176,9,-0.1626,10,-0.0314,13,0.33445
ENSG00000080845,DLGAP4,57,-0.5146,77,-0.0257,98,0.40614,62,-0.3777,86,0.16408,83,0.08854,71,-0.1632,68,-0.2204
ENSG00000101335,MYL9,297,3.30932,1,-5.4410,2,-4.9046,3,-4.2435,0,-8.0159,2,-4.5810,255,2.87978,2,-4.8934
ENSG00000101084,RAB5IF,30,-1.1865,57,-0.1915,55,-0.2836,107,0.83884,61,-0.0924,81,0.37681,68,0.08371,69,0.11253
ENSG00000101079,NDRG3,68,-1.3573,103,-0.7375,159,-0.0714,168,0.02724,132,-0.3929,321,1.11529,185,0.17857,226,0.50729
ENSG00000149639,SOGA1,24,0.39933,18,-0.0627,14,-0.4399,28,0.71467,16,-0.1910,14,-0.4496,24,0.45639,14,-0.3728
ENSG00000101347,SAMHD1,58,0.77016,29,-0.3261,31,-0.2484,34,-0.1114,37,0.04990,41,0.19427,44,0.30983,19,-0.9973
ENSG00000118705,RPN2,97,0.19502,79,-0.1265,34,-1.5106,84,-0.0313,82,-0.0780,90,0.08298,158,1.01593,117,0.50013
ENSG00000101363,MANBAL,34,-0.7883,61,0.12577,59,0.10850,37,-0.6506,49,-0.2516,78,0.53765,66,0.26064,69,0.33755
ENSG00000166619,BLCAP,71,-1.2585,113,-0.5480,190,0.31556,167,0.06667,155,-0.0527,183,0.22041,171,0.11022,204,0.39588
ENSG00000053438,NNAT,77,-0.7161,120,-0.0192,102,-0.3128,214,0.93152,118,-0.0650,83,-0.6011,146,0.28742,140,0.22433
ENSG00000132792,CTNNBL1,31,0.11789,35,0.29225,21,-0.5491,26,-0.1360,30,0.08552,23,-0.3610,45,0.73532,26,-0.1766
ENSG00000132821,VSTM2L,33,-1.4802,89,0.04417,84,-0.0645,57,-0.6463,87,0.00768,114,0.43686,131,0.67264,102,0.26287
ENSG00000101407,TTI1,6,-0.7166,14,0.59793,9,-0.0188,7,-0.4483,7,-0.4082,11,0.32325,12,0.44160,10,0.12103
ENSG00000101413,RPRD1B,21,0.21833,9,-0.9791,20,0.13178,37,1.17614,19,0.06260,15,-0.2906,12,-0.5665,10,-0.8952
ENSG00000174365,SNHG11,10,-0.0042,11,0.11150,13,0.46241,3,-1.8098,6,-0.7716,11,0.14612,15,0.58690,13,0.37466
ENSG00000170471,RALGAPB,20,-1.0315,22,-0.8886,42,0.17033,21,-0.9578,31,-0.3867,62,0.77836,75,1.12500,39,0.03981
ENSG00000101438,SLC32A1,4,-2.8990,14,-1.1516,32,0.05605,87,1.81363,24,-0.4021,11,-1.4849,44,0.58202,34,0.16321
ENSG00000101445,PPP1R16B,69,-0.0963,87,0.28806,87,0.33086,82,0.18798,64,-0.2391,54,-0.4585,86,0.27334,49,-0.6336
ENSG00000204103,MAFB,5,-1.9248,9,-1.2403,17,-0.2317,36,1.01086,19,-0.0711,18,-0.1600,18,-0.1031,38,1.09446
ENSG00000198900,TOP1,165,0.56955,63,-0.9529,60,-1.1066,143,0.33832,112,-0.0618,149,0.39686,189,0.80125,109,-0.1005
ENSG00000124181,PLCG1,25,-0.0788,31,0.25063,33,0.39361,20,-0.4443,20,-0.4761,28,0.08265,35,0.42909,20,-0.4016
ENSG00000174306,ZHX3,103,0.82220,40,-0.7024,46,-0.5216,45,-0.5209,76,0.36242,38,-0.7681,101,0.79204,54,-0.2420
ENSG00000124177,CHD6,174,0.80108,91,-0.2634,80,-0.5069,98,-0.1389,137,0.45319,98,-0.1344,99,-0.1222,77,-0.5123
ENSG00000196090,PTPRT,18,-2.3555,35,-1.3658,91,0.11584,216,1.59882,87,0.02465,145,0.86994,41,-1.1196,44,-1.0103
ENSG00000233508,AL021395.1,0,-6.4831,6,-1.0882,12,-0.1762,24,1.02373,12,-0.0909,24,0.98323,11,-0.2029,16,0.36809
ENSG00000124193,SRSF6,55,0.09747,48,-0.1358,51,-0.0280,46,-0.1872,46,-0.2232,44,-0.2596,69,0.46427,64,0.32083
ENSG00000185513,L3MBTL1,16,0.48588,9,-0.3886,13,0.09612,11,-0.1426,8,-0.5872,17,0.58473,12,0.06813,11,-0.0825
ENSG00000101052,IFT52,10,-0.7547,17,0.06523,13,-0.3721,28,0.95562,16,0.04189,16,-0.0222,17,0.13052,13,-0.2929
ENSG00000124191,TOX2,4,-2.1432,4,-2.1495,24,0.64605,8,-1.0762,19,0.24660,32,1.07676,22,0.41861,12,-0.5216
ENSG00000132823,OSER1,19,-0.1819,31,0.62562,14,-0.6827,19,-0.1544,11,-1.0283,34,0.79366,24,0.21954,33,0.70872
ENSG00000223891,OSER1-DT,24,0.08771,22,-0.0606,24,0.09316,25,0.11237,22,-0.1030,18,-0.3382,23,-0.0027,25,0.16707
ENSG00000124194,GDAP1L1,20,-1.2855,50,0.09403,45,-0.0787,44,-0.1075,42,-0.2006,72,0.70767,40,-0.2606,70,0.64867
ENSG00000197296,FITM2,14,-0.6388,18,-0.3170,22,0.05374,11,-0.9715,20,-0.1796,32,0.63854,35,0.77696,23,0.05725
ENSG00000124120,TTPAL,7,-1.7260,7,-1.6972,31,0.54989,23,-0.0412,34,0.69925,29,0.37990,17,-0.4522,18,-0.3765
ENSG00000132824,SERINC3,159,-0.8229,157,-0.8442,199,-0.5280,280,0.05548,262,-0.0525,467,0.90873,335,0.34833,380,0.55814
ENSG00000168734,PKIG,106,-0.0830,160,0.59813,67,-0.8631,56,-1.0585,110,-0.0256,79,-0.5471,150,0.48604,209,1.05068
ENSG00000101098,RIMS4,15,-0.5951,22,-0.0068,28,0.43335,35,0.75517,21,-0.0688,15,-0.6118,23,0.06137,13,-0.8660
ENSG00000166913,YWHAB,548,-1.0797,694,-0.7184,710,-0.7509,1556,0.57154,1283,0.28713,1709,0.73123,1214,0.16249,1270,0.23522
ENSG00000025772,TOMM34,7,-2.4172,24,-0.5980,38,0.11745,21,-0.8186,42,0.29850,67,1.04789,30,-0.2574,47,0.44783
ENSG00000101109,STK4,39,0.52001,15,-0.9405,30,0.10349,13,-1.2353,36,0.46019,30,0.05940,29,0.05714,25,-0.2081
ENSG00000124134,KCNS1,6,-2.4101,19,-0.6633,32,0.12942,5,-2.7097,18,-0.8421,58,1.12283,26,-0.1795,83,1.77836
ENSG00000124145,SDC4,134,1.81547,100,1.25780,37,-0.4268,22,-1.1654,28,-0.8684,14,-1.8574,52,0.16412,20,-1.2706
ENSG00000204070,SYS1,14,0.45707,11,-0.0262,15,0.61564,6,-0.8585,3,-1.8738,12,0.20929,14,0.38959,14,0.42515
ENSG00000244274,DBNDD2,432,2.25229,114,-0.1381,99,-0.3996,69,-0.9107,75,-0.8729,85,-0.5945,59,-1.1455,138,0.16182
ENSG00000124155,PIGT,60,0.47057,24,-0.9349,45,0.01855,18,-1.4189,47,0.06474,60,0.46166,60,0.46039,44,-0.0471
ENSG00000101443,WFDC2,4,-1.1858,6,-0.4413,11,0.40237,8,-0.1159,2,-2.3297,13,0.70058,7,-0.3935,23,1.64686
ENSG00000101457,DNTTIP1,10,-1.1083,20,-0.0092,17,-0.3204,30,0.68258,18,-0.1770,18,-0.1812,16,-0.3696,37,1.02004
ENSG00000124104,SNX21,27,0.06510,20,-0.4098,30,0.26791,23,-0.1454,18,-0.6068,28,0.13871,35,0.51865,28,0.13441
ENSG00000101473,ACOT8,23,-1.1970,36,-0.5441,64,0.39752,65,0.37642,48,-0.1168,55,0.12840,49,-0.0535,60,0.25151
ENSG00000064601,CTSA,23,-1.0442,38,-0.2964,57,0.39367,38,-0.2858,39,-0.2844,44,-0.0532,75,0.81326,48,0.07484
ENSG00000100979,PLTP,64,1.41901,82,1.89219,21,-0.4868,15,-0.9395,12,-1.3728,3,-3.2253,32,0.21348,16,-0.8285
ENSG00000100982,PCIF1,21,0.47721,15,-0.0817,20,0.50365,9,-0.7592,9,-0.8597,19,0.36532,11,-0.5266,20,0.42545
ENSG00000198026,ZNF335,9,-0.4187,17,0.56718,17,0.63806,10,-0.3315,8,-0.7579,12,-0.0545,6,-0.9961,18,0.58042
ENSG00000124140,SLC12A5,40,-2.5341,152,-0.5584,209,-0.0691,225,0.05627,192,-0.2166,342,0.75021,266,0.33196,343,0.75397
ENSG00000124160,NCOA5,15,0.17339,11,-0.2452,10,-0.5442,22,0.78400,15,0.13594,18,0.47640,11,-0.3474,9,-0.6462
ENSG00000149654,CDH22,10,-1.3245,13,-0.9452,29,0.31603,1,-3.9810,16,-0.7660,39,0.75941,24,-0.0395,68,1.76838
ENSG00000080189,SLC35C2,19,-0.3262,17,-0.4601,23,0.00457,33,0.55769,23,-0.0305,28,0.28439,18,-0.4199,26,0.15773
ENSG00000062598,ELMO2,29,-0.3207,37,0.09182,36,0.04000,29,-0.3167,37,0.10669,40,0.19790,25,-0.5216,46,0.41567
ENSG00000198185,ZNF334,14,-0.1818,13,-0.2498,13,-0.2237,17,0.12559,24,0.82072,10,-0.6939,14,-0.1288,12,-0.3920
ENSG00000101040,ZMYND8,79,-0.0953,37,-1.2546,51,-0.8528,100,0.27722,132,0.87547,78,-0.1182,118,0.55919,61,-0.4953
ENSG00000124151,NCOA3,24,0.86764,4,-1.6725,15,0.06899,13,-0.1459,18,0.39232,12,-0.3234,10,-0.5122,14,-0.0348
ENSG00000196562,SULF2,43,0.59101,35,0.25394,38,0.44626,30,0.02622,20,-0.6934,35,0.26043,29,-0.0509,10,-1.5862
ENSG00000124126,PREX1,120,1.99446,63,0.80974,32,-0.3287,26,-0.6408,20,-1.1085,17,-1.2635,33,-0.2298,24,-0.7272
ENSG00000124198,ARFGEF2,33,-0.6887,37,-0.5083,33,-0.7258,54,0.09113,71,0.61219,83,0.78544,29,-0.8890,68,0.45393
ENSG00000124207,CSE1L,40,-0.6103,45,-0.4235,47,-0.3827,90,0.68802,42,-0.5778,100,0.86969,65,0.15257,71,0.30599
ENSG00000124214,STAU1,96,0.07056,90,-0.0236,76,-0.3211,157,0.88980,82,-0.2004,91,-0.0131,75,-0.3159,91,-0.0049
ENSG00000124228,DDX27,57,0.59954,26,-0.6474,29,-0.5581,57,0.58626,43,0.12910,41,0.04414,36,-0.1590,37,-0.1064
ENSG00000124201,ZNFX1,40,0.82803,27,0.17350,21,-0.1888,22,-0.1299,22,-0.1229,19,-0.3548,34,0.56179,10,-1.2620
ENSG00000177410,ZFAS1,146,0.09300,241,0.93034,155,0.21182,118,-0.2444,113,-0.3478,66,-1.1308,114,-0.3038,157,0.21123
ENSG00000158445,KCNB1,47,-1.1612,54,-0.9335,94,-0.1007,78,-0.3860,112,0.22080,191,1.10221,106,0.11011,104,0.07805
ENSG00000158470,B4GALT5,22,-1.2389,35,-0.5386,55,0.20372,52,0.08157,42,-0.2727,90,1.00910,51,0.07347,47,-0.0597
ENSG00000158480,SPATA2,22,-0.8116,28,-0.4468,26,-0.6625,44,0.26306,44,0.29657,49,0.42240,51,0.48373,42,0.18340
ENSG00000124226,RNF114,33,0.16322,46,0.67672,28,-0.1581,17,-0.8945,30,0.00997,28,-0.1090,26,-0.2390,36,0.27539
ENSG00000244687,UBE2V1,74,-0.7967,139,0.20274,97,-0.4157,136,0.16043,169,0.60794,123,0.00766,94,-0.4155,129,0.07745
ENSG00000240849,TMEM189,30,0.79585,19,0.05826,21,0.25587,9,-0.9943,15,-0.2764,25,0.48186,10,-0.9318,17,-0.1429
ENSG00000172216,CEBPB,30,0.14356,32,0.22673,16,-0.9398,21,-0.4504,20,-0.5300,21,-0.4488,58,1.22267,44,0.73813
ENSG00000196396,PTPN1,19,0.21171,19,0.21162,11,-0.7307,19,0.16812,22,0.49557,24,0.58649,12,-0.4811,9,-0.9966
ENSG00000124243,BCAS4,12,-1.5462,24,-0.5360,39,0.28473,24,-0.5124,37,0.17071,34,0.01166,54,0.78841,35,0.08021
ENSG00000101126,ADNP,69,-0.2137,65,-0.3023,52,-0.7021,88,0.17588,93,0.29910,86,0.13648,93,0.26142,98,0.34382
ENSG00000000419,DPM1,19,-0.8547,28,-0.2842,23,-0.6537,36,0.11263,22,-0.6949,58,0.89911,36,0.10226,69,1.18931
ENSG00000124217,MOCS3,1,-2.5809,13,0.47183,9,0.01347,9,-0.1202,9,-0.0929,17,1.00568,7,-0.4837,10,0.12531
ENSG00000026559,KCNG1,11,0.75947,6,-0.1515,2,-1.9517,0,-4.0855,0,-5.1143,10,0.58827,8,0.18024,31,2.71262
ENSG00000054793,ATP9A,217,-0.4088,118,-1.3405,350,0.40950,255,-0.1547,326,0.27580,364,0.42280,225,-0.3502,277,-0.0233
ENSG00000020256,ZFP64,3,-1.3758,5,-0.9106,16,1.01101,7,-0.3392,7,-0.3738,14,0.70530,6,-0.6354,10,0.08624
ENSG00000182463,TSHZ2,5,-2.8665,4,-2.9561,52,0.76223,93,1.71333,53,0.82429,18,-1.0230,13,-1.4693,3,-3.6453
ENSG00000064787,BCAS1,1211,2.62407,238,-0.3508,325,0.16220,285,-0.0672,225,-0.4887,84,-1.9338,41,-2.9774,16,-4.3373
ENSG00000101132,PFDN4,72,-0.9148,106,-0.3279,108,-0.3350,145,0.17366,168,0.47778,159,0.31835,130,0.00211,138,0.09672
ENSG00000101134,DOK5,6,-1.5790,26,0.65701,19,0.17325,17,0.00149,11,-0.7459,12,-0.5998,20,0.25185,32,0.98399
ENSG00000054803,CBLN4,1,-4.1154,12,-1.4189,15,-1.1123,11,-1.5043,13,-1.3057,51,0.87753,24,-0.3130,142,2.99040
ENSG00000124098,FAM210B,56,0.42103,42,-0.0280,41,-0.0941,39,-0.1527,36,-0.2878,32,-0.4605,52,0.31522,54,0.36871
