Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000104888,SLC17A7,220,-2.2730,618,-0.5878,1083,0.34738,932,0.06870,1296,0.83306
ENSG00000104872,PIH1D1,23,-1.2582,68,0.54365,33,-0.6742,67,0.60938,57,0.35742
ENSG00000142541,RPL13A,1787,0.95921,2036,1.04368,709,-0.7433,1102,0.01682,563,-1.2270
ENSG00000142534,RPS11,914,0.70021,1065,0.86358,348,-1.0164,801,0.43858,379,-0.9661
ENSG00000142546,NOSIP,48,-0.3359,60,0.03557,39,-0.7066,74,0.42498,68,0.31857
ENSG00000126461,SCAF1,51,-0.5238,81,0.23939,66,-0.0791,69,-0.0173,80,0.30692
ENSG00000126456,IRF3,30,0.10110,27,-0.0627,22,-0.4068,32,0.23173,29,0.04647
ENSG00000126457,PRMT1,62,-0.6477,64,-0.5312,70,-0.4335,103,0.24220,122,0.67691
ENSG00000169169,CPT1C,29,-1.3124,50,-0.4049,61,-0.1055,65,0.01107,95,0.88229
ENSG00000196961,AP2A1,43,-1.8640,123,-0.1647,137,0.01174,146,0.12692,196,0.81459
ENSG00000104973,MED25,22,-0.5867,25,-0.3405,32,0.07156,35,0.25633,35,0.25658
ENSG00000104960,PTOV1,133,-0.6450,119,-0.7646,193,-0.0023,181,-0.1194,267,0.72088
ENSG00000039650,PNKP,16,-0.3443,21,0.07170,17,-0.2688,25,0.39799,21,0.07676
ENSG00000204673,AKT1S1,27,-0.2375,37,0.29114,28,-0.1786,28,-0.1876,36,0.29397
ENSG00000104946,TBC1D17,46,0.03367,39,-0.2390,37,-0.3618,49,0.14415,50,0.20638
ENSG00000213024,NUP62,29,0.15088,26,-0.0289,26,-0.0600,29,0.15054,25,-0.1841
ENSG00000105053,VRK3,18,-0.3810,45,1.11415,20,-0.2783,9,-1.4482,30,0.57842
ENSG00000105357,MYH14,65,1.76012,30,0.09197,20,-0.5861,13,-1.2577,18,-0.7941
ENSG00000131398,KCNC3,5,-2.2590,16,-0.3520,15,-0.4686,21,0.10471,33,1.25358
ENSG00000131408,NR1H2,42,-0.3751,60,0.23680,30,-0.9097,92,1.13207,43,-0.3533
ENSG00000161671,EMC10,126,0.89496,98,0.34635,66,-0.3104,51,-0.7367,69,-0.2818
ENSG00000161677,JOSD2,84,0.65582,51,-0.2368,35,-0.8794,60,0.02262,61,0.06195
ENSG00000204653,ASPDH,14,-1.8875,43,-0.1328,38,-0.3414,109,1.79412,33,-0.6415
ENSG00000131409,LRRC4B,84,-0.3713,128,0.34615,138,0.53604,98,-0.1011,89,-0.2925
ENSG00000105379,ETFB,186,0.39142,194,0.41308,82,-1.0257,172,0.24875,143,-0.0989
ENSG00000105568,PPP2R1A,123,-2.0911,315,-0.5508,382,-0.2738,546,0.37125,682,0.98168
ENSG00000170954,ZNF415,37,0.84357,17,-0.4838,29,0.34434,16,-0.6500,19,-0.4535
ENSG00000130844,ZNF331,23,-0.2632,40,0.62787,37,0.61220,16,-0.9121,26,-0.0882
ENSG00000179820,MYADM,58,0.44975,28,-0.7340,51,0.20599,30,-0.6771,49,0.16011
ENSG00000126583,PRKCG,27,-2.5911,70,-1.0559,180,0.49060,78,-0.9665,248,1.43088
ENSG00000142408,CACNG8,64,-2.2527,209,-0.3439,589,1.72411,163,-0.7962,253,-0.0590
ENSG00000170906,NDUFA3,285,-0.8527,545,0.24247,331,-0.6070,775,0.98002,455,-0.0625
ENSG00000105619,TFPT,81,-0.5742,125,0.16701,67,-0.8802,191,1.02749,108,-0.0823
ENSG00000105618,PRPF31,38,-0.3625,57,0.33416,19,-1.4276,53,0.23810,62,0.64702
ENSG00000088038,CNOT3,20,-0.3560,22,-0.1114,29,0.32918,19,-0.3805,28,0.28614
ENSG00000125505,MBOAT7,28,-2.2215,89,-0.3560,126,0.22100,111,-0.0141,166,0.90471
ENSG00000170889,RPS9,917,0.87077,1004,0.89952,291,-1.1759,694,0.31481,346,-0.9872
ENSG00000167614,TTYH1,243,0.43256,461,1.50250,184,-0.0745,103,-1.0526,134,-0.6989
ENSG00000167615,LENG8,40,0.74904,25,-0.1421,54,1.40647,9,-1.6781,12,-1.3771
ENSG00000125503,PPP1R12C,41,-1.2839,166,1.05055,44,-1.1764,154,1.08670,80,-0.1878
ENSG00000129990,SYT5,28,-2.7657,105,-0.6745,134,-0.3368,183,0.22790,274,1.26710
ENSG00000105063,PPP6R1,34,-1.2311,133,1.04814,82,0.25800,84,0.30798,59,-0.3593
ENSG00000133265,HSPBP1,20,-2.0508,64,-0.1934,54,-0.5174,106,0.73201,99,0.71186
ENSG00000160469,BRSK1,90,-0.8625,237,0.77066,122,-0.3498,258,1.08147,104,-0.6910
ENSG00000108107,RPL28,1463,0.90098,1399,0.69233,466,-1.1480,1124,0.37266,562,-0.9301
ENSG00000108106,UBE2S,15,-2.5916,71,-0.0760,56,-0.4913,108,0.69384,107,0.79151
ENSG00000187902,SHISA7,10,-1.4378,31,0.34160,46,1.23623,14,-0.8968,25,0.02103
ENSG00000063241,ISOC2,27,-0.7868,41,-0.1026,35,-0.3604,63,0.70256,47,0.18422
ENSG00000090971,NAT14,22,-1.6809,34,-0.9325,81,0.50831,55,-0.1895,89,0.81893
ENSG00000213015,ZNF580,33,-0.6300,128,1.71015,38,-0.3760,41,-0.2677,41,-0.2803
ENSG00000173581,CCDC106,19,-1.5471,70,0.55765,31,-0.8033,78,0.85796,57,0.28795
ENSG00000063244,U2AF2,33,-0.1856,48,0.42494,17,-1.2355,34,-0.1429,51,0.69370
ENSG00000063245,EPN1,89,-1.2202,342,1.04336,151,-0.3396,226,0.38848,187,0.03578
ENSG00000167685,ZNF444,14,-1.1637,49,0.91429,24,-0.2423,36,0.43232,28,-0.0017
ENSG00000198046,ZNF667,36,-0.2253,31,-0.4125,72,1.11705,20,-1.2174,41,-0.0130
ENSG00000166770,ZNF667-AS1,19,-1.7121,73,0.45220,41,-0.5192,89,0.91434,61,0.18995
ENSG00000198300,PEG3,212,-0.9505,188,-1.0487,625,1.03055,262,-0.5956,437,0.35767
ENSG00000268205,AC005261.1,75,0.77277,31,-0.7151,66,0.52729,24,-1.1753,45,-0.1922
ENSG00000213762,ZNF134,25,0.21772,14,-0.7716,27,0.36212,25,0.19045,19,-0.3740
ENSG00000121413,ZSCAN18,39,-1.5462,64,-0.7005,135,0.56695,103,0.04918,127,0.52460
ENSG00000198131,ZNF544,6,-1.9100,27,0.46160,15,-0.4975,34,1.03158,21,0.11015
ENSG00000142396,ERVK3-1,20,-1.2372,33,-0.4325,28,-0.7469,59,0.59335,61,0.78344
ENSG00000283103,AC010642.2,36,-1.1215,118,0.82899,69,-0.0492,111,0.85134,54,-0.5481
ENSG00000121410,A1BG,56,1.11598,55,0.89398,22,-0.6232,18,-0.9886,24,-0.5544
ENSG00000083845,RPS5,514,0.40677,628,0.68942,245,-0.8890,572,0.61395,280,-0.7467
ENSG00000083807,SLC27A5,28,-0.4899,72,1.07759,32,-0.2601,47,0.38964,30,-0.4443
ENSG00000130726,TRIM28,69,-0.0991,79,0.11419,74,0.01014,62,-0.2994,81,0.22307
ENSG00000130724,CHMP2A,86,-0.7202,176,0.47665,109,-0.3244,158,0.34505,143,0.18039
ENSG00000130725,UBE2M,99,-1.3435,250,0.20164,122,-1.0065,467,1.54637,194,-0.2543
ENSG00000099326,MZF1,12,-1.2456,38,0.66671,28,0.16506,27,0.09105,28,0.17097
ENSG00000125841,NRSN2,11,-3.6250,117,-0.0130,98,-0.3290,137,0.28138,189,1.11811
ENSG00000125875,TBC1D20,31,0.09541,49,0.84183,27,-0.1249,32,0.16742,21,-0.6254
ENSG00000101266,CSNK2A1,108,0.34703,80,-0.1822,98,0.15792,76,-0.2874,84,-0.1298
ENSG00000271303,SRXN1,2,-3.8852,17,-0.4740,23,-0.0566,37,0.84103,32,0.67456
ENSG00000125818,PSMF1,45,-0.7814,67,-0.1023,57,-0.3777,88,0.39665,88,0.45612
ENSG00000101298,SNPH,11,-2.7782,100,0.70249,67,0.03656,105,0.92399,62,-0.0982
ENSG00000088832,FKBP1A,57,-2.0978,275,0.46312,231,0.20373,227,0.16742,255,0.44978
ENSG00000088833,NSFL1C,95,-0.4548,135,0.14010,138,0.20350,146,0.29717,115,-0.1536
ENSG00000198053,SIRPA,92,-1.5507,216,-0.1388,250,0.10701,210,-0.2027,346,0.86931
ENSG00000125835,SNRPB,16,-1.6490,37,-0.2952,28,-0.8268,53,0.29528,73,1.13496
ENSG00000101361,NOP56,179,0.28070,105,-0.5889,196,0.45409,101,-0.7150,159,0.07468
ENSG00000101365,IDH3B,36,-1.4755,49,-0.9294,62,-0.6340,93,0.07725,153,1.30864
ENSG00000132635,PCED1A,33,0.28071,22,-0.3983,31,0.18966,27,-0.0829,26,-0.1655
ENSG00000215305,VPS16,16,-1.1542,18,-0.8840,29,-0.1358,32,0.05848,47,0.93466
ENSG00000132670,PTPRA,249,0.01193,227,-0.1379,400,0.93067,136,-1.0098,226,-0.1850
ENSG00000125901,MRPS26,32,-1.7039,121,0.49532,74,-0.3255,108,0.34405,115,0.55340
ENSG00000088899,LZTS3,39,-2.1740,236,0.76061,212,0.67263,156,0.08732,146,-0.0395
ENSG00000198171,DDRGK1,88,-0.4383,165,0.61301,73,-0.7469,125,0.17735,132,0.32260
ENSG00000125877,ITPA,25,-0.8685,47,0.20589,28,-0.6651,43,0.05487,58,0.77820
ENSG00000088854,C20orf194,67,0.66328,42,-0.1944,70,0.75371,30,-0.7452,32,-0.7636
ENSG00000088812,ATRN,31,-1.2390,30,-1.1846,98,0.75910,47,-0.5882,92,0.74331
ENSG00000101220,C20orf27,15,-1.5514,45,0.24550,31,-0.3616,60,0.87151,42,0.18955
ENSG00000125817,CENPB,267,2.52092,121,0.47194,30,-1.8047,46,-1.1345,32,-1.8212
ENSG00000101224,CDC25B,16,-0.5975,23,0.07355,31,0.59540,24,0.16510,19,-0.2834
ENSG00000088888,MAVS,56,1.57769,44,0.87967,14,-1.0592,16,-0.7996,14,-1.0628
ENSG00000125779,PANK2,9,-2.1773,28,-0.4774,39,0.08981,59,0.87920,44,0.32026
ENSG00000101236,RNF24,14,-1.3433,29,-0.1242,55,1.09004,24,-0.4951,34,0.13363
ENSG00000171867,PRNP,280,-1.4997,379,-0.9378,921,0.53794,472,-0.6590,1063,0.99662
ENSG00000101265,RASSF2,438,4.40227,46,-1.2389,25,-2.3062,15,-3.0741,12,-3.4725
ENSG00000089057,SLC23A2,42,-0.1913,35,-0.4420,60,0.48430,37,-0.3906,50,0.17129
ENSG00000089063,TMEM230,95,-0.0099,92,-0.0672,77,-0.3762,109,0.23162,101,0.11359
ENSG00000101290,CDS2,60,-0.6733,55,-0.7233,110,0.40492,88,-0.0026,104,0.34852
ENSG00000125772,GPCPD1,36,-0.1861,26,-0.7065,44,0.14120,47,0.25777,42,0.06709
ENSG00000089199,CHGB,63,-2.7900,169,-1.1812,535,0.74444,251,-0.6385,586,1.13488
ENSG00000089195,TRMT6,31,-0.1353,31,-0.1084,22,-0.6527,21,-0.7537,50,0.96103
ENSG00000088766,CRLS1,9,-1.6810,19,-0.5256,45,1.08180,19,-0.5590,32,0.42293
ENSG00000125827,TMX4,101,-1.2491,86,-1.3961,274,0.46102,216,0.01481,290,0.67731
ENSG00000182621,PLCB1,146,-1.8467,268,-0.8143,768,1.04279,424,-0.1122,524,0.31520
ENSG00000101333,PLCB4,19,-1.1599,45,0.24605,112,2.47040,17,-1.3182,14,-1.7788
ENSG00000125869,LAMP5,0,-9.0095,91,1.02428,30,-0.8543,11,-2.3054,106,2.08738
ENSG00000101349,PAK5,23,-1.8197,34,-1.0975,184,2.16525,40,-0.9196,55,-0.4471
ENSG00000132639,SNAP25,374,-3.1744,1035,-1.5196,2727,-0.0318,3780,0.58190,4322,1.03141
ENSG00000125863,MKKS,14,-2.2804,27,-1.1606,44,-0.4655,87,0.76748,88,0.94387
ENSG00000132640,BTBD3,84,-0.2214,165,0.90277,81,-0.2893,100,0.07896,87,-0.1928
ENSG00000089048,ESF1,429,1.57107,138,-0.5857,280,0.62982,68,-1.7740,105,-1.1936
ENSG00000101247,NDUFAF5,14,-1.4440,18,-1.0122,27,-0.4453,51,0.73155,48,0.72813
ENSG00000172264,MACROD2,38,-0.5182,30,-0.8094,78,0.80280,39,-0.4747,57,0.23721
ENSG00000125848,FLRT3,7,-1.9571,15,-0.6752,26,0.22953,36,0.86661,26,0.23104
ENSG00000089177,KIF16B,132,1.38201,47,-0.5539,63,-0.1043,71,0.12030,29,-1.4851
ENSG00000125870,SNRPB2,113,0.43494,57,-0.6841,97,0.14891,74,-0.3148,89,-0.0113
ENSG00000125851,PCSK2,18,-2.9269,89,-0.4305,167,0.66981,80,-0.6648,185,1.05629
ENSG00000125868,DSTN,327,-1.5714,867,0.04443,876,0.06889,1098,0.49305,988,0.33928
ENSG00000125844,RRBP1,359,3.29900,82,-0.3171,57,-0.9721,12,-3.3583,23,-2.5036
ENSG00000089006,SNX5,73,0.84870,89,1.07803,27,-0.8979,42,-0.1907,31,-0.7634
ENSG00000232838,PET117,35,0.05154,31,-0.1553,27,-0.4324,33,-0.0789,40,0.36607
ENSG00000149474,KAT14,17,-0.8512,18,-0.6865,27,-0.1183,26,-0.1406,42,0.88414
ENSG00000101310,SEC23B,26,0.37927,6,-1.7522,10,-1.2334,12,-0.9013,36,1.27166
ENSG00000232388,SMIM26,40,-0.9217,76,0.13104,41,-0.8913,99,0.65843,87,0.47451
ENSG00000125821,DTD1,27,-0.7195,36,-0.1861,36,-0.2418,56,0.58953,45,0.20942
ENSG00000173418,NAA20,32,-1.5276,41,-1.0435,44,-1.0189,101,0.42537,137,1.26797
ENSG00000101343,CRNKL1,55,0.80470,29,-0.3390,49,0.56494,20,-0.9818,28,-0.4969
ENSG00000088970,KIZ,70,1.58615,29,-0.1883,27,-0.3209,17,-1.0383,22,-0.7143
ENSG00000088930,XRN2,54,0.55082,40,-0.0080,61,0.80067,18,-1.3423,32,-0.4459
ENSG00000125812,GZF1,33,0.28488,18,-0.7078,29,0.04509,22,-0.4298,32,0.27350
ENSG00000125814,NAPB,139,-2.1316,247,-1.1476,502,-0.0548,703,0.57480,748,0.83314
ENSG00000101439,CST3,1036,-0.0688,5502,3.23198,534,-1.1833,580,-1.0508,322,-2.1167
ENSG00000101463,SYNDIG1,22,-0.9021,18,-1.1722,23,-0.8120,44,0.28249,61,1.09076
ENSG00000101474,APMAP,25,-1.8965,71,-0.2181,81,-0.0038,61,-0.5138,136,1.22998
ENSG00000197586,ENTPD6,35,-1.9399,85,-0.4795,145,0.41395,86,-0.5112,180,1.02552
ENSG00000100994,PYGB,56,-0.8381,133,0.60541,85,-0.1268,75,-0.3507,117,0.53140
ENSG00000100997,ABHD12,45,-1.1841,101,0.15963,51,-1.0004,118,0.46065,130,0.77695
ENSG00000101294,HM13,34,-0.7669,58,0.12794,46,-0.2553,37,-0.6258,80,0.93894
ENSG00000171552,BCL2L1,38,-0.6357,62,0.18350,32,-0.9401,71,0.45788,70,0.50676
ENSG00000101337,TM9SF4,16,-1.3511,35,-0.0878,43,0.27645,36,-0.0168,47,0.54990
ENSG00000101350,KIF3B,115,-0.9127,230,0.25856,292,0.75904,175,-0.2039,190,-0.0707
ENSG00000171456,ASXL1,33,0.14602,13,-1.3369,58,1.23345,20,-0.7056,24,-0.4559
ENSG00000149600,COMMD7,18,-1.9499,78,0.37834,57,-0.1433,78,0.42982,78,0.49482
ENSG00000101400,SNTA1,42,-0.8695,241,2.21869,68,-0.0543,69,-0.0377,35,-1.2930
ENSG00000078699,CBFA2T2,47,0.74580,28,-0.1954,49,0.82127,11,-1.6540,25,-0.4710
ENSG00000125967,NECAB3,6,-3.0175,47,0.22576,42,0.04232,74,1.16573,40,-0.0624
ENSG00000101421,CHMP4B,100,-0.6651,117,-0.3600,147,-0.0020,190,0.48069,160,0.17279
ENSG00000125970,RALY,59,-0.0176,51,-0.2412,47,-0.4136,72,0.33973,63,0.11935
ENSG00000125977,EIF2S2,494,0.49468,286,-0.4464,455,0.33664,273,-0.5694,354,-0.1402
ENSG00000101444,AHCY,53,0.20368,34,-0.5235,33,-0.6178,42,-0.2074,61,0.55661
ENSG00000078747,ITCH,102,1.11338,29,-1.0730,56,-0.0486,43,-0.5076,49,-0.3272
ENSG00000125971,DYNLRB1,162,-1.2320,253,-0.4495,258,-0.4671,501,0.76134,424,0.50249
ENSG00000101460,MAP1LC3A,128,-1.2992,206,-0.4685,184,-0.7034,414,0.76771,371,0.64822
ENSG00000198646,NCOA6,59,0.70636,45,0.17457,56,0.61119,15,-1.6535,34,-0.3712
ENSG00000078804,TP53INP2,996,3.89692,88,-1.6148,73,-2.0138,83,-1.8166,43,-2.9626
ENSG00000131067,GGT7,15,-1.6328,31,-0.3765,67,1.00517,36,-0.1821,44,0.21289
ENSG00000131069,ACSS2,39,1.11580,6,-1.8347,20,-0.1541,17,-0.4399,20,-0.1449
ENSG00000100983,GSS,19,-0.7600,25,-0.2666,22,-0.4816,17,-0.9297,51,1.33182
ENSG00000100991,TRPC4AP,27,-0.6899,26,-0.6595,33,-0.3779,36,-0.2193,63,1.00261
ENSG00000126005,MMP24OS,49,-1.3366,136,0.36423,78,-0.5756,177,0.95610,114,0.09864
ENSG00000242372,EIF6,23,-1.3163,41,-0.3316,44,-0.2685,62,0.34951,71,0.72227
ENSG00000101019,UQCC1,13,-1.6090,16,-1.2592,39,0.14794,36,-0.0109,56,1.01541
ENSG00000126001,CEP250,35,0.01807,38,0.15064,56,0.93983,25,-0.5733,25,-0.6017
ENSG00000125991,ERGIC3,61,-0.3036,53,-0.4879,87,0.33740,67,-0.1246,80,0.21099
ENSG00000214078,CPNE1,14,-1.4006,41,0.29832,40,0.30930,28,-0.3439,44,0.59049
ENSG00000244462,RBM12,24,0.28553,9,-1.2469,11,-1.0927,24,0.24882,27,0.56360
ENSG00000244005,NFS1,8,-2.0366,28,-0.1194,34,0.25199,31,0.07863,41,0.70622
ENSG00000125995,ROMO1,111,-0.5314,206,0.51786,82,-1.0195,234,0.85558,147,-0.0412
ENSG00000131051,RBM39,530,1.61228,193,-0.3743,302,0.39355,81,-1.8120,142,-1.0231
ENSG00000025293,PHF20,131,0.09638,95,-0.4249,191,0.83001,91,-0.5446,107,-0.2966
ENSG00000171222,SCAND1,80,-1.0429,133,-0.1656,123,-0.3234,190,0.47088,186,0.50272
ENSG00000260032,NORAD,449,-0.7297,538,-0.3852,628,-0.1582,871,0.44594,808,0.35158
ENSG00000088367,EPB41L1,187,-0.4952,326,0.44781,219,-0.2161,373,0.78080,198,-0.4391
ENSG00000080845,DLGAP4,27,-2.0149,129,0.54280,123,0.54178,124,0.55213,82,-0.2319
ENSG00000101084,RAB5IF,15,-2.0512,56,0.10951,29,-1.0028,68,0.47685,82,1.03187
ENSG00000101079,NDRG3,47,-2.3091,111,-0.8778,129,-0.7192,242,0.38925,338,1.31743
ENSG00000149639,SOGA1,45,1.46985,17,-0.4002,24,0.15816,12,-0.9927,13,-0.9315
ENSG00000101347,SAMHD1,67,0.76722,50,0.17513,30,-0.7164,41,-0.1601,41,-0.1749
ENSG00000118705,RPN2,100,-0.0023,110,0.15308,135,0.55229,51,-1.1451,107,0.13812
ENSG00000101363,MANBAL,34,-0.8618,63,0.18161,48,-0.2650,53,-0.0911,76,0.66663
ENSG00000166619,BLCAP,66,-1.2323,117,-0.2631,167,0.34550,157,0.23479,162,0.33376
ENSG00000053438,NNAT,79,-1.4279,159,-0.2498,242,0.49314,171,-0.1496,239,0.54860
ENSG00000132792,CTNNBL1,54,0.63218,37,-0.0841,32,-0.3382,31,-0.3849,39,0.00050
ENSG00000132821,VSTM2L,7,-3.9731,102,0.03551,93,-0.1339,116,0.26764,155,1.02121
ENSG00000170471,RALGAPB,17,-1.1537,30,-0.2176,38,0.15137,30,-0.2540,49,0.76353
ENSG00000101438,SLC32A1,0,-5.1990,19,-0.4165,20,-0.3581,48,1.31139,31,0.45639
ENSG00000101445,PPP1R16B,73,-0.2600,160,1.07755,79,-0.1093,110,0.50815,52,-0.8988
ENSG00000198900,TOP1,268,0.62941,179,-0.1108,242,0.43273,98,-1.1316,175,-0.1899
ENSG00000124181,PLCG1,18,-0.5489,29,0.23741,34,0.60657,24,-0.0744,22,-0.2076
ENSG00000174306,ZHX3,125,0.85837,120,0.66287,88,0.17101,53,-0.7200,50,-0.8968
ENSG00000124177,CHD6,317,1.05014,195,0.07477,190,0.04234,128,-0.6414,131,-0.6780
ENSG00000196090,PTPRT,35,-1.8176,66,-0.7535,122,0.22960,138,0.45343,140,0.57852
ENSG00000124193,SRSF6,51,0.18933,55,0.30226,33,-0.5555,39,-0.2719,52,0.27039
ENSG00000223891,OSER1-DT,23,-0.4150,45,0.70887,33,0.25112,34,0.28601,22,-0.5578
ENSG00000124194,GDAP1L1,9,-2.9539,55,-0.2088,64,0.03896,74,0.29090,93,0.88893
ENSG00000124120,TTPAL,11,-1.1771,16,-0.5402,22,-0.0473,21,-0.1004,33,0.90701
ENSG00000132824,SERINC3,200,-0.6766,137,-1.1925,326,0.17758,206,-0.6296,453,0.98447
ENSG00000168734,PKIG,24,-2.2844,208,1.23037,122,0.35489,117,0.27630,90,-0.2145
ENSG00000101098,RIMS4,3,-3.4795,67,1.47822,42,0.76125,33,0.27754,20,-0.6759
ENSG00000166913,YWHAB,761,-1.2480,1036,-0.6812,2244,0.64279,1473,-0.1465,1998,0.48532
ENSG00000025772,TOMM34,9,-2.3743,19,-1.1840,29,-0.5498,50,0.38951,70,1.30793
ENSG00000101109,STK4,69,0.64707,30,-0.7439,76,0.85008,39,-0.3700,30,-0.9294
ENSG00000124134,KCNS1,3,-4.3455,54,-0.1126,38,-0.7025,90,0.85699,87,0.93180
ENSG00000124145,SDC4,41,1.47904,65,2.13580,10,-1.1032,5,-2.0679,6,-1.9363
ENSG00000244274,DBNDD2,956,3.16726,107,-1.4620,77,-2.0754,118,-1.4122,117,-1.5528
ENSG00000124155,PIGT,75,0.55470,40,-0.5162,42,-0.4937,44,-0.4004,65,0.32489
ENSG00000101457,DNTTIP1,19,-0.3001,20,-0.1858,10,-1.3292,25,0.19059,32,0.81438
ENSG00000124104,SNX21,15,-0.9437,32,0.29933,14,-1.0657,31,0.24824,39,0.81019
ENSG00000101473,ACOT8,25,-1.6437,49,-0.5148,48,-0.6019,96,0.62995,100,0.83571
ENSG00000064601,CTSA,29,-1.3635,73,0.12672,71,0.11266,46,-0.6387,101,0.94522
ENSG00000100982,PCIF1,14,-0.4194,39,1.26663,7,-1.6210,26,0.65986,17,-0.1887
ENSG00000124140,SLC12A5,31,-3.0166,146,-0.5577,227,0.15361,254,0.36516,305,0.86680
ENSG00000149654,CDH22,1,-5.0274,40,0.19691,19,-1.0108,54,0.79885,55,1.02560
ENSG00000080189,SLC35C2,14,-0.9453,29,0.21959,24,-0.0881,23,-0.1144,33,0.59230
ENSG00000062598,ELMO2,30,0.03197,40,0.49106,13,-1.3517,21,-0.5900,43,0.81409
ENSG00000101040,ZMYND8,118,-0.0522,111,-0.1450,187,0.83038,77,-0.7903,114,-0.1374
ENSG00000196562,SULF2,22,-0.3738,25,-0.1682,5,-2.6777,32,0.25813,45,1.10990
ENSG00000124126,PREX1,221,2.89975,100,0.63931,29,-1.4130,20,-1.9393,12,-2.8972
ENSG00000124198,ARFGEF2,28,-1.1680,37,-0.6439,79,0.64159,38,-0.6793,78,0.74416
ENSG00000124207,CSE1L,31,-0.9688,27,-1.1358,44,-0.4121,49,-0.2382,94,1.25450
ENSG00000124214,STAU1,135,0.24435,136,0.22886,133,0.22100,77,-0.7192,117,-0.0079
ENSG00000124228,DDX27,97,0.58789,70,-0.0250,88,0.40581,49,-0.6259,56,-0.4389
ENSG00000124201,ZNFX1,57,0.74648,44,0.23204,59,0.83848,23,-0.8861,20,-1.1592
ENSG00000177410,ZFAS1,176,0.94078,192,0.95278,58,-1.0583,152,0.63320,40,-1.7626
ENSG00000158445,KCNB1,26,-2.5462,119,-0.0986,196,0.83254,122,-0.0678,154,0.41920
ENSG00000158470,B4GALT5,13,-1.7239,28,-0.4976,41,0.11290,55,0.68006,46,0.37899
ENSG00000158480,SPATA2,22,-0.4173,40,0.55312,22,-0.4119,27,-0.0723,33,0.34112
ENSG00000124226,RNF114,20,-0.4833,49,1.00743,30,0.22276,29,0.12663,20,-0.5581
ENSG00000244687,UBE2V1,66,-1.1521,134,0.02025,121,-0.1535,159,0.34283,164,0.47541
ENSG00000240849,TMEM189,48,0.87718,36,0.27327,24,-0.4311,13,-1.3771,33,0.15285
ENSG00000172216,CEBPB,17,-0.8786,49,0.83914,26,-0.1825,21,-0.5571,38,0.56933
ENSG00000196396,PTPN1,22,0.01944,21,-0.0514,37,1.01991,15,-0.6752,17,-0.5271
ENSG00000124243,BCAS4,6,-2.5574,34,0.05584,34,0.05015,51,0.80036,38,0.30884
ENSG00000101126,ADNP,40,-0.6220,50,-0.2383,82,0.66465,51,-0.2122,60,0.08733
ENSG00000000419,DPM1,20,-0.9512,23,-0.6473,37,0.04332,39,0.15410,47,0.61807
ENSG00000054793,ATP9A,130,-1.0351,250,0.07346,231,-0.0568,268,0.20935,294,0.44586
ENSG00000182463,TSHZ2,25,-0.9552,15,-1.6617,25,-0.9611,83,1.21688,56,0.45785
ENSG00000064787,BCAS1,3274,4.49255,96,-3.1395,194,-2.2351,212,-2.0969,84,-3.6599
ENSG00000101132,PFDN4,114,-0.0605,73,-0.7443,137,0.27375,136,0.26477,110,-0.1304
ENSG00000054803,CBLN4,0,-7.8141,36,0.07073,7,-2.5625,46,0.51427,69,1.75148
ENSG00000124098,FAM210B,30,-0.9384,108,1.21819,62,0.31314,44,-0.2944,48,-0.1915
ENSG00000022277,RTF2,170,0.48192,152,0.24399,110,-0.3012,123,-0.1080,117,-0.2274
ENSG00000101146,RAE1,12,-1.2258,13,-1.0051,35,0.65076,16,-0.7578,37,0.87631
ENSG00000124225,PMEPA1,106,0.38841,122,0.57113,144,1.01974,46,-1.0323,47,-1.1017
ENSG00000124209,RAB22A,54,-0.6653,83,0.07508,70,-0.2186,112,0.64749,80,0.00543
ENSG00000124164,VAPB,103,-0.0171,78,-0.4595,105,0.01492,98,-0.0977,116,0.24026
ENSG00000124222,STX16,113,0.89349,74,0.05794,82,0.25796,45,-0.7851,52,-0.5838
ENSG00000087460,GNAS,1482,-1.1586,3358,0.21195,2953,0.00507,3518,0.32853,3394,0.30248
ENSG00000101158,NELFCD,31,0.07342,43,0.62183,22,-0.5239,22,-0.5229,34,0.32550
ENSG00000101160,CTSZ,16,-0.3489,23,0.25142,25,0.44278,11,-0.9474,23,0.33388
ENSG00000124172,ATP5F1E,1048,-0.4647,1718,0.37210,767,-0.9835,2376,1.09179,1189,-0.2787
ENSG00000087495,PHACTR3,406,1.72186,202,0.18756,174,-0.0550,101,-0.9837,77,-1.5260
ENSG00000196227,FAM217B,132,-0.7064,143,-0.5249,311,0.85869,167,-0.3139,210,0.10897
ENSG00000179242,CDH4,10,-1.3383,63,1.69079,29,0.36476,9,-1.4986,25,0.14298
ENSG00000149657,LSM14B,21,-0.6160,30,-0.0602,22,-0.5361,32,0.05384,42,0.69949
ENSG00000101182,PSMA7,210,-0.8176,263,-0.4028,294,-0.2489,403,0.31830,437,0.55761
ENSG00000184402,SS18L1,21,-1.2190,35,-0.3458,59,0.54819,44,0.00320,52,0.35816
ENSG00000101180,HRH3,8,-1.2966,27,0.62397,16,-0.2179,29,0.88053,17,-0.2175
