Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000186868,MAPT,108,-1.9136,310,-0.3309,312,-0.3214,239,-0.7306,451,0.28803,474,0.42781,242,-0.7091,532,0.52389,530,0.51750
ENSG00000120071,KANSL1,108,0.66625,100,0.53365,175,1.50055,37,-0.9821,47,-0.6830,54,-0.5157,78,0.13744,62,-0.2087,39,-0.9358
ENSG00000073969,NSF,1347,1.32499,68,-3.2531,312,-1.0149,105,-2.6243,363,-0.8480,939,0.92872,428,-0.5355,1100,0.97402,353,-0.8272
ENSG00000108433,GOSR2,108,1.17577,53,0.02149,39,-0.4729,25,-1.1361,54,0.05009,52,-0.0136,82,0.71856,19,-1.5626,40,-0.4063
ENSG00000179673,RPRML,108,1.71072,3,-3.5219,25,-0.6911,3,-3.6898,38,-0.0261,54,0.64458,12,-1.7250,26,-0.6282,53,0.49353
ENSG00000004897,CDC27,108,0.36067,60,-0.5561,58,-0.5962,46,-0.9562,68,-0.4006,125,0.77656,60,-0.5654,84,-0.0337,105,0.30995
ENSG00000141279,NPEPPS,108,-0.9045,140,-0.5144,403,1.19499,133,-0.5913,123,-0.7647,203,0.07849,275,0.55089,244,0.36029,180,-0.1242
ENSG00000108424,KPNB1,108,-1.0767,297,0.49243,271,0.34581,206,-0.0936,179,-0.3344,183,-0.3285,331,0.66802,215,-0.0197,283,0.41401
ENSG00000159111,MRPL10,108,1.90995,11,-1.6652,29,-0.2629,26,-0.4661,37,0.11760,45,0.50766,0,-6.5015,12,-1.6034,23,-0.6312
ENSG00000108439,PNPO,108,1.24861,11,-2.2434,12,-2.0700,56,0.15381,46,-0.1374,60,0.35185,57,0.19859,54,0.10255,33,-0.6491
ENSG00000108465,CDK5RAP3,108,1.77203,65,0.88194,59,0.71572,29,-0.4161,21,-0.9500,42,0.22669,9,-2.1218,9,-2.0780,4,-3.1785
ENSG00000082641,NFE2L1,108,-1.2324,169,-0.5565,225,-0.1129,141,-0.8312,115,-1.2201,264,0.17063,405,0.83120,503,1.20050,333,0.50762
ENSG00000108468,CBX1,108,-0.3194,182,0.50323,84,-0.7106,140,0.08053,98,-0.5127,138,0.08254,97,-0.4800,166,0.35546,205,0.69671
ENSG00000136436,CALCOCO2,108,1.15531,108,1.16307,90,0.84022,71,0.46419,29,-1.0103,18,-1.8387,28,-0.9980,22,-1.3195,100,1.03266
ENSG00000159199,ATP5MC1,108,-0.4633,47,-1.7175,72,-1.0858,91,-0.7283,175,0.32382,249,1.15777,187,0.39823,104,-0.5213,43,-1.8332
ENSG00000159202,UBE2Z,108,-0.0580,87,-0.3833,153,0.49610,68,-0.7685,96,-0.2648,146,0.53246,30,-1.9974,161,0.57890,108,-0.0560
ENSG00000159210,SNF8,108,1.22727,27,-0.9629,27,-0.9744,50,-0.0409,72,0.62573,60,0.31926,47,-0.1163,13,-1.9736,15,-1.8269
ENSG00000198740,ZNF652,108,1.26911,130,1.60443,59,0.26026,56,0.17771,34,-0.6440,22,-1.3704,1,-5.7686,40,-0.3325,69,0.52419
ENSG00000167085,PHB,108,0.77414,58,-0.2203,35,-0.9961,83,0.33985,60,-0.1859,81,0.37567,68,0.03292,45,-0.5950,42,-0.7000
ENSG00000121067,SPOP,108,-0.1485,168,0.55454,212,0.94102,95,-0.3406,62,-1.0582,84,-0.6364,156,0.43370,120,0.01956,190,0.75350
ENSG00000121073,SLC35B1,108,1.92992,32,-0.1034,17,-1.0285,28,-0.3512,23,-0.6889,47,0.60323,0,-6.4866,31,-0.1842,14,-1.3732
ENSG00000136504,KAT7,108,1.57760,26,-0.7011,21,-1.0470,28,-0.6203,29,-0.6014,43,0.04671,25,-0.7764,54,0.39322,53,0.38323
ENSG00000005882,PDK2,108,0.73307,30,-1.2518,26,-1.4736,63,-0.1242,88,0.44882,91,0.56922,19,-1.9427,79,0.22007,48,-0.5342
ENSG00000108819,PPP1R9B,108,-0.0938,24,-2.3177,55,-1.1139,223,1.08403,188,0.91209,90,-0.4420,73,-0.6887,88,-0.4121,157,0.49975
ENSG00000108826,MRPL27,108,0.42697,60,-0.4876,34,-1.3623,65,-0.3723,103,0.38540,98,0.35047,156,1.04019,11,-2.9350,55,-0.6213
ENSG00000108829,LRRC59,108,1.21574,23,-1.2152,64,0.34743,59,0.20980,38,-0.4811,51,-0.0248,43,-0.2870,51,-0.0131,40,-0.3850
ENSG00000006282,SPATA20,108,1.68455,10,-2.0839,24,-0.7363,64,0.78382,32,-0.3540,31,-0.4603,88,1.31311,4,-3.1975,19,-1.0745
ENSG00000154945,ANKRD40,108,0.22764,280,1.86512,44,-1.1521,64,-0.5797,93,-0.0142,60,-0.8093,69,-0.4792,56,-0.7889,137,0.61276
ENSG00000108848,LUC7L3,108,-1.7521,453,0.44136,1559,2.74062,216,-0.7182,182,-1.0466,180,-1.1438,211,-0.7533,291,-0.2600,381,0.16415
ENSG00000141232,TOB1,108,1.28122,82,0.81108,75,0.66317,76,0.69139,30,-0.8014,47,-0.0909,7,-2.8647,4,-3.6256,39,-0.3479
ENSG00000008294,SPAG9,1329,2.26706,486,0.46500,338,-0.1133,210,-0.8432,200,-0.9870,191,-1.1364,212,-0.8299,285,-0.3780,528,0.59884
ENSG00000239672,NME1,108,-0.0374,64,-0.8359,54,-1.0825,81,-0.4891,142,0.44291,154,0.67352,132,0.28297,70,-0.7102,73,-0.6411
ENSG00000243678,NME2,108,-1.0091,130,-0.7255,142,-0.5917,203,-0.0446,341,0.90103,264,0.46984,287,0.50838,96,-1.1924,65,-1.7535
ENSG00000011260,UTP18,108,1.43751,36,-0.3400,33,-0.4878,21,-1.1325,27,-0.8211,55,0.39479,19,-1.2829,37,-0.3244,68,0.64707
ENSG00000154975,CA10,108,0.38857,8,-3.4329,66,-0.3847,27,-1.6942,111,0.48998,114,0.59940,23,-1.9301,126,0.64040,92,0.13225
ENSG00000166260,COX11,108,0.76493,50,-0.4587,53,-0.3676,32,-1.1341,72,0.11635,56,-0.3442,97,0.58551,95,0.55305,60,-0.1714
ENSG00000108924,HLF,108,-0.7176,45,-2.0028,114,-0.6329,88,-1.0248,211,0.36482,255,0.81624,144,-0.2806,235,0.49649,143,-0.2872
ENSG00000108960,MMD,108,0.44683,49,-0.7724,83,0.02278,45,-0.8974,135,0.92354,106,0.53925,13,-2.7460,44,-0.9416,47,-0.8433
ENSG00000153933,DGKE,108,0.66071,16,-2.2561,74,0.05639,35,-1.1025,31,-1.3637,96,0.59115,114,0.75137,76,0.10307,86,0.29919
ENSG00000121057,AKAP1,108,0.77347,49,-0.4665,125,1.01809,43,-0.6879,55,-0.3120,48,-0.5975,90,0.48128,59,-0.1918,71,0.10858
ENSG00000153944,MSI2,108,0.58904,113,0.67043,93,0.35642,206,1.71312,35,-1.2099,57,-0.5096,19,-2.0645,11,-2.8043,104,0.52980
ENSG00000181610,MRPS23,108,0.64312,56,-0.3911,57,-0.3520,59,-0.3028,84,0.27094,88,0.40276,36,-1.0391,68,-0.0986,47,-0.6484
ENSG00000136451,VEZF1,108,1.70986,144,2.26715,36,-0.1325,39,0.01063,19,-1.1460,19,-1.2633,2,-4.4019,12,-1.7503,33,-0.2613
ENSG00000136450,SRSF1,108,1.02065,85,0.62915,75,0.41029,61,0.10401,49,-0.2740,68,0.34233,10,-2.5226,28,-1.1155,20,-1.5864
ENSG00000264364,DYNLL2,108,-2.1684,256,-0.8833,284,-0.7286,293,-0.6788,566,0.38404,496,0.16845,680,0.64501,597,0.43079,625,0.50590
ENSG00000005379,TSPOAP1,108,1.05078,19,-1.6173,73,0.40308,66,0.24044,95,0.94797,51,-0.1965,15,-2.0012,9,-2.7306,47,-0.2948
ENSG00000213246,SUPT4H1,108,1.31441,36,-0.4399,6,-2.9317,72,0.62773,64,0.49804,56,0.28197,25,-1.0043,4,-3.5247,34,-0.5618
ENSG00000108389,MTMR4,108,1.32280,35,-0.4979,46,-0.0808,27,-0.8701,42,-0.2482,59,0.41162,27,-0.8812,42,-0.2226,33,-0.5863
ENSG00000108387,SEPTIN4,108,-0.9218,1253,3.62777,66,-1.6495,111,-0.8842,111,-0.9413,125,-0.8151,109,-0.9048,44,-2.2432,73,-1.4957
ENSG00000175175,PPM1E,108,1.67477,5,-2.9886,22,-0.8885,26,-0.6425,27,-0.6158,67,1.13549,16,-1.3701,19,-1.1140,23,-0.8059
ENSG00000108395,TRIM37,108,-1.3695,58,-2.2827,119,-1.2202,79,-1.8389,177,-0.6792,343,0.51987,599,1.34813,461,0.89651,377,0.56080
ENSG00000182628,SKA2,108,1.21428,52,0.02292,21,-1.3315,69,0.45625,70,0.54620,20,-1.6413,102,1.11017,25,-1.0713,41,-0.3308
ENSG00000153982,GDPD1,108,0.82877,42,-0.6658,48,-0.4468,45,-0.5700,29,-1.2898,75,0.30851,158,1.48659,35,-0.9236,54,-0.2726
ENSG00000175155,YPEL2,108,0.79647,113,0.87168,51,-0.4064,22,-1.6686,43,-0.6887,79,0.36101,49,-0.4467,63,-0.0676,60,-0.1337
ENSG00000108406,DHX40,108,1.45246,65,0.58848,29,-0.6618,39,-0.2100,34,-0.4586,40,-0.2350,28,-0.7442,33,-0.4578,50,0.15649
ENSG00000141367,CLTC,108,-2.1698,215,-1.1499,347,-0.4222,260,-0.8642,409,-0.1856,763,1.10950,448,-0.0266,696,0.67965,289,-0.7052
ENSG00000062716,VMP1,108,0.73419,37,-0.9512,74,0.12209,32,-1.1358,45,-0.6823,93,0.62213,67,-0.0416,67,-0.0365,67,-0.0348
ENSG00000108443,RPS6KB1,108,1.15141,63,0.27354,73,0.50186,35,-0.6249,36,-0.6536,47,-0.2173,37,-0.5592,63,0.26011,46,-0.2425
ENSG00000170832,USP32,108,1.00813,91,0.72782,63,0.13927,48,-0.2918,34,-0.8831,53,-0.1612,70,0.30600,45,-0.3902,42,-0.4830
ENSG00000062725,APPBP2,108,0.71758,82,0.27236,41,-0.8118,80,0.23919,43,-0.7737,102,0.81663,37,-0.9551,32,-1.1626,55,-0.3539
ENSG00000141376,BCAS3,108,1.42028,32,-0.5544,45,-0.0300,24,-0.9731,38,-0.3305,58,0.46206,31,-0.6068,49,0.09826,12,-1.9439
ENSG00000108510,MED13,108,0.38654,125,0.63051,62,-0.4781,67,-0.3642,52,-0.7971,57,-0.6997,88,0.06806,111,0.43749,176,1.20281
ENSG00000146872,TLK2,108,0.39193,93,0.15575,202,1.44957,43,-1.0169,40,-1.1936,56,-0.7449,101,0.29280,94,0.17617,122,0.58357
ENSG00000170921,TANC2,108,0.26139,9,-3.3829,159,0.89456,33,-1.5254,86,-0.1148,137,0.84508,27,-1.8376,88,-0.0561,90,-0.0200
ENSG00000008283,CYB561,108,0.79568,4,-4.0387,68,0.06022,33,-1.0590,37,-0.9352,85,0.51799,127,1.07501,74,0.18953,45,-0.5792
ENSG00000136485,DCAF7,108,0.22560,110,0.25557,138,0.61900,90,-0.0636,67,-0.5559,84,-0.2057,42,-1.2030,83,-0.1950,166,0.93350
ENSG00000108588,CCDC47,108,-0.6968,254,0.64950,268,0.73349,78,-1.1768,81,-1.2055,122,-0.6067,109,-0.6850,244,0.58430,447,1.62734
ENSG00000198231,DDX42,1368,3.05798,132,-1.0628,199,-0.4409,92,-1.5936,130,-1.1556,107,-1.5585,302,0.21285,221,-0.2748,273,0.05265
ENSG00000087191,PSMC5,108,-0.8550,134,-0.5241,97,-1.0187,187,-0.0076,224,0.30405,262,0.67622,119,-0.7024,254,0.47881,126,-0.6185
ENSG00000266402,SNHG25,108,1.35053,104,1.29149,54,0.18739,131,1.70315,29,-0.8220,38,-0.4311,0,-6.9381,1,-5.6464,2,-4.1305
ENSG00000136478,TEX2,108,0.79331,126,1.05053,17,-2.0382,30,-1.1997,37,-0.9586,95,0.74693,20,-1.7677,90,0.49856,42,-0.6756
ENSG00000108654,DDX5,108,-1.6567,447,0.52268,611,1.04561,238,-0.4707,216,-0.6681,396,0.41528,177,-0.9203,251,-0.3878,412,0.39192
ENSG00000154229,PRKCA,108,-0.3008,58,-1.2390,124,-0.0839,211,0.76435,144,0.16403,143,0.17512,21,-2.6887,135,0.04204,197,0.65782
ENSG00000198265,HELZ,108,0.49113,54,-0.5835,73,-0.1289,72,-0.1593,31,-1.4893,70,-0.2449,90,0.19436,112,0.55772,171,1.26399
ENSG00000197170,PSMD12,108,-0.4965,102,-0.5801,117,-0.3685,64,-1.2805,141,-0.0953,136,-0.1728,304,1.17087,209,0.54359,192,0.40560
ENSG00000154217,PITPNC1,108,0.95939,35,-0.8326,63,0.07301,135,1.34214,46,-0.4410,42,-0.6518,61,0.03122,24,-1.3864,75,0.36174
ENSG00000171634,BPTF,108,-1.9088,791,1.19818,691,0.96460,366,-0.0683,257,-0.6612,179,-1.3272,467,0.31922,290,-0.4283,819,1.25827
ENSG00000182481,KPNA2,108,1.59600,24,-0.8163,25,-0.7883,25,-0.7834,25,-0.8556,67,1.01910,38,-0.1141,17,-1.3558,10,-2.1067
ENSG00000196704,AMZ2,108,0.31422,61,-0.5724,51,-0.8394,114,0.40558,122,0.57597,95,0.13203,82,-0.1149,67,-0.4283,50,-0.8801
ENSG00000108946,PRKAR1A,1329,1.54379,294,-0.9025,340,-0.6823,200,-1.4774,465,-0.2165,672,0.48288,485,-0.1334,404,-0.4154,341,-0.6747
ENSG00000154265,ABCA5,108,1.19768,39,-0.4232,99,1.05540,14,-1.9253,36,-0.5936,44,-0.3021,39,-0.4302,80,0.69857,37,-0.5082
ENSG00000125398,SOX9,108,0.83189,118,0.98275,37,-0.8386,299,2.78351,16,-2.1337,28,-1.4408,0,-7.3726,12,-2.4558,81,0.37235
ENSG00000180616,SSTR2,108,0.00789,30,-1.8942,129,0.28355,42,-1.4148,55,-1.0978,173,1.01019,72,-0.6146,218,1.15716,62,-0.8501
ENSG00000166685,COG1,108,1.64478,8,-2.3696,58,0.58163,16,-1.4026,32,-0.3862,51,0.47791,42,0.07116,19,-1.1547,15,-1.4507
ENSG00000179604,CDC42EP4,108,1.20949,41,-0.3675,17,-1.6790,214,2.52859,38,-0.4878,28,-1.0597,3,-4.0353,16,-1.7096,58,0.18309
ENSG00000172809,RPL38,108,-3.2345,1745,1.00169,255,-1.9778,1486,0.73149,1600,0.97626,927,-0.0343,1036,0.14598,254,-1.9831,463,-1.0912
ENSG00000141540,TTYH2,108,0.94258,448,4.13547,28,-1.1580,56,-0.1051,13,-2.4279,17,-2.1155,0,-7.2418,0,-8.7048,8,-3.0227
ENSG00000109062,SLC9A3R1,108,1.27801,87,0.91662,14,-1.8711,200,2.46179,32,-0.7279,17,-1.7682,17,-1.6192,7,-2.9413,46,-0.1112
ENSG00000180901,KCTD2,108,0.44115,45,-0.9280,58,-0.5366,43,-0.9906,119,0.67041,98,0.36419,61,-0.4544,68,-0.2805,67,-0.3111
ENSG00000167863,ATP5PD,108,-1.0959,166,-0.4402,104,-1.1586,197,-0.1814,318,0.65856,282,0.49011,277,0.35790,145,-0.6533,173,-0.3813
ENSG00000189159,JPT1,1390,3.78432,25,-3.1452,72,-1.5988,61,-1.8475,108,-1.0749,143,-0.6758,89,-1.2996,151,-0.4940,60,-1.8619
ENSG00000188612,SUMO2,108,-0.9893,246,0.27984,131,-0.7022,247,0.29129,256,0.38236,240,0.30346,193,-0.1027,147,-0.5192,167,-0.3211
ENSG00000125447,GGA3,108,1.17297,15,-1.9054,24,-1.1914,36,-0.5787,50,-0.0870,77,0.77709,31,-0.7989,38,-0.5144,50,-0.0829
ENSG00000125445,MRPS7,108,0.46367,42,-0.9912,57,-0.5327,83,0.04073,89,0.17155,87,0.15464,43,-0.9742,133,0.80504,62,-0.3999
ENSG00000177885,GRB2,108,-0.3652,81,-0.8054,107,-0.3754,75,-0.9115,125,-0.1499,206,0.86201,95,-0.5687,182,0.45735,122,-0.1791
ENSG00000177728,TMEM94,108,1.48259,30,-0.5942,22,-1.0644,95,1.24834,35,-0.3955,40,-0.1818,17,-1.4193,15,-1.6176,53,0.29943
ENSG00000161526,SAP30BP,108,1.08298,80,0.57398,49,-0.1859,62,0.16762,56,0.02564,40,-0.6029,13,-2.1309,57,0.04589,65,0.24759
ENSG00000132475,H3F3B,108,-0.8891,576,1.86512,182,-0.0899,362,1.02747,173,-0.1874,166,-0.2845,82,-1.2984,44,-2.2214,116,-0.7772
ENSG00000132471,WBP2,108,-1.4623,233,-0.2984,123,-1.2723,312,0.15682,313,0.17945,433,0.89445,266,-0.0952,323,0.21134,101,-1.5536
ENSG00000204316,MRPL38,108,1.26335,38,-0.4175,28,-0.8860,43,-0.2348,45,-0.1893,64,0.50768,23,-1.1821,39,-0.3651,38,-0.4271
ENSG00000161533,ACOX1,108,1.30148,48,-0.0280,37,-0.4089,65,0.46315,24,-1.1496,50,0.05394,49,0.01460,30,-0.7473,49,0.01977
ENSG00000167881,SRP68,1386,4.20384,51,-1.9461,110,-0.7847,59,-1.7212,74,-1.4648,80,-1.4448,69,-1.4905,80,-1.2610,64,-1.5926
ENSG00000182473,EXOC7,108,0.49806,31,-1.4101,81,0.04283,62,-0.3819,82,0.07650,100,0.47717,55,-0.5510,103,0.42031,42,-0.9714
ENSG00000141576,RNF157,108,-0.4729,74,-1.0382,90,-0.7430,176,0.29050,177,0.33365,145,-0.0166,106,-0.4945,221,0.65840,192,0.43295
ENSG00000185262,UBALD2,108,1.63920,54,0.47059,43,0.09430,28,-0.5515,36,-0.2022,45,0.19821,1,-5.0124,23,-0.8794,22,-0.9165
ENSG00000161542,PRPSAP1,108,1.38500,31,-0.6359,66,0.55629,45,-0.0516,27,-0.8667,45,-0.0754,51,0.13018,49,0.06300,21,-1.2055
ENSG00000175931,UBE2O,108,0.59547,19,-2.0184,72,-0.0540,13,-2.6113,71,-0.0803,91,0.39889,33,-1.2412,157,1.22769,76,0.03419
ENSG00000163597,SNHG16,108,1.92199,16,-1.1479,33,-0.0640,37,0.11106,35,0.03492,42,0.38810,4,-3.2018,19,-0.8882,1,-4.3078
ENSG00000182534,MXRA7,108,-0.4865,98,-0.6361,132,-0.1779,211,0.56608,169,0.23407,209,0.71407,26,-2.5806,95,-0.6840,139,-0.0971
ENSG00000161547,SRSF2,108,0.30866,77,-0.2229,61,-0.5776,68,-0.4031,91,0.03513,120,0.61015,87,-0.0403,81,-0.1350,42,-1.1325
ENSG00000167889,MGAT5B,108,0.83114,0,-9.1143,17,-1.9521,76,0.27019,103,0.84873,58,-0.2120,45,-0.5435,59,-0.1447,90,0.52808
ENSG00000129657,SEC14L1,108,0.68219,57,-0.3407,85,0.28992,80,0.19940,88,0.38913,52,-0.5642,20,-1.9185,45,-0.6796,121,0.86986
ENSG00000184640,SEPTIN9,108,0.68259,36,-1.0177,67,-0.0896,95,0.47359,66,-0.1076,69,-0.0336,114,0.77283,48,-0.5757,38,-0.9561
ENSG00000078687,TNRC6C,108,-0.0537,184,0.80009,248,1.31680,97,-0.2253,86,-0.4433,66,-0.9455,34,-1.7779,95,-0.2571,207,0.99867
ENSG00000108669,CYTH1,108,0.82929,207,1.99492,50,-0.4062,57,-0.2008,46,-0.5776,55,-0.2982,4,-4.0930,23,-1.5540,70,0.13379
ENSG00000055483,USP36,108,1.79462,29,-0.4010,61,0.79236,37,-0.0136,25,-0.6716,30,-0.3665,20,-0.9654,6,-2.7308,46,0.32455
ENSG00000035862,TIMP2,108,-0.2217,230,0.99777,115,-0.1283,198,0.74895,66,-1.0467,176,0.70728,45,-1.5336,72,-0.8498,68,-0.9294
ENSG00000167281,RBFOX3,108,-0.5251,23,-2.7724,126,-0.2833,115,-0.4334,235,0.79649,168,0.19705,75,-1.0769,188,0.34242,211,0.52843
ENSG00000141582,CBX4,108,1.13178,96,0.92960,53,-0.0368,31,-0.8261,34,-0.7823,65,0.38096,18,-1.6427,65,0.29556,13,-2.1129
ENSG00000173821,RNF213,108,1.29074,105,1.23478,127,1.57977,50,0.03827,26,-1.0343,16,-1.8820,0,-6.7202,45,-0.1254,55,0.17486
ENSG00000171246,NPTX1,108,-2.2014,163,-1.5936,692,0.63529,153,-1.6924,295,-0.7575,715,0.90213,306,-0.6500,788,0.85167,643,0.51493
ENSG00000226137,BAIAP2-DT,108,0.67011,5,-3.8768,48,-0.6072,102,0.58091,78,0.16041,48,-0.7225,87,0.31549,102,0.57795,102,0.57938
ENSG00000175866,BAIAP2,108,-0.6140,45,-1.9310,282,0.91146,91,-0.8716,203,0.41712,221,0.65302,22,-2.9709,211,0.43476,100,-0.7367
ENSG00000181409,AATK,108,0.03585,270,1.56861,23,-2.2529,53,-1.0380,103,-0.0443,123,0.29523,58,-0.9202,102,-0.0497,78,-0.4609
ENSG00000224877,NDUFAF8,108,-0.1106,112,-0.0522,18,-2.7639,173,0.63925,227,1.27424,98,-0.3066,131,0.19345,45,-1.4191,54,-1.1585
ENSG00000184009,ACTG1,108,-3.1142,754,-0.2232,554,-0.6956,1089,0.35807,977,0.20469,1208,0.67550,990,0.20562,875,0.01011,483,-0.9030
ENSG00000182446,NPLOC4,108,1.15357,22,-1.3514,32,-0.7862,30,-0.8798,52,-0.0442,74,0.67118,16,-1.7620,30,-0.8827,76,0.55674
ENSG00000214087,ARL16,108,1.72989,13,-1.5739,11,-1.8220,38,-0.0036,57,0.69003,39,0.04361,3,-3.4479,29,-0.4248,27,-0.5325
ENSG00000185359,HGS,108,0.98053,8,-2.9555,11,-2.4263,38,-0.6801,93,0.81953,79,0.58841,34,-0.8537,39,-0.6403,48,-0.3117
ENSG00000262814,MRPL12,108,0.52234,48,-0.7417,60,-0.3957,78,0.00954,93,0.32350,91,0.30378,76,-0.0336,50,-0.6722,53,-0.5822
ENSG00000225663,MCRIP1,108,-0.0807,54,-1.1407,80,-0.5503,118,0.06149,163,0.64438,143,0.46305,91,-0.3471,105,-0.1227,53,-1.1480
ENSG00000185624,P4HB,108,0.39296,77,-0.1494,92,0.14587,103,0.32308,83,-0.0302,110,0.53554,28,-1.6508,48,-0.8536,59,-0.5482
ENSG00000141522,ARHGDIA,108,-0.5038,103,-0.5816,118,-0.3641,143,-0.0642,186,0.38265,194,0.52013,80,-0.9595,195,0.42615,94,-0.7065
ENSG00000141552,ANAPC11,108,0.05529,100,-0.0677,36,-1.6026,115,0.16040,192,1.13979,120,0.27354,84,-0.3311,40,-1.4384,24,-2.1821
ENSG00000185813,PCYT2,108,1.13027,56,0.07122,23,-1.2659,46,-0.2528,46,-0.2614,58,0.13252,25,-1.1775,97,0.95246,26,-1.1001
ENSG00000197063,MAFG,108,0.64073,61,-0.2689,29,-1.3763,41,-0.8578,48,-0.6714,77,0.12994,140,1.07125,102,0.54559,59,-0.3232
ENSG00000169696,ASPSCR1,108,1.92483,16,-1.1952,47,0.46931,31,-0.1789,44,0.40698,37,0.12169,0,-6.4904,13,-1.4696,4,-3.0921
ENSG00000169689,CENPX,108,1.36621,28,-0.8018,29,-0.7263,64,0.49175,63,0.50964,53,0.22921,21,-1.2193,19,-1.3635,11,-2.0932
ENSG00000169738,DCXR,108,0.69596,38,-0.9364,18,-2.0067,150,1.25123,97,0.57899,73,0.09267,51,-0.4865,46,-0.6584,15,-2.2624
ENSG00000169727,GPS1,108,0.57952,59,-0.3638,46,-0.7637,76,0.02415,88,0.27386,107,0.72589,45,-0.7823,45,-0.7849,25,-1.6293
ENSG00000169718,DUS1L,108,1.85090,5,-2.9656,28,-0.3954,22,-0.7382,39,0.11768,39,0.12445,38,0.07148,25,-0.5399,15,-1.3536
ENSG00000169710,FASN,108,-0.2960,152,0.24261,70,-0.9465,171,0.43143,131,-0.0003,186,0.72526,92,-0.5368,106,-0.3249,48,-1.4998
ENSG00000141551,CSNK1D,108,0.76427,44,-0.6589,113,0.83563,65,-0.0591,57,-0.2720,96,0.73605,18,-1.9604,14,-2.3487,42,-0.7141
ENSG00000141562,NARF,108,0.76786,19,-1.8993,69,0.05637,30,-1.2154,57,-0.2736,97,0.75934,68,0.03570,50,-0.4343,54,-0.3361
ENSG00000141568,FOXK2,1402,5.08494,39,-2.0703,22,-2.9064,25,-2.7252,39,-2.1622,61,-1.6064,11,-3.8158,36,-2.1978,57,-1.5184
ENSG00000141580,WDR45B,108,0.20410,138,0.59396,72,-0.4296,95,-0.0046,87,-0.1564,86,-0.1795,61,-0.6747,110,0.22988,124,0.42027
ENSG00000141542,RAB40B,108,-0.3209,259,1.09519,60,-1.2111,121,-0.1480,216,0.89651,139,0.08975,36,-1.9699,18,-2.9505,141,0.09444
ENSG00000141560,FN3KRP,108,1.80890,24,-0.6386,20,-0.9359,17,-1.1620,43,0.24913,52,0.71741,1,-5.1304,16,-1.2088,14,-1.4438
ENSG00000141556,TBCD,108,0.98076,27,-1.1639,97,0.80520,30,-1.0336,42,-0.5578,72,0.39528,78,0.45387,47,-0.3479,19,-1.6844
ENSG00000101557,USP14,108,-0.1631,101,-0.2621,106,-0.1954,75,-0.7172,82,-0.6376,159,0.57700,73,-0.7657,189,0.72855,145,0.30257
ENSG00000141433,ADCYAP1,108,1.86200,1,-4.5819,51,0.56654,9,-1.9658,57,0.82673,40,0.20174,1,-4.5170,13,-1.5251,14,-1.4185
ENSG00000101596,SMCHD1,108,0.85695,109,0.87799,154,1.47429,40,-0.7150,28,-1.3398,45,-0.6312,2,-4.9585,40,-0.6935,118,1.01140
ENSG00000101577,LPIN2,1381,4.24206,52,-1.8790,110,-0.7753,90,-1.0693,57,-1.8537,77,-1.4835,33,-2.5299,58,-1.7251,109,-0.7782
ENSG00000118680,MYL12B,108,-0.3601,87,-0.6916,92,-0.6000,92,-0.6062,187,0.56931,182,0.58573,174,0.39251,84,-0.7335,76,-0.8860
ENSG00000170579,DLGAP1,1350,2.25752,42,-3.2233,264,-0.5272,139,-1.4942,288,-0.4286,366,-0.0268,351,-0.0880,363,-0.0339,269,-0.4966
ENSG00000263878,DLGAP1-AS4,108,1.75116,6,-2.7772,50,0.43857,17,-1.2211,74,1.24896,28,-0.5752,0,-6.5885,20,-0.9549,25,-0.6538
ENSG00000263753,LINC00667,108,1.05260,47,-0.2892,78,0.51864,43,-0.4317,58,0.06098,59,0.07952,39,-0.5835,27,-1.1349,43,-0.4183
ENSG00000082397,EPB41L3,108,-0.9767,204,-0.0010,145,-0.5272,49,-2.1376,200,-0.0382,256,0.45081,260,0.38298,258,0.36893,260,0.38199
ENSG00000173482,PTPRM,108,1.42843,9,-2.3894,70,0.67693,38,-0.2687,26,-0.8855,70,0.89520,0,-6.8638,41,-0.1782,18,-1.3790
ENSG00000206418,RAB12,108,0.89946,28,-1.1789,66,0.09785,30,-1.0729,71,0.23910,62,-0.0078,89,0.58028,19,-1.7995,75,0.30953
ENSG00000168502,MTCL1,108,1.60132,1,-4.9367,74,0.94312,9,-2.2305,25,-0.8344,43,0.07634,22,-0.9499,24,-0.8442,79,1.05644
ENSG00000178127,NDUFV2,1391,3.37489,106,-1.2332,41,-2.6478,76,-1.7350,153,-0.7344,197,-0.3607,177,-0.4588,77,-1.7127,97,-1.3643
ENSG00000101745,ANKRD12,2475,1.52620,1206,0.30771,1691,0.86140,434,-1.2661,364,-1.6201,479,-1.2829,1208,0.31037,903,-0.1497,1843,1.00790
ENSG00000017797,RALBP1,108,-1.3699,214,-0.3379,381,0.57646,166,-0.7208,258,-0.0508,144,-1.0833,359,0.48152,453,0.86562,557,1.22011
