Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000182054,IDH2,112,0.64420,115,0.69887,121,0.78148,31,-1.3536,36,-1.1084,40,-0.9487,48,-0.7364,65,-0.2345,104,0.59457
ENSG00000185043,CIB1,50,0.27972,56,0.46366,92,1.31177,32,-0.4167,25,-0.7807,22,-0.9447,14,-1.7919,49,0.24008,53,0.44019
ENSG00000182768,NGRN,171,-1.5068,443,-0.0500,448,-0.0318,656,0.58560,429,-0.0984,342,-0.4526,581,0.43407,410,-0.1712,484,0.09989
ENSG00000140575,IQGAP1,127,2.84270,32,0.25401,21,-0.3932,7,-2.0181,4,-2.7731,35,0.39723,22,-0.3618,14,-1.0135,8,-1.9197
ENSG00000140564,FURIN,2,-3.0735,18,-0.2514,17,-0.2819,19,-0.1145,28,0.47859,18,-0.2559,20,-0.0626,37,0.90823,25,0.32009
ENSG00000196547,MAN2A2,131,1.35080,44,-0.4487,37,-0.6928,35,-0.7905,49,-0.2513,67,0.22756,47,-0.3567,44,-0.4378,69,0.31575
ENSG00000184508,HDDC3,6,-1.7483,24,0.24102,31,0.62964,23,0.19035,11,-0.8990,15,-0.5139,15,-0.5556,20,-0.0566,34,0.90332
ENSG00000140553,UNC45A,17,-0.5420,24,-0.0632,35,0.54407,11,-1.2539,48,1.07379,26,0.09554,20,-0.3687,37,0.64761,17,-0.5957
ENSG00000184056,VPS33B,8,-1.3819,11,-0.8655,16,-0.3439,3,-2.4894,14,-0.5612,23,0.20684,18,-0.2054,63,1.96712,23,0.26604
ENSG00000185518,SV2B,56,-2.4820,59,-2.4041,192,-0.6531,268,-0.1321,477,0.80270,479,0.81055,280,-0.0723,526,0.97232,295,0.02323
ENSG00000176463,SLCO3A1,235,3.33276,17,-1.3587,7,-2.6284,22,-0.9994,37,-0.1927,22,-1.0175,32,-0.4757,23,-0.9225,19,-1.3220
ENSG00000185442,FAM174B,9,-0.9433,6,-1.4687,8,-1.1941,20,0.22419,18,0.01785,19,0.14089,15,-0.2705,28,0.73800,28,0.80357
ENSG00000272888,LINC01578,247,1.44235,122,0.24361,75,-0.5134,91,-0.2134,127,0.30633,71,-0.6026,86,-0.3302,67,-0.6840,89,-0.2773
ENSG00000173575,CHD2,381,1.20367,174,-0.0916,162,-0.2083,192,0.05826,159,-0.2324,207,0.18258,187,0.01671,132,-0.5192,126,-0.6519
ENSG00000182175,RGMA,40,0.42012,72,1.40071,21,-0.5646,6,-2.3808,51,0.79490,48,0.71633,26,-0.3124,16,-0.9957,17,-0.9613
ENSG00000185551,NR2F2,12,-1.2263,116,2.66747,79,1.85612,5,-2.4934,6,-2.0870,26,-0.0600,7,-2.1466,1,-4.3920,18,-0.6478
ENSG00000140443,IGF1R,41,0.16902,32,-0.2078,38,0.03632,21,-0.8386,29,-0.3956,59,0.73848,29,-0.3934,54,0.61949,37,-0.0004
ENSG00000182253,SYNM,147,0.37154,188,0.78032,184,0.74267,66,-0.8659,59,-1.0377,133,0.21129,75,-0.7276,143,0.33471,104,-0.1904
ENSG00000068305,MEF2A,109,-0.7119,66,-1.4691,177,0.03198,157,-0.1526,92,-0.9759,301,0.90524,171,-0.0219,203,0.25076,229,0.50924
ENSG00000131871,SELENOS,112,1.69811,57,0.51031,9,-2.1744,13,-1.6909,21,-1.0011,50,0.30283,54,0.47395,21,-1.0168,31,-0.4696
ENSG00000131876,SNRPA1,10,-1.8089,36,0.13296,48,0.61624,41,0.33817,26,-0.3415,14,-1.2894,21,-0.7243,36,0.13562,54,0.93586
ENSG00000184277,TM2D3,48,-1.2387,67,-0.7375,72,-0.6307,63,-0.8151,104,-0.0587,100,-0.1091,130,0.33719,138,0.39207,166,0.81219
ENSG00000185418,TARSL2,256,1.89191,43,-1.0533,37,-1.2642,60,-0.5408,69,-0.3325,92,0.10704,83,-0.0519,96,0.17216,61,-0.5663
ENSG00000161980,POLR3K,14,-1.0813,27,-0.1340,28,-0.0452,26,-0.1786,7,-2.0226,33,0.19403,28,-0.0817,28,-0.0335,50,1.03314
ENSG00000161981,SNRNP25,27,-2.1357,129,0.21259,171,0.66980,179,0.75069,148,0.43935,54,-1.1216,98,-0.2488,90,-0.3479,123,0.15986
ENSG00000103152,MPG,20,-1.1705,26,-0.7629,68,0.71969,32,-0.4883,21,-1.0660,49,0.18893,41,-0.0795,45,0.06784,66,0.78822
ENSG00000103148,NPRL3,19,-0.3216,24,0.02710,22,-0.1261,28,0.26696,12,-1.0393,22,-0.1460,23,-0.0303,25,0.07239,31,0.49878
ENSG00000188536,HBA2,34,0.07597,199,3.64112,17,-0.9290,2,-4.1004,1,-4.5256,71,1.31387,0,-6.3831,2,-4.0273,14,-1.3210
ENSG00000206172,HBA1,36,0.11221,178,3.21580,47,0.54995,2,-3.6880,5,-2.8400,55,0.80290,4,-3.2791,16,-1.1409,10,-1.8688
ENSG00000086506,HBQ1,0,-7.3797,24,0.28586,34,0.87428,20,0.00780,47,1.42135,21,0.09179,12,-0.8740,13,-0.6292,18,-0.1378
ENSG00000007392,LUC7L,65,0.41546,39,-0.3762,54,0.12116,17,-1.6061,24,-1.1404,101,1.15648,38,-0.4544,50,-0.0081,62,0.38750
ENSG00000167930,FAM234A,62,1.90446,24,0.23257,14,-0.5787,11,-0.9143,19,-0.1109,26,0.36468,10,-1.1535,19,-0.0935,15,-0.5222
ENSG00000076344,RGS11,17,-0.2647,24,0.28307,30,0.59792,21,0.06409,12,-0.8027,41,1.14196,17,-0.2708,11,-0.9447,16,-0.3478
ENSG00000242173,ARHGDIG,79,-1.8590,208,-0.3981,497,1.01864,387,0.59231,277,0.05094,201,-0.4473,283,0.09607,209,-0.3913,263,-0.0354
ENSG00000086504,MRPL28,72,-0.7983,77,-0.7060,146,0.29753,103,-0.2491,133,0.15090,149,0.33979,97,-0.3699,131,0.12214,162,0.53567
ENSG00000103202,NME4,26,0.02367,57,1.33492,48,1.05851,19,-0.4339,19,-0.4024,30,0.25425,22,-0.2532,10,-1.3637,13,-1.1067
ENSG00000090565,RAB11FIP3,15,-1.5551,67,0.71100,63,0.60645,59,0.48983,75,0.90209,41,-0.0938,21,-1.1856,41,-0.0740,36,-0.3070
ENSG00000007541,PIGQ,15,-1.0434,26,-0.2102,38,0.39755,14,-1.0997,24,-0.3186,52,0.91594,19,-0.7435,39,0.44814,40,0.53065
ENSG00000197562,RAB40C,14,-1.7333,15,-1.5659,91,1.24332,28,-0.6435,52,0.28606,58,0.46651,37,-0.2694,43,-0.0087,50,0.26183
ENSG00000130731,METTL26,57,-1.2316,115,-0.1786,260,1.16559,131,0.02582,65,-1.0477,75,-0.8266,113,-0.2203,117,-0.1549,184,0.66268
ENSG00000172366,MCRIP2,19,-0.9761,60,0.78062,58,0.73739,41,0.17642,42,0.19196,20,-0.9589,33,-0.1952,17,-1.1426,41,0.19923
ENSG00000140983,RHOT2,16,-0.7328,22,-0.2692,32,0.30539,18,-0.5931,18,-0.6125,42,0.73186,10,-1.5440,33,0.35408,45,0.99206
ENSG00000103269,RHBDL1,7,-1.6781,27,0.40531,22,0.07989,18,-0.1885,0,-4.9793,19,-0.1483,10,-1.1632,33,0.73593,41,1.32438
ENSG00000103266,STUB1,133,-0.7141,220,0.06809,335,0.75068,305,0.59559,192,-0.1469,152,-0.5144,211,-0.0033,180,-0.2500,192,-0.1687
ENSG00000161999,JMJD8,19,-0.4629,19,-0.4333,28,0.13228,28,0.11051,56,1.27958,29,0.18853,10,-1.5608,37,0.56313,24,-0.1097
ENSG00000127585,FBXL16,179,-1.6520,998,1.04669,1022,1.08768,795,0.66060,635,0.29077,443,-0.2819,359,-0.6579,340,-0.6873,347,-0.7146
ENSG00000103260,METRN,342,0.68884,753,2.14009,360,0.77825,209,-0.1030,229,0.03587,76,-1.6322,92,-1.4511,63,-1.9158,121,-1.0250
ENSG00000103254,ANTKMT,37,-1.3469,71,-0.3729,194,1.27875,92,0.03243,54,-0.8006,41,-1.1966,85,-0.1047,91,0.01501,121,0.53307
ENSG00000103253,HAGHL,42,-0.3280,55,0.08496,60,0.21060,41,-0.3750,39,-0.4576,43,-0.2935,72,0.58193,49,-0.1136,51,-0.0423
ENSG00000260807,AC009041.2,98,1.18584,38,-0.3608,82,0.87155,36,-0.4527,32,-0.6103,66,0.51543,15,-1.8304,56,0.23270,45,-0.1261
ENSG00000005513,SOX8,262,3.54494,18,-1.3618,19,-1.2693,10,-2.2498,38,-0.2111,32,-0.4755,18,-1.4557,19,-1.2697,24,-0.9653
ENSG00000103275,UBE2I,60,-0.1506,58,-0.1988,100,0.67346,73,0.15608,52,-0.3718,46,-0.5535,63,-0.0645,69,0.07137,70,0.11099
ENSG00000007516,BAIAP3,26,-1.2243,34,-0.8540,81,0.49600,53,-0.1765,21,-1.5835,54,-0.1451,30,-1.1440,57,-0.0581,133,1.62945
ENSG00000007520,TSR3,62,-0.1730,85,0.33079,78,0.19321,75,0.13182,74,0.11790,77,0.17766,63,-0.1576,51,-0.4712,65,-0.0916
ENSG00000090581,GNPTG,84,0.34468,79,0.24133,56,-0.3139,46,-0.5977,78,0.22327,50,-0.4868,73,0.11938,38,-0.8745,85,0.40915
ENSG00000103249,CLCN7,25,-0.3047,29,-0.0704,18,-0.7571,22,-0.4444,16,-0.9357,55,0.99437,27,-0.1461,29,-0.0421,40,0.52492
ENSG00000138834,MAPK8IP3,105,-0.4305,82,-0.8158,126,-0.1519,145,0.07520,117,-0.2689,207,0.64866,127,-0.1496,180,0.42479,154,0.18685
ENSG00000103024,NME3,58,-0.3460,92,0.39095,100,0.52791,51,-0.5361,69,-0.0619,58,-0.3489,51,-0.5848,77,0.10226,93,0.46239
ENSG00000074071,MRPS34,58,-0.6401,81,-0.1160,91,0.06684,86,-0.0198,110,0.37845,85,-0.0317,83,-0.0803,63,-0.4978,109,0.39949
ENSG00000162032,SPSB3,32,-0.0765,32,-0.1189,45,0.45014,16,-1.0996,39,0.22942,20,-0.8333,34,0.01663,26,-0.4062,47,0.60416
ENSG00000095906,NUBP2,31,-0.1461,42,0.32186,30,-0.2159,35,0.02704,45,0.43239,26,-0.4173,37,0.13714,23,-0.5911,35,0.05038
ENSG00000063854,HAGH,48,-0.8255,71,-0.2373,114,0.53488,63,-0.4177,64,-0.3812,94,0.21435,83,0.01402,82,0.00740,101,0.36353
ENSG00000180185,FAHD1,33,-0.5772,28,-0.8209,44,-0.1495,39,-0.3240,51,0.08856,64,0.44400,44,-0.1619,59,0.30957,63,0.46795
ENSG00000140990,NDUFB10,133,-0.9593,229,-0.1290,355,0.57589,254,0.03393,216,-0.2223,201,-0.3309,281,0.21797,238,-0.0679,273,0.16669
ENSG00000140988,RPS2,469,0.30675,679,0.92243,764,1.12663,370,-0.0731,503,0.41889,236,-0.7722,265,-0.6465,180,-1.1790,266,-0.6410
ENSG00000255198,SNHG9,37,0.25909,67,1.25959,49,0.72731,17,-0.9268,17,-0.9745,26,-0.3071,19,-0.8075,5,-2.5254,44,0.62311
ENSG00000127561,SYNGR3,40,-2.0416,102,-0.6594,101,-0.6751,170,0.14128,148,-0.0827,192,0.33083,185,0.30473,220,0.55803,186,0.31666
ENSG00000065054,SLC9A3R2,80,1.31254,53,0.60896,36,-0.0193,23,-0.6924,38,0.07918,34,-0.1111,27,-0.4807,21,-0.8515,30,-0.3273
ENSG00000065057,NTHL1,35,0.09844,17,-0.9927,27,-0.3020,41,0.36396,34,0.04084,46,0.53804,26,-0.3710,32,-0.0562,38,0.27543
ENSG00000103197,TSC2,48,-0.0359,71,0.59001,77,0.71611,39,-0.3729,56,0.18503,58,0.25911,32,-0.7091,33,-0.6315,49,-0.0348
ENSG00000008710,PKD1,51,-0.5343,61,-0.2505,91,0.37261,53,-0.4792,41,-0.8614,186,1.60731,51,-0.5983,74,0.04256,67,-0.1253
ENSG00000167964,RAB26,14,-1.6642,28,-0.6357,55,0.44673,45,0.11641,79,1.04834,73,0.91914,39,-0.1116,37,-0.1972,25,-0.8465
ENSG00000260260,SNHG19,38,0.82895,75,2.09582,31,0.50716,19,-0.2639,9,-1.3878,8,-1.4553,18,-0.3875,8,-1.5156,12,-1.0423
ENSG00000131653,TRAF7,6,-1.4194,29,1.00520,16,0.06342,14,-0.1341,12,-0.3983,17,0.20464,11,-0.5909,9,-0.7509,22,0.66211
ENSG00000167971,CASKIN1,37,-1.2050,189,1.41657,107,0.43807,97,0.27449,64,-0.3706,100,0.33437,71,-0.2392,45,-0.9250,57,-0.5945
ENSG00000167965,MLST8,27,-1.2641,61,-0.0086,76,0.33370,60,-0.0550,59,-0.0786,55,-0.1768,64,0.05431,58,-0.0904,78,0.41669
ENSG00000184207,PGP,37,-1.9957,124,-0.1713,162,0.25161,111,-0.3430,92,-0.6424,139,0.00286,150,0.13355,195,0.54713,183,0.50499
ENSG00000167967,E4F1,6,-1.4966,11,-0.6717,14,-0.2658,22,0.45679,6,-1.3852,27,0.81613,21,0.46070,9,-0.9039,22,0.48895
ENSG00000167969,ECI1,37,-0.1330,88,1.29380,54,0.46707,43,0.08241,43,0.09513,16,-1.3544,27,-0.6789,18,-1.2278,46,0.21782
ENSG00000205937,RNPS1,107,-1.0174,146,-0.5493,205,-0.0123,275,0.45805,179,-0.2300,264,0.39103,228,0.17109,262,0.37798,192,-0.1345
ENSG00000167972,ABCA3,33,-1.4107,60,-0.4976,75,-0.1599,67,-0.3334,61,-0.4708,87,0.06674,87,0.07847,98,0.26196,130,0.82666
ENSG00000162065,TBC1D24,21,-1.4361,45,-0.3104,65,0.26442,35,-0.6891,49,-0.1851,88,0.74975,54,-0.0335,60,0.11625,68,0.37019
ENSG00000185883,ATP6V0C,585,-0.8107,560,-0.8759,696,-0.5449,836,-0.2598,1128,0.21493,1472,0.65025,885,-0.1896,1559,0.74649,1122,0.23029
ENSG00000140992,PDPK1,44,-1.5002,94,-0.3690,99,-0.2830,124,0.06382,84,-0.5405,178,0.65570,138,0.25963,144,0.30155,133,0.19796
ENSG00000167978,SRRM2,401,0.91260,199,-0.2248,229,-0.0047,175,-0.4246,157,-0.5975,308,0.46852,258,0.20402,195,-0.2578,175,-0.4700
ENSG00000103363,ELOB,393,-0.4507,625,0.27963,645,0.33173,577,0.15064,395,-0.4459,247,-1.1600,571,0.14973,371,-0.5429,689,0.49626
ENSG00000162076,FLYWCH2,23,-0.4285,26,-0.2565,22,-0.5063,21,-0.5619,34,0.18039,26,-0.2374,38,0.43039,18,-0.7684,43,0.64968
ENSG00000059122,FLYWCH1,19,-1.0507,43,0.15826,41,0.08532,44,0.21816,35,-0.1495,24,-0.7318,41,0.11785,37,-0.0651,49,0.44629
ENSG00000162073,PAQR4,96,1.99030,11,-1.4514,18,-0.7949,15,-1.0688,6,-2.3731,18,-0.7790,27,-0.1826,42,0.49601,37,0.33585
ENSG00000103145,HCFC1R1,92,-0.9117,186,0.18026,205,0.33737,207,0.35359,212,0.38821,157,-0.0880,171,0.05242,124,-0.4576,151,-0.1652
ENSG00000006194,ZNF263,13,-0.6946,15,-0.4410,34,0.85862,9,-1.1163,8,-1.3682,19,-0.0769,16,-0.3182,34,0.84950,27,0.56783
ENSG00000122390,NAA60,13,-0.8910,45,1.08108,48,1.19331,14,-0.7092,0,-7.7741,16,-0.5401,17,-0.5214,17,-0.4691,34,0.69241
ENSG00000103351,CLUAP1,64,0.13882,58,-0.0032,45,-0.4171,54,-0.1317,36,-0.7659,79,0.47275,71,0.35336,59,0.00734,54,-0.1492
ENSG00000126602,TRAP1,19,-1.8423,71,0.10546,77,0.24284,51,-0.4180,74,0.18365,33,-1.0800,75,0.20984,89,0.47100,83,0.40163
ENSG00000005339,CREBBP,150,0.64392,70,-0.5721,96,-0.0729,87,-0.2247,96,-0.0719,199,1.12658,106,0.08201,62,-0.7529,68,-0.6550
ENSG00000162104,ADCY9,2,-3.3806,20,0.04866,14,-0.4417,14,-0.4416,2,-3.1324,28,0.60334,12,-0.7124,30,0.71383,38,1.31544
ENSG00000217930,PAM16,31,-0.8258,44,-0.3167,98,0.99701,48,-0.1806,22,-1.3506,33,-0.7469,52,-0.0499,50,-0.0936,79,0.72355
ENSG00000262246,CORO7,25,0.46822,9,-1.0172,8,-1.1983,15,-0.2625,19,0.02482,17,-0.0838,19,0.02133,24,0.43470,24,0.43508
ENSG00000103423,DNAJA3,29,-0.0968,13,-1.2792,23,-0.4478,34,0.16791,22,-0.5405,43,0.55611,31,0.04672,39,0.38834,36,0.26439
ENSG00000153406,NMRAL1,62,0.29707,53,0.04713,50,-0.0466,23,-1.2407,67,0.40993,48,-0.1059,45,-0.2340,50,-0.0397,62,0.32872
ENSG00000103415,HMOX2,46,-1.3350,85,-0.4259,103,-0.1243,122,0.14467,81,-0.4979,65,-0.8173,131,0.29528,139,0.35141,160,0.67421
ENSG00000089486,CDIP1,43,-1.7479,107,-0.3756,154,0.18911,110,-0.3358,125,-0.1380,118,-0.2284,155,0.22295,157,0.22049,189,0.59671
ENSG00000153443,UBALD1,9,-1.7672,20,-0.6202,57,1.04122,23,-0.4420,53,0.91046,20,-0.6485,23,-0.4392,22,-0.4574,41,0.54042
ENSG00000102858,MGRN1,23,-0.6955,22,-0.7303,54,0.68392,22,-0.7175,13,-1.4845,46,0.40461,35,-0.0263,39,0.15928,51,0.64803
ENSG00000168101,NUDT16L1,21,-0.7781,41,0.28607,80,1.40869,24,-0.5364,1,-4.5704,21,-0.7738,33,-0.0965,35,0.02793,45,0.49015
ENSG00000067836,ROGDI,162,0.46563,77,-0.6974,141,0.24070,118,-0.0417,90,-0.4733,109,-0.1646,118,-0.0470,125,0.04325,138,0.23082
ENSG00000140632,GLYR1,63,-0.6887,59,-0.8032,89,-0.1678,100,0.01087,119,0.30056,119,0.29574,108,0.14787,132,0.45940,96,-0.0504
ENSG00000118900,UBN1,93,1.07977,31,-0.6713,48,0.00308,34,-0.5129,67,0.52640,55,0.20234,57,0.30988,34,-0.5532,26,-0.9840
ENSG00000118898,PPL,6,-2.1810,4,-2.7503,20,-0.5623,35,0.32451,22,-0.4108,29,0.06396,46,0.89869,44,0.73023,29,0.07092
ENSG00000103184,SEC14L5,118,2.13192,4,-3.0073,28,-0.3512,26,-0.4555,36,0.05045,32,-0.1195,26,-0.4960,37,0.07215,25,-0.5352
ENSG00000103174,NAGPA,10,-1.3705,16,-0.7183,29,0.21099,29,0.17347,6,-2.2052,53,1.17270,20,-0.4006,29,0.20546,35,0.56740
ENSG00000078328,RBFOX1,72,-2.5360,122,-1.7674,430,0.16284,429,0.15722,436,0.18463,509,0.43561,351,-0.1749,691,0.94671,441,0.22566
ENSG00000183044,ABAT,53,-1.8275,239,0.47177,198,0.16756,185,0.05512,158,-0.1920,112,-0.7183,269,0.75918,88,-1.0850,196,0.16624
ENSG00000153048,CARHSP1,71,1.89120,31,0.45397,50,1.25036,12,-0.9941,37,0.71535,12,-0.9929,10,-1.3797,6,-2.0119,10,-1.4090
ENSG00000187555,USP7,78,-0.7893,62,-1.1259,102,-0.3781,114,-0.2013,84,-0.6705,188,0.59586,167,0.45840,184,0.56503,141,0.14119
ENSG00000182831,C16orf72,18,-0.6115,39,0.62761,11,-1.2676,29,0.14145,14,-1.0000,34,0.40855,28,0.08047,27,0.03773,32,0.32174
ENSG00000183454,GRIN2A,75,-2.3502,144,-1.3902,358,-0.0014,221,-0.7465,211,-0.8164,544,0.67903,418,0.27853,596,0.83350,476,0.51983
ENSG00000182108,DEXI,28,-1.4033,85,0.29657,78,0.15675,86,0.30995,72,0.02830,54,-0.4283,60,-0.2933,69,-0.0509,94,0.50969
ENSG00000038532,CLEC16A,13,-0.6892,12,-0.8090,12,-0.7280,11,-0.8578,4,-2.3248,41,1.17199,34,1.00891,21,0.10196,19,-0.1279
ENSG00000189067,LITAF,285,4.39210,24,-0.7273,19,-1.0457,4,-3.1626,46,0.31095,21,-0.8921,3,-3.8420,3,-3.7536,5,-3.1573
ENSG00000184602,SNN,52,-1.9503,196,0.04992,373,1.11639,241,0.38168,122,-0.6878,139,-0.4925,131,-0.6280,191,0.00634,257,0.55186
ENSG00000122299,ZC3H7A,64,0.91342,30,-0.3252,28,-0.4303,17,-1.1789,32,-0.1887,54,0.63740,43,0.28960,46,0.35301,23,-0.7873
ENSG00000171490,RSL1D1,185,0.16625,153,-0.1379,129,-0.4000,139,-0.2843,139,-0.2874,228,0.50586,200,0.32059,177,0.09120,143,-0.2669
ENSG00000103342,GSPT1,137,0.17833,101,-0.3081,142,0.23517,125,0.03880,159,0.42200,101,-0.3060,101,-0.3255,130,0.09973,124,0.02832
ENSG00000048471,SNX29,88,2.45895,15,-0.5681,16,-0.4923,9,-1.3810,23,0.03531,30,0.50210,17,-0.4893,12,-0.9689,9,-1.4251
ENSG00000103381,CPPED1,72,2.21060,17,-0.2463,9,-1.2164,8,-1.3435,11,-0.9430,17,-0.2783,23,0.18240,20,-0.0148,12,-0.8521
ENSG00000237515,SHISA9,9,-2.3239,26,-0.7883,69,0.73631,28,-0.6708,39,-0.1697,97,1.32229,31,-0.5939,31,-0.5503,61,0.58376
ENSG00000175595,ERCC4,47,0.88303,31,0.20322,23,-0.2621,10,-1.5227,44,0.76164,43,0.72847,28,0.04802,16,-0.7771,15,-0.9777
ENSG00000186260,MRTFB,29,-2.6474,67,-1.4354,217,0.37651,176,0.03697,127,-0.4687,241,0.54545,151,-0.2185,278,0.78926,225,0.49282
ENSG00000262454,MIR193BHG,15,-0.6899,44,1.02941,18,-0.4331,31,0.45807,37,0.71746,45,1.05627,18,-0.4882,18,-0.4480,8,-1.7014
ENSG00000140694,PARN,38,0.52461,17,-0.6632,24,-0.2061,33,0.32789,12,-1.2040,37,0.49015,30,0.19727,31,0.22943,22,-0.3235
ENSG00000103429,BFAR,29,0.14955,20,-0.4234,29,0.19037,18,-0.5460,13,-0.9962,25,-0.0414,43,0.91118,16,-0.7193,25,-0.0576
ENSG00000103512,NOMO1,23,-1.5742,38,-0.8388,48,-0.4881,61,-0.1336,50,-0.4546,51,-0.3966,96,0.67848,50,-0.4400,108,0.91208
ENSG00000179889,PDXDC1,92,0.40655,41,-0.8321,61,-0.2445,65,-0.1500,44,-0.7425,94,0.44557,65,-0.1464,92,0.40447,82,0.24904
ENSG00000157045,NTAN1,22,-0.5786,25,-0.4033,43,0.45862,44,0.51966,25,-0.3996,32,0.01263,32,0.00132,23,-0.5378,37,0.27796
ENSG00000085721,RRN3,33,0.63184,11,-1.1011,25,0.22252,10,-1.1455,21,-0.0553,40,0.94611,22,-0.0189,24,0.14982,17,-0.3958
ENSG00000166780,BMERB1,79,-2.2601,199,-0.8870,283,-0.3526,353,-0.0033,524,0.63560,416,0.25879,469,0.51652,501,0.56215,299,-0.2909
ENSG00000166783,MARF1,115,-0.6009,201,0.27108,119,-0.5509,288,0.86591,255,0.66426,159,-0.1041,222,0.49002,99,-0.8312,92,-1.0092
ENSG00000133393,FOPNL,16,-0.8877,23,-0.2841,48,0.84801,25,-0.1675,19,-0.5765,29,0.05692,37,0.50343,31,0.16359,22,-0.4347
ENSG00000103489,XYLT1,18,-0.1500,14,-0.5599,13,-0.6607,20,0.00769,14,-0.5698,22,0.12666,28,0.62863,20,-0.0250,22,0.13552
ENSG00000134419,RPS15A,416,0.37872,628,1.07203,532,0.78715,402,0.32499,378,0.22273,131,-1.4029,255,-0.4358,109,-1.6802,254,-0.4438
ENSG00000170540,ARL6IP1,257,-1.2297,428,-0.4524,312,-0.9365,649,0.20080,670,0.25202,594,0.06065,769,0.54156,662,0.23288,591,0.05765
ENSG00000157106,SMG1,93,0.81590,33,-0.8110,82,0.59700,39,-0.5861,33,-0.8041,117,1.21143,41,-0.5525,67,0.28478,37,-0.7020
ENSG00000167186,COQ7,27,0.63320,28,0.65076,11,-0.8195,19,0.03090,6,-1.7337,31,0.86472,11,-0.8932,17,-0.0879,21,0.23762
ENSG00000103528,SYT17,8,-2.4609,50,0.19673,59,0.47386,28,-0.7006,26,-0.8299,45,0.04252,63,0.64310,49,0.17009,47,0.11543
ENSG00000006007,GDE1,138,0.31875,71,-0.7061,77,-0.5928,115,0.03088,160,0.56242,117,0.06425,73,-0.7354,135,0.28584,141,0.39990
ENSG00000103540,CCP110,411,2.21239,36,-1.7792,61,-1.0217,93,-0.3719,158,0.47582,123,0.07211,107,-0.1703,43,-1.5389,78,-0.6917
ENSG00000103544,VPS35L,58,0.58630,22,-0.9053,46,0.22131,36,-0.1946,19,-1.1126,50,0.35196,40,-0.0154,41,0.01847,45,0.20943
ENSG00000103550,KNOP1,180,1.88048,77,0.39090,44,-0.4827,42,-0.5722,45,-0.4541,49,-0.3203,51,-0.2924,44,-0.4971,41,-0.6607
ENSG00000167191,GPRC5B,1144,3.26749,364,0.88961,82,-1.4558,17,-3.7039,377,0.94725,89,-1.3263,59,-2.0434,24,-3.2524,56,-2.1147
ENSG00000066654,THUMPD1,60,0.05937,41,-0.5302,61,0.09037,33,-0.8692,58,-0.0008,92,0.74203,73,0.41983,45,-0.3760,50,-0.2450
ENSG00000102897,LYRM1,21,-0.8315,35,-0.0656,45,0.31428,48,0.40015,20,-0.9524,26,-0.5223,38,0.04126,27,-0.4898,54,0.70260
ENSG00000103316,CRYM,8,-4.3324,65,-1.3846,96,-0.7864,138,-0.2322,37,-2.1932,94,-0.8245,159,-0.0140,322,1.15712,342,1.50859
ENSG00000197006,METTL9,71,-0.8809,140,0.17515,187,0.63985,116,-0.1275,175,0.53371,137,0.13620,95,-0.4684,111,-0.1987,127,0.02447
ENSG00000140740,UQCRC2,73,-1.2776,117,-0.5570,127,-0.4396,95,-0.8862,105,-0.7233,147,-0.2084,218,0.47635,192,0.21011,277,0.94860
ENSG00000185716,MOSMO,53,-0.7989,40,-1.1974,79,-0.1683,103,0.24733,69,-0.3889,115,0.41923,100,0.21329,97,0.14953,108,0.36444
ENSG00000140743,CDR2,8,-0.9532,13,-0.2779,16,0.01741,15,-0.1042,8,-1.0441,9,-0.7869,12,-0.4188,28,0.95741,25,0.88866
ENSG00000122254,HS3ST2,6,-2.7576,5,-2.9515,0,-6.1524,11,-1.8233,188,3.05740,69,1.00580,57,0.80475,10,-1.9129,3,-3.7041
ENSG00000103404,USP31,28,0.40856,11,-1.0349,28,0.41439,29,0.46935,51,1.42867,17,-0.3222,11,-1.0187,22,0.00487,14,-0.6924
ENSG00000103365,GGA2,9,-1.4936,30,0.36736,30,0.38605,12,-0.9874,10,-1.3455,40,0.84995,20,-0.3220,26,0.16066,32,0.55245
ENSG00000103353,UBFD1,23,-1.3324,18,-1.6933,55,-0.0397,70,0.33404,48,-0.2452,58,0.05304,73,0.45034,70,0.33157,67,0.29924
ENSG00000004779,NDUFAB1,69,-1.9669,171,-0.5967,244,-0.0485,266,0.09017,209,-0.2886,174,-0.5725,293,0.27073,271,0.11649,389,0.81281
ENSG00000166847,DCTN5,88,-0.8288,132,-0.2017,155,0.05155,153,0.03087,156,0.06061,155,0.05433,170,0.22619,197,0.43548,137,-0.1572
ENSG00000166501,PRKCB,323,-1.7186,636,-0.6986,1684,0.86031,971,-0.0408,1662,0.83832,1517,0.68439,598,-0.8591,1378,0.52486,795,-0.3878
ENSG00000006116,CACNG3,8,-3.8745,57,-1.0474,166,0.62276,114,0.01454,80,-0.5306,134,0.27272,65,-0.9164,232,1.19412,161,0.64460
