Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000100027,YPEL1,22,-0.5927,30,-0.0295,56,0.96573,21,-0.8321,46,0.62961,75,1.45878,23,-0.4312
ENSG00000100030,MAPK1,314,0.22422,301,0.11714,261,-0.1022,295,0.13697,210,-0.4378,219,-0.3739,217,-0.3878
ENSG00000100034,PPM1F,30,0.13084,21,-0.4152,30,0.11496,26,-0.1717,26,-0.1315,36,0.36058,32,0.19232
ENSG00000274422,AC245060.5,11,-1.7552,194,3.45286,64,1.16292,11,-1.9358,40,0.42140,9,-1.8188,8,-2.0207
ENSG00000275004,ZNF280B,16,-0.4269,34,0.78220,17,-0.2870,29,0.83252,2,-3.1220,9,-1.2156,16,-0.4519
ENSG00000128266,GNAZ,111,0.23653,93,-0.0895,50,-1.0118,112,0.32288,63,-0.6785,73,-0.4570,104,0.08203
ENSG00000100228,RAB36,11,0.36794,15,0.81552,5,-0.7909,6,-0.6789,14,0.77477,9,0.00367,7,-0.2761
ENSG00000186716,BCR,76,0.23962,42,-0.7265,43,-0.6799,47,-0.7639,120,0.92699,136,1.13299,71,0.07557
ENSG00000250479,CHCHD10,343,0.83381,152,-0.6153,112,-1.0806,188,-0.4178,184,-0.3225,339,0.64154,194,-0.2415
ENSG00000099956,SMARCB1,36,0.31729,26,-0.2681,27,-0.2119,27,-0.3086,43,0.52936,35,0.21460,26,-0.2578
ENSG00000133460,SLC2A11,30,-0.0445,77,1.47879,68,1.25487,22,-0.7197,25,-0.3134,18,-0.8126,15,-1.1147
ENSG00000240972,MIF,1038,0.74145,546,-0.4206,468,-0.6575,587,-0.4437,423,-0.8106,1098,0.67946,739,0.04661
ENSG00000133433,GSTT2B,24,0.29018,23,0.19777,12,-0.8067,20,-0.1082,19,-0.1563,31,0.63952,12,-0.7435
ENSG00000099977,DDT,114,0.50579,62,-0.5402,55,-0.7077,67,-0.5827,77,-0.1978,155,0.91297,115,0.42686
ENSG00000099991,CABIN1,47,0.21090,64,0.66462,45,0.10617,36,-0.3487,39,-0.0907,38,-0.1563,39,-0.1048
ENSG00000100014,SPECC1L,55,-0.7798,68,-0.3434,119,0.53940,106,0.57190,69,-0.3281,53,-0.7247,99,0.24238
ENSG00000100028,SNRPD3,28,-0.5936,33,-0.2844,53,0.45850,43,0.21104,43,0.12218,52,0.42052,33,-0.2826
ENSG00000167037,SGSM1,30,0.03221,47,0.76117,22,-0.4058,33,0.26682,9,-1.7567,6,-2.2728,43,0.59894
ENSG00000197077,KIAA1671,49,0.53442,40,0.12877,28,-0.4499,34,-0.1780,38,0.04587,26,-0.5146,32,-0.2397
ENSG00000100077,GRK3,93,0.06611,96,0.09835,128,0.55652,85,-0.1335,51,-0.8549,109,0.30197,82,-0.1525
ENSG00000100095,SEZ6L,146,0.47862,133,0.24452,157,0.50323,101,-0.2750,72,-0.7110,124,0.13828,54,-1.1302
ENSG00000128203,ASPHD2,33,0.37665,34,0.37867,33,0.29933,27,0.00311,19,-0.4974,14,-0.9625,16,-0.7553
ENSG00000100099,HPS4,31,0.47259,30,0.36835,45,1.01126,19,-0.4493,24,0.01348,10,-1.2114,12,-1.0456
ENSG00000100104,SRRD,25,0.58550,22,0.29676,8,-1.1520,15,-0.3684,21,0.20779,26,0.55011,9,-1.0837
ENSG00000100109,TFIP11,20,0.22451,22,0.32766,15,-0.2353,19,0.13348,16,-0.1846,13,-0.4452,11,-0.7585
ENSG00000128294,TPST2,55,0.79709,42,0.22503,22,-0.7856,28,-0.5888,50,0.48931,26,-0.5216,33,-0.1618
ENSG00000225783,MIAT,96,-0.2517,706,3.52459,67,-0.7569,33,-2.2384,57,-1.0056,54,-1.0940,97,-0.1955
ENSG00000180957,PITPNB,128,0.06658,107,-0.2309,84,-0.5942,139,0.28480,50,-1.3668,113,-0.1349,174,0.54223
ENSG00000235954,TTC28-AS1,6,-1.5502,26,0.74875,32,1.07285,19,0.35641,20,0.30142,17,0.06817,3,-2.2572
ENSG00000100154,TTC28,8,-0.4391,7,-0.5566,7,-0.5357,8,-0.5021,31,1.82036,23,1.28356,1,-3.2589
ENSG00000100209,HSCB,14,-0.0695,5,-1.4136,18,0.40745,10,-0.7184,25,0.89955,34,1.43551,10,-0.5442
ENSG00000159873,CCDC117,13,0.14495,16,0.41594,18,0.63575,12,0.04838,8,-0.6860,11,-0.1450,4,-1.7414
ENSG00000100219,XBP1,26,0.38095,23,0.12341,24,0.17453,23,0.12789,18,-0.2795,11,-0.9810,11,-1.0248
ENSG00000183579,ZNRF3,7,-1.5945,12,-0.6001,14,-0.3679,5,-2.2697,133,3.93259,26,0.57760,2,-2.8309
ENSG00000183762,KREMEN1,11,-0.3140,8,-0.7364,19,0.56359,5,-1.9049,50,2.24767,30,1.28837,9,-0.5853
ENSG00000186998,EMID1,6,-1.6000,4,-2.1942,10,-0.7167,5,-2.0741,93,3.09987,63,2.25999,2,-2.7117
ENSG00000100263,RHBDD3,9,-0.1207,18,0.99140,7,-0.4030,9,-0.0380,5,-0.9593,15,0.67888,5,-0.8177
ENSG00000182944,EWSR1,99,0.09559,116,0.34085,144,0.68925,76,-0.4628,111,0.26866,110,0.25152,61,-0.6671
ENSG00000185340,GAS2L1,49,0.46265,31,-0.3269,32,-0.2936,28,-0.6963,45,0.22190,65,0.84089,43,0.15189
ENSG00000100276,RASL10A,45,0.40278,58,0.74407,45,0.33868,30,-0.3876,18,-1.0245,35,-0.0682,29,-0.3361
ENSG00000100280,AP1B1,73,0.40547,48,-0.3150,35,-0.7871,56,-0.1293,85,0.56887,52,-0.2090,51,-0.2400
ENSG00000225465,RFPL1S,213,-0.1732,242,0.04677,211,-0.1665,303,0.66340,56,-2.1555,175,-0.4487,208,-0.1890
ENSG00000100285,NEFH,1284,2.53651,281,-0.7739,107,-2.2057,287,-1.0107,28,-4.1367,20,-4.6395,339,-0.4936
ENSG00000100296,THOC5,13,-0.5281,22,0.34991,30,0.85665,21,0.43824,10,-0.7658,4,-2.0395,17,-0.0282
ENSG00000184117,NIPSNAP1,83,0.44508,65,-0.0318,42,-0.6980,75,0.30134,22,-1.6195,63,-0.0666,43,-0.6449
ENSG00000186575,NF2,23,-0.7373,16,-1.1799,30,-0.2253,34,-0.0874,46,0.40225,67,1.04131,60,0.83603
ENSG00000100319,ZMAT5,12,0.57067,7,-0.3916,2,-2.0623,5,-1.0651,10,0.08408,25,1.59681,12,0.41495
ENSG00000184076,UQCR10,434,0.68564,192,-0.7209,159,-1.0051,260,-0.3770,253,-0.3028,501,0.78032,293,-0.0782
ENSG00000100330,MTMR3,19,-0.0449,29,0.59650,25,0.35680,15,-0.6420,39,1.06963,16,-0.3309,18,-0.1597
ENSG00000099995,SF3A1,54,0.52441,41,-0.0028,26,-0.6816,38,-0.2113,50,0.30093,32,-0.4007,37,-0.1615
ENSG00000099999,RNF215,14,0.41224,13,0.20901,5,-1.3101,11,-0.1713,23,1.09283,8,-0.4973,4,-1.3943
ENSG00000100003,SEC14L2,28,-0.1539,23,-0.4232,31,0.06408,25,-0.4138,62,1.16804,44,0.58459,24,-0.3633
ENSG00000100029,PES1,38,0.49600,17,-0.8073,33,0.17398,28,-0.1240,25,-0.2690,33,0.19229,21,-0.5119
ENSG00000100036,SLC35E4,13,0.28647,13,0.19503,16,0.54999,11,-0.0156,15,0.46182,3,-1.8360,4,-1.5071
ENSG00000184792,OSBP2,30,0.63560,25,0.23146,15,-0.5012,20,-0.1509,18,-0.2772,18,-0.2523,13,-0.7415
ENSG00000133422,MORC2,13,-0.1609,18,0.43813,6,-1.1593,15,0.22893,11,-0.3463,10,-0.4810,20,0.57408
ENSG00000253352,TUG1,37,-0.4005,56,0.31169,72,0.71027,41,-0.2649,81,0.90713,48,0.08022,25,-0.8981
ENSG00000198832,SELENOM,184,0.51279,86,-0.7586,98,-0.5633,107,-0.6169,168,0.26165,270,1.04125,135,-0.0780
ENSG00000185133,INPP5J,22,1.22825,14,0.17141,11,-0.1923,8,-0.7897,8,-0.5398,9,-0.5050,9,-0.4293
ENSG00000138942,RNF185,24,0.55257,15,-0.2751,9,-0.9810,16,-0.2817,20,0.17646,15,-0.2923,23,0.41788
ENSG00000100100,PIK3IP1,20,-0.1813,16,-0.5661,21,-0.1467,18,-0.5095,74,1.98996,22,-0.0282,11,-1.0698
ENSG00000100105,PATZ1,9,-0.5250,6,-1.1087,19,0.68819,8,-0.7962,34,1.65789,24,1.09023,7,-0.7139
ENSG00000185721,DRG1,66,0.48817,52,0.01866,42,-0.2979,55,0.17466,21,-1.2998,40,-0.3748,37,-0.4975
ENSG00000184708,EIF4ENIF1,51,0.12149,39,-0.3302,42,-0.1845,57,0.41792,29,-0.7346,27,-0.8748,48,0.00688
ENSG00000198089,SFI1,11,-0.0079,23,1.23011,9,-0.2536,10,-0.1446,12,0.20656,4,-1.2795,8,-0.4036
ENSG00000241878,PISD,62,1.09611,52,0.57456,13,-1.5066,31,-0.3794,20,-0.8750,23,-0.7192,25,-0.5403
ENSG00000183530,PRR14L,46,-0.5386,93,0.61588,80,0.38493,70,0.26434,42,-0.6218,56,-0.1724,56,-0.1821
ENSG00000100150,DEPDC5,17,0.85436,17,0.66901,9,-0.2972,7,-0.9790,10,-0.1591,14,0.34390,9,-0.3343
ENSG00000128245,YWHAH,2231,0.91382,1414,-0.0129,998,-0.5502,1428,0.00365,248,-2.6193,977,-0.5826,1065,-0.4511
ENSG00000100220,RTCB,83,1.06124,48,-0.0484,28,-0.8511,38,-0.5662,43,-0.2261,58,0.25638,27,-0.9116
ENSG00000100225,FBXO7,41,0.14692,39,0.04764,61,0.77982,29,-0.5783,54,0.58699,28,-0.4326,40,0.09475
ENSG00000100234,TIMP3,8,-2.4245,6,-2.6814,61,0.82799,7,-2.7784,263,3.90290,69,1.04481,9,-2.0062
ENSG00000133424,LARGE1,81,0.53919,71,0.21391,45,-0.4837,64,0.07373,18,-1.8312,52,-0.2518,54,-0.2157
ENSG00000224404,Z68323.1,2,-3.0981,7,-1.0830,0,-8.4720,34,3.50306,3,-2.2338,0,-5.0946,6,-1.3386
ENSG00000100281,HMGXB4,25,-0.6109,37,0.05060,62,0.88472,39,0.24725,27,-0.4105,29,-0.3141,35,-0.0330
ENSG00000100284,TOM1,43,0.41616,33,-0.0874,15,-1.2183,34,-0.0558,33,-0.0855,36,0.05911,35,0.03432
ENSG00000100302,RASD2,28,0.56534,8,-1.3871,21,0.02166,23,0.20223,7,-1.5056,24,0.20683,13,-0.6889
ENSG00000100320,RBFOX2,198,0.18616,256,0.56625,125,-0.5516,192,0.16796,81,-1.1960,148,-0.2939,165,-0.1326
ENSG00000128335,APOL2,116,0.88039,108,0.58488,43,-0.8450,67,-0.2493,33,-1.2242,38,-1.0411,69,-0.1289
ENSG00000100345,MYH9,40,-0.3807,50,0.00412,90,0.95400,46,-0.2006,79,0.72473,47,-0.1045,33,-0.6219
ENSG00000100348,TXN2,81,0.57712,39,-0.6662,59,-0.0318,49,-0.4440,78,0.40666,73,0.29429,46,-0.4219
ENSG00000100350,FOXRED2,27,-0.3358,33,0.04465,28,-0.2284,35,0.18339,57,0.90713,26,-0.3574,21,-0.6310
ENSG00000100353,EIF3D,53,0.17008,48,-0.0213,48,-0.0110,46,-0.0936,53,0.13313,53,0.13183,37,-0.4206
ENSG00000261675,AL022313.4,30,-0.1759,28,-0.2655,33,-0.0316,48,0.95902,5,-2.6429,22,-0.6663,16,-1.0625
ENSG00000166862,CACNG2,35,-0.3409,57,0.47028,40,-0.0942,52,0.50870,30,-0.5206,23,-0.9223,36,-0.2641
ENSG00000100360,IFT27,39,0.56154,34,0.24197,24,-0.2623,20,-0.7465,43,0.60240,43,0.61030,16,-0.9316
ENSG00000100362,PVALB,72,0.41727,9,-2.6667,3,-4.2529,91,1.24240,2,-4.5219,13,-2.1621,59,0.02591
ENSG00000128309,MPST,7,-0.8178,7,-0.8225,22,0.94058,5,-1.7200,60,2.81175,18,0.64972,4,-1.5611
ENSG00000100379,KCTD17,64,0.23120,48,-0.2398,56,-0.0206,48,-0.3756,32,-0.8630,88,0.69513,81,0.56768
ENSG00000278195,SSTR3,13,0.57043,9,-0.0333,4,-1.3508,10,0.23358,2,-2.2043,5,-0.8576,12,0.40800
ENSG00000166897,ELFN2,18,0.06745,13,-0.4434,23,0.39222,19,0.21900,10,-0.8513,16,-0.1403,16,-0.1705
ENSG00000100083,GGA1,31,0.21208,41,0.60367,37,0.42669,25,-0.2664,26,-0.0962,22,-0.3584,19,-0.5546
ENSG00000241360,PDXP,190,-0.0102,113,-0.7968,127,-0.6209,169,-0.2773,196,0.03816,422,1.29624,209,0.14510
ENSG00000100097,LGALS1,495,1.23026,222,-0.3350,54,-2.4281,225,-0.4550,206,-0.4484,153,-0.8974,345,0.35267
ENSG00000273899,NOL12,16,0.54088,13,0.02804,16,0.40495,7,-1.0888,23,1.00940,13,0.05244,11,-0.1881
ENSG00000189060,H1F0,60,0.06454,33,-0.8858,54,-0.1183,57,-0.0413,89,0.66976,71,0.30535,44,-0.4242
ENSG00000100116,GCAT,47,0.82841,27,-0.2184,15,-1.1180,21,-0.8033,50,0.74836,38,0.32028,27,-0.1942
ENSG00000100124,ANKRD54,20,0.15599,17,-0.1598,18,-0.0368,13,-0.7932,36,1.06011,24,0.38043,23,0.31586
ENSG00000100129,EIF3L,104,0.36910,57,-0.6302,59,-0.5676,71,-0.4211,69,-0.3404,160,0.99697,105,0.31347
ENSG00000100142,POLR2F,58,0.33001,33,-0.6236,53,0.12385,40,-0.4706,55,0.17802,70,0.55346,55,0.16870
ENSG00000100146,SOX10,7,-1.2869,5,-1.5408,64,2.55455,8,-1.1688,32,1.27797,11,-0.4496,17,0.26248
ENSG00000100151,PICK1,42,0.80775,31,0.13722,24,-0.2096,23,-0.4194,17,-0.7620,24,-0.2418,27,-0.0741
ENSG00000128298,BAIAP2L2,14,1.02172,10,0.34440,8,-0.0752,5,-0.8075,7,-0.2507,1,-2.4827,12,0.55692
ENSG00000184381,PLA2G6,17,0.11668,16,-0.0332,24,0.63268,14,-0.3645,29,0.90217,11,-0.5776,10,-0.6510
ENSG00000198792,TMEM184B,59,0.36659,56,0.23786,56,0.23693,35,-0.6724,69,0.55079,37,-0.4255,59,0.30395
ENSG00000213923,CSNK1E,82,-0.4557,102,-0.0495,91,-0.2311,120,0.32194,114,0.12666,97,-0.1261,119,0.18949
ENSG00000168135,KCNJ4,80,1.11182,41,-0.2174,38,-0.3155,38,-0.4825,21,-1.1836,47,0.00165,34,-0.5021
ENSG00000100201,DDX17,202,-0.0430,478,1.37574,332,0.75943,137,-0.8578,328,0.73829,117,-0.8664,136,-0.6368
ENSG00000100216,TOMM22,83,0.75361,47,-0.2883,40,-0.5147,48,-0.3696,29,-1.0040,73,0.39864,59,0.06554
ENSG00000100221,JOSD1,57,0.26411,53,0.10635,41,-0.2744,51,0.08145,40,-0.3202,29,-0.8177,53,0.11149
ENSG00000100226,GTPBP1,14,0.01518,14,-0.0697,16,0.20021,13,-0.1922,22,0.64795,17,0.23452,9,-0.7234
ENSG00000100242,SUN2,65,-0.0662,39,-0.8199,137,1.15308,57,-0.3753,96,0.56913,22,-1.6647,101,0.64166
ENSG00000100246,DNAL4,12,0.00684,8,-0.5965,14,0.22720,13,0.03915,5,-1.3744,21,0.84304,12,-0.0388
ENSG00000221890,NPTXR,265,0.12764,207,-0.2761,155,-0.7202,258,0.10061,254,0.03889,246,-0.0081,270,0.13784
ENSG00000183741,CBX6,158,-0.4998,143,-0.5718,224,0.11280,197,-0.1267,273,0.42858,383,0.98250,224,0.11841
ENSG00000100307,CBX7,95,0.20523,45,-0.9641,70,-0.3034,82,-0.0800,89,0.08096,113,0.44792,93,0.14107
ENSG00000100311,PDGFB,11,0.31328,4,-1.2427,15,0.70806,7,-0.6317,9,-0.1191,16,0.83309,11,0.18740
ENSG00000100316,RPL3,610,-0.3170,395,-0.9292,701,-0.0552,629,-0.3228,971,0.46130,1549,1.23632,845,0.23885
ENSG00000100321,SYNGR1,225,0.68413,152,-0.0727,90,-0.8791,169,0.13478,81,-1.0342,79,-1.0720,153,-0.0643
ENSG00000100324,TAB1,11,-0.1012,13,0.21558,12,0.06290,8,-0.8408,23,1.04736,21,0.95043,10,-0.1726
ENSG00000128268,MGAT3,53,0.57309,35,-0.1647,25,-0.6763,34,-0.3439,39,-0.0067,48,0.31892,37,-0.1041
ENSG00000100335,MIEF1,48,-0.0095,42,-0.2091,32,-0.6185,57,0.42286,40,-0.2660,44,-0.1214,37,-0.3893
ENSG00000128272,ATF4,166,0.23165,136,-0.1252,113,-0.4113,166,0.28877,107,-0.4881,110,-0.4446,120,-0.3136
ENSG00000187051,RPS19BP1,111,0.19930,54,-0.9399,46,-1.1620,92,-0.1828,94,-0.1004,161,0.76241,150,0.64371
ENSG00000100346,CACNA1I,19,0.10944,32,0.91703,10,-0.8260,21,0.32576,11,-0.7788,3,-2.3364,17,-0.0852
ENSG00000100354,TNRC6B,158,-0.7852,366,0.62548,369,0.64119,301,0.50057,193,-0.3787,145,-0.8147,154,-0.7231
ENSG00000239900,ADSL,33,0.97999,20,-0.0669,12,-0.7604,18,-0.3159,17,-0.3166,15,-0.4483,14,-0.5703
ENSG00000100359,SGSM3,48,0.71124,33,-0.0176,17,-1.0228,24,-0.7228,30,-0.1774,44,0.43246,48,0.57981
ENSG00000196588,MRTFA,30,0.23089,33,0.35404,23,-0.2228,21,-0.4811,26,-0.0598,42,0.70511,25,-0.0648
ENSG00000128285,MCHR1,19,1.24137,7,-0.6061,1,-2.5473,10,-0.0861,2,-2.1807,6,-0.7446,11,0.12052
ENSG00000100372,SLC25A17,23,0.91012,20,0.50142,8,-0.8310,13,-0.2230,16,0.12175,6,-1.2390,4,-1.8074
ENSG00000100380,ST13,247,-0.5398,198,-0.7993,412,0.33123,405,0.48793,386,0.22898,304,-0.1459,270,-0.3282
ENSG00000196236,XPNPEP3,8,-0.7932,11,-0.2220,22,0.81312,14,0.20018,26,1.10968,7,-0.7956,7,-0.9314
ENSG00000100387,RBX1,238,0.52816,129,-0.5266,153,-0.2652,165,-0.2200,126,-0.5676,216,0.26766,201,0.15444
ENSG00000100393,EP300,36,-1.2587,99,0.43060,138,0.97406,86,0.33458,90,0.28181,63,-0.2717,48,-0.6741
ENSG00000100395,L3MBTL2,52,0.30354,49,0.15986,37,-0.2564,50,0.29240,30,-0.6054,24,-0.9419,30,-0.5933
ENSG00000100399,CHADL,7,-0.6152,6,-0.7473,38,2.16401,3,-2.2785,29,1.69317,16,0.71002,9,-0.1322
ENSG00000100401,RANGAP1,202,0.45250,139,-0.2156,170,0.09014,180,0.28850,69,-1.2769,43,-1.9587,153,-0.0733
ENSG00000100403,ZC3H7B,33,-0.3359,31,-0.3558,30,-0.4283,34,-0.3141,47,0.25308,72,0.95115,65,0.77592
ENSG00000167074,TEF,56,0.39134,40,-0.1909,37,-0.2995,40,-0.2776,44,-0.0704,65,0.56343,37,-0.3143
ENSG00000183864,TOB2,15,-1.3579,30,-0.1519,87,1.58978,20,-1.0400,121,2.20777,27,-0.2906,21,-0.6608
ENSG00000100410,PHF5A,12,0.45272,10,0.07541,12,0.38484,5,-1.2400,13,0.51257,10,0.08488,16,0.88505
ENSG00000100412,ACO2,227,0.21573,148,-0.4776,118,-0.8259,157,-0.5520,267,0.43906,367,0.95955,264,0.42164
ENSG00000100413,POLR3H,69,0.57337,36,-0.5286,22,-1.2515,43,-0.3903,24,-1.1139,88,0.85195,75,0.60135
ENSG00000172346,CSDC2,10,0.13633,6,-0.6776,2,-2.1718,6,-0.6851,8,-0.1946,19,1.21040,21,1.34700
ENSG00000100417,PMM1,64,0.85389,34,-0.3392,22,-0.9491,38,-0.2260,29,-0.5665,47,0.17480,31,-0.4437
ENSG00000100418,DESI1,47,0.33683,22,-0.8888,31,-0.3688,29,-0.6013,45,0.21877,71,0.96194,52,0.44214
ENSG00000196419,XRCC6,229,0.65170,159,-0.0575,113,-0.5807,161,-0.0520,123,-0.4534,138,-0.2708,117,-0.5272
ENSG00000100138,SNU13,305,0.71386,165,-0.3958,132,-0.7365,198,-0.1731,132,-0.7291,218,0.03840,221,0.05524
ENSG00000198911,SREBF2,95,0.16109,86,-0.0214,74,-0.2548,72,-0.4225,122,0.52636,117,0.45791,91,0.05690
ENSG00000205704,LINC00634,34,0.44430,21,-0.3784,28,0.08436,23,-0.3384,11,-1.3442,53,1.07810,20,-0.4762
ENSG00000100167,SEPTIN3,311,0.06194,265,-0.1954,239,-0.3568,268,-0.2593,274,-0.1441,463,0.68670,396,0.43352
ENSG00000183172,SMDT1,101,0.04299,62,-0.7063,44,-1.2447,72,-0.6773,123,0.34240,221,1.30800,173,0.88961
ENSG00000184983,NDUFA6,118,0.49931,59,-0.6640,43,-1.1327,76,-0.4059,108,0.26015,133,0.59511,110,0.29186
ENSG00000100207,TCF20,26,-0.6228,45,0.28742,51,0.49170,45,0.43468,35,-0.1008,27,-0.5122,26,-0.5312
ENSG00000189306,RRP7A,47,-0.1606,47,-0.1340,52,0.05011,54,0.15305,71,0.53925,41,-0.3191,38,-0.4432
ENSG00000100227,POLDIP3,30,0.53167,19,-0.2921,21,-0.0765,17,-0.6122,30,0.44023,33,0.61775,16,-0.5074
ENSG00000100243,CYB5R3,97,0.43079,62,-0.3391,84,0.13543,51,-0.8761,174,1.31908,87,0.17631,54,-0.5409
ENSG00000242247,ARFGAP3,26,-0.4525,29,-0.2209,54,0.75874,31,-0.1790,75,1.28566,35,0.07025,11,-1.7072
ENSG00000100266,PACSIN2,25,0.25058,17,-0.4467,18,-0.2878,18,-0.4606,35,0.71434,26,0.24347,27,0.30010
ENSG00000100271,TTLL1,19,0.17621,18,0.00573,23,0.37963,17,-0.0502,19,0.09390,16,-0.1574,10,-0.8487
ENSG00000100294,MCAT,40,1.27851,22,-0.0131,17,-0.4167,16,-0.6509,8,-1.5079,22,0.01359,15,-0.5752
ENSG00000100300,TSPO,6,-1.1029,6,-0.8166,16,0.63260,8,-0.6313,31,1.70422,20,0.92626,11,0.06356
ENSG00000100304,TTLL12,32,0.68876,21,-0.0644,13,-0.8278,16,-0.6742,28,0.34875,18,-0.3477,34,0.66299
ENSG00000186732,MPPED1,125,0.20463,109,-0.0380,92,-0.2987,125,0.26957,50,-1.2302,79,-0.5346,125,0.17882
ENSG00000130540,SULT4A1,304,0.77800,192,-0.1117,97,-1.1518,215,0.09804,48,-2.1908,139,-0.6059,219,0.09842
ENSG00000100347,SAMM50,58,1.12528,24,-0.5131,20,-0.7827,30,-0.2510,20,-0.8046,34,-0.0106,16,-1.1254
ENSG00000188677,PARVB,28,-0.0021,26,-0.1383,36,0.39507,31,0.26601,11,-1.3338,29,0.04121,22,-0.3770
ENSG00000138944,SHISAL1,33,-0.4253,33,-0.3886,46,0.15830,44,0.11408,55,0.43712,44,0.07379,47,0.19244
ENSG00000188636,RTL6,57,0.54259,33,-0.3979,22,-0.9875,45,0.12344,21,-1.1021,38,-0.1997,48,0.17543
ENSG00000186654,PRR5,8,-0.2547,8,-0.1752,4,-1.1030,11,0.30325,6,-0.5333,16,0.78846,9,0.00818
ENSG00000226328,NUP50-DT,16,1.03612,12,0.37334,1,-2.7223,7,-0.5604,6,-0.6303,7,-0.3635,12,0.40929
ENSG00000093000,NUP50,69,0.41167,59,0.09448,44,-0.3712,59,0.13511,28,-1.0342,32,-0.8359,59,0.09675
ENSG00000100364,KIAA0930,74,-0.2748,156,0.95355,132,0.68112,53,-1.0227,134,0.70395,101,0.25206,112,0.40600
ENSG00000100376,FAM118A,15,0.16701,40,1.69693,15,0.15291,6,-1.7113,32,1.31567,11,-0.4236,11,-0.3851
ENSG00000130638,ATXN10,252,0.87493,130,-0.3606,108,-0.6391,145,-0.2782,117,-0.5238,162,-0.0151,133,-0.3271
ENSG00000241990,PRR34-AS1,9,-0.4319,7,-0.7510,15,0.40137,9,-0.5126,14,0.30879,20,0.87114,22,0.98147
ENSG00000186951,PPARA,1,-3.4397,2,-2.6688,22,0.61725,9,-0.9095,84,3.17224,27,0.95065,5,-1.4557
ENSG00000100416,TRMU,24,0.68083,17,-0.0086,10,-0.7336,14,-0.3722,18,0.06537,11,-0.6335,21,0.32014
ENSG00000075240,GRAMD4,25,0.59485,26,0.55576,12,-0.6486,13,-0.7218,14,-0.4491,27,0.57902,21,0.16687
ENSG00000100422,CERK,96,0.49786,56,-0.4180,31,-1.3165,77,0.08690,58,-0.3664,57,-0.3957,89,0.28360
ENSG00000054611,TBC1D22A,16,-0.2659,17,-0.1107,25,0.43697,17,-0.1306,23,0.31748,17,-0.1549,24,0.41766
ENSG00000224271,AL117329.1,12,-0.8225,136,3.75859,26,0.46005,8,-1.6373,0,-4.7416,3,-2.6194,9,-1.0655
ENSG00000219438,TAFA5,164,0.94251,52,-1.0279,37,-1.5365,90,-0.3070,73,-0.5298,147,0.55470,91,-0.1952
ENSG00000100425,BRD1,11,0.06899,29,1.54477,18,0.74574,6,-1.1343,12,0.17127,8,-0.4790,11,0.03424
ENSG00000184164,CRELD2,17,0.51667,19,0.56206,18,0.51255,10,-0.5604,14,0.12291,13,-0.0687,5,-1.4588
ENSG00000198355,PIM3,37,0.72846,23,-0.1433,17,-0.6221,25,-0.0702,17,-0.6449,20,-0.4048,21,-0.2976
ENSG00000100427,MLC1,13,-2.0082,6,-2.9736,31,-0.5726,11,-2.4752,324,3.88031,120,1.63002,5,-3.0504
ENSG00000073150,PANX2,27,0.22984,14,-0.8307,24,0.00797,16,-0.8298,39,0.74231,31,0.39991,43,0.91897
ENSG00000073169,SELENOO,18,0.20536,23,0.53905,7,-1.1924,18,0.17571,23,0.49673,4,-1.8875,12,-0.4168
ENSG00000128159,TUBGCP6,27,0.46206,43,1.13715,21,0.01543,12,-1.1820,33,0.70600,20,-0.0933,18,-0.2167
ENSG00000188130,MAPK12,21,0.20375,23,0.25903,9,-1.1103,21,0.16841,15,-0.3418,21,0.16480,14,-0.4999
ENSG00000185386,MAPK11,19,0.11318,33,1.03110,17,-0.0629,13,-0.6569,14,-0.3423,27,0.65499,17,-0.0589
ENSG00000196576,PLXNB2,13,-0.3437,22,0.53575,27,0.83099,7,-1.4635,52,2.01218,14,-0.1430,13,-0.2521
ENSG00000205593,DENND6B,41,0.53706,41,0.42571,18,-0.7875,25,-0.4556,26,-0.2659,29,-0.1383,41,0.44266
ENSG00000100239,PPP6R2,62,-0.1105,77,0.24612,58,-0.1940,73,0.24102,51,-0.4011,55,-0.2795,66,-0.0133
ENSG00000100241,SBF1,42,-0.4189,36,-0.6021,44,-0.2870,48,-0.2474,86,0.75441,101,1.02139,61,0.20994
ENSG00000100258,LMF2,16,0.18702,21,0.61485,15,0.06615,10,-0.7364,26,0.93867,11,-0.3716,15,0.08017
ENSG00000025770,NCAPH2,33,0.66227,24,-0.0095,18,-0.4095,20,-0.3393,24,0.00927,23,-0.0260,18,-0.4130
ENSG00000284194,SCO2,25,1.06376,13,-0.1882,4,-1.8934,11,-0.6067,16,0.15037,19,0.38250,10,-0.6372
ENSG00000100288,CHKB,27,0.71278,50,1.62031,14,-0.4278,7,-1.7297,29,0.69377,22,0.27940,9,-1.0417
ENSG00000008735,MAPK8IP2,327,0.24398,254,-0.1930,203,-0.5396,306,0.15072,143,-1.0689,235,-0.3149,393,0.49469
ENSG00000100299,ARSA,17,0.76734,22,0.99816,10,-0.2778,7,-0.9355,17,0.62221,3,-1.8024,11,-0.1108
