gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
FGF17,ENSG00000158815,4.0295726473897115,6.620616199164122e-5,1.2969355657423538e-4,0.6548092728210553
PIM2,ENSG00000102096,4.028269262184907,6.656055247120785e-5,1.3036951259670293e-4,0.5040665984566153
NOL6,ENSG00000165271,4.026516092353035,6.70400815244748e-5,1.312903488114872e-4,0.49133250766882375
SLA,ENSG00000155926,4.020369776694206,6.874727123650771e-5,1.3453943014179057e-4,0.7178648053987269
NUDT7,ENSG00000140876,4.020297111030642,6.876769947627489e-5,1.3456056776982978e-4,0.6164435995400552
IGHMBP2,ENSG00000132740,4.02016601636759,6.880456823238652e-5,1.3461386480740012e-4,0.41182171979336024
TYRO3,ENSG00000092445,4.019890854852838,6.888201506101345e-5,1.3474652547344786e-4,0.16158145479563224
GLP2R,ENSG00000065325,4.017588254261554,6.953335615236358e-5,1.360016399302527e-4,0.695557581924109
BAHD1,ENSG00000140320,4.0174830501379715,6.956325469538025e-5,1.360410816954428e-4,0.35813163578115104
KIF5A,ENSG00000155980,4.012289926852934,7.10543830885829e-5,1.3886005486984384e-4,0.1827465444335843
TIGAR,ENSG00000078237,4.011076357093006,7.140718968615505e-5,1.3951052421629705e-4,0.416575003225903
OGT,ENSG00000147162,4.010606451723764,7.15442457457593e-5,1.397587592995776e-4,0.1978501152564336
DNAAF4,ENSG00000256061,4.004412782573241,7.337423484597343e-5,1.4327349545154662e-4,0.4716828229827148
PDGFRB,ENSG00000113721,4.004288031373053,7.341154647388839e-5,1.4332632840697557e-4,0.4688661922056263
KCTD15,ENSG00000153885,3.9989957096224615,7.501110875951254e-5,1.4640836016362334e-4,0.4554388244696699
PRKY,ENSG00000099725,3.9989205964728862,7.503404739684788e-5,1.4643268367296044e-4,0.5401759830032484
ZNF382,ENSG00000161298,3.9981554059457016,7.526810687052832e-5,1.4684845473609358e-4,0.4017566176114249
CAPZB,ENSG00000077549,3.9968944640161177,7.565532102522807e-5,1.4758331081222786e-4,0.12952418540298538
FAM155A-IT1,ENSG00000227248,3.9968592967367607,7.566614735613947e-5,1.4758383220719529e-4,0.7670672332310707
KCNA5,ENSG00000130037,3.9965187589352165,7.577105880435746e-5,1.4774722222495875e-4,0.7208954871754055
MED25,ENSG00000104973,3.9961957002531925,7.587071293571752e-5,1.4792090315281402e-4,0.301494726067177
SDK1,ENSG00000146555,3.9944401626549704,7.641442270598299e-5,1.489601654339643e-4,0.671887034275982
CLDN10,ENSG00000134873,3.9919689611849134,7.718605009335152e-5,1.5042239572710182e-4,0.4240259594318072
FADS3,ENSG00000221968,3.99076898983079,7.756339974531368e-5,1.5113671242719215e-4,0.31818970178752437
DLX5,ENSG00000105880,3.990726417792614,7.757681928270532e-5,1.5114179023060668e-4,0.7075955309824056
COX11,ENSG00000166260,3.990687703188561,7.758902479409545e-5,1.5114450167903444e-4,0.2183136899733933
MRPS30,ENSG00000112996,3.989468537434417,7.797432332911202e-5,1.5187390150097528e-4,0.20026594894029248
ZBTB7A,ENSG00000178951,3.9892629213394017,7.80394837609714e-5,1.5197963836242125e-4,0.27970567891079856
RARB,ENSG00000077092,3.9884786614585424,7.828849299198066e-5,1.524221014833422e-4,0.681179291438763
MYDGF,ENSG00000074842,3.9881859527167975,7.838162355866281e-5,1.525821660834861e-4,0.3883665116945023
INTS5,ENSG00000185085,3.98526169949107,7.931781580594705e-5,1.5436161396821524e-4,0.49377147785438913
EMD,ENSG00000102119,3.9832901949847526,7.995496423085152e-5,1.5553660891504687e-4,0.3011717628363817
AC006504.5,ENSG00000267575,3.9825299500910223,8.020195394106641e-5,1.5595196302647262e-4,0.45738604185077536
AC069133.1,ENSG00000253762,3.9821645780068926,8.032091401873025e-5,1.5616155449155552e-4,0.6796910468438302
RABGGTA,ENSG00000100949,3.9791733377492524,8.130113425637288e-5,1.5795745809025905e-4,0.45913569169692225
GPSM1,ENSG00000160360,3.979121229677336,8.131831004677459e-5,1.5796886998245565e-4,0.3652141527762929
CDK8,ENSG00000132964,3.9781455297432085,8.164055520287991e-5,1.585330677476143e-4,0.43312146198294643
PDRG1,ENSG00000088356,3.978138830904494,8.16427718142182e-5,1.585330677476143e-4,0.4187205446269582
PEX19,ENSG00000162735,3.975538211617458,8.250762968760127e-5,1.601901847678293e-4,0.20473244543039115
ARHGAP39,ENSG00000147799,3.9733962630607684,8.322647130362324e-5,1.6154095117493987e-4,0.348539437193097
CASTOR2,ENSG00000274070,3.9733053473135116,8.325711380938042e-5,1.6157798940762429e-4,0.18176021659140496
FAP,ENSG00000078098,3.9729306033909073,8.338353156598209e-5,1.6180086362595192e-4,0.6838415883433999
GFPT2,ENSG00000131459,3.9724219267551892,8.355542206425497e-5,1.6208940099820843e-4,0.5739338551117545
AC068338.3,ENSG00000275645,3.9719966125071133,8.36994008955002e-5,1.6234617351046439e-4,0.6579494963411947
TMEM229B,ENSG00000198133,3.9717636416339026,8.37783666986808e-5,1.62476790807196e-4,0.5043672992174164
STK17B,ENSG00000081320,3.9694924278344996,8.455190859086433e-5,1.6393147820426004e-4,0.557853231318691
MPV17L2,ENSG00000254858,3.9686165894195122,8.485201188045535e-5,1.6449050902262477e-4,0.5403248264843543
AC055839.2,ENSG00000286190,3.9657618239876773,8.583721558299587e-5,1.6630811785466222e-4,0.6636591755530086
CDC37L1,ENSG00000106993,3.9645238089809265,8.62678283801064e-5,1.6711925672470508e-4,0.21482940311348386
VCL,ENSG00000035403,3.9640707534452555,8.642592384164533e-5,1.6740231950314256e-4,0.41841772765902885
PIGW,ENSG00000277161,3.9614363240728303,8.73506748524548e-5,1.6905294688628644e-4,0.6752431072265173
MAPK3,ENSG00000102882,3.96103252966865,8.749324335448618e-5,1.6928198537730527e-4,0.1699141925968597
CARMIL1,ENSG00000079691,3.960902670572414,8.753913983117473e-5,1.693473435875888e-4,0.39443476318179904
UBE2S,ENSG00000108106,3.9592653995504015,8.811976696826295e-5,1.7039983161530316e-4,0.3472686682150119
HCST,ENSG00000126264,3.959067300141155,8.819026626864156e-5,0.00017048898362888009,0.748005631350187
HIGD2A,ENSG00000146066,3.957189103493077,8.886133799693124e-5,1.71691307877123e-4,0.25785734231392876
OCEL1,ENSG00000099330,3.954936668746055,8.967250776922135e-5,1.7321070219602084e-4,0.488104912739733
FOXRED1,ENSG00000110074,3.952911808149914,9.040770824753303e-5,1.7460667931128493e-4,0.4121436196971242
AC080013.1,ENSG00000240207,3.9516854116587585,9.085577133602371e-5,1.754477916501248e-4,0.5661399771351159
TBK1,ENSG00000183735,3.947216796987193,9.250624891260239e-5,1.7856095029021455e-4,0.3171758801439024
NRG2,ENSG00000158458,3.9451803461734594,9.326779932737892e-5,1.7995638199872654e-4,0.5248010559597398
TNFSF13,ENSG00000161955,3.943124563412918,9.404260329438102e-5,1.813762199869689e-4,0.41988614379391676
ADORA2B,ENSG00000170425,3.942846095095739,9.414802311233313e-5,1.815544866226656e-4,0.6636824009256017
SHC1,ENSG00000160691,3.941604145738756,9.461955320928014e-5,1.8241344761463565e-4,0.497190690438988
NNMT,ENSG00000166741,3.9415163248973206,9.465298067328378e-5,1.824527252614105e-4,0.7159412394640134
ERCC2,ENSG00000104884,3.9412346077781457,9.476028690333206e-5,1.8263438086705354e-4,0.38252612538336406
PPP1R35,ENSG00000160813,3.938782748597357,9.569908173755102e-5,1.8439289570523168e-4,0.5393896241541389
AC007922.3,ENSG00000266489,3.938297569565915,9.588589397620442e-5,1.8470192118321514e-4,0.8578432141455755
FLRT1,ENSG00000126500,3.9364006629144397,9.66195964162745e-5,1.8603831093956036e-4,0.4790179098426397
TDO2,ENSG00000151790,3.9363498053477732,9.663934059145549e-5,1.8605069744445914e-4,0.6280627434350893
MED9,ENSG00000141026,3.9348938582502835,9.720619955652605e-5,1.8709047799525815e-4,0.4013450187588714
POLR2L,ENSG00000177700,3.933500579877704,9.775160788532028e-5,1.880884118134804e-4,0.23440753345124676
BID,ENSG00000015475,3.932046790950338,9.832379382694683e-5,1.8911127925130535e-4,0.423206630700216
MAPK1IP1L,ENSG00000168175,3.931264360885957,9.863305666381894e-5,1.8963849722134318e-4,0.20723009062643882
RNPEP,ENSG00000176393,3.930804963008301,9.881506715682098e-5,1.8995161513559163e-4,0.4323027758908333
TBL1XR1,ENSG00000177565,3.9302543284474836,9.903364431156279e-5,1.9034560596021906e-4,0.13066909543428995
TRPC1,ENSG00000144935,3.929272786871614,9.942440860229841e-5,1.910703917275299e-4,0.31455194100414285
ADH5,ENSG00000197894,3.929112617772044,9.948831243826225e-5,1.911669154453659e-4,0.16967101129037054
LINC01535,ENSG00000226686,3.927475053533194,1.0014389984574694e-4,1.923737339395279e-4,0.7398795213457583
GLT8D2,ENSG00000120820,3.9260357224285403,1.0072350335758644e-4,1.934605478121459e-4,0.662474951405184
PER1,ENSG00000179094,3.9243359222158,1.0141208739819713e-4,1.9472959823665356e-4,0.43263529353992114
ERG28,ENSG00000133935,3.9230410205126574,1.0193963804455797e-4,1.9568882309418855e-4,0.20752148160138617
STK17A,ENSG00000164543,3.92280315230387,1.020368291476996e-4,1.958216066177945e-4,0.4219724704550094
ASNSD1,ENSG00000138381,3.9210442211607255,1.0275824369772362e-4,1.971248932422568e-4,0.3057923768963571
SUDS3,ENSG00000111707,3.919535007842022,1.0338108635004779e-4,1.9829249950797557e-4,0.2363477872246813
MAP1A,ENSG00000166963,3.919181254855785,1.0352759433647543e-4,1.9853023691658237e-4,0.25306123485669474
AC011472.4,ENSG00000273733,3.919167148926031,1.0353344042963216e-4,1.9853023691658237e-4,0.6547792248955853
ELL,ENSG00000105656,3.9180689840500347,1.0398952724325453e-4,1.9932276772887666e-4,0.49001899937929405
MTFMT,ENSG00000103707,3.917959359434978,1.0403516054713872e-4,1.9938289304365252e-4,0.524109790771071
MTHFD1L,ENSG00000120254,3.9179212069077676,1.0405104670114704e-4,1.9938599941622323e-4,0.5030084759669897
ZNF658,ENSG00000274349,3.9177049703989595,1.0414112783844003e-4,1.995312602875773e-4,0.5606584507835475
CLGN,ENSG00000153132,3.9167694252997314,1.0453171471392763e-4,2.0025216235698554e-4,0.5001493434897901
ACTG1,ENSG00000184009,3.9163263053703967,1.0471719957053823e-4,2.0058000526208206e-4,0.15272994306693377
CCDC51,ENSG00000164051,3.911268302870942,1.0685662470056697e-4,2.0449510894583273e-4,0.5647548370874111
DGCR6,ENSG00000183628,3.9112520131459596,1.0686358129357962e-4,2.0449510894583273e-4,0.39561441275978604
KHDRBS2-OT,ENSG00000250686,3.9111583077136394,1.0690360690747422e-4,2.045436979802556e-4,0.6524167328214723
AL109811.2,ENSG00000271895,3.9075465884415537,1.08457190300296e-4,2.0728923134517122e-4,0.46804390614979363
NAA50,ENSG00000121579,3.9056569155182776,1.0927852866966727e-4,2.0880191322159117e-4,0.19974815659944856
MIR9-3HG,ENSG00000255571,3.90503984322106,1.0954800960918373e-4,2.092596050714174e-4,0.42392391268799745
CDC40,ENSG00000168438,3.9049904485148716,1.0956960789027888e-4,2.0927226147614484e-4,0.17730357588464596
MPHOSPH6,ENSG00000135698,3.904642146896669,1.0972202039965331e-4,2.0953472866866435e-4,0.18750754320745244
SMIM20,ENSG00000250317,3.903308058077204,1.1030766008403076e-4,2.105400998569662e-4,0.3072810359380469
ZNF814,ENSG00000204514,3.9029096696812036,1.1048311804333859e-4,2.1084414812831014e-4,0.6018365418362936
STX5,ENSG00000162236,3.9017710400236805,1.1098605045590991e-4,2.1174611346195098e-4,0.4338979188635803
AC007325.4,ENSG00000278817,3.8996537558358946,1.1192702175615525e-4,2.134539477535519e-4,0.4422279682377046
PPP1CB,ENSG00000213639,3.899268340501646,1.1209911993241393e-4,2.137529876255593e-4,0.11578427796032464
CEP76,ENSG00000101624,3.8971186156003745,1.1306363342826093e-4,2.154745574620675e-4,0.6565427858681399
AC098487.1,ENSG00000248161,3.896773888668938,1.1321903044010899e-4,2.157412935871034e-4,0.7050918456921473
ATP8B2,ENSG00000143515,3.895746924534383,1.1368316744424868e-4,2.1656666639883654e-4,0.5181454039558488
DBNL,ENSG00000136279,3.895595183806112,1.1375189927272917e-4,2.1666806979216894e-4,0.1573731440127366
SEPTIN9,ENSG00000184640,3.891684176448319,1.155370437629921e-4,2.1994841469290938e-4,0.19858756271208922
NT5M,ENSG00000205309,3.8905480285014433,1.1606057797923734e-4,2.208848990217593e-4,0.5109785446921618
SMIM4,ENSG00000168273,3.886752478882886,1.1782588382373007e-4,2.2412253377848056e-4,0.4299113707658204
TMEM243,ENSG00000135185,3.8865312403242185,1.1792956140656135e-4,2.2428922027207892e-4,0.4957459579115855
UBOX5,ENSG00000185019,3.8858834218987925,1.1823364104851915e-4,2.2480636660796518e-4,0.44272998831948396
LRRC4C,ENSG00000148948,3.8856969744025056,1.1832129508901187e-4,2.2494242946941227e-4,0.2267002584581599
AMN1,ENSG00000151743,3.885382634545363,1.1846921405454566e-4,2.2516238847435202e-4,0.394975377575582
CACUL1,ENSG00000151893,3.884376777329132,1.189437172001229e-4,2.2603349222380934e-4,0.1750855237908011
INHBB,ENSG00000163083,3.884089850175464,1.1907940155281894e-4,2.2622982132713745e-4,0.5832743616929206
SLC15A2,ENSG00000163406,3.8837386605222957,1.1924567420017323e-4,2.2651492094262317e-4,0.3488074784181965
C15orf65,ENSG00000261652,3.8831364966263933,1.1953128336163802e-4,2.270265997480112e-4,0.6684905928760041
AARS,ENSG00000090861,3.882784248353352,1.1969865631382789e-4,2.2731360316553971e-4,0.1738112112940966
HIGD1A,ENSG00000181061,3.8819616449905565,1.2009038544359133e-4,2.280184486503448e-4,0.1763260258092023
COPS6,ENSG00000168090,3.8813866939356854,1.2036490078025417e-4,2.2848570123667155e-4,0.29377772485836307
MRPS27,ENSG00000113048,3.8789069435899126,1.215556961058284e-4,2.3071482407267292e-4,0.36249536497758683
NEIL1,ENSG00000140398,3.878105316030385,1.2194302190361151e-4,2.3138713238484636e-4,0.49833520698733125
ENDOG,ENSG00000167136,3.876162859839396,1.228864150878161e-4,2.3311392829565762e-4,0.37295545605031677
AIFM2,ENSG00000042286,3.875071949887032,1.2341926110379185e-4,2.3409295867114923e-4,0.5482304379498459
LINC02802,ENSG00000232527,3.873669926259558,1.2410727813606622e-4,2.3536600088301185e-4,0.46235279658594575
CEBPD,ENSG00000221869,3.8718719778725195,1.249948986370393e-4,2.3698503774415334e-4,0.4656889744974402
SNX17,ENSG00000115234,3.871093677026377,1.2538099371020215e-4,2.3765258327739292e-4,0.20156032818476266
DNTTIP1,ENSG00000101457,3.870044274481219,1.2590336162639532e-4,2.385615683894219e-4,0.4074093944014745
BLOC1S2,ENSG00000196072,3.866195543150386,1.2783684324075255e-4,2.4214331995880178e-4,0.1929974188999788
GPR137C,ENSG00000180998,3.8656176178447303,1.2812958855407442e-4,2.426486495696856e-4,0.36842567359564793
GDPGP1,ENSG00000183208,3.865600345631347,1.2813834746181938e-4,2.426486495696856e-4,0.6049905200920414
TENT4B,ENSG00000121274,3.8645030441563017,1.2869596198449186e-4,2.436385562315106e-4,0.3673023442631451
ZNHIT2,ENSG00000174276,3.8634883051153412,1.292136625857095e-4,2.4451927456816433e-4,0.5482302212058565
SDHD,ENSG00000204370,3.8622393181174313,1.2985357619057475e-4,2.4563045532760363e-4,0.3964657141777739
BRF2,ENSG00000104221,3.8589671847737272,1.3154428158576085e-4,2.487276006120373e-4,0.626362679288345
URGCP,ENSG00000106608,3.8576097420679067,1.322517608339852e-4,2.5003149752152187e-4,0.3400653029747964
LIN52,ENSG00000205659,3.8571455085871427,1.3249453706373678e-4,2.504566059696847e-4,0.306232671931018
AMOTL1,ENSG00000166025,3.8562047401022532,1.3298781563697562e-4,2.5132107884775665e-4,0.36724469319218045
POLR1D,ENSG00000186184,3.853521701848248,1.3440418427892214e-4,2.5396340187461064e-4,0.29602882559447785
ZPR1,ENSG00000109917,3.8529822606180324,1.3469067060366434e-4,2.544424244815282e-4,0.29491697201974887
PAQR9-AS1,ENSG00000241570,3.8529758013039244,1.3469410451018293e-4,2.544424244815282e-4,0.6283919939008807
ZNF582-AS1,ENSG00000267454,3.852604498179337,1.34891636211927e-4,2.5478113504514915e-4,0.5473905972162445
YRDC,ENSG00000196449,3.8517093747059907,1.3536896474985224e-4,2.556136206847723e-4,0.584199192837684
AC021092.1,ENSG00000186019,3.847524882388274,1.3762162261030325e-4,2.596698072477023e-4,0.6594322174417266
ABHD12B,ENSG00000131969,3.8475121554067777,1.3762852773062736e-4,2.596698072477023e-4,0.5508012200482026
LARP4B,ENSG00000107929,3.8473391302222755,1.377224363565097e-4,2.5981191698676423e-4,0.16912258139247793
MZT2B,ENSG00000152082,3.8469855552012313,1.379145259755293e-4,2.6013918077732426e-4,0.18477348743553357
PSMC1,ENSG00000100764,3.84597861626911,1.384629626409037e-4,2.61138419758725e-4,0.14468441722443792
STK35,ENSG00000125834,3.844523083357445,1.3925937430984525e-4,2.6256957705769686e-4,0.4852289181609597
RCOR2,ENSG00000167771,3.8444294072341783,1.393107783082822e-4,2.626310693842542e-4,0.6031943757487911
BRCC3,ENSG00000185515,3.8440769916341706,1.3950432416167137e-4,2.629604772498558e-4,0.3526315520468204
CHMP1A,ENSG00000131165,3.842936520799408,1.4013241183549638e-4,2.641087810443275e-4,0.20422995441709357
FLT1,ENSG00000102755,3.842591819959719,1.4032277317886248e-4,2.6439625245631716e-4,0.47055554483668605
AC007405.3,ENSG00000239467,3.8399130086211706,1.4181050185202033e-4,2.6709141414710795e-4,0.6010092964631246
VAMP1,ENSG00000139190,3.8366147346518362,1.4366274116428763e-4,2.7054353722086343e-4,0.39703188764142894
RMI2,ENSG00000175643,3.835041119973322,1.4455448354076458e-4,2.7218618031109613e-4,0.7359911636877053
AP000350.5,ENSG00000272973,3.8331478877691727,1.4563428069522063e-4,2.7414550050870013e-4,0.7169746140640394
BAG6,ENSG00000204463,3.832416513626246,1.4605345428999193e-4,2.748605265398165e-4,0.1776420303214259
USF1,ENSG00000158773,3.83160421746057,1.4652034302265325e-4,2.756649393495254e-4,0.40243988302296563
NARF,ENSG00000141562,3.8285069441864463,1.4831355568044454e-4,2.7885103144277285e-4,0.29359567486039406
MAP3K6,ENSG00000142733,3.828058875956856,1.4857468194873547e-4,2.7930441554774386e-4,0.5940188758818878
GBF1,ENSG00000107862,3.827551401812961,1.4887095351381812e-4,2.79823738201e-4,0.3421910918218405
FHAD1,ENSG00000142621,3.8249984927725027,1.5036986913573693e-4,2.8245123785918495e-4,0.734622478630583
AIMP2,ENSG00000106305,3.8246851022755393,1.5055485280782155e-4,2.827607064895084e-4,0.5260074066249083
MALSU1,ENSG00000156928,3.8242231233339266,1.5082793524646323e-4,2.8323553015448293e-4,0.41854775145995315
WDR19,ENSG00000157796,3.8232394691036955,1.51410947220302e-4,2.8425397035569656e-4,0.3904241932034376
UBL5,ENSG00000198258,3.815018603594984,1.5636738506776858e-4,2.933226333501814e-4,0.25285349684535774
ABCA10,ENSG00000154263,3.8140534137449205,1.5695925732174586e-4,2.9439338963849193e-4,0.5866695549375058
LSM6,ENSG00000164167,3.813405339833798,1.5735785487352207e-4,2.9506181078175716e-4,0.29628985455862633
SLCO1C1,ENSG00000139155,3.8110776787570124,1.5879737898828795e-4,2.9772112221586864e-4,0.5556602504608952
JHY,ENSG00000109944,3.808399700804567,1.6046893736184093e-4,3.0073402219180084e-4,0.5348536842866798
SRA1,ENSG00000213523,3.805626059614641,1.6221771586558676e-4,3.0397064146042447e-4,0.30225841166365
MIR1915HG,ENSG00000204682,3.8028879663392874,1.639617211478455e-4,3.070030103553797e-4,0.5256276707169731
NIT1,ENSG00000158793,3.8018896014141803,1.6460201407372284e-4,3.08149256724943e-4,0.42949039543117973
LSM10,ENSG00000181817,3.8017042298133616,1.6472116015283029e-4,3.083310105070455e-4,0.36491501864211884
HIVEP1,ENSG00000095951,3.801002684489409,1.6517281027795917e-4,3.09052258267073e-4,0.37909990173399866
RSAD1,ENSG00000136444,3.799573124088475,1.660967727512448e-4,3.1073947165629077e-4,0.3810915904362937
SELENOO,ENSG00000073169,3.7987374361026536,1.666391576335749e-4,3.117124606858239e-4,0.36040446789289327
ALDH18A1,ENSG00000059573,3.798226271730821,1.6697174133315242e-4,3.122927911967712e-4,0.4273619461008087
AC080132.1,ENSG00000286891,3.7979143689613832,1.6717498531262624e-4,3.126310904086938e-4,0.6545624977471421
