gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
KRR1,ENSG00000111615,-2.3769765209961795,0.01789701724249306,0.02598925818164421,-0.11355084338376997
OSBP2,ENSG00000184792,-2.3746387574467236,0.018009221366558564,0.02614676296254171,-0.19459001415948318
TM9SF1,ENSG00000100926,-2.3727451873799708,0.018100558615921834,0.026268456834673395,-0.2108666782898463
USF3,ENSG00000176542,-2.372329685804338,0.01812065491316223,0.02629489137471641,-0.1402960599469978
ZNF684,ENSG00000117010,-2.371010030706885,0.018184611916732027,0.026379483213301875,-0.4086110131886631
LINC-PINT,ENSG00000231721,-2.368526778189884,0.018305500595305575,0.02654658454249699,-0.14329721834652354
RAD17,ENSG00000152942,-2.3683640756397684,0.018313445802381697,0.02655535138291202,-0.21958363671453185
SIDT2,ENSG00000149577,-2.3654811621588068,0.018454729567621456,0.026751893296685862,-0.2221509374181041
ADGRG1,ENSG00000205336,-2.3647634794452266,0.018490049726154537,0.026800313701385668,-0.2080274369631967
ZW10,ENSG00000086827,-2.362496147564694,0.018602024927713668,0.02695981982731791,-0.3267274345905715
FHIT,ENSG00000189283,-2.361276016373173,0.018662528810769522,0.02703909662984613,-0.34343173329946275
PET117,ENSG00000232838,-2.358539473743264,0.01879885720354914,0.027219685811043857,-0.13656111828187
PMM2,ENSG00000140650,-2.3553587983371047,0.01895840907912044,0.027433656040880668,-0.39663652060041477
C12orf66,ENSG00000174206,-2.355300093403717,0.018961365023011913,0.02743509305658773,-0.3467198494944781
GXYLT1,ENSG00000151233,-2.3513304560034753,0.01916218707286958,0.027711318025607667,-0.216456654135313
TBCE,ENSG00000285053,-2.3507530210991954,0.01919155412800356,0.027750915792169015,-0.4357750908331677
NUDT5,ENSG00000165609,-2.349610056246884,0.019249799206099906,0.027832258560428095,-0.22238785458292565
SMPD4,ENSG00000136699,-2.3479384412349136,0.019335263284373797,0.027952934932322357,-0.14653666171245305
C2orf76,ENSG00000186132,-2.3447698736155047,0.019498175039849346,0.028173885302592194,-0.35916585733562156
ZNF44,ENSG00000197857,-2.343092674516451,0.019584894258909975,0.028293340264267157,-0.32168164566278357
CLUAP1,ENSG00000103351,-2.3424412931964746,0.019618664828672493,0.028339197841086756,-0.1905541784741791
ELMO1,ENSG00000155849,-2.340244697491302,0.019732922896825537,0.02849835330945759,-0.12554240010860696
AC006148.1,ENSG00000242593,-2.3396910361150915,0.019761813987460974,0.02853712925950429,-0.3860038457352537
ADD1,ENSG00000087274,-2.337033150183874,0.019901024144452183,0.02873518744493886,-0.0741767536460678
CXXC1,ENSG00000154832,-2.3338956770963724,0.020066458314085045,0.028962090856667354,-0.19784775416876643
TSPAN11,ENSG00000110900,-2.3314666444930374,0.020195363502938397,0.029139113830966238,-0.410992486551534
AP004609.3,ENSG00000278376,-2.3291071553315663,0.020321271798026338,0.029310460518448645,-0.2912639054450712
AC131097.2,ENSG00000224272,-2.329041099757589,0.020324806557049154,0.02931075332726744,-0.4820484656553087
AIG1,ENSG00000146416,-2.3283466440121856,0.020362000789441198,0.029358333508770335,-0.22474057033882033
DYRK4,ENSG00000010219,-2.3278122839351543,0.02039066103613407,0.029396623961015566,-0.19316332878072995
AC005332.4,ENSG00000274712,-2.3268990252157673,0.020439725153443476,0.02946128065068366,-0.2975509455809515
SPI1,ENSG00000066336,-2.3251280052939856,0.020535166392924853,0.02959579507876992,-0.4103078926483854
TMEM255A,ENSG00000125355,-2.324321473631838,0.020578759924371175,0.029652507985869683,-0.41963036263699127
GPT,ENSG00000167701,-2.323256685801756,0.02063643637867601,0.029729485803417294,-0.36931615122865225
SERTAD4-AS1,ENSG00000203706,-2.3230839329777306,0.020645807219246446,0.02973992038579899,-0.4035629182910836
TET3,ENSG00000187605,-2.3229498594442637,0.02065308249813918,0.029747334509119053,-0.2535551667986562
RASAL1,ENSG00000111344,-2.322098040738666,0.02069935745353832,0.029807842481774687,-0.20701997032224817
UBIAD1,ENSG00000120942,-2.3214653359959487,0.0207337877554575,0.029851272296871595,-0.32131423928768976
NFIB,ENSG00000147862,-2.318522773750009,0.02089457423383431,0.03006108739745776,-0.11324418238155243
MFSD6,ENSG00000151690,-2.313204277178151,0.0211879539458437,0.030476899485546712,-0.1041168317420409
ZNF727,ENSG00000214652,-2.311111747471339,0.021304365795801167,0.030638041025610956,-0.3101037073210584
PHF12,ENSG00000109118,-2.309474434305823,0.02139584243821107,0.030756936106024493,-0.19422781796288868
GGNBP2,ENSG00000278311,-2.308478831615185,0.021451634393505836,0.030833966877625574,-0.09893163567531627
CAP1,ENSG00000131236,-2.3078409369193773,0.021487447756057303,0.030882268101430636,-0.08462547842274759
LAPTM4B,ENSG00000104341,-2.305654159962852,0.02161061693145881,0.031049711436163627,-0.18056434534403198
LILRB1,ENSG00000104972,-2.3053666903251067,0.021626854304186687,0.03106984711785562,-0.4622604106800252
COG3,ENSG00000136152,-2.30508827919618,0.021642590176084844,0.031089258262192998,-0.2150720513707105
C5,ENSG00000106804,-2.3039371094766654,0.021707760818632675,0.03117646660111271,-0.34172419734713877
RPS3A,ENSG00000145425,-2.303264801697136,0.02174590110084965,0.03122803448952795,-0.12789284372091636
LILRB4,ENSG00000186818,-2.302616784609234,0.02178271874315343,0.031274479699338005,-0.494681464945935
KPNA3,ENSG00000102753,-2.301364952181765,0.02185399685423654,0.03136726702600945,-0.10688643159673106
PATJ,ENSG00000132849,-2.2997519724712054,0.021946138564200645,0.031492934159325706,-0.2690160134069002
AGAP5,ENSG00000172650,-2.298711257029527,0.02200576945979145,0.031575263293245566,-0.4043100721771029
XPO1,ENSG00000082898,-2.2971453941457054,0.022095756763475444,0.03168811741053727,-0.08508518450430103
SYCP2,ENSG00000196074,-2.2961092366592983,0.022155479305081594,0.031767248076233635,-0.26611880610205096
GTPBP6,ENSG00000178605,-2.295971769153457,0.022163413299545593,0.031775364415606605,-0.13457557185701408
ZBTB24,ENSG00000112365,-2.295712782028707,0.02217836758654299,0.031793542949447313,-0.25495782958236113
ATP1A1-AS1,ENSG00000203865,-2.2951616628665303,0.022210219306638294,0.03183267383602168,-0.43813274665143265
ZKSCAN8,ENSG00000198315,-2.294319731764648,0.02225895546976282,0.031889444506034745,-0.28597967583030615
PEX2,ENSG00000164751,-2.293616929737657,0.02229970942371241,0.03194455658657665,-0.17858386486718025
DPY30,ENSG00000162961,-2.2925891845589037,0.022359423342791472,0.03202025205555291,-0.18043198331923183
ZNF782,ENSG00000196597,-2.291390339974163,0.02242925470593905,0.03211367476182238,-0.3193618044914648
AC092139.1,ENSG00000272923,-2.290952099042965,0.022454829200492826,0.032146998641328306,-0.410120411017887
TMEM50A,ENSG00000183726,-2.290373030449173,0.022488661009787074,0.03218883921493026,-0.18073570741974176
PEX10,ENSG00000157911,-2.2895426801458605,0.022537251426606612,0.03225508531534719,-0.23892255971375675
SMIM11A,ENSG00000205670,-2.289495484952821,0.022540015942002584,0.03225573900085698,-0.3213780573127669
NAGK,ENSG00000124357,-2.2881243109396987,0.022620463351619255,0.032360922852157865,-0.16239737616478322
THUMPD1,ENSG00000066654,-2.287141456383119,0.022678281853369727,0.032436998103208006,-0.10430221080195778
INHBA,ENSG00000122641,-2.2850387649904658,0.022802410079729933,0.03260786634790109,-0.4302710078561187
ZSCAN9,ENSG00000137185,-2.2845347004705276,0.022832254407605432,0.03264720407724819,-0.3733762462463215
NHLRC2,ENSG00000196865,-2.2837540129218032,0.022878544071182165,0.032700011297976596,-0.2257894025231213
RIT1,ENSG00000143622,-2.280897331588053,0.023048624708841357,0.03292963585357003,-0.3086335661598989
CASK,ENSG00000147044,-2.279576099227556,0.023127660026755252,0.03303580012201923,-0.12529398672195846
PAIP2,ENSG00000120727,-2.2779443214869826,0.02322559786636096,0.03316552731693166,-0.1045228006970822
ALG12,ENSG00000182858,-2.2776491476096337,0.02324335248149386,0.033186343891328664,-0.2638964332578637
WDR20,ENSG00000140153,-2.2776230255839125,0.023244924282471748,0.033186343891328664,-0.29516030624284584
TRDN,ENSG00000186439,-2.2774946556060045,0.023252649840048243,0.033193982924558704,-0.42033034934429847
ZNF524,ENSG00000171443,-2.276146569693523,0.023333915497738923,0.03329978935183754,-0.32635012401746843
AC114980.1,ENSG00000251023,-2.2731278740034897,0.02351678712271158,0.03355048827336325,-0.37972242975411674
NT5C,ENSG00000125458,-2.271589601698082,0.023610454338106223,0.033670372439925586,-0.2451955141657054
BANF1,ENSG00000175334,-2.268419672500412,0.0238045000580368,0.03393695857489908,-0.12239944408552539
RAP2C-AS1,ENSG00000232160,-2.2684168255221677,0.023804674956593733,0.03393695857489908,-0.3878545622596532
PDCD10,ENSG00000114209,-2.2663707697915774,0.023930660046053636,0.0341096099799808,-0.1824734646249695
DOCK8,ENSG00000107099,-2.2620547058237532,0.024198324553039708,0.03447706241364282,-0.4065289976028388
CAMKMT,ENSG00000143919,-2.260700681102079,0.02428283057130853,0.0345904120357908,-0.2781331782763252
RPL6,ENSG00000089009,-2.2605289767866035,0.02429356512638034,0.03460217668107796,-0.10879105378433529
PHC3,ENSG00000173889,-2.259182289902338,0.02437790009985219,0.03471875990377359,-0.21332251356707221
C14orf132,ENSG00000227051,-2.2590491757116076,0.024386250060499153,0.0347271133057154,-0.11104301008224482
AC087854.1,ENSG00000251034,-2.254025090360123,0.024703223817325065,0.03516416735866712,-0.45106128302253223
RNF149,ENSG00000163162,-2.249697691360049,0.0249791080037422,0.03553031088357747,-0.21832328297741022
ALKBH8,ENSG00000137760,-2.2494064910594855,0.02499776863220366,0.03555085593938854,-0.2795152812056081
AC004951.1,ENSG00000228434,-2.2485719466170457,0.025051314826653834,0.035619758629922754,-0.3825322964334179
SLC25A37,ENSG00000147454,-2.2479218702993764,0.02509309416348245,0.03567553424097184,-0.1524047149563561
AC110285.2,ENSG00000262877,-2.2472553579126866,0.025135992656125466,0.0357292555023559,-0.43856260323819685
TAF4,ENSG00000130699,-2.2471707307390556,0.02514144403954131,0.035733370280726956,-0.2598885394379491
ZNF718,ENSG00000250312,-2.2445309205840585,0.02531200775196494,0.0359646678113476,-0.3610396216425831
COTL1,ENSG00000103187,-2.2444928652724383,0.025314473916293746,0.0359646678113476,-0.13467918457269956
KDM2B,ENSG00000089094,-2.241713372124074,0.025495163378587496,0.036214014079524126,-0.17456987983730787
RBM23,ENSG00000100461,-2.239482484137407,0.02564099814238326,0.036406362356368425,-0.12767934234091527
SCHIP1,ENSG00000151967,-2.2390066685578716,0.025672196076601726,0.03644695627858429,-0.32756900503971265
ZNF7,ENSG00000147789,-2.238871131008746,0.025681088932741892,0.03645587853066559,-0.25948723443869337
WDHD1,ENSG00000198554,-2.2381313178123037,0.025729676518061132,0.03651743386402726,-0.27503450199530155
TRMO,ENSG00000136932,-2.2377925801289504,0.025751949893648245,0.036545334923700025,-0.36582136075503335
HSD17B10,ENSG00000072506,-2.237520186689997,0.02576987300359771,0.036563345342735275,-0.14676025099147694
PCDHA10,ENSG00000250120,-2.2345211045689153,0.025967925334771613,0.0368331329819467,-0.3870142718519918
ZNF555,ENSG00000186300,-2.2339964319899703,0.026002708870380056,0.0368787277403655,-0.2837423578725966
OXNAD1,ENSG00000154814,-2.2336947548150543,0.026022727067119177,0.036903374210341386,-0.23677874643944774
DELE1,ENSG00000081791,-2.2320732485591703,0.02613055352638901,0.037052525782524014,-0.20244925695939386
IFI30,ENSG00000216490,-2.2271619824884272,0.0264595093716667,0.0375113665166635,-0.45877932429699775
AC113383.1,ENSG00000250320,-2.2243487374814475,0.026649552749527763,0.03776546677280235,-0.37339240438542287
AL050341.2,ENSG00000259943,-2.22408503999279,0.0266674268250997,0.037786965200164085,-0.26429153196549615
POU2F1,ENSG00000143190,-2.223500758637447,0.026707067898396074,0.03783929934271484,-0.15611539247764306
SLC30A4,ENSG00000104154,-2.223206409786972,0.026727057588039112,0.037863783084129604,-0.22147744696591198
DPP3,ENSG00000254986,-2.219089575164087,0.027008000095744347,0.038242408807437824,-0.32159790016367795
CLDN15,ENSG00000106404,-2.217229877382585,0.027135746824861032,0.03841551031814876,-0.3932750287581861
PRELID3B,ENSG00000101166,-2.2156547395109287,0.02724435553692444,0.03855364557452596,-0.26886583009758436
DNAJC17,ENSG00000104129,-2.214529534828429,0.027322170834916684,0.03865984832553457,-0.2662495805394438
FGFBP3,ENSG00000174721,-2.214194636072148,0.027345368417323667,0.03868875537695444,-0.2727914936031932
CSTF2T,ENSG00000177613,-2.2102441657558334,0.027620297057870134,0.03906982005645692,-0.1833589074730284
C21orf58,ENSG00000160298,-2.209567469805005,0.027667630189115732,0.03913281391957808,-0.3848377029843355
ELP4,ENSG00000109911,-2.208824726486705,0.02771966396137766,0.039202442900756404,-0.250265952576326
AHCTF1,ENSG00000153207,-2.207645589660853,0.027802443741590008,0.039311558540840015,-0.12014573262672457
FKBP14,ENSG00000106080,-2.207110249711775,0.027840097140733627,0.03935683602063658,-0.25591525469660814
ETAA1,ENSG00000143971,-2.2069292661347752,0.0278528366857371,0.03937086350693239,-0.23324396236267297
CKMT2,ENSG00000131730,-2.206517439938027,0.027881844182662166,0.03940788109425312,-0.3584448414780246
SLC25A24,ENSG00000085491,-2.2055986077798386,0.027946657509829755,0.03949097363461131,-0.28970167828827575
PEPD,ENSG00000124299,-2.205306846661256,0.02796726523820651,0.03951263178352496,-0.1311096416590356
CYBB,ENSG00000165168,-2.203349384270069,0.028105865360575164,0.039704435025748844,-0.4121907173692221
MRPS9,ENSG00000135972,-2.203028218768275,0.028128662452579944,0.03973262406262859,-0.12196538445619609
CUTC,ENSG00000119929,-2.201000508524867,0.028272963707816654,0.039928383726801395,-0.2483703202451597
PMF1,ENSG00000160783,-2.2004561874203947,0.028311808930174667,0.039979203214492956,-0.2491496994912623
ADGRF5,ENSG00000069122,-2.1995518591351813,0.028376447921838934,0.04006238511146897,-0.20420082254299654
RPS26,ENSG00000197728,-2.197593752885586,0.02851684553596702,0.040252469203818524,-0.2126342505343839
HMBS,ENSG00000256269,-2.1970952720061745,0.028552682710790166,0.040298984777210355,-0.28198232748928165
ZNF316,ENSG00000205903,-2.196612507733269,0.028587427074319726,0.04033580337348746,-0.14522964848501418
LIPT1,ENSG00000144182,-2.1957586715832114,0.02864896681379255,0.04041447407714761,-0.32122991054687944
CLEC2D,ENSG00000069493,-2.194310426244626,0.02875361004870778,0.04054981411066377,-0.3739463091144235
C17orf67,ENSG00000214226,-2.193318673092884,0.028825459739233374,0.0406470390209105,-0.3533384039128624
INTU,ENSG00000164066,-2.1895384939560643,0.029100747238337853,0.04101453505598953,-0.19348503911081316
EIF1AY,ENSG00000198692,-2.1861580427646206,0.029348845212544026,0.0413600332260262,-0.274721418146345
S100A13,ENSG00000189171,-2.1855491596543235,0.029393725896609223,0.041414930126704344,-0.13844499541642197
IRF3,ENSG00000126456,-2.184301532779014,0.02948587340802242,0.04154057581130222,-0.17075005717434744
STK32A,ENSG00000169302,-2.181594898411078,0.029686638256015755,0.04181498971120954,-0.36748328613921966
PDPN,ENSG00000162493,-2.1814209223542624,0.029699583199143405,0.04182900789746346,-0.3548195862611414
SEMA5A,ENSG00000112902,-2.180280333978662,0.029784571055004275,0.04194025283455518,-0.18053700319335597
CAPG,ENSG00000042493,-2.179838027048046,0.029817584779583666,0.04198251057361146,-0.2513801288931652
TYW5,ENSG00000162971,-2.178982510161872,0.029881530035515445,0.042064069423547124,-0.2363564442400503
ARMCX6,ENSG00000198960,-2.178892106154006,0.029888294152136567,0.042069354215952946,-0.19823141507969844
URM1,ENSG00000167118,-2.178375728066942,0.02992695539398947,0.04211953031334114,-0.12668954772181173
NLGN3,ENSG00000196338,-2.175751700097375,0.03012408375190817,0.04237990121795878,-0.1752101346418602
Z97989.1,ENSG00000255389,-2.1739371828640284,0.030261052188664036,0.04256402600794578,-0.31321802031725055
ZNF674,ENSG00000251192,-2.1714417244691493,0.030450298194235458,0.042817285499077366,-0.3364451919901743
NUDT6,ENSG00000170917,-2.1695861234272957,0.0305916804293564,0.043003109460033634,-0.25693438765196186
GIGYF1,ENSG00000146830,-2.1692820518456317,0.030614902166784565,0.043031424737042225,-0.24364857920784022
ZNF500,ENSG00000103199,-2.1674389837109667,0.03075598137315378,0.04321668358827489,-0.29076719235989135
PRRX1,ENSG00000116132,-2.167247158583593,0.030770696925083798,0.043228669305648434,-0.1770822087062669
CHRNB1,ENSG00000170175,-2.166317621507076,0.030842090803407794,0.04332461338283726,-0.24840833863929523
RAB3IL1,ENSG00000167994,-2.163992813605192,0.031021274755206767,0.043554430663337515,-0.30552774756109624
HSPE1,ENSG00000115541,-2.16382239148159,0.031034445199060446,0.04356854565561148,-0.15853573178796942
PAN2,ENSG00000135473,-2.163600681709257,0.03105158642763895,0.04358823174642057,-0.21923073914462687
SLC35A3,ENSG00000117620,-2.1611706411204943,0.031239997267856284,0.0438395021900429,-0.17652613329252098
EGFL8,ENSG00000241404,-2.1588428689421515,0.031421401141101916,0.044085216196464716,-0.31635840986023833
DBT,ENSG00000137992,-2.1586817583491893,0.03143399001621298,0.044098452118499325,-0.17428023450729135
AC002558.3,ENSG00000262265,-2.1553764714741144,0.031693218765775355,0.04445319806214171,-0.42069097549810447
MST1,ENSG00000173531,-2.155191271516502,0.031707797994776896,0.044469184484547127,-0.36567557989724997
ABHD18,ENSG00000164074,-2.154029118673047,0.03179941627684007,0.04457978348058111,-0.2677354378398338
UAP1L1,ENSG00000197355,-2.153594367801083,0.031833748343954034,0.044623438030633386,-0.3054221078336652
