Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000128789,PSMG2,43,-0.4059,70,0.33507,46,-0.3131,69,0.31541,46,-0.3131,53,-0.0997,54,-0.0719,74,0.43492,58,0.03271
ENSG00000175354,PTPN2,26,0.38764,3,-2.7077,19,-0.1031,17,-0.3127,42,1.19094,27,0.46955,12,-0.9068,22,0.11934,19,-0.1168
ENSG00000085415,SEH1L,32,-0.8741,97,0.87996,33,-0.8444,76,0.46783,55,-0.0329,67,0.30086,64,0.21054,46,-0.3098,22,-1.4449
ENSG00000101639,CEP192,34,0.91844,22,0.20241,27,0.55479,16,-0.2242,18,-0.1201,22,0.25046,13,-0.6495,12,-0.7078,12,-0.7587
ENSG00000168675,LDLRAD4,199,1.87352,94,0.53877,36,-0.9594,46,-0.5925,39,-0.8452,67,-0.0059,43,-0.7430,49,-0.4846,56,-0.2810
ENSG00000177150,FAM210A,25,0.46572,19,0.03958,13,-0.5135,23,0.29852,23,0.27293,25,0.50621,15,-0.4204,16,-0.2853,9,-1.1011
ENSG00000101654,RNMT,66,-0.6510,131,0.42666,84,-0.2846,123,0.32076,177,0.92745,97,-0.0730,77,-0.4571,90,-0.1697,88,-0.2098
ENSG00000175322,ZNF519,10,-1.0369,9,-1.1617,12,-0.7862,20,-0.0079,56,1.72776,22,0.17779,21,0.09413,8,-1.4124,19,-0.0538
ENSG00000067900,ROCK1,257,1.53417,70,-0.6134,271,1.62809,42,-1.3769,86,-0.3018,55,-1.0479,73,-0.6077,53,-1.0329,109,0.06875
ENSG00000141446,ESCO1,58,1.08267,13,-1.2124,52,0.87606,12,-1.3721,44,0.62288,34,0.20392,18,-0.8121,4,-2.9078,43,0.56470
ENSG00000167088,SNRPD1,50,-0.7186,39,-1.0890,81,0.02940,67,-0.2797,91,0.21792,116,0.69859,74,-0.1321,97,0.30892,71,-0.1813
ENSG00000158201,ABHD3,4,-1.2903,8,-0.5009,16,0.61182,13,0.27882,5,-1.1412,9,-0.3776,10,-0.2163,25,1.36114,12,0.14535
ENSG00000101752,MIB1,59,0.13978,72,0.46875,68,0.35415,54,-0.0022,56,0.04745,49,-0.1868,43,-0.4084,38,-0.5453,66,0.31339
ENSG00000101773,RBBP8,17,0.00590,7,-1.3014,20,0.25207,8,-1.1579,12,-0.5932,21,0.36253,21,0.35651,21,0.32167,20,0.20690
ENSG00000134508,CABLES1,1,-4.6714,48,0.22813,27,-0.6886,13,-1.7288,28,-0.6092,38,-0.1571,36,-0.2668,78,1.01093,117,1.75403
ENSG00000101782,RIOK3,119,1.11263,110,0.98824,39,-0.6795,61,0.02767,47,-0.4057,56,-0.1229,39,-0.7143,49,-0.3131,48,-0.3671
ENSG00000141452,RMC1,20,0.02303,7,-1.5314,9,-1.2330,41,1.22767,22,0.17077,28,0.66949,19,-0.0640,16,-0.3069,6,-1.6273
ENSG00000141458,NPC1,203,2.94426,124,1.86454,24,-0.8443,8,-2.3771,10,-2.1297,12,-1.9206,18,-1.3586,17,-1.3688,14,-1.6117
ENSG00000154065,ANKRD29,3,-2.7695,7,-1.7206,18,-0.3801,49,1.24739,4,-2.6297,39,0.97264,20,-0.2230,43,0.99481,12,-1.0133
ENSG00000168234,TTC39C,0,-5.1511,6,-0.9695,5,-1.1152,19,0.81219,12,0.06088,15,0.46985,12,0.14801,13,0.19974,16,0.51095
ENSG00000141447,OSBPL1A,467,0.90164,154,-0.8652,206,-0.4230,199,-0.4715,341,0.37635,372,0.59087,147,-1.0102,193,-0.5236,367,0.49885
ENSG00000154059,IMPACT,35,0.58724,27,0.18431,22,-0.1575,25,0.06614,15,-0.7502,20,-0.2938,14,-0.8792,33,0.49660,40,0.81147
ENSG00000198795,ZNF521,16,0.08436,36,1.46167,22,0.58516,14,-0.0494,8,-1.0066,8,-0.9582,11,-0.4818,19,0.39912,11,-0.5057
ENSG00000141380,SS18,70,1.55342,45,0.76206,33,0.28447,11,-1.4023,12,-1.2702,17,-0.7920,22,-0.3705,36,0.41990,20,-0.5282
ENSG00000141384,TAF4B,6,-1.1503,3,-2.1409,8,-0.6143,21,0.82521,21,0.89242,11,-0.1310,13,0.15361,11,-0.1027,16,0.36706
ENSG00000134504,KCTD1,11,-3.0642,100,0.16869,60,-0.6139,94,0.07628,188,1.23127,80,-0.2014,70,-0.4151,58,-0.6615,174,1.09512
ENSG00000171885,AQP4,1146,1.04303,1061,0.91029,1792,1.86665,107,-2.6168,135,-2.2762,162,-2.1250,220,-1.6607,727,0.28199,972,0.76086
ENSG00000170558,CDH2,71,-0.2653,201,1.48073,69,-0.2911,59,-0.5405,94,0.17677,68,-0.3523,60,-0.5587,52,-0.7312,117,0.54586
ENSG00000118276,B4GALT6,8,-2.9945,32,-1.0162,23,-1.5256,100,0.75473,74,0.25738,97,0.80495,58,-0.1266,101,0.76557,42,-0.6047
ENSG00000153339,TRAPPC8,32,-0.0512,51,0.69248,18,-0.8802,41,0.35713,33,0.01730,34,0.04395,19,-0.8788,35,0.08228,46,0.52694
ENSG00000134758,RNF138,35,1.32555,23,0.61021,14,-0.2371,14,-0.2327,13,-0.3457,13,-0.3174,15,-0.0369,7,-1.1468,11,-0.5248
ENSG00000141441,GAREM1,68,1.23440,28,-0.2095,35,0.11817,16,-1.0429,40,0.32290,30,-0.1434,17,-1.0770,28,-0.1969,47,0.59886
ENSG00000141431,ASXL3,15,0.12832,6,-1.2490,23,0.76448,11,-0.4536,23,0.77899,25,1.01099,8,-0.9998,4,-1.9575,10,-0.4789
ENSG00000101746,NOL4,7,-2.6711,12,-1.9552,23,-0.9748,48,0.13771,126,1.78252,63,0.65444,32,-0.5343,16,-1.5605,64,0.59147
ENSG00000134769,DTNA,257,0.28419,170,-0.3710,456,1.25195,130,-0.7788,133,-0.7441,161,-0.4970,231,0.12629,205,-0.0793,233,0.12296
ENSG00000166974,MAPRE2,315,0.02271,329,0.09592,160,-1.0235,402,0.41797,453,0.61423,311,0.00769,312,0.00919,249,-0.3418,256,-0.2980
ENSG00000186812,ZNF397,86,1.56057,14,-1.3103,37,0.14021,25,-0.4654,43,0.36953,34,-0.0236,24,-0.6064,25,-0.4755,29,-0.2334
ENSG00000186814,ZSCAN30,30,1.31304,24,0.88910,13,-0.1053,8,-0.7013,17,0.33985,12,-0.1474,6,-1.2610,9,-0.6663,12,-0.2381
ENSG00000172466,ZNF24,240,1.91962,97,0.32279,75,-0.0887,35,-1.2592,50,-0.6972,55,-0.6291,57,-0.5489,80,0.01866,70,-0.1873
ENSG00000153391,INO80C,6,-1.2529,28,0.96027,1,-3.1088,18,0.25092,13,-0.1837,18,0.32544,16,0.08344,21,0.47108,11,-0.4546
ENSG00000141429,GALNT1,57,0.25924,50,0.04628,47,-0.0451,45,-0.1093,55,0.20342,52,0.13241,39,-0.3576,48,-0.0047,47,-0.0379
ENSG00000141428,C18orf21,13,-0.3665,7,-1.2957,17,0.12042,21,0.44055,14,-0.2549,15,-0.1252,21,0.46317,15,-0.0952,19,0.22503
ENSG00000141425,RPRD1A,108,-0.5584,114,-0.4682,94,-0.7641,185,0.28805,197,0.38812,176,0.23613,171,0.18626,146,-0.0852,159,0.04386
ENSG00000141424,SLC39A6,106,1.12858,41,-0.4013,55,0.04906,49,-0.1471,56,0.07214,63,0.30086,35,-0.7177,59,0.16416,25,-1.1274
ENSG00000134759,ELP2,36,-0.4713,73,0.63877,32,-0.6680,53,0.12179,65,0.45215,55,0.21830,50,0.04754,45,-0.1190,23,-1.1261
ENSG00000134775,FHOD3,4,-2.4416,3,-2.8780,13,-0.9946,39,0.75816,45,0.99188,35,0.67537,13,-1.0505,26,0.12985,41,0.84994
ENSG00000134779,TPGS2,47,-0.9505,35,-1.3886,54,-0.7360,148,0.86026,46,-0.9950,131,0.74620,78,-0.1868,126,0.59334,87,-0.0162
ENSG00000101489,CELF4,51,-2.7566,545,0.85794,259,-0.3418,316,-0.0311,430,0.46456,348,0.13575,405,0.41243,213,-0.6446,226,-0.5522
ENSG00000078142,PIK3C3,71,0.04908,54,-0.3898,59,-0.2512,53,-0.4162,78,0.19251,78,0.20767,69,0.00040,85,0.32282,67,-0.0460
ENSG00000152214,RIT2,4,-2.6960,9,-1.5399,12,-1.1511,83,2.07355,10,-1.3975,33,0.48876,20,-0.3872,25,-0.0235,29,0.20199
ENSG00000132872,SYT4,28,-3.3785,293,0.12243,61,-2.2506,553,1.18570,324,0.28378,346,0.44546,319,0.29044,251,-0.1228,142,-0.9957
ENSG00000152217,SETBP1,8,-1.8451,47,0.92380,24,-0.1801,13,-1.0437,52,1.10891,25,-0.1113,26,-0.0033,21,-0.3380,24,-0.1386
ENSG00000141469,SLC14A1,106,1.10293,79,0.59857,105,1.08411,11,-2.3704,11,-2.3266,21,-1.5156,31,-0.9346,106,1.10306,75,0.51650
ENSG00000152223,EPG5,21,-0.3233,51,1.12289,23,-0.1736,21,-0.2698,34,0.45255,25,-0.0497,18,-0.5927,20,-0.3409,25,-0.0088
ENSG00000152234,ATP5F1A,161,-1.8886,425,-0.4242,340,-0.7674,761,0.50148,451,-0.3315,797,0.65972,576,0.05654,689,0.33934,560,0.00785
ENSG00000152242,C18orf25,11,-1.6675,34,0.08127,33,-0.0060,43,0.42212,18,-0.8768,42,0.43269,38,0.24771,42,0.40734,20,-0.7304
ENSG00000141622,RNF165,2,-2.9762,52,2.05292,10,-0.6535,17,0.13958,26,0.80032,13,-0.2741,11,-0.5337,7,-1.1608,10,-0.7601
ENSG00000101638,ST8SIA5,9,-2.2842,33,-0.3841,15,-1.5577,70,0.83900,65,0.71686,40,-0.0682,65,0.80346,37,-0.2046,22,-0.9636
ENSG00000078043,PIAS2,49,-0.1855,57,0.06378,52,-0.0729,66,0.29115,70,0.39078,58,0.08184,43,-0.4316,63,0.22526,46,-0.2764
ENSG00000167216,KATNAL2,18,0.44897,5,-1.4158,34,1.50747,2,-2.5807,4,-1.6995,17,0.43232,10,-0.5271,9,-0.6888,23,0.85732
ENSG00000167220,HDHD2,95,0.40944,69,-0.1178,68,-0.1374,93,0.37287,40,-0.9360,88,0.31980,77,0.08120,78,0.09319,38,-1.0246
ENSG00000134049,IER3IP1,35,-0.3401,12,-1.8846,18,-1.3267,50,0.23944,42,-0.0460,60,0.59309,46,0.08731,60,0.51128,48,0.17398
ENSG00000175387,SMAD2,75,0.25849,83,0.41504,67,0.07905,72,0.19062,57,-0.1866,59,-0.1344,59,-0.1313,56,-0.2093,56,-0.1990
ENSG00000134030,CTIF,24,-1.1121,45,-0.1343,32,-0.6785,54,0.13526,60,0.30483,42,-0.2850,82,0.96075,36,-0.4864,44,-0.1672
ENSG00000101665,SMAD7,31,0.70621,31,0.68864,24,0.28550,11,-0.8949,21,0.11265,14,-0.5296,21,0.09215,20,0.01832,10,-1.0263
ENSG00000141627,DYM,35,0.08233,36,0.12721,27,-0.3336,33,-0.0240,28,-0.2545,54,0.87550,19,-0.9109,33,-0.0314,30,-0.1829
ENSG00000177576,C18orf32,266,0.49838,118,-0.7833,205,0.07774,146,-0.4540,179,-0.1365,208,0.11069,178,-0.1613,228,0.24608,235,0.29270
ENSG00000265681,RPL17,1064,-0.5067,661,-1.2295,1622,0.15565,928,-0.7171,1326,-0.1630,1729,0.29063,1959,0.52415,1171,-0.3584,2031,0.52146
ENSG00000167315,ACAA2,60,0.37443,28,-0.7835,87,0.99566,13,-1.8937,17,-1.5436,22,-1.2692,45,-0.0899,83,0.91886,99,1.21669
ENSG00000141644,MBD1,24,-1.0125,63,0.45203,21,-1.2220,52,0.13179,72,0.67198,48,0.03348,48,0.01267,41,-0.2392,57,0.28531
ENSG00000154832,CXXC1,11,-0.8310,26,0.44051,20,0.02519,19,-0.0331,26,0.42478,18,-0.1623,20,0.00810,19,-0.0953,20,0.04676
ENSG00000141639,MAPK4,15,-1.7125,14,-1.7926,51,0.15025,34,-0.4831,40,-0.2573,57,0.36822,26,-0.9904,81,0.90236,112,1.47489
ENSG00000134042,MRO,45,-0.0422,30,-0.6357,91,1.12610,23,-1.0383,17,-1.4624,24,-1.0620,54,0.29154,79,0.88441,63,0.50863
ENSG00000082212,ME2,58,0.19101,38,-0.4586,52,0.01691,64,0.34510,45,-0.1989,64,0.40430,36,-0.5874,47,-0.1225,59,0.22662
ENSG00000141646,SMAD4,60,0.46723,39,-0.1919,48,0.10719,31,-0.5594,49,0.15660,54,0.34558,37,-0.3237,48,0.10152,34,-0.4297
ENSG00000176624,MEX3C,21,0.27086,28,0.71470,17,-0.0417,10,-0.8526,19,0.13331,13,-0.5203,19,0.10010,21,0.28551,15,-0.2748
ENSG00000187323,DCC,3,-2.3984,1,-3.6731,12,-0.4259,24,0.58947,8,-0.9638,30,1.16239,17,0.10551,32,1.08647,4,-1.9942
ENSG00000134046,MBD2,29,-0.1979,12,-1.4850,41,0.31139,40,0.30510,25,-0.4266,33,-0.0179,37,0.17351,39,0.26299,40,0.27892
ENSG00000101751,POLI,35,0.96289,28,0.61776,17,-0.2344,20,0.05964,18,-0.0890,21,0.16699,10,-1.1155,14,-0.5159,18,-0.0674
ENSG00000041353,RAB27B,2,-4.4795,63,0.69926,15,-1.4843,73,0.94552,26,-0.6820,47,0.25457,62,0.78828,30,-0.4907,21,-0.9927
ENSG00000196628,TCF4,389,0.41106,239,-0.3615,475,0.74317,206,-0.5927,337,0.17846,327,0.14450,201,-0.6871,241,-0.3502,371,0.33463
ENSG00000091164,TXNL1,94,-0.6867,174,0.28128,91,-0.7374,202,0.52528,168,0.22431,179,0.37266,108,-0.5083,171,0.25052,130,-0.1766
ENSG00000091157,WDR7,61,-0.7672,106,0.08011,45,-1.2292,167,0.82353,95,-0.0971,125,0.38462,108,0.11532,111,0.14692,59,-0.8212
ENSG00000177511,ST8SIA3,11,-3.6282,98,-0.4021,49,-1.4516,192,0.67001,315,1.53394,143,0.21575,125,-0.0284,78,-0.7571,118,-0.1129
ENSG00000066926,FECH,59,0.92714,50,0.64476,12,-1.5036,34,0.02262,30,-0.1633,40,0.31144,34,0.05749,24,-0.5211,10,-1.8143
ENSG00000134440,NARS,198,-0.2682,115,-1.1046,198,-0.2699,356,0.67608,269,0.21734,362,0.80540,144,-0.8199,195,-0.2915,241,0.04170
ENSG00000049759,NEDD4L,32,-1.9301,149,0.43596,68,-0.7854,114,0.00842,219,1.08174,118,0.06436,118,0.06079,74,-0.6728,124,0.12956
ENSG00000172175,MALT1,10,0.01749,1,-2.7897,14,0.43539,12,0.25061,16,0.70350,8,-0.4792,11,0.12187,10,-0.0362,12,0.26507
ENSG00000074657,ZNF532,117,1.55394,66,0.54808,52,0.18422,30,-0.6593,56,0.28196,30,-0.7500,27,-0.9055,32,-0.5822,46,-0.0139
ENSG00000166562,SEC11C,245,0.63423,201,0.30770,218,0.44241,160,-0.0542,119,-0.5167,147,-0.2113,117,-0.5975,182,0.14482,171,0.05414
ENSG00000074695,LMAN1,98,0.80253,51,-0.2445,68,0.20963,25,-1.3098,44,-0.4860,66,0.16702,40,-0.6608,73,0.32419,86,0.58456
ENSG00000101542,CDH20,61,0.95833,29,-0.2167,59,0.92250,20,-0.7793,8,-2.0316,18,-0.9869,20,-0.8314,55,0.80215,59,0.92413
ENSG00000176641,RNF152,18,0.47081,41,1.90722,16,0.29748,7,-0.8861,11,-0.2908,4,-1.7202,22,0.93151,0,-4.0565,0,-5.4166
ENSG00000197563,PIGN,24,1.03368,30,1.36566,8,-0.6419,11,-0.2409,14,0.17907,14,0.14429,5,-1.4991,6,-1.1268,10,-0.3795
ENSG00000134444,RELCH,25,-0.7793,49,0.29275,24,-0.7886,57,0.52364,75,0.99370,37,-0.1774,34,-0.3383,38,-0.1192,41,0.00715
ENSG00000141664,ZCCHC2,22,-0.1234,38,0.77393,21,-0.1949,23,-0.0160,22,-0.1227,24,0.00255,23,-0.0730,13,-0.9174,28,0.28588
ENSG00000081913,PHLPP1,224,1.95884,156,1.28390,50,-0.5596,23,-1.7209,34,-1.1365,26,-1.6222,44,-0.8393,64,-0.1962,103,0.57546
ENSG00000171791,BCL2,32,0.87535,17,-0.1737,14,-0.4713,9,-1.0926,17,-0.1285,19,0.05964,13,-0.6214,17,-0.1349,35,1.03378
ENSG00000119537,KDSR,154,1.48068,89,0.52863,84,0.44877,40,-0.7157,30,-1.1265,46,-0.5556,60,-0.0922,42,-0.6368,49,-0.4056
ENSG00000267390,AC036176.1,16,-0.0454,20,0.31062,24,0.60166,8,-0.9716,10,-0.6936,13,-0.3838,15,-0.1450,22,0.48261,23,0.54553
ENSG00000119541,VPS4B,130,0.71041,71,-0.2651,76,-0.1494,93,0.15961,80,-0.0844,84,0.00447,58,-0.6308,114,0.48492,76,-0.1505
ENSG00000171451,DSEL,100,2.10970,70,1.44092,31,0.07355,22,-0.4929,12,-1.3563,15,-1.0965,18,-0.8373,9,-1.6949,16,-0.8917
ENSG00000166479,TMX3,27,-1.0279,68,0.41986,30,-0.8408,68,0.42537,84,0.77437,50,-0.0948,47,-0.1967,47,-0.1829,59,0.18885
ENSG00000150636,CCDC102B,23,0.74800,8,-0.9198,22,0.62151,7,-1.0430,21,0.56943,7,-1.0902,13,-0.2111,7,-1.0143,32,1.27124
ENSG00000206052,DOK6,12,-2.8933,108,0.35219,152,0.92450,44,-1.0301,148,0.87806,66,-0.4508,74,-0.2707,64,-0.4748,142,0.81425
ENSG00000170677,SOCS6,40,1.05948,45,1.26946,16,-0.3706,8,-1.4271,26,0.31180,16,-0.4120,15,-0.5487,9,-1.3082,23,0.17439
ENSG00000141668,CBLN2,6,-3.6260,32,-1.2888,37,-1.0646,121,0.78382,193,1.60538,86,0.25869,42,-0.9651,65,-0.2301,112,0.65532
ENSG00000166342,NETO1,1,-4.0663,41,0.50066,9,-1.8094,36,0.29293,49,0.79284,31,0.05999,50,0.96579,8,-1.8838,23,-0.4448
ENSG00000263958,AC091138.1,1,-4.0677,4,-2.2069,14,-0.3607,21,0.26898,19,0.10612,28,0.86296,25,0.59777,20,0.15479,11,-0.7470
ENSG00000075336,TIMM21,46,0.14728,50,0.25392,30,-0.5154,38,-0.1721,41,-0.0390,46,0.13610,38,-0.2022,56,0.43420,38,-0.1829
ENSG00000166347,CYB5A,42,0.40771,28,-0.2384,24,-0.4971,17,-0.9759,26,-0.3597,31,-0.0680,42,0.45627,40,0.30878,36,0.13792
ENSG00000187773,DIPK1C,30,1.11016,57,2.31336,16,0.09336,11,-0.5420,5,-1.7065,5,-1.8130,8,-1.0504,13,-0.2247,11,-0.5284
ENSG00000133313,CNDP2,212,0.96118,236,1.15012,80,-0.5947,108,-0.1331,120,0.02595,109,-0.1319,84,-0.5745,77,-0.6654,77,-0.6586
ENSG00000150656,CNDP1,472,3.29534,365,2.63523,19,-2.2547,7,-3.5882,0,-6.8351,6,-3.9904,32,-1.6158,8,-3.4845,1,-6.0432
ENSG00000264247,LINC00909,17,0.37543,5,-1.5163,4,-1.7444,13,-0.0542,7,-0.8937,22,0.89138,12,-0.2377,10,-0.3849,24,0.94989
ENSG00000215421,ZNF407,19,0.46086,9,-0.6296,19,0.50469,13,-0.1097,20,0.55703,17,0.32704,12,-0.2120,8,-0.8581,7,-0.9339
ENSG00000180011,ZADH2,42,-0.4249,53,-0.0479,38,-0.5614,82,0.64200,51,-0.1160,71,0.45491,40,-0.5379,61,0.17777,55,0.01397
ENSG00000179981,TSHZ1,36,-0.3101,42,-0.0613,46,0.09197,56,0.39167,48,0.13172,31,-0.5723,45,0.03687,34,-0.3729,67,0.69724
ENSG00000130856,ZNF236,22,-0.0009,0,-4.7105,46,1.20701,19,-0.2150,27,0.35078,20,-0.1204,14,-0.7794,18,-0.3048,41,0.99430
ENSG00000197971,MBP,23819,3.70725,8203,1.27695,834,-2.3042,491,-3.0787,424,-3.2940,353,-3.6980,3393,-0.2076,553,-2.9078,233,-4.1598
ENSG00000263146,LINC01896,15,-0.7058,8,-1.5151,52,1.31379,4,-2.5196,5,-2.3235,17,-0.5655,28,0.34411,58,1.52965,25,0.11964
ENSG00000256463,SALL3,13,-0.4192,27,0.73232,16,-0.0999,3,-2.6428,3,-2.5566,9,-0.9872,6,-1.7530,56,2.02536,42,1.48062
ENSG00000166377,ATP9B,28,0.31294,14,-0.7303,17,-0.4696,25,0.12072,37,0.74851,19,-0.3358,18,-0.4322,29,0.32238,31,0.46303
ENSG00000122490,SLC66A2,34,-0.6471,40,-0.4172,45,-0.2329,80,0.69080,35,-0.6062,51,-0.0648,63,0.32681,64,0.31849,50,-0.0661
ENSG00000226742,HSBP1L1,4,-1.9063,19,0.19915,14,-0.1968,19,0.25701,6,-1.5462,17,0.09051,17,0.08633,41,1.53897,8,-1.1349
ENSG00000141759,TXNL4A,121,-0.2581,110,-0.4037,99,-0.5745,107,-0.4501,127,-0.1881,154,0.13250,186,0.47492,151,0.09203,177,0.34302
ENSG00000101546,RBFA,13,-0.1320,26,0.96214,12,-0.2996,13,-0.1624,15,0.09021,16,0.13954,9,-0.7414,12,-0.2331,17,0.26931
ENSG00000101544,ADNP2,34,0.21893,37,0.34369,24,-0.3428,29,-0.0660,33,0.15428,46,0.78215,25,-0.3111,20,-0.6206,11,-1.5395
ENSG00000141934,PLPP2,113,3.78840,53,1.90176,0,-4.5549,1,-3.6691,4,-2.2363,3,-2.6229,6,-1.5741,1,-3.2824,0,-7.4195
ENSG00000105556,MIER2,11,0.11277,15,0.53462,13,0.35757,18,0.91560,10,-0.0708,7,-0.5796,11,0.08683,5,-0.9473,5,-1.0200
ENSG00000183186,C2CD4C,1,-2.6645,13,0.29351,11,-0.0186,8,-0.5148,40,2.28831,12,0.17131,5,-1.1931,1,-3.0275,11,0.00176
ENSG00000129946,SHC2,27,-0.3549,61,0.93552,26,-0.4516,39,0.18141,25,-0.5154,42,0.34924,31,-0.1600,32,-0.1351,23,-0.6076
ENSG00000141933,TPGS1,25,-0.4048,25,-0.4566,36,0.12203,35,0.10250,31,-0.0946,37,0.17539,35,0.10786,41,0.35327,27,-0.3226
ENSG00000099804,CDC34,41,-0.3209,54,0.12382,35,-0.5538,82,0.80103,61,0.33252,54,0.15723,46,-0.1501,46,-0.1357,30,-0.7877
ENSG00000172270,BSG,198,-0.4964,360,0.44529,350,0.40168,253,-0.1167,306,0.18214,212,-0.4354,256,-0.1091,325,0.27821,272,-0.0015
ENSG00000099822,HCN2,54,-0.2563,96,0.65955,83,0.43671,60,-0.0932,35,-0.9173,42,-0.6870,88,0.58958,69,0.14231,42,-0.6518
ENSG00000099821,POLRMT,35,0.08362,40,0.28626,22,-0.6307,40,0.28744,40,0.28580,30,-0.1922,32,-0.0785,39,0.25931,27,-0.3275
ENSG00000070423,RNF126,27,-0.2545,36,0.16666,24,-0.4760,45,0.52898,36,0.16589,26,-0.3562,37,0.23096,36,0.17794,25,-0.3812
ENSG00000099864,PALM,97,-0.3825,144,0.24055,183,0.62513,64,-1.0139,112,-0.1654,78,-0.7811,155,0.39877,148,0.27998,152,0.32105
ENSG00000011304,PTBP1,34,1.00793,12,-0.6860,21,0.25308,10,-0.9142,10,-0.8924,15,-0.2680,21,0.23272,24,0.42779,17,-0.1130
ENSG00000129951,PLPPR3,7,-1.1807,23,0.53547,7,-1.1629,24,0.63696,18,0.19111,14,-0.1975,20,0.37419,19,0.29731,10,-0.7538
ENSG00000175221,MED16,30,0.01995,64,1.25947,25,-0.2686,35,0.24019,39,0.41323,23,-0.4534,19,-0.7840,28,-0.0840,25,-0.3059
ENSG00000198858,R3HDM4,20,-0.4474,33,0.33877,28,0.07522,21,-0.3797,41,0.68486,20,-0.4950,33,0.36237,21,-0.3863,25,-0.1106
ENSG00000065268,WDR18,23,-0.1438,36,0.58523,26,0.07642,24,-0.0669,32,0.41008,19,-0.4556,26,0.05615,20,-0.3136,23,-0.1039
ENSG00000182087,TMEM259,63,0.55656,75,0.82759,50,0.17275,43,-0.0523,55,0.32410,41,-0.1467,38,-0.2896,26,-0.8163,22,-1.0588
ENSG00000099817,POLR2E,68,-0.6262,54,-0.9583,65,-0.6793,168,0.83134,100,-0.0167,95,-0.1144,111,0.16002,139,0.51438,107,0.09031
ENSG00000167468,GPX4,265,-0.8142,278,-0.7406,417,-0.1127,393,-0.2086,432,-0.0585,489,0.15520,552,0.37449,619,0.52055,445,-0.0099
ENSG00000118046,STK11,16,-1.2251,52,0.55303,40,0.13959,30,-0.3332,31,-0.2522,37,0.00531,34,-0.1274,43,0.23929,50,0.49902
ENSG00000099625,CBARP,2,-2.8734,1,-3.4995,19,0.44825,12,-0.2873,18,0.36404,18,0.41640,13,-0.1830,24,0.82618,19,0.51351
ENSG00000099624,ATP5F1D,158,-1.0467,210,-0.6138,252,-0.3382,434,0.53182,235,-0.4444,354,0.22522,355,0.23269,425,0.49665,300,-0.0602
ENSG00000167470,MIDN,31,0.60099,35,0.82772,50,1.43571,12,-0.8257,15,-0.4942,11,-1.0773,20,-0.0878,16,-0.4596,11,-0.9581
ENSG00000099622,CIRBP,272,0.21943,335,0.55740,219,-0.1213,176,-0.4618,209,-0.1989,269,0.22458,235,-0.0175,210,-0.1867,178,-0.4435
ENSG00000228300,FAM174C,20,-0.0229,35,0.82927,27,0.42935,23,0.15595,23,0.15842,18,-0.2580,18,-0.2822,16,-0.3916,13,-0.6955
ENSG00000160953,PWWP3A,82,0.04294,74,-0.0987,96,0.30530,73,-0.1269,97,0.31897,64,-0.3761,72,-0.1597,94,0.26835,85,0.10012
ENSG00000115286,NDUFS7,213,0.78063,163,0.33975,94,-0.5238,131,-0.0070,97,-0.4792,111,-0.3002,160,0.34744,102,-0.3952,108,-0.3101
ENSG00000130005,GAMT,155,1.25526,149,1.19475,56,-0.4170,64,-0.2012,41,-0.8965,47,-0.7305,68,-0.1226,67,-0.1374,39,-0.9446
ENSG00000071626,DAZAP1,50,0.33618,56,0.54092,46,0.20864,39,-0.0327,33,-0.3023,28,-0.6242,52,0.46029,32,-0.3320,26,-0.6605
ENSG00000115268,RPS15,866,-0.0912,640,-0.5621,996,0.13073,577,-0.7193,837,-0.1446,718,-0.4206,1280,0.61329,1057,0.22698,1120,0.32031
ENSG00000115266,APC2,52,-0.4514,101,0.61595,58,-0.2897,92,0.44930,48,-0.5763,53,-0.4604,79,0.22522,83,0.28259,66,-0.0757
ENSG00000119559,C19orf25,22,-0.3508,38,0.49508,24,-0.2359,25,-0.1452,18,-0.6557,17,-0.7909,41,0.71933,31,0.19170,30,0.13082
ENSG00000115255,REEP6,5,-1.1829,4,-1.2818,23,1.21596,13,0.22045,3,-1.7800,9,-0.2533,14,0.42381,12,0.19192,13,0.27375
ENSG00000181588,MEX3D,43,1.86744,22,0.70372,10,-0.4738,4,-1.8957,11,-0.4079,8,-1.0004,19,0.46745,7,-0.9636,7,-1.0726
ENSG00000071655,MBD3,41,0.24936,28,-0.3461,41,0.24946,32,-0.1323,36,0.02455,24,-0.6716,40,0.21771,49,0.51004,33,-0.0839
ENSG00000127540,UQCR11,375,-0.7492,380,-0.7297,473,-0.3928,476,-0.3828,546,-0.1699,668,0.16716,733,0.33742,765,0.36787,871,0.58112
ENSG00000079313,REXO1,8,-1.2642,32,0.83443,19,-0.0140,22,0.21731,27,0.56990,13,-0.6705,22,0.27723,11,-0.8810,21,0.13606
ENSG00000129911,KLF16,7,-1.7947,9,-1.4629,31,0.45562,13,-0.8415,47,1.14496,23,-0.0213,26,0.18084,26,0.19087,25,0.13821
