Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000126254,RBM42,11,-1.8627,42,0.15100,40,0.09453,39,0.03661,46,0.32665,24,-0.6873,49,0.38908,34,-0.1828,44,0.26393
ENSG00000126267,COX6B1,72,-2.1773,464,0.68183,376,0.33411,515,0.85696,270,-0.2104,100,-1.7002,108,-1.5792,423,0.52920,378,0.38871
ENSG00000272333,KMT2B,83,1.52069,7,-2.2843,10,-1.7358,9,-1.8781,27,-0.3999,27,-0.3559,14,-1.2837,136,2.50560,15,-1.2952
ENSG00000205155,PSENEN,22,-0.3446,25,-0.1382,44,0.77798,20,-0.4741,20,-0.5277,22,-0.3088,18,-0.6340,23,-0.2337,43,0.82885
ENSG00000004777,ARHGAP33,14,-1.4148,46,0.36605,28,-0.4041,32,-0.2026,56,0.78422,9,-2.0774,43,0.27235,32,-0.1875,42,0.26775
ENSG00000105290,APLP1,198,-0.3482,257,0.06424,180,-0.4960,138,-0.8982,177,-0.5690,127,-1.0191,258,0.06816,394,0.76443,405,0.93372
ENSG00000239382,ALKBH6,9,-1.5623,3,-3.1724,23,-0.1727,38,0.65121,12,-1.1669,12,-1.1168,28,0.13975,69,1.69422,37,0.66992
ENSG00000105270,CLIP3,100,-2.0719,677,0.89820,248,-0.7084,307,-0.3831,302,-0.4466,243,-0.7416,401,0.03617,675,0.89326,527,0.54250
ENSG00000105258,POLR2I,81,-0.9736,173,0.20340,157,0.04512,300,1.12166,166,0.15085,79,-1.0152,80,-0.9848,189,0.34855,142,-0.1179
ENSG00000105254,TBCB,106,-0.5565,152,0.01012,163,0.11516,202,0.46049,115,-0.4758,59,-1.4474,141,-0.1124,152,0.00217,231,0.78807
ENSG00000126247,CAPNS1,112,-0.6314,197,0.25437,125,-0.4583,153,-0.1496,78,-1.2554,78,-1.1726,117,-0.5672,377,1.35624,266,0.86105
ENSG00000161281,COX7A1,39,-1.5902,192,0.89584,100,-0.1733,187,0.85101,103,-0.1246,108,-0.0505,75,-0.6166,82,-0.4707,117,0.08550
ENSG00000167635,ZNF146,53,0.94197,3,-3.3137,30,0.03524,13,-1.2371,28,-0.1131,64,1.27908,31,0.08267,5,-2.4785,35,0.31123
ENSG00000142065,ZFP14,27,-0.2608,28,-0.2485,38,0.25522,18,-0.9141,24,-0.4919,32,-0.0029,59,0.97971,40,0.33195,33,0.02682
ENSG00000181007,ZFP82,29,-0.0136,6,-2.2983,31,0.12154,20,-0.5534,31,0.14252,42,0.58550,51,0.90913,36,0.35816,20,-0.5871
ENSG00000186020,ZNF529,2,-3.2519,3,-2.7868,29,0.49316,12,-0.8536,14,-0.6961,20,-0.1134,49,1.35679,10,-1.2025,42,1.26880
ENSG00000171827,ZNF570,25,0.09013,39,0.78634,17,-0.5014,7,-1.6866,20,-0.2959,18,-0.4565,31,0.41736,18,-0.4146,33,0.59878
ENSG00000188227,ZNF793,31,0.23508,3,-3.2626,32,0.28693,14,-1.0072,41,0.79441,36,0.45597,36,0.47464,18,-0.6067,21,-0.3805
ENSG00000171817,ZNF540,12,-0.7974,3,-2.9259,16,-0.3839,7,-1.6021,6,-1.8549,35,0.80560,26,0.30001,41,1.08303,40,1.20300
ENSG00000011332,DPF1,28,-1.2157,47,-0.4625,53,-0.2850,61,-0.0411,44,-0.6257,40,-0.7035,69,0.14554,139,1.31227,85,0.54132
ENSG00000167642,SPINT2,17,-3.0078,170,0.43233,63,-1.1022,155,0.27936,52,-1.4835,116,-0.1702,121,-0.1126,222,0.87541,230,1.09025
ENSG00000167641,PPP1R14A,242,4.02922,3,-3.6279,15,-1.2654,21,-0.7878,36,0.05549,5,-2.7717,1,-5.0214,9,-1.9866,9,-2.1589
ENSG00000099341,PSMD8,10,-3.3553,71,-0.4305,129,0.51255,157,0.83609,42,-1.3214,37,-1.4149,100,0.09790,128,0.50068,159,0.99188
ENSG00000130244,FAM98C,29,-0.4041,81,1.27827,25,-0.6189,55,0.61246,37,-0.0302,24,-0.6649,29,-0.4122,36,-0.0618,30,-0.3850
ENSG00000178982,EIF3K,58,-1.1834,170,0.48218,130,0.04707,130,0.05005,99,-0.4128,43,-1.6266,71,-0.8854,209,0.83220,188,0.74162
ENSG00000130402,ACTN4,261,0.89456,140,-0.1162,52,-1.6207,88,-0.8273,161,0.10896,68,-1.2247,127,-0.2668,287,1.06276,158,0.07838
ENSG00000104823,ECH1,10,-2.5489,83,0.56645,80,0.50940,58,-0.0121,77,0.51085,4,-3.8583,12,-2.3205,102,0.91706,69,0.28945
ENSG00000104824,HNRNPL,80,0.00228,73,-0.1436,84,0.08234,62,-0.3927,66,-0.3275,83,0.05328,77,-0.0525,100,0.35240,94,0.29151
ENSG00000068903,SIRT2,196,1.00157,52,-1.0991,109,0.03935,98,-0.1338,95,-0.2008,61,-0.8496,74,-0.5545,134,0.37243,128,0.33478
ENSG00000128626,MRPS12,12,-1.0011,3,-2.9490,27,0.26927,28,0.35191,9,-1.4695,17,-0.4519,13,-0.8575,59,1.63449,36,0.85896
ENSG00000179134,SAMD4B,84,0.04755,83,0.01977,124,0.67150,58,-0.5395,118,0.67033,52,-0.6877,62,-0.4362,104,0.38717,49,-0.8711
ENSG00000006712,PAF1,43,0.30537,3,-3.5502,38,0.10103,16,-1.1987,40,0.21426,28,-0.3525,35,-0.0490,70,1.11252,39,0.16473
ENSG00000063322,MED29,79,-0.0030,18,-2.2158,108,0.48455,84,0.09202,82,0.04619,63,-0.3587,70,-0.1931,135,0.86861,77,-0.0638
ENSG00000105193,RPS16,490,0.45529,386,0.07187,446,0.30434,672,0.98826,404,0.15974,159,-1.2925,136,-1.5274,482,0.42963,240,-0.7245
ENSG00000196235,SUPT5H,133,-0.0325,194,0.57359,77,-0.8696,99,-0.4893,109,-0.3739,168,0.33689,136,-0.0035,193,0.56862,138,0.02707
ENSG00000105197,TIMM50,22,-1.3188,189,2.31273,20,-1.4192,29,-0.8996,28,-1.0196,33,-0.6955,34,-0.6207,63,0.31404,61,0.29345
ENSG00000176401,EID2B,11,-1.1566,3,-3.1339,20,-0.3479,28,0.20021,45,1.14158,23,-0.1080,33,0.49091,9,-1.5640,27,0.17077
ENSG00000176396,EID2,14,-1.5196,3,-3.8133,36,-0.1272,30,-0.4163,25,-0.7630,27,-0.5779,46,0.25261,88,1.34198,69,1.07178
ENSG00000105204,DYRK1B,19,-0.1818,3,-2.8534,9,-1.2428,8,-1.4438,15,-0.5801,5,-2.0639,28,0.39326,77,2.22267,29,0.52480
ENSG00000105202,FBL,59,0.19315,145,1.75397,53,0.03304,53,0.04623,24,-1.2438,49,-0.0829,23,-1.2108,33,-0.7161,54,0.05852
ENSG00000013275,PSMC4,12,-1.6885,4,-3.1718,26,-0.5177,15,-1.3123,53,0.67746,10,-1.8499,35,-0.0503,91,1.54241,51,0.60103
ENSG00000130758,MAP3K10,32,-1.0145,28,-1.1901,66,0.10601,86,0.54030,110,1.11179,49,-0.3628,28,-1.2048,87,0.55859,40,-0.7021
ENSG00000174521,TTC9B,55,-1.5781,77,-1.0857,103,-0.6505,412,1.65321,117,-0.4871,77,-1.0941,144,-0.1305,195,0.35849,210,0.54235
ENSG00000105221,AKT2,42,0.82585,3,-3.1711,29,0.21977,16,-0.7295,21,-0.3532,26,0.06583,35,0.50839,28,0.16600,29,0.24903
ENSG00000105223,PLD3,56,-2.7415,407,0.25728,208,-0.7864,316,-0.1417,223,-0.7436,179,-1.0172,350,0.01796,511,0.63285,667,1.27786
ENSG00000090013,BLVRB,11,-1.4562,3,-3.4063,37,0.33038,31,0.04720,42,0.62970,3,-3.3223,11,-1.4836,66,1.33029,41,0.57682
ENSG00000160460,SPTBN4,20,-1.8771,16,-2.1709,53,-0.4082,49,-0.5348,50,-0.5384,69,-0.0032,97,0.53433,133,1.07804,112,0.89831
ENSG00000105245,NUMBL,10,-2.5945,76,0.48879,27,-1.1336,33,-0.7924,51,-0.1602,27,-1.0912,61,0.13277,109,1.09612,86,0.78469
ENSG00000167578,RAB4B,26,-0.7087,90,1.30849,33,-0.3407,45,0.14577,35,-0.2723,15,-1.5191,14,-1.6593,59,0.58819,50,0.34849
ENSG00000269858,EGLN2,21,-1.5939,27,-1.2328,44,-0.4774,69,0.22727,51,-0.2855,49,-0.3097,44,-0.4802,123,1.17634,91,0.77304
ENSG00000167601,AXL,10,-1.4249,3,-3.2719,119,2.69628,3,-3.3144,47,1.02124,18,-0.6547,3,-3.0925,20,-0.4434,15,-1.0001
ENSG00000105323,HNRNPUL1,91,0.36674,31,-1.2706,101,0.54951,35,-1.0835,81,0.21156,56,-0.3854,75,0.05846,88,0.31742,76,0.10005
ENSG00000248098,BCKDHA,9,-1.4273,12,-0.9718,44,1.06391,17,-0.4953,27,0.28664,8,-1.5000,11,-1.1240,31,0.48437,34,0.67948
ENSG00000105341,DMAC2,10,-1.7885,51,0.75392,21,-0.6258,23,-0.5300,13,-1.4097,13,-1.3333,13,-1.3403,143,2.73712,26,-0.3488
ENSG00000105372,RPS19,688,0.21280,1168,1.09687,711,0.26649,770,0.39468,717,0.31447,369,-0.7609,213,-1.5864,469,-0.3902,401,-0.6906
ENSG00000105404,RABAC1,68,-1.1269,122,-0.2255,112,-0.3585,143,0.02219,99,-0.5959,80,-0.8728,90,-0.7002,257,0.98312,241,1.01493
ENSG00000105409,ATP1A3,52,-2.4396,499,1.06671,109,-1.3431,214,-0.3199,142,-1.0157,299,0.21275,338,0.41178,357,0.49963,364,0.60381
ENSG00000105737,GRIK5,21,-1.0551,88,1.20378,26,-0.7454,36,-0.2349,39,-0.1565,12,-1.9259,50,0.25418,26,-0.7686,65,0.79582
ENSG00000160570,DEDD2,0,-4.8963,6,-1.7940,15,-0.4749,29,0.53705,21,0.00792,16,-0.3449,19,-0.1502,18,-0.1775,41,1.31016
ENSG00000105723,GSK3A,32,-1.5177,128,0.62475,78,-0.1627,81,-0.1042,68,-0.4195,63,-0.5089,79,-0.1464,110,0.37635,124,0.65829
ENSG00000079432,CIC,31,-0.7386,134,1.68115,44,-0.2012,38,-0.4158,48,-0.0639,25,-1.0682,19,-1.4846,47,-0.0953,58,0.25810
ENSG00000079462,PAFAH1B3,11,-0.7932,3,-2.7712,32,0.85063,2,-3.0060,28,0.68386,8,-1.2390,17,-0.1558,4,-2.1853,38,1.32943
ENSG00000105429,MEGF8,57,-0.5959,134,0.77387,37,-1.2589,80,-0.0630,85,0.03755,92,0.15742,105,0.37303,73,-0.2168,85,0.02594
ENSG00000167378,IRGQ,11,-2.1723,20,-1.2748,30,-0.6670,65,0.54653,27,-0.8661,84,0.97448,57,0.32967,48,0.06499,69,0.75458
ENSG00000131116,ZNF428,29,-1.6426,63,-0.5042,166,1.06746,132,0.68214,73,-0.2991,55,-0.7149,58,-0.6222,102,0.25750,102,0.28785
ENSG00000105767,CADM4,73,0.01497,37,-1.0153,86,0.28048,60,-0.2782,69,-0.0779,97,0.48253,71,-0.0218,94,0.43459,68,-0.1037
ENSG00000130204,TOMM40,30,-0.9913,262,2.83247,14,-2.0792,69,0.30215,9,-2.8565,13,-2.2158,65,0.22342,45,-0.3776,55,-0.0532
ENSG00000130203,APOE,300,-1.3935,261,-1.5994,3368,2.80659,415,-0.9016,949,0.44406,85,-3.2353,107,-2.9129,960,0.41186,391,-1.0690
ENSG00000130208,APOC1,0,-7.3458,5,-2.1499,69,1.84641,40,0.83872,29,0.38201,21,-0.2008,11,-1.0908,20,-0.2809,17,-0.5018
ENSG00000104853,CLPTM1,38,-1.3586,72,-0.3946,98,0.08953,84,-0.1502,80,-0.2589,41,-1.2442,49,-0.9665,179,1.08675,149,0.89186
ENSG00000007047,MARK4,15,-0.9064,5,-2.5059,22,-0.3111,25,-0.0876,40,0.70082,18,-0.6406,12,-1.2385,29,0.12763,46,0.99308
ENSG00000104866,PPP1R37,3,-3.0653,50,1.16357,27,0.16171,17,-0.5430,25,0.01064,26,0.08029,23,-0.1146,36,0.61314,19,-0.3945
ENSG00000012061,ERCC1,24,-0.7899,3,-3.6858,41,0.02468,56,0.54604,33,-0.3404,37,-0.1017,30,-0.4648,92,1.39341,46,0.23855
ENSG00000125744,RTN2,6,-3.1135,116,1.33626,44,-0.2562,57,0.15873,65,0.41600,30,-0.8248,19,-1.4874,56,0.12126,56,0.12110
ENSG00000125746,EML2,66,1.65517,3,-3.1370,21,-0.2162,28,0.22650,16,-0.7491,23,-0.0956,22,-0.1601,29,0.25842,23,-0.0781
ENSG00000125743,SNRPD2,63,-1.4311,278,0.89525,188,0.25027,215,0.46642,100,-0.7927,113,-0.5431,65,-1.3833,248,0.70106,199,0.38610
ENSG00000185800,DMWD,62,0.00046,32,-1.0148,58,-0.1071,61,-0.0189,67,0.13301,27,-1.2434,48,-0.3968,135,1.30699,62,-0.0009
ENSG00000125755,SYMPK,39,-0.5487,162,1.86020,31,-0.8660,50,-0.1589,49,-0.2143,49,-0.1766,42,-0.4291,70,0.37009,33,-0.8491
ENSG00000176182,MYPOP,7,-2.1334,22,-0.5202,18,-0.8359,20,-0.6818,34,0.17557,43,0.53214,22,-0.4998,40,0.39061,50,0.89142
ENSG00000104967,NOVA2,43,-0.8214,136,1.02504,52,-0.5358,40,-0.9074,58,-0.3779,100,0.51723,87,0.28854,70,-0.0666,78,0.12416
ENSG00000011485,PPP5C,28,-0.9221,19,-1.5067,37,-0.4890,51,-0.0013,34,-0.6831,28,-0.8825,61,0.29598,41,-0.3186,113,1.59659
ENSG00000277531,PNMA8C,15,-1.6493,28,-0.7184,12,-1.9693,49,0.16856,19,-1.3472,63,0.56268,74,0.84227,59,0.45932,74,0.97458
ENSG00000182013,PNMA8A,14,-3.5875,125,-0.3644,100,-0.7029,110,-0.5655,75,-1.2377,171,0.12845,221,0.54360,187,0.26395,331,1.46013
ENSG00000204851,PNMA8B,77,-1.5006,111,-0.9478,85,-1.3406,109,-0.9676,128,-0.7856,353,0.89508,354,0.89746,232,0.19785,337,0.94081
ENSG00000160014,CALM3,238,-2.0283,842,-0.1179,789,-0.2205,1164,0.40068,698,-0.4494,825,-0.1495,751,-0.2963,1032,0.20510,1471,0.91107
ENSG00000197380,DACT3,49,-0.7856,86,0.10017,85,0.07245,87,0.12118,94,0.26084,90,0.16242,43,-0.9813,167,1.20567,48,-0.8676
ENSG00000090372,STRN4,45,0.22044,8,-2.3592,26,-0.6402,35,-0.2094,40,0.03791,14,-1.5708,48,0.30328,84,1.24687,47,0.31577
ENSG00000042753,AP2S1,58,-1.2813,53,-1.4106,98,-0.4821,212,0.76039,85,-0.7554,102,-0.4099,110,-0.2999,202,0.67438,230,1.03905
ENSG00000160007,ARHGAP35,157,-0.2061,59,-1.6889,132,-0.4756,196,0.14161,254,0.64197,279,0.71905,188,0.07856,72,-1.3890,190,0.10215
ENSG00000130748,TMEM160,100,-1.4603,365,0.55004,263,0.01772,477,1.00220,266,0.04146,158,-0.7689,148,-0.8712,172,-0.6388,321,0.38285
ENSG00000130749,ZC3H4,59,1.01487,22,-0.5804,24,-0.4104,8,-1.9540,24,-0.4358,58,0.98095,37,0.23246,39,0.31994,26,-0.3097
ENSG00000142230,SAE1,26,-1.4455,7,-3.3541,45,-0.6065,105,0.73870,40,-0.8435,76,0.21916,81,0.32287,144,1.28343,84,0.41743
ENSG00000257704,INAFM1,13,-1.6132,158,2.54992,28,-0.4996,25,-0.6475,21,-1.0072,12,-1.7521,11,-1.8626,42,0.14545,46,0.32905
ENSG00000105419,MEIS3,8,-3.0732,19,-1.8377,60,-0.1540,61,-0.1317,76,0.25348,27,-1.3695,48,-0.5070,153,1.40067,100,0.76150
ENSG00000118160,SLC8A2,28,-1.6636,75,-0.1709,33,-1.4007,51,-0.7604,48,-0.9283,53,-0.7108,165,1.13067,89,0.10627,164,1.31875
ENSG00000105402,NAPA,46,-1.8911,128,-0.3655,121,-0.4527,184,0.20313,138,-0.2821,97,-0.7988,137,-0.2626,269,0.82363,263,0.90759
ENSG00000105373,NOP53,89,0.05955,66,-0.4063,92,0.11343,74,-0.2249,124,0.69174,76,-0.1814,31,-1.5562,139,0.78831,63,-0.5259
ENSG00000178980,SELENOW,552,-0.4159,354,-1.0939,744,0.05213,1465,1.18246,800,0.18831,439,-0.7674,397,-0.9225,752,0.07026,807,0.20519
ENSG00000185453,ZSWIM9,47,0.46826,46,0.43592,32,-0.1350,30,-0.2341,29,-0.3073,63,0.97462,23,-0.6433,47,0.49037,18,-1.0378
ENSG00000105438,KDELR1,16,-1.1059,3,-3.5381,52,0.68916,14,-1.3772,48,0.63268,12,-1.5049,37,0.13280,53,0.69749,46,0.52677
ENSG00000105443,CYTH2,11,-2.1165,174,2.40627,31,-0.5747,48,0.10630,19,-1.4130,18,-1.3919,25,-0.8827,48,0.08223,52,0.25854
ENSG00000142235,LMTK3,51,-0.4773,85,0.32731,40,-0.8269,38,-0.9182,63,-0.1573,77,0.16931,77,0.16074,119,0.88536,74,0.11688
ENSG00000063177,RPL18,421,-0.3274,1091,1.24027,499,-0.0613,493,-0.0803,662,0.44117,223,-1.2966,157,-1.8193,727,0.54470,386,-0.5039
ENSG00000105516,DBP,12,-2.5645,187,1.75635,69,0.03621,74,0.14504,37,-0.9799,29,-1.2548,33,-1.0743,119,0.93682,70,0.08541
ENSG00000063180,CA11,260,-0.9694,616,0.37498,373,-0.4192,732,0.66139,632,0.47385,286,-0.8258,356,-0.4903,620,0.38726,426,-0.2318
ENSG00000104805,NUCB1,28,-0.8709,3,-3.7674,50,0.01639,39,-0.3369,36,-0.5367,30,-0.7744,50,0.02215,123,1.54588,73,0.73061
ENSG00000087086,FTL,1195,-0.1187,1520,0.26398,1633,0.38043,1977,0.69631,1977,0.79934,468,-1.5495,409,-1.7484,1400,0.13208,810,-0.7846
ENSG00000183207,RUVBL2,40,0.17680,13,-1.5843,27,-0.4567,45,0.33602,25,-0.6387,17,-1.1107,49,0.46961,25,-0.5780,67,1.16522
ENSG00000104852,SNRNP70,95,0.46067,11,-2.8191,64,-0.1619,33,-1.1499,68,-0.0845,41,-0.8475,101,0.56790,114,0.77228,94,0.49904
ENSG00000104863,LIN7B,6,-2.5037,68,1.16454,37,0.14956,35,0.07026,8,-2.2819,22,-0.6618,38,0.18677,64,1.05608,42,0.40398
ENSG00000177380,PPFIA3,38,-1.0331,3,-4.5328,36,-1.1018,64,-0.2358,84,0.22515,105,0.54919,86,0.23061,85,0.21535,116,0.83187
ENSG00000104888,SLC17A7,235,-1.7750,277,-1.5338,339,-1.2295,808,0.10851,654,-0.2481,803,0.09942,1150,0.68555,1093,0.59994,1143,0.77473
ENSG00000104872,PIH1D1,24,-0.0132,3,-3.1023,13,-0.9734,16,-0.5869,14,-0.8281,3,-2.7435,18,-0.4794,84,2.20012,37,0.80548
ENSG00000142541,RPL13A,1359,0.55354,897,-0.1159,1132,0.25623,1455,0.66718,1239,0.45404,805,-0.2845,374,-1.4521,923,-0.0703,596,-0.8121
ENSG00000142534,RPS11,919,0.37841,1136,0.72940,816,0.18759,1044,0.58956,833,0.24634,399,-0.9239,211,-1.8774,804,0.16240,494,-0.6522
ENSG00000142546,NOSIP,17,-1.2925,33,-0.2810,68,0.87423,48,0.31408,21,-1.0636,33,-0.2730,32,-0.3068,56,0.57104,53,0.52732
ENSG00000126464,PRR12,28,0.31872,3,-3.0519,8,-1.5375,9,-1.3801,19,-0.3338,30,0.39071,39,0.82116,65,1.73676,18,-0.4373
ENSG00000126461,SCAF1,29,-0.8886,4,-3.8193,36,-0.5641,18,-1.6083,60,0.24977,80,0.71400,60,0.24103,76,0.62891,73,0.63886
ENSG00000126457,PRMT1,21,-1.0653,5,-3.0122,36,-0.2651,46,0.14321,30,-0.5912,26,-0.7437,33,-0.4055,80,1.04540,79,1.21110
ENSG00000169169,CPT1C,1,-4.8940,92,1.10276,20,-1.2671,65,0.50936,30,-0.7377,32,-0.6149,52,0.14717,57,0.31281,69,0.70765
ENSG00000196961,AP2A1,28,-1.8238,141,0.67034,96,0.05033,81,-0.2157,55,-0.8738,80,-0.2410,124,0.46060,58,-0.7332,153,0.93544
ENSG00000104973,MED25,25,-0.0598,4,-2.7931,43,0.77291,22,-0.2798,14,-0.9851,16,-0.8027,22,-0.3127,39,0.60605,46,1.04546
ENSG00000104960,PTOV1,52,-1.4608,90,-0.6392,90,-0.6374,150,0.15650,101,-0.5032,111,-0.3143,132,-0.0474,266,1.10909,201,0.72255
ENSG00000204673,AKT1S1,14,-1.2563,3,-3.5482,42,0.37970,32,-0.0583,59,1.10434,15,-1.1332,24,-0.4700,42,0.38987,36,0.15641
ENSG00000104946,TBC1D17,16,-0.9697,29,-0.0341,26,-0.2463,14,-1.1921,40,0.52951,16,-0.9835,33,0.17119,10,-1.5630,53,1.06805
ENSG00000213024,NUP62,27,-0.2273,13,-1.3648,30,-0.1063,19,-0.8018,20,-0.7437,34,0.09686,32,0.01406,87,1.69951,34,0.11542
ENSG00000131408,NR1H2,11,-2.4367,88,0.74818,57,0.04272,76,0.50969,65,0.28263,31,-0.9162,50,-0.1725,103,1.00855,33,-0.8771
ENSG00000161671,EMC10,107,0.75111,115,0.86961,85,0.36029,36,-0.9580,49,-0.5434,40,-0.8160,44,-0.6541,76,0.18638,71,0.08519
ENSG00000161677,JOSD2,29,0.07730,38,0.48910,41,0.62377,43,0.69323,20,-0.5535,20,-0.4987,21,-0.4700,26,-0.0898,24,-0.2443
ENSG00000204653,ASPDH,6,-2.4608,3,-3.5525,35,0.06606,75,1.35661,39,0.28149,19,-0.8698,29,-0.2261,39,0.25868,41,0.38494
ENSG00000131409,LRRC4B,94,0.26727,32,-1.4005,45,-0.8808,59,-0.4656,126,0.86111,59,-0.4587,93,0.25745,78,-0.0252,81,0.03448
ENSG00000105379,ETFB,94,-0.3559,8,-3.8758,198,0.84724,141,0.28643,166,0.63409,101,-0.2404,48,-1.3677,112,-0.0802,130,0.18238
ENSG00000105568,PPP2R1A,74,-2.2632,492,0.63725,178,-0.9638,229,-0.5803,292,-0.2277,279,-0.2727,309,-0.1127,434,0.43082,538,0.90708
ENSG00000167555,ZNF528,103,2.45374,10,-1.4293,8,-1.7388,27,0.03176,24,-0.1592,30,0.20076,39,0.64872,2,-3.4159,10,-1.4637
ENSG00000170954,ZNF415,59,1.45742,4,-2.6697,31,0.38924,19,-0.4238,22,-0.1892,34,0.50843,26,0.10233,14,-0.8073,20,-0.3870
ENSG00000130844,ZNF331,21,-0.5717,6,-2.3640,30,-0.0267,26,-0.2571,25,-0.3374,48,0.69014,68,1.31319,23,-0.4809,34,0.14192
ENSG00000179820,MYADM,41,0.10415,3,-3.7256,12,-1.7436,16,-1.3397,14,-1.5952,38,-0.0035,87,1.37673,81,1.23921,57,0.75025
ENSG00000126583,PRKCG,16,-2.1541,8,-3.0754,16,-2.1621,34,-1.0810,27,-1.5001,33,-1.1125,105,0.67621,176,1.57306,159,1.67570
ENSG00000142408,CACNG8,221,-0.5919,601,1.02230,130,-1.3942,241,-0.4555,255,-0.4064,617,1.07022,532,0.81388,196,-0.7745,253,-0.4195
ENSG00000170906,NDUFA3,145,-1.4109,417,0.20965,424,0.23870,640,0.91859,365,-0.0016,131,-1.5611,158,-1.2865,555,0.67832,410,0.20417
ENSG00000105619,TFPT,41,-1.0946,159,1.04223,102,0.31180,111,0.44327,88,0.08701,57,-0.6156,50,-0.7999,113,0.47619,58,-0.6279
ENSG00000105618,PRPF31,28,-0.4167,38,0.04648,37,-0.0172,20,-0.9082,32,-0.2326,20,-0.9300,40,0.13548,52,0.52610,54,0.67902
ENSG00000088038,CNOT3,32,0.19152,4,-2.9092,23,-0.2888,13,-1.1902,25,-0.2143,11,-1.3523,38,0.48255,78,1.73571,30,0.13233
ENSG00000125505,MBOAT7,50,-1.2903,102,-0.2103,57,-1.0948,110,-0.0990,97,-0.3174,73,-0.7177,110,-0.0915,205,0.92696,191,0.92574
ENSG00000170889,RPS9,753,0.80961,410,-0.1775,583,0.38612,787,0.88467,532,0.26659,210,-1.2034,166,-1.5497,435,-0.0856,319,-0.6179
ENSG00000167614,TTYH1,248,-0.3254,25,-3.7294,826,1.70671,177,-0.8418,464,0.78564,108,-1.5761,94,-1.7887,502,0.81541,222,-0.5412
ENSG00000167615,LENG8,96,1.56115,48,0.37404,13,-1.6378,11,-1.7922,22,-0.9376,6,-2.6837,29,-0.4301,115,1.89704,29,-0.4672
ENSG00000125503,PPP1R12C,56,-0.2446,18,-1.9084,85,0.43227,65,0.00816,115,1.09032,46,-0.5450,35,-0.9305,61,-0.0996,59,-0.1650
ENSG00000105048,TNNT1,2,-3.9381,25,-0.2506,69,1.44357,48,0.80366,28,-0.0835,18,-0.7184,13,-1.1727,46,0.72981,22,-0.4711
ENSG00000129990,SYT5,22,-2.3972,304,1.76617,52,-1.1158,98,-0.1625,43,-1.5179,55,-1.0476,119,0.14621,140,0.40197,160,0.71242
ENSG00000105063,PPP6R1,41,-1.1820,177,1.15635,51,-0.8224,46,-0.9842,96,0.15430,88,0.00836,69,-0.3862,126,0.58729,88,0.00685
ENSG00000133265,HSPBP1,3,-3.6738,68,0.63682,32,-0.5417,27,-0.8219,40,-0.2219,35,-0.4065,44,-0.0482,46,0.01663,83,1.14564
ENSG00000160469,BRSK1,148,-0.0567,264,0.88926,80,-0.9914,98,-0.6980,147,-0.0712,167,0.13538,162,0.08917,256,0.84202,108,-0.5937
ENSG00000108107,RPL28,954,0.61357,494,-0.4392,725,0.16564,1060,0.78920,826,0.42563,326,-1.0712,199,-1.8117,842,0.40727,468,-0.5683
ENSG00000108106,UBE2S,22,-0.9179,3,-3.8539,67,0.81673,37,-0.1475,48,0.28339,7,-2.5454,14,-1.5950,53,0.41739,74,1.15295
ENSG00000187902,SHISA7,7,-1.4791,3,-2.7923,9,-1.1702,7,-1.4527,25,0.43535,10,-0.9905,24,0.36394,27,0.51759,38,1.30922
ENSG00000063241,ISOC2,8,-2.2081,91,1.62600,35,0.00311,43,0.32049,27,-0.4003,5,-2.7443,18,-1.0211,23,-0.6015,52,0.75869
ENSG00000090971,NAT14,13,-2.0977,25,-1.1625,45,-0.2807,45,-0.2741,39,-0.5339,28,-0.9861,66,0.32279,108,1.16269,91,0.99374
ENSG00000213015,ZNF580,26,-0.9199,54,0.22623,41,-0.2161,53,0.19478,86,1.16185,18,-1.3984,26,-0.8735,26,-0.9052,49,0.09694
ENSG00000173581,CCDC106,9,-2.6160,144,1.78860,25,-1.0666,43,-0.2467,32,-0.7768,57,0.18392,22,-1.2806,91,0.94989,52,0.03672
ENSG00000063244,U2AF2,21,-0.7377,7,-2.4014,55,0.77886,14,-1.3234,21,-0.7999,14,-1.3143,40,0.26552,79,1.42364,50,0.72986
ENSG00000063245,EPN1,90,-0.9196,304,1.02897,116,-0.5368,152,-0.1143,135,-0.3292,157,-0.0551,123,-0.4408,213,0.42745,185,0.22351
ENSG00000167685,ZNF444,13,-0.9352,3,-3.0815,53,1.33079,33,0.53504,23,-0.0510,8,-1.5996,12,-1.0275,21,-0.2193,36,0.78339
ENSG00000198046,ZNF667,44,0.14598,3,-3.8361,26,-0.6798,24,-0.8215,24,-0.8956,45,0.16748,104,1.59779,53,0.42052,50,0.36945
ENSG00000166770,ZNF667-AS1,13,-2.0432,99,1.09659,58,0.21512,72,0.54491,39,-0.4444,32,-0.6982,61,0.28314,43,-0.2670,52,0.03223
