Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000173065,FAM222B,22,0.13745,20,-0.0913,23,0.15975,12,-0.7610,25,0.28667
ENSG00000132591,ERAL1,33,0.57225,22,-0.4172,21,-0.3835,21,-0.3267,28,0.08552
ENSG00000132589,FLOT2,96,0.48777,81,0.07800,23,-1.8751,62,-0.3730,69,-0.1879
ENSG00000109118,PHF12,19,0.42711,12,-0.5542,24,0.69479,14,-0.1448,11,-0.5698
ENSG00000063015,SEZ6,53,1.46839,18,-1.0900,3,-3.4763,17,-0.8939,40,0.38944
ENSG00000196535,MYO18A,11,-2.5243,13,-2.2631,88,1.04237,249,3.19685,80,0.86587
ENSG00000108256,NUFIP2,74,-0.0847,77,-0.0107,97,0.37168,21,-1.9797,126,0.80396
ENSG00000160551,TAOK1,208,0.21792,142,-0.6064,270,0.57196,203,0.10951,211,0.16880
ENSG00000108262,GIT1,89,-0.3822,147,0.82342,43,-1.3969,96,-0.1622,86,-0.3274
ENSG00000198720,ANKRD13B,16,-0.2733,15,-0.4730,25,0.45786,32,0.87074,23,0.33498
ENSG00000167549,CORO6,55,1.00673,14,-1.8145,2,-3.9934,17,-1.1996,116,1.94350
ENSG00000141298,SSH2,25,-0.3977,25,-0.3744,40,0.47210,52,0.90209,37,0.33878
ENSG00000126653,NSRP1,111,-0.9491,105,-1.0442,370,1.22428,599,2.14485,114,-0.6832
ENSG00000108578,BLMH,28,0.54637,12,-1.2088,18,-0.3360,19,-0.2838,49,1.30000
ENSG00000108582,CPD,63,0.52093,41,-0.4589,69,0.50034,30,-0.8129,43,-0.2402
ENSG00000108587,GOSR1,32,-0.4318,44,0.27564,36,-0.1300,18,-1.1621,72,1.00394
ENSG00000196712,NF1,121,0.26915,86,-0.4784,124,0.22081,73,-0.5928,160,0.63960
ENSG00000126861,OMG,149,0.74930,79,-0.6924,178,0.76750,46,-1.3414,80,-0.5151
ENSG00000126860,EVI2A,23,-2.0415,11,-3.2493,582,4.84874,34,-1.1060,27,-1.4772
ENSG00000131242,RAB11FIP4,170,0.03543,152,-0.2081,115,-0.5836,302,0.97652,134,-0.3502
ENSG00000172301,COPRS,171,0.61389,149,0.26019,36,-1.9578,62,-1.1831,88,-0.6504
ENSG00000108651,UTP6,23,0.30121,12,-1.1001,24,0.24659,10,-1.0538,51,1.53230
ENSG00000178691,SUZ12,58,-0.0975,46,-0.5583,78,0.41048,83,0.51618,86,0.57756
ENSG00000126858,RHOT1,71,0.53920,45,-0.4751,42,-0.4691,37,-0.6713,81,0.56084
ENSG00000141314,RHBDL3,42,0.87470,27,-0.2645,12,-1.4043,25,-0.2642,17,-0.8456
ENSG00000108666,C17orf75,36,0.88135,23,-0.2330,14,-0.9259,13,-1.0127,17,-0.5771
ENSG00000010244,ZNF207,119,0.08877,89,-0.5335,135,0.26856,154,0.47931,137,0.29236
ENSG00000108671,PSMD11,82,0.49219,52,-0.5208,85,0.38329,39,-0.8145,74,0.15813
ENSG00000176749,CDK5R1,266,0.93296,182,-0.0447,12,-4.0699,76,-1.3684,160,-0.2301
ENSG00000176658,MYO1D,4,-1.9118,5,-1.3764,60,3.07307,12,0.12589,17,0.60982
ENSG00000006042,TMEM98,8,-1.4664,19,0.12651,79,2.67472,2,-2.9162,8,-1.1997
ENSG00000108684,ASIC2,27,0.32910,19,-0.4644,3,-2.9540,33,0.55546,39,0.80121
ENSG00000198783,ZNF830,20,-0.0332,12,-0.9482,25,0.34832,20,0.00966,46,1.40002
ENSG00000005156,LIG3,17,0.32064,12,-0.4225,15,0.07931,6,-1.3116,24,0.82346
ENSG00000092871,RFFL,19,-1.1586,27,-0.5246,105,1.94662,59,0.90239,28,-0.2776
ENSG00000185379,RAD51D,26,0.20545,9,-1.8176,16,-0.5889,45,1.06417,60,1.56274
ENSG00000166750,SLFN5,26,0.25964,14,-0.9868,60,1.59092,22,-0.0756,13,-0.8717
ENSG00000006125,AP2B1,330,0.81752,184,-0.5495,222,-0.1156,152,-0.7051,197,-0.2992
ENSG00000270647,TAF15,95,0.00060,78,-0.4378,111,0.24133,146,0.69275,99,0.06521
ENSG00000270885,RASL10B,23,0.01448,30,0.74088,2,-3.3138,19,-0.2810,15,-0.6590
ENSG00000271447,MMP28,15,-1.2624,45,1.25945,5,-2.6161,7,-1.9892,60,1.22349
ENSG00000273611,ZNHIT3,52,0.22051,63,0.70324,26,-0.9288,11,-2.1140,24,-1.0569
ENSG00000278311,GGNBP2,217,0.50587,125,-0.7182,193,0.14038,190,0.11651,188,0.10609
ENSG00000278535,DHRS11,20,0.68629,15,0.09610,7,-1.0892,0,-6.5466,16,0.08370
ENSG00000275700,AATF,26,-0.0955,28,0.04450,47,0.85050,29,0.08840,9,-1.6025
ENSG00000278540,ACACA,73,0.44084,52,-0.3526,45,-0.4477,51,-0.2642,73,0.28839
ENSG00000276234,TADA2A,30,0.18304,25,-0.2032,18,-0.6185,14,-1.0617,51,1.01342
ENSG00000275066,SYNRG,44,-0.0633,27,-1.0648,79,0.89186,78,0.87877,61,0.44847
ENSG00000278053,DDX52,47,-0.0726,25,-1.2629,68,0.55530,87,0.97695,87,0.96203
ENSG00000278845,MRPL45,30,1.19204,17,-0.2194,11,-0.8621,0,-7.3960,11,-0.8730
ENSG00000274211,SOCS7,43,0.12926,31,-0.5917,23,-0.8637,65,0.74732,65,0.75780
ENSG00000275832,ARHGAP23,47,-0.9300,62,-0.3746,230,1.96757,83,0.18873,65,-0.2032
ENSG00000277363,SRCIN1,74,-0.5121,76,-0.4605,146,0.71438,206,1.30906,84,-0.1823
ENSG00000273604,EPOP,28,0.19219,30,0.35577,2,-3.5333,13,-1.0316,36,0.54640
ENSG00000275023,MLLT6,37,-1.2140,85,0.50587,58,-0.2619,124,0.95902,87,0.37339
ENSG00000277972,CISD3,33,-0.3563,61,1.20707,23,-0.7750,16,-1.2992,12,-1.7794
ENSG00000277791,PSMB3,110,0.45857,101,0.26579,67,-0.4593,17,-2.4496,67,-0.4747
ENSG00000276293,PIP4K2B,211,0.33925,200,0.21467,66,-1.5531,147,-0.3420,152,-0.2897
ENSG00000273559,CWC25,34,-0.2104,21,-1.1500,52,0.50575,93,1.51660,49,0.41760
ENSG00000125691,RPL23,308,-0.7742,647,0.95607,468,0.07197,381,-0.2513,252,-0.8902
ENSG00000002834,LASP1,70,0.69459,58,0.21908,14,-2.0297,19,-1.5363,36,-0.5763
ENSG00000263874,LINC00672,67,0.26467,70,0.36533,24,-1.3992,37,-0.7394,50,-0.2837
ENSG00000161381,PLXDC1,36,0.92546,23,-0.1902,3,-2.8829,16,-0.7009,20,-0.3127
ENSG00000067191,CACNB1,74,0.65206,51,-0.2249,4,-3.7595,28,-1.0674,91,0.76950
ENSG00000108298,RPL19,313,-1.0745,806,1.08811,873,0.80276,383,-0.5205,143,-2.0006
ENSG00000141750,STAC2,76,1.01049,39,-0.5729,2,-4.3348,53,0.04070,51,-0.0312
ENSG00000108306,FBXL20,52,0.36159,30,-0.7988,21,-1.1208,49,0.15877,90,1.18270
ENSG00000125686,MED1,36,0.15167,21,-0.9587,42,0.34468,50,0.62928,51,0.67732
ENSG00000167258,CDK12,28,-0.6453,19,-1.3332,56,0.60457,81,1.22154,97,1.54983
ENSG00000171532,NEUROD2,139,1.20463,60,-0.8137,2,-5.1863,91,0.04095,88,-0.0118
ENSG00000131771,PPP1R1B,152,-0.7948,348,1.19766,97,-1.2758,168,-0.4401,188,-0.2674
ENSG00000131748,STARD3,26,-0.1754,27,-0.1158,32,0.17436,37,0.42309,31,0.13782
ENSG00000141741,MIEN1,56,0.20120,66,0.59997,47,-0.1489,2,-4.3420,29,-0.8734
ENSG00000172057,ORMDL3,35,0.60614,24,-0.2624,26,-0.0779,24,-0.2169,14,-1.0398
ENSG00000108344,PSMD3,86,0.97993,48,-0.4548,24,-1.3458,32,-0.9406,58,-0.0421
ENSG00000008838,MED24,21,0.14671,19,-0.0557,9,-1.1187,21,0.11938,25,0.38873
ENSG00000126351,THRA,155,-0.6099,245,0.41014,176,-0.2535,321,0.71622,176,-0.2516
ENSG00000126368,NR1D1,47,1.14502,31,0.07524,11,-1.5005,6,-2.4200,4,-2.8709
ENSG00000188895,MSL1,75,-0.3557,96,0.18782,75,-0.2488,108,0.32402,105,0.27832
ENSG00000108349,CASC3,83,-0.1579,75,-0.3559,115,0.41845,147,0.81960,83,-0.1113
ENSG00000108352,RAPGEFL1,29,0.48079,24,-0.0113,2,-3.2971,11,-1.1099,37,0.70524
ENSG00000171475,WIPF2,145,0.40894,113,-0.1717,88,-0.5001,107,-0.2034,115,-0.0860
ENSG00000073584,SMARCE1,72,-0.0951,62,-0.4090,151,1.15678,68,-0.1668,72,-0.0786
ENSG00000213424,KRT222,106,1.15234,60,-0.3057,5,-3.8410,53,-0.3894,35,-1.0358
ENSG00000186395,KRT10,45,-0.2932,77,1.04392,44,-0.2487,6,-3.0482,29,-0.8810
ENSG00000128422,KRT17,61,1.24726,32,-0.4291,0,-7.2074,13,-1.5994,40,0.04945
ENSG00000173812,EIF1,821,0.28188,859,0.39183,638,-0.2086,272,-1.5101,385,-0.9875
ENSG00000173801,JUP,7,-0.8424,11,-0.0587,33,1.79355,18,0.74887,0,-5.1680
ENSG00000141696,P3H4,12,-0.6828,16,-0.1259,12,-0.5556,10,-0.7725,52,1.92191
ENSG00000141698,NT5C3B,83,0.53465,76,0.33361,20,-1.7673,7,-3.3605,66,-0.0106
ENSG00000131473,ACLY,96,1.20059,51,-0.3729,45,-0.4812,9,-2.7812,30,-1.0878
ENSG00000173786,CNP,184,-1.5946,225,-1.2461,2380,3.39364,373,-0.1933,250,-0.8109
ENSG00000168259,DNAJC7,179,0.25284,178,0.22925,103,-0.6844,118,-0.4774,121,-0.4504
ENSG00000168256,NKIRAS2,17,0.51419,11,-0.5149,15,0.12291,24,0.87190,1,-3.0326
ENSG00000108773,KAT2A,49,0.68575,28,-0.6118,21,-0.8702,12,-1.7149,69,1.00840
ENSG00000108774,RAB5C,91,0.31900,101,0.58782,57,-0.5061,17,-2.2778,31,-1.4288
ENSG00000167925,GHDC,20,0.39209,21,0.53033,11,-0.6401,1,-3.8148,9,-0.8672
ENSG00000173757,STAT5B,29,0.25690,25,-0.1283,41,0.73929,18,-0.5252,12,-1.1573
ENSG00000168610,STAT3,34,-0.6744,50,0.16451,107,1.39332,37,-0.3727,34,-0.4960
ENSG00000177469,CAVIN1,7,-2.4702,17,-1.0499,101,2.15535,105,2.23036,20,-0.5810
ENSG00000033627,ATP6V0A1,398,0.97941,219,-0.4731,78,-1.8947,209,-0.4181,249,-0.1476
ENSG00000068120,COASY,37,0.19672,43,0.56437,23,-0.5867,7,-2.3615,24,-0.5303
ENSG00000108788,MLX,24,0.62264,18,-0.0699,9,-1.0270,0,-4.8832,27,0.57062
ENSG00000141699,RETREG3,33,-0.0329,28,-0.3364,15,-1.2462,42,0.34909,65,1.10131
ENSG00000131462,TUBG1,28,1.34323,17,0.04228,3,-2.4223,3,-2.3937,0,-7.0373
ENSG00000037042,TUBG2,96,0.66379,81,0.24688,40,-0.9422,19,-2.0365,38,-1.0033
ENSG00000108797,CNTNAP1,193,0.86516,118,-0.3261,11,-3.6764,84,-0.7617,172,0.35548
ENSG00000108799,EZH1,56,-0.1513,36,-1.0178,78,0.42569,112,1.01472,102,0.86058
ENSG00000131475,VPS25,28,0.53214,27,0.40579,13,-0.8234,6,-1.8772,9,-1.3922
ENSG00000183978,COA3,94,0.18693,118,0.77056,49,-0.8641,30,-1.6255,27,-1.7542
ENSG00000126581,BECN1,72,0.07160,82,0.38347,54,-0.4021,44,-0.7085,54,-0.4162
ENSG00000131467,PSME3,63,0.27672,68,0.45247,34,-0.7863,8,-2.8597,51,-0.1301
ENSG00000266967,AARSD1,53,0.66036,33,-0.4017,12,-1.8432,30,-0.4654,57,0.56491
ENSG00000198863,RUNDC1,69,0.90580,37,-0.5931,20,-1.3283,34,-0.5331,56,0.23476
ENSG00000131469,RPL27,359,-0.9473,951,1.42406,513,-0.1710,374,-0.6577,156,-1.9663
ENSG00000108828,VAT1,31,0.14848,20,-0.7181,40,0.52197,34,0.28858,38,0.44769
ENSG00000108830,RND2,39,-0.2354,48,0.22035,43,-0.0120,77,0.93642,11,-2.1054
ENSG00000012048,BRCA1,3,-2.5994,5,-1.5818,40,1.98689,53,2.58980,13,0.05136
ENSG00000267002,AC060780.1,13,-1.1021,13,-1.2122,31,0.45397,35,0.62086,89,2.35327
ENSG00000188554,NBR1,75,-0.1417,77,-0.0693,145,0.98509,48,-0.7812,75,-0.0883
ENSG00000175906,ARL4D,32,1.37872,14,-0.6622,1,-4.0610,0,-5.5915,27,0.56595
ENSG00000067596,DHX8,27,0.61459,13,-0.9521,24,0.23790,19,-0.1043,26,0.37431
ENSG00000108861,DUSP3,180,0.53748,150,0.08889,57,-1.4147,70,-1.1116,140,-0.0473
ENSG00000108852,MPP2,59,0.58451,32,-0.7812,67,0.58993,49,0.08904,32,-0.5963
ENSG00000091947,TMEM101,22,0.43195,16,-0.3445,26,0.54581,13,-0.5580,13,-0.5643
ENSG00000161654,LSM12,39,0.54247,30,-0.0644,27,-0.2079,22,-0.5088,16,-1.0175
ENSG00000141349,G6PC3,40,-0.0922,47,0.23137,37,-0.1985,49,0.24314,29,-0.5592
ENSG00000108840,HDAC5,86,0.30980,85,0.28880,48,-0.6985,40,-0.9716,56,-0.4613
ENSG00000168591,TMUB2,47,0.40526,30,-0.6078,21,-0.9353,41,0.04350,67,0.85761
ENSG00000087152,ATXN7L3,92,0.19822,97,0.31957,17,-2.3721,57,-0.5984,99,0.25845
ENSG00000108312,UBTF,78,0.07648,68,-0.2242,71,-0.0970,82,0.13487,92,0.32156
ENSG00000108309,RUNDC3A,355,0.42431,373,0.55156,28,-3.5081,151,-1.0407,180,-0.7772
ENSG00000013306,SLC25A39,31,-0.2229,38,0.28730,23,-0.6033,31,-0.1486,44,0.39163
ENSG00000030582,GRN,40,0.33357,32,-0.1549,33,-0.0952,23,-0.6260,36,0.08276
ENSG00000161682,FAM171A2,35,0.33196,32,0.13462,3,-3.3109,1,-4.6274,61,1.15517
ENSG00000186566,GPATCH8,64,-0.5173,41,-1.3614,99,0.31204,193,1.44681,187,1.39384
ENSG00000180329,CCDC43,41,-0.2633,43,-0.1458,61,0.45383,59,0.39448,51,0.15596
ENSG00000073670,ADAM11,87,1.50215,34,-0.8237,2,-4.7703,26,-1.0381,49,-0.0562
ENSG00000108883,EFTUD2,63,1.26136,22,-1.1732,22,-0.8677,6,-2.6616,67,0.84525
ENSG00000131095,GFAP,177,-4.0274,1778,-0.1554,5879,1.96165,6454,2.15220,818,-1.3005
ENSG00000131094,C1QL1,26,-0.0379,25,-0.1089,36,0.46658,38,0.55380,13,-1.0304
ENSG00000172992,DCAKD,25,-0.6501,42,0.49017,34,0.01739,11,-1.6461,62,0.98208
ENSG00000136448,NMT1,316,0.54493,171,-0.8046,158,-0.7314,282,0.17079,392,0.71329
ENSG00000161714,PLCD3,16,-1.3754,46,0.89668,45,0.50273,42,0.40206,23,-0.5676
ENSG00000186834,HEXIM1,91,0.61950,69,-0.0422,27,-1.4748,61,-0.2257,48,-0.5944
ENSG00000184922,FMNL1,18,0.09459,25,0.87902,1,-4.1428,0,-7.2208,20,0.18917
ENSG00000225190,PLEKHM1,20,-0.1131,15,-0.6183,12,-0.8313,34,0.79392,42,1.15452
ENSG00000186868,MAPT,384,0.31311,280,-0.3914,203,-0.7810,345,0.04060,492,0.61872
ENSG00000120071,KANSL1,62,0.28194,28,-1.3381,77,0.52361,38,-0.5734,133,1.47101
ENSG00000073969,NSF,852,1.82876,304,-0.8595,30,-4.0737,129,-1.9364,301,-0.6690
ENSG00000108379,WNT3,14,-0.3663,28,1.49641,2,-2.6688,0,-7.2014,11,-0.6598
ENSG00000108433,GOSR2,45,-0.0168,49,0.16958,34,-0.4328,43,-0.0663,46,0.01323
ENSG00000179673,RPRML,48,0.72528,18,-1.3418,1,-4.8831,48,0.45887,82,1.37580
ENSG00000262879,AC005670.3,22,-1.0340,21,-1.1640,94,1.55546,105,1.76013,41,0.12718
ENSG00000004897,CDC27,105,0.54073,64,-0.5557,70,-0.2774,43,-1.0338,132,0.74299
ENSG00000141279,NPEPPS,173,0.40896,112,-0.5588,114,-0.3874,102,-0.5522,248,0.86696
ENSG00000108424,KPNB1,268,0.44401,170,-0.5669,273,0.32806,182,-0.3147,241,0.12481
ENSG00000198933,TBKBP1,19,0.38642,19,0.34880,2,-2.9711,12,-0.4362,12,-0.4139
ENSG00000159111,MRPL10,44,0.24862,46,0.35969,26,-0.6294,11,-1.8347,37,-0.1137
ENSG00000141295,SCRN2,19,0.78736,12,-0.2864,15,0.08610,3,-1.9933,10,-0.5495
ENSG00000264920,AC018521.5,14,-0.1369,23,1.16905,12,-0.2881,0,-7.0656,3,-2.3493
ENSG00000108439,PNPO,48,0.57451,38,0.00397,15,-1.4226,7,-2.3960,51,0.46624
ENSG00000108465,CDK5RAP3,39,-0.0071,38,-0.0201,49,0.38874,14,-1.5647,55,0.56181
ENSG00000082641,NFE2L1,303,0.72074,148,-0.8784,167,-0.4785,300,0.44621,227,0.00168
ENSG00000108468,CBX1,131,0.04212,119,-0.1635,184,0.58160,111,-0.2304,117,-0.1430
ENSG00000002919,SNX11,17,-0.0947,25,0.83909,8,-1.2656,12,-0.6257,9,-1.0812
ENSG00000136436,CALCOCO2,47,-1.0956,63,-0.5268,197,1.49314,156,1.07141,100,0.33102
ENSG00000159199,ATP5MC1,152,0.43070,163,0.62609,53,-1.3400,36,-1.8977,44,-1.5906
ENSG00000159202,UBE2Z,110,0.22669,87,-0.3091,77,-0.4147,128,0.38610,108,0.12424
ENSG00000159210,SNF8,44,-0.2675,64,0.63779,42,-0.2680,36,-0.5144,35,-0.5162
ENSG00000198740,ZNF652,24,-1.8161,33,-1.3133,290,2.79719,163,1.57916,23,-1.5368
ENSG00000167085,PHB,81,0.30788,86,0.44603,64,-0.1653,5,-3.8196,46,-0.6713
ENSG00000121067,SPOP,103,-0.1584,96,-0.3042,125,0.20094,112,0.02673,182,0.81322
ENSG00000121073,SLC35B1,38,0.57161,27,-0.2519,14,-1.1568,18,-0.7455,39,0.41009
ENSG00000136504,KAT7,41,0.27840,34,-0.1775,32,-0.2200,39,0.09278,32,-0.2105
ENSG00000005882,PDK2,63,0.11047,64,0.16787,29,-1.0936,34,-0.8726,86,0.59153
ENSG00000167100,SAMD14,27,-0.2027,42,0.86559,4,-2.8469,21,-0.5071,26,-0.2276
ENSG00000108819,PPP1R9B,74,-0.6913,158,1.12986,34,-1.6781,106,0.04848,67,-0.6748
ENSG00000108826,MRPL27,72,0.08233,94,0.77382,41,-0.8176,22,-1.7313,35,-1.0543
ENSG00000108829,LRRC59,40,0.11976,43,0.29378,25,-0.6413,23,-0.7737,37,-0.0246
ENSG00000136444,RSAD1,18,0.20171,17,0.06407,11,-0.5402,5,-1.8396,25,0.67817
ENSG00000006282,SPATA20,32,-0.2075,49,0.81003,8,-2.1591,17,-1.0846,40,0.17708
ENSG00000154945,ANKRD40,61,-1.1255,77,-0.6895,319,1.87174,254,1.43973,59,-0.9402
ENSG00000108848,LUC7L3,194,-2.1363,182,-2.2392,875,0.57392,3314,3.26799,1058,0.89481
ENSG00000141232,TOB1,30,-0.6317,48,0.45182,64,0.77063,9,-2.2541,55,0.52245
ENSG00000008294,SPAG9,225,-0.3615,163,-0.9960,548,1.20496,541,1.18219,284,0.10591
ENSG00000239672,NME1,124,0.64391,121,0.57001,20,-2.3618,22,-2.2205,30,-1.7312
ENSG00000243678,NME2,228,-0.1731,382,1.17217,106,-1.2907,90,-1.5304,76,-1.7928
ENSG00000011258,MBTD1,12,-0.3258,7,-1.3426,29,1.27525,23,0.81573,24,0.91276
ENSG00000264895,AC006141.1,3,-2.9834,0,-7.1948,55,1.99601,78,2.74494,47,1.67672
ENSG00000011260,UTP18,53,0.85064,37,-0.0519,25,-0.6371,16,-1.3029,15,-1.3481
ENSG00000154975,CA10,90,0.90437,57,-0.2293,13,-2.3728,50,-0.3520,44,-0.5509
ENSG00000166260,COX11,72,0.01384,89,0.52646,45,-0.7130,20,-1.8982,78,0.13657
ENSG00000108924,HLF,252,0.85686,168,-0.1463,18,-3.3791,108,-0.7888,171,-0.0752
ENSG00000108960,MMD,92,0.24285,99,0.44571,22,-2.0099,35,-1.3246,87,0.09191
ENSG00000153933,DGKE,99,1.59495,31,-1.2061,11,-2.3692,22,-1.4250,71,0.35527
ENSG00000121058,COIL,29,0.10539,17,-0.9308,40,0.61580,34,0.36954,43,0.71953
ENSG00000121064,SCPEP1,35,0.23787,21,-0.8210,21,-0.6293,29,-0.1514,74,1.40792
ENSG00000121057,AKAP1,68,0.18090,55,-0.2943,46,-0.4973,40,-0.7027,115,0.98245
ENSG00000153944,MSI2,54,-1.1285,127,0.72453,96,0.01748,66,-0.5615,159,0.83934
ENSG00000181610,MRPS23,68,0.14034,69,0.18060,47,-0.4762,31,-1.1114,77,0.29381
ENSG00000180891,CUEDC1,8,-1.5472,15,-0.3645,52,1.78604,46,1.54122,9,-1.0137
ENSG00000136451,VEZF1,30,-0.5064,28,-0.6380,98,1.59773,55,0.59073,34,-0.1755
ENSG00000264112,AC015813.1,16,-0.1567,7,-1.5635,12,-0.5516,5,-1.6871,77,2.76777
ENSG00000136450,SRSF1,75,0.39056,59,-0.1636,67,0.07069,52,-0.3256,45,-0.5249
ENSG00000264364,DYNLL2,470,0.53363,346,-0.1916,182,-1.1255,452,0.28650,254,-0.6156
ENSG00000005379,TSPOAP1,33,-0.6593,61,0.70688,12,-2.0249,41,-0.1780,74,0.77971
ENSG00000213246,SUPT4H1,57,0.23301,65,0.59152,25,-1.1202,16,-1.7466,35,-0.5813
ENSG00000108389,MTMR4,56,0.75212,29,-0.7267,32,-0.4275,33,-0.3697,51,0.33287
ENSG00000108387,SEPTIN4,201,-1.2250,331,-0.2619,1170,1.99586,645,0.90044,157,-1.3247
ENSG00000108384,RAD51C,34,0.69884,30,0.31825,17,-0.6626,2,-3.5866,10,-1.4600
ENSG00000175175,PPM1E,44,1.75439,18,-0.5553,3,-2.7581,4,-2.4115,7,-1.7667
ENSG00000108395,TRIM37,281,1.34273,129,-0.6023,31,-2.5818,68,-1.4148,156,-0.1582
ENSG00000182628,SKA2,26,-0.5708,42,0.52208,51,0.64948,23,-0.5885,27,-0.3338
ENSG00000153982,GDPD1,55,0.52612,25,-1.1180,20,-1.1738,82,0.99820,64,0.59521
ENSG00000175155,YPEL2,68,0.54940,37,-0.7829,78,0.57756,46,-0.2451,52,-0.0586
ENSG00000108406,DHX40,53,0.45071,34,-0.5277,62,0.53359,29,-0.6365,44,-0.0028
ENSG00000141367,CLTC,561,1.17617,309,-0.3390,168,-1.1753,61,-2.6696,268,-0.4688
ENSG00000141378,PTRH2,21,0.50337,18,0.18936,11,-0.6547,6,-1.5568,12,-0.5158
ENSG00000062716,VMP1,64,0.48852,44,-0.3887,51,-0.0286,15,-1.8805,78,0.64796
ENSG00000108443,RPS6KB1,57,0.48553,33,-0.7310,49,0.07632,39,-0.2955,66,0.56301
ENSG00000167434,CA4,15,-0.2352,24,0.91694,1,-3.2844,11,-0.6142,15,-0.1488
ENSG00000170832,USP32,59,0.85793,36,-0.3646,56,0.44892,3,-3.6127,26,-0.7632
ENSG00000062725,APPBP2,71,0.52448,43,-0.6119,67,0.25752,42,-0.4704,65,0.19371
ENSG00000141376,BCAS3,55,0.61691,29,-0.8032,45,0.09317,40,-0.1241,50,0.24332
ENSG00000108506,INTS2,16,0.16266,7,-1.3408,31,1.21483,10,-0.6249,29,1.10025
ENSG00000108510,MED13,56,-0.1196,52,-0.2645,90,0.67853,27,-1.1901,100,0.85335
ENSG00000146872,TLK2,65,-0.0435,41,-0.9911,96,0.59153,123,1.00642,89,0.47195
ENSG00000170921,TANC2,85,0.54666,47,-0.7499,28,-1.3657,30,-1.2346,160,1.43922
ENSG00000008283,CYB561,51,1.23213,26,-0.4481,3,-3.1781,27,-0.2673,15,-1.1169
ENSG00000136485,DCAF7,77,-0.2047,62,-0.6513,108,0.38177,159,1.03813,108,0.39354
ENSG00000136463,TACO1,21,0.27686,20,0.14914,8,-1.2558,12,-0.6803,22,0.21654
ENSG00000266173,STRADA,35,0.58296,16,-1.1086,32,0.23245,21,-0.4343,47,0.87838
ENSG00000108588,CCDC47,138,-0.0270,91,-0.8717,247,0.93138,112,-0.3469,262,1.03101
ENSG00000198231,DDX42,151,0.51168,97,-0.4812,109,-0.1747,107,-0.2097,134,0.14623
ENSG00000108592,FTSJ3,29,0.26490,20,-0.4861,45,0.92214,36,0.54943,4,-2.6039
ENSG00000087191,PSMC5,220,0.33256,224,0.38418,137,-0.5225,106,-0.9025,81,-1.3209
ENSG00000108604,SMARCD2,13,-0.3858,7,-1.5710,33,1.17356,20,0.36508,43,1.62944
ENSG00000266402,SNHG25,25,-1.3070,49,0.00963,100,1.17689,62,0.37174,81,0.79933
ENSG00000136478,TEX2,73,0.49184,49,-0.4096,60,-0.0014,58,-0.0504,49,-0.3069
ENSG00000261371,PECAM1,12,-1.0064,21,0.07857,11,-0.8817,44,1.24854,36,0.91621
ENSG00000108654,DDX5,355,0.16599,266,-0.4671,384,0.23955,317,-0.0670,451,0.50306
ENSG00000258890,CEP95,20,-1.2084,16,-1.6089,76,1.16990,84,1.36250,106,1.78096
ENSG00000108854,SMURF2,18,-0.6957,19,-0.5608,37,0.66068,65,1.63821,23,-0.0859
ENSG00000120063,GNA13,23,-1.1117,51,0.58959,76,1.07367,23,-0.7996,44,0.15725
ENSG00000154240,CEP112,12,-1.3574,28,0.21368,30,0.26603,43,0.85875,44,0.91074
ENSG00000154229,PRKCA,112,-0.2862,161,0.56093,61,-1.1346,83,-0.6728,170,0.46030
ENSG00000198265,HELZ,77,0.25278,55,-0.4787,56,-0.3311,70,0.02193,105,0.68267
ENSG00000197170,PSMD12,160,0.90900,113,0.01325,53,-1.1438,39,-1.5886,51,-1.2203
ENSG00000154217,PITPNC1,69,-0.2406,103,0.69798,33,-1.3118,27,-1.6169,105,0.48366
ENSG00000130935,NOL11,31,0.74290,18,-0.4923,14,-0.7856,14,-0.7079,28,0.30242
ENSG00000171634,BPTF,228,-1.1601,222,-1.2023,872,1.27291,1221,1.90569,583,0.58272
ENSG00000186665,C17orf58,17,-0.0931,18,0.01720,9,-1.0571,31,0.91168,16,-0.1903
ENSG00000182481,KPNA2,64,1.45083,24,-0.9250,19,-1.0810,1,-4.4211,46,0.29383
ENSG00000278730,AC005332.6,12,-1.1700,27,0.54774,47,1.32965,28,0.46649,4,-2.2866
ENSG00000196704,AMZ2,125,-0.1484,192,0.92568,64,-1.1229,13,-3.4377,127,-0.0824
ENSG00000108946,PRKAR1A,567,0.94135,355,-0.2247,233,-0.8127,196,-1.0754,213,-0.9495
ENSG00000141338,ABCA8,6,-2.9551,5,-3.1225,250,4.48487,47,0.58342,17,-0.9812
ENSG00000154262,ABCA6,2,-3.1204,2,-3.0035,110,4.38241,0,-4.0749,31,1.23013
ENSG00000154265,ABCA5,51,0.29935,20,-1.5548,42,-0.1044,55,0.32964,112,1.55881
ENSG00000108984,MAP2K6,25,0.44771,18,-0.2319,18,-0.2394,19,-0.1048,16,-0.3764
ENSG00000123700,KCNJ2,8,-1.2894,6,-1.6489,63,2.55984,45,1.83394,3,-2.1099
ENSG00000125398,SOX9,72,-1.2576,228,1.45737,100,-0.4767,32,-2.1822,161,0.27201
