Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000128294,TPST2,1,-4.3249,23,-0.5792,24,-0.5594,36,0.10725,50,0.76301,26,-0.3711,50,0.75242
ENSG00000225783,MIAT,30,-3.1190,142,-0.8106,474,1.38784,75,-1.7668,159,-0.7090,409,0.89121,236,-0.0255
ENSG00000180957,PITPNB,47,-1.3333,101,-0.1642,129,0.24996,136,0.31253,113,0.01123,107,-0.0798,124,0.18041
ENSG00000100154,TTC28,24,0.41094,3,-2.6264,20,0.16906,28,0.69332,29,0.85426,9,-1.0423,11,-0.8822
ENSG00000159873,CCDC117,22,0.00140,18,-0.3084,20,-0.1234,24,0.16833,19,-0.2062,29,0.46770,22,0.07653
ENSG00000100219,XBP1,28,0.31567,26,0.16051,24,0.05816,28,0.28195,24,0.08544,11,-1.0876,21,-0.1568
ENSG00000183579,ZNRF3,23,-0.5656,13,-1.3977,49,0.73251,81,1.51074,41,0.38012,1,-4.6721,17,-1.0774
ENSG00000186998,EMID1,17,-0.6428,6,-2.1706,10,-1.5238,67,1.64470,52,1.45434,18,-0.5613,12,-1.2506
ENSG00000182944,EWSR1,110,-0.0926,192,0.82095,126,0.14025,93,-0.3555,94,-0.3741,73,-0.7443,130,0.18860
ENSG00000185340,GAS2L1,12,-2.0043,21,-1.1914,39,-0.2694,77,0.87300,58,0.46269,39,-0.2427,55,0.36611
ENSG00000100276,RASL10A,9,-2.4253,42,-0.1439,28,-0.8182,31,-0.6178,86,1.24446,16,-1.6206,67,0.70691
ENSG00000100280,AP1B1,30,-1.0735,31,-1.0319,60,-0.0028,62,0.04626,62,0.06411,46,-0.4128,93,0.85561
ENSG00000225465,RFPL1S,31,-2.9166,271,0.39110,293,0.59997,124,-0.8424,163,-0.4704,305,0.58425,245,0.25290
ENSG00000100285,NEFH,5,-5.2885,76,-1.5510,308,0.73615,81,-1.4553,27,-3.2078,251,0.29191,505,1.89379
ENSG00000184117,NIPSNAP1,24,-1.2141,39,-0.5233,45,-0.3045,33,-0.7470,75,0.62010,64,0.26649,69,0.46553
ENSG00000186575,NF2,22,-0.9286,25,-0.7498,38,-0.0865,72,0.97314,43,0.13848,62,0.70013,29,-0.5655
ENSG00000184076,UQCR10,149,-1.0355,204,-0.5532,122,-1.4420,389,0.48325,504,1.09610,215,-0.4697,343,0.31256
ENSG00000100330,MTMR3,22,-0.4497,22,-0.4926,48,0.91286,42,0.54602,26,-0.2283,14,-1.1111,25,-0.3168
ENSG00000099995,SF3A1,43,-0.3030,66,0.38721,42,-0.3669,49,-0.0909,66,0.44626,22,-1.3026,62,0.30899
ENSG00000100003,SEC14L2,37,0.06998,9,-2.0101,22,-0.7751,63,0.97632,42,0.31933,25,-0.4973,44,0.42361
ENSG00000100029,PES1,27,-0.3185,31,-0.0803,34,0.07053,22,-0.5775,50,0.81938,11,-1.6567,34,0.05086
ENSG00000184792,OSBP2,26,0.12147,25,0.09419,22,-0.1196,23,-0.0286,23,-0.0579,18,-0.4349,28,0.26690
ENSG00000253352,TUG1,126,0.90635,55,-0.4314,90,0.38723,58,-0.3534,65,-0.1935,57,-0.3799,61,-0.3179
ENSG00000198832,SELENOM,81,-1.1148,173,0.07261,60,-1.6609,243,0.62579,311,1.25996,102,-0.7644,158,-0.0820
ENSG00000138942,RNF185,23,0.13486,5,-2.0702,9,-1.3254,40,1.06325,25,0.30070,13,-0.6994,30,0.68628
ENSG00000100100,PIK3IP1,55,0.95338,11,-1.6138,17,-0.9685,56,0.98343,27,-0.2617,22,-0.5296,39,0.41884
ENSG00000185721,DRG1,27,-0.8062,56,0.31138,21,-1.2961,36,-0.3737,48,0.05955,33,-0.5308,86,1.22977
ENSG00000184708,EIF4ENIF1,30,-0.8906,74,0.50916,56,0.06771,47,-0.2261,33,-0.8548,81,0.66444,65,0.34785
ENSG00000198089,SFI1,12,-0.7307,22,0.19109,25,0.42486,14,-0.5412,12,-0.8609,22,0.19457,26,0.55523
ENSG00000241878,PISD,15,-1.8121,64,0.36083,39,-0.4667,22,-1.3177,72,0.63216,36,-0.5567,77,0.77149
ENSG00000183530,PRR14L,64,0.00545,109,0.89456,97,0.80553,28,-1.2698,44,-0.6195,62,-0.0474,45,-0.5797
ENSG00000128245,YWHAH,148,-2.9889,1443,0.47550,1189,0.17781,522,-1.1267,1047,-0.0531,902,-0.2826,1648,0.81619
ENSG00000100220,RTCB,38,-0.3117,40,-0.2602,24,-1.1452,42,-0.1648,68,0.70853,28,-0.7849,68,0.71237
ENSG00000100225,FBXO7,162,1.87893,47,-0.2802,27,-1.2248,48,-0.2228,53,-0.0984,41,-0.4836,50,-0.1916
ENSG00000100234,TIMP3,68,-0.0825,45,-0.7394,65,-0.1776,213,1.91190,92,0.45494,30,-1.3208,24,-1.7548
ENSG00000133424,LARGE1,18,-1.5265,28,-0.9083,39,-0.4186,49,-0.0389,55,0.17329,69,0.51201,74,0.74397
ENSG00000100281,HMGXB4,57,0.45231,80,1.03988,44,0.03456,34,-0.3579,21,-1.1715,55,0.38289,37,-0.2674
ENSG00000100284,TOM1,4,-3.4766,41,-0.0729,41,-0.0457,37,-0.2008,53,0.39779,30,-0.5630,63,0.73434
ENSG00000100302,RASD2,3,-3.2267,41,0.43590,13,-1.4189,32,0.07080,37,0.30720,47,0.66256,44,0.65013
ENSG00000100320,RBFOX2,41,-2.3705,281,0.58280,237,0.34819,160,-0.3252,177,-0.1808,208,0.09212,223,0.23085
ENSG00000128335,APOL2,9,-2.6292,96,0.88985,53,-0.0825,30,-0.9698,41,-0.5392,76,0.50157,80,0.66753
ENSG00000100345,MYH9,76,0.20087,63,-0.1059,85,0.43151,46,-0.6020,75,0.19060,31,-1.2093,69,0.04457
ENSG00000100348,TXN2,69,-0.0577,64,-0.1696,54,-0.4899,101,0.56122,79,0.17085,64,-0.1650,76,0.10490
ENSG00000100350,FOXRED2,41,-0.0107,54,0.44655,39,-0.0905,52,0.37519,30,-0.5771,41,-0.0277,44,0.09936
ENSG00000100353,EIF3D,61,0.32417,58,0.26282,31,-0.7882,74,0.64960,61,0.36993,29,-0.8488,45,-0.1578
ENSG00000261675,AL022313.4,3,-3.3206,51,0.90725,38,0.46622,14,-1.1111,27,-0.1641,33,0.17217,32,0.15072
ENSG00000166862,CACNG2,6,-2.9121,70,0.84430,79,1.26271,20,-1.1422,38,-0.1753,26,-0.7425,32,-0.4718
ENSG00000100360,IFT27,20,-0.6741,26,-0.2328,19,-0.7548,47,0.71246,44,0.68388,11,-1.5155,37,0.34894
ENSG00000100362,PVALB,0,-6.0878,97,1.12775,10,-2.5716,42,-0.2748,52,0.08875,61,0.33380,86,1.07942
ENSG00000128311,TST,40,0.83013,8,-1.5953,10,-1.3848,59,1.51608,44,1.19273,11,-1.2354,7,-1.9107
ENSG00000128309,MPST,55,1.31718,21,-0.2930,13,-1.1382,70,1.76407,27,0.08572,3,-3.2262,13,-1.1283
ENSG00000100379,KCTD17,14,-2.3836,57,-0.2852,35,-1.1391,72,0.07294,89,0.48340,108,0.73886,94,0.59130
ENSG00000166897,ELFN2,7,-1.7313,15,-0.5460,29,0.55426,6,-1.8390,33,0.78256,17,-0.3224,23,0.13957
ENSG00000100083,GGA1,38,-0.1051,39,-0.0748,41,0.00661,36,-0.1697,37,-0.1560,32,-0.3727,52,0.47616
ENSG00000241360,PDXP,17,-3.8267,166,-0.5211,109,-1.2534,327,0.56821,377,0.95240,285,0.33692,272,0.29647
ENSG00000100097,LGALS1,80,-1.6179,55,-2.1740,90,-1.5555,439,1.08562,249,0.14614,193,-0.2797,427,1.24014
ENSG00000189060,H1F0,59,-0.5179,119,0.61124,57,-0.6318,71,-0.2182,98,0.33703,72,-0.1887,93,0.24008
ENSG00000100116,GCAT,21,-0.9242,19,-1.0240,31,-0.3560,69,1.01222,41,0.15142,33,-0.2084,45,0.34760
ENSG00000100124,ANKRD54,19,-0.2473,7,-1.7148,29,0.43142,11,-1.0474,31,0.58014,22,-0.0284,24,0.07294
ENSG00000100129,EIF3L,49,-0.9492,84,-0.1261,42,-1.2827,162,0.95352,168,1.22222,40,-1.2813,78,-0.2791
ENSG00000100142,POLR2F,108,0.77213,56,-0.3048,30,-1.3493,83,0.33464,88,0.47726,60,-0.1833,67,-0.0141
ENSG00000100146,SOX10,152,3.71559,7,-1.9090,3,-3.1073,20,-0.3291,12,-1.1951,8,-1.7719,17,-0.6378
ENSG00000100151,PICK1,39,0.26700,22,-0.6525,16,-1.2290,28,-0.2448,45,0.57976,10,-1.7313,55,0.97536
ENSG00000198792,TMEM184B,27,-0.8871,17,-1.5424,35,-0.5290,40,-0.2661,65,0.59143,78,0.82137,56,0.30999
ENSG00000213923,CSNK1E,108,-0.3589,109,-0.3534,174,0.46254,104,-0.4273,124,-0.1637,218,0.77911,112,-0.3379
ENSG00000168135,KCNJ4,4,-3.9817,60,0.03917,34,-0.9225,47,-0.3407,86,0.73102,57,-0.0496,89,0.79923
ENSG00000100201,DDX17,593,0.99939,256,-0.3818,372,0.23843,230,-0.5495,300,-0.1522,214,-0.6636,313,-0.0716
ENSG00000100216,TOMM22,24,-1.2960,52,-0.1237,36,-0.7477,61,0.13975,76,0.57294,55,-0.0351,72,0.46549
ENSG00000100221,JOSD1,22,-1.5063,43,-0.4847,56,-0.0855,44,-0.4434,63,0.10924,83,0.55337,80,0.56500
ENSG00000100226,GTPBP1,27,0.32272,14,-0.6815,15,-0.6662,32,0.58495,23,0.08750,26,0.25724,23,0.06349
ENSG00000100242,SUN2,284,2.04966,12,-2.9468,47,-1.0933,55,-0.7734,76,-0.2953,112,0.35187,95,0.10048
ENSG00000100246,DNAL4,0,-6.3830,12,-0.8343,13,-0.8267,14,-0.6249,30,0.69036,30,0.54559,34,0.92750
ENSG00000221890,NPTXR,32,-2.9600,238,0.07200,217,-0.0913,224,-0.0245,225,-0.0220,348,0.69514,277,0.35888
ENSG00000183741,CBX6,82,-1.6818,233,-0.0897,260,0.09478,338,0.51631,257,0.07520,444,0.98261,167,-0.6718
ENSG00000100307,CBX7,22,-2.1562,130,0.57506,57,-0.7972,118,0.41573,96,0.09200,127,0.53663,105,0.25355
ENSG00000100316,RPL3,828,-0.1647,836,-0.1484,463,-1.1538,1647,0.97664,1241,0.56807,921,0.00523,769,-0.3129
ENSG00000100321,SYNGR1,33,-2.2115,102,-0.5390,112,-0.4385,102,-0.5447,112,-0.4338,187,0.42559,284,1.37280
ENSG00000128268,MGAT3,33,-0.5621,42,-0.1774,27,-0.9192,40,-0.2429,55,0.29344,50,0.10802,70,0.75337
ENSG00000100335,MIEF1,53,0.16169,44,-0.1524,49,0.03015,41,-0.2464,55,0.25190,37,-0.4135,49,0.02834
ENSG00000128272,ATF4,149,0.03919,128,-0.1985,105,-0.5654,145,-0.0046,139,-0.0854,121,-0.2840,211,0.71311
ENSG00000187051,RPS19BP1,73,-0.7314,76,-0.6807,33,-2.0625,185,0.75982,204,1.10322,93,-0.3558,133,0.24309
ENSG00000100346,CACNA1I,0,-8.0276,28,0.25559,25,0.11650,21,-0.2043,10,-1.3448,38,0.73885,40,1.01240
ENSG00000100354,TNRC6B,377,0.46487,315,0.16644,532,1.26193,179,-0.7191,155,-1.0264,258,-0.1493,167,-0.9055
ENSG00000239900,ADSL,27,0.11717,31,0.33729,19,-0.5082,25,0.01346,24,-0.0622,19,-0.4601,32,0.42349
ENSG00000100359,SGSM3,11,-2.0088,23,-0.9819,37,-0.3014,45,0.04918,61,0.63690,40,-0.1448,60,0.61497
ENSG00000196588,MRTFA,16,-1.1796,37,0.15954,28,-0.3517,18,-0.9295,27,-0.3958,35,0.03637,62,1.18201
ENSG00000100380,ST13,710,1.28208,388,0.24562,314,-0.1078,355,0.09804,201,-0.8640,305,-0.1445,274,-0.3479
ENSG00000100387,RBX1,167,-0.2478,167,-0.2499,141,-0.5662,247,0.37742,236,0.34717,165,-0.2699,228,0.27904
ENSG00000100393,EP300,158,1.09355,118,0.58549,121,0.74286,60,-0.4973,44,-1.0641,54,-0.6606,51,-0.8069
ENSG00000100395,L3MBTL2,18,-1.4603,48,-0.0038,69,0.70009,39,-0.3340,32,-0.6900,65,0.50113,53,0.18682
ENSG00000100399,CHADL,82,2.42475,5,-2.2582,5,-2.1313,50,1.39356,16,-0.4794,3,-2.9457,17,-0.4200
ENSG00000100401,RANGAP1,69,-1.4046,106,-0.7407,236,0.61239,84,-1.0988,108,-0.7853,228,0.46797,267,0.85678
ENSG00000100403,ZC3H7B,46,-0.3232,22,-1.4064,51,-0.1779,68,0.31366,57,0.01071,126,1.37154,43,-0.4869
ENSG00000167074,TEF,29,-1.3883,64,-0.2019,63,-0.2506,67,-0.1256,122,1.01370,55,-0.4295,70,-0.0597
ENSG00000183864,TOB2,201,2.24539,33,-0.8823,52,-0.1939,46,-0.3474,43,-0.5289,50,-0.2314,30,-1.1025
ENSG00000100412,ACO2,138,-0.9220,197,-0.3750,130,-1.1009,356,0.58097,383,0.82284,283,0.20048,248,-0.0095
ENSG00000100413,POLR3H,19,-1.6100,39,-0.5326,27,-1.1745,67,0.33040,90,0.96571,32,-0.8288,78,0.66814
ENSG00000100417,PMM1,11,-1.8908,35,-0.2275,16,-1.5533,48,0.25396,83,1.46145,15,-1.4849,49,0.35926
ENSG00000100418,DESI1,31,-0.7453,32,-0.7091,32,-0.7843,77,0.70421,63,0.41654,70,0.53829,52,0.04489
ENSG00000196419,XRCC6,137,-0.2730,221,0.48950,92,-0.9779,147,-0.1680,210,0.47065,136,-0.2844,194,0.31580
ENSG00000100138,SNU13,85,-1.3758,194,-0.1024,112,-1.0368,187,-0.1623,305,0.73815,188,-0.1535,291,0.64535
ENSG00000198911,SREBF2,42,-1.4664,87,-0.3774,80,-0.5470,150,0.50459,120,0.16378,118,0.11125,151,0.59661
ENSG00000205704,LINC00634,0,-8.0204,30,-0.1350,17,-1.0548,37,0.20171,69,1.50882,24,-0.5070,33,-0.0112
ENSG00000100167,SEPTIN3,86,-1.9900,276,-0.2212,239,-0.4956,444,0.54979,401,0.43529,343,0.12681,372,0.29265
ENSG00000183172,SMDT1,48,-1.3416,100,-0.2124,46,-1.5011,170,0.66090,220,1.32540,100,-0.2085,95,-0.3183
ENSG00000184983,NDUFA6,60,-0.6034,63,-0.5259,39,-1.3653,119,0.48538,160,1.17217,58,-0.6624,94,0.09892
ENSG00000100207,TCF20,36,-0.2861,46,0.09458,68,0.87762,33,-0.4242,23,-1.0379,53,0.33086,41,-0.1103
ENSG00000189306,RRP7A,51,-0.3500,44,-0.5786,65,0.03735,59,-0.1394,53,-0.3373,91,0.56130,80,0.40516
ENSG00000100227,POLDIP3,39,0.09300,21,-0.8538,25,-0.6877,42,0.20217,45,0.34851,41,0.18366,43,0.29661
ENSG00000100243,CYB5R3,91,0.15252,40,-1.1224,45,-1.0136,103,0.35790,105,0.43792,88,0.10364,102,0.39225
ENSG00000242247,ARFGAP3,66,0.89761,50,0.41737,40,0.07698,43,0.19440,25,-0.7320,28,-0.5085,33,-0.2415
ENSG00000100266,PACSIN2,26,-0.2717,24,-0.3960,20,-0.7092,27,-0.2029,29,-0.0756,31,0.01657,50,0.94170
ENSG00000100271,TTLL1,8,-1.4686,29,0.41747,20,-0.1949,21,-0.0902,26,0.24210,17,-0.4290,29,0.44552
ENSG00000100294,MCAT,5,-2.0791,14,-0.6416,21,-0.0631,12,-0.8835,37,0.99558,13,-0.8229,29,0.53751
ENSG00000100300,TSPO,36,0.75813,14,-0.7432,10,-1.3748,59,1.68236,28,0.41470,10,-1.2613,15,-0.6857
ENSG00000100304,TTLL12,2,-3.8751,16,-0.8631,16,-0.8869,50,0.97615,26,-0.1168,50,0.97796,37,0.56174
ENSG00000186732,MPPED1,11,-3.4677,145,0.43297,99,-0.2165,74,-0.6461,98,-0.2310,181,0.80576,155,0.62335
ENSG00000130540,SULT4A1,11,-4.6101,223,-0.1453,183,-0.4994,152,-0.7407,223,-0.1610,372,0.69436,435,1.14758
ENSG00000100347,SAMM50,11,-1.5898,30,-0.1625,20,-0.8330,37,0.18497,41,0.38824,14,-1.3170,58,1.10474
ENSG00000188677,PARVB,9,-1.8902,11,-1.6117,28,-0.2716,34,0.05763,38,0.28281,52,0.76819,44,0.55236
ENSG00000138944,SHISAL1,6,-2.7299,20,-1.1034,34,-0.3407,63,0.65661,36,-0.2468,74,0.94424,57,0.56721
ENSG00000188636,RTL6,31,-0.8219,51,-0.0627,45,-0.2851,27,-1.0487,66,0.37574,57,0.11177,73,0.57518
ENSG00000093000,NUP50,57,-0.2198,96,0.61348,90,0.58235,42,-0.6939,49,-0.5143,69,0.08804,58,-0.2232
ENSG00000100364,KIAA0930,211,0.50422,120,-0.4060,164,0.10767,125,-0.3434,145,-0.1210,218,0.56140,128,-0.3291
ENSG00000077942,FBLN1,9,-1.4270,3,-2.7160,19,-0.3094,86,2.44210,35,0.83906,9,-1.4408,5,-2.2181
ENSG00000130638,ATXN10,99,-0.5141,152,0.16514,84,-0.8354,131,-0.0755,181,0.51867,88,-0.6890,186,0.56922
ENSG00000186951,PPARA,43,1.10666,5,-2.2026,18,-0.3938,53,1.45117,28,0.39525,20,-0.1913,6,-2.1205
ENSG00000100416,TRMU,19,-0.1153,12,-0.8123,9,-1.3198,17,-0.3434,21,0.02081,39,1.01410,30,0.71045
ENSG00000075240,GRAMD4,10,-1.3287,3,-2.7807,21,-0.2042,30,0.36891,23,-0.0381,38,0.78020,34,0.65096
ENSG00000100422,CERK,15,-2.0377,48,-0.3152,46,-0.3933,75,0.41139,57,-0.0372,75,0.41907,81,0.62140
ENSG00000224271,AL117329.1,6,-1.8855,3,-2.7998,60,2.21665,8,-1.4572,12,-0.9975,4,-2.3410,27,0.38406
ENSG00000219438,TAFA5,63,-0.9493,124,0.10158,70,-0.8682,124,0.10374,171,0.73106,68,-0.8431,152,0.49369
ENSG00000184164,CRELD2,20,0.07748,15,-0.3861,15,-0.4338,23,0.27145,23,0.33084,10,-0.9566,24,0.40668
ENSG00000198355,PIM3,11,-1.3193,9,-1.6636,23,-0.2976,25,-0.1020,16,-0.9161,34,0.35073,57,1.53177
ENSG00000100427,MLC1,79,0.57079,10,-2.5192,26,-1.2443,164,1.90129,87,0.86293,37,-0.6513,20,-1.6896
ENSG00000073150,PANX2,6,-2.6755,23,-0.6943,22,-0.8201,67,1.00931,48,0.50874,55,0.66671,36,-0.0042
ENSG00000073169,SELENOO,11,-0.9952,7,-1.7444,15,-0.6502,19,-0.2223,27,0.36261,15,-0.5920,42,1.28665
ENSG00000128159,TUBGCP6,12,-1.1468,17,-0.6931,34,0.48485,23,-0.1899,31,0.27327,13,-1.0860,34,0.47749
ENSG00000188130,MAPK12,7,-2.2861,30,-0.2393,27,-0.4106,32,-0.1486,52,0.77856,31,-0.1772,44,0.43563
ENSG00000185386,MAPK11,1,-4.4957,15,-1.0418,31,0.14909,12,-1.3249,44,0.80053,18,-0.6864,46,0.88894
ENSG00000196576,PLXNB2,26,-0.2587,11,-1.4658,29,-0.0491,52,0.90018,40,0.51119,14,-1.1700,30,0.00213
ENSG00000205593,DENND6B,0,-6.0457,34,-0.0308,29,-0.2960,20,-0.8360,52,0.76431,33,-0.0841,49,0.63399
ENSG00000100239,PPP6R2,47,-0.6440,60,-0.2510,70,-0.0023,48,-0.6052,73,0.07238,93,0.44564,85,0.34359
ENSG00000100241,SBF1,47,-0.5568,46,-0.5757,47,-0.6055,146,1.32085,64,-0.0785,90,0.48045,59,-0.2234
ENSG00000100258,LMF2,9,-1.1850,4,-2.4765,17,-0.3194,14,-0.6626,25,0.35684,25,0.25315,36,1.05521
ENSG00000025770,NCAPH2,20,-0.3937,9,-1.5911,23,-0.2098,24,-0.1497,29,0.15015,31,0.25168,38,0.66358
ENSG00000100288,CHKB,7,-1.8053,12,-1.0015,27,0.28631,17,-0.4192,36,0.84912,4,-2.4828,32,0.61048
ENSG00000008735,MAPK8IP2,48,-2.6609,220,-0.3707,244,-0.2339,247,-0.1930,330,0.30869,391,0.55457,367,0.51317
ENSG00000100299,ARSA,24,0.12924,11,-1.0117,17,-0.4896,18,-0.3187,33,0.69787,12,-0.9232,30,0.51048
ENSG00000251322,SHANK3,2,-3.6316,10,-1.3653,19,-0.4373,50,1.20930,46,1.25448,22,-0.1775,15,-0.7883
ENSG00000079974,RABL2B,19,-0.6243,51,0.98992,32,0.21179,21,-0.4863,23,-0.3813,18,-0.6809,32,0.24152
ENSG00000182378,PLCXD1,6,-2.3383,13,-1.1783,24,-0.2873,42,0.64938,36,0.45136,59,1.22510,22,-0.4763
ENSG00000178605,GTPBP6,29,-0.3155,24,-0.6300,17,-1.2175,51,0.59646,42,0.31388,34,-0.0460,49,0.60792
ENSG00000169100,SLC25A6,86,-1.9926,268,-0.2682,162,-1.1358,619,1.12711,499,0.87883,316,-0.0037,279,-0.2247
ENSG00000169093,ASMTL,19,-1.0563,36,-0.0378,14,-1.5471,42,0.17984,60,0.90213,34,-0.1603,47,0.43159
ENSG00000197976,AKAP17A,35,0.68191,19,-0.2673,23,0.00960,24,0.08692,22,-0.0824,10,-1.1974,25,0.17700
ENSG00000214717,ZBED1,51,1.14398,36,0.55749,14,-0.9654,25,-0.0194,23,-0.2097,36,0.54456,17,-0.7068
ENSG00000002586,CD99,69,0.63680,30,-0.6702,28,-0.8377,156,2.17240,54,0.27641,14,-1.7673,15,-1.8005
ENSG00000146938,NLGN4X,24,-1.5340,117,0.94185,66,-0.0107,48,-0.5174,56,-0.3078,107,0.78577,62,-0.1152
ENSG00000101846,STS,11,-1.6949,29,-0.2825,21,-0.8188,27,-0.3669,38,0.17502,46,0.47044,57,0.95303
ENSG00000011201,ANOS1,32,0.73853,10,-1.1439,6,-2.0145,40,1.11031,44,1.53291,5,-2.1154,10,-1.1822
ENSG00000101849,TBL1X,48,1.12812,8,-1.5928,29,0.31772,37,0.66433,10,-1.4309,36,0.64851,18,-0.5185
ENSG00000146950,SHROOM2,4,-3.0159,39,0.13368,17,-1.2139,26,-0.5023,52,0.70301,51,0.58786,49,0.60446
ENSG00000047644,WWC3,58,1.80943,13,-0.6509,16,-0.4348,28,0.51813,16,-0.4257,17,-0.3263,12,-0.8479
ENSG00000073464,CLCN4,105,-0.2790,180,0.58471,102,-0.3645,75,-0.8017,116,-0.1445,106,-0.2691,177,0.65085
ENSG00000005302,MSL3,53,-0.6756,144,0.95291,117,0.68525,49,-0.7922,59,-0.5694,59,-0.5136,79,-0.0497
ENSG00000169933,FRMPD4,18,-2.4360,196,1.31354,121,0.54586,36,-1.4209,74,-0.3549,90,-0.0078,87,-0.0618
ENSG00000101911,PRPS2,8,-1.8269,28,-0.0294,17,-0.8247,22,-0.3783,32,0.19719,25,-0.1784,51,1.15016
ENSG00000205542,TMSB4X,2733,1.20623,1025,-0.4223,838,-0.8053,1317,-0.0260,1381,0.05593,1122,-0.2810,1378,0.05161
ENSG00000196459,TRAPPC2,9,-1.3095,10,-1.1890,16,-0.6124,24,0.08616,18,-0.4158,36,0.76661,40,1.09283
ENSG00000046651,OFD1,165,2.20150,29,-0.7699,83,1.06538,45,-0.1184,20,-1.4500,17,-1.6059,11,-2.3995
ENSG00000046653,GPM6B,4160,1.68675,1130,-0.5266,1380,-0.2381,2594,0.82340,1238,-0.4261,1269,-0.3465,698,-1.3645
ENSG00000130150,MOSPD2,147,3.40914,21,-0.3418,12,-1.2797,7,-2.0126,10,-1.5418,23,-0.2463,12,-1.2829
ENSG00000169249,ZRSR2,42,0.44234,27,-0.2427,33,0.06029,26,-0.3264,24,-0.4790,65,1.20255,22,-0.6299
ENSG00000182287,AP1S2,83,0.13663,168,1.32652,40,-1.0928,140,1.00263,79,0.05759,35,-1.1824,51,-0.7037
ENSG00000169895,SYAP1,116,0.68209,77,0.00641,98,0.45684,65,-0.2670,46,-0.8781,72,-0.0996,75,-0.0490
ENSG00000086712,TXLNG,29,-0.0815,65,1.28925,43,0.64438,19,-0.6856,23,-0.4710,17,-0.9037,21,-0.6556
ENSG00000102054,RBBP7,64,-0.3701,144,0.96500,66,-0.3399,59,-0.4796,101,0.41845,36,-1.2336,84,0.07364
ENSG00000169891,REPS2,61,-0.6564,57,-0.7559,86,-0.1496,71,-0.4342,100,0.12544,119,0.38960,127,0.57365
ENSG00000188158,NHS,15,-0.5387,33,0.73320,25,0.32158,33,0.73972,22,0.05353,18,-0.2546,9,-1.3863
ENSG00000008086,CDKL5,82,-1.6386,478,1.16175,336,0.63854,106,-1.2553,166,-0.6382,274,0.21583,227,-0.1000
ENSG00000131828,PDHA1,25,-1.6791,75,-0.0135,47,-0.7979,89,0.26824,95,0.43452,50,-0.6335,115,0.80633
ENSG00000147010,SH3KBP1,145,0.23780,149,0.28023,141,0.21636,109,-0.2159,88,-0.5978,212,0.87318,89,-0.5950
ENSG00000173681,BCLAF3,73,1.21318,30,-0.2743,60,1.03110,25,-0.5124,24,-0.6672,32,-0.1559,13,-1.6471
ENSG00000184368,MAP7D2,35,-3.5663,387,0.02403,678,1.14287,132,-1.6309,181,-1.2513,554,0.61521,492,0.47890
ENSG00000173674,EIF1AX,275,-0.1557,475,0.74387,399,0.51425,181,-0.8047,204,-0.6826,379,0.36223,257,-0.2899
ENSG00000177189,RPS6KA3,5,-3.1459,36,-0.1818,56,0.63342,34,-0.2539,38,-0.0757,38,-0.0868,50,0.39392
ENSG00000149970,CNKSR2,63,-2.5371,503,0.64456,608,1.15513,168,-1.0892,252,-0.5224,301,-0.1927,321,-0.1003
ENSG00000012174,MBTPS2,28,0.08179,31,0.22467,18,-0.6265,28,0.05668,14,-1.0196,44,0.82033,35,0.51423
ENSG00000102172,SMS,14,-2.7874,96,0.05912,107,0.25725,88,-0.0765,78,-0.2945,110,0.27647,124,0.54370
ENSG00000165186,PTCHD1,14,-0.9542,16,-0.6754,50,1.33944,23,-0.1424,22,-0.2598,7,-1.8238,25,-0.0125
ENSG00000123130,ACOT9,3,-2.7840,16,-0.6442,34,0.66427,21,-0.1890,17,-0.5567,38,0.72595,30,0.37362
ENSG00000130066,SAT1,93,-0.4716,58,-1.1913,143,0.23520,238,1.06909,157,0.40728,111,-0.2055,79,-0.7925
ENSG00000184831,APOO,6,-2.6756,43,0.28747,17,-1.2305,45,0.33734,47,0.48437,8,-2.3111,66,1.18924
ENSG00000130741,EIF2S3,60,-0.2806,87,0.31329,48,-0.6718,63,-0.2017,74,0.06409,90,0.36983,86,0.32428
ENSG00000005889,ZFX,52,1.11725,17,-0.6496,31,0.25339,22,-0.3018,17,-0.7152,37,0.53996,21,-0.4341
ENSG00000067992,PDK3,17,-2.4422,82,-0.0804,71,-0.3557,39,-1.2369,87,0.00939,89,0.05194,161,1.24510
ENSG00000004848,ARX,6,-2.1424,68,1.74691,16,-0.7235,10,-1.3370,22,-0.1866,41,0.84839,22,-0.1546
ENSG00000157625,TAB3,23,-0.0849,25,0.05878,25,0.08368,16,-0.6249,16,-0.7254,30,0.33632,33,0.56821
ENSG00000198947,DMD,149,0.38645,108,-0.1271,264,1.70955,39,-1.6622,64,-1.0331,112,-0.0702,54,-1.2940
ENSG00000147027,TMEM47,61,-0.4393,49,-0.7739,89,0.18040,203,1.60179,117,0.71486,17,-2.3117,31,-1.5740
ENSG00000130962,PRRG1,129,2.98876,14,-1.0059,17,-0.7949,18,-0.6646,12,-1.3462,21,-0.3666,16,-0.8935
ENSG00000165169,DYNLT3,16,-2.9017,78,-0.5501,102,-0.1495,81,-0.4992,62,-0.9956,177,0.77044,215,1.33810
