Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000142207,URB1,14,-0.3452,22,0.27356,20,0.17459,13,-0.5034,3,-2.6059,29,0.83078,11,-0.7964,22,0.36615
ENSG00000159079,CFAP298,49,-0.4090,53,-0.2889,51,-0.3617,49,-0.4241,88,0.49239,79,0.35664,57,-0.2233,71,0.17637
ENSG00000159082,SYNJ1,32,-2.4439,174,0.10923,92,-0.8667,57,-1.5865,107,-0.6389,180,0.18488,249,0.78104,209,0.50566
ENSG00000159086,PAXBP1,188,2.18115,47,-0.1799,13,-2.0638,35,-0.6584,94,0.92567,70,0.48009,19,-1.6041,28,-1.1455
ENSG00000205927,OLIG2,92,2.22672,4,-2.5542,31,0.29640,45,0.92572,29,0.23846,2,-3.9000,12,-1.1731,25,-0.0230
ENSG00000184221,OLIG1,388,2.34143,46,-1.2224,196,1.05781,170,0.82318,61,-0.7958,20,-2.5058,82,-0.3789,54,-1.1280
ENSG00000142166,IFNAR1,54,-0.0913,65,0.19580,26,-1.2123,54,-0.0766,50,-0.1957,83,0.66297,50,-0.2086,57,-0.0125
ENSG00000159128,IFNGR2,5,-3.0113,41,-0.1077,37,-0.2608,22,-1.0511,41,-0.1130,32,-0.5204,65,0.68068,63,0.72869
ENSG00000142188,TMEM50B,41,-0.4968,31,-0.9294,46,-0.3240,38,-0.6082,60,0.07234,55,-0.0566,49,-0.2497,86,0.86289
ENSG00000159140,SON,805,1.00832,355,-0.3123,215,-1.0760,543,0.35823,642,0.63024,565,0.47361,320,-0.5083,290,-0.7283
ENSG00000205758,CRYZL1,56,0.27807,36,-0.4060,34,-0.4704,54,0.22194,40,-0.2447,46,-0.0122,59,0.40491,44,-0.1342
ENSG00000205726,ITSN1,171,-0.7502,488,0.90754,161,-0.8478,406,0.60524,252,-0.1542,362,0.46733,199,-0.5626,247,-0.2236
ENSG00000241837,ATP5PO,125,-0.9965,199,-0.2951,246,0.03977,157,-0.6531,183,-0.4243,164,-0.6405,401,0.94555,281,0.30791
ENSG00000243927,MRPS6,10,-1.9983,17,-1.2741,54,0.44544,40,-0.0208,56,0.51524,21,-1.0586,55,0.54618,52,0.50085
ENSG00000198743,SLC5A3,11,-2.0880,49,0.13217,30,-0.6075,45,-0.0114,60,0.44164,46,0.02255,41,-0.1579,58,0.48868
ENSG00000159200,RCAN1,70,0.72827,55,0.35104,43,-0.0488,46,0.06932,37,-0.2788,17,-1.4820,28,-0.7192,62,0.70768
ENSG00000159228,CBR1,192,1.48023,24,-1.7796,114,0.58589,112,0.56627,40,-1.0147,53,-0.6633,66,-0.2981,75,-0.0930
ENSG00000142197,DOP1B,13,-0.7059,9,-1.2989,11,-1.0108,4,-2.2765,7,-1.5778,33,0.84387,29,0.57824,27,0.53937
ENSG00000159256,MORC3,68,1.08150,42,0.30563,13,-1.4835,24,-0.5622,33,-0.0764,54,0.78860,19,-1.0139,31,-0.2250
ENSG00000185808,PIGP,35,1.00855,21,0.21531,23,0.31893,9,-1.1100,7,-1.3615,21,0.24392,19,0.02932,16,-0.3050
ENSG00000182670,TTC3,1391,0.26143,1882,0.75323,777,-0.6458,1023,-0.2227,889,-0.4408,1869,0.84246,832,-0.5858,931,-0.4389
ENSG00000157540,DYRK1A,25,-1.8358,58,-0.5860,55,-0.6504,94,0.17484,98,0.24025,104,0.36201,83,-0.0296,103,0.39650
ENSG00000157542,KCNJ6,46,-1.8659,119,-0.4414,79,-1.0643,53,-1.6495,77,-1.0926,380,1.73250,114,-0.5464,179,0.24032
ENSG00000157557,ETS2,12,-2.9320,56,-0.7385,77,-0.2461,30,-1.6771,52,-0.8431,124,0.57518,109,0.33520,130,0.74517
ENSG00000183527,PSMG1,3,-3.1876,10,-1.6402,23,-0.3822,29,-0.0118,59,1.13446,33,0.22731,32,0.13129,33,0.20872
ENSG00000185658,BRWD1,256,0.14390,208,-0.1787,130,-0.9039,168,-0.5129,213,-0.1443,307,0.48862,230,-0.0248,251,0.14076
ENSG00000205581,HMGN1,126,1.01957,49,-0.5013,38,-0.8834,143,1.23634,55,-0.3082,67,-0.0109,39,-0.8831,61,-0.1678
ENSG00000182093,GET1,44,-0.9683,59,-0.5371,65,-0.3854,57,-0.5902,52,-0.7156,74,-0.2035,131,0.82419,105,0.44871
ENSG00000183036,PCP4,12,-3.1283,138,0.44875,39,-1.4709,46,-1.2500,88,-0.2526,46,-1.3185,190,1.13193,150,0.76047
ENSG00000171587,DSCAM,12,-0.8730,28,0.39825,13,-0.7783,24,0.15543,22,0.01790,40,1.14081,17,-0.3703,15,-0.6111
ENSG00000157601,MX1,4,-2.7351,14,-0.9907,33,0.28432,31,0.22221,48,0.90539,23,-0.2571,18,-0.6871,38,0.67843
ENSG00000157617,C2CD2,11,-1.5725,7,-2.1861,16,-1.0210,13,-1.2695,148,2.80322,27,-0.2236,19,-0.7910,29,-0.1299
ENSG00000173276,ZBTB21,9,-1.3959,32,0.51940,23,-0.0247,21,-0.1596,19,-0.3194,26,0.24396,18,-0.4129,28,0.39018
ENSG00000160194,NDUFV3,89,-0.0663,77,-0.2845,110,0.27090,91,-0.0375,88,-0.0792,77,-0.3171,135,0.66652,79,-0.3097
ENSG00000160208,RRP1B,48,0.93160,24,-0.1639,10,-1.4599,26,-0.0328,33,0.33251,42,0.78776,22,-0.3466,18,-0.7201
ENSG00000160209,PDXK,48,-2.0073,219,0.27618,258,0.53771,224,0.31165,183,-0.0093,103,-0.9584,198,0.12445,225,0.40076
ENSG00000160213,CSTB,71,-0.3889,62,-0.5975,99,0.12988,116,0.38607,98,0.11036,57,-0.7644,119,0.48616,98,0.13689
ENSG00000160214,RRP1,18,-0.5063,13,-0.9694,22,-0.1709,22,-0.2084,34,0.48443,18,-0.5793,25,0.02788,35,0.67647
ENSG00000160216,AGPAT3,55,-0.9024,137,0.49659,96,-0.0702,138,0.50999,68,-0.5986,105,0.08411,80,-0.3801,112,0.22862
ENSG00000141959,PFKL,88,-0.5254,50,-1.3711,124,0.00807,127,0.05246,175,0.56611,84,-0.6378,103,-0.3050,180,0.78533
ENSG00000160226,CFAP410,10,-1.9207,11,-1.8005,43,0.27346,33,-0.1083,47,0.43553,30,-0.2706,58,0.88460,36,0.02279
ENSG00000142185,TRPM2,5,-2.3238,36,0.57937,27,0.08849,7,-1.8027,12,-1.0479,28,0.18868,19,-0.4549,40,0.96363
ENSG00000184787,UBE2G2,94,0.38439,58,-0.3733,58,-0.3753,93,0.36684,57,-0.3814,70,-0.0788,66,-0.1953,84,0.25639
ENSG00000184900,SUMO3,37,-2.2345,151,-0.1185,180,0.15182,142,-0.2156,141,-0.2290,126,-0.4352,233,0.63944,197,0.36994
ENSG00000183255,PTTG1IP,108,0.98732,26,-1.2340,51,-0.2252,218,2.29588,121,1.19251,25,-1.3586,28,-1.2187,24,-1.4945
ENSG00000197381,ADARB1,0,-10.040,61,0.40617,15,-1.7553,28,-0.7794,68,0.56970,39,-0.3147,24,-1.1075,90,1.43208
ENSG00000223768,LINC00205,28,-1.2875,82,0.34746,56,-0.2494,86,0.42494,59,-0.1669,79,0.33047,70,0.10648,60,-0.1780
ENSG00000142156,COL6A1,10,-1.8498,13,-1.4640,28,-0.3823,38,0.08081,107,1.86153,30,-0.3157,15,-1.3641,47,0.57456
ENSG00000160285,LSS,48,0.94200,8,-1.7047,20,-0.4146,42,0.71124,53,1.09458,21,-0.4226,21,-0.3897,22,-0.3621
ENSG00000160294,MCM3AP,39,-0.1051,31,-0.4471,36,-0.2520,38,-0.1603,56,0.44513,47,0.21538,37,-0.2238,45,0.13979
ENSG00000160299,PCNT,98,0.20879,96,0.18665,67,-0.3849,103,0.29620,60,-0.5345,161,1.18561,48,-0.9385,61,-0.6082
ENSG00000160305,DIP2A,131,1.59542,35,-0.5692,21,-1.3271,40,-0.3525,70,0.51173,81,0.86275,35,-0.6206,26,-1.1732
ENSG00000160307,S100B,1103,2.34178,62,-2.3153,673,1.39047,829,1.77484,182,-0.7226,27,-3.6608,145,-1.1421,100,-1.8249
ENSG00000160310,PRMT2,471,1.31154,298,0.53441,145,-0.5951,228,0.10793,217,0.03169,195,-0.1540,230,0.13087,116,-1.0760
ENSG00000182902,SLC25A18,38,-0.5453,23,-1.2747,78,0.59352,230,2.58374,100,1.00443,16,-1.9252,43,-0.3984,20,-1.6542
ENSG00000131100,ATP6V1E1,164,-1.2622,339,-0.1622,234,-0.7318,120,-1.7281,264,-0.5495,413,0.16463,504,0.52216,519,0.66012
ENSG00000099968,BCL2L13,22,-0.2533,29,0.16561,50,1.05172,33,0.35567,37,0.56241,23,-0.1991,15,-0.8927,22,-0.3277
ENSG00000015475,BID,13,-1.3094,23,-0.4233,42,0.50026,24,-0.3680,20,-0.6566,30,-0.0309,47,0.80763,30,-0.0476
ENSG00000243156,MICAL3,105,0.80306,46,-0.5046,32,-1.0518,44,-0.5686,69,0.13092,77,0.32653,59,-0.1352,66,0.06108
ENSG00000215193,PEX26,34,-0.5363,71,0.59567,44,-0.1526,78,0.76607,56,0.21534,50,0.06294,33,-0.6650,45,-0.1546
ENSG00000273032,DGCR9,9,-2.3695,43,-0.0151,56,0.40200,28,-0.6581,13,-1.7295,56,0.46309,38,-0.2265,60,0.68987
ENSG00000070413,DGCR2,25,-1.6035,44,-0.8019,54,-0.4905,73,-0.0178,89,0.29871,59,-0.3885,60,-0.3650,122,1.06408
ENSG00000100075,SLC25A1,27,0.31226,1,-4.1365,23,0.02693,79,2.16648,48,1.23766,11,-1.0886,21,-0.1339,9,-1.5504
ENSG00000242259,C22orf39,52,-0.2279,56,-0.1130,57,-0.0863,48,-0.3665,57,-0.1044,44,-0.5423,113,1.15192,48,-0.4214
ENSG00000185608,MRPL40,23,-0.3786,8,-1.9603,44,0.63770,50,0.84555,30,-0.0078,25,-0.2822,40,0.50792,24,-0.3978
ENSG00000070010,UFD1,42,0.44968,15,-1.1121,23,-0.4812,25,-0.3489,43,0.52217,31,-0.0380,34,0.17179,32,0.06881
ENSG00000184113,CLDN5,15,-2.1205,16,-2.0740,62,-0.0389,43,-0.5904,551,4.81264,11,-2.6622,15,-2.2648,7,-3.3865
ENSG00000184702,SEPTIN5,4,-4.5202,48,-1.1587,214,1.21066,131,0.40077,66,-0.6796,60,-0.8838,115,0.21217,138,0.60447
ENSG00000203618,GP1BB,15,-2.0362,75,0.36191,148,1.49765,91,0.66222,81,0.48428,33,-0.9801,37,-0.7791,56,-0.1225
ENSG00000215012,RTL10,19,-0.7002,52,0.85915,17,-0.9035,12,-1.3599,16,-0.9293,34,0.20672,25,-0.3274,43,0.71930
ENSG00000184470,TXNRD2,9,-1.6672,21,-0.3897,26,-0.0769,20,-0.5241,29,0.04868,16,-0.9371,31,0.18205,45,1.01817
ENSG00000093010,COMT,68,0.72586,7,-2.6824,64,0.64038,103,1.43237,50,0.22517,17,-1.4487,39,-0.1749,38,-0.2462
ENSG00000183597,TANGO2,9,-1.4150,19,-0.2815,29,0.36617,30,0.45821,15,-0.6310,18,-0.4077,30,0.49895,25,0.18438
ENSG00000099899,TRMT2A,13,-0.8404,5,-2.1592,16,-0.4782,29,0.39747,57,1.54426,17,-0.4132,16,-0.5209,27,0.36978
ENSG00000099901,RANBP1,42,-1.0345,73,-0.1965,57,-0.5778,44,-0.9705,130,0.72940,75,-0.1620,103,0.38217,97,0.31325
ENSG00000099904,ZDHHC8,8,-1.7017,14,-0.8558,42,0.82353,7,-1.9267,27,0.14165,37,0.70490,16,-0.6758,31,0.46270
ENSG00000040608,RTN4R,4,-3.8500,30,-1.0055,24,-1.3491,20,-1.5968,42,-0.5094,60,0.02038,68,0.24346,110,1.39238
ENSG00000128185,DGCR6L,33,-0.7102,50,-0.0544,54,0.06182,60,0.21485,51,-0.0242,25,-1.1891,71,0.54893,62,0.33284
ENSG00000099910,KLHL22,12,-1.3553,19,-0.6982,21,-0.5326,24,-0.3411,13,-1.2810,17,-0.9039,27,-0.2039,62,1.61942
ENSG00000099917,MED15,21,-1.2199,30,-0.6477,58,0.33896,30,-0.6758,55,0.27011,33,-0.5498,60,0.44846,59,0.47908
ENSG00000241973,PI4KA,57,-2.5389,192,-0.7398,249,-0.3465,131,-1.3190,286,-0.1285,319,0.04555,477,0.78259,407,0.54521
ENSG00000099940,SNAP29,32,0.08217,17,-0.8884,28,-0.1369,52,0.84138,12,-1.4082,35,0.21157,41,0.50965,25,-0.3600
ENSG00000099942,CRKL,27,-1.1787,50,-0.2543,59,0.01227,30,-0.9962,53,-0.1547,37,-0.7427,80,0.54450,83,0.72291
ENSG00000183773,AIFM3,30,-0.3327,20,-0.9795,44,0.26937,87,1.38431,68,0.96804,21,-0.9197,37,-0.0246,28,-0.5338
ENSG00000099949,LZTR1,21,-0.2042,13,-0.8591,36,0.67286,27,0.20390,29,0.31308,27,0.19970,13,-0.9196,26,0.17830
ENSG00000184436,THAP7,17,-0.7842,12,-1.2386,27,-0.0550,16,-0.8571,34,0.31245,19,-0.6675,25,-0.2300,48,1.15215
ENSG00000185651,UBE2L3,61,-0.8245,69,-0.6284,109,0.07104,103,-0.0138,75,-0.5005,106,0.03797,137,0.49453,115,0.18851
ENSG00000100023,PPIL2,19,-0.5148,5,-2.4241,13,-1.0917,15,-0.8577,43,0.74481,35,0.44363,35,0.48136,29,0.15394
ENSG00000100027,YPEL1,9,-2.3104,33,-0.4741,71,0.70006,52,0.20502,43,-0.0751,62,0.53898,31,-0.6376,51,0.21183
ENSG00000100030,MAPK1,93,-1.8298,250,-0.3480,241,-0.4063,160,-1.0253,152,-1.1062,380,0.34377,411,0.48876,425,0.62393
ENSG00000100034,PPM1F,9,-1.7155,39,0.44519,40,0.46806,21,-0.5262,41,0.52845,20,-0.6296,31,0.05926,34,0.28618
ENSG00000274422,AC245060.5,212,1.37143,19,-2.3688,53,-0.8416,43,-1.1563,326,2.18654,186,1.33229,8,-3.6722,22,-2.3408
ENSG00000128266,GNAZ,62,-0.8831,126,0.20057,145,0.42288,68,-0.7584,44,-1.3933,106,-0.0835,160,0.65313,119,0.13029
ENSG00000186716,BCR,19,-2.0678,44,-0.8172,134,0.95648,99,0.45319,113,0.66543,43,-0.8883,47,-0.7611,101,0.62798
ENSG00000250479,CHCHD10,78,-1.9269,160,-0.8533,308,0.16249,232,-0.2806,293,0.07981,181,-0.7200,445,0.86010,339,0.39329
ENSG00000099956,SMARCB1,21,-0.6645,17,-1.0343,23,-0.5707,37,0.15874,53,0.74558,26,-0.4097,38,0.22649,40,0.36747
ENSG00000133460,SLC2A11,38,0.05921,26,-0.5264,20,-0.9066,43,0.26563,56,0.70845,50,0.56027,39,0.10675,25,-0.6515
ENSG00000240972,MIF,354,-1.1714,584,-0.4101,797,0.07289,532,-0.5536,652,-0.2399,487,-0.7418,1196,0.82777,947,0.43930
ENSG00000133433,GSTT2B,15,-1.2783,11,-1.7777,25,-0.5471,22,-0.7165,63,0.91063,33,-0.1147,36,0.03731,51,0.72280
ENSG00000099977,DDT,37,-1.1627,94,0.25394,111,0.52693,64,-0.3542,83,0.06313,29,-1.6013,125,0.81748,87,0.16304
ENSG00000099991,CABIN1,39,-0.4475,26,-1.0793,43,-0.3129,60,0.22491,75,0.57489,48,-0.1426,44,-0.2745,66,0.48079
ENSG00000100014,SPECC1L,98,0.63273,99,0.64409,31,-1.1532,56,-0.2721,88,0.44562,106,0.85214,36,-0.9940,46,-0.6411
ENSG00000100028,SNRPD3,35,-0.2477,49,0.24150,59,0.56016,47,0.20321,36,-0.2285,39,-0.0959,35,-0.2979,42,-0.0050
ENSG00000167037,SGSM1,2,-4.2665,35,-0.1708,15,-1.4340,14,-1.5708,70,0.92373,44,0.21120,47,0.33431,51,0.50985
ENSG00000197077,KIAA1671,6,-2.5721,24,-0.6876,38,0.02513,49,0.41962,56,0.63967,35,-0.1049,34,-0.1556,46,0.39908
ENSG00000100077,GRK3,29,-1.9085,109,0.10546,31,-1.8017,72,-0.5533,171,0.83144,145,0.63008,90,-0.2122,115,0.22728
ENSG00000100095,SEZ6L,28,-2.4958,87,-0.8246,104,-0.5466,108,-0.4935,103,-0.5607,199,0.52409,237,0.85446,160,0.14323
ENSG00000128203,ASPHD2,3,-3.0430,11,-1.3794,17,-0.6707,7,-2.0199,32,0.30744,32,0.29479,49,1.13742,29,0.19150
ENSG00000100099,HPS4,43,0.68612,24,-0.2693,20,-0.5035,17,-0.7247,51,0.95720,38,0.54157,12,-1.3680,27,-0.0587
ENSG00000100104,SRRD,9,-1.2907,11,-0.9509,15,-0.5223,21,-0.0393,6,-1.9297,16,-0.5358,35,0.88190,32,0.78375
ENSG00000128294,TPST2,6,-2.7367,26,-0.5567,13,-1.5754,12,-1.6438,78,1.19246,46,0.34116,30,-0.3615,55,0.76494
ENSG00000225783,MIAT,36,-2.4564,158,-0.2615,179,-0.0654,85,-1.2060,158,-0.2555,379,1.35409,105,-0.9435,218,0.30792
ENSG00000180957,PITPNB,49,-1.2509,170,0.67473,90,-0.3370,54,-1.1175,125,0.18323,137,0.35622,135,0.33653,103,-0.1573
ENSG00000100219,XBP1,7,-1.6235,7,-1.6809,13,-0.8223,16,-0.4814,54,1.46531,22,0.01138,19,-0.2149,28,0.48643
ENSG00000183579,ZNRF3,11,-1.2361,2,-3.4129,4,-2.4193,166,3.79153,38,0.68550,8,-1.7524,6,-2.0480,14,-0.9101
ENSG00000186998,EMID1,30,0.11698,5,-2.3387,39,0.54900,137,2.91325,5,-2.5933,11,-1.4901,9,-1.7725,26,-0.1408
ENSG00000182944,EWSR1,87,-0.3542,67,-0.7680,88,-0.3395,91,-0.2907,170,0.69871,132,0.32042,90,-0.3358,124,0.23333
ENSG00000185340,GAS2L1,23,-1.0732,41,-0.2375,65,0.49985,73,0.69765,45,-0.0922,44,-0.1334,39,-0.3107,52,0.17154
ENSG00000100276,RASL10A,10,-2.3653,16,-1.6773,43,-0.2136,30,-0.7383,23,-1.1605,40,-0.3412,77,0.79760,79,0.98352
ENSG00000100280,AP1B1,26,-1.5150,39,-0.9199,55,-0.4037,56,-0.3776,104,0.61455,79,0.18749,59,-0.2993,98,0.66734
ENSG00000225465,RFPL1S,51,-2.1242,250,0.29188,128,-0.7441,116,-0.8892,165,-0.3612,280,0.53556,248,0.31279,242,0.30247
ENSG00000100285,NEFH,32,-3.0107,192,-0.3618,99,-1.3651,48,-2.4388,188,-0.3981,601,1.81238,112,-1.2572,308,0.48321
ENSG00000184117,NIPSNAP1,11,-2.6919,67,0.03134,36,-0.9157,36,-0.9171,59,-0.1679,56,-0.2833,78,0.30016,104,0.97360
ENSG00000186575,NF2,13,-1.7283,78,1.04484,77,1.00974,59,0.57918,58,0.53552,16,-1.5075,34,-0.3280,36,-0.2285
ENSG00000184076,UQCR10,125,-1.3912,288,-0.1245,361,0.23072,257,-0.3049,202,-0.6721,181,-0.9000,556,1.07668,346,0.20185
ENSG00000100330,MTMR3,32,0.10887,27,-0.1677,26,-0.2256,43,0.58011,63,1.20912,28,-0.0916,25,-0.2659,20,-0.7052
ENSG00000099995,SF3A1,36,-0.5924,32,-0.7516,34,-0.6621,34,-0.6443,83,0.74419,39,-0.4758,65,0.39512,66,0.47419
ENSG00000100003,SEC14L2,28,-0.2497,17,-0.9702,23,-0.5583,99,1.87100,28,-0.2161,21,-0.7124,33,0.00954,30,-0.1746
ENSG00000100029,PES1,23,-0.2779,17,-0.7812,20,-0.5022,21,-0.4215,25,-0.1776,23,-0.3133,34,0.34944,38,0.62823
ENSG00000184792,OSBP2,41,0.87319,23,-0.0120,21,-0.2000,11,-1.0995,22,-0.1280,28,0.31949,9,-1.5375,30,0.49443
ENSG00000253352,TUG1,62,0.16524,22,-1.4152,33,-0.7968,65,0.24431,81,0.60521,64,0.25731,44,-0.3985,62,0.23258
ENSG00000198832,SELENOM,85,-0.9408,85,-0.9358,178,0.20207,155,-0.0134,245,0.72350,90,-0.9122,204,0.46908,181,0.28420
ENSG00000138942,RNF185,13,-0.9053,12,-1.0056,6,-2.0676,33,0.46853,51,1.20675,13,-1.0375,29,0.28819,31,0.49036
ENSG00000100100,PIK3IP1,18,-0.5614,16,-0.6842,13,-1.0260,88,2.12613,16,-0.6836,31,0.31440,19,-0.5170,19,-0.5426
ENSG00000185721,DRG1,17,-1.4684,13,-1.8987,38,-0.3099,25,-0.9296,100,1.27406,54,0.27681,43,-0.0930,55,0.34427
ENSG00000184708,EIF4ENIF1,34,-0.3920,55,0.34515,24,-0.9417,23,-0.9878,37,-0.2807,47,0.11375,46,0.07952,57,0.50195
ENSG00000241878,PISD,17,-1.1997,28,-0.5199,22,-0.8718,24,-0.7151,25,-0.6527,48,0.39558,28,-0.5112,65,1.09854
ENSG00000183530,PRR14L,70,0.24792,56,-0.0914,25,-1.3061,81,0.47251,23,-1.4463,99,0.91912,53,-0.1927,53,-0.2338
ENSG00000128245,YWHAH,220,-2.5842,1109,-0.1626,733,-0.7978,558,-1.2104,796,-0.6737,1470,0.31392,1543,0.40205,1773,0.75735
ENSG00000100220,RTCB,19,-1.3187,33,-0.4569,18,-1.3536,27,-0.7755,53,0.27325,38,-0.2929,64,0.65007,61,0.62634
ENSG00000100225,FBXO7,139,1.62522,8,-2.6873,62,0.27182,46,-0.1889,61,0.24820,25,-1.1879,56,0.11698,50,-0.0945
ENSG00000100234,TIMP3,30,-1.4590,23,-1.8475,56,-0.5132,222,1.74548,482,3.50228,7,-3.6718,24,-1.8784,23,-2.0312
ENSG00000133424,LARGE1,9,-2.8096,17,-1.9255,61,0.02430,36,-0.7835,21,-1.5841,79,0.47865,94,0.79597,78,0.52333
ENSG00000100281,HMGXB4,94,1.35644,13,-1.6620,21,-0.9980,42,0.04257,72,0.90783,51,0.36876,33,-0.3946,28,-0.6913
ENSG00000100284,TOM1,6,-2.7045,33,-0.2444,32,-0.3098,31,-0.3321,21,-0.9622,36,-0.1348,51,0.49824,56,0.75714
ENSG00000100302,RASD2,3,-3.6473,17,-1.0672,15,-1.2348,28,-0.3609,46,0.43034,20,-0.8825,19,-0.9493,77,1.85739
ENSG00000100320,RBFOX2,48,-2.0725,195,0.03113,128,-0.6199,119,-0.7337,196,0.03976,243,0.42397,164,-0.2630,265,0.66828
ENSG00000128335,APOL2,19,-2.0670,61,-0.3434,48,-0.7102,23,-1.7673,61,-0.3497,88,0.25245,82,0.13678,120,0.96386
ENSG00000100345,MYH9,70,-0.4041,45,-1.0765,59,-0.6566,82,-0.1430,447,2.93492,68,-0.4795,14,-2.8843,73,-0.3980
ENSG00000100348,TXN2,36,-0.9608,63,-0.1365,94,0.50846,88,0.39875,82,0.27875,52,-0.4575,75,0.15787,68,-0.0109
ENSG00000100350,FOXRED2,16,-1.3726,29,-0.4963,25,-0.6817,83,1.18901,25,-0.6899,53,0.50767,32,-0.3541,43,0.15138
ENSG00000100353,EIF3D,31,-0.6817,20,-1.3349,53,0.12677,37,-0.4386,58,0.25222,43,-0.2256,75,0.77105,51,0.07753
ENSG00000261675,AL022313.4,3,-3.2620,30,0.01737,20,-0.5653,10,-1.5462,18,-0.7791,22,-0.4501,41,0.59370,48,1.05052
ENSG00000166862,CACNG2,5,-3.0793,42,0.04825,15,-1.4916,11,-1.9331,34,-0.2521,66,0.88410,49,0.31385,50,0.42548
ENSG00000100360,IFT27,25,-0.4659,16,-1.1075,26,-0.3996,47,0.55723,18,-0.9556,25,-0.4464,49,0.69113,40,0.35198
ENSG00000100362,PVALB,0,-7.3978,28,-0.9566,11,-2.2265,0,-6.3270,36,-0.5651,6,-3.1404,31,-0.8439,158,3.20254
ENSG00000100379,KCTD17,23,-1.7596,63,-0.2443,94,0.38114,64,-0.2362,89,0.28790,55,-0.4979,73,-0.0261,100,0.60835
ENSG00000166897,ELFN2,7,-1.6745,28,0.45272,18,-0.2159,13,-0.7501,9,-1.1876,25,0.35508,11,-0.9792,34,1.02163
ENSG00000100083,GGA1,34,-0.1393,18,-1.0797,46,0.34779,45,0.31558,65,0.92096,34,-0.1619,27,-0.5085,38,0.04145
ENSG00000241360,PDXP,35,-2.7701,256,0.19554,373,0.81164,215,-0.0749,206,-0.1400,126,-0.9633,287,0.42785,266,0.32290
ENSG00000100097,LGALS1,103,-1.3887,188,-0.4832,292,0.20530,207,-0.3285,436,0.86168,127,-1.1422,438,0.99320,239,-0.1307
ENSG00000189060,H1F0,36,-0.9343,51,-0.3956,73,0.15271,53,-0.3480,128,1.06859,60,-0.1820,43,-0.7067,83,0.44635
ENSG00000100116,GCAT,11,-1.7917,30,-0.3987,48,0.33214,23,-0.8081,36,-0.1208,45,0.25823,33,-0.2506,53,0.65218
ENSG00000100124,ANKRD54,17,-0.3483,27,0.39395,5,-2.0164,20,-0.0774,16,-0.4189,32,0.70101,12,-0.8643,27,0.47977
ENSG00000100129,EIF3L,50,-0.9080,76,-0.2736,136,0.64296,114,0.36017,72,-0.3609,42,-1.2652,104,0.24235,117,0.50282
ENSG00000100142,POLR2F,199,1.82843,51,-0.4246,67,-0.0156,45,-0.6085,59,-0.2178,32,-1.2039,85,0.39727,52,-0.4803
ENSG00000100151,PICK1,15,-1.2504,23,-0.5733,21,-0.7099,18,-0.9032,34,0.00291,37,0.14655,34,0.00534,51,0.84605
ENSG00000184381,PLA2G6,13,-0.6234,11,-0.8321,27,0.46858,9,-1.1799,7,-1.6106,29,0.66784,15,-0.4309,28,0.66744
ENSG00000198792,TMEM184B,42,-0.4050,23,-1.3223,62,0.19855,59,0.10712,65,0.26622,55,-0.0102,48,-0.2431,68,0.41869
ENSG00000213923,CSNK1E,124,0.02169,148,0.31341,76,-0.7315,113,-0.1193,202,0.81898,112,-0.1417,123,0.01358,110,-0.1974
ENSG00000168135,KCNJ4,1,-5.1273,27,-1.0748,25,-1.2102,17,-1.7465,46,-0.2641,40,-0.5275,57,0.06035,116,1.74139
ENSG00000100201,DDX17,635,1.29037,187,-0.6792,177,-0.7664,242,-0.2879,454,0.71813,384,0.49823,138,-1.2094,249,-0.2887
ENSG00000100216,TOMM22,27,-1.0565,74,0.49441,27,-1.0440,20,-1.4909,39,-0.5116,32,-0.8520,71,0.48310,86,0.95703
ENSG00000100221,JOSD1,34,-0.8190,57,-0.0356,38,-0.6481,23,-1.3768,41,-0.5268,59,0.02952,84,0.67036,72,0.43440
ENSG00000100226,GTPBP1,19,-0.1524,5,-2.0141,42,1.15915,27,0.44505,8,-1.4288,10,-1.2083,26,0.39673,25,0.38138
ENSG00000100242,SUN2,144,1.19245,25,-1.5513,70,0.01651,47,-0.5904,133,1.05288,39,-0.9665,62,-0.2007,71,0.05334
ENSG00000221890,NPTXR,23,-3.6987,358,0.41635,331,0.28937,251,-0.1486,281,0.02760,187,-0.6530,193,-0.5951,436,0.96690
ENSG00000183741,CBX6,110,-1.2753,428,0.84526,379,0.64379,279,0.15147,247,-0.0430,174,-0.6303,204,-0.3664,282,0.20461
ENSG00000100307,CBX7,35,-1.5661,114,0.20555,133,0.46072,109,0.13577,47,-1.1414,70,-0.5943,103,0.06404,137,0.65270
ENSG00000100316,RPL3,940,0.22819,884,0.13067,1145,0.54796,902,0.16269,850,0.06951,423,-1.0760,1152,0.62690,631,-0.4710
ENSG00000100321,SYNGR1,25,-2.9577,162,-0.2225,164,-0.2001,93,-1.0603,190,0.02809,200,0.12039,136,-0.5335,311,1.09702
ENSG00000128268,MGAT3,23,-1.2256,56,0.14484,56,0.16747,63,0.34026,56,0.14078,49,-0.0624,28,-0.9536,67,0.56302
