Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000184009,ACTG1,1160,0.17907,1220,0.49893,624,-0.8185,886,-0.2643,783,-0.4624
ENSG00000182446,NPLOC4,38,-0.3564,55,0.46555,46,-0.0372,40,-0.2838,35,-0.4885
ENSG00000204237,OXLD1,19,-0.1993,29,1.12368,6,-1.7937,12,-0.9324,16,-0.4496
ENSG00000185298,CCDC137,23,-0.3674,22,-0.7090,30,0.07401,53,1.04834,38,0.43597
ENSG00000214087,ARL16,46,0.27301,45,0.46116,26,-0.6640,29,-0.4564,30,-0.4186
ENSG00000185359,HGS,54,-0.2935,82,0.74371,37,-0.9120,50,-0.4355,54,-0.3086
ENSG00000262814,MRPL12,76,-0.2589,102,0.42549,53,-0.8267,81,-0.1603,94,0.09355
ENSG00000225663,MCRIP1,137,0.16198,136,0.27459,105,-0.2825,81,-0.6807,127,0.03686
ENSG00000185624,P4HB,103,0.27491,100,0.42837,90,0.05991,57,-0.6734,47,-0.9896
ENSG00000141522,ARHGDIA,96,-0.6397,178,0.72081,112,-0.3955,112,-0.3974,112,-0.3975
ENSG00000183684,ALYREF,27,0.27854,23,0.04401,32,0.54234,18,-0.4305,14,-0.7836
ENSG00000141552,ANAPC11,161,0.60398,150,0.98206,26,-2.2326,40,-1.6160,75,-0.6455
ENSG00000185813,PCYT2,58,0.19013,58,0.34610,38,-0.5078,43,-0.2903,43,-0.2952
ENSG00000197063,MAFG,43,-0.4857,57,-0.0682,54,-0.1215,52,-0.1858,90,0.73039
ENSG00000169696,ASPSCR1,14,-1.0801,38,0.90707,19,-0.6214,17,-0.8025,28,-0.0155
ENSG00000169689,CENPX,51,0.40792,49,0.67570,20,-1.0710,16,-1.4247,35,-0.1873
ENSG00000169750,RAC3,13,-0.7032,26,0.92477,12,-0.8277,14,-0.5575,16,-0.3404
ENSG00000169738,DCXR,175,0.95766,108,0.22953,54,-0.9858,59,-0.8496,82,-0.3247
ENSG00000169733,RFNG,28,0.38375,28,0.75544,14,-0.7059,16,-0.5020,7,-1.6778
ENSG00000169727,GPS1,80,0.07637,96,0.78819,39,-1.0383,63,-0.2976,40,-1.0003
ENSG00000169718,DUS1L,12,-1.2626,35,0.68494,24,-0.2297,17,-0.8129,32,0.22991
ENSG00000169710,FASN,134,0.11422,150,0.56821,70,-0.9173,94,-0.4581,104,-0.2940
ENSG00000141551,CSNK1D,42,-0.5623,70,0.47387,53,-0.2131,52,-0.2221,54,-0.1857
ENSG00000178927,CYBC1,23,0.33796,20,0.18899,24,0.44658,8,-1.2199,14,-0.4682
ENSG00000141562,NARF,38,-0.7269,65,0.25540,44,-0.4948,78,0.45192,57,-0.0549
ENSG00000141568,FOXK2,31,-0.5115,49,0.37165,35,-0.3590,48,0.17931,37,-0.2778
ENSG00000141580,WDR45B,123,0.39764,84,-0.3737,101,0.08041,80,-0.3123,133,0.53619
ENSG00000141542,RAB40B,98,-0.3005,143,0.62901,93,-0.3745,98,-0.2991,80,-0.6121
ENSG00000141560,FN3KRP,49,0.26653,56,1.07795,15,-1.6013,18,-1.2543,24,-0.8522
ENSG00000141556,TBCD,39,-0.3771,61,0.74843,40,-0.3284,48,-0.0414,19,-1.4405
ENSG00000101557,USP14,39,-1.5683,113,0.16413,131,0.34620,157,0.64794,76,-0.5475
ENSG00000079134,THOC1,22,-0.4033,11,-1.9757,115,2.81261,26,-0.1081,18,-0.6798
ENSG00000141433,ADCYAP1,9,-2.2822,64,1.95552,14,-1.6001,26,-0.6706,15,-1.4684
ENSG00000101596,SMCHD1,78,0.62814,31,-1.2841,135,1.67584,54,0.02426,37,-0.5695
ENSG00000101577,LPIN2,90,0.30563,65,-0.3845,87,0.25506,87,0.24686,75,0.00752
ENSG00000118680,MYL12B,135,0.05265,150,0.43170,79,-0.8129,131,0.00440,101,-0.4251
ENSG00000170579,DLGAP1,101,-1.6440,368,0.81676,190,-0.6687,346,0.30226,199,-0.5989
ENSG00000263878,DLGAP1-AS4,5,-2.5427,33,0.51164,40,0.57867,29,0.02873,19,-0.6154
ENSG00000263753,LINC00667,49,0.04657,51,0.21547,58,0.33439,30,-0.7386,39,-0.3203
ENSG00000082397,EPB41L3,78,-1.3566,216,0.46593,159,-0.2584,219,0.26659,170,-0.1540
ENSG00000173482,PTPRM,48,0.04584,45,-0.0861,23,-1.0873,59,0.40796,61,0.45830
ENSG00000206418,RAB12,48,0.14194,45,0.10244,36,-0.3282,45,0.05878,40,-0.1451
ENSG00000168502,MTCL1,13,-1.3591,33,0.12583,42,0.48023,42,0.47469,23,-0.4673
ENSG00000178127,NDUFV2,109,-0.1355,147,0.70517,68,-0.8764,101,-0.2683,82,-0.5864
ENSG00000101745,ANKRD12,544,-0.5505,449,-1.2666,1409,1.06523,1233,0.81915,1139,0.67837
ENSG00000128791,TWSG1,28,0.86562,17,-0.0427,28,0.85794,9,-0.9924,3,-2.2997
ENSG00000017797,RALBP1,169,-0.9392,235,-0.6759,355,0.24775,402,0.46021,579,1.11595
ENSG00000168461,RAB31,328,1.55514,89,-1.0858,109,-0.3919,75,-0.9727,242,0.96492
ENSG00000101558,VAPA,156,-0.5605,265,0.57716,173,-0.3954,212,-0.0684,168,-0.4425
ENSG00000154856,APCDD1,215,3.18219,21,-1.7626,33,-0.5525,11,-2.2312,34,-0.5394
ENSG00000134265,NAPG,67,-0.9604,131,0.20357,79,-0.7040,148,0.32274,161,0.45942
ENSG00000141404,GNAL,77,-0.1266,104,0.71977,61,-0.4944,64,-0.4191,49,-0.8487
ENSG00000255112,CHMP1B,39,-0.9118,77,0.33979,63,-0.1586,71,0.03292,72,0.06281
ENSG00000154889,MPPE1,21,0.01658,25,0.58201,19,-0.1171,18,-0.1980,8,-1.5310
ENSG00000141385,AFG3L2,48,-1.0355,91,-0.0556,91,-0.0332,154,0.86920,85,-0.1361
ENSG00000134278,SPIRE1,141,-0.1651,156,-0.0075,170,0.14309,155,-0.0115,160,0.03804
ENSG00000128789,PSMG2,39,0.46334,32,0.21942,35,0.27298,19,-0.6845,16,-0.9543
ENSG00000175354,PTPN2,19,-0.5759,25,-0.2834,47,0.90987,28,0.03426,27,-0.0362
ENSG00000085415,SEH1L,22,-1.6994,95,1.32503,43,-0.6761,43,-0.6894,42,-0.7221
ENSG00000101639,CEP192,27,0.65589,14,-0.6140,36,1.13584,12,-0.7095,15,-0.3333
ENSG00000168675,LDLRAD4,46,-0.2539,64,0.54520,44,-0.3332,46,-0.2677,40,-0.5001
ENSG00000177150,FAM210A,16,-0.5864,19,-0.4907,39,0.89477,32,0.53253,21,-0.1192
ENSG00000101654,RNMT,93,-0.9562,149,-0.3649,232,0.52261,240,0.57789,202,0.28531
ENSG00000175322,ZNF519,11,-1.5455,32,0.09322,56,1.01755,35,0.20199,18,-0.8865
ENSG00000067900,ROCK1,179,0.31110,68,-1.7588,346,1.51681,99,-0.6571,296,1.20784
ENSG00000141446,ESCO1,30,-0.5330,31,-0.7514,71,0.88868,52,0.36097,59,0.55310
ENSG00000167088,SNRPD1,68,0.06346,71,0.21636,45,-0.5992,52,-0.3763,78,0.27486
ENSG00000101752,MIB1,78,0.00930,69,-0.3210,96,0.35337,94,0.31235,78,-0.0041
ENSG00000101773,RBBP8,30,0.03306,19,-1.0001,52,0.99906,14,-1.0838,60,1.25231
ENSG00000134508,CABLES1,48,-0.2900,66,0.46428,35,-0.7642,29,-1.0432,79,0.55233
ENSG00000101782,RIOK3,53,-0.4102,52,-0.6785,117,0.93189,102,0.68171,64,-0.0973
ENSG00000141458,NPC1,39,1.21110,14,-0.8091,25,0.39663,6,-1.8386,30,0.72866
ENSG00000154065,ANKRD29,9,-1.2443,24,0.59646,25,0.38465,14,-0.5224,15,-0.4687
ENSG00000141447,OSBPL1A,239,-0.7889,332,-0.4415,435,0.17220,605,0.74073,528,0.50112
ENSG00000154059,IMPACT,29,0.17972,27,0.13576,31,0.27604,25,-0.0312,14,-0.9900
ENSG00000141380,SS18,35,1.04225,20,0.14942,19,0.03272,7,-1.4233,10,-0.9527
ENSG00000141384,TAF4B,2,-3.4851,21,-0.0533,14,-0.6934,48,1.36978,26,0.25718
ENSG00000134504,KCTD1,57,-0.6585,107,0.73328,66,-0.4265,99,0.23105,36,-1.3538
ENSG00000171885,AQP4,3117,4.52387,85,-3.4378,310,-0.7907,132,-2.0888,162,-1.7761
ENSG00000170558,CDH2,81,-0.3834,91,-0.3198,149,0.63542,124,0.31855,101,-0.0177
ENSG00000118276,B4GALT6,35,-1.4387,111,0.78696,62,-0.5443,85,-0.0418,74,-0.2723
ENSG00000153339,TRAPPC8,18,-0.2201,20,-0.0735,26,0.37932,26,0.38134,15,-0.5320
ENSG00000141441,GAREM1,53,0.72103,33,-0.1573,41,0.28566,28,-0.3305,24,-0.5966
ENSG00000141431,ASXL3,7,-1.6212,18,-0.4815,39,1.00529,27,0.33048,29,0.44880
ENSG00000101746,NOL4,26,-1.7148,94,0.57224,87,0.17363,99,0.38861,40,-1.0608
ENSG00000134769,DTNA,693,1.81351,160,-1.1583,257,-0.0108,177,-0.6097,304,0.26515
ENSG00000166974,MAPRE2,198,-0.9093,437,0.72169,207,-0.8406,396,0.20391,257,-0.5020
ENSG00000186812,ZNF397,52,-0.2760,41,-1.0272,134,1.36664,59,-0.0729,88,0.58563
ENSG00000186814,ZSCAN30,18,-0.2939,14,-1.0025,73,2.29682,16,-0.4878,10,-1.2198
ENSG00000172466,ZNF24,136,0.78836,66,-0.6923,125,0.63864,59,-0.5932,104,0.32031
ENSG00000141429,GALNT1,78,0.57517,55,-0.0238,61,0.17568,38,-0.6059,46,-0.3011
ENSG00000141425,RPRD1A,97,-0.6920,190,0.78295,108,-0.5215,116,-0.4161,119,-0.3770
ENSG00000141424,SLC39A6,72,0.50458,46,-0.3932,61,0.21787,68,0.40175,42,-0.3955
ENSG00000134759,ELP2,53,0.10813,53,0.15325,56,0.17831,56,0.19201,24,-1.1474
ENSG00000134775,FHOD3,19,-0.6006,31,0.24397,27,-0.0731,33,0.26452,24,-0.2734
ENSG00000134779,TPGS2,71,-0.1558,99,0.76734,45,-0.8891,46,-0.8399,69,-0.1957
ENSG00000101489,CELF4,301,-1.3341,672,-0.1238,731,0.06813,1007,0.61256,889,0.39664
ENSG00000078142,PIK3C3,56,-0.6593,84,-0.0349,127,0.67793,107,0.39142,54,-0.7305
ENSG00000132872,SYT4,46,-3.0693,421,0.63223,213,-0.7745,505,0.63930,322,-0.1177
ENSG00000152217,SETBP1,22,-0.9586,29,-0.7965,77,1.13347,65,0.80515,41,0.03631
ENSG00000141469,SLC14A1,236,3.52844,7,-3.5191,60,0.40532,16,-1.6385,35,-0.4548
ENSG00000152223,EPG5,18,-0.6330,22,-0.5118,56,1.32102,26,-0.0307,25,-0.0987
ENSG00000152234,ATP5F1A,437,0.03719,547,0.83299,202,-1.1788,281,-0.6735,308,-0.5282
ENSG00000152242,C18orf25,21,-0.8353,43,0.67140,29,-0.2971,29,-0.3167,29,-0.2913
ENSG00000141622,RNF165,10,-1.8442,28,-0.4207,55,0.87737,45,0.51486,41,0.37960
ENSG00000101638,ST8SIA5,14,-2.0745,65,0.41746,54,-0.0799,79,0.55537,46,-0.3184
ENSG00000078043,PIAS2,60,-0.6493,77,-0.3983,172,1.13190,129,0.62054,48,-1.0013
ENSG00000167220,HDHD2,89,0.27798,79,0.13402,49,-0.6913,83,0.16225,66,-0.2083
ENSG00000134049,IER3IP1,29,-0.4492,43,0.37397,34,-0.1750,25,-0.6591,44,0.25390
ENSG00000175387,SMAD2,96,0.49987,59,-0.4884,103,0.63397,67,-0.0900,66,-0.1226
ENSG00000134030,CTIF,35,-0.9081,80,0.81513,67,0.12299,36,-0.8647,42,-0.6341
ENSG00000101665,SMAD7,19,-0.2016,22,0.14852,25,0.23596,21,-0.0344,16,-0.4053
ENSG00000141627,DYM,43,0.08625,43,0.09679,40,-0.0413,42,0.04073,33,-0.3382
ENSG00000177576,C18orf32,278,0.95316,158,-0.0390,99,-0.7700,106,-0.6596,166,0.06324
ENSG00000265681,RPL17,1707,0.69642,1156,0.05282,716,-0.7392,660,-0.8658,1375,0.32001
ENSG00000167315,ACAA2,92,1.93537,21,-0.9972,23,-0.5579,8,-2.1068,50,0.73731
ENSG00000141644,MBD1,30,-0.6131,51,0.42033,56,0.36291,32,-0.5352,35,-0.4060
ENSG00000141639,MAPK4,86,1.00840,57,0.52668,28,-0.8274,29,-0.8102,14,-1.9080
ENSG00000134042,MRO,122,1.95598,32,-0.7150,30,-0.5479,17,-1.4402,43,0.01052
ENSG00000082212,ME2,59,0.63820,32,-0.5824,77,1.10675,23,-0.8878,36,-0.1981
ENSG00000141646,SMAD4,63,0.83405,39,0.02286,36,-0.1046,32,-0.3129,22,-0.8668
ENSG00000187323,DCC,5,-2.0234,24,0.46772,33,0.74827,21,0.00466,11,-0.9963
ENSG00000134046,MBD2,21,-0.5861,26,-0.3858,34,0.18144,41,0.50016,41,0.54079
ENSG00000041353,RAB27B,12,-2.2509,68,0.92881,24,-1.2227,60,0.26182,46,-0.1894
ENSG00000196628,TCF4,445,-0.3690,485,-0.3808,909,0.83712,679,0.32515,496,-0.1958
ENSG00000091164,TXNL1,69,-1.1849,158,0.21354,117,-0.3708,203,0.55017,154,0.08344
ENSG00000091157,WDR7,37,-1.6226,121,0.45377,108,0.05133,134,0.40368,75,-0.5342
ENSG00000177511,ST8SIA3,57,-1.9609,253,0.72800,142,-0.5703,274,0.50669,137,-0.6288
ENSG00000119547,ONECUT2,2,-2.8035,22,0.83316,26,0.67099,12,-0.5886,9,-0.9832
ENSG00000066926,FECH,14,-0.8377,27,0.35915,38,0.79208,10,-1.2997,21,-0.1955
ENSG00000134440,NARS,197,-0.5087,233,-0.3978,249,-0.1274,460,0.92410,320,0.28609
ENSG00000049759,NEDD4L,80,-0.8979,161,0.42148,143,0.03095,161,0.23170,95,-0.6161
ENSG00000074657,ZNF532,70,0.31878,42,-0.7815,132,1.47758,49,-0.2577,41,-0.5368
ENSG00000166562,SEC11C,266,1.29686,118,-0.2129,95,-0.4757,82,-0.7115,106,-0.3050
ENSG00000074695,LMAN1,101,0.78193,52,-0.5429,62,-0.0296,66,0.06182,73,0.22710
ENSG00000101542,CDH20,75,2.72121,11,-1.1751,17,-0.1676,4,-2.1099,9,-1.0839
ENSG00000134444,RELCH,23,-0.9459,53,0.76764,30,-0.5306,49,0.27290,21,-1.0677
ENSG00000141664,ZCCHC2,4,-3.0900,31,-0.3154,65,1.06516,49,0.53619,38,0.14248
ENSG00000081913,PHLPP1,91,1.10957,35,-0.8012,69,0.61382,28,-0.8552,57,0.27255
ENSG00000171791,BCL2,36,0.64655,24,-0.1077,34,0.55129,8,-1.6115,23,-0.0926
ENSG00000119537,KDSR,100,0.65391,55,-0.5537,78,0.22060,52,-0.4459,95,0.55671
ENSG00000119541,VPS4B,72,-0.2922,93,0.21073,72,-0.2899,94,0.14620,81,-0.0954
ENSG00000171451,DSEL,26,-0.7546,31,-0.8034,88,1.27840,40,-0.0989,62,0.64526
ENSG00000166479,TMX3,33,-0.7662,53,-0.0427,70,0.43349,90,0.87871,26,-1.1580
ENSG00000150636,CCDC102B,17,-0.5591,11,-1.6251,47,1.18610,49,1.23418,33,0.51927
ENSG00000206052,DOK6,182,0.76744,105,-0.2735,84,-0.5226,101,-0.2305,142,0.33467
ENSG00000170677,SOCS6,25,0.40750,16,-0.4111,31,0.78779,14,-0.5240,19,-0.0229
ENSG00000141668,CBLN2,14,-2.3974,99,1.55282,26,-1.4758,55,-0.2831,39,-0.8405
ENSG00000166342,NETO1,8,-1.9770,30,-0.0576,46,0.65126,34,0.17130,38,0.34024
ENSG00000075336,TIMM21,38,-0.0557,45,0.40634,35,-0.1882,33,-0.2639,28,-0.5047
ENSG00000166347,CYB5A,44,1.69960,16,-0.2490,17,-0.0369,12,-0.5828,2,-3.0640
ENSG00000133313,CNDP2,142,0.81712,83,-0.1577,83,-0.0931,73,-0.3032,73,-0.2939
ENSG00000150656,CNDP1,61,0.64570,27,-1.0372,93,1.41740,13,-1.8068,59,0.56317
ENSG00000215421,ZNF407,16,-0.5137,13,-1.2984,48,1.30618,34,0.68543,31,0.54137
ENSG00000180011,ZADH2,53,-0.2081,64,0.15930,50,-0.3004,75,0.35701,50,-0.3032
ENSG00000179981,TSHZ1,60,0.10769,43,-0.6989,50,-0.1907,76,0.49152,94,0.86882
ENSG00000130856,ZNF236,29,-0.3495,25,-0.8961,49,0.54690,43,0.30532,65,1.03924
ENSG00000197971,MBP,2153,0.24023,1256,-0.9762,2128,0.22096,681,-1.5780,4925,1.78713
ENSG00000263146,LINC01896,54,1.99503,18,-0.0910,7,-1.4765,7,-1.4224,7,-1.3378
ENSG00000166377,ATP9B,24,0.00234,25,0.12861,40,0.91194,15,-0.6784,11,-1.1945
ENSG00000122490,SLC66A2,72,0.01993,86,0.57215,45,-0.7225,52,-0.5191,60,-0.2797
ENSG00000141759,TXNL4A,193,0.56795,164,0.54312,56,-1.4149,105,-0.4464,95,-0.5937
ENSG00000101544,ADNP2,38,-0.4310,57,0.35180,38,-0.4572,50,-0.0068,50,-0.0025
ENSG00000183186,C2CD4C,14,-0.2276,21,0.95695,9,-0.8119,14,-0.1887,5,-1.6125
ENSG00000129946,SHC2,28,-0.5899,47,0.44828,42,0.05480,26,-0.6852,41,0.00587
ENSG00000141933,TPGS1,44,-0.0940,57,0.60184,22,-1.1556,33,-0.5686,49,0.07803
ENSG00000099804,CDC34,44,-0.4883,80,1.01028,23,-1.4781,66,0.16269,25,-1.3609
ENSG00000172270,BSG,327,0.24201,323,0.41059,212,-0.4675,224,-0.3815,209,-0.4898
ENSG00000099822,HCN2,68,-0.2731,93,0.42874,70,-0.2329,30,-1.5283,107,0.46760
ENSG00000099821,POLRMT,31,-0.6174,50,0.34453,46,0.01933,34,-0.4533,48,0.12076
ENSG00000070423,RNF126,28,-0.2907,40,0.59194,17,-1.0834,35,0.05817,27,-0.3365
ENSG00000099864,PALM,272,0.85111,172,0.11554,94,-0.8951,96,-0.8735,174,0.08298
ENSG00000129951,PLPPR3,29,-0.6417,53,0.57570,28,-0.7263,51,0.24583,33,-0.4729
ENSG00000175221,MED16,34,-0.1698,43,0.38529,43,0.19433,25,-0.6836,30,-0.3822
ENSG00000198858,R3HDM4,31,-0.1472,39,0.40464,24,-0.5778,32,-0.0816,30,-0.2120
ENSG00000065268,WDR18,21,-0.4278,35,0.71658,19,-0.5953,20,-0.5351,23,-0.2659
ENSG00000182087,TMEM259,49,-0.1034,60,0.45068,49,-0.1093,40,-0.4341,38,-0.4853
ENSG00000099817,POLR2E,102,-0.0554,125,0.52757,63,-0.8254,68,-0.6942,112,0.10267
ENSG00000167468,GPX4,671,0.35275,672,0.69022,257,-1.1817,306,-0.9140,429,-0.3846
ENSG00000118046,STK11,85,0.28827,77,0.23004,50,-0.5840,36,-1.0724,92,0.42643
ENSG00000099625,CBARP,14,-0.3870,23,0.68656,12,-0.6855,12,-0.6182,17,-0.0943
ENSG00000099624,ATP5F1D,291,-0.4131,480,0.82125,201,-0.9926,286,-0.4397,307,-0.3268
ENSG00000167470,MIDN,42,0.58406,22,-0.7838,58,1.17138,24,-0.3205,26,-0.2071
ENSG00000099622,CIRBP,281,0.15661,293,0.42542,240,-0.1021,172,-0.6354,179,-0.5702
ENSG00000228300,FAM174C,37,0.44867,31,0.25709,18,-0.6672,20,-0.5733,28,-0.0362
ENSG00000160953,PWWP3A,126,-0.0229,99,-0.6647,168,0.45603,134,0.07151,200,0.76680
ENSG00000115286,NDUFS7,160,0.44433,147,0.58997,70,-0.8846,55,-1.2593,106,-0.2343
ENSG00000130005,GAMT,86,0.12268,91,0.38496,68,-0.2776,59,-0.4905,65,-0.3408
ENSG00000071626,DAZAP1,38,-0.3253,56,0.52419,55,0.25280,35,-0.4551,25,-0.9700
ENSG00000115268,RPS15,1413,1.24685,763,0.27332,315,-1.2528,231,-1.7227,566,-0.3379
ENSG00000115266,APC2,72,0.17066,68,0.16584,61,-0.1029,41,-0.7295,70,0.14047
ENSG00000119559,C19orf25,42,0.34229,40,0.48615,27,-0.3601,17,-1.1086,28,-0.3477
ENSG00000071655,MBD3,64,0.22255,59,0.17928,61,0.13551,38,-0.6097,47,-0.2863
ENSG00000127540,UQCR11,632,0.58491,531,0.54467,201,-1.2591,229,-1.0596,393,-0.2120
ENSG00000079313,REXO1,32,-0.0297,38,0.54437,30,-0.1284,16,-1.0750,27,-0.2852
ENSG00000129911,KLF16,39,0.62014,29,0.18294,16,-0.8135,22,-0.3189,24,-0.2034
ENSG00000129968,ABHD17A,321,0.88009,201,0.12413,135,-0.5728,88,-1.2290,193,0.00322
ENSG00000227500,SCAMP4,34,1.25665,14,-0.3848,14,-0.2187,6,-1.5834,21,0.38236
ENSG00000133275,CSNK1G2,57,0.17122,53,0.10216,42,-0.3214,25,-1.1303,74,0.61856
ENSG00000133243,BTBD2,120,0.34453,112,0.42509,58,-0.8341,73,-0.4730,82,-0.2715
ENSG00000099875,MKNK2,43,1.02909,21,-0.3744,32,0.48826,13,-0.9110,19,-0.3425
ENSG00000065000,AP3D1,125,-0.6209,165,-0.2931,195,0.10280,272,0.66885,217,0.27676
ENSG00000104886,PLEKHJ1,49,0.03395,58,0.55478,28,-0.8897,35,-0.5355,45,-0.1206
ENSG00000104904,OAZ1,472,-0.4347,813,0.94261,326,-1.0157,431,-0.5810,462,-0.4701
ENSG00000130332,LSM7,101,0.52500,89,0.62741,39,-1.0127,30,-1.4199,62,-0.2742
ENSG00000099800,TIMM13,102,0.42825,91,0.42094,49,-0.7749,54,-0.6288,66,-0.2886
ENSG00000176533,GNG7,115,0.59749,82,0.03145,53,-0.6709,51,-0.7410,101,0.36865
ENSG00000176490,DIRAS1,53,-1.6708,211,1.08576,90,-0.8627,123,-0.3729,131,-0.2822
ENSG00000141873,SLC39A3,24,-0.4326,44,1.18520,19,-0.8278,25,-0.4042,9,-1.8621
ENSG00000104969,SGTA,82,0.11022,87,0.35885,77,-0.0078,49,-0.7139,62,-0.3623
ENSG00000172009,THOP1,46,-0.5214,81,0.78528,57,-0.1945,47,-0.5055,38,-0.8326
ENSG00000104964,TLE5,816,0.19461,826,0.40057,366,-1.0854,351,-1.1511,970,0.48887
ENSG00000088256,GNA11,87,0.05215,87,0.08091,97,0.23866,65,-0.4236,78,-0.1158
ENSG00000125912,NCLN,14,-1.0061,36,0.91236,23,-0.3064,21,-0.4318,18,-0.6919
ENSG00000161082,CELF5,50,-1.7520,160,0.11593,181,0.26613,201,0.44917,160,0.05741
ENSG00000141905,NFIC,357,0.72003,178,-0.7073,266,0.20881,242,0.05397,298,0.40245
ENSG00000129932,DOHH,21,-0.3070,30,0.50984,14,-0.9380,17,-0.5864,31,0.33603
ENSG00000105325,FZR1,22,-0.8688,42,0.35640,16,-1.2945,31,-0.3297,63,0.88633
ENSG00000161091,MFSD12,30,-0.7665,60,0.67310,24,-1.1147,61,0.35674,36,-0.5054
ENSG00000186111,PIP5K1C,87,-0.2769,119,0.44686,67,-0.6772,91,-0.1929,103,-0.0051
ENSG00000183617,MRPL54,64,0.11167,78,0.91594,32,-0.9878,31,-1.0074,38,-0.7329
ENSG00000007264,MATK,61,-0.2187,82,0.51136,57,-0.3284,57,-0.3218,54,-0.3909
ENSG00000105278,ZFR2,7,-1.5398,24,0.79912,21,0.16659,17,-0.2037,10,-0.9336
ENSG00000167654,ATCAY,94,-1.6876,302,0.26592,276,-0.0017,382,0.54533,253,-0.1479
ENSG00000167657,DAPK3,24,-0.7333,49,0.88395,23,-0.8093,42,0.18414,17,-1.2329
ENSG00000167658,EEF2,1035,0.90057,635,0.09476,377,-0.7800,281,-1.2362,684,0.17726
ENSG00000105229,PIAS4,22,-0.2665,24,-0.1878,27,0.06145,38,0.63138,24,-0.1305
ENSG00000178951,ZBTB7A,289,-0.8441,355,-0.8221,624,0.40180,649,0.46960,948,1.15312
ENSG00000126934,MAP2K2,149,-0.3110,228,0.77013,118,-0.6772,133,-0.4938,133,-0.4912
ENSG00000089847,ANKRD24,17,-0.8301,40,1.04850,18,-0.7640,32,0.13668,9,-1.8468
ENSG00000105255,FSD1,25,-1.0098,57,0.57063,53,0.18475,38,-0.3539,36,-0.4293
ENSG00000008382,MPND,21,-0.7529,42,0.67282,19,-0.8894,20,-0.8358,44,0.43248
ENSG00000141985,SH3GL1,39,-0.5237,64,0.51129,47,-0.2339,63,0.23044,30,-0.9227
ENSG00000167670,CHAF1A,5,-2.2186,20,-0.2272,30,0.59066,32,0.69938,25,0.23794
ENSG00000167671,UBXN6,119,-0.3266,171,0.52213,95,-0.6769,127,-0.2107,135,-0.1179
ENSG00000167674,HDGFL2,28,-1.0344,71,0.86623,44,-0.3584,48,-0.2193,35,-0.7261
ENSG00000167680,SEMA6B,66,-0.0905,84,0.58600,50,-0.5394,59,-0.2610,48,-0.6111
ENSG00000185361,TNFAIP8L1,13,-1.3957,36,0.30622,25,-0.4369,45,0.56064,33,0.01504
ENSG00000074842,MYDGF,41,-0.0317,58,1.21296,16,-1.4641,35,-0.2524,7,-2.6372
ENSG00000142002,DPP9,22,-0.0843,24,0.06419,30,0.39700,17,-0.5373,23,-0.0373
ENSG00000141965,FEM1A,21,-0.5908,31,0.06762,28,-0.1214,45,0.64951,25,-0.3228
ENSG00000127663,KDM4B,25,-0.2730,30,0.07455,43,0.64364,21,-0.5515,26,-0.2076
ENSG00000130254,SAFB2,121,0.03326,73,-1.1659,230,1.16559,158,0.48459,147,0.35958
ENSG00000160633,SAFB,38,-1.6921,95,-0.4449,142,0.39503,228,1.25172,110,-0.0374
ENSG00000130255,RPL36,1495,1.00125,856,0.05596,415,-1.1171,464,-0.9446,921,0.15277
ENSG00000174917,MICOS13,174,-0.1365,247,0.91322,92,-1.1431,107,-0.9020,151,-0.3617
ENSG00000167733,HSD11B1L,75,-0.2448,114,0.92810,49,-0.8964,54,-0.7674,61,-0.5622
ENSG00000196365,LONP1,57,-0.0979,69,0.41803,49,-0.3431,56,-0.1219,45,-0.4778
ENSG00000174886,NDUFA11,282,0.17626,315,0.71052,125,-1.1219,209,-0.3133,153,-0.8044
ENSG00000031823,RANBP3,35,0.11518,34,0.12954,41,0.37812,19,-0.8025,29,-0.1902
ENSG00000130382,MLLT1,171,0.77461,113,0.11551,89,-0.3245,53,-1.1176,104,-0.0748
ENSG00000125656,CLPP,43,0.27433,45,0.68358,27,-0.5195,28,-0.4388,15,-1.4277
ENSG00000125652,ALKBH7,138,1.35180,62,-0.0943,35,-0.9588,43,-0.6551,50,-0.4027
ENSG00000125651,GTF2F1,70,-0.6802,90,-0.4582,132,0.35539,127,0.29818,165,0.74305
ENSG00000088247,KHSRP,57,-0.2343,60,-0.2664,87,0.46775,69,0.06211,76,0.22404
ENSG00000125648,SLC25A23,436,0.77340,238,-0.4136,226,-0.3345,189,-0.6131,417,0.69432
ENSG00000104833,TUBB4A,196,-1.0759,463,0.57217,254,-0.6742,478,0.35487,316,-0.3303
ENSG00000171105,INSR,63,-0.0086,59,-0.2135,88,0.54887,70,0.15132,52,-0.3183
ENSG00000198816,ZNF358,180,0.56647,142,0.29496,89,-0.5860,61,-1.1653,131,0.03497
ENSG00000090674,MCOLN1,19,-0.5149,32,0.64019,18,-0.5517,26,0.02529,17,-0.6352
ENSG00000032444,PNPLA6,51,-0.4798,85,0.67146,56,-0.3296,66,-0.0900,40,-0.8725
ENSG00000076826,CAMSAP3,22,-0.6106,41,0.70561,29,-0.1928,31,-0.1153,17,-0.9937
