Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000160214,RRP1,16,-0.4959,22,0.04761,33,0.76162,19,-0.1945,23,0.12962,7,-1.7065,25,0.24377,17,-0.3382,19,-0.1701
ENSG00000160216,AGPAT3,106,0.27830,39,-1.2649,104,0.27696,102,0.22762,73,-0.3435,92,0.06227,108,0.30870,70,-0.3779,107,0.30127
ENSG00000160221,GATD3A,2,-2.5901,25,0.66269,25,0.77926,4,-1.8463,14,-0.2967,28,0.87407,24,0.63466,13,-0.3448,5,-1.7755
ENSG00000141959,PFKL,103,0.24522,84,-0.0867,131,0.71767,75,-0.2647,44,-1.1672,111,0.35663,120,0.48645,86,-0.0449,47,-0.9661
ENSG00000160226,CFAP410,22,-0.0683,20,-0.2430,38,0.93053,17,-0.4742,14,-0.7819,15,-0.6750,45,1.08007,8,-1.4994,23,-0.0466
ENSG00000142185,TRPM2,15,-0.3455,6,-1.7630,21,0.14670,46,1.45257,24,0.38263,16,-0.2724,3,-2.6083,22,0.24711,13,-0.5780
ENSG00000184787,UBE2G2,80,0.44613,32,-0.9733,54,-0.1867,93,0.69422,63,0.07545,86,0.55476,40,-0.6485,56,-0.1232,45,-0.4741
ENSG00000184900,SUMO3,108,-0.2048,109,-0.1830,163,0.52607,211,0.89162,93,-0.4686,76,-0.7439,124,0.01712,115,-0.0930,91,-0.4555
ENSG00000183255,PTTG1IP,89,0.52233,34,-0.9834,38,-0.8874,30,-1.1382,14,-2.4171,210,2.07932,130,1.17156,74,0.22489,35,-0.9238
ENSG00000197381,ADARB1,56,0.30571,52,0.17985,64,0.57316,15,-1.6958,58,0.38620,36,-0.4000,51,0.15776,33,-0.5390,25,-0.9392
ENSG00000223768,LINC00205,40,-0.2220,45,-0.0438,36,-0.4102,71,0.70728,54,0.27165,33,-0.5338,42,-0.1237,48,0.05609,48,0.06374
ENSG00000142156,COL6A1,15,-0.6986,4,-2.7284,17,-0.6566,57,1.39589,18,-0.5034,59,1.46390,20,-0.2974,38,0.68531,8,-1.7072
ENSG00000160284,SPATC1L,6,-1.4502,22,0.54703,15,-0.0149,24,0.67645,12,-0.4008,6,-1.3325,31,1.15330,14,-0.1252,12,-0.3890
ENSG00000160285,LSS,41,1.44720,1,-3.4350,9,-1.0962,4,-1.9975,8,-1.2735,36,1.21336,27,0.71870,20,0.25327,26,0.67617
ENSG00000160294,MCM3AP,49,0.37431,41,0.10636,52,0.54951,24,-0.7279,39,0.02196,34,-0.1819,35,-0.1443,30,-0.3568,27,-0.5198
ENSG00000182362,YBEY,12,-0.0436,6,-1.0654,10,-0.3377,5,-1.1475,11,-0.1476,6,-1.0743,16,0.46288,18,0.63023,28,1.37219
ENSG00000160299,PCNT,63,-0.3188,72,-0.1116,73,-0.1040,45,-0.8269,96,0.39218,117,0.66328,50,-0.6617,90,0.24805,75,-0.0469
ENSG00000160305,DIP2A,56,0.69621,13,-1.5886,21,-0.9247,52,0.58181,20,-0.9864,106,1.84013,31,-0.2475,45,0.32743,16,-1.2728
ENSG00000160307,S100B,547,0.76263,147,-1.3014,118,-1.7331,163,-1.1448,98,-2.0107,628,0.99618,1082,2.00680,213,-0.7416,560,0.80085
ENSG00000160310,PRMT2,186,-0.0810,171,-0.2115,113,-0.9227,187,-0.0751,239,0.35585,334,0.87248,112,-0.8686,234,0.28506,228,0.24292
ENSG00000206195,DUXAP8,31,-0.0165,35,0.18355,40,0.44442,23,-0.5014,46,0.70744,29,-0.1503,14,-1.2548,15,-1.1138,26,-0.2696
ENSG00000182902,SLC25A18,89,0.12957,81,-0.0105,35,-1.3764,75,-0.1461,19,-2.3079,113,0.50921,239,1.84082,133,0.79172,63,-0.3986
ENSG00000131100,ATP6V1E1,464,0.19961,490,0.28729,568,0.59964,546,0.46346,544,0.51690,173,-1.3225,220,-0.9630,208,-1.0469,182,-1.2453
ENSG00000099968,BCL2L13,30,0.13945,23,-0.2598,32,0.24463,36,0.43888,39,0.63530,8,-1.7497,20,-0.4898,22,-0.3537,22,-0.3793
ENSG00000015475,BID,57,1.56823,13,-0.8425,24,0.13350,22,-0.0337,13,-0.8990,10,-1.2394,31,0.54160,18,-0.2902,20,-0.1303
ENSG00000243156,MICAL3,60,0.79881,20,-0.8898,27,-0.4848,43,0.26669,45,0.38613,42,0.22394,42,0.20555,23,-0.7035,26,-0.5171
ENSG00000215193,PEX26,35,-0.2432,60,0.59633,33,-0.3757,30,-0.4790,40,-0.0519,58,0.55098,34,-0.2887,32,-0.4055,58,0.54630
ENSG00000183628,DGCR6,29,1.26305,10,-0.4840,14,0.07552,15,0.17435,8,-0.7692,12,-0.1087,20,0.67588,5,-1.4320,11,-0.3049
ENSG00000273032,DGCR9,21,-1.2152,80,0.91070,55,0.31859,34,-0.4763,68,0.72735,14,-1.7495,21,-1.2106,24,-0.9993,66,0.57310
ENSG00000070413,DGCR2,10,-2.2375,18,-1.4163,60,0.53787,99,1.31287,47,0.06355,17,-1.4271,47,0.08335,57,0.37665,32,-0.5205
ENSG00000100056,ESS2,13,-0.1629,10,-0.6411,22,0.70927,14,-0.0600,10,-0.5952,17,0.19284,25,0.79486,14,-0.1399,7,-1.1945
ENSG00000100075,SLC25A1,21,0.16118,9,-1.0713,13,-0.6909,6,-1.6308,9,-1.2762,43,1.31753,54,1.74343,26,0.48054,9,-1.0894
ENSG00000100084,HIRA,26,0.86170,1,-3.1297,10,-0.6724,12,-0.3855,20,0.55597,7,-1.1297,24,0.77961,23,0.67748,11,-0.4754
ENSG00000242259,C22orf39,67,0.38480,59,0.17490,55,0.06549,47,-0.1715,45,-0.2899,33,-0.7386,68,0.39307,51,-0.0625,58,0.13659
ENSG00000185608,MRPL40,65,0.89046,41,0.13121,29,-0.4164,52,0.53117,23,-0.8157,49,0.42795,58,0.68836,23,-0.7723,21,-0.8919
ENSG00000070010,UFD1,42,0.66371,27,-0.0575,38,0.56632,26,-0.0873,12,-1.3086,45,0.77759,30,0.09373,19,-0.6133,17,-0.7665
ENSG00000184113,CLDN5,72,0.86072,0,-5.9324,2,-4.2950,13,-1.8101,6,-3.0414,286,3.93731,22,-1.0208,28,-0.6440,31,-0.4704
ENSG00000184702,SEPTIN5,21,-1.1660,75,0.84101,61,0.57213,8,-2.5859,12,-2.0642,44,-0.0347,135,1.90786,3,-3.8249,60,0.46701
ENSG00000203618,GP1BB,21,-0.8252,16,-1.2562,24,-0.7269,63,0.86844,21,-0.9459,29,-0.3958,75,1.15814,44,0.28034,69,1.02246
ENSG00000215012,RTL10,14,-1.1125,46,0.66453,37,0.38113,58,1.05617,35,0.23951,14,-1.1283,14,-1.1453,27,-0.1658,15,-1.0618
ENSG00000184470,TXNRD2,6,-1.7607,26,0.30246,26,0.38884,20,-0.1150,20,-0.1136,21,0.00062,22,0.07471,22,0.05461,24,0.16687
ENSG00000093010,COMT,54,0.02193,39,-0.4779,41,-0.4213,43,-0.3353,24,-1.2617,99,1.03486,125,1.44601,39,-0.4845,52,-0.0266
ENSG00000099889,ARVCF,16,0.26708,14,0.02948,7,-1.0691,21,0.69086,9,-0.7167,27,1.14087,14,0.01376,11,-0.3810,15,0.19041
ENSG00000183597,TANGO2,40,1.57196,12,-0.3900,19,0.36716,22,0.52844,7,-1.1687,8,-0.9966,11,-0.5945,15,-0.0834,11,-0.5229
ENSG00000099899,TRMT2A,22,0.67378,11,-0.3909,19,0.54047,18,0.34977,16,0.16639,7,-1.1028,17,0.28511,8,-0.8673,4,-1.7134
ENSG00000099901,RANBP1,85,-0.1233,178,1.09471,88,-0.0701,50,-0.9416,103,0.21457,69,-0.4343,98,0.10624,76,-0.2839,69,-0.4374
ENSG00000099904,ZDHHC8,10,-1.2834,20,-0.2517,39,0.95770,31,0.41683,19,-0.3358,10,-1.2982,33,0.53743,20,-0.2564,18,-0.3874
ENSG00000040608,RTN4R,46,-0.4550,36,-0.8342,105,0.99354,106,0.86820,69,0.20150,31,-1.0415,45,-0.4807,55,-0.1832,13,-2.2830
ENSG00000128185,DGCR6L,22,-0.9551,84,1.15855,43,0.05589,30,-0.5128,27,-0.6959,36,-0.2155,73,0.91603,26,-0.7306,46,0.14890
ENSG00000099910,KLHL22,21,-0.1433,21,-0.1064,24,0.08742,22,-0.0889,31,0.55510,19,-0.2981,30,0.41728,20,-0.2102,9,-1.4081
ENSG00000099917,MED15,31,-0.2080,19,-0.9633,43,0.36076,48,0.48517,24,-0.6532,45,0.39642,49,0.50795,40,0.19893,23,-0.6692
ENSG00000241973,PI4KA,344,0.70106,234,0.07680,396,1.09703,229,0.03860,173,-0.4350,75,-1.6621,231,0.05592,88,-1.4155,116,-1.0095
ENSG00000099940,SNAP29,48,0.38446,51,0.48797,39,0.04867,36,-0.0800,38,0.03207,42,0.16937,30,-0.3281,25,-0.6556,28,-0.4431
ENSG00000099942,CRKL,56,0.15301,39,-0.3795,44,-0.2208,102,1.16338,47,-0.1354,41,-0.3278,54,0.11097,44,-0.2015,36,-0.5037
ENSG00000183773,AIFM3,37,-0.2111,23,-0.9505,19,-1.3398,52,0.30359,28,-0.7269,29,-0.6003,120,1.75227,52,0.31805,65,0.67436
ENSG00000099949,LZTR1,19,0.26102,6,-1.5483,11,-0.5639,41,1.56189,13,-0.3785,16,0.03318,18,0.14809,9,-0.9392,20,0.35198
ENSG00000184436,THAP7,26,0.01105,39,0.65184,39,0.78611,24,-0.0992,16,-0.8072,13,-1.0790,33,0.41871,18,-0.5359,20,-0.4111
ENSG00000185651,UBE2L3,121,0.37566,103,0.10921,96,0.00278,76,-0.3657,77,-0.3758,91,-0.0771,141,0.62373,95,-0.0130,81,-0.2576
ENSG00000161179,YDJC,6,-1.1828,12,-0.1548,17,0.42454,12,-0.1533,23,1.00098,6,-1.2948,10,-0.4723,10,-0.4560,12,-0.1825
ENSG00000128228,SDF2L1,24,0.70306,21,0.53476,9,-0.8540,13,-0.2843,9,-0.8948,22,0.54880,32,1.22204,8,-0.8871,12,-0.3386
ENSG00000100023,PPIL2,15,-0.1731,13,-0.3790,19,0.26319,31,0.98592,9,-0.9262,26,0.70476,25,0.65000,13,-0.3886,3,-2.3054
ENSG00000100027,YPEL1,24,-0.4609,42,0.38372,44,0.55035,21,-0.7014,33,-0.0150,9,-1.9358,53,0.77208,27,-0.3287,32,-0.0509
ENSG00000100030,MAPK1,233,-0.1483,256,-0.0015,372,0.68979,455,0.94403,227,-0.2123,165,-0.6844,150,-0.8264,223,-0.2172,138,-0.9536
ENSG00000100034,PPM1F,24,-0.0902,21,-0.2897,31,0.31877,26,0.00385,19,-0.5031,23,-0.1732,25,-0.0474,29,0.16075,36,0.50918
ENSG00000274422,AC245060.5,38,-1.0373,8,-3.2970,27,-1.6382,49,-0.6510,108,0.70545,186,1.56329,12,-2.7231,199,1.68603,52,-0.5360
ENSG00000275004,ZNF280B,25,0.11550,33,0.55549,32,0.56597,24,0.05634,34,0.72287,6,-1.9449,5,-2.2823,11,-1.1018,19,-0.3220
ENSG00000128266,GNAZ,143,0.53953,98,-0.0555,109,0.11810,166,0.79261,91,-0.1898,48,-1.1691,124,0.31472,76,-0.4637,67,-0.6604
ENSG00000186716,BCR,63,-0.1162,79,0.24686,83,0.36503,42,-0.7273,48,-0.5891,56,-0.2992,112,0.81691,63,-0.1070,68,0.00814
ENSG00000250479,CHCHD10,354,0.43515,361,0.46676,289,0.11870,294,0.13807,197,-0.5376,159,-0.8204,414,0.69351,174,-0.6786,242,-0.1706
ENSG00000099956,SMARCB1,17,-0.8364,42,0.55058,48,0.90886,15,-1.0147,20,-0.6589,35,0.27724,40,0.47303,19,-0.6583,21,-0.5312
ENSG00000133460,SLC2A11,49,1.15407,22,-0.1416,24,-0.0134,23,-0.0852,21,-0.2715,37,0.66662,20,-0.2947,18,-0.4403,8,-1.6063
ENSG00000240972,MIF,896,0.64939,1073,0.95440,876,0.69822,515,-0.2432,388,-0.7390,285,-1.1494,769,0.39642,204,-1.6490,339,-0.8859
ENSG00000099977,DDT,82,0.39540,118,0.99490,71,0.16882,44,-0.5769,36,-0.9576,25,-1.4264,131,1.17516,43,-0.6117,50,-0.3945
ENSG00000099991,CABIN1,27,-0.5472,28,-0.4841,56,0.68085,61,0.74231,41,0.10789,36,-0.0902,16,-1.3288,31,-0.3406,31,-0.3511
ENSG00000100014,SPECC1L,27,-1.7799,105,0.26741,61,-0.6317,42,-1.1284,120,0.56246,134,0.66693,50,-0.8902,95,0.11696,158,0.95067
ENSG00000100028,SNRPD3,33,-0.4264,73,0.85462,38,-0.2351,14,-1.6751,26,-0.8175,52,0.28554,74,0.88263,57,0.43505,44,0.03693
ENSG00000167037,SGSM1,13,-0.5179,10,-0.9187,20,0.13120,28,0.65812,30,0.87445,6,-1.6887,12,-0.6532,19,-0.0028,17,-0.1560
ENSG00000197077,KIAA1671,38,0.29917,30,-0.0426,36,0.23293,24,-0.4051,23,-0.4748,45,0.58983,44,0.56719,21,-0.5774,22,-0.5453
ENSG00000100077,GRK3,65,-0.3590,74,-0.1703,90,0.15806,89,0.11279,111,0.53370,52,-0.7098,84,0.03435,75,-0.1541,66,-0.3355
ENSG00000100095,SEZ6L,220,0.84663,103,-0.3734,238,1.14989,109,-0.2812,99,-0.4761,82,-0.7235,170,0.41813,46,-1.5851,35,-1.9838
ENSG00000128203,ASPHD2,45,0.86762,26,-0.0001,60,1.61497,13,-1.1193,25,-0.0807,4,-2.5489,15,-0.8935,9,-1.6061,9,-1.5754
ENSG00000100099,HPS4,28,0.11770,13,-0.9735,32,0.39361,18,-0.5755,18,-0.6107,48,1.04201,21,-0.2901,43,0.82819,11,-1.2387
ENSG00000100104,SRRD,38,0.78917,33,0.57392,40,1.02068,19,-0.2832,23,-0.0513,2,-3.5451,23,-0.0468,8,-1.6317,8,-1.6063
ENSG00000100109,TFIP11,16,0.06901,12,-0.4091,28,1.09904,17,0.19366,8,-1.1122,13,-0.2095,19,0.35547,16,0.04222,5,-1.6784
ENSG00000128294,TPST2,37,0.17774,30,-0.1879,47,0.61496,17,-1.0251,34,0.02659,43,0.38281,37,0.13529,24,-0.5386,20,-0.8191
ENSG00000225783,MIAT,72,-0.5554,28,-1.9703,77,-0.4970,178,0.89391,188,1.14677,70,-0.6002,51,-1.0701,158,0.68779,48,-1.1609
ENSG00000180957,PITPNB,125,0.19792,160,0.59923,132,0.31835,110,-0.0065,128,0.26655,46,-1.3318,48,-1.2834,110,-0.0095,96,-0.2199
ENSG00000235954,TTC28-AS1,11,-0.5961,28,0.86608,13,-0.3569,21,0.39030,17,0.09802,19,0.27947,19,0.20969,15,-0.1156,5,-1.6202
ENSG00000100209,HSCB,6,-1.1476,25,0.91509,8,-0.8436,12,-0.3039,12,-0.2439,14,-0.0153,22,0.66945,17,0.27142,19,0.44868
ENSG00000159873,CCDC117,10,-0.7719,21,0.33352,25,0.69644,21,0.33143,18,0.06637,13,-0.3876,16,-0.1149,13,-0.4201,8,-1.1756
ENSG00000100219,XBP1,36,1.08422,9,-1.0801,27,0.70289,10,-0.8772,17,-0.1021,14,-0.4563,19,0.03122,14,-0.4297,12,-0.6132
ENSG00000183579,ZNRF3,13,-1.6392,19,-1.0826,26,-0.7192,15,-1.4430,9,-2.3436,106,1.67078,120,1.92518,73,1.00043,19,-1.1193
ENSG00000183762,KREMEN1,10,-0.8152,10,-0.8422,15,-0.3108,6,-1.4584,4,-2.2352,45,1.54751,41,1.37330,24,0.48976,21,0.24879
ENSG00000186998,EMID1,8,-1.7216,28,0.11544,15,-0.9058,2,-3.6557,3,-3.1044,67,1.59741,89,2.15242,28,0.13410,27,0.06652
ENSG00000182944,EWSR1,119,0.34660,106,0.15163,119,0.38328,52,-0.9399,87,-0.1656,117,0.31297,123,0.39461,67,-0.5566,60,-0.7194
ENSG00000185340,GAS2L1,40,-0.2074,46,0.01864,44,-0.0643,58,0.36185,35,-0.4617,40,-0.1957,88,1.08067,38,-0.2960,35,-0.4092
ENSG00000100276,RASL10A,60,0.83696,24,-0.5934,75,1.46989,38,0.12287,20,-0.9086,10,-1.8335,29,-0.3289,22,-0.7644,17,-1.0991
ENSG00000100280,AP1B1,32,-0.7977,58,0.14478,46,-0.2280,69,0.42487,69,0.46314,29,-0.9300,54,0.03493,65,0.32013,47,-0.2028
ENSG00000225465,RFPL1S,182,0.14513,179,0.12152,177,0.10939,252,0.67182,209,0.41336,77,-1.1729,130,-0.3818,124,-0.4553,112,-0.6112
ENSG00000100285,NEFH,187,-0.7477,18,-4.1834,92,-1.9296,1495,3.01894,471,0.82261,56,-2.5494,15,-4.4495,254,-0.2801,186,-0.7549
ENSG00000184117,NIPSNAP1,69,0.52421,64,0.40452,69,0.58747,44,-0.2121,49,-0.0291,42,-0.2872,51,0.04455,31,-0.7234,12,-2.1250
ENSG00000186575,NF2,36,-0.1191,34,-0.1765,23,-0.8481,29,-0.4668,40,0.04166,41,0.10550,37,-0.0737,46,0.26250,77,1.13310
ENSG00000100319,ZMAT5,7,-0.9101,7,-0.9918,15,0.17391,19,0.57791,5,-1.4084,11,-0.3021,33,1.48408,19,0.51791,11,-0.2991
ENSG00000184076,UQCR10,475,0.76309,484,0.79451,312,0.08625,258,-0.2226,192,-0.7419,174,-0.8298,437,0.62433,203,-0.5931,232,-0.3877
ENSG00000100330,MTMR3,27,0.18433,19,-0.3271,19,-0.3983,12,-1.0170,20,-0.3176,57,1.42707,20,-0.2936,42,0.91075,9,-1.4273
ENSG00000099995,SF3A1,60,0.24378,43,-0.2874,56,0.14302,48,-0.1135,43,-0.3093,58,0.18483,70,0.50099,62,0.29537,28,-0.9462
ENSG00000100003,SEC14L2,24,-0.6042,35,-0.0406,40,0.18967,19,-0.9875,25,-0.6316,31,-0.1997,70,1.11234,52,0.59233,33,-0.1036
ENSG00000100029,PES1,19,-0.0228,22,0.18031,21,0.10039,31,0.70538,22,0.16508,17,-0.2612,13,-0.5751,15,-0.4135,14,-0.4821
ENSG00000184792,OSBP2,12,-0.6678,16,-0.2481,19,-0.0556,41,1.22506,20,0.08127,19,-0.0660,18,-0.0989,17,-0.2211,12,-0.7655
ENSG00000133422,MORC2,19,0.65088,19,0.65777,11,-0.2547,12,-0.0131,13,0.04471,11,-0.1403,8,-0.7646,8,-0.6109,13,0.05585
ENSG00000253352,TUG1,63,0.33277,37,-0.4819,38,-0.4965,30,-0.8069,55,0.14534,113,1.33492,28,-0.8883,69,0.50121,32,-0.7207
ENSG00000198832,SELENOM,141,-0.1473,235,0.68128,220,0.64841,115,-0.4618,103,-0.6852,126,-0.3130,189,0.31957,123,-0.3554,125,-0.3319
ENSG00000138942,RNF185,33,0.92026,13,-0.5774,25,0.53594,23,0.32548,9,-1.2245,14,-0.4169,29,0.70931,23,0.33021,3,-2.7851
ENSG00000100100,PIK3IP1,19,-0.3045,17,-0.4300,17,-0.4572,9,-1.3815,14,-0.8415,42,0.99423,53,1.41664,42,0.97400,7,-1.7750
ENSG00000100105,PATZ1,34,1.40251,13,-0.1794,11,-0.4979,12,-0.3183,8,-0.9929,24,0.78986,21,0.57068,13,-0.0954,6,-1.3873
ENSG00000185721,DRG1,94,0.99186,53,0.06580,71,0.59776,46,-0.1752,46,-0.1775,30,-0.8014,40,-0.3800,43,-0.2730,22,-1.2603
ENSG00000184708,EIF4ENIF1,54,0.13390,52,0.06121,62,0.40249,51,0.03971,64,0.45560,21,-1.3326,31,-0.7168,49,-0.0324,37,-0.4498
ENSG00000198089,SFI1,11,-0.2264,3,-2.1217,14,0.17023,16,0.31285,12,-0.1562,14,0.19802,7,-0.9351,27,1.19694,12,-0.1455
ENSG00000241878,PISD,37,0.11995,26,-0.4156,62,1.13722,38,0.14678,26,-0.4639,28,-0.3364,30,-0.2292,33,-0.0750,10,-1.8599
ENSG00000183530,PRR14L,38,-0.9447,82,0.23762,89,0.42154,36,-1.0274,101,0.66212,74,0.08516,42,-0.7880,49,-0.5417,73,0.05190
ENSG00000128245,YWHAH,1807,0.31065,2656,0.95255,2860,1.27180,1302,-0.2113,1501,0.01476,356,-2.1675,751,-1.0564,294,-2.4505,488,-1.7012
ENSG00000100220,RTCB,56,0.68329,34,-0.1427,53,0.67474,26,-0.5280,34,-0.1514,25,-0.5675,47,0.38483,28,-0.4086,14,-1.4044
ENSG00000100225,FBXO7,85,1.30141,26,-0.6128,48,0.36831,30,-0.4251,21,-0.9757,37,-0.0900,64,0.81447,30,-0.4011,17,-1.2148
ENSG00000100234,TIMP3,41,-0.9999,33,-1.3145,30,-1.5603,19,-2.0975,13,-2.7938,385,2.98908,145,1.00171,96,0.32066,60,-0.4245
ENSG00000133424,LARGE1,91,0.95297,21,-1.3397,86,0.99206,65,0.38552,40,-0.3970,25,-1.0565,45,-0.1812,38,-0.4518,21,-1.3281
ENSG00000100281,HMGXB4,31,-0.2754,40,0.08739,38,0.03039,16,-1.2774,47,0.39714,55,0.60025,25,-0.6469,56,0.65191,20,-0.9505
ENSG00000100284,TOM1,24,-0.5319,25,-0.4401,37,0.19939,58,0.90156,36,0.12094,17,-0.9844,27,-0.3211,37,0.16221,32,-0.0427
ENSG00000100302,RASD2,20,-0.4451,25,-0.1405,28,0.06427,27,0.03355,38,0.61591,14,-1.0164,15,-0.8794,40,0.64681,23,-0.2226
ENSG00000100320,RBFOX2,162,-0.1759,187,0.04631,193,0.11120,241,0.45626,250,0.58561,128,-0.5420,112,-0.7503,151,-0.2922,130,-0.5266
ENSG00000128335,APOL2,65,0.50702,27,-0.8631,42,-0.2116,87,1.00092,55,0.25511,22,-1.1530,38,-0.3507,53,0.17383,36,-0.4329
ENSG00000100345,MYH9,99,0.63049,51,-0.4252,58,-0.2414,42,-0.7259,40,-0.8368,232,2.19498,44,-0.6551,28,-1.3065,43,-0.6971
ENSG00000100348,TXN2,31,-0.8569,61,0.18847,51,-0.1230,55,0.02214,34,-0.8129,85,0.72101,113,1.21208,52,-0.0769,33,-0.7746
ENSG00000100350,FOXRED2,22,-1.1263,33,-0.5084,38,-0.3435,64,0.51086,52,0.21134,61,0.42836,74,0.75226,48,0.05461,28,-0.7730
ENSG00000100353,EIF3D,45,0.20548,38,-0.0864,55,0.58797,24,-0.7895,20,-1.1423,72,0.95889,60,0.67488,23,-0.8659,27,-0.6082
ENSG00000261675,AL022313.4,19,-0.0742,13,-0.6401,27,0.56884,38,1.07025,18,-0.2033,0,-4.7548,12,-0.7638,21,0.06088,26,0.39141
ENSG00000166862,CACNG2,21,-1.0144,27,-0.6543,34,-0.3066,58,0.56467,72,1.06736,27,-0.6156,21,-0.9863,59,0.59400,24,-0.8160
ENSG00000100360,IFT27,25,0.23006,21,-0.0975,22,0.02497,17,-0.4171,23,0.10032,19,-0.2038,45,1.17385,10,-1.2082,14,-0.7096
ENSG00000100362,PVALB,58,1.07722,10,-1.5886,13,-1.3306,43,0.56469,52,1.04395,3,-3.1962,22,-0.5027,40,0.44368,24,-0.3468
ENSG00000128311,TST,33,0.72284,14,-0.6481,6,-1.8212,10,-1.1096,2,-3.1956,33,0.74784,82,2.44130,31,0.65495,9,-1.2843
ENSG00000128309,MPST,37,1.12608,12,-0.6701,11,-0.8338,17,-0.1261,9,-1.1469,30,0.75813,43,1.37602,13,-0.5875,13,-0.5826
ENSG00000100379,KCTD17,22,-1.1062,36,-0.3550,55,0.36297,65,0.60963,33,-0.5368,41,-0.1407,64,0.57822,57,0.38821,33,-0.4820
ENSG00000166897,ELFN2,24,0.48933,14,-0.3248,18,0.05689,22,0.32509,15,-0.2941,15,-0.2801,20,0.20946,18,-0.0004,16,-0.2047
ENSG00000100083,GGA1,10,-1.3106,20,-0.3147,29,0.29790,29,0.27541,13,-1.0349,54,1.30247,28,0.18428,31,0.37358,14,-0.8700
ENSG00000241360,PDXP,225,0.25096,203,0.08761,217,0.21421,208,0.12676,160,-0.3181,87,-1.2210,340,0.93651,118,-0.7575,180,-0.1006
ENSG00000100097,LGALS1,433,1.23292,91,-1.2509,122,-0.8841,336,0.79247,184,-0.2039,214,0.05832,306,0.64021,119,-0.8532,161,-0.3891
ENSG00000273899,NOL12,19,0.62971,9,-0.5458,11,-0.1731,14,0.13462,14,0.22813,7,-0.8388,21,0.78417,10,-0.3787,8,-0.6342
ENSG00000189060,H1F0,60,0.10596,44,-0.3705,35,-0.7903,46,-0.3286,79,0.62441,89,0.74252,53,-0.0984,51,-0.1466,47,-0.2684
ENSG00000100116,GCAT,35,-0.0201,53,0.67665,42,0.31529,51,0.59061,26,-0.4939,22,-0.7095,31,-0.1964,32,-0.1258,26,-0.4823
ENSG00000100124,ANKRD54,17,-0.1155,15,-0.2311,21,0.32457,14,-0.3870,13,-0.5207,16,-0.1707,29,0.80196,25,0.55924,11,-0.7628
ENSG00000100129,EIF3L,138,1.17228,103,0.67549,85,0.40440,27,-1.4247,31,-1.2883,71,0.07460,113,0.83610,12,-2.5324,51,-0.4539
ENSG00000100142,POLR2F,65,0.57171,35,-0.4146,51,0.18541,25,-0.9093,32,-0.5880,42,-0.1259,90,1.12559,22,-1.1204,57,0.34531
ENSG00000100151,PICK1,26,0.38357,10,-1.1366,35,1.02389,31,0.67371,16,-0.3927,15,-0.4369,22,0.08666,9,-1.2530,9,-1.1727
ENSG00000198792,TMEM184B,72,0.91034,57,0.50459,44,0.12139,31,-0.4307,26,-0.7654,35,-0.2743,42,0.03773,40,-0.0534,37,-0.1853
ENSG00000213923,CSNK1E,80,-0.4022,75,-0.4981,76,-0.5350,168,0.79279,118,0.23123,146,0.55107,81,-0.3751,135,0.42597,66,-0.6943
ENSG00000168135,KCNJ4,31,-0.5098,37,-0.2559,94,1.50451,58,0.43863,38,-0.2592,20,-1.2225,19,-1.2920,26,-0.7944,29,-0.6574
ENSG00000100201,DDX17,287,0.41538,116,-0.9953,181,-0.3536,166,-0.4513,253,0.23261,458,1.20502,142,-0.6944,277,0.35350,128,-0.8553
ENSG00000100216,TOMM22,106,0.89801,68,0.16510,77,0.41232,77,0.37508,55,-0.1741,26,-1.2798,53,-0.2176,36,-0.7871,41,-0.6225
ENSG00000100221,JOSD1,72,0.53784,41,-0.3560,64,0.39448,49,-0.0660,62,0.34031,17,-1.6927,39,-0.4287,57,0.15934,38,-0.4477
ENSG00000100226,GTPBP1,17,0.03784,16,-0.0357,18,0.14286,16,-0.0286,19,0.24707,9,-0.9795,27,0.78142,8,-1.0491,15,-0.1630
ENSG00000100242,SUN2,119,1.44518,19,-1.4837,26,-1.0965,52,0.05978,41,-0.3525,96,1.06961,59,0.25845,49,-0.0313,25,-1.0775
ENSG00000221890,NPTXR,79,-1.4030,183,-0.1179,303,0.80102,217,0.15195,155,-0.4126,149,-0.4409,150,-0.4268,245,0.34592,231,0.25188
ENSG00000183741,CBX6,127,-0.7395,185,-0.1571,169,-0.3328,129,-0.7149,206,0.00908,209,0.03198,294,0.58713,218,0.09826,340,0.83046
ENSG00000100307,CBX7,70,0.05017,83,0.32336,81,0.31824,61,-0.1577,51,-0.4802,57,-0.2603,85,0.37400,50,-0.4554,73,0.12900
ENSG00000100316,RPL3,704,0.15723,724,0.20281,537,-0.2981,417,-0.6618,406,-0.7642,738,0.23339,1170,1.00078,448,-0.5513,929,0.61015
ENSG00000100321,SYNGR1,92,-0.6099,97,-0.5304,153,0.21285,312,1.39218,158,0.27075,72,-0.9830,117,-0.2346,114,-0.2759,70,-1.0245
