#node	identifier	category	term ID	term description
TF	9606.ENSP00000385834	InterPro	IPR030685	Serotransferrin, mammalian
TF	9606.ENSP00000385834	SMART	SM00094	Transferrin
TIMP1	9606.ENSP00000218388	GO Process	GO:0001501	Skeletal system development
TIMP1	9606.ENSP00000218388	GO Process	GO:0001775	Cell activation
TIMP1	9606.ENSP00000218388	GO Process	GO:0002246	Wound healing involved in inflammatory response
TIMP1	9606.ENSP00000218388	GO Process	GO:0002248	Connective tissue replacement involved in inflammatory response wound healing
TIMP1	9606.ENSP00000218388	GO Process	GO:0006950	Response to stress
TIMP1	9606.ENSP00000218388	GO Process	GO:0006952	Defense response
TIMP1	9606.ENSP00000218388	GO Process	GO:0006954	Inflammatory response
TIMP1	9606.ENSP00000218388	GO Process	GO:0007154	Cell communication
TIMP1	9606.ENSP00000218388	GO Process	GO:0007165	Signal transduction
TIMP1	9606.ENSP00000218388	GO Process	GO:0007275	Multicellular organism development
TIMP1	9606.ENSP00000218388	GO Process	GO:0007568	Aging
TIMP1	9606.ENSP00000218388	GO Process	GO:0008284	Positive regulation of cell population proliferation
TIMP1	9606.ENSP00000218388	GO Process	GO:0009314	Response to radiation
TIMP1	9606.ENSP00000218388	GO Process	GO:0009411	Response to UV
TIMP1	9606.ENSP00000218388	GO Process	GO:0009416	Response to light stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0009611	Response to wounding
TIMP1	9606.ENSP00000218388	GO Process	GO:0009628	Response to abiotic stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0009719	Response to endogenous stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0009725	Response to hormone
TIMP1	9606.ENSP00000218388	GO Process	GO:0009888	Tissue development
TIMP1	9606.ENSP00000218388	GO Process	GO:0009892	Negative regulation of metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0009894	Regulation of catabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0009895	Negative regulation of catabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0009966	Regulation of signal transduction
TIMP1	9606.ENSP00000218388	GO Process	GO:0009987	Cellular process
TIMP1	9606.ENSP00000218388	GO Process	GO:0010033	Response to organic substance
TIMP1	9606.ENSP00000218388	GO Process	GO:0010243	Response to organonitrogen compound
TIMP1	9606.ENSP00000218388	GO Process	GO:0010466	Negative regulation of peptidase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0010646	Regulation of cell communication
TIMP1	9606.ENSP00000218388	GO Process	GO:0010941	Regulation of cell death
TIMP1	9606.ENSP00000218388	GO Process	GO:0010951	Negative regulation of endopeptidase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0019222	Regulation of metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0023051	Regulation of signaling
TIMP1	9606.ENSP00000218388	GO Process	GO:0023052	Signaling
TIMP1	9606.ENSP00000218388	GO Process	GO:0030162	Regulation of proteolysis
TIMP1	9606.ENSP00000218388	GO Process	GO:0030334	Regulation of cell migration
TIMP1	9606.ENSP00000218388	GO Process	GO:0030336	Negative regulation of cell migration
TIMP1	9606.ENSP00000218388	GO Process	GO:0031323	Regulation of cellular metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0031324	Negative regulation of cellular metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0031329	Regulation of cellular catabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0031330	Negative regulation of cellular catabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0032501	Multicellular organismal process
TIMP1	9606.ENSP00000218388	GO Process	GO:0032502	Developmental process
TIMP1	9606.ENSP00000218388	GO Process	GO:0034097	Response to cytokine
TIMP1	9606.ENSP00000218388	GO Process	GO:0034644	Cellular response to UV
TIMP1	9606.ENSP00000218388	GO Process	GO:0040012	Regulation of locomotion
TIMP1	9606.ENSP00000218388	GO Process	GO:0040013	Negative regulation of locomotion
TIMP1	9606.ENSP00000218388	GO Process	GO:0042060	Wound healing
TIMP1	9606.ENSP00000218388	GO Process	GO:0042127	Regulation of cell population proliferation
TIMP1	9606.ENSP00000218388	GO Process	GO:0042176	Regulation of protein catabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0042177	Negative regulation of protein catabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0042221	Response to chemical
TIMP1	9606.ENSP00000218388	GO Process	GO:0042981	Regulation of apoptotic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0043066	Negative regulation of apoptotic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0043067	Regulation of programmed cell death
TIMP1	9606.ENSP00000218388	GO Process	GO:0043069	Negative regulation of programmed cell death
TIMP1	9606.ENSP00000218388	GO Process	GO:0043086	Negative regulation of catalytic activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0043434	Response to peptide hormone
TIMP1	9606.ENSP00000218388	GO Process	GO:0044092	Negative regulation of molecular function
TIMP1	9606.ENSP00000218388	GO Process	GO:0045861	Negative regulation of proteolysis
TIMP1	9606.ENSP00000218388	GO Process	GO:0048513	Animal organ development
TIMP1	9606.ENSP00000218388	GO Process	GO:0048518	Positive regulation of biological process
TIMP1	9606.ENSP00000218388	GO Process	GO:0048519	Negative regulation of biological process
TIMP1	9606.ENSP00000218388	GO Process	GO:0048522	Positive regulation of cellular process
TIMP1	9606.ENSP00000218388	GO Process	GO:0048523	Negative regulation of cellular process
TIMP1	9606.ENSP00000218388	GO Process	GO:0048583	Regulation of response to stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0048731	System development
TIMP1	9606.ENSP00000218388	GO Process	GO:0048771	Tissue remodeling
TIMP1	9606.ENSP00000218388	GO Process	GO:0048856	Anatomical structure development
TIMP1	9606.ENSP00000218388	GO Process	GO:0050789	Regulation of biological process
TIMP1	9606.ENSP00000218388	GO Process	GO:0050790	Regulation of catalytic activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0050794	Regulation of cellular process
TIMP1	9606.ENSP00000218388	GO Process	GO:0050896	Response to stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0051043	Regulation of membrane protein ectodomain proteolysis
TIMP1	9606.ENSP00000218388	GO Process	GO:0051045	Negative regulation of membrane protein ectodomain proteolysis
TIMP1	9606.ENSP00000218388	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0051216	Cartilage development
TIMP1	9606.ENSP00000218388	GO Process	GO:0051239	Regulation of multicellular organismal process
TIMP1	9606.ENSP00000218388	GO Process	GO:0051241	Negative regulation of multicellular organismal process
TIMP1	9606.ENSP00000218388	GO Process	GO:0051246	Regulation of protein metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0051248	Negative regulation of protein metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0051336	Regulation of hydrolase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0051346	Negative regulation of hydrolase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0051716	Cellular response to stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0052547	Regulation of peptidase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0052548	Regulation of endopeptidase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:0060255	Regulation of macromolecule metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0060548	Negative regulation of cell death
TIMP1	9606.ENSP00000218388	GO Process	GO:0061448	Connective tissue development
TIMP1	9606.ENSP00000218388	GO Process	GO:0065007	Biological regulation
TIMP1	9606.ENSP00000218388	GO Process	GO:0065009	Regulation of molecular function
TIMP1	9606.ENSP00000218388	GO Process	GO:0070141	Response to UV-A
TIMP1	9606.ENSP00000218388	GO Process	GO:0071214	Cellular response to abiotic stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0071478	Cellular response to radiation
TIMP1	9606.ENSP00000218388	GO Process	GO:0071482	Cellular response to light stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:0071492	Cellular response to UV-A
TIMP1	9606.ENSP00000218388	GO Process	GO:0080090	Regulation of primary metabolic process
TIMP1	9606.ENSP00000218388	GO Process	GO:0090594	Inflammatory response to wounding
TIMP1	9606.ENSP00000218388	GO Process	GO:0097709	Connective tissue replacement
TIMP1	9606.ENSP00000218388	GO Process	GO:0104004	Cellular response to environmental stimulus
TIMP1	9606.ENSP00000218388	GO Process	GO:1901163	Regulation of trophoblast cell migration
TIMP1	9606.ENSP00000218388	GO Process	GO:1901164	Negative regulation of trophoblast cell migration
TIMP1	9606.ENSP00000218388	GO Process	GO:1901652	Response to peptide
TIMP1	9606.ENSP00000218388	GO Process	GO:1901698	Response to nitrogen compound
TIMP1	9606.ENSP00000218388	GO Process	GO:1901700	Response to oxygen-containing compound
TIMP1	9606.ENSP00000218388	GO Process	GO:1905048	Regulation of metallopeptidase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:1905049	Negative regulation of metallopeptidase activity
TIMP1	9606.ENSP00000218388	GO Process	GO:2000145	Regulation of cell motility
TIMP1	9606.ENSP00000218388	GO Process	GO:2000146	Negative regulation of cell motility
TIMP1	9606.ENSP00000218388	GO Process	GO:2000241	Regulation of reproductive process
TIMP1	9606.ENSP00000218388	GO Process	GO:2000242	Negative regulation of reproductive process
TIMP1	9606.ENSP00000218388	GO Process	GO:2001044	Regulation of integrin-mediated signaling pathway
TIMP1	9606.ENSP00000218388	GO Function	GO:0002020	Protease binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0004857	Enzyme inhibitor activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0004866	Endopeptidase inhibitor activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0005102	Signaling receptor binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0005125	Cytokine activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0005488	Binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0005515	Protein binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0008083	Growth factor activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0008191	Metalloendopeptidase inhibitor activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0008270	Zinc ion binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0019899	Enzyme binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0030234	Enzyme regulator activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0030414	Peptidase inhibitor activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0030545	Signaling receptor regulator activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0030546	Signaling receptor activator activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0043167	Ion binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0043169	Cation binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0046872	Metal ion binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0046914	Transition metal ion binding
TIMP1	9606.ENSP00000218388	GO Function	GO:0048018	Receptor ligand activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0061134	Peptidase regulator activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0061135	Endopeptidase regulator activity
TIMP1	9606.ENSP00000218388	GO Function	GO:0098772	Molecular function regulator activity
TIMP1	9606.ENSP00000218388	GO Component	GO:0005576	Extracellular region
TIMP1	9606.ENSP00000218388	GO Component	GO:0005581	Collagen trimer
TIMP1	9606.ENSP00000218388	GO Component	GO:0005604	Basement membrane
TIMP1	9606.ENSP00000218388	GO Component	GO:0005615	Extracellular space
TIMP1	9606.ENSP00000218388	GO Component	GO:0005622	Intracellular anatomical structure
TIMP1	9606.ENSP00000218388	GO Component	GO:0005737	Cytoplasm
TIMP1	9606.ENSP00000218388	GO Component	GO:0005783	Endoplasmic reticulum
TIMP1	9606.ENSP00000218388	GO Component	GO:0005788	Endoplasmic reticulum lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0012505	Endomembrane system
TIMP1	9606.ENSP00000218388	GO Component	GO:0030141	Secretory granule
TIMP1	9606.ENSP00000218388	GO Component	GO:0030312	External encapsulating structure
TIMP1	9606.ENSP00000218388	GO Component	GO:0031012	Extracellular matrix
TIMP1	9606.ENSP00000218388	GO Component	GO:0031091	Platelet alpha granule
TIMP1	9606.ENSP00000218388	GO Component	GO:0031093	Platelet alpha granule lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0031410	Cytoplasmic vesicle
TIMP1	9606.ENSP00000218388	GO Component	GO:0031974	Membrane-enclosed lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0031982	Vesicle
TIMP1	9606.ENSP00000218388	GO Component	GO:0031983	Vesicle lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0032991	Protein-containing complex
TIMP1	9606.ENSP00000218388	GO Component	GO:0034774	Secretory granule lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0043226	Organelle
TIMP1	9606.ENSP00000218388	GO Component	GO:0043227	Membrane-bounded organelle
TIMP1	9606.ENSP00000218388	GO Component	GO:0043229	Intracellular organelle
TIMP1	9606.ENSP00000218388	GO Component	GO:0043230	Extracellular organelle
TIMP1	9606.ENSP00000218388	GO Component	GO:0043231	Intracellular membrane-bounded organelle
TIMP1	9606.ENSP00000218388	GO Component	GO:0043233	Organelle lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0060205	Cytoplasmic vesicle lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0062023	Collagen-containing extracellular matrix
TIMP1	9606.ENSP00000218388	GO Component	GO:0065010	Extracellular membrane-bounded organelle
TIMP1	9606.ENSP00000218388	GO Component	GO:0070013	Intracellular organelle lumen
TIMP1	9606.ENSP00000218388	GO Component	GO:0070062	Extracellular exosome
TIMP1	9606.ENSP00000218388	GO Component	GO:0071944	Cell periphery
TIMP1	9606.ENSP00000218388	GO Component	GO:0097708	Intracellular vesicle
TIMP1	9606.ENSP00000218388	GO Component	GO:0099503	Secretory vesicle
TIMP1	9606.ENSP00000218388	GO Component	GO:0110165	Cellular anatomical entity
TIMP1	9606.ENSP00000218388	GO Component	GO:1903561	Extracellular vesicle
TIMP1	9606.ENSP00000218388	STRING clusters	CL:19457	Extracellular matrix organization
TIMP1	9606.ENSP00000218388	STRING clusters	CL:19695	Elastic fibre formation, and Matrix metalloproteinases
TIMP1	9606.ENSP00000218388	STRING clusters	CL:19764	Matrix metalloproteinases, and ADAMTS, cysteine-rich domain 2
TIMP1	9606.ENSP00000218388	STRING clusters	CL:19767	Matrix metalloproteinases, and CD44 antigen-like
TIMP1	9606.ENSP00000218388	STRING clusters	CL:19769	Peptidase M10A, cysteine switch, zinc binding site, and Tissue inhibitor of metalloproteinase family.
TIMP1	9606.ENSP00000218388	STRING clusters	CL:19771	Cellular response to UV-A
TIMP1	9606.ENSP00000218388	KEGG	hsa04066	HIF-1 signaling pathway
TIMP1	9606.ENSP00000218388	Reactome	HSA-109582	Hemostasis
TIMP1	9606.ENSP00000218388	Reactome	HSA-114608	Platelet degranulation
TIMP1	9606.ENSP00000218388	Reactome	HSA-1280215	Cytokine Signaling in Immune system
TIMP1	9606.ENSP00000218388	Reactome	HSA-1474228	Degradation of the extracellular matrix
TIMP1	9606.ENSP00000218388	Reactome	HSA-1474244	Extracellular matrix organization
TIMP1	9606.ENSP00000218388	Reactome	HSA-1592389	Activation of Matrix Metalloproteinases
TIMP1	9606.ENSP00000218388	Reactome	HSA-168256	Immune System
TIMP1	9606.ENSP00000218388	Reactome	HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
TIMP1	9606.ENSP00000218388	Reactome	HSA-392499	Metabolism of proteins
TIMP1	9606.ENSP00000218388	Reactome	HSA-449147	Signaling by Interleukins
TIMP1	9606.ENSP00000218388	Reactome	HSA-597592	Post-translational protein modification
TIMP1	9606.ENSP00000218388	Reactome	HSA-6783783	Interleukin-10 signaling
TIMP1	9606.ENSP00000218388	Reactome	HSA-6785807	Interleukin-4 and Interleukin-13 signaling
TIMP1	9606.ENSP00000218388	Reactome	HSA-76002	Platelet activation, signaling and aggregation
TIMP1	9606.ENSP00000218388	Reactome	HSA-76005	Response to elevated platelet cytosolic Ca2+
TIMP1	9606.ENSP00000218388	Reactome	HSA-8957275	Post-translational protein phosphorylation
TIMP1	9606.ENSP00000218388	WikiPathways	WP129	Matrix metalloproteinases
TIMP1	9606.ENSP00000218388	WikiPathways	WP2814	Mammary gland development pathway - Puberty (Stage 2 of 4)
TIMP1	9606.ENSP00000218388	WikiPathways	WP2865	IL1 and megakaryocytes in obesity
TIMP1	9606.ENSP00000218388	WikiPathways	WP3624	Lung fibrosis
TIMP1	9606.ENSP00000218388	WikiPathways	WP364	IL6 signaling pathway
TIMP1	9606.ENSP00000218388	WikiPathways	WP4754	IL-18 signaling pathway
TIMP1	9606.ENSP00000218388	WikiPathways	WP5055	Burn wound healing
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000042	Animal
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000081	Reproductive system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000083	Female reproductive system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000088	Cardiovascular system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000089	Blood
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000131	Blood plasma
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000132	Blood platelet
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000140	Bone
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000141	Bone marrow
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000203	Respiratory system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000254	Female reproductive gland
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000345	Digestive gland
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000392	Plasma cell
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000421	Connective tissue
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000522	Gland
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000570	Hematopoietic system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000759	Liver
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000763	Lung
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000975	Ovary
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0000988	Pancreas
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001085	Vascular system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001202	Saliva
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001339	Synovia
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001421	Uterine cervix
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001424	Uterus
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001486	Skeletal system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001488	Endocrine gland
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001489	Whole body
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001491	Viscus
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0001539	Parenchyma
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0002441	Pericyte
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0002741	Hepatic stellate cell
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0003091	Urogenital system
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0003099	Internal female genital organ
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0004850	Bone marrow cell
TIMP1	9606.ENSP00000218388	TISSUES	BTO:0005265	Nonparenchymal liver cell
TIMP1	9606.ENSP00000218388	COMPARTMENTS	GOCC:0005576	Extracellular region
TIMP1	9606.ENSP00000218388	COMPARTMENTS	GOCC:0005604	Basement membrane
TIMP1	9606.ENSP00000218388	COMPARTMENTS	GOCC:0005615	Extracellular space
TIMP1	9606.ENSP00000218388	COMPARTMENTS	GOCC:0005622	Intracellular
TIMP1	9606.ENSP00000218388	COMPARTMENTS	GOCC:0005737	Cytoplasm
TIMP1	9606.ENSP00000218388	COMPARTMENTS	GOCC:0005783	Endoplasmic reticulum
TIMP1	9606.ENSP00000218388	COMPARTMENTS	GOCC:0005788	Endoplasmic reticulum lumen
