Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000182534,MXRA7,112,0.20712,193,1.10353,69,-0.6233,94,-0.1414,64,-0.8464
ENSG00000070495,JMJD6,19,0.80647,0,-5.5069,6,-1.1741,24,0.93611,11,-0.3210
ENSG00000161547,SRSF2,73,0.08166,110,0.74918,104,0.65589,71,0.00051,31,-1.4424
ENSG00000092931,MFSD11,11,-0.4428,20,0.64101,21,0.77356,0,-5.6385,17,0.44701
ENSG00000167889,MGAT5B,53,1.72161,30,0.04662,38,0.41468,0,-6.7533,5,-2.7947
ENSG00000129657,SEC14L1,82,1.18059,69,0.43897,34,-0.7202,0,-7.5959,38,-0.5933
ENSG00000184640,SEPTIN9,56,0.27895,10,-2.4503,63,0.38163,88,0.97864,35,-0.6356
ENSG00000078687,TNRC6C,80,-0.8937,123,0.00416,162,0.46880,103,-0.2755,177,0.75455
ENSG00000141524,TMC6,6,-1.9176,4,-2.2079,0,-4.8261,4,-2.0340,54,3.53360
ENSG00000108639,SYNGR2,11,-1.5529,16,-0.6988,5,-2.4312,18,-0.5393,64,2.37782
ENSG00000183077,AFMID,8,-1.5545,23,0.44944,12,-0.5471,6,-1.5937,38,1.77507
ENSG00000204278,TMEM235,7,-1.9403,0,-5.0526,0,-8.1777,0,-6.1944,69,4.18100
ENSG00000108669,CYTH1,50,-0.8099,64,-0.2266,37,-1.0878,25,-1.6488,156,1.75642
ENSG00000055483,USP36,25,-0.3539,12,-1.3371,31,0.08734,19,-0.6524,48,1.07130
ENSG00000035862,TIMP2,85,-1.0847,177,0.33214,51,-1.6255,321,1.41386,178,0.41113
ENSG00000108679,LGALS3BP,14,-1.4463,31,0.01780,3,-3.4224,65,1.34293,51,1.08405
ENSG00000171302,CANT1,12,-1.1074,30,0.66150,45,1.39252,41,1.23546,6,-2.0728
ENSG00000167281,RBFOX3,118,0.62735,115,0.36332,224,1.60178,11,-3.1320,16,-2.8139
ENSG00000141582,CBX4,26,-0.0483,21,-0.3696,38,0.54850,14,-1.0597,32,0.33709
ENSG00000167291,TBC1D16,21,0.47205,30,0.95962,12,-0.5218,0,-5.9776,16,-0.1130
ENSG00000171298,GAA,30,0.47278,34,0.55086,31,0.35774,0,-6.5010,21,-0.2724
ENSG00000141543,EIF4A3,12,-0.7407,40,1.43504,20,0.25366,12,-0.5517,15,-0.2174
ENSG00000181045,SLC26A11,16,0.27991,25,0.95040,23,0.80634,1,-3.8260,9,-0.8911
ENSG00000173821,RNF213,38,-0.8590,54,-0.0984,30,-1.0368,72,0.39562,94,1.06235
ENSG00000173818,ENDOV,16,0.26857,7,-1.0980,30,1.28937,0,-5.7411,15,0.04905
ENSG00000171246,NPTX1,262,-0.2234,304,0.07759,959,2.30072,173,-0.8196,48,-2.9423
ENSG00000141564,RPTOR,15,-0.2446,23,0.50840,34,1.21125,0,-5.8942,17,-0.0466
ENSG00000226137,BAIAP2-DT,64,0.89174,46,0.01546,68,0.68595,29,-0.7139,14,-1.9378
ENSG00000175866,BAIAP2,163,0.33867,151,0.10755,388,1.86411,15,-3.3213,44,-1.9588
ENSG00000181409,AATK,75,-1.0719,52,-1.3987,84,-0.6588,29,-2.2582,312,2.25826
ENSG00000224877,NDUFAF8,110,0.69242,120,0.61150,39,-1.2159,19,-2.2662,81,-0.0639
ENSG00000157637,SLC38A10,20,-0.9873,39,0.26730,21,-0.7497,70,1.31433,37,0.22606
ENSG00000266074,BAHCC1,17,0.66397,6,-1.1093,12,-0.1057,0,-5.5659,17,0.56547
ENSG00000184009,ACTG1,428,-0.5490,676,0.33907,591,0.11351,1101,1.21663,382,-0.6719
ENSG00000185504,FAAP100,16,0.18796,9,-0.7121,16,0.20583,14,-0.0095,14,-0.0149
ENSG00000182446,NPLOC4,36,0.23486,38,0.25094,46,0.58099,0,-6.8627,34,0.10241
ENSG00000185298,CCDC137,20,0.10824,31,0.81498,24,0.41815,3,-2.7632,17,-0.1950
ENSG00000214087,ARL16,25,-0.2956,43,0.67494,31,0.15177,40,0.56432,20,-0.6561
ENSG00000185359,HGS,59,0.84797,27,-0.7073,53,0.35261,8,-2.4728,37,-0.2329
ENSG00000262814,MRPL12,40,0.15412,20,-0.9324,51,0.53338,59,0.78041,24,-0.7897
ENSG00000225663,MCRIP1,100,0.65137,62,-0.3469,71,-0.1324,21,-1.9950,82,0.10547
ENSG00000185624,P4HB,74,0.14012,52,-0.4682,77,0.15454,75,0.11556,66,-0.1006
ENSG00000141522,ARHGDIA,133,0.76533,45,-1.2217,117,0.27659,35,-1.5920,97,-0.0418
ENSG00000141552,ANAPC11,65,0.23470,104,0.97801,33,-0.9059,43,-0.5084,48,-0.3751
ENSG00000185813,PCYT2,48,0.10563,23,-1.0892,45,-0.0219,49,0.10686,53,0.27982
ENSG00000197063,MAFG,76,0.24945,55,-0.3361,88,0.43903,126,1.06936,24,-1.7682
ENSG00000169696,ASPSCR1,25,0.95315,1,-3.5155,13,-0.4937,2,-2.7604,24,0.61203
ENSG00000169689,CENPX,29,0.00750,48,0.86307,21,-0.5314,35,0.32734,20,-0.6462
ENSG00000169738,DCXR,84,0.29705,150,1.24059,40,-0.9608,66,-0.1837,42,-0.9962
ENSG00000169733,RFNG,25,0.69852,16,-0.2608,22,0.27000,0,-6.1228,19,0.00876
ENSG00000169727,GPS1,57,0.02531,44,-0.4120,61,0.14473,101,1.00971,37,-0.7633
ENSG00000169718,DUS1L,31,0.41573,12,-1.1746,39,0.68213,19,-0.5159,23,-0.2526
ENSG00000169710,FASN,116,0.25243,79,-0.4505,107,0.03907,138,0.46340,82,-0.4515
ENSG00000176155,CCDC57,20,0.09013,39,1.23617,32,0.86526,0,-6.0702,11,-0.9194
ENSG00000141551,CSNK1D,60,0.34385,49,-0.0995,71,0.51686,59,0.20427,29,-1.0458
ENSG00000169660,HEXD,14,0.51114,0,-6.2948,10,-0.2900,6,-1.1129,17,0.82121
ENSG00000178927,CYBC1,18,-0.1121,0,-4.4725,13,-0.5151,36,1.13320,23,0.41151
ENSG00000141562,NARF,50,0.36857,59,0.55524,58,0.52393,9,-2.3442,33,-0.4861
ENSG00000141568,FOXK2,29,0.02497,26,-0.1552,65,1.46687,9,-1.7950,21,-0.5581
ENSG00000141580,WDR45B,76,-0.5096,119,0.34317,129,0.48650,96,-0.0178,101,0.07345
ENSG00000141542,RAB40B,60,-0.9228,88,-0.0942,113,0.31902,44,-1.1897,162,1.18652
ENSG00000141560,FN3KRP,21,-0.1042,34,0.69363,21,-0.0643,19,-0.2604,20,-0.1800
ENSG00000167363,FN3K,13,0.09579,0,-6.3495,7,-0.9327,0,-5.4991,26,1.78603
ENSG00000141556,TBCD,34,0.26512,28,-0.1333,48,0.76669,13,-1.3730,27,-0.2578
ENSG00000101557,USP14,76,-0.4408,144,0.75134,153,0.85048,53,-0.8986,83,-0.2108
ENSG00000079134,THOC1,17,-1.8697,47,0.06711,55,0.33897,20,-1.2546,93,1.69622
ENSG00000158270,COLEC12,15,-1.3233,92,2.10109,6,-2.4739,62,1.28203,17,-0.9901
ENSG00000132199,ENOSF1,6,-2.4754,30,0.33004,0,-4.9554,2,-3.5352,72,3.04655
ENSG00000176105,YES1,37,0.12442,40,0.21417,5,-2.9565,31,-0.1878,47,0.58217
ENSG00000141433,ADCYAP1,27,1.66622,4,-1.9059,38,1.60947,0,-5.8444,0,-7.7588
ENSG00000101596,SMCHD1,48,-1.0908,107,0.44021,94,0.22848,100,0.33175,106,0.51137
ENSG00000101577,LPIN2,59,-0.2535,103,0.77035,61,-0.1359,128,1.16400,29,-1.4060
ENSG00000101608,MYL12A,20,-0.6500,56,1.19911,6,-2.2782,71,1.69349,14,-1.1350
ENSG00000118680,MYL12B,73,-0.2701,175,1.32928,113,0.52244,88,0.09603,33,-1.5706
ENSG00000170579,DLGAP1,114,0.19676,173,0.85869,277,1.77678,25,-2.2158,11,-3.5166
ENSG00000263878,DLGAP1-AS4,16,0.28249,11,-0.4167,50,2.38486,0,-5.7313,3,-2.6195
ENSG00000263753,LINC00667,31,-0.7088,82,1.11801,55,0.41892,1,-5.3147,57,0.56889
ENSG00000082397,EPB41L3,78,-0.6197,75,-0.5471,183,0.95886,59,-0.9075,144,0.64098
ENSG00000206432,TMEM200C,16,0.23298,36,1.61427,26,1.00839,0,-5.7590,3,-2.4818
ENSG00000173482,PTPRM,40,-0.0943,80,1.14272,45,0.14725,59,0.59183,14,-1.8130
ENSG00000206418,RAB12,24,-0.3953,56,1.17258,53,1.07619,25,-0.2390,12,-1.5269
ENSG00000168502,MTCL1,19,0.56154,15,-0.0960,41,1.74041,0,-5.8367,5,-1.8090
ENSG00000178127,NDUFV2,54,-0.2093,130,1.39179,103,0.93990,14,-2.1919,33,-1.0306
ENSG00000101745,ANKRD12,554,-1.0211,1001,0.15717,963,0.09321,746,-0.3237,1456,0.99834
ENSG00000128791,TWSG1,12,-1.2621,70,2.07159,11,-1.1882,15,-0.6559,26,0.24078
ENSG00000017797,RALBP1,191,-0.2373,293,0.53872,274,0.42288,95,-1.2610,233,0.17805
ENSG00000154845,PPP4R1,13,-0.5883,42,1.63195,19,0.19199,0,-5.9608,18,0.11541
ENSG00000168461,RAB31,147,0.01863,129,-0.1996,67,-1.2273,349,1.56932,91,-0.8496
ENSG00000101558,VAPA,125,-0.5774,266,0.84240,220,0.50461,163,0.00132,141,-0.2775
ENSG00000154856,APCDD1,52,-1.3655,53,-1.0555,19,-2.5604,532,3.64558,33,-1.9024
ENSG00000134265,NAPG,49,-0.7477,139,1.19973,166,1.54927,35,-1.0944,37,-1.1303
ENSG00000154864,PIEZO2,9,-3.8030,9,-3.4118,1,-6.6511,10,-3.2215,330,5.29560
ENSG00000141404,GNAL,46,0.06727,87,1.14929,56,0.35194,42,-0.1265,18,-1.5303
ENSG00000255112,CHMP1B,48,0.36019,28,-0.6490,73,0.96927,38,-0.1537,25,-0.9282
ENSG00000154889,MPPE1,10,-0.0474,6,-0.8623,21,1.15241,0,-5.3222,14,0.46586
ENSG00000141385,AFG3L2,46,-0.6695,62,-0.0276,105,0.88251,119,1.10383,40,-0.8094
ENSG00000134278,SPIRE1,97,-0.3501,118,0.07481,140,0.35784,195,0.94260,81,-0.6125
ENSG00000128789,PSMG2,20,-0.3986,58,1.51205,23,-0.1337,19,-0.4271,18,-0.5402
ENSG00000175354,PTPN2,17,-0.9503,22,-0.3667,48,0.96314,17,-0.7140,40,0.78842
ENSG00000085415,SEH1L,38,0.20015,23,-0.6726,65,1.04836,38,0.11264,21,-0.9420
ENSG00000101639,CEP192,14,-0.7976,14,-0.6954,26,0.37194,19,-0.1729,34,0.96291
ENSG00000168675,LDLRAD4,34,-1.0750,72,0.37658,57,-0.0234,58,0.02712,86,0.82690
ENSG00000177150,FAM210A,13,-0.9448,20,-0.1373,36,0.85060,19,-0.2097,29,0.58046
ENSG00000101654,RNMT,123,-0.2065,130,-0.0570,233,0.94252,103,-0.4286,122,-0.1927
ENSG00000175322,ZNF519,17,-0.3412,29,0.64827,73,2.51505,0,-6.1881,3,-2.8500
ENSG00000180777,ANKRD30B,7,-1.5912,11,-0.5086,74,3.20085,0,-5.8815,11,-0.6771
ENSG00000067900,ROCK1,188,-0.8420,182,-0.6924,112,-1.4486,328,0.25749,531,1.42560
ENSG00000141446,ESCO1,32,-1.2603,50,-0.3059,62,0.03837,83,0.53956,96,0.97735
ENSG00000167088,SNRPD1,32,-0.2614,70,1.18014,41,0.22228,28,-0.3892,26,-0.5960
ENSG00000101752,MIB1,64,-0.3353,115,0.75043,88,0.28580,43,-0.8685,78,0.09876
ENSG00000101773,RBBP8,24,-0.8014,51,0.62805,42,0.30988,36,0.05784,40,0.24482
ENSG00000134508,CABLES1,42,0.98929,77,1.76971,25,-0.2516,0,-6.7318,2,-4.0042
ENSG00000101782,RIOK3,40,-0.9166,67,0.12286,72,0.22746,80,0.40257,81,0.51117
ENSG00000141458,NPC1,15,-1.9822,32,-0.4816,6,-2.8336,69,0.81629,95,1.90194
ENSG00000154065,ANKRD29,15,0.20575,36,1.69891,24,0.91212,0,-5.6728,3,-2.3970
ENSG00000141447,OSBPL1A,211,-0.7209,263,-0.1952,358,0.31610,259,-0.2182,429,0.76632
ENSG00000154059,IMPACT,25,-0.1477,48,1.04642,21,-0.3679,21,-0.3150,23,-0.2563
ENSG00000141380,SS18,19,-0.4059,10,-1.2995,12,-0.9867,50,1.36129,27,0.34691
ENSG00000141384,TAF4B,11,-0.3403,20,0.76740,34,1.75314,0,-5.5585,8,-0.8639
ENSG00000134504,KCTD1,76,0.58407,64,0.10436,147,1.61514,22,-1.5375,10,-2.9256
ENSG00000171885,AQP4,475,-2.2748,1343,-0.3017,272,-2.7318,9294,4.15812,300,-2.7749
ENSG00000170558,CDH2,62,-0.6640,112,0.46481,86,0.02617,228,1.81740,33,-1.6047
ENSG00000118276,B4GALT6,43,0.60095,24,-0.5789,102,2.04079,6,-2.6246,6,-2.8765
ENSG00000153339,TRAPPC8,13,-0.8278,48,1.56304,30,0.67323,0,-4.7808,21,0.07480
ENSG00000141441,GAREM1,24,-0.8696,27,-0.5111,40,0.11019,102,1.85039,28,-0.5248
ENSG00000141431,ASXL3,16,-0.8365,27,0.21088,55,1.49109,9,-1.4527,26,0.15373
ENSG00000101746,NOL4,48,0.79201,32,-0.1566,86,1.60686,0,-7.0055,10,-2.0911
ENSG00000134769,DTNA,272,-0.8408,453,0.17881,193,-1.1746,1176,1.98324,308,-0.5126
ENSG00000166974,MAPRE2,220,-0.1505,268,0.21543,386,0.85035,222,-0.0968,173,-0.5620
ENSG00000186812,ZNF397,34,-1.4814,39,-0.9583,35,-1.1102,69,-0.0777,166,2.01137
ENSG00000186814,ZSCAN30,9,-1.9127,31,0.25323,21,-0.3972,38,0.60898,47,1.23877
ENSG00000172466,ZNF24,78,-1.0266,98,-0.4348,49,-1.5117,213,0.86674,218,1.13426
ENSG00000141429,GALNT1,37,-0.4321,93,1.24067,40,-0.2045,38,-0.3119,41,-0.1886
ENSG00000141425,RPRD1A,112,-0.0807,154,0.47873,170,0.65543,88,-0.4391,89,-0.4790
ENSG00000141424,SLC39A6,30,-1.2670,81,0.58740,39,-0.5933,135,1.55211,55,-0.0623
ENSG00000134759,ELP2,35,-0.3629,48,0.25309,73,0.98414,29,-0.5614,38,-0.1762
ENSG00000134775,FHOD3,21,-0.0316,54,1.65642,33,0.70422,0,-6.3082,11,-1.1701
ENSG00000134779,TPGS2,48,0.14243,71,0.76789,66,0.62569,16,-1.5750,32,-0.6069
ENSG00000101489,CELF4,530,0.50065,578,0.48739,1073,1.64886,129,-1.8767,47,-3.5768
ENSG00000078142,PIK3C3,63,-0.4342,87,0.18611,105,0.52211,76,-0.0317,80,0.07481
ENSG00000132872,SYT4,209,0.40961,226,0.41288,469,1.79446,59,-1.7145,16,-3.7843
ENSG00000152217,SETBP1,37,-0.0836,82,1.35239,77,1.22464,20,-0.9678,8,-2.5785
ENSG00000141469,SLC14A1,36,-2.2209,26,-2.2925,28,-2.2076,730,4.52656,28,-2.3694
ENSG00000152223,EPG5,18,-0.7662,49,1.12750,27,0.06966,17,-0.6736,30,0.28463
ENSG00000152234,ATP5F1A,208,-0.1219,466,1.33621,336,0.72472,216,-0.0253,57,-2.2516
ENSG00000152242,C18orf25,22,0.09176,49,1.52201,39,1.07423,0,-6.2513,7,-1.8257
ENSG00000141622,RNF165,46,1.12825,26,-0.2206,70,1.50485,0,-6.7789,4,-3.2597
ENSG00000101638,ST8SIA5,48,0.72301,42,0.23105,100,1.86876,0,-7.0401,2,-4.4637
ENSG00000078043,PIAS2,70,-0.6095,146,0.77626,154,0.86742,65,-0.5652,84,-0.1879
ENSG00000167216,KATNAL2,25,-0.2625,59,1.30885,11,-1.4207,34,0.31817,23,-0.3849
ENSG00000167220,HDHD2,38,-0.3961,63,0.57130,62,0.52206,25,-0.9454,49,0.16804
ENSG00000134049,IER3IP1,22,0.55877,25,0.61257,27,0.72740,0,-5.9953,11,-0.8283
ENSG00000175387,SMAD2,67,-0.3816,132,0.85759,73,-0.1452,70,-0.2173,82,0.03991
ENSG00000134030,CTIF,60,0.36507,58,0.18038,72,0.54673,39,-0.4391,32,-0.8421
ENSG00000101665,SMAD7,35,0.70127,26,-0.0035,15,-0.8290,14,-0.9714,25,-0.0849
ENSG00000141627,DYM,26,0.05463,38,0.64142,35,0.49773,0,-6.1275,27,0.10548
ENSG00000177576,C18orf32,139,-0.5745,293,0.81429,144,-0.3845,277,0.71356,163,-0.2108
ENSG00000265681,RPL17,442,-0.6887,1010,0.86425,342,-0.9264,780,0.40933,716,0.31398
ENSG00000167315,ACAA2,42,-0.0588,72,0.86134,10,-2.1411,65,0.69785,36,-0.3356
ENSG00000141644,MBD1,25,-0.3629,70,1.51852,35,0.27911,34,0.19035,12,-1.5287
ENSG00000154832,CXXC1,14,-0.1881,10,-0.7334,13,-0.2657,28,1.01431,15,-0.0327
ENSG00000141639,MAPK4,37,-0.2489,42,0.05311,25,-0.7889,138,2.33693,6,-3.0057
ENSG00000134042,MRO,43,0.30087,59,0.76349,8,-2.3735,34,-0.1593,36,-0.0813
ENSG00000082212,ME2,34,-0.2507,83,1.39734,64,0.90743,0,-7.0971,27,-0.6126
ENSG00000141646,SMAD4,22,-0.7758,44,0.55907,29,-0.0982,25,-0.3297,44,0.67168
ENSG00000176624,MEX3C,11,-1.0029,40,1.40693,31,0.90602,17,-0.1025,12,-0.7411
ENSG00000187323,DCC,21,0.55862,19,0.16347,31,1.02208,9,-1.0324,7,-1.5409
ENSG00000134046,MBD2,19,-0.6574,63,1.54592,27,-0.0002,20,-0.4858,23,-0.3046
ENSG00000101751,POLI,7,-1.2433,36,1.74292,23,0.92337,0,-5.3008,14,0.05744
ENSG00000041353,RAB27B,20,0.19545,25,0.46229,61,2.22846,0,-6.1148,1,-3.6867
ENSG00000196628,TCF4,428,-0.2455,563,0.27383,548,0.22692,425,-0.1905,501,0.09229
ENSG00000091164,TXNL1,79,-0.5812,152,0.64736,157,0.70325,67,-0.7033,108,0.08753
ENSG00000091157,WDR7,53,-0.4804,106,0.80150,149,1.43625,21,-1.7407,48,-0.6014
ENSG00000177511,ST8SIA3,150,0.90223,88,-0.3045,287,1.82966,7,-4.0983,9,-3.8454
ENSG00000066926,FECH,19,0.23276,4,-2.0932,25,0.62285,0,-5.0439,26,0.81383
ENSG00000134440,NARS,146,-0.5730,267,0.56729,287,0.69713,324,0.91755,105,-1.0660
ENSG00000049759,NEDD4L,95,0.59598,55,-0.4931,178,1.56480,53,-0.5301,13,-2.8168
ENSG00000172175,MALT1,13,-0.5955,42,1.63930,21,0.37946,20,0.25157,7,-1.4950
ENSG00000074657,ZNF532,44,-1.4815,90,-0.0763,49,-1.0165,169,1.01479,156,1.08285
ENSG00000166562,SEC11C,71,-0.7029,116,0.25026,51,-1.0497,227,1.47462,94,-0.1041
ENSG00000074695,LMAN1,32,-1.3301,93,0.65374,26,-1.3751,106,0.88463,92,0.77315
ENSG00000101542,CDH20,16,-1.4115,70,1.26537,9,-1.9948,90,1.78287,26,-0.4498
ENSG00000176641,RNF152,18,-0.3517,49,1.47670,11,-1.0075,8,-1.4788,24,0.22675
ENSG00000197563,PIGN,8,-1.5315,11,-0.6126,26,0.70774,0,-5.9761,38,1.88168
ENSG00000134444,RELCH,27,-0.3766,16,-1.0576,66,1.23817,42,0.43340,27,-0.3620
ENSG00000141664,ZCCHC2,24,-0.4199,51,0.92076,45,0.68316,0,-6.6358,35,0.28962
ENSG00000081913,PHLPP1,38,-1.5302,61,-0.5136,28,-1.7250,122,0.62644,174,1.67111
ENSG00000171791,BCL2,19,-1.2741,32,-0.1894,12,-1.6633,155,2.96298,17,-1.2922
ENSG00000119537,KDSR,61,-0.5625,78,-0.0296,37,-1.2027,89,0.18294,124,0.94181
ENSG00000119541,VPS4B,30,-1.0072,49,0.01196,61,0.38042,35,-0.5475,78,0.99018
ENSG00000071991,CDH19,2,-4.3547,6,-2.5535,2,-3.7966,10,-1.7489,116,4.70443
ENSG00000171451,DSEL,23,-1.4313,14,-1.8535,27,-0.9036,15,-1.7473,130,2.59510
ENSG00000166479,TMX3,43,0.02995,50,0.27838,93,1.38062,19,-1.2261,24,-0.9892
ENSG00000150636,CCDC102B,16,-1.1099,14,-1.1096,30,0.09336,40,0.56573,47,1.08129
ENSG00000206052,DOK6,119,0.74730,212,1.56862,123,0.54551,0,-8.3269,9,-3.5536
ENSG00000170677,SOCS6,9,-1.1195,17,0.05773,21,0.40781,28,0.90420,19,0.25004
ENSG00000141668,CBLN2,23,0.50040,8,-1.2774,63,2.28849,0,-6.1275,5,-2.0995
ENSG00000166342,NETO1,16,-0.5042,41,1.19215,72,2.41224,0,-6.2321,1,-3.8375
ENSG00000075336,TIMM21,28,0.47642,31,0.46033,20,-0.2237,7,-1.7078,21,-0.1593
ENSG00000166347,CYB5A,12,-0.8413,20,0.17821,24,0.46560,50,1.86734,7,-1.5440
ENSG00000187773,DIPK1C,12,-1.5748,31,0.25064,2,-3.4980,86,2.20672,30,0.20227
ENSG00000133313,CNDP2,71,-0.4024,57,-0.6456,62,-0.5068,102,0.29059,125,0.77994
ENSG00000150656,CNDP1,15,-3.0369,9,-3.3802,8,-3.4754,46,-0.9577,283,3.94691
ENSG00000215421,ZNF407,19,-0.6350,56,1.38385,30,0.24735,11,-1.2200,25,-0.0232
ENSG00000180011,ZADH2,41,-0.0771,85,1.22008,54,0.41592,34,-0.3755,22,-1.1770
ENSG00000179981,TSHZ1,47,-0.1780,58,0.21594,71,0.55125,97,1.10508,21,-1.5380
ENSG00000130856,ZNF236,31,-0.4263,68,1.00321,23,-0.7870,7,-2.4997,56,0.80244
ENSG00000197971,MBP,3507,-2.0913,326,-5.2142,723,-4.0612,8554,-0.3572,32566,3.27919
ENSG00000263146,LINC01896,23,1.80916,18,0.57687,4,-1.5728,0,-5.5598,5,-1.6204
ENSG00000166377,ATP9B,17,-0.4024,24,0.20982,30,0.60795,9,-1.3524,26,0.45892
ENSG00000122490,SLC66A2,52,1.37887,20,-0.7532,36,0.17822,0,-6.8366,22,-0.6819
ENSG00000141759,TXNL4A,62,-0.1440,114,0.93990,68,0.05231,46,-0.5891,58,-0.2643
ENSG00000101544,ADNP2,17,-0.7646,34,0.54907,51,1.30599,20,-0.2964,19,-0.4068
ENSG00000183186,C2CD4C,27,1.93915,8,-0.8446,22,0.72467,0,-5.7106,2,-3.1767
ENSG00000129946,SHC2,57,0.48388,46,-0.0424,51,0.13401,66,0.56290,21,-1.3999
ENSG00000141933,TPGS1,34,0.56258,29,0.15638,32,0.30345,12,-1.2297,20,-0.5491
ENSG00000099804,CDC34,59,0.33457,29,-0.9077,81,0.76934,75,0.63221,25,-1.2701
ENSG00000172270,BSG,389,0.42005,390,0.29265,264,-0.3528,394,0.31010,203,-0.8650
ENSG00000099822,HCN2,71,0.76524,15,-1.9177,27,-1.0484,62,0.27900,52,-0.0283
ENSG00000099821,POLRMT,32,0.77889,12,-1.0790,35,0.66877,0,-6.4363,23,-0.0568
ENSG00000070423,RNF126,26,0.32956,29,0.37662,26,0.18972,10,-1.3007,20,-0.2514
ENSG00000099864,PALM,207,0.75204,121,-0.3904,85,-0.9536,260,0.89757,74,-1.2864
ENSG00000011304,PTBP1,18,-0.7589,52,1.17935,20,-0.3990,30,0.23225,26,0.01806
ENSG00000129951,PLPPR3,17,0.67267,25,1.10948,15,0.20036,0,-4.1792,6,-1.2000
ENSG00000175221,MED16,41,0.87373,3,-3.2374,26,-0.1484,34,0.24017,23,-0.3894
ENSG00000198858,R3HDM4,35,0.84227,19,-0.4467,33,0.48163,2,-3.4315,21,-0.3481
ENSG00000065268,WDR18,18,0.08396,9,-1.0742,25,0.56551,22,0.35663,15,-0.2530
ENSG00000182087,TMEM259,57,0.32073,94,1.10414,46,-0.1167,7,-2.8257,40,-0.4103
ENSG00000064687,ABCA7,15,1.34241,0,-6.0086,25,1.69253,0,-5.1553,2,-2.0499
ENSG00000099817,POLR2E,61,0.63945,41,-0.2036,65,0.54352,16,-1.6136,36,-0.5107
ENSG00000167468,GPX4,267,0.38166,291,0.40949,184,-0.3488,246,0.12231,152,-0.7403
ENSG00000118046,STK11,58,0.95528,45,0.16903,42,0.04279,3,-3.8716,30,-0.5456
ENSG00000099625,CBARP,28,1.99472,5,-1.5985,25,0.86596,0,-5.7701,2,-2.9761
ENSG00000099624,ATP5F1D,225,0.31544,289,0.64786,207,0.07316,202,0.03709,103,-1.1430
ENSG00000167470,MIDN,41,-0.1216,48,0.16969,17,-1.4142,45,0.08851,56,0.51974
ENSG00000099622,CIRBP,185,-0.4087,252,0.20441,131,-0.8509,374,0.89155,236,0.10946
ENSG00000228300,FAM174C,12,-0.0989,2,-2.4013,10,-0.4272,26,1.19669,14,0.16387
ENSG00000160953,PWWP3A,79,-0.3322,120,0.44880,95,0.06103,90,-0.0198,95,0.08245
ENSG00000115286,NDUFS7,72,-0.0406,81,0.16123,59,-0.3480,33,-1.2696,99,0.60858
ENSG00000130005,GAMT,44,-0.4257,18,-1.6497,35,-0.6857,25,-1.1858,110,1.62560
ENSG00000071626,DAZAP1,41,-0.2333,60,0.45450,39,-0.2741,27,-0.8050,58,0.47843
ENSG00000115268,RPS15,449,-0.3767,849,0.80080,209,-1.4648,623,0.26205,616,0.28760
ENSG00000115266,APC2,62,-0.3654,85,0.24833,63,-0.2514,152,1.29281,50,-0.6947
ENSG00000119559,C19orf25,29,0.01833,42,0.65458,18,-0.6907,19,-0.6342,31,0.17069
ENSG00000071655,MBD3,64,1.16645,16,-1.4310,24,-0.8470,3,-3.7441,49,0.30496
ENSG00000127540,UQCR11,231,-0.0956,383,0.79793,156,-0.6944,345,0.61405,174,-0.5937
ENSG00000079313,REXO1,40,1.61193,10,-1.3377,29,0.34971,0,-6.4137,13,-0.9902
ENSG00000129911,KLF16,42,0.92614,46,0.72993,23,-0.4156,0,-6.7540,21,-0.6256
ENSG00000129968,ABHD17A,192,0.51410,189,0.32631,94,-0.7995,128,-0.3208,130,-0.3426
ENSG00000227500,SCAMP4,16,-0.0316,5,-1.7118,11,-0.6784,4,-2.1870,32,1.44618
ENSG00000133275,CSNK1G2,55,1.32549,24,-0.5963,34,-0.0281,8,-2.1468,22,-0.8187
ENSG00000133243,BTBD2,93,1.31926,47,-0.3194,53,-0.1269,12,-2.4315,36,-0.8481
ENSG00000099875,MKNK2,22,0.41630,9,-1.1447,9,-1.0474,40,1.39686,11,-0.8436
ENSG00000065000,AP3D1,132,0.12857,80,-0.7210,167,0.48190,137,0.14788,111,-0.2312
ENSG00000104886,PLEKHJ1,31,1.13723,16,-0.3728,29,0.58359,0,-6.2044,12,-0.8788
ENSG00000104904,OAZ1,269,0.38540,335,0.64279,369,0.81282,78,-1.6832,124,-1.0941
ENSG00000130332,LSM7,30,-0.8403,80,0.99491,52,0.24469,69,0.73601,34,-0.5030
ENSG00000005206,SPPL2B,26,0.15338,2,-3.2464,27,0.17455,21,-0.2313,32,0.61262
ENSG00000099800,TIMM13,48,0.19199,16,-1.5816,29,-0.6550,60,0.51218,52,0.33040
ENSG00000099860,GADD45B,28,-1.6042,68,0.06999,10,-2.8093,317,3.39693,22,-1.8613
ENSG00000176533,GNG7,76,-0.0799,119,0.70661,47,-0.8080,44,-0.9177,95,0.38374
ENSG00000176490,DIRAS1,143,1.73563,68,-0.2585,104,0.42863,18,-2.3141,12,-3.0903
ENSG00000141873,SLC39A3,27,1.12575,15,-0.2040,30,0.89539,0,-6.0190,7,-1.4231
