Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000073050,XRCC1,18,0.19410,20,0.46036,10,-0.6713,13,-0.3299,20,0.35820,10,-0.6445,16,0.08106
ENSG00000167378,IRGQ,36,-1.0512,79,0.18656,71,0.00735,71,0.00627,39,-0.9180,60,-0.2645,102,0.68192
ENSG00000124444,ZNF576,20,-0.2248,29,0.36160,27,0.19135,22,-0.1554,20,-0.2808,12,-0.9957,28,0.31792
ENSG00000131116,ZNF428,78,-0.5263,104,-0.0762,97,-0.1735,106,-0.0447,181,0.84478,109,0.00889,101,-0.1390
ENSG00000105767,CADM4,203,1.31025,64,-0.6466,69,-0.4866,53,-0.9496,50,-0.9611,142,0.67897,119,0.43949
ENSG00000105771,SMG9,39,0.57219,28,0.01737,31,0.18046,23,-0.3305,11,-1.3842,25,-0.1150,34,0.37428
ENSG00000159871,LYPD5,7,-0.0158,10,0.63944,4,-0.7963,7,-0.0528,7,0.01095,4,-0.8579,7,0.07039
ENSG00000267680,ZNF224,26,0.96497,12,-0.3596,20,0.52961,19,0.56923,6,-1.3110,8,-0.8135,10,-0.5300
ENSG00000186019,AC021092.1,4,-0.9576,8,-0.2113,11,0.37042,11,0.47551,4,-1.1832,15,0.93420,7,-0.3605
ENSG00000167380,ZNF226,35,-0.1004,57,0.76580,22,-0.8085,34,-0.1855,36,-0.0787,37,-0.0507,33,-0.2284
ENSG00000131115,ZNF227,15,0.52845,7,-0.7619,17,0.75334,11,0.02635,7,-0.5228,19,0.94397,6,-0.8099
ENSG00000167384,ZNF180,8,0.24258,7,0.04810,6,-0.2297,7,0.07974,4,-0.8521,3,-1.0470,10,0.59326
ENSG00000073008,PVR,4,-1.9238,17,-0.0068,11,-0.6809,19,0.18445,14,-0.3211,18,0.06124,26,0.78237
ENSG00000130202,NECTIN2,5,-1.0785,5,-1.0510,7,-0.6661,5,-1.2772,14,0.42640,28,1.69458,15,0.70103
ENSG00000130204,TOMM40,28,-1.0051,69,0.47393,58,0.13079,46,-0.2502,47,-0.1850,40,-0.4418,65,0.36087
ENSG00000130203,APOE,741,0.02270,267,-1.6649,531,-0.5020,369,-1.1540,1051,0.59671,1685,1.43084,1013,0.61869
ENSG00000130208,APOC1,10,-1.1914,28,0.34246,11,-1.0373,6,-2.0840,54,1.43964,20,-0.2396,33,0.69613
ENSG00000234906,APOC2,21,0.09017,7,-1.6708,15,-0.3751,8,-1.3638,60,1.95087,28,0.57827,21,0.09902
ENSG00000104853,CLPTM1,81,-0.3473,108,0.12547,122,0.30974,88,-0.2341,100,-0.0056,79,-0.3859,116,0.26526
ENSG00000104859,CLASRP,40,1.49365,13,-0.4767,19,0.17522,17,-0.0026,13,-0.3873,16,-0.0619,10,-0.8244
ENSG00000142252,GEMIN7,6,-1.1959,18,0.47368,14,0.04041,15,0.15311,21,0.63432,10,-0.5624,11,-0.4041
ENSG00000007047,MARK4,18,-1.0902,26,-0.5563,49,0.49346,49,0.57002,17,-1.1455,33,-0.1309,47,0.48505
ENSG00000104866,PPP1R37,16,-0.1742,15,-0.3332,31,0.87254,15,-0.2812,17,-0.1317,17,-0.1191,20,0.17594
ENSG00000007255,TRAPPC6A,34,0.70597,15,-0.6199,21,-0.0637,14,-0.7273,33,0.62634,29,0.44881,22,0.01151
ENSG00000104884,ERCC2,11,-0.6043,17,0.13188,13,-0.2977,13,-0.3063,13,-0.2691,20,0.42084,20,0.42953
ENSG00000117877,CD3EAP,7,-0.0579,4,-0.9419,3,-1.3165,9,0.42493,5,-0.4975,10,0.48887,10,0.68408
ENSG00000012061,ERCC1,53,-0.0899,66,0.29786,37,-0.6749,53,-0.1044,104,1.02367,49,-0.2312,41,-0.5492
ENSG00000125744,RTN2,10,-2.1413,39,-0.1372,64,0.68198,44,0.05640,37,-0.2026,39,-0.1439,54,0.43944
ENSG00000125741,OPA3,9,0.06192,13,0.59303,11,0.32269,7,-0.4994,8,-0.1190,11,0.26728,6,-0.6286
ENSG00000125746,EML2,65,1.57738,23,-0.2089,15,-0.7734,13,-1.1364,20,-0.3999,24,-0.1144,31,0.33116
ENSG00000125743,SNRPD2,142,-1.1719,429,0.66009,351,0.23751,251,-0.3332,375,0.34761,246,-0.3288,277,-0.1558
ENSG00000104936,DMPK,8,-0.0488,10,0.25988,3,-1.6397,3,-1.5998,15,0.90606,12,0.59158,10,0.38604
ENSG00000185800,DMWD,25,-0.9116,44,-0.0556,36,-0.3815,46,0.01952,54,0.27137,64,0.55183,48,0.09937
ENSG00000125755,SYMPK,41,0.25658,23,-0.7488,34,-0.0626,26,-0.5510,59,0.84263,35,-0.0293,44,0.39226
ENSG00000170604,IRF2BP1,15,0.42892,12,-0.0313,14,0.32931,8,-0.6600,14,0.28153,8,-0.5168,13,0.20065
ENSG00000176182,MYPOP,16,-1.1781,33,-0.1291,35,-0.0042,42,0.33587,24,-0.5820,25,-0.4924,50,0.67482
ENSG00000104967,NOVA2,18,-0.9137,28,-0.2304,35,0.15360,37,0.28798,47,0.62998,30,-0.0789,29,-0.1595
ENSG00000124440,HIF3A,15,0.33305,6,-1.2322,4,-1.5918,4,-1.7106,22,0.94228,27,1.27204,18,0.68732
ENSG00000011485,PPP5C,44,-0.8105,85,0.22783,72,-0.0645,79,0.09444,60,-0.3524,54,-0.5195,96,0.45503
ENSG00000277531,PNMA8C,11,-2.5612,65,0.16309,74,0.37315,67,0.22882,38,-0.6741,43,-0.5040,81,0.58456
ENSG00000182013,PNMA8A,61,-1.9448,282,0.46860,245,0.18283,261,0.32251,104,-1.1505,192,-0.2081,251,0.25145
ENSG00000204851,PNMA8B,56,-1.5578,189,0.36224,178,0.22258,173,0.19686,110,-0.5411,136,-0.2124,174,0.21148
ENSG00000160014,CALM3,262,-2.3729,1636,0.50657,1374,0.15440,1274,0.03621,1259,0.01263,910,-0.4991,1431,0.24978
ENSG00000197380,DACT3,115,0.79499,53,-0.5032,77,0.13162,55,-0.4549,68,-0.0759,65,-0.1287,84,0.32159
ENSG00000090372,STRN4,24,-0.3906,24,-0.4731,35,0.18528,33,0.11828,37,0.27610,29,-0.0835,36,0.25800
ENSG00000181027,FKRP,14,-0.6192,19,-0.1330,21,0.01318,25,0.36808,16,-0.4269,21,0.00031,23,0.22202
ENSG00000042753,AP2S1,100,-1.3664,310,0.46554,215,-0.1887,265,0.16868,210,-0.2229,235,-0.0440,254,0.08555
ENSG00000160007,ARHGAP35,83,-0.4499,125,0.22272,119,0.10618,104,-0.1227,99,-0.1845,102,-0.1395,125,0.21311
ENSG00000130751,NPAS1,1,-2.9691,9,-0.6830,15,0.16908,5,-1.3654,11,-0.2074,41,1.98920,17,0.47514
ENSG00000130748,TMEM160,120,-1.3590,333,0.25120,283,-0.0387,242,-0.3232,386,0.46342,302,0.06418,331,0.24118
ENSG00000130749,ZC3H4,29,0.73189,15,-0.3853,20,0.12393,21,0.20596,17,-0.1366,20,0.13996,14,-0.4926
ENSG00000142230,SAE1,39,-1.3108,102,0.16477,96,0.05822,105,0.23481,53,-0.8773,86,-0.1131,119,0.46860
ENSG00000105321,CCDC9,2,-1.8440,5,-0.9023,13,0.48755,10,0.15521,11,0.21529,18,1.00658,10,0.02420
ENSG00000257704,INAFM1,14,-1.5421,53,0.53352,39,-0.0248,36,-0.2034,59,0.63852,40,0.01488,34,-0.2641
ENSG00000134815,DHX34,7,-0.0843,7,0.04188,8,0.23941,9,0.43681,5,-0.5341,5,-0.6416,7,-0.0555
ENSG00000105419,MEIS3,23,-1.6565,38,-1.0289,114,0.80831,89,0.45894,85,0.32446,94,0.48604,63,-0.1742
ENSG00000118160,SLC8A2,20,-2.1010,63,-0.4386,120,0.64231,117,0.69117,72,-0.1884,59,-0.5000,90,0.19062
ENSG00000118162,KPTN,16,0.29171,16,0.32422,12,-0.1294,12,-0.1411,3,-2.2663,11,-0.2737,17,0.47691
ENSG00000105402,NAPA,91,-1.0673,251,0.61203,134,-0.4819,195,0.13453,207,0.21081,137,-0.4454,177,-0.0476
ENSG00000063169,BICRA,15,1.02949,4,-1.0160,5,-0.4979,8,0.14517,13,0.81327,4,-0.9229,8,-0.0284
ENSG00000024422,EHD2,9,-0.8945,3,-2.6385,26,0.77649,22,0.57287,24,0.67115,34,1.25508,9,-0.9569
ENSG00000105373,NOP53,122,0.63254,56,-0.6913,79,-0.0885,50,-0.8661,113,0.50540,112,0.48811,97,0.27874
ENSG00000178980,SELENOW,1204,-0.1499,1323,-0.0006,1404,0.09510,1085,-0.3491,1781,0.48488,1319,-0.0045,1354,0.04118
ENSG00000105499,PLA2G4C,125,2.21834,24,-0.7116,49,0.47215,27,-0.5236,18,-1.0842,20,-0.8769,25,-0.6406
ENSG00000185453,ZSWIM9,9,0.03036,5,-0.9646,7,-0.3643,8,-0.0025,8,-0.0610,13,0.63240,11,0.50724
ENSG00000105438,KDELR1,33,0.58013,20,-0.2286,28,0.34798,22,-0.0243,37,0.78380,16,-0.5495,15,-0.7506
ENSG00000105447,GRWD1,13,-0.4392,15,-0.3609,22,0.29784,15,-0.2583,16,-0.2216,26,0.59739,21,0.31600
ENSG00000105443,CYTH2,40,-0.3228,62,0.43507,47,-0.0688,55,0.20876,35,-0.5392,35,-0.5275,50,0.02924
ENSG00000142235,LMTK3,24,-0.9040,45,0.03432,37,-0.2581,50,0.25126,53,0.30916,42,-0.0661,46,0.07832
ENSG00000063177,RPL18,631,0.02510,518,-0.3222,592,-0.0788,413,-0.7067,965,0.72447,754,0.31360,707,0.23486
ENSG00000063176,SPHK2,30,0.62366,20,-0.0616,24,0.24648,14,-0.6553,20,-0.0173,10,-1.0979,26,0.48239
ENSG00000105516,DBP,34,-0.5188,57,0.34291,46,-0.0503,33,-0.6114,63,0.45003,37,-0.4057,57,0.34175
ENSG00000063180,CA11,95,-1.8152,229,-0.5366,382,0.33073,257,-0.3438,582,1.04399,351,0.19213,368,0.30661
ENSG00000105552,BCAT2,17,0.86039,5,-1.0589,6,-0.7053,7,-0.5502,17,0.93849,11,0.24962,11,0.20022
ENSG00000087076,HSD17B14,10,-0.5285,9,-0.8371,7,-1.0688,10,-0.6674,31,1.28273,30,1.18321,15,0.04587
ENSG00000087074,PPP1R15A,10,-0.8272,18,0.13878,14,-0.2324,17,0.02823,29,0.88314,12,-0.5030,16,-0.0649
ENSG00000104805,NUCB1,48,-0.3913,78,0.43714,47,-0.4405,58,-0.1132,64,0.06888,61,-0.0240,63,0.02437
ENSG00000087088,BAX,19,0.61311,10,-0.4660,18,0.47642,11,-0.2994,15,0.15871,8,-0.6671,15,0.19923
ENSG00000087086,FTL,2221,0.69856,877,-0.8656,1642,0.19706,699,-1.2322,2236,0.70988,1699,0.25197,1794,0.39009
ENSG00000104812,GYS1,10,-0.0230,7,-0.6075,9,-0.2119,9,-0.1834,24,1.42762,7,-0.5052,10,-0.0937
ENSG00000183207,RUVBL2,42,-0.3110,52,-0.0046,60,0.23452,57,0.17193,37,-0.5268,58,0.16887,52,0.00283
ENSG00000104852,SNRNP70,144,0.71638,86,-0.1427,107,0.23073,90,-0.0619,73,-0.3905,68,-0.5012,94,0.01351
ENSG00000104863,LIN7B,21,-1.6308,86,0.67271,33,-0.9349,63,0.07378,70,0.23271,53,-0.1935,64,0.11566
ENSG00000177380,PPFIA3,21,-1.7127,69,0.09225,83,0.37296,69,0.08682,43,-0.6489,57,-0.2150,88,0.54788
ENSG00000130529,TRPM4,5,-0.8536,9,-0.0992,13,0.46676,9,-0.1815,8,-0.3546,15,0.67393,10,0.07626
ENSG00000104888,SLC17A7,137,-2.7313,717,-0.2644,1460,0.93557,1135,0.58376,418,-1.0702,776,-0.1122,916,0.17377
ENSG00000104872,PIH1D1,42,-0.3784,46,-0.2654,65,0.30555,57,0.09670,71,0.46035,43,-0.3540,55,0.04305
ENSG00000161618,ALDH16A1,12,0.89748,2,-1.6677,9,0.37127,7,0.00097,9,0.33169,7,0.08862,7,0.01305
ENSG00000142541,RPL13A,1387,0.30204,891,-0.4488,1244,0.12445,758,-0.7212,1839,0.77482,1302,0.19822,1222,0.10757
ENSG00000142534,RPS11,911,0.23469,610,-0.4478,1019,0.41920,505,-0.7647,1109,0.56077,977,0.34972,815,0.06246
ENSG00000104870,FCGRT,20,0.21688,5,-1.8724,12,-0.5507,7,-1.5651,38,1.27808,34,1.04388,25,0.59898
ENSG00000142546,NOSIP,76,0.65833,50,-0.0186,61,0.28456,42,-0.3534,48,-0.1105,33,-0.6756,54,0.10292
ENSG00000126464,PRR12,13,0.01227,5,-1.3097,14,0.17428,17,0.62953,10,-0.2892,20,0.72417,11,-0.1985
ENSG00000126461,SCAF1,28,-0.1437,18,-0.8839,38,0.35089,23,-0.4828,45,0.64366,50,0.79683,31,0.03343
ENSG00000126456,IRF3,19,0.11699,22,0.34662,16,-0.1368,18,-0.0058,20,0.15865,9,-0.9739,18,-0.0341
ENSG00000126457,PRMT1,77,0.00086,90,0.27811,79,0.04306,76,-0.0375,69,-0.1743,81,0.06812,67,-0.2393
ENSG00000169169,CPT1C,34,-0.9628,65,0.03838,92,0.62041,76,0.33641,46,-0.4985,58,-0.1327,60,-0.0822
ENSG00000196961,AP2A1,65,-0.9642,113,-0.1160,192,0.76372,148,0.37253,57,-1.1719,111,-0.1315,131,0.14332
ENSG00000010361,FUZ,34,1.23407,14,-0.1825,15,-0.0823,11,-0.5608,13,-0.2800,13,-0.2713,16,0.03793
ENSG00000104973,MED25,31,0.03003,30,-0.0406,43,0.53377,29,-0.0906,23,-0.4514,22,-0.5219,35,0.23145
ENSG00000104960,PTOV1,221,0.49070,168,0.04240,207,0.37711,175,0.11457,141,-0.2336,129,-0.3772,128,-0.4361
ENSG00000039650,PNKP,10,-0.6338,20,0.47064,17,0.20697,15,0.01214,16,0.12560,11,-0.4885,14,-0.1938
ENSG00000204673,AKT1S1,44,0.73623,23,-0.3292,36,0.38039,18,-0.7362,27,-0.0320,24,-0.2577,33,0.32081
ENSG00000104946,TBC1D17,50,0.83063,31,0.03853,36,0.28874,27,-0.1852,30,-0.0056,24,-0.3487,23,-0.4908
ENSG00000213024,NUP62,36,0.66904,23,-0.0427,17,-0.5532,21,-0.2278,18,-0.4178,17,-0.5319,31,0.49172
ENSG00000105053,VRK3,26,0.21560,22,-0.0572,30,0.45045,22,-0.0683,23,0.04966,21,-0.0763,19,-0.2960
ENSG00000267890,AC010624.2,1,-3.0504,10,0.52786,6,-0.2347,11,0.84362,2,-1.5560,2,-1.6164,9,0.44916
ENSG00000105357,MYH14,37,2.02064,10,-0.3306,3,-1.8517,5,-1.3952,9,-0.3910,17,0.55422,11,-0.1071
ENSG00000131398,KCNC3,2,-1.6468,11,0.65399,7,-0.1373,8,0.12226,6,-0.2995,5,-0.5343,9,0.20498
ENSG00000131408,NR1H2,58,0.38697,48,0.09482,42,-0.1198,27,-0.8734,52,0.19770,44,-0.0726,55,0.34483
ENSG00000142530,FAM71E1,6,-1.7292,31,0.86147,16,-0.2972,14,-0.5619,29,0.65825,9,-1.1565,23,0.26339
ENSG00000161671,EMC10,177,1.27279,64,-0.4702,83,-0.0095,59,-0.5884,62,-0.4731,80,-0.0686,93,0.20407
ENSG00000161677,JOSD2,114,1.67057,29,-0.7045,56,0.41540,35,-0.3592,24,-0.8978,33,-0.4448,39,-0.1702
ENSG00000204653,ASPDH,24,-0.8818,48,0.24111,27,-0.6810,31,-0.5321,50,0.29924,31,-0.4703,65,0.83428
ENSG00000131409,LRRC4B,58,0.15590,39,-0.5081,68,0.41999,54,0.05669,54,0.04199,63,0.27801,48,-0.1567
ENSG00000213023,SYT3,0,-3.5854,9,0.05025,12,0.44069,12,0.46615,13,0.47964,6,-0.7382,9,0.00769
ENSG00000235034,C19orf81,22,1.06597,11,-0.0880,11,-0.0752,9,-0.4355,14,0.39537,8,-0.5932,10,-0.2535
ENSG00000105472,CLEC11A,18,-0.0188,19,0.04613,12,-0.6016,14,-0.5281,36,1.11645,15,-0.2736,19,0.01542
ENSG00000167747,C19orf48,14,0.99216,6,-0.2267,8,0.21776,7,0.01542,6,-0.3822,2,-1.6762,8,0.12874
ENSG00000167755,KLK6,288,5.09327,4,-3.4724,34,-0.0847,7,-2.4483,3,-3.7254,5,-2.9354,4,-3.2659
ENSG00000169035,KLK7,1,-3.7583,37,0.93863,24,0.08755,19,-0.3214,16,-0.5972,15,-0.6636,30,0.50318
ENSG00000142544,CTU1,9,0.39887,6,-0.1539,10,0.65285,8,0.29795,6,-0.0748,4,-0.7106,5,-0.5490
ENSG00000142549,IGLON5,1,-2.8454,14,0.73991,5,-0.9823,4,-1.2050,8,-0.1336,7,-0.3924,17,1.22688
ENSG00000105379,ETFB,186,0.40882,128,-0.2185,129,-0.1775,104,-0.5632,164,0.20713,159,0.15593,171,0.30992
ENSG00000160318,CLDND2,8,-0.3765,9,-0.2135,4,-1.4921,5,-1.0943,15,0.64808,20,1.15417,13,0.44888
ENSG00000105497,ZNF175,18,0.87894,8,-0.4285,10,-0.0936,7,-0.6502,8,-0.4252,7,-0.6481,15,0.77305
ENSG00000182310,SPACA6,19,0.76263,9,-0.4876,6,-1.1297,7,-0.9067,19,0.73235,13,0.11784,16,0.49597
ENSG00000161551,ZNF577,15,0.86761,5,-0.8652,11,0.40180,7,-0.3082,2,-1.8060,10,0.13902,12,0.60111
ENSG00000198093,ZNF649,19,1.33730,2,-2.0124,10,0.22664,11,0.54828,10,0.30785,7,-0.3295,6,-0.6487
ENSG00000197619,ZNF615,18,0.85185,7,-0.6915,17,0.72822,13,0.35138,11,0.14111,7,-0.5195,6,-0.8669
ENSG00000142556,ZNF614,14,0.75313,5,-0.9359,7,-0.3390,10,0.28384,10,0.21987,8,-0.0703,9,0.02097
ENSG00000256087,ZNF432,7,-0.2890,8,-0.2497,11,0.36362,8,-0.1478,7,-0.3917,18,1.13148,7,-0.3935
ENSG00000105568,PPP2R1A,178,-1.1737,344,-0.1766,575,0.68223,458,0.34570,336,-0.1939,280,-0.4788,413,0.14991
ENSG00000196214,ZNF766,18,1.01542,7,-0.5647,12,0.31051,10,0.06475,6,-0.5966,14,0.56973,6,-0.6970
ENSG00000198464,ZNF480,21,0.97156,4,-1.7817,9,-0.4186,9,-0.4952,10,-0.1723,39,2.13470,6,-1.0423
ENSG00000221923,ZNF880,10,-0.7652,9,-0.9826,14,-0.3673,15,-0.2261,23,0.46214,33,1.09487,21,0.38709
ENSG00000167555,ZNF528,17,0.44503,11,-0.3477,19,0.55953,12,-0.1961,7,-0.9638,14,0.13783,15,0.18875
ENSG00000167766,ZNF83,49,1.31463,21,-0.1164,27,0.28802,22,0.00986,12,-0.9098,19,-0.2614,15,-0.6816
ENSG00000170949,ZNF160,39,1.54648,7,-1.1833,11,-0.5906,13,-0.2708,6,-1.3170,32,1.17571,13,-0.2661
ENSG00000170954,ZNF415,60,1.35490,23,-0.2808,29,0.10542,24,-0.1542,24,-0.1403,26,-0.0151,17,-0.7787
ENSG00000197937,ZNF347,27,1.80636,4,-1.3082,7,-0.4623,9,-0.0824,14,0.63765,8,-0.1611,6,-0.8070
ENSG00000130844,ZNF331,24,-0.4367,35,0.18053,31,-0.0207,34,0.12939,28,-0.1524,24,-0.4275,35,0.19684
ENSG00000179820,MYADM,39,0.50134,26,-0.1792,41,0.57607,29,0.02236,27,-0.1059,13,-1.1497,28,-0.0238
ENSG00000126583,PRKCG,16,-2.3887,82,0.01473,92,0.19310,113,0.62624,82,0.01914,90,0.16092,71,-0.2396
ENSG00000105605,CACNG7,14,-0.3179,19,0.19069,13,-0.4161,7,-1.3914,19,0.23368,21,0.35404,25,0.72493
ENSG00000142408,CACNG8,30,-0.9267,42,-0.4548,34,-0.7431,84,0.81453,56,0.03062,61,0.17814,57,0.08216
ENSG00000170906,NDUFA3,219,-1.1924,632,0.54286,420,-0.1890,359,-0.4823,687,0.61313,365,-0.4105,529,0.20451
ENSG00000105619,TFPT,49,-1.0888,101,0.03320,96,-0.0525,76,-0.4487,116,0.25718,99,0.00462,137,0.61985
ENSG00000105618,PRPF31,51,0.16531,40,-0.2630,54,0.22900,46,-0.0268,40,-0.2189,41,-0.1899,53,0.24559
ENSG00000088038,CNOT3,17,-0.1965,17,-0.2542,14,-0.4559,18,-0.0956,26,0.47344,24,0.36887,21,0.12869
ENSG00000105617,LENG1,18,0.03729,16,-0.0779,16,-0.1099,16,-0.1569,27,0.74477,22,0.39897,12,-0.5610
ENSG00000125505,MBOAT7,44,-1.6331,145,0.22362,141,0.15516,138,0.13260,89,-0.5800,127,-0.0108,158,0.38201
ENSG00000170892,TSEN34,26,0.69804,17,-0.0173,9,-0.9467,14,-0.3596,17,-0.0344,15,-0.1959,21,0.37887
ENSG00000170889,RPS9,686,0.61609,393,-0.3202,488,0.05609,345,-0.5416,694,0.63525,413,-0.2093,478,0.02395
ENSG00000167614,TTYH1,409,0.70059,149,-0.9924,223,-0.2862,145,-1.0419,360,0.48490,414,0.72028,340,0.44814
ENSG00000167615,LENG8,30,0.73918,19,-0.0099,11,-0.8686,12,-0.7584,20,0.10896,28,0.58635,20,0.07589
ENSG00000160439,RDH13,1,-2.7175,13,1.12718,7,-0.1376,7,-0.1787,3,-1.4193,4,-0.6997,9,0.44280
ENSG00000125503,PPP1R12C,45,-0.7565,70,-0.0805,72,-0.0468,59,-0.3885,77,0.07836,81,0.14469,102,0.60299
ENSG00000105048,TNNT1,0,-5.2873,13,-0.8744,26,0.25054,20,-0.1525,39,0.92830,19,-0.2218,35,0.88101
ENSG00000129990,SYT5,20,-2.5322,126,0.25872,146,0.46612,138,0.43182,107,-0.0355,74,-0.6128,110,0.00107
ENSG00000105063,PPP6R1,39,-0.5459,45,-0.3532,95,0.88332,50,-0.1873,49,-0.1881,64,0.22148,59,0.10524
ENSG00000133265,HSPBP1,33,-1.0464,82,0.44579,56,-0.2246,56,-0.2427,72,0.17876,76,0.24456,67,0.05028
ENSG00000160469,BRSK1,62,-0.4274,75,-0.1233,76,-0.1055,61,-0.4850,89,0.15435,92,0.20416,109,0.55285
ENSG00000108107,RPL28,932,0.35711,573,-0.4673,838,0.18336,490,-0.7299,1107,0.64443,805,0.11856,837,0.20441
ENSG00000108106,UBE2S,74,-0.2068,103,0.36140,100,0.25918,68,-0.3773,102,0.29901,80,-0.0895,74,-0.2319
ENSG00000187902,SHISA7,17,-0.4605,18,-0.3844,28,0.34904,27,0.27376,18,-0.3721,21,-0.1232,27,0.31204
ENSG00000063241,ISOC2,53,0.31803,47,0.15619,37,-0.2443,33,-0.4606,65,0.66249,37,-0.2567,40,-0.1267
ENSG00000090971,NAT14,17,-1.9643,74,0.26062,59,-0.1516,69,0.11224,52,-0.3501,57,-0.1937,87,0.56105
ENSG00000218891,ZNF579,14,0.15908,11,-0.1427,12,-0.1235,9,-0.5365,17,0.51520,16,0.41589,12,-0.0064
ENSG00000179943,FIZ1,13,0.44010,7,-0.5124,12,0.31355,9,-0.1311,12,0.26201,5,-0.8450,12,0.31214
ENSG00000171443,ZNF524,20,0.95572,5,-1.3210,15,0.52904,10,-0.2068,8,-0.4797,13,0.20804,13,0.24022
ENSG00000213015,ZNF580,42,0.01606,32,-0.4763,73,0.92571,30,-0.5450,69,0.82911,33,-0.3566,38,-0.1739
ENSG00000173581,CCDC106,19,-1.3048,52,0.27755,39,-0.2285,37,-0.3498,63,0.56308,41,-0.1270,54,0.34041
ENSG00000063244,U2AF2,30,0.26429,28,0.18039,19,-0.3995,24,-0.1089,34,0.50182,21,-0.3078,22,-0.2140
ENSG00000063245,EPN1,55,-0.9785,75,-0.5462,122,0.26119,109,0.09432,132,0.39120,98,-0.0901,130,0.41938
ENSG00000142409,ZNF787,16,0.38361,8,-0.7397,8,-0.5817,9,-0.5241,14,0.21250,14,0.25243,18,0.74325
ENSG00000167685,ZNF444,36,0.75202,19,-0.2720,16,-0.5343,20,-0.1922,28,0.36166,19,-0.2924,24,0.10560
ENSG00000018869,ZNF582,9,0.34030,5,-0.5525,6,-0.1152,10,0.64720,7,0.08927,6,-0.1944,5,-0.3664
ENSG00000267454,ZNF582-AS1,11,-0.2357,13,0.01268,4,-1.5408,11,-0.2635,18,0.54518,7,-0.9657,20,0.84486
ENSG00000198440,ZNF583,13,-0.1854,15,0.13175,17,0.26770,15,0.09387,12,-0.2819,16,0.23857,12,-0.3107
ENSG00000198046,ZNF667,16,-0.9395,30,0.07403,38,0.44480,39,0.54682,31,0.09626,16,-0.9163,25,-0.2245
ENSG00000166770,ZNF667-AS1,44,-0.8859,91,0.27263,84,0.11209,71,-0.1700,92,0.24931,56,-0.5165,92,0.28573
ENSG00000196263,ZNF471,33,1.18563,10,-0.7564,17,0.07712,10,-0.7210,18,0.13910,26,0.80775,13,-0.3827
ENSG00000196867,ZFP28,10,-1.0384,22,0.28622,29,0.67712,20,0.09924,9,-1.1185,18,-0.0706,20,0.07629
ENSG00000197016,ZNF470,22,0.47626,15,-0.1173,17,0.03898,13,-0.3797,18,0.11762,18,0.13523,16,-0.0103
ENSG00000268182,SMIM17,4,-2.4520,40,0.97873,18,-0.4012,18,-0.5126,18,-0.4748,11,-1.2206,37,0.80355
ENSG00000286125,AC006115.2,9,-0.3900,12,0.07823,16,0.48332,16,0.56722,11,-0.1634,7,-0.8799,9,-0.3807
ENSG00000198300,PEG3,165,-1.0214,262,-0.3384,350,0.15399,461,0.70833,236,-0.4695,292,-0.1366,345,0.14785
ENSG00000083844,ZNF264,28,0.84893,17,0.03378,13,-0.4512,15,-0.2206,13,-0.4024,12,-0.4932,19,0.23193
ENSG00000268205,AC005261.1,90,0.59451,61,-0.0424,67,0.12143,58,-0.1218,42,-0.6000,50,-0.3413,68,0.15213
ENSG00000131845,ZNF304,6,-0.5133,10,0.41390,9,0.20445,11,0.56908,8,-0.1327,2,-1.9298,7,-0.2518
ENSG00000256060,TRAPPC2B,11,-0.7302,31,1.05218,12,-0.6224,18,-0.0011,22,0.32493,7,-1.3589,15,-0.3401
ENSG00000186230,ZNF749,7,-1.8582,23,-0.0628,22,-0.1143,25,0.06605,43,0.98111,26,0.11529,23,-0.0982
ENSG00000197128,ZNF772,10,0.25549,6,-0.5627,6,-0.5218,10,0.16930,9,0.07239,10,0.23959,10,0.22645
ENSG00000105136,ZNF419,5,-0.8750,7,-0.3836,7,-0.3816,13,0.65836,10,0.06896,9,-0.0992,10,0.19237
ENSG00000183647,ZNF530,3,-1.7040,12,0.16311,16,0.58007,10,-0.1361,10,-0.1389,15,0.44692,11,-0.0239
ENSG00000213762,ZNF134,17,-0.3196,20,-0.0264,21,0.05474,29,0.62332,16,-0.3963,30,0.60897,12,-0.9172
ENSG00000121417,ZNF211,16,0.68908,5,-1.0884,15,0.61939,12,0.27725,3,-1.5625,9,-0.1798,12,0.32888
ENSG00000179909,ZNF154,2,-2.0983,5,-0.7386,8,0.02292,10,0.53167,7,-0.1593,8,0.04782,11,0.66585
ENSG00000083814,ZNF671,7,-0.6740,11,0.03164,16,0.59380,8,-0.5776,10,-0.1535,10,-0.2036,15,0.53163
ENSG00000152443,ZNF776,11,-0.2416,12,-0.1003,10,-0.3789,18,0.55501,8,-0.6743,8,-0.7443,17,0.41781
ENSG00000204514,ZNF814,6,-0.4238,8,-0.0986,10,0.32566,8,0.03969,4,-1.0713,11,0.43232,9,0.23188
ENSG00000198466,ZNF587,5,-0.6368,5,-0.6918,11,0.41195,10,0.35430,13,0.66897,4,-0.8772,9,0.18353
