Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000102317,RBM3,53,-0.1530,62,0.11794,38,-0.6427,51,-0.2489,73,0.42217,48,-0.2722,82,0.57384
ENSG00000101940,WDR13,104,0.41105,69,-0.2887,58,-0.5399,80,-0.0566,76,-0.1508,83,0.00180,99,0.29224
ENSG00000094631,HDAC6,18,0.13508,35,1.20083,7,-1.2265,12,-0.6185,13,-0.4502,16,-0.0802,29,0.85681
ENSG00000102109,PCSK1N,626,1.42272,82,-1.9936,66,-2.3003,188,-0.8921,230,-0.4831,264,-0.2233,665,1.30475
ENSG00000102103,PQBP1,29,-0.4134,35,-0.0814,20,-0.8807,26,-0.6588,55,0.77161,29,-0.3341,72,1.12156
ENSG00000126768,TIMM17B,34,0.03271,16,-1.0923,13,-1.4138,28,-0.3220,42,0.43407,41,0.34393,58,0.92448
ENSG00000102100,SLC35A2,13,-0.1255,10,-0.5317,11,-0.3545,15,0.21331,17,0.33544,10,-0.4751,16,0.22139
ENSG00000102096,PIM2,13,0.21145,10,-0.2004,3,-1.7523,12,0.13965,10,-0.1522,15,0.42623,13,0.29129
ENSG00000068308,OTUD5,55,-0.0637,48,-0.2842,41,-0.5303,56,-0.0565,72,0.41121,45,-0.3741,75,0.43742
ENSG00000068400,GRIPAP1,55,-0.7503,115,0.46699,136,0.73786,94,0.16386,102,0.30638,43,-1.0619,58,-0.6013
ENSG00000068323,TFE3,50,0.56219,21,-0.8743,30,-0.3197,39,0.14791,20,-0.9815,41,0.19609,52,0.57390
ENSG00000243279,PRAF2,62,-0.2229,35,-1.0435,51,-0.4917,72,0.06163,102,0.69796,45,-0.6932,95,0.48659
ENSG00000196998,WDR45,41,0.17139,25,-0.6056,14,-1.4688,37,0.00074,36,-0.0368,32,-0.2253,71,1.07108
ENSG00000068394,GPKOW,21,0.41995,6,-1.4536,7,-1.3067,13,-0.3907,19,0.22546,17,0.05958,32,1.07212
ENSG00000102003,SYP,158,-1.5315,377,-0.1091,371,-0.1382,477,0.33626,650,0.89127,239,-0.8165,416,0.04577
ENSG00000049769,PPP1R3F,32,-0.1187,25,-0.5194,27,-0.3864,31,-0.2237,37,0.10888,30,-0.2204,69,1.11860
ENSG00000273820,USP27X,25,-0.5064,35,0.07157,60,0.93576,35,0.09067,32,-0.1154,28,-0.3041,29,-0.2302
ENSG00000122824,NUDT10,10,-1.5292,20,-0.5023,21,-0.3983,36,0.60799,36,0.50183,27,-0.0166,30,0.13671
ENSG00000196368,NUDT11,23,-1.2465,34,-0.5598,37,-0.4651,50,0.03984,84,1.00685,55,0.17733,52,0.06584
ENSG00000189369,GSPT2,12,-1.5435,40,0.33876,35,0.12737,36,0.22156,40,0.41379,44,0.49585,22,-0.5925
ENSG00000179222,MAGED1,105,-1.0215,149,-0.4146,132,-0.6081,188,-0.0726,338,1.04923,136,-0.5629,276,0.56311
ENSG00000184205,TSPYL2,93,-0.9840,204,0.31279,254,0.67589,163,-0.0580,174,0.06923,211,0.37391,151,-0.1599
ENSG00000232593,KANTR,16,-0.9131,50,0.99195,30,0.13643,21,-0.5102,20,-0.5622,58,1.23630,30,0.14578
ENSG00000126012,KDM5C,29,-0.4491,36,-0.0722,37,-0.0406,43,0.25070,42,0.19107,47,0.35617,25,-0.6425
ENSG00000124313,IQSEC2,53,-0.0662,51,-0.1186,39,-0.5095,53,-0.0481,64,0.26697,59,0.12380,60,0.14473
ENSG00000072501,SMC1A,61,0.16963,83,0.63471,134,1.47518,38,-0.7331,43,-0.4483,54,-0.0609,22,-1.4008
ENSG00000072506,HSD17B10,17,-0.0378,9,-0.9216,5,-1.8892,18,0.07611,17,0.02157,28,0.76323,25,0.61921
ENSG00000086758,HUWE1,152,-0.1087,205,0.38044,361,1.34363,132,-0.3894,152,-0.1079,123,-0.4344,87,-0.9530
ENSG00000184083,FAM120C,21,0.67538,17,0.28743,20,0.56121,8,-1.0657,11,-0.3701,20,0.54639,12,-0.3101
ENSG00000196632,WNK3,16,-0.2140,29,0.78858,32,0.91161,12,-0.6629,17,-0.1116,21,0.26729,12,-0.5461
ENSG00000158526,TSR2,83,0.09091,54,-0.5860,76,-0.0703,84,0.11124,83,0.08671,65,-0.3080,92,0.23422
ENSG00000130119,GNL3L,14,-0.7025,36,0.80305,59,1.67910,17,-0.4017,16,-0.5445,21,-0.0349,11,-1.0356
ENSG00000102316,MAGED2,64,-0.6178,52,-0.8879,47,-1.0325,89,-0.0828,142,0.80080,63,-0.5954,176,1.06470
ENSG00000067445,TRO,14,-1.7398,65,0.68021,26,-0.7690,44,0.06607,67,0.83825,38,-0.1825,46,0.10088
ENSG00000182518,FAM104B,14,-0.0497,11,-0.3969,4,-1.8913,20,0.63381,17,0.26939,10,-0.6217,14,-0.0824
ENSG00000256045,MTRNR2L10,208,1.19997,41,-1.5308,87,-0.3945,151,0.63558,33,-1.9304,102,-0.1470,63,-0.8711
ENSG00000187601,MAGEH1,40,-0.9760,57,-0.3532,41,-0.8516,78,0.17891,94,0.49863,78,0.13702,109,0.67120
ENSG00000247746,USP51,7,-1.0549,26,1.00104,22,0.70389,13,-0.1562,9,-0.7957,31,1.29720,5,-1.5064
ENSG00000083750,RRAGB,15,-1.1877,42,0.52100,26,-0.2070,34,0.20832,35,0.24341,36,0.27546,29,-0.0629
ENSG00000188021,UBQLN2,88,-0.9972,138,-0.2261,135,-0.2620,220,0.68626,178,0.19167,140,-0.2073,150,-0.0945
ENSG00000204272,NBDY,36,-0.2302,45,0.15650,25,-0.7877,36,-0.2314,50,0.33605,40,-0.0362,62,0.65068
ENSG00000204271,SPIN3,10,-0.3959,24,1.00423,5,-1.3285,16,0.40276,13,-0.0112,5,-1.4096,15,0.18014
ENSG00000186787,SPIN2B,3,-1.8951,13,0.24593,7,-0.5798,14,0.54397,12,0.24192,9,-0.2270,16,0.63728
ENSG00000198455,ZXDB,6,-1.0992,13,0.05734,12,-0.0153,15,0.36310,8,-0.7352,23,1.03074,15,0.28996
ENSG00000235437,LINC01278,15,-0.5163,38,1.04149,17,-0.2143,17,-0.3228,22,0.14727,16,-0.3821,26,0.39280
ENSG00000131089,ARHGEF9,140,-0.4331,205,0.20378,207,0.22037,175,-0.0636,193,0.11767,217,0.29376,166,-0.1341
ENSG00000126970,ZC4H2,6,-0.8257,12,0.14758,3,-1.8703,6,-1.0281,23,1.48621,12,0.22585,14,0.42730
ENSG00000102053,ZC3H12B,12,-0.6167,17,0.02990,26,0.69619,18,0.17612,20,0.32184,9,-1.0033,15,-0.2241
ENSG00000001497,LAS1L,19,0.00715,52,1.66333,11,-0.8992,15,-0.4128,14,-0.5410,19,-0.0542,18,-0.0900
ENSG00000147065,MSN,91,2.38552,27,-0.2219,32,0.06649,7,-2.3894,10,-1.7061,36,0.27595,17,-0.9141
ENSG00000089472,HEPH,35,1.23724,5,-1.8812,17,-0.1413,3,-2.6636,2,-3.2925,77,2.56339,20,0.10495
ENSG00000079482,OPHN1,14,-0.6637,35,0.85106,45,1.28594,6,-2.0563,12,-0.8204,58,1.76024,18,-0.1896
ENSG00000181704,YIPF6,42,-0.0471,51,0.28645,36,-0.2558,37,-0.2628,45,0.09536,63,0.61561,35,-0.3201
ENSG00000181191,PJA1,34,-1.0601,64,-0.0159,44,-0.6083,69,0.13719,85,0.49553,81,0.37020,76,0.26286
ENSG00000089289,IGBP1,33,-0.6810,27,-0.9076,48,-0.0380,56,0.26394,52,0.10273,62,0.36111,66,0.47397
ENSG00000120509,PDZD11,25,-0.5677,27,-0.4074,18,-1.0576,35,-0.0169,42,0.30326,33,-0.1419,73,1.18227
ENSG00000082458,DLG3,36,-1.0833,57,-0.3098,66,-0.0876,74,0.12496,113,0.91401,67,-0.0526,54,-0.3858
ENSG00000147164,SNX12,21,-0.5435,20,-0.5359,31,0.11675,36,0.45463,31,0.13248,21,-0.4956,33,0.21188
ENSG00000184634,MED12,13,0.20591,12,0.09271,3,-1.7476,10,-0.2066,6,-1.0179,23,1.10989,19,0.80854
ENSG00000196338,NLGN3,39,0.12311,25,-0.5794,24,-0.6621,29,-0.4620,40,0.15615,73,1.14848,36,-0.0324
ENSG00000147130,ZMYM3,26,-0.5717,37,-0.0010,18,-1.0643,46,0.45499,40,0.14855,41,0.15637,39,0.08704
ENSG00000147140,NONO,62,-0.1376,63,-0.0872,82,0.33290,60,-0.2265,56,-0.3151,101,0.66797,76,0.19469
ENSG00000147133,TAF1,19,-0.2497,45,1.18710,32,0.60742,16,-0.6280,19,-0.2142,36,0.79977,5,-2.2526
ENSG00000147162,OGT,57,-0.7856,144,0.74603,43,-1.1401,73,-0.4173,111,0.35691,100,0.16150,157,0.90158
ENSG00000242732,RTL5,18,-1.0699,36,0.06522,65,1.01603,36,0.08459,42,0.34253,36,0.06120,16,-1.1708
ENSG00000102309,PIN4,36,-0.1975,27,-0.6042,25,-0.7413,44,0.16350,48,0.28408,31,-0.4034,63,0.70876
ENSG00000198034,RPS4X,426,0.76815,142,-1.0603,121,-1.2935,275,-0.0463,195,-0.6280,291,0.04836,480,0.87153
ENSG00000147099,HDAC8,8,-1.3695,55,1.76420,13,-0.6098,19,-0.0123,15,-0.4056,14,-0.4655,27,0.49510
ENSG00000186462,NAP1L2,88,-1.9215,275,-0.0749,291,0.01437,407,0.73616,396,0.58344,183,-0.7056,235,-0.3216
ENSG00000204116,CHIC1,30,-1.0016,67,0.32416,57,0.07075,54,-0.0139,67,0.35674,59,0.11412,63,0.21164
ENSG00000230590,FTX,58,-1.0267,549,3.09455,94,-0.2176,60,-1.0699,59,-1.0129,77,-0.5229,54,-1.0531
ENSG00000225470,JPX,54,-0.2742,141,1.31533,86,0.46925,57,-0.2216,32,-1.1609,97,0.68076,36,-0.8659
ENSG00000271533,Z83843.1,5,-1.2997,64,3.13219,12,-0.0262,6,-1.1979,7,-0.8997,10,-0.2246,4,-1.4685
ENSG00000147100,SLC16A2,14,-0.0419,13,-0.1238,18,0.34798,8,-1.0522,10,-0.6653,36,1.48067,21,0.59562
ENSG00000131263,RLIM,60,-0.7515,100,0.09531,115,0.32795,116,0.43499,97,0.04857,75,-0.3515,82,-0.2137
ENSG00000050030,NEXMIF,32,-1.0623,75,0.33257,102,0.84477,81,0.60747,40,-0.7210,80,0.42879,26,-1.3130
ENSG00000131269,ABCB7,13,-0.2493,22,0.58539,15,-0.0375,16,0.11817,8,-1.0155,29,1.03578,11,-0.5292
ENSG00000094841,UPRT,10,-0.4841,9,-0.5297,10,-0.4201,16,0.38318,15,0.19281,21,0.74150,8,-0.7988
ENSG00000102390,PBDC1,12,-1.1327,28,0.22940,24,0.03108,30,0.48219,28,0.30747,18,-0.3902,21,-0.2015
ENSG00000198934,MAGEE1,36,-1.2688,55,-0.5545,48,-0.7558,85,0.14763,137,1.05212,65,-0.3012,97,0.33369
ENSG00000085224,ATRX,457,-0.8377,1302,0.90277,1601,1.26511,632,-0.3333,736,-0.0355,726,-0.0543,353,-1.1637
ENSG00000102158,MAGT1,33,1.15689,16,-0.1815,26,0.61843,12,-0.6396,4,-2.2819,36,1.17634,6,-1.5732
ENSG00000131174,COX7B,234,-0.2341,146,-0.9372,98,-1.5380,229,-0.3006,355,0.51159,261,-0.0414,577,1.28216
ENSG00000102144,PGK1,173,-1.0994,249,-0.4618,224,-0.6288,301,-0.2090,589,1.07811,266,-0.3618,521,0.71622
ENSG00000187325,TAF9B,20,-0.6374,21,-0.5128,18,-0.8056,35,0.32867,30,0.01996,37,0.33618,46,0.69403
ENSG00000078596,ITM2A,57,0.60772,31,-0.4395,24,-0.8217,56,0.67980,19,-1.2556,33,-0.3478,41,0.01085
ENSG00000165288,BRWD3,18,-0.4999,47,1.11002,64,1.66483,18,-0.5438,16,-0.6125,21,-0.1796,8,-1.5372
ENSG00000198157,HMGN5,67,1.29341,31,-0.1724,53,0.68476,17,-1.2046,22,-0.7456,42,0.33700,22,-0.6920
ENSG00000131171,SH3BGRL,125,0.13317,118,0.02073,140,0.29220,82,-0.6453,123,0.10458,133,0.21470,144,0.34395
ENSG00000072133,RPS6KA6,11,-0.6830,28,0.86910,13,-0.3207,12,-0.5708,21,0.45670,17,0.09901,21,0.41743
ENSG00000155008,APOOL,17,-0.9871,34,0.13128,40,0.36030,38,0.35974,37,0.25495,28,-0.1881,25,-0.3758
ENSG00000147180,ZNF711,33,-0.5820,61,0.42772,72,0.68005,45,-0.0994,51,0.16047,47,-0.0160,34,-0.5040
ENSG00000188419,CHM,29,-1.0617,74,0.48620,72,0.45112,53,-0.0616,80,0.70269,30,-0.9142,48,-0.1954
ENSG00000126733,DACH2,16,-0.7972,23,-0.1568,34,0.45077,12,-1.2391,49,1.25933,27,0.11184,28,0.18710
ENSG00000102271,KLHL4,7,-0.9853,14,0.09219,12,-0.1552,9,-0.7139,24,1.15567,18,0.55239,11,-0.2976
ENSG00000102290,PCDH11X,4,-1.7152,24,0.93713,24,0.97744,24,1.35575,4,-1.8805,6,-1.1489,3,-2.1786
ENSG00000186310,NAP1L3,122,-1.4144,261,-0.1615,400,0.52700,410,0.75356,274,-0.0887,268,-0.1151,223,-0.4027
ENSG00000179083,FAM133A,23,-0.3587,46,0.75133,42,0.62016,21,-0.6186,33,0.23432,36,0.35949,18,-0.7061
ENSG00000147202,DIAPH2,17,-0.3181,50,1.53333,24,0.29125,7,-1.7863,34,0.99493,14,-0.5260,10,-1.0761
ENSG00000165194,PCDH19,34,-0.9217,45,-0.4306,78,0.41623,76,0.48776,57,-0.0744,78,0.42060,47,-0.3820
ENSG00000126950,TMEM35A,22,-1.2301,48,0.01093,44,-0.1124,59,0.46580,56,0.29966,37,-0.3675,57,0.29602
ENSG00000102385,DRP2,12,-1.2735,47,0.91194,21,-0.3923,22,-0.3367,36,0.54987,31,0.24160,31,0.25344
ENSG00000241343,RPL36A,623,0.83184,205,-1.0273,205,-1.0299,357,-0.2187,290,-0.5486,405,0.01928,684,0.88077
ENSG00000126945,HNRNPH2,74,-0.7194,117,0.04632,113,-0.0096,102,-0.2214,132,0.26859,162,0.56343,143,0.36144
ENSG00000196440,ARMCX4,23,-0.5497,45,0.57073,39,0.35885,35,0.21448,33,0.09807,15,-1.1112,29,-0.0944
ENSG00000126947,ARMCX1,23,-1.0809,45,0.04860,45,0.01902,45,0.02880,61,0.59927,42,-0.0823,51,0.22012
ENSG00000198960,ARMCX6,16,0.29364,5,-1.4330,13,-0.0571,12,-0.1552,15,0.15547,17,0.33814,15,0.15172
ENSG00000102401,ARMCX3,117,-0.7007,212,0.28436,300,0.86158,175,-0.0213,223,0.41168,98,-0.9150,135,-0.4306
ENSG00000184867,ARMCX2,32,-1.0660,50,-0.3158,37,-0.7715,77,0.45160,81,0.49473,52,-0.2681,82,0.45056
ENSG00000166432,ZMAT1,44,0.03149,141,2.04805,63,0.59745,20,-1.3816,23,-1.0246,63,0.59877,17,-1.4578
ENSG00000184905,TCEAL2,206,-0.9004,320,-0.1513,452,0.39872,353,0.00412,451,0.44661,301,-0.2500,431,0.32357
ENSG00000204071,TCEAL6,65,-1.4775,156,-0.0391,233,0.60317,154,-0.0827,218,0.56396,171,0.10586,176,0.14565
ENSG00000184515,BEX5,233,-0.9617,358,-0.2300,350,-0.2626,451,0.17141,622,0.75833,358,-0.2289,425,0.04199
ENSG00000125962,ARMCX5,5,-1.5765,14,0.17450,10,-0.3384,11,-0.2888,22,1.03540,16,0.30551,14,0.12207
ENSG00000271147,ARMCX5-GPRASP2,11,0.03512,13,0.28941,8,-0.4547,8,-0.5035,15,0.59773,7,-0.6882,14,0.42478
ENSG00000198932,GPRASP1,69,-1.3250,172,0.16466,154,-0.0150,208,0.61805,161,0.06771,164,0.08931,132,-0.2549
ENSG00000158301,GPRASP2,59,-0.8395,76,-0.4029,60,-0.7587,109,0.21915,148,0.76359,70,-0.5276,130,0.45769
ENSG00000133169,BEX1,370,-1.1393,627,-0.2482,758,0.05136,765,0.08248,1105,0.76069,721,-0.0284,725,-0.0197
ENSG00000102409,BEX4,193,-0.7688,254,-0.2845,246,-0.3346,396,0.54682,268,-0.2226,334,0.14393,409,0.47300
ENSG00000180964,TCEAL8,78,-0.2678,88,-0.0631,134,0.61403,96,0.10316,78,-0.2664,91,-0.0065,91,-0.0074
ENSG00000204065,TCEAL5,98,-0.9805,206,0.24500,217,0.32263,167,-0.1118,252,0.64742,131,-0.4670,192,0.12576
ENSG00000133134,BEX2,235,-0.8681,334,-0.2563,354,-0.1661,444,0.24688,524,0.52429,350,-0.1822,438,0.17178
ENSG00000182916,TCEAL7,62,-1.0223,94,-0.3243,132,0.21646,148,0.51176,138,0.31666,77,-0.6188,123,0.10371
ENSG00000185222,TCEAL9,97,0.24543,97,0.22559,93,0.14847,91,0.14561,71,-0.3040,77,-0.1479,54,-0.6862
ENSG00000166681,BEX3,537,-0.3939,552,-0.3173,655,-0.0489,676,0.00092,845,0.40604,652,-0.0573,780,0.22895
ENSG00000133142,TCEAL4,231,-0.5302,318,0.01231,405,0.40319,301,-0.0869,368,0.27586,310,-0.0250,332,0.08334
ENSG00000196507,TCEAL3,191,-0.1322,176,-0.2482,256,0.34994,215,0.08458,191,-0.1333,202,-0.0252,222,0.12405
ENSG00000172465,TCEAL1,53,-0.6781,67,-0.2511,96,0.30941,71,-0.2008,98,0.38277,123,0.71597,68,-0.2303
ENSG00000123562,MORF4L2,169,-1.0409,261,-0.2999,337,0.10246,379,0.37365,373,0.29806,336,0.10042,320,0.01960
ENSG00000123560,PLP1,553,-0.7887,864,-0.0342,598,-0.6064,2027,2.15694,169,-2.6213,177,-2.4273,549,-0.7392
ENSG00000123570,RAB9B,18,-1.4756,62,0.52873,57,0.39486,43,-0.0797,74,0.95378,37,-0.2859,22,-1.0816
ENSG00000123575,FAM199X,72,-0.3267,84,-0.0647,84,-0.0660,77,-0.2456,108,0.37821,85,-0.0403,117,0.47481
ENSG00000157502,PWWP3B,10,-1.6463,24,-0.2540,20,-0.4967,32,0.28064,50,1.09018,22,-0.3900,26,-0.1036
ENSG00000089682,RBM41,15,-0.6654,64,1.71643,48,1.20220,15,-0.7393,16,-0.6217,28,0.28704,6,-2.0022
ENSG00000147224,PRPS1,33,-1.0883,58,-0.1788,42,-0.6701,85,0.57165,75,0.25268,65,0.01732,75,0.24507
ENSG00000157514,TSC22D3,52,-0.7291,54,-0.6188,66,-0.3091,96,0.36752,101,0.42088,65,-0.3323,103,0.40658
ENSG00000101843,PSMD10,50,-0.3843,37,-0.8124,42,-0.6092,72,0.29116,71,0.23475,64,0.04013,85,0.50218
ENSG00000068366,ACSL4,55,-1.1894,126,0.18177,103,-0.1363,156,0.68715,129,0.23409,90,-0.3463,86,-0.4246
ENSG00000101938,CHRDL1,48,0.73103,23,-0.5034,65,1.12693,2,-4.0185,14,-1.3331,101,1.94942,37,0.20129
ENSG00000077264,PAK3,257,-0.4091,422,0.41629,609,1.03102,315,-0.0659,310,-0.0862,290,-0.1828,184,-0.8833
ENSG00000077279,DCX,26,0.14989,36,0.63028,20,-0.3060,25,0.08052,22,-0.1746,25,0.07095,13,-0.9306
ENSG00000101901,ALG13,20,-0.0883,34,0.78125,14,-0.6480,17,-0.3869,25,0.36306,17,-0.2710,23,0.13253
ENSG00000126016,AMOT,91,1.38974,33,-0.4573,48,0.09358,19,-1.4983,27,-0.8346,73,0.79670,45,0.01397
ENSG00000130224,LRCH2,19,0.02134,26,0.52221,19,0.02073,13,-0.6935,15,-0.3981,50,1.64576,5,-1.8259
ENSG00000102024,PLS3,44,0.14622,30,-0.4512,28,-0.5533,40,-0.0131,39,-0.0514,36,-0.1708,63,0.72186
ENSG00000003096,KLHL13,6,-1.0659,7,-0.7022,7,-0.6677,18,1.03115,7,-0.7144,18,0.76213,11,-0.0378
ENSG00000131725,WDR44,20,-0.0530,35,0.82276,32,0.69332,17,-0.3757,22,0.10987,13,-0.7246,13,-0.6631
ENSG00000174460,ZCCHC12,16,-0.0758,7,-1.2582,9,-0.9706,9,-1.1250,19,0.24930,38,1.37722,32,1.08823
ENSG00000101856,PGRMC1,136,-1.0215,205,-0.3170,150,-0.7963,332,0.58493,305,0.35007,274,0.13686,256,0.03271
ENSG00000005022,SLC25A5,120,-0.1559,64,-1.1128,51,-1.4379,102,-0.4784,210,0.88217,140,0.10796,223,0.86408
ENSG00000018610,CXorf56,15,-0.2222,16,-0.0371,17,-0.0158,19,0.20114,16,-0.0976,19,0.15758,16,-0.0583
ENSG00000077721,UBE2A,29,-0.1598,14,-1.1963,18,-0.8471,32,0.04420,41,0.48886,35,0.16824,42,0.47505
ENSG00000186416,NKRF,14,-1.8210,42,-0.0876,39,-0.2045,57,0.50723,56,0.43224,44,-0.0148,52,0.25391
ENSG00000125354,SEPTIN6,28,-1.0316,61,0.25900,69,0.45964,68,0.56900,53,0.03398,43,-0.3085,32,-0.7350
ENSG00000198918,RPL39,561,1.05083,145,-1.2296,145,-1.2269,297,-0.1628,250,-0.4411,276,-0.2506,476,0.62688
ENSG00000125351,UPF3B,35,-0.5836,83,0.85921,60,0.32537,44,-0.1987,54,0.15928,55,0.16957,32,-0.6535
ENSG00000125352,RNF113A,8,-0.7404,10,-0.3575,9,-0.4794,14,0.24701,13,0.09617,10,-0.2666,23,0.99946
ENSG00000125356,NDUFA1,302,0.07330,132,-1.2003,128,-1.2554,264,-0.1761,291,0.01233,296,0.03370,648,1.35281
ENSG00000101882,NKAP,51,-0.0908,62,0.22782,91,0.87150,55,0.05153,44,-0.3334,45,-0.2651,36,-0.6157
ENSG00000177485,ZBTB33,25,-0.2180,20,-0.5647,33,0.21246,27,-0.1030,37,0.42886,30,0.08163,28,-0.0573
ENSG00000005893,LAMP2,92,0.32760,72,-0.0953,63,-0.3144,91,0.34104,38,-1.1731,98,0.39042,80,0.05809
ENSG00000158290,CUL4B,27,-0.9185,47,-0.0276,52,0.13650,40,-0.3191,62,0.49106,67,0.56418,57,0.28364
ENSG00000232119,MCTS1,52,-0.6740,76,-0.0285,65,-0.2703,76,-0.0325,115,0.72211,48,-0.7514,102,0.43789
ENSG00000125675,GRIA3,88,-1.3685,352,0.89575,190,-0.1088,198,-0.0524,306,0.75944,209,0.03980,105,-1.0236
ENSG00000125676,THOC2,100,-0.2046,288,1.59691,182,0.78474,77,-0.7001,87,-0.4396,102,-0.1538,60,-0.9767
ENSG00000101966,XIAP,93,-0.4600,139,0.20909,173,0.57380,124,0.03486,89,-0.5368,191,0.73226,100,-0.3045
ENSG00000101972,STAG2,72,0.37570,88,0.66036,99,0.86338,41,-0.6491,43,-0.5031,72,0.33901,29,-1.0859
ENSG00000009694,TENM1,14,-1.0383,46,0.83343,44,0.75978,27,-0.0103,26,-0.0568,27,-0.0450,21,-0.3960
ENSG00000102038,SMARCA1,62,-0.5086,130,0.70151,194,1.40158,67,-0.4396,67,-0.4016,96,0.21120,48,-0.8752
ENSG00000122126,OCRL,28,-0.9658,59,0.22685,49,-0.0666,60,0.32387,64,0.42717,32,-0.7297,56,0.14476
ENSG00000188706,ZDHHC9,22,-0.2353,26,0.05136,26,0.07287,39,0.91955,12,-1.1692,14,-0.8490,26,0.06394
ENSG00000156697,UTP14A,9,-0.9084,20,0.36530,31,1.11309,12,-0.5367,24,0.77064,7,-1.2214,14,-0.1868
ENSG00000156709,AIFM1,10,-0.9043,20,0.16886,17,-0.0321,14,-0.4376,25,0.63859,17,-0.0796,28,0.74345
ENSG00000134594,RAB33A,5,-1.4174,10,-0.5150,9,-0.6320,10,-0.5500,26,1.23372,10,-0.4276,27,1.14250
ENSG00000102078,SLC25A14,13,-0.9705,24,0.04500,7,-1.7299,23,-0.0318,33,0.62143,26,0.20234,38,0.80851
ENSG00000134597,RBMX2,27,-0.2803,34,0.11072,38,0.28796,27,-0.2857,33,0.07891,34,0.13025,40,0.37890
ENSG00000165675,ENOX2,11,-0.4233,18,0.38626,28,1.04710,15,0.05608,16,0.13962,8,-0.9018,7,-1.1529
ENSG00000123728,RAP2C,13,-0.4589,9,-0.8587,14,-0.2499,21,0.47178,14,-0.3089,24,0.54988,20,0.29193
ENSG00000171004,HS6ST2,7,-1.3606,6,-1.4416,11,-0.5958,24,0.70410,26,0.74874,13,-0.4319,19,0.19410
ENSG00000156531,PHF6,28,-0.5692,49,0.33022,43,0.12293,36,-0.2088,50,0.42965,44,0.17856,36,-0.1465
ENSG00000165704,HPRT1,62,-1.4112,101,-0.5858,99,-0.6181,178,0.38219,211,0.66282,119,-0.3363,223,0.67062
ENSG00000156504,FAM122B,28,-0.3549,30,-0.2404,25,-0.4654,35,0.01462,42,0.35085,35,0.03699,45,0.41686
ENSG00000134590,RTL8C,215,-0.5301,216,-0.4785,173,-0.8195,339,0.29715,356,0.35240,253,-0.2329,423,0.59470
ENSG00000203950,RTL8A,29,0.10158,10,-1.5080,14,-1.0403,22,-0.4253,38,0.57751,19,-0.5796,60,1.29564
ENSG00000196972,SMIM10L2B,49,0.09281,30,-0.6953,31,-0.6411,54,0.28842,61,0.48300,26,-0.9083,45,-0.0461
ENSG00000178947,SMIM10L2A,65,0.35128,33,-0.7268,53,-0.0044,55,0.03991,57,0.10872,53,-0.0077,41,-0.4214
ENSG00000169446,MMGT1,29,-0.0210,21,-0.5152,19,-0.6290,34,0.30015,33,0.24247,27,-0.0859,27,-0.1236
ENSG00000198689,SLC9A6,107,-0.9528,116,-0.7471,132,-0.5513,305,1.06925,195,0.06147,168,-0.1854,140,-0.4667
ENSG00000022267,FHL1,102,-0.2288,92,-0.3708,64,-0.9268,110,-0.1116,130,0.19139,137,0.25590,196,0.84351
ENSG00000102241,HTATSF1,112,-0.6415,215,0.44901,334,1.19303,144,-0.2441,176,0.13342,158,-0.0465,79,-1.1067
ENSG00000129675,ARHGEF6,22,0.00107,31,0.54580,35,0.76402,21,-0.0545,15,-0.6600,21,-0.0685,17,-0.4129
ENSG00000147274,RBMX,103,-0.2937,173,0.55881,147,0.29413,86,-0.6567,142,0.26838,174,0.56693,103,-0.2698
ENSG00000129682,FGF13,117,0.46262,66,-0.4928,74,-0.3164,87,-0.0707,74,-0.3528,119,0.43199,94,0.06450
ENSG00000101977,MCF2,13,-1.1651,33,0.39673,25,-0.0252,23,-0.1955,40,0.80227,28,0.11135,23,-0.1907
ENSG00000203930,LINC00632,484,-0.1332,1250,1.47326,785,0.66110,532,0.03438,344,-0.7100,251,-1.1323,212,-1.3815
ENSG00000182195,LDOC1,45,-0.8417,53,-0.5350,29,-1.4456,86,0.28920,86,0.26097,97,0.42422,121,0.78376
ENSG00000179542,SLITRK4,119,-0.7050,196,0.12534,250,0.51803,176,-0.0565,213,0.29038,239,0.44926,114,-0.7110
ENSG00000185985,SLITRK2,52,0.20307,50,0.12755,52,0.17144,25,-1.0881,47,0.01472,94,1.17671,40,-0.2227
ENSG00000102081,FMR1,134,-0.4019,178,0.08092,273,0.77754,187,0.20304,130,-0.4556,212,0.36119,110,-0.6671
ENSG00000155966,AFF2,10,-0.6052,11,-0.4262,24,0.77156,15,0.02600,16,0.16259,18,0.34041,11,-0.4195
ENSG00000010404,IDS,2889,0.98629,1244,-0.5049,1435,-0.2837,1465,-0.3074,1350,-0.4143,1760,0.03808,1588,-0.1247
ENSG00000269556,TMEM185A,13,-0.6791,15,-0.4717,11,-0.9425,22,0.20910,27,0.52779,25,0.34470,23,0.21018
ENSG00000013619,MAMLD1,13,0.03814,3,-1.9569,6,-0.9691,17,0.62724,10,-0.3545,15,0.35440,15,0.33923
