Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000087263,OGFOD1,35,-0.1029,34,-0.1227,42,0.18160,42,0.22360,43,0.28042,43,0.24257,18,-1.1144,26,-0.5115
ENSG00000125124,BBS2,40,0.09064,48,0.35346,32,-0.2640,17,-1.2741,20,-1.1170,128,2.05057,52,0.49059,21,-0.8598
ENSG00000087250,MT3,1394,-0.5113,862,-1.1639,1438,-0.3900,1310,-0.5729,990,-1.0897,4908,1.62119,5524,1.83880,1547,-0.2771
ENSG00000125148,MT2A,43,-1.9779,30,-2.3342,89,-0.7187,47,-1.7581,40,-2.1046,872,3.42361,468,2.02666,42,-1.8223
ENSG00000169715,MT1E,23,-2.1049,11,-2.9436,57,-0.5646,29,-1.6147,14,-2.8124,539,3.60949,262,1.96367,25,-1.7486
ENSG00000205364,MT1M,11,-2.1487,8,-2.4747,35,-0.3008,15,-1.6139,12,-2.0671,228,3.05603,167,2.36959,14,-1.6859
ENSG00000198417,MT1F,5,-2.6405,5,-2.2118,11,-1.2002,8,-1.7004,11,-1.3960,166,3.58234,75,1.80417,7,-1.9469
ENSG00000125144,MT1G,9,-3.0452,5,-3.6364,13,-2.3732,8,-3.1327,11,-2.8535,517,4.25530,223,2.11345,2,-4.7273
ENSG00000187193,MT1X,15,-1.7448,15,-1.5168,28,-0.6288,20,-1.1856,18,-1.4478,236,3.10993,118,1.67010,21,-1.1052
ENSG00000102900,NUP93,34,0.39891,38,0.46318,14,-1.0589,25,-0.1929,30,0.10564,17,-0.7201,23,-0.3074,30,0.11102
ENSG00000051108,HERPUD1,97,0.99762,64,0.11125,50,-0.2573,39,-0.7096,48,-0.3915,59,-0.0030,51,-0.2292,37,-0.7151
ENSG00000172775,FAM192A,108,-0.5067,92,-0.6830,184,0.39420,162,0.20412,184,0.48773,110,-0.4126,130,-0.1533,149,0.05552
ENSG00000159579,RSPRY1,14,-0.6658,17,-0.2983,36,0.85762,30,0.61363,19,-0.1642,32,0.66071,10,-1.0633,17,-0.3162
ENSG00000102931,ARL2BP,64,0.45163,47,-0.1326,42,-0.2770,65,0.41988,40,-0.4313,33,-0.6584,34,-0.5990,62,0.31882
ENSG00000102934,PLLP,17,-1.4738,19,-1.1470,137,2.02312,52,0.38104,13,-1.8638,109,1.59526,21,-1.0141,57,0.49149
ENSG00000006210,CX3CL1,94,0.45385,117,0.71844,62,-0.2685,111,0.70601,61,-0.3639,37,-1.0454,34,-1.1707,30,-1.3725
ENSG00000005194,CIAPIN1,65,0.93625,35,-0.2146,26,-0.6862,33,-0.3445,38,-0.1429,29,-0.5182,29,-0.4933,37,-0.1629
ENSG00000088682,COQ9,33,0.42502,31,0.27496,16,-0.7571,26,0.01933,15,-0.9317,36,0.51944,26,-0.0109,34,0.41036
ENSG00000102978,POLR2C,45,0.57625,36,0.09733,14,-1.2998,25,-0.4662,30,-0.2150,38,0.21287,43,0.38128,30,-0.1761
ENSG00000205336,ADGRG1,31,-1.1939,26,-1.3037,54,-0.2114,15,-2.2210,27,-1.3849,366,3.31236,120,1.06329,34,-0.9091
ENSG00000140854,KATNB1,35,0.91942,19,-0.2581,12,-0.9329,9,-1.4048,17,-0.4785,15,-0.5996,43,1.05212,26,0.24966
ENSG00000140859,KIFC3,28,1.12899,11,-0.5301,19,0.29074,2,-2.8158,13,-0.3714,6,-1.4075,27,0.79466,18,0.18573
ENSG00000103005,USB1,28,0.23782,29,0.26954,23,-0.1107,24,0.00290,19,-0.4371,22,-0.1594,30,0.30027,25,0.01692
ENSG00000070761,CFAP20,44,0.77288,27,-0.1475,41,0.48763,25,-0.3255,17,-0.9436,31,0.06889,24,-0.3681,33,0.13538
ENSG00000070770,CSNK2A2,33,-0.2335,27,-0.4991,38,0.00446,44,0.27115,50,0.52103,26,-0.5896,24,-0.6983,40,0.09427
ENSG00000103021,CCDC113,24,-0.4792,19,-0.7264,52,0.78935,21,-0.6397,50,0.95380,25,-0.3407,20,-0.7132,27,-0.2164
ENSG00000103034,NDRG4,830,0.84812,487,-0.1759,257,-1.1449,524,-0.0701,559,0.04433,278,-1.0276,267,-1.0902,592,0.12851
ENSG00000103037,SETD6,10,-0.0312,20,1.06358,5,-1.0992,7,-0.5921,14,0.65866,11,0.16325,2,-2.0276,7,-0.5778
ENSG00000125107,CNOT1,53,0.61181,42,0.15237,34,-0.2039,31,-0.3317,35,-0.1527,37,-0.0481,27,-0.5159,32,-0.2607
ENSG00000103042,SLC38A7,18,0.04703,43,1.43024,17,-0.1138,16,-0.2053,17,-0.0605,8,-1.1166,15,-0.2165,10,-0.8240
ENSG00000125166,GOT2,215,1.17287,123,-0.0010,57,-1.1582,93,-0.4646,120,-0.0371,61,-1.0544,69,-0.8713,94,-0.4138
ENSG00000150394,CDH8,105,0.76831,69,-0.0513,17,-2.0842,49,-0.6247,107,0.80802,8,-3.1969,32,-1.2138,69,-0.0482
ENSG00000140937,CDH11,12,-1.1980,67,1.60019,43,0.84902,39,0.77322,12,-1.2323,38,0.61885,9,-1.4600,19,-0.4105
ENSG00000166548,TK2,39,-0.1277,43,0.05088,50,0.27912,41,-0.0351,43,0.07741,35,-0.2738,35,-0.2889,51,0.31288
ENSG00000183723,CMTM4,91,0.19898,71,-0.2161,74,-0.1577,84,0.04717,71,-0.2624,63,-0.4052,131,0.75099,71,-0.2148
ENSG00000135720,DYNC1LI2,259,-0.3144,277,-0.1603,378,0.32705,363,0.28993,373,0.37583,238,-0.3919,174,-0.8715,304,-0.0135
ENSG00000159593,NAE1,57,0.28755,69,0.53726,66,0.46865,42,-0.2543,46,-0.1445,40,-0.3240,39,-0.3618,33,-0.6139
ENSG00000172840,PDP2,37,0.25269,31,-0.0508,23,-0.5195,26,-0.3450,35,0.14663,33,0.04182,26,-0.3083,38,0.25945
ENSG00000166595,CIAO2B,85,0.46186,54,-0.3243,53,-0.3700,43,-0.7143,48,-0.5847,65,-0.0599,134,1.11442,80,0.27026
ENSG00000172831,CES2,26,-1.3049,36,-0.6880,43,-0.4368,65,0.24812,58,0.03844,129,1.34299,82,0.58740,63,0.16866
ENSG00000172824,CES4A,9,-0.2745,76,3.74223,9,-0.3337,2,-2.1373,1,-3.3066,7,-0.6033,2,-2.1661,10,-0.0884
ENSG00000125149,C16orf70,30,0.59149,31,0.54282,24,0.17324,21,-0.0349,17,-0.4174,19,-0.1995,15,-0.6045,11,-0.9711
ENSG00000102878,HSF4,10,0.51658,30,2.25392,2,-2.0484,3,-1.1779,2,-1.9092,11,0.49627,4,-0.9548,10,0.42757
ENSG00000140939,NOL3,18,0.50272,10,-0.4415,16,0.23124,14,0.00805,7,-1.0427,28,1.08721,3,-2.3038,19,0.51025
ENSG00000196123,KIAA0895L,17,0.22035,31,1.14439,9,-0.8199,11,-0.4661,10,-0.8047,11,-0.4619,24,0.70391,20,0.42995
ENSG00000205250,E2F4,24,0.76072,31,1.00107,4,-1.9842,8,-1.0731,11,-0.7534,15,-0.1421,25,0.64230,18,0.12864
ENSG00000168701,TMEM208,76,0.96429,56,0.26216,31,-0.6547,29,-0.7829,36,-0.4793,39,-0.3013,61,0.40452,33,-0.5372
ENSG00000159713,TPPP3,18,-0.9434,13,-1.3077,24,-0.4025,27,-0.2362,6,-2.5723,187,3.29850,18,-0.8379,40,0.35621
ENSG00000159720,ATP6V0D1,385,0.92469,266,0.13296,124,-1.0398,259,0.09651,219,-0.2024,123,-1.0428,166,-0.5972,171,-0.5508
ENSG00000039523,RIPOR1,50,0.22122,65,0.58797,45,0.01319,52,0.27937,31,-0.6321,42,-0.1041,43,-0.0509,36,-0.3182
ENSG00000102974,CTCF,51,-0.6198,66,-0.1228,133,0.99211,60,-0.2928,94,0.52869,66,-0.1388,61,-0.2442,52,-0.4904
ENSG00000159753,CARMIL2,43,0.62788,20,-0.6356,39,0.34064,26,-0.3001,26,-0.3292,21,-0.6235,45,0.59473,21,-0.5926
ENSG00000102977,ACD,19,0.38467,28,0.93226,9,-0.7574,9,-0.8646,12,-0.4072,10,-0.6686,15,-0.0204,27,0.88497
ENSG00000102981,PARD6A,40,0.56902,14,-1.1364,17,-0.8151,29,-0.0099,27,-0.1682,23,-0.3786,43,0.58013,29,-0.0274
ENSG00000141098,GFOD2,34,0.20152,34,0.19055,39,0.38589,25,-0.3164,27,-0.2101,27,-0.1505,37,0.32092,24,-0.3588
ENSG00000102901,CENPT,19,-0.0129,42,1.28276,10,-0.9055,20,0.05710,12,-0.8226,30,0.72361,14,-0.4272,19,-0.0138
ENSG00000168286,THAP11,26,0.00048,19,-0.5332,27,0.00953,25,-0.0714,19,-0.5817,50,1.01965,40,0.63521,22,-0.2923
ENSG00000102898,NUTF2,86,0.25658,62,-0.2929,79,0.06813,83,0.16663,61,-0.3695,77,0.03540,85,0.19615,67,-0.1836
ENSG00000038358,EDC4,49,0.45922,37,-0.0609,38,-0.0251,40,0.05741,29,-0.5003,30,-0.3725,29,-0.4247,53,0.49854
ENSG00000205220,PSMB10,65,-0.0464,42,-0.7109,62,-0.1203,88,0.48525,45,-0.6832,73,0.15346,111,0.81807,71,0.10079
ENSG00000103066,PLA2G15,20,0.62204,24,0.74632,15,0.07771,18,0.31956,8,-1.0355,8,-0.9357,14,-0.0585,10,-0.5973
ENSG00000103064,SLC7A6,16,0.90578,22,1.16773,8,-0.3624,7,-0.6999,5,-1.3392,9,-0.1724,7,-0.5184,12,0.26670
ENSG00000103061,SLC7A6OS,11,0.04714,12,0.23894,15,0.51475,8,-0.4757,6,-1.0020,21,1.04071,16,0.63986,8,-0.3777
ENSG00000132600,PRMT7,34,0.14901,61,1.09455,34,0.14340,34,0.16725,16,-1.0907,32,0.06479,39,0.36175,18,-0.8185
ENSG00000103056,SMPD3,19,0.71127,34,1.54655,5,-1.4927,7,-1.0340,11,-0.3660,9,-0.5717,3,-2.0470,17,0.46034
ENSG00000184939,ZFP90,36,-0.0894,53,0.55408,50,0.45879,23,-0.7885,41,0.18599,44,0.23694,25,-0.6461,38,0.03398
ENSG00000103047,TANGO6,14,0.66293,9,-0.1292,8,-0.2472,13,0.41153,5,-1.2153,9,-0.0616,11,0.17523,9,-0.0930
ENSG00000141076,UTP4,35,0.98104,24,0.16689,14,-0.6454,9,-1.3674,21,-0.0654,13,-0.7211,24,0.17893,19,-0.1697
ENSG00000168807,SNTB2,36,-0.2466,68,0.79529,96,1.37697,31,-0.4498,36,-0.2476,28,-0.5770,47,0.21461,18,-1.2595
ENSG00000132612,VPS4A,134,0.50435,85,-0.2985,86,-0.2790,125,0.32561,95,-0.1449,89,-0.2361,66,-0.6819,80,-0.4022
ENSG00000213380,COG8,14,0.35286,9,-0.4047,16,0.46397,6,-1.0238,9,-0.5519,26,1.24155,12,0.06598,10,-0.2877
ENSG00000132603,NIP7,18,0.83816,7,-0.7521,9,-0.3331,7,-0.8367,14,0.36784,15,0.40691,2,-2.3192,8,-0.5369
ENSG00000132604,TERF2,53,-0.2603,45,-0.4793,57,-0.1282,69,0.18924,75,0.39104,62,0.02136,50,-0.3259,62,0.02366
ENSG00000103018,CYB5B,64,0.41704,57,0.14735,54,0.05782,38,-0.5107,46,-0.2099,55,0.08570,43,-0.2791,57,0.15785
ENSG00000102908,NFAT5,21,-0.9592,71,1.10199,63,0.89271,24,-0.6588,49,0.62422,31,-0.2155,27,-0.4335,17,-1.1556
ENSG00000181019,NQO1,11,-0.4896,7,-1.0370,29,1.02500,19,0.42175,10,-0.7254,26,0.82632,26,0.84121,6,-1.3400
ENSG00000141101,NOB1,21,1.29378,14,0.29161,5,-1.0607,6,-1.0380,7,-0.7844,16,0.57814,8,-0.4400,7,-0.7558
ENSG00000198373,WWP2,29,0.39380,18,-0.4412,23,-0.0432,18,-0.3976,21,-0.2079,37,0.70398,15,-0.6994,27,0.22657
ENSG00000090857,PDPR,16,-0.6146,46,1.11551,37,0.74871,11,-1.1629,17,-0.4915,59,1.53632,22,-0.0486,12,-0.9917
ENSG00000223496,EXOSC6,132,0.40993,94,-0.2061,114,0.09483,102,-0.0760,96,-0.1990,80,-0.4417,107,-0.0048,107,0.00399
ENSG00000090861,AARS,245,0.96585,126,-0.2953,85,-0.8981,137,-0.1851,167,0.17606,63,-1.3290,88,-0.8464,112,-0.4703
ENSG00000168872,DDX19A,25,0.11278,43,0.96861,16,-0.6131,19,-0.3230,24,0.03221,26,0.17360,17,-0.4518,18,-0.4317
ENSG00000157350,ST3GAL2,18,-0.1210,26,0.46453,10,-0.9229,12,-0.7376,16,-0.2872,33,0.87207,43,1.30699,10,-1.0142
ENSG00000103051,COG4,26,0.30480,18,-0.3599,22,-0.0029,26,0.24220,19,-0.2701,28,0.35007,14,-0.6713,20,-0.1486
ENSG00000189091,SF3B3,42,0.46818,30,-0.1587,44,0.45113,21,-0.7140,29,-0.2183,27,-0.3046,40,0.31193,31,-0.0767
ENSG00000157368,IL34,11,0.15993,10,-0.0251,10,0.03320,17,1.01223,7,-0.5688,8,-0.3528,4,-1.1075,7,-0.3933
ENSG00000132613,MTSS2,15,-1.1635,13,-1.1835,24,-0.3115,32,0.16026,21,-0.5726,63,1.25610,76,1.59436,30,0.05766
ENSG00000103043,VAC14,26,0.46060,19,-0.0842,13,-0.7103,24,0.27535,17,-0.3594,27,0.40874,21,0.00334,10,-1.0048
ENSG00000157423,HYDIN,7,-1.1443,61,2.59326,11,-0.3856,5,-1.5430,7,-1.1949,34,1.45627,13,-0.0481,9,-0.6434
ENSG00000172137,CALB2,13,-0.8249,0,-5.3070,2,-3.2245,0,-8.4523,7,-1.9097,7,-1.5724,214,5.11053,0,-7.9968
ENSG00000167377,ZNF23,19,0.43053,28,1.00213,12,-0.3589,6,-1.4523,14,-0.0604,19,0.34380,16,0.13934,8,-0.9048
ENSG00000040199,PHLPP2,34,0.11828,43,0.46366,23,-0.5272,44,0.55713,27,-0.3023,16,-1.0862,25,-0.4114,39,0.30180
ENSG00000166747,AP1G1,45,0.62708,43,0.43874,30,-0.1304,19,-0.8432,31,-0.0772,29,-0.1917,19,-0.8109,36,0.14515
ENSG00000224470,ATXN1L,8,-0.4051,7,-0.5553,14,0.62322,12,0.33851,9,-0.1685,7,-0.4117,8,-0.2717,16,0.80044
ENSG00000182149,IST1,54,0.18829,61,0.34312,67,0.48643,38,-0.4047,43,-0.2341,78,0.74997,38,-0.3938,24,-1.0547
ENSG00000102984,ZNF821,20,0.33064,15,-0.2342,8,-1.0979,18,0.06576,19,0.24614,21,0.28663,12,-0.5231,12,-0.5727
ENSG00000140830,TXNL4B,11,0.29132,15,0.68861,14,0.52924,9,-0.0835,6,-0.7778,11,0.21363,8,-0.2287,7,-0.4954
ENSG00000140829,DHX38,30,0.00026,14,-1.1404,46,0.67427,42,0.58985,30,-0.0440,26,-0.2427,24,-0.3718,19,-0.6982
ENSG00000260664,AC004158.1,14,-0.8936,22,-0.1424,81,2.06002,14,-0.8361,22,-0.1541,19,-0.3010,23,-0.0797,28,0.27616
ENSG00000140836,ZFHX3,3,-3.2662,41,0.55596,128,2.62767,21,-0.5349,12,-1.4156,76,1.59501,25,-0.2240,15,-0.9854
ENSG00000103035,PSMD7,216,-0.0963,162,-0.5206,238,0.06531,246,0.13195,329,0.73752,117,-1.0161,151,-0.6272,164,-0.5052
ENSG00000090863,GLG1,116,-0.1696,163,0.39241,178,0.53709,139,0.16152,123,-0.0578,156,0.32173,79,-0.7185,78,-0.7340
ENSG00000103089,FA2H,6,-1.9509,5,-1.9599,99,2.95060,36,1.14524,2,-3.3733,33,0.88254,0,-6.5202,16,-0.2336
ENSG00000103091,WDR59,19,-0.0735,37,1.02655,31,0.69202,7,-1.4943,14,-0.5478,48,1.43818,17,-0.2188,8,-1.3133
ENSG00000186187,ZNRF1,42,0.31399,37,0.04841,39,0.15042,39,0.13262,32,-0.1730,15,-1.3124,43,0.30457,29,-0.3288
ENSG00000184517,ZFP1,21,0.28460,15,-0.2572,13,-0.4863,23,0.40530,22,0.37440,9,-0.9967,9,-0.9818,13,-0.4790
ENSG00000050820,BCAR1,47,0.33297,41,0.05279,62,0.73319,39,-0.0026,23,-0.9545,54,0.48734,42,0.09760,26,-0.6509
ENSG00000153774,CFDP1,141,-0.3749,139,-0.3386,206,0.27750,182,0.08932,247,0.71316,100,-0.8340,130,-0.4398,144,-0.2789
ENSG00000166822,TMEM170A,15,-0.2521,22,0.35374,29,0.78598,10,-0.8623,13,-0.4521,38,1.26748,20,0.19961,11,-0.6118
ENSG00000205084,TMEM231,13,0.51097,12,0.32232,10,0.05856,2,-2.0544,5,-1.0002,29,1.75643,11,0.20409,6,-0.7675
ENSG00000034713,GABARAPL2,271,0.53097,144,-0.5555,124,-0.7764,144,-0.5949,180,-0.2561,236,0.21155,322,0.70887,219,0.08988
ENSG00000065457,ADAT1,21,0.31699,23,0.38278,4,-2.1026,11,-0.7296,25,0.61529,11,-0.7361,6,-1.6655,30,0.76434
ENSG00000065427,KARS,67,0.55327,33,-0.6312,34,-0.5928,47,-0.1060,47,-0.1302,46,-0.1451,64,0.36981,42,-0.2858
ENSG00000166848,TERF2IP,592,-0.2981,673,-0.0518,711,0.03314,773,0.17977,1012,0.75100,403,-0.8392,532,-0.4154,374,-0.9519
ENSG00000152910,CNTNAP4,29,-1.0607,43,-0.3211,84,0.73892,85,0.84167,33,-0.8150,110,1.17868,65,0.31689,31,-0.8072
ENSG00000103111,MON1B,40,-0.2730,36,-0.3864,64,0.49227,38,-0.3597,59,0.46378,61,0.41139,47,0.02047,25,-0.9344
ENSG00000171724,VAT1L,55,-0.0465,59,0.08337,27,-1.1080,153,1.96593,33,-0.9129,20,-1.5552,4,-3.7710,51,-0.1429
ENSG00000186153,WWOX,16,-0.6419,18,-0.3702,45,1.03057,14,-0.8567,23,-0.0003,51,1.23619,30,0.38591,15,-0.7105
ENSG00000178573,MAF,20,-1.1738,9,-2.1484,39,-0.0652,16,-1.4281,62,0.83953,88,1.24945,86,1.20555,27,-0.6258
ENSG00000166446,CDYL2,33,0.22049,27,-0.1186,38,0.39316,34,0.22781,26,-0.1910,24,-0.3083,21,-0.5354,27,-0.1468
ENSG00000103121,CMC2,60,0.48438,88,1.01790,48,0.06423,36,-0.4118,26,-1.0171,45,-0.0334,52,0.19062,41,-0.1829
ENSG00000166454,ATMIN,108,0.25596,71,-0.4385,72,-0.4314,100,0.09368,105,0.19097,55,-0.8148,83,-0.2053,111,0.24528
ENSG00000140905,GCSH,46,-0.8225,37,-1.0256,72,-0.0285,53,-0.5387,54,-0.5479,190,1.57524,151,1.17048,97,0.44293
ENSG00000153815,CMIP,124,0.03615,147,0.29860,106,-0.2018,155,0.43042,133,0.18373,75,-0.7265,62,-1.0282,104,-0.2361
ENSG00000197943,PLCG2,22,-0.5268,44,0.61791,26,-0.1970,15,-1.1362,20,-0.6773,45,0.62553,62,1.17474,55,0.96467
ENSG00000135698,MPHOSPH6,58,-0.2414,74,0.17960,57,-0.2203,72,0.15125,83,0.44455,68,0.03571,36,-0.9066,56,-0.2512
ENSG00000140945,CDH13,107,0.65979,69,-0.1650,80,0.06890,51,-0.6816,82,0.13360,32,-1.3177,90,0.24942,57,-0.4641
ENSG00000230989,HSBP1,173,0.06694,138,-0.2963,132,-0.3628,184,0.16532,154,-0.1587,161,-0.0644,187,0.17771,208,0.33904
ENSG00000103154,NECAB2,46,0.30145,25,-0.6645,18,-1.1391,6,-2.8163,20,-1.1550,52,0.43183,194,2.86300,10,-1.9371
ENSG00000140943,MBTPS1,46,0.20424,50,0.28729,64,0.69796,35,-0.2574,39,-0.0914,32,-0.4134,41,-0.0096,24,-0.8330
ENSG00000103160,HSDL1,86,0.54071,62,-0.0837,46,-0.5388,88,0.51860,57,-0.2281,48,-0.4658,29,-1.2358,57,-0.2051
ENSG00000154099,DNAAF1,11,0.44007,18,1.07164,2,-2.2508,14,0.74679,7,-0.3995,0,-3.6511,4,-1.0518,9,0.06496
ENSG00000103168,TAF1C,13,0.07853,33,1.59516,20,0.76257,7,-0.9134,4,-1.7408,23,0.97887,12,-0.0447,8,-0.7185
ENSG00000103175,WFDC1,17,0.76941,8,-0.5866,23,1.07704,9,-0.3698,5,-1.4034,3,-1.8132,24,1.13600,8,-0.4796
ENSG00000140950,MEAK7,12,0.79798,18,1.26983,11,0.49942,5,-0.8388,4,-1.1666,4,-0.9115,8,-0.0151,6,-0.4975
ENSG00000103187,COTL1,43,-0.1490,24,-1.0110,32,-0.5780,31,-0.6872,36,-0.4654,127,1.63240,78,0.79585,51,0.11603
ENSG00000135686,KLHL36,24,-0.4287,33,0.15432,25,-0.2770,46,0.74571,24,-0.4233,31,0.03336,37,0.31770,31,0.04962
ENSG00000103194,USP10,49,-0.2177,62,0.17303,58,0.05584,32,-0.8839,77,0.63667,58,0.05713,63,0.18625,40,-0.5126
ENSG00000153786,ZDHHC7,15,0.45424,18,0.63093,9,-0.3294,11,-0.0527,7,-0.8229,10,-0.2975,7,-0.7065,19,0.79063
ENSG00000135709,KIAA0513,192,0.28849,150,-0.1456,152,-0.1306,186,0.20954,155,-0.1216,109,-0.6324,200,0.30421,122,-0.4662
ENSG00000131149,GSE1,18,-0.4056,37,0.75530,28,0.34155,13,-0.8616,24,0.14192,25,0.12579,37,0.79242,14,-0.7442
ENSG00000131148,EMC8,16,0.10553,14,-0.1355,18,0.28004,14,-0.0783,10,-0.6801,25,0.82135,17,0.14774,15,-0.0167
ENSG00000131143,COX4I1,1254,0.44151,685,-0.5808,676,-0.6014,931,-0.1202,830,-0.3388,789,-0.3666,1576,0.72821,1152,0.22304
ENSG00000103264,FBXO31,58,0.96196,42,0.25607,25,-0.5298,32,-0.1857,27,-0.5133,11,-1.7607,33,-0.1348,37,0.06207
ENSG00000140941,MAP1LC3B,255,0.78094,135,-0.3837,82,-1.1271,160,-0.1256,146,-0.3126,136,-0.3686,186,0.11379,185,0.10660
ENSG00000140948,ZCCHC14,19,-0.1276,38,0.98550,23,0.19645,10,-1.0827,16,-0.4573,17,-0.2560,30,0.57087,33,0.73780
ENSG00000154118,JPH3,72,-0.7232,66,-0.7518,89,-0.3022,102,-0.1084,97,-0.2049,152,0.53541,248,1.35355,143,0.44062
ENSG00000104731,KLHDC4,14,0.10415,9,-0.5172,5,-1.2455,18,0.51162,13,0.04763,25,1.05272,5,-1.4494,8,-0.7357
ENSG00000103257,SLC7A5,27,-0.1993,29,-0.0180,22,-0.4286,47,0.83254,26,-0.2521,30,0.02662,20,-0.6288,32,0.12529
ENSG00000179588,ZFPM1,23,0.40506,8,-1.2649,13,-0.5298,15,-0.3812,19,0.03375,30,0.77686,20,0.09894,15,-0.3027
ENSG00000158545,ZC3H18,21,-0.7488,29,-0.1963,49,0.62759,41,0.40480,39,0.34612,41,0.34439,22,-0.5978,21,-0.7025
ENSG00000051523,CYBA,4,-1.5783,2,-2.1276,17,0.60870,6,-0.9227,2,-2.5671,44,2.24944,38,1.97936,17,0.57508
ENSG00000167508,MVD,40,0.14735,66,0.91815,25,-0.5941,38,0.05236,20,-1.0712,62,0.82934,33,-0.1610,39,0.06803
ENSG00000260630,SNAI3-AS1,15,-0.4079,18,-0.1022,19,0.00350,26,0.54908,16,-0.2630,11,-0.7330,28,0.63925,23,0.31111
ENSG00000174177,CTU2,11,0.57456,10,0.29378,2,-1.7932,13,0.72070,7,-0.2340,2,-1.9972,11,0.49569,1,-2.3899
ENSG00000198931,APRT,51,0.94765,21,-0.6419,19,-0.8138,23,-0.5240,25,-0.4467,26,-0.2820,48,0.64310,27,-0.2482
ENSG00000167515,TRAPPC2L,98,0.70520,65,-0.1007,37,-0.9550,59,-0.2714,60,-0.2641,34,-1.0881,109,0.73310,61,-0.1909
ENSG00000129993,CBFA2T3,16,0.62011,5,-1.2980,8,-0.4785,11,-0.1745,11,-0.0909,9,-0.4609,12,0.01495,16,0.44596
ENSG00000176715,ACSF3,14,0.05524,16,0.23730,27,1.08228,14,0.02938,8,-0.8640,4,-1.8748,14,0.01206,23,0.77996
ENSG00000170100,ZNF778,11,0.43384,22,1.49599,13,0.65205,1,-2.5810,5,-0.8819,7,-0.2357,6,-0.4700,13,0.61495
ENSG00000167522,ANKRD11,260,-0.9150,438,0.00350,637,0.59817,447,0.03777,639,0.76133,370,-0.2565,370,-0.2576,277,-0.6974
ENSG00000197912,SPG7,75,0.36062,122,1.07162,55,-0.2087,49,-0.3898,41,-0.7622,83,0.44158,45,-0.4917,62,-0.0217
ENSG00000167526,RPL13,790,-0.4255,575,-0.8462,1015,0.02658,950,-0.0836,708,-0.6147,1662,0.81759,2035,1.15789,1294,0.41110
ENSG00000178773,CPNE7,22,0.42124,16,-0.1495,3,-2.6537,39,1.49973,11,-0.8330,16,-0.1064,4,-2.1032,12,-0.4934
ENSG00000131165,CHMP1A,46,0.34994,34,-0.1766,42,0.13061,36,-0.0967,21,-1.0517,47,0.33605,59,0.68852,43,0.17187
ENSG00000167523,SPATA33,9,-0.2920,19,0.87236,17,0.68559,8,-0.3915,6,-0.9251,12,0.16201,13,0.28548,17,0.66899
ENSG00000185324,CDK10,19,0.12801,36,1.13508,9,-1.0278,12,-0.5894,13,-0.5908,26,0.59356,27,0.68596,13,-0.5095
ENSG00000158792,SPATA2L,7,-0.4186,19,1.08820,5,-0.9173,16,0.95698,5,-1.0594,14,0.60565,7,-0.4527,8,-0.2079
ENSG00000075399,VPS9D1,34,1.12230,34,0.85385,11,-0.8836,14,-0.6109,9,-1.2417,22,0.11687,9,-1.1484,24,0.29492
ENSG00000158805,ZNF276,9,-0.3988,29,1.58392,17,0.64199,7,-0.7665,4,-1.6649,29,1.54611,5,-1.0149,12,0.08790
ENSG00000204991,SPIRE2,17,0.39831,21,0.60523,8,-0.8985,10,-0.5211,8,-1.0217,12,-0.1986,23,0.78339,23,0.80417
ENSG00000141002,TCF25,297,-0.0330,352,0.23643,243,-0.3421,282,-0.1210,413,0.61182,211,-0.5594,233,-0.4047,204,-0.6071
ENSG00000258947,TUBB3,409,1.37382,170,-0.3627,70,-1.6864,230,0.11517,166,-0.4683,79,-1.5087,124,-0.8493,171,-0.3563
ENSG00000140995,DEF8,61,0.63923,40,-0.1208,24,-0.9099,37,-0.2998,33,-0.5073,32,-0.4583,63,0.58399,55,0.36144
ENSG00000177946,CENPBD1,10,-0.6177,14,-0.1181,21,0.56103,16,0.07752,22,0.77971,3,-2.0936,18,0.25866,8,-0.8244
ENSG00000003249,DBNDD1,78,1.18752,28,-0.6713,23,-0.9855,16,-1.5841,24,-1.0418,41,-0.0937,81,0.98137,61,0.50718
ENSG00000141013,GAS8,22,0.56434,31,1.00269,18,0.10711,5,-1.8515,16,-0.0553,12,-0.4860,18,0.15246,11,-0.5363
ENSG00000272636,DOC2B,20,0.11475,12,-0.6599,13,-0.5430,17,-0.1535,13,-0.5890,25,0.42965,44,1.37109,16,-0.2475
ENSG00000187624,C17orf97,37,0.59830,22,-0.3061,26,-0.0743,21,-0.4139,31,0.20517,24,-0.1878,23,-0.2765,15,-0.9413
ENSG00000141252,VPS53,110,-0.1719,134,0.16779,147,0.31008,128,0.10601,153,0.46723,84,-0.5476,67,-0.8990,89,-0.4646
ENSG00000167699,GLOD4,90,0.70779,72,0.20201,57,-0.1515,60,-0.0938,58,-0.1564,38,-0.7554,45,-0.5086,44,-0.5497
ENSG00000171861,MRM3,15,0.80938,8,-0.2254,12,0.25775,7,-0.6445,10,0.02443,6,-0.6856,7,-0.4061,6,-0.6070
