Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000184381,PLA2G6,13,-0.6234,11,-0.8321,27,0.46858,9,-1.1799,7,-1.6106,29,0.66784,15,-0.4309,15,-0.4529,34,0.98700
ENSG00000198792,TMEM184B,42,-0.4050,23,-1.3223,62,0.19855,59,0.10712,65,0.26622,55,-0.0102,48,-0.2431,75,0.49066,64,0.27608
ENSG00000213923,CSNK1E,124,0.02169,148,0.31341,76,-0.7315,113,-0.1193,202,0.81898,112,-0.1417,123,0.01358,122,0.00644,103,-0.2785
ENSG00000168135,KCNJ4,1,-5.1273,27,-1.0748,25,-1.2102,17,-1.7465,46,-0.2641,40,-0.5275,57,0.06035,183,2.06743,83,0.74599
ENSG00000100201,DDX17,635,1.29037,187,-0.6792,177,-0.7664,242,-0.2879,454,0.71813,384,0.49823,138,-1.2094,215,-0.4639,266,-0.1520
ENSG00000100216,TOMM22,27,-1.0565,74,0.49441,27,-1.0440,20,-1.4909,39,-0.5116,32,-0.8520,71,0.48310,84,0.69904,86,0.84475
ENSG00000100221,JOSD1,34,-0.8190,57,-0.0356,38,-0.6481,23,-1.3768,41,-0.5268,59,0.02952,84,0.67036,82,0.54659,67,0.26110
ENSG00000100226,GTPBP1,19,-0.1524,5,-2.0141,42,1.15915,27,0.44505,8,-1.4288,10,-1.2083,26,0.39673,32,0.72120,21,0.05885
ENSG00000100242,SUN2,144,1.19245,25,-1.5513,70,0.01651,47,-0.5904,133,1.05288,39,-0.9665,62,-0.2007,71,0.02427,72,0.05844
ENSG00000221890,NPTXR,23,-3.6987,358,0.41635,331,0.28937,251,-0.1486,281,0.02760,187,-0.6530,193,-0.5951,660,1.45138,324,0.28006
ENSG00000183741,CBX6,110,-1.2753,428,0.84526,379,0.64379,279,0.15147,247,-0.0430,174,-0.6303,204,-0.3664,472,1.00984,187,-0.5148
ENSG00000100307,CBX7,35,-1.5661,114,0.20555,133,0.46072,109,0.13577,47,-1.1414,70,-0.5943,103,0.06404,162,0.78152,125,0.39913
ENSG00000100316,RPL3,940,0.22819,884,0.13067,1145,0.54796,902,0.16269,850,0.06951,423,-1.0760,1152,0.62690,734,-0.1619,579,-0.5703
ENSG00000100321,SYNGR1,25,-2.9577,162,-0.2225,164,-0.2001,93,-1.0603,190,0.02809,200,0.12039,136,-0.5335,298,0.75136,318,0.98445
ENSG00000128268,MGAT3,23,-1.2256,56,0.14484,56,0.16747,63,0.34026,56,0.14078,49,-0.0624,28,-0.9536,90,0.92573,56,0.16052
ENSG00000100335,MIEF1,34,-0.4597,31,-0.5768,24,-0.9525,44,-0.0628,25,-0.8962,58,0.41746,60,0.48494,39,-0.2411,57,0.39411
ENSG00000128272,ATF4,126,-0.0348,119,-0.1207,111,-0.2359,85,-0.6388,186,0.58608,100,-0.4266,162,0.40481,93,-0.5084,151,0.28087
ENSG00000187051,RPS19BP1,71,-0.4225,79,-0.2628,168,0.95081,66,-0.5335,78,-0.2903,41,-1.3161,152,0.89042,67,-0.5115,103,0.16854
ENSG00000100346,CACNA1I,1,-3.8905,22,0.27487,12,-0.6533,12,-0.6387,10,-0.9117,21,0.17114,26,0.57291,26,0.53259,24,0.40700
ENSG00000100354,TNRC6B,343,0.61870,211,-0.1572,123,-0.9805,249,0.09997,305,0.42368,374,0.86475,148,-0.7585,150,-0.6826,188,-0.3661
ENSG00000239900,ADSL,7,-1.4459,16,-0.2882,22,0.15065,9,-1.0820,28,0.54802,17,-0.2673,34,0.98863,15,-0.3902,18,-0.1050
ENSG00000100359,SGSM3,13,-1.9161,53,0.14276,45,-0.1266,37,-0.4135,92,1.04844,33,-0.6391,61,0.40127,37,-0.4254,58,0.32276
ENSG00000196588,MRTFA,9,-1.7511,27,-0.0653,23,-0.3518,20,-0.5276,22,-0.4132,45,0.80281,23,-0.3409,62,1.25329,22,-0.4090
ENSG00000100380,ST13,516,0.96728,356,0.35782,246,-0.2237,317,0.17315,288,0.02053,268,-0.1053,225,-0.3954,181,-0.6981,262,-0.1435
ENSG00000100387,RBX1,148,-0.2371,169,-0.0330,166,-0.0541,104,-0.7788,139,-0.3349,123,-0.5606,297,1.00675,171,-0.0127,165,-0.0704
ENSG00000100393,EP300,188,1.53314,89,0.27113,21,-1.8841,94,0.35463,65,-0.2251,110,0.68218,34,-1.2813,34,-1.2113,61,-0.3485
ENSG00000100395,L3MBTL2,14,-1.8395,18,-1.3912,43,-0.1183,56,0.29698,61,0.42993,69,0.68834,36,-0.4356,61,0.42559,49,0.06992
ENSG00000100401,RANGAP1,125,-0.5592,209,0.23812,111,-0.7449,85,-1.1389,134,-0.4539,217,0.32956,156,-0.2445,284,0.73722,232,0.45218
ENSG00000100403,ZC3H7B,28,-1.0814,107,1.00475,116,1.15036,56,-0.0544,84,0.61019,32,-0.9682,49,-0.2664,84,0.59546,27,-1.2375
ENSG00000167074,TEF,13,-2.2953,58,-0.0775,76,0.34357,52,-0.2381,33,-0.9532,43,-0.5822,46,-0.4736,180,1.83039,71,0.27285
ENSG00000183864,TOB2,181,2.35886,10,-2.3294,41,-0.2001,89,1.03598,54,0.21926,43,-0.1407,16,-1.6870,21,-1.1966,25,-1.0539
ENSG00000100412,ACO2,132,-0.7837,186,-0.2632,334,0.67471,184,-0.2723,164,-0.4516,151,-0.6228,285,0.46620,312,0.56169,225,0.04085
ENSG00000100413,POLR3H,19,-1.3108,52,0.22805,39,-0.2154,66,0.59734,26,-0.8430,33,-0.5173,65,0.64230,69,0.67811,38,-0.3069
ENSG00000100417,PMM1,12,-2.0595,25,-1.0444,25,-1.0258,39,-0.3823,72,0.57192,40,-0.3737,76,0.76600,72,0.57770,61,0.34416
ENSG00000100418,DESI1,23,-1.1677,24,-1.0805,73,0.62860,68,0.51262,37,-0.4104,41,-0.2896,40,-0.3359,102,1.20740,49,0.00287
ENSG00000196419,XRCC6,43,-2.0821,95,-0.9082,131,-0.4252,118,-0.5779,190,0.15860,167,-0.0497,197,0.23945,211,0.31829,274,0.85083
ENSG00000100138,SNU13,54,-2.0919,174,-0.3381,215,-0.0079,152,-0.5438,241,0.17154,160,-0.5070,299,0.57824,275,0.38252,284,0.48142
ENSG00000198911,SREBF2,52,-1.2450,115,-0.0435,155,0.43912,120,0.02729,110,-0.1152,97,-0.3250,128,0.13792,171,0.59428,121,0.04788
ENSG00000205704,LINC00634,4,-2.7165,25,-0.0441,41,0.75461,28,0.17572,13,-1.0449,16,-0.7229,32,0.41096,41,0.76238,28,0.18545
ENSG00000100167,SEPTIN3,53,-2.7517,375,0.19509,385,0.23723,278,-0.2721,315,-0.0770,281,-0.2813,425,0.44400,476,0.58049,341,0.04876
ENSG00000183172,SMDT1,49,-1.0286,106,0.14934,147,0.67894,73,-0.4233,58,-0.7925,41,-1.3633,164,0.98254,81,-0.2696,116,0.32054
ENSG00000184983,NDUFA6,39,-1.2129,52,-0.7905,92,0.10748,119,0.50603,65,-0.4300,41,-1.2160,157,1.11414,82,-0.0857,96,0.18526
ENSG00000100207,TCF20,31,-0.5096,35,-0.2907,22,-0.9891,26,-0.7296,79,0.99218,62,0.67769,42,-0.0297,44,0.06197,33,-0.4331
ENSG00000189306,RRP7A,31,-0.6153,41,-0.1731,46,-0.0173,32,-0.5850,46,-0.0078,33,-0.5667,40,-0.2437,58,0.35300,78,0.95505
ENSG00000100227,POLDIP3,19,-0.5963,19,-0.5655,30,0.11393,21,-0.4132,41,0.58369,25,-0.1865,27,-0.0966,37,0.44668,33,0.27405
ENSG00000100243,CYB5R3,52,-0.6833,34,-1.3213,119,0.59491,120,0.60377,153,1.01117,54,-0.6794,74,-0.1739,98,0.27652,75,-0.1407
ENSG00000242247,ARFGAP3,47,0.49842,17,-1.0102,31,-0.1427,21,-0.7299,66,1.07767,29,-0.2713,28,-0.3344,43,0.36464,35,0.03575
ENSG00000100266,PACSIN2,17,-0.7884,14,-1.1349,23,-0.3649,20,-0.5510,66,1.32808,20,-0.6612,29,-0.0016,35,0.29604,39,0.50323
ENSG00000100271,TTLL1,13,-0.6040,22,0.18426,2,-3.1980,8,-1.2498,14,-0.5335,22,0.16941,17,-0.2001,46,1.39643,26,0.48938
ENSG00000100294,MCAT,3,-2.4845,22,0.14733,29,0.58858,2,-3.2724,10,-0.9580,12,-0.8232,20,0.03824,39,1.06884,35,1.00310
ENSG00000100304,TTLL12,0,-7.6612,29,0.01578,31,0.08852,22,-0.4363,41,0.53971,19,-0.7411,28,-0.0623,55,1.01610,39,0.53467
ENSG00000186732,MPPED1,15,-3.0439,107,-0.1277,119,0.03840,68,-0.8190,110,-0.0891,151,0.46948,131,0.20941,91,-0.3729,160,0.56957
ENSG00000130540,SULT4A1,21,-3.4745,178,-0.3442,130,-0.8275,53,-2.1492,198,-0.1840,231,0.06367,348,0.81514,248,0.16898,342,0.78462
ENSG00000100347,SAMM50,18,-1.1048,20,-0.9552,32,-0.2276,26,-0.5473,30,-0.3484,51,0.56431,44,0.29508,42,0.17894,45,0.31121
ENSG00000188677,PARVB,11,-1.7747,60,0.74446,29,-0.4146,18,-1.0681,60,0.74127,31,-0.3097,56,0.73047,40,0.11093,28,-0.4575
ENSG00000138944,SHISAL1,11,-2.2233,113,1.30030,70,0.49010,47,-0.1323,50,-0.0248,38,-0.5011,52,0.02675,68,0.43891,38,-0.5073
ENSG00000188636,RTL6,29,-0.7638,21,-1.2973,32,-0.6484,62,0.39552,41,-0.2763,43,-0.2014,53,0.15689,68,0.53596,69,0.62008
ENSG00000093000,NUP50,38,-0.6212,57,-0.0063,31,-0.9451,44,-0.4334,48,-0.2908,78,0.53122,58,0.00641,73,0.38001,65,0.19763
ENSG00000100364,KIAA0930,391,1.69889,65,-1.2017,127,-0.1832,114,-0.3533,141,-0.0155,123,-0.2482,157,0.16476,135,-0.0845,90,-0.7725
ENSG00000130638,ATXN10,42,-2.0731,69,-1.3573,127,-0.4325,132,-0.3714,157,-0.1046,190,0.21569,232,0.57706,211,0.36334,217,0.45258
ENSG00000186951,PPARA,43,1.39554,11,-0.7706,14,-0.4185,90,2.91937,5,-1.9370,6,-1.7357,11,-0.8532,11,-0.6804,5,-1.8654
ENSG00000100416,TRMU,10,-1.0740,15,-0.5050,17,-0.3301,11,-1.0174,52,1.46869,13,-0.8244,15,-0.5929,32,0.63076,32,0.69837
ENSG00000075240,GRAMD4,3,-2.9125,21,-0.0542,17,-0.4421,42,1.02332,26,0.23492,19,-0.2333,12,-0.9628,42,1.00704,27,0.31559
ENSG00000100422,CERK,20,-1.6438,69,0.21697,56,-0.1080,36,-0.7680,77,0.39381,37,-0.7834,56,-0.1239,48,-0.3442,113,1.20119
ENSG00000054611,TBC1D22A,13,-0.5413,29,0.66743,18,-0.1013,8,-1.3309,7,-1.3888,17,-0.1291,28,0.68312,22,0.22891,20,0.08026
ENSG00000219438,TAFA5,34,-1.7440,111,0.02937,105,-0.0462,123,0.19536,106,-0.0285,65,-0.8423,44,-1.4457,299,1.71005,152,0.60829
ENSG00000198355,PIM3,13,-0.6362,26,0.33692,15,-0.5266,8,-1.3695,11,-0.9971,14,-0.6150,30,0.67014,17,-0.2665,35,0.94257
ENSG00000100427,MLC1,87,0.07011,21,-2.0744,155,1.00387,429,3.03617,42,-1.0464,19,-2.3061,41,-1.1622,69,-0.2840,39,-1.2444
ENSG00000073150,PANX2,5,-2.6323,37,0.28812,53,0.83809,25,-0.3573,49,0.71399,18,-0.8652,37,0.29983,30,-0.0667,32,0.06933
ENSG00000073169,SELENOO,12,-1.1591,22,-0.2704,15,-0.8396,23,-0.1615,93,2.20752,18,-0.5607,17,-0.7291,39,0.64443,19,-0.5514
ENSG00000128159,TUBGCP6,27,-0.2159,16,-1.0650,24,-0.4241,29,-0.1216,77,1.47502,32,0.00617,12,-1.5743,38,0.29016,41,0.43844
ENSG00000188130,MAPK12,7,-1.7577,14,-0.8325,22,-0.1074,25,0.03668,31,0.38434,23,-0.0875,21,-0.2151,48,1.12015,27,0.18917
ENSG00000185386,MAPK11,8,-2.1406,21,-0.7761,45,0.37131,32,-0.1688,21,-0.8130,31,-0.2356,23,-0.7307,87,1.46783,53,0.70973
ENSG00000196576,PLXNB2,8,-1.7076,5,-2.4625,44,0.81621,70,1.64275,60,1.35112,20,-0.4330,12,-1.2311,38,0.57566,13,-1.1534
ENSG00000205593,DENND6B,11,-1.8603,12,-1.7242,17,-1.2311,34,-0.2083,32,-0.3138,57,0.67982,35,-0.1583,77,1.10380,50,0.43081
ENSG00000100239,PPP6R2,34,-0.9359,80,0.39897,48,-0.4242,52,-0.2925,73,0.24673,73,0.27858,57,-0.1537,65,0.04937,69,0.17380
ENSG00000100241,SBF1,52,-0.6644,85,0.07545,158,1.10163,125,0.70523,114,0.54758,44,-1.0067,80,-0.0179,85,0.08629,51,-0.7660
ENSG00000100258,LMF2,15,-0.6819,17,-0.5076,9,-1.4450,15,-0.7244,47,1.08085,16,-0.6401,30,0.38892,41,0.85692,26,0.11351
ENSG00000025770,NCAPH2,23,-0.4892,23,-0.4866,26,-0.2927,30,-0.0503,56,0.94197,22,-0.6182,39,0.35647,40,0.39918,29,-0.1403
ENSG00000100288,CHKB,12,-0.8560,10,-1.0802,19,-0.2306,22,0.04766,4,-2.2702,29,0.51756,13,-0.7787,62,1.75327,22,0.06576
ENSG00000008735,MAPK8IP2,138,-1.3046,491,0.66638,326,0.01031,170,-0.9867,199,-0.7561,297,-0.1513,411,0.41991,429,0.44640,361,0.18921
ENSG00000100299,ARSA,18,-0.3114,20,-0.1722,18,-0.3510,24,0.11581,20,-0.1432,30,0.54350,15,-0.5962,20,-0.1243,27,0.36925
ENSG00000251322,SHANK3,5,-2.6701,36,0.05965,81,1.39242,54,0.71359,40,0.21247,16,-1.2361,17,-1.1591,91,1.60161,22,-0.7699
ENSG00000079974,RABL2B,11,-1.3261,9,-1.5033,19,-0.4402,24,-0.1522,38,0.61311,37,0.64874,27,0.09592,24,-0.1327,28,0.15443
ENSG00000182378,PLCXD1,20,0.04302,33,0.84555,21,0.11729,32,0.80414,15,-0.3896,15,-0.3870,15,-0.4261,26,0.46027,12,-0.7103
ENSG00000178605,GTPBP6,21,-0.5885,32,0.03281,39,0.35176,27,-0.2560,35,0.17885,12,-1.4734,33,0.08278,60,1.03505,36,0.23840
ENSG00000169100,SLC25A6,73,-2.0354,249,-0.1825,452,0.76926,316,0.18947,281,0.00574,153,-0.9917,375,0.52241,342,0.31414,297,0.09804
ENSG00000169093,ASMTL,27,-0.7938,21,-1.1501,35,-0.4018,33,-0.4796,79,0.90817,36,-0.3662,43,-0.0940,88,1.09606,50,0.17940
ENSG00000197976,AKAP17A,43,1.01873,15,-0.6476,13,-0.8273,31,0.51254,41,0.92742,18,-0.3717,15,-0.6896,21,-0.0897,21,-0.1163
ENSG00000214717,ZBED1,21,-0.4592,15,-0.9647,19,-0.5703,49,0.89948,45,0.75164,18,-0.7507,30,0.12422,46,0.76178,24,-0.3056
ENSG00000002586,CD99,91,0.93527,13,-1.9774,86,0.84104,216,2.57543,118,1.39741,11,-2.3462,13,-2.1137,21,-1.2948,8,-2.8543
ENSG00000146938,NLGN4X,30,-1.1040,55,-0.1818,32,-0.9952,53,-0.2527,74,0.27737,59,-0.0791,48,-0.4258,68,0.13108,109,1.04529
ENSG00000101846,STS,2,-4.0979,33,-0.3308,21,-0.9857,15,-1.5466,87,1.21954,28,-0.6514,27,-0.6716,79,1.06565,73,1.05924
ENSG00000101849,TBL1X,36,0.96690,32,0.80788,4,-2.2822,54,1.69783,28,0.55449,17,-0.1989,13,-0.6540,7,-1.5087,6,-1.7583
ENSG00000146950,SHROOM2,2,-3.2012,12,-0.8472,21,-0.0209,16,-0.4348,35,0.79774,16,-0.5201,23,0.13355,34,0.72410,29,0.55841
ENSG00000047644,WWC3,53,1.63948,9,-1.2415,27,0.50611,37,1.01721,39,1.08128,16,-0.3260,8,-1.4263,8,-1.3096,8,-1.4333
ENSG00000073464,CLCN4,68,-0.7590,89,-0.3422,65,-0.8195,63,-0.8742,56,-1.0310,140,0.41316,94,-0.2724,151,0.48802,185,0.94375
ENSG00000005302,MSL3,54,-0.4188,97,0.50171,38,-0.9400,29,-1.3311,98,0.52144,88,0.38547,80,0.21068,61,-0.2320,68,-0.0722
ENSG00000169933,FRMPD4,21,-2.0258,113,0.52519,39,-1.1183,51,-0.7130,51,-0.7057,154,1.20244,57,-0.5836,96,0.26790,90,0.18599
ENSG00000101911,PRPS2,9,-1.7347,17,-0.7726,9,-1.6702,7,-1.9978,35,0.33021,32,0.19705,35,0.38219,70,1.49244,30,0.06816
ENSG00000205542,TMSB4X,3530,1.34896,1702,0.13314,1415,-0.1566,955,-0.7618,1090,-0.5595,887,-0.9377,2158,0.57775,1192,-0.4233,1399,-0.1917
ENSG00000196459,TRAPPC2,15,-0.9856,23,-0.3857,15,-0.9912,14,-1.1325,49,0.82721,23,-0.4055,28,-0.0663,42,0.59463,45,0.78534
ENSG00000046651,OFD1,287,2.74317,27,-1.2589,23,-1.5424,98,0.71725,61,-0.0355,75,0.31649,22,-1.6525,29,-1.1926,17,-2.0585
ENSG00000046653,GPM6B,2193,1.38885,605,-0.6967,1174,0.33611,2709,1.77687,503,-0.9770,566,-0.8596,583,-0.8116,940,-0.0169,490,-1.0882
ENSG00000130150,MOSPD2,82,2.32947,9,-1.2420,9,-1.3651,25,0.24262,44,1.13842,24,0.16088,16,-0.4588,0,-4.8108,5,-2.3238
ENSG00000169249,ZRSR2,71,1.36691,29,-0.0681,20,-0.6571,33,0.12148,53,0.86610,32,0.08268,12,-1.4707,32,0.04076,21,-0.6076
ENSG00000182287,AP1S2,63,-0.1630,78,0.17030,43,-0.7405,126,0.94921,113,0.77020,20,-1.9412,28,-1.4824,56,-0.3364,132,1.19102
ENSG00000169895,SYAP1,69,0.12682,74,0.22710,54,-0.2461,66,0.06501,72,0.19071,84,0.48319,48,-0.4865,44,-0.5698,61,-0.0663
ENSG00000086712,TXLNG,48,0.63319,37,0.22051,14,-1.2456,36,0.15960,57,0.92368,35,0.16279,21,-0.6751,16,-1.0391,32,0.01221
ENSG00000102054,RBBP7,65,-0.4040,27,-1.7105,45,-0.9481,75,-0.1705,125,0.63985,99,0.28359,85,0.01631,104,0.33741,100,0.30221
ENSG00000169891,REPS2,46,-1.0740,104,0.17796,70,-0.4406,45,-1.0979,47,-1.0246,99,0.11382,104,0.20597,111,0.28636,141,0.76679
ENSG00000008086,CDKL5,106,-0.8473,210,0.20772,117,-0.6949,108,-0.8161,106,-0.8523,274,0.72216,216,0.28104,211,0.21335,185,0.01120
ENSG00000131828,PDHA1,23,-1.8815,36,-1.2472,67,-0.2973,40,-1.0733,90,0.15476,100,0.35006,85,0.07496,82,0.00367,136,0.93181
ENSG00000147010,SH3KBP1,115,0.03904,248,1.31676,84,-0.4344,63,-0.8752,101,-0.1652,115,0.05286,112,0.00912,63,-0.8856,106,-0.0873
ENSG00000173681,BCLAF3,71,1.66952,44,0.83708,13,-1.0798,30,0.20783,15,-0.8379,33,0.40743,11,-1.4096,6,-2.2296,24,-0.1509
ENSG00000184368,MAP7D2,72,-2.3269,393,0.24350,127,-1.4843,107,-1.7334,281,-0.2822,550,0.89991,287,-0.2739,208,-0.7420,591,1.04514
ENSG00000173674,EIF1AX,175,-0.5969,270,0.07596,162,-0.7193,171,-0.6352,299,0.23402,390,0.75167,257,-0.0062,167,-0.6717,278,0.13112
ENSG00000177189,RPS6KA3,11,-1.8450,35,-0.1034,30,-0.3375,20,-0.9600,14,-1.4283,68,1.10462,33,-0.2090,53,0.54925,42,0.20379
ENSG00000149970,CNKSR2,94,-1.7005,263,-0.1488,164,-0.8719,135,-1.1578,70,-2.1420,582,1.33603,271,-0.1119,394,0.49499,321,0.18373
ENSG00000012174,MBTPS2,6,-1.9565,4,-2.2888,9,-1.3232,5,-2.1052,60,1.68299,19,-0.2168,23,0.06432,8,-1.5545,43,1.28300
ENSG00000102172,SMS,28,-1.7882,106,0.22759,63,-0.5853,39,-1.2762,66,-0.5080,146,0.85165,120,0.47541,49,-0.9671,109,0.29983
ENSG00000165186,PTCHD1,5,-1.9576,17,-0.1987,11,-0.8196,21,0.15284,1,-3.5386,43,1.57074,15,-0.3497,24,0.40624,16,-0.3050
ENSG00000123130,ACOT9,9,-1.5078,18,-0.4912,24,-0.0865,42,0.82243,22,-0.2219,31,0.36282,19,-0.4380,16,-0.6951,35,0.59685
ENSG00000130066,SAT1,46,-1.2191,68,-0.6478,111,0.10986,149,0.58941,360,2.16836,72,-0.6083,77,-0.4838,63,-0.7505,71,-0.6157
ENSG00000184831,APOO,8,-2.1910,29,-0.3275,26,-0.4824,20,-0.9274,17,-1.1065,47,0.46259,59,0.89522,44,0.28824,39,0.12066
ENSG00000130741,EIF2S3,36,-1.1630,55,-0.5468,78,-0.0037,61,-0.3865,124,0.74419,81,0.07056,97,0.38407,59,-0.4168,83,0.11263
ENSG00000005889,ZFX,29,0.54168,24,0.23358,18,-0.2216,22,0.10434,23,0.19964,31,0.76490,6,-1.8932,17,-0.2868,19,-0.1072
ENSG00000067992,PDK3,8,-3.4605,56,-0.6344,66,-0.3843,29,-1.6213,117,0.51738,107,0.41046,97,0.24427,56,-0.6274,137,0.89014
ENSG00000102230,PCYT1B,30,0.86015,22,0.35109,17,0.02511,21,0.27678,4,-1.9818,27,0.80028,15,-0.2126,3,-2.3946,13,-0.4779
ENSG00000157625,TAB3,13,-0.7694,43,1.04150,9,-1.3505,11,-1.0473,33,0.62856,18,-0.3820,23,0.05008,23,0.01811,27,0.34943
ENSG00000198947,DMD,234,1.07150,162,0.45972,72,-0.8055,81,-0.6218,138,0.20056,217,1.07619,101,-0.3160,36,-1.8137,50,-1.4455
ENSG00000147027,TMEM47,16,-1.9485,19,-1.6967,35,-0.8286,260,2.61407,103,0.87139,25,-1.4323,19,-1.8116,72,0.28735,64,0.11562
ENSG00000130962,PRRG1,76,2.72468,7,-1.2758,16,-0.0109,12,-0.4874,5,-1.6832,8,-1.1879,12,-0.5540,5,-1.7083,19,0.22641
ENSG00000165169,DYNLT3,28,-2.1539,115,-0.0615,58,-1.0999,48,-1.3860,69,-0.8488,121,0.01282,193,0.87646,83,-0.5699,204,0.98305
ENSG00000156298,TSPAN7,93,-2.8369,351,-0.8777,477,-0.4111,596,-0.0649,579,-0.1119,569,-0.1523,849,0.55977,739,0.27526,893,0.65455
ENSG00000165175,MID1IP1,195,2.54381,17,-1.4791,58,0.34941,59,0.36994,56,0.28200,17,-1.5638,38,-0.3652,23,-1.0454,20,-1.3329
ENSG00000182220,ATP6AP2,51,-2.2657,153,-0.6336,143,-0.7374,123,-0.9634,215,-0.1076,273,0.29756,262,0.22609,218,-0.0904,397,1.00537
ENSG00000124486,USP9X,81,-0.5401,95,-0.3003,49,-1.3074,79,-0.5881,110,-0.0762,145,0.40097,129,0.19885,119,0.04322,152,0.49018
ENSG00000215301,DDX3X,65,-0.8282,53,-1.1409,97,-0.2266,115,0.04409,186,0.82146,98,-0.2167,90,-0.3742,141,0.37067,154,0.57720
ENSG00000147044,CASK,28,-0.4205,36,-0.0466,15,-1.3229,68,0.98809,24,-0.6778,39,0.12294,38,0.05678,25,-0.6020,46,0.37841
ENSG00000189221,MAOA,8,-1.7660,17,-0.7272,42,0.63049,66,1.41106,52,1.00781,26,-0.1134,12,-1.3178,29,0.03708,22,-0.3741
ENSG00000069535,MAOB,38,-0.6503,43,-0.4665,56,-0.0611,139,1.45170,22,-1.4194,50,-0.2458,71,0.35567,66,0.21818,44,-0.4510
ENSG00000124479,NDP,22,-0.1346,9,-1.5436,10,-1.2548,62,1.54120,16,-0.6502,21,-0.2750,29,0.31801,18,-0.4706,28,0.22666
ENSG00000069509,FUNDC1,26,-0.7294,43,0.02694,38,-0.1904,28,-0.6525,34,-0.3365,49,0.22895,38,-0.1805,27,-0.6847,70,0.91767
ENSG00000065923,SLC9A7,9,-2.2309,46,0.13911,18,-1.2284,18,-1.2773,19,-1.1648,44,0.09734,29,-0.6285,108,1.58088,69,0.90835
ENSG00000147123,NDUFB11,71,-1.3666,116,-0.6294,186,0.10602,140,-0.3312,189,0.12834,136,-0.4161,236,0.54994,186,0.10424,227,0.47647
ENSG00000182872,RBM10,67,-0.0475,55,-0.3647,43,-0.7239,50,-0.4988,66,-0.0719,59,-0.2610,59,-0.2669,137,1.10882,88,0.42360
ENSG00000130985,UBA1,47,-1.7308,54,-1.5515,89,-0.7968,90,-0.7798,192,0.39962,160,0.12174,195,0.47810,112,-0.4454,248,0.93766
ENSG00000102225,CDK16,25,-1.8026,63,-0.4595,135,0.75586,108,0.39355,74,-0.1947,61,-0.5487,100,0.29964,107,0.38232,89,0.08966
ENSG00000102226,USP11,107,-1.6019,168,-0.9210,187,-0.7649,158,-1.0123,435,0.56195,313,0.03378,393,0.44082,352,0.21954,430,0.60870
ENSG00000008056,SYN1,43,-3.1615,244,-0.6037,261,-0.5016,152,-1.3188,236,-0.6536,460,0.43267,446,0.37709,563,0.72005,507,0.61408
ENSG00000102265,TIMP1,29,-0.3885,8,-2.2379,35,-0.0786,49,0.44733,267,3.98869,4,-3.3960,18,-1.1842,11,-1.7563,2,-4.2821
ENSG00000126767,ELK1,4,-3.4635,21,-1.2002,61,0.42683,51,0.14366,53,0.19621,54,0.23452,38,-0.3569,119,1.55152,35,-0.5077
ENSG00000126756,UXT,42,0.40289,20,-0.7369,44,0.49189,28,-0.2386,69,1.23469,18,-0.9549,46,0.62944,24,-0.4464,17,-1.0605
ENSG00000102312,PORCN,6,-2.0697,6,-2.0874,10,-1.3322,10,-1.3083,19,-0.3216,31,0.43852,23,-0.0828,33,0.49154,48,1.32878
ENSG00000147155,EBP,7,-1.7121,17,-0.3372,15,-0.5523,17,-0.3447,14,-0.6497,28,0.46891,30,0.56588,14,-0.6975,30,0.55916
ENSG00000068354,TBC1D25,6,-1.6397,21,0.20293,24,0.44808,8,-1.1467,8,-1.1446,16,-0.2173,22,0.33344,33,0.97433,21,0.21167
ENSG00000102317,RBM3,48,-0.6092,41,-0.8450,62,-0.2271,43,-0.7778,156,1.28490,58,-0.3619,82,0.23114,78,0.12652,76,0.10230
ENSG00000101940,WDR13,48,-1.1643,114,0.16747,155,0.66016,144,0.53953,124,0.29224,74,-0.5584,110,0.12143,120,0.24238,80,-0.4139
ENSG00000094631,HDAC6,35,0.46266,16,-0.7123,25,-0.0632,36,0.47726,23,-0.2026,25,-0.0522,15,-0.8886,21,-0.3085,38,0.68202
ENSG00000102109,PCSK1N,172,-1.6883,464,-0.1910,1161,1.31316,627,0.28165,442,-0.2684,191,-1.6254,738,0.61490,677,0.40691,447,-0.2739
ENSG00000102103,PQBP1,31,-0.5723,31,-0.5843,41,-0.1277,42,-0.1132,28,-0.6902,39,-0.2273,62,0.58942,37,-0.2999,62,0.59118
ENSG00000126768,TIMM17B,16,-1.3440,7,-2.5637,45,0.20166,47,0.24247,21,-0.9738,37,-0.1460,56,0.61696,67,0.84558,45,0.19281
ENSG00000068308,OTUD5,19,-1.9284,51,-0.4857,44,-0.7259,68,-0.0477,53,-0.4410,58,-0.3164,103,0.69970,101,0.59035,91,0.46247
ENSG00000068400,GRIPAP1,65,-0.7609,121,0.19926,70,-0.6588,40,-1.4785,127,0.27118,132,0.36393,82,-0.4404,139,0.41399,147,0.56636
