Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000101126,ADNP,98,0.43334,64,-0.3775,49,-0.7993,81,-0.0131,70,-0.2462,52,-0.6896,110,0.47515
ENSG00000000419,DPM1,55,0.59821,26,-0.7839,37,-0.2256,40,-0.1382,20,-1.1300,16,-1.4654,74,0.88471
ENSG00000054793,ATP9A,329,0.38091,250,-0.1783,322,0.22303,211,-0.4851,180,-0.6858,298,0.09857,294,0.07668
ENSG00000182463,TSHZ2,53,1.41788,12,-1.4979,69,1.28008,6,-2.5341,17,-0.9179,21,-0.6479,6,-2.3717
ENSG00000064787,BCAS1,121,-3.3480,1036,0.35398,580,-0.5623,38,-4.7145,2877,2.19872,3940,2.92090,147,-2.6081
ENSG00000101132,PFDN4,109,0.40304,58,-0.7108,149,0.78635,123,0.52344,66,-0.5236,26,-1.8910,32,-1.6181
ENSG00000101134,DOK5,15,-0.1162,8,-0.9311,21,0.42590,26,0.90525,3,-2.3835,8,-1.0035,22,0.53213
ENSG00000054803,CBLN4,36,0.70066,0,-8.4882,13,-1.0543,58,1.52842,1,-4.8723,7,-1.9297,15,-0.8474
ENSG00000124098,FAM210B,50,-0.1613,53,-0.0313,33,-0.7699,83,0.80683,57,0.08489,41,-0.4078,42,-0.3791
ENSG00000022277,RTF2,103,-0.1674,110,-0.0177,93,-0.2857,146,0.49342,160,0.58790,79,-0.5426,78,-0.5517
ENSG00000101144,BMP7,19,-1.1369,111,2.04616,16,-1.1586,33,-0.0456,63,1.00117,18,-0.9550,25,-0.5105
ENSG00000101146,RAE1,37,0.81888,25,-0.1456,20,-0.4819,21,-0.4324,18,-0.6504,9,-1.6692,35,0.39930
ENSG00000124225,PMEPA1,70,-0.3951,60,-0.5155,60,-0.5106,81,-0.0609,76,-0.1541,202,1.48176,83,-0.0203
ENSG00000124209,RAB22A,86,0.44996,80,0.18137,65,-0.1480,74,0.07745,52,-0.4941,27,-1.4584,67,-0.0943
ENSG00000124164,VAPB,137,0.75582,102,0.00957,129,0.38429,57,-0.9510,67,-0.6355,94,-0.1147,60,-0.8117
ENSG00000124222,STX16,80,-0.2527,56,-0.7358,67,-0.4428,49,-1.0036,148,0.82229,115,0.40025,182,1.17377
ENSG00000087460,GNAS,2521,0.57804,1138,-0.8672,1975,-0.0125,2902,0.69817,834,-1.3368,916,-1.1961,1151,-0.8492
ENSG00000101158,NELFCD,37,0.62104,25,-0.2277,22,-0.4178,26,-0.1672,40,0.53625,14,-1.0337,14,-1.0690
ENSG00000101160,CTSZ,26,0.30280,11,-1.1109,32,0.54336,24,0.09584,13,-0.8335,28,0.31943,15,-0.6704
ENSG00000124172,ATP5F1E,782,-0.6262,861,-0.3148,1641,0.72377,2271,1.53747,725,-0.5811,310,-1.8616,371,-1.5921
ENSG00000101166,PRELID3B,25,-0.3671,36,0.27796,33,0.16056,26,-0.2422,42,0.52166,30,0.01502,36,0.28847
ENSG00000087495,PHACTR3,107,-1.2606,324,0.77575,152,-0.4396,137,-0.6532,465,1.40536,388,1.08093,188,-0.1108
ENSG00000196227,FAM217B,228,0.57316,68,-1.4991,188,0.06113,140,-0.4325,104,-0.8571,169,-0.1038,264,0.61771
ENSG00000179242,CDH4,22,-0.3317,56,1.31072,12,-1.1226,19,-0.5060,13,-1.0465,32,0.33994,43,0.83330
ENSG00000149657,LSM14B,42,0.76169,31,0.00286,18,-0.8256,24,-0.4306,16,-1.0529,13,-1.3516,48,0.68138
ENSG00000101182,PSMA7,215,0.36540,164,-0.1874,143,-0.3993,267,0.68281,165,-0.1753,70,-1.4805,93,-1.0552
ENSG00000184402,SS18L1,42,0.39462,25,-0.5710,44,0.31774,46,0.46470,15,-1.3097,21,-0.8196,27,-0.4087
ENSG00000101181,MTG2,21,0.44919,20,0.17678,13,-0.4295,8,-1.2971,13,-0.4386,34,1.05464,13,-0.4676
ENSG00000101180,HRH3,33,0.76008,9,-1.4200,42,0.87881,20,-0.3685,0,-5.2475,18,-0.4205,26,0.11719
ENSG00000130703,OSBPL2,41,0.06407,53,0.45454,34,-0.2275,45,0.22342,35,-0.1896,36,-0.1266,24,-0.7453
ENSG00000130706,ADRM1,58,0.38541,48,-0.0452,43,-0.2229,67,0.56083,40,-0.3258,27,-0.9356,19,-1.4679
ENSG00000171858,RPS21,440,-1.4002,1108,0.33585,1691,1.04418,1941,1.54009,773,-0.2370,465,-1.0191,209,-2.2061
ENSG00000101187,SLCO4A1,10,-1.0636,42,1.37131,27,0.61079,27,0.73721,4,-2.1312,1,-3.8937,30,0.79660
ENSG00000060491,OGFR,41,0.47295,30,-0.2038,24,-0.5255,27,-0.4055,20,-0.8225,23,-0.5675,57,0.84696
ENSG00000092758,COL9A3,13,-0.8708,28,0.58109,22,0.17440,11,-0.8751,49,1.52961,29,0.63419,14,-0.5500
ENSG00000101190,TCFL5,15,-1.2335,46,0.79343,43,0.67792,19,-0.6594,65,1.39156,43,0.67646,15,-0.9293
ENSG00000101191,DIDO1,32,0.27591,17,-0.7827,10,-1.5026,19,-0.6313,38,0.46708,6,-2.1853,73,1.60805
ENSG00000101193,GID8,56,0.49199,30,-0.6714,44,-0.0834,44,-0.0943,28,-0.7427,34,-0.4467,57,0.33597
ENSG00000225978,HAR1A,19,0.57927,23,0.70110,11,-0.4496,25,0.95648,3,-2.2507,0,-7.0825,1,-3.5016
ENSG00000149658,YTHDF1,22,-0.4055,44,0.81567,21,-0.3676,33,0.39400,28,0.10654,7,-1.8813,37,0.54567
ENSG00000101198,NKAIN4,5,-3.0060,118,2.57417,8,-1.8573,25,-0.1882,44,0.72023,29,0.02261,43,0.66215
ENSG00000101199,ARFGAP1,40,0.34338,36,0.04770,34,-0.0503,21,-0.8531,21,-0.8033,55,0.74719,35,-0.0071
ENSG00000101204,CHRNA4,28,0.89841,15,-0.4415,28,0.58151,10,-1.0383,1,-3.4699,5,-1.9656,34,0.86355
ENSG00000075043,KCNQ2,119,0.15984,102,-0.1273,150,0.48593,120,0.13333,6,-4.1416,112,0.01535,135,0.30919
ENSG00000101210,EEF1A2,628,0.66798,250,-1.0090,777,0.78625,623,0.47346,41,-3.6446,219,-1.2085,235,-1.1021
ENSG00000125534,PPDPF,104,-0.8039,306,1.14638,190,0.34454,162,0.09875,221,0.58962,97,-0.7095,133,-0.2244
ENSG00000197457,STMN3,304,0.77168,194,-0.2197,295,0.44651,208,-0.1271,35,-2.7873,135,-0.7830,169,-0.4345
ENSG00000243509,TNFRSF6B,19,0.13372,18,0.00233,34,1.04302,14,-0.3923,15,-0.3072,3,-2.5096,23,0.39108
ENSG00000101246,ARFRP1,49,0.07027,86,0.97243,27,-0.8430,23,-1.2092,21,-1.2293,89,1.03791,57,0.29447
ENSG00000203896,LIME1,10,-1.0234,8,-1.0942,8,-1.1748,31,1.13076,6,-1.5924,11,-0.5833,51,1.89744
ENSG00000125520,SLC2A4RG,13,-1.2995,50,1.10341,13,-1.0508,24,-0.1134,31,0.30135,53,1.20827,34,0.45929
ENSG00000101150,TPD52L2,39,0.12500,35,-0.0854,33,-0.1449,42,0.21823,30,-0.3335,16,-1.2562,52,0.55242
ENSG00000101152,DNAJC5,184,0.80471,138,0.04970,167,0.35785,133,-0.0145,26,-2.4690,56,-1.3273,83,-0.7349
ENSG00000198276,UCKL1,16,0.00303,21,0.40876,7,-1.2521,14,-0.2262,14,-0.2282,10,-0.6717,33,1.14432
ENSG00000196700,ZNF512B,27,0.11058,29,0.21190,30,0.25997,8,-1.8115,9,-1.5828,39,0.68038,51,1.11212
ENSG00000101161,PRPF6,115,0.23305,88,-0.2593,65,-0.7143,80,-0.4434,162,0.72764,83,-0.3544,124,0.28492
ENSG00000171703,TCEA2,159,0.51819,139,0.12202,164,0.39720,145,0.21703,52,-1.3649,54,-1.3109,76,-0.8080
ENSG00000203880,PCMTD2,36,-0.1868,51,0.42001,35,-0.1602,27,-0.5891,40,0.04419,67,0.87771,38,-0.0474
ENSG00000280071,GATD3B,33,-0.0949,21,-0.7744,29,-0.2934,59,0.99529,31,-0.1695,22,-0.6759,28,-0.3399
ENSG00000155304,HSPA13,176,1.40448,53,-1.0586,93,-0.2171,73,-0.6387,24,-2.2252,70,-0.6546,79,-0.4687
ENSG00000180530,NRIP1,112,0.72903,57,-0.5905,43,-1.0259,51,-0.8302,44,-0.9953,71,-0.2505,155,1.01465
ENSG00000155313,USP25,52,0.70105,48,0.33620,32,-0.3032,45,0.23803,19,-1.1299,14,-1.5174,20,-1.0442
ENSG00000215386,MIR99AHG,40,-1.3313,168,1.25801,22,-1.9298,58,-0.5066,74,-0.0907,54,-0.5755,272,2.18357
ENSG00000154639,CXADR,57,0.25612,24,-1.1589,46,-0.1626,31,-0.8094,98,1.08234,47,-0.1235,55,0.12219
ENSG00000154640,BTG3,16,-0.0370,16,-0.0792,5,-1.7611,17,0.02080,50,1.87450,9,-0.9569,4,-1.9109
ENSG00000154642,C21orf91,17,-1.1380,10,-1.6037,8,-1.9104,4,-3.0199,168,3.35809,50,0.84922,16,-0.9099
ENSG00000224924,LINC00320,27,-1.7408,54,-0.3474,46,-0.5926,20,-1.9512,359,3.22025,76,0.19358,59,-0.2099
ENSG00000154654,NCAM2,160,0.31155,104,-0.4627,110,-0.3849,119,-0.2843,143,0.02405,55,-1.4339,254,0.97205
ENSG00000154721,JAM2,36,-0.4714,128,1.79151,17,-1.4856,82,1.15852,16,-1.5653,3,-3.6825,22,-1.1015
ENSG00000154723,ATP5PF,266,-0.1904,214,-0.4786,332,0.21408,638,1.58326,154,-0.9770,76,-2.0225,74,-2.0648
ENSG00000142192,APP,1097,1.01704,322,-1.2854,351,-1.1566,523,-0.6008,677,-0.1490,753,0.01932,645,-0.2243
ENSG00000154734,ADAMTS1,7,-1.5375,5,-1.6901,5,-1.6218,7,-1.3005,62,2.30172,51,1.92266,16,-0.0855
ENSG00000198862,LTN1,55,0.57371,34,-0.3584,18,-1.3540,24,-0.9393,65,0.64400,37,-0.2506,54,0.36173
ENSG00000156253,RWDD2B,20,0.21622,17,-0.1205,21,0.26136,24,0.50741,8,-1.2305,5,-1.9634,21,0.21235
ENSG00000156256,USP16,77,-0.5938,43,-1.3102,53,-1.0152,81,-0.4039,242,1.45417,166,0.79092,150,0.61851
ENSG00000156261,CCT8,143,1.13498,57,-0.7587,63,-0.6069,112,0.31542,29,-1.7678,30,-1.7331,53,-0.8751
ENSG00000171189,GRIK1,34,0.75200,16,-0.6715,20,-0.3107,27,0.14218,9,-1.5076,24,-0.0365,15,-0.7489
ENSG00000156299,TIAM1,95,0.97665,41,-0.7188,48,-0.4532,45,-0.6193,44,-0.6173,70,0.12098,42,-0.6555
ENSG00000142168,SOD1,578,0.39148,344,-0.5560,543,0.16149,797,0.91452,286,-0.8370,113,-2.2158,205,-1.3404
ENSG00000156304,SCAF4,19,-0.0490,2,-3.4036,9,-1.1611,12,-0.8115,32,0.80120,25,0.38249,47,1.46149
ENSG00000142207,URB1,21,0.20862,20,0.05156,15,-0.3455,18,-0.0897,18,-0.1177,14,-0.4863,24,0.32995
ENSG00000159079,CFAP298,50,-0.2334,54,-0.0451,18,-1.6876,55,-0.0301,53,-0.0833,100,0.96782,77,0.52616
ENSG00000159082,SYNJ1,214,1.48719,46,-1.5349,158,0.35998,85,-0.6755,24,-2.4599,40,-1.7542,95,-0.4447
ENSG00000159086,PAXBP1,36,-1.2187,37,-0.9022,11,-2.6804,18,-2.0446,174,1.62118,260,2.44122,72,0.12633
ENSG00000205927,OLIG2,22,-1.4334,53,0.21375,32,-0.6046,17,-1.6393,194,2.57740,98,1.22325,15,-1.6874
ENSG00000184221,OLIG1,56,-1.6810,226,0.83069,123,-0.1514,113,-0.3080,418,1.95575,220,0.78665,54,-1.4064
ENSG00000159110,IFNAR2,15,0.10868,21,0.61515,15,0.14963,8,-0.9001,17,0.34353,22,0.69217,4,-1.7965
ENSG00000142166,IFNAR1,67,0.27116,72,0.29659,50,-0.2723,50,-0.3000,63,0.08771,47,-0.3858,57,-0.0886
ENSG00000159128,IFNGR2,68,0.85750,44,-0.1686,42,-0.2261,45,-0.1379,12,-2.0994,17,-1.5920,58,0.27467
ENSG00000142188,TMEM50B,71,0.52295,77,0.46368,43,-0.4626,62,0.14929,34,-0.7798,19,-1.6731,49,-0.2592
ENSG00000159131,GART,19,0.27840,8,-1.0978,12,-0.5343,17,0.01411,21,0.38317,15,-0.1234,18,0.13090
ENSG00000159140,SON,388,-0.1835,355,-0.2673,181,-1.2993,280,-0.6889,770,0.99373,614,0.60994,602,0.57793
ENSG00000205758,CRYZL1,43,-0.6800,81,0.49584,57,-0.0622,92,0.82802,59,0.00203,59,-0.0171,40,-0.5908
ENSG00000205726,ITSN1,217,-0.0076,161,-0.4739,273,0.36076,177,-0.3570,139,-0.6925,325,0.65104,275,0.37495
ENSG00000241837,ATP5PO,281,0.24677,176,-0.5596,268,0.09671,487,1.27796,106,-1.3327,63,-2.0927,68,-1.9914
ENSG00000243927,MRPS6,37,0.51600,29,-0.0815,38,0.38790,43,0.65132,9,-1.8115,8,-1.9487,12,-1.3966
ENSG00000198743,SLC5A3,45,0.65015,23,-0.6147,36,0.05038,35,0.00996,9,-1.9868,23,-0.6502,40,0.22611
ENSG00000159200,RCAN1,43,-0.1868,47,-0.0116,30,-0.6762,45,-0.0836,101,1.27945,68,0.59749,8,-2.5736
ENSG00000185917,SETD4,19,0.19784,18,0.09763,9,-0.8727,12,-0.6187,9,-0.9934,16,-0.1215,38,1.29657
ENSG00000159228,CBR1,73,-0.8722,174,0.70927,61,-0.9307,106,-0.1017,393,2.21943,32,-1.8919,69,-0.7477
ENSG00000142197,DOP1B,29,0.67942,2,-3.1921,7,-1.5713,17,-0.4592,4,-2.5439,25,0.21785,53,1.48407
ENSG00000159256,MORC3,34,0.08623,22,-0.5825,28,-0.2682,24,-0.5201,55,0.82749,32,-0.0507,40,0.30909
ENSG00000185808,PIGP,19,-0.0953,16,-0.3101,11,-0.9073,24,0.32395,34,0.87583,21,0.07514,12,-0.6924
ENSG00000182670,TTC3,892,-0.0690,658,-0.5239,814,-0.1927,537,-0.9041,930,0.01636,1586,0.89403,1490,0.78738
ENSG00000157538,VPS26C,26,0.83950,21,0.15208,15,-0.3843,12,-0.7311,21,0.19354,4,-2.2532,17,-0.1623
ENSG00000157540,DYRK1A,105,0.61801,59,-0.4900,90,0.16370,59,-0.5514,34,-1.3480,65,-0.3533,111,0.49481
ENSG00000157542,KCNJ6,150,0.50228,31,-2.0740,63,-1.0173,112,-0.1371,8,-4.0157,224,1.00751,189,0.71206
ENSG00000157557,ETS2,172,1.42046,76,-0.4716,127,0.32671,62,-0.8577,14,-2.9357,50,-1.1149,57,-0.9152
ENSG00000183527,PSMG1,42,1.27525,12,-1.2260,11,-1.3619,29,0.15096,8,-1.7898,17,-0.6311,16,-0.7945
ENSG00000185658,BRWD1,177,-0.1798,137,-0.5218,135,-0.5470,155,-0.3703,208,0.12244,254,0.44982,361,1.03929
ENSG00000205581,HMGN1,54,-0.9372,197,1.38129,71,-0.3077,69,-0.3778,114,0.45198,79,-0.1293,132,0.68632
ENSG00000182093,GET1,85,-0.0756,81,-0.1453,77,-0.2226,133,0.76271,109,0.33848,27,-1.7748,70,-0.3639
ENSG00000185437,SH3BGR,14,-0.7413,26,0.44748,18,-0.1599,16,-0.3248,40,1.16021,34,0.88872,11,-0.8225
ENSG00000183036,PCP4,273,1.32179,14,-3.6599,245,0.60861,215,0.44624,11,-4.0297,49,-1.8628,11,-3.9604
ENSG00000171587,DSCAM,27,0.04002,2,-3.3746,18,-0.5538,19,-0.5488,11,-1.2390,54,1.18229,58,1.31394
ENSG00000157601,MX1,21,-0.4751,120,2.77477,14,-0.9160,14,-1.0059,20,-0.4329,15,-0.8408,9,-1.6650
ENSG00000157617,C2CD2,18,-0.3432,35,0.79948,27,0.38538,33,0.81863,13,-0.7753,9,-1.3197,11,-0.9148
ENSG00000173276,ZBTB21,43,0.74807,26,-0.3477,26,-0.3295,15,-1.2050,21,-0.6330,9,-1.9253,67,1.22587
ENSG00000160188,RSPH1,12,-0.5475,24,0.67538,25,0.73364,31,1.27820,5,-1.5741,3,-2.3549,6,-1.3894
ENSG00000160194,NDUFV3,89,-0.2155,105,0.11113,143,0.62133,137,0.62617,83,-0.2627,59,-0.7806,56,-0.8651
ENSG00000160199,PKNOX1,15,0.01837,20,0.43310,14,-0.1036,8,-0.9982,16,0.03930,15,0.01410,24,0.75385
ENSG00000160208,RRP1B,15,-1.0288,17,-0.6427,23,-0.1540,23,-0.1452,39,0.69530,49,1.07752,44,0.90396
ENSG00000160209,PDXK,187,0.11481,210,0.26813,306,0.88605,194,0.15614,48,-1.9916,97,-0.9334,160,-0.1718
ENSG00000160213,CSTB,101,-0.1540,135,0.34462,98,-0.1668,194,1.11434,73,-0.6108,42,-1.4458,53,-1.1012
ENSG00000160214,RRP1,32,0.72925,21,-0.2156,11,-1.2169,21,-0.2312,11,-1.1582,29,0.29742,21,-0.1725
ENSG00000160216,AGPAT3,108,-0.0874,171,0.68624,158,0.55879,94,-0.3007,101,-0.1620,67,-0.7839,115,0.04473
ENSG00000160223,ICOSLG,2,-3.1828,10,-0.8726,7,-1.2645,1,-4.0272,51,1.82192,111,3.72552,0,-4.3388
ENSG00000141959,PFKL,100,-0.4972,210,0.82462,75,-0.8135,121,-0.0883,152,0.28308,123,-0.0476,193,0.67837
ENSG00000160226,CFAP410,29,-0.0333,12,-1.3122,44,0.63439,52,1.08822,12,-1.3760,13,-1.2838,23,-0.3834
ENSG00000142185,TRPM2,39,1.96579,2,-3.1238,24,0.26575,7,-1.7462,1,-4.1205,18,-0.1974,9,-1.1657
ENSG00000184787,UBE2G2,67,-0.3965,49,-0.7894,47,-0.8382,51,-0.7743,99,0.30954,193,1.45314,134,0.81312
ENSG00000184900,SUMO3,168,0.32871,121,-0.3027,215,0.62193,191,0.48226,43,-1.8467,85,-0.8330,91,-0.7333
ENSG00000183255,PTTG1IP,34,-1.6513,270,2.08425,46,-0.8979,79,-0.0617,174,1.24929,53,-0.6764,64,-0.3903
ENSG00000160256,FAM207A,12,-0.0207,8,-0.5852,20,0.71704,25,1.33410,10,-0.2969,0,-6.8337,0,-6.9895
ENSG00000197381,ADARB1,63,0.91547,22,-1.0659,39,-0.1714,48,0.14939,1,-5.0370,38,-0.2073,35,-0.3307
ENSG00000223768,LINC00205,67,0.54018,55,0.04977,60,0.17161,31,-0.9054,20,-1.4568,71,0.44272,53,-0.0110
ENSG00000182871,COL18A1,16,-0.0957,8,-1.0845,17,-0.0381,7,-1.4015,39,1.35864,9,-0.9699,36,1.20674
ENSG00000142156,COL6A1,47,0.14498,77,0.88939,23,-1.0063,42,-0.1113,21,-1.1325,13,-1.8732,83,1.01681
ENSG00000160285,LSS,22,-0.5882,35,0.27838,23,-0.3820,23,-0.3895,72,1.48469,27,-0.1576,32,0.13905
ENSG00000160294,MCM3AP,39,-0.1904,8,-2.4470,31,-0.4903,57,0.52005,49,0.21453,26,-0.7873,86,1.14855
ENSG00000160299,PCNT,73,-0.7173,59,-0.8523,77,-0.4536,56,-1.0092,59,-0.8532,281,1.71093,254,1.52138
ENSG00000160305,DIP2A,47,-0.4850,55,-0.1420,22,-1.4887,20,-1.7333,92,0.70410,133,1.34210,124,1.20743
ENSG00000160307,S100B,164,-2.0549,814,0.81834,454,-0.1314,674,0.57185,1587,2.04455,419,-0.2570,151,-1.7970
ENSG00000160310,PRMT2,181,-0.0200,162,-0.1937,172,-0.0940,105,-0.9349,264,0.59178,265,0.59834,215,0.25960
ENSG00000069998,HDHD5,15,-0.0796,10,-0.6084,18,0.23264,20,0.47096,11,-0.5147,4,-1.8782,26,0.87491
ENSG00000099954,CECR2,1,-3.7866,28,0.85151,2,-3.1429,1,-4.1408,57,2.13865,58,2.18212,31,0.99166
ENSG00000182902,SLC25A18,52,-1.3960,266,1.54280,77,-0.4984,185,1.04526,63,-0.8140,68,-0.6956,122,0.20712
ENSG00000131100,ATP6V1E1,457,1.03758,138,-1.2367,210,-0.5930,372,0.33928,207,-0.6161,98,-1.7471,161,-0.9975
ENSG00000099968,BCL2L13,37,0.32958,33,0.05536,26,-0.3090,29,-0.1391,25,-0.3735,12,-1.4167,48,0.67346
ENSG00000015475,BID,30,0.21385,29,0.09602,30,0.16520,41,0.75390,16,-0.7727,6,-2.0828,15,-0.8348
ENSG00000243156,MICAL3,38,-0.7468,38,-0.5288,38,-0.5352,28,-1.0753,80,0.63767,116,1.27200,115,1.24923
ENSG00000215193,PEX26,48,0.19058,28,-0.7095,71,0.75409,27,-0.8057,39,-0.1981,60,0.48555,43,-0.0595
ENSG00000183628,DGCR6,18,-0.1927,35,0.95878,17,-0.1634,34,1.09213,8,-1.2061,5,-1.9822,7,-1.4937
ENSG00000273032,DGCR9,42,0.19461,28,-0.4800,44,0.20239,54,0.58779,5,-3.0659,34,-0.2262,40,0.04647
ENSG00000070413,DGCR2,70,0.69517,63,0.29694,52,-0.0291,36,-0.6490,26,-1.0510,42,-0.3423,45,-0.2514
ENSG00000100056,ESS2,25,0.98570,6,-1.4395,18,0.07929,12,-0.6043,15,-0.1874,6,-1.5374,18,0.09434
ENSG00000100075,SLC25A1,17,-0.9961,88,1.96619,19,-0.6100,20,-0.5941,41,0.58866,11,-1.3609,43,0.68321
ENSG00000100084,HIRA,16,-0.1364,30,0.91791,19,0.19824,12,-0.6085,9,-1.0055,7,-1.2158,34,1.13623
ENSG00000242259,C22orf39,59,0.27907,33,-0.6999,59,0.19058,65,0.39017,36,-0.5610,53,0.00930,28,-0.9368
ENSG00000185608,MRPL40,46,0.26689,35,-0.2357,41,-0.0060,60,0.70038,32,-0.3773,1,-5.4534,38,-0.1122
ENSG00000070010,UFD1,44,0.39191,36,-0.0603,34,-0.1526,39,0.08735,34,-0.1414,15,-1.3737,37,-0.0128
ENSG00000184113,CLDN5,56,-0.6178,176,1.41431,123,0.78909,69,-0.1549,28,-1.4865,87,0.22119,55,-0.5091
ENSG00000184702,SEPTIN5,53,-0.4505,24,-1.5484,82,0.35336,179,2.11933,2,-5.1578,10,-2.7148,36,-0.9330
ENSG00000203618,GP1BB,43,-0.4758,116,1.28442,72,0.48861,54,0.01753,10,-2.5097,64,0.28906,47,-0.2000
ENSG00000215012,RTL10,31,0.15625,37,0.39086,29,-0.0294,19,-0.7033,13,-1.2269,15,-1.0201,64,1.30149
ENSG00000184470,TXNRD2,38,0.75578,18,-0.6680,24,-0.2092,28,-0.0023,8,-1.8783,4,-2.8254,45,0.79832
ENSG00000093010,COMT,54,-0.7007,140,1.01338,96,0.38312,98,0.47647,107,0.55750,20,-1.9990,56,-0.4619
ENSG00000183597,TANGO2,30,0.78322,12,-0.9037,30,0.48816,15,-0.6652,7,-1.6962,20,-0.1232,23,0.04464
ENSG00000099899,TRMT2A,24,0.37892,10,-1.0113,8,-1.3505,18,-0.2385,11,-0.9522,22,0.13695,42,1.15370
ENSG00000099901,RANBP1,74,0.11084,71,0.01799,80,0.20302,107,0.78882,67,-0.0665,23,-1.6740,21,-1.7819
ENSG00000099904,ZDHHC8,24,0.09967,32,0.48421,24,0.01723,16,-0.6643,9,-1.3629,22,-0.0736,41,0.91274
ENSG00000040608,RTN4R,69,1.39847,20,-1.0750,45,0.11082,36,-0.2620,2,-4.3146,8,-2.4388,35,-0.2664
ENSG00000128185,DGCR6L,46,-0.0177,59,0.38753,58,0.38002,63,0.58521,28,-0.7640,35,-0.4084,16,-1.5664
ENSG00000099910,KLHL22,36,1.37074,20,-0.1625,13,-0.7281,15,-0.6604,5,-2.0707,17,-0.3897,11,-1.0128
ENSG00000099917,MED15,48,0.69148,32,-0.1977,39,0.12748,28,-0.4164,18,-1.0683,16,-1.1943,44,0.32420
ENSG00000241973,PI4KA,417,1.05656,129,-1.1820,294,0.08416,293,0.08759,35,-3.1154,127,-1.2105,230,-0.3023
ENSG00000099940,SNAP29,37,-0.0983,51,0.42988,34,-0.1905,37,-0.0615,51,0.42984,24,-0.7260,43,0.17461
ENSG00000099942,CRKL,85,0.46939,70,0.01592,82,0.26657,52,-0.5058,52,-0.4457,53,-0.4238,66,-0.0878
ENSG00000183773,AIFM3,25,-0.0513,12,-1.0743,29,0.21172,44,1.04574,11,-1.2676,17,-0.6360,22,-0.1894
ENSG00000099949,LZTR1,19,0.11542,24,0.46686,17,-0.1015,10,-0.8823,20,0.17950,0,-5.5961,40,1.31826
ENSG00000184436,THAP7,41,1.12599,5,-2.3527,24,-0.1888,32,0.31140,22,-0.3023,13,-1.0762,2,-3.5087
ENSG00000185651,UBE2L3,117,0.17971,135,0.35395,114,0.07215,126,0.26338,105,-0.0595,35,-1.6970,84,-0.3969
ENSG00000161179,YDJC,14,-0.0787,10,-0.6660,36,1.47804,20,0.49777,6,-1.3450,3,-2.2714,12,-0.3083
ENSG00000100023,PPIL2,20,-0.5463,16,-0.7403,15,-0.7887,17,-0.6789,23,-0.1669,27,0.04445,90,2.17032
ENSG00000100027,YPEL1,24,-0.8240,39,0.13694,38,0.11479,50,0.61289,15,-1.2665,52,0.61341,52,0.61711
ENSG00000100030,MAPK1,356,0.66657,353,0.42013,245,-0.1637,216,-0.3944,106,-1.4394,141,-1.0137,290,0.10408
ENSG00000100034,PPM1F,29,0.16284,22,-0.3301,35,0.44178,20,-0.4947,15,-0.8393,20,-0.4817,48,0.93617
ENSG00000274422,AC245060.5,15,-3.8512,10,-3.9416,21,-2.8434,21,-3.0075,94,-0.6514,814,3.40196,540,2.37206
ENSG00000275004,ZNF280B,32,1.40582,14,-0.5142,26,0.50116,6,-1.7008,8,-1.2176,0,-7.2215,22,0.19097
ENSG00000128266,GNAZ,104,0.20534,79,-0.2884,140,0.63068,85,-0.2025,62,-0.6649,122,0.40140,58,-0.7746
ENSG00000186716,BCR,70,-0.0680,117,0.78569,77,0.10498,91,0.41667,40,-0.9057,22,-1.8198,77,0.08790
ENSG00000250479,CHCHD10,333,0.51684,172,-0.6938,278,0.05502,468,1.05883,58,-2.3089,74,-1.9582,108,-1.3994
ENSG00000099956,SMARCB1,32,0.17470,17,-0.8572,15,-1.0302,41,0.57754,20,-0.6417,5,-2.6484,61,1.17254
ENSG00000133460,SLC2A11,40,-0.0773,16,-1.4069,26,-0.7468,24,-0.9057,26,-0.7069,46,0.17410,134,2.03684
ENSG00000240972,MIF,722,-0.0236,496,-0.6024,770,0.08581,1426,1.30963,471,-0.6823,172,-2.1871,378,-1.0173
ENSG00000133433,GSTT2B,14,-0.2004,25,0.75297,22,0.57792,23,0.68311,7,-1.2467,0,-7.0184,15,-0.0233
ENSG00000099977,DDT,67,-0.3763,57,-0.5249,103,0.40021,181,1.64171,37,-1.1897,11,-2.8913,42,-0.9880
ENSG00000099991,CABIN1,60,0.12965,45,-0.3605,50,-0.2102,40,-0.6034,37,-0.6489,73,0.39848,100,0.92411
ENSG00000100014,SPECC1L,68,-0.0272,78,0.19300,72,0.08527,25,-1.6317,73,0.09804,136,1.12282,75,0.14861
ENSG00000100028,SNRPD3,37,-0.4405,44,-0.0686,41,-0.1730,76,0.94492,48,0.07864,33,-0.4898,37,-0.3326
ENSG00000167037,SGSM1,45,1.48240,10,-1.4155,34,0.42643,6,-2.2456,3,-3.0502,19,-0.5024,31,0.27423
ENSG00000197077,KIAA1671,53,0.83259,51,0.48400,29,-0.4047,27,-0.5853,5,-3.0103,21,-0.9003,46,0.31421
