Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to10,Feature log2 fold change topic 7to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000132640,BTBD3,94,-0.5654,115,-0.2843,237,1.20658,85,-0.9251,73,-0.9445,184,0.48286
ENSG00000089123,TASP1,15,-0.4599,19,-0.1241,22,0.13350,28,0.73500,13,-0.6925,1,-3.5432
ENSG00000089048,ESF1,146,0.63880,56,-0.9031,65,-0.7315,91,-0.1509,175,0.94552,180,0.98738
ENSG00000101247,NDUFAF5,19,-0.8031,26,-0.3833,38,0.32207,45,0.80190,7,-2.2946,15,-1.1454
ENSG00000172264,MACROD2,83,1.43186,25,-0.5250,42,0.35782,33,-0.1326,18,-1.0158,10,-1.7991
ENSG00000125848,FLRT3,21,-0.3641,21,-0.4326,25,-0.1713,45,1.28983,5,-2.4112,3,-3.2124
ENSG00000089177,KIF16B,28,-0.1805,45,0.63826,10,-1.8847,32,-0.0100,56,0.90433,49,0.69586
ENSG00000125870,SNRPB2,152,0.48188,50,-1.2947,117,0.07891,120,0.14648,148,0.44612,114,0.03306
ENSG00000125851,PCSK2,223,0.62825,116,-0.4315,253,1.12371,133,-0.2557,49,-1.6791,7,-4.4513
ENSG00000125868,DSTN,550,-0.4984,901,0.30317,858,0.24141,784,0.07120,613,-0.3323,429,-0.8754
ENSG00000125844,RRBP1,31,-0.1769,27,-0.3787,7,-2.5787,16,-1.4604,97,1.74572,147,2.57910
ENSG00000089006,SNX5,44,-0.1910,56,0.21436,31,-0.8197,51,0.07904,73,0.63360,65,0.44060
ENSG00000232838,PET117,17,-0.9598,29,-0.1739,24,-0.5082,44,0.77195,34,0.09895,25,-0.3726
ENSG00000149474,KAT14,41,0.25622,37,0.07951,46,0.53571,31,-0.2513,20,-0.8455,24,-0.5660
ENSG00000125846,ZNF133,28,0.75959,16,-0.0673,20,0.33366,15,-0.2283,15,-0.1601,7,-1.2768
ENSG00000132664,POLR3F,34,0.46150,24,-0.0877,24,-0.1645,32,0.53051,14,-0.9603,11,-1.2368
ENSG00000101310,SEC23B,35,0.01541,22,-0.7202,37,0.11669,29,-0.3730,42,0.29616,68,1.10086
ENSG00000232388,SMIM26,86,-0.5823,134,0.13068,138,0.19043,146,0.35707,77,-0.7351,68,-0.9350
ENSG00000125821,DTD1,49,0.11810,48,0.07424,45,-0.0358,47,0.05158,36,-0.3720,46,0.01123
ENSG00000185052,SLC24A3,2,-2.8173,29,1.13142,17,0.16079,17,0.10400,8,-1.0496,3,-2.1910
ENSG00000132669,RIN2,3,-2.0167,22,0.88641,4,-2.0313,7,-1.1973,36,1.62081,39,1.75833
ENSG00000173418,NAA20,78,-0.1118,72,-0.2483,94,0.23509,101,0.43270,45,-0.9563,49,-0.8247
ENSG00000101343,CRNKL1,69,0.79995,41,-0.0344,24,-1.0064,38,-0.1963,72,0.87946,56,0.45173
ENSG00000088970,KIZ,64,0.94862,17,-1.1603,28,-0.4001,39,0.20969,22,-0.7311,64,0.94163
ENSG00000088930,XRN2,82,0.76695,33,-0.7014,35,-0.6625,53,0.10778,73,0.56778,69,0.49650
ENSG00000125812,GZF1,19,-0.6530,28,-0.1129,35,0.33319,30,0.04103,32,0.10551,23,-0.3927
ENSG00000125814,NAPB,607,-0.0986,638,-0.0221,603,-0.1327,919,0.84733,290,-1.2256,101,-2.7806
ENSG00000101439,CST3,795,-0.9126,2009,0.60083,658,-1.3669,771,-1.2015,6364,2.68206,1031,-0.5171
ENSG00000101463,SYNDIG1,15,-1.6130,31,-0.6058,53,0.32262,57,0.50887,18,-1.3756,61,0.46089
ENSG00000101474,APMAP,95,-0.1847,97,-0.1699,144,0.59567,119,0.23320,48,-1.2191,41,-1.4470
ENSG00000154930,ACSS1,2,-3.3504,24,0.11677,8,-1.6541,11,-1.2570,118,3.06776,30,0.46704
ENSG00000197586,ENTPD6,129,0.17218,105,-0.1716,136,0.30898,121,0.09038,126,0.13460,36,-1.7738
ENSG00000100994,PYGB,81,-0.0284,92,0.19622,71,-0.2722,76,-0.1659,136,0.81930,68,-0.2966
ENSG00000100997,ABHD12,90,-0.1003,107,0.18759,112,0.30740,82,-0.3208,72,-0.4402,110,0.21793
ENSG00000130684,ZNF337,21,0.13810,17,-0.2528,24,0.38654,17,-0.2841,21,0.09165,19,-0.0172
ENSG00000101294,HM13,46,-0.0126,40,-0.2638,43,-0.1255,44,-0.1009,84,0.95765,40,-0.2184
ENSG00000171552,BCL2L1,45,-0.2836,69,0.41972,37,-0.6952,62,0.28244,43,-0.3471,68,0.35027
ENSG00000088356,PDRG1,24,-0.0867,28,0.11966,31,0.37314,22,-0.3377,27,0.05520,22,-0.2435
ENSG00000101337,TM9SF4,41,0.20475,23,-0.7691,45,0.43386,42,0.30871,27,-0.4271,19,-0.9861
ENSG00000101350,KIF3B,138,0.09887,140,0.13237,179,0.65980,111,-0.3205,113,-0.2162,43,-1.6561
ENSG00000171456,ASXL1,22,-0.1416,28,0.19857,28,0.24683,21,-0.2855,22,-0.1576,26,0.07732
ENSG00000197183,NOL4L,27,0.04821,26,-0.0466,28,0.13633,23,-0.3041,20,-0.4038,42,0.73199
ENSG00000149600,COMMD7,51,-0.5025,80,0.20567,83,0.31707,71,0.01809,65,-0.1426,39,-0.8936
ENSG00000101367,MAPRE1,20,-0.3342,27,0.20670,10,-1.4405,15,-0.9624,61,1.50982,67,1.68340
ENSG00000260257,AL035071.1,26,0.20586,22,-0.0849,14,-0.8872,34,1.00241,9,-1.3382,16,-0.5456
ENSG00000101391,CDK5RAP1,11,-0.9786,19,-0.2520,38,1.15338,16,-0.6858,19,-0.2351,21,-0.1134
ENSG00000101400,SNTA1,36,-1.2715,121,0.68993,66,-0.3963,58,-0.7023,220,1.65534,59,-0.5094
ENSG00000078699,CBFA2T2,36,0.11598,32,-0.0310,40,0.40024,30,-0.2254,22,-0.6261,34,0.04838
ENSG00000125967,NECAB3,32,-0.7701,51,-0.0494,41,-0.4323,68,0.59515,68,0.41594,32,-0.7624
ENSG00000101417,PXMP4,30,1.04781,15,-0.0445,17,0.16642,9,-1.0788,23,0.62060,18,0.17502
ENSG00000101421,CHMP4B,108,-0.6823,169,0.00530,210,0.43460,190,0.26103,99,-0.8146,90,-0.9548
ENSG00000125970,RALY,32,-0.7860,40,-0.4996,44,-0.3717,61,0.26771,74,0.51718,84,0.72026
ENSG00000125977,EIF2S2,385,0.44733,175,-0.8390,227,-0.4563,326,0.25830,355,0.31731,411,0.55343
ENSG00000101444,AHCY,45,-0.2652,43,-0.3889,57,0.09901,60,0.23498,55,0.01701,51,-0.0760
ENSG00000078747,ITCH,55,0.21253,31,-0.6837,42,-0.2340,34,-0.6523,63,0.45232,127,1.64328
ENSG00000125971,DYNLRB1,372,0.13757,352,0.05619,349,0.04504,368,0.16583,220,-0.6768,278,-0.3198
ENSG00000101460,MAP1LC3A,203,0.35586,146,-0.1770,158,-0.0508,186,0.30724,99,-0.7603,134,-0.2974
ENSG00000101464,PIGU,19,0.09829,11,-0.8152,14,-0.4344,16,-0.2692,10,-0.9523,60,2.04852
ENSG00000198646,NCOA6,45,0.18450,35,-0.2434,40,-0.0032,46,0.28398,28,-0.5517,36,-0.1555
ENSG00000078804,TP53INP2,51,-0.7455,67,-0.3798,26,-1.9566,42,-1.3046,212,1.55169,361,2.61361
ENSG00000131067,GGT7,48,0.25082,46,0.18204,49,0.33696,42,0.05325,16,-1.4174,23,-0.8931
ENSG00000131069,ACSS2,24,0.07232,11,-1.1794,23,0.04010,23,0.05108,25,0.16414,39,0.87233
ENSG00000100983,GSS,59,0.81542,33,-0.1340,39,0.17736,35,-0.0091,17,-1.0673,26,-0.4932
ENSG00000100991,TRPC4AP,55,-0.1092,50,-0.2753,60,0.02989,59,0.02692,67,0.19886,67,0.20024
ENSG00000126005,MMP24OS,74,-0.2270,107,0.38613,78,-0.1859,94,0.19174,69,-0.3414,65,-0.4191
ENSG00000125966,MMP24,9,-0.4327,26,1.35123,9,-0.5416,15,0.36142,2,-2.5671,1,-3.7989
ENSG00000242372,EIF6,55,-0.1120,49,-0.3269,67,0.25812,63,0.13418,48,-0.3114,55,-0.1177
ENSG00000101019,UQCC1,55,0.31724,40,-0.1895,52,0.28330,51,0.27072,19,-1.2860,26,-0.8420
ENSG00000126001,CEP250,22,0.58146,20,0.46517,13,-0.3087,13,-0.2936,13,-0.3174,18,0.19286
ENSG00000125991,ERGIC3,67,0.28611,61,0.16634,56,0.00039,43,-0.5121,71,0.37328,68,0.32021
ENSG00000214078,CPNE1,36,0.21668,30,-0.0972,29,-0.1395,36,0.29412,27,-0.2352,23,-0.4381
ENSG00000244462,RBM12,46,0.53438,25,-0.4314,39,0.33612,30,-0.1435,19,-0.8018,38,0.24370
ENSG00000244005,NFS1,42,0.11875,28,-0.5618,47,0.36539,48,0.47020,18,-1.1826,20,-1.0268
ENSG00000125995,ROMO1,95,-0.8312,228,0.60413,175,0.14513,140,-0.3220,153,-0.0949,166,0.02726
ENSG00000131051,RBM39,379,0.79521,151,-0.7167,205,-0.2320,183,-0.4863,387,0.82717,368,0.74545
ENSG00000025293,PHF20,106,0.36159,75,-0.1935,94,0.20636,78,-0.1599,89,0.08886,72,-0.2402
ENSG00000171222,SCAND1,116,-0.0082,84,-0.5485,106,-0.1916,132,0.27633,146,0.34853,126,0.12114
ENSG00000260032,NORAD,536,-0.3989,750,0.13855,916,0.56768,687,-0.0159,364,-0.9876,413,-0.7984
ENSG00000088367,EPB41L1,99,-0.1391,131,0.33131,101,-0.1315,110,0.03680,104,-0.0555,91,-0.2738
ENSG00000080845,DLGAP4,49,-0.5298,91,0.46810,84,0.38213,69,-0.0291,53,-0.4130,23,-1.6356
ENSG00000101084,RAB5IF,82,-0.1618,94,0.04186,105,0.27411,99,0.17684,57,-0.7145,58,-0.6932
ENSG00000101079,NDRG3,158,-0.7002,192,-0.4414,296,0.33988,349,0.80999,88,-1.5756,75,-1.8134
ENSG00000149639,SOGA1,9,-1.2209,18,-0.1943,19,-0.0865,13,-0.7913,30,0.63778,56,1.68906
ENSG00000101347,SAMHD1,35,-0.1494,50,0.46011,38,-0.0207,32,-0.3950,39,0.02632,46,0.30466
ENSG00000118705,RPN2,139,0.62741,73,-0.4154,93,-0.0258,81,-0.3214,174,1.00300,67,-0.5127
ENSG00000101363,MANBAL,72,-0.1862,80,-0.0112,89,0.18438,95,0.35609,59,-0.4787,33,-1.3587
ENSG00000166619,BLCAP,166,0.09766,169,0.14041,181,0.29459,172,0.21693,81,-0.9985,55,-1.5825
ENSG00000053438,NNAT,347,1.56966,112,-0.3230,153,0.24230,110,-0.4232,118,-0.2106,36,-1.9864
ENSG00000132792,CTNNBL1,38,0.35596,23,-0.4397,36,0.34282,28,-0.1644,33,0.13942,26,-0.2588
ENSG00000132821,VSTM2L,36,-1.7542,140,0.35867,196,1.16572,106,-0.1699,24,-2.3087,22,-2.4755
ENSG00000101413,RPRD1B,15,-0.2177,16,-0.1387,20,0.26025,20,0.20915,12,-0.6226,14,-0.3540
ENSG00000198959,TGM2,2,-2.8023,28,0.94912,8,-1.1687,9,-1.1283,67,2.40942,13,-0.3259
ENSG00000174365,SNHG11,13,-0.0395,9,-0.6813,14,0.11393,16,0.44910,7,-0.8426,14,0.10075
ENSG00000170471,RALGAPB,45,0.20303,32,-0.3546,44,0.20323,45,0.30912,28,-0.5310,24,-0.7592
ENSG00000101438,SLC32A1,17,-1.2674,64,0.85315,31,-0.4496,60,0.98367,1,-4.4694,0,-6.9057
ENSG00000101445,PPP1R16B,63,-0.2223,83,0.22915,60,-0.3654,68,-0.1549,60,-0.3078,135,1.00087
ENSG00000204103,MAFB,9,-1.3654,26,0.26506,19,-0.3075,36,1.25769,2,-3.2288,1,-3.9562
ENSG00000198900,TOP1,196,0.61093,101,-0.4633,113,-0.3046,131,-0.0448,195,0.60546,146,0.13758
ENSG00000124181,PLCG1,28,-0.0440,27,-0.1626,36,0.40216,22,-0.5423,41,0.53615,31,0.11328
ENSG00000174306,ZHX3,66,0.30126,52,-0.0801,39,-0.5769,43,-0.4728,141,1.59408,50,-0.1175
ENSG00000124177,CHD6,137,0.44725,116,0.20300,76,-0.5765,97,-0.1455,120,0.23077,140,0.47524
ENSG00000196090,PTPRT,63,0.07353,48,-0.3834,46,-0.5038,102,1.37073,9,-2.7196,8,-2.9149
ENSG00000124193,SRSF6,58,-0.1811,60,-0.1519,64,-0.0425,59,-0.2237,76,0.23528,104,0.74524
ENSG00000101052,IFT52,37,1.27593,14,-0.3543,16,-0.0868,16,-0.0934,11,-0.6403,14,-0.2459
ENSG00000124191,TOX2,8,-1.1106,18,0.11593,15,-0.2480,28,1.20065,2,-2.8206,3,-2.5885
ENSG00000132823,OSER1,24,-0.3084,31,0.09630,34,0.30000,30,0.01147,23,-0.3540,22,-0.4356
ENSG00000223891,OSER1-DT,22,-0.1362,26,0.14916,18,-0.5405,26,0.21469,34,0.58579,19,-0.3082
ENSG00000124194,GDAP1L1,74,0.31918,62,0.06248,57,-0.0962,75,0.51514,37,-0.7288,13,-2.2383
ENSG00000197296,FITM2,25,-0.3764,35,0.16838,28,-0.2442,42,0.66144,16,-0.9733,17,-0.9290
ENSG00000124120,TTPAL,22,-0.3382,25,-0.1550,26,-0.1135,41,0.95287,7,-2.0572,10,-1.4638
ENSG00000132824,SERINC3,553,0.54177,234,-0.8639,507,0.50851,406,0.06656,255,-0.6701,306,-0.3931
ENSG00000168734,PKIG,77,-0.4830,141,0.52099,156,0.80960,83,-0.4935,78,-0.4710,29,-1.9151
ENSG00000101098,RIMS4,12,-0.6523,36,1.31400,18,0.02468,14,-0.4784,14,-0.4058,6,-1.4746
ENSG00000166913,YWHAB,1950,0.83692,862,-0.5043,1243,0.12959,1375,0.37933,599,-1.0174,453,-1.4384
ENSG00000025772,TOMM34,24,-0.8931,35,-0.3371,63,0.80308,55,0.58610,7,-2.6781,3,-3.8769
ENSG00000101109,STK4,32,0.16440,24,-0.2516,33,0.28700,25,-0.2811,33,0.22964,30,0.06332
ENSG00000124134,KCNS1,5,-3.4092,51,-0.1682,119,1.76219,49,-0.2748,6,-3.2288,5,-3.5461
ENSG00000124145,SDC4,13,-1.5988,22,-0.8617,9,-2.2759,13,-1.9011,288,4.27886,23,-0.7594
ENSG00000204070,SYS1,30,0.84472,13,-0.5089,18,0.10277,13,-0.5849,15,-0.2136,32,0.95844
ENSG00000244274,DBNDD2,349,-0.1259,93,-2.2140,90,-2.3815,157,-1.6326,397,0.07782,2701,4.01590
ENSG00000124155,PIGT,57,-0.1729,52,-0.3283,48,-0.4975,64,0.00838,65,0.03165,136,1.24547
ENSG00000101443,WFDC2,9,-0.8277,19,0.34585,30,1.52480,9,-0.9869,2,-3.0405,8,-0.8935
ENSG00000101457,DNTTIP1,29,0.07495,31,0.21974,29,0.09450,29,0.15905,15,-0.8717,18,-0.6260
ENSG00000124104,SNX21,31,0.23496,25,-0.0884,26,-0.0346,28,0.09015,34,0.37402,15,-0.8903
ENSG00000101473,ACOT8,75,0.23049,64,-0.0072,53,-0.3595,76,0.36558,57,-0.2022,51,-0.3543
ENSG00000064601,CTSA,53,-0.2127,43,-0.5573,65,0.15793,70,0.32655,61,0.01161,48,-0.3354
ENSG00000100979,PLTP,8,-0.9140,12,-0.3620,3,-2.4089,6,-1.6064,104,3.78858,11,-0.4492
ENSG00000100982,PCIF1,20,0.59843,8,-0.8500,14,0.09711,13,0.00462,12,-0.2226,18,0.44286
ENSG00000198026,ZNF335,14,0.00139,21,0.61100,14,-0.1160,14,-0.0214,12,-0.2889,8,-0.8476
ENSG00000124140,SLC12A5,222,-0.2770,293,0.17103,386,0.77091,289,0.18442,49,-2.5234,19,-3.9186
ENSG00000124160,NCOA5,30,0.73986,12,-0.7813,21,0.14530,18,-0.1551,25,0.44935,17,-0.1796
ENSG00000149654,CDH22,4,-3.0183,44,0.45491,66,1.51587,25,-0.5640,7,-2.3329,6,-2.5517
ENSG00000080189,SLC35C2,17,-0.4734,25,0.12135,23,-0.0329,25,0.08077,25,0.06426,23,-0.0362
ENSG00000062598,ELMO2,40,-0.3187,48,-0.0571,64,0.51769,43,-0.2697,23,-1.1306,68,0.51206
ENSG00000101040,ZMYND8,121,0.41173,67,-0.5528,101,0.14290,96,0.04978,101,0.12549,81,-0.2321
ENSG00000124151,NCOA3,8,-0.9734,14,-0.2538,11,-0.6071,20,0.51350,20,0.35969,21,0.46677
ENSG00000196562,SULF2,14,-1.1033,32,0.12546,12,-1.5298,46,1.11677,33,0.18215,22,-0.4329
ENSG00000124126,PREX1,32,-0.9851,32,-1.0417,27,-1.4124,22,-1.8125,145,1.45389,315,3.06609
ENSG00000124198,ARFGEF2,115,0.78523,44,-0.7608,70,-0.0084,91,0.59741,42,-0.7725,24,-1.6129
ENSG00000124207,CSE1L,100,0.14182,62,-0.6383,107,0.31550,102,0.24829,43,-1.1223,97,0.10556
ENSG00000124214,STAU1,85,-0.0803,76,-0.2777,103,0.27920,87,-0.0422,90,0.01952,86,-0.0646
ENSG00000124228,DDX27,56,0.48057,28,-0.6195,34,-0.3335,48,0.35692,37,-0.1628,48,0.25021
ENSG00000124201,ZNFX1,19,-0.1175,21,0.03102,19,-0.0772,16,-0.4313,37,0.97651,22,0.13350
ENSG00000177410,ZFAS1,59,-1.2550,217,0.88132,125,-0.1379,112,-0.3775,120,-0.1720,175,0.42831
ENSG00000158445,KCNB1,107,0.03424,101,-0.0622,161,0.90788,100,-0.0994,51,-1.0933,12,-3.1340
ENSG00000158470,B4GALT5,59,0.12268,47,-0.2397,67,0.40419,65,0.39439,26,-1.1017,14,-2.0291
ENSG00000158480,SPATA2,69,0.74873,34,-0.3998,65,0.85258,34,-0.4542,24,-0.9081,24,-0.8976
ENSG00000124226,RNF114,32,-0.2953,34,-0.1968,36,-0.0943,32,-0.3608,50,0.43571,71,1.01049
ENSG00000244687,UBE2V1,136,-0.0643,148,0.07017,148,0.07698,170,0.41681,99,-0.5588,47,-1.6625
ENSG00000240849,TMEM189,43,0.35827,15,-1.3323,35,0.03206,25,-0.5820,19,-0.8982,112,2.03163
ENSG00000172216,CEBPB,15,-1.2493,37,0.11297,59,1.16584,24,-0.6872,44,0.38681,5,-2.6497
ENSG00000196396,PTPN1,33,0.77860,16,-0.3324,22,0.19133,17,-0.3023,20,0.00948,19,-0.0639
ENSG00000124243,BCAS4,21,-0.5910,50,0.91716,32,0.09108,35,0.31152,5,-2.5760,3,-3.3244
ENSG00000101126,ADNP,92,0.33106,82,0.16176,82,0.18630,65,-0.2970,71,-0.0837,64,-0.2435
ENSG00000000419,DPM1,39,-0.4392,43,-0.3096,67,0.54109,52,0.04320,42,-0.3078,39,-0.4309
ENSG00000054793,ATP9A,181,-0.4669,266,0.14674,296,0.37902,246,0.01289,188,-0.4131,163,-0.6329
ENSG00000064787,BCAS1,234,-0.4288,136,-1.3293,14,-4.8058,133,-1.5760,807,1.61647,1814,3.39963
ENSG00000101132,PFDN4,178,0.09336,183,0.15392,135,-0.3978,208,0.50234,89,-0.9650,138,-0.3047
ENSG00000101134,DOK5,7,-1.6524,20,-0.0364,34,1.01883,22,0.15546,7,-1.6327,4,-2.2001
ENSG00000054803,CBLN4,0,-8.9715,28,-0.6066,120,3.11210,16,-1.6561,0,-9.3441,2,-4.4132
ENSG00000124098,FAM210B,21,-1.2340,44,-0.0941,61,0.53703,38,-0.4078,74,0.73393,41,-0.1870
ENSG00000101138,CSTF1,25,0.48083,17,-0.1522,19,0.08918,21,0.34525,7,-1.3191,11,-0.8030
ENSG00000022277,RTF2,90,-0.6343,143,0.08657,107,-0.4375,133,-0.0401,168,0.33840,231,0.86097
ENSG00000101144,BMP7,1,-3.7741,11,-1.0518,8,-1.7121,11,-1.2475,128,3.36707,41,1.01413
ENSG00000101146,RAE1,47,0.44782,27,-0.4367,49,0.66460,33,-0.1361,20,-0.8417,23,-0.6642
ENSG00000124225,PMEPA1,88,0.77855,53,-0.0272,57,0.10601,42,-0.5418,72,0.45504,46,-0.2603
ENSG00000124209,RAB22A,73,-0.1205,84,0.10997,86,0.16802,80,0.03486,59,-0.4491,68,-0.2353
ENSG00000124164,VAPB,119,0.35673,88,-0.1233,87,-0.1558,114,0.42205,68,-0.5162,56,-0.8079
ENSG00000124222,STX16,56,-0.0020,65,0.23962,62,0.17172,46,-0.4009,28,-1.0860,93,0.80471
ENSG00000215440,NPEPL1,38,1.48575,15,-0.0144,18,0.30347,4,-2.1156,32,1.22830,11,-0.4776
ENSG00000087460,GNAS,3198,0.32157,2625,0.00837,2624,0.00881,3142,0.42059,1637,-0.7219,821,-1.7566
ENSG00000101158,NELFCD,10,-1.2996,26,0.10208,28,0.29777,19,-0.4972,35,0.56957,34,0.53737
ENSG00000101160,CTSZ,28,0.76636,18,0.06796,9,-1.1292,25,0.82725,10,-0.7521,8,-1.1552
ENSG00000124172,ATP5F1E,1014,-0.7966,2337,0.57130,1709,0.00985,1760,0.07510,1141,-0.6182,1407,-0.2951
ENSG00000101166,PRELID3B,27,0.04489,23,-0.2639,23,-0.2439,22,-0.3800,39,0.62804,48,0.96897
ENSG00000087495,PHACTR3,55,-0.9818,85,-0.3477,95,-0.1787,72,-0.7400,244,1.40741,210,1.15125
ENSG00000196227,FAM217B,227,0.58020,137,-0.2496,170,0.13594,185,0.34761,74,-1.1677,77,-1.1052
ENSG00000149657,LSM14B,44,0.10774,49,0.32722,56,0.63854,34,-0.3913,24,-0.7746,20,-1.0483
ENSG00000101182,PSMA7,292,-0.0434,252,-0.2999,285,-0.0969,358,0.39863,239,-0.3553,281,-0.1046
ENSG00000184402,SS18L1,28,-0.3009,28,-0.3109,38,0.21610,41,0.39796,18,-0.9304,29,-0.2585
ENSG00000101180,HRH3,25,0.56497,33,1.15625,8,-1.2728,22,0.46749,2,-2.7826,6,-1.5500
ENSG00000130703,OSBPL2,33,-0.3880,38,-0.2096,48,0.22143,46,0.19707,26,-0.7671,47,0.16800
ENSG00000130706,ADRM1,64,0.09116,47,-0.4158,56,-0.1286,66,0.19709,56,-0.1095,77,0.37751
ENSG00000171858,RPS21,667,-1.0475,2474,1.18387,1141,-0.2738,1061,-0.4492,1295,-0.0292,1259,-0.0740
ENSG00000149679,CABLES2,9,-0.6286,7,-0.9517,17,0.47216,17,0.50000,11,-0.2867,8,-0.7585
ENSG00000060491,OGFR,50,0.72922,23,-0.5138,37,0.26325,32,-0.0183,29,-0.1304,20,-0.6934
ENSG00000092758,COL9A3,21,-0.3181,18,-0.6092,7,-2.1582,19,-0.6523,52,1.11231,108,2.50917
ENSG00000101190,TCFL5,13,-0.7836,21,-0.1257,22,-0.0256,18,-0.4863,40,0.88329,39,0.85968
ENSG00000101191,DIDO1,31,0.34976,34,0.55331,22,-0.2535,23,-0.2107,24,-0.0859,21,-0.2683
ENSG00000101193,GID8,21,-0.9181,42,0.15494,47,0.39263,33,-0.2805,48,0.37696,32,-0.2637
ENSG00000225978,HAR1A,8,-0.9048,19,0.54421,18,0.51088,17,0.36353,2,-2.8589,0,-5.4758
ENSG00000149658,YTHDF1,30,-0.2016,32,-0.0947,33,-0.0484,35,0.07608,50,0.63421,23,-0.6041
ENSG00000101198,NKAIN4,7,-2.1593,35,0.31033,13,-1.4153,6,-2.7184,170,3.33288,43,0.60613
ENSG00000101199,ARFGAP1,24,-0.4288,39,0.35605,33,0.07512,30,-0.1277,27,-0.2398,33,0.07879
ENSG00000101204,CHRNA4,31,0.45838,30,0.48254,22,-0.0947,25,0.21977,9,-1.3829,8,-1.5073
ENSG00000075043,KCNQ2,87,-0.0229,88,0.00801,113,0.50810,93,0.11058,61,-0.5579,21,-2.1482
ENSG00000101210,EEF1A2,402,-0.2515,465,-0.0270,480,0.03037,607,0.58087,317,-0.6195,154,-1.6975
ENSG00000125534,PPDPF,97,-0.0377,74,-0.4992,91,-0.1706,57,-1.0640,172,0.88203,276,1.71386
ENSG00000197457,STMN3,368,0.10270,330,-0.0740,350,0.03254,413,0.41344,304,-0.1946,98,-1.8967
ENSG00000101246,ARFRP1,37,0.16643,48,0.64196,25,-0.5170,33,-0.0285,32,-0.0918,29,-0.2052
ENSG00000197114,ZGPAT,17,0.46015,15,0.33654,19,0.76271,8,-0.7932,0,-5.0554,15,0.27863
ENSG00000203896,LIME1,3,-2.0558,15,0.07197,34,1.92850,3,-2.6886,20,0.46370,11,-0.4532
ENSG00000101150,TPD52L2,52,-0.0584,45,-0.3361,62,0.25523,51,-0.1238,57,0.07070,63,0.23487
ENSG00000101152,DNAJC5,114,-0.3621,148,0.04137,175,0.38473,166,0.31539,73,-1.0461,59,-1.3554
ENSG00000198276,UCKL1,28,0.32693,24,0.07843,18,-0.3971,24,0.08631,16,-0.5706,32,0.54158
ENSG00000196700,ZNF512B,13,-0.1200,22,0.85069,15,0.13891,11,-0.4214,6,-1.1049,13,-0.1269
ENSG00000101161,PRPF6,155,1.15984,60,-0.3968,59,-0.4654,74,-0.0777,70,-0.1373,98,0.39876
ENSG00000171703,TCEA2,103,-0.1382,119,0.09759,123,0.16091,122,0.16519,76,-0.6106,82,-0.4975
ENSG00000125510,OPRL1,22,-0.0196,30,0.49730,32,0.74590,16,-0.6282,20,-0.1892,5,-2.1042
ENSG00000171695,LKAAEAR1,5,-1.3560,23,1.21674,12,0.03407,13,0.16666,4,-1.5843,0,-4.1734
ENSG00000203880,PCMTD2,84,0.88674,44,-0.1729,49,0.00042,41,-0.3465,55,0.20389,46,-0.0970
ENSG00000280071,GATD3B,11,-0.9026,16,-0.4377,17,-0.3544,27,0.64719,20,-0.0776,25,0.28454
ENSG00000185272,RBM11,20,0.55612,9,-0.6989,17,0.34170,18,0.57814,3,-2.2715,5,-1.5785
ENSG00000155304,HSPA13,103,0.21074,83,-0.1377,134,0.82005,83,-0.1770,46,-1.0155,33,-1.5141
ENSG00000180530,NRIP1,154,1.48318,35,-0.9399,60,-0.0872,61,-0.0691,80,0.38301,26,-1.3105
ENSG00000229425,AJ009632.2,0,-7.6846,14,0.17349,31,2.17651,8,-0.8789,0,-7.7221,0,-8.6382
ENSG00000155313,USP25,50,0.12185,53,0.26469,50,0.17233,44,-0.0710,41,-0.1854,26,-0.8923
ENSG00000215386,MIR99AHG,27,-0.4442,44,0.30268,23,-0.8027,25,-0.7517,123,2.07815,32,-0.2131
ENSG00000154639,CXADR,63,0.43663,37,-0.4037,45,-0.0924,33,-0.7215,55,0.23011,110,1.38538
ENSG00000154640,BTG3,29,0.40663,23,0.07178,20,-0.1853,12,-1.1240,21,-0.0994,62,1.69374
ENSG00000154642,C21orf91,31,0.32277,5,-2.3937,5,-2.4573,3,-3.3328,19,-0.4347,214,4.63895
ENSG00000224924,LINC00320,41,-0.5719,42,-0.5680,29,-1.2498,23,-1.7301,82,0.51822,325,3.19553
ENSG00000154654,NCAM2,212,0.11289,132,-0.6726,271,0.64410,185,-0.1416,170,-0.2308,172,-0.2129
ENSG00000154719,MRPL39,11,-0.6338,11,-0.6643,20,0.36147,20,0.39262,12,-0.4928,15,-0.1483
ENSG00000154721,JAM2,31,-0.4772,37,-0.2299,57,0.57932,28,-0.7859,105,1.49267,16,-1.4579
ENSG00000154723,ATP5PF,366,-0.6121,680,0.39594,566,0.07532,615,0.27461,356,-0.6558,288,-0.9759
ENSG00000154727,GABPA,7,-1.0225,11,-0.4457,8,-0.8658,10,-0.5928,36,1.53914,37,1.60417
ENSG00000142192,APP,1338,0.84770,600,-0.4709,958,0.37651,730,-0.1763,417,-0.9867,767,-0.0512
