Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000179115,FARSA,22,-1.4954,43,-0.5344,26,-1.2710,76,0.56773,93,0.75677,51,-0.2157,81,0.51489
ENSG00000179218,CALR,235,0.48596,125,-0.5753,175,0.00486,186,0.13845,157,-0.1610,150,-0.2371,217,0.35313
ENSG00000179262,RAD23A,65,-1.3629,108,-0.6632,174,0.15325,200,0.50976,177,0.17935,124,-0.3910,228,0.59190
ENSG00000179271,GADD45GIP1,44,-1.7108,85,-0.8075,92,-0.6112,226,1.21266,97,-0.5248,78,-0.8716,200,0.63466
ENSG00000008441,NFIX,600,1.66570,280,0.36778,278,0.31048,139,-0.9496,149,-0.6743,157,-0.5940,136,-0.8232
ENSG00000104907,TRMT1,5,-1.9075,13,-0.6628,8,-1.2649,28,0.81127,28,0.59105,23,0.28276,19,-0.0163
ENSG00000160877,NACC1,16,-1.2946,42,0.23984,16,-1.2714,50,0.65749,46,0.36078,32,-0.2386,26,-0.5515
ENSG00000104915,STX10,13,-0.2314,13,-0.3387,9,-0.8269,22,0.72943,19,0.31253,11,-0.5039,12,-0.3490
ENSG00000160888,IER2,21,-0.4556,26,-0.1607,20,-0.5019,35,0.45024,38,0.46442,30,0.12202,17,-0.8142
ENSG00000141837,CACNA1A,50,-1.8257,111,-0.6982,135,-0.3303,158,-0.1017,193,0.23855,396,1.48292,194,0.24892
ENSG00000037757,MRI1,23,0.57078,6,-1.6574,9,-0.8972,21,0.55638,10,-0.7193,36,1.33896,9,-0.8153
ENSG00000104979,C19orf53,57,-0.8999,78,-0.4573,67,-0.6527,169,1.20127,70,-0.5892,37,-1.5320,124,0.31784
ENSG00000187556,NANOS3,6,-1.6604,16,-0.2759,7,-1.4687,32,1.21188,13,-0.5414,15,-0.3945,21,0.14281
ENSG00000132024,CC2D1A,15,-0.8381,21,-0.3494,12,-1.0994,28,0.19870,37,0.58158,46,0.97956,19,-0.4305
ENSG00000141858,SAMD1,56,0.16710,58,0.26481,57,0.19287,49,-0.0741,37,-0.4945,39,-0.4118,54,0.09228
ENSG00000072062,PRKACA,25,-1.9431,71,-0.4078,64,-0.5354,101,0.24775,190,1.27459,88,-0.0301,85,-0.0835
ENSG00000072071,ADGRL1,55,-1.3977,131,-0.0689,111,-0.3266,130,-0.0910,232,0.88401,192,0.56621,119,-0.2153
ENSG00000123143,PKN1,33,-0.0679,40,0.28145,38,0.19018,47,0.69668,9,-1.9164,8,-2.1993,33,-0.0569
ENSG00000123159,GIPC1,35,-0.5479,49,-0.0157,20,-1.3736,69,0.73471,62,0.36742,30,-0.7674,43,-0.2204
ENSG00000132002,DNAJB1,71,-0.6372,83,-0.4442,61,-0.8853,148,0.73058,143,0.46582,118,0.15676,67,-0.7365
ENSG00000099797,TECR,106,-0.4539,113,-0.3951,112,-0.3720,219,1.00247,139,-0.0366,80,-0.8842,99,-0.5688
ENSG00000099795,NDUFB7,81,-1.5992,216,-0.1144,164,-0.5323,356,1.00229,190,-0.3054,123,-0.9822,249,0.12390
ENSG00000105143,SLC1A6,1,-4.3271,13,-0.7348,12,-0.7360,28,0.77858,26,0.41408,25,0.35620,25,0.35178
ENSG00000105135,ILVBL,11,-1.2022,19,-0.5082,8,-1.6421,40,1.05663,31,0.32424,30,0.26176,15,-0.8231
ENSG00000074181,NOTCH3,35,0.96756,45,1.77928,9,-1.1629,13,-0.7218,9,-1.2036,5,-1.8290,5,-1.8552
ENSG00000141867,BRD4,195,0.33444,142,-0.1945,241,0.69277,95,-0.9531,158,-0.0086,287,0.99227,133,-0.2798
ENSG00000105127,AKAP8,23,0.11011,10,-1.1622,17,-0.3441,25,0.31463,13,-0.7258,30,0.54012,35,0.80129
ENSG00000011243,AKAP8L,57,-0.2677,49,-0.5580,38,-0.8807,87,0.53836,45,-0.6475,86,0.38687,93,0.51135
ENSG00000011451,WIZ,6,-1.9245,27,0.29087,20,-0.2019,34,0.86195,18,-0.3525,14,-0.7385,16,-0.5861
ENSG00000167460,TPM4,157,0.90464,80,-0.2324,102,0.17500,78,-0.3118,91,-0.0019,86,-0.0866,82,-0.1744
ENSG00000105058,FAM32A,94,-0.0697,95,-0.0581,187,1.07955,74,-0.5537,89,-0.1491,112,0.20903,88,-0.1749
ENSG00000072958,AP1M1,23,-1.8291,73,-0.0816,47,-0.7437,82,0.15399,123,0.79211,114,0.66141,63,-0.3025
ENSG00000127528,KLF2,14,0.14775,31,1.78109,7,-0.8608,8,-0.9628,15,0.17483,5,-1.2960,4,-1.5889
ENSG00000127527,EPS15L1,22,0.27159,15,-0.2978,10,-0.9341,15,-0.3720,20,0.16158,25,0.51587,30,0.79240
ENSG00000085872,CHERP,21,-0.7783,28,-0.3912,24,-0.5874,35,0.01328,56,0.78958,33,-0.1009,54,0.70418
ENSG00000127526,SLC35E1,46,-0.2201,50,-0.0993,60,0.20098,52,-0.0323,54,0.03076,73,0.51084,41,-0.4229
ENSG00000214046,SMIM7,44,-0.1795,47,-0.0820,47,-0.0868,47,-0.0919,63,0.39815,41,-0.3122,64,0.40494
ENSG00000269044,AC024075.2,8,-1.2244,14,-0.4208,5,-1.9370,27,0.87331,25,0.46942,19,0.08306,17,-0.1570
ENSG00000072954,TMEM38A,17,-1.6986,32,-0.8016,46,-0.1815,61,0.36867,74,0.60112,80,0.72560,50,-0.0561
ENSG00000188039,NWD1,13,-0.0964,16,0.21466,25,0.90995,17,0.39637,11,-0.3851,5,-1.5503,4,-1.7182
ENSG00000127511,SIN3B,15,-1.8342,50,-0.0140,12,-2.1008,54,0.13533,101,1.15500,61,0.30508,54,0.10840
ENSG00000099331,MYO9B,104,2.90824,15,-0.6725,2,-3.2434,17,-0.5215,15,-0.6320,16,-0.5091,6,-1.9051
ENSG00000053501,USE1,20,-0.8038,44,0.44749,25,-0.4959,47,0.67614,26,-0.4349,19,-0.9063,26,-0.4647
ENSG00000099330,OCEL1,0,-5.0438,6,-1.1697,12,-0.2235,21,1.03966,19,0.55326,13,0.00192,13,0.01688
ENSG00000160113,NR2F6,7,-2.3151,30,-0.1168,34,0.09618,46,0.80647,21,-0.6277,20,-0.7279,41,0.37920
ENSG00000105393,BABAM1,38,-1.3125,75,-0.3229,50,-0.9306,115,0.51768,159,0.93790,85,-0.1054,78,-0.2370
ENSG00000127220,ABHD8,6,-3.4110,65,0.00064,29,-1.2515,105,1.11718,57,-0.2065,29,-1.2540,86,0.43867
ENSG00000130312,MRPL34,18,-1.9236,40,-0.8465,29,-1.2673,110,1.21059,89,0.48771,37,-0.9050,77,0.24842
ENSG00000130311,DDA1,17,-2.1744,55,-0.5155,46,-0.7214,106,0.83155,87,0.27520,63,-0.2459,94,0.39022
ENSG00000074855,ANO8,14,-0.7871,8,-1.7251,12,-0.9964,32,0.73222,59,1.59564,22,-0.0654,12,-0.9835
ENSG00000130299,GTPBP3,5,-1.2693,8,-0.6077,5,-1.1391,9,-0.5677,44,2.35406,12,0.04926,9,-0.4075
ENSG00000130304,SLC27A1,49,0.95627,29,0.08139,15,-0.9486,29,0.13559,34,0.32988,16,-0.8520,16,-0.8410
ENSG00000130313,PGLS,21,0.27464,19,0.17732,14,-0.3379,21,0.41512,19,0.19151,4,-2.2224,14,-0.3377
ENSG00000130309,COLGALT1,5,-1.5051,16,0.09395,12,-0.3326,16,0.04969,23,0.61851,5,-1.5459,28,0.99164
ENSG00000130477,UNC13A,33,-2.7855,187,-0.2190,311,0.63279,190,-0.2197,228,0.11588,341,0.78860,260,0.33413
ENSG00000130479,MAP1S,8,-2.9916,29,-1.2777,45,-0.5173,95,0.94869,62,-0.0094,51,-0.3273,118,1.05190
ENSG00000105640,RPL18A,353,0.10464,412,0.40638,214,-0.6873,467,0.77591,94,-1.9273,90,-1.9880,334,0.01569
ENSG00000007080,CCDC124,33,-0.6422,51,0.01597,43,-0.2630,72,0.80809,45,-0.1906,30,-0.8211,35,-0.5523
ENSG00000105642,KCNN1,10,-2.9138,115,0.98035,59,-0.2685,90,0.55830,54,-0.3936,33,-1.1638,40,-0.8368
ENSG00000105643,ARRDC2,88,2.32355,20,-0.3594,2,-3.3546,22,-0.2017,11,-1.2168,8,-1.6876,29,0.27248
ENSG00000099308,MAST3,41,-2.7760,242,-0.1488,118,-1.2359,351,0.64152,242,-0.1292,275,0.07212,414,0.75055
ENSG00000105647,PIK3R2,33,-1.2209,101,0.62794,43,-0.8064,101,0.74839,52,-0.5133,37,-1.0212,53,-0.4887
ENSG00000105649,RAB3A,26,-3.2721,147,-0.7806,133,-0.8684,279,0.39268,457,1.14020,239,0.04440,336,0.60583
ENSG00000130522,JUND,208,-0.5138,434,0.78280,141,-1.1076,310,0.15011,233,-0.3392,288,-0.0044,217,-0.4492
ENSG00000130520,LSM4,38,-1.4609,86,-0.2487,56,-0.8751,128,0.57590,169,0.89006,74,-0.4554,94,-0.0864
ENSG00000130517,PGPEP1,90,2.03612,29,0.02338,21,-0.4776,23,-0.3857,18,-0.6772,14,-1.0722,14,-1.1309
ENSG00000130511,SSBP4,15,-2.8293,119,0.25921,47,-1.2228,161,1.02426,54,-1.0048,81,-0.3887,116,0.18945
ENSG00000105701,FKBP8,114,-1.1625,248,0.05637,251,0.06493,297,0.45580,219,-0.1519,191,-0.3673,245,0.02930
ENSG00000105700,KXD1,40,0.06342,25,-0.7429,25,-0.6841,56,0.81127,44,0.18851,25,-0.7037,37,-0.0679
ENSG00000221983,UBA52,532,0.26668,515,0.24288,255,-0.8914,585,0.57074,297,-0.6568,225,-1.0763,417,-0.1256
ENSG00000006016,CRLF1,0,-8.6835,27,-0.2927,13,-1.3753,67,1.95034,2,-4.0578,2,-3.6935,48,0.67294
ENSG00000006015,REX1BD,28,-1.4801,61,-0.3273,35,-1.1359,111,0.95119,82,0.18185,59,-0.3511,75,0.03524
ENSG00000105696,TMEM59L,42,-3.4471,298,-0.6161,234,-0.9337,563,0.61907,564,0.45795,399,-0.1031,731,0.89874
ENSG00000167487,KLHL26,1,-3.7954,17,-0.2507,21,0.06857,25,0.41367,14,-0.5186,20,-0.0315,37,0.98847
ENSG00000105662,CRTC1,26,-1.2765,81,0.60540,39,-0.6211,84,0.78809,32,-0.9250,37,-0.7177,41,-0.5763
ENSG00000005007,UPF1,22,-0.4342,19,-0.7223,23,-0.3713,36,0.42993,51,0.89012,21,-0.4999,31,0.05823
ENSG00000223802,CERS1,34,0.07094,40,0.36122,28,-0.2661,40,0.43002,27,-0.3068,14,-1.2484,24,-0.4608
ENSG00000105669,COPE,55,-0.7389,41,-1.3101,59,-0.6572,166,1.55447,68,-0.4302,33,-1.5163,98,0.14354
ENSG00000105671,DDX49,10,-1.0995,21,-0.0156,5,-1.9495,29,0.74109,30,0.58766,19,-0.1649,15,-0.4786
ENSG00000064607,SUGP2,54,-1.2977,93,-0.5276,67,-0.9860,149,0.35294,179,0.57172,183,0.61536,145,0.22479
ENSG00000105676,ARMC6,3,-2.4570,15,-0.0815,4,-1.9777,20,0.53433,28,0.96549,17,0.13883,14,-0.1442
ENSG00000181035,SLC25A42,8,-1.1533,20,0.39678,11,-0.5938,15,-0.2070,31,1.04643,15,-0.1041,14,-0.2561
ENSG00000254901,BORCS8,7,-2.6309,23,-0.9538,33,-0.3312,61,0.90689,71,0.90993,29,-0.5589,40,-0.0237
ENSG00000064490,RFXANK,19,-0.2083,20,-0.1896,9,-1.3512,37,1.17544,12,-0.9171,16,-0.5363,16,-0.5149
ENSG00000130287,NCAN,144,0.19560,124,-0.0429,113,-0.1870,181,0.78605,69,-0.9629,73,-0.8756,85,-0.6313
ENSG00000187664,HAPLN4,0,-7.3941,42,-0.9889,30,-1.3932,99,0.60667,254,2.18803,52,-0.5674,34,-1.2007
ENSG00000105705,SUGP1,19,-0.2821,33,0.70414,23,-0.0166,23,0.00567,25,0.10576,13,-0.8848,14,-0.7120
ENSG00000129933,MAU2,49,1.18863,15,-0.8422,23,-0.1107,17,-0.6316,24,-0.0075,37,0.67163,28,0.23521
ENSG00000167491,GATAD2A,20,0.48447,20,0.56341,33,1.33641,9,-0.9668,12,-0.3463,15,0.02097,2,-2.8610
ENSG00000186010,NDUFA13,209,-0.8637,344,-0.1008,280,-0.4149,554,0.97355,324,-0.1834,168,-1.1959,306,-0.2747
ENSG00000250067,YJEFN3,21,-1.7415,44,-0.7419,28,-1.3582,117,1.33295,55,-0.3229,41,-0.7916,92,0.49283
ENSG00000105726,ATP13A1,5,-2.2859,16,-0.6530,10,-1.1913,31,0.65722,31,0.48243,24,0.09516,35,0.67182
ENSG00000081665,ZNF506,31,0.35044,22,-0.2104,23,-0.1212,19,-0.5438,22,-0.1766,31,0.36473,41,0.81687
ENSG00000237440,ZNF737,21,0.46220,9,-0.9159,11,-0.4860,16,0.06828,11,-0.4405,26,0.84159,19,0.36238
ENSG00000188171,ZNF626,16,-0.5053,19,-0.3120,32,0.54610,21,-0.2140,25,0.14166,20,-0.2138,35,0.70968
ENSG00000118620,ZNF430,27,1.05907,11,-0.4566,20,0.53980,13,-0.0659,10,-0.4684,16,0.23110,5,-1.4666
ENSG00000160352,ZNF714,40,0.49223,16,-0.9871,28,-0.0730,27,-0.1602,20,-0.6135,68,1.42902,24,-0.3128
ENSG00000196705,ZNF431,54,1.58447,21,-0.0039,25,0.24508,13,-0.8652,12,-0.9003,32,0.67335,8,-1.5331
ENSG00000182141,ZNF708,49,1.82390,11,-0.7292,24,0.55813,11,-0.7573,13,-0.4828,14,-0.3032,15,-0.2119
ENSG00000196268,ZNF493,30,0.32224,17,-0.5810,23,-0.0720,17,-0.6704,26,0.10623,55,1.37820,23,-0.0626
ENSG00000197013,ZNF429,25,0.10343,16,-0.6577,31,0.49152,20,-0.2926,27,0.22466,32,0.51288,26,0.16108
ENSG00000198521,ZNF43,22,0.70257,9,-0.6767,23,0.82054,12,-0.2621,9,-0.6908,22,0.70573,9,-0.6414
ENSG00000160321,ZNF208,47,1.75004,7,-1.4351,22,0.44822,8,-1.2810,11,-0.5951,32,1.02510,18,0.13613
ENSG00000167232,ZNF91,91,-1.1620,190,-0.0213,439,1.40642,168,-0.2711,72,-1.5084,231,0.29388,208,0.12367
ENSG00000213096,ZNF254,14,-0.0458,8,-0.9998,16,0.14409,18,0.41119,13,-0.1780,19,0.44319,14,-0.0216
ENSG00000261824,LINC00662,56,-0.0176,38,-0.6971,68,0.30296,41,-0.6157,61,0.11275,128,1.38581,54,-0.0633
ENSG00000267575,AC006504.5,17,0.05901,10,-0.8545,10,-0.7894,15,-0.2324,15,-0.2009,49,1.82833,13,-0.4334
ENSG00000169021,UQCRFS1,52,-1.1402,70,-0.7788,60,-0.9366,158,0.81390,143,0.42232,96,-0.2131,136,0.33899
ENSG00000187135,VSTM2B,21,-1.3435,32,-0.7827,30,-0.8031,63,0.47656,71,0.54955,61,0.29397,70,0.52667
ENSG00000105171,POP4,6,-1.8299,11,-1.1765,10,-1.1073,29,0.62582,33,0.67719,19,-0.1712,40,1.00483
ENSG00000131943,C19orf12,20,-1.6607,59,-0.0023,34,-0.8328,65,0.19335,75,0.38977,71,0.30777,77,0.43681
ENSG00000105176,URI1,215,1.74624,69,-0.2299,126,0.76635,40,-1.2639,57,-0.5011,56,-0.5456,78,-0.0187
ENSG00000198597,ZNF536,86,1.95607,30,0.10396,28,0.00040,23,-0.3767,8,-1.8247,8,-1.8273,22,-0.3929
ENSG00000121297,TSHZ3,10,-0.9432,23,0.43981,7,-1.4756,11,-0.9290,37,1.22903,29,0.81226,18,0.00164
ENSG00000168813,ZNF507,35,0.45091,19,-0.5522,48,1.01844,17,-0.8507,14,-0.9006,41,0.74711,35,0.47028
ENSG00000178904,DPY19L3,45,0.80990,21,-0.4671,49,0.95403,28,0.03292,29,0.06389,15,-0.9545,12,-1.2856
ENSG00000105185,PDCD5,47,-1.0370,65,-0.6159,96,0.06994,138,0.91259,80,-0.2295,73,-0.3662,84,-0.1418
ENSG00000105186,ANKRD27,19,-0.2466,15,-0.6110,17,-0.3788,25,0.25311,33,0.64585,34,0.69938,12,-0.9067
ENSG00000121289,CEP89,43,1.21292,23,0.19171,19,-0.1291,17,-0.3426,8,-1.3831,26,0.39905,12,-0.8098
ENSG00000076650,GPATCH1,14,-0.1279,14,-0.1493,21,0.49383,5,-1.7645,12,-0.3804,35,1.38576,27,0.91075
ENSG00000130881,LRP3,7,-1.5549,23,0.30425,8,-1.3231,27,0.70548,15,-0.4479,30,0.66520,9,-1.1189
ENSG00000130876,SLC7A10,0,-7.4786,7,-1.1064,19,0.50335,28,1.80889,12,-0.1829,5,-1.4537,4,-1.8017
ENSG00000153879,CEBPG,10,-1.7369,24,-0.4862,27,-0.2230,36,0.28286,35,0.14286,25,-0.3976,64,1.16644
ENSG00000124299,PEPD,29,-0.6342,29,-0.7018,32,-0.4922,53,0.43126,63,0.59639,36,-0.2974,58,0.47506
ENSG00000153885,KCTD15,24,0.64316,21,0.50279,10,-0.6740,22,0.63065,2,-2.7431,1,-3.6595,16,0.02443
ENSG00000257103,LSM14A,78,0.75514,45,-0.1360,41,-0.2802,51,0.07223,49,-0.0085,30,-0.7657,50,0.02388
ENSG00000166398,KIAA0355,61,1.79636,13,-0.9051,26,0.28346,17,-0.4880,23,0.07407,16,-0.4617,15,-0.5352
ENSG00000105220,GPI,85,-2.1683,311,-0.2387,239,-0.6250,373,0.09581,736,1.23020,412,0.23776,346,-0.0470
ENSG00000126261,UBA2,43,-0.9953,64,-0.4197,54,-0.6233,92,0.25357,95,0.24800,101,0.36160,116,0.58450
ENSG00000089335,ZNF302,54,-0.1447,43,-0.5509,56,-0.1028,69,0.32240,56,-0.1115,70,0.25691,66,0.15019
ENSG00000089351,GRAMD1A,15,-0.4899,18,-0.2225,22,0.14643,24,0.36428,14,-0.5069,23,0.20502,20,-0.0141
ENSG00000105711,SCN1B,11,-4.0870,149,-0.2489,102,-0.8128,215,0.49403,454,1.69474,124,-0.5089,80,-1.1769
ENSG00000153902,LGI4,108,0.29239,81,-0.1946,89,-0.0117,112,0.47254,46,-1.0345,74,-0.2977,85,-0.0919
ENSG00000266964,FXYD1,57,-1.6874,158,-0.1495,191,0.17388,319,1.54617,42,-2.1376,51,-1.8546,105,-0.7733
ENSG00000221946,FXYD7,58,-1.6347,134,-0.3967,108,-0.6824,244,0.85534,172,0.03656,123,-0.4851,216,0.40864
ENSG00000105698,USF2,94,-0.2603,124,0.20624,104,-0.1008,131,0.35419,107,-0.0591,79,-0.5304,84,-0.4414
ENSG00000105677,TMEM147,17,-1.5062,28,-0.8720,21,-1.2099,76,1.14538,53,0.20167,32,-0.5687,59,0.38481
ENSG00000283907,AD000090.1,105,3.55934,16,-0.2398,5,-1.9365,2,-3.1565,11,-0.7830,18,0.01313,4,-2.2605
ENSG00000126254,RBM42,25,-0.5644,24,-0.6914,24,-0.6542,54,0.90619,36,-0.0189,20,-0.9003,47,0.42338
ENSG00000126267,COX6B1,111,-1.4921,187,-0.7709,235,-0.3493,490,1.23574,213,-0.5028,125,-1.3103,398,0.50357
ENSG00000272333,KMT2B,57,1.00444,20,-0.7145,18,-0.8440,34,0.19766,24,-0.4203,39,0.35478,30,-0.0551
ENSG00000205155,PSENEN,23,-0.4967,22,-0.6301,13,-1.2973,48,0.98686,15,-1.1208,23,-0.4670,51,0.80322
ENSG00000004776,HSPB6,21,-0.2048,24,-0.0179,33,0.51277,36,0.91506,13,-0.8640,8,-1.6186,9,-1.4992
ENSG00000004777,ARHGAP33,4,-2.7700,26,-0.1514,10,-1.5799,41,0.85249,20,-0.5583,30,0.06751,44,0.70898
ENSG00000105290,APLP1,207,-0.6656,220,-0.6330,103,-1.7260,424,0.64293,245,-0.4050,225,-0.5386,679,1.29156
ENSG00000126243,LRFN3,3,-2.5860,14,-0.3418,7,-1.2074,23,0.71468,21,0.39004,14,-0.3019,25,0.65009
ENSG00000239382,ALKBH6,4,-2.6171,18,-0.4199,11,-1.0341,25,0.21849,51,1.38876,24,0.07437,25,0.16032
ENSG00000105270,CLIP3,64,-2.5671,251,-0.5917,168,-1.1464,467,0.62027,481,0.50667,300,-0.2566,610,0.91224
ENSG00000105258,POLR2I,96,-0.4361,109,-0.2674,96,-0.4438,205,1.12500,66,-1.0167,41,-1.7140,138,0.13394
ENSG00000105254,TBCB,115,-0.7386,125,-0.6726,108,-0.8376,250,0.67588,240,0.43279,148,-0.3416,232,0.37584
ENSG00000126247,CAPNS1,80,-1.2227,120,-0.6728,98,-0.9277,227,0.53219,360,1.19229,131,-0.4819,186,0.07844
ENSG00000161281,COX7A1,45,-1.3238,122,0.25642,69,-0.6694,146,0.70001,122,0.21801,67,-0.7108,78,-0.4801
ENSG00000167635,ZNF146,76,1.32968,22,-0.7517,26,-0.4537,26,-0.5155,29,-0.2639,48,0.53714,42,0.33856
ENSG00000232677,LINC00665,15,-0.0243,8,-1.1189,5,-1.6009,20,0.56204,14,-0.2153,18,0.21633,28,0.92036
ENSG00000142065,ZFP14,51,0.62995,30,-0.2641,47,0.52260,23,-0.7309,37,0.09757,53,0.71080,27,-0.3938
ENSG00000181007,ZFP82,23,-0.1015,14,-0.8633,43,0.95043,22,-0.1755,14,-0.8879,33,0.48521,35,0.57790
ENSG00000186017,ZNF566,30,0.86345,12,-0.5752,24,0.52489,10,-1.0756,18,-0.0026,29,0.79814,21,0.28978
ENSG00000254004,ZNF260,22,0.60981,10,-0.7082,15,-0.0194,18,0.35406,16,0.08149,12,-0.2938,12,-0.3283
ENSG00000186020,ZNF529,17,-0.8562,20,-0.7227,27,-0.1502,36,0.40081,33,0.15935,40,0.45975,35,0.23013
ENSG00000161298,ZNF382,2,-2.8202,8,-1.2914,10,-0.9838,20,0.12690,21,0.20856,32,0.90076,44,1.46122
ENSG00000197808,ZNF461,6,-1.0208,8,-0.8605,13,0.02667,15,0.31113,16,0.35125,19,0.63231,14,0.11160
ENSG00000196967,ZNF585A,23,0.37393,15,-0.3041,28,0.71478,15,-0.3867,20,0.20727,20,0.17286,14,-0.3606
ENSG00000188283,ZNF383,27,0.85204,11,-0.6356,33,1.20341,10,-0.8182,10,-0.6417,13,-0.2973,23,0.61784
ENSG00000181666,ZNF875,2,-2.6271,15,0.00232,7,-1.1214,17,0.22593,22,0.58820,25,0.77938,15,-0.0601
ENSG00000171827,ZNF570,21,-0.1665,19,-0.3245,36,0.72096,20,-0.2829,14,-0.7843,32,0.48692,31,0.46391
ENSG00000188227,ZNF793,37,0.71385,30,0.42288,29,0.32411,14,-0.9898,19,-0.3806,30,0.38132,21,-0.1651
ENSG00000171817,ZNF540,8,-1.6499,7,-1.9309,13,-0.9753,34,0.68606,24,-0.0856,35,0.52953,53,1.25555
ENSG00000120784,ZFP30,23,0.51462,13,-0.4664,20,0.24790,16,-0.1025,9,-0.9620,24,0.56795,19,0.19109
ENSG00000105738,SIPA1L3,17,0.22277,16,0.12056,17,0.26082,11,-0.4425,23,0.77184,15,0.03690,7,-1.0041
ENSG00000011332,DPF1,20,-1.4376,47,-0.1303,62,0.32822,49,-0.0434,47,-0.1207,58,0.22867,76,0.67428
ENSG00000167642,SPINT2,17,-3.2352,104,-0.6311,95,-0.7150,195,0.57452,196,0.43384,176,0.26201,223,0.64811
ENSG00000167641,PPP1R14A,300,4.15659,48,0.11249,4,-3.5830,10,-2.5620,16,-1.5233,2,-4.2036,1,-5.4337
ENSG00000167645,YIF1B,12,-0.8638,12,-1.0147,12,-0.9035,26,0.39972,46,1.23626,16,-0.5040,30,0.49007
ENSG00000099341,PSMD8,33,-1.4633,64,-0.5372,55,-0.7091,119,0.70506,107,0.33842,58,-0.6309,130,0.65886
ENSG00000130244,FAM98C,29,-0.0625,30,0.00890,23,-0.4464,34,0.26072,32,0.11260,19,-0.7453,36,0.27875
ENSG00000196218,RYR1,37,1.31137,10,-0.9500,21,0.33151,20,0.35914,5,-1.6670,20,0.24160,7,-1.3427
ENSG00000178982,EIF3K,51,-1.3007,95,-0.3789,87,-0.4917,160,0.66370,170,0.59053,75,-0.7041,131,0.16541
ENSG00000130402,ACTN4,146,0.08115,160,0.26514,89,-0.6988,127,-0.1836,162,0.25158,182,0.43955,108,-0.3937
ENSG00000104823,ECH1,36,-0.8908,43,-0.6785,34,-0.9886,123,1.65471,36,-0.8860,23,-1.5494,56,-0.2089
ENSG00000104824,HNRNPL,71,-0.1418,50,-0.7611,62,-0.3580,85,0.18002,92,0.26531,97,0.35203,102,0.44438
ENSG00000068903,SIRT2,209,1.14739,96,-0.1767,52,-1.0826,120,0.26922,117,0.16605,56,-0.9956,71,-0.6225
ENSG00000104825,NFKBIB,25,0.76906,11,-0.6051,18,0.26644,17,0.19893,10,-0.6860,9,-0.7873,20,0.38792
ENSG00000128626,MRPS12,3,-2.6433,11,-0.9193,18,-0.1157,27,0.76906,32,0.80804,16,-0.3071,20,0.08492
ENSG00000161243,FBXO27,3,-2.9666,10,-1.3246,14,-0.6927,29,0.61112,30,0.55289,29,0.46670,35,0.79912
ENSG00000128011,LRFN1,4,-1.8221,12,-0.3364,7,-1.0132,18,0.42064,24,0.78729,13,-0.1790,20,0.51809
ENSG00000179134,SAMD4B,76,0.00860,113,0.76030,103,0.50838,70,-0.1482,41,-0.9591,57,-0.4566,43,-0.8607
ENSG00000006712,PAF1,59,0.73163,23,-0.8150,31,-0.3070,43,0.26481,36,-0.0675,32,-0.2643,44,0.25365
ENSG00000063322,MED29,72,-0.1327,68,-0.2595,77,-0.0209,94,0.38324,71,-0.1635,62,-0.3569,85,0.12230
ENSG00000105193,RPS16,504,0.55027,392,0.15707,326,-0.1546,500,0.73982,139,-1.4599,113,-1.7712,229,-0.7048
ENSG00000196235,SUPT5H,136,0.05773,171,0.49363,133,0.02070,123,-0.1327,97,-0.4824,127,-0.0622,110,-0.2807
ENSG00000105197,TIMM50,17,-1.2805,28,-0.5304,31,-0.3266,50,0.56019,71,1.00860,34,-0.2157,27,-0.5600
ENSG00000176401,EID2B,18,-0.1450,14,-0.5559,24,0.29637,14,-0.6890,34,0.90212,21,0.08317,31,0.73460
ENSG00000176396,EID2,16,-1.4414,23,-0.9527,30,-0.4739,48,0.31603,59,0.57939,60,0.59932,57,0.52519
ENSG00000105204,DYRK1B,5,-1.8677,20,0.22286,12,-0.6771,19,0.07785,27,0.67368,16,-0.1528,23,0.38548
ENSG00000105202,FBL,74,0.68856,41,-0.2940,26,-0.9634,60,0.45705,34,-0.5554,33,-0.6197,57,0.25006
ENSG00000013275,PSMC4,9,-2.0047,18,-1.1441,31,-0.2449,52,0.82074,64,0.93417,26,-0.5139,39,0.11710
ENSG00000128000,ZNF780B,24,0.39933,20,0.14391,10,-0.9419,15,-0.4338,20,0.12872,20,0.12019,27,0.60012
ENSG00000130758,MAP3K10,4,-3.7619,97,0.96314,55,-0.1057,73,0.45408,44,-0.4742,51,-0.2468,24,-1.3776
ENSG00000174521,TTC9B,19,-2.9144,148,0.17488,76,-0.8913,171,0.52573,218,0.80275,101,-0.4423,120,-0.1796
ENSG00000105221,AKT2,42,0.55569,26,-0.1994,17,-0.8274,28,-0.0906,35,0.28514,48,0.78020,16,-0.9210
ENSG00000105223,PLD3,52,-2.8891,224,-0.7765,176,-1.0719,514,0.86420,430,0.32494,264,-0.4524,606,0.90417
ENSG00000090013,BLVRB,19,-0.8599,32,-0.0421,18,-0.8952,53,1.15223,26,-0.3273,17,-1.0264,23,-0.5694
ENSG00000160460,SPTBN4,15,-2.1433,43,-0.6428,50,-0.3603,83,0.61145,88,0.54912,95,0.68104,44,-0.5386
