Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000167468,GPX4,149,-1.4623,347,-0.1854,348,-0.1616,557,0.60288,579,0.78135,338,-0.2084,167,-1.2932,442,0.22064
ENSG00000118046,STK11,16,-1.4912,61,0.60816,39,-0.1833,40,-0.1250,52,0.30822,45,0.05857,40,-0.1490,32,-0.4903
ENSG00000099625,CBARP,3,-2.8580,32,0.37371,14,-0.9037,26,0.02621,32,0.36558,20,-0.4175,19,-0.5009,49,1.07146
ENSG00000099624,ATP5F1D,112,-1.5643,208,-0.6904,195,-0.7234,432,0.54381,481,0.84675,417,0.48618,195,-0.7256,370,0.28735
ENSG00000167470,MIDN,38,-0.1447,42,0.00504,31,-0.4617,56,0.48498,39,-0.1279,53,0.38934,56,0.47673,21,-1.0262
ENSG00000099622,CIRBP,155,-0.4165,204,0.01842,145,-0.5206,299,0.64105,238,0.30104,197,-0.0386,148,-0.4907,192,-0.0792
ENSG00000228300,FAM174C,10,-1.0266,19,-0.0287,6,-1.6189,26,0.53123,31,0.95001,27,0.55560,8,-1.2157,12,-0.6421
ENSG00000160953,PWWP3A,112,0.29006,92,-0.0345,137,0.62077,92,-0.0235,69,-0.5421,85,-0.1598,116,0.33932,75,-0.3634
ENSG00000115286,NDUFS7,64,-0.7448,77,-0.5120,90,-0.2200,176,0.87489,147,0.65873,109,0.08332,46,-1.2557,103,-0.0074
ENSG00000130005,GAMT,88,0.71627,59,0.08302,30,-0.9628,60,0.09273,58,0.03818,71,0.35644,29,-1.0268,54,-0.0672
ENSG00000071626,DAZAP1,35,-0.0738,31,-0.3180,23,-0.7597,50,0.50161,41,0.19725,58,0.74079,29,-0.3630,30,-0.3328
ENSG00000115268,RPS15,691,-0.0565,816,0.23978,536,-0.4557,1008,0.55968,1144,0.90934,252,-1.6031,205,-1.9093,547,-0.4267
ENSG00000115266,APC2,65,-0.0909,66,-0.0815,31,-1.2069,89,0.41213,78,0.23224,118,0.88979,57,-0.2912,40,-0.8327
ENSG00000119559,C19orf25,21,-0.2712,25,0.00344,14,-0.9011,42,0.84173,28,0.18701,24,-0.1096,19,-0.4539,26,0.04972
ENSG00000071655,MBD3,31,-0.7921,100,1.33762,38,-0.4718,49,-0.0743,58,0.22630,29,-0.8763,28,-0.9241,22,-1.2643
ENSG00000127540,UQCR11,252,-0.5256,309,-0.2350,240,-0.6010,481,0.50754,594,1.02239,227,-0.6913,148,-1.3349,371,0.08034
ENSG00000079313,REXO1,13,-1.0988,44,0.93855,14,-0.9852,32,0.24751,23,-0.3004,32,0.27882,19,-0.5248,27,-0.0349
ENSG00000129911,KLF16,2,-3.8166,43,0.42432,22,-0.7117,28,-0.3093,61,1.12084,21,-0.7304,31,-0.1609,31,-0.1717
ENSG00000129968,ABHD17A,79,-1.1434,249,0.78328,146,-0.1971,210,0.38832,230,0.61622,106,-0.6963,69,-1.3446,87,-0.9942
ENSG00000227500,SCAMP4,16,0.16070,18,0.40597,8,-0.8407,18,0.40977,15,0.12677,13,-0.1557,10,-0.4736,10,-0.4662
ENSG00000133275,CSNK1G2,23,-0.7261,62,1.04768,23,-0.7015,27,-0.4610,45,0.41470,31,-0.2177,27,-0.4764,17,-1.1856
ENSG00000133243,BTBD2,45,-1.1439,137,0.68231,82,-0.2331,115,0.30570,126,0.52581,67,-0.5519,45,-1.1587,73,-0.4305
ENSG00000099875,MKNK2,15,-0.3074,14,-0.4918,14,-0.4325,34,0.97021,23,0.41002,20,0.13427,22,0.24259,7,-1.5075
ENSG00000065000,AP3D1,141,-0.1350,143,-0.1219,167,0.13760,117,-0.4273,125,-0.3597,179,0.24912,215,0.54733,179,0.24926
ENSG00000104886,PLEKHJ1,17,-1.0163,28,-0.2380,9,-1.8751,52,0.78751,44,0.59129,51,0.73504,23,-0.5417,26,-0.3125
ENSG00000104904,OAZ1,126,-2.2363,466,-0.2906,299,-0.9494,605,0.15567,849,0.84008,689,0.36718,426,-0.4019,717,0.43534
ENSG00000130332,LSM7,22,-1.3055,37,-0.5819,42,-0.3521,87,0.84488,84,0.91340,50,-0.0790,18,-1.5778,61,0.24331
ENSG00000005206,SPPL2B,12,-0.6899,13,-0.6136,8,-1.1785,29,0.73745,21,0.29294,27,0.59928,23,0.40054,16,-0.2474
ENSG00000099800,TIMM13,41,-0.5791,54,-0.1710,56,-0.0968,74,0.36333,97,0.94967,72,0.31172,22,-1.4886,26,-1.2381
ENSG00000099860,GADD45B,3,-2.9011,9,-1.6166,11,-1.1920,38,0.68580,55,1.66020,4,-2.7520,27,0.11317,37,0.63388
ENSG00000176533,GNG7,50,-0.6590,146,1.31184,39,-1.0271,82,0.11904,89,0.28824,45,-0.8235,46,-0.7739,29,-1.4941
ENSG00000176490,DIRAS1,9,-3.8480,129,0.13320,79,-0.6521,94,-0.3766,159,0.52517,234,1.12759,107,-0.1798,99,-0.2951
ENSG00000141873,SLC39A3,11,-1.4985,32,0.20828,16,-0.9253,37,0.40780,35,0.36778,17,-0.8390,24,-0.3111,49,0.87959
ENSG00000104969,SGTA,37,-0.2590,35,-0.4091,20,-1.1732,44,0.01102,46,0.10629,71,0.78862,53,0.30304,51,0.23041
ENSG00000172009,THOP1,11,-2.0782,56,0.46990,18,-1.3479,52,0.28215,43,-0.0154,58,0.46318,43,-0.0245,56,0.38492
ENSG00000065717,TLE2,6,-1.1063,17,0.44147,6,-1.2604,11,-0.3188,18,0.52564,22,0.82744,10,-0.5036,9,-0.5765
ENSG00000104964,TLE5,215,-1.5998,763,0.42280,655,0.12093,613,0.01319,780,0.46543,616,0.02201,411,-0.6137,482,-0.3671
ENSG00000088256,GNA11,40,-0.4524,69,0.46894,42,-0.3888,50,-0.0908,69,0.46205,61,0.21907,36,-0.6230,30,-0.8739
ENSG00000125912,NCLN,6,-1.6668,17,-0.2401,4,-2.2490,23,0.18898,28,0.59928,46,1.39464,22,0.12050,9,-1.1502
ENSG00000161082,CELF5,47,-1.8424,146,-0.1366,118,-0.4472,127,-0.3347,172,0.16212,157,-0.0046,245,0.73221,243,0.71479
ENSG00000141905,NFIC,219,0.00239,298,0.57910,269,0.33564,181,-0.3013,200,-0.1577,215,-0.0304,206,-0.0974,103,-1.1726
ENSG00000129932,DOHH,31,0.56202,16,-0.5681,12,-0.8645,23,0.08747,29,0.52539,25,0.18447,16,-0.5167,22,0.04581
ENSG00000105325,FZR1,19,-0.4111,35,0.64416,19,-0.4021,8,-1.6026,19,-0.4605,47,1.06256,29,0.25673,17,-0.5665
ENSG00000161091,MFSD12,14,-1.4732,30,-0.4153,14,-1.4608,27,-0.5264,53,0.64029,68,0.98022,44,0.22697,45,0.26759
ENSG00000186111,PIP5K1C,14,-2.5109,94,0.46102,38,-1.0324,67,-0.1408,72,-0.0426,143,1.11998,93,0.37698,48,-0.6562
ENSG00000183617,MRPL54,23,-0.7744,29,-0.4843,23,-0.7924,59,0.67586,64,0.97069,19,-1.0980,16,-1.3664,61,0.74372
ENSG00000007264,MATK,2,-4.9866,72,0.22366,55,-0.2356,83,0.41578,103,0.91979,67,0.07110,29,-1.1975,53,-0.2882
ENSG00000105278,ZFR2,5,-1.7146,10,-0.6429,4,-1.7661,11,-0.4794,18,0.36026,23,0.71836,35,1.41888,14,-0.0445
ENSG00000167654,ATCAY,48,-2.1231,170,-0.2226,213,0.15598,141,-0.4934,215,0.19961,233,0.30236,244,0.38124,281,0.61453
ENSG00000167657,DAPK3,19,-0.6905,25,-0.3245,17,-0.8124,17,-0.8282,34,0.23146,55,1.02865,34,0.22391,37,0.35229
ENSG00000167658,EEF2,254,-1.1711,786,0.71454,543,0.00988,532,-0.0230,747,0.61171,339,-0.7309,342,-0.7162,326,-0.7900
ENSG00000105229,PIAS4,21,-0.0010,21,-0.0466,12,-0.9251,20,-0.0869,21,-0.0396,29,0.48768,21,-0.0471,27,0.39744
ENSG00000178951,ZBTB7A,204,-0.8086,475,0.62234,471,0.52491,235,-0.5921,264,-0.4535,327,-0.0705,531,0.72609,173,-1.0585
ENSG00000126934,MAP2K2,48,-1.7782,121,-0.4138,88,-0.8545,164,0.11713,254,0.99273,212,0.53491,111,-0.5021,155,0.02479
ENSG00000089847,ANKRD24,1,-4.4703,20,-0.4018,13,-1.0635,29,0.20210,35,0.55185,15,-0.8077,35,0.49791,54,1.24606
ENSG00000105255,FSD1,5,-3.2557,28,-0.9441,25,-1.0822,40,-0.3242,79,0.87640,82,0.83029,70,0.54647,61,0.33553
ENSG00000008382,MPND,6,-1.8649,38,0.97296,14,-0.7240,20,-0.1944,24,0.09391,24,0.10703,16,-0.5339,23,0.01455
ENSG00000141985,SH3GL1,17,-1.3640,49,0.31213,11,-1.9997,46,0.17785,60,0.68551,34,-0.3087,25,-0.7988,64,0.71154
ENSG00000167671,UBXN6,29,-1.8269,88,-0.1506,52,-0.9349,94,-0.0298,163,1.05005,126,0.44461,62,-0.6756,91,-0.0776
ENSG00000167674,HDGFL2,33,-0.0591,22,-0.7178,37,0.12349,39,0.18854,51,0.73246,20,-0.8119,37,0.10811,31,-0.1437
ENSG00000167680,SEMA6B,17,-2.0348,78,0.26031,48,-0.5326,61,-0.1492,116,1.06206,55,-0.3221,41,-0.7539,63,-0.0925
ENSG00000185361,TNFAIP8L1,15,-1.1169,19,-0.8442,22,-0.5003,27,-0.2379,36,0.26947,35,0.22063,45,0.59150,56,0.98714
ENSG00000074842,MYDGF,1,-4.1952,23,-0.4078,12,-1.3398,52,0.93088,47,0.88936,42,0.59287,21,-0.5361,26,-0.2152
ENSG00000142002,DPP9,33,0.69434,20,-0.0930,9,-1.2240,22,0.06515,18,-0.3032,36,0.83767,17,-0.3170,20,-0.1305
ENSG00000176840,MIR7-3HG,0,-4.7088,5,-1.6689,2,-2.7533,9,-0.8161,29,1.30582,20,0.47159,25,0.83858,25,0.84175
ENSG00000141965,FEM1A,23,0.31841,22,0.21021,14,-0.4879,14,-0.4526,12,-0.7195,20,0.05491,28,0.61512,24,0.35923
ENSG00000105355,PLIN3,71,2.59890,13,-0.4763,17,-0.0279,25,0.59988,10,-0.9364,11,-0.7066,1,-3.4640,2,-2.9987
ENSG00000127663,KDM4B,19,-0.5170,24,-0.1791,21,-0.3642,25,-0.1191,27,-0.0099,16,-0.8034,60,1.35399,25,-0.0844
ENSG00000130254,SAFB2,260,1.52248,91,-0.2854,132,0.33993,102,-0.0726,51,-1.2369,35,-1.6936,164,0.70032,93,-0.2227
ENSG00000160633,SAFB,137,0.77954,55,-0.7390,139,0.81032,45,-0.9815,62,-0.5581,65,-0.4362,118,0.53261,114,0.47404
ENSG00000130255,RPL36,611,-0.2023,959,0.61128,555,-0.3535,883,0.39238,915,0.51802,255,-1.5406,271,-1.4468,616,-0.1906
ENSG00000174917,MICOS13,51,-1.2717,97,-0.3258,115,-0.0118,144,0.34592,208,1.15413,112,-0.0621,60,-1.0246,71,-0.7679
ENSG00000167733,HSD11B1L,25,-1.9358,108,0.36776,58,-0.6504,83,-0.1020,143,0.93382,84,-0.0787,67,-0.4259,65,-0.4934
ENSG00000196365,LONP1,8,-2.5735,39,-0.1881,41,-0.0770,51,0.24178,59,0.57626,70,0.79253,22,-1.0224,46,0.08640
ENSG00000174886,NDUFA11,107,-0.5954,121,-0.4481,108,-0.5777,231,0.63981,253,0.92865,163,0.06713,66,-1.3239,142,-0.1578
ENSG00000031823,RANBP3,9,-1.8621,28,-0.2040,28,-0.2012,33,0.08014,31,-0.0195,46,0.60573,37,0.26244,44,0.53540
ENSG00000130382,MLLT1,25,-1.4508,105,0.90709,53,-0.3459,83,0.38567,83,0.42921,38,-0.8307,41,-0.7242,40,-0.7757
ENSG00000125656,CLPP,15,-1.0104,26,-0.1786,16,-0.8762,42,0.62156,44,0.82184,33,0.21808,9,-1.6428,31,0.13072
ENSG00000125652,ALKBH7,35,-0.2143,33,-0.3611,18,-1.2126,85,1.23962,61,0.77209,25,-0.7736,18,-1.2622,37,-0.1400
ENSG00000125651,GTF2F1,68,-0.2484,61,-0.4663,110,0.51857,64,-0.3562,74,-0.1404,72,-0.1549,100,0.37250,114,0.58301
ENSG00000088247,KHSRP,57,0.06992,53,-0.0806,42,-0.4244,50,-0.1456,55,-0.0098,49,-0.1873,90,0.80606,47,-0.2375
ENSG00000125648,SLC25A23,120,-1.1716,361,0.64704,260,0.01908,329,0.40490,310,0.35201,121,-1.1605,192,-0.4545,200,-0.3941
ENSG00000104833,TUBB4A,214,-0.7766,249,-0.5999,187,-0.9807,239,-0.6058,443,0.42835,499,0.57413,364,0.05502,630,0.97246
ENSG00000171105,INSR,72,0.45274,44,-0.3577,75,0.52352,37,-0.5819,48,-0.2040,66,0.31433,75,0.52650,33,-0.7932
ENSG00000104880,ARHGEF18,12,-0.2338,12,-0.3081,13,-0.1228,16,0.19060,14,-0.0358,19,0.48492,19,0.42199,11,-0.3470
ENSG00000198816,ZNF358,37,-1.2888,147,1.04392,68,-0.3623,94,0.13826,107,0.39830,50,-0.8321,36,-1.3315,68,-0.3734
ENSG00000090674,MCOLN1,2,-3.1792,10,-1.0659,9,-1.1521,37,1.07701,30,0.79314,23,0.29674,21,0.12485,22,0.20120
ENSG00000032444,PNPLA6,31,-0.8040,39,-0.4685,34,-0.6501,55,0.09768,67,0.48539,77,0.66067,57,0.16613,49,-0.0777
ENSG00000076826,CAMSAP3,2,-3.6539,29,0.10464,14,-0.9993,27,-0.0506,36,0.50841,42,0.68800,29,0.05740,31,0.18367
ENSG00000076924,XAB2,10,-0.8727,13,-0.4732,16,-0.1306,21,0.30007,24,0.63619,11,-0.6305,23,0.43685,17,0.00288
ENSG00000229833,PET100,52,-1.0439,75,-0.5330,104,0.04043,140,0.51316,134,0.51467,77,-0.4345,41,-1.4034,186,1.00826
ENSG00000181029,TRAPPC5,30,-2.3622,100,-0.6167,70,-1.0957,183,0.40315,255,1.14539,139,-0.0476,85,-0.8010,212,0.64506
ENSG00000142459,EVI5L,40,0.27873,28,-0.3359,15,-1.2620,30,-0.1573,51,0.78594,40,0.27250,37,0.16009,17,-1.0467
ENSG00000183248,PRR36,11,-2.4523,42,-0.5433,33,-0.8445,52,-0.1431,97,1.03917,55,-0.0644,71,0.34034,72,0.36539
ENSG00000076984,MAP2K7,34,0.66730,15,-0.6332,10,-1.1759,17,-0.4631,18,-0.3944,42,1.03284,33,0.60856,22,-0.0025
ENSG00000260001,TGFBR3L,5,-3.6029,31,-0.9704,27,-1.1139,72,0.41508,113,1.42564,35,-0.7182,36,-0.6745,95,0.88037
ENSG00000178531,CTXN1,48,-2.7076,325,0.21871,166,-0.8568,312,0.12949,502,1.09455,174,-0.7868,217,-0.4463,311,0.12061
ENSG00000104980,TIMM44,19,-0.7188,21,-0.6404,30,-0.0316,31,0.02876,33,0.14816,29,-0.0854,37,0.31938,51,0.83274
ENSG00000066044,ELAVL1,32,-0.4842,39,-0.2261,39,-0.2032,55,0.36405,47,0.11445,57,0.42348,40,-0.1599,46,0.06384
ENSG00000090661,CERS4,18,-0.2175,22,0.17603,15,-0.4323,37,0.98173,24,0.30993,19,-0.1078,14,-0.5313,7,-1.6124
ENSG00000167775,CD320,8,-1.6237,26,0.17414,15,-0.7037,28,0.30856,31,0.51681,34,0.63968,23,-0.0315,12,-1.0393
ENSG00000267855,NDUFA7,15,-2.6789,61,-0.6817,81,-0.1703,154,0.88433,149,0.97442,74,-0.3194,41,-1.1972,118,0.43600
ENSG00000233927,RPS28,801,-0.0050,1023,0.45133,656,-0.3222,899,0.18120,1199,0.76686,359,-1.2458,260,-1.7281,614,-0.4251
ENSG00000167772,ANGPTL4,26,1.16038,7,-0.9516,11,-0.3005,57,2.76766,2,-2.8128,12,-0.1535,3,-2.2292,3,-2.1287
ENSG00000185236,RAB11B,55,-0.4651,80,0.12130,38,-1.0187,83,0.16945,84,0.21966,106,0.57359,69,-0.1129,65,-0.2016
ENSG00000099785,MARCH2,23,-0.9528,61,0.66444,23,-0.9696,32,-0.4585,57,0.54755,72,0.85974,28,-0.6603,13,-1.7338
ENSG00000099783,HNRNPM,466,1.36369,179,-0.2782,289,0.52872,168,-0.3467,121,-0.9382,113,-0.9544,208,-0.0067,249,0.28191
ENSG00000130803,ZNF317,4,-1.9858,10,-0.7128,8,-1.0004,19,0.24529,16,0.02782,18,0.21393,20,0.35230,38,1.42579
ENSG00000130818,ZNF426,21,0.15928,17,-0.1124,12,-0.6397,20,0.14669,22,0.28766,15,-0.3242,22,0.29416,17,-0.1598
ENSG00000197961,ZNF121,18,-0.1691,15,-0.4930,10,-1.0362,20,-0.0530,16,-0.3877,19,-0.0928,27,0.44965,47,1.38207
ENSG00000171466,ZNF562,15,-0.6334,20,-0.1948,28,0.35366,20,-0.1393,16,-0.5377,20,-0.1823,51,1.39060,17,-0.4288
ENSG00000198258,UBL5,115,-1.2541,144,-1.0036,187,-0.5195,390,0.66637,501,1.32558,145,-0.9061,104,-1.4119,368,0.56914
ENSG00000127445,PIN1,58,-1.7083,148,-0.3126,125,-0.5393,159,-0.1636,279,0.88545,206,0.24476,132,-0.4537,232,0.43992
ENSG00000105088,OLFM2,20,-1.6126,51,-0.2386,66,0.18927,154,1.68286,73,0.40560,41,-0.5537,26,-1.2529,30,-1.0469
ENSG00000080573,COL5A3,19,-1.1053,31,-0.4125,21,-0.9352,178,2.87530,17,-1.3694,31,-0.3518,34,-0.2155,13,-1.6998
ENSG00000130813,SHFL,8,-2.2084,24,-0.6747,16,-1.1797,30,-0.2405,65,1.20418,42,0.27321,41,0.24680,38,0.12461
ENSG00000130810,PPAN,15,0.13322,7,-1.2016,14,0.05195,12,-0.2200,16,0.20439,10,-0.5233,15,0.15792,28,1.14528
ENSG00000130811,EIF3G,46,-0.3965,48,-0.3393,50,-0.2668,80,0.50721,100,1.03265,38,-0.6779,26,-1.2539,52,-0.1963
ENSG00000130816,DNMT1,162,1.44691,50,-0.5676,92,0.45189,43,-0.7443,39,-0.9803,39,-0.9095,93,0.46796,89,0.39551
ENSG00000105364,MRPL4,18,-1.2001,35,-0.2343,16,-1.3754,46,0.22049,57,0.66697,75,1.04889,34,-0.2501,26,-0.6432
ENSG00000105376,ICAM5,1,-5.6025,20,-1.8891,37,-0.8149,75,0.26820,126,1.38789,50,-0.3638,42,-0.6463,137,1.30849
ENSG00000267673,FDX2,13,-2.1148,45,-0.2638,28,-0.9426,48,-0.1099,79,0.79918,72,0.54245,32,-0.7329,78,0.66242
ENSG00000105397,TYK2,12,-0.3076,6,-1.5123,1,-3.0752,28,1.04860,22,0.78840,24,0.80720,9,-0.6985,16,0.13474
ENSG00000105401,CDC37,60,-1.0086,85,-0.5321,93,-0.3426,93,-0.3448,128,0.18506,204,0.94332,135,0.25237,145,0.36267
ENSG00000065989,PDE4A,13,-2.2542,73,0.39951,47,-0.3663,44,-0.4592,56,-0.1057,109,1.02822,81,0.51576,38,-0.6821
ENSG00000079999,KEAP1,32,-0.3505,39,-0.0632,25,-0.7497,61,0.67045,44,0.16143,50,0.35945,32,-0.3726,37,-0.1294
ENSG00000130734,ATG4D,8,-1.0109,18,0.15517,10,-0.7894,18,0.13349,28,0.99988,22,0.41136,12,-0.5071,4,-2.0366
ENSG00000129347,KRI1,53,1.63707,14,-0.6912,8,-1.3830,13,-0.6462,18,-0.2448,32,0.69642,21,0.02087,15,-0.4788
ENSG00000129355,CDKN2D,30,-2.2373,118,-0.1964,73,-0.9107,93,-0.5434,201,0.80591,206,0.73008,147,0.17447,132,0.00092
ENSG00000129353,SLC44A2,55,0.30118,49,0.15211,37,-0.3141,109,1.49920,34,-0.4725,28,-0.7469,22,-1.1104,35,-0.4051
ENSG00000267100,ILF3-DT,38,0.07400,35,-0.0939,46,0.38052,45,0.31538,35,-0.0906,22,-0.7486,33,-0.1535,42,0.22152
ENSG00000129351,ILF3,164,0.70675,89,-0.3138,130,0.32019,99,-0.1274,88,-0.3380,101,-0.0858,108,0.01943,111,0.05962
ENSG00000213339,QTRT1,11,-1.1902,16,-0.7010,8,-1.6964,43,0.90925,32,0.50869,28,0.20781,33,0.49033,25,0.05332
ENSG00000079805,DNM2,48,1.38856,16,-0.4447,8,-1.4705,28,0.45473,18,-0.2558,15,-0.5109,15,-0.5305,28,0.45126
ENSG00000142453,CARM1,26,-0.8789,49,0.10636,32,-0.5526,44,-0.0962,56,0.34727,67,0.59975,62,0.45793,22,-1.1220
ENSG00000130733,YIPF2,11,-0.7485,10,-0.9059,10,-0.8287,21,0.30096,19,0.21276,34,1.09684,23,0.48228,15,-0.1687
ENSG00000127616,SMARCA4,140,-0.1651,172,0.19493,208,0.48051,132,-0.2545,135,-0.2425,113,-0.4984,214,0.52488,128,-0.3010
ENSG00000105514,RAB3D,4,-1.8320,12,-0.0727,7,-0.8512,13,0.05704,10,-0.4318,40,2.00421,15,0.20479,5,-1.4975
ENSG00000105518,TMEM205,34,-0.9146,43,-0.6137,39,-0.7160,105,0.88622,76,0.39026,79,0.41048,66,0.11938,53,-0.2215
ENSG00000105520,PLPPR2,19,-2.2358,73,-0.2161,42,-1.0442,82,-0.0112,135,0.96559,80,-0.0495,80,-0.0556,105,0.39980
ENSG00000130175,PRKCSH,65,0.18677,72,0.40875,48,-0.2875,74,0.40043,61,0.11728,38,-0.6368,45,-0.3746,39,-0.6008
ENSG00000196361,ELAVL3,330,0.15253,344,0.25174,316,0.08037,244,-0.3252,319,0.11272,215,-0.5270,360,0.29558,209,-0.5682
ENSG00000130159,ECSIT,4,-2.8576,22,-0.5344,28,-0.1240,35,0.26539,41,0.57133,34,0.20601,22,-0.5104,52,0.88787
ENSG00000130165,ELOF1,9,-1.9040,32,-0.0608,20,-0.8223,40,0.30726,49,0.74710,31,-0.1170,24,-0.5100,46,0.51422
ENSG00000197044,ZNF441,15,-0.4368,11,-0.8860,49,1.55297,17,-0.2331,8,-1.3631,6,-1.6480,45,1.38053,25,0.36993
ENSG00000173875,ZNF791,35,-0.2444,30,-0.5228,70,0.87197,47,0.22344,28,-0.6608,34,-0.3218,64,0.70636,46,0.16206
ENSG00000105583,WDR83OS,57,-0.5191,59,-0.5101,48,-0.7785,117,0.63223,118,0.76652,87,0.15856,36,-1.2198,93,0.25014
ENSG00000095059,DHPS,10,-1.8165,14,-1.5023,19,-0.9296,65,1.02461,54,0.82493,43,0.34000,25,-0.5229,51,0.63128
ENSG00000105576,TNPO2,68,-0.6797,153,0.72854,69,-0.6463,96,-0.1259,96,-0.1538,124,0.27532,107,0.04434,82,-0.3789
ENSG00000123144,TRIR,110,-0.0308,99,-0.2200,90,-0.3568,123,0.13617,167,0.75720,103,-0.1380,72,-0.7015,94,-0.2799
ENSG00000198356,GET3,12,-2.1923,39,-0.4589,26,-1.0270,68,0.46849,85,0.99261,64,0.35289,30,-0.8419,63,0.33049
ENSG00000095066,HOOK2,19,0.33821,13,-0.2328,11,-0.4327,19,0.34338,8,-1.0924,20,0.47377,32,1.24555,8,-0.9420
ENSG00000171223,JUNB,33,-2.4385,98,-0.8916,87,-0.9968,242,0.62901,296,1.16098,79,-1.1404,153,-0.1141,267,0.80037
ENSG00000167815,PRDX2,87,-1.6830,185,-0.6060,188,-0.5214,351,0.47601,376,0.68869,411,0.74082,210,-0.3534,251,-0.0662
ENSG00000105613,MAST1,11,-2.3498,32,-0.9401,25,-1.2389,47,-0.2487,102,1.20414,62,0.18995,67,0.30199,75,0.48354
ENSG00000105612,DNASE2,9,-0.5985,2,-2.4360,13,0.00702,47,2.31958,7,-0.9389,18,0.53505,7,-0.8432,15,0.26677
ENSG00000105607,GCDH,12,-0.1548,10,-0.4549,8,-0.6745,35,1.66378,13,-0.0731,10,-0.4580,10,-0.3612,11,-0.2943
ENSG00000179115,FARSA,22,-1.4954,43,-0.5344,26,-1.2710,57,-0.0579,86,0.72238,93,0.75677,51,-0.2157,81,0.51489
ENSG00000179218,CALR,235,0.48596,125,-0.5753,175,0.00486,311,0.96776,124,-0.5949,157,-0.1610,150,-0.2371,217,0.35313
ENSG00000179262,RAD23A,65,-1.3629,108,-0.6632,174,0.15325,170,0.11496,215,0.57644,177,0.17935,124,-0.3910,228,0.59190
ENSG00000179271,GADD45GIP1,44,-1.7108,85,-0.8075,92,-0.6112,171,0.37299,254,1.24775,97,-0.5248,78,-0.8716,200,0.63466
ENSG00000008441,NFIX,600,1.66570,280,0.36778,278,0.31048,143,-0.7466,137,-0.8813,149,-0.6743,157,-0.5940,136,-0.8232
ENSG00000104907,TRMT1,5,-1.9075,13,-0.6628,8,-1.2649,15,-0.3549,34,1.10250,28,0.59105,23,0.28276,19,-0.0163
ENSG00000160877,NACC1,16,-1.2946,42,0.23984,16,-1.2714,41,0.14967,55,0.73343,46,0.36078,32,-0.2386,26,-0.5515
ENSG00000104915,STX10,13,-0.2314,13,-0.3387,9,-0.8269,21,0.51719,22,0.62450,19,0.31253,11,-0.5039,12,-0.3490
ENSG00000160888,IER2,21,-0.4556,26,-0.1607,20,-0.5019,43,0.69408,31,0.14809,38,0.46442,30,0.12202,17,-0.8142
ENSG00000141837,CACNA1A,50,-1.8257,111,-0.6982,135,-0.3303,159,-0.0726,158,-0.0934,193,0.23855,396,1.48292,194,0.24892
ENSG00000037757,MRI1,23,0.57078,6,-1.6574,9,-0.8972,35,1.33172,13,-0.3076,10,-0.7193,36,1.33896,9,-0.8153
ENSG00000104979,C19orf53,57,-0.8999,78,-0.4573,67,-0.6527,160,0.74532,173,1.03873,70,-0.5892,37,-1.5320,124,0.31784
ENSG00000187556,NANOS3,6,-1.6604,16,-0.2759,7,-1.4687,22,0.23415,36,1.30959,13,-0.5414,15,-0.3945,21,0.14281
ENSG00000132024,CC2D1A,15,-0.8381,21,-0.3494,12,-1.0994,30,0.23405,27,0.12407,37,0.58158,46,0.97956,19,-0.4305
ENSG00000141858,SAMD1,56,0.16710,58,0.26481,57,0.19287,55,0.14147,45,-0.1862,37,-0.4945,39,-0.4118,54,0.09228
ENSG00000072062,PRKACA,25,-1.9431,71,-0.4078,64,-0.5354,78,-0.2258,112,0.41876,190,1.27459,88,-0.0301,85,-0.0835
ENSG00000072071,ADGRL1,55,-1.3977,131,-0.0689,111,-0.3266,122,-0.1741,134,-0.0248,232,0.88401,192,0.56621,119,-0.2153
ENSG00000123143,PKN1,33,-0.0679,40,0.28145,38,0.19018,63,1.02950,38,0.21585,9,-1.9164,8,-2.1993,33,-0.0569
ENSG00000123159,GIPC1,35,-0.5479,49,-0.0157,20,-1.3736,58,0.23742,75,0.78084,62,0.36742,30,-0.7674,43,-0.2204
ENSG00000132002,DNAJB1,71,-0.6372,83,-0.4442,61,-0.8853,207,1.10296,119,0.19842,143,0.46582,118,0.15676,67,-0.7365
ENSG00000099797,TECR,106,-0.4539,113,-0.3951,112,-0.3720,328,1.43109,164,0.26836,139,-0.0366,80,-0.8842,99,-0.5688
ENSG00000099795,NDUFB7,81,-1.5992,216,-0.1144,164,-0.5323,335,0.61196,366,0.89106,190,-0.3054,123,-0.9822,249,0.12390
ENSG00000105143,SLC1A6,1,-4.3271,13,-0.7348,12,-0.7360,11,-0.8905,37,1.21450,26,0.41408,25,0.35620,25,0.35178
ENSG00000105135,ILVBL,11,-1.2022,19,-0.5082,8,-1.6421,51,1.17091,35,0.57381,31,0.32424,30,0.26176,15,-0.8231
ENSG00000074181,NOTCH3,35,0.96756,45,1.77928,9,-1.1629,24,0.38397,7,-1.5308,9,-1.2036,5,-1.8290,5,-1.8552
