Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000260807,AC009041.2,34,-0.8512,143,1.75820,49,-0.0402,34,-0.6386,58,0.26580
ENSG00000005513,SOX8,9,-1.2409,25,0.62009,1,-3.5999,22,0.46908,29,1.12560
ENSG00000103275,UBE2I,63,-0.2367,67,-0.0541,76,0.15967,57,-0.3385,87,0.45302
ENSG00000007516,BAIAP3,80,-0.5133,95,-0.0735,158,0.73576,51,-1.0978,148,0.81724
ENSG00000007520,TSR3,49,-0.5144,58,-0.0899,73,0.28197,54,-0.2171,84,0.63848
ENSG00000090581,GNPTG,102,0.58201,50,-0.7602,33,-1.3833,57,-0.5982,92,0.23637
ENSG00000059145,UNKL,24,0.40008,21,-0.0088,3,-2.5989,13,-0.7453,26,0.43433
ENSG00000174109,C16orf91,25,0.41578,10,-1.1439,24,0.20589,7,-1.8081,28,0.52144
ENSG00000103249,CLCN7,29,-0.1744,37,0.26133,29,-0.1352,17,-0.9601,43,0.65670
ENSG00000138834,MAPK8IP3,147,-0.0502,237,0.73138,152,0.01295,97,-0.7204,161,0.13806
ENSG00000103024,NME3,69,-0.1193,50,-0.5594,68,-0.1017,56,-0.4413,98,0.61974
ENSG00000074071,MRPS34,105,0.19433,61,-0.7209,105,0.13125,67,-0.6126,113,0.30566
ENSG00000162032,SPSB3,39,0.12138,51,0.48649,24,-0.6727,19,-1.1055,46,0.43590
ENSG00000095906,NUBP2,41,-0.1781,38,-0.2505,33,-0.4859,39,-0.2286,60,0.59736
ENSG00000063854,HAGH,154,0.36074,100,-0.4606,138,0.04579,88,-0.6917,141,0.10326
ENSG00000180185,FAHD1,59,-0.0299,53,-0.2092,68,0.19721,57,-0.0954,63,0.10135
ENSG00000140990,NDUFB10,256,0.00785,125,-1.0915,179,-0.5513,229,-0.1854,341,0.58353
ENSG00000140988,RPS2,275,-0.8771,235,-0.8539,307,-0.4496,617,0.74322,588,0.74793
ENSG00000255198,SNHG9,16,-0.9902,30,0.21828,50,1.08555,29,0.18579,30,0.31300
ENSG00000183751,TBL3,15,-0.1309,13,-0.2595,28,0.94266,10,-0.7731,18,0.23037
ENSG00000127554,GFER,12,-0.3182,7,-0.9231,9,-0.6276,9,-0.6651,23,1.13382
ENSG00000127561,SYNGR3,222,0.52008,180,-0.0247,96,-0.9931,112,-0.8067,194,0.11828
ENSG00000167962,ZNF598,10,-0.5122,21,0.74525,4,-1.7830,12,-0.0736,18,0.68324
ENSG00000065054,SLC9A3R2,30,-0.3060,16,-1.1008,22,-0.6920,55,0.84701,38,0.18863
ENSG00000065057,NTHL1,44,-0.0069,30,-0.5795,70,0.75497,36,-0.3355,45,0.05591
ENSG00000103197,TSC2,48,-0.3193,81,0.63398,34,-0.7074,46,-0.2688,69,0.47900
ENSG00000008710,PKD1,63,-0.6199,260,1.94632,33,-1.4038,66,-0.3802,85,0.05213
ENSG00000167964,RAB26,32,-0.6055,117,1.75611,17,-1.3127,41,-0.0294,41,-0.0275
ENSG00000260260,SNHG19,13,-1.3798,31,0.28523,27,0.05012,33,0.42937,41,0.91953
ENSG00000131653,TRAF7,14,-0.7110,14,-0.4578,22,0.22928,12,-0.7183,33,1.17505
ENSG00000167971,CASKIN1,47,-0.9179,68,-0.0864,47,-0.6287,93,0.47126,107,0.84303
ENSG00000167965,MLST8,48,-0.3029,36,-0.6183,72,0.45229,53,-0.0519,67,0.39708
ENSG00000184207,PGP,165,0.55296,82,-0.7554,157,0.24839,95,-0.5724,119,-0.2310
ENSG00000167967,E4F1,16,0.10212,13,-0.1923,7,-1.1240,4,-1.8199,24,0.99210
ENSG00000167969,ECI1,22,-1.0069,33,-0.1193,22,-0.7472,47,0.49032,56,0.93864
ENSG00000205937,RNPS1,139,-0.1820,183,0.32002,154,0.04280,147,-0.0285,157,0.09207
ENSG00000167972,ABCA3,104,0.61411,67,-0.3332,87,0.08703,41,-1.1529,79,-0.0793
ENSG00000162065,TBC1D24,64,0.14388,71,0.25210,34,-0.8881,54,-0.1871,64,0.11306
ENSG00000185883,ATP6V0C,880,0.32552,778,0.00354,780,0.00741,519,-0.6726,773,-0.0080
ENSG00000140992,PDPK1,44,-0.4820,79,0.58721,59,0.10902,71,0.45983,52,-0.1061
ENSG00000167978,SRRM2,152,-0.4036,327,0.96509,297,0.80127,185,0.04412,138,-0.4982
ENSG00000103363,ELOB,614,-0.0174,320,-1.0101,455,-0.4751,569,-0.1415,812,0.55161
ENSG00000162076,FLYWCH2,24,0.23794,11,-0.9851,27,0.33215,15,-0.5971,24,0.21815
ENSG00000059122,FLYWCH1,51,0.20601,45,-0.0666,30,-0.6791,19,-1.4073,65,0.65722
ENSG00000162073,PAQR4,23,-0.1899,28,0.15856,13,-1.0107,22,-0.2614,34,0.60649
ENSG00000103145,HCFC1R1,180,-0.0616,123,-0.6267,105,-0.8602,173,-0.1063,246,0.58740
ENSG00000006194,ZNF263,20,-0.0708,19,-0.1500,20,-0.0829,21,-0.0243,23,0.19454
ENSG00000122390,NAA60,16,-0.8577,15,-0.6640,42,0.94911,21,-0.1339,34,0.75203
ENSG00000103351,CLUAP1,33,-0.3307,58,0.68827,82,1.26419,33,-0.2132,28,-0.5672
ENSG00000126602,TRAP1,93,0.40464,73,-0.1213,83,0.06855,43,-0.9976,82,0.06684
ENSG00000005339,CREBBP,66,-0.2164,95,0.42794,99,0.49978,97,0.52051,50,-0.6674
ENSG00000162104,ADCY9,25,0.59699,23,0.24268,26,0.44680,15,-0.4809,12,-0.9406
ENSG00000217930,PAM16,73,0.11952,47,-0.5954,52,-0.4359,62,-0.2035,82,0.33061
ENSG00000262246,CORO7,16,-0.3779,35,0.98284,24,0.34813,9,-1.1278,23,0.39974
ENSG00000103423,DNAJA3,54,0.62058,30,-0.5480,24,-0.8979,17,-1.4686,52,0.39097
ENSG00000153406,NMRAL1,64,0.49324,48,-0.1531,29,-0.9018,37,-0.5806,55,0.06629
ENSG00000103415,HMOX2,167,0.70828,102,-0.3707,116,-0.1683,70,-0.9965,119,-0.1597
ENSG00000089486,CDIP1,182,0.12050,183,0.08173,128,-0.4770,132,-0.4699,200,0.27670
ENSG00000153443,UBALD1,34,-0.0016,19,-0.8993,47,0.50346,20,-0.8731,44,0.52741
ENSG00000102858,MGRN1,24,-0.3078,27,-0.0401,44,0.76335,18,-0.6693,34,0.41360
ENSG00000168101,NUDT16L1,31,-0.3760,20,-0.9389,65,0.91247,27,-0.4915,49,0.55721
ENSG00000168096,ANKS3,10,-0.4478,16,0.30160,8,-0.6616,17,0.45638,15,0.26423
ENSG00000067836,ROGDI,139,0.16544,101,-0.3896,79,-0.7576,97,-0.4940,164,0.46391
ENSG00000140632,GLYR1,121,0.47731,89,-0.2042,108,0.10045,65,-0.7207,93,-0.1482
ENSG00000118900,UBN1,27,-0.5903,49,0.53629,76,1.27562,46,0.49497,22,-0.7915
ENSG00000118898,PPL,47,0.78158,39,0.14546,22,-0.7547,22,-0.7431,28,-0.4183
ENSG00000103184,SEC14L5,33,-0.0775,77,1.33177,27,-0.3588,23,-0.6383,32,-0.1577
ENSG00000103174,NAGPA,48,0.21080,64,0.59310,52,0.27355,21,-1.1953,43,-0.0191
ENSG00000078328,RBFOX1,427,0.02748,583,0.51451,660,0.71884,380,-0.1821,310,-0.5663
ENSG00000183044,ABAT,173,-0.2094,163,-0.2305,122,-0.6815,182,-0.0630,251,0.57565
ENSG00000153048,CARHSP1,6,-2.0578,17,-0.0877,17,-0.0544,39,1.52513,23,0.55635
ENSG00000187555,USP7,125,0.16728,148,0.36802,216,0.99861,83,-0.5812,83,-0.6196
ENSG00000182831,C16orf72,39,0.28109,31,-0.2047,26,-0.4663,28,-0.3408,37,0.10669
ENSG00000183454,GRIN2A,475,0.65737,486,0.41910,506,0.48371,178,-1.2093,253,-0.7080
ENSG00000166669,ATF7IP2,12,-0.3293,19,0.48857,19,0.52570,11,-0.4402,16,0.22413
ENSG00000182108,DEXI,84,0.54074,39,-0.8545,34,-1.0790,69,0.01386,64,-0.1316
ENSG00000038532,CLEC16A,22,0.44208,38,1.18572,12,-0.6129,3,-2.8204,18,0.01924
ENSG00000189067,LITAF,4,-2.1391,5,-1.4821,1,-3.0658,36,1.85880,23,0.98670
ENSG00000184602,SNN,163,-0.3287,123,-0.6523,298,0.74563,147,-0.4046,239,0.49257
ENSG00000122299,ZC3H7A,39,0.40067,54,0.78046,27,-0.3243,25,-0.4896,25,-0.5328
ENSG00000171490,RSL1D1,127,0.09029,146,0.27482,231,1.02983,118,-0.0671,74,-0.8938
ENSG00000103342,GSPT1,112,0.21648,130,0.36966,120,0.24494,89,-0.2383,82,-0.4228
ENSG00000048471,SNX29,16,0.20465,21,0.53487,7,-1.2088,15,0.00841,14,-0.1844
ENSG00000103381,CPPED1,16,0.31414,15,0.09859,11,-0.3867,19,0.44949,9,-0.7922
ENSG00000237515,SHISA9,27,-0.9361,54,0.43179,79,1.07492,39,-0.0801,49,0.35646
ENSG00000175595,ERCC4,20,-0.1922,54,1.53578,16,-0.4356,16,-0.4845,19,-0.2521
ENSG00000186260,MRTFB,185,-0.0079,246,0.45004,297,0.76100,133,-0.5519,164,-0.2354
ENSG00000262454,MIR193BHG,5,-2.0178,23,0.73539,13,-0.1111,39,2.02364,11,-0.4837
ENSG00000140694,PARN,26,0.60736,22,0.09333,15,-0.5407,18,-0.2003,15,-0.5697
ENSG00000103429,BFAR,26,0.18171,37,0.65618,24,-0.0174,20,-0.3692,21,-0.3209
ENSG00000103512,NOMO1,78,0.70871,40,-0.6507,39,-0.6558,33,-0.9708,63,0.07219
ENSG00000183426,NPIPA1,19,-0.9283,163,3.20678,3,-3.3302,15,-1.0959,21,-0.6395
ENSG00000179889,PDXDC1,56,-0.1010,83,0.57698,126,1.28302,45,-0.4077,39,-0.7163
ENSG00000157045,NTAN1,32,-0.1553,24,-0.5758,28,-0.2986,32,-0.1269,46,0.55113
ENSG00000085721,RRN3,16,-0.3493,31,0.76766,19,0.05035,16,-0.2653,21,0.20823
ENSG00000166780,BMERB1,378,0.42726,305,-0.0803,361,0.18564,281,-0.2268,245,-0.4953
ENSG00000166783,MARF1,133,-0.3351,159,0.05785,119,-0.3883,201,0.48248,165,0.14035
ENSG00000133393,FOPNL,29,0.03528,24,-0.3000,22,-0.4350,26,-0.1798,34,0.33181
ENSG00000103489,XYLT1,27,0.04885,52,1.06131,12,-1.1808,20,-0.4735,27,0.00895
ENSG00000134419,RPS15A,237,-0.8723,176,-1.0636,311,-0.1947,534,0.75278,497,0.70455
ENSG00000170540,ARL6IP1,674,0.30013,557,-0.1184,449,-0.4513,655,0.15114,506,-0.3202
ENSG00000157106,SMG1,44,-0.4455,155,1.79987,46,-0.2334,49,-0.1646,41,-0.4852
ENSG00000167186,COQ7,16,-0.1893,17,-0.0460,18,0.02936,16,-0.1610,21,0.34379
ENSG00000103528,SYT17,50,0.07765,43,-0.1757,50,0.06063,32,-0.6783,58,0.34889
ENSG00000006007,GDE1,106,0.21601,91,-0.0991,94,-0.0587,94,-0.0647,88,-0.1785
ENSG00000103540,CCP110,75,-0.0850,119,0.67111,71,-0.1413,109,0.60209,50,-0.7847
ENSG00000103544,VPS35L,40,0.32086,30,-0.2353,28,-0.3399,26,-0.4828,37,0.11014
ENSG00000103550,KNOP1,28,-0.5145,48,0.46162,56,0.72399,51,0.66196,26,-0.5594
ENSG00000167191,GPRC5B,36,-1.4800,38,-1.0202,19,-2.0351,94,0.39488,158,1.71971
ENSG00000066654,THUMPD1,62,0.12784,88,0.64471,79,0.47421,44,-0.4728,47,-0.4229
ENSG00000102897,LYRM1,47,0.51267,34,-0.2042,36,-0.1132,28,-0.5505,34,-0.2037
ENSG00000103316,CRYM,361,1.36162,142,-0.7559,159,-0.5824,78,-1.7556,175,-0.5216
ENSG00000197006,METTL9,120,-0.0847,105,-0.2612,104,-0.2668,139,0.19810,134,0.15121
ENSG00000140740,UQCRC2,244,0.64676,151,-0.3749,165,-0.2441,76,-1.4946,208,0.14272
ENSG00000185716,MOSMO,88,0.14146,115,0.52716,104,0.36129,67,-0.3673,68,-0.3730
ENSG00000058600,POLR3E,17,0.02083,35,1.16444,15,-0.1479,15,-0.2376,13,-0.5098
ENSG00000140743,CDR2,30,0.19555,27,-0.0215,39,0.53880,11,-1.4746,31,0.25134
ENSG00000243716,NPIPB5,2,-2.9877,86,3.47158,0,-7.6884,26,1.15802,6,-1.4872
ENSG00000122254,HS3ST2,65,0.87893,55,0.22465,0,-9.1917,30,-0.7589,44,-0.1553
ENSG00000103404,USP31,22,0.12256,39,0.99210,12,-0.8199,19,-0.1489,17,-0.3472
ENSG00000168434,COG7,14,-0.0731,30,1.16622,5,-1.5798,12,-0.3729,15,0.09729
ENSG00000103365,GGA2,23,-0.0357,42,0.91127,12,-1.0078,27,0.26447,19,-0.3582
ENSG00000103356,EARS2,15,0.34393,13,-0.0277,16,0.37299,10,-0.4487,11,-0.3309
ENSG00000103353,UBFD1,45,-0.0251,49,0.10361,56,0.31531,39,-0.2498,46,0.02281
ENSG00000004779,NDUFAB1,407,0.52722,200,-0.7888,207,-0.7392,224,-0.6655,373,0.21629
ENSG00000166847,DCTN5,127,0.00262,124,-0.0307,204,0.76541,124,-0.0348,103,-0.3793
ENSG00000166501,PRKCB,680,-0.6813,1123,0.31785,1896,1.18990,1120,0.34808,792,-0.2802
ENSG00000006116,CACNG3,108,0.02917,85,-0.3504,158,0.63022,54,-1.1237,130,0.39289
ENSG00000122257,RBBP6,102,-0.0203,229,1.32054,127,0.33576,88,-0.2643,64,-0.8502
ENSG00000090905,TNRC6A,69,-0.8045,299,1.88447,86,-0.2077,121,0.36424,71,-0.5955
ENSG00000205629,LCMT1,98,0.45726,48,-0.8459,106,0.39041,55,-0.6667,79,-0.0908
ENSG00000182601,HS3ST4,23,-0.5657,22,-0.4465,4,-2.7250,64,1.48598,28,-0.0831
ENSG00000169189,NSMCE1,31,-0.0331,18,-0.8203,15,-1.0924,34,0.13396,40,0.49141
ENSG00000077235,GTF3C1,52,-0.1101,94,0.87473,50,-0.1442,50,-0.1671,51,-0.1445
ENSG00000169180,XPO6,52,0.10906,56,0.20578,42,-0.2520,47,-0.1025,48,-0.0621
ENSG00000188322,SBK1,24,-0.2396,23,-0.1972,38,0.59932,22,-0.2598,30,0.26093
ENSG00000196502,SULT1A1,42,0.06582,56,0.51893,30,-0.4558,37,-0.1421,39,-0.0671
ENSG00000184110,EIF3C,29,0.21973,13,-1.0109,66,1.51301,13,-1.0909,22,-0.3186
ENSG00000168488,ATXN2L,47,0.42558,46,0.23567,22,-0.9250,29,-0.5383,39,-0.0235
ENSG00000178952,TUFM,142,0.31731,120,-0.0700,118,-0.1037,80,-0.7467,133,0.11247
ENSG00000178188,SH2B1,32,-0.2062,44,0.34887,35,0.00261,22,-0.7219,45,0.51227
ENSG00000176953,NFATC2IP,29,-0.2561,64,1.08191,40,0.31696,32,-0.0260,26,-0.4289
ENSG00000169682,SPNS1,16,-0.1075,21,0.38640,19,0.23653,8,-1.0707,21,0.44039
ENSG00000183336,BOLA2,25,0.45305,14,-0.5928,18,-0.2608,19,-0.2018,19,-0.1573
ENSG00000103485,QPRT,20,0.14847,24,0.37223,1,-3.8016,15,-0.4119,24,0.46884
ENSG00000079616,KIF22,35,0.06102,10,-1.8570,15,-1.2650,39,0.25523,44,0.49341
ENSG00000103495,MAZ,55,-0.6650,84,0.18282,37,-1.0676,101,0.53287,99,0.56263
ENSG00000167371,PRRT2,100,-0.6103,160,0.31530,227,0.88370,94,-0.5557,166,0.47232
ENSG00000280789,PAGR1,14,-0.3677,24,0.60110,22,0.43637,11,-0.7000,20,0.38547
ENSG00000103502,CDIPT,93,0.25980,76,-0.1476,66,-0.3722,54,-0.7455,98,0.30003
ENSG00000174938,SEZ6L2,500,0.77735,509,0.47450,398,0.07965,175,-1.2525,261,-0.6787
ENSG00000174939,ASPHD1,92,-0.8397,110,-0.3018,175,0.42897,210,0.82003,148,0.19412
ENSG00000174943,KCTD13,30,-0.1747,29,-0.1936,13,-1.3799,34,0.06712,43,0.57512
ENSG00000149932,TMEM219,80,-0.4053,55,-0.8310,84,-0.1991,118,0.37342,123,0.50982
ENSG00000149930,TAOK2,26,-0.4193,19,-0.7657,61,1.05269,28,-0.1784,37,0.30884
ENSG00000149929,HIRIP3,20,-0.5938,25,-0.0918,39,0.62006,32,0.37574,28,0.16125
ENSG00000169592,INO80E,30,-0.0980,29,-0.1070,22,-0.5060,26,-0.2903,40,0.50540
ENSG00000149927,DOC2A,139,0.06678,165,0.31644,193,0.57398,69,-1.0888,143,0.11472
ENSG00000149926,TLCD3B,32,-0.3010,27,-0.4415,15,-1.2912,51,0.60686,43,0.36929
ENSG00000149925,ALDOA,214,0.76499,49,-1.8153,173,0.09636,59,-1.6202,180,0.19987
ENSG00000149923,PPP4C,26,-0.0149,32,0.31483,20,-0.3683,25,-0.0583,27,0.05595
ENSG00000090238,YPEL3,293,-0.0068,221,-0.4411,274,-0.1116,212,-0.5531,382,0.52501
ENSG00000102882,MAPK3,108,-0.5599,81,-0.8276,166,0.28743,157,0.22070,186,0.60228
ENSG00000102879,CORO1A,96,0.62423,46,-0.7679,127,0.83211,18,-2.2240,74,-0.0392
ENSG00000169217,CD2BP2,47,0.14185,46,0.05794,52,0.25686,26,-0.8792,49,0.19906
ENSG00000169221,TBC1D10B,30,-0.4603,53,0.55054,54,0.58310,33,-0.1858,41,0.15997
ENSG00000180035,ZNF48,19,0.28592,14,-0.2959,34,1.13285,11,-0.7110,13,-0.5024
ENSG00000179965,ZNF771,37,-0.5911,26,-0.9029,77,0.77634,46,-0.0429,64,0.59380
ENSG00000179958,DCTPP1,50,0.42816,31,-0.4743,42,-0.0151,26,-0.8039,45,0.09973
ENSG00000179918,SEPHS2,66,0.62058,28,-0.9787,59,0.18839,32,-0.8114,50,-0.1071
ENSG00000229809,ZNF688,11,-0.4838,11,-0.3056,22,0.75080,12,-0.1692,17,0.42870
ENSG00000156858,PRR14,8,-0.7883,28,1.35028,2,-2.4134,10,-0.2967,18,0.77024
ENSG00000156860,FBRS,7,-1.0974,12,-0.0747,29,1.37208,12,-0.1385,17,0.53729
ENSG00000080603,SRCAP,17,-0.4066,23,0.19764,30,0.62670,29,0.66795,15,-0.4958
ENSG00000156873,PHKG2,47,0.61359,44,0.26017,38,0.03299,19,-1.1329,31,-0.3182
ENSG00000196118,CCDC189,15,0.59624,15,0.36276,0,-6.8662,10,-0.1966,11,-0.1846
ENSG00000103549,RNF40,39,-0.0582,50,0.37146,37,-0.1159,30,-0.4621,45,0.24883
ENSG00000102870,ZNF629,12,-0.7353,25,0.66663,17,0.10423,17,0.06846,20,0.43922
ENSG00000099385,BCL7C,18,-0.8008,19,-0.4896,10,-1.3742,34,0.44865,42,1.00061
ENSG00000099364,FBXL19,15,-1.2789,23,-0.3148,62,1.28083,39,0.58813,33,0.30991
ENSG00000099365,STX1B,179,-0.0776,214,0.22764,168,-0.1501,192,0.06457,186,0.01111
ENSG00000103496,STX4,41,-0.0944,42,-0.0041,39,-0.1233,42,-0.0356,47,0.19182
ENSG00000167397,VKORC1,36,0.35724,22,-0.5535,45,0.56480,17,-0.9607,32,0.01652
ENSG00000103507,BCKDK,47,0.57834,24,-0.6599,12,-1.6603,29,-0.4124,41,0.15664
ENSG00000103510,KAT8,42,0.30706,37,0.00564,31,-0.2993,17,-1.2470,45,0.36756
ENSG00000089280,FUS,141,-0.0862,134,-0.1353,174,0.27891,93,-0.7502,184,0.46914
ENSG00000140691,ARMC5,18,0.62345,22,0.65236,10,-0.5980,6,-1.2925,13,-0.2499
ENSG00000140688,C16orf58,38,0.33936,31,-0.1168,25,-0.4291,19,-0.9097,38,0.28249
ENSG00000197302,ZNF720,26,0.14096,61,1.48700,26,0.09323,15,-0.8481,16,-0.7237
ENSG00000069329,VPS35,340,0.75151,271,0.07082,271,0.07181,144,-0.9713,194,-0.5344
ENSG00000155330,C16orf87,35,0.06880,47,0.49699,76,1.31129,27,-0.3977,19,-1.0087
ENSG00000166123,GPT2,21,-0.5568,22,-0.3265,17,-0.7020,31,0.23989,39,0.76471
ENSG00000069345,DNAJA2,203,0.72783,137,-0.2084,177,0.20241,100,-0.7335,114,-0.5726
ENSG00000171208,NETO2,52,0.30737,57,0.35125,38,-0.2714,28,-0.8130,47,0.03559
ENSG00000129636,ITFG1,254,0.37394,267,0.30396,156,-0.5301,126,-0.9236,232,0.10430
ENSG00000102893,PHKB,63,0.32258,102,0.97170,29,-1.0146,53,-0.0783,39,-0.6564
ENSG00000261325,LINC02192,29,0.87868,6,-1.9265,36,0.84435,10,-1.1619,16,-0.5395
ENSG00000102910,LONP2,86,-0.0321,131,0.65396,62,-0.5265,81,-0.1142,86,-0.0133
ENSG00000196470,SIAH1,24,0.23802,22,0.06895,20,-0.0913,15,-0.5637,22,0.06018
ENSG00000102921,N4BP1,27,-0.4446,59,0.90808,76,1.36220,24,-0.5549,27,-0.4076
ENSG00000205423,CNEP1R1,20,0.19693,23,0.30887,21,0.19364,10,-0.9812,19,0.09422
ENSG00000121274,TENT4B,34,0.34943,53,0.92623,25,-0.2996,23,-0.4713,22,-0.5891
ENSG00000166164,BRD7,66,-0.4427,101,0.37064,146,0.96561,104,0.46221,59,-0.5681
ENSG00000083799,CYLD,82,0.29494,94,0.39386,72,-0.0210,65,-0.2100,57,-0.4457
ENSG00000177200,CHD9,114,-0.2238,291,1.39704,173,0.51912,150,0.31299,56,-1.3870
ENSG00000103479,RBL2,12,-1.1211,49,1.49371,15,-0.4334,21,0.10014,25,0.42637
ENSG00000166971,AKTIP,89,0.14787,80,-0.0771,91,0.12774,64,-0.4551,88,0.08510
ENSG00000103494,RPGRIP1L,42,0.31384,68,0.98706,58,0.70980,28,-0.4406,17,-1.3013
ENSG00000140718,FTO,66,-0.0940,68,-0.0275,114,0.81179,53,-0.4355,69,0.00568
ENSG00000087258,GNAO1,451,-0.0381,605,0.44337,612,0.46030,472,0.05211,361,-0.4439
ENSG00000159461,AMFR,78,0.30399,64,-0.1242,64,-0.1122,52,-0.4617,69,0.00017
ENSG00000167005,NUDT21,152,0.15741,133,-0.1141,88,-0.7453,111,-0.4185,170,0.34542
ENSG00000087263,OGFOD1,34,0.04300,52,0.72298,41,0.34573,26,-0.4274,28,-0.3042
ENSG00000125124,BBS2,39,-0.1104,54,0.43116,14,-1.6446,30,-0.4962,56,0.62931
ENSG00000087250,MT3,1250,-1.1284,933,-1.2530,2470,0.24519,2731,0.45411,3426,1.02800
ENSG00000125148,MT2A,45,-2.5360,46,-2.0104,181,0.06582,215,0.37745,400,2.02206
ENSG00000169715,MT1E,20,-2.7851,20,-2.2845,82,-0.1560,131,0.65488,209,2.00848
ENSG00000205364,MT1M,12,-2.1348,14,-1.4257,23,-0.7663,53,0.63159,81,1.81682
ENSG00000198417,MT1F,4,-3.1398,6,-2.2164,22,-0.3032,45,0.91997,62,1.94872
ENSG00000125144,MT1G,7,-3.9132,13,-2.3466,52,-0.3162,75,0.27361,175,2.63569
ENSG00000187193,MT1X,30,-0.2104,13,-1.4231,15,-1.2142,51,0.78019,39,0.30824
ENSG00000102900,NUP93,37,0.12165,35,0.01849,56,0.76462,27,-0.4364,30,-0.2762
ENSG00000051108,HERPUD1,86,0.56906,46,-0.6379,42,-0.7514,46,-0.6946,75,0.14344
ENSG00000172775,FAM192A,148,0.27033,128,-0.0696,138,0.05331,149,0.19287,99,-0.5522
ENSG00000159579,RSPRY1,16,-0.0049,22,0.47665,7,-1.3214,23,0.57514,13,-0.3509
ENSG00000102931,ARL2BP,67,0.32873,48,-0.3249,35,-0.7918,54,-0.1644,61,0.06197
ENSG00000102934,PLLP,7,-1.9692,8,-1.4695,0,-4.9988,37,1.08997,43,1.65709
ENSG00000006210,CX3CL1,79,-0.1656,95,0.19438,93,0.15495,45,-1.0280,113,0.59897
ENSG00000005194,CIAPIN1,59,0.37553,36,-0.5380,26,-0.9969,35,-0.6008,61,0.36285
ENSG00000088682,COQ9,30,-0.3845,30,-0.2354,22,-0.7478,29,-0.3072,55,0.90414
ENSG00000102978,POLR2C,37,0.04284,52,0.53470,33,-0.1857,26,-0.5561,39,0.12045
ENSG00000125170,DOK4,12,-0.2400,18,0.50696,18,0.49111,9,-0.5591,14,0.19296
ENSG00000205336,ADGRG1,27,-1.2363,25,-0.9868,39,-0.3161,39,-0.3399,100,1.69464
ENSG00000140854,KATNB1,39,0.28026,26,-0.4726,45,0.37612,22,-0.7629,37,0.09865
ENSG00000140859,KIFC3,26,-0.0385,24,-0.1160,26,-0.0311,16,-0.7549,34,0.52898
ENSG00000103005,USB1,35,0.21717,33,0.04145,27,-0.2536,29,-0.1596,31,-0.0931
ENSG00000070761,CFAP20,54,0.24021,28,-0.8689,71,0.58093,29,-0.8439,54,0.18653
ENSG00000070770,CSNK2A2,40,0.19227,34,-0.1574,32,-0.2611,31,-0.3176,40,0.12403
ENSG00000103021,CCDC113,21,0.04468,18,-0.2213,30,0.54653,32,0.71881,11,-1.0509
ENSG00000103034,NDRG4,778,0.52185,561,-0.2046,378,-0.8096,403,-0.7708,682,0.12317
ENSG00000125107,CNOT1,47,0.24847,43,0.02361,48,0.18807,33,-0.4261,40,-0.1342
ENSG00000103042,SLC38A7,16,0.08992,31,1.08967,21,0.44260,13,-0.3676,10,-0.7878
ENSG00000125166,GOT2,204,0.74300,121,-0.3958,157,0.01129,71,-1.2871,144,-0.1487
ENSG00000150394,CDH8,98,0.67422,82,0.10493,103,0.46614,32,-1.4032,60,-0.4477
ENSG00000140937,CDH11,22,-0.1795,66,1.67626,16,-0.6518,22,-0.1670,17,-0.5811
ENSG00000166548,TK2,29,0.04058,26,-0.1439,18,-0.7154,31,0.10273,31,0.15883
ENSG00000183723,CMTM4,65,-0.4884,95,0.25786,129,0.75409,67,-0.3082,95,0.31130
ENSG00000135720,DYNC1LI2,271,0.20288,253,0.01631,200,-0.3515,279,0.19360,212,-0.3096
ENSG00000159593,NAE1,84,1.11107,70,0.30807,26,-1.1916,31,-1.0153,38,-0.7672
ENSG00000172840,PDP2,33,0.46899,37,0.42624,26,-0.1302,25,-0.2139,19,-0.7002
ENSG00000166595,CIAO2B,134,0.13450,78,-0.7524,95,-0.4481,99,-0.4246,161,0.47859
ENSG00000172831,CES2,27,-0.8472,30,-0.4409,34,-0.2517,59,0.70226,53,0.60607
ENSG00000172824,CES4A,11,-0.2059,54,2.56099,0,-6.3185,8,-0.7765,8,-0.7783
ENSG00000125149,C16orf70,26,0.44632,25,0.24394,30,0.52921,12,-0.9390,17,-0.4227
ENSG00000140939,NOL3,25,0.75389,17,-0.1564,4,-2.2424,15,-0.3524,17,-0.2083
ENSG00000196123,KIAA0895L,14,-1.0153,31,0.44194,22,-0.0999,19,-0.3817,39,1.10577
ENSG00000205250,E2F4,16,-0.5283,26,0.33820,31,0.65854,20,-0.0927,23,0.23868
ENSG00000168701,TMEM208,56,-0.0204,41,-0.5133,49,-0.2249,38,-0.6760,78,0.65029
ENSG00000159713,TPPP3,30,-0.0995,7,-2.0998,1,-4.6871,36,0.27065,48,0.88688
ENSG00000159720,ATP6V0D1,299,0.70211,204,-0.1981,156,-0.6105,122,-1.0560,227,-0.0375
ENSG00000276075,AC027682.6,16,0.12342,19,0.37876,9,-0.7515,13,-0.2864,16,0.11015
ENSG00000039523,RIPOR1,49,-0.3158,100,0.94465,42,-0.4183,56,0.01741,57,0.03387
ENSG00000102974,CTCF,54,-0.1781,80,0.49902,99,0.85937,70,0.32032,36,-0.8317
