Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000198862,LTN1,75,0.53802,51,-0.0850,25,-1.1480,31,-0.8402,62,0.22476,68,0.41935,38,-0.5405,58,0.12294,17,-1.6960,75,0.60684
ENSG00000156253,RWDD2B,14,-0.5623,10,-1.0358,18,-0.1830,22,0.09289,34,0.76980,17,-0.3338,17,-0.2865,28,0.50194,16,-0.3813,27,0.47248
ENSG00000156256,USP16,187,1.10335,139,0.61292,103,0.12077,41,-1.2862,146,0.68622,110,0.25511,67,-0.5332,94,-0.0127,31,-1.7022,56,-0.8577
ENSG00000156261,CCT8,62,-0.8792,42,-1.4602,70,-0.6835,95,-0.2326,103,-0.1088,93,-0.2866,187,0.86128,129,0.25804,98,-0.1840,174,0.83557
ENSG00000171189,GRIK1,21,-0.4791,28,0.00240,49,0.89462,45,0.75747,37,0.41174,53,1.17697,12,-1.2986,1,-4.0378,10,-1.4978,14,-1.0893
ENSG00000156299,TIAM1,44,-0.5255,42,-0.5869,61,-0.0119,84,0.48983,88,0.55251,83,0.52827,26,-1.3061,64,0.03977,43,-0.5590,62,0.00408
ENSG00000142168,SOD1,451,-0.5906,330,-1.0619,622,-0.0944,809,0.32301,443,-0.6186,567,-0.2582,580,-0.2038,805,0.31436,774,0.25201,987,0.73082
ENSG00000156304,SCAF4,28,0.59110,25,0.41525,14,-0.4654,13,-0.5738,9,-1.0811,26,0.56943,15,-0.3890,18,-0.0890,14,-0.4879,20,0.10977
ENSG00000142149,HUNK,1,-3.8899,0,-7.3622,9,-0.8528,22,0.46359,19,0.23177,31,1.25140,20,0.32969,11,-0.6082,2,-3.0192,24,0.69912
ENSG00000142207,URB1,20,0.11576,19,0.01741,13,-0.5441,15,-0.3718,16,-0.2472,29,0.78376,23,0.31938,4,-2.1313,17,-0.1771,20,0.11306
ENSG00000159079,CFAP298,49,-0.2004,37,-0.6377,59,0.07685,31,-0.9263,74,0.44308,86,0.76401,75,0.46807,31,-0.8948,38,-0.5949,54,-0.0734
ENSG00000159082,SYNJ1,84,-1.1915,72,-1.4326,87,-1.1404,194,0.07833,194,0.08118,107,-0.8918,174,-0.0884,340,0.99795,279,0.66442,286,0.80212
ENSG00000159086,PAXBP1,113,1.69721,55,0.46442,11,-1.9734,14,-1.6270,77,1.01355,44,0.13391,33,-0.3268,30,-0.4822,6,-2.8138,33,-0.3805
ENSG00000205927,OLIG2,167,2.55587,75,1.03272,29,-0.4615,37,-0.1104,13,-1.5998,18,-1.2297,10,-1.9869,16,-1.3578,43,0.14853,23,-0.8589
ENSG00000184221,OLIG1,424,2.47638,240,1.36681,124,0.26369,122,0.23745,19,-2.5682,40,-1.5566,35,-1.6444,22,-2.3175,61,-0.8232,66,-0.7675
ENSG00000142166,IFNAR1,73,0.32081,54,-0.1402,55,-0.1213,45,-0.4475,82,0.50517,53,-0.1892,36,-0.7500,72,0.29814,35,-0.7907,78,0.47010
ENSG00000159128,IFNGR2,13,-1.9483,33,-0.6115,49,0.01637,29,-0.7713,49,0.00334,58,0.29712,55,0.17885,69,0.55112,78,0.75595,47,-0.0560
ENSG00000142188,TMEM50B,33,-0.9990,75,0.23249,41,-0.6856,53,-0.2956,83,0.40611,56,-0.2331,77,0.28529,80,0.33196,66,0.04809,76,0.28817
ENSG00000159131,GART,22,0.31698,14,-0.4021,9,-0.9536,9,-0.9868,23,0.38428,15,-0.2449,18,0.04380,12,-0.5989,20,0.20012,28,0.79696
ENSG00000159140,SON,578,0.57458,544,0.47658,284,-0.5435,209,-1.0061,646,0.75916,540,0.52129,330,-0.3121,298,-0.4699,143,-1.5744,365,-0.1732
ENSG00000205758,CRYZL1,63,0.36665,33,-0.6424,36,-0.4804,103,1.18931,35,-0.5163,51,0.05823,45,-0.1469,41,-0.2837,44,-0.1720,46,-0.1244
ENSG00000205726,ITSN1,113,-1.0315,208,-0.0959,345,0.71553,205,-0.1173,306,0.51773,380,1.00230,123,-0.9051,151,-0.5896,177,-0.3475,133,-0.8374
ENSG00000241837,ATP5PO,209,-0.7509,187,-0.9215,392,0.21995,513,0.65780,206,-0.7745,342,0.00698,246,-0.5063,412,0.30167,487,0.57043,377,0.17422
ENSG00000243927,MRPS6,9,-2.4303,50,0.09346,60,0.38315,38,-0.3392,45,-0.0591,42,-0.2100,65,0.52240,53,0.19321,49,0.07959,56,0.29473
ENSG00000198743,SLC5A3,15,-1.6608,60,0.38146,48,0.03270,50,0.09640,45,-0.0716,77,0.90489,50,0.09616,35,-0.4693,34,-0.4831,36,-0.4310
ENSG00000159200,RCAN1,85,0.83170,63,0.33787,38,-0.4621,75,0.61988,27,-0.9600,61,0.32223,53,0.06617,37,-0.4936,21,-1.3132,44,-0.2302
ENSG00000159228,CBR1,603,3.00489,216,0.97699,77,-0.6710,95,-0.3493,33,-1.9245,23,-2.5651,54,-1.2089,94,-0.3581,57,-1.1093,75,-0.7673
ENSG00000142197,DOP1B,9,-1.5184,6,-2.0570,24,0.00289,18,-0.3975,49,1.16200,21,-0.2345,23,-0.0942,40,0.82471,18,-0.4087,29,0.35984
ENSG00000159256,MORC3,54,0.62514,44,0.30709,31,-0.2496,19,-1.0037,29,-0.3221,44,0.32905,28,-0.3770,43,0.26021,22,-0.7590,39,0.11818
ENSG00000185808,PIGP,50,1.10665,7,-1.8647,15,-0.8276,22,-0.2086,34,0.47107,22,-0.2337,17,-0.6003,34,0.44644,21,-0.2921,30,0.29555
ENSG00000182670,TTC3,776,-0.4837,882,-0.2846,990,-0.1062,825,-0.3880,1954,0.99862,1669,0.83281,669,-0.7098,851,-0.3408,644,-0.7678,889,-0.2971
ENSG00000157538,VPS26C,20,-0.0570,15,-0.5529,17,-0.3286,15,-0.4905,30,0.55877,22,0.07795,13,-0.7727,22,0.07706,25,0.27554,26,0.35285
ENSG00000157540,DYRK1A,56,-0.5200,69,-0.1924,82,0.06988,69,-0.1939,88,0.17711,82,0.07722,93,0.27316,64,-0.3225,78,-0.0005,89,0.21552
ENSG00000157542,KCNJ6,50,-1.5304,38,-1.9326,78,-0.8447,47,-1.5980,299,1.29617,249,1.13168,209,0.69044,168,0.33076,35,-2.0262,105,-0.4293
ENSG00000157557,ETS2,12,-3.0270,24,-2.1033,70,-0.5149,93,-0.0687,94,-0.0495,101,0.07230,181,1.01311,178,0.98634,111,0.21253,100,0.04689
ENSG00000183527,PSMG1,13,-1.3421,19,-0.8162,26,-0.3197,33,0.04337,44,0.51525,27,-0.2988,34,0.10413,55,0.87219,21,-0.6086,42,0.49562
ENSG00000185658,BRWD1,167,-0.3884,147,-0.5798,161,-0.4417,172,-0.3377,291,0.48759,279,0.47126,246,0.21752,185,-0.2303,230,0.11255,207,-0.0623
ENSG00000205581,HMGN1,133,1.10719,162,1.46282,81,0.28771,42,-0.7217,45,-0.6302,64,-0.0746,47,-0.5451,19,-1.9091,40,-0.7932,55,-0.3391
ENSG00000182093,GET1,132,0.48043,66,-0.6067,97,-0.0144,106,0.13115,70,-0.5100,73,-0.4792,92,-0.0893,86,-0.1979,119,0.31657,128,0.48468
ENSG00000185437,SH3BGR,45,1.56485,23,0.45076,20,0.19712,14,-0.3184,21,0.28270,14,-0.3401,12,-0.5973,11,-0.6396,14,-0.3325,10,-0.8472
ENSG00000183036,PCP4,16,-3.7743,43,-2.3759,58,-1.9313,328,0.73281,252,0.30436,42,-2.5128,9,-4.5171,116,-0.8977,174,-0.2811,709,2.70968
ENSG00000171587,DSCAM,8,-1.3923,21,-0.0172,25,0.27506,5,-1.9670,34,0.77437,17,-0.3059,36,0.85917,17,-0.3370,29,0.51226,21,-0.0176
ENSG00000157601,MX1,2,-2.6332,9,-0.7808,23,0.62957,17,0.15101,27,0.91285,10,-0.6056,13,-0.1931,32,1.21653,9,-0.7668,15,-0.0788
ENSG00000157617,C2CD2,5,-2.3002,18,-0.6398,17,-0.6764,14,-0.9810,25,-0.1186,56,1.38310,12,-1.2000,48,0.91528,19,-0.5280,27,-0.0164
ENSG00000173276,ZBTB21,19,-0.3769,24,-0.0393,31,0.38466,16,-0.6303,22,-0.1662,26,0.09610,21,-0.2762,19,-0.4247,25,0.04165,33,0.51143
ENSG00000160188,RSPH1,15,-0.1998,6,-1.5011,34,1.10947,26,0.65720,12,-0.5935,14,-0.2825,23,0.46592,10,-0.7585,16,-0.1439,17,0.02981
ENSG00000160194,NDUFV3,144,0.21778,137,0.13007,154,0.32253,206,0.79865,78,-0.7247,110,-0.2311,117,-0.1097,120,-0.0759,97,-0.4021,118,-0.1127
ENSG00000160208,RRP1B,39,0.56099,24,-0.1943,41,0.67643,21,-0.3964,30,0.16723,28,0.07643,23,-0.2683,17,-0.6683,21,-0.4037,26,-0.0563
ENSG00000160209,PDXK,41,-2.0949,146,-0.2022,235,0.54498,255,0.68513,129,-0.3958,130,-0.4167,91,-0.9321,152,-0.1405,236,0.55248,227,0.55466
ENSG00000160213,CSTB,88,-0.2346,166,0.77646,137,0.46542,108,0.08742,57,-0.8937,71,-0.6163,125,0.31881,78,-0.4251,83,-0.3202,122,0.31067
ENSG00000160214,RRP1,27,0.05729,4,-2.6988,25,-0.1076,17,-0.6415,35,0.45233,24,-0.1403,26,-0.0176,20,-0.4149,33,0.33968,40,0.76206
ENSG00000160216,AGPAT3,76,-0.3991,122,0.33703,98,-0.0211,88,-0.1754,64,-0.6619,97,-0.0392,87,-0.1931,130,0.43809,147,0.63557,90,-0.1641
ENSG00000141959,PFKL,125,0.27274,123,0.23921,131,0.34327,48,-1.1951,57,-0.9389,96,-0.1629,203,1.06235,81,-0.4194,78,-0.4723,115,0.14414
ENSG00000160226,CFAP410,21,-0.7774,19,-0.9598,55,0.68735,37,0.08863,18,-1.0454,28,-0.3718,75,1.22622,33,-0.0874,27,-0.4384,42,0.28572
ENSG00000142185,TRPM2,3,-2.9977,30,0.08540,10,-1.5757,41,0.59251,33,0.21629,26,-0.1803,18,-0.7112,45,0.72471,52,0.96792,29,0.04347
ENSG00000184787,UBE2G2,75,0.08496,63,-0.1730,61,-0.2302,62,-0.1955,58,-0.3217,98,0.58213,67,-0.0814,63,-0.1788,38,-0.9407,83,0.27697
ENSG00000184900,SUMO3,68,-1.2967,111,-0.5715,177,0.15421,179,0.17574,89,-0.8977,153,-0.0760,177,0.15457,132,-0.3048,248,0.69954,218,0.55084
ENSG00000183255,PTTG1IP,121,1.69361,181,2.50602,46,0.08154,17,-1.3972,23,-1.0022,26,-0.8339,27,-0.7561,11,-2.0414,12,-1.9306,18,-1.3916
ENSG00000160256,FAM207A,14,-0.5625,11,-0.9906,36,0.85899,46,1.26969,5,-1.9931,21,0.01551,19,-0.1116,21,-0.0220,26,0.31605,16,-0.4855
ENSG00000197381,ADARB1,19,-1.5519,18,-1.6062,45,-0.2904,88,0.77736,47,-0.2137,71,0.47661,58,0.12028,63,0.23030,49,-0.1495,60,0.17778
ENSG00000223768,LINC00205,13,-1.7511,43,0.02899,62,0.60712,38,-0.1674,40,-0.0812,67,0.84366,19,-1.1784,43,0.03234,23,-0.9085,45,0.12632
ENSG00000142156,COL6A1,10,-1.7345,36,0.17034,34,0.08229,38,0.24584,15,-1.1880,31,-0.1101,25,-0.4269,71,1.27056,25,-0.4310,38,0.27106
ENSG00000160284,SPATC1L,7,-1.4754,12,-0.6694,26,0.48928,20,0.03585,11,-0.8827,23,0.31595,22,0.18056,17,-0.1727,22,0.22243,24,0.37188
ENSG00000160285,LSS,95,1.78835,51,0.69164,11,-1.6678,16,-1.0743,12,-1.4504,16,-1.1454,23,-0.5192,27,-0.3244,35,0.12197,46,0.58954
ENSG00000160294,MCM3AP,47,0.21351,25,-0.7389,38,-0.0974,36,-0.1984,33,-0.3368,44,0.13782,33,-0.3056,28,-0.5788,63,0.70143,49,0.31361
ENSG00000182362,YBEY,14,-0.0875,31,1.15019,16,0.09590,11,-0.5506,10,-0.6205,15,-0.0621,10,-0.5656,9,-0.8396,13,-0.2601,20,0.43589
ENSG00000160299,PCNT,88,0.14373,68,-0.2550,63,-0.3898,47,-0.8096,185,1.37068,88,0.15007,103,0.38814,52,-0.6837,29,-1.5420,78,-0.0528
ENSG00000160305,DIP2A,134,1.73130,44,-0.1454,24,-1.0492,28,-0.8154,85,0.92508,28,-0.8634,43,-0.1711,22,-1.1742,36,-0.4422,51,0.12060
ENSG00000160307,S100B,1443,2.60320,1591,2.82843,332,-0.0245,121,-1.5617,64,-2.4913,80,-2.2660,58,-2.6353,32,-3.4975,106,-1.7532,71,-2.4467
ENSG00000160310,PRMT2,342,0.94609,323,0.85242,151,-0.3636,158,-0.2897,301,0.73249,165,-0.2423,88,-1.1839,89,-1.1630,164,-0.2389,171,-0.1817
ENSG00000206195,DUXAP8,12,-1.2803,0,-7.0605,25,-0.1932,16,-0.8432,17,-0.7692,85,2.31675,20,-0.5452,40,0.57780,7,-2.0163,15,-0.9893
ENSG00000183307,TMEM121B,7,-1.6013,9,-1.2374,15,-0.4308,24,0.25001,28,0.50621,14,-0.5480,14,-0.5585,19,-0.1044,47,1.38324,26,0.41542
ENSG00000182902,SLC25A18,35,-0.5445,231,2.73871,141,1.72344,26,-0.9821,13,-2.0141,31,-0.8010,38,-0.4309,9,-2.5035,17,-1.6090,17,-1.7553
ENSG00000131100,ATP6V1E1,242,-0.8681,176,-1.3448,302,-0.5308,423,-0.0077,409,-0.0584,424,-0.0029,588,0.52085,668,0.72940,527,0.34171,458,0.12983
ENSG00000099968,BCL2L13,25,-0.3435,28,-0.1518,31,0.03376,51,0.81732,13,-1.3048,24,-0.4028,35,0.19829,54,0.91317,39,0.37444,22,-0.5340
ENSG00000015475,BID,26,-0.6773,39,-0.0692,36,-0.1759,48,0.28139,31,-0.3880,29,-0.5734,38,-0.0833,51,0.35289,69,0.84652,45,0.18757
ENSG00000243156,MICAL3,73,0.32190,75,0.35365,41,-0.5940,47,-0.3691,55,-0.1215,77,0.45611,61,0.04439,39,-0.6662,57,-0.0601,57,-0.0832
ENSG00000215193,PEX26,44,0.02174,24,-0.8781,63,0.61880,49,0.22194,47,0.13571,70,0.90429,26,-0.7582,32,-0.4575,32,-0.4331,28,-0.6847
ENSG00000183628,DGCR6,10,-0.5521,11,-0.4149,38,1.52114,12,-0.2792,3,-2.1636,12,-0.3521,12,-0.3169,18,0.27424,17,0.23026,16,0.15744
ENSG00000273032,DGCR9,18,-1.5183,25,-1.0102,84,0.85454,47,-0.0622,52,0.07665,69,0.60961,84,0.86389,30,-0.7478,53,0.11818,29,-0.8422
ENSG00000070413,DGCR2,23,-1.4267,51,-0.2475,72,0.29049,41,-0.6012,44,-0.4903,41,-0.6296,72,0.29314,89,0.63621,90,0.64455,78,0.46083
ENSG00000100056,ESS2,7,-1.3654,25,0.43716,9,-1.1529,7,-1.4961,5,-1.8749,28,0.68699,28,0.61437,13,-0.5939,16,-0.2399,31,0.86955
ENSG00000100075,SLC25A1,56,1.30985,50,1.11287,29,0.21004,17,-0.5787,13,-0.9310,17,-0.6086,12,-1.1461,19,-0.3940,21,-0.2832,25,-0.0267
ENSG00000100084,HIRA,22,0.30530,24,0.44977,23,0.39393,23,0.33742,20,0.15881,18,0.01775,16,-0.2167,12,-0.5770,15,-0.2807,13,-0.5705
ENSG00000242259,C22orf39,46,-0.3629,38,-0.6678,73,0.35195,73,0.34952,59,0.01466,48,-0.3122,39,-0.6276,41,-0.5337,101,0.89371,66,0.23078
ENSG00000185608,MRPL40,27,-0.3506,25,-0.4338,60,0.93429,38,0.19712,16,-1.0675,22,-0.7125,43,0.38842,30,-0.1484,39,0.23086,40,0.31391
ENSG00000070010,UFD1,32,-0.0629,33,-0.0291,21,-0.6929,36,0.13129,33,-0.0197,29,-0.2155,42,0.36899,28,-0.2841,43,0.39881,37,0.16873
ENSG00000184113,CLDN5,7,-2.6143,306,4.08068,16,-1.4013,53,0.37940,3,-3.5240,22,-1.0440,2,-4.3935,5,-3.1162,39,-0.0990,12,-1.8912
ENSG00000184702,SEPTIN5,19,-2.4329,94,-0.0544,264,1.66631,97,-0.0066,39,-1.3929,95,-0.0490,185,1.03733,44,-1.2069,65,-0.6204,88,-0.1850
ENSG00000203618,GP1BB,7,-2.9445,61,0.32724,151,1.87377,43,-0.2376,24,-1.0782,39,-0.3976,42,-0.2781,23,-1.1774,89,0.92847,40,-0.3517
ENSG00000215012,RTL10,13,-1.2967,16,-0.9209,41,0.50047,24,-0.3512,25,-0.3027,43,0.64272,57,1.05415,23,-0.3821,24,-0.3481,25,-0.2877
ENSG00000184470,TXNRD2,10,-1.1372,12,-0.8575,17,-0.3251,17,-0.3194,11,-0.9384,16,-0.4500,43,1.12487,18,-0.2366,28,0.41953,33,0.80155
ENSG00000093010,COMT,96,1.28923,116,1.63946,59,0.47893,29,-0.6215,24,-0.9249,25,-0.9055,38,-0.2031,22,-1.0414,26,-0.8131,32,-0.5199
ENSG00000183597,TANGO2,9,-1.2911,3,-2.9334,17,-0.3430,20,-0.0420,15,-0.5145,21,0.00583,12,-0.8276,37,0.88430,25,0.25139,36,1.01107
ENSG00000099899,TRMT2A,30,0.88563,10,-0.8282,14,-0.3033,23,0.43975,16,-0.1095,8,-1.2688,13,-0.3917,15,-0.2773,27,0.67552,22,0.43970
ENSG00000099901,RANBP1,86,-0.0575,57,-0.6950,116,0.42627,105,0.25909,88,-0.0184,105,0.28421,54,-0.7615,92,0.06098,80,-0.1676,90,0.02324
ENSG00000099904,ZDHHC8,9,-1.5450,8,-1.7242,26,-0.0787,29,0.08568,19,-0.5717,25,-0.1023,37,0.48493,32,0.25677,46,0.85517,34,0.40184
ENSG00000040608,RTN4R,10,-2.8420,14,-2.4412,52,-0.4898,53,-0.4452,40,-0.8747,61,-0.2750,140,1.09827,83,0.23687,99,0.51429,122,0.98740
ENSG00000128185,DGCR6L,45,-0.2255,46,-0.1787,92,0.92569,70,0.47762,40,-0.3971,34,-0.6933,42,-0.3418,48,-0.1276,61,0.24123,56,0.11931
ENSG00000099910,KLHL22,22,-0.2782,10,-1.4694,8,-1.6504,18,-0.5378,17,-0.6083,26,-0.0262,43,0.78060,26,0.02529,25,-0.0884,46,1.04730
ENSG00000099917,MED15,31,-0.4678,51,0.28861,37,-0.2244,47,0.15748,35,-0.3117,32,-0.4754,53,0.36341,29,-0.5742,62,0.59968,50,0.29280
ENSG00000241973,PI4KA,98,-1.9130,146,-1.3191,216,-0.7348,353,0.02442,246,-0.5369,280,-0.3682,556,0.75843,483,0.52764,515,0.63101,499,0.65228
ENSG00000099940,SNAP29,38,0.17583,52,0.68884,43,0.38605,20,-0.7928,34,-0.0118,32,-0.1224,43,0.36215,19,-0.8423,38,0.19718,28,-0.3230
ENSG00000099942,CRKL,42,-0.4556,34,-0.7716,29,-0.9966,64,0.20072,39,-0.5600,49,-0.2282,59,0.09150,93,0.81740,71,0.37187,72,0.44106
ENSG00000183773,AIFM3,9,-1.9619,88,1.49419,80,1.32942,50,0.53662,7,-2.3000,23,-0.6867,20,-0.8788,48,0.46693,12,-1.5915,33,-0.1338
ENSG00000099949,LZTR1,16,-0.3338,16,-0.3203,5,-1.8986,17,-0.2300,12,-0.6816,21,0.13846,16,-0.3167,23,0.29814,32,0.78509,27,0.58728
ENSG00000184436,THAP7,14,-0.9725,11,-1.3496,43,0.72573,34,0.36392,17,-0.6788,26,-0.0650,41,0.62720,29,0.10309,27,-0.0429,29,0.11902
ENSG00000099957,P2RX6,8,-1.2546,9,-0.9715,13,-0.4520,34,1.06359,2,-2.9934,24,0.53425,18,0.06692,19,0.08035,16,-0.1216,22,0.40509
ENSG00000185651,UBE2L3,115,0.02091,110,-0.0558,124,0.13189,144,0.37705,71,-0.7223,81,-0.5623,109,-0.0627,106,-0.1133,114,0.00632,154,0.54738
ENSG00000161179,YDJC,8,-1.0592,18,0.05803,28,0.76033,14,-0.3151,9,-0.9586,14,-0.3821,8,-1.0668,22,0.38821,19,0.13572,27,0.76564
ENSG00000128228,SDF2L1,17,0.04798,24,0.65290,19,0.29568,10,-0.6930,10,-0.7050,13,-0.3121,24,0.65645,27,0.83491,15,-0.1100,10,-0.8274
ENSG00000100023,PPIL2,8,-1.4245,20,-0.0284,10,-1.0542,23,0.16415,15,-0.4800,26,0.44778,35,0.85838,17,-0.2922,22,0.10078,22,0.09553
ENSG00000100027,YPEL1,25,-0.4076,37,0.21556,47,0.61284,14,-1.2608,32,0.01188,42,0.48245,58,0.95775,13,-1.3910,28,-0.2076,24,-0.5138
ENSG00000100030,MAPK1,195,-0.7257,235,-0.4445,194,-0.7360,199,-0.6962,274,-0.2061,287,-0.1433,485,0.70667,273,-0.2105,515,0.80868,402,0.45035
ENSG00000100034,PPM1F,10,-1.6203,44,0.66189,31,0.09842,30,0.05607,23,-0.3325,27,-0.1219,32,0.14208,25,-0.2159,25,-0.2455,37,0.43571
ENSG00000274422,AC245060.5,50,-0.0133,55,0.13905,30,-0.8018,6,-2.9856,127,1.53472,108,1.45724,31,-0.7323,17,-1.6611,6,-3.1132,34,-0.6611
ENSG00000275004,ZNF280B,15,-0.5086,4,-2.3237,19,-0.1414,20,-0.0699,43,1.13665,30,0.64743,23,0.14576,14,-0.5811,20,-0.0656,17,-0.3885
ENSG00000128266,GNAZ,80,-0.4898,53,-1.1053,98,-0.1776,131,0.28840,79,-0.5107,108,-0.0284,103,-0.0884,143,0.42670,124,0.20018,143,0.48066
ENSG00000186716,BCR,40,-1.0109,82,0.09834,140,0.96991,73,-0.0847,38,-1.0883,87,0.21323,111,0.58645,64,-0.2785,95,0.33734,53,-0.6084
ENSG00000250479,CHCHD10,102,-1.6639,214,-0.5499,375,0.32944,460,0.66082,151,-1.0740,286,-0.1080,399,0.42853,420,0.51216,269,-0.1938,348,0.23121
ENSG00000099956,SMARCB1,10,-1.5464,32,0.12743,25,-0.2570,26,-0.1947,27,-0.1319,46,0.82384,38,0.42353,21,-0.5262,21,-0.5152,30,0.02700
ENSG00000133460,SLC2A11,44,0.53645,30,-0.0345,32,0.05341,26,-0.3035,35,0.19123,21,-0.6546,50,0.75031,22,-0.5545,47,0.66044,23,-0.5006
ENSG00000240972,MIF,647,-0.4511,386,-1.2328,1263,0.60628,1157,0.46372,563,-0.6636,768,-0.2036,1158,0.46548,925,0.10539,1005,0.23655,871,0.01209
ENSG00000099977,DDT,129,0.13475,104,-0.1932,153,0.41479,162,0.50920,54,-1.1889,98,-0.3086,150,0.38021,92,-0.3808,125,0.08456,125,0.10053
ENSG00000099991,CABIN1,17,-1.7688,34,-0.7829,46,-0.2962,39,-0.5451,45,-0.3438,60,0.11856,92,0.78826,44,-0.3767,74,0.43789,81,0.66089
ENSG00000100014,SPECC1L,61,-0.1571,51,-0.4305,77,0.20763,69,0.04151,106,0.72345,123,1.11454,38,-0.8705,74,0.14670,31,-1.1614,28,-1.4031
ENSG00000100028,SNRPD3,51,0.16633,60,0.40750,60,0.40592,42,-0.1511,59,0.38519,46,0.00911,30,-0.6845,21,-1.2044,29,-0.7244,55,0.31591
ENSG00000167037,SGSM1,20,-0.8284,4,-3.2268,19,-0.9303,37,0.09791,30,-0.2280,37,0.11304,44,0.36111,38,0.15530,58,0.81377,47,0.52396
ENSG00000197077,KIAA1671,14,-1.5337,42,0.09421,32,-0.3504,55,0.51133,54,0.46289,30,-0.4512,62,0.68906,29,-0.5130,46,0.21498,43,0.11165
ENSG00000100077,GRK3,32,-1.6649,76,-0.3468,103,0.12774,137,0.57625,93,-0.0318,123,0.45010,102,0.10436,108,0.19658,79,-0.2862,84,-0.2184
ENSG00000100095,SEZ6L,77,-0.9593,107,-0.4666,96,-0.6251,60,-1.3360,182,0.36049,122,-0.2832,301,1.20403,66,-1.1976,239,0.81076,181,0.39905
ENSG00000128203,ASPHD2,17,-0.6751,6,-2.1021,24,-0.1775,17,-0.6908,35,0.43180,18,-0.6655,79,1.83772,21,-0.3948,35,0.42201,25,-0.0922
ENSG00000100099,HPS4,67,1.44386,15,-0.8922,28,0.01134,20,-0.4779,30,0.12961,33,0.26726,20,-0.5200,24,-0.2286,9,-1.6873,28,-0.0039
ENSG00000100104,SRRD,21,-0.1216,11,-1.0364,22,-0.0147,16,-0.4994,16,-0.5238,20,-0.1965,39,0.84783,21,-0.0818,29,0.36756,28,0.36403
ENSG00000100109,TFIP11,11,-0.8146,15,-0.3427,19,-0.0437,12,-0.6715,16,-0.2453,16,-0.3271,23,0.25619,28,0.59377,22,0.19582,27,0.55663
ENSG00000128294,TPST2,14,-1.4476,34,-0.1158,28,-0.4175,42,0.23617,46,0.39139,45,0.38283,44,0.29041,40,0.15227,24,-0.5953,36,0.01329
ENSG00000225783,MIAT,48,-1.8602,69,-1.3167,121,-0.4800,105,-0.6958,247,0.64823,202,0.35509,251,0.67598,121,-0.4771,184,0.17685,214,0.46469
ENSG00000180957,PITPNB,61,-1.0504,53,-1.2746,125,0.04085,120,-0.0256,138,0.18579,163,0.50886,105,-0.2323,117,-0.0701,148,0.29790,137,0.20104
ENSG00000100209,HSCB,22,0.44119,24,0.59417,25,0.65536,17,0.06794,5,-1.7684,11,-0.6040,10,-0.7317,12,-0.4052,23,0.55871,18,0.14112
ENSG00000159873,CCDC117,25,0.58499,13,-0.4476,9,-1.0045,17,0.01225,25,0.54861,12,-0.6514,12,-0.5472,12,-0.5435,31,0.91325,20,0.28927
ENSG00000100219,XBP1,38,0.51318,17,-0.7071,25,-0.1600,27,-0.0364,30,0.12118,19,-0.6008,26,-0.1253,23,-0.2619,17,-0.7281,45,0.88570
ENSG00000183579,ZNRF3,14,-0.1979,66,2.50242,26,0.78913,1,-3.5381,17,0.10452,9,-0.8842,17,0.13515,4,-1.8780,9,-0.8021,8,-0.9847
ENSG00000186998,EMID1,3,-2.5837,93,2.94818,48,1.57713,14,-0.3984,10,-0.9240,11,-0.8064,6,-1.5934,0,-6.7181,14,-0.4047,5,-1.8623
ENSG00000182944,EWSR1,108,0.13989,119,0.29390,85,-0.2399,78,-0.3714,85,-0.2227,118,0.31857,96,-0.0447,88,-0.1727,86,-0.2183,102,0.05007
ENSG00000185340,GAS2L1,11,-2.0521,41,-0.1490,84,1.00987,61,0.48503,49,0.14810,29,-0.6913,36,-0.3352,70,0.70450,39,-0.2341,44,-0.0126
ENSG00000100276,RASL10A,18,-1.5767,20,-1.4649,55,0.08138,32,-0.7692,37,-0.5147,43,-0.3423,108,1.19358,48,-0.1421,71,0.48810,76,0.68061
ENSG00000100280,AP1B1,32,-1.1414,59,-0.2289,49,-0.4992,52,-0.4288,54,-0.3628,67,-0.0263,69,0.01395,100,0.61894,96,0.54329,86,0.41916
ENSG00000225465,RFPL1S,61,-1.8352,47,-2.2417,204,-0.0254,161,-0.3926,244,0.26043,310,0.73050,188,-0.1532,197,-0.0817,291,0.54425,237,0.23423
ENSG00000100285,NEFH,24,-3.8045,8,-5.4366,106,-1.6781,533,0.82078,298,-0.1132,266,-0.3200,14,-4.5491,2139,3.78035,41,-3.0466,76,-2.2739
ENSG00000100296,THOC5,22,0.46849,14,-0.1798,6,-1.3526,13,-0.3340,23,0.56493,21,0.46727,11,-0.5417,16,-0.0203,17,0.05619,15,-0.1829
ENSG00000184117,NIPSNAP1,17,-2.1378,51,-0.5162,49,-0.5681,73,0.02435,54,-0.4277,73,0.04042,91,0.38716,96,0.46691,58,-0.3291,111,0.80036
