Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000171867,PRNP,892,0.16368,431,-0.9744,962,0.29904,578,-0.5695,1132,0.68184,477,-0.8194,576,-0.5332
ENSG00000101265,RASSF2,52,-0.6465,31,-1.3784,80,0.07841,8,-3.4633,26,-1.8460,92,0.27730,442,3.32470
ENSG00000089057,SLC23A2,68,0.28372,43,-0.4363,66,0.23605,48,-0.3229,62,0.14690,29,-1.0612,70,0.31243
ENSG00000089063,TMEM230,67,-0.6828,103,0.02763,129,0.43485,87,-0.2526,119,0.32853,82,-0.3161,103,0.02608
ENSG00000132646,PCNA,8,-1.2281,14,-0.3573,16,-0.1988,13,-0.4783,23,0.49418,36,1.13360,21,0.21363
ENSG00000101290,CDS2,65,-0.4862,66,-0.4406,112,0.44430,79,-0.1709,102,0.31553,102,0.25035,59,-0.5958
ENSG00000125772,GPCPD1,65,0.37981,49,-0.1139,81,0.79237,47,-0.1921,41,-0.4350,50,-0.0634,20,-1.4627
ENSG00000089199,CHGB,351,0.53041,177,-0.5989,189,-0.5400,462,1.06375,287,0.18562,56,-2.3067,33,-3.0876
ENSG00000089195,TRMT6,29,0.29170,16,-0.6748,11,-1.3229,50,1.29399,20,-0.4023,19,-0.4272,24,-0.0321
ENSG00000088766,CRLS1,41,0.54729,21,-0.5276,18,-0.8051,24,-0.3522,42,0.67423,21,-0.5599,25,-0.2492
ENSG00000125827,TMX4,250,0.05184,159,-0.6494,206,-0.2817,347,0.64375,290,0.35463,109,-1.2250,168,-0.5658
ENSG00000182621,PLCB1,821,0.84534,481,-0.1133,478,-0.1365,833,0.87553,398,-0.4829,142,-1.9571,126,-2.1321
ENSG00000101333,PLCB4,96,1.26807,35,-0.5295,46,-0.0944,51,0.06704,29,-0.8978,44,-0.1534,33,-0.5790
ENSG00000125869,LAMP5,6,-3.2504,37,-0.4455,18,-1.6179,60,0.32188,118,2.10479,36,-0.4996,3,-3.8792
ENSG00000101349,PAK5,142,1.44753,50,-0.4498,79,0.30916,51,-0.4517,43,-0.7686,25,-1.5011,51,-0.4176
ENSG00000132639,SNAP25,2988,-0.2644,3153,-0.1582,4624,0.50354,3595,0.05210,4970,0.73060,657,-2.5103,730,-2.3555
ENSG00000125863,MKKS,47,-0.5627,66,0.00091,64,-0.0479,76,0.25171,95,0.75834,38,-0.8373,26,-1.3704
ENSG00000132640,BTBD3,50,-1.3138,148,0.44773,74,-0.6966,163,0.68537,134,0.35968,80,-0.5155,138,0.33155
ENSG00000089123,TASP1,23,0.37091,19,0.02979,29,0.82439,18,-0.0060,16,-0.1941,3,-2.3566,8,-1.1672
ENSG00000089048,ESF1,206,0.74829,66,-1.1027,77,-0.9402,162,0.30358,55,-1.5709,214,0.72668,302,1.30961
ENSG00000101247,NDUFAF5,27,-0.2727,35,0.10385,31,-0.0933,34,0.07886,51,0.95203,4,-2.9294,12,-1.4200
ENSG00000172264,MACROD2,61,0.52416,39,-0.2628,29,-0.7299,96,1.41946,28,-0.8484,12,-1.9568,39,-0.2508
ENSG00000125848,FLRT3,25,0.01963,19,-0.4054,28,0.20916,40,0.83812,30,0.31121,2,-3.7815,5,-2.4031
ENSG00000089177,KIF16B,59,0.32381,71,0.58920,49,-0.0108,58,0.29428,9,-2.7510,69,0.52180,92,1.00467
ENSG00000125870,SNRPB2,79,-0.1115,66,-0.3783,59,-0.5969,120,0.63296,83,-0.0267,94,0.17897,86,0.03238
ENSG00000125851,PCSK2,147,0.40495,75,-0.6838,126,0.12849,102,-0.2342,170,0.77805,38,-1.6994,30,-2.0547
ENSG00000125868,DSTN,447,-0.7606,839,0.27586,606,-0.2594,1097,0.80732,850,0.37266,502,-0.5271,271,-1.4577
ENSG00000125844,RRBP1,50,-0.1529,19,-1.6344,41,-0.4981,25,-1.2783,15,-2.1373,103,1.01196,262,2.83544
ENSG00000089006,SNX5,44,-0.2963,38,-0.4800,58,0.18588,46,-0.2335,42,-0.4255,114,1.28042,56,0.09183
ENSG00000232838,PET117,35,0.25611,37,0.32643,16,-0.9889,49,0.88515,26,-0.2654,16,-0.9223,29,-0.0503
ENSG00000149474,KAT14,40,0.08218,26,-0.5557,36,-0.1026,35,-0.1235,54,0.70655,21,-0.8955,25,-0.6160
ENSG00000125846,ZNF133,17,0.32139,7,-1.0126,27,1.17753,11,-0.3906,11,-0.5233,9,-0.7678,13,-0.1825
ENSG00000132664,POLR3F,30,0.38577,11,-1.1447,21,-0.2707,21,-0.2884,35,0.74099,18,-0.4701,15,-0.7568
ENSG00000101310,SEC23B,20,-0.5989,12,-1.3027,24,-0.2710,22,-0.4358,38,0.55256,57,1.11391,29,0.01379
ENSG00000232388,SMIM26,26,-1.4660,107,0.77761,34,-1.0682,81,0.36914,105,0.99025,50,-0.4051,33,-1.0279
ENSG00000125821,DTD1,28,-0.4009,34,-0.0881,40,0.16191,46,0.40607,42,0.28304,24,-0.6107,23,-0.7116
ENSG00000185052,SLC24A3,6,-1.4600,9,-0.9631,31,1.11328,18,0.10666,16,-0.1145,26,0.71952,8,-1.0212
ENSG00000132669,RIN2,9,-0.9763,15,-0.2215,9,-0.9660,9,-1.0377,12,-0.6564,63,2.20333,39,1.31137
ENSG00000173418,NAA20,50,-0.5033,57,-0.2602,64,-0.0837,89,0.49477,96,0.73107,30,-1.2326,27,-1.3804
ENSG00000101343,CRNKL1,50,0.48036,23,-0.7841,16,-1.3573,53,0.61116,26,-0.7053,55,0.60395,61,0.76919
ENSG00000088970,KIZ,39,0.26232,28,-0.2562,20,-0.8017,35,0.09968,30,-0.1606,24,-0.5255,67,1.14377
ENSG00000088930,XRN2,66,0.77924,41,-0.0852,19,-1.2959,48,0.19947,33,-0.4731,37,-0.2353,72,0.81806
ENSG00000125812,GZF1,30,-0.0813,25,-0.3361,28,-0.1771,36,0.26418,26,-0.3178,46,0.62330,36,0.22501
ENSG00000125814,NAPB,561,-0.1032,536,-0.1634,751,0.41317,649,0.15163,783,0.55502,159,-1.9938,177,-1.8369
ENSG00000101439,CST3,615,-1.0705,1283,0.13301,1093,-0.1309,433,-1.6164,761,-0.7928,5411,2.76653,894,-0.4305
ENSG00000101463,SYNDIG1,24,-1.0649,62,0.45902,64,0.56555,39,-0.3092,61,0.52220,27,-0.8301,35,-0.4619
ENSG00000101474,APMAP,59,-0.5303,61,-0.4406,83,0.04365,77,-0.0865,125,0.91656,51,-0.7070,46,-0.8750
ENSG00000154930,ACSS1,17,-0.8034,10,-1.4561,27,-0.0537,9,-1.8004,17,-0.8928,128,2.75561,39,0.53885
ENSG00000197586,ENTPD6,114,0.22033,94,-0.1070,122,0.34650,95,-0.0983,122,0.39019,48,-1.1105,34,-1.6265
ENSG00000100994,PYGB,58,-0.5750,86,0.07315,93,0.20941,72,-0.2304,92,0.21934,99,0.28394,81,-0.0319
ENSG00000100997,ABHD12,57,-0.4964,95,0.33920,79,0.03693,53,-0.6246,116,0.84562,60,-0.3849,44,-0.8531
ENSG00000130684,ZNF337,26,0.64176,14,-0.4446,16,-0.1989,10,-1.0451,17,-0.1555,32,0.85495,20,0.14391
ENSG00000125804,FAM182A,21,0.43235,11,-0.5939,11,-0.6464,17,0.07846,7,-1.3837,38,1.33656,29,0.87634
ENSG00000101294,HM13,55,0.28610,30,-0.6690,35,-0.5064,43,-0.1504,60,0.47962,41,-0.1916,47,-0.0116
ENSG00000171552,BCL2L1,35,-0.5804,51,0.05209,54,0.13891,40,-0.3588,67,0.59671,36,-0.4925,50,0.02508
ENSG00000088356,PDRG1,14,-0.4218,24,0.42749,22,0.33448,11,-0.8672,23,0.38372,21,0.23412,13,-0.4781
ENSG00000101337,TM9SF4,35,-0.1891,27,-0.5375,31,-0.3734,45,0.28505,52,0.58888,33,-0.2321,26,-0.6062
ENSG00000101350,KIF3B,309,0.69420,206,-0.0378,229,0.14465,217,0.05241,153,-0.5854,198,-0.0983,155,-0.4775
ENSG00000171456,ASXL1,26,-0.1091,17,-0.7231,26,-0.0834,30,0.16796,26,-0.1077,29,0.09868,41,0.64093
ENSG00000197183,NOL4L,27,0.19673,17,-0.4747,32,0.53563,17,-0.5381,21,-0.2017,13,-0.8741,39,0.77162
ENSG00000149600,COMMD7,49,-0.6554,71,-0.0303,90,0.40072,66,-0.1502,92,0.50002,60,-0.2872,47,-0.6630
ENSG00000101367,MAPRE1,16,-0.3452,17,-0.2860,18,-0.1941,14,-0.6085,12,-0.8505,49,1.47525,42,1.19273
ENSG00000260257,AL035071.1,9,-1.4593,20,-0.2174,27,0.20988,29,0.36129,32,0.58684,22,-0.1069,16,-0.6172
ENSG00000101391,CDK5RAP1,21,0.13149,18,-0.0834,14,-0.5290,19,0.00773,21,0.20365,29,0.68124,11,-0.8660
ENSG00000101400,SNTA1,43,-1.0245,90,0.19439,83,0.06977,63,-0.4051,70,-0.2560,228,1.77123,54,-0.6017
ENSG00000078699,CBFA2T2,54,0.72573,28,-0.3691,26,-0.5782,24,-0.6754,38,0.09715,25,-0.5521,59,0.78039
ENSG00000125967,NECAB3,30,-0.3168,46,0.36397,33,-0.1716,44,0.31931,43,0.33616,29,-0.3474,19,-0.9975
ENSG00000101417,PXMP4,14,-0.4024,17,-0.1496,29,0.80749,12,-0.7011,12,-0.7692,34,0.99639,24,0.39690
ENSG00000101421,CHMP4B,167,-0.1340,209,0.22509,251,0.59001,163,-0.1785,195,0.14570,98,-0.9359,116,-0.6872
ENSG00000125970,RALY,21,-1.2606,51,0.15353,46,-0.0075,40,-0.2318,62,0.60051,54,0.24356,48,0.06347
ENSG00000125977,EIF2S2,294,-0.0032,188,-0.6937,206,-0.5977,479,0.89085,194,-0.7544,384,0.42251,423,0.57911
ENSG00000101444,AHCY,29,-0.6219,45,0.09618,35,-0.3354,50,0.28599,58,0.61875,28,-0.6255,35,-0.2867
ENSG00000078747,ITCH,73,0.44708,19,-1.6269,43,-0.4460,52,-0.1455,46,-0.3916,59,0.06946,127,1.33287
ENSG00000125971,DYNLRB1,170,-0.9269,469,0.72809,242,-0.3537,307,0.04964,457,0.89845,151,-1.0469,149,-1.0616
ENSG00000101460,MAP1LC3A,142,-0.3181,191,0.17342,169,-0.0187,152,-0.1961,247,0.76597,87,-1.0314,104,-0.7607
ENSG00000101464,PIGU,20,-0.0142,11,-0.8253,27,0.56123,14,-0.5342,17,-0.2761,21,0.10479,32,0.73967
ENSG00000198646,NCOA6,71,0.77965,26,-0.8495,50,0.14477,37,-0.3619,33,-0.6007,43,-0.0944,68,0.61179
ENSG00000078804,TP53INP2,98,-0.4679,102,-0.3660,201,0.80754,24,-2.6105,29,-2.4920,188,0.60009,528,2.50079
ENSG00000131067,GGT7,35,-0.2053,25,-0.7013,40,0.01535,48,0.35467,56,0.70482,9,-2.1726,26,-0.6265
ENSG00000131069,ACSS2,15,-0.5359,11,-0.8929,16,-0.4080,14,-0.5932,25,0.38314,32,0.70597,38,0.97869
ENSG00000100983,GSS,27,-0.2877,14,-1.2657,20,-0.7234,28,-0.1895,57,1.25032,28,-0.2004,19,-0.7895
ENSG00000078814,MYH7B,10,-0.6347,13,-0.1968,18,0.30555,24,0.84357,13,-0.1851,6,-1.3274,16,0.09366
ENSG00000100991,TRPC4AP,21,-0.7343,28,-0.2619,21,-0.7281,35,0.09961,56,1.11544,14,-1.3180,33,0.00268
ENSG00000126005,MMP24OS,71,-0.5525,139,0.53595,104,0.07344,94,-0.0968,127,0.48914,81,-0.3144,54,-0.9390
ENSG00000242372,EIF6,22,-0.8817,31,-0.3280,22,-0.8856,39,0.03260,68,1.22190,34,-0.2129,26,-0.5912
ENSG00000101019,UQCC1,24,-0.6459,41,0.21385,41,0.23253,36,-0.0111,48,0.55228,22,-0.7312,24,-0.6382
ENSG00000126001,CEP250,45,1.07357,19,-0.4373,21,-0.2895,29,0.27044,16,-0.7780,14,-0.9100,29,0.24042
ENSG00000125991,ERGIC3,32,-1.0559,70,0.21630,65,0.12301,52,-0.2596,78,0.49835,78,0.39581,49,-0.3225
ENSG00000214078,CPNE1,27,0.09640,12,-1.1294,25,0.02737,23,-0.1290,36,0.72753,8,-1.7064,23,-0.1183
ENSG00000244462,RBM12,24,-0.2681,28,0.00031,29,0.04904,31,0.18137,30,0.10535,23,-0.2874,29,0.02479
ENSG00000244005,NFS1,19,-0.6267,13,-1.1323,22,-0.3575,28,0.03480,49,1.27130,16,-0.7552,14,-0.9999
ENSG00000125995,ROMO1,34,-2.2102,218,0.74234,123,-0.1889,149,0.13992,193,0.69286,155,0.19123,86,-0.7131
ENSG00000131051,RBM39,337,0.61703,105,-1.2567,135,-0.9412,251,0.08516,167,-0.6593,371,0.70430,449,1.02340
ENSG00000025293,PHF20,151,0.68939,81,-0.3620,82,-0.3869,137,0.51063,67,-0.7682,115,0.17444,97,-0.0849
ENSG00000171222,SCAND1,59,-1.0389,96,-0.2229,105,-0.0957,126,0.22072,166,0.84797,83,-0.4541,73,-0.6393
ENSG00000260032,NORAD,852,0.23852,726,-0.0382,998,0.52556,653,-0.2209,702,-0.1086,529,-0.5287,556,-0.4517
ENSG00000088367,EPB41L1,246,0.18920,256,0.23239,296,0.52135,244,0.17374,169,-0.4955,176,-0.3562,141,-0.6945
ENSG00000080845,DLGAP4,94,-0.0364,120,0.36611,105,0.15605,90,-0.0942,107,0.22666,85,-0.1862,43,-1.2292
ENSG00000101084,RAB5IF,26,-1.2125,45,-0.3371,53,-0.0936,53,-0.0993,103,1.35176,34,-0.7305,17,-1.7325
ENSG00000101079,NDRG3,163,-0.4491,163,-0.4128,219,0.04701,241,0.21176,347,1.04211,49,-2.2081,58,-1.9699
ENSG00000149639,SOGA1,31,0.31910,16,-0.6989,24,-0.1487,8,-1.8236,20,-0.4624,20,-0.4234,89,2.11606
ENSG00000101347,SAMHD1,34,-0.2928,31,-0.4247,23,-0.9398,38,-0.1388,41,0.02571,56,0.50704,89,1.27489
ENSG00000118705,RPN2,73,-0.0620,41,-0.9484,58,-0.4476,88,0.25369,74,-0.0414,129,0.86180,80,0.07449
ENSG00000101363,MANBAL,38,-0.7465,46,-0.3921,52,-0.2100,52,-0.2028,97,1.05727,48,-0.3116,39,-0.6312
ENSG00000166619,BLCAP,165,0.14464,120,-0.3679,187,0.37406,124,-0.3346,190,0.45178,85,-0.8892,92,-0.7743
ENSG00000053438,NNAT,199,0.55632,142,-0.0419,167,0.23268,87,-0.8478,192,0.55753,40,-1.9425,86,-0.8169
ENSG00000132792,CTNNBL1,40,0.12205,21,-0.8519,35,-0.0929,45,0.33551,41,0.19405,33,-0.2108,29,-0.3872
ENSG00000132821,VSTM2L,65,-0.5508,80,-0.1801,84,-0.1159,76,-0.2897,171,1.44697,24,-2.0003,11,-3.0491
ENSG00000101407,TTI1,14,0.09159,3,-1.8698,5,-1.5110,18,0.55988,16,0.41448,16,0.27859,16,0.28723
ENSG00000101413,RPRD1B,30,0.39648,19,-0.3094,23,-0.0047,23,-0.0269,22,-0.1116,16,-0.6040,29,0.30163
ENSG00000170471,RALGAPB,48,0.01523,28,-0.7708,45,-0.0745,52,0.15378,57,0.38557,24,-1.0308,53,0.18570
ENSG00000101438,SLC32A1,13,-0.9558,22,-0.1159,25,0.06685,42,1.05947,29,0.37658,13,-0.8620,3,-2.8981
ENSG00000101445,PPP1R16B,82,-0.3669,154,0.66926,122,0.31906,83,-0.3518,89,-0.2517,124,0.31053,103,0.01667
ENSG00000204103,MAFB,13,-1.0374,33,0.47684,34,0.59132,49,1.34293,18,-0.4773,6,-2.1158,5,-2.3893
ENSG00000198900,TOP1,208,0.50128,98,-0.7224,100,-0.7466,219,0.59495,99,-0.8390,183,0.24009,254,0.77487
ENSG00000124181,PLCG1,24,-0.2377,25,-0.1580,33,0.31198,15,-0.9163,26,-0.1201,50,0.96803,33,0.27711
ENSG00000174306,ZHX3,105,0.47457,48,-0.8048,64,-0.3962,84,0.07145,38,-1.3219,179,1.30971,122,0.66426
ENSG00000124177,CHD6,200,0.56634,138,-0.0869,126,-0.2398,185,0.42251,64,-1.4130,166,0.21086,227,0.71688
ENSG00000196090,PTPRT,105,-0.2079,97,-0.3239,127,0.12104,232,1.26511,106,-0.2178,26,-2.2692,57,-1.1209
ENSG00000233508,AL021395.1,9,-0.6021,6,-1.0646,21,0.88843,18,0.62625,16,0.48022,0,-7.6723,2,-2.3105
ENSG00000124193,SRSF6,38,-0.5200,20,-1.4072,65,0.40593,28,-0.9799,61,0.31914,59,0.18749,97,1.01696
ENSG00000185513,L3MBTL1,23,0.99790,4,-1.7927,13,0.03719,5,-1.4016,12,-0.1132,10,-0.3693,24,0.92313
ENSG00000101052,IFT52,9,-0.6691,10,-0.5280,15,0.08821,17,0.27906,18,0.49050,6,-1.2242,17,0.32054
ENSG00000124191,TOX2,15,-0.4137,19,-0.0262,21,0.18398,26,0.50125,19,0.01335,22,0.18458,8,-1.2686
ENSG00000132823,OSER1,10,-1.1348,16,-0.3985,26,0.31974,20,-0.1248,28,0.54682,27,0.38607,16,-0.4207
ENSG00000223891,OSER1-DT,23,-0.5112,48,0.67051,34,0.14885,35,0.18559,30,-0.0996,26,-0.2663,28,-0.1403
ENSG00000124194,GDAP1L1,32,-0.7465,49,-0.0229,34,-0.6319,51,0.01981,84,1.11516,48,-0.0709,17,-1.5797
ENSG00000197296,FITM2,24,-0.1444,25,-0.0286,22,-0.2605,26,0.05129,34,0.57944,16,-0.7003,20,-0.3928
ENSG00000124120,TTPAL,40,0.51856,30,0.02073,28,-0.0984,34,0.23440,29,-0.0813,24,-0.3381,13,-1.1898
ENSG00000132824,SERINC3,349,0.31320,197,-0.6095,239,-0.3358,263,-0.1767,414,0.72221,165,-0.8768,195,-0.6255
ENSG00000168734,PKIG,106,-0.0288,108,0.00381,105,-0.0307,93,-0.2451,133,0.43151,136,0.37460,37,-1.6124
ENSG00000101098,RIMS4,14,-0.9581,37,0.61146,45,1.07748,13,-1.1005,25,0.02345,37,0.63692,7,-1.7860
ENSG00000166913,YWHAB,1822,0.36394,888,-0.7922,1844,0.38538,1981,0.51721,1352,-0.1755,723,-1.1017,840,-0.8749
ENSG00000025772,TOMM34,17,-1.2641,40,0.08482,38,0.00648,37,-0.0351,68,1.28930,11,-1.7656,13,-1.5751
ENSG00000101109,STK4,79,0.99427,34,-0.4495,39,-0.2736,51,0.18428,26,-1.0273,44,-0.0812,59,0.38126
ENSG00000124134,KCNS1,30,-1.0513,47,-0.3133,25,-1.3537,69,0.30791,128,1.89503,8,-2.9179,5,-3.6122
ENSG00000124145,SDC4,12,-1.5780,8,-2.0655,39,0.31288,7,-2.3020,15,-1.3298,168,3.04231,52,0.75092
ENSG00000204070,SYS1,13,-0.2546,14,-0.0944,8,-0.9542,15,0.05722,15,-0.0321,27,0.94428,21,0.54933
ENSG00000244274,DBNDD2,67,-1.5326,106,-0.7522,140,-0.3553,56,-1.8065,137,-0.4336,133,-0.4142,902,3.07069
ENSG00000124155,PIGT,45,-0.3312,37,-0.6014,53,-0.0669,41,-0.4612,68,0.42257,57,0.07465,81,0.62488
ENSG00000101457,DNTTIP1,7,-1.4113,5,-1.8015,11,-0.6307,16,-0.1188,33,1.55351,18,0.14004,10,-0.8156
ENSG00000124104,SNX21,10,-1.4599,24,-0.0413,24,-0.0347,36,0.66716,27,0.19263,34,0.48353,17,-0.5610
ENSG00000101473,ACOT8,33,-0.7740,56,0.10066,47,-0.1870,57,0.15599,78,0.84266,36,-0.5736,27,-1.0128
ENSG00000064601,CTSA,51,-0.1437,34,-0.7304,49,-0.1949,41,-0.5084,90,1.05033,55,-0.0098,21,-1.4799
ENSG00000100979,PLTP,3,-2.4521,3,-2.1908,1,-4.2510,3,-2.5853,14,-0.1829,118,4.07757,13,-0.2705
ENSG00000100982,PCIF1,14,-0.2378,15,-0.1635,22,0.53303,12,-0.4430,17,0.06863,13,-0.3013,20,0.28148
ENSG00000198026,ZNF335,12,-0.4689,26,0.83643,15,-0.1040,9,-0.8776,17,0.13263,29,1.01653,10,-0.6142
ENSG00000124140,SLC12A5,226,-0.2273,233,-0.1611,276,0.11057,289,0.19124,391,0.86177,69,-1.9899,49,-2.5017
ENSG00000124160,NCOA5,18,-0.0168,6,-1.6426,18,0.02052,16,-0.2117,21,0.23991,23,0.32951,23,0.37965
ENSG00000149654,CDH22,11,-1.8677,53,0.63365,17,-1.2093,40,0.20787,70,1.49486,31,-0.2286,0,-6.8486
ENSG00000080189,SLC35C2,22,-0.0332,21,-0.1359,21,-0.1302,16,-0.5541,26,0.31192,36,0.76604,16,-0.5324
ENSG00000062598,ELMO2,27,-0.1379,22,-0.4319,25,-0.2736,31,0.06809,37,0.43173,27,-0.1437,29,-0.0333
ENSG00000198185,ZNF334,28,1.02171,14,-0.2385,16,0.00287,8,-1.0603,11,-0.7045,19,0.21451,23,0.58469
ENSG00000101040,ZMYND8,178,0.61746,68,-0.9376,124,-0.0332,166,0.48334,90,-0.6269,83,-0.6545,161,0.37995
ENSG00000124151,NCOA3,15,-0.2725,6,-1.6001,11,-0.6984,24,0.60613,16,-0.1882,18,0.03674,37,1.21321
ENSG00000196562,SULF2,23,-0.6284,19,-0.8368,46,0.56792,35,0.10182,34,0.04787,39,0.22625,32,-0.0791
ENSG00000124126,PREX1,38,-0.5840,27,-1.0554,42,-0.4062,9,-2.7052,35,-0.7730,105,1.08423,231,2.59590
ENSG00000124198,ARFGEF2,74,0.05785,52,-0.4841,87,0.32996,90,0.39409,78,0.16475,27,-1.4471,46,-0.6894
ENSG00000124207,CSE1L,43,-0.3987,35,-0.6520,45,-0.2920,57,0.08675,82,0.88394,38,-0.5460,38,-0.5485
ENSG00000124214,STAU1,125,0.33742,92,-0.1784,84,-0.3481,122,0.29474,80,-0.4778,124,0.28486,122,0.26198
ENSG00000124228,DDX27,82,0.75171,40,-0.4467,16,-1.9448,74,0.57006,40,-0.5610,58,0.10087,87,0.76846
ENSG00000124201,ZNFX1,55,0.80982,18,-0.9788,28,-0.3561,29,-0.3370,20,-1.0149,66,1.02614,53,0.67399
ENSG00000177410,ZFAS1,53,-1.0770,221,1.27096,72,-0.5873,83,-0.3570,104,0.03189,175,0.87042,103,0.01772
ENSG00000158445,KCNB1,263,0.85835,111,-0.6095,212,0.44449,194,0.28676,135,-0.3676,87,-0.9844,36,-2.2812
ENSG00000158470,B4GALT5,66,0.26263,61,0.12537,63,0.18399,49,-0.2369,70,0.43210,24,-1.3079,27,-1.1099
ENSG00000158480,SPATA2,36,-0.0491,20,-0.8823,57,0.78507,34,-0.1180,40,0.17426,17,-1.1131,29,-0.3764
ENSG00000124226,RNF114,23,-0.6022,22,-0.6869,34,0.02289,35,0.07514,36,0.11618,51,0.65832,39,0.23015
ENSG00000244687,UBE2V1,135,0.10614,112,-0.1969,112,-0.2171,177,0.59660,135,0.11979,90,-0.5283,68,-0.9415
ENSG00000240849,TMEM189,28,0.07049,17,-0.6653,32,0.29886,13,-1.1303,24,-0.2173,19,-0.5351,68,1.54097
ENSG00000172216,CEBPB,51,0.27852,33,-0.4286,46,0.08950,29,-0.6478,57,0.54796,46,0.08827,19,-1.2402
ENSG00000196396,PTPN1,30,0.50477,22,-0.0276,18,-0.3609,23,0.03868,11,-1.1986,39,0.86049,34,0.63093
ENSG00000124243,BCAS4,33,-0.0616,38,0.15630,37,0.11144,41,0.28473,37,0.12777,24,-0.5224,19,-0.8784
ENSG00000101126,ADNP,92,0.31795,50,-0.6499,85,0.19281,70,-0.1382,76,-0.0138,83,0.12096,62,-0.3249
ENSG00000000419,DPM1,36,-0.2020,28,-0.5584,40,-0.0329,40,-0.0397,63,0.91278,14,-1.6215,26,-0.6977
ENSG00000054793,ATP9A,300,-0.0640,287,-0.1255,421,0.53907,266,-0.2669,349,0.22274,217,-0.5558,211,-0.6023
ENSG00000182463,TSHZ2,22,-1.3738,33,-0.6802,107,1.36516,134,1.89127,17,-1.9029,8,-2.7640,8,-2.7124
ENSG00000064787,BCAS1,263,-0.5829,211,-0.8730,451,0.33943,45,-3.2620,45,-3.3963,343,-0.1285,2259,3.48880
ENSG00000101132,PFDN4,84,-0.4028,170,0.74879,61,-0.9299,188,1.05845,104,-0.0411,60,-0.8692,70,-0.6453
ENSG00000101134,DOK5,9,-0.9123,18,0.15554,12,-0.4787,24,0.64267,25,0.79540,14,-0.2692,2,-2.9151
ENSG00000054803,CBLN4,9,-2.3818,33,-0.3587,14,-1.6487,59,0.63723,94,1.96312,17,-1.3553,0,-9.2103
ENSG00000124098,FAM210B,36,-0.7167,45,-0.3208,44,-0.3849,75,0.56239,61,0.20763,74,0.46981,48,-0.2055
ENSG00000101138,CSTF1,13,-0.1547,6,-1.2100,19,0.45122,14,-0.0814,21,0.72240,3,-2.3152,11,-0.4246
ENSG00000022277,RTF2,92,-0.4270,109,-0.1329,90,-0.4546,129,0.14453,123,0.07691,176,0.63229,145,0.31987
ENSG00000101144,BMP7,8,-1.9952,10,-1.6101,25,-0.2956,14,-1.2660,13,-1.3745,167,3.20305,50,0.80211
ENSG00000101146,RAE1,18,-0.4989,24,-0.0174,18,-0.4873,23,-0.1213,42,1.11759,10,-1.3397,17,-0.5346
ENSG00000124225,PMEPA1,145,0.84164,88,-0.0557,95,0.06178,67,-0.5239,62,-0.7191,95,0.05237,117,0.38900
ENSG00000124209,RAB22A,106,0.21414,85,-0.1606,119,0.41819,110,0.27201,75,-0.4100,92,-0.0332,55,-0.8216
ENSG00000124164,VAPB,145,0.34770,83,-0.5483,150,0.40451,119,-0.0018,120,0.01062,80,-0.6142,79,-0.6337
ENSG00000124222,STX16,91,0.25749,53,-0.5921,70,-0.2018,63,-0.3771,66,-0.3167,97,0.34024,146,1.00474
ENSG00000087460,GNAS,1572,-0.7092,2347,-0.0382,2870,0.31242,3142,0.47692,2894,0.36880,1709,-0.5300,947,-1.4207
ENSG00000101158,NELFCD,36,0.27482,23,-0.4014,37,0.35002,13,-1.3140,33,0.17318,40,0.41173,30,-0.0228
ENSG00000101160,CTSZ,25,0.26929,6,-1.9384,24,0.17110,30,0.58705,16,-0.4989,27,0.37756,18,-0.2438
ENSG00000124172,ATP5F1E,619,-0.9683,2221,1.13507,962,-0.2467,1244,0.19595,1336,0.36464,896,-0.3360,570,-1.0271
ENSG00000101166,PRELID3B,16,-0.6745,13,-0.9238,20,-0.2891,21,-0.1986,26,0.18280,53,1.31758,27,0.20107
ENSG00000087495,PHACTR3,192,0.19063,120,-0.5648,135,-0.4159,154,-0.1962,96,-1.0329,288,0.82741,411,1.44396
ENSG00000196227,FAM217B,276,0.25708,140,-0.8239,295,0.37162,350,0.69126,204,-0.2944,115,-1.1210,157,-0.6504
ENSG00000179242,CDH4,14,-0.7904,13,-0.8020,31,0.55593,16,-0.5302,19,-0.3352,59,1.62162,19,-0.2648
ENSG00000149657,LSM14B,49,0.54349,27,-0.4681,42,0.25701,27,-0.4619,38,0.07750,28,-0.3778,29,-0.3321
ENSG00000101182,PSMA7,165,-0.3923,162,-0.3851,163,-0.4173,279,0.52364,265,0.48458,160,-0.4124,168,-0.3370
ENSG00000184402,SS18L1,50,0.16882,30,-0.6477,73,0.85037,50,0.18146,40,-0.2529,29,-0.6656,21,-1.1669
ENSG00000101181,MTG2,17,0.10590,10,-0.7041,15,-0.0711,18,0.23959,12,-0.4810,25,0.76387,17,0.16633
ENSG00000101180,HRH3,17,-0.4503,21,-0.0901,33,0.72156,23,0.06120,23,0.01827,18,-0.3207,14,-0.7069
