Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000039650,PNKP,10,-0.5862,12,-0.2019,5,-1.5912,19,0.61748,19,0.46677,12,-0.1953,7,-1.0796,26,1.02927
ENSG00000204673,AKT1S1,34,0.14239,30,-0.0854,14,-1.2346,35,0.18451,39,0.34915,33,0.07317,28,-0.1656,32,0.06044
ENSG00000104946,TBC1D17,55,0.42109,59,0.49096,32,-0.5080,35,-0.3833,48,0.14212,59,0.49326,16,-1.5600,44,0.00087
ENSG00000213024,NUP62,27,0.28689,23,-0.0317,26,0.19039,14,-0.8519,30,0.39422,36,0.68546,19,-0.3635,18,-0.4431
ENSG00000169136,ATF5,15,0.32645,7,-0.8881,15,0.23083,12,-0.1064,6,-1.1613,16,0.35008,7,-0.8434,22,0.89457
ENSG00000105053,VRK3,18,-0.3426,22,0.00314,17,-0.3823,24,0.14285,32,0.63461,33,0.66275,12,-0.8974,19,-0.2168
ENSG00000105357,MYH14,47,1.06246,46,0.87332,10,-1.4783,23,-0.2555,10,-1.5497,13,-1.0935,27,-0.0362,25,-0.1237
ENSG00000131398,KCNC3,0,-4.4910,13,-0.2548,9,-0.8307,30,1.24831,13,-0.2343,32,1.20906,11,-0.5645,18,0.18081
ENSG00000131408,NR1H2,43,-0.1100,19,-1.3374,35,-0.4511,39,-0.3131,49,0.09589,63,0.50590,72,0.73339,60,0.41185
ENSG00000142530,FAM71E1,1,-3.5907,0,-4.7775,0,-5.9310,21,1.02338,17,0.54237,19,0.73025,26,1.20941,17,0.52135
ENSG00000161671,EMC10,152,1.16828,77,-0.1348,60,-0.5325,59,-0.6139,74,-0.1950,80,-0.0857,69,-0.3024,59,-0.5461
ENSG00000161677,JOSD2,80,1.00032,29,-0.7593,40,-0.2645,40,-0.2890,47,-0.0158,27,-0.8763,57,0.29555,35,-0.4671
ENSG00000204653,ASPDH,17,-1.3460,12,-1.8261,7,-2.6118,45,0.25972,60,0.69497,57,0.60309,80,1.18487,53,0.46967
ENSG00000131409,LRRC4B,70,-0.1761,83,0.12244,99,0.41519,60,-0.4432,61,-0.3569,118,0.69629,50,-0.6768,100,0.41689
ENSG00000105472,CLEC11A,13,-0.2920,9,-0.7449,5,-1.6780,15,-0.0254,13,-0.2221,17,0.13362,37,1.47047,16,0.10087
ENSG00000167755,KLK6,287,4.43656,32,-1.1567,33,-1.1050,4,-4.1217,0,-6.4208,1,-5.6059,23,-1.6288,4,-3.9942
ENSG00000169035,KLK7,3,-2.4970,3,-2.3035,4,-1.9477,43,2.54030,20,0.53560,5,-1.4288,7,-0.9589,12,-0.3031
ENSG00000142549,IGLON5,2,-2.5465,5,-1.3708,2,-2.3656,23,1.14709,17,0.50099,21,0.84986,21,0.81980,9,-0.4836
ENSG00000105379,ETFB,179,0.34790,99,-0.6285,83,-0.9069,124,-0.3184,177,0.28978,104,-0.5581,206,0.53284,208,0.55558
ENSG00000105568,PPP2R1A,132,-1.5864,247,-0.5281,363,0.08126,602,1.10042,347,0.00820,482,0.54572,278,-0.3424,265,-0.4174
ENSG00000198464,ZNF480,30,1.71195,25,1.02003,7,-0.8376,6,-1.2657,5,-1.3583,1,-3.6813,9,-0.5174,12,-0.1504
ENSG00000167555,ZNF528,19,0.10769,44,1.50196,26,0.54005,8,-1.3274,17,-0.1295,6,-1.6010,18,0.00132,17,-0.1482
ENSG00000167766,ZNF83,40,0.84140,66,1.63240,27,0.07643,18,-0.5637,10,-1.4044,16,-0.7567,13,-1.0256,8,-1.7897
ENSG00000170949,ZNF160,36,1.29016,16,-0.2342,26,0.56312,8,-1.4270,14,-0.4469,8,-1.2556,20,0.08473,15,-0.2966
ENSG00000170954,ZNF415,50,1.01714,46,0.73137,14,-1.1112,26,-0.2092,18,-0.7849,22,-0.4644,18,-0.7455,25,-0.2713
ENSG00000197937,ZNF347,23,1.26838,23,1.07253,13,0.06841,8,-0.6559,0,-4.2465,3,-1.8066,4,-1.4995,15,0.28191
ENSG00000197928,ZNF677,27,1.92880,16,0.60350,10,-0.0615,5,-1.1260,2,-2.5959,6,-0.8660,3,-1.8563,7,-0.7095
ENSG00000130844,ZNF331,22,-0.5722,40,0.43324,64,1.26246,31,0.01993,14,-1.1158,26,-0.2123,19,-0.6961,34,0.18957
ENSG00000179820,MYADM,41,0.25537,39,0.16898,52,0.62120,48,0.58677,37,0.05315,18,-0.9939,16,-1.2329,13,-1.4590
ENSG00000126583,PRKCG,13,-3.4323,54,-1.2601,223,1.00944,176,0.69200,140,0.21675,362,1.91982,17,-2.9408,46,-1.4941
ENSG00000105605,CACNG7,5,-1.2655,8,-0.5799,8,-0.6894,16,0.48171,13,0.07907,21,0.88061,16,0.48299,13,0.06457
ENSG00000142408,CACNG8,18,-3.5191,255,0.63064,395,1.40165,259,0.76389,166,-0.0759,177,0.02948,75,-1.2947,115,-0.6437
ENSG00000170906,NDUFA3,283,-0.5910,136,-1.6462,180,-1.2278,454,0.24245,626,0.74927,476,0.29238,542,0.50564,542,0.50778
ENSG00000105619,TFPT,44,-1.0679,39,-1.1705,62,-0.4581,75,-0.1787,96,0.24075,90,0.13713,181,1.32235,123,0.64805
ENSG00000105618,PRPF31,41,-0.1375,51,0.22076,57,0.38341,39,-0.2323,36,-0.3621,86,1.07735,33,-0.4648,24,-0.9577
ENSG00000088038,CNOT3,17,-0.4988,44,1.06443,22,-0.1014,18,-0.4553,29,0.37808,39,0.85393,15,-0.6208,12,-1.0110
ENSG00000105617,LENG1,23,0.57182,1,-3.4181,16,-0.0205,15,-0.1477,20,0.33119,20,0.32469,22,0.42114,10,-0.7583
ENSG00000125505,MBOAT7,36,-1.6443,81,-0.2807,120,0.34973,132,0.58431,102,0.07688,189,1.12138,62,-0.6948,79,-0.3209
ENSG00000170892,TSEN34,16,0.01957,23,0.59972,10,-0.6918,13,-0.3829,10,-0.6405,17,0.14120,11,-0.5924,29,1.02244
ENSG00000170889,RPS9,705,0.70451,292,-0.7984,218,-1.2411,288,-0.8984,628,0.41416,409,-0.2756,603,0.34856,732,0.67142
ENSG00000167614,TTYH1,317,0.55099,259,0.14885,127,-0.9673,95,-1.5076,197,-0.2897,265,0.18517,84,-1.5805,606,1.63346
ENSG00000167615,LENG8,30,0.36932,103,2.69943,13,-0.9760,13,-1.0073,5,-2.2160,11,-1.1973,16,-0.6032,8,-1.6190
ENSG00000125503,PPP1R12C,26,-1.2982,31,-0.9191,23,-1.3993,47,-0.3336,110,1.12220,79,0.54911,86,0.68588,91,0.77786
ENSG00000105048,TNNT1,0,-5.6361,3,-2.8342,26,0.21616,9,-1.4497,35,0.72384,37,0.81687,33,0.59464,73,2.07627
ENSG00000129990,SYT5,8,-4.0463,55,-1.0921,182,0.80759,185,0.97612,155,0.52685,229,1.20649,39,-1.6191,74,-0.6508
ENSG00000105063,PPP6R1,27,-1.2531,31,-0.9782,46,-0.3829,46,-0.4013,88,0.67080,102,0.93035,41,-0.5528,128,1.33176
ENSG00000133265,HSPBP1,23,-1.4347,33,-0.7836,29,-0.9820,81,0.75777,93,0.88417,99,0.99222,41,-0.4382,42,-0.4062
ENSG00000160469,BRSK1,69,-0.8698,78,-0.6133,68,-0.8298,97,-0.3126,161,0.53747,131,0.19794,198,0.89094,189,0.80742
ENSG00000108107,RPL28,1050,0.70338,479,-0.6516,459,-0.7181,412,-0.9661,763,0.07921,675,-0.1156,1069,0.63506,891,0.33182
ENSG00000108106,UBE2S,45,-0.5421,8,-3.0933,46,-0.4751,81,0.48952,100,0.78628,113,0.99827,50,-0.3298,51,-0.2933
ENSG00000187902,SHISA7,13,-0.8533,53,1.54789,41,1.08246,18,-0.2902,14,-0.6866,34,0.78125,4,-2.2893,5,-2.0642
ENSG00000063241,ISOC2,37,-0.2904,36,-0.2909,29,-0.6451,39,-0.2298,58,0.46182,77,0.91833,37,-0.2647,50,0.21229
ENSG00000090971,NAT14,18,-1.8102,42,-0.4705,93,0.83818,76,0.55719,62,0.15993,93,0.83894,40,-0.5178,43,-0.4270
ENSG00000218891,ZNF579,17,0.31686,12,-0.2614,6,-1.1944,11,-0.4353,20,0.52820,12,-0.2194,25,0.91138,11,-0.4076
ENSG00000171443,ZNF524,22,0.98502,7,-0.9048,4,-1.8601,7,-0.9933,16,0.34137,22,0.84302,13,0.03248,10,-0.3525
ENSG00000213015,ZNF580,46,0.29093,45,0.19556,34,-0.2278,30,-0.4868,43,0.14119,79,1.16215,22,-0.9047,20,-1.0616
ENSG00000173581,CCDC106,13,-1.8360,41,0.01348,25,-0.7487,46,0.18671,70,0.87572,72,0.93619,23,-0.8918,61,0.65606
ENSG00000063244,U2AF2,27,-0.0023,20,-0.4923,20,-0.4491,34,0.41765,14,-0.9603,49,0.96997,18,-0.6700,28,0.05397
ENSG00000063245,EPN1,63,-1.4429,123,-0.3042,157,0.07638,165,0.17883,196,0.43988,227,0.68910,132,-0.2029,205,0.51290
ENSG00000142409,ZNF787,11,-0.2628,5,-1.5085,14,0.11023,6,-1.1108,18,0.49562,34,1.60415,7,-1.0028,18,0.53510
ENSG00000167685,ZNF444,21,-0.3888,24,-0.1582,20,-0.4284,17,-0.7414,42,0.71913,20,-0.4477,31,0.20825,54,1.16139
ENSG00000198440,ZNF583,17,0.02469,29,0.87059,22,0.41450,19,0.26339,11,-0.5780,11,-0.6523,10,-0.8167,12,-0.4764
ENSG00000198046,ZNF667,25,-0.6688,53,0.60432,63,0.91306,35,-0.0538,42,0.24178,34,-0.1051,29,-0.3379,22,-0.7513
ENSG00000166770,ZNF667-AS1,38,-0.2820,41,-0.1483,45,0.02110,44,-0.0333,62,0.52809,42,-0.0784,48,0.11323,45,0.00144
ENSG00000196263,ZNF471,29,0.77260,63,2.06850,15,-0.4229,16,-0.3141,1,-3.6731,6,-1.6591,5,-1.8638,13,-0.6382
ENSG00000196867,ZFP28,14,-0.1359,7,-1.1337,22,0.56509,17,0.12625,24,0.68122,16,0.01978,15,-0.0557,9,-0.7525
ENSG00000197016,ZNF470,20,-0.0391,17,-0.3412,30,0.59110,20,-0.0174,14,-0.5422,25,0.29965,24,0.21506,16,-0.4177
ENSG00000268182,SMIM17,2,-2.9550,14,-0.3374,16,-0.1858,35,1.39253,15,-0.2522,21,0.29200,20,0.17589,15,-0.2382
ENSG00000286125,AC006115.2,20,0.42768,46,1.87054,20,0.40498,9,-0.9022,8,-0.9521,9,-0.8779,9,-0.8663,7,-1.2565
ENSG00000198300,PEG3,191,-1.1604,431,0.20029,765,1.17422,417,0.16228,444,0.24577,435,0.21198,283,-0.4696,238,-0.7393
ENSG00000083844,ZNF264,18,0.08804,39,1.42973,14,-0.3043,15,-0.2195,9,-0.8457,12,-0.5086,10,-0.7665,18,0.12993
ENSG00000268205,AC005261.1,63,0.09660,107,0.97080,88,0.64395,55,-0.1304,31,-0.9833,70,0.25949,27,-1.1893,35,-0.8172
ENSG00000213762,ZNF134,20,-0.0669,46,1.29045,27,0.39672,20,-0.0652,20,-0.0850,9,-1.2281,12,-0.8322,16,-0.4691
ENSG00000152443,ZNF776,7,-0.9442,17,0.45816,21,0.78467,16,0.40158,21,0.78649,10,-0.4403,7,-0.9975,7,-0.9485
ENSG00000198466,ZNF587,13,0.05011,34,1.67661,12,-0.1224,11,-0.2985,2,-2.3600,14,0.11897,7,-0.8137,10,-0.3066
ENSG00000121413,ZSCAN18,76,-0.1430,92,0.16511,116,0.55697,77,-0.1196,96,0.23021,112,0.49873,53,-0.7005,51,-0.7476
ENSG00000181894,ZNF329,9,-0.4838,19,0.67917,8,-0.6302,17,0.48533,6,-1.1472,18,0.52814,10,-0.4033,14,0.11961
ENSG00000198131,ZNF544,10,-0.7342,12,-0.3634,10,-0.5678,20,0.52156,16,0.06228,23,0.62986,18,0.30263,13,-0.2615
ENSG00000142396,ERVK3-1,24,-0.9986,43,-0.0267,32,-0.4769,54,0.41418,58,0.47681,53,0.31196,42,-0.0498,50,0.21969
ENSG00000283103,AC010642.2,38,-0.7201,13,-2.2254,21,-1.5240,59,0.03301,97,0.86480,90,0.72426,70,0.32104,92,0.76549
ENSG00000121410,A1BG,60,1.63250,14,-1.0088,29,0.13451,10,-1.5649,17,-0.7152,29,0.09879,18,-0.6420,24,-0.1999
ENSG00000083845,RPS5,410,0.33241,161,-1.1671,171,-1.0751,217,-0.7857,416,0.31353,386,0.19050,598,0.92630,440,0.40813
ENSG00000083807,SLC27A5,21,-0.4482,14,-1.0136,24,-0.1659,21,-0.4436,37,0.51808,33,0.31361,35,0.43576,43,0.75959
ENSG00000130726,TRIM28,80,0.31553,53,-0.3815,50,-0.4822,62,-0.1446,78,0.23611,100,0.63480,40,-0.8057,70,0.05323
ENSG00000130724,CHMP2A,130,0.05244,75,-0.8066,88,-0.5779,146,0.25790,185,0.62232,135,0.10578,97,-0.4186,133,0.08420
ENSG00000130725,UBE2M,80,-1.2822,97,-0.9033,65,-1.4927,176,0.03184,273,0.75495,234,0.49267,294,0.88001,253,0.62521
ENSG00000099326,MZF1,13,-0.7392,29,0.66259,21,0.09006,19,-0.0833,15,-0.3630,23,0.25382,22,0.16386,23,0.24408
ENSG00000247315,ZCCHC3,22,0.00754,12,-0.8648,22,-0.0099,32,0.70418,18,-0.2918,22,-0.0314,24,0.16460,13,-0.7783
ENSG00000125841,NRSN2,19,-2.6476,54,-0.9549,94,-0.1128,172,1.04918,123,0.31992,209,1.23581,63,-0.7175,81,-0.3381
ENSG00000125826,RBCK1,30,0.90534,21,0.18551,6,-1.5455,14,-0.4982,7,-1.3417,26,0.53411,6,-1.5607,31,0.83026
ENSG00000125875,TBC1D20,31,0.22083,38,0.49564,14,-1.0791,21,-0.4561,38,0.49454,39,0.54735,16,-0.8177,28,0.00779
ENSG00000101266,CSNK2A1,100,0.14021,80,-0.2385,127,0.50435,91,-0.0447,119,0.39660,99,0.10783,74,-0.3492,48,-1.0204
ENSG00000271303,SRXN1,8,-1.8892,9,-1.6446,13,-1.1523,61,1.68140,30,0.13971,43,0.74647,27,0.01583,11,-1.3178
ENSG00000125818,PSMF1,62,-0.1253,36,-0.9407,35,-1.0020,105,0.87708,47,-0.5359,85,0.40075,55,-0.3114,73,0.15814
ENSG00000101298,SNPH,12,-2.4634,44,-0.3782,35,-0.7050,90,0.92514,72,0.41413,78,0.54665,55,-0.0026,69,0.34582
ENSG00000125775,SDCBP2,4,-2.2097,5,-1.8310,12,-0.5406,21,0.42238,27,0.80229,28,0.84418,12,-0.4391,32,1.09822
ENSG00000088832,FKBP1A,45,-1.9498,98,-0.6629,228,0.68955,147,-0.0370,226,0.67087,357,1.48653,87,-0.8448,119,-0.3581
ENSG00000088833,NSFL1C,68,-0.8135,91,-0.2878,91,-0.2934,127,0.26787,121,0.15412,109,-0.0160,182,0.83548,113,0.04833
ENSG00000198053,SIRPA,104,-1.3114,225,-0.0145,244,0.11786,340,0.77195,245,0.12668,317,0.54480,131,-0.8589,221,-0.0450
ENSG00000125834,STK35,5,-1.3931,22,0.79227,7,-0.9951,14,0.11666,20,0.64582,11,-0.2595,18,0.50265,16,0.24861
ENSG00000125835,SNRPB,30,-0.4853,14,-1.6037,14,-1.5151,53,0.55265,47,0.27278,85,1.28692,35,-0.1826,34,-0.2276
ENSG00000101361,NOP56,138,0.24850,161,0.46810,192,0.76513,128,0.10931,87,-0.5140,112,-0.1167,62,-1.0315,60,-1.0822
ENSG00000101365,IDH3B,34,-1.1544,23,-1.6311,31,-1.2280,149,1.60807,65,-0.0926,105,0.69485,43,-0.7101,52,-0.4294
ENSG00000132635,PCED1A,21,-0.1391,18,-0.4191,24,0.04088,21,-0.2081,18,-0.4048,30,0.39443,25,0.13499,34,0.60042
ENSG00000215305,VPS16,14,-1.2740,27,-0.1663,35,0.25899,43,0.70598,34,0.19579,37,0.33254,29,-0.0207,22,-0.4580
ENSG00000132670,PTPRA,223,0.02895,274,0.35567,364,0.83241,197,-0.1953,178,-0.3314,252,0.21931,114,-1.0178,176,-0.3495
ENSG00000125901,MRPS26,52,-0.6025,46,-0.7419,37,-1.0518,90,0.37077,134,0.99793,103,0.54231,46,-0.7182,86,0.25438
ENSG00000215251,FASTKD5,3,-2.1442,15,0.21207,12,-0.1323,22,1.00179,16,0.39178,15,0.21077,4,-1.5494,17,0.41523
ENSG00000088899,LZTS3,19,-2.6518,142,0.52994,150,0.62931,89,-0.2534,126,0.32844,222,1.31430,54,-0.9896,114,0.17633
ENSG00000198171,DDRGK1,76,-0.2542,40,-1.2025,51,-0.8248,75,-0.2742,160,1.00791,200,1.41153,41,-1.1532,80,-0.1336
ENSG00000125877,ITPA,21,-0.7992,15,-1.2722,28,-0.3487,39,0.24216,55,0.77753,78,1.37293,26,-0.4392,21,-0.7308
ENSG00000088854,C20orf194,64,0.31835,131,1.52930,61,0.21485,35,-0.7021,20,-1.4875,38,-0.5394,31,-0.8340,56,0.06760
ENSG00000088812,ATRN,48,-0.6474,60,-0.2284,103,0.64774,82,0.31973,64,-0.1142,114,0.82319,39,-0.8967,53,-0.4351
ENSG00000101220,C20orf27,16,-1.2194,15,-1.1483,14,-1.2994,27,-0.3130,30,-0.1166,81,1.55804,56,0.88353,44,0.49033
ENSG00000101222,SPEF1,2,-2.9459,7,-1.5245,0,-4.6554,26,0.62810,49,1.64018,25,0.46732,39,1.24221,9,-1.0853
ENSG00000125817,CENPB,144,1.36779,109,0.66058,33,-1.2365,24,-1.8308,55,-0.4567,46,-0.7275,71,-0.0479,83,0.19608
ENSG00000101224,CDC25B,27,0.22563,30,0.36065,23,-0.0838,24,0.01118,23,-0.0793,31,0.41756,12,-1.0292,18,-0.4176
ENSG00000125843,AP5S1,10,-0.1842,7,-0.7618,7,-0.7021,13,0.21167,10,-0.2202,22,1.11136,13,0.20350,8,-0.4416
ENSG00000088888,MAVS,49,0.93640,72,1.49091,9,-1.7359,11,-1.5622,24,-0.3733,19,-0.7058,22,-0.4862,34,0.18028
ENSG00000125779,PANK2,18,-1.1832,17,-1.2245,33,-0.1960,56,0.78279,57,0.69295,47,0.36743,42,0.20013,28,-0.4456
ENSG00000101236,RNF24,17,-1.1704,56,0.78481,35,0.01981,47,0.59139,46,0.46488,50,0.60051,9,-1.9682,20,-0.8062
ENSG00000088826,SMOX,48,1.75679,10,-1.1097,3,-2.5334,4,-2.4486,3,-2.5541,10,-1.1010,3,-2.6510,72,2.24669
ENSG00000171867,PRNP,596,-0.4618,522,-0.6243,1253,0.79241,840,0.14380,802,0.05219,1247,0.78407,412,-0.9844,654,-0.2722
ENSG00000101265,RASSF2,413,3.03785,100,-0.3141,74,-0.7911,24,-2.5915,21,-2.6695,10,-3.6237,105,-0.2429,41,-1.6849
ENSG00000089057,SLC23A2,48,-0.2501,62,0.18552,96,0.90351,51,-0.1479,45,-0.3228,48,-0.2127,46,-0.3022,59,0.09695
ENSG00000089063,TMEM230,149,0.77186,53,-0.9642,91,-0.1346,104,0.08324,90,-0.1524,97,-0.0389,59,-0.7962,96,-0.0480
ENSG00000132646,PCNA,34,0.69943,10,-1.3465,30,0.36260,19,-0.3588,23,-0.0421,19,-0.3167,15,-0.7283,33,0.54013
ENSG00000101290,CDS2,72,-0.3410,65,-0.4522,159,1.00425,95,0.16071,78,-0.1754,106,0.30988,66,-0.4302,63,-0.5061
ENSG00000125772,GPCPD1,24,-0.9485,81,1.05587,25,-0.8004,41,-0.0631,25,-0.8322,40,-0.1113,62,0.60991,63,0.64021
ENSG00000089199,CHGB,20,-3.7859,141,-0.7682,337,0.62679,469,1.46267,293,0.39478,308,0.47496,126,-0.9377,116,-1.0628
ENSG00000089195,TRMT6,29,0.16420,12,-1.1774,48,0.99752,24,-0.1411,27,0.03463,32,0.32555,22,-0.2725,15,-0.8167
ENSG00000088766,CRLS1,21,-0.6774,45,0.55702,55,0.90151,26,-0.3545,26,-0.2774,48,0.69366,13,-1.2993,35,0.14444
ENSG00000125827,TMX4,79,-1.5913,151,-0.4948,229,0.16877,401,1.34617,255,0.34066,219,0.09252,139,-0.6217,111,-0.9593
ENSG00000182621,PLCB1,50,-3.3160,361,-0.2145,836,1.18975,567,0.59667,554,0.47857,499,0.30504,346,-0.2799,301,-0.4973
ENSG00000101333,PLCB4,13,-2.1108,91,1.02985,167,2.20953,25,-1.1135,33,-0.6261,55,0.19342,27,-0.9273,40,-0.3100
ENSG00000125869,LAMP5,4,-3.3438,28,-0.4892,2,-4.2103,22,-0.9340,25,-0.6887,245,3.91600,3,-3.7674,32,-0.3169
ENSG00000101349,PAK5,12,-2.4461,92,0.75435,214,2.37349,37,-0.7697,56,-0.0598,84,0.59595,12,-2.3230,25,-1.2998
ENSG00000132639,SNAP25,245,-3.7628,1369,-1.0632,2916,0.11602,5087,1.26290,4858,0.97296,2931,0.12454,2721,0.00505,1670,-0.7599
ENSG00000125863,MKKS,32,-1.2554,18,-1.9983,47,-0.5576,92,0.57855,106,0.73106,106,0.73860,90,0.46574,62,-0.1509
ENSG00000132640,BTBD3,152,0.44620,98,-0.3125,60,-1.0632,73,-0.8394,155,0.41205,229,1.08310,126,0.07748,79,-0.6424
ENSG00000089123,TASP1,8,-0.6748,1,-2.9351,20,0.72284,24,1.23681,12,-0.0567,5,-1.2555,21,0.82020,2,-2.4756
ENSG00000089048,ESF1,239,0.88765,256,0.87543,202,0.46837,105,-0.6276,85,-0.9029,77,-1.0445,127,-0.2755,76,-1.0591
ENSG00000101247,NDUFAF5,9,-1.9416,34,0.16995,10,-1.6525,52,1.04449,48,0.74287,36,0.28223,40,0.41795,15,-1.1291
ENSG00000172264,MACROD2,15,-1.4163,44,0.30552,62,0.88976,43,0.30473,38,0.06849,44,0.32235,20,-0.9071,38,0.07347
ENSG00000125848,FLRT3,7,-1.9104,20,-0.2060,35,0.67752,41,1.13796,27,0.26631,18,-0.3316,20,-0.2450,13,-0.8190
ENSG00000089177,KIF16B,65,0.46745,61,0.31273,29,-0.8216,26,-1.0955,49,-0.0409,11,-2.3156,118,1.46654,52,0.05891
ENSG00000125870,SNRPB2,106,0.59321,43,-0.9158,100,0.41929,89,0.27013,48,-0.7497,82,0.10142,45,-0.8429,64,-0.3017
ENSG00000125851,PCSK2,9,-3.9784,54,-1.1856,227,1.12221,174,0.76472,171,0.63285,229,1.13428,63,-0.9539,55,-1.1514
ENSG00000125868,DSTN,364,-1.0372,320,-1.1489,462,-0.5856,999,0.76300,1010,0.67376,878,0.43925,698,0.06344,613,-0.1441
ENSG00000125844,RRBP1,191,2.20597,119,0.85875,65,-0.1337,20,-2.0296,6,-3.5804,14,-2.4695,46,-0.6853,38,-0.9749
ENSG00000089006,SNX5,82,0.72557,52,-0.1230,52,-0.1354,44,-0.4373,48,-0.2572,41,-0.4784,42,-0.4380,75,0.45920
ENSG00000232838,PET117,22,-0.1826,12,-1.0869,20,-0.3355,30,0.33386,48,1.12033,26,0.08888,28,0.23189,8,-1.6763
ENSG00000149474,KAT14,27,-0.2240,24,-0.3752,28,-0.1707,46,0.75327,45,0.61110,36,0.22331,15,-1.1053,15,-1.0941
ENSG00000125846,ZNF133,10,-0.7202,47,1.93153,9,-0.7482,14,-0.1015,27,0.92873,5,-1.6192,9,-0.7352,7,-1.1559
ENSG00000132664,POLR3F,11,-1.0772,21,-0.0613,41,1.08494,26,0.32920,16,-0.4437,27,0.35708,21,-0.0475,15,-0.5420
ENSG00000089050,RBBP9,26,1.03080,11,-0.5028,21,0.50559,10,-0.6908,11,-0.5313,7,-1.0976,13,-0.2626,17,0.20204
ENSG00000101310,SEC23B,57,0.76106,26,-0.5929,40,0.07797,30,-0.4318,24,-0.7144,59,0.70579,18,-1.1729,41,0.13380
ENSG00000232388,SMIM26,56,-0.4494,24,-1.7116,41,-0.9028,81,0.19597,118,0.78841,124,0.87446,82,0.18838,66,-0.1485
ENSG00000125821,DTD1,36,-0.0543,32,-0.2111,31,-0.2693,45,0.37410,31,-0.2582,58,0.73714,32,-0.2190,22,-0.7783
ENSG00000132669,RIN2,47,1.57644,12,-0.8575,12,-0.8783,4,-2.5995,10,-1.1913,11,-0.9766,23,0.08763,47,1.28478
ENSG00000173418,NAA20,31,-1.2071,27,-1.3295,38,-0.7899,99,0.85509,115,0.99662,100,0.73978,43,-0.6210,52,-0.2992
ENSG00000101343,CRNKL1,54,0.63689,56,0.61564,57,0.63324,30,-0.4548,25,-0.6775,37,-0.0658,21,-0.9145,22,-0.8854
ENSG00000188559,RALGAPA2,16,0.12767,39,1.67555,9,-0.7787,7,-1.1785,3,-2.3031,14,-0.0451,15,0.09268,20,0.52758
ENSG00000088970,KIZ,43,0.51150,58,0.95275,22,-0.6096,41,0.42377,18,-0.9071,13,-1.3542,28,-0.2477,19,-0.8493
ENSG00000088930,XRN2,65,0.68244,54,0.28197,57,0.37014,37,-0.3459,35,-0.3905,48,0.10038,38,-0.2971,17,-1.5237
ENSG00000125820,NKX2-2,40,3.10549,11,-0.0988,4,-1.4784,3,-2.1465,0,-5.6005,3,-1.9248,5,-1.3311,6,-0.8390
ENSG00000125812,GZF1,38,0.37941,27,-0.1729,25,-0.3296,28,-0.1780,64,1.22947,30,-0.0021,19,-0.6918,9,-1.7604
ENSG00000125814,NAPB,72,-3.0409,313,-0.7054,625,0.39183,830,1.02928,758,0.71545,514,0.07430,574,0.25051,323,-0.6563
ENSG00000101439,CST3,1504,-0.4350,1429,-0.4725,1398,-0.5063,520,-2.1315,1638,-0.2586,1303,-0.6158,2175,0.19549,7283,2.45031
ENSG00000101463,SYNDIG1,43,0.04415,22,-0.9888,25,-0.8055,52,0.40530,78,1.04276,49,0.26273,41,-0.0408,13,-1.7417
ENSG00000101474,APMAP,42,-1.0804,60,-0.4398,63,-0.3735,112,0.63496,120,0.67014,128,0.77324,45,-0.8998,75,-0.1008
ENSG00000154930,ACSS1,31,0.05996,60,1.15543,6,-2.4454,10,-1.6792,12,-1.4248,10,-1.6307,15,-1.0101,113,2.43792
ENSG00000197586,ENTPD6,26,-2.1845,103,0.01288,159,0.73747,131,0.47125,146,0.59504,133,0.43778,68,-0.6365,94,-0.1303
ENSG00000100994,PYGB,64,-0.4649,49,-0.8134,73,-0.2186,95,0.24107,67,-0.3480,162,1.10964,73,-0.2020,92,0.15624
ENSG00000100997,ABHD12,78,-0.2504,42,-1.1732,40,-1.2544,122,0.57425,110,0.33263,153,0.87915,56,-0.7284,97,0.12910
ENSG00000130684,ZNF337,16,0.14151,26,0.87991,24,0.79386,11,-0.5393,8,-0.9070,23,0.71250,5,-1.6966,9,-0.7325
ENSG00000125804,FAM182A,39,1.51355,38,1.15323,10,-1.0138,7,-1.6275,8,-1.2197,2,-2.8433,16,-0.1998,20,0.14408
ENSG00000101294,HM13,46,-0.1720,37,-0.4962,66,0.41970,72,0.67637,49,-0.0542,60,0.26715,24,-1.1490,34,-0.6026
ENSG00000125968,ID1,37,0.83264,41,0.88070,15,-0.7389,3,-3.0631,1,-4.0455,5,-2.2210,10,-1.2518,86,2.31530
ENSG00000171552,BCL2L1,57,0.01561,37,-0.6418,34,-0.7918,74,0.51269,45,-0.3426,59,0.09202,61,0.14484,63,0.19321
ENSG00000088356,PDRG1,21,0.15575,13,-0.6554,22,0.18498,25,0.46685,24,0.33017,27,0.56471,9,-1.1765,7,-1.5415
ENSG00000101337,TM9SF4,17,-1.1412,36,0.08138,44,0.38668,46,0.51299,50,0.60356,42,0.33068,23,-0.6470,24,-0.5636
