Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000103319,EEF2K,14,-0.3626,3,-2.7194,12,-0.6245,39,1.21187,12,-0.6427,10,-0.8587,12,-0.6482,34,1.09610,11,-0.7319,21,0.18720,27,0.60770,10,-0.9460
ENSG00000243716,NPIPB5,33,0.04027,40,0.35526,43,0.45079,112,2.11987,23,-0.5300,12,-1.4763,64,1.11852,12,-1.4956,9,-1.8670,36,0.17960,18,-0.8992,3,-3.4042
ENSG00000122254,HS3ST2,0,-6.1189,4,-2.5949,51,1.30684,36,0.72985,84,2.21375,0,-7.8755,0,-7.8382,0,-8.4974,34,0.64693,0,-9.1279,84,2.21667,5,-2.1804
ENSG00000103404,USP31,0,-5.8003,30,0.79889,28,0.64968,6,-1.7093,27,0.61964,12,-0.6379,24,0.44631,21,0.25880,32,0.87322,11,-0.7289,5,-1.8739,20,0.13619
ENSG00000168434,COG7,34,0.70807,20,-0.1460,15,-0.5217,39,0.90078,34,0.67023,5,-2.0993,23,0.07284,28,0.39479,6,-1.8886,29,0.45810,14,-0.6291,10,-1.1954
ENSG00000103365,GGA2,1,-4.0063,2,-3.1199,6,-1.9078,44,0.97121,35,0.60037,26,0.13138,22,-0.1434,24,0.00386,19,-0.3547,34,0.54820,33,0.50137,40,0.81304
ENSG00000103353,UBFD1,51,0.01456,28,-0.8888,87,0.86648,37,-0.4797,62,0.32890,45,-0.1715,62,0.31859,62,0.34717,20,-1.3793,35,-0.5436,36,-0.5339,70,0.50632
ENSG00000004779,NDUFAB1,35,-1.3289,47,-0.9083,46,-0.9207,47,-0.8917,86,0.02931,123,0.58662,78,-0.1340,138,0.87086,58,-0.5741,95,0.18269,90,0.09657,121,0.55817
ENSG00000166847,DCTN5,95,-0.6812,85,-0.8582,46,-1.7628,151,0.03088,173,0.24052,208,0.53460,170,0.20786,208,0.59032,139,-0.1068,132,-0.1848,126,-0.2484,190,0.39074
ENSG00000166501,PRKCB,257,-2.2936,492,-1.3382,1092,-0.1289,1965,0.80892,1449,0.31507,1214,0.03574,1838,0.69834,1536,0.45113,1227,0.05232,728,-0.7509,811,-0.5866,1281,0.12015
ENSG00000006116,CACNG3,35,-1.5407,11,-3.1850,106,0.14061,106,0.13885,130,0.47191,120,0.34520,100,0.05302,158,0.87666,59,-0.7464,37,-1.4581,96,-0.0168,142,0.61016
ENSG00000122257,RBBP6,437,0.99749,405,0.86805,248,0.08138,518,1.28710,211,-0.1674,142,-0.7784,247,0.07685,198,-0.2880,127,-0.9377,167,-0.5334,96,-1.3547,66,-1.9016
ENSG00000090905,TNRC6A,471,1.17390,367,0.75455,260,0.20347,480,1.20700,221,-0.0515,139,-0.7650,234,0.03787,131,-0.9032,147,-0.6754,159,-0.5631,135,-0.8053,96,-1.3106
ENSG00000205629,LCMT1,9,-2.2223,11,-1.9539,32,-0.3447,25,-0.7345,38,-0.0580,67,0.82250,31,-0.3929,70,1.02234,26,-0.6450,35,-0.2208,49,0.33090,56,0.53871
ENSG00000182601,HS3ST4,0,-6.4367,30,0.05507,138,2.80387,40,0.51372,13,-1.1378,17,-0.7766,2,-3.8562,5,-2.4973,45,0.70363,11,-1.3511,50,0.88790,15,-0.9759
ENSG00000169189,NSMCE1,54,0.79193,34,0.05426,75,1.36095,19,-0.7976,21,-0.6580,18,-0.9303,17,-0.9910,14,-1.3414,27,-0.2699,54,0.79184,19,-0.8399,59,0.93907
ENSG00000077235,GTF3C1,168,0.78210,105,0.03659,69,-0.6207,233,1.33639,126,0.31517,78,-0.4255,151,0.61105,66,-0.7328,124,0.29172,38,-1.5010,48,-1.1446,66,-0.6848
ENSG00000169180,XPO6,30,-0.8011,40,-0.3719,22,-1.2758,79,0.68824,74,0.57754,37,-0.4835,23,-1.1692,61,0.31476,65,0.37814,38,-0.4499,75,0.61017,58,0.19553
ENSG00000188322,SBK1,16,-1.2016,14,-1.3836,34,-0.0439,33,-0.1155,41,0.24859,54,0.66694,47,0.46219,28,-0.3693,41,0.22966,25,-0.5460,23,-0.6321,74,1.19841
ENSG00000176046,NUPR1,278,3.29458,109,1.37182,51,0.12813,3,-3.9546,4,-3.5877,15,-1.6578,0,-8.8693,5,-3.2795,45,-0.0700,61,0.41179,12,-2.0156,24,-1.0294
ENSG00000196502,SULT1A1,0,-6.6454,19,-0.7950,29,-0.2248,43,0.42798,24,-0.4705,39,0.24183,8,-2.0269,49,0.68746,40,0.29373,32,-0.0611,64,1.05383,34,0.03919
ENSG00000168488,ATXN2L,35,-0.1931,28,-0.5350,26,-0.6604,58,0.58509,59,0.59740,53,0.41871,48,0.26564,47,0.27726,21,-0.9590,33,-0.2962,31,-0.4033,36,-0.1751
ENSG00000178952,TUFM,77,-0.7273,103,-0.2727,140,0.19917,96,-0.3767,90,-0.4760,123,-0.0067,69,-0.8800,152,0.36100,94,-0.4103,189,0.68053,167,0.48535,149,0.29705
ENSG00000178188,SH2B1,20,-1.0424,20,-1.0628,33,-0.3075,34,-0.2592,46,0.20404,33,-0.2944,60,0.64568,47,0.27253,24,-0.7857,36,-0.1573,84,1.19698,37,-0.1050
ENSG00000176953,NFATC2IP,143,1.30052,56,-0.2040,65,0.01566,101,0.71950,63,-0.0406,47,-0.4931,50,-0.3896,64,-0.0019,54,-0.2594,47,-0.4968,51,-0.3696,32,-1.0725
ENSG00000169682,SPNS1,7,-1.3857,23,0.43320,33,1.01116,24,0.50441,9,-0.9163,0,-5.6482,13,-0.4947,17,-0.0580,21,0.24052,32,0.92895,24,0.50118,8,-1.0807
ENSG00000103485,QPRT,20,0.14966,40,1.26054,14,-0.4005,20,0.14162,21,0.24925,6,-1.5281,1,-3.6571,3,-2.5267,29,0.72412,35,1.03256,29,0.73101,15,-0.3374
ENSG00000079616,KIF22,20,-0.4675,17,-0.6973,12,-1.2011,19,-0.5628,36,0.40947,6,-2.1895,19,-0.5420,32,0.23098,24,-0.2288,28,-0.0048,44,0.73041,70,1.52814
ENSG00000103495,MAZ,49,-0.6116,48,-0.6603,67,-0.1363,47,-0.6943,76,0.05680,76,0.05430,48,-0.6573,62,-0.2974,127,0.86542,63,-0.2340,112,0.66823,120,0.78243
ENSG00000167371,PRRT2,62,-1.7842,96,-1.1370,304,0.64716,322,0.74346,409,1.14353,120,-0.7929,196,-0.0474,207,0.04334,221,0.14077,97,-1.1218,174,-0.2320,213,0.07962
ENSG00000280789,PAGR1,65,1.14209,46,0.57880,46,0.57230,69,1.23358,26,-0.3360,1,-4.9482,14,-1.1857,22,-0.6220,37,0.21825,25,-0.3509,26,-0.3005,17,-0.9564
ENSG00000103502,CDIPT,38,-0.7285,51,-0.2743,62,0.01504,67,0.13975,95,0.70745,40,-0.6406,33,-0.9429,67,0.16243,53,-0.2103,45,-0.4792,87,0.56294,89,0.59131
ENSG00000174938,SEZ6L2,32,-3.5305,84,-2.1144,396,0.22067,509,0.62351,763,1.30344,371,0.12017,258,-0.4409,463,0.52270,211,-0.7518,152,-1.2423,327,-0.0766,441,0.39354
ENSG00000174939,ASPHD1,9,-3.8736,225,0.90192,104,-0.3255,67,-0.9929,81,-0.6952,182,0.55698,114,-0.1783,112,-0.2242,269,1.20800,117,-0.1339,109,-0.2508,164,0.38552
ENSG00000174943,KCTD13,0,-6.4821,12,-1.2717,30,0.04911,29,-0.0336,43,0.59752,41,0.51484,36,0.31109,31,0.08130,32,0.11335,16,-0.9508,55,0.99540,27,-0.1212
ENSG00000149932,TMEM219,65,-0.9580,200,0.78485,154,0.35388,92,-0.4339,122,-0.0016,116,-0.0797,93,-0.4181,93,-0.4556,149,0.30195,114,-0.1105,181,0.61684,120,-0.0365
ENSG00000149930,TAOK2,0,-6.8610,32,-0.3267,20,-1.0469,32,-0.2962,45,0.19532,35,-0.1658,26,-0.6362,47,0.31736,61,0.68603,33,-0.2447,80,1.15660,52,0.45014
ENSG00000149929,HIRIP3,54,0.29031,79,0.91327,89,1.09939,75,0.81629,34,-0.4266,50,0.15935,17,-1.4401,27,-0.8438,37,-0.2971,27,-0.7457,31,-0.5425,36,-0.3311
ENSG00000169592,INO80E,9,-1.6046,30,0.18231,12,-1.1880,38,0.56659,40,0.65095,23,-0.2445,16,-0.7334,24,-0.1629,38,0.53502,27,-0.0107,33,0.32244,33,0.32334
ENSG00000149927,DOC2A,69,-0.8335,8,-4.0143,40,-1.6394,129,0.11656,213,0.92655,99,-0.2913,100,-0.2837,201,0.92885,112,-0.1053,75,-0.7167,172,0.56782,140,0.23819
ENSG00000149926,TLCD3B,2,-2.9927,1,-3.8980,22,0.00422,28,0.42435,31,0.57920,32,0.60027,9,-1.3327,27,0.39827,36,0.79818,21,-0.0516,24,0.19111,20,-0.1402
ENSG00000149925,ALDOA,7,-1.3425,2,-2.7421,0,-6.8003,3,-2.5925,7,-1.2225,18,0.07531,18,0.08633,30,1.04791,7,-1.2754,51,1.84643,21,0.30736,25,0.63366
ENSG00000149923,PPP4C,18,-0.7073,25,-0.1887,25,-0.1867,49,0.85623,30,0.06824,9,-1.6488,33,0.22695,39,0.54762,28,-0.0064,15,-0.9168,26,-0.1316,33,0.23603
ENSG00000090238,YPEL3,30,-2.6657,107,-0.7758,157,-0.1888,162,-0.1431,215,0.30080,185,0.06514,137,-0.3991,188,0.09347,206,0.23321,127,-0.5167,315,0.92095,293,0.79870
ENSG00000102882,MAPK3,41,-1.4243,64,-0.7635,118,0.18129,85,-0.3313,110,0.07002,165,0.71750,98,-0.1031,87,-0.3172,154,0.60999,130,0.33314,83,-0.3726,145,0.50926
ENSG00000102879,CORO1A,1,-4.8090,2,-3.7008,11,-1.6325,15,-1.2833,40,0.22309,42,0.30303,30,-0.1936,96,2.02226,15,-1.2024,13,-1.3933,44,0.38522,42,0.29794
ENSG00000169217,CD2BP2,84,0.95337,35,-0.4291,81,0.89511,26,-0.8407,47,0.02903,49,0.07647,30,-0.6368,50,0.14872,28,-0.7735,26,-0.8524,45,-0.0530,49,0.08903
ENSG00000169221,TBC1D10B,46,-0.4612,135,1.26632,31,-1.0678,68,0.14323,105,0.84597,64,0.04243,57,-0.1167,52,-0.2813,77,0.33636,22,-1.5331,49,-0.3498,47,-0.4351
ENSG00000180035,ZNF48,16,-0.2055,11,-0.7883,0,-6.9680,11,-0.7381,17,-0.1657,5,-1.9617,50,1.60165,27,0.64603,16,-0.2113,17,-0.1086,27,0.55423,19,0.00083
ENSG00000179965,ZNF771,41,0.30438,16,-1.0922,1,-4.7133,12,-1.5281,23,-0.5635,46,0.49568,20,-0.8018,42,0.37798,43,0.35844,57,0.83405,39,0.22122,57,0.81881
ENSG00000179958,DCTPP1,33,0.74652,9,-1.1379,22,0.13142,4,-2.2017,19,-0.0666,5,-2.0512,11,-0.9115,21,0.01806,11,-0.9111,24,0.23981,48,1.38675,37,0.93167
ENSG00000179918,SEPHS2,25,-0.3259,15,-1.1273,29,-0.1193,17,-0.8741,21,-0.6038,27,-0.2306,40,0.39200,47,0.72347,13,-1.2542,46,0.59884,42,0.44687,37,0.25764
ENSG00000229809,ZNF688,18,-0.0788,23,0.32733,11,-0.7995,4,-2.1376,14,-0.4146,8,-1.1787,13,-0.5203,20,0.10923,23,0.30312,24,0.36359,41,1.26391,24,0.38101
ENSG00000156858,PRR14,52,1.39340,10,-1.1783,31,0.52528,18,-0.3225,21,-0.0533,11,-0.9565,21,-0.0899,18,-0.3105,8,-1.4694,21,-0.0682,49,1.28608,8,-1.5540
ENSG00000156860,FBRS,0,-5.8757,20,0.07862,63,1.98190,21,0.14595,16,-0.2477,20,0.06867,9,-1.0975,18,-0.1242,24,0.36623,18,-0.1065,14,-0.4615,8,-1.2733
ENSG00000080603,SRCAP,44,0.25191,48,0.36625,37,-0.0129,36,-0.0761,41,0.12952,34,-0.1737,45,0.27519,37,-0.0351,42,0.17170,30,-0.3742,23,-0.7492,37,-0.0377
ENSG00000156873,PHKG2,0,-5.9828,26,0.32746,12,-0.8330,18,-0.2368,24,0.20548,26,0.35386,12,-0.8289,33,0.80132,26,0.34467,21,0.03925,18,-0.2442,23,0.13130
ENSG00000103549,RNF40,58,0.06700,44,-0.3653,69,0.32788,60,0.12407,67,0.29183,19,-1.6123,70,0.36356,48,-0.2498,47,-0.2499,42,-0.4350,99,0.91276,53,-0.0756
ENSG00000102870,ZNF629,25,0.23907,33,0.71245,36,0.81212,24,0.19836,23,0.09721,12,-0.8481,26,0.33168,16,-0.4823,19,-0.1434,25,0.27305,12,-0.8494,9,-1.2705
ENSG00000099385,BCL7C,146,1.95987,95,1.18515,77,0.83011,22,-1.0693,19,-1.3026,20,-1.2128,30,-0.6227,20,-1.2825,33,-0.4729,46,0.00541,31,-0.5620,31,-0.5707
ENSG00000099364,FBXL19,19,-0.9521,16,-1.1980,24,-0.5629,58,0.78165,42,0.27771,59,0.80603,21,-0.8042,28,-0.3724,74,1.17882,27,-0.3916,30,-0.2322,33,-0.0894
ENSG00000099381,SETD1A,8,-0.9127,22,0.57241,10,-0.5289,13,-0.2241,14,-0.1201,12,-0.3107,6,-1.3632,8,-0.8977,15,0.02388,13,-0.2105,24,0.76424,40,1.60685
ENSG00000099365,STX1B,58,-1.8006,54,-1.9198,176,-0.1425,217,0.18806,374,1.07020,239,0.33538,190,-0.0264,183,-0.0905,207,0.11418,147,-0.4152,213,0.15606,266,0.51076
ENSG00000103496,STX4,52,0.59731,44,0.34910,38,0.10557,40,0.19732,39,0.14276,29,-0.2999,22,-0.7092,26,-0.5245,27,-0.4285,30,-0.2578,44,0.33245,44,0.34640
ENSG00000167397,VKORC1,56,0.77506,38,0.17185,40,0.24183,15,-1.2317,36,0.10203,7,-2.2958,18,-0.9486,37,0.13648,34,-0.0072,22,-0.6737,78,1.33659,26,-0.4214
ENSG00000103507,BCKDK,10,-1.0617,20,-0.1136,18,-0.2598,8,-1.4522,24,0.17506,17,-0.3163,19,-0.1590,19,-0.1965,22,0.05765,20,-0.1277,51,1.39211,31,0.57194
ENSG00000103510,KAT8,15,-1.5521,42,0.01297,27,-0.6829,36,-0.2483,50,0.27302,22,-0.9759,47,0.17535,47,0.17798,43,0.03723,38,-0.1622,72,0.84377,62,0.61201
ENSG00000089280,FUS,193,0.39443,159,0.08576,161,0.10996,218,0.58633,128,-0.2497,101,-0.6135,117,-0.3923,190,0.40864,92,-0.7476,143,-0.0816,121,-0.3322,142,-0.0887
ENSG00000140691,ARMC5,31,0.67261,11,-0.8486,66,1.99259,24,0.25698,24,0.28154,14,-0.5158,11,-0.8708,13,-0.6682,9,-1.1543,10,-0.9552,13,-0.6590,20,0.02560
ENSG00000140688,C16orf58,32,0.27047,10,-1.5046,40,0.61846,13,-1.0790,34,0.38188,19,-0.5252,27,-0.0036,32,0.31980,18,-0.5961,29,0.11248,31,0.23700,31,0.24796
ENSG00000197302,ZNF720,32,0.29561,10,-1.3642,36,0.48225,46,0.89074,20,-0.4305,32,0.27464,36,0.48073,24,-0.1557,12,-1.2199,28,0.10759,23,-0.2258,20,-0.3844
ENSG00000069329,VPS35,119,-0.9066,79,-1.5228,182,-0.2676,190,-0.2006,313,0.58663,254,0.25566,337,0.70741,308,0.62884,124,-0.8511,152,-0.5402,231,0.10179,212,-0.0285
ENSG00000155330,C16orf87,28,-0.2707,15,-1.2022,14,-1.2921,35,0.07875,31,-0.0933,63,1.02255,43,0.38990,47,0.62167,15,-1.1707,47,0.55871,10,-1.7336,36,0.11727
ENSG00000166123,GPT2,5,-3.5999,94,0.59081,47,-0.5032,77,0.26152,44,-0.6100,29,-1.2348,26,-1.3923,41,-0.7574,68,0.06603,185,1.74629,122,1.00701,67,0.04724
ENSG00000069345,DNAJA2,60,-1.3190,48,-1.6510,116,-0.3302,107,-0.4584,190,0.44076,135,-0.0958,232,0.75748,215,0.71351,69,-1.1091,133,-0.1198,190,0.43815,160,0.16614
ENSG00000171208,NETO2,14,-1.3653,1,-4.4077,45,0.36378,41,0.20100,51,0.56163,36,0.01840,54,0.65730,65,1.07689,20,-0.8623,28,-0.4006,23,-0.6721,22,-0.7615
ENSG00000129636,ITFG1,13,-3.6865,38,-2.0956,175,0.18042,206,0.44022,309,1.11072,79,-1.0316,139,-0.1798,222,0.63007,105,-0.6052,91,-0.8257,219,0.54355,206,0.44092
ENSG00000102893,PHKB,68,0.15335,32,-0.9780,95,0.68719,81,0.43069,58,-0.0805,47,-0.4077,84,0.48165,58,-0.1060,40,-0.6374,63,0.04596,42,-0.5745,73,0.27058
ENSG00000102910,LONP2,130,0.00810,141,0.12881,199,0.68727,126,-0.0370,114,-0.1923,81,-0.7160,168,0.41167,145,0.19829,61,-1.1365,174,0.46753,119,-0.1328,78,-0.7692
ENSG00000196470,SIAH1,24,0.10804,16,-0.5673,9,-1.4072,24,0.11221,20,-0.1861,8,-1.4441,17,-0.4109,38,0.89423,24,0.07572,18,-0.3358,34,0.63264,25,0.15011
ENSG00000102921,N4BP1,78,0.63682,43,-0.2779,58,0.16825,69,0.44084,57,0.15703,74,0.55403,54,0.05305,61,0.27173,41,-0.3762,36,-0.5626,18,-1.6030,27,-1.0114
ENSG00000102935,ZNF423,37,1.18670,27,0.67634,14,-0.3351,11,-0.7159,6,-1.5685,1,-3.5202,10,-0.8275,4,-2.2509,30,0.83478,56,1.89774,24,0.43977,6,-1.4958
ENSG00000121274,TENT4B,34,-0.3890,32,-0.4983,66,0.61721,66,0.61742,30,-0.6108,55,0.34055,44,-0.0130,56,0.39440,49,0.15179,24,-0.9260,38,-0.2486,28,-0.6900
ENSG00000166164,BRD7,237,0.70542,340,1.31142,149,-0.0324,146,-0.0676,86,-0.8660,145,-0.0799,176,0.22832,148,-0.0522,137,-0.1621,136,-0.1727,92,-0.7799,41,-1.9847
ENSG00000083799,CYLD,109,0.20652,76,-0.3455,111,0.22869,98,0.03100,89,-0.1163,85,-0.1749,95,-0.0101,188,1.24410,45,-1.1382,56,-0.8081,60,-0.7238,44,-1.1674
ENSG00000103449,SALL1,0,-6.3279,54,1.14181,126,2.76488,15,-0.8921,4,-2.8090,14,-0.9654,2,-3.5024,8,-1.8624,20,-0.3919,64,1.45229,19,-0.5234,10,-1.3683
ENSG00000177200,CHD9,569,1.35946,345,0.52192,239,-0.0593,540,1.26787,174,-0.5452,227,-0.1386,251,0.01848,166,-0.6638,131,-0.9805,248,-0.0017,83,-1.6563,88,-1.5595
ENSG00000103479,RBL2,93,0.74674,104,0.91908,76,0.40901,81,0.51874,50,-0.2281,44,-0.4379,62,0.08762,37,-0.7263,61,0.07698,69,0.26999,17,-1.8676,27,-1.1685
ENSG00000166971,AKTIP,2,-4.9949,37,-0.8374,121,1.01512,63,-0.0147,56,-0.2170,52,-0.3188,45,-0.5451,65,0.03543,60,-0.0978,70,0.13527,90,0.53407,107,0.81808
ENSG00000103494,RPGRIP1L,66,1.25484,6,-2.3808,9,-1.7950,66,1.26748,26,-0.2170,31,0.02535,46,0.66840,47,0.79523,7,-2.1183,21,-0.5168,4,-2.8293,16,-0.9815
ENSG00000140718,FTO,7,-2.8374,35,-0.5389,46,-0.1051,37,-0.4462,48,-0.0401,28,-0.8743,66,0.45939,69,0.57596,43,-0.2064,67,0.47193,58,0.23128,71,0.57061
ENSG00000087258,GNAO1,82,-2.7132,250,-1.0844,434,-0.2462,676,0.45074,753,0.62462,605,0.27314,666,0.42691,580,0.22923,445,-0.2051,350,-0.5731,614,0.29785,572,0.18597
ENSG00000159461,AMFR,61,-0.7109,78,-0.3553,173,0.91213,103,0.08590,66,-0.6066,66,-0.6044,101,0.05362,103,0.09177,64,-0.6463,110,0.18837,155,0.72977,88,-0.1663
ENSG00000167005,NUDT21,42,-1.6568,65,-1.0305,148,0.23131,136,0.10497,220,0.87966,97,-0.4172,113,-0.1869,172,0.52438,67,-0.9844,78,-0.7415,138,0.12953,207,0.77852
ENSG00000087263,OGFOD1,64,0.65696,44,0.04420,59,0.50534,37,-0.2294,27,-0.6659,79,0.99444,57,0.46331,38,-0.1967,38,-0.1860,23,-0.9381,26,-0.7537,24,-0.8802
ENSG00000125124,BBS2,19,-1.5247,19,-1.5222,41,-0.3791,66,0.37155,25,-1.1217,17,-1.6536,30,-0.8289,62,0.28389,20,-1.4566,137,1.59316,130,1.49660,52,-0.0059
ENSG00000087250,MT3,222,-4.0150,2110,-0.7058,1353,-1.3729,1831,-0.9203,1125,-1.6467,5328,0.74712,1157,-1.6050,3533,0.09626,3899,0.24365,8762,1.60100,4848,0.59277,5716,0.86344
ENSG00000125148,MT2A,189,-1.4241,367,-0.4224,330,-0.5835,187,-1.4350,100,-2.3603,716,0.62800,200,-1.3365,462,-0.0738,440,-0.1421,1580,2.01301,560,0.23315,680,0.54405
ENSG00000169715,MT1E,49,-2.6432,129,-1.2225,145,-1.0413,94,-1.6848,54,-2.5066,468,0.77812,120,-1.3273,228,-0.3847,233,-0.3288,1166,2.43887,410,0.56279,416,0.58722
ENSG00000205364,MT1M,8,-3.5516,71,-0.4249,54,-0.8322,46,-1.0625,18,-2.4529,171,0.97134,28,-1.7783,64,-0.6101,90,-0.0538,330,2.15862,112,0.28678,156,0.81757
ENSG00000198417,MT1F,7,-3.5367,71,-0.1016,42,-0.8938,46,-0.7574,15,-2.3523,115,0.66648,62,-0.3021,65,-0.2363,73,-0.0532,258,2.09169,68,-0.1596,93,0.33535
ENSG00000125144,MT1G,33,-1.8806,40,-1.6116,63,-0.9433,25,-2.2963,26,-2.2328,175,0.63361,43,-1.5242,120,0.03819,99,-0.2642,476,2.44035,130,0.16161,174,0.62858
ENSG00000187193,MT1X,17,-1.9700,84,0.39284,80,0.31016,32,-1.0667,17,-1.9770,72,0.14377,18,-1.9187,37,-0.9241,28,-1.2766,218,2.02635,107,0.77783,105,0.74969
ENSG00000102900,NUP93,16,-0.6793,18,-0.5229,37,0.58542,24,-0.0918,21,-0.2573,13,-1.0227,27,0.11395,37,0.65911,15,-0.7790,32,0.36031,29,0.22601,23,-0.1483
ENSG00000051108,HERPUD1,120,1.22986,15,-1.9573,45,-0.3377,35,-0.7433,45,-0.3563,32,-0.8705,66,0.25674,83,0.68689,34,-0.7638,38,-0.5918,69,0.31309,67,0.27408
ENSG00000172775,FAM192A,178,0.34649,248,0.89217,167,0.25328,134,-0.0957,127,-0.1756,112,-0.3654,171,0.29072,122,-0.2661,158,0.16562,125,-0.2081,77,-0.9424,111,-0.3865
ENSG00000159579,RSPRY1,18,-0.3434,27,0.31524,24,0.13622,24,0.10431,16,-0.4883,20,-0.1654,53,1.40702,19,-0.2809,18,-0.3450,24,0.12446,17,-0.3633,10,-1.1486
ENSG00000102931,ARL2BP,28,-1.1136,28,-1.1103,89,0.64166,72,0.28758,99,0.80738,44,-0.4657,57,-0.0674,48,-0.3540,51,-0.2258,46,-0.3881,82,0.51274,80,0.46789
ENSG00000102934,PLLP,33,-1.4934,315,2.15684,599,3.66596,15,-2.6355,18,-2.3400,10,-3.1906,12,-2.9152,7,-3.7153,44,-1.0551,31,-1.6008,30,-1.6349,37,-1.3427
ENSG00000006210,CX3CL1,194,0.73733,7,-4.1923,125,0.03484,184,0.64826,215,0.90563,52,-1.2924,69,-0.8684,137,0.19164,75,-0.7462,35,-1.8620,210,0.86055,151,0.32659
ENSG00000005194,CIAPIN1,15,-0.8544,16,-0.7250,34,0.37481,30,0.18316,49,0.95376,21,-0.3522,25,-0.0718,34,0.42642,24,-0.1900,13,-1.0241,24,-0.1624,27,0.00497
ENSG00000088682,COQ9,7,-1.9735,12,-1.2469,32,0.21678,51,0.94222,16,-0.8490,22,-0.3667,22,-0.3549,21,-0.4699,22,-0.3932,47,0.80083,53,1.02776,39,0.49624
ENSG00000102978,POLR2C,46,0.14697,25,-0.7687,64,0.64701,38,-0.1560,78,0.97952,30,-0.5384,31,-0.4766,44,0.04871,14,-1.6517,39,-0.1079,57,0.46634,40,-0.0852
ENSG00000205336,ADGRG1,32,-1.7478,71,-0.5661,130,0.36568,106,0.04937,82,-0.3424,11,-3.2899,80,-0.3895,39,-1.5336,83,-0.3318,358,2.12290,235,1.34966,72,-0.5586
ENSG00000140854,KATNB1,6,-1.6728,4,-2.0998,26,0.54243,3,-2.3548,19,0.05679,8,-1.1683,12,-0.7008,42,1.53641,17,-0.1707,11,-0.7318,16,-0.2535,34,0.96093
ENSG00000140859,KIFC3,0,-4.8275,5,-2.0613,8,-1.4867,17,-0.3645,34,0.69333,23,0.08421,23,0.03847,33,0.72759,22,0.02774,31,0.55978,27,0.34194,27,0.32363
ENSG00000103005,USB1,9,-1.5887,10,-1.4726,12,-1.2030,21,-0.4650,75,1.61669,23,-0.2933,9,-1.7018,23,-0.3397,55,1.09181,22,-0.3762,36,0.37692,46,0.78301
ENSG00000070761,CFAP20,7,-2.0341,35,0.23464,20,-0.6270,14,-1.1084,53,0.89774,15,-1.0280,27,-0.1583,37,0.35844,25,-0.2992,30,-0.0243,45,0.61981,47,0.67609
ENSG00000070770,CSNK2A2,11,-1.7189,8,-2.1147,58,0.75498,44,0.32216,37,0.02492,44,0.29800,24,-0.6248,52,0.64541,27,-0.4246,33,-0.1300,34,-0.1061,44,0.31488
ENSG00000103021,CCDC113,5,-1.8773,23,0.29605,22,0.25596,5,-1.8180,19,0.03918,24,0.36073,21,0.17228,23,0.31853,24,0.40325,17,-0.1473,17,-0.1837,21,0.20431
ENSG00000103034,NDRG4,57,-2.7741,125,-1.6296,274,-0.4539,407,0.15820,841,1.35514,231,-0.7157,303,-0.3004,348,-0.0932,362,-0.0243,269,-0.4827,712,1.06786,505,0.50227
ENSG00000125107,CNOT1,39,-0.3924,31,-0.7200,66,0.43230,50,-0.0123,40,-0.3581,23,-1.1409,57,0.18627,69,0.54905,51,0.03797,36,-0.4942,63,0.34976,59,0.24517
ENSG00000103042,SLC38A7,20,0.11111,9,-1.0277,9,-1.1122,35,0.94736,36,1.02835,7,-1.3577,17,-0.1270,22,0.24558,21,0.12127,14,-0.4781,20,0.09037,14,-0.4755
ENSG00000125166,GOT2,33,-1.5521,21,-2.1923,69,-0.4436,67,-0.4856,139,0.65040,69,-0.4379,165,0.93468,142,0.77402,41,-1.2107,77,-0.2773,81,-0.2024,151,0.78727
ENSG00000150394,CDH8,9,-2.7702,19,-1.6897,3,-4.1979,62,0.11937,149,1.55842,89,0.69021,75,0.41386,88,0.75601,45,-0.3832,19,-1.6315,54,-0.0907,49,-0.2390
ENSG00000140937,CDH11,199,2.25779,39,-0.4914,116,1.25963,41,-0.3964,31,-0.8093,27,-1.0481,11,-2.2636,49,-0.1503,23,-1.2550,63,0.26712,38,-0.5272,8,-2.8165
ENSG00000166548,TK2,130,1.06457,89,0.43949,34,-1.0182,59,-0.2005,55,-0.3131,74,0.16317,31,-1.1557,72,0.13084,61,-0.1429,49,-0.4917,75,0.16718,71,0.07959
ENSG00000183723,CMTM4,43,-1.1947,76,-0.3513,73,-0.4170,120,0.36566,88,-0.1299,58,-0.7496,131,0.50442,106,0.17771,99,0.05870,88,-0.1271,159,0.81825,93,-0.0457
ENSG00000135720,DYNC1LI2,269,-0.1225,891,1.88797,486,0.82408,178,-0.7549,175,-0.7777,228,-0.3743,297,0.03523,212,-0.5205,254,-0.2108,146,-1.0502,233,-0.3423,197,-0.6003
