Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000103018,CYB5B,42,-0.9019,72,-0.0851,122,0.76952,124,0.79238,88,0.26418,63,-0.2851,66,-0.2064,72,-0.0895,61,-0.3337,56,-0.5208
ENSG00000102908,NFAT5,25,0.02743,35,0.52404,17,-0.5840,13,-0.9145,8,-1.6732,24,-0.0807,25,0.00800,53,1.23349,52,1.20644,19,-0.4859
ENSG00000181019,NQO1,22,-0.3217,20,-0.4581,122,2.64682,38,0.50478,25,-0.1457,12,-1.2175,12,-1.2307,19,-0.5670,4,-2.8343,16,-0.9356
ENSG00000141101,NOB1,6,-1.2514,8,-0.9939,23,0.70643,5,-1.4993,24,0.82040,37,1.48473,3,-2.2798,20,0.45978,8,-0.9704,11,-0.5312
ENSG00000198373,WWP2,30,0.31119,24,-0.0499,13,-1.0052,4,-2.6922,20,-0.3686,24,-0.0218,39,0.74184,36,0.59843,22,-0.2076,33,0.48308
ENSG00000090857,PDPR,27,0.33381,29,0.47784,36,0.83329,35,0.78703,13,-0.8400,21,-0.0628,7,-1.6524,12,-0.8730,35,0.80243,15,-0.5936
ENSG00000223496,EXOSC6,87,-0.3617,40,-1.5346,108,-0.0187,112,0.04093,101,-0.1375,141,0.40891,116,0.08955,164,0.64644,141,0.40067,101,-0.1339
ENSG00000090861,AARS,94,-0.8986,90,-0.9517,190,0.19109,190,0.19504,240,0.64105,178,0.08716,276,0.80130,147,-0.2119,129,-0.4073,122,-0.5411
ENSG00000168872,DDX19A,30,0.18246,25,-0.1010,30,0.22766,9,-1.6066,33,0.41905,29,0.12866,28,0.07815,18,-0.5622,44,0.82354,18,-0.5854
ENSG00000157350,ST3GAL2,10,-1.0246,23,0.20606,17,-0.3142,14,-0.5539,25,0.38072,16,-0.3415,28,0.49741,32,0.73088,15,-0.4991,19,-0.1022
ENSG00000103051,COG4,33,0.13340,16,-0.9161,40,0.45781,38,0.36412,22,-0.5439,23,-0.3852,31,0.02729,23,-0.3922,30,-0.0145,42,0.57685
ENSG00000189091,SF3B3,31,-0.6073,51,0.15341,47,0.02911,87,1.01150,34,-0.5392,72,0.69765,44,-0.0968,55,0.26834,37,-0.3679,33,-0.5556
ENSG00000157368,IL34,2,-2.4474,3,-2.0532,6,-1.1193,0,-5.4730,17,0.38510,43,1.89930,7,-0.9317,19,0.51644,18,0.42754,16,0.23107
ENSG00000132613,MTSS2,79,0.86662,82,0.93611,72,0.71057,40,-0.2374,26,-0.9066,22,-1.1402,33,-0.5122,42,-0.1502,14,-1.7466,58,0.41501
ENSG00000103043,VAC14,36,0.56274,23,-0.1367,11,-1.2180,10,-1.3911,21,-0.2928,23,-0.1301,30,0.29312,42,0.83464,17,-0.6020,33,0.50305
ENSG00000172137,CALB2,0,-5.6176,17,-0.7453,11,-1.3540,139,2.99809,15,-0.9921,0,-6.2803,0,-8.4610,107,2.39574,0,-5.9782,12,-1.3273
ENSG00000167377,ZNF23,4,-2.0173,16,-0.1144,12,-0.4551,7,-1.3572,20,0.29597,41,1.44864,18,0.14276,34,1.12374,18,0.11340,6,-1.5955
ENSG00000040199,PHLPP2,12,-1.6220,7,-2.3734,20,-0.8636,14,-1.3746,46,0.45194,38,0.09347,61,0.83949,52,0.60053,67,1.00205,33,-0.1324
ENSG00000166747,AP1G1,62,0.62679,20,-1.1373,9,-2.3002,49,0.25892,51,0.36446,24,-0.8338,55,0.44251,65,0.72483,62,0.63991,26,-0.7999
ENSG00000182149,IST1,99,0.70478,41,-0.6578,90,0.55146,33,-0.9821,60,-0.0852,84,0.43397,57,-0.1788,67,0.07955,63,-0.0094,54,-0.2721
ENSG00000102984,ZNF821,7,-1.5344,13,-0.6799,35,0.86965,6,-1.8142,23,0.24423,17,-0.2421,36,0.93794,30,0.61967,17,-0.2216,17,-0.2718
ENSG00000140829,DHX38,39,0.38245,41,0.45336,24,-0.3719,44,0.59555,34,0.18783,43,0.53757,17,-0.8450,45,0.62843,16,-0.9450,14,-1.2344
ENSG00000260664,AC004158.1,73,2.58030,16,-0.1261,2,-3.0717,22,0.38877,5,-1.8713,17,0.03694,12,-0.4616,7,-1.2419,19,0.17715,13,-0.4912
ENSG00000140836,ZFHX3,83,2.15600,18,-0.4427,49,1.19383,6,-1.9631,4,-2.5782,43,0.96900,28,0.24981,3,-2.8346,20,-0.2405,12,-1.0341
ENSG00000103035,PSMD7,139,-0.1534,63,-1.3678,148,-0.0641,118,-0.4126,176,0.23171,175,0.20446,261,0.85674,147,-0.0706,184,0.28654,130,-0.2892
ENSG00000090863,GLG1,181,0.42618,97,-0.5475,121,-0.2158,203,0.61097,85,-0.8143,205,0.62870,97,-0.5517,172,0.34236,162,0.24787,127,-0.1408
ENSG00000103089,FA2H,257,4.79405,4,-2.9287,13,-1.2450,11,-1.4527,4,-2.8468,6,-2.3817,11,-1.4785,0,-8.0784,3,-3.2126,21,-0.5910
ENSG00000103091,WDR59,40,0.52722,51,0.91858,22,-0.3817,53,0.97806,15,-1.0529,12,-1.3058,30,0.08781,25,-0.2324,43,0.63412,19,-0.6439
ENSG00000186187,ZNRF1,29,-0.5278,20,-1.0867,39,-0.0870,29,-0.5471,57,0.56491,45,0.13805,54,0.41629,76,0.98642,34,-0.2883,28,-0.6524
ENSG00000184517,ZFP1,24,-0.1576,18,-0.6321,41,0.64806,29,0.09197,27,0.01670,43,0.75361,20,-0.4571,31,0.20578,17,-0.6779,23,-0.2466
ENSG00000050820,BCAR1,76,0.37800,47,-0.3640,21,-1.5981,20,-1.6530,37,-0.7784,73,0.30458,108,0.95497,125,1.19754,57,-0.0774,59,-0.0270
ENSG00000153774,CFDP1,175,0.65704,71,-0.7457,107,-0.1283,65,-0.8975,130,0.19614,110,-0.0777,153,0.44301,103,-0.1808,164,0.54946,92,-0.3889
ENSG00000166822,TMEM170A,61,1.18747,50,0.86646,54,0.98117,37,0.34630,19,-0.7412,22,-0.4663,34,0.21133,17,-0.8384,7,-2.0358,17,-0.9026
ENSG00000205084,TMEM231,12,-0.5682,16,-0.0593,13,-0.3843,33,1.03380,7,-1.3254,26,0.64351,12,-0.5103,20,0.21408,9,-0.9788,25,0.67642
ENSG00000034713,GABARAPL2,204,-0.2211,210,-0.1707,338,0.58390,427,0.97221,324,0.57827,196,-0.2839,124,-0.9758,274,0.24495,72,-1.7861,162,-0.6205
ENSG00000065427,KARS,40,-0.6616,38,-0.7646,80,0.39048,115,1.00194,100,0.86479,41,-0.6276,48,-0.3947,72,0.23273,37,-0.8137,38,-0.8248
ENSG00000166848,TERF2IP,360,-0.2921,198,-1.1994,365,-0.2711,550,0.37456,468,0.12917,382,-0.2030,709,0.79037,473,0.13511,456,0.07438,393,-0.1731
ENSG00000152910,CNTNAP4,231,2.23724,60,-0.0865,16,-2.0669,185,1.79992,35,-0.9865,43,-0.6140,28,-1.2524,24,-1.4972,39,-0.7349,35,-0.9821
ENSG00000103111,MON1B,101,1.08183,47,-0.1519,60,0.22966,25,-1.1141,45,-0.2384,65,0.34270,47,-0.1556,51,-0.0263,45,-0.2278,46,-0.1965
ENSG00000171724,VAT1L,30,-0.3487,12,-1.6624,22,-0.7858,33,-0.2051,74,1.28937,63,0.85242,57,0.68597,1,-4.6310,16,-1.2697,32,-0.2338
ENSG00000186153,WWOX,38,0.77146,21,-0.1287,38,0.78919,52,1.29868,18,-0.4434,24,0.01149,16,-0.5617,8,-1.6395,9,-1.3665,19,-0.3237
ENSG00000178573,MAF,14,-1.6014,63,0.69187,58,0.55929,63,0.69587,39,-0.0705,12,-1.7975,6,-2.7849,64,0.72140,51,0.35180,40,-0.0322
ENSG00000166446,CDYL2,15,-1.0384,9,-1.8693,13,-1.3216,27,-0.1949,34,0.14885,37,0.29613,52,0.84124,83,1.65066,33,0.08780,17,-0.9716
ENSG00000103121,CMC2,71,0.59900,42,-0.2410,33,-0.5939,49,0.00478,77,0.82463,71,0.58317,29,-0.7801,50,0.04459,38,-0.3861,25,-1.1123
ENSG00000166454,ATMIN,76,-0.2632,70,-0.3989,99,0.13916,96,0.09508,90,-0.0043,77,-0.2529,103,0.19920,122,0.47849,84,-0.1194,89,-0.0247
ENSG00000140905,GCSH,175,0.76291,168,0.68857,159,0.59980,202,0.99850,101,-0.1269,74,-0.6037,38,-1.5880,69,-0.7057,33,-1.8130,95,-0.2362
ENSG00000153815,CMIP,126,-0.0444,86,-0.6343,129,-0.0073,58,-1.2256,123,-0.0997,146,0.18044,171,0.43566,188,0.58787,144,0.16399,133,0.03919
ENSG00000197943,PLCG2,81,0.67252,51,-0.0710,45,-0.2641,29,-0.9317,37,-0.5970,80,0.65532,46,-0.2229,47,-0.1975,84,0.73726,51,-0.0855
ENSG00000135698,MPHOSPH6,36,-0.5677,33,-0.6709,58,0.18488,40,-0.3835,56,0.13151,79,0.66334,57,0.13849,70,0.47566,52,0.00624,43,-0.3337
ENSG00000140945,CDH13,10,-3.1580,61,-0.5199,64,-0.4459,31,-1.5369,91,0.12113,68,-0.3351,90,0.08705,287,2.10299,75,-0.1816,75,-0.1991
ENSG00000230989,HSBP1,202,0.09358,258,0.48751,192,0.01232,229,0.29213,208,0.15555,172,-0.1595,154,-0.3332,189,-0.0095,127,-0.6203,172,-0.1697
ENSG00000103154,NECAB2,7,-2.8701,29,-0.7340,4,-3.6700,146,1.93368,37,-0.3794,12,-1.9675,24,-1.0477,181,2.35617,11,-2.1378,38,-0.3569
ENSG00000140943,MBTPS1,40,-0.3225,29,-0.8211,23,-1.1457,29,-0.8034,42,-0.2861,116,1.40518,35,-0.5421,80,0.77601,57,0.21948,50,0.03618
ENSG00000103160,HSDL1,34,-0.7983,25,-1.2748,28,-1.0814,50,-0.2207,75,0.45703,70,0.30792,70,0.30405,89,0.69656,36,-0.7086,70,0.33972
ENSG00000103168,TAF1C,12,-0.9313,14,-0.7212,26,0.27002,6,-1.8208,13,-0.8803,62,1.69490,13,-0.7880,32,0.56907,45,1.12053,16,-0.5652
ENSG00000103175,WFDC1,11,-0.6802,8,-1.0696,35,1.16647,6,-1.4103,21,0.33977,5,-1.8251,13,-0.3857,32,0.98790,12,-0.5162,20,0.30090
ENSG00000103187,COTL1,52,-0.1684,69,0.28281,105,0.96962,101,0.90564,74,0.45600,28,-1.0678,23,-1.4073,34,-0.8147,27,-1.1588,52,-0.1729
ENSG00000135686,KLHL36,30,-0.3351,36,-0.0704,29,-0.3965,66,0.89264,22,-0.9051,59,0.71158,24,-0.6907,46,0.31929,55,0.59468,32,-0.2717
ENSG00000103194,USP10,50,-0.3281,50,-0.3211,90,0.58567,44,-0.5409,63,0.03254,86,0.50925,102,0.78906,66,0.08635,43,-0.5627,44,-0.5575
ENSG00000153786,ZDHHC7,16,-0.3450,10,-0.9616,32,0.75422,0,-6.4093,20,0.02252,25,0.39207,15,-0.4060,29,0.60130,39,1.09754,15,-0.4091
ENSG00000135709,KIAA0513,33,-2.3232,71,-1.2127,134,-0.2520,117,-0.4622,199,0.40866,227,0.57764,222,0.54588,194,0.32756,115,-0.4916,192,0.34021
ENSG00000131149,GSE1,16,-0.9096,24,-0.3280,28,-0.0727,6,-2.3773,17,-0.9228,94,1.97948,41,0.51125,29,-0.0359,23,-0.3520,30,0.00945
ENSG00000131148,EMC8,12,-0.7812,17,-0.3399,39,1.00948,36,0.86157,21,0.01147,24,0.21829,17,-0.3348,23,0.15039,14,-0.6389,13,-0.7118
ENSG00000131143,COX4I1,505,-0.8294,766,-0.1912,1032,0.28000,920,0.09725,1625,1.18683,618,-0.5215,589,-0.5967,825,-0.0753,367,-1.3108,756,-0.2305
ENSG00000103264,FBXO31,20,-1.2156,40,-0.1779,14,-1.7228,59,0.42756,40,-0.1948,36,-0.3587,85,1.00951,70,0.68552,43,-0.0809,48,0.09326
ENSG00000140941,MAP1LC3B,144,-0.4694,221,0.19221,194,-0.0145,195,-0.0052,304,0.80590,123,-0.7168,187,-0.0688,212,0.12699,167,-0.2492,148,-0.4712
ENSG00000140948,ZCCHC14,24,-0.3342,35,0.25418,24,-0.3123,68,1.36454,20,-0.6711,27,-0.1259,9,-1.6826,44,0.60709,18,-0.7273,33,0.20465
ENSG00000154118,JPH3,52,-1.2991,106,-0.2203,117,-0.0706,173,0.55449,106,-0.2403,84,-0.5786,102,-0.2823,160,0.43657,75,-0.7475,192,0.82704
ENSG00000104731,KLHDC4,13,-0.5410,11,-0.7159,23,0.37627,19,0.07385,17,-0.1510,29,0.75436,21,0.22630,17,-0.0794,19,0.08185,16,-0.2128
ENSG00000103257,SLC7A5,34,-0.2848,41,0.02225,79,1.06738,6,-2.6806,33,-0.3468,15,-1.4842,50,0.32633,36,-0.1759,30,-0.4595,65,0.85653
ENSG00000179588,ZFPM1,17,-0.6702,19,-0.5216,36,0.47589,47,0.92921,41,0.76933,20,-0.4571,19,-0.5025,22,-0.2719,6,-2.1422,25,-0.0729
ENSG00000158545,ZC3H18,51,0.93873,21,-0.4882,19,-0.5886,11,-1.4032,22,-0.4206,39,0.52478,24,-0.2589,41,0.58470,54,1.03878,18,-0.7409
ENSG00000167508,MVD,39,-0.3298,52,0.08736,51,0.06152,40,-0.3091,38,-0.4064,75,0.67765,69,0.54708,30,-0.7367,58,0.28037,48,-0.0386
ENSG00000260630,SNAI3-AS1,4,-1.8820,14,-0.1922,7,-1.2804,8,-0.9741,21,0.41212,10,-0.7745,14,-0.2284,16,-0.0079,23,0.52207,29,1.03632
ENSG00000198931,APRT,28,-0.5139,57,0.58310,81,1.17321,15,-1.4335,59,0.74287,25,-0.7059,27,-0.5939,52,0.45145,15,-1.4144,27,-0.6409
ENSG00000167515,TRAPPC2L,66,-0.0149,62,-0.1187,84,0.36754,51,-0.4229,98,0.69238,50,-0.4431,30,-1.1860,116,0.90330,49,-0.4590,47,-0.5659
ENSG00000176715,ACSF3,16,-0.0165,11,-0.4895,15,-0.1122,4,-1.8110,12,-0.4299,11,-0.5153,26,0.81147,24,0.64826,18,0.16902,20,0.40866
ENSG00000167522,ANKRD11,451,0.94405,168,-0.6283,165,-0.6583,119,-1.1508,149,-0.8706,129,-1.0218,371,0.61834,284,0.18863,481,1.05510,280,0.18377
ENSG00000197912,SPG7,96,0.18598,85,0.00524,60,-0.5322,63,-0.4696,65,-0.4586,160,1.02831,73,-0.2474,93,0.14208,108,0.37861,77,-0.1754
ENSG00000167526,RPL13,1554,0.49375,2032,0.93903,1146,0.00696,1732,0.67198,1014,-0.2023,1144,0.00441,456,-1.3996,855,-0.4476,502,-1.2549,1121,-0.0307
ENSG00000178773,CPNE7,3,-2.6440,22,0.29687,6,-1.5029,15,-0.3244,21,0.21766,40,1.29653,14,-0.3857,3,-2.7267,25,0.50540,24,0.51528
ENSG00000131165,CHMP1A,50,0.05662,25,-1.0004,51,0.11070,62,0.40267,29,-0.8033,72,0.66348,46,-0.0628,83,0.88869,30,-0.7104,48,0.01415
ENSG00000185324,CDK10,13,-1.0326,21,-0.3217,29,0.17107,7,-1.9232,17,-0.7419,75,1.77340,24,-0.1404,29,0.17576,32,0.30171,25,-0.0768
ENSG00000075399,VPS9D1,9,-1.4765,16,-0.6793,19,-0.4548,8,-1.7885,27,0.09389,59,1.36815,19,-0.4318,36,0.55191,43,0.80676,22,-0.2626
ENSG00000158805,ZNF276,38,1.24412,18,0.03692,23,0.41208,4,-2.1666,7,-1.4118,50,1.73389,7,-1.3317,14,-0.3306,30,0.85361,6,-1.5414
ENSG00000204991,SPIRE2,4,-2.2099,20,0.06920,9,-1.0439,19,-0.0167,22,0.28868,49,1.58486,9,-1.1610,18,-0.0990,24,0.34554,15,-0.3270
ENSG00000141002,TCF25,135,-0.6180,110,-0.9261,181,-0.1649,191,-0.0828,197,-0.0353,249,0.34342,314,0.71707,233,0.23129,270,0.47152,168,-0.3056
ENSG00000258947,TUBB3,91,-1.6194,171,-0.6826,199,-0.4482,343,0.40538,446,0.95748,331,0.35029,343,0.40537,154,-0.8408,211,-0.3562,226,-0.2724
ENSG00000140995,DEF8,22,-1.4993,26,-1.2622,52,-0.2410,106,0.91381,76,0.40449,90,0.63226,39,-0.6659,41,-0.5827,94,0.70093,51,-0.2769
ENSG00000003249,DBNDD1,11,-2.4551,67,0.23898,67,0.23283,19,-1.6603,83,0.64288,13,-2.1666,68,0.26147,109,1.01806,52,-0.1695,61,0.09457
ENSG00000141013,GAS8,14,-0.4676,10,-1.0489,10,-0.9996,16,-0.3157,18,-0.1191,34,0.85382,25,0.36349,33,0.80357,24,0.31110,17,-0.2375
ENSG00000272636,DOC2B,26,0.64652,32,1.04075,3,-2.6362,41,1.43762,12,-0.6170,8,-1.1060,9,-0.9693,34,1.14608,6,-1.4466,11,-0.7567
ENSG00000187624,C17orf97,8,-0.9814,23,0.70033,20,0.47786,9,-0.8209,16,0.14562,0,-5.4368,21,0.50326,19,0.35932,25,0.78515,11,-0.4375
ENSG00000141252,VPS53,62,-0.7534,79,-0.4017,68,-0.6170,49,-1.1201,95,-0.1184,107,0.08432,147,0.58244,142,0.52948,166,0.78814,106,0.06855
ENSG00000167699,GLOD4,42,-0.5803,41,-0.6343,49,-0.3503,34,-0.8987,76,0.38478,58,-0.0920,86,0.54280,89,0.59728,76,0.33447,55,-0.2036
ENSG00000177370,TIMM22,12,-0.7362,16,-0.2872,21,0.08955,14,-0.5302,29,0.66074,7,-1.5363,13,-0.6706,25,0.33538,22,0.15462,25,0.42839
ENSG00000159842,ABR,92,-1.4097,190,-0.3163,209,-0.1695,224,-0.0632,256,0.16784,234,0.00634,251,0.11536,367,0.73134,213,-0.1384,251,0.13279
ENSG00000108953,YWHAE,1065,0.22293,929,0.00657,890,-0.0605,1126,0.31230,1032,0.19080,1087,0.25604,1083,0.24987,826,-0.1769,611,-0.6409,710,-0.4472
ENSG00000167193,CRK,138,0.32985,127,0.19999,98,-0.2087,93,-0.2890,120,0.11490,115,0.04065,129,0.21723,89,-0.3525,119,0.09328,99,-0.2178
ENSG00000132376,INPP5K,24,0.10908,28,0.37146,40,0.94549,16,-0.5149,16,-0.5435,25,0.22831,17,-0.3835,20,-0.1131,12,-0.8478,25,0.22058
ENSG00000174238,PITPNA,37,-1.7025,132,0.24170,99,-0.2084,109,-0.0581,193,0.98787,92,-0.3161,121,0.11009,99,-0.2160,100,-0.1911,91,-0.3605
ENSG00000167703,SLC43A2,17,-1.2927,41,0.00560,28,-0.5644,77,1.01518,26,-0.7681,50,0.33234,52,0.39337,35,-0.2265,53,0.40201,43,0.07136
ENSG00000167705,RILP,0,-8.3848,16,-0.2905,28,0.61662,8,-1.3419,34,1.08067,3,-2.5931,14,-0.4156,14,-0.4469,13,-0.6134,32,0.95269
ENSG00000174231,PRPF8,60,-1.0236,109,-0.1148,141,0.28807,149,0.37574,144,0.35368,149,0.37813,108,-0.1286,124,0.07509,98,-0.2833,93,-0.4023
ENSG00000132386,SERPINF1,0,-7.6950,7,-1.9288,6,-2.0909,11,-1.2439,53,1.30800,17,-0.6468,64,1.45090,38,0.59116,18,-0.5971,25,-0.1124
ENSG00000132383,RPA1,30,-0.8637,39,-0.4696,47,-0.1773,54,0.01083,53,-0.0154,70,0.42662,86,0.77303,46,-0.2301,64,0.30061,48,-0.1654
ENSG00000185924,RTN4RL1,0,-8.4525,12,-0.6353,14,-0.4407,3,-2.5858,33,1.02112,0,-4.9424,10,-0.9418,73,2.37461,12,-0.6180,17,-0.1402
ENSG00000070366,SMG6,55,1.39128,19,-0.3445,4,-2.4366,16,-0.5721,14,-0.8811,15,-0.7188,27,0.21077,27,0.17933,38,0.74559,28,0.28019
ENSG00000167721,TSR1,34,0.33258,13,-1.1197,28,0.06876,12,-1.2367,26,-0.0771,36,0.42294,48,0.92288,28,0.04561,17,-0.7147,29,0.13089
ENSG00000141258,SGSM2,53,-0.6224,99,0.34750,67,-0.2585,139,0.91011,46,-0.8867,170,1.25680,33,-1.3351,75,-0.0904,72,-0.1459,75,-0.0857
ENSG00000070444,MNT,15,-0.8565,18,-0.6176,40,0.60482,22,-0.3468,21,-0.4514,23,-0.2739,26,-0.0957,29,0.07996,58,1.21415,28,0.03750
ENSG00000127804,METTL16,34,0.85062,17,-0.2477,43,1.22822,17,-0.3010,8,-1.4581,12,-0.7298,18,-0.1755,22,0.15561,26,0.39766,18,-0.1747
ENSG00000007168,PAFAH1B1,187,-0.7042,181,-0.7523,273,-0.1172,195,-0.6351,430,0.68204,308,0.07034,400,0.48979,369,0.35838,245,-0.2864,259,-0.2228
ENSG00000132361,CLUH,28,-0.7360,28,-0.7188,47,0.06053,70,0.68493,35,-0.4544,58,0.37175,62,0.48352,50,0.15726,52,0.19526,41,-0.1795
ENSG00000132359,RAP1GAP2,25,-1.8970,71,-0.3091,65,-0.4526,43,-1.0661,66,-0.4562,287,2.05454,131,0.65426,45,-0.9962,20,-2.1647,112,0.44448
ENSG00000108381,ASPA,278,4.73442,20,-0.7310,12,-1.5183,10,-1.7967,4,-3.0280,4,-3.0231,16,-1.0296,2,-4.0514,7,-2.2149,16,-1.1641
ENSG00000213977,TAX1BP3,65,1.66964,20,-0.2922,48,1.12631,42,0.89130,10,-1.4418,7,-1.8023,2,-3.3590,19,-0.3549,5,-2.1926,30,0.39347
ENSG00000127774,EMC6,23,-0.6386,17,-1.1355,59,0.81461,68,1.07237,52,0.69468,35,-0.0075,15,-1.3039,42,0.27786,12,-1.5846,24,-0.6211
ENSG00000083457,ITGAE,27,-0.3339,54,0.75338,48,0.56905,39,0.24714,46,0.56862,19,-0.8525,27,-0.3075,25,-0.4475,13,-1.3862,29,-0.2686
ENSG00000074356,NCBP3,127,2.28386,20,-0.8011,36,0.07509,10,-1.7912,16,-1.2232,18,-0.9282,26,-0.4289,15,-1.2499,66,1.08364,29,-0.2443
ENSG00000004660,CAMKK1,15,-3.1691,50,-1.4202,79,-0.7332,20,-2.7630,137,0.12027,174,0.49666,179,0.54112,450,2.18886,81,-0.7061,105,-0.3311
ENSG00000074755,ZZEF1,23,-0.1170,18,-0.4936,18,-0.5096,24,-0.0114,18,-0.5001,36,0.58454,19,-0.3893,35,0.56041,55,1.31640,16,-0.7289
ENSG00000167740,CYB5D2,30,-0.0387,25,-0.3221,46,0.61482,10,-1.6851,41,0.48111,37,0.27139,34,0.16490,37,0.29353,20,-0.6624,25,-0.3327
ENSG00000185722,ANKFY1,50,0.51993,27,-0.4167,39,0.15049,42,0.24198,15,-1.3608,56,0.72286,40,0.17957,27,-0.4175,54,0.64879,32,-0.2072
ENSG00000132388,UBE2G1,44,-0.1839,32,-0.6771,42,-0.2613,37,-0.4481,56,0.23637,78,0.72431,62,0.36065,48,-0.0442,41,-0.2730,48,-0.0451
ENSG00000183018,SPNS2,26,0.09709,28,0.22798,11,-1.1148,8,-1.6055,21,-0.2174,17,-0.5168,20,-0.2781,41,0.86784,31,0.41582,32,0.48884
ENSG00000132382,MYBBP1A,19,-0.9063,27,-0.3682,16,-1.1224,15,-1.2659,35,0.01715,48,0.52524,29,-0.2861,73,1.20821,33,-0.0603,43,0.36003
ENSG00000141456,PELP1,78,0.14048,25,-1.5533,65,-0.1550,65,-0.1510,65,-0.1627,79,0.16628,97,0.49069,72,0.01968,127,0.93528,59,-0.3233
ENSG00000141480,ARRB2,21,-1.1354,60,0.47701,24,-0.9499,25,-0.8375,67,0.73984,82,1.00795,33,-0.4381,66,0.64013,25,-0.8453,30,-0.6290
ENSG00000142507,PSMB6,46,-1.2537,120,0.21281,117,0.17081,204,1.08716,151,0.65973,89,-0.2589,91,-0.2244,123,0.25708,44,-1.3131,61,-0.8957
ENSG00000141503,MINK1,43,-0.4407,79,0.51039,89,0.69766,78,0.50051,33,-0.9034,92,0.76860,61,0.09775,95,0.81237,37,-0.6604,23,-1.4386
ENSG00000108528,SLC25A11,35,-1.6497,87,-0.2833,147,0.55241,111,0.10106,120,0.25247,76,-0.4793,118,0.19721,125,0.29068,103,-0.0237,104,-0.0102
ENSG00000108523,RNF167,38,-0.7736,36,-0.8720,77,0.29568,111,0.90082,73,0.24479,78,0.32378,44,-0.5671,90,0.55978,43,-0.5925,49,-0.4191
ENSG00000108518,PFN1,167,0.53583,172,0.58488,221,1.00393,145,0.30975,114,-0.0799,93,-0.3861,63,-0.9636,94,-0.3671,46,-1.4306,101,-0.2858
ENSG00000091640,SPAG7,28,-0.9902,44,-0.3229,37,-0.6044,55,0.02922,99,1.10822,66,0.29568,71,0.41209,64,0.25332,25,-1.2035,33,-0.8182
ENSG00000108509,CAMTA2,18,-2.3010,27,-1.6928,73,-0.2351,97,0.21310,101,0.31860,103,0.30811,61,-0.5032,138,0.78336,83,-0.0251,106,0.40285
ENSG00000129250,KIF1C,146,2.18650,58,0.55337,43,0.06283,50,0.29897,14,-1.7392,24,-0.8084,11,-1.8894,12,-1.8169,19,-1.1778,52,0.39897
ENSG00000234327,AC012146.1,9,-1.0707,32,0.82429,26,0.48896,13,-0.5726,24,0.40964,23,0.28507,13,-0.5689,22,0.24080,23,0.25019,10,-1.0666
ENSG00000029725,RABEP1,318,0.96996,81,-1.1734,81,-1.1764,101,-0.8538,172,-0.0328,149,-0.2485,211,0.29324,215,0.32703,240,0.50416,181,0.05596
ENSG00000108559,NUP88,17,0.11118,21,0.41883,26,0.81010,20,0.39342,18,0.24686,3,-2.3309,15,-0.0672,20,0.39661,21,0.45906,4,-1.9045
ENSG00000129197,RPAIN,54,-0.2227,56,-0.1660,50,-0.3320,55,-0.2066,93,0.72105,60,-0.0720,55,-0.1862,95,0.65983,68,0.14050,35,-0.9434
ENSG00000108561,C1QBP,37,-1.4803,76,-0.4154,114,0.21593,143,0.57586,157,0.83188,124,0.34321,117,0.26070,58,-0.8161,66,-0.6311,72,-0.5376
ENSG00000005100,DHX33,42,0.39939,43,0.44885,24,-0.4513,14,-1.1969,20,-0.7728,20,-0.7356,44,0.50867,58,0.95562,48,0.63559,26,-0.3291
ENSG00000072849,DERL2,28,0.35717,32,0.54435,42,1.00656,30,0.48066,15,-0.6490,15,-0.5656,15,-0.5800,27,0.28148,8,-1.4880,20,-0.1533
ENSG00000091592,NLRP1,21,-0.5967,36,0.22871,20,-0.6820,20,-0.6592,35,0.20566,34,0.17352,21,-0.6145,51,0.80808,26,-0.2562,36,0.27149
ENSG00000179314,WSCD1,51,1.58132,25,0.38932,19,-0.0286,34,0.89538,6,-1.7929,35,0.95382,3,-2.5515,20,0.04566,8,-1.2813,13,-0.6670
ENSG00000091622,PITPNM3,17,-1.9810,43,-0.6051,44,-0.5818,83,0.40544,57,-0.2153,55,-0.2315,69,0.10926,99,0.69513,57,-0.1939,95,0.70858
ENSG00000129235,TXNDC17,31,-0.7223,41,-0.3030,60,0.28233,94,1.02472,71,0.63111,53,0.10646,27,-0.9561,43,-0.2338,24,-1.1170,42,-0.2836
ENSG00000108590,MED31,7,-1.9777,24,-0.2390,16,-0.8612,29,0.05387,37,0.48805,59,1.23031,30,0.11906,29,0.05923,27,-0.0637,20,-0.5419
ENSG00000132530,XAF1,88,1.46604,75,1.16910,116,1.97697,20,-0.9190,5,-2.8542,13,-1.5744,3,-3.4903,14,-1.3774,29,-0.3239,34,-0.1354
ENSG00000219200,RNASEK,130,-1.2149,344,0.27698,256,-0.1838,417,0.58974,448,0.80375,279,-0.0527,318,0.15297,311,0.11955,127,-1.2496,192,-0.6830
