Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000133250,ZNF414,9,-0.6494,22,0.71072,17,0.26941,10,-0.4656,11,-0.4287,13,-0.1451,19,0.44784,5,-1.4471,13,-0.1637,25,0.89352,23,0.73520,4,-1.6576
ENSG00000130803,ZNF317,20,0.60938,17,0.33042,29,1.18238,6,-1.2007,14,0.08436,8,-0.8014,17,0.35881,10,-0.5164,13,-0.1376,5,-1.3655,13,-0.1300,13,-0.0189
ENSG00000174652,ZNF266,10,0.32052,12,0.50426,11,0.46131,24,1.69748,11,0.40058,5,-0.7259,7,-0.2559,2,-1.8863,3,-1.4825,8,-0.0187,2,-1.6583,10,0.19668
ENSG00000130818,ZNF426,9,-0.9492,16,-0.1013,15,-0.2140,19,0.14954,39,1.36678,21,0.34719,8,-1.1722,18,0.10763,13,-0.3690,19,0.16889,16,-0.0799,13,-0.3350
ENSG00000197961,ZNF121,12,-0.1009,26,1.07081,9,-0.5664,19,0.56815,15,0.14953,7,-0.9304,12,-0.2029,12,-0.1179,14,0.02882,11,-0.3078,15,0.19455,7,-0.8648
ENSG00000171466,ZNF562,14,-0.4546,12,-0.7402,12,-0.7365,38,1.08880,19,-0.0438,39,1.13929,19,-0.0420,19,-0.0335,16,-0.2893,19,0.00910,9,-1.0582,18,-0.1126
ENSG00000198258,UBL5,227,-0.1222,510,1.19288,330,0.46953,145,-0.8050,156,-0.6898,157,-0.6866,163,-0.6239,118,-1.1070,210,-0.2601,229,-0.1031,480,1.08917,250,0.03350
ENSG00000127445,PIN1,444,0.82310,433,0.77909,466,0.90171,176,-0.6298,130,-1.0889,175,-0.6397,147,-0.9094,176,-0.6355,273,0.04750,108,-1.3713,359,0.47712,295,0.16401
ENSG00000105088,OLFM2,62,0.64912,42,0.05364,57,0.52820,15,-1.4434,31,-0.4143,15,-1.4447,13,-1.6652,16,-1.3609,33,-0.3768,98,1.42780,91,1.30059,24,-0.7910
ENSG00000080573,COL5A3,10,-1.1414,17,-0.3558,14,-0.5703,15,-0.5236,42,1.11819,2,-3.0326,7,-1.5908,4,-2.4602,2,-3.3102,106,2.88842,34,0.74928,18,-0.2153
ENSG00000130813,SHFL,32,0.14476,58,1.08427,48,0.74966,47,0.72837,22,-0.4321,14,-1.0769,19,-0.6832,23,-0.3754,25,-0.2892,18,-0.7087,22,-0.4424,31,0.05332
ENSG00000130810,PPAN,14,-0.0522,30,1.13955,19,0.41349,24,0.73664,7,-1.1065,18,0.34019,24,0.74376,12,-0.3584,8,-0.8760,6,-1.3785,7,-1.1675,15,-0.0285
ENSG00000130811,EIF3G,60,-0.1436,84,0.39188,83,0.36594,48,-0.4684,61,-0.1199,71,0.12297,62,-0.0755,54,-0.2948,55,-0.2755,81,0.33542,82,0.36072,54,-0.2904
ENSG00000130816,DNMT1,48,-0.5767,46,-0.6316,49,-0.5480,64,-0.1379,145,1.17096,55,-0.3630,59,-0.2562,94,0.46027,105,0.71904,70,-0.0112,31,-1.2140,39,-0.8770
ENSG00000105364,MRPL4,74,0.54299,78,0.64023,85,0.78322,48,-0.1359,27,-0.9875,45,-0.2153,73,0.52957,36,-0.5618,46,-0.2244,21,-1.3395,51,-0.0279,48,-0.1326
ENSG00000105376,ICAM5,26,-0.5658,124,2.01667,44,0.26091,41,0.14634,31,-0.2745,25,-0.6254,40,0.09214,37,-0.0350,19,-1.1007,17,-1.2115,42,0.19404,23,-0.7607
ENSG00000267673,FDX2,115,0.50152,101,0.28589,128,0.66599,63,-0.4447,62,-0.4544,88,0.06500,95,0.18545,53,-0.6898,67,-0.3683,38,-1.2110,96,0.21643,118,0.54034
ENSG00000105397,TYK2,3,-1.7955,14,0.58725,13,0.46307,27,1.71207,5,-0.8772,1,-2.6655,7,-0.4704,6,-0.7234,3,-1.6709,11,0.25994,21,1.24123,10,0.00795
ENSG00000105401,CDC37,232,0.74523,183,0.35887,176,0.30415,144,-0.0105,111,-0.4164,147,0.01942,128,-0.1926,210,0.58128,154,0.09917,75,-1.0088,91,-0.7175,84,-0.8326
ENSG00000065989,PDE4A,69,0.10017,21,-1.6736,112,0.87299,74,0.20594,44,-0.5775,67,0.05286,88,0.48395,68,0.07936,86,0.49365,25,-1.4028,23,-1.5282,78,0.28586
ENSG00000079999,KEAP1,49,0.14822,38,-0.2704,67,0.64089,29,-0.6385,42,-0.0967,45,0.00881,38,-0.2334,35,-0.3814,35,-0.4149,76,0.83131,42,-0.0846,51,0.19460
ENSG00000130734,ATG4D,26,0.94377,9,-0.6209,23,0.74862,15,0.10253,7,-0.9242,10,-0.4986,11,-0.3907,7,-0.9782,11,-0.4321,9,-0.6523,19,0.47194,25,0.90134
ENSG00000129347,KRI1,12,-0.4384,19,0.22599,9,-0.9207,12,-0.4407,29,0.89233,9,-0.8308,15,-0.1485,17,0.02604,19,0.28180,21,0.34112,12,-0.4224,20,0.27078
ENSG00000129355,CDKN2D,129,-0.2152,185,0.34520,186,0.35343,115,-0.3880,85,-0.8474,167,0.18688,213,0.57483,118,-0.3494,118,-0.3761,100,-0.6048,201,0.47836,192,0.40945
ENSG00000129353,SLC44A2,18,-0.6977,20,-0.5319,20,-0.5711,15,-0.9857,36,0.34299,23,-0.3285,25,-0.1910,18,-0.7195,14,-1.1242,123,2.52302,34,0.26946,14,-1.1171
ENSG00000267100,ILF3-DT,26,-1.1137,49,-0.1555,57,0.06449,36,-0.6558,85,0.70757,50,-0.1464,79,0.58173,35,-0.6762,61,0.18062,57,0.06787,68,0.35112,46,-0.2523
ENSG00000129351,ILF3,75,-0.6661,89,-0.4114,85,-0.4838,107,-0.1328,148,0.38193,135,0.24155,131,0.19037,115,-0.0092,145,0.38336,136,0.25038,102,-0.1965,96,-0.2937
ENSG00000213339,QTRT1,14,-0.4510,28,0.60041,24,0.38122,40,1.21344,29,0.66694,13,-0.5085,19,0.04847,18,-0.0567,5,-1.8769,15,-0.3821,17,-0.1051,16,-0.2463
ENSG00000079805,DNM2,11,-0.6033,10,-0.7006,20,0.29803,23,0.49640,33,1.08610,9,-0.8593,21,0.38865,6,-1.4373,5,-1.8504,52,1.91741,9,-0.9264,10,-0.6867
ENSG00000142453,CARM1,45,0.18708,45,0.16368,43,0.09324,45,0.16307,35,-0.1962,43,0.11822,43,0.10575,37,-0.1283,23,-0.9217,53,0.42317,40,-0.0147,48,0.29627
ENSG00000130733,YIPF2,20,0.48449,19,0.35773,15,0.00864,21,0.52351,5,-1.6312,12,-0.3133,14,-0.0663,10,-0.5203,14,-0.0531,21,0.51259,12,-0.3095,15,0.03642
ENSG00000142444,TIMM29,5,-1.1294,11,0.05174,21,1.13326,7,-0.4720,17,0.77719,6,-0.7798,10,-0.1233,6,-0.8221,9,-0.1726,10,-0.0485,12,0.24746,11,0.09536
ENSG00000127616,SMARCA4,151,-0.1726,118,-0.5510,134,-0.3504,152,-0.1633,180,0.10545,181,0.11616,174,0.05399,204,0.30394,203,0.32442,148,-0.1975,158,-0.0953,182,0.12231
ENSG00000130164,LDLR,23,0.36399,11,-0.7297,22,0.27969,25,0.48065,17,-0.0775,17,-0.1167,31,0.83014,18,-0.0392,20,0.16126,21,0.20398,2,-2.8454,10,-0.9039
ENSG00000105514,RAB3D,48,2.27110,16,0.33123,9,-0.4775,15,0.22460,11,-0.1886,3,-1.8476,6,-1.1604,6,-0.9754,7,-0.9758,12,-0.0463,6,-1.0162,18,0.52120
ENSG00000105518,TMEM205,84,-0.0452,99,0.21250,162,1.00578,110,0.37512,53,-0.7542,60,-0.5718,122,0.53365,64,-0.4599,52,-0.8222,86,-0.0120,103,0.26618,80,-0.1305
ENSG00000105520,PLPPR2,43,-0.1952,92,1.00608,54,0.14116,52,0.09340,40,-0.3342,49,-0.0231,58,0.24919,47,-0.0726,18,-1.6212,45,-0.1509,63,0.38046,63,0.38515
ENSG00000130175,PRKCSH,33,-0.6942,39,-0.4478,61,0.24681,42,-0.3275,81,0.67855,60,0.20996,58,0.15736,36,-0.5815,35,-0.6706,103,1.08196,53,0.02104,46,-0.2061
ENSG00000196361,ELAVL3,216,-0.3319,218,-0.3214,180,-0.6135,273,0.02683,422,0.72171,190,-0.5329,211,-0.3732,349,0.41609,295,0.16121,199,-0.4615,358,0.45561,283,0.08280
ENSG00000161914,ZNF653,14,0.01161,19,0.50948,33,1.43590,11,-0.3707,5,-1.3381,18,0.40524,13,-0.0266,10,-0.4862,11,-0.3211,8,-0.8759,8,-0.7006,16,0.24019
ENSG00000130159,ECSIT,49,0.22437,66,0.69451,84,1.08638,27,-0.6771,23,-0.9013,33,-0.3993,35,-0.2829,27,-0.7004,45,0.08248,26,-0.7774,54,0.38097,40,-0.1062
ENSG00000130165,ELOF1,24,0.12957,16,-0.4504,48,1.25388,18,-0.3001,14,-0.6849,15,-0.5927,27,0.34495,15,-0.5963,17,-0.4220,22,0.00081,31,0.56339,21,-0.0584
ENSG00000197044,ZNF441,17,-0.6891,25,-0.0631,22,-0.2764,57,1.24589,27,0.02891,15,-0.7965,17,-0.6113,30,0.20468,26,-0.0342,37,0.53755,27,0.04603,16,-0.7829
ENSG00000196646,ZNF136,6,-0.7706,11,0.08509,12,0.13337,19,0.86978,20,0.97953,4,-1.2924,9,-0.2168,20,0.93337,9,-0.2930,6,-0.8200,10,-0.1052,4,-1.3398
ENSG00000173875,ZNF791,25,-0.8859,45,0.02723,28,-0.7065,49,0.13328,64,0.57530,31,-0.5453,43,-0.0428,46,0.05866,65,0.65070,38,-0.2415,39,-0.2102,42,-0.1034
ENSG00000123154,WDR83,14,0.39598,10,-0.1502,19,0.86267,13,0.19039,6,-0.8038,10,-0.2161,10,-0.0798,7,-0.7018,12,0.16829,10,-0.0943,8,-0.5090,12,0.08515
ENSG00000105583,WDR83OS,70,0.08511,116,0.89345,68,0.03101,48,-0.5112,45,-0.6110,53,-0.3513,42,-0.7121,31,-1.1509,60,-0.1650,74,0.16504,111,0.81753,87,0.42074
ENSG00000095059,DHPS,49,0.21233,78,0.96220,78,0.97414,35,-0.2936,11,-1.9697,19,-1.2460,46,0.10778,43,0.01784,38,-0.1891,46,0.11380,32,-0.4191,41,-0.0595
ENSG00000132004,FBXW9,4,-0.8201,16,1.08993,15,0.96354,11,0.56242,9,0.21743,7,-0.2354,10,0.33283,9,0.26872,1,-2.5978,8,-0.0251,5,-0.6682,6,-0.3959
ENSG00000105576,TNPO2,64,-0.5456,77,-0.2546,92,0.01191,78,-0.2333,68,-0.4439,115,0.36195,116,0.37709,72,-0.3560,76,-0.3015,134,0.60453,115,0.36536,102,0.17138
ENSG00000123144,TRIR,109,-0.1903,144,0.24910,137,0.17243,100,-0.3264,81,-0.6399,109,-0.1897,118,-0.0586,101,-0.3060,140,0.22451,125,0.02724,153,0.34261,142,0.22064
ENSG00000198356,GET3,84,0.60605,88,0.68345,77,0.46678,46,-0.3398,39,-0.5988,37,-0.6705,74,0.39695,25,-1.2267,47,-0.3249,36,-0.6992,85,0.61617,60,0.06821
ENSG00000095066,HOOK2,20,1.05239,5,-0.9220,19,0.94827,33,1.92337,5,-1.0112,7,-0.4499,4,-1.2942,4,-1.1655,8,-0.3715,2,-2.0267,8,-0.4067,8,-0.2968
ENSG00000171223,JUNB,16,-1.0572,72,1.34224,29,-0.1171,32,0.00479,17,-0.9096,17,-0.9538,38,0.29553,19,-0.7550,29,-0.1696,67,1.21326,30,-0.0775,16,-0.9734
ENSG00000167815,PRDX2,510,0.85354,375,0.35472,529,0.91588,240,-0.3433,113,-1.4792,212,-0.5328,313,0.06999,206,-0.5781,278,-0.1264,308,0.04527,278,-0.1158,253,-0.2577
ENSG00000132026,RTBDN,12,0.08621,10,-0.2481,32,1.64287,9,-0.4169,5,-1.1074,2,-2.1759,25,1.21759,14,0.30088,13,0.20272,1,-3.6090,5,-1.1772,9,-0.3400
ENSG00000105613,MAST1,82,0.68383,82,0.69684,109,1.16904,60,0.20064,15,-1.8547,29,-0.9032,40,-0.4270,41,-0.3885,55,0.06857,23,-1.2729,38,-0.5014,59,0.16174
ENSG00000105612,DNASE2,20,0.85535,11,-0.0059,11,-0.0993,12,0.04092,12,0.08306,5,-1.2024,3,-1.8271,8,-0.6041,12,0.05982,28,1.41528,10,-0.1777,6,-0.9829
ENSG00000105607,GCDH,4,-1.7088,12,-0.1517,13,0.03672,18,0.50368,12,-0.0599,3,-2.0262,9,-0.6037,7,-0.8576,13,-0.0198,40,1.84274,20,0.63782,5,-1.2453
ENSG00000179115,FARSA,105,0.47946,109,0.54680,119,0.68560,75,-0.0506,26,-1.6368,62,-0.3421,125,0.76911,63,-0.3258,71,-0.1534,49,-0.6917,70,-0.1507,61,-0.3630
ENSG00000179218,CALR,141,0.06075,163,0.29234,148,0.13972,126,-0.1167,134,-0.0185,114,-0.2686,164,0.29618,122,-0.1629,139,0.03916,177,0.42654,137,0.02317,58,-1.2900
ENSG00000179262,RAD23A,126,-0.2990,171,0.17440,191,0.34506,120,-0.3804,134,-0.2072,108,-0.5337,180,0.25461,137,-0.1798,184,0.31630,115,-0.4421,179,0.24505,163,0.09523
ENSG00000179271,GADD45GIP1,151,-0.1642,206,0.32098,198,0.25412,110,-0.6522,146,-0.2246,128,-0.4183,192,0.20943,142,-0.2656,202,0.31312,121,-0.5052,229,0.48925,160,-0.0747
ENSG00000008441,NFIX,81,-1.4566,114,-0.9400,84,-1.3917,146,-0.5733,362,0.85838,207,-0.0315,212,0.00028,250,0.26455,218,0.04753,445,1.20983,259,0.31613,156,-0.4704
ENSG00000104907,TRMT1,23,0.40406,27,0.62240,27,0.62283,29,0.73467,22,0.32041,11,-0.6813,15,-0.2490,17,-0.0737,11,-0.7703,19,0.05763,11,-0.7736,11,-0.7790
ENSG00000160877,NACC1,20,-0.4810,31,0.22333,36,0.45159,19,-0.5351,21,-0.3505,24,-0.1709,31,0.23247,23,-0.2711,17,-0.7579,40,0.63210,48,0.91298,24,-0.2102
ENSG00000104915,STX10,13,0.11760,19,0.69154,21,0.82875,19,0.62541,17,0.49250,6,-1.1125,11,-0.1714,9,-0.4509,4,-1.5954,10,-0.3272,15,0.32122,12,-0.0627
ENSG00000160888,IER2,8,-0.6684,12,-0.1461,18,0.50976,7,-0.8425,11,-0.2564,9,-0.5457,7,-0.8917,11,-0.2651,20,0.68887,24,0.92020,12,-0.1988,12,-0.1018
ENSG00000141837,CACNA1A,147,0.19915,162,0.34809,148,0.21015,293,1.33352,83,-0.6779,46,-1.5524,89,-0.5722,135,0.06054,185,0.63036,37,-1.8702,74,-0.8602,100,-0.4021
ENSG00000104957,CCDC130,4,-1.3349,12,0.27553,13,0.28732,16,0.65684,19,0.93512,12,0.16110,16,0.64564,5,-0.9272,9,-0.2575,13,0.38622,4,-1.2684,3,-1.7425
ENSG00000037757,MRI1,5,-0.8201,9,-0.1502,6,-0.7140,32,2.01348,10,0.06954,5,-0.9652,7,-0.4566,5,-0.9214,2,-2.1789,15,0.76095,13,0.45946,12,0.40043
ENSG00000104979,C19orf53,90,-0.1977,133,0.41324,168,0.79514,58,-0.8509,58,-0.8756,119,0.23792,66,-0.6700,65,-0.6988,95,-0.1275,92,-0.1584,197,1.05987,93,-0.1430
ENSG00000187556,NANOS3,22,-0.2854,20,-0.4609,29,0.11516,22,-0.3505,27,-0.0232,41,0.64083,14,-0.9749,24,-0.2102,21,-0.4358,15,-0.9187,54,1.11421,44,0.74576
ENSG00000132024,CC2D1A,16,-0.1851,19,0.05096,37,1.16033,40,1.28130,18,-0.0292,6,-1.5040,16,-0.1279,8,-1.1646,11,-0.7344,19,0.05980,24,0.42979,8,-1.1291
ENSG00000141854,MISP3,12,-0.2333,20,0.62801,11,-0.3486,6,-1.1492,3,-1.9353,6,-1.1804,7,-1.0264,7,-0.8756,9,-0.7296,18,0.45758,48,2.11393,21,0.65433
ENSG00000141858,SAMD1,33,-0.5070,30,-0.6596,27,-0.8127,27,-0.8237,31,-0.5749,78,0.84795,47,0.03882,53,0.23335,32,-0.5935,79,0.85720,78,0.85478,50,0.12094
ENSG00000072062,PRKACA,130,0.67893,109,0.38965,144,0.84417,85,0.00283,42,-1.0648,57,-0.6199,89,0.06859,76,-0.1707,83,-0.0308,59,-0.5529,57,-0.6222,90,0.08934
ENSG00000072071,ADGRL1,149,0.03593,212,0.59154,154,0.08775,180,0.32906,158,0.12523,116,-0.3602,192,0.43617,160,0.14416,133,-0.1603,86,-0.8158,114,-0.3778,111,-0.4291
ENSG00000123136,DDX39A,11,-0.1315,16,0.53602,17,0.62423,15,0.39607,9,-0.3164,20,0.81571,14,0.24235,5,-1.2065,7,-0.8804,13,0.21862,6,-1.0442,11,-0.0084
ENSG00000123143,PKN1,19,-0.5018,24,-0.1412,35,0.46571,14,-0.9457,15,-0.7744,5,-2.4324,6,-2.0267,5,-2.2490,28,0.16218,79,1.86851,41,0.71985,36,0.53171
ENSG00000123159,GIPC1,74,0.76783,51,0.17053,57,0.35531,35,-0.4036,42,-0.1155,33,-0.4884,33,-0.4961,30,-0.6466,31,-0.6186,65,0.55219,53,0.21635,58,0.37520
ENSG00000132002,DNAJB1,93,0.69537,52,-0.2311,70,0.23079,51,-0.2613,23,-1.4257,61,0.02262,71,0.25723,42,-0.5476,69,0.23240,72,0.28587,55,-0.1465,54,-0.1502
ENSG00000099797,TECR,153,0.30598,148,0.24867,165,0.42228,88,-0.5588,106,-0.2628,97,-0.4087,122,-0.0502,62,-1.0848,95,-0.4603,260,1.17455,161,0.38471,87,-0.5727
ENSG00000099795,NDUFB7,293,0.02969,386,0.46688,402,0.53419,210,-0.4816,242,-0.2618,272,-0.0836,280,-0.0398,159,-0.9005,302,0.08799,193,-0.6123,408,0.55639,283,-0.0210
ENSG00000105143,SLC1A6,29,0.40526,45,1.12573,17,-0.4240,32,0.52799,16,-0.4764,14,-0.7025,18,-0.3372,28,0.36072,22,-0.0272,10,-1.1352,22,-0.0262,16,-0.5561
ENSG00000105135,ILVBL,23,-0.0560,31,0.44086,45,1.01585,25,0.10458,22,-0.1167,18,-0.4085,13,-0.8979,16,-0.5600,15,-0.7245,43,0.93424,21,-0.1694,20,-0.2495
ENSG00000074181,NOTCH3,4,-1.5921,4,-1.5185,5,-1.2336,1,-3.7835,40,1.90337,2,-2.7721,1,-3.1170,2,-2.3424,3,-2.2712,62,2.81128,20,0.74002,17,0.44188
ENSG00000141867,BRD4,160,-0.3045,125,-0.6800,89,-1.1848,205,0.07884,264,0.48358,247,0.37185,289,0.62648,368,1.02569,199,0.03416,138,-0.5263,120,-0.7416,130,-0.6256
ENSG00000105127,AKAP8,22,-0.2369,33,0.41651,28,0.15738,30,0.28303,27,0.10647,23,-0.1463,20,-0.3438,25,-0.0500,27,0.10899,35,0.49086,14,-0.9171,19,-0.4560
ENSG00000011243,AKAP8L,50,-0.1251,76,0.52836,78,0.56558,76,0.52151,59,0.11451,37,-0.5894,65,0.27388,45,-0.2831,31,-0.9145,80,0.59720,45,-0.2834,35,-0.6560
ENSG00000011451,WIZ,11,-1.1348,11,-1.1283,23,-0.0490,15,-0.6726,18,-0.4453,15,-0.6750,15,-0.6418,11,-1.0672,25,0.08713,52,1.29510,51,1.26169,33,0.54020
ENSG00000167460,TPM4,59,-0.6405,54,-0.7742,85,-0.0639,51,-0.8572,120,0.46845,105,0.24988,81,-0.1519,115,0.40513,103,0.24837,107,0.29188,70,-0.3616,106,0.26802
ENSG00000167461,RAB8A,9,-0.5844,19,0.55769,17,0.38266,13,0.02365,14,0.08972,18,0.46134,13,-0.0748,9,-0.5933,8,-0.7317,13,-0.0608,19,0.58572,12,-0.1889
ENSG00000105058,FAM32A,123,0.04258,85,-0.5217,90,-0.4292,73,-0.7437,127,0.09224,181,0.65887,136,0.20458,180,0.65720,128,0.11813,76,-0.6991,124,0.06626,101,-0.2639
ENSG00000072958,AP1M1,97,0.49298,98,0.50763,115,0.76244,82,0.21037,52,-0.4901,77,0.12709,68,-0.0682,71,-0.0056,56,-0.4114,42,-0.8088,58,-0.3151,55,-0.4060
ENSG00000127527,EPS15L1,14,-0.0803,18,0.30947,14,-0.0461,17,0.23099,13,-0.2450,9,-0.6909,19,0.38458,16,0.13457,15,-0.0284,18,0.26815,16,0.13639,9,-0.7749
ENSG00000085872,CHERP,20,-0.3746,43,0.85468,40,0.74402,28,0.15858,21,-0.2386,17,-0.5637,24,-0.0802,26,0.06010,25,0.02028,21,-0.2649,22,-0.1697,13,-1.0295
ENSG00000127526,SLC35E1,40,-0.1283,50,0.23860,49,0.19584,36,-0.2967,25,-0.8407,30,-0.5615,37,-0.2365,56,0.40167,68,0.80024,27,-0.7135,39,-0.1379,37,-0.2238
ENSG00000214046,SMIM7,54,0.35902,63,0.60052,31,-0.4773,53,0.32461,45,0.07121,38,-0.1993,36,-0.2587,26,-0.7561,40,-0.1074,37,-0.2363,43,0.00883,51,0.28468
ENSG00000269044,AC024075.2,8,-0.7734,15,0.09830,27,1.00781,17,0.24733,9,-0.7413,16,0.19119,10,-0.4513,9,-0.6765,14,0.02941,10,-0.5195,16,0.22931,18,0.35415
ENSG00000072954,TMEM38A,104,0.63931,148,1.22604,61,-0.2042,94,0.46452,78,0.16896,49,-0.5358,69,-0.0116,63,-0.1588,66,-0.0827,24,-1.5703,46,-0.6238,36,-0.9836
ENSG00000127511,SIN3B,41,-0.1426,55,0.30825,82,0.94606,74,0.78976,39,-0.2144,26,-0.8423,57,0.36510,49,0.13181,22,-1.1526,32,-0.5017,42,-0.1019,45,-0.0033
ENSG00000099331,MYO9B,14,-0.1663,7,-1.1943,15,-0.0249,23,0.59457,53,2.05116,3,-2.3912,5,-1.5776,7,-1.1086,4,-1.9065,31,1.08389,12,-0.3592,23,0.62908
ENSG00000053501,USE1,34,-0.1347,41,0.14846,47,0.36900,31,-0.2621,30,-0.3225,51,0.52101,26,-0.5408,29,-0.3492,30,-0.3543,21,-0.8563,54,0.61801,56,0.65484
ENSG00000099330,OCEL1,24,0.59695,24,0.61332,22,0.45390,8,-1.0667,6,-1.4029,14,-0.2024,21,0.40265,14,-0.1613,15,-0.1015,11,-0.5762,23,0.55255,13,-0.3623
ENSG00000160113,NR2F6,21,-0.4376,33,0.25451,45,0.76319,18,-0.6423,11,-1.4082,30,0.11183,17,-0.6949,16,-0.7775,21,-0.4183,29,0.07260,63,1.32277,35,0.34681
ENSG00000105393,BABAM1,147,0.37074,134,0.22719,144,0.34681,100,-0.2232,70,-0.7778,108,-0.1045,189,0.77846,93,-0.3329,114,-0.0211,54,-1.1601,105,-0.1518,133,0.21745
ENSG00000127220,ABHD8,54,0.00327,86,0.73029,96,0.91348,41,-0.4157,27,-1.0613,40,-0.4447,52,-0.0627,50,-0.1300,41,-0.4481,35,-0.6583,105,1.06053,35,-0.6502
ENSG00000130312,MRPL34,58,0.24490,88,0.93271,76,0.69257,33,-0.5945,25,-1.0280,30,-0.7648,34,-0.5564,45,-0.1432,39,-0.3643,48,-0.0316,73,0.63213,50,0.03311
ENSG00000130311,DDA1,60,-0.0819,84,0.43846,76,0.28293,65,0.04806,46,-0.4907,48,-0.4393,82,0.39722,33,-0.9820,50,-0.3902,58,-0.1331,79,0.34366,93,0.60987
ENSG00000074855,ANO8,19,0.38213,18,0.24941,15,-0.0472,28,0.97429,14,-0.0872,10,-0.6644,11,-0.4796,9,-0.7863,11,-0.5458,30,1.09059,9,-0.7875,13,-0.2880
ENSG00000130299,GTPBP3,16,0.84677,4,-1.0851,27,1.74151,12,0.31494,9,-0.0746,10,0.09545,6,-0.5619,6,-0.6864,6,-0.7267,5,-0.7795,6,-0.6732,8,-0.2075
ENSG00000130304,SLC27A1,11,-1.1031,18,-0.4199,13,-0.8299,21,-0.1742,38,0.77254,12,-1.0125,21,-0.1709,8,-1.5684,8,-1.7446,98,2.46490,19,-0.3119,31,0.42248
ENSG00000130313,PGLS,19,-0.0642,24,0.32289,30,0.64259,18,-0.1183,15,-0.4526,18,-0.1258,10,-1.0248,10,-1.0643,9,-1.1789,33,0.82033,51,1.52567,11,-0.8829
ENSG00000130309,COLGALT1,17,0.42310,13,0.00491,13,-0.0348,19,0.56336,5,-1.2495,9,-0.5735,18,0.48301,17,0.37678,9,-0.6218,26,1.09818,6,-1.0201,9,-0.6008
ENSG00000130477,UNC13A,208,-0.2596,293,0.27232,153,-0.7273,277,0.18691,323,0.43168,399,0.77449,253,0.04105,335,0.48845,246,-0.0003,100,-1.3587,229,-0.1080,135,-0.9118
ENSG00000130479,MAP1S,73,0.38427,113,1.09119,76,0.44570,49,-0.2553,41,-0.4966,43,-0.4330,54,-0.0992,65,0.18782,60,0.06385,30,-0.9979,47,-0.3028,36,-0.7204
ENSG00000130475,FCHO1,6,-0.5877,9,-0.0537,17,0.86589,16,0.81361,11,0.20953,11,0.19893,9,-0.0640,4,-1.3243,7,-0.4551,5,-0.9903,12,0.30754,10,0.08997
ENSG00000105640,RPL18A,173,-1.0682,349,0.00033,327,-0.1008,179,-1.0185,265,-0.4236,275,-0.3710,230,-0.6405,217,-0.7267,246,-0.5805,512,0.60932,1006,1.77176,512,0.60946
ENSG00000007080,CCDC124,60,-0.2539,87,0.33409,101,0.56102,53,-0.4402,41,-0.8374,67,-0.0815,59,-0.2795,71,0.01538,65,-0.1450,66,-0.0945,110,0.70815,73,0.04859
ENSG00000105642,KCNN1,24,-1.2640,58,0.07332,39,-0.5473,33,-0.8066,45,-0.3132,95,0.85466,74,0.44969,45,-0.3112,14,-2.0918,101,0.96730,121,1.27005,57,0.04450
ENSG00000105643,ARRDC2,3,-2.0595,14,0.20562,19,0.60856,14,0.14427,31,1.42957,18,0.56532,10,-0.3358,5,-1.2062,4,-1.5366,16,0.35143,11,-0.2309,14,0.14545
ENSG00000099308,MAST3,149,-0.5460,426,1.12812,202,-0.0783,264,0.33962,249,0.25126,150,-0.5394,310,0.59993,204,-0.0664,95,-1.2949,145,-0.5924,270,0.37716,205,-0.0595
ENSG00000105647,PIK3R2,31,-1.1189,98,0.63986,52,-0.3550,42,-0.6812,66,0.02551,54,-0.2972,76,0.24090,40,-0.7379,36,-0.9462,113,0.87426,138,1.20882,67,0.02907
ENSG00000105649,RAB3A,493,0.88243,403,0.55344,444,0.71119,291,0.03533,134,-1.1403,203,-0.5213,345,0.30304,308,0.12606,303,0.10675,86,-1.8045,192,-0.6076,193,-0.5929
ENSG00000130522,JUND,153,-0.7381,177,-0.5125,182,-0.4750,192,-0.3886,351,0.55715,408,0.80328,320,0.40559,208,-0.2710,128,-1.0725,356,0.57931,340,0.50523,272,0.14870
ENSG00000130520,LSM4,162,0.37475,135,0.09294,223,0.89681,101,-0.3531,69,-0.9262,118,-0.1196,204,0.75208,105,-0.2984,100,-0.3941,65,-1.0114,120,-0.0910,152,0.27716
ENSG00000130517,PGPEP1,10,-0.6315,11,-0.4966,16,0.12212,19,0.36269,25,0.81570,9,-0.7084,5,-1.5365,7,-1.0247,12,-0.4251,37,1.42975,18,0.28608,15,-0.0457
ENSG00000130511,SSBP4,40,-1.1240,134,0.73058,77,-0.1479,80,-0.0889,82,-0.0539,57,-0.5966,71,-0.2645,39,-1.1726,45,-1.0115,145,0.86172,226,1.62336,59,-0.5601
